energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.53776888,0.42272526,0.00063637,0.00292072,0.00048631,0.00000000,0.00151944,0.25451938,0.12092886,0.02606894
-5.53176588,0.43131302,0.00077208,0.00354928,0.00058999,0.00000000,0.00183915,0.25941901,0.11717700,0.02807590
-5.52576288,0.44592169,0.00093361,0.00428432,0.00071093,0.00000000,0.00221365,0.26790822,0.11448161,0.03061620
-5.51975988,0.46741663,0.00112451,0.00513727,0.00085087,0.00000000,0.00264894,0.28050373,0.11304716,0.03375490
-5.51375688,0.49661470,0.00134857,0.00611940,0.00101153,0.00000000,0.00315096,0.29769255,0.11306578,0.03755407
-5.50775388,0.53426702,0.00160975,0.00724157,0.00119452,0.00000000,0.00372547,0.31992173,0.11471489,0.04207116
-5.50175088,0.58104211,0.00191216,0.00851381,0.00140130,0.00000000,0.00437788,0.34758826,0.11815512,0.04735735
-5.49574787,0.63750937,0.00225998,0.00994505,0.00163312,0.00000000,0.00511306,0.38102926,0.12352873,0.05345585
-5.48974487,0.70412352,0.00265739,0.01154264,0.00189094,0.00000000,0.00593517,0.42051276,0.13095821,0.06040023
-5.48374187,0.78121025,0.00310854,0.01331203,0.00217540,0.00000000,0.00684749,0.46622925,0.14054532,0.06821285
-5.47773887,0.86895361,0.00361736,0.01525639,0.00248679,0.00000000,0.00785220,0.51828426,0.15237030,0.07690339
-5.47173587,0.96738562,0.00418755,0.01737624,0.00282494,0.00000000,0.00895027,0.57669244,0.16649136,0.08646768
-5.46573287,1.07637861,0.00482241,0.01966917,0.00318926,0.00000000,0.01014126,0.64137314,0.18294436,0.09688667
-5.45972986,1.19564069,0.00552471,0.02212959,0.00357867,0.00000000,0.01142326,0.71214799,0.20174274,0.10812591
-5.45372686,1.32471471,0.00629659,0.02474856,0.00399163,0.00000000,0.01279280,0.78874066,0.22287751,0.12013524
-5.44772386,1.46298109,0.00713940,0.02751367,0.00442612,0.00000000,0.01424478,0.87077881,0.24631748,0.13284907
-5.44172086,1.60966444,0.00805354,0.03040909,0.00487973,0.00000000,0.01577249,0.95779843,0.27200958,0.14618698
-5.43571786,1.76384397,0.00903835,0.03341560,0.00534962,0.00000000,0.01736766,1.04925047,0.29987923,0.16005481
-5.42971486,1.92446754,0.01009195,0.03651077,0.00583264,0.00000000,0.01902052,1.14450954,0.32983080,0.17434616
-5.42371186,2.09036870,0.01121110,0.03966929,0.00632539,0.00000000,0.02071994,1.24288444,0.36174813,0.18894428
-5.41770885,2.26028625,0.01239111,0.04286326,0.00682429,0.00000000,0.02245360,1.34363013,0.39549494,0.20372420
-5.41170585,2.43288552,0.01362573,0.04606263,0.00732567,0.00000000,0.02420812,1.44596066,0.43091527,0.21855513
-5.40570285,2.60678055,0.01490710,0.04923569,0.00782586,0.00000000,0.02596931,1.54906253,0.46783381,0.23330302
-5.39969985,2.78055618,0.01622569,0.05234963,0.00832128,0.00000000,0.02772239,1.65210788,0.50605615,0.24783302
-5.39369685,2.95278940,0.01757036,0.05537104,0.00880847,0.00000000,0.02945217,1.75426715,0.54536890,0.26201201
-5.38769385,3.12206895,0.01892839,0.05826657,0.00928423,0.00000000,0.03114333,1.85472042,0.58553978,0.27571085
-5.38169085,3.28701274,0.02028559,0.06100344,0.00974558,0.00000000,0.03278058,1.95266745,0.62631761,0.28880645
-5.37568784,3.44628257,0.02162652,0.06355009,0.01018986,0.00000000,0.03434890,2.04733578,0.66743244,0.30118349
-5.36968484,3.59859584,0.02293466,0.06587666,0.01061470,0.00000000,0.03583372,2.13798699,0.70859566,0.31273580
-5.36368184,3.74273450,0.02419275,0.06795559,0.01101801,0.00000000,0.03722111,2.22392110,0.74950048,0.32336738
-5.35767884,3.87755125,0.02538309,0.06976204,0.01139801,0.00000000,0.03849789,2.30447918,0.78982267,0.33299305
-5.35167584,4.00197351,0.02648798,0.07127439,0.01175311,0.00000000,0.03965181,2.37904470,0.82922184,0.34153879
-5.34567284,4.11500589,0.02749010,0.07247459,0.01208194,0.00000000,0.04067167,2.44704367,0.86734330,0.34894176
-5.33966983,4.21573167,0.02837296,0.07334853,0.01238325,0.00000000,0.04154744,2.50794450,0.90382069,0.35515020
-5.33366683,4.30331417,0.02912138,0.07388631,0.01265591,0.00000000,0.04227032,2.56125766,0.93827938,0.36012304
-5.32766383,4.37699881,0.02972192,0.07408246,0.01289880,0.00000000,0.04283291,2.60653589,0.97034080,0.36382963
-5.32166083,4.43611626,0.03016326,0.07393610,0.01311087,0.00000000,0.04322923,2.64337539,0.99962763,0.36624929
-5.31565783,4.48008742,0.03043661,0.07345105,0.01329103,0.00000000,0.04345485,2.67141817,1.02576986,0.36737107
-5.30965483,4.50843041,0.03053601,0.07263579,0.01343822,0.00000000,0.04350696,2.69035597,1.04841158,0.36719354
-5.30365183,4.52076955,0.03045850,0.07150344,0.01355145,0.00000000,0.04338441,2.69993566,1.06721843,0.36572474
-5.29764882,4.51684632,0.03020432,0.07007162,0.01362978,0.00000000,0.04308781,2.69996614,1.08188544,0.36298229
-5.29164582,4.49653171,0.02977689,0.06836220,0.01367246,0.00000000,0.04261953,2.69032641,1.09214507,0.35899359
-5.28564282,4.45983937,0.02918277,0.06640100,0.01367897,0.00000000,0.04198374,2.67097445,1.09777515,0.35379619
-5.27963982,4.40693883,0.02843149,0.06421743,0.01364914,0.00000000,0.04118644,2.64195635,1.09860631,0.34743809
-5.27363682,4.33816766,0.02753528,0.06184401,0.01358327,0.00000000,0.04023537,2.60341514,1.09452884,0.33997820
-5.26763382,4.25404172,0.02650870,0.05931585,0.01348219,0.00000000,0.03914001,2.55559861,1.08549834,0.33148653
-5.26163082,4.15526248,0.02536830,0.05667008,0.01334742,0.00000000,0.03791145,2.49886545,1.07154014,0.32204440
-5.25562781,4.04272041,0.02413207,0.05394520,0.01318117,0.00000000,0.03656232,2.43368915,1.05275203,0.31174432
-5.24962481,3.91749379,0.02281902,0.05118044,0.01298646,0.00000000,0.03510657,2.36065905,1.02930526,0.30068966
-5.24362181,3.78084221,0.02144860,0.04841506,0.01276713,0.00000000,0.03355937,2.28047817,1.00144359,0.28899395
-5.23761881,3.63419468,0.02004029,0.04568772,0.01252778,0.00000000,0.03193683,2.19395760,0.96948030,0.27677993
-5.23161581,3.47913203,0.01861304,0.04303575,0.01227377,0.00000000,0.03025583,2.10200726,0.93379332,0.26417814
-5.22561281,3.31736411,0.01718492,0.04049455,0.01201111,0.00000000,0.02853376,2.00562328,0.89481846,0.25132524
-5.21960980,3.15070215,0.01577272,0.03809701,0.01174629,0.00000000,0.02678828,1.90587223,0.85304099,0.23836204
-5.21360680,2.98102727,0.01439167,0.03587293,0.01148617,0.00000000,0.02503707,1.80387271,0.80898592,0.22543127
-5.20760380,2.81025609,0.01305518,0.03384859,0.01123770,0.00000000,0.02329762,1.70077488,0.76320717,0.21267515
-5.20160080,2.64030467,0.01177475,0.03204638,0.01100773,0.00000000,0.02158699,1.59773880,0.71627614,0.20023296
-5.19559780,2.47305223,0.01055985,0.03048444,0.01080279,0.00000000,0.01992161,1.49591231,0.66877006,0.18823853
-5.18959480,2.31030596,0.00941796,0.02917651,0.01062878,0.00000000,0.01831713,1.39640932,0.62126050,0.17681792
-5.18359180,2.15376831,0.00835458,0.02813180,0.01049080,0.00000000,0.01678828,1.30028952,0.57430254,0.16608728
-5.17758879,2.00500795,0.00737341,0.02735499,0.01039287,0.00000000,0.01534874,1.20853996,0.52842485,0.15615095
-5.17158579,1.86543550,0.00647646,0.02684636,0.01033782,0.00000000,0.01401110,1.12205953,0.48412106,0.14710004
-5.16558279,1.73628478,0.00566427,0.02660193,0.01032712,0.00000000,0.01278678,1.04164660,0.44184270,0.13901137
-5.15957979,1.61860018,0.00493611,0.02661382,0.01036077,0.00000000,0.01168605,0.96799022,0.40199374,0.13194681
-5.15357679,1.51323011,0.00429022,0.02687058,0.01043735,0.00000000,0.01071801,0.90166505,0.36492692,0.12595323
-5.14757379,1.42082672,0.00372405,0.02735768,0.01055400,0.00000000,0.00989059,0.84312988,0.33094181,0.12106273
-5.14157079,1.34185112,0.00323444,0.02805802,0.01070657,0.00000000,0.00921061,0.79272959,0.30028444,0.11729342
-5.13556778,1.27658354,0.00281790,0.02895248,0.01088976,0.00000000,0.00868379,0.75069996,0.27314841,0.11465042
-5.12956478,1.22513743,0.00247074,0.03002051,0.01109737,0.00000000,0.00831473,0.71717488,0.24967728,0.11312719
-5.12356178,1.18747634,0.00218929,0.03124072,0.01132255,0.00000000,0.00810695,0.69219534,0.22996779,0.11270700
-5.11755878,1.16343256,0.00197007,0.03259140,0.01155813,0.00000000,0.00806287,0.67571937,0.21407391,0.11336446
-5.11155578,1.15272606,0.00180989,0.03405104,0.01179693,0.00000000,0.00818375,0.66763232,0.20201121,0.11506702
-5.10555278,1.15498298,0.00170603,0.03559878,0.01203207,0.00000000,0.00846964,0.66775692,0.19376140,0.11777631
-5.09954977,1.16975250,0.00165630,0.03721473,0.01225736,0.00000000,0.00891930,0.67586240,0.18927692,0.12144936
-5.09354677,1.19652159,0.00165921,0.03888023,0.01246750,0.00000000,0.00953015,0.69167259,0.18848524,0.12603946
-5.08754377,1.23472715,0.00171402,0.04057796,0.01265842,0.00000000,0.01029817,0.71487246,0.19129291,0.13149687
-5.08154077,1.28376554,0.00182088,0.04229202,0.01282743,0.00000000,0.01121786,0.74511340,0.19758933,0.13776914
-5.07553777,1.34299960,0.00198093,0.04400780,0.01297336,0.00000000,0.01228219,0.78201712,0.20725019,0.14480126
-5.06953477,1.41176381,0.00219642,0.04571187,0.01309668,0.00000000,0.01348263,0.82517866,0.22014069,0.15253565
-5.06353177,1.48936811,0.00247082,0.04739179,0.01319947,0.00000000,0.01480922,0.87416889,0.23611867,0.16091194
-5.05752876,1.57510139,0.00280898,0.04903581,0.01328536,0.00000000,0.01625070,0.92853694,0.25503773,0.16986691
-5.05152576,1.66823549,0.00321726,0.05063273,0.01335942,0.00000000,0.01779476,0.98781331,0.27675048,0.17933435
-5.04552276,1.76803061,0.00370366,0.05217162,0.01342797,0.00000000,0.01942829,1.05151385,0.30111195,0.18924527
-5.03951976,1.87374283,0.00427797,0.05364180,0.01349838,0.00000000,0.02113779,1.11914543,0.32798334,0.19952829
-5.03351676,1.98463438,0.00495187,0.05503272,0.01357879,0.00000000,0.02290981,1.19021315,0.35723592,0.21011044
-5.02751376,2.09998678,0.00573900,0.05633414,0.01367789,0.00000000,0.02473143,1.26422958,0.38875518,0.22091831
-5.02151076,2.21911671,0.00665503,0.05753632,0.01380462,0.00000000,0.02659078,1.34072563,0.42244490,0.23187964
-5.01550775,2.34139429,0.00771756,0.05863039,0.01396791,0.00000000,0.02847757,1.41926285,0.45823107,0.24292516
-5.00950475,2.46626269,0.00894606,0.05960882,0.01417650,0.00000000,0.03038355,1.49944651,0.49606529,0.25399083
-5.00350175,2.59325808,0.01036162,0.06046601,0.01443872,0.00000000,0.03230299,1.58093890,0.53592736,0.26502016
-4.99749875,2.72202840,0.01198658,0.06119890,0.01476236,0.00000000,0.03423291,1.66347165,0.57782661,0.27596660
-4.99149575,2.85234948,0.01384412,0.06180761,0.01515456,0.00000000,0.03617333,1.74685643,0.62180183,0.28679575
-4.98549275,2.98413680,0.01595760,0.06229607,0.01562179,0.00000000,0.03812723,1.83099287,0.66791930,0.29748735
-4.97948974,3.11745148,0.01834983,0.06267253,0.01616983,0.00000000,0.04010041,1.91587282,0.71626878,0.30803674
-4.97348674,3.25249932,0.02104222,0.06294994,0.01680382,0.00000000,0.04210108,2.00158023,0.76695728,0.31845573
-4.96748374,3.38962178,0.02405376,0.06314620,0.01752833,0.00000000,0.04413936,2.08828614,0.82010074,0.32877281
-4.96148074,3.52927872,0.02739996,0.06328411,0.01834746,0.00000000,0.04622647,2.17623850,0.87581350,0.33903242
-4.95547774,3.67202281,0.03109175,0.06339113,0.01926498,0.00000000,0.04837389,2.26574683,0.93419616,0.34929352
-4.94947474,3.81846629,0.03513435,0.06349891,0.02028437,0.00000000,0.05059231,2.35716236,0.99532207,0.35962727
-4.94347174,3.96924140,0.03952616,0.06364251,0.02140897,0.00000000,0.05289061,2.45085406,1.05922309,0.37011396
-4.93746873,4.12495606,0.04425785,0.06385943,0.02264198,0.00000000,0.05527477,2.54718197,1.12587549,0.38083930
-4.93146573,4.28614704,0.04931151,0.06418848,0.02398655,0.00000000,0.05774689,2.64646884,1.19518649,0.39189031
-4.92546273,4.45323308,0.05466011,0.06466839,0.02544571,0.00000000,0.06030427,2.74897183,1.26698264,0.40335085
-4.91945973,4.62647054,0.06026716,0.06533651,0.02702231,0.00000000,0.06293877,2.85485562,1.34100063,0.41529711
-4.91345673,4.80591416,0.06608677,0.06622730,0.02871893,0.00000000,0.06563637,2.96416865,1.41688134,0.42779334
-4.90745373,4.99138547,0.07206398,0.06737098,0.03053770,0.00000000,0.06837695,3.07682389,1.49416786,0.44088785
-4.90145073,5.18245085,0.07813557,0.06879225,0.03248010,0.00000000,0.07113451,3.19258538,1.57230795,0.45460976
-4.89544772,5.37841083,0.08423110,0.07050918,0.03454674,0.00000000,0.07387756,3.31106151,1.65066102,0.46896637
-4.88944472,5.57830179,0.09027445,0.07253236,0.03673715,0.00000000,0.07656999,3.43170566,1.72850994,0.48394152
-4.88344172,5.78091026,0.09618550,0.07486424,0.03904952,0.00000000,0.07917204,3.55382436,1.80507716,0.49949495
-4.87743872,5.98479951,0.10188224,0.07749888,0.04148047,0.00000000,0.08164166,3.67659274,1.87954476,0.51556263
-4.87143572,6.18834744,0.10728289,0.08042188,0.04402493,0.00000000,0.08393599,3.79907670,1.95107766,0.53205812
-4.86543272,6.38979399,0.11230820,0.08361081,0.04667594,0.00000000,0.08601290,3.92026070,2.01884896,0.54887487
-4.85942971,6.58729592,0.11688370,0.08703575,0.04942460,0.00000000,0.08783270,4.03907990,2.08206628,0.56588938
-4.85342671,6.77898637,0.12094188,0.09066027,0.05226006,0.00000000,0.08935962,4.15445512,2.13999791,0.58296496
-4.84742371,6.96303617,0.12442409,0.09444255,0.05516956,0.00000000,0.09056334,4.26532882,2.19199746,0.59995604
-4.84142071,7.13771417,0.12728224,0.09833678,0.05813859,0.00000000,0.09142020,4.37070040,2.23752580,0.61671282
-4.83541771,7.30144352,0.12948011,0.10229461,0.06115107,0.00000000,0.09191423,4.46965924,2.27616911,0.63308592
-4.82941471,7.45285146,0.13099418,0.10626676,0.06418960,0.00000000,0.09203785,4.56141373,2.30765234,0.64893105
-4.82341171,7.59081024,0.13181416,0.11020455,0.06723575,0.00000000,0.09179224,4.64531518,2.33184718,0.66411332
-4.81740870,7.71446755,0.13194289,0.11406149,0.07027041,0.00000000,0.09118738,4.72087546,2.34877425,0.67851116
-4.81140570,7.82326521,0.13139595,0.11779462,0.07327411,0.00000000,0.09024179,4.78777788,2.35859952,0.69201957
-4.80540270,7.91694561,0.13020077,0.12136582,0.07622734,0.00000000,0.08898193,4.84588077,2.36162498,0.70455283
-4.79939970,7.99554602,0.12839544,0.12474272,0.07911092,0.00000000,0.08744131,4.89521399,2.35827428,0.71604622
-4.79339670,8.05938121,0.12602716,0.12789952,0.08190620,0.00000000,0.08565944,4.93596871,2.34907403,0.72645713
-4.78739370,8.10901579,0.12315059,0.13081738,0.08459534,0.00000000,0.08368057,4.96848108,2.33463167,0.73576515
-4.78139070,8.14522755,0.11982596,0.13348455,0.08716144,0.00000000,0.08155232,4.99321078,2.31561113,0.74397147
-4.77538769,8.16896395,0.11611721,0.13589617,0.08958869,0.00000000,0.07932425,5.01071551,2.29270741,0.75109742
-4.76938469,8.18129366,0.11209011,0.13805374,0.09186238,0.00000000,0.07704649,5.02162269,2.26662126,0.75718229
-4.76338169,8.18335549,0.10781054,0.13996435,0.09396891,0.00000000,0.07476830,5.02659953,2.23803509,0.76228058
-4.75737869,8.17630675,0.10334283,0.14163963,0.09589575,0.00000000,0.07253686,5.02632291,2.20759114,0.76645859
-4.75137569,8.16127340,0.09874844,0.14309448,0.09763133,0.00000000,0.07039607,5.02145011,2.17587271,0.76979078
-4.74537269,8.13930369,0.09408475,0.14434577,0.09916495,0.00000000,0.06838556,5.01259162,2.14338906,0.77235572
-4.73936968,8.11132716,0.08940416,0.14541083,0.10048669,0.00000000,0.06653986,5.00028697,2.11056448,0.77423196
-4.73336668,8.07812039,0.08475343,0.14630610,0.10158730,0.00000000,0.06488770,4.98498444,2.07773157,0.77549400
-4.72736368,8.04028077,0.08017330,0.14704581,0.10245818,0.00000000,0.06345156,4.96702532,2.04512888,0.77620836
-4.72136068,7.99820892,0.07569829,0.14764079,0.10309131,0.00000000,0.06224731,4.94663317,2.01290250,0.77643008
-4.71535768,7.95210060,0.07135671,0.14809765,0.10347935,0.00000000,0.06128410,4.92390856,1.98111139,0.77619974
-4.70935468,7.90194796,0.06717093,0.14841809,0.10361572,0.00000000,0.06056436,4.89882918,1.94973578,0.77554112
-4.70335168,7.84755029,0.06315768,0.14859870,0.10349474,0.00000000,0.06008399,4.87125562,1.91868819,0.77445965
-4.69734867,7.78853368,0.05932857,0.14863106,0.10311189,0.00000000,0.05983266,4.84094225,1.88782630,0.77294181
-4.69134567,7.72437887,0.05569064,0.14850221,0.10246404,0.00000000,0.05979432,4.80755320,1.85696699,0.77095545
-4.68534267,7.65445629,0.05224698,0.14819550,0.10154977,0.00000000,0.05994771,4.77068254,1.82590108,0.76845113
-4.67933967,7.57806683,0.04899738,0.14769180,0.10036971,0.00000000,0.06026717,4.72987819,1.79440790,0.76536441
-4.67333667,7.49448702,0.04593901,0.14697093,0.09892686,0.00000000,0.06072335,4.68466856,1.76226928,0.76161914
-4.66733367,7.40301651,0.04306705,0.14601327,0.09722688,0.00000000,0.06128415,4.63459096,1.72928249,0.75713145
-4.66133067,7.30302623,0.04037532,0.14480161,0.09527840,0.00000000,0.06191566,4.57922061,1.69527160,0.75181447
-4.65532766,7.19400493,0.03785680,0.14332281,0.09309320,0.00000000,0.06258316,4.51819909,1.66009709,0.74558344
-4.64932466,7.07560215,0.03550423,0.14156961,0.09068635,0.00000000,0.06325209,4.45126094,1.62366331,0.73836101
-4.64332166,6.94766563,0.03331042,0.13954201,0.08807625,0.00000000,0.06388906,4.37825721,1.58592378,0.73008255
