energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.87393697,7.14249426,0.22735015,0.21899816,1.11586073,3.02667810,0.21827300,2.12806864
-5.86793397,7.10752915,0.22474716,0.21887872,1.12174833,3.01125375,0.21349762,2.12673588
-5.86193097,7.04435303,0.22123882,0.21773218,1.12288564,2.98459587,0.20782873,2.11689566
-5.85592796,6.95344255,0.21684464,0.21558128,1.11922623,2.94659569,0.20136777,2.09870966
-5.84992496,6.83576942,0.21160440,0.21246381,1.11079901,2.89740300,0.19422261,2.07245513
-5.84392196,6.69274284,0.20557556,0.20843113,1.09770458,2.83740314,0.18650435,2.03851179
-5.83791896,6.52614576,0.19883024,0.20354651,1.08011043,2.76718937,0.17832427,1.99734784
-5.83191596,6.33806826,0.19145209,0.19788334,1.05824546,2.68753210,0.16979124,1.94950601
-5.82591296,6.13084096,0.18353313,0.19152338,1.03239398,2.59934673,0.16100941,1.89558986
-5.81990995,5.90697090,0.17517063,0.18455493,1.00288927,2.50366112,0.15207642,1.83625106
-5.81390695,5.66908177,0.16646430,0.17707117,0.97010709,2.40158419,0.14308212,1.77217777
-5.80790395,5.41985985,0.15751377,0.16916849,0.93445897,2.29427626,0.13410768,1.70408421
-5.80190095,5.16200626,0.14841638,0.16094500,0.89638551,2.18292201,0.12522510,1.63270152
-5.79589795,4.89819580,0.13926540,0.15249906,0.85634961,2.06870626,0.11649723,1.55876965
-5.78989495,4.63104197,0.13014858,0.14392803,0.81482963,1.95279299,0.10797793,1.48303013
-5.78389195,4.36306771,0.12114713,0.13532699,0.77231246,1.83630741,0.09971253,1.40621942
-5.77788894,4.09668072,0.11233491,0.12678764,0.72928654,1.72032095,0.09173851,1.32906252
-5.77188594,3.83415277,0.10377800,0.11839719,0.68623467,1.60583907,0.08408613,1.25226661
-5.76588294,3.57760162,0.09553445,0.11023738,0.64362684,1.49379122,0.07677922,1.17651447
-5.75987994,3.32897511,0.08765418,0.10238352,0.60191299,1.38502299,0.06983590,1.10245752
-5.75387694,3.09003645,0.08017903,0.09490359,0.56151586,1.28028987,0.06326923,1.03070844
-5.74787394,2.86235052,0.07314289,0.08785741,0.52282401,1.18025239,0.05708782,0.96183345
-5.74187094,2.64727084,0.06657194,0.08129593,0.48618530,1.08547249,0.05129632,0.89634429
-5.73586793,2.44592761,0.06048484,0.07526052,0.45190081,0.99641094,0.04589587,0.83469025
-5.72986493,2.25921687,0.05489300,0.06978249,0.42021955,0.91342579,0.04088443,0.77725048
-5.72386193,2.08779155,0.04980091,0.06488269,0.39133419,0.83677176,0.03625708,0.72432700
-5.71785893,1.93205500,0.04520644,0.06057127,0.36537777,0.76660085,0.03200624,0.67613867
-5.71185593,1.79215785,0.04110120,0.05684766,0.34242178,0.70296404,0.02812195,0.63281670
-5.70585293,1.66799872,0.03747098,0.05370077,0.32247570,0.64581438,0.02459202,0.59440189
-5.69984992,1.55922974,0.03429619,0.05110932,0.30548794,0.59501151,0.02140230,0.56084397
-5.69384692,1.46526701,0.03155242,0.04904254,0.29134843,0.55032770,0.01853689,0.53200329
-5.68784392,1.38530668,0.02921109,0.04746092,0.27989263,0.51145546,0.01597843,0.50765487
-5.68184092,1.31834640,0.02724003,0.04631735,0.27090709,0.47801671,0.01370836,0.48749505
-5.67583792,1.26321218,0.02560437,0.04555833,0.26413633,0.44957342,0.01170726,0.47115045
-5.66983492,1.21859001,0.02426726,0.04512541,0.25929081,0.42563953,0.00995518,0.45818914
-5.66383192,1.18306170,0.02319076,0.04495676,0.25605591,0.40569397,0.00843193,0.44813369
-5.65782891,1.15514392,0.02233680,0.04498881,0.25410159,0.38919441,0.00711749,0.44047580
-5.65182591,1.13332926,0.02166800,0.04515802,0.25309236,0.37559150,0.00599231,0.43469182
-5.64582291,1.11612825,0.02114868,0.04540253,0.25269742,0.36434311,0.00503762,0.43025896
-5.63981991,1.10211076,0.02074569,0.04566386,0.25260048,0.35492822,0.00423574,0.42667129
-5.63381691,1.08994573,0.02042929,0.04588847,0.25250910,0.34686007,0.00357034,0.42345529
-5.62781391,1.07843766,0.02017389,0.04602920,0.25216317,0.33969819,0.00302668,0.42018416
-5.62181091,1.06655892,0.01995878,0.04604643,0.25134225,0.33305889,0.00259180,0.41649064
-5.61580790,1.05347678,0.01976871,0.04590913,0.24987170,0.32662404,0.00225473,0.41207769
-5.60980490,1.03857433,0.01959440,0.04559558,0.24762724,0.32014781,0.00200657,0.40672691
-5.60380190,1.02146484,0.01943288,0.04509382,0.24453796,0.31346126,0.00184063,0.40030432
-5.59779890,1.00199915,0.01928774,0.04440179,0.24058769,0.30647471,0.00175250,0.39276345
-5.59179590,0.98026613,0.01916925,0.04352730,0.23581473,0.29917789,0.00174010,0.38414566
-5.58579290,0.95658636,0.01909434,0.04248755,0.23031005,0.29163785,0.00180370,0.37457786
-5.57978989,0.93149946,0.01908647,0.04130858,0.22421395,0.28399491,0.00194592,0.36426765
-5.57378689,0.90574556,0.01917532,0.04002436,0.21771150,0.27645674,0.00217168,0.35349631
-5.56778389,0.88024180,0.01939642,0.03867577,0.21102683,0.26929077,0.00248815,0.34260969
-5.56178089,0.85605448,0.01979063,0.03730941,0.20441647,0.26281523,0.00290463,0.33200760
-5.55577789,0.83436780,0.02040345,0.03597628,0.19816202,0.25738905,0.00343244,0.32213181
-5.54977489,0.81644995,0.02128431,0.03473042,0.19256231,0.25340086,0.00408469,0.31345321
-5.54377189,0.80361745,0.02248565,0.03362745,0.18792520,0.25125732,0.00487608,0.30645827
-5.53776888,0.79719840,0.02406193,0.03272316,0.18455929,0.25137111,0.00582258,0.30163530
-5.53176588,0.79849541,0.02606855,0.03207207,0.18276569,0.25414868,0.00694107,0.29946068
-5.52576288,0.80874878,0.02856060,0.03172603,0.18282984,0.25997799,0.00824897,0.30038536
-5.51975988,0.82910068,0.03159163,0.03173287,0.18501379,0.26921656,0.00976375,0.30482190
-5.51375688,0.86056074,0.03521225,0.03213516,0.18954874,0.28217985,0.01150243,0.31313221
-5.50775388,0.90397384,0.03946872,0.03296897,0.19662823,0.29913038,0.01348102,0.32561627
-5.50175088,0.95999059,0.04440156,0.03426277,0.20640190,0.32026766,0.01571401,0.34250210
-5.49574787,1.02904135,0.05004413,0.03603646,0.21897007,0.34571924,0.01821373,0.36393705
-5.48974487,1.11131427,0.05642126,0.03830050,0.23437915,0.37553315,0.02098988,0.38998085
-5.48374187,1.20673845,0.06354805,0.04105517,0.25261821,0.40967198,0.02404899,0.42060057
-5.47773887,1.31497270,0.07142875,0.04429007,0.27361660,0.44800888,0.02739401,0.45566771
-5.47173587,1.43540091,0.08005587,0.04798377,0.29724302,0.49032574,0.03102397,0.49495783
-5.46573287,1.56713449,0.08940952,0.05210371,0.32330599,0.53631371,0.03493379,0.53815268
-5.45972986,1.70902262,0.09945699,0.05660640,0.35155600,0.58557635,0.03911417,0.58484520
-5.45372686,1.85967039,0.11015272,0.06143788,0.38168916,0.63763542,0.04355170,0.63454738
-5.44772386,2.01746514,0.12143845,0.06653446,0.41335270,0.69193925,0.04822906,0.68670093
-5.44172086,2.18061042,0.13324382,0.07182387,0.44615198,0.74787379,0.05312540,0.74069063
-5.43571786,2.34716715,0.14548720,0.07722659,0.47965905,0.80477583,0.05821682,0.79586008
-5.42971486,2.51510069,0.15807682,0.08265764,0.51342250,0.86194831,0.06347702,0.85152944
-5.42371186,2.68233261,0.17091213,0.08802843,0.54697836,0.91867703,0.06887798,0.90701454
-5.41770885,2.84679524,0.18388539,0.09324904,0.57986168,0.97424839,0.07439072,0.96164676
-5.41170585,3.00648708,0.19688340,0.09823043,0.61161830,1.02796741,0.07998601,1.01479280
-5.40570285,3.15952681,0.20978931,0.10288689,0.64181654,1.07917535,0.08563512,1.06587363
-5.39969985,3.30420372,0.22248443,0.10713835,0.67005819,1.12726635,0.09131044,1.11438168
-5.39369685,3.43902240,0.23485008,0.11091263,0.69598836,1.17170231,0.09698593,1.15989553
-5.38769385,3.56273964,0.24676936,0.11414746,0.71930394,1.21202551,0.10263757,1.20209130
-5.38169085,3.67439205,0.25812879,0.11679223,0.73976003,1.24786843,0.10824345,1.24075019
-5.37568784,3.77331303,0.26881985,0.11880931,0.75717441,1.27896048,0.11378382,1.27576182
-5.36968484,3.85913852,0.27874037,0.12017507,0.77142958,1.30513127,0.11924087,1.30712297
-5.36368184,3.93180123,0.28779580,0.12088023,0.78247261,1.32631057,0.12459842,1.33493186
-5.35767884,3.99151387,0.29590031,0.12092992,0.79031263,1.34252489,0.12984138,1.35937823
-5.35167584,4.03874222,0.30297774,0.12034311,0.79501635,1.35389100,0.13495519,1.38072947
-5.34567284,4.07416956,0.30896249,0.11915168,0.79670179,1.36060674,0.13992510,1.39931371
-5.33966983,4.09865415,0.31380026,0.11739898,0.79553059,1.36293961,0.14473560,1.41550039
-5.33366683,4.11318200,0.31744863,0.11513819,0.79169943,1.36121367,0.14936967,1.42967950
-5.32766383,4.11881719,0.31987760,0.11243026,0.78543087,1.35579537,0.15380835,1.44224029
-5.32166083,4.11665196,0.32106999,0.10934181,0.77696418,1.34707892,0.15803029,1.45355059
-5.31565783,4.10775905,0.32102169,0.10594290,0.76654659,1.33547175,0.16201151,1.46393763
-5.30965483,4.09314819,0.31974175,0.10230486,0.75442522,1.32138068,0.16572543,1.47367130
-5.30365183,4.07372864,0.31725236,0.09849821,0.74084017,1.30519927,0.16914306,1.48295068
-5.29764882,4.05027925,0.31358856,0.09459076,0.72601889,1.28729675,0.17223339,1.49189429
-5.29164582,4.02342707,0.30879780,0.09064602,0.71017193,1.26800885,0.17496412,1.50053469
-5.28564282,3.99363522,0.30293925,0.08672190,0.69349028,1.24763089,0.17730246,1.50881754
-5.27963982,3.96120020,0.29608295,0.08286968,0.67614410,1.22641307,0.17921619,1.51660516
-5.27363682,3.92625849,0.28830869,0.07913345,0.65828283,1.20455823,0.18067486,1.52368450
-5.26763382,3.88880186,0.27970475,0.07554980,0.64003649,1.18222192,0.18165110,1.52977913
-5.26163082,3.84870053,0.27036653,0.07214787,0.62151795,1.15951477,0.18212192,1.53456472
-5.25562781,3.80573302,0.26039503,0.06894971,0.60282596,1.13650681,0.18207016,1.53768749
-5.24962481,3.75962128,0.24989533,0.06597089,0.58404879,1.11323376,0.18148578,1.53878474
-5.24362181,3.71006962,0.23897504,0.06322126,0.56526800,1.08970472,0.18036714,1.53750679
-5.23761881,3.65680575,0.22774289,0.06070596,0.54656250,1.06591108,0.17872216,1.53353945
-5.23161581,3.59962237,0.21630735,0.05842647,0.52801236,1.04183622,0.17656927,1.52662610
-5.22561281,3.53841755,0.20477549,0.05638171,0.50970247,1.01746559,0.17393824,1.51658869
-5.21960980,3.47323244,0.19325194,0.05456914,0.49172577,0.99279670,0.17087067,1.50334676
-5.21360680,3.40428480,0.18183809,0.05298585,0.47418608,0.96784878,0.16742033,1.48693393
-5.20760380,3.33199710,0.17063150,0.05162951,0.45720034,0.94267147,0.16365309,1.46751110
-5.20160080,3.25701799,0.15972543,0.05049925,0.44090030,0.91735237,0.15964665,1.44537599
-5.19559780,3.18023631,0.14920855,0.04959637,0.42543355,0.89202303,0.15548985,1.42096863
-5.18959480,3.10278681,0.13916473,0.04892487,0.41096391,0.86686311,0.15128167,1.39487240
-5.18359180,3.02604717,0.12967290,0.04849183,0.39767109,0.84210254,0.14712992,1.36781062
-5.17758879,2.95162593,0.12080693,0.04830750,0.38574963,0.81802145,0.14314954,1.34063849
-5.17158579,2.88134128,0.11263536,0.04838531,0.37540701,0.79494779,0.13946057,1.31433055
-5.16558279,2.81719081,0.10522116,0.04874152,0.36686097,0.77325278,0.13618580,1.28996363
-5.15957979,2.76131246,0.09862124,0.04939477,0.36033586,0.75334391,0.13344819,1.26869558
-5.15357679,2.71593723,0.09288590,0.05036533,0.35605819,0.73565593,0.13136792,1.25174002
-5.14757379,2.68333421,0.08805802,0.05167419,0.35425116,0.72063983,0.13005934,1.24033744
-5.14157079,2.66574904,0.08417214,0.05334197,0.35512831,0.70874998,0.12962773,1.23572313
-5.13556778,2.66533665,0.08125335,0.05538767,0.35888630,0.70042991,0.13016600,1.23909241
-5.12956478,2.68408992,0.07931616,0.05782725,0.36569699,0.69609694,0.13175139,1.25156380
-5.12356178,2.72376574,0.07836319,0.06067222,0.37569892,0.69612605,0.13444233,1.27414089
-5.11755878,2.78581044,0.07838405,0.06392815,0.38898846,0.70083352,0.13827543,1.30767381
-5.11155578,2.87128685,0.07935418,0.06759318,0.40561092,0.71046088,0.14326294,1.35282130
-5.10555278,2.98080533,0.08123391,0.07165676,0.42555208,0.72515957,0.14939052,1.41001457
-5.09954977,3.11446166,0.08396792,0.07609844,0.44873036,0.74497710,0.15661565,1.47942426
-5.09354677,3.27178439,0.08748484,0.08088695,0.47499026,0.76984517,0.16486674,1.56093183
-5.08754377,3.45169470,0.09169749,0.08597963,0.50409749,0.79957048,0.17404294,1.65410697
-5.08154077,3.65248138,0.09650351,0.09132223,0.53573617,0.83382869,0.18401488,1.75819234
-5.07553777,3.87179368,0.10178653,0.09684909,0.56950853,0.87216226,0.19462628,1.87209697
-5.06953477,4.10665391,0.10741795,0.10248385,0.60493755,0.91398235,0.20569644,1.99439969
-5.06353177,4.35349145,0.11325920,0.10814061,0.64147256,0.95857534,0.21702376,2.12336326
-5.05752876,4.60819891,0.11916460,0.11372557,0.67849811,1.00511401,0.22839000,2.25695992
-5.05152576,4.86621024,0.12498451,0.11913909,0.71534586,1.05267333,0.23956538,2.39290834
-5.04552276,5.12259970,0.13056904,0.12427819,0.75130942,1.10025065,0.25031426,2.52872169
-5.03951976,5.37219949,0.13577177,0.12903928,0.78566166,1.14678990,0.26040130,2.66176574
-5.03351676,5.60973269,0.14045371,0.13332115,0.81767399,1.19120904,0.26959791,2.78932558
-5.02751376,5.82995745,0.14448712,0.13702804,0.84663690,1.23242988,0.27768862,2.90867892
-5.02151076,6.02781721,0.14775914,0.14007265,0.87188099,1.26940932,0.28447736,3.01717341
-5.01550775,6.19859155,0.15017501,0.14237902,0.89279766,1.30117075,0.28979322,3.11230522
-5.00950475,6.33804140,0.15166083,0.14388506,0.90885851,1.32683445,0.29349553,3.19179570
-5.00350175,6.44254298,0.15216557,0.14454478,0.91963260,1.34564569,0.29547813,3.25366307
-4.99749875,6.50920438,0.15166247,0.14432988,0.92480093,1.35699935,0.29567244,3.29628602
-4.99149575,6.53596005,0.15014955,0.14323088,0.92416725,1.36046005,0.29404954,3.31845641
-4.98549275,6.52163887,0.14764936,0.14125757,0.91766492,1.35577690,0.29062079,3.31941893
-4.97948974,6.46600279,0.14420786,0.13843884,0.90535935,1.34289217,0.28543733,3.29889560
-4.97348674,6.36975453,0.13989263,0.13482186,0.88744607,1.32194365,0.27858825,3.25709445
-4.96748374,6.23451406,0.13479035,0.13047076,0.86424440,1.29326053,0.27019762,3.19470166
-4.96148074,6.06276509,0.12900378,0.12546469,0.83618724,1.25735305,0.26042052,3.11285791
-4.95547774,5.85777433,0.12264833,0.11989563,0.80380725,1.21489655,0.24943822,3.01311996
-4.94947474,5.62348725,0.11584833,0.11386573,0.76772033,1.16671050,0.23745272,2.89740939
-4.94347174,5.36440532,0.10873329,0.10748466,0.72860702,1.11373362,0.22468096,2.76795088
-4.93746873,5.08545011,0.10143415,0.10086680,0.68719270,1.05699617,0.21134875,2.62720295
-4.93146573,4.79182020,0.09407974,0.09412851,0.64422754,0.99759054,0.19768485,2.47778416
-4.92546273,4.48884692,0.08679361,0.08738565,0.60046683,0.93664139,0.18391532,2.32239794
-4.91945973,4.18185432,0.07969119,0.08075133,0.55665269,0.87527646,0.17025830,2.16375908
-4.91345673,3.87602867,0.07287753,0.07433399,0.51349753,0.81459902,0.15691937,2.00452473
-4.90745373,3.57630151,0.06644550,0.06823588,0.47167000,0.75566293,0.14408773,1.84723205
-4.90145073,3.28724969,0.06047454,0.06255199,0.43178353,0.69945087,0.13193302,1.69424468
-4.89544772,3.01301436,0.05502998,0.05736930,0.39438788,0.64685627,0.12060307,1.54770906
-4.88944472,2.75724024,0.05016279,0.05276643,0.35996339,0.59866913,0.11022236,1.40952139
-4.88344172,2.52303492,0.04590980,0.04881361,0.32891815,0.55556588,0.10089131,1.28130542
-4.87743872,2.31294755,0.04229433,0.04557291,0.30158755,0.51810296,0.09268619,1.16440053
-4.87143572,2.12896496,0.03932708,0.04309861,0.27823590,0.48671407,0.08565965,1.05985938
-4.86543272,1.97252313,0.03700728,0.04143762,0.25905989,0.46171052,0.07984173,0.96845378
-4.85942971,1.84453125,0.03532404,0.04063003,0.24419310,0.44328427,0.07524131,0.89068756
-4.85342671,1.74540546,0.03425776,0.04070939,0.23371146,0.43151329,0.07184775,0.82681456
-4.84742371,1.67510951,0.03378171,0.04170303,0.22763888,0.42636850,0.06963284,0.77686046
-4.84142071,1.63319970,0.03386351,0.04363205,0.22595294,0.42772213,0.06855282,0.74064676
-4.83541771,1.61887158,0.03446668,0.04651115,0.22859017,0.43535682,0.06855040,0.71781558
-4.82941471,1.63100661,0.03555209,0.05034819,0.23545068,0.44897540,0.06955686,0.70785423
-4.82341171,1.66821712,0.03707944,0.05514349,0.24640207,0.46821078,0.07149411,0.71011852
-4.81740870,1.72888856,0.03900852,0.06088895,0.26128243,0.49263596,0.07427661,0.72385437
-4.81140570,1.81121832,0.04130047,0.06756700,0.27990256,0.52177391,0.07781328,0.74821721
-4.80540270,1.91325093,0.04391889,0.07514944,0.30204733,0.55510725,0.08200935,0.78228911
-4.79939970,2.03290960,0.04683078,0.08359625,0.32747648,0.59208752,0.08676798,0.82509375
-4.79339670,2.16802436,0.05000727,0.09285451,0.35592491,0.63214418,0.09199195,0.87560944
-4.78739370,2.31635733,0.05342428,0.10285744,0.38710274,0.67469306,0.09758511,0.93278057
-4.78139070,2.47562551,0.05706277,0.11352374,0.42069534,0.71914435,0.10345377,0.99552788
-4.77538769,2.64352172,0.06090893,0.12475724,0.45636355,0.76491000,0.10950793,1.06275801
-4.76938469,2.81773419,0.06495393,0.13644701,0.49374434,0.81141035,0.11566237,1.13337276
-4.76338169,2.99596524,0.06919350,0.14846794,0.53245203,0.85808020,0.12183759,1.20627836
-4.75737869,3.17594936,0.07362721,0.16068184,0.57208029,0.90437392,0.12796055,1.28039515
-4.75137569,3.35547117,0.07825749,0.17293915,0.61220504,0.94976981,0.13396522,1.35466766
-4.74537269,3.53238319,0.08308839,0.18508109,0.65238822,0.99377356,0.13979298,1.42807541
-4.73936968,3.70462376,0.08812426,0.19694240,0.69218260,1.03592091,0.14539281,1.49964419
-4.73336668,3.87023505,0.09336819,0.20835452,0.73113744,1.07577953,0.15072131,1.56845782
-4.72736368,4.02738098,0.09882053,0.21914904,0.76880502,1.11295023,0.15574257,1.63367014
-4.72136068,4.17436525,0.10447743,0.22916153,0.80474782,1.14706766,0.16042797,1.69451695
-4.71535768,4.30964899,0.11032950,0.23823537,0.83854628,1.17780067,0.16475584,1.75032752
-4.70935468,4.43186800,0.11636070,0.24622566,0.86980673,1.20485248,0.16871112,1.80053528
-4.70335168,4.53984908,0.12254766,0.25300286,0.89816942,1.22796093,0.17228501,1.84468731
-4.69734867,4.63262523,0.12885920,0.25845627,0.92331627,1.24689889,0.17547461,1.88245209
-4.69134567,4.70944911,0.13525644,0.26249693,0.94497802,1.26147500,0.17828269,1.91362523
-4.68534267,4.76980417,0.14169326,0.26506006,0.96294056,1.27153490,0.18071738,1.93813263
-4.67933967,4.81341303,0.14811725,0.26610677,0.97705010,1.27696281,0.18279206,1.95603077
-4.67333667,4.84024212,0.15447101,0.26562512,0.98721696,1.27768364,0.18452519,1.96750398
-4.66733367,4.85050224,0.16069384,0.26363037,0.99341766,1.27366529,0.18594012,1.97285818
-4.66133067,4.84464416,0.16672359,0.26016440,0.99569531,1.26492110,0.18706493,1.97251132
-4.65532766,4.82334887,0.17249870,0.25529446,0.99415801,1.25151224,0.18793212,1.96698035
-4.64932466,4.78751201,0.17796021,0.24911115,0.98897540,1.23354968,0.18857813,1.95686490
-4.64332166,4.73822237,0.18305365,0.24172576,0.98037323,1.21119548,0.18904271,1.94282803
-4.63731866,4.67673455,0.18773069,0.23326713,0.96862621,1.18466319,0.18936803,1.92557454
-4.63131566,4.60443610,0.19195047,0.22387807,0.95404933,1.15421713,0.18959750,1.90582734
-4.62531266,4.52281012,0.19568047,0.21371154,0.93698789,1.12017026,0.18977439,1.88430279
-4.61930965,4.43339412,0.19889696,0.20292664,0.91780669,1.08288066,0.18994021,1.86168577
-4.61330665,4.33773684,0.20158496,0.19168471,0.89687871,1.04274658,0.19013286,1.83860557
-4.60730365,4.23735458,0.20373779,0.18014551,0.87457380,1.00020012,0.19038482,1.81561357
-4.60130065,4.13368889,0.20535623,0.16846371,0.85124788,0.95569976,0.19072121,1.79316378
-4.59529765,4.02806781,0.20644739,0.15678575,0.82723304,0.90972201,0.19115812,1.77159722
-4.58929465,3.92167245,0.20702347,0.14524718,0.80282908,0.86275249,0.19170111,1.75113109
-4.58329165,3.81551080,0.20710045,0.13397059,0.77829677,0.81527691,0.19234419,1.73185332
-4.57728864,3.71040038,0.20669693,0.12306400,0.75385326,0.76777230,0.19306926,1.71372319
-4.57128564,3.60696078,0.20583317,0.11261994,0.72966973,0.72069892,0.19384617,1.69657803
-4.56528264,3.50561685,0.20453052,0.10271510,0.70587141,0.67449325,0.19463353,1.68014614
-4.55927964,3.40661259,0.20281121,0.09341052,0.68254001,0.62956234,0.19538012,1.66406541
-4.55327664,3.31003510,0.20069869,0.08475225,0.65971824,0.58627979,0.19602703,1.64790691
-4.54727364,3.21584767,0.19821830,0.07677250,0.63741631,0.54498344,0.19651050,1.63120259
-4.54127064,3.12393008,0.19539849,0.06949111,0.61561998,0.50597480,0.19676514,1.61347563
-4.53526763,3.03412405,0.19227233,0.06291726,0.59429958,0.46952013,0.19672766,1.59427224
-4.52926463,2.94628114,0.18887916,0.05705140,0.57341965,0.43585294,0.19634068,1.57319296
-4.52326163,2.86031047,0.18526642,0.05188715,0.55294858,0.40517765,0.19555662,1.54992228
-4.51725863,2.77622317,0.18149135,0.04741332,0.53286759,0.37767396,0.19434129,1.52425467
-4.51125563,2.69417106,0.17762241,0.04361563,0.51317871,0.35350154,0.19267714,1.49611574
-4.50525263,2.61447678,0.17374031,0.04047840,0.49391122,0.33280462,0.19056580,1.46557744
-4.49924962,2.53765361,0.16993845,0.03798585,0.47512611,0.31571597,0.18802990,1.43286614
-4.49324662,2.46441319,0.16632272,0.03612319,0.45691846,0.30235988,0.18511395,1.39836337
-4.48724362,2.39566044,0.16301045,0.03487728,0.43941748,0.29285382,0.18188425,1.36259873
-4.48124062,2.33247543,0.16012863,0.03423693,0.42278421,0.28730849,0.17842777,1.32623553
-4.47523762,2.27608271,0.15781128,0.03419290,0.40720710,0.28582615,0.17485006,1.29004939
-4.46923462,2.22780932,0.15619606,0.03473745,0.39289552,0.28849706,0.17127224,1.25490112
-4.46323162,2.18903329,0.15542021,0.03586363,0.38007171,0.29539427,0.16782717,1.22170486
-4.45722861,2.16112504,0.15561596,0.03756431,0.36896148,0.30656694,0.16465509,1.19139300
-4.45122561,2.14538426,0.15690554,0.03983097,0.35978413,0.32203238,0.16189871,1.16487957
-4.44522261,2.14297547,0.15939605,0.04265240,0.35274218,0.34176743,0.15969814,1.14302359
-4.43921961,2.15486524,0.16317432,0.04601336,0.34801132,0.36569954,0.15818581,1.12659424
-4.43321661,2.18176415,0.16830208,0.04989331,0.34573115,0.39369822,0.15748155,1.11623910
-4.42721361,2.22407649,0.17481157,0.05426531,0.34599711,0.42556742,0.15768812,1.11245710
-4.42121061,2.28186014,0.18270186,0.05909511,0.34885406,0.46103940,0.15888729,1.11557707
-4.41520760,2.35479874,0.19193611,0.06434070,0.35429179,0.49977082,0.16113661,1.12574284
-4.40920460,2.44218785,0.20243979,0.06995212,0.36224266,0.54134127,0.16446707,1.14290538
-4.40320160,2.54293589,0.21410021,0.07587187,0.37258161,0.58525489,0.16888157,1.16682219
-4.39719860,2.65558034,0.22676727,0.08203576,0.38512839,0.63094518,0.17435438,1.19706377
-4.39119560,2.77831865,0.24025553,0.08837425,0.39965216,0.67778318,0.18083150,1.23302680
-4.38519260,2.90905288,0.25434763,0.09481437,0.41587809,0.72508885,0.18823187,1.27395328
-4.37918959,3.04544646,0.26879892,0.10128197,0.43349582,0.77214551,0.19644946,1.31895465
-4.37318659,3.18499081,0.28334321,0.10770446,0.45216936,0.81821687,0.20535602,1.36703994
-4.36718359,3.32507910,0.29769945,0.11401371,0.47154811,0.86256601,0.21480442,1.41714642
-4.36118059,3.46308428,0.31157919,0.12014917,0.49127843,0.90447564,0.22463251,1.46817171
-4.35517759,3.59643809,0.32469445,0.12606095,0.51101538,0.94326879,0.23466731,1.51900591
-4.34917459,3.72270785,0.33676577,0.13171276,0.53043403,0.97832899,0.24472936,1.56856248
-4.34317159,3.83966785,0.34753012,0.13708445,0.54923999,1.00911908,0.25463719,1.61580687
-4.33716858,3.94536251,0.35674848,0.14217420,0.56717855,1.03519773,0.26421169,1.65978178
-4.33116558,4.03815876,0.36421254,0.14699988,0.58404216,1.05623286,0.27328032,1.69962833
-4.32516258,4.11678560,0.36975056,0.15159983,0.59967583,1.07201130,0.28168099,1.73460270
-4.31915958,4.18035949,0.37323198,0.15603264,0.61398032,1.08244420,0.28926563,1.76408775
-4.31315658,4.22839475,0.37457059,0.16037600,0.62691285,1.08756788,0.29590317,1.78759969
-4.30715358,4.26079888,0.37372635,0.16472467,0.63848537,1.08753999,0.30148213,1.80478997
