energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.82591296,5.40480045,1.73884907,3.86114468,1.36980146,0.44291204,0.00092100,0.77532425,0.01899644,0.36107305
-5.81990995,5.40464902,1.77036366,3.85446717,1.36914188,0.44319417,0.00092629,0.77257584,0.01873757,0.36570130
-5.81390695,5.39863101,1.80091312,3.84180867,1.36798645,0.44324522,0.00092970,0.76985544,0.01848219,0.36979207
-5.80790395,5.38682723,1.83035537,3.82353289,1.36605383,0.44297538,0.00093141,0.76699089,0.01823383,0.37341343
-5.80190095,5.36942484,1.85852135,3.80009766,1.36309501,0.44230333,0.00093166,0.76381958,0.01799623,0.37665301
-5.79589795,5.34672111,1.88521940,3.77204871,1.35890392,0.44115909,0.00093071,0.76019501,0.01777327,0.37961641
-5.78989495,5.31912629,1.91024225,3.74001185,1.35332797,0.43948685,0.00092883,0.75599338,0.01756879,0.38242490
-5.78389195,5.28716509,1.93337614,3.70468350,1.34627807,0.43724761,0.00092634,0.75112008,0.01738648,0.38521259
-5.77788894,5.25147605,1.95441169,3.66681981,1.33773749,0.43442150,0.00092354,0.74551561,0.01722971,0.38812308
-5.77188594,5.21280841,1.97315588,3.62722397,1.32776911,0.43100971,0.00092074,0.73916079,0.01710147,0.39130555
-5.76588294,5.17201567,1.98944427,3.58673208,1.31652063,0.42703590,0.00091822,0.73208084,0.01700419,0.39491051
-5.75987994,5.13004553,2.00315267,3.54619718,1.30422734,0.42254687,0.00091625,0.72434827,0.01693966,0.39908518
-5.75387694,5.08792575,2.01420756,3.50647197,1.29121219,0.41761266,0.00091507,0.71608420,0.01690893,0.40396882
-5.74787394,5.04674580,2.02259429,3.46838997,1.27788285,0.41232580,0.00091486,0.70745814,0.01691221,0.40968790
-5.74187094,5.00763441,2.02836258,3.43274578,1.26472588,0.40679986,0.00091576,0.69868602,0.01694878,0.41635155
-5.73586793,4.97173337,2.03162877,3.40027463,1.25229779,0.40116712,0.00091785,0.69002653,0.01701699,0.42404725
-5.72986493,4.94016815,2.03257455,3.37163199,1.24121332,0.39557567,0.00092114,0.68177580,0.01711419,0.43283708
-5.72386193,4.91401636,2.03144215,3.34737389,1.23213104,0.39018574,0.00092557,0.67426040,0.01723674,0.44275460
-5.71785893,4.89427513,2.02852617,3.32793885,1.22573662,0.38516547,0.00093102,0.66782897,0.01738006,0.45380267
-5.71185593,4.88182866,2.02416248,3.31363223,1.22272422,0.38068627,0.00093732,0.66284253,0.01753863,0.46595210
-5.70585293,4.87741754,2.01871481,3.30461405,1.22377640,0.37691782,0.00094422,0.65966382,0.01770614,0.47914155
-5.69984992,4.88161110,2.01255977,3.30089103,1.22954320,0.37402293,0.00095142,0.65864588,0.01787559,0.49327840
-5.69384692,4.89478421,2.00607118,3.30231362,1.24062079,0.37215231,0.00095859,0.66012014,0.01803946,0.50824085
-5.68784392,4.91709977,1.99960461,3.30857845,1.25753055,0.37143954,0.00096537,0.66438457,0.01818988,0.52388106
-5.68184092,4.94849775,1.99348294,3.31923662,1.28069890,0.37199637,0.00097137,0.67169196,0.01831887,0.54002926
-5.67583792,4.98869135,1.98798380,3.33370762,1.31043884,0.37390836,0.00097622,0.68223895,0.01841854,0.55649865
-5.66983492,5.03717076,1.98332945,3.35129861,1.34693355,0.37723125,0.00097955,0.69615601,0.01848137,0.57309094
-5.66383192,5.09321413,1.97967962,3.37122829,1.39022283,0.38198797,0.00098103,0.71349892,0.01850041,0.58960224
-5.65782891,5.15590557,1.97712753,3.39265458,1.44019282,0.38816662,0.00098036,0.73424192,0.01846958,0.60582900
-5.65182591,5.22415929,1.97569919,3.41470468,1.49656963,0.39571923,0.00097730,0.75827297,0.01838383,0.62157391
-5.64582291,5.29674889,1.97535599,3.43650638,1.55891725,0.40456173,0.00097168,0.78539140,0.01823936,0.63665133
-5.63981991,5.37234075,1.97600001,3.45721900,1.62664010,0.41457488,0.00096338,0.81530814,0.01803376,0.65089215
-5.63381691,5.44953020,1.97748203,3.47606284,1.69899046,0.42560630,0.00095237,0.84764871,0.01776612,0.66414790
-5.62781391,5.52687930,1.97961137,3.49234560,1.77508095,0.43747359,0.00093870,0.88195914,0.01743712,0.67629397
-5.62181091,5.60295498,1.98216737,3.50548491,1.85390191,0.44996851,0.00092247,0.91771460,0.01704896,0.68723193
-5.61580790,5.67636656,1.98491164,3.51502603,1.93434350,0.46286203,0.00090386,0.95433089,0.01660541,0.69689087
-5.60980490,5.74580170,1.98760069,3.52065434,2.01522219,0.47591026,0.00088311,0.99117833,0.01611159,0.70522793
-5.60380190,5.81005988,1.98999848,3.52220228,2.09531079,0.48886098,0.00086052,1.02759780,0.01557392,0.71222801
-5.59779890,5.86808298,1.99188824,3.51965089,2.17337143,0.50146072,0.00083642,1.06291852,0.01499987,0.71790288
-5.59179590,5.91898218,1.99308337,3.51312640,2.24819025,0.51346196,0.00081119,1.09647690,0.01439776,0.72228968
-5.58579290,5.96206076,1.99343694,3.50289221,2.31861284,0.52463039,0.00078523,1.12763578,0.01377651,0.72544910
-5.57978989,5.99683230,1.99284957,3.48933718,2.38357880,0.53475185,0.00075895,1.15580352,0.01314536,0.72746322
-5.57378689,6.02303384,1.99127535,3.47296072,2.44215427,0.54363874,0.00073279,1.18045191,0.01251366,0.72843324
-5.56778389,6.04063343,1.98872577,3.45435570,2.49356088,0.55113553,0.00070721,1.20113237,0.01189055,0.72847687
-5.56178089,6.04983153,1.98527131,3.43418966,2.53719978,0.55712325,0.00068267,1.21748955,0.01128481,0.72772575
-5.55577789,6.05105589,1.98104063,3.41318488,2.57266948,0.56152265,0.00065963,1.22927180,0.01070459,0.72632261
-5.54977489,6.04494936,1.97621736,3.39209796,2.59977659,0.56429590,0.00063860,1.23633788,0.01015725,0.72441817
-5.54377189,6.03235045,1.97103430,3.37169905,2.61853862,0.56544674,0.00062007,1.23865967,0.00964924,0.72216779
-5.53776888,6.01426650,1.96576526,3.35275109,2.62917859,0.56501903,0.00060459,1.23632052,0.00918599,0.71972789
-5.53176588,5.99183976,1.96071456,3.33598905,2.63211134,0.56309374,0.00059271,1.22950945,0.00877181,0.71725184
-5.52576288,5.96630692,1.95620456,3.32209961,2.62792212,0.55978452,0.00058503,1.21851128,0.00840988,0.71488565
-5.51975988,5.93895305,1.95256137,3.31170114,2.61733825,0.55523205,0.00058217,1.20369320,0.00810226,0.71276337
-5.51375688,5.91106145,1.95009956,3.30532435,2.60119508,0.54959740,0.00058481,1.18548838,0.00784990,0.71100227
-5.50775388,5.88386096,1.94910614,3.30339394,2.58039783,0.54305474,0.00059361,1.16437740,0.00765267,0.70969811
-5.50175088,5.85847306,1.94982458,3.30621162,2.55588110,0.53578380,0.00060929,1.14086837,0.00750945,0.70892056
-5.49574787,5.83586092,1.95243975,3.31394109,2.52856805,0.52796228,0.00063256,1.11547673,0.00741821,0.70870919
-5.48974487,5.81678285,1.95706423,3.32659554,2.49933116,0.51975884,0.00066412,1.08870565,0.00737607,0.70907016
-5.48374187,5.80175259,1.96372706,3.34402847,2.46895655,0.51132672,0.00070464,1.06102802,0.00737945,0.70997385
-5.47773887,5.79100858,1.97236522,3.36592842,2.43811347,0.50279847,0.00075471,1.03287072,0.00742410,0.71135387
-5.47173587,5.78449406,1.98281870,3.39181824,2.40733054,0.49428196,0.00081485,1.00460195,0.00750525,0.71310736
-5.46573287,5.78184945,1.99482934,3.42105958,2.37697961,0.48585774,0.00088545,0.97652214,0.00761769,0.71509689
-5.45972986,5.78241766,2.00804374,3.45286273,2.34726792,0.47757802,0.00096676,0.94885851,0.00775588,0.71715389
-5.45372686,5.78526271,2.02202025,3.48630220,2.31823877,0.46946695,0.00105883,0.92176365,0.00791402,0.71908360
-5.44772386,5.78920088,2.03623976,3.52033770,2.28978031,0.46152242,0.00116149,0.89531771,0.00808620,0.72067131
-5.44172086,5.79284348,2.05012008,3.55384040,2.26164170,0.45371899,0.00127435,0.86953401,0.00826642,0.72168975
-5.43571786,5.79464927,2.06303312,3.58562356,2.23345561,0.44601177,0.00139674,0.84436752,0.00844873,0.72190723
-5.42971486,5.79298441,2.07432439,3.61447688,2.20476564,0.43834111,0.00152774,0.81972553,0.00862733,0.72109619
-5.42371186,5.78618732,2.08333387,3.63920337,2.17505698,0.43063760,0.00166613,0.79547989,0.00879663,0.71904182
-5.41770885,5.77263549,2.08941747,3.65865739,2.14378871,0.42282725,0.00181045,0.77147997,0.00895134,0.71555021
-5.41170585,5.75081154,2.09196824,3.67178266,2.11042603,0.41483648,0.00195896,0.74756567,0.00908659,0.71045582
-5.40570285,5.71936553,2.09043636,3.67764866,2.07447080,0.40659677,0.00210972,0.72357975,0.00919797,0.70362782
-5.39969985,5.67717111,2.08434736,3.67548412,2.03548904,0.39804860,0.00226059,0.69937893,0.00928164,0.69497501
-5.39369685,5.62337304,2.07331777,3.66470614,1.99313418,0.38914470,0.00240929,0.67484324,0.00933438,0.68444928
-5.38769385,5.55742448,2.05706771,3.64494389,1.94716529,0.37985239,0.00255348,0.64988336,0.00935365,0.67204731
-5.38169085,5.47911253,2.03543007,3.61605575,1.89745970,0.37015500,0.00269077,0.62444565,0.00933766,0.65781058
-5.37568784,5.38857130,2.00835604,3.57813914,1.84401977,0.36005247,0.00281884,0.59851496,0.00928539,0.64182380
-5.36968484,5.28628218,1.97591678,3.53153244,1.78697399,0.34956095,0.00293549,0.57211510,0.00919662,0.62421181
-5.36368184,5.17306145,1.93830144,3.47680886,1.72657267,0.33871181,0.00303867,0.54530746,0.00907192,0.60513520
-5.35767884,5.05003592,1.89581158,3.41476209,1.66317878,0.32754996,0.00312659,0.51818765,0.00891265,0.58478483
-5.35167584,4.91860772,1.84885222,3.34638415,1.59725480,0.31613165,0.00319776,0.49088093,0.00872091,0.56337567
-5.34567284,4.78040950,1.79792003,3.27283595,1.52934621,0.30452198,0.00325104,0.46353641,0.00849950,0.54114008
-5.33966983,4.63725186,1.74358883,3.19541154,1.46006271,0.29279227,0.00328565,0.43632069,0.00825183,0.51832085
-5.33366683,4.49106492,1.68649320,3.11549698,1.39005794,0.28101726,0.00330121,0.40941110,0.00798184,0.49516438
-5.32766383,4.34383593,1.62731041,3.03452535,1.32000860,0.26927251,0.00329774,0.38298900,0.00769386,0.47191407
-5.32166083,4.19754533,1.56674148,2.95392926,1.25059375,0.25763189,0.00327568,0.35723333,0.00739255,0.44880420
-5.31565783,4.05410325,1.50549183,2.87509271,1.18247499,0.24616534,0.00323583,0.33231472,0.00708271,0.42605447
-5.30965483,3.91528872,1.44425217,2.79930383,1.11627812,0.23493700,0.00317933,0.30839030,0.00676914,0.40386532
-5.30365183,3.78269357,1.38368010,2.72771051,1.05257675,0.22400363,0.00310762,0.28559931,0.00645656,0.38241402
-5.29764882,3.65767314,1.32438316,2.66128044,0.99187825,0.21341342,0.00302240,0.26405964,0.00614941,0.36185178
-5.29164582,3.54130520,1.26690371,2.60076731,0.93461223,0.20320517,0.00292553,0.24386530,0.00585176,0.34230161
-5.28564282,3.43435891,1.21170622,2.54668456,0.88112195,0.19340790,0.00281903,0.22508480,0.00556722,0.32385728
-5.27963982,3.33727459,1.15916724,2.49928779,0.83165845,0.18404069,0.00270493,0.20776043,0.00529879,0.30658295
-5.27363682,3.25015529,1.10956859,2.45856675,0.78637771,0.17511294,0.00258529,0.19190837,0.00504882,0.29051380
-5.26763382,3.17277037,1.06309365,2.42424728,0.74534052,0.16662488,0.00246209,0.17751954,0.00481898,0.27565727
-5.26163082,3.10457096,1.01982719,2.39580328,0.70851521,0.15856834,0.00233720,0.16456116,0.00461021,0.26199513
-5.25562781,3.04471678,0.97975851,2.37247841,0.67578285,0.15092772,0.00221232,0.15297879,0.00442273,0.24948600
-5.24962481,2.99211322,0.94278767,2.35331650,0.64694478,0.14368110,0.00208896,0.14269899,0.00425607,0.23806845
-5.24362181,2.94545719,0.90873473,2.33719973,0.62173218,0.13680155,0.00196840,0.13363219,0.00410913,0.22766444
-5.23761881,2.90328999,0.87735140,2.32289271,0.59981731,0.13025844,0.00185169,0.12567596,0.00398026,0.21818306
-5.23161581,2.86405493,0.84833468,2.30909089,0.58082604,0.12401883,0.00173963,0.11871836,0.00386732,0.20952435
-5.22561281,2.82615742,0.82134186,2.29447109,0.56435124,0.11804881,0.00163280,0.11264141,0.00376782,0.20158319
-5.21960980,2.78802504,0.79600625,2.27774197,0.54996660,0.11231480,0.00153152,0.10732446,0.00367903,0.19425303
-5.21360680,2.74816511,0.77195296,2.25769242,0.53724034,0.10678475,0.00143596,0.10264744,0.00359808,0.18742945
-5.20760380,2.70521752,0.74881412,2.23323582,0.52574841,0.10142921,0.00134607,0.09849392,0.00352208,0.18101327
-5.20160080,2.65800059,0.72624282,2.20344819,0.51508674,0.09622222,0.00126167,0.09475376,0.00344825,0.17491330
-5.19559780,2.60554835,0.70392534,2.16759903,0.50488204,0.09114198,0.00118245,0.09132549,0.00337402,0.16904855
-5.18959480,2.54713791,0.68159114,2.12517339,0.49480092,0.08617137,0.00110806,0.08811815,0.00329708,0.16334982
-5.18359180,2.48230602,0.65902040,2.07588481,0.48455693,0.08129820,0.00103804,0.08505270,0.00321551,0.15776072
-5.17758879,2.41085470,0.63604870,2.01967863,0.47391555,0.07651527,0.00097197,0.08206292,0.00312778,0.15223805
-5.17158579,2.33284599,0.61256917,1.95672610,0.46269674,0.07182019,0.00090939,0.07909584,0.00303282,0.14675159
-5.16558279,2.24858672,0.58853172,1.88740987,0.45077539,0.06721505,0.00084988,0.07611161,0.00293000,0.14128336
-5.15957979,2.15860447,0.56394005,1.81230188,0.43807959,0.06270591,0.00079309,0.07308305,0.00281919,0.13582645
-5.15357679,2.06361621,0.53884641,1.73213522,0.42458699,0.05830215,0.00073868,0.06999468,0.00270065,0.13038342
-5.14757379,1.96449161,0.51334470,1.64777127,0.41031959,0.05401580,0.00068642,0.06684155,0.00257507,0.12496451
-5.14157079,1.86221292,0.48756238,1.56016415,0.39533730,0.04986069,0.00063613,0.06362778,0.00244349,0.11958569
-5.13556778,1.75783355,0.46165162,1.47032410,0.37973063,0.04585176,0.00058768,0.06036491,0.00230727,0.11426671
-5.12956478,1.65243725,0.43578031,1.37928146,0.36361296,0.04200422,0.00054101,0.05707023,0.00216798,0.10902922
-5.12356178,1.54709994,0.41012328,1.28805303,0.34711286,0.03833296,0.00049613,0.05376513,0.00202743,0.10389513
-5.11755878,1.44285542,0.38485425,1.19761191,0.33036668,0.03485192,0.00045308,0.05047342,0.00188752,0.09888517
-5.11155578,1.34066655,0.36013882,1.10886202,0.31351185,0.03157362,0.00041191,0.04721995,0.00175025,0.09401793
-5.10555278,1.24140251,0.33612872,1.02261803,0.29668118,0.02850884,0.00037274,0.04402931,0.00161766,0.08930906
-5.09954977,1.14582276,0.31295759,0.93959104,0.27999822,0.02566643,0.00033566,0.04092477,0.00149178,0.08477103
-5.09354677,1.05456776,0.29073820,0.86038019,0.26357383,0.02305327,0.00030078,0.03792750,0.00137465,0.08041319
-5.08754377,0.96815610,0.26956118,0.78546995,0.24750403,0.02067429,0.00026820,0.03505604,0.00126824,0.07624205
-5.08154077,0.88698764,0.24949517,0.71523248,0.23186898,0.01853273,0.00023799,0.03232592,0.00117450,0.07226201
-5.07553777,0.81135160,0.23058808,0.64993462,0.21673305,0.01663043,0.00021024,0.02974966,0.00109533,0.06847609
-5.06953477,0.74143885,0.21286936,0.58974835,0.20214573,0.01496812,0.00018498,0.02733678,0.00103262,0.06488692
-5.06353177,0.67735698,0.19635292,0.53476413,0.18814327,0.01354596,0.00016223,0.02509408,0.00098823,0.06149768
-5.05752876,0.61914736,0.18104056,0.48500577,0.17475076,0.01236386,0.00014199,0.02302598,0.00096404,0.05831303
-5.05152576,0.56680274,0.16692542,0.44044619,0.16198443,0.01142201,0.00012425,0.02113495,0.00096191,0.05533992
-5.04552276,0.52028462,0.15399551,0.40102309,0.14985403,0.01072125,0.00010896,0.01942193,0.00098376,0.05258823
-5.03951976,0.47953936,0.14223684,0.36665373,0.13836512,0.01026344,0.00009607,0.01788683,0.00103154,0.05007119
-5.03351676,0.44451248,0.13163614,0.33724823,0.12752095,0.01005180,0.00008551,0.01652887,0.00110721,0.04780562
-5.02751376,0.41516037,0.12218303,0.31272094,0.11732418,0.01009108,0.00007722,0.01534697,0.00121274,0.04581180
-5.02151076,0.39145937,0.11387157,0.29299954,0.10777803,0.01038775,0.00007112,0.01434006,0.00135012,0.04411327
-5.01550775,0.37341183,0.10670114,0.27803167,0.09888702,0.01095004,0.00006714,0.01350720,0.00152125,0.04273621
-5.00950475,0.36104922,0.10067675,0.26778906,0.09065738,0.01178785,0.00006521,0.01284778,0.00172794,0.04170883
-5.00350175,0.35443246,0.09580874,0.26226926,0.08309702,0.01291269,0.00006528,0.01236151,0.00197183,0.04106043
-4.99749875,0.35364968,0.09211201,0.26149503,0.07621519,0.01433738,0.00006729,0.01204838,0.00225434,0.04082050
-4.99149575,0.35881162,0.08960490,0.26551176,0.07002200,0.01607579,0.00007120,0.01190863,0.00257656,0.04101766
-4.98549275,0.37004523,0.08830769,0.27438298,0.06452770,0.01814249,0.00007698,0.01194254,0.00293918,0.04167861
-4.97948974,0.38748560,0.08824099,0.28818450,0.05974198,0.02055225,0.00008462,0.01215031,0.00334242,0.04282719
-4.97348674,0.41126681,0.08942404,0.30699721,0.05567327,0.02331963,0.00009408,0.01253186,0.00378595,0.04448338
-4.96748374,0.44151190,0.09187287,0.33089907,0.05232805,0.02645841,0.00010538,0.01308667,0.00426882,0.04666253
-4.96148074,0.47832243,0.09559866,0.35995638,0.04971032,0.02998110,0.00011851,0.01381360,0.00478937,0.04937463
-4.95547774,0.52176779,0.10060607,0.39421477,0.04782118,0.03389833,0.00013348,0.01471069,0.00534523,0.05262378
-4.94947474,0.57187477,0.10689178,0.43369013,0.04665856,0.03821830,0.00015029,0.01577513,0.00593331,0.05640776
-4.94347174,0.62861747,0.11444309,0.47835962,0.04621700,0.04294623,0.00016894,0.01700306,0.00654973,0.06071782
-4.93746873,0.69190791,0.12323680,0.52815334,0.04648769,0.04808377,0.00018943,0.01838958,0.00718991,0.06553857
-4.93146573,0.76158766,0.13323815,0.58294659,0.04745841,0.05362845,0.00021177,0.01992866,0.00784860,0.07084801
-4.92546273,0.83742075,0.14439998,0.64255327,0.04911370,0.05957322,0.00023593,0.02161318,0.00851992,0.07661775
-4.91945973,0.91908809,0.15666209,0.70672069,0.05143493,0.06590586,0.00026189,0.02343490,0.00919752,0.08281324
-4.91345673,1.00618387,0.16995072,0.77512593,0.05440042,0.07260866,0.00028962,0.02538454,0.00987462,0.08939423
-4.90745373,1.09821411,0.18417834,0.84737440,0.05798556,0.07965795,0.00031905,0.02745179,0.01054419,0.09631519
-4.90145073,1.19459772,0.19924361,0.92300048,0.06216285,0.08702389,0.00035012,0.02962542,0.01119908,0.10352592
-4.89544772,1.29467042,0.21503159,1.00147091,0.06690194,0.09467022,0.00038275,0.03189329,0.01183219,0.11097214
-4.88944472,1.39769162,0.23141431,1.08219080,0.07216960,0.10255422,0.00041682,0.03424248,0.01243660,0.11859624
-4.88344172,1.50285447,0.24825162,1.16451256,0.07792967,0.11062678,0.00045221,0.03665936,0.01300575,0.12633802
-4.87743872,1.60929916,0.26539246,1.24774769,0.08414304,0.11883267,0.00048878,0.03912964,0.01353357,0.13413551
-4.87143572,1.71612915,0.28267647,1.33118120,0.09076757,0.12711094,0.00052636,0.04163848,0.01401464,0.14192589
-4.86543272,1.82243037,0.29993604,1.41408853,0.09775810,0.13539558,0.00056478,0.04417060,0.01444431,0.14964644
-4.85942971,1.92729257,0.31699871,1.49575433,0.10506646,0.14361639,0.00060385,0.04671036,0.01481877,0.15723554
-4.85342671,2.02983249,0.33369002,1.57549262,0.11264165,0.15170001,0.00064336,0.04924187,0.01513519,0.16463374
-4.84742371,2.12921783,0.34983654,1.65266735,0.12042997,0.15957122,0.00068310,0.05174916,0.01539172,0.17178485
-4.84142071,2.22469110,0.36526925,1.72671272,0.12837539,0.16715440,0.00072286,0.05421627,0.01558755,0.17863702
-4.83541771,2.31559233,0.37982697,1.79715203,0.13641998,0.17437512,0.00076244,0.05662743,0.01572291,0.18514379
-4.82941471,2.40137943,0.39335981,1.86361421,0.14450439,0.18116188,0.00080164,0.05896722,0.01579904,0.19126510
-4.82341171,2.48164505,0.40573253,1.92584688,0.15256849,0.18744782,0.00084028,0.06122072,0.01581812,0.19696817
-4.81740870,2.55612902,0.41682758,1.98372522,0.16055209,0.19317249,0.00087821,0.06337374,0.01578321,0.20222825
-4.81140570,2.62472527,0.42654770,2.03725577,0.16839560,0.19828348,0.00091530,0.06541291,0.01569815,0.20702912
-4.80540270,2.68748270,0.43481807,2.08657474,0.17604085,0.20273791,0.00095148,0.06732589,0.01556742,0.21136339
-4.79939970,2.74459961,0.44158774,2.13194051,0.18343176,0.20650359,0.00098670,0.06910150,0.01539603,0.21523253
-4.79339670,2.79641155,0.44683030,2.17372043,0.19051509,0.20956000,0.00102097,0.07072980,0.01518934,0.21864657
-4.78739370,2.84337297,0.45054392,2.21237240,0.19724100,0.21189882,0.00105434,0.07220225,0.01495293,0.22162353
-4.78139070,2.88603339,0.45275043,2.24842175,0.20356359,0.21352404,0.00108694,0.07351171,0.01469242,0.22418851
-4.77538769,2.92500906,0.45349384,2.28243476,0.20944133,0.21445166,0.00111891,0.07465248,0.01441334,0.22637254
-4.76938469,2.96095151,0.45283811,2.31498972,0.21483734,0.21470901,0.00115048,0.07562032,0.01412097,0.22821123
-4.76338169,2.99451459,0.45086442,2.34664739,0.21971962,0.21433355,0.00118190,0.07641244,0.01382025,0.22974318
-4.75737869,3.02632159,0.44766808,2.37792212,0.22406113,0.21337144,0.00121346,0.07702741,0.01351561,0.23100838
-4.75137569,3.05693450,0.44335515,2.40925534,0.22783984,0.21187568,0.00124547,0.07746515,0.01321095,0.23204657
-4.74537269,3.08682672,0.43803914,2.44099286,0.23103877,0.20990417,0.00127829,0.07772690,0.01290955,0.23289570
-4.73936968,3.11636110,0.43183769,2.47336729,0.23364594,0.20751753,0.00131225,0.07781512,0.01261405,0.23359057
-4.73336668,3.14577431,0.42486968,2.50648645,0.23565442,0.20477704,0.00134772,0.07773352,0.01232644,0.23416169
-4.72736368,3.17516848,0.41725264,2.54032866,0.23706239,0.20174253,0.00138503,0.07748701,0.01204809,0.23463450
-4.72136068,3.20451062,0.40910078,2.57474486,0.23787330,0.19847062,0.00142449,0.07708173,0.01177983,0.23502896
-4.71535768,3.23363964,0.40052355,2.60946777,0.23809606,0.19501312,0.00146642,0.07652510,0.01152195,0.23535951
-4.70935468,3.26228061,0.39162480,2.64412710,0.23774531,0.19141587,0.00151109,0.07582583,0.01127436,0.23563539
-4.70335168,3.29006531,0.38250254,2.67827036,0.23684181,0.18771790,0.00155875,0.07499397,0.01103663,0.23586140
-4.69734867,3.31655775,0.37324924,2.71138757,0.23541273,0.18395109,0.00160961,0.07404100,0.01080812,0.23603888
-4.69134567,3.34128312,0.36395255,2.74293880,0.23349203,0.18014023,0.00166391,0.07297981,0.01058805,0.23616699
-4.68534267,3.36375837,0.35469628,2.77238269,0.23112065,0.17630346,0.00172183,0.07182471,0.01037562,0.23624407
-4.67933967,3.38352267,0.34556170,2.79920445,0.22834662,0.17245307,0.00178360,0.07059141,0.01017006,0.23626905
-4.67333667,3.40016593,0.33662872,2.82294181,0.22522499,0.16859656,0.00184942,0.06929684,0.00997072,0.23624282
-4.66733367,3.41335386,0.32797713,2.84320755,0.22181745,0.16473790,0.00191956,0.06795906,0.00977710,0.23616935
-4.66133067,3.42284827,0.31968756,2.85970756,0.21819167,0.16087887,0.00199429,0.06659694,0.00958887,0.23605666
-4.65532766,3.42852156,0.31184216,2.87225367,0.21442034,0.15702045,0.00207396,0.06522988,0.00940590,0.23591731
-4.64932466,3.43036510,0.30452488,2.88077085,0.21057985,0.15316404,0.00215893,0.06387742,0.00922822,0.23576861
-4.64332166,3.42849113,0.29782137,2.88529881,0.20674868,0.14931261,0.00224963,0.06255880,0.00905604,0.23563238
