energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.79589795,4.45235057,1.04151125,2.50714329,0.00612344,0.36629041,1.44105038,0.99180609,0.02089889,0.41881301
-5.78989495,4.42570333,1.03211237,2.50097573,0.00582554,0.36263318,1.44456127,0.98079844,0.02074887,0.41631329
-5.78389195,4.40454072,1.02352742,2.49627985,0.00552191,0.35990656,1.45047521,0.97190943,0.02069678,0.41431779
-5.77788894,4.38927767,1.01590551,2.49325021,0.00521847,0.35814628,1.45888322,0.96524052,0.02073966,0.41285635
-5.77188594,4.37998557,1.00932544,2.49191609,0.00492085,0.35735346,1.46977459,0.96079900,0.02087126,0.41192596
-5.76588294,4.37639433,1.00379604,2.49214131,0.00463419,0.35749480,1.48303607,0.95849994,0.02108231,0.41149134
-5.75987994,4.37790882,0.99925964,2.49363182,0.00436302,0.35850409,1.49845476,0.95817177,0.02136084,0.41148677
-5.75387694,4.38363893,0.99559814,2.49595080,0.00411118,0.36028481,1.51572473,0.95956493,0.02169263,0.41181923
-5.74787394,4.39244203,0.99264169,2.49854052,0.00388173,0.36271372,1.53445722,0.96236352,0.02206167,0.41237256
-5.74187094,4.40297592,0.99017915,2.50074999,0.00367692,0.36564548,1.55419397,0.96619925,0.02245076,0.41301258
-5.73586793,4.41375961,0.98797012,2.50186691,0.00349820,0.36891791,1.57442310,0.97066715,0.02284203,0.41359286
-5.72986493,4.42323933,0.98575757,2.50115253,0.00334620,0.37235790,1.59459697,0.97534231,0.02321757,0.41396096
-5.72386193,4.42985639,0.98328064,2.49787737,0.00322082,0.37578751,1.61415109,0.97979693,0.02356000,0.41396474
-5.71785893,4.43211377,0.98028690,2.49135631,0.00312129,0.37903015,1.63252336,0.98361686,0.02385297,0.41345860
-5.71185593,4.42863824,0.97654332,2.48098103,0.00304622,0.38191654,1.64917256,0.98641699,0.02408175,0.41230924
-5.70585293,4.41823523,0.97184567,2.46624836,0.00299375,0.38429018,1.66359544,0.98785479,0.02423357,0.41040082
-5.69984992,4.39993389,0.96602572,2.44678314,0.00296163,0.38601213,1.67534160,0.98764147,0.02429804,0.40763916
-5.69384692,4.37302066,0.95895602,2.42235460,0.00294735,0.38696490,1.68402534,0.98555028,0.02426738,0.40395499
-5.68784392,4.33706002,0.95055221,2.39288559,0.00294821,0.38705527,1.68933437,0.98142188,0.02413659,0.39930594
-5.68184092,4.29190200,0.94077272,2.35845448,0.00296148,0.38621614,1.69103472,0.97516654,0.02390355,0.39367744
-5.67583792,4.23767686,0.92961625,2.31928990,0.00298446,0.38440705,1.68897208,0.96676334,0.02356896,0.38708238
-5.66983492,4.17477775,0.91711712,2.27575894,0.00301456,0.38161376,1.68306965,0.95625657,0.02313626,0.37955968
-5.66383192,4.10383313,0.90333909,2.22834974,0.00304940,0.37784680,1.67332276,0.94374987,0.02261141,0.37117188
-5.65782891,4.02567097,0.88836803,2.17764959,0.00308686,0.37313913,1.65979097,0.92939842,0.02200265,0.36200196
-5.65182591,3.94127716,0.87230414,2.12432013,0.00312511,0.36754313,1.64258819,0.91339989,0.02132018,0.35214954
-5.64582291,3.85175092,0.85525414,2.06907085,0.00316266,0.36112723,1.62187163,0.89598477,0.02057578,0.34172669
-5.63981991,3.75825961,0.83732405,2.01263264,0.00319837,0.35397219,1.59783040,0.87740653,0.01978247,0.33085369
-5.63381691,3.66199557,0.81861308,1.95573252,0.00323146,0.34616742,1.57067452,0.85793240,0.01895408,0.31965475
-5.62781391,3.56413703,0.79920886,1.89907093,0.00326149,0.33780753,1.54062497,0.83783502,0.01810490,0.30825409
-5.62181091,3.46581484,0.77918442,1.84330229,0.00328835,0.32898918,1.50790548,0.81738545,0.01724929,0.29677245
-5.61580790,3.36808604,0.75859701,1.78901966,0.00331227,0.31980845,1.47273638,0.79684765,0.01640135,0.28532417
-5.60980490,3.27191497,0.73748867,1.73674375,0.00333373,0.31035878,1.43533076,0.77647462,0.01557463,0.27401490
-5.60380190,3.17816186,0.71588852,1.68691622,0.00335347,0.30072958,1.39589295,0.75650609,0.01478185,0.26293999
-5.59779890,3.08757831,0.69381643,1.63989713,0.00337241,0.29100534,1.35461928,0.73716753,0.01403471,0.25218361
-5.59179590,3.00080876,0.67128778,1.59596587,0.00339164,0.28126534,1.31170057,0.71867026,0.01334367,0.24181843
-5.58579290,2.91839658,0.64831883,1.55532507,0.00341236,0.27158380,1.26732614,0.70121229,0.01271786,0.23190584
-5.57978989,2.84079328,0.62493223,1.51810654,0.00343583,0.26203031,1.22168865,0.68497941,0.01216496,0.22249657
-5.57378689,2.76836925,0.60116231,1.48437848,0.00346330,0.25267049,1.17498918,0.67014629,0.01169115,0.21363170
-5.56778389,2.70142453,0.57705965,1.45415322,0.00349598,0.24356662,1.12744198,0.65687701,0.01130107,0.20534372
-5.56178089,2.64019828,0.55269453,1.42739472,0.00353500,0.23477828,1.07927847,0.64532499,0.01099779,0.19765769
-5.55577789,2.58487601,0.52815909,1.40402532,0.00358133,0.22636271,1.03074986,0.63563188,0.01078286,0.19059237
-5.54977489,2.53559392,0.50356796,1.38393144,0.00363575,0.21837494,0.98212825,0.62792547,0.01065630,0.18416115
-5.54377189,2.49244000,0.47905732,1.36696798,0.00369881,0.21086766,0.93370604,0.62231664,0.01061666,0.17837278
-5.53776888,2.45545233,0.45478243,1.35296152,0.00377079,0.20389073,0.88579356,0.61889544,0.01066104,0.17323193
-5.53176588,2.42461486,0.43091375,1.34171240,0.00385167,0.19749045,0.83871525,0.61772671,0.01078521,0.16873941
-5.52576288,2.39985168,0.40763204,1.33299616,0.00394112,0.19170866,0.79280444,0.61884542,0.01098363,0.16489232
-5.51975988,2.38102071,0.38512257,1.32656464,0.00403847,0.18658167,0.74839738,0.62225228,0.01124959,0.16168385
-5.51375688,2.36790815,0.36356885,1.32214721,0.00414271,0.18213932,0.70582675,0.62790994,0.01157530,0.15910315
-5.50775388,2.36022460,0.34314643,1.31945261,0.00425252,0.17840403,0.66541524,0.63574037,0.01195205,0.15713506
-5.50175088,2.35760407,0.32401684,1.31817169,0.00436626,0.17539021,0.62746959,0.64562360,0.01237034,0.15575988
-5.49574787,2.35960665,0.30632226,1.31798152,0.00448204,0.17310392,0.59227552,0.65739825,0.01282007,0.15495329
-5.48974487,2.36572530,0.29018111,1.31855075,0.00459770,0.17154296,0.56009382,0.67086399,0.01329076,0.15468639
-5.48374187,2.37539711,0.27568477,1.31954651,0.00471094,0.17069740,0.53115779,0.68578599,0.01377174,0.15492594
-5.47773887,2.38801870,0.26289558,1.32064251,0.00481932,0.17055055,0.50567212,0.70190131,0.01425238,0.15563480
-5.47173587,2.40296534,0.25184624,1.32152818,0.00492032,0.17108026,0.48381305,0.71892700,0.01472236,0.15677268
-5.46573287,2.41961293,0.24254044,1.32191841,0.00501145,0.17226063,0.46572972,0.73656953,0.01517188,0.15829695
-5.45972986,2.43736160,0.23495480,1.32156340,0.00509030,0.17406387,0.45154632,0.75453518,0.01559190,0.16016374
-5.45372686,2.45565977,0.22904177,1.32025809,0.00515460,0.17646219,0.44136469,0.77254081,0.01597436,0.16232909
-5.44772386,2.47402709,0.22473345,1.31785065,0.00520229,0.17942970,0.43526690,0.79032437,0.01631237,0.16475017
-5.44172086,2.49207488,0.22194590,1.31424940,0.00523157,0.18294396,0.43331747,0.80765467,0.01660035,0.16738643
-5.43571786,2.50952268,0.22058372,1.30942775,0.00524099,0.18698722,0.43556459,0.82433975,0.01683418,0.17020070
-5.42971486,2.52620985,0.22054471,1.30342677,0.00522944,0.19154704,0.44204030,0.84023336,0.01701121,0.17316007
-5.42371186,2.54210112,0.22172423,1.29635515,0.00519623,0.19661637,0.45275898,0.85523915,0.01713034,0.17623657
-5.41770885,2.55728564,0.22401901,1.28838629,0.00514106,0.20219287,0.46771446,0.86931237,0.01719190,0.17940754
-5.41170585,2.57196941,0.22733037,1.27975269,0.00506409,0.20827751,0.48687526,0.88245871,0.01719765,0.18265570
-5.40570285,2.58646108,0.23156658,1.27073779,0.00496586,0.21487255,0.51017855,0.89473068,0.01715056,0.18596886
-5.39969985,2.60115199,0.23664429,1.26166543,0.00484736,0.22197884,0.53752287,0.90622140,0.01705466,0.18933939
-5.39369685,2.61649120,0.24248914,1.25288758,0.00470993,0.22959276,0.56876008,0.91705628,0.01691482,0.19276336
-5.38769385,2.63295705,0.24903543,1.24477068,0.00455525,0.23770277,0.60368726,0.92738317,0.01673649,0.19623946
-5.38169085,2.65102654,0.25622510,1.23768139,0.00438532,0.24628600,0.64203892,0.93736136,0.01652547,0.19976785
-5.37568784,2.67114449,0.26400606,1.23197227,0.00420236,0.25530496,0.68348052,0.94715030,0.01628759,0.20334883
-5.36968484,2.69369412,0.27233015,1.22796813,0.00400880,0.26470467,0.72760375,0.95689861,0.01602853,0.20698170
-5.36368184,2.71897076,0.28115084,1.22595373,0.00380718,0.27441041,0.77392427,0.96673408,0.01575354,0.21066361
-5.35767884,2.74716032,0.29042097,1.22616327,0.00360013,0.28432641,0.82188257,0.97675527,0.01546728,0.21438869
-5.35167584,2.77832368,0.30009070,1.22877229,0.00339029,0.29433548,0.87084814,0.98702529,0.01517366,0.21814750
-5.34567284,2.81238820,0.31010578,1.23389228,0.00318028,0.30429981,0.92012744,0.99756801,0.01487573,0.22192673
-5.33966983,2.84914655,0.32040645,1.24156812,0.00297263,0.31406300,0.96897542,1.00836703,0.01457564,0.22570930
-5.33366683,2.88826324,0.33092686,1.25177850,0.00276976,0.32345320,1.01661058,1.01936742,0.01427465,0.22947488
-5.32766383,2.92928833,0.34159531,1.26443925,0.00257394,0.33228740,1.06223314,1.03048006,0.01397318,0.23320066
-5.32166083,2.97167755,0.35233504,1.27940908,0.00238728,0.34037665,1.10504556,1.04158825,0.01367093,0.23686240
-5.31565783,3.01481756,0.36306570,1.29649758,0.00221168,0.34753195,1.14427476,1.05255626,0.01336700,0.24043576
-5.30965483,3.05805496,0.37370533,1.31547481,0.00204886,0.35357064,1.17919497,1.06323898,0.01306007,0.24389766
-5.30365183,3.10072714,0.38417274,1.33608196,0.00190037,0.35832291,1.20915024,1.07349225,0.01274859,0.24722761
-5.29764882,3.14219321,0.39439003,1.35804238,0.00176753,0.36163818,1.23357551,1.08318307,0.01243100,0.25040904
-5.29164582,3.18186316,0.40428520,1.38107242,0.00165148,0.36339096,1.25201519,1.09219883,0.01210587,0.25343029
-5.28564282,3.21922359,0.41379456,1.40489145,0.00155322,0.36348599,1.26413842,1.10045528,0.01177212,0.25628535
-5.27963982,3.25385845,0.42286484,1.42923065,0.00147354,0.36186229,1.26975003,1.10790226,0.01142916,0.25897421
-5.27363682,3.28546380,0.43145489,1.45384001,0.00141309,0.35849608,1.26879684,1.11452715,0.01107697,0.26150287
-5.26763382,3.31385591,0.43953671,1.47849354,0.00137237,0.35340224,1.26136881,1.12035566,0.01071622,0.26388280
-5.26163082,3.33897237,0.44709603,1.50299246,0.00135172,0.34663444,1.24769508,1.12544983,0.01034827,0.26613016
-5.25562781,3.36086658,0.45413220,1.52716648,0.00135132,0.33828385,1.22813504,1.12990356,0.00997516,0.26826458
-5.24962481,3.37969631,0.46065754,1.55087336,0.00137121,0.32847649,1.20316487,1.13383581,0.00959956,0.27030777
-5.24362181,3.39570733,0.46669625,1.57399724,0.00141122,0.31736949,1.17336031,1.13738206,0.00922468,0.27228194
-5.23761881,3.40921351,0.47228300,1.59644598,0.00147103,0.30514637,1.13937645,1.14068457,0.00885417,0.27420829
-5.23161581,3.42057509,0.47746125,1.61814816,0.00155009,0.29201154,1.10192558,1.14388211,0.00849191,0.27610549
-5.22561281,3.43017664,0.48228157,1.63905010,0.00164763,0.27818447,1.06175412,1.14709992,0.00814194,0.27798851
-5.21960980,3.43840631,0.48680001,1.65911350,0.00176264,0.26389360,1.01961977,1.15044054,0.00780824,0.27986773
-5.21360680,3.44563791,0.49107668,1.67831384,0.00189386,0.24937039,0.97626981,1.15397624,0.00749462,0.28174843
-5.20760380,3.45221681,0.49517460,1.69664008,0.00203976,0.23484367,0.93242145,1.15774347,0.00720452,0.28363076
-5.20160080,3.45845058,0.49915880,1.71409541,0.00219853,0.22053448,0.88874505,1.16173984,0.00694095,0.28551023
-5.19559780,3.46460462,0.50309579,1.73069926,0.00236810,0.20665173,0.84585056,1.16592379,0.00670636,0.28737851
-5.18959480,3.47090277,0.50705319,1.74649020,0.00254616,0.19338843,0.80427774,1.17021698,0.00650259,0.28922475
-5.18359180,3.47753233,0.51109952,1.76152933,0.00273013,0.18091893,0.76448996,1.17450933,0.00633082,0.29103708
-5.17758879,3.48465276,0.51530404,1.77590382,0.00291727,0.16939682,0.72687176,1.17866630,0.00619156,0.29280433
-5.17158579,3.49240666,0.51973634,1.78972988,0.00310465,0.15895375,0.69172958,1.18253802,0.00608471,0.29451772
-5.16558279,3.50093188,0.52446579,1.80315463,0.00328925,0.14969877,0.65929544,1.18596961,0.00600956,0.29617257
-5.15957979,3.51037323,0.52956047,1.81635648,0.00346799,0.14171835,0.62973276,1.18881207,0.00596489,0.29776964
-5.15357679,3.52089236,0.53508566,1.82954328,0.00363782,0.13507678,0.60314390,1.19093295,0.00594904,0.29931615
-5.14757379,3.53267470,0.54110180,1.84294821,0.00379574,0.12981684,0.57957857,1.19222630,0.00596001,0.30082646
-5.14157079,3.54593237,0.54766190,1.85682309,0.00393894,0.12596078,0.55904254,1.19262099,0.00599559,0.30232205
-5.13556778,3.56090258,0.55480851,1.87142924,0.00406483,0.12351121,0.54150610,1.19208716,0.00605339,0.30383119
-5.12956478,3.57784118,0.56257037,1.88702613,0.00417108,0.12245209,0.52691179,1.19064016,0.00613104,0.30538791
-5.12356178,3.59701172,0.57095901,1.90385839,0.00425574,0.12274968,0.51518091,1.18834197,0.00622618,0.30703059
-5.11755878,3.61867051,0.57996539,1.92214163,0.00431725,0.12435335,0.50621881,1.18529978,0.00633661,0.30880022
-5.11155578,3.64304868,0.58955698,1.94204810,0.00435449,0.12719638,0.49991864,1.18166207,0.00646033,0.31073828
-5.10555278,3.67033254,0.59967548,1.96369287,0.00436681,0.13119675,0.49616376,1.17761230,0.00659562,0.31288452
-5.09954977,3.70064357,0.61023544,1.98712149,0.00435404,0.13625792,0.49482876,1.17336058,0.00674104,0.31527479
-5.09354677,3.73401955,0.62112398,2.01230002,0.00431652,0.14226980,0.49577957,1.16913391,0.00689549,0.31793890
-5.08754377,3.77039838,0.63220180,2.03910812,0.00425504,0.14910975,0.49887263,1.16516548,0.00705823,0.32089880
-5.08154077,3.80960569,0.64330553,2.06733581,0.00417084,0.15664400,0.50395376,1.16168362,0.00722884,0.32416705
-5.07553777,3.85134742,0.65425137,2.09668434,0.00406559,0.16472924,0.51085669,1.15890101,0.00740727,0.32774575
-5.06953477,3.89520805,0.66484004,2.12677125,0.00394132,0.17321453,0.51940192,1.15700468,0.00759377,0.33162594
-5.06353177,3.94065482,0.67486271,2.15713962,0.00380035,0.18194366,0.52939585,1.15614728,0.00778887,0.33578748
-5.05752876,3.98704795,0.68410776,2.18727108,0.00364527,0.19075763,0.54063058,1.15644007,0.00799333,0.34019941
-5.05152576,4.03365638,0.69236799,2.21660217,0.00347882,0.19949753,0.55288435,1.15794779,0.00820811,0.34482075
-5.04552276,4.07967841,0.69944797,2.24454321,0.00330388,0.20800751,0.56592285,1.16068574,0.00843429,0.34960167
-5.03951976,4.12426620,0.70517107,2.27049878,0.00312336,0.21613785,0.57950127,1.16461907,0.00867299,0.35448503
-5.03351676,4.16655286,0.70938590,2.29388896,0.00294015,0.22374799,0.59336704,1.16966426,0.00892531,0.35940803
-5.02751376,4.20568098,0.71197178,2.31417027,0.00275707,0.23070934,0.60726323,1.17569265,0.00919223,0.36430411
-5.02151076,4.24083118,0.71284294,2.33085536,0.00257682,0.23690790,0.62093237,1.18253595,0.00947454,0.36910486
-5.01550775,4.27124947,0.71195136,2.34353055,0.00240195,0.24224642,0.63412059,1.18999332,0.00977279,0.37374196
-5.00950475,4.29627232,0.70928800,2.35187057,0.00223480,0.24664610,0.64658189,1.19783986,0.01008715,0.37814900
-5.00350175,4.31534849,0.70488248,2.35564986,0.00207755,0.25004775,0.65808237,1.20583608,0.01041739,0.38226329
-4.99749875,4.32805695,0.69880136,2.35475009,0.00193214,0.25241238,0.66840435,1.21373807,0.01076285,0.38602742
-4.99149575,4.33412042,0.69114498,2.34916376,0.00180032,0.25372118,0.67735009,1.22130802,0.01112235,0.38939080
-4.98549275,4.33341431,0.68204329,2.33899385,0.00168366,0.25397496,0.68474523,1.22832458,0.01149421,0.39231091
-4.97948974,4.32597098,0.67165083,2.32444978,0.00158359,0.25319306,0.69044172,1.23459291,0.01187629,0.39475450
-4.97348674,4.31197964,0.66014122,2.30584012,0.00150141,0.25141182,0.69432026,1.23995379,0.01226599,0.39669855
-4.96748374,4.29178193,0.64770135,2.28356241,0.00143833,0.24868274,0.69629218,1.24429161,0.01266030,0.39813111
-4.96148074,4.26586384,0.63452582,2.25809080,0.00139554,0.24507029,0.69630085,1.24754087,0.01305594,0.39905191
-4.95547774,4.23484413,0.62081151,2.22996215,0.00137422,0.24064967,0.69432242,1.24969070,0.01344941,0.39947286
-4.94947474,4.19945987,0.60675287,2.19976106,0.00137559,0.23550441,0.69036611,1.25078731,0.01383715,0.39941822
-4.94347174,4.16054945,0.59253777,2.16810467,0.00140095,0.22972411,0.68447391,1.25093407,0.01421564,0.39892470
-4.93746873,4.11903344,0.57834419,2.13562762,0.00145170,0.22340214,0.67671972,1.25028899,0.01458154,0.39804111
-4.93146573,4.07589371,0.56433760,2.10296765,0.00152935,0.21663357,0.66720792,1.24905966,0.01493182,0.39682786
-4.92546273,4.03215119,0.55066912,2.07075228,0.00163554,0.20951330,0.65607147,1.24749561,0.01526387,0.39535610
-4.91945973,3.98884260,0.53747438,2.03958681,0.00177200,0.20213428,0.64346942,1.24587831,0.01557561,0.39370649
-4.91345673,3.94699662,0.52487279,2.01004382,0.00194057,0.19458612,0.62958393,1.24450904,0.01586554,0.39196773
-4.90745373,3.90760986,0.51296737,1.98265430,0.00214309,0.18695370,0.61461682,1.24369525,0.01613278,0.39023470
-4.90145073,3.87162329,0.50184470,1.95790037,0.00238142,0.17931616,0.59878580,1.24373568,0.01637712,0.38860638
-4.89544772,3.83989967,0.49157521,1.93620979,0.00265731,0.17174597,0.58232021,1.24490519,0.01659897,0.38718350
-4.88944472,3.81320260,0.48221346,1.91795186,0.00297233,0.16430818,0.56545671,1.24743984,0.01679932,0.38606606
-4.88344172,3.79217806,0.47379844,1.90343501,0.00332779,0.15705988,0.54843472,1.25152307,0.01697968,0.38535080
-4.87743872,3.77733908,0.46635403,1.89290577,0.00372463,0.15004978,0.53149198,1.25727376,0.01714197,0.38512866
-4.87143572,3.76905424,0.45988930,1.88654905,0.00416329,0.14331800,0.51486015,1.26473689,0.01728847,0.38548239
-4.86543272,3.76754075,0.45439913,1.88448974,0.00464367,0.13689595,0.49876081,1.27387726,0.01742162,0.38648440
-4.85942971,3.77286249,0.44986477,1.88679544,0.00516493,0.13080647,0.48340174,1.28457705,0.01754402,0.38819491
-4.85342671,3.78493328,0.44625472,1.89348024,0.00572552,0.12506414,0.46897382,1.29663715,0.01765826,0.39066051
-4.84742371,3.80352563,0.44352596,1.90450935,0.00632303,0.11967574,0.45564849,1.30978261,0.01776688,0.39391322
-4.84142071,3.82828443,0.44162535,1.91980457,0.00695416,0.11464098,0.44357581,1.32367188,0.01787232,0.39796998
-4.83541771,3.85874540,0.44049155,1.93925015,0.00761475,0.10995333,0.43288327,1.33790959,0.01797689,0.40283274
-4.82941471,3.89435721,0.44005721,1.96269906,0.00829973,0.10560111,0.42367521,1.35206214,0.01808277,0.40848899
-4.82341171,3.93450643,0.44025150,1.98997922,0.00900319,0.10156863,0.41603289,1.36567555,0.01819203,0.41491275
-4.81740870,3.97854395,0.44100281,2.02089946,0.00971848,0.09783751,0.41001505,1.37829442,0.01830671,0.42206593
-4.81140570,4.02581152,0.44224166,2.05525491,0.01043832,0.09438794,0.40565892,1.38948128,0.01842888,0.42990005
-4.80540270,4.07566698,0.44390348,2.09283157,0.01115493,0.09120007,0.40298158,1.39883508,0.01856067,0.43835800
-4.79939970,4.12750679,0.44593124,2.13340968,0.01186022,0.08825516,0.40198140,1.40600810,0.01870443,0.44737603
-4.79339670,4.18078460,0.44827774,2.17676584,0.01254601,0.08553673,0.40263964,1.41072021,0.01886272,0.45688557
-4.78739370,4.23502484,0.45090733,2.22267361,0.01320422,0.08303145,0.40492188,1.41276988,0.01903838,0.46681489
-4.78139070,4.28983060,0.45379706,2.27090265,0.01382709,0.08072980,0.40877934,1.41204139,0.01923457,0.47709054
-4.77538769,4.34488539,0.45693698,2.32121642,0.01440744,0.07862642,0.41414986,1.40850794,0.01945469,0.48763839
-4.76938469,4.39994877,0.46032969,2.37336861,0.01493883,0.07672023,0.42095861,1.40223048,0.01970236,0.49838426
-4.76338169,4.45484625,0.46398906,2.42709855,0.01541576,0.07501414,0.42911841,1.39335256,0.01998125,0.50925408
-4.75737869,4.50945409,0.46793801,2.48212608,0.01583381,0.07351457,0.43852976,1.38209149,0.02029500,0.52017368
-4.75137569,4.56368021,0.47220579,2.53814619,0.01618975,0.07223063,0.44908055,1.36872633,0.02064695,0.53106806
-4.74537269,4.61744240,0.47682444,2.59482397,0.01648160,0.07117310,0.46064561,1.35358349,0.02103994,0.54186043
-4.73936968,4.67064536,0.48182502,2.65179045,0.01670862,0.07035328,0.47308610,1.33702071,0.02147606,0.55247092
-4.73336668,4.72315821,0.48723350,2.70863973,0.01687131,0.06978173,0.48624911,1.31941025,0.02195639,0.56281523
-4.72736368,4.77479397,0.49306680,2.76492794,0.01697124,0.06946697,0.49996724,1.30112225,0.02248074,0.57280325
-4.72136068,4.82529251,0.49932898,2.82017436,0.01701098,0.06941432,0.51405877,1.28250904,0.02304748,0.58233795
-4.71535768,4.87430835,0.50600800,2.87386500,0.01699391,0.06962480,0.52832822,1.26389112,0.02365331,0.59131453
-4.70935468,4.92140424,0.51307316,2.92545877,0.01692399,0.07009428,0.54256756,1.24554549,0.02429317,0.59962011
-4.70335168,4.96605124,0.52047344,2.97439623,0.01680561,0.07081286,0.55655829,1.22769688,0.02496024,0.60713398
-4.69734867,5.00763572,0.52813687,3.02011076,0.01664330,0.07176460,0.57007426,1.21051193,0.02564592,0.61372870
-4.69134567,5.04547309,0.53597098,3.06204188,0.01644162,0.07292751,0.58288543,1.19409689,0.02634001,0.61927181
-4.68534267,5.07882785,0.54386441,3.09965015,0.01620492,0.07427387,0.59476243,1.17849840,0.02703096,0.62362850
-4.67933967,5.10693918,0.55168958,3.13243321,0.01593724,0.07577091,0.60548190,1.16370742,0.02770612,0.62666496
-4.67333667,5.12905068,0.55930636,3.15994210,0.01564220,0.07738171,0.61483241,1.14966590,0.02835222,0.62825238
-4.66733367,5.14444305,0.56656656,3.18179724,0.01532297,0.07906636,0.62262086,1.13627566,0.02895574,0.62827154
-4.66133067,5.15246776,0.57331905,3.19770313,0.01498227,0.08078326,0.62867898,1.12340903,0.02950349,0.62661775
-4.65532766,5.15258015,0.57941521,3.20746116,0.01462243,0.08249057,0.63286966,1.11092051,0.02998309,0.62320577
-4.64932466,5.14436994,0.58471450,3.21097962,0.01424547,0.08414765,0.63509298,1.09865892,0.03038348,0.61797476
-4.64332166,5.12758765,0.58908989,3.20828038,0.01385327,0.08571646,0.63529132,1.08647926,0.03069548,0.61089265
