energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.52576288,3.34376973,0.00740508,0.33953881,3.15654985,1.94291905,0.01509402,0.63722036
-5.51975988,3.35551746,0.00713486,0.33508418,3.15253803,1.95838449,0.01494231,0.63514440
-5.51375688,3.36433033,0.00684403,0.33095973,3.14190816,1.97287750,0.01483656,0.63201010
-5.50775388,3.36955853,0.00653563,0.32714534,3.12416812,1.98595778,0.01477501,0.62773654
-5.50175088,3.37061300,0.00621315,0.32361003,3.09892281,1.99720401,0.01475511,0.62227239
-5.49574787,3.36698517,0.00588040,0.32031293,3.06589461,2.00622649,0.01477351,0.61559847
-5.48974487,3.35826357,0.00554145,0.31720469,3.02493965,2.01267866,0.01482620,0.60772891
-5.48374187,3.34414662,0.00520050,0.31422915,2.97605913,2.01626692,0.01490855,0.59871099
-5.47773887,3.32445096,0.00486177,0.31132526,2.91940514,2.01675824,0.01501547,0.58862350
-5.47173587,3.29911487,0.00452938,0.30842909,2.85528051,2.01398518,0.01514150,0.57757396
-5.46573287,3.26819677,0.00420729,0.30547583,2.78413283,2.00784830,0.01528099,0.56569453
-5.45972986,3.23186907,0.00389914,0.30240173,2.70654286,1.99831575,0.01542820,0.55313717
-5.45372686,3.19040765,0.00360820,0.29914587,2.62320816,1.98542024,0.01557748,0.54006804
-5.44772386,3.14417788,0.00333734,0.29565173,2.53492256,1.96925383,0.01572341,0.52666151
-5.44172086,3.09361798,0.00308888,0.29186842,2.44255287,1.94996067,0.01586087,0.51309415
-5.43571786,3.03922069,0.00286468,0.28775176,2.34701382,1.92772853,0.01598522,0.49953891
-5.42971486,2.98151453,0.00266602,0.28326500,2.24924263,1.90277941,0.01609235,0.48615980
-5.42371186,2.92104546,0.00249368,0.27837931,2.15017441,1.87536002,0.01617878,0.47310736
-5.41770885,2.85836020,0.00234792,0.27307406,2.05071957,1.84573270,0.01624167,0.46051503
-5.41170585,2.79399187,0.00222853,0.26733690,1.95174410,1.81416708,0.01627892,0.44849665
-5.40570285,2.72844869,0.00213486,0.26116375,1.85405368,1.78093325,0.01628912,0.43714513
-5.39969985,2.66220619,0.00206592,0.25455867,1.75838185,1.74629640,0.01627163,0.42653230
-5.39369685,2.59570301,0.00202038,0.24753364,1.66538270,1.71051329,0.01622652,0.41670987
-5.38769385,2.52934034,0.00199668,0.24010845,1.57562790,1.67383056,0.01615457,0.40771143
-5.38169085,2.46348454,0.00199310,0.23231045,1.48960787,1.63648467,0.01605729,0.39955524
-5.37568784,2.39847263,0.00200780,0.22417442,1.40773648,1.59870339,0.01593685,0.39224766
-5.36968484,2.33461970,0.00203890,0.21574239,1.33035877,1.56070837,0.01579612,0.38578699
-5.36368184,2.27222776,0.00208454,0.20706351,1.25776079,1.52271853,0.01563861,0.38016733
-5.35767884,2.21159494,0.00214295,0.19819386,1.19018071,1.48495375,0.01546848,0.37538241
-5.35167584,2.15302443,0.00221247,0.18919628,1.12782041,1.44763859,0.01529051,0.37142896
-5.34567284,2.09683232,0.00229160,0.18014009,1.07085663,1.41100549,0.01511010,0.36830955
-5.33966983,2.04335369,0.00237903,0.17110071,1.01945109,1.37529725,0.01493322,0.36603465
-5.33366683,1.99294659,0.00247365,0.16215923,0.97375871,1.34076851,0.01476638,0.36462384
-5.32766383,1.94599347,0.00257458,0.15340179,0.93393372,1.30768619,0.01461657,0.36410613
-5.32166083,1.90290005,0.00268115,0.14491890,0.90013305,1.27632864,0.01449121,0.36451925
-5.31565783,1.86409163,0.00279290,0.13680451,0.87251708,1.24698377,0.01439803,0.36590825
-5.30965483,1.83000711,0.00290954,0.12915511,0.85124754,1.21994616,0.01434498,0.36832311
-5.30365183,1.80109100,0.00303095,0.12206861,0.83648276,1.19551334,0.01434007,0.37181595
-5.29764882,1.77778398,0.00315714,0.11564313,0.82837057,1.17398155,0.01439121,0.37643760
-5.29164582,1.76051232,0.00328820,0.10997582,0.82703918,1.15564115,0.01450607,0.38223404
-5.28564282,1.74967694,0.00342424,0.10516151,0.83258658,1.14077184,0.01469182,0.38924274
-5.27963982,1.74564239,0.00356539,0.10129145,0.84506893,1.12963810,0.01495501,0.39748914
-5.27363682,1.74872620,0.00371170,0.09845198,0.86448855,1.12248469,0.01530128,0.40698346
-5.26763382,1.75918910,0.00386315,0.09672317,0.89078224,1.11953254,0.01573524,0.41771801
-5.26163082,1.77722621,0.00401955,0.09617762,0.92381033,1.12097495,0.01626022,0.42966507
-5.25562781,1.80295944,0.00418055,0.09687906,0.96334723,1.12697406,0.01687817,0.44277554
-5.24962481,1.83643108,0.00434559,0.09888120,1.00907385,1.13765742,0.01758946,0.45697819
-5.24362181,1.87759866,0.00451390,0.10222633,1.06057246,1.15311480,0.01839280,0.47217985
-5.23761881,1.92633094,0.00468447,0.10694416,1.11732426,1.17339477,0.01928519,0.48826611
-5.23161581,1.98240481,0.00485607,0.11305048,1.17870999,1.19850122,0.02026186,0.50510284
-5.22561281,2.04550325,0.00502723,0.12054596,1.24401357,1.22838958,0.02131630,0.52253817
-5.21960980,2.11521389,0.00519633,0.12941485,1.31242900,1.26296282,0.02244031,0.54040502
-5.21360680,2.19102841,0.00536156,0.13962379,1.38307025,1.30206716,0.02362408,0.55852386
-5.20760380,2.27234265,0.00552101,0.15112076,1.45498392,1.34548780,0.02485633,0.57670578
-5.20160080,2.35845755,0.00567270,0.16383407,1.52716451,1.39294473,0.02612443,0.59475564
-5.19559780,2.44858105,0.00581464,0.17767162,1.59857167,1.44408901,0.02741461,0.61247519
-5.18959480,2.54183124,0.00594487,0.19252043,1.66814909,1.49849979,0.02871214,0.62966617
-5.18359180,2.63724105,0.00606156,0.20824655,1.73484455,1.55568257,0.03000157,0.64613318
-5.17758879,2.73376472,0.00616301,0.22469536,1.79763037,1.61506907,0.03126690,0.66168644
-5.17158579,2.83028645,0.00624770,0.24169249,1.85552400,1.67601898,0.03249189,0.67614427
-5.16558279,2.92563151,0.00631438,0.25904525,1.90760792,1.73782417,0.03366025,0.68933542
-5.15957979,3.01857994,0.00636207,0.27654471,1.95304868,1.79971533,0.03475590,0.70110114
-5.15357679,3.10788307,0.00639004,0.29396848,1.99111430,1.86087146,0.03576327,0.71129720
-5.14757379,3.19228264,0.00639792,0.31108407,2.02118999,1.92043196,0.03666751,0.71979568
-5.14157079,3.27053262,0.00638560,0.32765296,2.04279163,1.97751141,0.03745479,0.72648673
-5.13556778,3.34142313,0.00635330,0.34343511,2.05557686,2.03121662,0.03811261,0.73128033
-5.12956478,3.40380605,0.00630148,0.35819399,2.05935372,2.08066559,0.03863003,0.73410798
-5.12356178,3.45662175,0.00623089,0.37170189,2.05408644,2.12500781,0.03899796,0.73492441
-5.11755878,3.49892603,0.00614249,0.38374532,2.03989873,2.16344526,0.03920949,0.73370929
-5.11155578,3.52991647,0.00603745,0.39413045,2.01707410,2.19525337,0.03926010,0.73046890
-5.10555278,3.54895723,0.00591708,0.40268821,1.98605366,2.21980131,0.03914793,0.72523775
-5.09954977,3.55560144,0.00578283,0.40927906,1.94743115,2.23657061,0.03887403,0.71808000
-5.09354677,3.54961017,0.00563625,0.41379705,1.90194542,2.24517164,0.03844248,0.70909071
-5.08754377,3.53096717,0.00547895,0.41617312,1.85047042,2.24535721,0.03786055,0.69839673
-5.08154077,3.49988880,0.00531260,0.41637747,1.79400286,2.23703279,0.03713877,0.68615719
-5.07553777,3.45682838,0.00513888,0.41442084,1.73364756,2.22026283,0.03629093,0.67256340
-5.06953477,3.40247475,0.00495948,0.41035471,1.67060067,2.19527306,0.03533395,0.65783816
-5.06353177,3.33774473,0.00477611,0.40427026,1.60613103,2.16244856,0.03428775,0.64223427
-5.05752876,3.26376941,0.00459045,0.39629630,1.54155956,2.12232758,0.03317497,0.62603223
-5.05152576,3.18187464,0.00440419,0.38659605,1.47823714,2.07559132,0.03202062,0.60953700
-5.04552276,3.09355575,0.00421900,0.37536291,1.41752100,2.02304983,0.03085163,0.59307378
-5.03951976,3.00044726,0.00403651,0.36281549,1.36074995,1.96562456,0.02969632,0.57698287
-5.03351676,2.90428809,0.00385837,0.34919184,1.30921863,1.90432779,0.02858385,0.56161349
-5.02751376,2.80688303,0.00368616,0.33474329,1.26415125,1.84023970,0.02754348,0.54731673
-5.02151076,2.71006142,0.00352143,0.31972794,1.22667505,1.77448341,0.02660395,0.53443762
-5.01550775,2.61563393,0.00336569,0.30440409,1.19779401,1.70819881,0.02579273,0.52330661
-5.00950475,2.52534856,0.00322035,0.28902385,1.17836338,1.64251575,0.02513527,0.51423050
-5.00350175,2.44084693,0.00308675,0.27382700,1.16906549,1.57852717,0.02465426,0.50748312
-4.99749875,2.36362204,0.00296608,0.25903538,1.17038763,1.51726298,0.02436900,0.50329607
-4.99149575,2.29497864,0.00285940,0.24484804,1.18260279,1.45966529,0.02429473,0.50184976
-4.98549275,2.23599758,0.00276756,0.23143705,1.20575377,1.40656562,0.02444205,0.50326526
-4.97948974,2.18750502,0.00269120,0.21894434,1.23964185,1.35866485,0.02481650,0.50759710
-4.97348674,2.15004791,0.00263072,0.20747948,1.28382045,1.31651639,0.02541821,0.51482757
-4.96748374,2.12387660,0.00258624,0.19711842,1.33759470,1.28051318,0.02624168,0.52486285
-4.96148074,2.10893534,0.00255759,0.18790339,1.40002744,1.25087903,0.02727572,0.53753125
-4.95547774,2.10486162,0.00254428,0.17984365,1.46995216,1.22766454,0.02850355,0.55258376
-4.94947474,2.11099444,0.00254552,0.17291728,1.54599298,1.21074798,0.02990306,0.56969728
-4.94347174,2.12639180,0.00256021,0.16707378,1.62659183,1.19984122,0.03144726,0.58848041
-4.93746873,2.14985715,0.00258699,0.16223740,1.71004231,1.19450050,0.03310482,0.60848195
-4.93146573,2.17997427,0.00262421,0.15831113,1.79452972,1.19414195,0.03484088,0.62920182
-4.92546273,2.21514960,0.00267006,0.15518107,1.87817626,1.19806145,0.03661787,0.65010423
-4.91945973,2.25366078,0.00272254,0.15272114,1.95909014,1.20545801,0.03839650,0.67063268
-4.91345673,2.29370989,0.00277962,0.15079794,2.03541701,1.21546029,0.04013687,0.69022625
-4.90745373,2.33347952,0.00283922,0.14927550,2.10539214,1.22715498,0.04179954,0.70833671
-4.90145073,2.37118982,0.00289937,0.14801991,2.16739124,1.23961643,0.04334670,0.72444567
-4.89544772,2.40515428,0.00295825,0.14690358,2.21997820,1.25193621,0.04474324,0.73808119
-4.88944472,2.43383241,0.00301430,0.14580899,2.26194776,1.26325182,0.04595782,0.74883314
-4.88344172,2.45587737,0.00306628,0.14463193,2.29236139,1.27277337,0.04696377,0.75636674
-4.87743872,2.47017668,0.00311334,0.14328403,2.31057496,1.27980754,0.04773993,0.76043360
-4.87143572,2.47588494,0.00315507,0.14169462,2.31625687,1.28377783,0.04827123,0.76087995
-4.86543272,2.47244713,0.00319159,0.13981178,2.30939614,1.28424082,0.04854918,0.75765170
-4.85942971,2.45961225,0.00322349,0.13760278,2.29029975,1.28089772,0.04857207,0.75079610
-4.85342671,2.43743681,0.00325189,0.13505370,2.25957970,1.27360123,0.04834499,0.74046008
-4.84742371,2.40627859,0.00327841,0.13216852,2.21813007,1.26235772,0.04787966,0.72688527
-4.84142071,2.36678116,0.00330510,0.12896759,2.16709526,1.24732470,0.04719403,0.71040016
-4.83541771,2.31985027,0.00333440,0.12548561,2.10783062,1.22880412,0.04631172,0.69140957
-4.82941471,2.26662313,0.00336902,0.12176939,2.04185715,1.20723195,0.04526129,0.67038212
-4.82341171,2.20843229,0.00341190,0.11787518,1.97081209,1.18316446,0.04407538,0.64783614
-4.81740870,2.14676535,0.00346602,0.11386604,1.89639745,1.15726199,0.04278980,0.62432460
-4.81140570,2.08322229,0.00353431,0.10980905,1.82032823,1.13027062,0.04144251,0.60041975
-4.80540270,2.01947178,0.00361953,0.10577267,1.74428247,1.10300264,0.04007257,0.57669787
-4.79939970,1.95720782,0.00372409,0.10182428,1.66985460,1.07631605,0.03871919,0.55372485
-4.79339670,1.89810807,0.00385001,0.09802785,1.59851386,1.05109393,0.03742071,0.53204273
-4.78739370,1.84379467,0.00399872,0.09444205,1.53156877,1.02822383,0.03621369,0.51215783
-4.78139070,1.79579842,0.00417102,0.09111853,1.47013862,1.00857778,0.03513211,0.49453053
-4.77538769,1.75552695,0.00436702,0.08810072,1.41513271,0.99299310,0.03420663,0.47956684
-4.76938469,1.72423710,0.00458602,0.08542290,1.36723728,0.98225430,0.03346400,0.46761192
-4.76338169,1.70301185,0.00482660,0.08310963,1.32691029,0.97707631,0.03292652,0.45894540
-4.75737869,1.69274180,0.00508652,0.08117562,1.29438360,0.97808926,0.03261170,0.45377846
-4.75137569,1.69411121,0.00536283,0.07962579,1.26967191,0.98582498,0.03253198,0.45225254
-4.74537269,1.70758853,0.00565195,0.07845577,1.25258762,1.00070540,0.03269460,0.45443942
-4.73936968,1.73342127,0.00594971,0.07765251,1.24276075,1.02303320,0.03310154,0.46034266
-4.73336668,1.77163522,0.00625149,0.07719520,1.23966276,1.05298487,0.03374959,0.46990000
-4.72736368,1.82203782,0.00655240,0.07705627,1.24263311,1.09060638,0.03463053,0.48298677
-4.72136068,1.88422569,0.00684738,0.07720255,1.25090759,1.13581186,0.03573133,0.49942009
-4.71535768,1.95759633,0.00713137,0.07759645,1.26364725,1.18838543,0.03703459,0.51896372
-4.70935468,2.04136375,0.00739950,0.07819719,1.27996698,1.24798640,0.03851884,0.54133361
-4.70335168,2.13457819,0.00764722,0.07896200,1.29896289,1.31415789,0.04015915,0.56620405
-4.69734867,2.23614962,0.00787043,0.07984720,1.31973775,1.38633908,0.04192765,0.59321439
-4.69134567,2.34487487,0.00806565,0.08080930,1.34142397,1.46388069,0.04379416,0.62197642
-4.68534267,2.45946797,0.00823011,0.08180586,1.36320369,1.54606372,0.04572695,0.65208231
-4.67933967,2.57859322,0.00836180,0.08279635,1.38432569,1.63212080,0.04769344,0.68311305
-4.67333667,2.70090029,0.00845958,0.08374277,1.40411913,1.72125963,0.04966101,0.71464750
-4.66733367,2.82506032,0.00852319,0.08461021,1.42200407,1.81268781,0.05159780,0.74627173
-4.66133067,2.94980218,0.00855321,0.08536720,1.43749887,1.90563791,0.05347353,0.77758859
-4.65532766,3.07394731,0.00855111,0.08598608,1.45022481,1.99939191,0.05526027,0.80822725
-4.64932466,3.19644206,0.00851911,0.08644306,1.45990799,2.09330375,0.05693317,0.83785244
-4.64332166,3.31638588,0.00846016,0.08671840,1.46637899,2.18681881,0.05847113,0.86617303
-4.63731866,3.43305389,0.00837785,0.08679642,1.46957040,2.27948921,0.05985737,0.89294953
-4.63131566,3.54591266,0.00827625,0.08666540,1.46951253,2.37098383,0.06107982,0.91800024
-4.62531266,3.65462782,0.00815985,0.08631760,1.46632759,2.46109223,0.06213145,0.94120550
-4.61930965,3.75906279,0.00803337,0.08574907,1.46022233,2.54972186,0.06301031,0.96250987
-4.61330665,3.85926795,0.00790169,0.08495958,1.45147943,2.63688827,0.06371952,0.98192183
-4.60730365,3.95546040,0.00776969,0.08395248,1.44044778,2.72269846,0.06426696,0.99951095
-4.60130065,4.04799466,0.00764214,0.08273448,1.42753152,2.80732784,0.06466483,1.01540233
-4.59529765,4.13732533,0.00752360,0.08131555,1.41317822,2.89099173,0.06492907,1.02976854
-4.58929465,4.22396328,0.00741827,0.07970862,1.39786608,2.97391277,0.06507853,1.04281927
-4.58329165,4.30842744,0.00732997,0.07792938,1.38209051,3.05628588,0.06513413,1.05478896
-4.57728864,4.39119445,0.00726201,0.07599597,1.36635008,3.13824269,0.06511786,1.06592311
-4.57128564,4.47264909,0.00721719,0.07392866,1.35113224,3.21981757,0.06505180,1.07646373
-4.56528264,4.55303815,0.00719768,0.07174943,1.33689917,3.30091747,0.06495708,1.08663481
-4.55927964,4.63243058,0.00720507,0.06948157,1.32407389,3.38129752,0.06485296,1.09662844
-4.55327664,4.71068647,0.00724032,0.06714916,1.31302733,3.46054436,0.06475594,1.10659233
-4.54727364,4.78743710,0.00730377,0.06477660,1.30406661,3.53806848,0.06467905,1.11661953
-4.54127064,4.86207750,0.00739516,0.06238807,1.29742493,3.61310681,0.06463128,1.12674083
-4.53526763,4.93377261,0.00751365,0.06000700,1.29325365,3.68473583,0.06461724,1.13692037
-4.52926463,5.00147710,0.00765786,0.05765552,1.29161671,3.75189497,0.06463695,1.14705471
-4.52326163,5.06396827,0.00782594,0.05535404,1.29248775,3.81341971,0.06468593,1.15697544
-4.51725863,5.11989046,0.00801558,0.05312075,1.29575022,3.86808266,0.06475539,1.16645528
-4.51125563,5.16780910,0.00822408,0.05097133,1.30120033,3.91464097,0.06483274,1.17521736
-4.50525263,5.20627132,0.00844845,0.04891865,1.30855300,3.95188741,0.06490210,1.18294709
-4.49924962,5.23387025,0.00868539,0.04697259,1.31745066,3.97870269,0.06494507,1.18930621
-4.49324662,5.24930947,0.00893145,0.04514002,1.32747441,3.99410616,0.06494151,1.19394808
-4.48724362,5.25146424,0.00918300,0.04342483,1.33815754,3.99730211,0.06487043,1.19653355
-4.48124062,5.23943622,0.00943635,0.04182810,1.34900060,3.98771931,0.06471084,1.19674654
-4.47523762,5.21259895,0.00968780,0.04034835,1.35948773,3.96504153,0.06444264,1.19430858
-4.46923462,5.17063169,0.00993367,0.03898192,1.36910356,3.92922747,0.06404738,1.18899160
-4.46323162,5.11354002,0.01017038,0.03772336,1.37735010,3.88051915,0.06350901,1.18062837
-4.45722861,5.04166232,0.01039448,0.03656593,1.38376303,3.81943824,0.06281447,1.16912018
-4.45122561,4.95566210,0.01060275,0.03550211,1.38792671,3.74677077,0.06195415,1.15444140
-4.44522261,4.85650678,0.01079218,0.03452405,1.38948742,3.66354101,0.06092227,1.13664093
-4.43921961,4.74543427,0.01096006,0.03362409,1.38816432,3.57097606,0.05971704,1.11584045
-4.43321661,4.62390938,0.01110400,0.03279517,1.38375763,3.47046298,0.05834076,1.09222973
-4.42721361,4.49357229,0.01122196,0.03203120,1.37615376,3.36350078,0.05679970,1.06605934
-4.42121061,4.35618187,0.01131227,0.03132727,1.36532728,3.25164957,0.05510391,1.03763122
-4.41520760,4.21355652,0.01137369,0.03067988,1.35133935,3.13647937,0.05326690,1.00728749
-4.40920460,4.06751526,0.01140536,0.03008691,1.33433306,3.01952079,0.05130523,0.97539828
-4.40320160,3.91982174,0.01140682,0.02954762,1.31452551,2.90221980,0.04923797,0.94234896
-4.39719860,3.77213317,0.01137803,0.02906240,1.29219723,2.78589826,0.04708618,0.90852741
-4.39119560,3.62595627,0.01131928,0.02863254,1.26767924,2.67172156,0.04487226,0.87431195
-4.38519260,3.48261149,0.01123125,0.02825982,1.24133838,2.56067436,0.04261934,0.84006016
-4.37918959,3.34320652,0.01111488,0.02794614,1.21356164,2.45354487,0.04035067,0.80609927
-4.37318659,3.20861941,0.01097140,0.02769301,1.18474005,2.35091770,0.03808895,0.77271826
-4.36718359,3.07949153,0.01080221,0.02750113,1.15525307,2.25317504,0.03585584,0.74016182
-4.36118059,2.95622972,0.01060890,0.02736993,1.12545407,2.16050530,0.03367137,0.70862656
-4.35517759,2.83901717,0.01039314,0.02729721,1.09565774,2.07291854,0.03155354,0.67825920
-4.34917459,2.72783174,0.01015666,0.02727886,1.06612983,1.99026729,0.02951795,0.64915689
-4.34317159,2.62247080,0.00990120,0.02730861,1.03707997,1.91227170,0.02757759,0.62136947
-4.33716858,2.52258099,0.00962849,0.02737804,1.00865757,1.83854767,0.02574262,0.59490335
-4.33116558,2.42769162,0.00934019,0.02747662,0.98095130,1.76863658,0.02402037,0.56972702
-4.32516258,2.33725021,0.00903792,0.02759189,0.95399178,1.70203549,0.02241539,0.54577753
-4.31915958,2.25065876,0.00872320,0.02770979,0.92775758,1.63822669,0.02092961,0.52296795
-4.31315658,2.16730940,0.00839750,0.02781514,0.90218381,1.57670543,0.01956255,0.50119516
-4.30715358,2.08661813,0.00806223,0.02789212,0.87717306,1.51700523,0.01831169,0.48034780
