energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-3.22061031,5.13799479,0.29660527,0.59790428,0.05185421,0.05922628,0.14845133,3.98527519,0.03143132,0.23678079
-3.21460730,5.38596529,0.32895484,0.65193714,0.05713149,0.06624138,0.15400238,4.13147253,0.03542633,0.25270915
-3.20860430,5.66594657,0.36360755,0.70915046,0.06256614,0.07392398,0.16077533,4.30194437,0.03975415,0.27066267
-3.20260130,5.97887637,0.40052196,0.76928668,0.06811093,0.08229180,0.16889001,4.49778030,0.04441435,0.29077306
-3.19659830,6.32515028,0.43963402,0.83203280,0.07371443,0.09135706,0.17844640,4.71963514,0.04940377,0.31315322
-3.19059530,6.70456284,0.48085810,0.89702456,0.07932206,0.10112583,0.18952116,4.96767015,0.05471633,0.33789416
-3.18459230,7.11626498,0.52408817,0.96385198,0.08487730,0.11159734,0.20216466,5.24150830,0.06034279,0.36506204
-3.17858929,7.55873911,0.56919911,1.03206625,0.09032303,0.12276335,0.21639867,5.54020504,0.06627060,0.39469557
-3.17258629,8.02979217,0.61604776,1.10118734,0.09560281,0.13460750,0.23221467,5.86223565,0.07248371,0.42680344
-3.16658329,8.52656688,0.66447380,1.17071212,0.10066218,0.14710461,0.24957286,6.20549945,0.07896239,0.46136210
-3.16058029,9.04557069,0.71430015,1.24012261,0.10544983,0.16022000,0.26840198,6.56734110,0.08568310,0.49831361
-3.15457729,9.58272169,0.76533282,1.30889386,0.10991870,0.17390891,0.28859971,6.94458841,0.09261831,0.53756374
-3.14857429,10.13341066,0.81736031,1.37650145,0.11402681,0.18811586,0.31003389,7.33360613,0.09973638,0.57898032
-3.14257129,10.69257792,0.87015247,1.44242814,0.11773799,0.20277414,0.33254437,7.73036451,0.10700157,0.62239194
-3.13656828,11.25480386,0.92345895,1.50616976,0.12102227,0.21780545,0.35594549,8.13052137,0.11437398,0.66758710
-3.13056528,11.81441150,0.97700755,1.56724018,0.12385619,0.23311971,0.38002922,8.52951592,0.12180973,0.71431396
-3.12456228,12.36557946,1.03050252,1.62517561,0.12622274,0.24861514,0.40456870,8.92267236,0.12926119,0.76228088
-3.11855928,12.90246322,1.08362331,1.67953819,0.12811128,0.26417860,0.42932240,9.30531075,0.13667740,0.81115786
-3.11255628,13.41932240,1.13602394,1.72991933,0.12951714,0.27968637,0.45403853,9.67286259,0.14400470,0.86057912
-3.10655328,13.91065128,1.18733334,1.77594275,0.13044123,0.29500534,0.47845979,10.02098769,0.15118753,0.91014682
-3.10055028,14.37130917,1.23715706,1.81726771,0.13088953,0.30999457,0.50232842,10.34568899,0.15816940,0.95943621
-3.09454727,14.79664724,1.28508042,1.85359253,0.13087254,0.32450748,0.52539119,10.64342158,0.16489420,1.00800202
-3.08854427,15.18262737,1.33067343,1.88465849,0.13040470,0.33839435,0.54740458,10.91119170,0.17130749,1.05538623
-3.08254127,15.52592898,1.37349740,1.91025424,0.12950399,0.35150536,0.56813969,11.14664191,0.17735810,1.10112695
-3.07653827,15.82403899,1.41311326,1.93022061,0.12819136,0.36369393,0.58738706,11.34811830,0.18299972,1.14476841
-3.07053527,16.07532088,1.44909141,1.94445570,0.12649047,0.37482037,0.60496107,11.51471636,0.18819255,1.18587144
-3.06453227,16.27905842,1.48102274,1.95291996,0.12442730,0.38475563,0.62070383,11.64630223,0.19290489,1.22402443
-3.05852926,16.43547100,1.50853045,1.95564093,0.12202997,0.39338509,0.63448862,11.74350747,0.19711459,1.25885411
-3.05252626,16.54569797,1.53128214,1.95271726,0.11932854,0.40061219,0.64622246,11.80769577,0.20081031,1.29003580
-3.04652326,16.61175085,1.54900159,1.94432154,0.11635482,0.40636165,0.65584796,11.84090200,0.20399241,1.31730255
-3.04052026,16.63643364,1.56147963,1.93070158,0.11314228,0.41058232,0.66334427,11.84574473,0.20667363,1.34045289
-3.03451726,16.62323313,1.56858358,1.91217979,0.10972579,0.41324923,0.66872703,11.82531503,0.20887916,1.35935665
-3.02851426,16.57618267,1.57026458,1.88915035,0.10614150,0.41436502,0.67204743,11.78304570,0.21064646,1.37395853
-3.02251126,16.49970462,1.56656253,1.86207400,0.10242653,0.41396033,0.67339015,11.72256618,0.21202453,1.38427934
-3.01650825,16.39843791,1.55760817,1.83147060,0.09861866,0.41209339,0.67287055,11.64754959,0.21307275,1.39041469
-3.01050525,16.27705838,1.54362222,1.79790938,0.09475593,0.40884858,0.67063089,11.56155883,0.21385942,1.39253117
-3.00450225,16.14010049,1.52491147,1.76199730,0.09087622,0.40433413,0.66683593,11.46789927,0.21445987,1.39086030
-2.99849925,15.99178884,1.50186199,1.72436588,0.08701676,0.39867902,0.66166792,11.36948519,0.21495445,1.38569048
-2.99249625,15.83588817,1.47492984,1.68565709,0.08321358,0.39202920,0.65532133,11.26872702,0.21542632,1.37735735
-2.98649325,15.67557939,1.44462942,1.64650876,0.07950108,0.38454324,0.64799734,11.16744500,0.21595922,1.36623308
-2.98049025,15.51336812,1.41152036,1.60754029,0.07591148,0.37638780,0.63989853,11.06681398,0.21663532,1.35271512
-2.97448724,15.35103031,1.37619316,1.56933911,0.07247440,0.36773288,0.63122378,10.96734232,0.21753326,1.33721497
-2.96848424,15.18959766,1.33925448,1.53244859,0.06921650,0.35874730,0.62216366,10.86888585,0.21872639,1.32014742
-2.96248124,15.02938317,1.30131248,1.49735779,0.06616117,0.34959442,0.61289655,10.77069606,0.22028134,1.30192087
-2.95647824,14.87004467,1.26296284,1.46449331,0.06332837,0.34042845,0.60358539,10.67149982,0.22225692,1.28292892
-2.95047524,14.71068224,1.22477602,1.43421366,0.06073449,0.33139132,0.59437537,10.56960579,0.22470338,1.26354354
-2.94447224,14.54996326,1.18728589,1.40680601,0.05839237,0.32261042,0.58539245,10.46303165,0.22766192,1.24411001
-2.93846923,14.38626709,1.15098024,1.38248528,0.05631139,0.31419710,0.57674261,10.34964470,0.23116458,1.22494351
-2.93246623,14.21784054,1.11629317,1.36139542,0.05449756,0.30624595,0.56851197,10.22730781,0.23523428,1.20632718
-2.92646323,14.04295471,1.08359948,1.34361253,0.05295379,0.29883499,0.56076737,10.09402266,0.23988505,1.18851163
-2.92046023,13.86005356,1.05321085,1.32914941,0.05168004,0.29202646,0.55355757,9.94806210,0.24512226,1.17171532
-2.91445723,13.66788587,1.02537396,1.31796119,0.05067367,0.28586824,0.54691466,9.78808466,0.25094300,1.15612563
-2.90845423,13.46561283,1.00027009,1.30995163,0.04992959,0.28039578,0.54085576,9.61322509,0.25733624,1.14190025
-2.90245123,13.25288580,0.97801626,1.30497968,0.04944058,0.27563424,0.53538465,9.42315663,0.26428301,1.12916849
-2.89644822,13.02989042,0.95866754,1.30286610,0.04919747,0.27160084,0.53049350,9.21812214,0.27175643,1.11803234
-2.89044522,12.79735568,0.94222052,1.30339987,0.04918937,0.26830719,0.52616440,8.99893362,0.27972160,1.10856705
-2.88444222,12.55652889,0.92861768,1.30634423,0.04940388,0.26576149,0.52237082,8.76694091,0.28813546,1.10082125
-2.87843922,12.30911930,0.91775268,1.31144245,0.04982728,0.26397040,0.51907897,8.52397274,0.29694658,1.09481650
-2.87243622,12.05721539,0.90947642,1.31842322,0.05044471,0.26294068,0.51624913,8.27225430,0.30609497,1.09054655
-2.86643322,11.80318194,0.90360383,1.32700591,0.05124046,0.26268030,0.51383697,8.01430694,0.31551205,1.08797648
-2.86043022,11.54954430,0.89992139,1.33690565,0.05219814,0.26319923,0.51179501,7.75283638,0.32512075,1.08704196
-2.85442721,11.29886744,0.89819525,1.34783851,0.05330104,0.26450966,0.51007430,7.49061607,0.33483593,1.08764897
-2.84842421,11.05363740,0.89817989,1.35952675,0.05453245,0.26662589,0.50862627,7.23037234,0.34456507,1.08967427
-2.84242121,10.81615234,0.89962718,1.37170424,0.05587603,0.26956380,0.50740496,6.97467749,0.35420939,1.09296683
-2.83641821,10.58842914,0.90229559,1.38412200,0.05731629,0.27333998,0.50636940,6.72585612,0.36366533,1.09735058
-2.83041521,10.37213012,0.90595934,1.39655377,0.05883895,0.27797063,0.50548624,6.48590900,0.37282641,1.10262822
-2.82441221,10.16851325,0.91041710,1.40880140,0.06043148,0.28347023,0.50473246,6.25645733,0.38158548,1.10858655
-2.81840920,9.97840704,0.91549997,1.42069982,0.06208350,0.28985018,0.50409796,6.03870904,0.38983718,1.11500269
-2.81240620,9.80220994,0.92107817,1.43212140,0.06378718,0.29711733,0.50358794,5.83344729,0.39748073,1.12165143
-2.80640320,9.63991248,0.92706629,1.44297926,0.06553754,0.30527257,0.50322474,5.64104001,0.40442264,1.12831295
-2.80040020,9.49113895,0.93342652,1.45322935,0.06733266,0.31430959,0.50304902,5.46146836,0.41057958,1.13478081
-2.79439720,9.35520461,0.94016964,1.46287098,0.06917374,0.32421373,0.50312007,5.29437089,0.41588094,1.14086955
-2.78839420,9.23118358,0.94735355,1.47194570,0.07106503,0.33496110,0.50351500,5.13909956,0.42027124,1.14642157
-2.78239120,9.11798220,0.95507932,1.48053437,0.07301352,0.34651795,0.50432684,4.99478367,0.42371205,1.15131274
-2.77638819,9.01441308,0.96348458,1.48875244,0.07502853,0.35884031,0.50566142,4.86039726,0.42618351,1.15545641
-2.77038519,8.91926491,0.97273465,1.49674361,0.07712108,0.37187392,0.50763304,4.73482602,0.42768526,1.15880545
-2.76438219,8.83136429,0.98301165,1.50467206,0.07930313,0.38555453,0.51035917,4.61693019,0.42823670,1.16135226
-2.75837919,8.74962638,0.99450197,1.51271351,0.08158668,0.39980835,0.51395427,4.50560030,0.42787673,1.16312659
-2.75237619,8.67309230,1.00738286,1.52104567,0.08398281,0.41455290,0.51852305,4.39980351,0.42666273,1.16419125
-2.74637319,8.60095243,1.02180865,1.52983840,0.08650066,0.42969800,0.52415356,4.29861915,0.42466907,1.16463604
-2.74037019,8.53255557,1.03789744,1.53924408,0.08914652,0.44514696,0.53091042,4.20126278,0.42198497,1.16457019
-2.73436718,8.46740521,1.05571891,1.54938873,0.09192288,0.46079790,0.53882865,4.10709889,0.41871199,1.16411380
-2.72836418,8.40514461,1.07528407,1.56036424,0.09482777,0.47654518,0.54790852,4.01564311,0.41496109,1.16338879
-2.72236118,8.34553335,1.09653757,1.57222217,0.09785420,0.49228074,0.55811176,3.92655541,0.41084957,1.16251003
-2.71635818,8.28841826,1.11935301,1.58496938,0.10098990,0.50789558,0.56935946,3.83962597,0.40649773,1.16157710
-2.71035518,8.23370166,1.14353177,1.59856564,0.10421736,0.52328103,0.58153189,3.75475591,0.40202562,1.16066742
-2.70435218,8.18130998,1.16880542,1.61292339,0.10751412,0.53833000,0.59447041,3.67193496,0.39754993,1.15983097
-2.69834917,8.13116531,1.19484192,1.62790965,0.11085341,0.55293806,0.60798142,3.59121809,0.39318097,1.15908719
-2.69234617,8.08316205,1.22125506,1.64334976,0.11420502,0.56700447,0.62184226,3.51270303,0.38902007,1.15842410
-2.68634317,8.03715015,1.24761718,1.65903300,0.11753643,0.58043301,0.63580885,3.43650990,0.38515726,1.15779972
-2.68034017,7.99292568,1.27347425,1.67471952,0.12081411,0.59313274,0.64962473,3.36276425,0.38166942,1.15714575
-2.67433717,7.95022900,1.29836271,1.69014841,0.12400488,0.60501874,0.66303093,3.29158399,0.37861885,1.15637311
-2.66833417,7.90874964,1.32182729,1.70504633,0.12707736,0.61601276,0.67577630,3.22307026,0.37605229,1.15537904
-2.66233117,7.86813707,1.34343888,1.71913650,0.13000323,0.62604386,0.68762770,3.15730221,0.37400043,1.15405514
-2.65632816,7.82801557,1.36281153,1.73214741,0.13275844,0.63504914,0.69837942,3.09433494,0.37247776,1.15229584
-2.65032516,7.78800149,1.37961781,1.74382109,0.13532404,0.64297454,0.70786130,3.03419982,0.37148293,1.15000661
-2.64432216,7.74772102,1.39360176,1.75392057,0.13768688,0.64977567,0.71594521,2.97690638,0.37099936,1.14711139
-2.63831916,7.70682662,1.40458876,1.76223626,0.13983972,0.65541886,0.72254936,2.92244473,0.37099626,1.14355864
-2.63231616,7.66501082,1.41249209,1.76859120,0.14178121,0.65988219,0.72764022,2.87078766,0.37142982,1.13932559
-2.62631316,7.62201613,1.41731576,1.77284503,0.14351529,0.66315672,0.73123213,2.82189196,0.37224471,1.13442048
-2.62031016,7.57764055,1.41915363,1.77489674,0.14505038,0.66524770,0.73338433,2.77569834,0.37337578,1.12888255
-2.61430715,7.53173860,1.41818513,1.77468627,0.14639826,0.66617584,0.73419584,2.73212990,0.37474988,1.12277985
-2.60830415,7.48421827,1.41466770,1.77219505,0.14757270,0.66597846,0.73379850,2.69108935,0.37628780,1.11620509
-2.60230115,7.43503461,1.40892667,1.76744571,0.14858804,0.66471049,0.73234846,2.65245533,0.37790642,1.10926981
-2.59629815,7.38418116,1.40134300,1.76050096,0.14945776,0.66244532,0.73001676,2.61607829,0.37952081,1.10209732
-2.59029515,7.33168036,1.39233957,1.75146197,0.15019311,0.65927513,0.72697954,2.58177683,0.38104646,1.09481486
-2.58429215,7.27757417,1.38236677,1.74046617,0.15080204,0.65531092,0.72340844,2.54933502,0.38240145,1.08754569
-2.57828914,7.22191611,1.37188778,1.72768469,0.15128826,0.65068188,0.71946168,2.51850141,0.38350860,1.08040141
-2.57228614,7.16476531,1.36136437,1.71331926,0.15165085,0.64553416,0.71527636,2.48899036,0.38429751,1.07347517
-2.56628314,7.10618317,1.35124342,1.69759874,0.15188409,0.64002881,0.71096237,2.46048576,0.38470644,1.06683606
-2.56028014,7.04623264,1.34194461,1.68077500,0.15197781,0.63433906,0.70659806,2.43264752,0.38468388,1.06052509
-2.55427714,6.98497960,1.33384942,1.66311814,0.15191805,0.62864664,0.70222791,2.40512037,0.38418993,1.05455271
-2.54827414,6.92249583,1.32729164,1.64491095,0.15168809,0.62313740,0.69786224,2.37754474,0.38319719,1.04889826
-2.54227114,6.85886236,1.32254929,1.62644241,0.15126971,0.61799611,0.69347867,2.34956897,0.38169129,1.04351082
-2.53626813,6.79417223,1.31983790,1.60800036,0.15064463,0.61340068,0.68902532,2.32086216,0.37967091,1.03831177
-2.53026513,6.72853145,1.31930523,1.58986322,0.14979601,0.60951587,0.68442537,2.29112666,0.37714734,1.03319835
-2.52426213,6.66205734,1.32102704,1.57229095,0.14870990,0.60648673,0.67958257,2.26010953,0.37414353,1.02804832
-2.51825913,6.59487344,1.32500423,1.55551547,0.14737650,0.60443206,0.67438745,2.22761191,0.37069268,1.02272508
-2.51225613,6.52710098,1.33116100,1.53973093,0.14579123,0.60343814,0.66872376,2.19349600,0.36683650,1.01708313
-2.50625313,6.45884698,1.33934435,1.52508414,0.14395540,0.60355302,0.66247487,2.15768891,0.36262313,1.01097353
-2.50025013,6.39018979,1.34932491,1.51166586,0.14187662,0.60478177,0.65552978,2.12018335,0.35810485,1.00424913
-2.49424712,6.32116328,1.36079928,1.49950329,0.13956869,0.60708299,0.64778856,2.08103532,0.35333580,0.99676948
-2.48824412,6.25174117,1.37339418,1.48855452,0.13705124,0.61036678,0.63916703,2.04035884,0.34836973,0.98840525
-2.48224112,6.18182332,1.38667254,1.47870543,0.13434892,0.61449455,0.62960060,1.99831854,0.34325803,0.97904213
-2.47623812,6.11122575,1.40014173,1.46976940,0.13149036,0.61928068,0.61904726,1.95512058,0.33804802,0.96858436
-2.47023512,6.03967617,1.41326405,1.46149032,0.12850694,0.62449631,0.60748964,1.91100282,0.33278177,0.95695773
-2.46423212,5.96681626,1.42546951,1.45354901,0.12543143,0.62987509,0.59493638,1.86622482,0.32749541,0.94411229
-2.45822911,5.89221187,1.43617069,1.44557302,0.12229659,0.63512078,0.58142275,1.82105865,0.32221898,0.93002472
-2.45222611,5.81537113,1.44477955,1.43714960,0.11913389,0.63991667,0.56701055,1.77578090,0.31697685,0.91470045
-2.44622311,5.73577049,1.45072556,1.42784152,0.11597241,0.64393629,0.55178760,1.73066637,0.31178863,0.89817543
-2.44022011,5.65288735,1.45347479,1.41720499,0.11283786,0.64685505,0.53586669,1.68598370,0.30667050,0.88051760
-2.43421711,5.56623781,1.45254911,1.40480901,0.10975203,0.64836254,0.51938405,1.64199283,0.30163681,0.86182792
-2.42821411,5.47541719,1.44754480,1.39025518,0.10673238,0.64817466,0.50249750,1.59894421,0.29670176,0.84224077
-2.42221111,5.38014078,1.43814969,1.37319711,0.10379202,0.64604529,0.48538413,1.55707914,0.29188119,0.82192374
-2.41620810,5.28028206,1.42415809,1.35335834,0.10093992,0.64177696,0.46823770,1.51663093,0.28719395,0.80107650
-2.41020510,5.17590556,1.40548268,1.33054797,0.09818136,0.63522991,0.45126558,1.47782611,0.28266313,0.77992870
-2.40420210,5.06729185,1.38216280,1.30467307,0.09551846,0.62632926,0.43468537,1.44088515,0.27831660,0.75873683
-2.39819910,4.95495267,1.35436871,1.27574734,0.09295097,0.61506994,0.41872123,1.40602219,0.27418715,0.73778003
-2.39219610,4.83963469,1.32240140,1.24389546,0.09047689,0.60151919,0.40359996,1.37344319,0.27031181,0.71735485
-2.38619310,4.72231128,1.28668810,1.20935300,0.08809321,0.58581649,0.38954688,1.34334251,0.26673069,0.69776921
-2.38019010,4.60416232,1.24777352,1.17246187,0.08579645,0.56817096,0.37678181,1.31589765,0.26348517,0.67933560
-2.37418709,4.48654308,1.20630726,1.13366152,0.08358315,0.54885648,0.36551498,1.29126256,0.26061567,0.66236403
-2.36818409,4.37094369,1.16302791,1.09347644,0.08145015,0.52820459,0.35594340,1.26955967,0.25815905,0.64715486
-2.36218109,4.25894168,1.11874464,1.05250049,0.07939473,0.50659561,0.34824752,1.25087139,0.25614592,0.63399210
-2.35617809,4.15214999,1.07431689,1.01137886,0.07741455,0.48444842,0.34258852,1.23523178,0.25459807,0.62313726
-2.35017509,4.05216366,1.03063325,0.97078851,0.07550758,0.46220916,0.33910627,1.22261899,0.25352607,0.61482438
-2.34417209,3.96050786,0.98859003,0.93141793,0.07367181,0.44033940,0.33791807,1.21294945,0.25292744,0.60925640
-2.33816908,3.87859022,0.94907061,0.89394701,0.07190501,0.41930418,0.33911813,1.20607435,0.25278551,0.60660291
-2.33216608,3.80765955,0.91292589,0.85902782,0.07020447,0.39956028,0.34277780,1.20177901,0.25306892,0.60699963
-2.32616308,3.74877273,0.88095661,0.82726686,0.06856679,0.38154502,0.34894652,1.19978555,0.25373215,0.61054939
-2.32016008,3.70277099,0.85389765,0.79920944,0.06698778,0.36566594,0.35765313,1.19975897,0.25471683,0.61732451
-2.31415708,3.67026577,0.83240474,0.77532627,0.06546245,0.35229152,0.36890765,1.20131654,0.25595389,0.62737023
-2.30815408,3.65163400,0.81704334,0.75600277,0.06398516,0.34174304,0.38270300,1.20404005,0.25736658,0.64070895
-2.30215108,3.64702172,0.80827990,0.74153098,0.06254992,0.33428778,0.39901664,1.20749062,0.25887390,0.65734470
-2.29614807,3.65635491,0.80647508,0.73210405,0.06115073,0.33013349,0.41781182,1.21122489,0.26039460,0.67726738
-2.29014507,3.67935546,0.81187882,0.72781332,0.05978214,0.32942417,0.43903818,1.21481214,0.26185125,0.70045636
-2.28414207,3.71556071,0.82462703,0.72864765,0.05843971,0.33223719,0.46263170,1.21785106,0.26317433,0.72688287
-2.27813907,3.76434452,0.84473959,0.73449497,0.05712060,0.33858168,0.48851377,1.21998539,0.26430594,0.75651100
-2.27213607,3.82493831,0.87211964,0.74514575,0.05582407,0.34839815,0.51658944,1.22091749,0.26520310,0.78929684
-2.26613307,3.89645068,0.90655386,0.76029823,0.05455187,0.36155935,0.54674501,1.22041919,0.26584027,0.82518582
-2.26013007,3.97788474,0.94771401,0.77956530,0.05330853,0.37787238,0.57884495,1.21833921,0.26621106,0.86410830
-2.25412706,4.06815271,0.99515953,0.80248295,0.05210150,0.39708202,0.61272852,1.21460699,0.26632900,0.90597347
-2.24812406,4.16608783,1.04834165,0.82852002,0.05094104,0.41887517,0.64820645,1.20923272,0.26622734,0.95066205
-2.24212106,4.27045389,1.10660891,0.85708936,0.04983998,0.44288663,0.68505780,1.20230364,0.26595786,0.99801827
-2.23611806,4.37995333,1.16921453,0.88756016,0.04881330,0.46870592,0.72302761,1.19397713,0.26558879,1.04784169
-2.23011506,4.49323476,1.23532578,0.91927133,0.04787749,0.49588522,0.76182551,1.18447083,0.26520197,1.09987948
-2.22411206,4.60890094,1.30403542,0.95154572,0.04704982,0.52394831,0.80112568,1.17405071,0.26488933,1.15381991
-2.21810905,4.72551826,1.37437535,0.98370498,0.04634751,0.55240029,0.84056832,1.16301759,0.26474892,1.20928770
-2.21210605,4.84162848,1.44533230,1.01508460,0.04578687,0.58073797,0.87976290,1.15169288,0.26488072,1.26584174
-2.20610305,4.95576330,1.51586556,1.04504883,0.04538244,0.60846067,0.91829308,1.14040443,0.26538227,1.32297571
-2.20010005,5.06646195,1.58492617,1.07300497,0.04514621,0.63508096,0.95572338,1.12947297,0.26634453,1.38012192
-2.19409705,5.17229170,1.65147731,1.09841654,0.04508698,0.66013540,0.99160737,1.11919975,0.26784794,1.43665853
-2.18809405,5.27187067,1.71451524,1.12081484,0.04520983,0.68319455,1.02549704,1.10985588,0.26995900,1.49192004
-2.18209105,5.36389237,1.77309012,1.13980845,0.04551586,0.70387217,1.05695322,1.10167368,0.27272740,1.54521098
-2.17608804,5.44715073,1.82632608,1.15509021,0.04600209,0.72183326,1.08555631,1.09484015,0.27618382,1.59582225
-2.17008504,5.52056464,1.87343982,1.16644150,0.04666164,0.73680058,1.11091725,1.08949265,0.28033851,1.64304964
-2.16408204,5.58320084,1.91375701,1.17373349,0.04748404,0.74855961,1.13268795,1.08571688,0.28518064,1.68621380
-2.15807904,5.63429399,1.94672609,1.17692548,0.04845588,0.75696164,1.15057093,1.08354675,0.29067844,1.72468083
-2.15207604,5.67326299,1.97192880,1.17606041,0.04956147,0.76192502,1.16432775,1.08296625,0.29678012,1.75788274
-2.14607304,5.69972288,1.98908733,1.17125774,0.05078377,0.76343457,1.17378586,1.08391278,0.30341546,1.78533674
-2.14007004,5.71349173,1.99806773,1.16270426,0.05210522,0.76153925,1.17884364,1.08628190,0.31049807,1.80666261
-2.13406703,5.71459239,1.99887971,1.15064326,0.05350873,0.75634824,1.17947354,1.08993301,0.31792815,1.82159737
-2.12806403,5.70324903,1.99167293,1.13536264,0.05497851,0.74802559,1.17572310,1.09469579,0.32559566,1.83000650
-2.12206103,5.67987863,1.97672997,1.11718266,0.05650083,0.73678384,1.16771402,1.10037706,0.33338369,1.83189116
-2.11605803,5.64507805,1.95445649,1.09644383,0.05806459,0.72287673,1.15563927,1.10676770,0.34117202,1.82739109
-2.11005503,5.59960681,1.92536895,1.07349563,0.05966170,0.70659145,1.13975842,1.11364949,0.34884059,1.81678285
-2.10405203,5.54436656,1.89008032,1.04868643,0.06128716,0.68824059,1.12039138,1.12080156,0.35627272,1.80047348
-2.09804902,5.48037753,1.84928448,1.02235497,0.06293900,0.66815409,1.09791086,1.12800614,0.36335811,1.77898967
-2.09204602,5.40875269,1.80373956,0.99482366,0.06461779,0.64667148,1.07273362,1.13505359,0.36999529,1.75296275
-2.08604302,5.33067033,1.75425087,0.96639379,0.06632613,0.62413449,1.04531103,1.14174641,0.37609356,1.72311010
-2.08004002,5.24734546,1.70165374,0.93734250,0.06806774,0.60088026,1.01611891,1.14790221,0.38157429,1.69021354
-2.07403702,5.16000081,1.64679658,0.90792153,0.06984656,0.57723523,0.98564714,1.15335560,0.38637167,1.65509555
-2.06803402,5.06983793,1.59052458,0.87835731,0.07166570,0.55350976,0.95438912,1.15795890,0.39043269,1.61859413
-2.06203102,4.97800917,1.53366416,0.84885221,0.07352638,0.52999351,0.92283137,1.16158201,0.39371672,1.58153721
-2.05602801,4.88559116,1.47700842,0.81958655,0.07542703,0.50695163,0.89144342,1.16411129,0.39619450,1.54471765
-2.05002501,4.79356060,1.42130381,0.79072112,0.07736240,0.48462166,0.86066832,1.16544790,0.39784679,1.50886965
-2.04402201,4.70277322,1.36723818,0.76239977,0.07932305,0.46321132,0.83091376,1.16550569,0.39866287,1.47464750
-2.03801901,4.61394665,1.31543031,0.73475202,0.08129494,0.44289686,0.80254426,1.16420911,0.39863888,1.44260745
-2.03201601,4.52764812,1.26642118,0.70789540,0.08325951,0.42382234,0.77587432,1.16149118,0.39777630,1.41319326
-2.02601301,4.44428752,1.22066712,0.68193738,0.08519397,0.40609946,0.75116304,1.15729204,0.39608066,1.38672617
-2.02001001,4.36411674,1.17853511,0.65697709,0.08707193,0.38980828,0.72861010,1.15155817,0.39356054,1.36339940
-2.01400700,4.28723525,1.14030029,0.63310657,0.08886442,0.37499852,0.70835348,1.14424245,0.39022701,1.34327744
-2.00800400,4.21360246,1.10614600,0.61041199,0.09054109,0.36169173,0.69046893,1.13530529,0.38609354,1.32630024
-2.00200100,4.14305639,1.07616640,0.58897461,0.09207162,0.34988404,0.67497130,1.12471655,0.38117627,1.31229188
-1.99599800,4.07533833,1.05037175,0.56887188,0.09342726,0.33954974,0.66181788,1.11245846,0.37549480,1.30097352
-1.98999500,4.01012255,1.02869639,0.55017870,0.09458242,0.33064540,0.65091356,1.09852913,0.36907313,1.29198004
-1.98399200,3.94704998,1.01100921,0.53296891,0.09551612,0.32311462,0.64211784,1.08294642,0.36194092,1.28487969
-1.97798899,3.88576446,0.99712656,0.51731704,0.09621338,0.31689317,0.63525354,1.06575194,0.35413468,1.27919601
-1.97198599,3.82594976,0.98682701,0.50330040,0.09666626,0.31191452,0.63011678,1.04701466,0.34569896,1.27443107
-1.96598299,3.76736582,0.97986759,0.49100129,0.09687473,0.30811540,0.62648811,1.02683393,0.33668718,1.27008926
-1.95997999,3.70988223,0.97600095,0.48050930,0.09684701,0.30544134,0.62414424,1.00534144,0.32716217,1.26570052
-1.95397699,3.65350718,0.97499247,0.47192347,0.09659969,0.30385178,0.62286984,0.98270200,0.31719624,1.26084223
-1.94797399,3.59841029,0.97663685,0.46535414,0.09615737,0.30332469,0.62246910,0.95911277,0.30687070,1.25515888
-1.94197099,3.54493792,0.98077297,0.46092406,0.09555189,0.30386017,0.62277620,0.93480098,0.29627490,1.24837861
-1.93596798,3.49361971,0.98729645,0.45876884,0.09482128,0.30548308,0.62366443,0.91002013,0.28550471,1.24032617
-1.92996498,3.44516582,0.99616886,0.45903608,0.09400844,0.30824416,0.62505324,0.88504473,0.27466068,1.23093158
-1.92396198,3.40045430,1.00742314,0.46188340,0.09315947,0.31221974,0.62691289,0.86016374,0.26384578,1.22023425
-1.91795898,3.36050892,1.02116440,0.46747496,0.09232203,0.31750970,0.62926630,0.83567325,0.25316304,1.20838229
-1.91195598,3.32646785,1.03756598,0.47597645,0.09154351,0.32423370,0.63218792,0.81186832,0.24271317,1.19562718
-1.90595298,3.29954430,1.05686056,0.48754873,0.09086923,0.33252579,0.63579949,0.78903478,0.23259220,1.18231382
-1.89994997,3.28098050,1.07932651,0.50234006,0.09034082,0.34252743,0.64026278,0.76744112,0.22288947,1.16886648
-1.89394697,3.27199675,1.10527001,0.52047725,0.08999466,0.35437915,0.64576966,0.74733081,0.21368597,1.15577130
-1.88794397,3.27373775,1.13500359,0.54205611,0.08986060,0.36821128,0.65252973,0.72891563,0.20505308,1.14355601
-1.88194097,3.28721845,1.16882215,0.56713150,0.08996091,0.38413410,0.66075628,0.71237000,0.19705187,1.13276776
-1.87593797,3.31327190,1.20697777,0.59570765,0.09030953,0.40222784,0.67065117,0.69782669,0.18973287,1.12395021
-1.86993497,3.35250165,1.24965461,0.62772913,0.09091168,0.42253324,0.68238948,0.68537405,0.18313635,1.11762072
-1.86393197,3.40524103,1.29694541,0.66307324,0.09176367,0.44504301,0.69610472,0.67505471,0.17729301,1.11424890
-1.85792896,3.47152164,1.34883117,0.70154420,0.09285313,0.46969494,0.71187553,0.66686590,0.17222495,1.11423741
