energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.12456228,12.92706804,1.04761157,7.74031501,0.21738778,1.14255106,0.18564175,1.41162057,1.30216589,0.34323486
-3.11855928,13.21888966,1.08284962,7.97410905,0.22080179,1.14300850,0.18607983,1.45171434,1.32872477,0.34512197
-3.11255628,13.49797889,1.11837993,8.20401651,0.22324517,1.14007975,0.18659559,1.49279383,1.35197827,0.34615616
-3.10655328,13.76166896,1.15365991,8.42820474,0.22472737,1.13370577,0.18717147,1.53427650,1.37155148,0.34629901
-3.10055028,14.00754270,1.18815918,8.64486143,0.22527839,1.12389882,0.18779228,1.57559432,1.38713359,0.34553354
-3.09454727,14.23345097,1.22137345,8.85221268,0.22494762,1.11073815,0.18844397,1.61620583,1.39848207,0.34386355
-3.08854427,14.43752169,1.25283731,9.04853993,0.22380184,1.09436344,0.18911227,1.65560695,1.40542475,0.34131229
-3.08254127,14.61816014,1.28213548,9.23219527,0.22192275,1.07496666,0.18978145,1.69334005,1.40786000,0.33792043
-3.07653827,14.77404107,1.30891205,9.40161495,0.21940388,1.05278256,0.19043312,1.72900107,1.40575489,0.33374362
-3.07053527,14.90409398,1.33287716,9.55533105,0.21634719,1.02807860,0.19104531,1.76224415,1.39914184,0.32884955
-3.06453227,15.00748265,1.35381104,9.69198107,0.21285945,1.00114463,0.19159181,1.79278374,1.38811378,0.32331491
-3.05852926,15.08358067,1.37156509,9.81031551,0.20904855,0.97228292,0.19204185,1.82039408,1.37281819,0.31722210
-3.05252626,15.13194429,1.38606000,9.90920364,0.20501989,0.94179894,0.19236018,1.84490609,1.35345048,0.31065609
-3.04652326,15.15228455,1.39728124,9.98763768,0.20087309,0.90999321,0.19250750,1.86620191,1.33024665,0.30370144
-3.04052026,15.14444031,1.40527192,10.04473572,0.19669902,0.87715456,0.19244128,1.88420753,1.30347593,0.29643952
-3.03451726,15.10835369,1.41012371,10.07974395,0.19257739,0.84355482,0.19211692,1.89888389,1.27343335,0.28894623
-3.02851426,15.04404949,1.41196624,10.09203850,0.18857487,0.80944513,0.19148912,1.91021716,1.24043266,0.28129009
-3.02251126,14.95161984,1.41095564,10.08112766,0.18474393,0.77505366,0.19051351,1.91820881,1.20479968,0.27353086
-3.01650825,14.83121486,1.40726283,10.04665476,0.18112223,0.74058482,0.18914838,1.92286608,1.16686628,0.26571864
-3.01050525,14.68304003,1.40106233,9.98840215,0.17773275,0.70621952,0.18735638,1.92419370,1.12696507,0.25789355
-3.00450225,14.50736045,1.39252212,9.90629662,0.17458445,0.67211650,0.18510622,1.92218716,1.08542487,0.25008576
-2.99849925,14.30451162,1.38179505,9.80041628,0.17167346,0.63841424,0.18237415,1.91682819,1.04256692,0.24231613
-2.99249625,14.07491623,1.36901241,9.67099877,0.16898469,0.60523335,0.17914524,1.90808267,0.99870195,0.23459702
-2.98649325,13.81910575,1.35427966,9.51845062,0.16649374,0.57267916,0.17541437,1.89590117,0.95412786,0.22693356
-2.98049025,13.53774555,1.33767472,9.34335707,0.16416905,0.54084418,0.17118681,1.88022190,0.90912810,0.21932500
-2.97448724,13.23166174,1.31924857,9.14649179,0.16197400,0.50981048,0.16647849,1.86097612,0.86397067,0.21176628
-2.96848424,12.90186784,1.29902812,8.92882550,0.15986908,0.47965163,0.16131584,1.83809535,0.81890752,0.20424958
-2.96248124,12.54958946,1.27702092,8.69153270,0.15781391,0.45043436,0.15573527,1.81152004,0.77417440,0.19676584
-2.95647824,12.17628486,1.25322146,8.43599538,0.15576891,0.42221966,0.14978228,1.78120897,0.72999092,0.18930621
-2.95047524,11.78365969,1.22761827,8.16380291,0.15369687,0.39506355,0.14351029,1.74714883,0.68656094,0.18186331
-2.94447224,11.37367447,1.20020165,7.87674720,0.15156403,0.36901746,0.13697918,1.70936314,0.64407298,0.17443226
-2.93846923,10.94854348,1.17097114,7.57681263,0.14934093,0.34412831,0.13025366,1.66792011,0.60270075,0.16701151
-2.93246623,10.51072459,1.13994259,7.26616027,0.14700286,0.32043833,0.12340155,1.62293864,0.56260365,0.15960341
-2.92646323,10.06289962,1.10715400,6.94710653,0.14453008,0.29798477,0.11649196,1.57459226,0.52392721,0.15221450
-2.92046023,9.60794584,1.07267026,6.62209634,0.14190770,0.27679956,0.10959356,1.52311068,0.48680357,0.14485554
-2.91445723,9.14889923,1.03658609,6.29367167,0.13912540,0.25690893,0.10277286,1.46877870,0.45135172,0.13754133
-2.90845423,8.68891119,0.99902752,5.96443625,0.13617701,0.23833317,0.09609279,1.41193281,0.41767777,0.13029034
-2.90245123,8.23120016,0.96015151,5.63701766,0.13306000,0.22108641,0.08961132,1.35295538,0.38587508,0.12312414
-2.89644822,7.77900054,0.92014417,5.31402842,0.12977490,0.20517663,0.08338043,1.29226705,0.35602443,0.11606671
-2.89044522,7.33551106,0.87921756,4.99802739,0.12632481,0.19060580,0.07744536,1.23031759,0.32819407,0.10914370
-2.88444222,6.90384501,0.83760545,4.69148329,0.12271494,0.17737019,0.07184404,1.16757583,0.30243992,0.10238162
-2.87843922,6.48698456,0.79555828,4.39674174,0.11895224,0.16546086,0.06660695,1.10451912,0.27880579,0.09580705
-2.87243622,6.08774128,0.75333777,4.11599720,0.11504517,0.15486437,0.06175711,1.04162302,0.25732381,0.08944590
-2.86643322,5.70872446,0.71121137,3.85127097,0.11100350,0.14556366,0.05731049,0.97935157,0.23801506,0.08332275
-2.86043022,5.35231865,0.66944699,3.60439605,0.10683832,0.13753912,0.05327648,0.91814858,0.22089045,0.07746028
-2.85442721,5.02067099,0.62830810,3.37700922,0.10256201,0.13076990,0.04965871,0.85843046,0.20595194,0.07187887
-2.84842421,4.71568864,0.58804959,3.17055038,0.09818836,0.12523534,0.04645595,0.80058060,0.19319410,0.06659627
-2.84242121,4.43904585,0.54891435,2.98626882,0.09373262,0.12091664,0.04366314,0.74494552,0.18260599,0.06162750
-2.83641821,4.19219975,0.51113075,2.82523552,0.08921162,0.11779877,0.04127248,0.69183292,0.17417339,0.05698483
-2.83041521,3.97641338,0.47491092,2.68836039,0.08464378,0.11587241,0.03927464,0.64151134,0.16788138,0.05267789
-2.82441221,3.79278419,0.44044993,2.57641302,0.08004910,0.11513609,0.03765985,0.59421138,0.16371707,0.04871398
-2.81840920,3.64227563,0.40792558,2.49004524,0.07544906,0.11559835,0.03641903,0.55012822,0.16167248,0.04509835
-2.81240620,3.52574962,0.37749880,2.42981378,0.07086640,0.11727991,0.03554478,0.50942509,0.16174748,0.04183464
-2.80640320,3.44399717,0.34931448,2.39620110,0.06632486,0.12021560,0.03503224,0.47223744,0.16395252,0.03892535
-2.80040020,3.39776493,0.32350256,2.38963278,0.06184880,0.12445611,0.03487991,0.43867742,0.16831104,0.03637227
-2.79439720,3.38777504,0.30017913,2.41048980,0.05746277,0.13006932,0.03509009,0.40883824,0.17486149,0.03417692
-2.78839420,3.41473651,0.27944758,2.45911446,0.05319105,0.13714097,0.03566929,0.38279838,0.18365848,0.03234099
-2.78239120,3.47934635,0.26139942,2.53580886,0.04905712,0.14577471,0.03662832,0.36062496,0.19477326,0.03086660
-2.77638819,3.58227920,0.24611491,2.64082541,0.04508320,0.15609116,0.03798211,0.34237650,0.20829309,0.02975654
-2.77038519,3.72416507,0.23366318,2.77434930,0.04128975,0.16822600,0.03974936,0.32810444,0.22431941,0.02901436
-2.76438219,3.90555487,0.22410199,2.93647301,0.03769509,0.18232687,0.04195181,0.31785371,0.24296488,0.02864432
-2.75837919,4.12687481,0.21747687,3.12716394,0.03431503,0.19854911,0.04461339,0.31166204,0.26434908,0.02865121
-2.75237619,4.38837055,0.21381995,3.34622614,0.03116263,0.21705026,0.04775902,0.30955810,0.28859300,0.02903999
-2.74637319,4.69004349,0.21314819,3.59325806,0.02824799,0.23798340,0.05141324,0.31155865,0.31581235,0.02981534
-2.74037019,5.03158157,0.21546141,3.86760809,0.02557820,0.26148951,0.05559875,0.31766468,0.34610998,0.03098102
-2.73436718,5.41228770,0.22073986,4.16833040,0.02315734,0.28768894,0.06033469,0.32785699,0.37956752,0.03253921
-2.72836418,5.83100965,0.22894184,4.49414347,0.02098655,0.31667238,0.06563506,0.34209124,0.41623669,0.03448969
-2.72236118,6.28607493,0.24000127,4.84339389,0.01906422,0.34849171,0.07150699,0.36029301,0.45613050,0.03682905
-2.71635818,6.77523493,0.25382541,5.21402810,0.01738616,0.38315100,0.07794926,0.38235305,0.49921497,0.03954984
-2.71035518,7.29562220,0.27029312,5.60357418,0.01594591,0.42059826,0.08495099,0.40812330,0.54540167,0.04263985
-2.70435218,7.84372467,0.28925359,6.00913615,0.01473497,0.46071841,0.09249053,0.43741382,0.59454154,0.04608144
-2.69834917,8.41537998,0.31052599,6.42740218,0.01374315,0.50332780,0.10053486,0.46999120,0.64642051,0.04985102
-2.69234617,9.00579272,0.33389999,6.85466808,0.01295888,0.54817098,0.10903931,0.50557870,0.70075729,0.05391871
-2.68634317,9.60957633,0.35913752,7.28687666,0.01236950,0.59491985,0.11794781,0.54385828,0.75720349,0.05824831
-2.68034017,10.22082036,0.38597575,7.71967279,0.01196152,0.64317559,0.12719364,0.58447478,0.81534653,0.06279742
-2.67433717,10.83318291,0.41413131,8.14847355,0.01172100,0.69247364,0.13670073,0.62704232,0.87471521,0.06751790
-2.66833417,11.44000655,0.44330590,8.56855185,0.01163369,0.74229151,0.14638539,0.67115276,0.93478802,0.07235659
-2.66233117,12.03445488,0.47319298,8.97513128,0.01168535,0.79205958,0.15615855,0.71638600,0.99500392,0.07725631
-2.65632816,12.60966580,0.50348554,9.36348953,0.01186192,0.84117438,0.16592834,0.76232189,1.05477536,0.08215707
-2.65032516,13.15891632,0.53388459,9.72906673,0.01214969,0.88901411,0.17560285,0.80855317,1.11350296,0.08699752
-2.64432216,13.67579286,0.56410812,10.06757501,0.01253550,0.93495567,0.18509314,0.85469889,1.17059133,0.09171651
-2.63831916,14.15436034,0.59389998,10.37510516,0.01300684,0.97839266,0.19431611,0.90041765,1.22546541,0.09625472
-2.63231616,14.58932322,0.62303843,10.64822617,0.01355195,1.01875347,0.20319725,0.94541994,1.27758651,0.10055629
-2.62631316,14.97617124,0.65134379,10.88407343,0.01415990,1.05551876,0.21167305,0.98947879,1.32646752,0.10457046
-2.62031016,15.31130339,0.67868469,11.08042210,0.01482065,1.08823753,0.21969294,1.03243817,1.37168629,0.10825289
-2.61430715,15.59212422,0.70498259,11.23574202,0.01552500,1.11654091,0.22722066,1.07421838,1.41289700,0.11156691
-2.60830415,15.81710761,0.73021417,11.34923181,0.01626467,1.14015326,0.23423493,1.11481802,1.44983850,0.11448445
-2.60230115,15.98582468,0.75441128,11.42083040,0.01703216,1.15889984,0.24072940,1.15431224,1.48233979,0.11698656
-2.59629815,16.09893403,0.77765837,11.45120502,0.01782074,1.17271085,0.24671187,1.19284703,1.51032192,0.11906373
-2.59029515,16.15813427,0.80008728,11.44171611,0.01862433,1.18162162,0.25220269,1.23062978,1.53379671,0.12071565
-2.58429215,16.16608058,0.82186965,11.39436027,0.01943739,1.18576900,0.25723267,1.26791628,1.55286215,0.12195082
-2.57828914,16.12626875,0.84320704,11.31169347,0.02025481,1.18538414,0.26184025,1.30499474,1.56769484,0.12278566
-2.57228614,16.04289189,0.86431933,11.19673778,0.02107175,1.18078210,0.26606841,1.34216759,1.57854007,0.12324343
-2.56628314,15.92067590,0.88543182,11.05287528,0.02188352,1.17234878,0.26996124,1.37973185,1.58569977,0.12335291
-2.56028014,15.76470124,0.90676168,10.88373371,0.02268547,1.16052590,0.27356045,1.41795903,1.58951933,0.12314692
-2.55427714,15.58021871,0.92850439,10.69306845,0.02347287,1.14579461,0.27690214,1.45707576,1.59037356,0.12266075
-2.54827414,15.37246735,0.95082092,10.48464568,0.02424087,1.12865867,0.28001365,1.49724599,1.58865279,0.12193067
-2.54227114,15.14650211,0.97382628,10.26213130,0.02498440,1.10962782,0.28291117,1.53855585,1.58474939,0.12099237
-2.53626813,14.90703848,0.99758006,10.02898993,0.02569819,1.08920204,0.28559776,1.58100201,1.57904544,0.11987974
-2.53026513,14.65832002,1.02207947,9.78839754,0.02637683,1.06785734,0.28806229,1.62448413,1.57190194,0.11862364
-2.52426213,14.40401354,1.04725524,9.54317079,0.02701480,1.04603353,0.29027913,1.66880199,1.56364977,0.11725114
-2.51825913,14.14713523,1.07297069,9.29571497,0.02760664,1.02412433,0.29220870,1.71365729,1.55458260,0.11578482
-2.51225613,13.89000914,1.09902384,9.04799186,0.02814708,1.00247008,0.29379897,1.75866029,1.54495197,0.11424249
-2.50625313,13.63425826,1.12515268,8.80150748,0.02863125,0.98135301,0.29498760,1.80334080,1.53496417,0.11263716
-2.50025013,13.38082631,1.15104305,8.55731925,0.02905493,0.96099517,0.29570494,1.84716293,1.52477911,0.11097725
-2.49424712,13.13002754,1.17633896,8.31606082,0.02941476,0.94155874,0.29587746,1.88954299,1.51451070,0.10926701
-2.48824412,12.88162008,1.20065457,8.07798240,0.02970852,0.92314844,0.29543163,1.92986944,1.50422857,0.10750718
-2.48224112,12.63489819,1.22358733,7.84300376,0.02993539,0.90581580,0.29429798,1.96752391,1.49396091,0.10569574
-2.47623812,12.38879742,1.24473153,7.61077664,0.03009615,0.88956485,0.29241514,2.00190228,1.48369797,0.10382875
-2.47023512,12.14200713,1.26369171,7.38075313,0.03019343,0.87435883,0.28973369,2.03243465,1.47339613,0.10190125
-2.46423212,11.89308440,1.28009512,7.15225660,0.03023182,0.86012751,0.28621959,2.05860343,1.46298216,0.09990809
-2.45822911,11.64056405,1.29360286,6.92455173,0.03021797,0.84677483,0.28185705,2.07995859,1.45235767,0.09784474
-2.45222611,11.38305994,1.30391919,6.69691063,0.03016067,0.83418636,0.27665060,2.09612969,1.44140344,0.09570797
-2.44622311,11.11935357,1.31079866,6.46867236,0.03007070,0.82223649,0.27062642,2.10683407,1.42998375,0.09349643
-2.44022011,10.84846704,1.31405112,6.23929381,0.02996078,0.81079498,0.26383263,2.11188132,1.41795054,0.09121102
-2.43421711,10.56971847,1.31354436,6.00839017,0.02984527,0.79973277,0.25633878,2.11117397,1.40514763,0.08885520
-2.42821411,10.28275893,1.30920471,5.77576431,0.02973986,0.78892694,0.24823423,2.10470483,1.39141484,0.08643502
-2.42221111,9.98759111,1.30101574,5.54142449,0.02966117,0.77826472,0.23962582,2.09255142,1.37659231,0.08395912
-2.41620810,9.68457081,1.28901547,5.30559087,0.02962626,0.76764672,0.23063473,2.07486818,1.36052488,0.08143850
-2.41020510,9.37439308,1.27329241,5.06869148,0.02965202,0.75698914,0.22139262,2.05187711,1.34306681,0.07888626
-2.40420210,9.05806535,1.25398097,4.83134881,0.02975463,0.74622545,0.21203745,2.02385754,1.32408670,0.07631720
-2.39819910,8.73687057,1.23125637,4.59435876,0.02994889,0.73530720,0.20270895,1.99113593,1.30347262,0.07374740
-2.39219610,8.41232317,1.20532974,4.35866345,0.03024756,0.72420449,0.19354400,1.95407594,1.28113755,0.07119377
-2.38619310,8.08612088,1.17644333,4.12531991,0.03066079,0.71290595,0.18467218,1.91306963,1.25702476,0.06867359
-2.38019010,7.76009526,1.14486626,3.89546649,0.03119550,0.70141849,0.17621164,1.86852979,1.23111318,0.06620407
-2.37418709,7.43616334,1.11089067,3.67028856,0.03185493,0.68976689,0.16826540,1.82088386,1.20342249,0.06380203
-2.36818409,7.11628228,1.07482854,3.45098518,0.03263825,0.67799339,0.16091836,1.77056919,1.17401767,0.06148351
-2.36218109,6.80240875,1.03700869,3.23873796,0.03354028,0.66615721,0.15423503,1.71802966,1.14301289,0.05926361
-2.35617809,6.49646367,0.99777425,3.03468299,0.03455143,0.65433423,0.14825812,1.66371341,1.11057430,0.05715626
-2.35017509,6.20030306,0.95747999,2.83988654,0.03565770,0.64261665,0.14300802,1.60807123,1.07692175,0.05517420
-2.34417209,5.91569453,0.91648960,2.65532488,0.03684100,0.63111280,0.13848314,1.55155540,1.04232898,0.05332890
-2.33816908,5.64429928,0.87517261,2.48186822,0.03807949,0.61994690,0.13466112,1.49461854,1.00712234,0.05163066
-2.33216608,5.38765861,0.83390073,2.32026864,0.03934818,0.60925875,0.13150087,1.43771207,0.97167787,0.05008866
-2.32616308,5.14718396,0.79304375,2.17115158,0.04061968,0.59920326,0.12894514,1.38128411,0.93641658,0.04871106
-2.32016008,4.92414939,0.75296466,2.03501049,0.04186506,0.58994966,0.12692380,1.32577668,0.90179816,0.04750517
-2.31415708,4.71968546,0.71401436,1.91220400,0.04305480,0.58168029,0.12535738,1.27162194,0.86831301,0.04647750
-2.30815408,4.53477333,0.67652583,1.80295517,0.04415983,0.57458879,0.12416087,1.21923767,0.83647286,0.04563389
-2.30215108,4.37023845,0.64080820,1.70735228,0.04515259,0.56887757,0.12324753,1.16902202,0.80680005,0.04497950
-2.29614807,4.22674300,0.60714072,1.62535063,0.04600808,0.56475453,0.12253261,1.12134773,0.77981580,0.04451881
-2.29014507,4.10477692,0.57576714,1.55677530,0.04670481,0.56242881,0.12193677,1.07655609,0.75602770,0.04425552
-2.28414207,4.00464740,0.54689064,1.50132434,0.04722574,0.56210571,0.12138905,1.03495098,0.73591670,0.04419240
-2.27813907,3.92646703,0.52066961,1.45857265,0.04755896,0.56398067,0.12082932,0.99679321,0.71992407,0.04433105
-2.27213607,3.87014122,0.49721465,1.42797629,0.04769831,0.56823256,0.12021007,0.96229556,0.70843848,0.04467163
-2.26613307,3.83535561,0.47658684,1.40887755,0.04764377,0.57501632,0.11949759,0.93161875,0.70178381,0.04521253
-2.26013007,3.82156449,0.45879748,1.40051090,0.04740159,0.58445529,0.11867235,0.90486860,0.70020797,0.04594995
-2.25412706,3.82798139,0.44380945,1.40200996,0.04698431,0.59663359,0.11772882,0.88209461,0.70387310,0.04687763
-2.24812406,3.85357304,0.43154004,1.41241593,0.04641046,0.61158874,0.11667453,0.86329003,0.71284771,0.04798639
-2.24212106,3.89705802,0.42186531,1.43068754,0.04570412,0.62930519,0.11552868,0.84839352,0.72710098,0.04926390
-2.23611806,3.95691121,0.41462577,1.45571276,0.04489430,0.64970904,0.11432023,0.83729241,0.74649965,0.05069445
-2.23011506,4.03137513,0.40963317,1.48632239,0.04401411,0.67266431,0.11308571,0.82982749,0.77080786,0.05225879
-2.22411206,4.11847899,0.40667820,1.52130563,0.04309979,0.69797138,0.11186680,0.82579925,0.79968999,0.05393415
-2.21810905,4.21606580,0.40553879,1.55942740,0.04218974,0.72536763,0.11070782,0.82497525,0.83271686,0.05569443
-2.21210605,4.32182777,0.40598865,1.59944751,0.04132337,0.75453063,0.10965329,0.82709864,0.86937503,0.05751044
-2.20610305,4.43334945,0.40780584,1.64014104,0.04053994,0.78508399,0.10874569,0.83189724,0.90907934,0.05935046
-2.20010005,4.54815801,0.41078093,1.68031992,0.03987746,0.81660569,0.10802343,0.83909320,0.95118814,0.06118079
-2.19409705,4.66377903,0.41472453,1.71885490,0.03937153,0.84863872,0.10751927,0.84841255,0.99502098,0.06296659
-2.18809405,4.77779638,0.41947390,1.75469749,0.03905433,0.88070374,0.10725900,0.85959452,1.03987798,0.06467273
-2.18209105,4.88791371,0.42489829,1.78690112,0.03895364,0.91231311,0.10726076,0.87240019,1.08506036,0.06626478
-2.17608804,4.99201539,0.43090298,1.81464086,0.03909199,0.94298586,0.10753461,0.88662002,1.12989105,0.06771004
-2.17008504,5.08822414,0.43743174,1.83723096,0.03948596,0.97226273,0.10808272,0.90207998,1.17373473,0.06897856
-2.16408204,5.17495284,0.44446757,1.85413944,0.04014562,0.99972069,0.10889985,0.91864603,1.21601613,0.07004409
-2.15807904,5.25094787,0.45203189,1.86499919,0.04107419,1.02498622,0.10997427,0.93622658,1.25623599,0.07088502
-2.15207604,5.31532208,0.46018191,1.86961484,0.04226780,1.04774660,0.11128891,0.95477294,1.29398360,0.07148507
-2.14607304,5.36757532,0.46900650,1.86796524,0.04371555,1.06775872,0.11282282,0.97427755,1.32894556,0.07183391
-2.14007004,5.40760155,0.47862061,1.86020094,0.04539972,1.08485501,0.11455275,0.99477012,1.36091007,0.07192751
-2.13406703,5.43568190,0.48915845,1.84663692,0.04729622,1.09894619,0.11645484,1.01631186,1.38976668,0.07176829
-2.12806403,5.45246386,0.50076572,1.82774041,0.04937525,1.11002071,0.11850630,1.03898795,1.41550156,0.07136504
-2.12206103,5.45892742,0.51359123,1.80411431,0.05160210,1.11814115,0.12068707,1.06289872,1.43818843,0.07073262
-2.11605803,5.45633963,0.52777810,1.77647662,0.05393818,1.12343764,0.12298132,1.08815001,1.45797584,0.06989142
-2.11005503,5.44619972,0.54345517,1.74563660,0.05634222,1.12609890,0.12537880,1.11484303,1.47507151,0.06886668
-2.10405203,5.43017717,0.56072871,1.71246848,0.05877147,1.12636136,0.12787593,1.14306445,1.48972465,0.06768758
-2.09804902,5.41004559,0.57967495,1.67788362,0.06118307,1.12449700,0.13047658,1.17287709,1.50220729,0.06638627
-2.09204602,5.38761517,0.60033373,1.64280221,0.06353539,1.12080060,0.13319254,1.20431182,1.51279567,0.06499681
-2.08604302,5.36466662,0.62270344,1.60812534,0.06578932,1.11557705,0.13604356,1.23736094,1.52175291,0.06355406
-2.08004002,5.34288917,0.64673762,1.57470855,0.06790945,1.10912926,0.13905701,1.27197344,1.52931366,0.06209260
-2.07403702,5.32382481,0.67234328,1.54333759,0.06986513,1.10174732,0.14226705,1.30805238,1.53567182,0.06064569
-2.06803402,5.30882070,0.69938092,1.51470728,0.07163127,1.09369917,0.14571342,1.34545436,1.54097168,0.05924430
-2.06203102,5.29899091,0.72766648,1.48940389,0.07318895,1.08522326,0.14943974,1.38399109,1.54530314,0.05791630
-2.05602801,5.29518838,0.75697486,1.46789166,0.07452569,1.07652315,0.15349139,1.42343295,1.54870081,0.05668572
-2.05002501,5.29798731,0.78704508,1.45050353,0.07563544,1.06776428,0.15791306,1.46351417,1.55114724,0.05557222
-2.04402201,5.30767590,0.81758674,1.43743637,0.07651834,1.05907266,0.16274596,1.50393946,1.55257959,0.05459067
-2.03801901,5.32425876,0.84828760,1.42875044,0.07718009,1.05053557,0.16802492,1.54439149,1.55289939,0.05375095
-2.03201601,5.34746851,0.87882198,1.42437313,0.07763115,1.04220370,0.17377533,1.58453916,1.55198474,0.05305788
-2.02601301,5.37678524,0.90885966,1.42410643,0.07788577,1.03409484,0.18001019,1.62404596,1.54970400,0.05251126
-2.02001001,5.41146308,0.93807511,1.42763789,0.07796079,1.02619856,0.18672737,1.66257837,1.54593024,0.05210619
-2.01400700,5.45056268,0.96615664,1.43455459,0.07787446,1.01848178,0.19390730,1.69981391,1.54055566,0.05183337
-2.00800400,5.49298854,0.99281521,1.44435955,0.07764523,1.01089490,0.20151112,1.73544864,1.53350513,0.05167966
-2.00200100,5.53753023,1.01779284,1.45649006,0.07729063,1.00337826,0.20947959,1.76920407,1.52474828,0.05162864
-1.99599800,5.58290639,1.04087018,1.47033743,0.07682630,0.99586888,0.21773279,1.80083339,1.51430945,0.05166131
-1.98999500,5.62781073,1.06187319,1.48526740,0.07626519,0.98830705,0.22617071,1.83012688,1.50227530,0.05175693
-1.98399200,5.67095868,1.08067880,1.50064080,0.07561702,0.98064293,0.23467485,1.85691674,1.48879958,0.05189374
-1.97798899,5.71113392,1.09721923,1.51583369,0.07488802,0.97284278,0.24311069,1.88108114,1.47410514,0.05204989
-1.97198599,5.74723327,1.11148502,1.53025649,0.07408089,0.96489481,0.25133117,1.90254754,1.45848300,0.05220424
-1.96598299,5.77830891,1.12352652,1.54337142,0.07319508,0.95681442,0.25918085,1.92129526,1.44228871,0.05233723
-1.95997999,5.80360620,1.13345390,1.55470775,0.07222726,0.94864877,0.26650084,1.93735725,1.42593617,0.05243162
-1.95397699,5.82259585,1.14143539,1.56387431,0.07117199,0.94048032,0.27313408,1.95082070,1.40988904,0.05247323
-1.94797399,5.83499885,1.14769383,1.57056882,0.07002250,0.93242932,0.27893083,1.96182667,1.39465027,0.05245149
-1.94197099,5.84080267,1.15250160,1.57458368,0.06877161,0.92465492,0.28375415,1.97056819,1.38074987,0.05235989
-1.93596798,5.84026775,1.15617368,1.57580807,0.06741254,0.91735474,0.28748503,1.97728687,1.36873138,0.05219634
-1.92996498,5.83392301,1.15905927,1.57422622,0.06593984,0.91076277,0.29002693,1.98226774,1.35913741,0.05196324
-1.92396198,5.82255023,1.16153183,1.56991189,0.06435001,0.90514539,0.29130952,1.98583227,1.35249455,0.05166744
-1.91795898,5.80715692,1.16397793,1.56301945,0.06264220,0.90079553,0.29129143,1.98832947,1.34929810,0.05132003
-1.91195598,5.78893842,1.16678505,1.55377186,0.06081851,0.89802490,0.28996183,1.99012525,1.34999689,0.05093588
-1.90595298,5.76923008,1.17032888,1.54244619,0.05888430,0.89715452,0.28734075,1.99159008,1.35497867,0.05053308
-1.89994997,5.74945127,1.17496018,1.52935725,0.05684810,0.89850358,0.28347823,1.99308548,1.36455627,0.05013215
-1.89394697,5.73104320,1.18099198,1.51484031,0.05472153,0.90237710,0.27845219,1.99494956,1.37895508,0.04975523
-1.88794397,5.71540310,1.18868729,1.49923350,0.05251889,0.90905268,0.27236524,1.99748227,1.39830203,0.04942509
-1.88194097,5.70381749,1.19824795,1.48286096,0.05025670,0.91876681,0.26534058,2.00093097,1.42261644,0.04916413
-1.87593797,5.69739751,1.20980492,1.46601734,0.04795314,0.93170142,0.25751719,2.00547691,1.45180311,0.04899337
-1.86993497,5.69701924,1.22341049,1.44895435,0.04562738,0.94797100,0.24904453,2.01122334,1.48564785,0.04893145
-1.86393197,5.70327170,1.23903271,1.43187007,0.04329898,0.96761117,0.24007708,2.01818583,1.52381566,0.04899369
-1.85792896,5.71641509,1.25655233,1.41490133,0.04098721,0.99056912,0.23076892,2.02628548,1.56585188,0.04919137
-1.85192596,5.73635137,1.27576235,1.39811929,0.03871052,1.01669649,0.22126860,2.03534527,1.61118631,0.04953096
-1.84592296,5.76260857,1.29637040,1.38152853,0.03648606,1.04574522,0.21171460,2.04509016,1.65914044,0.05001371
-1.83991996,5.79433999,1.31800389,1.36506928,0.03432928,1.07736681,0.20223148,2.05515093,1.70893781,0.05063535
-1.83391696,5.83033856,1.34021778,1.34862276,0.03225370,1.11111513,0.19292683,2.06507183,1.75971744,0.05138596
-1.82791396,5.86906612,1.36250499,1.33201900,0.03027074,1.14645308,0.18388923,2.07432200,1.81055009,0.05225017
-1.82191096,5.90869665,1.38430893,1.31504685,0.02838975,1.18276298,0.17518716,2.08231027,1.86045731,0.05320745
-1.81590795,5.94717230,1.40503814,1.29746552,0.02661802,1.21936069,0.16686884,2.08840295,1.90843275,0.05423270
-1.80990495,5.98226993,1.42408238,1.27901712,0.02496103,1.25551291,0.15896295,2.09194410,1.95346553,0.05529694
-1.80390195,6.01167608,1.44082992,1.25943959,0.02342266,1.29045745,0.15148017,2.09227742,1.99456496,0.05636825
-1.79789895,6.03306772,1.45468547,1.23847945,0.02200547,1.32342569,0.14441529,2.08876933,2.03078621,0.05741274
-1.79189595,6.04419565,1.46508825,1.21590404,0.02071108,1.35366652,0.13774984,2.08083206,2.06125612,0.05839569
-1.78589295,6.04296782,1.47152975,1.19151257,0.01954044,1.38047101,0.13145509,2.06794624,2.08519850,0.05928269
-1.77988994,6.02752940,1.47357053,1.16514584,0.01849419,1.40319678,0.12549504,2.04968200,2.10195810,0.06004082
-1.77388694,5.99633666,1.47085558,1.13669430,0.01757290,1.42129122,0.11982957,2.02571784,2.11102240,0.06063978
-1.76788394,5.94822190,1.46312781,1.10610422,0.01677738,1.43431261,0.11441730,1.99585654,2.11204049,0.06105294
-1.76188094,5.88244709,1.45023903,1.07338191,0.01610874,1.44194815,0.10921824,1.96003757,2.10483819,0.06125829
