energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.05252626,4.37252885,0.21442409,0.00312970,1.34179182,0.03768771,1.94930648,3.96216700,0.57342002
-3.04652326,4.48352483,0.21954001,0.00319309,1.38443763,0.03933044,1.99144953,4.06690984,0.59037098
-3.04052026,4.59416524,0.22458196,0.00325487,1.42705753,0.04082223,2.03391593,4.17049390,0.60708075
-3.03451726,4.70164262,0.22939183,0.00331211,1.46852862,0.04213724,2.07579867,4.26977203,0.62313556
-3.02851426,4.80319332,0.23381624,0.00336207,1.50774323,0.04325253,2.11619396,4.36165205,0.63813485
-3.02251126,4.89616348,0.23771058,0.00340235,1.54363891,0.04414870,2.15421656,4.44318954,0.65170024
-3.01650825,4.97807064,0.24094289,0.00343086,1.57522709,0.04481045,2.18901382,4.51167531,0.66348393
-3.01050525,5.04665927,0.24339713,0.00344593,1.60161910,0.04522696,2.21977825,4.56471402,0.67317615
-3.00450225,5.09994828,0.24497592,0.00344630,1.62204867,0.04539214,2.24575868,4.60029073,0.68051142
-2.99849925,5.13626936,0.24560255,0.00343113,1.63589001,0.04530474,2.26626995,4.61682279,0.68527345
-2.99249625,5.15429527,0.24522232,0.00340003,1.64267083,0.04496822,2.28070140,4.61319533,0.68729859
-2.98649325,5.15305768,0.24380310,0.00335303,1.64208001,0.04439059,2.28852412,4.58877930,0.68647774
-2.98049025,5.13195475,0.24133513,0.00329053,1.63396969,0.04358399,2.28929735,4.54343197,0.68275668
-2.97448724,5.09074885,0.23783022,0.00321329,1.61835212,0.04256424,2.28267385,4.47748048,0.67613503
-2.96848424,5.02955536,0.23332030,0.00312236,1.59539151,0.04135026,2.26840473,4.39169024,0.66666376
-2.96248124,4.94882376,0.22785547,0.00301904,1.56539165,0.03996339,2.24634348,4.28722006,0.65444169
-2.95647824,4.84931232,0.22150171,0.00290482,1.52878001,0.03842679,2.21644924,4.16556689,0.63961093
-2.95047524,4.73205781,0.21433822,0.00278132,1.48608920,0.03676471,2.17878939,4.02850323,0.62235168
-2.94447224,4.59834181,0.20645479,0.00265022,1.43793680,0.03500185,2.13354103,3.87801021,0.60287648
-2.93846923,4.44965485,0.19794892,0.00251326,1.38500444,0.03316275,2.08099130,3.71620972,0.58142424
-2.93246623,4.28765968,0.18892319,0.00237214,1.32801706,0.03127127,2.02153626,3.54529833,0.55825421
-2.92646323,4.11415464,0.17948265,0.00222850,1.26772302,0.02935009,1.95567797,3.36748561,0.53364006
-2.92046023,3.93103804,0.16973252,0.00208388,1.20487587,0.02742038,1.88401969,3.18493887,0.50786421
-2.91445723,3.74027396,0.15977609,0.00193973,1.14021806,0.02550146,1.80725888,2.99973589,0.48121251
-2.90845423,3.54386004,0.14971291,0.00179735,1.07446703,0.02361067,1.72617793,2.81382648,0.45396945
-2.90245123,3.34379729,0.13963729,0.00165788,1.00830380,0.02176318,1.64163261,2.62900333,0.42641375
-2.89644822,3.14206208,0.12963712,0.00152234,0.94236405,0.01997202,1.55453835,2.44688176,0.39881452
-2.89044522,2.94058028,0.11979292,0.00139157,0.87723155,0.01824806,1.46585453,2.26888803,0.37142791
-2.88444222,2.74120341,0.11017715,0.00126628,0.81343374,0.01660008,1.37656717,2.09625503,0.34449421
-2.87843922,2.54568683,0.10085381,0.00114702,0.75143925,0.01503494,1.28767032,1.93002423,0.31823542
-2.87243622,2.35566978,0.09187815,0.00103423,0.69165689,0.01355763,1.20014679,1.77105255,0.29285325
-2.86643322,2.17265734,0.08329663,0.00092821,0.63443595,0.01217152,1.11494868,1.62002286,0.26852752
-2.86043022,1.99800435,0.07514701,0.00082913,0.58006735,0.01087847,1.03297832,1.47745673,0.24541486
-2.85442721,1.83290134,0.06745852,0.00073710,0.52878552,0.00967902,0.95507009,1.34372839,0.22364785
-2.84842421,1.67836260,0.06025224,0.00065211,0.48077072,0.00857255,0.88197386,1.21907898,0.20333438
-2.84242121,1.53521661,0.05354151,0.00057407,0.43615155,0.00755746,0.81434022,1.10363023,0.18455744
-2.83641821,1.40409903,0.04733240,0.00050282,0.39500769,0.00663129,0.75270818,0.99739728,0.16737508
-2.83041521,1.28544834,0.04162433,0.00043816,0.35737273,0.00579087,0.69749544,0.90030026,0.15182083
-2.82441221,1.17950438,0.03641067,0.00037982,0.32323701,0.00503248,0.64899154,0.81217454,0.13790426
-2.81840920,1.08630993,0.03167946,0.00032749,0.29255056,0.00435192,0.60735401,0.73277979,0.12561192
-2.81240620,1.00571532,0.02741408,0.00028083,0.26522617,0.00374466,0.57260753,0.66180807,0.11490855
-2.80640320,0.93738625,0.02359402,0.00023949,0.24114255,0.00320592,0.54464609,0.59889107,0.10573859
-2.80040020,0.88081462,0.02019562,0.00020308,0.22014773,0.00273079,0.52323800,0.54360704,0.09802783
-2.79439720,0.83533239,0.01719277,0.00017122,0.20206262,0.00231425,0.50803366,0.49548743,0.09168547
-2.78839420,0.80012824,0.01455766,0.00014351,0.18668483,0.00195134,0.49857586,0.45402376,0.08660624
-2.78239120,0.77426682,0.01226143,0.00011957,0.17379274,0.00163715,0.49431229,0.41867474,0.08267284
-2.77638819,0.75671022,0.01027477,0.00009902,0.16314976,0.00136690,0.49461007,0.38887377,0.07975841
-2.77038519,0.74634138,0.00856849,0.00008151,0.15450876,0.00113600,0.49877192,0.36403697,0.07772921
-2.76438219,0.74198888,0.00711402,0.00006667,0.14761659,0.00094010,0.50605361,0.34357165,0.07644736
-2.75837919,0.74245261,0.00588380,0.00005420,0.14221873,0.00077508,0.51568233,0.32688504,0.07577355
-2.75237619,0.74652988,0.00485162,0.00004378,0.13806371,0.00063712,0.52687553,0.31339325,0.07556982
-2.74637319,0.75304117,0.00399285,0.00003513,0.13490750,0.00052269,0.53885972,0.30253006,0.07570215
-2.74037019,0.76085504,0.00328465,0.00002801,0.13251759,0.00042858,0.55088892,0.29375552,0.07604300
-2.73436718,0.76891146,0.00270609,0.00002219,0.13067669,0.00035185,0.56226208,0.28656390,0.07647365
-2.72836418,0.77624304,0.00223814,0.00001746,0.12918598,0.00028988,0.57233916,0.28049085,0.07688622
-2.72236118,0.78199341,0.00186373,0.00001365,0.12786785,0.00024036,0.58055526,0.27511953,0.07718545
-2.71635818,0.78543252,0.00156766,0.00001060,0.12656799,0.00020121,0.58643262,0.27008547,0.07729013
-2.71035518,0.78596809,0.00133654,0.00000817,0.12515686,0.00017065,0.58958989,0.26508010,0.07713411
-2.70435218,0.78315325,0.00115865,0.00000626,0.12353053,0.00014710,0.58974859,0.25985282,0.07666695
-2.69834917,0.77669006,0.00102387,0.00000476,0.12161083,0.00012922,0.58673656,0.25421150,0.07585406
-2.69234617,0.76642885,0.00092349,0.00000360,0.11934485,0.00011587,0.58048838,0.24802164,0.07467658
-2.68634317,0.75236370,0.00085007,0.00000270,0.11670392,0.00010606,0.57104267,0.24120409,0.07313067
-2.68034017,0.73462419,0.00079737,0.00000201,0.11368204,0.00009898,0.55853676,0.23373153,0.07122657
-2.67433717,0.71346396,0.00076013,0.00000149,0.11029387,0.00009394,0.54319869,0.22562393,0.06898731
-2.66833417,0.68924653,0.00073401,0.00000109,0.10657235,0.00009037,0.52533717,0.21694318,0.06644711
-2.66233117,0.66242905,0.00071545,0.00000080,0.10256617,0.00008783,0.50532978,0.20778700,0.06364965
-2.65632816,0.63354459,0.00070158,0.00000058,0.09833697,0.00008592,0.48361001,0.19828256,0.06064613
-2.65032516,0.60318368,0.00069011,0.00000042,0.09395653,0.00008437,0.46065359,0.18857988,0.05749336
-2.64432216,0.57197572,0.00067928,0.00000030,0.08950399,0.00008293,0.43696460,0.17884524,0.05425179
-2.63831916,0.54057076,0.00066775,0.00000021,0.08506312,0.00008144,0.41306185,0.16925477,0.05098365
-2.63231616,0.50962239,0.00065457,0.00000015,0.08071972,0.00007977,0.38946588,0.15998849,0.04775119
-2.62631316,0.47977177,0.00063911,0.00000010,0.07655929,0.00007785,0.36668699,0.15122463,0.04461514
-2.62031016,0.45163349,0.00062101,0.00000007,0.07266478,0.00007561,0.34521445,0.14313464,0.04163326
-2.61430715,0.42578312,0.00060012,0.00000005,0.06911465,0.00007305,0.32550701,0.13587866,0.03885927
-2.60830415,0.40274668,0.00057650,0.00000003,0.06598114,0.00007015,0.30798494,0.12960160,0.03634183
-2.60230115,0.38299196,0.00055033,0.00000002,0.06332871,0.00006696,0.29302345,0.12442979,0.03412385
-2.59629815,0.36692163,0.00052192,0.00000002,0.06121274,0.00006350,0.28094740,0.12046817,0.03224198
-2.59029515,0.35486792,0.00049166,0.00000001,0.05967845,0.00005981,0.27202737,0.11779801,0.03072623
-2.58429215,0.34708881,0.00045998,0.00000001,0.05875992,0.00005595,0.26647670,0.11647511,0.02959983
-2.57828914,0.34376543,0.00042737,0.00000000,0.05847936,0.00005198,0.26444959,0.11652853,0.02887915
-2.57228614,0.34500063,0.00039429,0.00000000,0.05884659,0.00004796,0.26603997,0.11795972,0.02857374
-2.56628314,0.35081853,0.00036120,0.00000000,0.05985866,0.00004393,0.27128111,0.12074216,0.02868647
-2.56028014,0.36116497,0.00032854,0.00000000,0.06149971,0.00003996,0.28014587,0.12482156,0.02921371
-2.55427714,0.37590892,0.00029672,0.00000000,0.06374107,0.00003609,0.29254759,0.13011650,0.03014559
-2.54827414,0.39484472,0.00026606,0.00000000,0.06654156,0.00003236,0.30834156,0.13651967,0.03146621
-2.54227114,0.41769531,0.00023687,0.00000000,0.06984813,0.00002881,0.32732718,0.14389981,0.03315404
-2.53626813,0.44411653,0.00020937,0.00000000,0.07359674,0.00002546,0.34925087,0.15210412,0.03518220
-2.53026513,0.47370251,0.00018374,0.00000000,0.07771354,0.00002235,0.37380968,0.16096145,0.03751889
-2.52426213,0.50599233,0.00016009,0.00000000,0.08211640,0.00001947,0.40065594,0.17028606,0.04012785
-2.51825913,0.54047783,0.00013848,0.00000000,0.08671667,0.00001684,0.42940269,0.17988203,0.04296885
-2.51225613,0.57661286,0.00011893,0.00000000,0.09142127,0.00001446,0.45963024,0.18954815,0.04599830
-2.50625313,0.61382359,0.00010141,0.00000000,0.09613491,0.00001233,0.49089363,0.19908324,0.04916992
-2.50025013,0.65152003,0.00008585,0.00000000,0.10076263,0.00001044,0.52273097,0.20829181,0.05243544
-2.49424712,0.68910846,0.00007215,0.00000000,0.10521232,0.00000878,0.55467271,0.21698981,0.05574545
-2.48824412,0.72600448,0.00006021,0.00000000,0.10939733,0.00000732,0.58625146,0.22501030,0.05905027
-2.48224112,0.76164645,0.00004988,0.00000000,0.11323902,0.00000607,0.61701221,0.23220890,0.06230087
-2.47623812,0.79550882,0.00004103,0.00000000,0.11666920,0.00000499,0.64652276,0.23846874,0.06544980
-2.47023512,0.82711506,0.00003350,0.00000000,0.11963223,0.00000407,0.67438392,0.24370472,0.06845217
-2.46423212,0.85604962,0.00002716,0.00000000,0.12208693,0.00000330,0.70023920,0.24786694,0.07126655
-2.45822911,0.88196850,0.00002186,0.00000000,0.12400801,0.00000266,0.72378358,0.25094306,0.07385584
-2.45222611,0.90460813,0.00001747,0.00000000,0.12538709,0.00000212,0.74477114,0.25295956,0.07618805
-2.44622311,0.92379196,0.00001386,0.00000000,0.12623310,0.00000169,0.76302109,0.25398171,0.07823694
-2.44022011,0.93943461,0.00001092,0.00000000,0.12657231,0.00000133,0.77842194,0.25411223,0.07998251
-2.43421711,0.95154331,0.00000854,0.00000000,0.12644762,0.00000104,0.79093375,0.25348876,0.08141138
-2.42821411,0.96021645,0.00000663,0.00000000,0.12591740,0.00000081,0.80058802,0.25228005,0.08251685
-2.42221111,0.96563922,0.00000511,0.00000000,0.12505380,0.00000062,0.80748549,0.25068097,0.08329895
-2.41620810,0.96807652,0.00000391,0.00000000,0.12394052,0.00000048,0.81179164,0.24890669,0.08376410
-2.41020510,0.96786320,0.00000297,0.00000000,0.12267023,0.00000036,0.81373013,0.24718594,0.08392474
-2.40420210,0.96539208,0.00000224,0.00000000,0.12134161,0.00000027,0.81357437,0.24575372,0.08379874
-2.39819910,0.96110011,0.00000168,0.00000000,0.12005618,0.00000020,0.81163752,0.24484370,0.08340860
-2.39219610,0.95545315,0.00000125,0.00000000,0.11891494,0.00000015,0.80826136,0.24468049,0.08278068
-2.38619310,0.94893004,0.00000092,0.00000000,0.11801505,0.00000011,0.80380433,0.24547204,0.08194420
-2.38019010,0.94200635,0.00000068,0.00000000,0.11744650,0.00000008,0.79862936,0.24740247,0.08093036
-2.37418709,0.93513875,0.00000049,0.00000000,0.11728908,0.00000006,0.79309194,0.25062557,0.07977135
-2.36818409,0.92875029,0.00000036,0.00000000,0.11760950,0.00000004,0.78752873,0.25525911,0.07849944
-2.36218109,0.92321727,0.00000025,0.00000000,0.11845906,0.00000003,0.78224746,0.26138019,0.07714620
-2.35617809,0.91885827,0.00000018,0.00000000,0.11987166,0.00000002,0.77751821,0.26902191,0.07574178
-2.35017509,0.91592551,0.00000013,0.00000000,0.12186246,0.00000002,0.77356655,0.27817124,0.07431430
-2.34417209,0.91459901,0.00000009,0.00000000,0.12442709,0.00000001,0.77056860,0.28876843,0.07288945
-2.33816908,0.91498351,0.00000006,0.00000000,0.12754146,0.00000001,0.76864825,0.30070776,0.07149017
-2.33216608,0.91710833,0.00000004,0.00000000,0.13116232,0.00000001,0.76787649,0.31383982,0.07013652
-2.32616308,0.92092985,0.00000003,0.00000000,0.13522830,0.00000000,0.76827259,0.32797507,0.06884562
-2.32016008,0.92633648,0.00000002,0.00000000,0.13966166,0.00000000,0.76980720,0.34288868,0.06763174
-2.31415708,0.93315573,0.00000001,0.00000000,0.14437050,0.00000000,0.77240680,0.35832647,0.06650644
-2.30815408,0.94116290,0.00000001,0.00000000,0.14925146,0.00000000,0.77595932,0.37401169,0.06547873
-2.30215108,0.95009096,0.00000001,0.00000000,0.15419272,0.00000000,0.78032051,0.38965247,0.06455529
-2.29614807,0.95964098,0.00000000,0.00000000,0.15907731,0.00000000,0.78532059,0.40494964,0.06374066
-2.29014507,0.96949275,0.00000000,0.00000000,0.16378647,0.00000000,0.79077095,0.41960471,0.06303733
-2.28414207,0.97931499,0.00000000,0.00000000,0.16820310,0.00000000,0.79647043,0.43332760,0.06244590
-2.27813907,0.98877477,0.00000000,0.00000000,0.17221499,0.00000000,0.80221098,0.44584405,0.06196506
-2.27213607,0.99754594,0.00000000,0.00000000,0.17571790,0.00000000,0.80778248,0.45690233,0.06159156
-2.26613307,1.00531611,0.00000000,0.00000000,0.17861829,0.00000000,0.81297673,0.46627905,0.06132017
-2.26013007,1.01179236,0.00000000,0.00000000,0.18083557,0.00000000,0.81759042,0.47378404,0.06114348
-2.25412706,1.01670546,0.00000000,0.00000000,0.18230399,0.00000000,0.82142729,0.47926398,0.06105185
-2.24812406,1.01981287,0.00000000,0.00000000,0.18297392,0.00000000,0.82429962,0.48260488,0.06103327
-2.24212106,1.02090055,0.00000000,0.00000000,0.18281257,0.00000000,0.82602926,0.48373332,0.06107330
-2.23611806,1.01978398,0.00000000,0.00000000,0.18180430,0.00000000,0.82644833,0.48261656,0.06115512
-2.23011506,1.01630853,0.00000000,0.00000000,0.17995026,0.00000000,0.82540005,0.47926141,0.06125964
-2.22411206,1.01034957,0.00000000,0.00000000,0.17726764,0.00000000,0.82273967,0.47371229,0.06136579
-2.21810905,1.00181245,0.00000000,0.00000000,0.17378856,0.00000000,0.81833595,0.46604831,0.06145093
-2.21210605,0.99063275,0.00000000,0.00000000,0.16955851,0.00000000,0.81207307,0.45637979,0.06149138
-2.20610305,0.97677664,0.00000000,0.00000000,0.16463458,0.00000000,0.80385319,0.44484416,0.06146311
-2.20010005,0.96024177,0.00000000,0.00000000,0.15908354,0.00000000,0.79359952,0.43160168,0.06134253
-2.19409705,0.94105827,0.00000000,0.00000000,0.15297974,0.00000000,0.78125985,0.41683088,0.06110736
-2.18809405,0.91929015,0.00000000,0.00000000,0.14640306,0.00000000,0.76681026,0.40072409,0.06073752
-2.18209105,0.89503660,0.00000000,0.00000000,0.13943683,0.00000000,0.75025887,0.38348299,0.06021606
-2.17608804,0.86843312,0.00000000,0.00000000,0.13216591,0.00000000,0.73164918,0.36531446,0.05952996
-2.17008504,0.83965223,0.00000000,0.00000000,0.12467484,0.00000000,0.71106284,0.34642671,0.05867088
-2.16408204,0.80890343,0.00000000,0.00000000,0.11704625,0.00000000,0.68862146,0.32702574,0.05763574
-2.15807904,0.77643226,0.00000000,0.00000000,0.10935943,0.00000000,0.66448720,0.30731217,0.05642709
-2.15207604,0.74251818,0.00000000,0.00000000,0.10168910,0.00000000,0.63886195,0.28747859,0.05505328
-2.14607304,0.70747123,0.00000000,0.00000000,0.09410450,0.00000000,0.61198503,0.26770711,0.05352835
-2.14007004,0.67162744,0.00000000,0.00000000,0.08666861,0.00000000,0.58412925,0.24816752,0.05187173
-2.13406703,0.63534293,0.00000000,0.00000000,0.07943763,0.00000000,0.55559550,0.22901567,0.05010766
-2.12806403,0.59898697,0.00000000,0.00000000,0.07246068,0.00000000,0.52670600,0.21039231,0.04826438
-2.12206103,0.56293418,0.00000000,0.00000000,0.06577967,0.00000000,0.49779648,0.19242221,0.04637322
-2.11605803,0.52755616,0.00000000,0.00000000,0.05942936,0.00000000,0.46920754,0.17521367,0.04446740
-2.11005503,0.49321288,0.00000000,0.00000000,0.05343755,0.00000000,0.44127571,0.15885827,0.04258093
-2.10405203,0.46024432,0.00000000,0.00000000,0.04782547,0.00000000,0.41432447,0.14343102,0.04074731
-2.09804902,0.42896253,0.00000000,0.00000000,0.04260818,0.00000000,0.38865573,0.12899070,0.03899838
-2.09204602,0.39964480,0.00000000,0.00000000,0.03779517,0.00000000,0.36454219,0.11558056,0.03736316
-2.08604302,0.37252791,0.00000000,0.00000000,0.03339096,0.00000000,0.34222089,0.10322915,0.03586688
-2.08004002,0.34780402,0.00000000,0.00000000,0.02939582,0.00000000,0.32188826,0.09195155,0.03453020
-2.07403702,0.32561820,0.00000000,0.00000000,0.02580644,0.00000000,0.30369683,0.08175063,0.03336856
-2.06803402,0.30606779,0.00000000,0.00000000,0.02261669,0.00000000,0.28775384,0.07261861,0.03239188
-2.06203102,0.28920357,0.00000000,0.00000000,0.01981836,0.00000000,0.27412165,0.06453864,0.03160438
-2.05602801,0.27503259,0.00000000,0.00000000,0.01740183,0.00000000,0.26281994,0.05748653,0.03100475
-2.05002501,0.26352256,0.00000000,0.00000000,0.01535671,0.00000000,0.25382949,0.05143241,0.03058651
-2.04402201,0.25460747,0.00000000,0.00000000,0.01367248,0.00000000,0.24709729,0.04634248,0.03033853
-2.03801901,0.24819408,0.00000000,0.00000000,0.01233892,0.00000000,0.24254272,0.04218049,0.03024581
-2.03201601,0.24416904,0.00000000,0.00000000,0.01134654,0.00000000,0.24006430,0.03890920,0.03029029
-2.02601301,0.24240600,0.00000000,0.00000000,0.01068683,0.00000000,0.23954671,0.03649158,0.03045183
-2.02001001,0.24277254,0.00000000,0.00000000,0.01035244,0.00000000,0.24086765,0.03489167,0.03070914
-2.01400700,0.24513636,0.00000000,0.00000000,0.01033717,0.00000000,0.24390404,0.03407527,0.03104075
-2.00800400,0.24937042,0.00000000,0.00000000,0.01063584,0.00000000,0.24853741,0.03401018,0.03142587
-2.00200100,0.25535681,0.00000000,0.00000000,0.01124404,0.00000000,0.25465793,0.03466620,0.03184513
-1.99599800,0.26298908,0.00000000,0.00000000,0.01215775,0.00000000,0.26216706,0.03601471,0.03228125
-1.98999500,0.27217283,0.00000000,0.00000000,0.01337280,0.00000000,0.27097855,0.03802801,0.03271943
-1.98399200,0.28282476,0.00000000,0.00000000,0.01488433,0.00000000,0.28101789,0.04067831,0.03314761
-1.97798899,0.29487011,0.00000000,0.00000000,0.01668611,0.00000000,0.29222010,0.04393659,0.03355656
-1.97198599,0.30823863,0.00000000,0.00000000,0.01876983,0.00000000,0.30452618,0.04777123,0.03393971
-1.96598299,0.32285961,0.00000000,0.00000000,0.02112445,0.00000000,0.31787846,0.05214668,0.03429289
-1.95997999,0.33865604,0.00000000,0.00000000,0.02373553,0.00000000,0.33221509,0.05702200,0.03461387
-1.95397699,0.35553850,0.00000000,0.00000000,0.02658465,0.00000000,0.34746422,0.06234971,0.03490186
-1.94797399,0.37339922,0.00000000,0.00000000,0.02964899,0.00000000,0.36353814,0.06807473,0.03515693
-1.94197099,0.39210667,0.00000000,0.00000000,0.03290095,0.00000000,0.38032799,0.07413363,0.03537934
-1.93596798,0.41150123,0.00000000,0.00000000,0.03630812,0.00000000,0.39769929,0.08045434,0.03556903
-1.92996498,0.43139219,0.00000000,0.00000000,0.03983325,0.00000000,0.41548885,0.08695619,0.03572510
-1.92396198,0.45155652,0.00000000,0.00000000,0.04343461,0.00000000,0.43350318,0.09355051,0.03584539
-1.91795898,0.47173955,0.00000000,0.00000000,0.04706648,0.00000000,0.45151876,0.10014167,0.03592621
-1.91195598,0.49165760,0.00000000,0.00000000,0.05067983,0.00000000,0.46928414,0.10662860,0.03596228
-1.90595298,0.51100263,0.00000000,0.00000000,0.05422328,0.00000000,0.48652406,0.11290671,0.03594671
-1.89994997,0.52944874,0.00000000,0.00000000,0.05764413,0.00000000,0.50294516,0.11887024,0.03587124
-1.89394697,0.54666014,0.00000000,0.00000000,0.06088961,0.00000000,0.51824335,0.12441481,0.03572656
-1.88794397,0.56230042,0.00000000,0.00000000,0.06390809,0.00000000,0.53211230,0.12944014,0.03550278
-1.88194097,0.57604252,0.00000000,0.00000000,0.06665046,0.00000000,0.54425269,0.13385287,0.03518996
-1.87593797,0.58757904,0.00000000,0.00000000,0.06907140,0.00000000,0.55438188,0.13756921,0.03477871
-1.86993497,0.59663221,0.00000000,0.00000000,0.07113056,0.00000000,0.56224328,0.14051739,0.03426075
-1.86393197,0.60296328,0.00000000,0.00000000,0.07279368,0.00000000,0.56761522,0.14263990,0.03362952
-1.85792896,0.60638061,0.00000000,0.00000000,0.07403347,0.00000000,0.57031868,0.14389507,0.03288065
-1.85192596,0.60674630,0.00000000,0.00000000,0.07483035,0.00000000,0.57022362,0.14425838,0.03201236
-1.84592296,0.60398085,0.00000000,0.00000000,0.07517286,0.00000000,0.56725360,0.14372304,0.03102571
-1.83991996,0.59806588,0.00000000,0.00000000,0.07505795,0.00000000,0.56138843,0.14230002,0.02992479
-1.83391696,0.58904460,0.00000000,0.00000000,0.07449087,0.00000000,0.55266491,0.14001757,0.02871665
-1.82791396,0.57702024,0.00000000,0.00000000,0.07348492,0.00000000,0.54117550,0.13692004,0.02741118
-1.82191096,0.56215246,0.00000000,0.00000000,0.07206094,0.00000000,0.52706511,0.13306637,0.02602081
-1.81590795,0.54465195,0.00000000,0.00000000,0.07024655,0.00000000,0.51052632,0.12852801,0.02456015
-1.80990495,0.52477360,0.00000000,0.00000000,0.06807528,0.00000000,0.49179306,0.12338663,0.02304542
-1.80390195,0.50280850,0.00000000,0.00000000,0.06558557,0.00000000,0.47113327,0.11773158,0.02149401
-1.79789895,0.47907521,0.00000000,0.00000000,0.06281963,0.00000000,0.44884081,0.11165719,0.01992383
-1.79189595,0.45391057,0.00000000,0.00000000,0.05982230,0.00000000,0.42522701,0.10526018,0.01835277
-1.78589295,0.42766060,0.00000000,0.00000000,0.05663991,0.00000000,0.40061210,0.09863712,0.01679815
-1.77988994,0.40067162,0.00000000,0.00000000,0.05331913,0.00000000,0.37531706,0.09188202,0.01527622
-1.77388694,0.37328211,0.00000000,0.00000000,0.04990594,0.00000000,0.34965588,0.08508430,0.01380174
-1.76788394,0.34581531,0.00000000,0.00000000,0.04644470,0.00000000,0.32392876,0.07832701,0.01238766
-1.76188094,0.31857295,0.00000000,0.00000000,0.04297728,0.00000000,0.29841617,0.07168540,0.01104488
-1.75587794,0.29183011,0.00000000,0.00000000,0.03954236,0.00000000,0.27337402,0.06522588,0.00978208
-1.74987494,0.26583137,0.00000000,0.00000000,0.03617493,0.00000000,0.24902999,0.05900535,0.00860568
-1.74387194,0.24078805,0.00000000,0.00000000,0.03290582,0.00000000,0.22558099,0.05307084,0.00751991
-1.73786893,0.21687679,0.00000000,0.00000000,0.02976150,0.00000000,0.20319175,0.04745955,0.00652687
-1.73186593,0.19423917,0.00000000,0.00000000,0.02676389,0.00000000,0.18199437,0.04219908,0.00562673
-1.72586293,0.17298228,0.00000000,0.00000000,0.02393042,0.00000000,0.16208892,0.03730800,0.00481797
-1.71985993,0.15318025,0.00000000,0.00000000,0.02127414,0.00000000,0.14354473,0.03279650,0.00409757
-1.71385693,0.13487638,0.00000000,0.00000000,0.01880390,0.00000000,0.12640243,0.02866727,0.00346135
-1.70785393,0.11808590,0.00000000,0.00000000,0.01652469,0.00000000,0.11067648,0.02491645,0.00290417
-1.70185093,0.10279916,0.00000000,0.00000000,0.01443797,0.00000000,0.09635808,0.02153460,0.00242027
-1.69584792,0.08898497,0.00000000,0.00000000,0.01254211,0.00000000,0.08341838,0.01850772,0.00200343
-1.68984492,0.07659423,0.00000000,0.00000000,0.01083281,0.00000000,0.07181180,0.01581825,0.00164728
-1.68384192,0.06556346,0.00000000,0.00000000,0.00930357,0.00000000,0.06147933,0.01344600,0.00134540
-1.67783892,0.05581832,0.00000000,0.00000000,0.00794611,0.00000000,0.05235186,0.01136901,0.00109157
-1.67183592,0.04727693,0.00000000,0.00000000,0.00675090,0.00000000,0.04435328,0.00956437,0.00087980
-1.66583292,0.03985301,0.00000000,0.00000000,0.00570749,0.00000000,0.03740339,0.00800889,0.00070452
-1.65982991,0.03345867,0.00000000,0.00000000,0.00480500,0.00000000,0.03142063,0.00667974,0.00056057
-1.65382691,0.02800698,0.00000000,0.00000000,0.00403240,0.00000000,0.02632441,0.00555495,0.00044328
-1.64782391,0.02341415,0.00000000,0.00000000,0.00337891,0.00000000,0.02203720,0.00461381,0.00034848
-1.64182091,0.01960138,0.00000000,0.00000000,0.00283424,0.00000000,0.01848635,0.00383722,0.00027248
-1.63581791,0.01649640,0.00000000,0.00000000,0.00238884,0.00000000,0.01560546,0.00320795,0.00021208
-1.62981491,0.01403467,0.00000000,0.00000000,0.00203408,0.00000000,0.01333558,0.00271077,0.00016452
-1.62381191,0.01216019,0.00000000,0.00000000,0.00176242,0.00000000,0.01162603,0.00233261,0.00012748
-1.61780890,0.01082613,0.00000000,0.00000000,0.00156749,0.00000000,0.01043492,0.00206255,0.00009899
-1.61180590,0.00999505,0.00000000,0.00000000,0.00144417,0.00000000,0.00972942,0.00189185,0.00007742
-1.60580290,0.00963885,0.00000001,0.00000000,0.00138856,0.00000000,0.00948575,0.00181385,0.00006147
-1.59979990,0.00973856,0.00000001,0.00000000,0.00139802,0.00000000,0.00968887,0.00182388,0.00005005
-1.59379690,0.01028369,0.00000001,0.00000000,0.00147107,0.00000000,0.01033197,0.00191911,0.00004233
-1.58779390,0.01127148,0.00000002,0.00000000,0.00160729,0.00000000,0.01141564,0.00209834,0.00003765
-1.58179090,0.01270585,0.00000004,0.00000000,0.00180717,0.00000000,0.01294685,0.00236177,0.00003552
-1.57578789,0.01459609,0.00000006,0.00000000,0.00207196,0.00000000,0.01493766,0.00271073,0.00003556
-1.56978489,0.01695539,0.00000009,0.00000000,0.00240347,0.00000000,0.01740374,0.00314737,0.00003754
-1.56378189,0.01979915,0.00000013,0.00000000,0.00280379,0.00000000,0.02036263,0.00367434,0.00004132
-1.55777889,0.02314310,0.00000020,0.00000000,0.00327507,0.00000000,0.02383192,0.00429438,0.00004683
-1.55177589,0.02700136,0.00000030,0.00000000,0.00381924,0.00000000,0.02782717,0.00501000,0.00005412
-1.54577289,0.03138438,0.00000045,0.00000000,0.00443768,0.00000000,0.03235984,0.00582303,0.00006332
-1.53976988,0.03629683,0.00000068,0.00000000,0.00513096,0.00000000,0.03743518,0.00673425,0.00007466
