energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.57378689,10.92917759,2.47726908,7.57394136,0.03248599,0.39396207,0.03427995,1.41388586,0.91013889,0.30580910
-5.56778389,11.09527317,2.45828294,7.71322348,0.03313307,0.38474655,0.03418335,1.43601381,0.91401915,0.31527299
-5.56178089,11.25760557,2.43877849,7.84864107,0.03375197,0.37555986,0.03422927,1.45864573,0.91767739,0.32475530
-5.55577789,11.41603559,2.41939689,7.97978169,0.03433509,0.36650956,0.03442493,1.48193911,0.92135053,0.33413800
-5.54977489,11.57049615,2.40074566,8.10632701,0.03487500,0.35770372,0.03477528,1.50602908,0.92525896,0.34330857
-5.54377189,11.72097599,2.38337055,8.22805903,0.03536453,0.34924534,0.03528258,1.53101753,0.92959623,0.35216167
-5.53776888,11.86750422,2.36772974,8.34486582,0.03579678,0.34122716,0.03594598,1.55696299,0.93451956,0.36060052
-5.53176588,12.01013560,2.35417139,8.45674555,0.03616519,0.33372694,0.03676126,1.58387195,0.94014159,0.36853803
-5.52576288,12.14893657,2.34291578,8.56380795,0.03646354,0.32680357,0.03772074,1.61169175,0.94652367,0.37589775
-5.51975988,12.28397161,2.33404260,8.66627213,0.03668608,0.32049403,0.03881330,1.64030567,0.95367111,0.38261441
-5.51375688,12.41529006,2.32748429,8.76446010,0.03682756,0.31481145,0.04002458,1.66953035,0.96153056,0.38863429
-5.50775388,12.54291333,2.32302560,8.85878556,0.03688335,0.30974418,0.04133731,1.69911579,0.96998967,0.39391531
-5.50175088,12.66682255,2.32030961,8.94973775,0.03684953,0.30525604,0.04273178,1.72874814,0.97887927,0.39842683
-5.49574787,12.78694712,2.31885002,9.03786069,0.03672303,0.30128773,0.04418645,1.75805514,0.98797786,0.40214934
-5.48974487,12.90315427,2.31804925,9.12372831,0.03650174,0.29775916,0.04567864,1.78661421,0.99701847,0.40507392
-5.48374187,13.01524024,2.31722165,9.20791634,0.03618467,0.29457279,0.04718525,1.81396290,1.00569744,0.40720155
-5.47773887,13.12292348,2.31562088,9.29097222,0.03577210,0.29161768,0.04868353,1.83961142,1.01368508,0.40854231
-5.47173587,13.22584027,2.31247031,9.37338415,0.03526566,0.28877416,0.05015182,1.86305679,1.02063754,0.40911451
-5.46573287,13.32354312,2.30699515,9.45555089,0.03466847,0.28591885,0.05157026,1.88379798,1.02620954,0.40894372
-5.45972986,13.41550219,2.29845493,9.53775351,0.03398522,0.28292981,0.05292134,1.90135175,1.03006743,0.40806171
-5.45372686,13.50110973,2.28617491,9.62013059,0.03322218,0.27969163,0.05419038,1.91526818,1.03190197,0.40650543
-5.44772386,13.57968754,2.26957502,9.70265791,0.03238724,0.27610024,0.05536586,1.92514561,1.03144030,0.40431583
-5.44172086,13.65049700,2.24819510,9.78513360,0.03148987,0.27206711,0.05643956,1.93064416,1.02845660,0.40153679
-5.43571786,13.71275156,2.22171541,9.86716945,0.03054096,0.26752290,0.05740652,1.93149746,1.02278099,0.39821391
-5.42971486,13.76563075,2.18997138,9.94818879,0.02955276,0.26242018,0.05826485,1.92752192,1.01430618,0.39439340
-5.42371186,13.80829560,2.15296212,10.02743096,0.02853863,0.25673522,0.05901537,1.91862336,1.00299179,0.39012098
-5.41770885,13.83990456,2.11085237,10.10396243,0.02751283,0.25046885,0.05966112,1.90480061,0.98886598,0.38544079
-5.41170585,13.85962951,2.06396776,10.17669405,0.02649020,0.24364620,0.06020678,1.88614600,0.97202450,0.38039447
-5.40570285,13.86667146,2.01278381,10.24440396,0.02548591,0.23631552,0.06065796,1.86284283,0.95262718,0.37502028
-5.39969985,13.86027562,1.95790910,10.30576546,0.02451507,0.22854608,0.06102058,1.83515977,0.93089206,0.36935242
-5.39369685,13.83974568,1.90006348,10.35937909,0.02359241,0.22042524,0.06130020,1.80344261,0.90708756,0.36342058
-5.38769385,13.80445726,1.84005229,10.40380805,0.02273191,0.21205484,0.06150143,1.76810375,0.88152291,0.35724964
-5.38169085,13.75387078,1.77873772,10.43761610,0.02194644,0.20354718,0.06162746,1.72960968,0.85453755,0.35085969
-5.37568784,13.68754399,1.71700853,10.45940719,0.02124745,0.19502054,0.06167975,1.68846722,0.82648969,0.34426632
-5.36968484,13.60514432,1.65574949,10.46786574,0.02064462,0.18659468,0.06165785,1.64520897,0.79774484,0.33748114
-5.36368184,13.50646167,1.59581157,10.46179704,0.02014557,0.17838634,0.06155948,1.60037853,0.76866459,0.33051265
-5.35767884,13.39142165,1.53798431,10.44016663,0.01975567,0.17050497,0.06138070,1.55451614,0.73959618,0.32336730
-5.35167584,13.26009966,1.48297111,10.40213810,0.01947780,0.16304886,0.06111631,1.50814522,0.71086324,0.31605082
-5.34567284,13.11273573,1.43136867,10.34710832,0.01931220,0.15610181,0.06076041,1.46176038,0.68275805,0.30856972
-5.33966983,12.94975005,1.38365087,10.27473924,0.01925647,0.14973044,0.06030710,1.41581719,0.65553552,0.30093283
-5.33366683,12.77175876,1.34015805,10.18498560,0.01930550,0.14398217,0.05975116,1.37072416,0.62940910,0.29315300
-5.32766383,12.57958941,1.30109154,10.07811732,0.01945157,0.13888408,0.05908890,1.32683713,0.60454859,0.28524864
-5.32166083,12.37429533,1.26651381,9.95473610,0.01968451,0.13444250,0.05831890,1.28445604,0.58107996,0.27724520
-5.31565783,12.15716780,1.23635397,9.81578508,0.01999193,0.13064342,0.05744274,1.24382438,0.55908696,0.26917643
-5.30965483,11.92974502,1.21041824,9.66255089,0.02035952,0.12745366,0.05646556,1.20513084,0.53861438,0.26108532
-5.30365183,11.69381650,1.18840493,9.49665755,0.02077144,0.12482270,0.05539656,1.16851334,0.51967273,0.25302472
-5.29764882,11.45142177,1.16992316,9.32005136,0.02121076,0.12268515,0.05424922,1.13406474,0.50224405,0.24505747
-5.29164582,11.20484207,1.15451452,9.13497688,0.02165996,0.12096367,0.05304138,1.10184021,0.48628852,0.23725617
-5.28564282,10.95658420,1.14167659,8.94394348,0.02210145,0.11957225,0.05179505,1.07186551,0.47175155,0.22970237
-5.27963982,10.70935550,1.13088750,8.74968292,0.02251815,0.11841970,0.05053609,1.04414587,0.45857092,0.22248528
-5.27363682,10.46602963,1.12163024,8.55509835,0.02289398,0.11741324,0.04929357,1.01867490,0.44668378,0.21570010
-5.26763382,10.22960299,1.11341581,8.36320543,0.02321444,0.11646197,0.04809906,0.99544298,0.43603305,0.20944577
-5.26163082,10.00314190,1.10580416,8.17706686,0.02346708,0.11548017,0.04698566,0.97444476,0.42657297,0.20382253
-5.25562781,9.78972151,1.09842203,7.99972158,0.02364184,0.11439021,0.04598704,0.95568524,0.41827363,0.19892904
-5.24962481,9.59235740,1.09097694,7.83411045,0.02373147,0.11312507,0.04513628,0.93918417,0.41112414,0.19485943
-5.24362181,9.41393164,1.08326677,7.68300037,0.02373166,0.11163027,0.04446480,0.92497851,0.40513453,0.19170026
-5.23761881,9.25711532,1.07518454,7.54890897,0.02364119,0.10986527,0.04400125,0.91312283,0.40033604,0.18952747
-5.23161581,9.12428999,1.06671832,7.43403216,0.02346186,0.10780417,0.04377049,0.90368758,0.39678014,0.18840359
-5.22561281,9.01747068,1.05794639,7.34017695,0.02319839,0.10543581,0.04379269,0.89675547,0.39453600,0.18837520
-5.21960980,8.93823352,1.04902788,7.26870183,0.02285813,0.10276335,0.04408261,0.89241610,0.39368686,0.18947084
-5.21360680,8.88765088,1.04018971,7.22046700,0.02245069,0.09980317,0.04464899,0.89075921,0.39432533,0.19169936
-5.20760380,8.86623693,1.03171038,7.19579642,0.02198749,0.09658338,0.04549423,0.89186698,0.39654794,0.19504899
-5.20160080,8.87390661,1.02390163,7.19445351,0.02148124,0.09314197,0.04661426,0.89580581,0.40044913,0.19948700
-5.19559780,8.90995004,1.01708897,7.21563188,0.02094537,0.08952465,0.04799863,0.90261823,0.40611519,0.20496005
-5.18959480,8.97302484,1.01159216,7.25796203,0.02039346,0.08578259,0.04963084,0.91231527,0.41361817,0.21139527
-5.18359180,9.06116718,1.00770660,7.31953452,0.01983868,0.08197007,0.05148889,0.92486994,0.42301036,0.21870205
-5.17758879,9.17182263,1.00568665,7.39793946,0.01929326,0.07814228,0.05354599,0.94021214,0.43431936,0.22677442
-5.17158579,9.30189643,1.00573169,7.49032154,0.01876805,0.07435322,0.05577148,0.95822534,0.44754412,0.23549394
-5.16558279,9.44782221,1.00797550,7.59344949,0.01827216,0.07065391,0.05813177,0.97874531,0.46265207,0.24473312
-5.15957979,9.60564739,1.01247947,7.70379782,0.01781266,0.06709090,0.06059151,1.00156089,0.47957745,0.25435899
-5.15357679,9.77113256,1.01922986,7.81763857,0.01739444,0.06370516,0.06311463,1.02641695,0.49822082,0.26423689
-5.14757379,9.93986142,1.02813892,7.93114000,0.01702015,0.06053131,0.06566548,1.05301915,0.51844989,0.27423424
-5.14157079,10.10735742,1.03904990,8.04046898,0.01669027,0.05759724,0.06820985,1.08104041,0.54010143,0.28422401
-5.13556778,10.26920262,1.05174520,8.14189345,0.01640323,0.05492413,0.07071589,1.11012874,0.56298416,0.29408795
-5.12956478,10.42115423,1.06595735,8.23188135,0.01615568,0.05252674,0.07315491,1.13991582,0.58688249,0.30371923
-5.12356178,10.55925419,1.08138183,8.30719233,0.01594277,0.05041395,0.07550197,1.17002610,0.61156089,0.31302450
-5.11755878,10.67992756,1.09769119,8.36495884,0.01575849,0.04858956,0.07773630,1.20008584,0.63676864,0.32192524
-5.11155578,10.78006577,1.11454944,8.40275380,0.01559607,0.04705323,0.07984151,1.22973154,0.66224475,0.33035834
-5.10555278,10.85709177,1.13162605,8.41864218,0.01544832,0.04580140,0.08180558,1.25861767,0.68772298,0.33827593
-5.09954977,10.90900456,1.14860889,8.41121499,0.01530802,0.04482833,0.08362070,1.28642302,0.71293656,0.34564450
-5.09354677,10.93440220,1.16521531,8.37960466,0.01516821,0.04412704,0.08528292,1.31285575,0.73762267,0.35244336
-5.08754377,10.93248277,1.18120110,8.32348171,0.01502249,0.04369012,0.08679162,1.33765685,0.76152652,0.35866256
-5.08154077,10.90302452,1.19636683,8.24303365,0.01486524,0.04351044,0.08814896,1.36060207,0.78440497,0.36430046
-5.07553777,10.84634683,1.21056152,8.13892751,0.01469177,0.04358162,0.08935925,1.38150236,0.80602963,0.36936105
-5.06953477,10.76325500,1.22368352,8.01225854,0.01449845,0.04389837,0.09042824,1.40020302,0.82618952,0.37385124
-5.06353177,10.65497237,1.23567871,7.86448785,0.01428270,0.04445654,0.09136251,1.41658178,0.84469325,0.37777831
-5.05752876,10.52306361,1.24653636,7.69737259,0.01404301,0.04525299,0.09216893,1.43054608,0.86137081,0.38114761
-5.05152576,10.36935364,1.25628280,7.51289192,0.01377887,0.04628528,0.09285414,1.44202977,0.87607497,0.38396075
-5.04552276,10.19584623,1.26497349,7.31317279,0.01349068,0.04755113,0.09342422,1.45098968,0.88868231,0.38621431
-5.03951976,10.00464635,1.27268387,7.10041860,0.01317966,0.04904778,0.09388446,1.45740215,0.89909402,0.38789920
-5.03351676,9.79788974,1.27949941,6.87684412,0.01284768,0.05077120,0.09423925,1.46125983,0.90723629,0.38900063
-5.02751376,9.57768241,1.28550555,6.64461904,0.01249714,0.05271530,0.09449215,1.46256885,0.91306044,0.38949874
-5.02151076,9.34605229,1.29077784,6.40582206,0.01213091,0.05487108,0.09464602,1.46134656,0.91654280,0.38936978
-5.01550775,9.10491409,1.29537289,6.16240686,0.01175213,0.05722585,0.09470330,1.45761980,0.91768412,0.38858781
-5.00950475,8.85604784,1.29932043,5.91618023,0.01136424,0.05976256,0.09466631,1.45142375,0.91650876,0.38712675
-5.00350175,8.60109065,1.30261703,5.66879229,0.01097082,0.06245929,0.09453769,1.44280138,0.91306342,0.38496256
-4.99749875,8.34154051,1.30522169,5.42173779,0.01057563,0.06528898,0.09432080,1.43180328,0.90741561,0.38207566
-4.99149575,8.07877063,1.30705350,5.17636708,0.01018257,0.06821932,0.09402013,1.41848799,0.89965173,0.37845312
-4.98549275,7.81405214,1.30799178,4.93390503,0.00979570,0.07121307,0.09364180,1.40292264,0.88987498,0.37409074
-4.97948974,7.54858290,1.30787844,4.69547566,0.00941926,0.07422857,0.09319395,1.38518390,0.87820298,0.36899476
-4.97348674,7.28352005,1.30652292,4.46213039,0.00905773,0.07722061,0.09268714,1.36535909,0.86476541,0.36318322
-4.96748374,7.02001408,1.30370920,4.23487766,0.00871587,0.08014158,0.09213473,1.34354754,0.84970166,0.35668687
-4.96148074,6.75924211,1.29920504,4.01471182,0.00839875,0.08294286,0.09155325,1.31986210,0.83315865,0.34954955
-4.95547774,6.50243857,1.29277278,3.80263949,0.00811183,0.08557648,0.09096270,1.29443075,0.81528889,0.34182818
-4.94947474,6.25092167,1.28418147,3.59970173,0.00786098,0.08799687,0.09038682,1.26739835,0.79624898,0.33359234
-4.94347174,6.00611418,1.27321975,3.40699089,0.00765245,0.09016268,0.08985339,1.23892842,0.77619852,0.32492338
-4.93746873,5.76955753,1.25970885,3.22566108,0.00749297,0.09203861,0.08939433,1.20920485,0.75529944,0.31591336
-4.93146573,5.54291831,1.24351510,3.05693168,0.00738963,0.09359707,0.08904585,1.17843351,0.73371588,0.30666364
-4.92546273,5.32798662,1.22456131,2.90208359,0.00734986,0.09481970,0.08884842,1.14684352,0.71161435,0.29728334
-4.91945973,5.12666570,1.20283630,2.76244815,0.00738135,0.09569846,0.08884658,1.11468804,0.68916417,0.28788766
-4.91345673,4.94095272,1.17840212,2.63938886,0.00749194,0.09623647,0.08908862,1.08224436,0.66653802,0.27859615
-4.90745373,4.77291056,1.15139839,2.53427637,0.00768943,0.09644833,0.08962598,1.04981308,0.64391241,0.26953081
-4.90145073,4.62463078,1.12204334,2.44845724,0.00798144,0.09635991,0.09051237,1.01771618,0.62146784,0.26081425
-4.89544772,4.49818816,1.09063150,2.38321726,0.00837514,0.09600772,0.09180268,0.98629376,0.59938849,0.25256771
-4.88944472,4.39558763,1.05752782,2.33974039,0.00887705,0.09543771,0.09355149,0.95589939,0.57786129,0.24490903
-4.88344172,4.31870461,1.02315854,2.31906443,0.00949273,0.09470360,0.09581129,0.92689400,0.55707424,0.23795055
-4.87743872,4.26922050,0.98799899,2.32203485,0.01022647,0.09386484,0.09863047,0.89963840,0.53721387,0.23179690
-4.87143572,4.24855516,0.95255893,2.34925847,0.01108104,0.09298423,0.10205102,0.87448455,0.51846193,0.22654278
-4.86543272,4.25779917,0.91736607,2.40105886,0.01205734,0.09212527,0.10610607,0.85176585,0.50099137,0.22227067
-4.85942971,4.29764859,0.88294847,2.47743547,0.01315414,0.09134951,0.11081743,0.83178701,0.48496175,0.21904854
-4.85342671,4.36834571,0.84981678,2.57802884,0.01436781,0.09071385,0.11619313,0.81481363,0.47051428,0.21692776
-4.84742371,4.46962925,0.81844707,2.70209400,0.01569212,0.09026802,0.12222516,0.80106246,0.45776695,0.21594108
-4.84142071,4.60069766,0.78926523,2.84848444,0.01711807,0.09005238,0.12888763,0.79069258,0.44680983,0.21610109
-4.83541771,4.76018870,0.76263360,3.01564860,0.01863388,0.09009607,0.13613537,0.78379823,0.43770107,0.21739892
-4.82941471,4.94617852,0.73884049,3.20164065,0.02022494,0.09041571,0.14390314,0.78040383,0.43046384,0.21980374
-4.82341171,5.15620222,0.71809319,3.40414672,0.02187397,0.09101463,0.15210572,0.78046156,0.42508449,0.22326267
-4.81740870,5.38729741,0.70051463,3.62052728,0.02356123,0.09188275,0.16063869,0.78385185,0.42151216,0.22770166
-4.81140570,5.63607081,0.68614386,3.84787531,0.02526487,0.09299704,0.16938028,0.79038693,0.41966007,0.23302702
-4.80540270,5.89878696,0.67494030,4.08308934,0.02696133,0.09432260,0.17819395,0.79981743,0.41940830,0.23912782
-4.79939970,6.17147638,0.66679123,4.32295936,0.02862589,0.09581435,0.18693202,0.81184175,0.42060826,0.24587899
-4.79339670,6.45005960,0.66152223,4.56426263,0.03023324,0.09741912,0.19543988,0.82611789,0.42308845,0.25314517
-4.78739370,6.73048194,0.65890981,4.80386577,0.03175819,0.09907817,0.20356097,0.84227707,0.42666137,0.26078498
-4.78139070,7.00885305,0.65869538,5.03882866,0.03317627,0.10072989,0.21114209,0.85993847,0.43113115,0.26865567
-4.77538769,7.28158435,0.66059992,5.26650532,0.03446448,0.10231267,0.21803896,0.87872435,0.43630148,0.27661794
-4.76938469,7.54551754,0.66433824,5.48463655,0.03560189,0.10376773,0.22412166,0.89827449,0.44198345,0.28454052
-4.76338169,7.79803679,0.66963226,5.69142938,0.03657030,0.10504176,0.22927982,0.91825943,0.44800271,0.29230453
-4.75737869,8.03715841,0.67622238,5.88561853,0.03735467,0.10608921,0.23342719,0.93839140,0.45420567,0.29980713
-4.75137569,8.26159226,0.68387646,6.06650602,0.03794360,0.10687428,0.23650537,0.95843256,0.46046429,0.30696449
-4.74537269,8.47077078,0.69239602,6.23397583,0.03832957,0.10737227,0.23848658,0.97819991,0.46667914,0.31371369
-4.73936968,8.66484310,0.70161927,6.38848192,0.03850908,0.10757049,0.23937513,0.99756664,0.47278067,0.32001365
-4.73336668,8.84463349,0.71142108,6.53100907,0.03848267,0.10746843,0.23920772,1.01645995,0.47872854,0.32584491
-4.72736368,9.01156574,0.72171003,6.66300787,0.03825477,0.10707745,0.23805233,1.03485536,0.48450910,0.33120830
-4.72136068,9.16755663,0.73242283,6.78630624,0.03783341,0.10641986,0.23600581,1.05276810,0.49013126,0.33612264
-4.71535768,9.31488383,0.74351671,6.90300159,0.03722988,0.10552748,0.23319030,1.07024203,0.49562098,0.34062151
-4.70935468,9.45603497,0.75496041,7.01533872,0.03645823,0.10443981,0.22974852,1.08733697,0.50101483,0.34474943
-4.70335168,9.59354587,0.76672436,7.12557960,0.03553470,0.10320185,0.22583829,1.10411516,0.50635301,0.34855745
-4.69734867,9.72983659,0.77877106,7.23587174,0.03447722,0.10186183,0.22162635,1.12062789,0.51167237,0.35209870
-4.69134567,9.86705432,0.79104607,7.34812202,0.03330474,0.10046875,0.21728188,1.13690311,0.51699981,0.35542386
-4.68534267,10.00693168,0.80347052,7.46388286,0.03203668,0.09907008,0.21297001,1.15293488,0.52234659,0.35857704
-4.67933967,10.15066822,0.81593558,7.58425674,0.03069241,0.09770958,0.20884544,1.16867526,0.52770388,0.36159208
-4.67333667,10.29884189,0.82829930,7.70982452,0.02929073,0.09642543,0.20504666,1.18402924,0.53303979,0.36448970
-4.66733367,10.45135515,0.84038609,7.84060148,0.02784950,0.09524873,0.20169091,1.19885306,0.53829815,0.36727536
-4.66133067,10.60741903,0.85198887,7.97602391,0.02638532,0.09420243,0.19886999,1.21295588,0.54339903,0.36993817
-4.65532766,10.76557599,0.86287379,8.11496701,0.02491325,0.09330068,0.19664726,1.22610480,0.54824092,0.37245071
-4.64932466,10.92376061,0.87278728,8.25579370,0.02344669,0.09254867,0.19505579,1.23803289,0.55270455,0.37476982
-4.64332166,11.07939493,0.88146492,8.39643211,0.02199734,0.09194300,0.19409779,1.24844966,0.55665790,0.37683824
