energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-6.00000000,0.10259259,-0.08484800,0.04515777,-0.00634175,0.03293828,-0.01431220,0.00190936,-0.00252345,0.00959466,-0.02068124,0.04449057,-0.02675939,0.00000000,-0.00000000
-5.99399700,0.12589220,-0.08362259,0.05536521,-0.00576731,0.04041392,-0.01409323,0.00234456,-0.00249827,0.01179304,-0.02062044,0.05456827,-0.02604277,0.00000000,-0.00000000
-5.98799400,0.15345479,-0.08209416,0.06740845,-0.00527609,0.04925380,-0.01382582,0.00286036,-0.00246157,0.01440384,-0.02043361,0.06647596,-0.02530301,0.00000000,-0.00000000
-5.98199100,0.18578569,-0.08022956,0.08150065,-0.00485117,0.05961931,-0.01350402,0.00346652,-0.00241274,0.01747743,-0.02011981,0.08042848,-0.02451974,0.00000000,-0.00000000
-5.97598799,0.22339079,-0.07801252,0.09785325,-0.00447818,0.07167191,-0.01312475,0.00417287,-0.00235160,0.02106479,-0.01968153,0.09664005,-0.02367884,0.00000000,-0.00000000
-5.96998499,0.26676101,-0.07544265,0.11666914,-0.00414526,0.08556812,-0.01268765,0.00498907,-0.00227842,0.02521608,-0.01912453,0.11531763,-0.02277208,0.00000000,-0.00000000
-5.96398199,0.31635424,-0.07253406,0.13813483,-0.00384286,0.10145375,-0.01219485,0.00592425,-0.00219387,0.02997884,-0.01845746,0.13665308,-0.02179667,0.00000000,-0.00000000
-5.95797899,0.37257495,-0.06931356,0.16241156,-0.00356353,0.11945744,-0.01165063,0.00698664,-0.00209897,0.03539605,-0.01769153,0.16081446,-0.02075458,0.00000000,-0.00000000
-5.95197599,0.43575209,-0.06581853,0.18962587,-0.00330169,0.13968359,-0.01106107,0.00818318,-0.00199503,0.04150393,-0.01683996,0.18793655,-0.01965187,0.00000000,-0.00000000
-5.94597299,0.50611576,-0.06209466,0.21985972,-0.00305337,0.16220492,-0.01043372,0.00951906,-0.00188357,0.04832962,-0.01591754,0.21811093,-0.01849790,0.00000000,-0.00000000
-5.93996998,0.58377370,-0.05819357,0.25314054,-0.00281596,0.18705502,-0.00977710,0.01099726,-0.00176628,0.05588878,-0.01494005,0.25137606,-0.01730450,0.00000000,-0.00000000
-5.93396698,0.66868839,-0.05417044,0.28943176,-0.00258796,0.21422108,-0.00910041,0.01261816,-0.00164493,0.06418325,-0.01392372,0.28770756,-0.01608522,0.00000000,-0.00000000
-5.92796398,0.76065603,-0.05008179,0.32862433,-0.00236874,0.24363721,-0.00841306,0.01437908,-0.00152132,0.07319880,-0.01288473,0.32700952,-0.01485454,0.00000000,-0.00000000
-5.92196098,0.85928856,-0.04598340,0.37052948,-0.00215835,0.27517875,-0.00772437,0.01627396,-0.00139720,0.08290323,-0.01183873,0.36910700,-0.01362720,0.00000000,-0.00000000
-5.91595798,0.96399993,-0.04192856,0.41487365,-0.00195736,0.30865799,-0.00704328,0.01829304,-0.00127424,0.09324475,-0.01080044,0.41374051,-0.01241759,0.00000000,-0.00000000
-5.90995498,1.07399782,-0.03796652,0.46129572,-0.00176668,0.34382151,-0.00637806,0.02042269,-0.00115396,0.10415094,-0.00978326,0.46056281,-0.01123929,0.00000000,-0.00000000
-5.90395198,1.18828187,-0.03414147,0.50934719,-0.00158751,0.38034976,-0.00573617,0.02264532,-0.00103772,0.11552832,-0.00879909,0.50913856,-0.01010467,0.00000000,-0.00000000
-5.89794897,1.30564929,-0.03049169,0.55849553,-0.00142124,0.41785881,-0.00512412,0.02493946,-0.00092670,0.12726260,-0.00785808,0.55894707,-0.00902462,0.00000000,-0.00000000
-5.89194597,1.42470834,-0.02704925,0.60813099,-0.00126950,0.45590475,-0.00454742,0.02727993,-0.00082186,0.13921979,-0.00696857,0.60938854,-0.00800848,0.00000000,-0.00000000
-5.88594297,1.54390009,-0.02383995,0.65757686,-0.00113414,0.49399063,-0.00401056,0.02963822,-0.00072398,0.15124805,-0.00613710,0.65979365,-0.00706401,0.00000000,-0.00000000
-5.87993997,1.66152815,-0.02088370,0.70610310,-0.00101736,0.53157596,-0.00351716,0.03198296,-0.00063363,0.16318044,-0.00536844,0.70943668,-0.00619751,0.00000000,-0.00000000
-5.87393697,1.77579590,-0.01819517,0.75294309,-0.00092187,0.56808856,-0.00307004,0.03428060,-0.00055120,0.17483841,-0.00466577,0.75755167,-0.00541407,0.00000000,-0.00000000
-5.86793397,1.88485025,-0.01578476,0.79731294,-0.00085109,0.60293851,-0.00267141,0.03649615,-0.00047694,0.18603600,-0.00403083,0.80335129,-0.00471791,0.00000000,-0.00000000
-5.86193097,1.98683040,-0.01365985,0.83843274,-0.00080945,0.63553363,-0.00232319,0.03859407,-0.00041098,0.19658467,-0.00346421,0.84604780,-0.00411287,0.00000000,-0.00000000
-5.85592796,2.07992013,-0.01182629,0.87554911,-0.00080281,0.66529608,-0.00202723,0.04053919,-0.00035335,0.20629843,-0.00296561,0.88487535,-0.00360295,0.00000000,-0.00000000
-5.84992496,2.16240130,-0.01029009,0.90795790,-0.00083882,0.69167933,-0.00178569,0.04229775,-0.00030407,0.21499931,-0.00253416,0.91911270,-0.00319294,0.00000000,-0.00000000
-5.84392196,2.23270658,-0.00905941,0.93502637,-0.00092761,0.71418489,-0.00160145,0.04383831,-0.00026313,0.22252273,-0.00216880,0.94810552,-0.00288925,0.00000000,-0.00000000
-5.83791896,2.28946911,-0.00814660,0.95621364,-0.00108239,0.73237803,-0.00147853,0.04513277,-0.00023062,0.22872270,-0.00186857,0.97128720,-0.00270075,0.00000000,-0.00000000
-5.83191596,2.33156682,-0.00757064,0.97108865,-0.00132029,0.74590178,-0.00142263,0.04615716,-0.00020672,0.23347657,-0.00163305,0.98819732,-0.00263971,0.00000000,-0.00000000
-5.82591296,2.35815946,-0.00735962,0.97934474,-0.00166330,0.75448867,-0.00144163,0.04689245,-0.00019177,0.23668901,-0.00146274,0.99849692,-0.00272294,0.00000000,-0.00000000
-5.81990995,2.36871663,-0.00755349,0.98081017,-0.00213933,0.75796958,-0.00154626,0.04732510,-0.00018636,0.23829528,-0.00135943,1.00197981,-0.00297297,0.00000000,-0.00000000
-5.81390695,2.36303546,-0.00820702,0.97545404,-0.00278345,0.75627928,-0.00175069,0.04744751,-0.00019136,0.23826333,-0.00132664,0.99857952,-0.00341935,0.00000000,-0.00000000
-5.80790395,2.34124714,-0.00939294,0.96338738,-0.00363921,0.74945849,-0.00207329,0.04725819,-0.00020800,0.23659494,-0.00137006,0.98837138,-0.00410008,0.00000000,-0.00000000
-5.80190095,2.30381198,-0.01120522,0.94485933,-0.00476013,0.73765232,-0.00253735,0.04676183,-0.00023795,0.23332560,-0.00149792,0.97156978,-0.00506309,0.00000000,-0.00000000
-5.79589795,2.25150331,-0.01376245,0.92024861,-0.00621122,0.72110514,-0.00317187,0.04596911,-0.00028335,0.22852325,-0.00172147,0.94852074,-0.00636783,0.00000000,-0.00000000
-5.78989495,2.18538096,-0.01721128,0.89005067,-0.00807056,0.70015219,-0.00401233,0.04489628,-0.00034693,0.22228594,-0.00205542,0.91969005,-0.00808685,0.00000000,-0.00000000
-5.78389195,2.10675556,-0.02172977,0.85486109,-0.01043087,0.67520829,-0.00510149,0.04356464,-0.00043203,0.21473852,-0.00251832,0.88564762,-0.01030731,0.00000000,-0.00000000
-5.77788894,2.01714542,-0.02753045,0.81535612,-0.01340096,0.64675423,-0.00649006,0.04199982,-0.00054270,0.20602845,-0.00313298,0.84704881,-0.01313250,0.00000000,-0.00000000
-5.77188594,1.91822798,-0.03486302,0.77227114,-0.01710695,0.61532140,-0.00823733,0.04023099,-0.00068372,0.19632107,-0.00392680,0.80461353,-0.01668299,0.00000000,-0.00000000
-5.76588294,1.81178784,-0.04401635,0.72637806,-0.02169323,0.58147541,-0.01041164,0.03828993,-0.00086066,0.18579436,-0.00493205,0.75910403,-0.02109758,0.00000000,-0.00000000
-5.75987994,1.69966385,-0.05531960,0.67846258,-0.02732291,0.54579935,-0.01309057,0.03621010,-0.00107990,0.17463359,-0.00618602,0.71130241,-0.02653380,0.00000000,-0.00000000
-5.75387694,1.58369722,-0.06914206,0.62930224,-0.03417768,0.50887745,-0.01636092,0.03402572,-0.00134863,0.16302593,-0.00773108,0.66198870,-0.03316774,0.00000000,-0.00000000
-5.74787394,1.46568281,-0.08589148,0.57964624,-0.04245691,0.47127963,-0.02031828,0.03177082,-0.00167479,0.15115544,-0.00961455,0.61192039,-0.04119325,0.00000000,-0.00000000
-5.74187094,1.34732527,-0.10601058,0.53019744,-0.05237586,0.43354772,-0.02506617,0.02947846,-0.00206704,0.13919831,-0.01188829,0.56181412,-0.05082018,0.00000000,-0.00000000
-5.73586793,1.23020143,-0.12997128,0.48159740,-0.06416280,0.39618351,-0.03071465,0.02717991,-0.00253464,0.12731893,-0.01460819,0.51233008,-0.06227159,0.00000000,-0.00000000
-5.72986493,1.11573001,-0.15826667,0.43441469,-0.07805495,0.35963919,-0.03737845,0.02490408,-0.00308726,0.11566643,-0.01783320,0.46405961,-0.07577984,0.00000000,-0.00000000
-5.72386193,1.00514917,-0.19140020,0.38913664,-0.09429318,0.32431025,-0.04517433,0.02267698,-0.00373483,0.10437223,-0.02162421,0.41751614,-0.09158146,0.00000000,-0.00000000
-5.71785893,0.89950216,-0.22987226,0.34616461,-0.11311540,0.29053092,-0.05421799,0.02052137,-0.00448720,0.09354826,-0.02604249,0.37312954,-0.10991067,0.00000000,-0.00000000
-5.71185593,0.79963084,-0.27416396,0.30581266,-0.13474865,0.25857207,-0.06462020,0.01845650,-0.00535390,0.08328603,-0.03114782,0.33124387,-0.13099168,0.00000000,-0.00000000
-5.70585293,0.70617656,-0.32471845,0.26830926,-0.15939999,0.22864148,-0.07648246,0.01649806,-0.00634370,0.07365656,-0.03699635,0.29211819,-0.15502983,0.00000000,-0.00000000
-5.69984992,0.61958762,-0.38192006,0.23380174,-0.18724647,0.20088620,-0.08989210,0.01465818,-0.00746428,0.06471086,-0.04363812,0.25593009,-0.18220170,0.00000000,-0.00000000
-5.69384692,0.54013231,-0.44607163,0.20236287,-0.21842424,0.17539661,-0.10491703,0.01294553,-0.00872170,0.05648111,-0.05111435,0.22278156,-0.21264447,0.00000000,-0.00000000
-5.68784392,0.46791641,-0.51737109,0.17399933,-0.25301735,0.15221200,-0.12160030,0.01136561,-0.01012001,0.04898236,-0.05945462,0.19270670,-0.24644488,0.00000000,-0.00000000
-5.68184092,0.40290393,-0.59588780,0.14866124,-0.29104656,0.13132712,-0.13995460,0.00992102,-0.01166072,0.04221445,-0.06867392,0.16568074,-0.28362820,0.00000000,-0.00000000
-5.67583792,0.34494007,-0.68153997,0.12625247,-0.33245880,0.11269951,-0.15995716,0.00861179,-0.01334241,0.03616437,-0.07876985,0.14162984,-0.32414775,0.00000000,-0.00000000
-5.66983492,0.29377511,-0.77407412,0.10664114,-0.37711761,0.09625708,-0.18154499,0.00743581,-0.01516029,0.03080861,-0.08971995,0.12044141,-0.36787541,0.00000000,-0.00000000
-5.66383192,0.24908839,-0.87304808,0.08966997,-0.42479541,0.08190586,-0.20461109,0.00638923,-0.01710585,0.02611561,-0.10147944,0.10197420,-0.41459390,0.00000000,-0.00000000
-5.65782891,0.21051153,-0.97781843,0.07516615,-0.47516803,0.06953740,-0.22900164,0.00546684,-0.01916663,0.02204810,-0.11397943,0.08606819,-0.46399115,0.00000000,-0.00000000
-5.65182591,0.17765012,-1.08753388,0.06295036,-0.52781213,0.05903582,-0.25451468,0.00466251,-0.02132608,0.01856537,-0.12712583,0.07255364,-0.51565755,0.00000000,-0.00000000
-5.64582291,0.15010342,-1.20113542,0.05284486,-0.58220588,0.05028423,-0.28090024,0.00396957,-0.02356357,0.01562529,-0.14079895,0.06125944,-0.56908640,0.00000000,-0.00000000
-5.63981991,0.12748173,-1.31736413,0.04468044,-0.63773335,0.04317035,-0.30786244,0.00338113,-0.02585448,0.01318608,-0.15485419,0.05202025,-0.62367798,0.00000000,-0.00000000
-5.63381691,0.10942114,-1.43477717,0.03830225,-0.69369289,0.03759145,-0.33506330,0.00289042,-0.02817059,0.01120791,-0.16912350,0.04468267,-0.67874745,0.00000000,-0.00000000
-5.62781391,0.09559560,-1.55177206,0.03357440,-0.74930928,0.03345826,-0.36212861,0.00249109,-0.03048049,0.00965407,-0.18341801,0.03911021,-0.73353668,0.00000000,-0.00000000
-5.62181091,0.08572632,-1.66661903,0.03038340,-0.80374982,0.03069820,-0.38865559,0.00217740,-0.03275026,0.00849202,-0.19753164,0.03518711,-0.78722975,0.00000000,-0.00000000
-5.61580790,0.07958849,-1.77750078,0.02864047,-0.85614376,0.02925760,-0.41422224,0.00194446,-0.03494421,0.00769410,-0.21124561,0.03282103,-0.83897193,0.00000000,-0.00000000
-5.60980490,0.07701553,-1.88255849,0.02828284,-0.90560458,0.02910311,-0.43839814,0.00178837,-0.03702582,0.00723792,-0.22433383,0.03194475,-0.88789151,0.00000000,-0.00000000
-5.60380190,0.07790095,-1.97994252,0.02927399,-0.95125437,0.03022238,-0.46075623,0.00170634,-0.03895874,0.00710666,-0.23656893,0.03251682,-0.93312366,0.00000000,-0.00000000
-5.59779890,0.08219803,-2.06786613,0.03160306,-0.99224945,0.03262384,-0.48088532,0.00169679,-0.04070786,0.00728897,-0.24772876,0.03452129,-0.97383574,0.00000000,-0.00000000
-5.59179590,0.08991738,-2.14465982,0.03528336,-1.02780609,0.03633582,-0.49840262,0.00175934,-0.04224036,0.00777886,-0.25760307,0.03796654,-1.00925263,0.00000000,-0.00000000
-5.58579290,0.10112261,-2.20882425,0.04035011,-1.05722532,0.04140490,-0.51296592,0.00189492,-0.04352682,0.00857525,-0.26600010,0.04288340,-1.03868137,0.00000000,-0.00000000
-5.57978989,0.11592428,-2.25907929,0.04685749,-1.07991577,0.04789369,-0.52428485,0.00210563,-0.04454214,0.00968141,-0.27275285,0.04932244,-1.06153387,0.00000000,-0.00000000
-5.57378689,0.13447217,-2.29440705,0.05487498,-1.09541339,0.05587782,-0.53213060,0.00239479,-0.04526647,0.01110433,-0.27772464,0.05735057,-1.07734664,0.00000000,-0.00000000
-5.56778389,0.15694605,-2.31408679,0.06448312,-1.10339728,0.06544249,-0.53634386,0.00276679,-0.04568586,0.01285384,-0.28081383,0.06704707,-1.08579672,0.00000000,-0.00000000
-5.56178089,0.18354510,-2.31772019,0.07576872,-1.10370068,0.07667834,-0.53684038,0.00322696,-0.04579282,0.01494171,-0.28195738,0.07849901,-1.08671291,0.00000000,-0.00000000
-5.55577789,0.21447622,-2.30524562,0.08881962,-1.09631686,0.08967696,-0.53361400,0.00378147,-0.04558658,0.01738066,-0.28113311,0.09179614,-1.08008193,0.00000000,-0.00000000
-5.54977489,0.24994125,-2.27694083,0.10371901,-1.08139932,0.10452588,-0.52673705,0.00443708,-0.04507320,0.02018322,-0.27836055,0.10702542,-1.06604910,0.00000000,-0.00000000
-5.54377189,0.29012357,-2.23341379,0.12053957,-1.05925655,0.12130333,-0.51635793,0.00520094,-0.04426535,0.02336066,-0.27370034,0.12426522,-1.04491345,0.00000000,-0.00000000
-5.53776888,0.33517406,-2.17558222,0.13933737,-1.03034147,0.14007275,-0.50269612,0.00608032,-0.04318194,0.02692180,-0.26725219,0.14357929,-1.01711766,0.00000000,-0.00000000
-5.53176588,0.38519710,-2.10464271,0.16014592,-0.99523601,0.16087726,-0.48603487,0.00708231,-0.04184750,0.03087190,-0.25915152,0.16501076,-0.98323313,0.00000000,-0.00000000
-5.52576288,0.44023668,-2.02203086,0.18297030,-0.95463175,0.18373417,-0.46671173,0.00821348,-0.04029138,0.03521154,-0.24956490,0.18857616,-0.94394100,0.00000000,-0.00000000
-5.51975988,0.50026311,-1.92937439,0.20778177,-0.90930730,0.20862981,-0.44510762,0.00947952,-0.03854680,0.03993558,-0.23868458,0.21425977,-0.90000995,0.00000000,-0.00000000
-5.51375688,0.56516095,-1.82844119,0.23451291,-0.86010355,0.23551470,-0.42163470,0.01088486,-0.03664982,0.04503225,-0.22672222,0.24200853,-0.85227172,0.00000000,-0.00000000
-5.50775388,0.63471829,-1.72108473,0.26305368,-0.80789801,0.26429944,-0.39672370,0.01243228,-0.03463820,0.05048235,-0.21390231,0.27172748,-0.80159563,0.00000000,-0.00000000
-5.50175088,0.70861818,-1.60918914,0.29324835,-0.75357902,0.29485130,-0.37081123,0.01412246,-0.03255026,0.05625863,-0.20045529,0.30327623,-0.74886291,0.00000000,-0.00000000
-5.49574787,0.78643241,-1.49461611,0.32489384,-0.69802119,0.32699188,-0.34432753,0.01595366,-0.03042380,0.06232539,-0.18661096,0.33646648,-0.69494209,0.00000000,-0.00000000
-5.48974487,0.86761821,-1.37915566,0.35773924,-0.64206284,0.36049590,-0.31768519,0.01792126,-0.02829505,0.06863827,-0.17259218,0.37106073,-0.64066628,0.00000000,-0.00000000
-5.48374187,0.95151811,-1.26448262,0.39148697,-0.58648616,0.39509125,-0.29126916,0.02001750,-0.02619777,0.07514438,-0.15860929,0.40677250,-0.58681313,0.00000000,-0.00000000
-5.47773887,1.03736335,-1.15211992,0.42579549,-0.53200087,0.43046051,-0.26542843,0.02223116,-0.02416243,0.08178256,-0.14485521,0.44326801,-0.53408809,0.00000000,-0.00000000
-5.47173587,1.12428097,-1.04340986,0.46028362,-0.47923150,0.46624388,-0.24046949,0.02454740,-0.02221558,0.08848410,-0.13150162,0.48016949,-0.48311140,0.00000000,-0.00000000
-5.46573287,1.21130458,-0.93949371,0.49453646,-0.42870884,0.50204375,-0.21665180,0.02694764,-0.02037939,0.09517358,-0.11869606,0.51706010,-0.43440899,0.00000000,-0.00000000
-5.45972986,1.29738896,-0.84129979,0.52811277,-0.38086507,0.53743057,-0.19418511,0.02940957,-0.01867138,0.10177004,-0.10656016,0.55349040,-0.38840730,0.00000000,-0.00000000
-5.45372686,1.38142801,-0.74953963,0.56055371,-0.33603287,0.57195032,-0.17322881,0.03190733,-0.01710427,0.10818848,-0.09518881,0.58898634,-0.34543188,0.00000000,-0.00000000
-5.44772386,1.46227594,-0.66471169,0.59139267,-0.29444777,0.60513312,-0.15389283,0.03441172,-0.01568605,0.11434140,-0.08465038,0.62305855,-0.30570944,0.00000000,-0.00000000
-5.44172086,1.53877114,-0.58711161,0.62016592,-0.25625352,0.63650299,-0.13624016,0.03689073,-0.01442016,0.12014070,-0.07498772,0.65521271,-0.26937290,0.00000000,-0.00000000
-5.43571786,1.60976211,-0.51684803,0.64642377,-0.22150979,0.66558843,-0.12029060,0.03931000,-0.01330581,0.12549964,-0.06621992,0.68496077,-0.23646898,0.00000000,-0.00000000
-5.42971486,1.67413465,-0.45386257,0.66974185,-0.19020173,0.69193350,-0.10602549,0.04163358,-0.01233844,0.13033481,-0.05834467,0.71183263,-0.20696763,0.00000000,-0.00000000
-5.42371186,1.73083965,-0.39795295,0.68973220,-0.16225072,0.71510919,-0.09339308,0.04382475,-0.01151019,0.13456825,-0.05134102,0.73538801,-0.18077294,0.00000000,-0.00000000
-5.41770885,1.77892043,-0.34879790,0.70605366,-0.13752578,0.73472453,-0.08231441,0.04584690,-0.01081048,0.13812943,-0.04517242,0.75522795,-0.15773467,0.00000000,-0.00000000
-5.41170585,1.81753868,-0.30598273,0.71842133,-0.11585512,0.75043722,-0.07268925,0.04766455,-0.01022664,0.14095711,-0.03978987,0.77100574,-0.13766017,0.00000000,-0.00000000
-5.40570285,1.84599819,-0.26902461,0.72661460,-0.09703735,0.76196334,-0.06440200,0.04924432,-0.00974446,0.14300107,-0.03513511,0.78243674,-0.12032605,0.00000000,-0.00000000
-5.39969985,1.86376535,-0.23739666,0.73048359,-0.08085208,0.76908566,-0.05732734,0.05055600,-0.00934887,0.14422354,-0.03114367,0.78930677,-0.10548925,0.00000000,-0.00000000
-5.39369685,1.87048555,-0.21055022,0.72995357,-0.06706949,0.77166046,-0.05133536,0.05157342,-0.00902443,0.14460035,-0.02774769,0.79147870,-0.09289728,0.00000000,-0.00000000
-5.38769385,1.86599500,-0.18793478,0.72502743,-0.05545889,0.76962230,-0.04629632,0.05227541,-0.00875591,0.14412173,-0.02487847,0.78889700,-0.08229728,0.00000000,-0.00000000
-5.38169085,1.85032717,-0.16901524,0.71578578,-0.04579588,0.76298669,-0.04208459,0.05264644,-0.00852875,0.14279270,-0.02246876,0.78158999,-0.07344389,0.00000000,-0.00000000
-5.37568784,1.82371363,-0.15328630,0.70238494,-0.03786840,0.75185047,-0.03858212,0.05267727,-0.00832944,0.14063310,-0.02045459,0.76966973,-0.06610581,0.00000000,-0.00000000
-5.36968484,1.78657919,-0.14028407,0.68505272,-0.03148141,0.73638981,-0.03568111,0.05236524,-0.00814588,0.13767710,-0.01877684,0.75332948,-0.06007101,0.00000000,-0.00000000
-5.36368184,1.73953134,-0.12959479,0.66408219,-0.02646046,0.71685587,-0.03328611,0.05171452,-0.00796762,0.13397244,-0.01738234,0.73283872,-0.05515065,0.00000000,-0.00000000
-5.35767884,1.68334441,-0.12086098,0.63982369,-0.02265416,0.69356832,-0.03131551,0.05073595,-0.00778602,0.12957916,-0.01622476,0.70853608,-0.05118192,0.00000000,-0.00000000
-5.35167584,1.61893887,-0.11378522,0.61267529,-0.01993574,0.66690688,-0.02970243,0.04944680,-0.00759439,0.12456809,-0.01526507,0.68082021,-0.04802962,0.00000000,-0.00000000
-5.34567284,1.54735671,-0.10813172,0.58307219,-0.01820369,0.63730109,-0.02839519,0.04787022,-0.00738798,0.11901895,-0.01447181,0.65013910,-0.04558695,0.00000000,-0.00000000
-5.33966983,1.46973367,-0.10372614,0.55147534,-0.01738184,0.60521900,-0.02735726,0.04603460,-0.00716398,0.11301834,-0.01382102,0.61697813,-0.04377538,0.00000000,-0.00000000
-5.33366683,1.38726938,-0.10045377,0.51835967,-0.01741872,0.57115480,-0.02656696,0.04397263,-0.00692139,0.10665750,-0.01329607,0.58184740,-0.04254388,0.00000000,-0.00000000
-5.32766383,1.30119662,-0.09825653,0.48420250,-0.01828657,0.53561617,-0.02601675,0.04172036,-0.00666091,0.10003007,-0.01288724,0.54526864,-0.04186750,0.00000000,-0.00000000
-5.32166083,1.21275069,-0.09712880,0.44947234,-0.01997981,0.49911165,-0.02571238,0.03931612,-0.00638475,0.09322981,-0.01259118,0.50776244,-0.04174557,0.00000000,-0.00000000
-5.31565783,1.12314017,-0.09711261,0.41461857,-0.02251326,0.46213860,-0.02567180,0.03679941,-0.00609642,0.08634848,-0.01241032,0.46983597,-0.04219951,0.00000000,-0.00000000
-5.30965483,1.03351994,-0.09829210,0.38006233,-0.02592005,0.42517199,-0.02592393,0.03420984,-0.00580048,0.07947388,-0.01235210,0.43197180,-0.04327032,0.00000000,-0.00000000
-5.30365183,0.94496733,-0.10078756,0.34618869,-0.03024919,0.38865463,-0.02650733,0.03158603,-0.00550236,0.07268811,-0.01242825,0.39461810,-0.04501587,0.00000000,-0.00000000
-5.29764882,0.85846230,-0.10474914,0.31334063,-0.03556300,0.35298890,-0.02746881,0.02896474,-0.00520806,0.06606616,-0.01265395,0.35818049,-0.04750806,0.00000000,-0.00000000
-5.29164582,0.77487189,-0.11035034,0.28181453,-0.04193415,0.31853035,-0.02886190,0.02637999,-0.00492398,0.05967479,-0.01304705,0.32301580,-0.05082975,0.00000000,-0.00000000
-5.28564282,0.69493939,-0.11778129,0.25185753,-0.04944265,0.28558319,-0.03074535,0.02386248,-0.00465665,0.05357182,-0.01362721,0.28942774,-0.05507170,0.00000000,-0.00000000
-5.27963982,0.61927833,-0.12724202,0.22366662,-0.05817243,0.25439779,-0.03318151,0.02143899,-0.00441261,0.04780576,-0.01441510,0.25766459,-0.06032934,0.00000000,-0.00000000
-5.27363682,0.54837107,-0.13893560,0.19738921,-0.06820792,0.22517000,-0.03623473,0.01913215,-0.00419817,0.04241576,-0.01543157,0.22791878,-0.06669954,0.00000000,-0.00000000
-5.26763382,0.48257159,-0.15306130,0.17312532,-0.07963030,0.19804237,-0.03996961,0.01696025,-0.00401935,0.03743194,-0.01669682,0.20032831,-0.07427734,0.00000000,-0.00000000
-5.26163082,0.42211231,-0.16980781,0.15093085,-0.09251381,0.17310681,-0.04444934,0.01493726,-0.00388169,0.03287599,-0.01822972,0.17497959,-0.08315264,0.00000000,-0.00000000
-5.25562781,0.36711393,-0.18934657,0.13082196,-0.10692189,0.15040868,-0.04973387,0.01307298,-0.00379022,0.02876202,-0.02004694,0.15191174,-0.09340694,0.00000000,-0.00000000
-5.24962481,0.31759790,-0.21182529,0.11278014,-0.12290346,0.12995186,-0.05587814,0.01137337,-0.00374941,0.02509761,-0.02216236,0.13112182,-0.10511019,0.00000000,-0.00000000
-5.24362181,0.27350071,-0.23736173,0.09675777,-0.14048926,0.11170461,-0.06293027,0.00984085,-0.00376307,0.02188497,-0.02458635,0.11257073,-0.11831767,0.00000000,-0.00000000
-5.23761881,0.23468915,-0.26603788,0.08268389,-0.15968851,0.09560582,-0.07092975,0.00847486,-0.00383443,0.01912219,-0.02732517,0.09618968,-0.13306716,0.00000000,-0.00000000
-5.23161581,0.20097598,-0.29789471,0.07047000,-0.18048586,0.08157149,-0.07990572,0.00727227,-0.00396609,0.01680452,-0.03038052,0.08188660,-0.14937624,0.00000000,-0.00000000
-5.22561281,0.17213525,-0.33292754,0.06001557,-0.20283882,0.06950100,-0.08987532,0.00622796,-0.00416005,0.01492554,-0.03374906,0.06955253,-0.16724003,0.00000000,-0.00000000
-5.21960980,0.14791677,-0.37108227,0.05121318,-0.22667577,0.05928317,-0.10084217,0.00533530,-0.00441778,0.01347833,-0.03742210,0.05906763,-0.18662929,0.00000000,-0.00000000
-5.21360680,0.12805920,-0.41225260,0.04395310,-0.25189466,0.05080164,-0.11279509,0.00458661,-0.00474023,0.01245635,-0.04138545,0.05030661,-0.20748894,0.00000000,-0.00000000
-5.20760380,0.11230130,-0.45627839,0.03812717,-0.27836238,0.04393975,-0.12570704,0.00397367,-0.00512795,0.01185429,-0.04561932,0.04314352,-0.22973725,0.00000000,-0.00000000
-5.20160080,0.10039135,-0.50294526,0.03363199,-0.30591501,0.03858444,-0.13953443,0.00348802,-0.00558110,0.01166858,-0.05009847,0.03745572,-0.25326557,0.00000000,-0.00000000
-5.19559780,0.09209419,-0.55198566,0.03037131,-0.33435891,0.03462951,-0.15421672,0.00312129,-0.00609957,0.01189771,-0.05479244,0.03312704,-0.27793876,0.00000000,-0.00000000
-5.18959480,0.08719615,-0.60308129,0.02825768,-0.36347263,0.03197792,-0.16967655,0.00286545,-0.00668306,0.01254228,-0.05966601,0.03005011,-0.30359633,0.00000000,-0.00000000
-5.18359180,0.08550777,-0.65586705,0.02721328,-0.39300968,0.03054324,-0.18582019,0.00271294,-0.00733117,0.01360480,-0.06467980,0.02812779,-0.33005424,0.00000000,-0.00000000
-5.17758879,0.08686436,-0.70993645,0.02717015,-0.42270209,0.03025040,-0.20253859,0.00265678,-0.00804347,0.01508925,-0.06979101,0.02727393,-0.35710751,0.00000000,-0.00000000
-5.17158579,0.09112470,-0.76484830,0.02806971,-0.45226469,0.03103566,-0.21970879,0.00269056,-0.00881965,0.01700039,-0.07495434,0.02741338,-0.38453337,0.00000000,-0.00000000
-5.16558279,0.09816815,-0.82013466,0.02986179,-0.48139998,0.03284595,-0.23719583,0.00280838,-0.00965952,0.01934287,-0.08012301,0.02848137,-0.41209504,0.00000000,-0.00000000
-5.15957979,0.10789025,-0.87530972,0.03250325,-0.50980348,0.03563776,-0.25485505,0.00300480,-0.01056317,0.02212018,-0.08524982,0.03042243,-0.43954604,0.00000000,-0.00000000
