energy_ev,total_up,B_p_up,B_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.76588294,0.36950756,0.02881828,0.00000000,0.24503382,0.05674680,0.00037933,0.12502022
-5.75987994,0.33508815,0.02632077,0.00000000,0.22121375,0.05127573,0.00050295,0.11366230
-5.75387694,0.30283004,0.02393759,0.00000000,0.19877516,0.04618448,0.00066343,0.10298037
-5.74787394,0.27314382,0.02170334,0.00000000,0.17794940,0.04153275,0.00086991,0.09312135
-5.74187094,0.24639930,0.01964961,0.00000000,0.15893306,0.03737380,0.00113339,0.08421938
-5.73586793,0.22292947,0.01780495,0.00000000,0.14189026,0.03375529,0.00146694,0.07639684
-5.72986493,0.20303606,0.01619507,0.00000000,0.12695601,0.03072042,0.00188594,0.06976619
-5.72386193,0.18699622,0.01484302,0.00000000,0.11424047,0.02830914,0.00240828,0.06443208
-5.71785893,0.17506980,0.01376963,0.00000000,0.10383355,0.02655947,0.00305447,0.06049371
-5.71185593,0.16750633,0.01299381,0.00000000,0.09580962,0.02550871,0.00384781,0.05804722
-5.70585293,0.16455140,0.01253297,0.00000000,0.09023191,0.02519455,0.00481438,0.05718782
-5.69984992,0.16645154,0.01240337,0.00000000,0.08715634,0.02565588,0.00598303,0.05801147
-5.69384692,0.17345724,0.01262027,0.00000000,0.08663437,0.02693329,0.00738516,0.06061590
-5.68784392,0.18582364,0.01319811,0.00000000,0.08871481,0.02906920,0.00905443,0.06510092
-5.68184092,0.20380849,0.01415040,0.00000000,0.09344428,0.03210749,0.01102635,0.07156769
-5.67583792,0.22766727,0.01548956,0.00000000,0.10086635,0.03609267,0.01333761,0.08011702
-5.66983492,0.25764535,0.01722645,0.00000000,0.11101921,0.04106860,0.01602534,0.09084668
-5.66383192,0.29396742,0.01936989,0.00000000,0.12393208,0.04707669,0.01912611,0.10384757
-5.65782891,0.33682429,0.02192588,0.00000000,0.13962048,0.05415369,0.02267486,0.11919909
-5.65182591,0.38635767,0.02489683,0.00000000,0.15808042,0.06232917,0.02670360,0.13696363
-5.64582291,0.44264351,0.02828064,0.00000000,0.17928207,0.07162269,0.03124000,0.15718054
-5.63981991,0.50567457,0.03206975,0.00000000,0.20316303,0.08204086,0.03630598,0.17985973
-5.63381691,0.57534316,0.03625028,0.00000000,0.22962175,0.09357434,0.04191616,0.20497528
-5.62781391,0.65142497,0.04080120,0.00000000,0.25851139,0.10619512,0.04807639,0.23245937
-5.62181091,0.73356504,0.04569367,0.00000000,0.28963469,0.11985394,0.05478237,0.26219687
-5.61580790,0.82126670,0.05089060,0.00000000,0.32274016,0.13447830,0.06201842,0.29402098
-5.60980490,0.91388453,0.05634642,0.00000000,0.35752005,0.14997107,0.06975642,0.32771022
-5.60380190,1.01062213,0.06200723,0.00000000,0.39361032,0.16620978,0.07795517,0.36298715
-5.59779890,1.11053519,0.06781121,0.00000000,0.43059296,0.18304685,0.08655999,0.39951896
-5.59179590,1.21254038,0.07368940,0.00000000,0.46800070,0.20031075,0.09550275,0.43692019
-5.58579290,1.31543019,0.07956680,0.00000000,0.50532420,0.21780807,0.10470242,0.47475762
-5.57978989,1.41789350,0.08536382,0.00000000,0.54202154,0.23532662,0.11406594,0.51255730
-5.57378689,1.51854146,0.09099795,0.00000000,0.57752980,0.25263936,0.12348967,0.54981361
-5.56778389,1.61593798,0.09638570,0.00000000,0.61127841,0.26950923,0.13286126,0.58600008
-5.56178089,1.70863379,0.10144468,0.00000000,0.64270372,0.28569448,0.14206182,0.62058168
-5.55577789,1.79520282,0.10609571,0.00000000,0.67126426,0.30095458,0.15096853,0.65302807
-5.54977489,1.87427957,0.11026495,0.00000000,0.69645612,0.31505633,0.15945744,0.68282742
-5.54377189,1.94459593,0.11388589,0.00000000,0.71782774,0.32777992,0.16740641,0.70950010
-5.53776888,2.00501601,0.11690122,0.00000000,0.73499346,0.33892483,0.17469816,0.73261192
-5.53176588,2.05456748,0.11926431,0.00000000,0.74764530,0.34831525,0.18122321,0.75178614
-5.52576288,2.09246824,0.12094048,0.00000000,0.75556239,0.35580472,0.18688261,0.76671390
-5.51975988,2.11814724,0.12190782,0.00000000,0.75861768,0.36128004,0.19159052,0.77716262
-5.51375688,2.13125882,0.12215766,0.00000000,0.75678162,0.36466405,0.19527633,0.78298207
-5.50775388,2.13168992,0.12169456,0.00000000,0.75012266,0.36591736,0.19788638,0.78410776
-5.50175088,2.11956019,0.12053595,0.00000000,0.73880472,0.36503896,0.19938521,0.78056179
-5.49574787,2.09521509,0.11871140,0.00000000,0.72308163,0.36206561,0.19975632,0.77245097
-5.48974487,2.05921260,0.11626157,0.00000000,0.70328895,0.35707023,0.19900231,0.75996249
-5.48374187,2.01230419,0.11323685,0.00000000,0.67983364,0.35015927,0.19714462,0.74335739
-5.47773887,1.95541116,0.10969589,0.00000000,0.65318204,0.34146931,0.19422273,0.72296206
-5.47173587,1.88959748,0.10570392,0.00000000,0.62384668,0.33116294,0.19029296,0.69915839
-5.46573287,1.81604033,0.10133112,0.00000000,0.59237273,0.31942424,0.18542682,0.67237281
-5.45972986,1.73599964,0.09665093,0.00000000,0.55932443,0.30645392,0.17970917,0.64306481
-5.45372686,1.65078774,0.09173847,0.00000000,0.52527222,0.29246444,0.17323606,0.61171537
-5.44772386,1.56174026,0.08666911,0.00000000,0.49078099,0.27767513,0.16611247,0.57881567
-5.44172086,1.47018913,0.08151718,0.00000000,0.45639972,0.26230766,0.15844998,0.54485658
-5.43571786,1.37743839,0.07635490,0.00000000,0.42265300,0.24658177,0.15036439,0.51031899
-5.42971486,1.28474332,0.07125147,0.00000000,0.39003426,0.23071154,0.14197344,0.47566551
-5.42371186,1.19329314,0.06627242,0.00000000,0.35900098,0.21490209,0.13339462,0.44133337
-5.41770885,1.10419734,0.06147908,0.00000000,0.32997169,0.19934692,0.12474317,0.40772884
-5.41170585,1.01847546,0.05692824,0.00000000,0.30332445,0.18422571,0.11613025,0.37522301
-5.40570285,0.93705014,0.05267196,0.00000000,0.27939677,0.16970273,0.10766126,0.34414892
-5.39969985,0.86074296,0.04875747,0.00000000,0.25848636,0.15592564,0.09943452,0.31479986
-5.39369685,0.79027248,0.04522706,0.00000000,0.24085255,0.14302477,0.09154006,0.28742876
-5.38769385,0.72625417,0.04211812,0.00000000,0.22671792,0.13111275,0.08405869,0.26224847
-5.38169085,0.66920149,0.03946306,0.00000000,0.21626972,0.12028436,0.07706129,0.23943263
-5.37568784,0.61952769,0.03728927,0.00000000,0.20966094,0.11061665,0.07060826,0.21911710
-5.36968484,0.57754797,0.03561898,0.00000000,0.20701062,0.10216917,0.06474924,0.20140170
-5.36368184,0.54348148,0.03446912,0.00000000,0.20840334,0.09498432,0.05952290,0.18635202
-5.35767884,0.51745312,0.03385102,0.00000000,0.21388786,0.08908771,0.05495694,0.17400138
-5.35167584,0.49949495,0.03377018,0.00000000,0.22347478,0.08448855,0.05106822,0.16435264
-5.34567284,0.48954709,0.03422589,0.00000000,0.23713360,0.08118007,0.04786300,0.15738000
-5.33966983,0.48745854,0.03521093,0.00000000,0.25478929,0.07913991,0.04533724,0.15303059
-5.33366683,0.49298785,0.03671121,0.00000000,0.27631864,0.07833061,0.04347710,0.15122606
-5.32766383,0.50580409,0.03870556,0.00000000,0.30154695,0.07870008,0.04225940,0.15186399
-5.32166083,0.52548860,0.04116558,0.00000000,0.33024528,0.08018223,0.04165226,0.15481946
-5.31565783,0.55153768,0.04405562,0.00000000,0.36212892,0.08269768,0.04161582,0.15994660
-5.30965483,0.58336689,0.04733300,0.00000000,0.39685729,0.08615471,0.04210297,0.16708035
-5.30365183,0.62031707,0.05094842,0.00000000,0.43403577,0.09045040,0.04306027,0.17603851
-5.29764882,0.66166254,0.05484663,0.00000000,0.47321965,0.09547203,0.04442891,0.18662407
-5.29164582,0.70662157,0.05896737,0.00000000,0.51392054,0.10109875,0.04614570,0.19862790
-5.28564282,0.75436913,0.06324651,0.00000000,0.55561503,0.10720350,0.04814427,0.21183186
-5.27963982,0.80405186,0.06761758,0.00000000,0.59775576,0.11365521,0.05035622,0.22601226
-5.27363682,0.85480494,0.07201332,0.00000000,0.63978444,0.12032123,0.05271235,0.24094358
-5.26763382,0.90577046,0.07636758,0.00000000,0.68114660,0.12706988,0.05514393,0.25640254
-5.26163082,0.95611665,0.08061721,0.00000000,0.72130739,0.13377308,0.05758398,0.27217221
-5.25562781,1.00505739,0.08470399,0.00000000,0.75976786,0.14030906,0.05996846,0.28804608
-5.24962481,1.05187110,0.08857658,0.00000000,0.79608108,0.14656489,0.06223743,0.30383209
-5.24362181,1.09591840,0.09219223,0.00000000,0.82986707,0.15243884,0.06433610,0.31935620
-5.23761881,1.13665747,0.09551835,0.00000000,0.86082620,0.15784250,0.06621573,0.33446557
-5.23161581,1.17365665,0.09853369,0.00000000,0.88874987,0.16270244,0.06783435,0.34903110
-5.22561281,1.20660350,0.10122919,0.00000000,0.91352826,0.16696144,0.06915734,0.36294919
-5.21960980,1.23530984,0.10360834,0.00000000,0.93515431,0.17057927,0.07015771,0.37614271
-5.21360680,1.25971250,0.10568712,0.00000000,0.95372382,0.17353283,0.07081629,0.38856105
-5.20760380,1.27986962,0.10749332,0.00000000,0.96943131,0.17581581,0.07112158,0.40017922
-5.20160080,1.29595254,0.10906548,0.00000000,0.98256180,0.17743778,0.07106951,0.41099611
-5.19559780,1.30823376,0.11045125,0.00000000,0.99347858,0.17842277,0.07066298,0.42103184
-5.18959480,1.31707106,0.11170535,0.00000000,1.00260751,0.17880749,0.06991124,0.43032441
-5.18359180,1.32288885,0.11288717,0.00000000,1.01041825,0.17863911,0.06882919,0.43892565
-5.17758879,1.32615720,0.11405810,0.00000000,1.01740334,0.17797286,0.06743659,0.44689678
-5.17158579,1.32736944,0.11527864,0.00000000,1.02405575,0.17686942,0.06575724,0.45430354
-5.16558279,1.32701947,0.11660553,0.00000000,1.03084601,0.17539230,0.06381814,0.46121130
-5.15957979,1.32557945,0.11808885,0.00000000,1.03819970,0.17360528,0.06164870,0.46768019
-5.15357679,1.32347885,0.11976941,0.00000000,1.04647646,0.17156999,0.05928003,0.47376045
-5.14757379,1.32108589,0.12167635,0.00000000,1.05595128,0.16934379,0.05674421,0.47948835
-5.14157079,1.31869186,0.12382526,0.00000000,1.06679895,0.16697785,0.05407381,0.48488262
-5.13556778,1.31649915,0.12621675,0.00000000,1.07908257,0.16451580,0.05130133,0.48994182
-5.12956478,1.31461350,0.12883563,0.00000000,1.09274644,0.16199265,0.04845892,0.49464256
-5.12356178,1.31304069,0.13165078,0.00000000,1.10761398,0.15943426,0.04557805,0.49893890
-5.11755878,1.31168797,0.13461567,0.00000000,1.12339083,0.15685722,0.04268935,0.50276286
-5.11155578,1.31037014,0.13766963,0.00000000,1.13967302,0.15426926,0.03982255,0.50602616
-5.10555278,1.30882017,0.14073971,0.00000000,1.15596022,0.15167005,0.03700643,0.50862318
-5.09954977,1.30670385,0.14374316,0.00000000,1.17167337,0.14905236,0.03426887,0.51043507
-5.09354677,1.30363799,0.14659053,0.00000000,1.18617630,0.14640368,0.03163699,0.51133489
-5.08754377,1.29921152,0.14918901,0.00000000,1.19880025,0.14370802,0.02913724,0.51119365
-5.08154077,1.29300842,0.15144616,0.00000000,1.20887053,0.14094789,0.02679560,0.50988694
-5.07553777,1.28463169,0.15327369,0.00000000,1.21573399,0.13810650,0.02463779,0.50730196
-5.06953477,1.27372726,0.15459128,0.00000000,1.21878630,0.13516988,0.02268943,0.50334464
-5.06353177,1.26000677,0.15533002,0.00000000,1.21749770,0.13212892,0.02097633,0.49794643
-5.05752876,1.24326803,0.15543570,0.00000000,1.21143620,0.12898129,0.01952456,0.49107048
-5.05152576,1.22341249,0.15487134,0.00000000,1.20028710,0.12573301,0.01836071,0.48271691
-5.04552276,1.20045844,0.15361929,0.00000000,1.18386800,0.12239975,0.01751191,0.47292678
-5.03951976,1.17454959,0.15168247,0.00000000,1.16213864,0.11900757,0.01700589,0.46178452
-5.03351676,1.14595829,0.14908484,0.00000000,1.13520512,0.11559333,0.01687085,0.44941874
-5.02751376,1.11508320,0.14587104,0.00000000,1.10331842,0.11220445,0.01713528,0.43600107
-5.02151076,1.08244139,0.14210523,0.00000000,1.06686724,0.10889816,0.01782757,0.42174327
-5.01550775,1.04865506,0.13786917,0.00000000,1.02636569,0.10574028,0.01897547,0.40689246
-5.00950475,1.01443333,0.13325962,0.00000000,0.98243635,0.10280341,0.02060540,0.39172472
-5.00350175,0.98054992,0.12838518,0.00000000,0.93578966,0.10016475,0.02274150,0.37653725
-4.99749875,0.94781747,0.12336274,0.00000000,0.88720051,0.09790351,0.02540459,0.36163939
-4.99149575,0.91705963,0.11831358,0.00000000,0.83748326,0.09609807,0.02861090,0.34734296
-4.98549275,0.88908203,0.11335951,0.00000000,0.78746620,0.09482299,0.03237072,0.33395210
-4.97948974,0.86464344,0.10861893,0.00000000,0.73796665,0.09414597,0.03668698,0.32175332
-4.97348674,0.84442811,0.10420320,0.00000000,0.68976761,0.09412492,0.04155381,0.31100588
-4.96748374,0.82902071,0.10021336,0.00000000,0.64359692,0.09480524,0.04695514,0.30193310
-4.96148074,0.81888465,0.09673724,0.00000000,0.60010957,0.09621746,0.05286353,0.29471495
-4.95547774,0.81434488,0.09384722,0.00000000,0.55987375,0.09837536,0.05923915,0.28948205
-4.94947474,0.81557574,0.09159863,0.00000000,0.52336077,0.10127459,0.06602920,0.28631156
-4.94347174,0.82259436,0.09002868,0.00000000,0.49093912,0.10489201,0.07316765,0.28522489
-4.93746873,0.83525993,0.08915620,0.00000000,0.46287239,0.10918562,0.08057556,0.28618746
-4.93146573,0.85327882,0.08898196,0.00000000,0.43932088,0.11409528,0.08816190,0.28911051
-4.92546273,0.87621526,0.08948949,0.00000000,0.42034637,0.11954411,0.09582496,0.29385469
-4.91945973,0.90350723,0.09064659,0.00000000,0.40591951,0.12544050,0.10345436,0.30023549
-4.91345673,0.93448677,0.09240708,0.00000000,0.39592931,0.13168076,0.11093360,0.30803017
-4.90745373,0.96840391,0.09471301,0.00000000,0.39019402,0.13815232,0.11814314,0.31698585
-4.90145073,1.00445328,0.09749704,0.00000000,0.38847271,0.14473715,0.12496379,0.32682855
-4.89544772,1.04180215,0.10068495,0.00000000,0.39047713,0.15131558,0.13128049,0.33727267
-4.88944472,1.07961892,0.10419814,0.00000000,0.39588321,0.15777012,0.13698615,0.34803064
-4.88344172,1.11710075,0.10795611,0.00000000,0.40434177,0.16398918,0.14198542,0.35882234
-4.87743872,1.15349934,0.11187876,0.00000000,0.41548820,0.16987062,0.14619833,0.36938387
-4.87143572,1.18814383,0.11588848,0.00000000,0.42895085,0.17532488,0.14956343,0.37947537
-4.86543272,1.22045990,0.11991198,0.00000000,0.44435800,0.18027759,0.15204045,0.38888770
-4.85942971,1.24998449,0.12388183,0.00000000,0.46134348,0.18467159,0.15361223,0.39744756
-4.85342671,1.27637562,0.12773770,0.00000000,0.47955094,0.18846823,0.15428579,0.40502112
-4.84742371,1.29941713,0.13142729,0.00000000,0.49863700,0.19164794,0.15409253,0.41151590
-4.84142071,1.31901823,0.13490698,0.00000000,0.51827337,0.19421010,0.15308747,0.41688099
-4.83541771,1.33520821,0.13814222,0.00000000,0.53814839,0.19617208,0.15134761,0.42110559
-4.82941471,1.34812673,0.14110764,0.00000000,0.55796789,0.19756778,0.14896927,0.42421611
-4.82341171,1.35801013,0.14378700,0.00000000,0.57745596,0.19844541,0.14606482,0.42627185
-4.81740870,1.36517476,0.14617292,0.00000000,0.59635558,0.19886498,0.14275862,0.42735971
-4.81140570,1.36999798,0.14826647,0.00000000,0.61442931,0.19889536,0.13918255,0.42758800
-4.80540270,1.37289773,0.15007664,0.00000000,0.63146019,0.19861109,0.13547121,0.42707973
-4.79939970,1.37431169,0.15161960,0.00000000,0.64725294,0.19808927,0.13175705,0.42596571
-4.79339670,1.37467674,0.15291798,0.00000000,0.66163524,0.19740631,0.12816559,0.42437772
-4.78739370,1.37440964,0.15399989,0.00000000,0.67445930,0.19663506,0.12481096,0.42244202
-4.78139070,1.37388949,0.15489795,0.00000000,0.68560346,0.19584206,0.12179197,0.42027355
-4.77538769,1.37344267,0.15564813,0.00000000,0.69497370,0.19508527,0.11918879,0.41797091
-4.76938469,1.37333061,0.15628850,0.00000000,0.70250506,0.19441215,0.11706042,0.41561242
-4.76338169,1.37374075,0.15685794,0.00000000,0.70816262,0.19385827,0.11544304,0.41325334
-4.75737869,1.37478091,0.15739475,0.00000000,0.71194213,0.19344643,0.11434925,0.41092435
-4.75137569,1.37647699,0.15793523,0.00000000,0.71387006,0.19318620,0.11376831,0.40863129
-4.74537269,1.37877410,0.15851227,0.00000000,0.71400306,0.19307404,0.11366716,0.40635621
-4.73936968,1.38154077,0.15915409,0.00000000,0.71242676,0.19309388,0.11399241,0.40405952
-4.73336668,1.38457619,0.15988297,0.00000000,0.70925393,0.19321803,0.11467291,0.40168325
-4.72736368,1.38761988,0.16071431,0.00000000,0.70462202,0.19340856,0.11562305,0.39915513
-4.72136068,1.39036360,0.16165589,0.00000000,0.69869019,0.19361898,0.11674646,0.39639335
-4.71535768,1.39246482,0.16270744,0.00000000,0.69163578,0.19379614,0.11793998,0.39331171
-4.70935468,1.39356136,0.16386056,0.00000000,0.68365045,0.19388232,0.11909778,0.38982487
-4.70335168,1.39328656,0.16509906,0.00000000,0.67493602,0.19381746,0.12011547,0.38585354
-4.69734867,1.39128444,0.16639960,0.00000000,0.66570000,0.19354143,0.12089390,0.38132918
-4.69134567,1.38722423,0.16773280,0.00000000,0.65615115,0.19299621,0.12134276,0.37619811
-4.68534267,1.38081374,0.16906456,0.00000000,0.64649486,0.19212807,0.12138359,0.37042471
-4.67933967,1.37181110,0.17035771,0.00000000,0.63692860,0.19088943,0.12095227,0.36399363
-4.67333667,1.36003426,0.17157380,0.00000000,0.62763749,0.18924062,0.12000086,0.35691084
-4.66733367,1.34536814,0.17267502,0.00000000,0.61879002,0.18715125,0.11849875,0.34920349
-4.66133067,1.32776890,0.17362599,0.00000000,0.61053401,0.18460130,0.11643315,0.34091867
-4.65532766,1.30726539,0.17439556,0.00000000,0.60299291,0.18158175,0.11380886,0.33212100
-4.64932466,1.28395766,0.17495825,0.00000000,0.59626259,0.17809489,0.11064741,0.32288941
-4.64332166,1.25801275,0.17529551,0.00000000,0.59040855,0.17415419,0.10698570,0.31331315
-4.63731866,1.22965786,0.17539648,0.00000000,0.58546392,0.16978378,0.10287406,0.30348737
-4.63131566,1.19917141,0.17525844,0.00000000,0.58142811,0.16501754,0.09837404,0.29350851
-4.62531266,1.16687241,0.17488673,0.00000000,0.57826644,0.15989792,0.09355591,0.28346976
-4.61930965,1.13310853,0.17429429,0.00000000,0.57591059,0.15447445,0.08849592,0.27345686
-4.61330665,1.09824371,0.17350076,0.00000000,0.57426026,0.14880205,0.08327368,0.26354459
-4.60730365,1.06264557,0.17253125,0.00000000,0.57318566,0.14293923,0.07796944,0.25379390
-4.60130065,1.02667348,0.17141482,0.00000000,0.57253119,0.13694627,0.07266169,0.24425012
-4.59529765,0.99066746,0.17018276,0.00000000,0.57211996,0.13088333,0.06742484,0.23494204
-4.58929465,0.95493868,0.16886676,0.00000000,0.57175913,0.12480879,0.06232732,0.22588212
-4.58329165,0.91976157,0.16749709,0.00000000,0.57124595,0.11877763,0.05742995,0.21706758
-4.57728864,0.88536799,0.16610084,0.00000000,0.57037412,0.11284014,0.05278474,0.20848237
-4.57128564,0.85194345,0.16470033,0.00000000,0.56894038,0.10704076,0.04843402,0.20009987
-4.56528264,0.81962544,0.16331183,0.00000000,0.56675100,0.10141737,0.04441000,0.19188601
-4.55927964,0.78850368,0.16194448,0.00000000,0.56362788,0.09600070,0.04073465,0.18380271
-4.55327664,0.75862236,0.16059966,0.00000000,0.55941407,0.09081418,0.03741995,0.17581141
-4.54727364,0.72998380,0.15927069,0.00000000,0.55397851,0.08587398,0.03446843,0.16787639
-4.54127064,0.70255360,0.15794297,0.00000000,0.54721971,0.08118936,0.03187394,0.15996785
-4.53526763,0.67626672,0.15659446,0.00000000,0.53906849,0.07676320,0.02962271,0.15206440
-4.52926463,0.65103444,0.15519660,0.00000000,0.52948952,0.07259280,0.02769442,0.14415514
-4.52326163,0.62675169,0.15371547,0.00000000,0.51848186,0.06867072,0.02606359,0.13624092
-4.51725863,0.60330472,0.15211337,0.00000000,0.50607849,0.06498582,0.02470085,0.12833516
-4.51125563,0.58057875,0.15035050,0.00000000,0.49234503,0.06152432,0.02357436,0.12046395
-4.50525263,0.55846554,0.14838687,0.00000000,0.47737784,0.05827088,0.02265118,0.11266571
-4.49924962,0.53687056,0.14618430,0.00000000,0.46130162,0.05520978,0.02189857,0.10499042
-4.49324662,0.51571993,0.14370843,0.00000000,0.44426691,0.05232588,0.02128523,0.09749868
-4.48724362,0.49496677,0.14093060,0.00000000,0.42644748,0.04960576,0.02078248,0.09026050
-4.48124062,0.47459708,0.13782970,0.00000000,0.40803802,0.04703858,0.02036521,0.08335428
-4.47523762,0.45463506,0.13439371,0.00000000,0.38925210,0.04461699,0.02001284,0.07686583
-4.46923462,0.43514777,0.13062103,0.00000000,0.37032058,0.04233789,0.01970999,0.07088768
-4.46323162,0.41624915,0.12652145,0.00000000,0.35149061,0.04020309,0.01944706,0.06551873
-4.45722861,0.39810335,0.12211683,0.00000000,0.33302507,0.03821988,0.01922064,0.06086419
-4.45122561,0.38092725,0.11744131,0.00000000,0.31520252,0.03640143,0.01903375,0.05703596
-4.44522261,0.36499210,0.11254120,0.00000000,0.29831745,0.03476713,0.01889590,0.05415323
-4.43921961,0.35062424,0.10747452,0.00000000,0.28268082,0.03334276,0.01882303,0.05234335
-4.43321661,0.33820466,0.10231008,0.00000000,0.26862056,0.03216051,0.01883718,0.05174274
-4.42721361,0.32816736,0.09712638,0.00000000,0.25648190,0.03125888,0.01896617,0.05249773
-4.42121061,0.32099625,0.09201011,0.00000000,0.24662721,0.03068238,0.01924295,0.05476524
-4.41520760,0.31722056,0.08705447,0.00000000,0.23943522,0.03048103,0.01970490,0.05871290
-4.40920460,0.31740837,0.08235731,0.00000000,0.23529920,0.03070975,0.02039297,0.06451862
-4.40320160,0.32215833,0.07801913,0.00000000,0.23462403,0.03142740,0.02135063,0.07236939
-4.39719860,0.33208921,0.07414095,0.00000000,0.23782188,0.03269571,0.02262271,0.08245904
-4.39119560,0.34782739,0.07082218,0.00000000,0.24530624,0.03457787,0.02425412,0.09498500
-4.38519260,0.36999208,0.06815840,0.00000000,0.25748446,0.03713694,0.02628842,0.11014391
-4.37918959,0.39917852,0.06623923,0.00000000,0.27474847,0.04043402,0.02876632,0.12812609
-4.37318659,0.43593913,0.06514615,0.00000000,0.29746400,0.04452613,0.03172407,0.14910897
-4.36718359,0.48076322,0.06495045,0.00000000,0.32595828,0.04946397,0.03519184,0.17324953
-4.36118059,0.53405536,0.06571115,0.00000000,0.36050672,0.05528954,0.03919213,0.20067614
-4.35517759,0.59611338,0.06747317,0.00000000,0.40131872,0.06203366,0.04373813,0.23147989
-4.34917459,0.66710657,0.07026553,0.00000000,0.44852335,0.06971353,0.04883229,0.26570598
-4.34317159,0.74705505,0.07409979,0.00000000,0.50215543,0.07833036,0.05446506,0.30334539
-4.33716858,0.83581132,0.07896872,0.00000000,0.56214269,0.08786729,0.06061381,0.34432755
-4.33116558,0.93304513,0.08484529,0.00000000,0.62829478,0.09828764,0.06724212,0.38851413
-4.32516258,1.03823262,0.09168206,0.00000000,0.70029498,0.10953359,0.07429946,0.43569482
-4.31915958,1.15065093,0.09941097,0.00000000,0.77769518,0.12152551,0.08172126,0.48558510
-4.31315658,1.26937903,0.10794370,0.00000000,0.85991497,0.13416195,0.08942952,0.53782669
-4.30715358,1.39330554,0.11717265,0.00000000,0.94624519,0.14732038,0.09733391,0.59199071
