energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.34667334,4.77947005,0.00880239,0.29169312,0.25703187,1.40910800,0.80055855,2.46350924,1.16455568,0.00000000
-3.34067034,4.79371002,0.00890195,0.28975144,0.25952456,1.42475950,0.79922607,2.46660195,1.15929049,0.00000000
-3.33466733,4.81749641,0.00903436,0.28906006,0.26269937,1.44480030,0.80255174,2.47165253,1.15674125,0.00000000
-3.32866433,4.85044630,0.00919663,0.28955948,0.26651439,1.46906366,0.81047001,2.47853124,1.15681223,0.00000000
-3.32266133,4.89210830,0.00938546,0.29117776,0.27092785,1.49733338,0.82287163,2.48710393,1.15940113,0.00000000
-3.31665833,4.94195304,0.00959736,0.29383132,0.27589675,1.52934255,0.83960065,2.49722599,1.16439811,0.00000000
-3.31065533,4.99936067,0.00982868,0.29742562,0.28137523,1.56477203,0.86045102,2.50873449,1.17168348,0.00000000
-3.30465233,5.06360657,0.01007573,0.30185556,0.28731280,1.60324895,0.88516309,2.52143922,1.18112433,0.00000000
-3.29864932,5.13384712,0.01033484,0.30700592,0.29365252,1.64434583,0.91342053,2.53511355,1.19257061,0.00000000
-3.29264632,5.20910727,0.01060238,0.31275176,0.30032941,1.68758060,0.94484809,2.54948596,1.20585090,0.00000000
-3.28664332,5.28827179,0.01087484,0.31895910,0.30726917,1.73241819,0.97901065,2.56423317,1.22076836,0.00000000
-3.28064032,5.37008198,0.01114877,0.32548572,0.31438738,1.77827400,1.01541405,2.57897561,1.23709743,0.00000000
-3.27463732,5.45313914,0.01142088,0.33218239,0.32158929,1.82451978,1.05350799,2.59327598,1.25458154,0.00000000
-3.26863432,5.53591610,0.01168799,0.33889452,0.32877027,1.87049203,1.09269131,2.60664139,1.27293221,0.00000000
-3.26263132,5.61677723,0.01194705,0.34546425,0.33581695,1.91550318,1.13231970,2.61852931,1.29182987,0.00000000
-3.25662831,5.69400703,0.01219510,0.35173298,0.34260907,1.95885542,1.17171585,2.62835743,1.31092652,0.00000000
-3.25062531,5.76584684,0.01242934,0.35754432,0.34902196,1.99985691,1.21018194,2.63551721,1.32985024,0.00000000
-3.24462231,5.83053859,0.01264708,0.36274734,0.35492950,2.03783995,1.24701391,2.63939057,1.34821150,0.00000000
-3.23861931,5.88637393,0.01284578,0.36720010,0.36020762,2.07218057,1.28151739,2.63936928,1.36561108,0.00000000
-3.23261631,5.93174680,0.01302303,0.37077314,0.36473790,2.10231859,1.31302436,2.63487593,1.38164937,0.00000000
-3.22661331,5.96520705,0.01317665,0.37335300,0.36841135,2.12777751,1.34091014,2.62538569,1.39593641,0.00000000
-3.22061031,5.98551266,0.01330464,0.37484532,0.37113203,2.14818308,1.36460989,2.61044776,1.40810260,0.00000000
-3.21460730,5.99167786,0.01340527,0.37517770,0.37282039,2.16327987,1.38363389,2.58970532,1.41780927,0.00000000
-3.20860430,5.98301484,0.01347710,0.37430179,0.37341610,2.17294463,1.39758099,2.56291318,1.42475871,0.00000000
-3.20260130,5.95916677,0.01351904,0.37219483,0.37288036,2.17719607,1.40614959,2.52995193,1.42870331,0.00000000
-3.19659830,5.92013038,0.01353034,0.36886029,0.37119740,2.17620002,1.40914561,2.49083809,1.42945320,0.00000000
-3.19059530,5.86626669,0.01351069,0.36432767,0.36837525,2.17026992,1.40648725,2.44572948,1.42688213,0.00000000
-3.18459230,5.79829925,0.01346017,0.35865153,0.36444564,2.15986216,1.39820611,2.39492557,1.42093127,0.00000000
-3.17858929,5.71729966,0.01337929,0.35190957,0.35946310,2.14556643,1.38444487,2.33886276,1.41161091,0.00000000
-3.17258629,5.62466088,0.01326900,0.34420007,0.35350328,2.12809130,1.36545155,2.27810466,1.39899974,0.00000000
-3.16658329,5.52205933,0.01313062,0.33563862,0.34666062,2.10824554,1.34157057,2.21332782,1.38324202,0.00000000
-3.16058029,5.41140734,0.01296589,0.32635440,0.33904538,2.08691576,1.31323119,2.14530349,1.36454263,0.00000000
-3.15457729,5.29479795,0.01277683,0.31648619,0.33078035,2.06504135,1.28093377,2.07487631,1.34316031,0.00000000
-3.14857429,5.17444433,0.01256575,0.30617811,0.32199715,2.04358752,1.24523440,2.00294066,1.31939934,0.00000000
-3.14257129,5.05261623,0.01233517,0.29557549,0.31283250,2.02351753,1.20672862,1.93041593,1.29360010,0.00000000
-3.13656828,4.93157614,0.01208772,0.28482092,0.30342451,2.00576522,1.16603488,1.85822144,1.26612882,0.00000000
-3.13056528,4.81351751,0.01182612,0.27405059,0.29390914,1.99120869,1.12377825,1.78725236,1.23736703,0.00000000
-3.12456228,4.70050743,0.01155307,0.26339117,0.28441690,1.98064624,1.08057507,1.71835726,1.20770100,0.00000000
-3.11855928,4.59443572,0.01127123,0.25295718,0.27507009,1.97477531,1.03701897,1.65231835,1.17751168,0.00000000
-3.11255628,4.49697219,0.01098314,0.24284905,0.26598039,1.97417519,0.99366858,1.58983494,1.14716534,0.00000000
-3.10655328,4.40953330,0.01069117,0.23315179,0.25724709,1.97929398,0.95103737,1.53151066,1.11700536,0.00000000
-3.10055028,4.33325903,0.01039754,0.22393435,0.24895582,1.99044016,0.90958565,1.47784469,1.08734526,0.00000000
-3.09454727,4.26900037,0.01010426,0.21524953,0.24117790,2.00777903,0.86971493,1.42922728,1.05846331,0.00000000
-3.08854427,4.21731719,0.00981317,0.20713458,0.23397022,2.03133382,0.83176453,1.38593915,1.03059860,0.00000000
-3.08254127,4.17848613,0.00952593,0.19961214,0.22737556,2.06099138,0.79601041,1.34815481,1.00394888,0.00000000
-3.07653827,4.15251748,0.00924406,0.19269171,0.22142343,2.09651205,0.76266598,1.31594920,0.97866986,0.00000000
-3.07053527,4.13917966,0.00896896,0.18637136,0.21613124,2.13754305,0.73188473,1.28930707,0.95487617,0.00000000
-3.06453227,4.13803002,0.00870196,0.18063964,0.21150570,2.18363488,0.70376435,1.26813453,0.93264350,0.00000000
-3.05852926,4.14844999,0.00844436,0.17547759,0.20754450,2.23425982,0.67835203,1.25227198,0.91201208,0.00000000
-3.05252626,4.16968278,0.00819743,0.17086081,0.20423799,2.28883168,0.65565067,1.24150769,0.89299091,0.00000000
-3.04652326,4.20087191,0.00796252,0.16676133,0.20157090,2.34672607,0.63562555,1.23559126,0.87556276,0.00000000
-3.04052026,4.24109855,0.00774098,0.16314944,0.19952398,2.40730021,0.61821131,1.23424636,0.85968944,0.00000000
-3.03451726,4.28941612,0.00753425,0.15999523,0.19807545,2.46991154,0.60331877,1.23718206,0.84531719,0.00000000
-3.02851426,4.34488083,0.00734382,0.15726983,0.19720226,2.53393440,0.59084138,1.24410231,0.83238177,0.00000000
-3.02251126,4.40657686,0.00717122,0.15494644,0.19688106,2.59877435,0.58066106,1.25471328,0.82081314,0.00000000
-3.01650825,4.47363555,0.00701800,0.15300094,0.19708883,2.66387949,0.57265323,1.26872823,0.81053938,0.00000000
-3.01050525,4.54524819,0.00688565,0.15141225,0.19780326,2.72874887,0.56669085,1.28587006,0.80148978,0.00000000
-3.00450225,4.62067248,0.00677562,0.15016237,0.19900275,2.79293768,0.56264739,1.30587153,0.79359686,0.00000000
-2.99849925,4.69923307,0.00668918,0.14923612,0.20066614,2.85605956,0.56039880,1.32847355,0.78679743,0.00000000
-2.99249625,4.78031693,0.00662740,0.14862067,0.20277224,2.91778629,0.55982429,1.35342187,0.78103260,0.00000000
-2.98649325,4.86336476,0.00659106,0.14830492,0.20529911,2.97784527,0.56080631,1.38046275,0.77624688,0.00000000
-2.98049025,4.94785969,0.00658063,0.14827871,0.20822326,3.03601552,0.56322961,1.40933813,0.77238652,0.00000000
-2.97448724,5.03331469,0.00659617,0.14853203,0.21151887,3.09212263,0.56697977,1.43978100,0.76939730,0.00000000
-2.96848424,5.11926027,0.00663728,0.14905420,0.21515694,3.14603346,0.57194130,1.47151148,0.76722201,0.00000000
-2.96248124,5.20523371,0.00670313,0.14983317,0.21910467,3.19765102,0.57799566,1.50423417,0.76579788,0.00000000
-2.95647824,5.29077121,0.00679240,0.15085490,0.22332505,3.24691017,0.58501935,1.53763722,0.76505425,0.00000000
-2.95047524,5.37540361,0.00690328,0.15210294,0.22777662,3.29377443,0.59288241,1.57139341,0.76491072,0.00000000
-2.94447224,5.45865657,0.00703356,0.15355822,0.23241359,3.33823405,0.60144744,1.60516332,0.76527595,0.00000000
-2.93846923,5.54005507,0.00718060,0.15519905,0.23718632,3.38030553,0.61056938,1.63860069,0.76604740,0.00000000
-2.93246623,5.61913219,0.00734145,0.15700135,0.24204201,3.42003228,0.62009600,1.67135960,0.76711194,0.00000000
-2.92646323,5.69544155,0.00751292,0.15893901,0.24692575,3.45748627,0.62986940,1.70310332,0.76834745,0.00000000
-2.92046023,5.76857237,0.00769168,0.16098457,0.25178177,3.49277012,0.63972815,1.73351403,0.76962539,0.00000000
-2.91445723,5.83816598,0.00787434,0.16310986,0.25655493,3.52601930,0.64951020,1.76230322,0.77081413,0.00000000
-2.90845423,5.90393247,0.00805757,0.16528685,0.26119216,3.55740382,0.65905638,1.78922165,0.77178294,0.00000000
-2.90245123,5.96566604,0.00823823,0.16748838,0.26564404,3.58712885,0.66821411,1.81406859,0.77240634,0.00000000
-2.89644822,6.02325766,0.00841342,0.16968901,0.26986623,3.61543408,0.67684128,1.83669948,0.77256862,0.00000000
-2.89044522,6.07670399,0.00858061,0.17186556,0.27382072,3.64259119,0.68480993,1.85703148,0.77216816,0.00000000
-2.88444222,6.12611154,0.00873769,0.17399773,0.27747682,3.66889956,0.69200952,1.87504654,0.77112137,0.00000000
-2.87843922,6.17169556,0.00888301,0.17606831,0.28081194,3.69468009,0.69834955,1.89079166,0.76936601,0.00000000
-2.87243622,6.21377351,0.00901544,0.17806339,0.28381190,3.72026722,0.70376144,1.90437619,0.76686351,0.00000000
-2.86643322,6.25275314,0.00913437,0.17997218,0.28647094,3.74599965,0.70819939,1.91596630,0.76360044,0.00000000
-2.86043022,6.28911589,0.00923966,0.18178675,0.28879142,3.77221002,0.71164030,1.92577677,0.75958879,0.00000000
-2.85442721,6.32339625,0.00933167,0.18350151,0.29078313,3.79921411,0.71408274,1.93406060,0.75486518,0.00000000
-2.84842421,6.35615830,0.00941116,0.18511266,0.29246230,3.82730015,0.71554498,1.94109677,0.74948898,0.00000000
-2.84242121,6.38797041,0.00947925,0.18661743,0.29385049,3.85671860,0.71606223,1.94717692,0.74353951,0.00000000
-2.83641821,6.41937953,0.00953732,0.18801337,0.29497316,3.88767296,0.71568334,1.95259153,0.73711241,0.00000000
-2.83041521,6.45088597,0.00958696,0.18929763,0.29585827,3.92031185,0.71446706,1.95761619,0.73031547,0.00000000
-2.82441221,6.48291999,0.00962986,0.19046637,0.29653474,3.95472261,0.71247812,1.96249871,0.72326393,0.00000000
-2.81840920,6.51582079,0.00966774,0.19151420,0.29703105,3.99092644,0.70978339,1.96744754,0.71607575,0.00000000
-2.81240620,6.54981866,0.00970227,0.19243388,0.29737380,4.02887502,0.70644828,1.97262198,0.70886677,0.00000000
-2.80640320,6.58502073,0.00973501,0.19321613,0.29758646,4.06844849,0.70253347,1.97812457,0.70174622,0.00000000
-2.80040020,6.62140040,0.00976736,0.19384972,0.29768822,4.10945449,0.69809232,1.98399587,0.69481246,0.00000000
-2.79439720,6.65879068,0.00980051,0.19432162,0.29769307,4.15162813,0.69316884,1.99021177,0.68814941,0.00000000
-2.78839420,6.69688123,0.00983541,0.19461751,0.29760900,4.19463259,0.68779636,1.99668336,0.68182341,0.00000000
-2.78239120,6.73521904,0.00987276,0.19472225,0.29743746,4.23806029,0.68199693,2.00325920,0.67588095,0.00000000
-2.77638819,6.77321275,0.00991304,0.19462060,0.29717294,4.28143473,0.67578137,2.00972995,0.67034699,0.00000000
-2.77038519,6.81014038,0.00995644,0.19429800,0.29680288,4.32421297,0.66914997,2.01583507,0.66522414,0.00000000
-2.76438219,6.84516065,0.01000294,0.19374128,0.29630766,4.36578916,0.66209372,2.02127132,0.66049254,0.00000000
-2.75837919,6.87732790,0.01005232,0.19293957,0.29566097,4.40549960,0.65459601,2.02570285,0.65611050,0.00000000
-2.75237619,6.90561085,0.01010418,0.19188497,0.29483027,4.44262957,0.64663475,2.02877251,0.65201590,0.00000000
-2.74637319,6.92891517,0.01015793,0.19057334,0.29377763,4.47642282,0.63818474,2.03011420,0.64812823,0.00000000
-2.74037019,6.94611027,0.01021288,0.18900487,0.29246070,4.50609377,0.62922029,2.02936583,0.64435137,0.00000000
-2.73436718,6.95606000,0.01026822,0.18718471,0.29083406,4.53084317,0.61971794,2.02618274,0.64057686,0.00000000
-2.72836418,6.95765728,0.01032306,0.18512335,0.28885067,4.54987710,0.60965933,2.02025117,0.63668783,0.00000000
-2.72236118,6.94986204,0.01037647,0.18283705,0.28646367,4.56242938,0.59903401,2.01130157,0.63256325,0.00000000
-2.71635818,6.93174180,0.01042746,0.18034806,0.28362823,4.56778699,0.58784220,1.99912136,0.62808263,0.00000000
-2.71035518,6.90251379,0.01047504,0.17768486,0.28030359,4.56531775,0.57609741,1.98356683,0.62313081,0.00000000
-2.70435218,6.86158714,0.01051823,0.17488220,0.27645513,4.55449947,0.56382886,1.96457388,0.61760294,0.00000000
-2.69834917,6.80860344,0.01055612,0.17198113,0.27205639,4.53494907,0.55108359,1.94216714,0.61140917,0.00000000
-2.69234617,6.74347388,0.01058784,0.16902889,0.26709096,4.50645046,0.53792813,1.91646718,0.60447921,0.00000000
-2.68634317,6.66641085,0.01061262,0.16607870,0.26155414,4.46897950,0.52444970,1.88769543,0.59676626,0.00000000
-2.68034017,6.57795200,0.01062987,0.16318941,0.25545433,4.42272447,0.51075681,1.85617649,0.58825030,0.00000000
-2.67433717,6.47897503,0.01063912,0.16042500,0.24881391,4.36810058,0.49697914,1.82233748,0.57894056,0.00000000
-2.66833417,6.37070146,0.01064016,0.15785388,0.24166973,4.30575718,0.48326666,1.78670434,0.56887694,0.00000000
-2.66233117,6.25468840,0.01063300,0.15554803,0.23407307,4.23657678,0.46978792,1.74989487,0.55813031,0.00000000
-2.65632816,6.13280740,0.01061793,0.15358186,0.22608896,4.16166508,0.45672744,1.71260843,0.54680172,0.00000000
-2.65032516,6.00721050,0.01059552,0.15203092,0.21779504,4.08233194,0.44428228,1.67561252,0.53502033,0.00000000
-2.64432216,5.88028390,0.01056668,0.15097026,0.20927982,4.00006347,0.43265778,1.63972639,0.52294022,0.00000000
-2.63831916,5.75459028,0.01053259,0.15047266,0.20064053,3.91648608,0.42206259,1.60580195,0.51073621,0.00000000
-2.63231616,5.63280169,0.01049474,0.15060664,0.19198051,3.83332346,0.41270308,1.57470260,0.49859871,0.00000000
-2.62631316,5.51762498,0.01045486,0.15143425,0.18340634,3.75234822,0.40477733,1.54728039,0.48672788,0.00000000
-2.62031016,5.41172266,0.01041489,0.15300882,0.17502480,3.67532984,0.39846892,1.52435229,0.47532735,0.00000000
-2.61430715,5.31763179,0.01037690,0.15537273,0.16693974,3.60398116,0.39394067,1.50667626,0.46459765,0.00000000
-2.60830415,5.23768424,0.01034304,0.15855510,0.15924903,3.53990527,0.39132861,1.49492780,0.45472970,0.00000000
-2.60230115,5.17393120,0.01031539,0.16256977,0.15204173,3.48454515,0.39073650,1.48967796,0.44589856,0.00000000
-2.59629815,5.12807477,0.01029594,0.16741349,0.14539552,3.43913789,0.39223094,1.49137336,0.43825769,0.00000000
-2.59029515,5.10140949,0.01028642,0.17306447,0.13937453,3.40467539,0.39583749,1.50031908,0.43193395,0.00000000
-2.58429215,5.09477564,0.01028824,0.17948139,0.13402765,3.38187284,0.40153784,1.51666486,0.42702349,0.00000000
-2.57828914,5.10852645,0.01030242,0.18660296,0.12938736,3.37114627,0.40926818,1.54039538,0.42358864,0.00000000
-2.57228614,5.14250998,0.01032947,0.19434805,0.12546910,3.37259983,0.41891898,1.57132476,0.42165597,0.00000000
-2.56628314,5.19606659,0.01036937,0.20261652,0.12227122,3.38602313,0.43033604,1.60909571,0.42121542,0.00000000
-2.56028014,5.26804174,0.01042155,0.21129067,0.11977542,3.41089850,0.44332299,1.65318328,0.42222064,0.00000000
-2.55427714,5.35681374,0.01048487,0.22023734,0.11794778,3.44641781,0.45764496,1.70290328,0.42459034,0.00000000
-2.54827414,5.46033513,0.01055763,0.22931063,0.11674011,3.49150800,0.47303356,1.75742513,0.42821066,0.00000000
-2.54227114,5.57618646,0.01063766,0.23835515,0.11609181,3.54486411,0.48919275,1.81578874,0.43293846,0.00000000
-2.53626813,5.70164017,0.01072238,0.24720967,0.11593193,3.60498877,0.50580566,1.87692506,0.43860530,0.00000000
-2.53026513,5.83373277,0.01080889,0.25571114,0.11618155,3.67023631,0.52254191,1.93967969,0.44502200,0.00000000
-2.52426213,5.96934266,0.01089413,0.26369880,0.11675621,3.73886029,0.53906537,2.00283884,0.45198367,0.00000000
-2.51825913,6.10527127,0.01097496,0.27101836,0.11756840,3.80906257,0.55504210,2.06515707,0.45927501,0.00000000
-2.51225613,6.23832503,0.01104835,0.27752606,0.11853012,3.87904255,0.57014809,2.12538591,0.46667574,0.00000000
-2.50625313,6.36539591,0.01111148,0.28309240,0.11955520,3.94704502,0.58407675,2.18230281,0.47396602,0.00000000
-2.50025013,6.48353814,0.01116190,0.28760549,0.12056158,4.01140535,0.59654590,2.23473935,0.48093174,0.00000000
-2.49424712,6.59003933,0.01119765,0.29097387,0.12147329,4.07059078,0.60730397,2.28160835,0.48736958,0.00000000
-2.48824412,6.68248411,0.01121734,0.29312872,0.12222223,4.12323695,0.61613546,2.32192898,0.49309175,0.00000000
-2.48224112,6.75880902,0.01122026,0.29402532,0.12274961,4.16817879,0.62286536,2.35484925,0.49793025,0.00000000
-2.47623812,6.81734735,0.01120643,0.29364391,0.12300711,4.20447530,0.62736253,2.37966544,0.50174073,0.00000000
-2.47023512,6.85686330,0.01117659,0.29198969,0.12295771,4.23142782,0.62954207,2.39583797,0.50440570,0.00000000
-2.46423212,6.87657484,0.01113223,0.28909222,0.12257615,4.24859169,0.62936642,2.40300329,0.50583719,0.00000000
-2.45822911,6.87616517,0.01107556,0.28500414,0.12184914,4.25578133,0.62684554,2.40098148,0.50597869,0.00000000
-2.45222611,6.85578279,0.01100942,0.27979933,0.12077517,4.25306890,0.62203587,2.38977961,0.50480646,0.00000000
-2.44622311,6.81603061,0.01093722,0.27357054,0.11936413,4.24077700,0.61503836,2.36959040,0.50233001,0.00000000
-2.44022011,6.75794456,0.01086282,0.26642669,0.11763653,4.21946569,0.60599553,2.34078662,0.49859184,0.00000000
-2.43421711,6.68296263,0.01079041,0.25848987,0.11562262,4.18991457,0.59508770,2.30391101,0.49366642,0.00000000
-2.42821411,6.59288506,0.01072436,0.24989216,0.11336120,4.15310040,0.58252847,2.25966227,0.48765835,0.00000000
-2.42221111,6.48982704,0.01066907,0.24077239,0.11089826,4.11017096,0.56855953,2.20887724,0.48069969,0.00000000
-2.41620810,6.37616491,0.01062884,0.23127294,0.10828557,4.06241581,0.55344499,2.15250982,0.47294663,0.00000000
-2.41020510,6.25447722,0.01060772,0.22153657,0.10557903,4.01123462,0.53746532,2.09160716,0.46457538,0.00000000
-2.40420210,6.12748205,0.01060932,0.21170354,0.10283709,3.95810377,0.52091106,2.02728375,0.45577753,0.00000000
-2.39819910,5.99797204,0.01063673,0.20190888,0.10011902,3.90454180,0.50407632,1.96069403,0.44675478,0.00000000
-2.39219610,5.86874850,0.01069238,0.19227995,0.09748334,3.85207441,0.48725246,1.89300443,0.43771343,0.00000000
-2.38619310,5.74255608,0.01077792,0.18293430,0.09498612,3.80219965,0.47072184,1.82536535,0.42885851,0.00000000
-2.38019010,5.62201958,0.01089418,0.17397792,0.09267956,3.75635381,0.45475194,1.75888419,0.42038794,0.00000000
-2.37418709,5.50958422,0.01104107,0.16550373,0.09061054,3.71587872,0.43958992,1.69459993,0.41248679,0.00000000
-2.36818409,5.40746084,0.01121757,0.15759052,0.08881945,3.68199110,0.42545784,1.63346017,0.40532189,0.00000000
-2.36218109,5.31757733,0.01142175,0.15030216,0.08733913,3.65575441,0.41254855,1.57630123,0.39903691,0.00000000
-2.35617809,5.24153753,0.01165078,0.14368725,0.08619407,3.63805407,0.40102245,1.52383194,0.39374820,0.00000000
-2.35017509,5.18058862,0.01190096,0.13777897,0.08539985,3.62957636,0.39100517,1.47662146,0.38954149,0.00000000
-2.34417209,5.13559800,0.01216787,0.13259542,0.08496284,3.63079190,0.38258618,1.43509168,0.38646958,0.00000000
-2.33816908,5.10704027,0.01244643,0.12814013,0.08488015,3.64194397,0.37581849,1.39951411,0.38455122,0.00000000
-2.33216608,5.09499471,0.01273107,0.12440299,0.08513987,3.66304241,0.37071930,1.37001147,0.38377105,0.00000000
-2.32616308,5.09915347,0.01301587,0.12136134,0.08572158,3.69386316,0.36727162,1.34656367,0.38408085,0.00000000
-2.32016008,5.11884026,0.01329476,0.11898137,0.08659712,3.73395403,0.36542675,1.32901800,0.38540189,0.00000000
-2.31415708,5.15303898,0.01356167,0.11721964,0.08773151,3.78264654,0.36510760,1.31710281,0.38762835,0.00000000
-2.30815408,5.20043156,0.01381073,0.11602490,0.08908418,3.83907383,0.36621256,1.31044436,0.39063171,0.00000000
-2.30215108,5.25944378,0.01403646,0.11533982,0.09061028,3.90219437,0.36861988,1.30858579,0.39426582,0.00000000
-2.29614807,5.32829770,0.01423394,0.11510297,0.09226209,3.97082097,0.37219236,1.31100769,0.39837259,0.00000000
-2.29014507,5.40506903,0.01439896,0.11525063,0.09399057,4.04365434,0.37678208,1.31714922,0.40278798,0.00000000
-2.28414207,5.48774759,0.01452814,0.11571869,0.09574682,4.11932046,0.38223511,1.32642908,0.40734796,0.00000000
-2.27813907,5.57429895,0.01461903,0.11644433,0.09748358,4.19641051,0.38839595,1.33826547,0.41189442,0.00000000
-2.27213607,5.66272538,0.01467022,0.11736760,0.09915658,4.27352238,0.39511156,1.35209434,0.41628052,0.00000000
-2.26613307,5.75112401,0.01468128,0.11843283,0.10072576,4.34930237,0.40223484,1.36738535,0.42037551,0.00000000
-2.26013007,5.83774059,0.01465287,0.11958972,0.10215636,4.42248580,0.40962757,1.38365515,0.42406867,0.00000000
-2.25412706,5.92101722,0.01458659,0.12079428,0.10341970,4.49193516,0.41716264,1.40047750,0.42727239,0.00000000
-2.24812406,5.99963263,0.01448499,0.12200942,0.10449385,4.55667463,0.42472562,1.41749036,0.42992411,0.00000000
-2.24212106,6.07253402,0.01435143,0.12320537,0.10536398,4.61591961,0.43221566,1.43439974,0.43198731,0.00000000
-2.23611806,6.13895960,0.01418997,0.12435978,0.10602245,4.66910045,0.43954584,1.45098064,0.43345143,0.00000000
-2.23011506,6.19845151,0.01400521,0.12545756,0.10646875,4.71587921,0.44664300,1.46707531,0.43433077,0.00000000
-2.22411206,6.25085878,0.01380218,0.12649066,0.10670910,4.75615907,0.45344709,1.48258926,0.43466257,0.00000000
-2.21810905,6.29633064,0.01358616,0.12745748,0.10675598,4.79008566,0.45991033,1.49748540,0.43450430,0.00000000
-2.21210605,6.33530049,0.01336253,0.12836228,0.10662740,4.81804034,0.46599605,1.51177697,0.43393040,0.00000000
-2.20610305,6.36846122,0.01313667,0.12921443,0.10634608,4.84062534,0.47167748,1.52551956,0.43302853,0.00000000
-2.20010005,6.39673267,0.01291377,0.13002759,0.10593850,4.85864107,0.47693652,1.53880267,0.43189562,0.00000000
-2.19409705,6.42122225,0.01269880,0.13081883,0.10543398,4.87305627,0.48176253,1.55174142,0.43063381,0.00000000
-2.18809405,6.44318002,0.01249635,0.13160776,0.10486360,4.88497173,0.48615117,1.56446840,0.42934639,0.00000000
-2.18209105,6.46394930,0.01231060,0.13241561,0.10425920,4.89557868,0.49010344,1.57712611,0.42813396,0.00000000
-2.17608804,6.48491437,0.01214525,0.13326443,0.10365243,4.90611309,0.49362466,1.58986006,0.42709087,0.00000000
-2.17008504,6.50744666,0.01200348,0.13417616,0.10307378,4.91780740,0.49672369,1.60281261,0.42630198,0.00000000
-2.16408204,6.53285105,0.01188792,0.13517192,0.10255177,4.93184124,0.49941210,1.61611749,0.42583990,0.00000000
-2.15807904,6.56231374,0.01180064,0.13627127,0.10211211,4.94929286,0.50170346,1.62989517,0.42576266,0.00000000
-2.15207604,6.59685352,0.01174314,0.13749152,0.10177705,4.97109306,0.50361257,1.64424874,0.42611186,0.00000000
-2.14607304,6.63727785,0.01171632,0.13884722,0.10156485,4.99798329,0.50515475,1.65926062,0.42691140,0.00000000
-2.14007004,6.68414555,0.01172050,0.14034966,0.10148923,5.03047974,0.50634508,1.67498976,0.42816660,0.00000000
-2.13406703,6.73773746,0.01175539,0.14200657,0.10155912,5.06884488,0.50719773,1.69146966,0.42986400,0.00000000
-2.12806403,6.79803648,0.01182009,0.14382195,0.10177836,5.11306777,0.50772529,1.70870709,0.43197150,0.00000000
-2.12206103,6.86471820,0.01191311,0.14579604,0.10214571,5.16285433,0.50793824,1.72668172,0.43443919,0.00000000
-2.11605803,6.93715300,0.01203234,0.14792553,0.10265484,5.21762816,0.50784459,1.74534686,0.43720055,0.00000000
-2.11005503,7.01442014,0.01217508,0.15020396,0.10329458,5.27654247,0.50744979,1.76463142,0.44017425,0.00000000
-2.10405203,7.09533401,0.01233803,0.15262230,0.10404925,5.33850292,0.50675689,1.78444334,0.44326645,0.00000000
-2.09804902,7.17848229,0.01251737,0.15516984,0.10489922,5.40220094,0.50576712,1.80467455,0.44637351,0.00000000
-2.09204602,7.26227516,0.01270878,0.15783521,0.10582155,5.46615667,0.50448089,1.82520761,0.44938522,0.00000000
-2.08604302,7.34500423,0.01290752,0.16060760,0.10679078,5.52876999,0.50289913,1.84592397,0.45218836,0.00000000
-2.08004002,7.42490934,0.01310854,0.16347813,0.10777991,5.58837816,0.50102512,1.86671367,0.45467057,0.00000000
-2.07403702,7.50025098,0.01330658,0.16644132,0.10876142,5.64331767,0.49886655,1.88748623,0.45672448,0.00000000
-2.06803402,7.56938549,0.01349632,0.16949653,0.10970839,5.69198822,0.49643798,1.90818227,0.45825183,0.00000000
-2.06203102,7.63084001,0.01367253,0.17264934,0.11059566,5.73291616,0.49376322,1.92878536,0.45916761,0.00000000
-2.05602801,7.68338396,0.01383027,0.17591284,0.11140098,5.76481482,0.49087787,1.94933325,0.45940385,0.00000000
-2.05002501,7.72609360,0.01396502,0.17930850,0.11210610,5.78663926,0.48783150,1.96992788,0.45891318,0.00000000
-2.04402201,7.75840658,0.01407286,0.18286690,0.11269772,5.79763296,0.48468952,1.99074316,0.45767161,0.00000000
-2.03801901,7.78016352,0.01415068,0.18662781,0.11316836,5.79736454,0.48153439,2.01202989,0.45568072,0.00000000
-2.03201601,7.79163400,0.01419627,0.19063991,0.11351696,5.78575252,0.47846618,2.03411694,0.45296892,0.00000000
-2.02601301,7.79352525,0.01420848,0.19495986,0.11374921,5.76307717,0.47560213,2.05740806,0.44959163,0.00000000
-2.02001001,7.78697225,0.01418727,0.19965082,0.11387770,5.72997862,0.47307530,2.08237404,0.44563056,0.00000000
-2.01400700,7.77350907,0.01413378,0.20478039,0.11392165,5.68744113,0.47103219,2.10953993,0.44119170,0.00000000
-2.00800400,7.75502186,0.01405032,0.21041797,0.11390645,5.63676408,0.46962935,2.13946738,0.43640243,0.00000000
-2.00200100,7.73368525,0.01394034,0.21663170,0.11386288,5.57952078,0.46902900,2.17273269,0.43140755,0.00000000
-1.99599800,7.71188437,0.01380832,0.22348500,0.11382604,5.51750673,0.46939402,2.20990117,0.42636452,0.00000000
-1.98999500,7.69212578,0.01365968,0.23103293,0.11383418,5.45267962,0.47088221,2.25149880,0.42143813,0.00000000
-1.98399200,7.67694123,0.01350058,0.23931847,0.11392723,5.38709333,0.47364034,2.29798264,0.41679469,0.00000000
