energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.46073037,1.72001962,0.55105113,0.53241003,0.00020248,0.01504169,0.00979949,1.07855254,0.08851862,0.14338158
-3.45472736,1.80442500,0.58128893,0.56079609,0.00021387,0.01602159,0.01027925,1.13241712,0.08989995,0.14897968
-3.44872436,1.88339596,0.60919553,0.58715555,0.00022457,0.01699040,0.01070954,1.18157907,0.09135379,0.15552970
-3.44272136,1.95534596,0.63435637,0.61098280,0.00023441,0.01793281,0.01108152,1.22510353,0.09277730,0.16285146
-3.43671836,2.01883358,0.65641252,0.63181361,0.00024320,0.01883358,0.01138740,1.26216574,0.09407589,0.17075867
-3.43071536,2.07260620,0.67507315,0.64923866,0.00025080,0.01967791,0.01162076,1.29207784,0.09516610,0.17906329
-3.42471236,2.11563775,0.69012573,0.66291551,0.00025706,0.02045174,0.01177668,1.31431125,0.09597796,0.18757999
-3.41870935,2.14715919,0.70144328,0.67257869,0.00026188,0.02114211,0.01185198,1.32851364,0.09645686,0.19613077
-3.41270635,2.16668016,0.70898820,0.67804737,0.00026519,0.02173746,0.01184535,1.33451952,0.09656489,0.20454947
-3.40670335,2.17400110,0.71281249,0.67923043,0.00026696,0.02222794,0.01175737,1.33235404,0.09628159,0.21268635
-3.40070035,2.16921539,0.71305440,0.67612857,0.00026716,0.02260563,0.01159053,1.32222965,0.09560409,0.22041254
-3.39469735,2.15270148,0.70993138,0.66883352,0.00026584,0.02286478,0.01134913,1.30453590,0.09454671,0.22762418
-3.38869435,2.12510557,0.70373004,0.65752437,0.00026306,0.02300197,0.01103918,1.27982282,0.09314006,0.23424625
-3.38269135,2.08731567,0.69479333,0.64246121,0.00025891,0.02301619,0.01066821,1.24877878,0.09142961,0.24023582
-3.37668834,2.04042852,0.68350582,0.62397650,0.00025352,0.02290891,0.01024500,1.21220387,0.08947388,0.24558463
-3.37068534,1.98571083,0.67027773,0.60246442,0.00024705,0.02268406,0.00977934,1.17098025,0.08734229,0.25032076
-3.36468234,1.92455663,0.65552876,0.57836876,0.00023967,0.02234800,0.00928170,1.12604083,0.08511274,0.25450923
-3.35867934,1.85844268,0.63967223,0.55216989,0.00023157,0.02190935,0.00876295,1.07833776,0.08286903,0.25825151
-3.35267634,1.78888378,0.62310081,0.52437128,0.00022296,0.02137883,0.00823404,1.02881232,0.08069817,0.26168357
-3.34667334,1.71738966,0.60617406,0.49548605,0.00021405,0.02076905,0.00770566,0.97836738,0.07868763,0.26497270
-3.34067034,1.64542507,0.58920881,0.46602413,0.00020505,0.02009421,0.00718804,0.92784358,0.07692277,0.26831284
-3.33466733,1.57437430,0.57247251,0.43648026,0.00019618,0.01936984,0.00669061,0.87800014,0.07548420,0.27191863
-3.32866433,1.50551109,0.55617982,0.40732327,0.00018762,0.01861243,0.00622187,0.82950086,0.07444549,0.27601812
-3.32266133,1.43997449,0.54049256,0.37898691,0.00017956,0.01783908,0.00578915,0.78290542,0.07387090,0.28084452
-3.31665833,1.37875104,0.52552277,0.35186226,0.00017218,0.01706713,0.00539852,0.73866612,0.07381354,0.28662707
-3.31065533,1.32266321,0.51133847,0.32629189,0.00016560,0.01631381,0.00505468,0.69712962,0.07431370,0.29358139
-3.30465233,1.27236370,0.49797173,0.30256578,0.00015994,0.01559585,0.00476092,0.65854301,0.07539753,0.30189971
-3.29864932,1.22833530,0.48542828,0.28091889,0.00015529,0.01492910,0.00451914,0.62306361,0.07707601,0.31174132
-3.29264632,1.19089536,0.47369805,0.26153033,0.00015171,0.01432826,0.00432985,0.59077144,0.07934440,0.32322372
-3.28664332,1.16020438,0.46276588,0.24452393,0.00014922,0.01380647,0.00419223,0.56168341,0.08218191,0.33641481
-3.28064032,1.13627769,0.45262162,0.22997014,0.00014782,0.01337512,0.00410426,0.53576834,0.08555193,0.35132671
-3.27463732,1.11899972,0.44326904,0.21788901,0.00014748,0.01304355,0.00406280,0.51296165,0.08940256,0.36791134
-3.26863432,1.10813983,0.43473297,0.20825415,0.00014814,0.01281891,0.00406375,0.49317921,0.09366766,0.38605837
-3.26263132,1.10336941,0.42706411,0.20099745,0.00014971,0.01270596,0.00410217,0.47632940,0.09826833,0.40559554
-3.25662831,1.10427953,0.42034147,0.19601447,0.00015210,0.01270703,0.00417248,0.46232290,0.10311475,0.42629171
-3.25062531,1.11039886,0.41467202,0.19317043,0.00015520,0.01282200,0.00426862,0.45108011,0.10810854,0.44786260
-3.24462231,1.12121161,0.41018782,0.19230644,0.00015888,0.01304835,0.00438422,0.44253570,0.11314543,0.46997910
-3.23861931,1.13617515,0.40704069,0.19324624,0.00016302,0.01338128,0.00451277,0.43664065,0.11811833,0.49227825
-3.23261631,1.15473735,0.40539486,0.19580293,0.00016751,0.01381388,0.00464781,0.43336174,0.12292059,0.51437628
-3.22661331,1.17635355,0.40541785,0.19978598,0.00017225,0.01433748,0.00478311,0.43267897,0.12744949,0.53588359
-3.22061031,1.20050293,0.40727045,0.20500804,0.00017715,0.01494192,0.00491282,0.43458125,0.13160982,0.55642110
-3.21460730,1.22670440,0.41109603,0.21129172,0.00018216,0.01561603,0.00503160,0.43906088,0.13531744,0.57563738
-3.20860430,1.25453173,0.41701011,0.21847603,0.00018726,0.01634809,0.00513478,0.44610732,0.13850260,0.59322618
-3.20260130,1.28362787,0.42509060,0.22642241,0.00019248,0.01712641,0.00521846,0.45570083,0.14111316,0.60894343
-3.19659830,1.31371820,0.43536938,0.23502009,0.00019788,0.01793990,0.00527960,0.46780639,0.14311727,0.62262337
-3.19059530,1.34462234,0.44782568,0.24419073,0.00020357,0.01877870,0.00531607,0.48236833,0.14450564,0.63419303
-3.18459230,1.37626433,0.46238166,0.25389206,0.00020974,0.01963485,0.00532671,0.49930606,0.14529323,0.64368455
-3.17858929,1.40868063,0.47890046,0.26412038,0.00021659,0.02050287,0.00531133,0.51851111,0.14552019,0.65124480
-3.17258629,1.44202560,0.49718689,0.27491172,0.00022441,0.02138039,0.00527065,0.53984558,0.14525216,0.65714181
-3.16658329,1.47657397,0.51699072,0.28634165,0.00023351,0.02226863,0.00520630,0.56314212,0.14457975,0.66176774
-3.16058029,1.51271989,0.53801243,0.29852342,0.00024427,0.02317287,0.00512074,0.58820522,0.14361726,0.66563790
-3.15457729,1.55097211,0.55991126,0.31160461,0.00025711,0.02410272,0.00501710,0.61481389,0.14250066,0.66938583
-3.14857429,1.59194492,0.58231499,0.32576211,0.00027246,0.02507227,0.00489916,0.64272520,0.14138479,0.67375418
-3.14257129,1.63634475,0.60483121,0.34119563,0.00029079,0.02610011,0.00477112,0.67167864,0.14043990,0.67958139
-3.13656828,1.68495209,0.62705931,0.35811982,0.00031260,0.02720904,0.00463753,0.70140090,0.13984763,0.68778428
-3.13056528,1.73859893,0.64860280,0.37675520,0.00033837,0.02842568,0.00450311,0.73161068,0.13979639,0.69933675
-3.12456228,1.79814185,0.66908126,0.39731822,0.00036858,0.02977984,0.00437259,0.76202341,0.14047641,0.71524481
-3.11855928,1.86443127,0.68814153,0.42001085,0.00040371,0.03130365,0.00425063,0.79235543,0.14207444,0.73651840
-3.11255628,1.93827738,0.70546740,0.44500994,0.00044417,0.03303048,0.00414161,0.82232768,0.14476825,0.76414057
-3.10655328,2.02041381,0.72078776,0.47245696,0.00049037,0.03499381,0.00404958,0.85166851,0.14872116,0.79903462
-3.10055028,2.11146008,0.73388258,0.50244850,0.00054265,0.03722579,0.00397813,0.88011590,0.15407662,0.84203010
-3.09454727,2.21188417,0.74458682,0.53502796,0.00060129,0.03975589,0.00393034,0.90741887,0.16095304,0.89382859
-3.08854427,2.32196676,0.75279210,0.57017893,0.00066650,0.04260934,0.00390868,0.93333849,0.16943905,0.95497036
-3.08254127,2.44176876,0.75844630,0.60782060,0.00073842,0.04580581,0.00391501,0.95764839,0.17958935,1.02580318
-3.07653827,2.57110396,0.76155124,0.64780545,0.00081710,0.04935797,0.00395058,0.98013539,0.19142129,1.10645454
-3.07053527,2.70951827,0.76215881,0.68991954,0.00090253,0.05327041,0.00401600,1.00060015,0.20491234,1.19680863
-3.06453227,2.85627747,0.76036586,0.73388547,0.00099460,0.05753867,0.00411132,1.01885846,0.21999869,1.29648946
-3.05852926,3.01036450,0.75630829,0.77936794,0.00109314,0.06214863,0.00423603,1.03474304,0.23657494,1.40485132
-3.05252626,3.17048764,0.75015477,0.82598184,0.00119790,0.06707625,0.00438917,1.04810642,0.25449525,1.52097774
-3.04652326,3.33510005,0.74210049,0.87330253,0.00130859,0.07228767,0.00456937,1.05882466,0.27357574,1.64368974
-3.04052026,3.50243095,0.73236125,0.92087805,0.00142486,0.07773979,0.00477498,1.06680209,0.29359837,1.77156388
-3.03451726,3.67052801,0.72116817,0.96824258,0.00154631,0.08338120,0.00500415,1.07197689,0.31431619,1.90296037
-3.02851426,3.83730990,0.70876324,1.01493085,0.00167253,0.08915356,0.00525491,1.07432739,0.33545989,2.03606069
-3.02251126,4.00062758,0.69539580,1.06049258,0.00180311,0.09499333,0.00552534,1.07387861,0.35674544,2.16891417
-3.01650825,4.15833212,0.68131987,1.10450658,0.00193763,0.10083383,0.00581359,1.07070883,0.37788272,2.29949197
-3.01050525,4.30834635,0.66679228,1.14659369,0.00207571,0.10660747,0.00611809,1.06495557,0.39858470,2.42574691
-3.00450225,4.44873764,0.65207146,1.18642805,0.00221698,0.11224819,0.00643757,1.05682056,0.41857700,2.54567680
-2.99849925,4.57778818,0.63741656,1.22374616,0.00236113,0.11769385,0.00677117,1.04657327,0.43760726,2.65738881
-2.99249625,4.69405990,0.62308674,1.25835338,0.00250788,0.12288855,0.00711855,1.03455233,0.45545415,2.75916227
-2.98649325,4.79645057,0.60934030,1.29012748,0.00265702,0.12778484,0.00747997,1.02116464,0.47193546,2.84950691
-2.98049025,4.88423831,0.59643335,1.31901914,0.00280838,0.13234548,0.00785630,1.00688175,0.48691493,2.92721416
-2.97448724,4.95711214,0.58461790,1.34504950,0.00296184,0.13654489,0.00824911,0.99223337,0.50030759,2.99139885
-2.96848424,5.01518680,0.57413922,1.36830473,0.00311733,0.14037018,0.00866069,0.97779785,0.51208320,3.04152937
-2.96248124,5.05900077,0.56523224,1.38892823,0.00327481,0.14382154,0.00909407,0.96418987,0.52226769,3.07744490
-2.95647824,5.08949748,0.55811723,1.40711050,0.00343425,0.14691224,0.00955298,0.95204549,0.53094258,3.09935870
-2.95047524,5.10799021,0.55299458,1.42307765,0.00359563,0.14966797,0.01004186,0.94200502,0.53824227,3.10784747
-2.94447224,5.11611243,0.55003918,1.43707885,0.00375894,0.15212584,0.01056581,0.93469428,0.54434933,3.10382708
-2.93846923,5.11575571,0.54939433,1.44937354,0.00392415,0.15433279,0.01113051,0.93070478,0.54948824,3.08851623
-2.93246623,5.10899835,0.55116576,1.46021901,0.00409119,0.15634381,0.01174212,0.93057387,0.55391749,3.06338952
-2.92646323,5.09802787,0.55541594,1.46985901,0.00425999,0.15821983,0.01240722,0.93476539,0.55792079,3.03012248
-2.92046023,5.08506142,0.56215912,1.47851392,0.00443043,0.16002549,0.01313264,0.94365190,0.56179756,2.99053111
-2.91445723,5.07226747,0.57135755,1.48637292,0.00460239,0.16182694,0.01392535,0.95749925,0.56585321,2.94650881
-2.90845423,5.06169267,0.58291904,1.49358854,0.00477577,0.16368963,0.01479233,0.97645421,0.57038968,2.89996353
-2.90245123,5.05519689,0.59669631,1.50027378,0.00495046,0.16567641,0.01574034,1.00053597,0.57569649,2.85275784
-2.89644822,5.05439922,0.61248825,1.50650176,0.00512642,0.16784575,0.01677584,1.02963194,0.58204277,2.80665427
-2.89044522,5.06063682,0.63004329,1.51230786,0.00530369,0.17025039,0.01790476,1.06349824,0.58967044,2.76326800
-2.88444222,5.07493780,0.64906477,1.51769407,0.00548246,0.17293627,0.01913234,1.10176495,0.59878875,2.72402814
-2.87843922,5.09800855,0.66921834,1.52263519,0.00566306,0.17594182,0.02046300,1.14394625,0.60957023,2.69014866
-2.87243622,5.13023501,0.69014104,1.52708636,0.00584602,0.17929767,0.02190014,1.18945478,0.62214812,2.66260917
-2.86643322,5.17169671,0.71145192,1.53099143,0.00603211,0.18302656,0.02344605,1.23762012,0.63661510,2.64214536
-2.86043022,5.22219176,0.73276352,1.53429156,0.00622235,0.18714360,0.02510168,1.28771028,0.65302323,2.62924839
-2.85442721,5.28127044,0.75369404,1.53693352,0.00641806,0.19165669,0.02686665,1.33895547,0.67138497,2.62417218
-2.84842421,5.34827497,0.77387932,1.53887709,0.00662080,0.19656711,0.02873903,1.39057311,0.69167496,2.62694729
-2.84242121,5.42238245,0.79298441,1.54010114,0.00683241,0.20187017,0.03071532,1.44179292,0.71383239,2.63739980
-2.83641821,5.50264868,0.81071392,1.54060809,0.00705494,0.20755589,0.03279036,1.49188095,0.73776380,2.65517395
-2.83041521,5.58805008,0.82682080,1.54042631,0.00729065,0.21360967,0.03495728,1.54016154,0.76334602,2.67975673
-2.82441221,5.67752206,0.84111309,1.53961060,0.00754189,0.22001287,0.03720747,1.58603611,0.79042922,2.71050364
-2.81840920,5.76999194,0.85345836,1.53824049,0.00781108,0.22674332,0.03953052,1.62899813,0.81883994,2.74666410
-2.81240620,5.86440564,0.86378561,1.53641676,0.00810057,0.23377576,0.04191429,1.66864354,0.84838401,2.78740612
-2.80640320,5.95974762,0.87208452,1.53425628,0.00841257,0.24108213,0.04434483,1.70467632,0.87884943,2.83183946
-2.80040020,6.05505414,0.87840230,1.53188554,0.00874902,0.24863186,0.04680653,1.73690911,0.91000920,2.87903717
-2.79439720,6.14942053,0.88283819,1.52943349,0.00911153,0.25639205,0.04928207,1.76525907,0.94162415,2.92805535
-2.78839420,6.24200327,0.88553600,1.52702389,0.00950123,0.26432767,0.05175263,1.78973944,0.97344589,2.97795121
-2.78239120,6.33201836,0.88667512,1.52476798,0.00991874,0.27240169,0.05419794,1.81044737,1.00521989,3.02779974
-2.77638819,6.41873719,0.88646054,1.52275768,0.01036404,0.28057530,0.05659650,1.82754899,1.03668876,3.07670915
-2.77038519,6.50148146,0.88511234,1.52105998,0.01083645,0.28880816,0.05892581,1.84126251,1.06759583,3.12383524
-2.76438219,6.57961845,0.88285523,1.51971281,0.01133461,0.29705866,0.06116262,1.85184056,1.09768887,3.16839499
-2.75837919,6.65255782,0.87990867,1.51872256,0.01185644,0.30528436,0.06328331,1.85955268,1.12672414,3.20967940
-2.75237619,6.71975077,0.87647805,1.51806359,0.01239919,0.31344235,0.06526425,1.86466887,1.15447044,3.24706545
-2.74637319,6.78069222,0.87274720,1.51767973,0.01295948,0.32148983,0.06708223,1.86744522,1.18071337,3.28002726
-2.74037019,6.83492611,0.86887260,1.51748755,0.01353337,0.32938467,0.06871499,1.86811209,1.20525931,3.30814597
-2.73436718,6.88205379,0.86497951,1.51738148,0.01411644,0.33708596,0.07014169,1.86686544,1.22793943,3.33111834
-2.72836418,6.92174503,0.86115994,1.51724023,0.01470389,0.34455477,0.07134347,1.86386154,1.24861317,3.34876350
-2.72236118,6.95375111,0.85747248,1.51693443,0.01529070,0.35175472,0.07230394,1.85921501,1.26717138,3.36102775
-2.71635818,6.97791889,0.85394388,1.51633479,0.01587170,0.35865267,0.07300972,1.85300023,1.28353888,3.36798700
-2.71035518,6.99420522,0.85057212,1.51532062,0.01644174,0.36521937,0.07345091,1.84525552,1.29767636,3.36984679
-2.70435218,7.00269045,0.84733067,1.51378797,0.01699580,0.37143008,0.07362143,1.83598973,1.30958165,3.36693960
-2.69834917,7.00359014,0.84417362,1.51165727,0.01752905,0.37726511,0.07351934,1.82519064,1.31929016,3.35971968
-2.69234617,6.99726419,0.84104138,1.50887985,0.01803705,0.38271033,0.07314707,1.81283436,1.32687479,3.34875524
-2.68634317,6.98422242,0.83786652,1.50544306,0.01851573,0.38775762,0.07251144,1.79889524,1.33244499,3.33471838
-2.68034017,6.96512628,0.83457958,1.50137381,0.01896150,0.39240518,0.07162365,1.78335545,1.33614521,3.31837286
-2.67433717,6.94078590,0.83111431,1.49674037,0.01937129,0.39665780,0.07049902,1.76621367,1.33815282,3.30056000
-2.66833417,6.91215256,0.82741242,1.49165218,0.01974257,0.40052690,0.06915676,1.74749247,1.33867535,3.28218303
-2.66233117,6.88030616,0.82342735,1.48625790,0.02007333,0.40403055,0.06761947,1.72724389,1.33794720,3.26419015
-2.65632816,6.84643793,0.81912708,1.48074164,0.02036207,0.40719319,0.06591260,1.70555294,1.33622588,3.24755646
-2.65032516,6.81182844,0.81449598,1.47531758,0.02060781,0.41004525,0.06406385,1.68253903,1.33378766,3.23326500
-2.64432216,6.77782114,0.80953541,1.47022321,0.02081000,0.41262246,0.06210243,1.65835506,1.33092265,3.22228694
-2.63831916,6.74579195,0.80426339,1.46571150,0.02096848,0.41496504,0.06005841,1.63318462,1.32792943,3.21556115
-2.63231616,6.71711535,0.79871321,1.46204218,0.02108345,0.41711653,0.05796191,1.60723713,1.32510897,3.21397300
-2.62631316,6.69312751,0.79293125,1.45947275,0.02115540,0.41912245,0.05584245,1.58074154,1.32275810,3.21833263
-2.62031016,6.67508736,0.78697397,1.45824925,0.02118506,0.42102872,0.05372822,1.55393876,1.32116241,3.22935280
-2.61430715,6.66413649,0.78090448,1.45859742,0.02117335,0.42287989,0.05164556,1.52707321,1.32058863,3.24762640
-2.60830415,6.66125885,0.77478863,1.46071445,0.02112135,0.42471717,0.04961834,1.50038399,1.32127681,3.27360415
-2.60230115,6.66724161,0.76869105,1.46476172,0.02103024,0.42657644,0.04766761,1.47409600,1.32343222,3.30757284
-2.59629815,6.68263843,0.76267115,1.47085879,0.02090129,0.42848624,0.04581125,1.44841151,1.32721744,3.34963480
-2.59029515,6.70773673,0.75677944,1.47907893,0.02073583,0.43046578,0.04406376,1.42350240,1.33274478,3.39968948
-2.58429215,6.74253039,0.75105427,1.48944635,0.02053522,0.43252320,0.04243614,1.39950352,1.34006954,3.45741805
-2.57828914,6.78669950,0.74551913,1.50193524,0.02030088,0.43465409,0.04093591,1.37650742,1.34918421,3.52227207
-2.57228614,6.83959858,0.74018070,1.51647078,0.02003425,0.43684037,0.03956719,1.35456064,1.36001438,3.59346734
-2.56628314,6.90025455,0.73502778,1.53293195,0.01973678,0.43904966,0.03833087,1.33366170,1.37241633,3.66998406
-2.56028014,6.96737536,0.73003106,1.55115611,0.01940996,0.44123525,0.03722486,1.31376094,1.38617689,3.75057408
-2.55427714,7.03936996,0.72514375,1.57094512,0.01905533,0.44333657,0.03624440,1.29476216,1.40101567,3.83377607
-2.54827414,7.11437971,0.72030320,1.59207267,0.01867444,0.44528038,0.03538241,1.27652602,1.41658984,3.91793896
-2.54227114,7.19032075,0.71543317,1.61429249,0.01826889,0.44698252,0.03462986,1.25887506,1.43250146,4.00125371
-2.53626813,7.26493640,0.71044685,1.63734702,0.01784035,0.44835031,0.03397620,1.24160021,1.44830729,4.08179291
-2.53026513,7.33585812,0.70525034,1.66097595,0.01739054,0.44928539,0.03340970,1.22446845,1.46353070,4.15755750
-2.52426213,7.40067268,0.69974652,1.68492433,0.01692124,0.44968696,0.03291791,1.20723145,1.47767545,4.22652907
-2.51825913,7.45699343,0.69383896,1.70894952,0.01643431,0.44945538,0.03248802,1.18963468,1.49024065,4.28672622
-2.51225613,7.50253243,0.68743584,1.73282686,0.01593169,0.44849578,0.03210718,1.17142692,1.50073643,4.33626276
-2.50625313,7.53517069,0.68045356,1.75635337,0.01541541,0.44672166,0.03176285,1.15236950,1.50869959,4.37340537
-2.50025013,7.55302339,0.67281996,1.77934953,0.01488755,0.44405828,0.03144309,1.13224527,1.51370847,4.39662849
-2.49424712,7.55449723,0.66447691,1.80165888,0.01435029,0.44044568,0.03113677,1.11086668,1.51539655,4.40466377
-2.48824412,7.53833752,0.65538230,1.82314543,0.01380587,0.43584119,0.03083377,1.08808289,1.51346396,4.39654197
-2.48224112,7.50366285,0.64551127,1.84368927,0.01325660,0.43022123,0.03052517,1.06378565,1.50768650,4.37162526
-2.47623812,7.44998616,0.63485672,1.86318046,0.01270481,0.42358249,0.03020331,1.03791378,1.49792177,4.32962855
-2.47023512,7.37722148,0.62342914,1.88151196,0.01215287,0.41594232,0.02986191,1.01045607,1.48411221,4.27062862
-2.46423212,7.28567651,0.61125584,1.89857200,0.01160317,0.40733829,0.02949605,0.98145278,1.46628496,4.19506087
-2.45822911,7.17603188,0.59837968,1.91423655,0.01105805,0.39782709,0.02910226,0.95099550,1.44454858,4.10370382
-2.45222611,7.04930865,0.58485750,1.92836280,0.01051983,0.38748275,0.02867842,0.91922573,1.41908717,3.99765212
-2.44622311,6.90682621,0.57075829,1.94078408,0.00999078,0.37639428,0.02822380,0.88633213,1.39015190,3.87827959
-2.44022011,6.75015316,0.55616137,1.95130699,0.00947306,0.36466290,0.02773894,0.85254672,1.35805095,3.74719404
-2.43421711,6.58105389,0.54115471,1.95971119,0.00896876,0.35239900,0.02722567,0.81814023,1.32313797,3.60618612
-2.42821411,6.40143391,0.52583343,1.96575222,0.00847983,0.33971894,0.02668695,0.78341680,1.28580017,3.45717455
-2.42221111,6.21328651,0.51029865,1.96916750,0.00800811,0.32674195,0.02612688,0.74870831,1.24644626,3.30215038
-2.41620810,6.01864349,0.49465676,1.96968541,0.00755533,0.31358708,0.02555057,0.71436848,1.20549507,3.14312248
-2.41020510,5.81953174,0.47901902,1.96703725,0.00712306,0.30037059,0.02496409,0.68076693,1.16336533,2.98206670
-2.40420210,5.61793743,0.46350162,1.96097153,0.00671280,0.28720360,0.02437434,0.64828353,1.12046680,2.82088036
-2.39819910,5.41577845,0.44822592,1.95126998,0.00632592,0.27419027,0.02378898,0.61730280,1.07719331,2.66134375
-2.39219610,5.21488551,0.43331906,1.93776439,0.00596370,0.26142643,0.02321629,0.58820878,1.03391763,2.50508950
-2.38619310,5.01699141,0.41891446,1.92035327,0.00562735,0.24899878,0.02266507,0.56138015,0.99098816,2.35358039
-2.38019010,4.82372741,0.40515233,1.89901753,0.00531803,0.23698443,0.02214444,0.53718567,0.94872745,2.20809556
-2.37418709,4.63662537,0.39217993,1.87383388,0.00503686,0.22545101,0.02166370,0.51597983,0.90743222,2.06972474
-2.36818409,4.45712378,0.38015135,1.84498532,0.00478491,0.21445697,0.02123210,0.49809856,0.86737447,1.93936961
-2.36218109,4.28657558,0.36922682,1.81276760,0.00456326,0.20405225,0.02085866,0.48385502,0.82880351,1.81775109
-2.35617809,4.12625583,0.35957122,1.77759116,0.00437292,0.19427902,0.02055189,0.47353509,0.79194829,1.70542136
-2.35017509,3.97736714,0.35135189,1.73997810,0.00421490,0.18517251,0.02031957,0.46739271,0.75701976,1.60277890
-2.34417209,3.84104127,0.34473558,1.70055393,0.00409012,0.17676175,0.02016845,0.46564471,0.72421285,1.51008528
-2.33816908,3.71833546,0.33988456,1.66003416,0.00399945,0.16907023,0.02010403,0.46846531,0.69370780,1.42748214
-2.33216608,3.61022280,0.33695191,1.61920612,0.00394361,0.16211635,0.02013024,0.47598012,0.66567049,1.35500722
-2.32616308,3.51757621,0.33607625,1.57890657,0.00392318,0.15591357,0.02024931,0.48825975,0.64025185,1.29260842
-2.32016008,3.44114641,0.33737581,1.53999590,0.00393852,0.15047043,0.02046146,0.50531329,0.61758610,1.24015516
-2.31415708,3.38153481,0.34094234,1.50333000,0.00398970,0.14579016,0.02076483,0.52708174,0.59778799,1.19744671
-2.30815408,3.33916255,0.34683489,1.46973090,0.00407650,0.14187022,0.02115529,0.55343183,0.58094919,1.16421727
-2.30215108,3.31423771,0.35507394,1.43995744,0.00419829,0.13870155,0.02162651,0.58415051,0.56713408,1.14013816
-2.29614807,3.30672284,0.36563601,1.41467728,0.00435404,0.13626784,0.02216987,0.61894062,0.55637515,1.12481756
-2.29014507,3.31630508,0.37844924,1.39444151,0.00454222,0.13454464,0.02277465,0.65741816,0.54866848,1.11779835
-2.28414207,3.34237150,0.39339018,1.37966296,0.00476080,0.13349873,0.02342815,0.69911163,0.54396960,1.11855517
-2.27813907,3.38399189,0.41028204,1.37059930,0.00500723,0.13308750,0.02411598,0.74346383,0.54219010,1.12649134
-2.27213607,3.43991113,0.42889471,1.36734165,0.00527842,0.13325871,0.02482236,0.78983654,0.54319534,1.14093678
-2.26613307,3.50855283,0.44894664,1.36980944,0.00557077,0.13395050,0.02553049,0.83751823,0.54680356,1.16114779
-2.26013007,3.58803544,0.47010883,1.37775167,0.00588019,0.13509191,0.02622299,0.88573499,0.55278663,1.18630941
-2.25412706,3.67620151,0.49201073,1.39075479,0.00620217,0.13660375,0.02688236,0.93366471,0.56087261,1.21554101
-2.24812406,3.77065977,0.51424818,1.40825688,0.00653184,0.13839991,0.02749148,0.98045406,0.57075011,1.24790548
-2.24212106,3.86883967,0.53639308,1.42956769,0.00686407,0.14038922,0.02803405,1.02523820,0.58207451,1.28242227
-2.23611806,3.96805652,0.55800455,1.45389390,0.00719358,0.14247762,0.02849512,1.06716248,0.59447599,1.31808396
-2.23011506,4.06558558,0.57864125,1.48036853,0.00751509,0.14457066,0.02886149,1.10540544,0.60756891,1.35387627
-2.22411206,4.15874233,0.59787448,1.50808355,0.00782342,0.14657632,0.02912213,1.13920240,0.62096260,1.38880072
-2.21810905,4.24496599,0.61530144,1.53612440,0.00811368,0.14840795,0.02926849,1.16786863,0.63427291,1.42189921
-2.21210605,4.32190317,0.63055834,1.56360519,0.00838139,0.14998720,0.02929482,1.19082132,0.64713432,1.45227966
-2.20610305,4.38748823,0.64333262,1.58970317,0.00862266,0.15124691,0.02919829,1.20759922,0.65921206,1.47914153
-2.20010005,4.44001712,0.65337402,1.61369141,0.00883430,0.15213376,0.02897916,1.21787931,0.67021388,1.50180011
-2.19409705,4.47821161,0.66050388,1.63496812,0.00901398,0.15261061,0.02864075,1.22148966,0.67990085,1.51970865
-2.18809405,4.50127120,0.66462234,1.65308187,0.00916032,0.15265834,0.02818937,1.21841790,0.68809701,1.53247707
-2.18209105,4.50891041,0.66571308,1.66775151,0.00927299,0.15227724,0.02763422,1.20881487,0.69469724,1.53988657
-2.17608804,4.50137979,0.66384546,1.67888010,0.00935277,0.15148774,0.02698708,1.19299337,0.69967311,1.54189920
-2.17008504,4.47946962,0.65917388,1.68656223,0.00940157,0.15033051,0.02626209,1.17142183,0.70307644,1.53866200
-2.16408204,4.44449578,0.65193437,1.69108448,0.00942240,0.14886591,0.02547533,1.14471328,0.70504038,1.53050541
-2.15807904,4.39826821,0.64243854,1.69291867,0.00941939,0.14717277,0.02464444,1.11360994,0.70577775,1.51793583
-2.15207604,4.34304287,0.63106501,1.69270824,0.00939762,0.14534649,0.02378819,1.07896403,0.70557691,1.50162259
-2.14607304,4.28145873,0.61824873,1.69124791,0.00936308,0.14349668,0.02292596,1.04171550,0.70479490,1.48237992
-2.14007004,4.21646190,0.60446843,1.68945738,0.00932244,0.14174417,0.02207732,1.00286747,0.70384832,1.46114429
-2.13406703,4.15121960,0.59023271,1.68834963,0.00928295,0.14021775,0.02126155,0.96346015,0.70320193,1.43894843
-2.12806403,4.08902673,0.57606518,1.68899505,0.00925214,0.13905045,0.02049711,0.92454425,0.70335567,1.41689267
-2.12206103,4.03320842,0.56248921,1.69248245,0.00923769,0.13837586,0.01980127,0.88715460,0.70483017,1.39611507
-2.11605803,3.98702179,0.55001265,1.69987824,0.00924713,0.13832422,0.01918967,0.85228468,0.70815152,1.37776132
-2.11005503,3.95356037,0.53911316,1.71218534,0.00928761,0.13901873,0.01867599,0.82086295,0.71383577,1.36295576
-2.10405203,3.93566452,0.53022449,1.73030325,0.00936572,0.14057200,0.01827160,0.79373141,0.72237367,1.35277461
-2.09804902,3.93584076,0.52372419,1.75499078,0.00948724,0.14308295,0.01798537,0.77162693,0.73421629,1.34822247
