energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.87993997,10.12539935,2.63099794,0.94397988,0.06755680,0.49895479,4.44882123,3.72556415,0.06511328,5.43562668
-5.87393697,10.14096373,2.65987619,0.93861628,0.06843504,0.48894031,4.52705926,3.72217368,0.06365862,5.47420061
-5.86793397,10.15853619,2.69060199,0.93347972,0.06938835,0.47898627,4.60561743,3.71794320,0.06244895,5.51383719
-5.86193097,10.17686553,2.72282098,0.92841497,0.07037959,0.46912033,4.68328787,3.71272105,0.06147492,5.55357105
-5.85592796,10.19436558,2.75607478,0.92323444,0.07136785,0.45935073,4.75876135,3.70624739,0.06072165,5.59226752
-5.84992496,10.20917099,2.78980772,0.91772674,0.07231015,0.44966801,4.83065532,3.69816621,0.06016960,5.62865624
-5.84392196,10.21920455,2.82337718,0.91166625,0.07316303,0.44004743,4.89754562,3.68804169,0.05979553,5.66137074
-5.83791896,10.22225273,2.85606704,0.90482338,0.07388431,0.43045194,4.95800076,3.67537780,0.05957341,5.68899241
-5.83191596,10.21604642,2.88710387,0.89697506,0.07443469,0.42083544,5.01061755,3.65964038,0.05947547,5.71009680
-5.82591296,10.19834295,2.91567539,0.88791484,0.07477921,0.41114634,5.05405685,3.64028032,0.05947302,5.72330041
-5.81990995,10.16700634,2.94095051,0.87746229,0.07488857,0.40133115,5.08707821,3.61675699,0.05953739,5.72730606
-5.81390695,10.12008233,2.96210042,0.86547123,0.07474019,0.39133790,5.10857215,3.58856084,0.05964066,5.72094500
-5.80790395,10.05586543,2.97832013,0.85183643,0.07431893,0.38111945,5.11758890,3.55523413,0.05975633,5.70321416
-5.80190095,9.97295571,2.98884962,0.83649847,0.07361761,0.37063624,5.11336273,3.51638932,0.05985987,5.67330729
-5.79589795,9.87030339,2.99299417,0.81944668,0.07263711,0.35985868,5.09533099,3.47172417,0.05992918,5.63063879
-5.78989495,9.74724004,2.99014314,0.80071992,0.07138620,0.34876891,5.06314728,3.42103339,0.05994492,5.57485981
-5.78389195,9.60349587,2.97978668,0.78040533,0.06988107,0.33736191,5.01668845,3.36421645,0.05989068,5.50586592
-5.77788894,9.43920308,2.96152982,0.75863507,0.06814458,0.32564605,4.95605523,3.30128156,0.05975313,5.42379682
-5.77188594,9.25488571,2.93510354,0.73558128,0.06620524,0.31364289,4.88156679,3.23234587,0.05952202,5.32902794
-5.76588294,9.05143726,2.90037247,0.71144950,0.06409605,0.30138650,4.79374943,3.15763210,0.05919006,5.22215500
-5.75987994,8.83008737,2.85733896,0.68647091,0.06185324,0.28892225,4.69331998,3.07746202,0.05875281,5.10397213
-5.75387694,8.59235951,2.80614342,0.66089372,0.05951480,0.27630511,4.58116479,2.99224718,0.05820845,4.97544477
-5.74787394,8.34002160,2.74706080,0.63497421,0.05711922,0.26359773,4.45831501,2.90247728,0.05755747,4.83767855
-5.74187094,8.07503189,2.68049352,0.60896764,0.05470403,0.25086827,4.32591924,2.80870698,0.05680239,4.69188549
-5.73586793,7.79948223,2.60696091,0.58311971,0.05230469,0.23818818,4.18521446,2.71154143,0.05594743,4.53934887
-5.72986493,7.51554096,2.52708565,0.55765863,0.04995342,0.22563000,4.03749641,2.61162126,0.05499812,4.38138810
-5.72386193,7.22539758,2.44157763,0.53278831,0.04767837,0.21326537,3.88409023,2.50960755,0.05396101,4.21932485
-5.71785893,6.93121094,2.35121579,0.50868293,0.04550293,0.20116323,3.72632253,2.40616717,0.05284327,4.05445162
-5.71185593,6.63506281,2.25682867,0.48548289,0.04344532,0.18938836,3.56549541,2.30195924,0.05165246,3.88800363
-5.70585293,6.33891796,2.15927429,0.46329250,0.04151837,0.17800038,3.40286336,2.19762274,0.05039618,3.72113500
-5.69984992,6.04459200,2.05942018,0.44217921,0.03972961,0.16705306,3.23961361,2.09376594,0.04908190,3.55489960
-5.69384692,5.75372745,1.95812407,0.42217449,0.03808153,0.15659416,3.07685002,1.99095778,0.04771678,3.39023710
-5.68784392,5.46777849,1.85621612,0.40327614,0.03657206,0.14666570,2.91558119,1.88972143,0.04630754,3.22796426
-5.68184092,5.18800420,1.75448306,0.38545189,0.03519521,0.13730456,2.75671238,1.79052999,0.04486041,3.06877141
-5.67583792,4.91546998,1.65365482,0.36864401,0.03394184,0.12854356,2.60104156,1.69380464,0.04338115,2.91322377
-5.66983492,4.65105633,1.55439390,0.35277477,0.03280056,0.12041272,2.44925905,1.59991474,0.04187508,2.76176717
-5.66383192,4.39547397,1.45728769,0.33775226,0.03175858,0.11294083,2.30195050,1.50918016,0.04034717,2.61473751
-5.65782891,4.14928409,1.36284386,0.32347650,0.03080266,0.10615712,2.15960277,1.42187509,0.03880223,2.47237314
-5.65182591,3.91292218,1.27148852,0.30984529,0.02991995,0.10009295,2.02261212,1.33823346,0.03724497,2.33482936
-5.64582291,3.68672405,1.18356722,0.29675979,0.02909878,0.09478346,1.89129406,1.25845516,0.03568026,2.20219409
-5.63981991,3.47095231,1.09934816,0.28412936,0.02832930,0.09026909,1.76589436,1.18271299,0.03411320,2.07450392
-5.63381691,3.26582194,1.01902739,0.27187567,0.02760403,0.08659676,1.64660053,1.11115954,0.03254931,1.95175954
-5.62781391,3.07152343,0.94273554,0.25993570,0.02691818,0.08382075,1.53355315,1.04393380,0.03099460,1.83393999
-5.62181091,2.88824232,0.87054547,0.24826386,0.02626986,0.08200320,1.42685665,0.98116701,0.02945564,1.72101495
-5.61580790,2.71617420,0.80248044,0.23683284,0.02566008,0.08121396,1.32658897,0.92298722,0.02793958,1.61295468
-5.60980490,2.55553439,0.73852243,0.22563356,0.02509256,0.08153008,1.23280980,0.86952250,0.02645408,1.50973731
-5.60380190,2.40656202,0.67862007,0.21467406,0.02457341,0.08303455,1.14556712,0.82090239,0.02500725,1.41135325
-5.59779890,2.26951841,0.62269601,0.20397757,0.02411070,0.08581456,1.06490191,0.77725750,0.02360748,1.31780691
-5.59179590,2.14468000,0.57065337,0.19357989,0.02371385,0.08995913,0.99085088,0.73871734,0.02226326,1.22911578
-5.58579290,2.03232650,0.52238125,0.18352628,0.02339298,0.09555631,0.92344743,0.70540639,0.02098297,1.14530731
-5.57978989,1.93272494,0.47775918,0.17386801,0.02315822,0.10268978,0.86272080,0.67743861,0.01977466,1.06641396
-5.57378689,1.84611087,0.43666046,0.16465889,0.02301899,0.11143530,0.80869371,0.65491075,0.01864579,0.99246702
-5.56778389,1.77266763,0.39895463,0.15595180,0.02298333,0.12185675,0.76137872,0.63789482,0.01760298,0.92348969
-5.56178089,1.71250536,0.36450899,0.14779558,0.02305725,0.13400225,0.72077366,0.62643007,0.01665185,0.85949004
-5.55577789,1.66564060,0.33318955,0.14023227,0.02324422,0.14790034,0.68685643,0.62051519,0.01579679,0.80045436
-5.54977489,1.63197820,0.30486146,0.13329494,0.02354470,0.16355641,0.65957951,0.62010095,0.01504084,0.74634139
-5.54377189,1.61129629,0.27938903,0.12700605,0.02395586,0.18094964,0.63886460,0.62508401,0.01438559,0.69707781
-5.53776888,1.60323556,0.25663578,0.12137661,0.02447144,0.20003063,0.62459762,0.63530213,0.01383117,0.65255527
-5.53176588,1.60729349,0.23646432,0.11640581,0.02508170,0.22071979,0.61662440,0.65053145,0.01337620,0.61262922
-5.52576288,1.62282411,0.21873650,0.11208147,0.02577360,0.24290671,0.61474739,0.67048580,0.01301789,0.57711939
-5.51975988,1.64904344,0.20331368,0.10838086,0.02653109,0.26645071,0.61872348,0.69481856,0.01275215,0.54581212
-5.51375688,1.68504074,0.19005726,0.10527215,0.02733546,0.29118241,0.62826317,0.72312698,0.01257370,0.51846417
-5.50775388,1.72979521,0.17882956,0.10271617,0.02816594,0.31690663,0.64303124,0.75495900,0.01247626,0.49480788
-5.50175088,1.78219749,0.16949481,0.10066836,0.02900023,0.34340639,0.66264882,0.78982241,0.01245274,0.47455735
-5.49574787,1.84107550,0.16192047,0.09908101,0.02981523,0.37044802,0.68669708,0.82719612,0.01249544,0.45741527
-5.48974487,1.90522329,0.15597864,0.09790536,0.03058769,0.39778727,0.71472228,0.86654317,0.01259627,0.44308009
-5.48374187,1.97343224,0.15154748,0.09709372,0.03129493,0.42517618,0.74624233,0.90732496,0.01274693,0.43125307
-5.47773887,2.04452306,0.14851264,0.09660140,0.03191555,0.45237054,0.78075442,0.94901637,0.01293914,0.42164508
-5.47173587,2.11737777,0.14676858,0.09638838,0.03243001,0.47913768,0.81774390,0.99112094,0.01316478,0.41398261
-5.46573287,2.19097022,0.14621961,0.09642067,0.03282123,0.50526426,0.85669393,1.03318581,0.01341609,0.40801298
-5.45972986,2.26439410,0.14678074,0.09667140,0.03307508,0.53056385,0.89709573,1.07481562,0.01368576,0.40350851
-5.45372686,2.33688762,0.14837806,0.09712151,0.03318070,0.55488389,0.93845930,1.11568496,0.01396714,0.40026946
-5.44772386,2.40785364,0.15094882,0.09776012,0.03313079,0.57811191,0.98032408,1.15554876,0.01425424,0.39812590
-5.44172086,2.47687497,0.15444106,0.09858459,0.03292175,0.60018057,1.02226954,1.19425038,0.01454187,0.39693835
-5.43571786,2.54372391,0.15881280,0.09960024,0.03255371,0.62107144,1.06392503,1.23172679,0.01482573,0.39659741
-5.42971486,2.60836611,0.16403079,0.10081984,0.03203039,0.64081732,1.10497898,1.26801091,0.01510236,0.39702230
-5.42371186,2.67095827,0.17006894,0.10226287,0.03135895,0.65950292,1.14518680,1.30323068,0.01536929,0.39815876
-5.41770885,2.73184004,0.17690636,0.10395453,0.03054969,0.67726392,1.18437736,1.33760509,0.01562495,0.39997608
-5.41170585,2.79152024,0.18452521,0.10592465,0.02961563,0.69428430,1.22245784,1.37143712,0.01586872,0.40246378
-5.40570285,2.85065784,0.19290832,0.10820644,0.02857214,0.71079218,1.25941656,1.40510377,0.01610091,0.40562788
-5.39969985,2.91003844,0.20203686,0.11083511,0.02743640,0.72705402,1.29532373,1.43904365,0.01632267,0.40948696
-5.39369685,2.97054675,0.21188797,0.11384644,0.02622695,0.74336766,1.33033011,1.47374221,0.01653596,0.41406822
-5.38769385,3.03313619,0.22243268,0.11727529,0.02496308,0.76005405,1.36466330,1.50971545,0.01674349,0.41940360
-5.38169085,3.09879633,0.23363414,0.12115408,0.02366442,0.77744829,1.39862187,1.54749223,0.01694853,0.42552612
-5.37568784,3.16851930,0.24544627,0.12551124,0.02235036,0.79588997,1.43256746,1.58759609,0.01715489,0.43246642
-5.36968484,3.24326622,0.25781300,0.13036970,0.02103965,0.81571323,1.46691493,1.63052697,0.01736670,0.44024981
-5.36368184,3.32393459,0.27066818,0.13574546,0.01974995,0.83723685,1.50212080,1.67674344,0.01758829,0.44889367
-5.35767884,3.41132778,0.28393617,0.14164622,0.01849749,0.86075467,1.53867050,1.72664614,0.01782399,0.45840539
-5.35167584,3.50612749,0.29753324,0.14807019,0.01729680,0.88652659,1.57706456,1.78056288,0.01807800,0.46878081
-5.34567284,3.60887008,0.31136966,0.15500506,0.01616040,0.91477045,1.61780421,1.83873595,0.01835421,0.48000334
-5.33966983,3.71992745,0.32535250,0.16242726,0.01509875,0.94565511,1.66137690,1.90131200,0.01865601,0.49204356
-5.33366683,3.83949305,0.33938897,0.17030148,0.01412005,0.97929481,1.70824204,1.96833491,0.01898619,0.50485946
-5.32766383,3.96757335,0.35339026,0.17858054,0.01323029,1.01574503,1.75881731,2.03974181,0.01934676,0.51839725
-5.32166083,4.10398496,0.36727553,0.18720563,0.01243324,1.05499998,1.81346606,2.11536232,0.01973891,0.53259263
-5.31565783,4.24835722,0.38097600,0.19610694,0.01173055,1.09699166,1.87248584,2.19492102,0.02016291,0.54737257
-5.30965483,4.40013992,0.39443872,0.20520468,0.01112190,1.14159062,1.93609847,2.27804292,0.02061806,0.56265730
-5.30365183,4.55861569,0.40762986,0.21441055,0.01060517,1.18860812,2.00444171,2.36426171,0.02110271,0.57836268
-5.29764882,4.72291614,0.42053726,0.22362947,0.01017668,1.23779977,2.07756249,2.45303013,0.02161427,0.59440246
-5.29164582,4.89204092,0.43317199,0.23276166,0.00983140,1.28887025,2.15541188,2.54373229,0.02214927,0.61069058
-5.28564282,5.06487847,0.44556861,0.24170499,0.00956322,1.34147896,2.23784157,2.63569692,0.02270342,0.62714314
-5.27963982,5.24022758,0.45778421,0.25035737,0.00936523,1.39524630,2.32460174,2.72821129,0.02327171,0.64368001
-5.27363682,5.41681842,0.46989590,0.25861929,0.00922995,1.44976032,2.41534021,2.82053480,0.02384854,0.66022588
-5.26763382,5.59333218,0.48199695,0.26639625,0.00914960,1.50458332,2.50960275,2.91191196,0.02442776,0.67671066
-5.26163082,5.76841840,0.49419158,0.27360100,0.00911632,1.55925836,2.60683430,3.00158402,0.02500290,0.69306916
-5.25562781,5.94070948,0.50658848,0.28015560,0.00912238,1.61331529,2.70638119,3.08879894,0.02556716,0.70924001
-5.24962481,6.10883200,0.51929356,0.28599304,0.00916032,1.66627619,2.80749420,3.17281945,0.02611361,0.72516389
-5.24362181,6.27141489,0.53240204,0.29105854,0.00922316,1.71766026,2.90933266,3.25292916,0.02663522,0.74078113
-5.23761881,6.42709494,0.54599038,0.29531034,0.00930442,1.76698799,3.01096977,3.32843681,0.02712503,0.75602886
-5.23161581,6.57452025,0.56010854,0.29872004,0.00939826,1.81378490,3.11139928,3.39867899,0.02757616,0.77083789
-5.22561281,6.71235275,0.57477288,0.30127251,0.00949946,1.85758487,3.20954401,3.46302174,0.02798195,0.78512960
-5.21960980,6.83927087,0.58996040,0.30296536,0.00960346,1.89793337,3.30426658,3.52086176,0.02833601,0.79881314
-5.21360680,6.95397392,0.60560450,0.30380811,0.00970637,1.93439094,3.39438256,3.57162770,0.02863235,0.81178316
-5.20760380,7.05518931,0.62159279,0.30382105,0.00980488,1.96653699,3.47867656,3.61478234,0.02886543,0.82391850
-5.20160080,7.14168390,0.63776716,0.30303393,0.00989625,1.99397447,3.55592141,3.64982632,0.02903029,0.83508191
-5.19559780,7.21228050,0.65392627,0.30148468,0.00997827,2.01633534,3.62490046,3.67630375,0.02912265,0.84512123
-5.18959480,7.26587986,0.66983053,0.29921804,0.01004922,2.03328718,3.68443291,3.69381031,0.02913906,0.85387194
-5.18359180,7.30148842,0.68520943,0.29628443,0.01010779,2.04454079,3.73340178,3.70200363,0.02907698,0.86116128
-5.17758879,7.31825114,0.69977095,0.29273894,0.01015308,2.04985877,3.77078399,3.70061606,0.02893496,0.86681380
-5.17158579,7.31548853,0.71321278,0.28864064,0.01018462,2.04906477,3.79568143,3.68946929,0.02871274,0.87065825
-5.16558279,7.29273602,0.72523468,0.28405216,0.01020228,2.04205289,3.80735221,3.66849004,0.02841139,0.87253539
-5.15957979,7.24978376,0.73555150,0.27903947,0.01020635,2.02879701,3.80524049,3.63772603,0.02803339,0.87230649
-5.15357679,7.18671427,0.74390624,0.27367207,0.01019751,2.00935910,3.78900361,3.59736099,0.02758272,0.86986209
-5.14757379,7.10393529,0.75008227,0.26802322,0.01017688,1.98389607,3.75853506,3.54772753,0.02706486,0.86513032
-5.14157079,7.00220512,0.75391428,0.26217041,0.01014599,1.95266449,3.71398163,3.48931667,0.02648685,0.85808460
-5.13556778,6.88264792,0.75529712,0.25619581,0.01010684,1.91602246,3.65575376,3.42278277,0.02585717,0.84874987
-5.12956478,6.74675691,0.75419221,0.25018677,0.01006184,1.87442827,3.58452778,3.34894292,0.02518564,0.83720715
-5.12356178,6.59638379,0.75063098,0.24423606,0.01001382,1.82843540,3.50123954,3.26877022,0.02448327,0.82359599
-5.11755878,6.43371366,0.74471511,0.23844204,0.00996600,1.77868376,3.40706893,3.18338026,0.02376202,0.80811450
-5.11155578,6.26122544,0.73661362,0.23290853,0.00992190,1.72588717,3.30341573,3.09401114,0.02303452,0.79101685
-5.10555278,6.08163848,0.72655685,0.22774436,0.00988524,1.67081749,3.19186704,3.00199728,0.02231378,0.77260835
-5.09954977,5.89784739,0.71482755,0.22306263,0.00985991,1.61428570,3.07415773,2.90873794,0.02161278,0.75323808
-5.09354677,5.71284733,0.70174975,0.21897975,0.00984977,1.55712086,2.95212512,2.81566158,0.02094417,0.73328956
-5.08754377,5.52965319,0.68767572,0.21561411,0.00985857,1.50014764,2.82765981,2.72418773,0.02031983,0.71316976
-5.08154077,5.35121607,0.67297197,0.21308465,0.00988984,1.44416355,2.70265471,2.63568796,0.01975056,0.69329702
-5.07553777,5.18034114,0.65800485,0.21150925,0.00994673,1.38991680,2.57895436,2.55144786,0.01924567,0.67408839
-5.06953477,5.01961062,0.64312659,0.21100310,0.01003191,1.33808585,2.45830668,2.47263189,0.01881275,0.65594714
-5.06353177,4.87131562,0.62866245,0.21167705,0.01014751,1.28926165,2.34231923,2.40025275,0.01845739,0.63925085
-5.05752876,4.73739982,0.61489967,0.21363612,0.01029501,1.24393333,2.23242166,2.33514678,0.01818297,0.62434077
-5.05152576,4.61941763,0.60207861,0.21697809,0.01047527,1.20247798,2.12983579,2.27795652,0.01799064,0.61151290
-5.04552276,4.51850829,0.59038669,0.22179227,0.01068844,1.16515494,2.03555430,2.22912102,0.01787920,0.60101106
-5.03951976,4.43538661,0.57995500,0.22815848,0.01093405,1.13210475,1.95032860,2.18887438,0.01784523,0.59302225
-5.03351676,4.37035012,0.57085791,0.23614613,0.01121105,1.10335265,1.87466585,2.15725208,0.01788319,0.58767437
-5.02751376,4.32330126,0.56311535,0.24581349,0.01151785,1.07881629,1.80883477,2.13410452,0.01798565,0.58503629
-5.02151076,4.29378270,0.55669752,0.25720686,0.01185241,1.05831709,1.75287931,2.11911673,0.01814355,0.58511990
-5.01550775,4.28102284,0.55153161,0.27035988,0.01221235,1.04159445,1.70663908,2.11183273,0.01834654,0.58788413
-5.00950475,4.28398842,0.54750992,0.28529257,0.01259504,1.02832207,1.66977492,2.11168308,0.01858333,0.59324026
-5.00350175,4.30144063,0.54449893,0.30201017,0.01299767,1.01812522,1.64179807,2.11801359,0.01884210,0.60105825
-4.99749875,4.33199125,0.54234856,0.32050184,0.01341728,1.01059828,1.62210110,2.13011379,0.01911086,0.61117356
-4.99149575,4.37415550,0.54090115,0.34073881,0.01385088,1.00532139,1.60998908,2.14724315,0.01937785,0.62339395
-4.98549275,4.42639875,0.53999951,0.36267239,0.01429538,1.00187554,1.60470921,2.16865403,0.01963186,0.63750589
-4.97948974,4.48717492,0.53949378,0.38623161,0.01474765,0.99985553,1.60547777,2.19360993,0.01986256,0.65328023
-4.97348674,4.55495500,0.53924659,0.41132059,0.01520444,0.99888009,1.61150321,2.22139856,0.02006074,0.67047681
-4.96748374,4.62824514,0.53913652,0.43781593,0.01566234,0.99859920,1.62200478,2.25133942,0.02021851,0.68884790
-4.96148074,4.70559446,0.53905963,0.46556407,0.01611772,0.99869832,1.63622612,2.28278598,0.02032942,0.70814046
-4.95547774,4.78559375,0.53892936,0.49437907,0.01656666,0.99889976,1.65344405,2.31512306,0.02038853,0.72809727
-4.94947474,4.86686664,0.53867481,0.52404088,0.01700486,0.99896160,1.67297267,2.34776045,0.02039240,0.74845706
-4.94347174,4.94805571,0.53823784,0.55429440,0.01742761,0.99867445,1.69416343,2.38012377,0.02033906,0.76895411
-4.93746873,5.02780620,0.53756938,0.58484972,0.01782974,0.99785682,1.71640201,2.41164414,0.02022786,0.78931739
-4.93146573,5.10475015,0.53662523,0.61538354,0.01820564,0.99634959,1.73910303,2.44174818,0.02005939,0.80926988
-4.92546273,5.17749383,0.53536200,0.64554222,0.01854929,0.99401030,1.76170358,2.46984959,0.01983526,0.82852824
-4.91945973,5.24461098,0.53373343,0.67494642,0.01885433,0.99070785,1.78365676,2.49534379,0.01955797,0.84680334
-4.91345673,5.30464389,0.53168747,0.70319747,0.01911419,0.98631819,1.80442622,2.51760666,0.01923067,0.86380182
-4.90745373,5.35611388,0.52916451,0.72988540,0.01932224,0.98072135,1.82348250,2.53599808,0.01885708,0.87922906
-4.90145073,5.39754167,0.52609678,0.75459854,0.01947201,0.97380011,1.84030210,2.54987062,0.01844126,0.89279343
-4.89544772,5.42747770,0.52240915,0.77693442,0.01955736,0.96544056,1.85436947,2.55858337,0.01798752,0.90421205
-4.88944472,5.44454140,0.51802122,0.79651164,0.01957275,0.95553439,1.86518230,2.56152041,0.01750033,0.91321782
-4.88344172,5.44746764,0.51285054,0.81298228,0.01951347,0.94398276,1.87226005,2.55811309,0.01698427,0.91956751
-4.87743872,5.43515808,0.50681690,0.82604439,0.01937584,0.93070162,1.87515524,2.54786484,0.01644395,0.92305048
-4.87143572,5.40673457,0.49984716,0.83545395,0.01915744,0.91562780,1.87346707,2.53037717,0.01588406,0.92349783
-4.86543272,5.36159129,0.49188053,0.84103584,0.01885724,0.89872563,1.86685652,2.50537517,0.01530934,0.92079115
-4.85942971,5.29944237,0.48287379,0.84269313,0.01847576,0.87999348,1.85506204,2.47273087,0.01472465,0.91487068
-4.85342671,5.22036190,0.47280605,0.84041426,0.01801508,0.85946962,1.83791471,2.43248283,0.01413496,0.90574216
-4.84742371,5.12481308,0.46168292,0.83427772,0.01747891,0.83723703,1.81535202,2.38485052,0.01354540,0.89348194
-4.84142071,5.01366445,0.44953949,0.82445371,0.01687249,0.81342664,1.78742897,2.33024227,0.01296131,0.87823992
-4.83541771,4.88819112,0.43644220,0.81120274,0.01620247,0.78821870,1.75432587,2.26925595,0.01238817,0.86024010
-4.82941471,4.75006012,0.42248924,0.79487095,0.01547680,0.76184200,1.71635192,2.20267179,0.01183166,0.83977828
-4.82341171,4.60129951,0.40780938,0.77588233,0.01470444,0.73457084,1.67394403,2.13143740,0.01129756,0.81721711
-4.81740870,4.44425202,0.39255950,0.75472784,0.01389516,0.70671978,1.62766065,2.05664528,0.01079172,0.79297835
-4.81140570,4.28151451,0.37692053,0.73195202,0.01305927,0.67863630,1.57817054,1.97950350,0.01031990,0.76753256
-4.80540270,4.11586544,0.36109236,0.70813735,0.01220728,0.65069152,1.52623666,1.90130071,0.00988772,0.74138661
-4.79939970,3.95018317,0.34528761,0.68388697,0.01134966,0.62326960,1.47269576,1.82336698,0.00950045,0.71506931
-4.79339670,3.78735819,0.32972473,0.65980649,0.01049655,0.59675586,1.41843428,1.74703186,0.00916289,0.68911583
-4.78739370,3.63020298,0.31462076,0.63648543,0.00965748,0.57152453,1.36436159,1.67358164,0.00887919,0.66405135
-4.78139070,3.48136303,0.30018391,0.61447905,0.00884119,0.54792634,1.31138164,1.60421746,0.00865269,0.64037471
-4.77538769,3.34323277,0.28660645,0.59429134,0.00805540,0.52627665,1.26036411,1.54001611,0.00848576,0.61854262
-4.76938469,3.21787974,0.27405809,0.57635960,0.00730671,0.50684461,1.21211643,1.48189511,0.00837968,0.59895506
-4.76338169,3.10698011,0.26268032,0.56104143,0.00660052,0.48984381,1.16735778,1.43058354,0.00833449,0.58194256
-4.75737869,3.01176813,0.25258164,0.54860440,0.00594092,0.47542485,1.12669629,1.38659971,0.00834892,0.56775576
-4.75137569,2.93300150,0.24383423,0.53921890,0.00533076,0.46367017,1.09061036,1.35023672,0.00842039,0.55655773
-4.74537269,2.87094394,0.23647190,0.53295435,0.00477167,0.45459138,1.05943507,1.32155617,0.00854494,0.54841945
-4.73936968,2.82536574,0.23048950,0.52977891,0.00426415,0.44812931,1.03335414,1.30039057,0.00871732,0.54331844
-4.73336668,2.79556194,0.22584391,0.52956270,0.00380765,0.44415660,1.01239799,1.28635394,0.00893104,0.54114091
-4.72736368,2.78038766,0.22245631,0.53208432,0.00340074,0.44248307,0.99644783,1.27886036,0.00917853,0.54168705
-4.72136068,2.77830887,0.22021587,0.53704048,0.00304124,0.44286335,0.98524579,1.27714958,0.00945130,0.54467953
-4.71535768,2.78746668,0.21898454,0.54405831,0.00272637,0.44500680,0.97841056,1.28031860,0.00974014,0.54977472
-4.70935468,2.80575252,0.21860283,0.55270991,0.00245294,0.44858904,0.97545788,1.28735799,0.01003538,0.55657625
-4.70335168,2.83089135,0.21889625,0.56252854,0.00221745,0.45326489,0.97582510,1.29719148,0.01032713,0.56465046
-4.69734867,2.86052945,0.21968227,0.57302588,0.00201629,0.45868203,0.97889857,1.30871722,0.01060556,0.57354292
-4.69134567,2.89232352,0.22077742,0.58370976,0.00184581,0.46449496,0.98404286,1.32084911,0.01086118,0.58279571
-4.68534267,2.92402764,0.22200428,0.59410154,0.00170247,0.47037859,0.99063043,1.33255670,0.01108514,0.59196444
-4.67933967,2.95357468,0.22319811,0.60375272,0.00158292,0.47604094,0.99807045,1.34290194,0.01126943,0.60063453
-4.67333667,2.97914906,0.22421285,0.61226000,0.00148406,0.48123445,1.00583560,1.35107167,0.01140721,0.60843610
-4.66733367,2.99924834,0.22492625,0.61927839,0.00140310,0.48576545,1.01348566,1.35640443,0.01149293,0.61505686
-4.66133067,3.01273123,0.22524402,0.62453177,0.00133759,0.48950124,1.02068681,1.35841087,0.01152251,0.62025249
-4.65532766,3.01885040,0.22510271,0.62782076,0.00128541,0.49237473,1.02722600,1.35678690,0.01149352,0.62385419
-4.64932466,3.01726927,0.22447145,0.62902743,0.00124479,0.49438624,1.03301958,1.35141946,0.01140518,0.62577307
-4.64332166,3.00806229,0.22335232,0.62811699,0.00121429,0.49560246,1.03811614,1.34238470,0.01125840,0.62600137
