energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.75387694,1.30673382,0.00124748,0.62083895,0.00674058,0.05797886,0.77013062,0.30130304
-5.74787394,1.30580898,0.00125310,0.62541188,0.00683824,0.05357924,0.77322505,0.30561242
-5.74187094,1.30825635,0.00126992,0.63148734,0.00697580,0.04937945,0.77734257,0.31104321
-5.73586793,1.31395581,0.00129721,0.63898005,0.00715038,0.04540351,0.78241415,0.31752405
-5.72986493,1.32266566,0.00133399,0.64774751,0.00735852,0.04166925,0.78830390,0.32495286
-5.72386193,1.33403703,0.00137909,0.65759669,0.00759639,0.03818877,0.79481506,0.33320154
-5.71785893,1.34763239,0.00143116,0.66829299,0.00786000,0.03496890,0.80169882,0.34212162
-5.71185593,1.36294740,0.00148876,0.67957083,0.00814540,0.03201182,0.80866564,0.35155060
-5.70585293,1.37943514,0.00155041,0.69114545,0.00844886,0.02931574,0.81539845,0.36131876
-5.69984992,1.39653156,0.00161459,0.70272553,0.00876704,0.02687566,0.82156727,0.37125617
-5.69384692,1.41368101,0.00167984,0.71402583,0.00909711,0.02468404,0.82684438,0.38119946
-5.68784392,1.43036063,0.00174478,0.72477936,0.00943685,0.02273162,0.83091943,0.39099811
-5.68184092,1.44610246,0.00180813,0.73474842,0.00978470,0.02100810,0.83351361,0.40051993
-5.67583792,1.46051223,0.00186879,0.74373409,0.01013976,0.01950287,0.83439239,0.40965560
-5.66983492,1.47328412,0.00192582,0.75158360,0.01050174,0.01820567,0.83337600,0.41832179
-5.66383192,1.48421081,0.00197847,0.75819540,0.01087092,0.01710720,0.83034734,0.42646310
-5.65782891,1.49318867,0.00202618,0.76352168,0.01124800,0.01619974,0.82525700,0.43405252
-5.65182591,1.50021808,0.00206860,0.76756842,0.01163401,0.01547763,0.81812520,0.44109056
-5.64582291,1.50539935,0.00210554,0.77039312,0.01203011,0.01493782,0.80904079,0.44760330
-5.63981991,1.50892476,0.00213699,0.77210053,0.01243751,0.01458030,0.79815752,0.45363941
-5.63381691,1.51106787,0.00216306,0.77283688,0.01285724,0.01440861,0.78568792,0.45926656
-5.62781391,1.51217099,0.00218400,0.77278304,0.01329014,0.01443021,0.77189546,0.46456764
-5.62181091,1.51263204,0.00220012,0.77214742,0.01373670,0.01465694,0.75708549,0.46963693
-5.61580790,1.51289209,0.00221179,0.77115899,0.01419706,0.01510539,0.74159562,0.47457681
-5.60980490,1.51342454,0.00221941,0.77006122,0.01467105,0.01579736,0.72578632,0.47949518
-5.60380190,1.51472680,0.00222339,0.76910714,0.01515819,0.01676020,0.71003208,0.48450390
-5.59779890,1.51731522,0.00222412,0.76855615,0.01565792,0.01802717,0.69471389,0.48971840
-5.59179590,1.52172340,0.00222197,0.76867257,0.01616968,0.01963773,0.68021325,0.49525843
-5.58579290,1.52850387,0.00221730,0.76972590,0.01669318,0.02163779,0.66690784,0.50125004
-5.57978989,1.53823273,0.00221041,0.77199278,0.01722863,0.02407979,0.65516907,0.50782841
-5.57378689,1.55151631,0.00220161,0.77576012,0.01777698,0.02702277,0.64536123,0.51514137
-5.56778389,1.56899903,0.00219120,0.78132898,0.01834015,0.03053210,0.63784194,0.52335315
-5.56178089,1.59137089,0.00217949,0.78901853,0.01892123,0.03467919,0.63296361,0.53264797
-5.55577789,1.61937349,0.00216684,0.79916945,0.01952465,0.03954085,0.63107530,0.54323292
-5.54977489,1.65380312,0.00215363,0.81214615,0.02015621,0.04519850,0.63252453,0.55533982
-5.54377189,1.69550966,0.00214034,0.82833705,0.02082309,0.05173700,0.63765839,0.56922543
-5.53776888,1.74539036,0.00212749,0.84815260,0.02153370,0.05924332,0.64682368,0.58516991
-5.53176588,1.80437782,0.00211573,0.87202050,0.02229749,0.06780493,0.66036538,0.60347323
-5.52576288,1.87342196,0.00210574,0.90037811,0.02312456,0.07750784,0.67862353,0.62444936
-5.51975988,1.95346607,0.00209833,0.93366201,0.02402526,0.08843459,0.70192805,0.64841852
-5.51375688,2.04541761,0.00209433,0.97229503,0.02500966,0.10066191,0.73059178,0.67569756
-5.50775388,2.15011482,0.00209466,1.01667119,0.02608692,0.11425835,0.76490177,0.70658888
-5.50175088,2.26829049,0.00210022,1.06713918,0.02726472,0.12928181,0.80510918,0.74136839
-5.49574787,2.40053457,0.00211190,1.12398522,0.02854861,0.14577703,0.85141820,0.78027304
-5.48974487,2.54725747,0.00213058,1.18741609,0.02994138,0.16377325,0.90397458,0.82348857
-5.48374187,2.70865585,0.00215701,1.25754327,0.03144256,0.18328188,0.96285423,0.87113807
-5.47773887,2.88468281,0.00219187,1.33436901,0.03304794,0.20429446,1.02805250,0.92327189
-5.47173587,3.07502396,0.00223567,1.41777509,0.03474926,0.22678088,1.09947478,0.97985951
-5.46573287,3.27908066,0.00228874,1.50751487,0.03653409,0.25068785,1.17692882,1.04078365
-5.45972986,3.49596145,0.00235124,1.60320913,0.03838574,0.27593785,1.26011918,1.10583699
-5.45372686,3.72448206,0.00242308,1.70434576,0.04028353,0.30242838,1.34864420,1.17472149
-5.44772386,3.96317405,0.00250399,1.81028357,0.04220310,0.33003171,1.44199554,1.24705041
-5.44172086,4.21030175,0.00259344,1.92025973,0.04411698,0.35859510,1.53956055,1.32235272
-5.43571786,4.46388663,0.00269068,2.03340077,0.04599525,0.38794143,1.64062720,1.40007979
-5.42971486,4.72173814,0.00279476,2.14873628,0.04780635,0.41787034,1.74439157,1.47961379
-5.42371186,4.98148957,0.00290452,2.26521508,0.04951803,0.44815983,1.84996764,1.56027744
-5.41770885,5.24063765,0.00301861,2.38172280,0.05109830,0.47856838,1.95639909,1.64134476
-5.41170585,5.49658439,0.00313555,2.49710053,0.05251640,0.50883743,2.06267279,1.72205222
-5.40570285,5.74667984,0.00325371,2.61016366,0.05374382,0.53869436,2.16773360,1.80161006
-5.39969985,5.98826458,0.00337137,2.71972058,0.05475512,0.56785597,2.27050033,1.87921339
-5.39369685,6.21871111,0.00348675,2.82459075,0.05552881,0.59603221,2.36988237,1.95405303
-5.38769385,6.43546346,0.00359804,2.92362188,0.05604793,0.62293042,2.46479691,2.02532579
-5.38169085,6.63607457,0.00370342,3.01570613,0.05630061,0.64825992,2.55418641,2.09224450
-5.37568784,6.81824150,0.00380109,3.09979533,0.05628035,0.67173678,2.63703630,2.15404762
-5.36968484,6.97983861,0.00388935,3.17491538,0.05598618,0.69308901,2.71239264,2.21000887
-5.36368184,7.11894876,0.00396657,3.24018001,0.05542260,0.71206180,2.77937974,2.25944686
-5.35767884,7.23389318,0.00403124,3.29480404,0.05459937,0.72842287,2.83721748,2.30173510
-5.35167584,7.32326011,0.00408203,3.33811651,0.05353110,0.74196787,2.88523845,2.33631248
-5.34567284,7.38593250,0.00411778,3.36957368,0.05223677,0.75252552,2.92290434,2.36269420
-5.33966983,7.42111476,0.00413753,3.38877203,0.05073909,0.75996254,2.94982183,2.38048335
-5.33366683,7.42835832,0.00414055,3.39546110,0.04906385,0.76418811,2.96575724,2.38938270
-5.32766383,7.40758550,0.00412637,3.38955590,0.04723912,0.76515773,2.97064987,2.38920668
-5.32166083,7.35911084,0.00409477,3.37114866,0.04529460,0.76287625,2.96462348,2.37989288
-5.31565783,7.28365877,0.00404580,3.34051909,0.04326086,0.75740007,2.94799540,2.36151270
-5.30965483,7.18237653,0.00397981,3.29814274,0.04116870,0.74883816,2.92128280,2.33428044
-5.30365183,7.05684056,0.00389740,3.24469651,0.03904854,0.73735190,2.88520547,2.29856016
-5.29764882,6.90905530,0.00379946,3.18106062,0.03692994,0.72315370,2.84068466,2.25486964
-5.29164582,6.74144272,0.00368715,3.10831634,0.03484115,0.70650418,2.78883742,2.20388081
-5.28564282,6.55682163,0.00356185,3.02773863,0.03280878,0.68770809,2.73096608,2.14641606
-5.27963982,6.35837571,0.00342516,2.94078336,0.03085761,0.66710893,2.66854257,2.08344012
-5.27363682,6.14961005,0.00327889,2.84906858,0.02901035,0.64508240,2.60318749,2.01604711
-5.26763382,5.93429596,0.00312498,2.75434994,0.02728759,0.62202885,2.53664392,1.94544293
-5.26163082,5.71640491,0.00296547,2.65849031,0.02570774,0.59836490,2.47074638,1.87292305
-5.25562781,5.50003251,0.00280250,2.56342405,0.02428701,0.57451457,2.40738530,1.79984618
-5.24962481,5.28931434,0.00263818,2.47111673,0.02303940,0.55090012,2.34846782,1.72760443
-5.24362181,5.08833574,0.00247464,2.38352127,0.02197674,0.52793294,2.29587568,1.65759081
-5.23761881,4.90103819,0.00231389,2.30253176,0.02110865,0.50600474,2.25142153,1.59116509
-5.23161581,4.73112513,0.00215785,2.22993630,0.02044257,0.48547946,2.21680461,1.52961905
-5.22561281,4.58197040,0.00200826,2.16737055,0.01998369,0.46668606,2.19356741,1.47414247
-5.21960980,4.45653243,0.00186667,2.11627344,0.01973494,0.44991240,2.18305447,1.42579089
-5.21360680,4.35727717,0.00173440,2.07784681,0.01969693,0.43540051,2.18637486,1.38545644
-5.20760380,4.28611283,0.00161251,2.05302036,0.01986787,0.42334332,2.20436962,1.35384280
-5.20160080,4.24433875,0.00150180,2.04242344,0.02024359,0.41388285,2.23758530,1.33144523
-5.19559780,4.23261051,0.00140280,2.04636469,0.02081743,0.40710998,2.28625480,1.31853653
-5.18959480,4.25092279,0.00131576,2.06482062,0.02158036,0.40306566,2.35028614,1.31515933
-5.18359180,4.29861083,0.00124066,2.09743352,0.02252093,0.40174342,2.42925989,1.32112528
-5.17758879,4.37437052,0.00117724,2.14351912,0.02362548,0.40309313,2.52243536,1.33602099
-5.17158579,4.47629676,0.00112501,2.20208378,0.02487829,0.40702569,2.62876571,1.35922069
-5.16558279,4.60193868,0.00108330,2.27185072,0.02626182,0.41341837,2.74692135,1.38990512
-5.15957979,4.74836985,0.00105124,2.35129446,0.02775706,0.42212076,2.87532121,1.42708596
-5.15357679,4.91227110,0.00102788,2.43868233,0.02934386,0.43296076,3.01217064,1.46963497
-5.14757379,5.09002270,0.00101214,2.53212150,0.03100140,0.44575061,3.15550480,1.51631675
-5.14157079,5.27780287,0.00100292,2.62960992,0.03270859,0.46029250,3.30323607,1.56582384
-5.13556778,5.47168872,0.00099909,2.72908927,0.03444456,0.47638373,3.45320372,1.61681313
-5.12956478,5.66775620,0.00099956,2.82849803,0.03618910,0.49382101,3.60322408,1.66794199
-5.12356178,5.86217524,0.00100328,2.92582286,0.03792304,0.51240392,3.75113958,1.71790309
-5.11755878,6.05129698,0.00100929,3.01914625,0.03962861,0.53193738,3.89486471,1.76545657
-5.11155578,6.23172999,0.00101672,3.10668911,0.04128974,0.55223295,4.03242752,1.80945864
-5.10555278,6.40040323,0.00102484,3.18684671,0.04289217,0.57310917,4.16200521,1.84888567
-5.09954977,6.55461386,0.00103301,3.25821706,0.04442356,0.59439077,4.28195278,1.88285312
-5.09354677,6.69205920,0.00104075,3.31962108,0.04587342,0.61590708,4.39082401,1.91062900
-5.08754377,6.81085237,0.00104768,3.37011415,0.04723301,0.63748962,4.48738453,1.93164158
-5.08154077,6.90952247,0.00105355,3.40898944,0.04849506,0.65896921,4.57061706,1.94548166
-5.07553777,6.98700041,0.00105819,3.43577322,0.04965345,0.68017279,4.63971925,1.95189942
-5.06953477,7.04259271,0.00106152,3.45021332,0.05070291,0.70092032,4.69409505,1.95079680
-5.06353177,7.07594547,0.00106353,3.45226177,0.05163862,0.72102194,4.73334087,1.94221580
-5.05752876,7.08700173,0.00106425,3.44205291,0.05245581,0.74027587,4.75722776,1.92632374
-5.05152576,7.07595515,0.00106372,3.41987863,0.05314949,0.75846715,4.76568137,1.90339631
-5.04552276,7.04320311,0.00106200,3.38616220,0.05371420,0.77536762,4.75876112,1.87379945
-5.03951976,6.98930224,0.00105913,3.34143204,0.05414382,0.79073726,4.73664020,1.83797082
-5.03351676,6.91492885,0.00105516,3.28629696,0.05443159,0.80432705,4.69958776,1.79640188
-5.02751376,6.82084615,0.00105008,3.22142379,0.05457017,0.81588333,4.64795422,1.74962107
-5.02151076,6.70787989,0.00104389,3.14751830,0.05455184,0.82515367,4.58216069,1.69817889
-5.01550775,6.57690282,0.00103655,3.06530996,0.05436888,0.83189407,4.50269260,1.64263503
-5.00950475,6.42882813,0.00102803,2.97554063,0.05401393,0.83587717,4.41009770,1.58354799
-5.00350175,6.26461097,0.00101830,2.87895718,0.05348055,0.83690126,4.30498789,1.52146705
-4.99749875,6.08525692,0.00100738,2.77630764,0.05276370,0.83479954,4.18804423,1.45692662
-4.99149575,5.89183546,0.00099531,2.66834020,0.05186031,0.82944930,4.06002394,1.39044264
-4.98549275,5.68549636,0.00098224,2.55580434,0.05076978,0.82078047,3.92176831,1.32251080
-4.97948974,5.46748678,0.00096840,2.43945327,0.04949440,0.80878310,3.77421021,1.25360601
-4.97348674,5.23916674,0.00095415,2.32004674,0.04803968,0.79351329,3.61837984,1.18418288
-4.96748374,5.00202096,0.00094002,2.19835335,0.04641456,0.77509734,3.45540764,1.11467669
-4.96148074,4.75766537,0.00092669,2.07515188,0.04463148,0.75373365,3.28652350,1.04550443
-4.95547774,4.50784693,0.00091505,1.95123075,0.04270627,0.72969230,3.11305147,0.97706570
-4.94947474,4.25443604,0.00090618,1.82738563,0.04065792,0.70331227,2.93639978,0.90974310
-4.94347174,3.99941141,0.00090136,1.70441479,0.03850817,0.67499619,2.75804625,0.84390200
-4.93746873,3.74483750,0.00090209,1.58311238,0.03628102,0.64520295,2.57951926,0.77988967
-4.93146573,3.49283563,0.00091007,1.46425991,0.03400211,0.61443828,2.40237517,0.71803368
-4.92546273,3.24554968,0.00092718,1.34861631,0.03169804,0.58324365,2.22817297,0.65863977
-4.91945973,3.00510805,0.00095546,1.23690702,0.02939569,0.55218396,2.05844721,0.60198914
-4.91345673,2.77358351,0.00099706,1.12981289,0.02712145,0.52183427,1.89468040,0.54833563
-4.90745373,2.55295254,0.00105424,1.02795925,0.02490055,0.49276609,1.73827603,0.49790271
-4.90145073,2.34505593,0.00112925,0.93190586,0.02275648,0.46553367,1.59053317,0.45088061
-4.89544772,2.15156201,0.00122433,0.84213818,0.02071035,0.44066055,1.45262355,0.40742379
-4.88944472,1.97393373,0.00134161,0.75906025,0.01878052,0.41862688,1.32557195,0.36764881
-4.88344172,1.81340057,0.00148303,0.68298959,0.01698224,0.39985757,1.21024016,0.33163283
-4.87743872,1.67093584,0.00165027,0.61415409,0.01532739,0.38471187,1.10731490,0.29941269
-4.87143572,1.54723980,0.00184463,0.55269090,0.01382443,0.37347417,1.01729965,0.27098476
-4.86543272,1.44272848,0.00206698,0.49864729,0.01247834,0.36634655,0.94051025,0.24630533
-4.85942971,1.35752837,0.00231765,0.45198315,0.01129077,0.36344299,0.87707390,0.22529182
-4.85342671,1.29147639,0.00259635,0.41257487,0.01026022,0.36478547,0.82693133,0.20782443
-4.84742371,1.24412499,0.00290210,0.38022043,0.00938226,0.37030195,0.78984149,0.19374839
-4.84142071,1.21475191,0.00323317,0.35464517,0.00864988,0.37982641,0.76538852,0.18287662
-4.83541771,1.20237422,0.00358706,0.33550825,0.00805386,0.39310092,0.75299063,0.17499282
-4.82941471,1.20576633,0.00396046,0.32240925,0.00758310,0.40977989,0.75191058,0.16985486
-4.82341171,1.22348178,0.00434926,0.31489512,0.00722504,0.42943637,0.76126762,0.16719836
-4.81740870,1.25387841,0.00474864,0.31246704,0.00696607,0.45157047,0.78005087,0.16674068
-4.81140570,1.29514700,0.00515305,0.31458742,0.00679190,0.47561982,0.80713420,0.16818493
-4.80540270,1.34534297,0.00555643,0.32068694,0.00668792,0.50097190,0.84129261,0.17122429
-4.79939970,1.40242103,0.00595222,0.33017177,0.00663957,0.52697802,0.88122033,0.17554642
-4.79339670,1.46427246,0.00633361,0.34243098,0.00663265,0.55296866,0.92555067,0.18083805
-4.78739370,1.52876451,0.00669366,0.35684437,0.00665360,0.57826988,0.97287767,0.18678968
-4.78139070,1.59378149,0.00702556,0.37279062,0.00668976,0.60222020,1.02177950,0.19310023
-4.77538769,1.65726650,0.00732274,0.38965593,0.00672960,0.62418761,1.07084329,0.19948181
-4.76938469,1.71726318,0.00757915,0.40684303,0.00676289,0.64358602,1.11869117,0.20566426
-4.76338169,1.77195611,0.00778944,0.42378042,0.00678081,0.65989065,1.16400682,0.21139954
-4.75737869,1.81970889,0.00794910,0.43993181,0.00677608,0.67265184,1.20556199,0.21646576
-4.75137569,1.85909843,0.00805465,0.45480537,0.00674301,0.68150661,1.24224206,0.22067071
-4.74537269,1.88894438,0.00810373,0.46796249,0.00667748,0.68618765,1.27306983,0.22385490
-4.73936968,1.90833252,0.00809521,0.47902586,0.00657693,0.68652932,1.29722654,0.22589375
-4.73336668,1.91663096,0.00802920,0.48768634,0.00644027,0.68247040,1.31406927,0.22669907
-4.72736368,1.91349860,0.00790704,0.49370834,0.00626780,0.67405354,1.32314385,0.22621961
-4.72136068,1.89888523,0.00773128,0.49693343,0.00606107,0.66142139,1.32419259,0.22444060
-4.71535768,1.87302319,0.00750557,0.49728187,0.00582267,0.64480960,1.31715642,0.22138243
-4.70935468,1.83641076,0.00723451,0.49475194,0.00555610,0.62453707,1.30217106,0.21709835
-4.70335168,1.78978791,0.00692352,0.48941690,0.00526558,0.60099379,1.27955735,0.21167128
-4.69734867,1.73410523,0.00657866,0.48141977,0.00495578,0.57462690,1.24980590,0.20520990
-4.69134567,1.67048739,0.00620642,0.47096594,0.00463171,0.54592552,1.21355675,0.19784412
-4.68534267,1.60019236,0.00581349,0.45831391,0.00429846,0.51540500,1.17157469,0.18972009
-4.67933967,1.52456830,0.00540663,0.44376455,0.00396108,0.48359119,1.12472124,0.18099493
-4.67333667,1.44500950,0.00499243,0.42764928,0.00362439,0.45100549,1.07392463,0.17183144
-4.66733367,1.36291330,0.00457713,0.41031765,0.00329285,0.41815094,1.02014865,0.16239293
-4.66133067,1.27963953,0.00416653,0.39212484,0.00297049,0.38550013,0.96436203,0.15283837
-4.65532766,1.19647384,0.00376582,0.37341966,0.00266083,0.35348504,0.90750918,0.14331800
-4.64932466,1.11459632,0.00337952,0.35453340,0.00236678,0.32248921,0.85048371,0.13396965
-4.64332166,1.03505613,0.00301141,0.33577016,0.00209071,0.29284229,0.79410550,0.12491578
-4.63731866,0.95875302,0.00266452,0.31739879,0.00183440,0.26481702,0.73910204,0.11626127
-4.63131566,0.88642577,0.00234111,0.29964695,0.00159909,0.23862849,0.68609476,0.10809218
-4.62531266,0.81864780,0.00204274,0.28269721,0.00138552,0.21443561,0.63559035,0.10047533
-4.61930965,0.75582947,0.00177028,0.26668545,0.00119404,0.19234443,0.58797727,0.09345861
-4.61330665,0.69822652,0.00152400,0.25170131,0.00102464,0.17241302,0.54352719,0.08707216
-4.60730365,0.64595386,0.00130365,0.23779076,0.00087708,0.15465768,0.50240088,0.08133011
-4.60130065,0.59900377,0.00110854,0.22496025,0.00075095,0.13905995,0.46465805,0.07623288
-4.59529765,0.55726737,0.00093766,0.21318247,0.00064581,0.12557422,0.43027033,0.07176989
-4.58929465,0.52055835,0.00078971,0.20240304,0.00056127,0.11413556,0.39913659,0.06792248
-4.58329165,0.48863772,0.00066326,0.19254800,0.00049707,0.10466753,0.37109990,0.06466702
-4.57728864,0.46123869,0.00055680,0.18353150,0.00045323,0.09708963,0.34596503,0.06197797
-4.57128564,0.43809060,0.00046881,0.17526353,0.00043005,0.09132431,0.32351598,0.05983090
-4.56528264,0.41894127,0.00039781,0.16765713,0.00042828,0.08730334,0.30353270,0.05820518
-4.55927964,0.40357691,0.00034248,0.16063497,0.00044916,0.08497346,0.28580643,0.05708653
-4.55327664,0.39183933,0.00030163,0.15413499,0.00049446,0.08430117,0.27015319,0.05646912
-4.54727364,0.38363999,0.00027426,0.14811486,0.00056657,0.08527683,0.25642516,0.05635734
-4.54127064,0.37897073,0.00025961,0.14255535,0.00066851,0.08791777,0.24451966,0.05676718
-4.53526763,0.37791115,0.00025715,0.13746238,0.00080397,0.09227078,0.23438562,0.05772717
-4.52926463,0.38063279,0.00026660,0.13286788,0.00097728,0.09841356,0.22602771,0.05927896
-4.52326163,0.38739992,0.00028792,0.12882949,0.00119344,0.10645558,0.21950799,0.06147752
-4.51725863,0.39856747,0.00032129,0.12542924,0.00145798,0.11653793,0.21494549,0.06439091
-4.51125563,0.41457596,0.00036714,0.12277127,0.00177697,0.12883237,0.21251365,0.06809976
-4.50525263,0.43594363,0.00042607,0.12097887,0.00215682,0.14353939,0.21243601,0.07269635
-4.49924962,0.46325599,0.00049888,0.12019080,0.00260420,0.16088526,0.21498027,0.07828327
-4.49324662,0.49715262,0.00058647,0.12055723,0.00312576,0.18111794,0.22045085,0.08497181
-4.48724362,0.53831151,0.00068984,0.12223526,0.00372797,0.20450166,0.22918024,0.09287981
-4.48124062,0.58743070,0.00081002,0.12538431,0.00441683,0.23131023,0.24151907,0.10212915
-4.47523762,0.64520739,0.00094802,0.13016119,0.00519755,0.26181889,0.25782521,0.11284272
-4.46923462,0.71231453,0.00110478,0.13671527,0.00607427,0.29629470,0.27845182,0.12514094
-4.46323162,0.78937501,0.00128106,0.14518347,0.00704970,0.33498554,0.30373458,0.13913770
-4.45722861,0.87693372,0.00147742,0.15568534,0.00812479,0.37810784,0.33397815,0.15493589
-4.45122561,0.97542797,0.00169414,0.16831815,0.00929844,0.42583320,0.36944209,0.17262239
-4.44522261,1.08515676,0.00193110,0.18315211,0.01056716,0.47827443,0.41032643,0.19226280
-4.43921961,1.20624985,0.00218780,0.20022567,0.01192488,0.53547123,0.45675718,0.21389582
-4.43321661,1.33863762,0.00246325,0.21954115,0.01336273,0.59737623,0.50877233,0.23752765
-4.42721361,1.48202297,0.00275592,0.24106060,0.01486900,0.66384204,0.56630853,0.26312646
-4.42121061,1.63585668,0.00306376,0.26470226,0.01642908,0.73460995,0.62918935,0.29061735
-4.41520760,1.79931777,0.00338413,0.29033755,0.01802560,0.80930115,0.69711548,0.31987788
-4.40920460,1.97130041,0.00371385,0.31778898,0.01963865,0.88741110,0.76965764,0.35073475
-4.40320160,2.15040878,0.00404918,0.34682903,0.02124611,0.96830792,0.84625282,0.38296165
-4.39719860,2.33496137,0.00438594,0.37718032,0.02282410,1.05123521,0.92620447,0.41627876
-4.39119560,2.52300558,0.00471951,0.40851716,0.02434752,1.13531976,1.00868708,0.45035412
-4.38519260,2.71234337,0.00504497,0.44046871,0.02579073,1.21958456,1.09275559,0.48480694
-4.37918959,2.90056815,0.00535722,0.47262382,0.02712818,1.30296679,1.17735977,0.51921316
-4.37318659,3.08511252,0.00565106,0.50453762,0.02833522,1.38434070,1.26136353,0.55311307
-4.36718359,3.26330586,0.00592137,0.53573981,0.02938880,1.46254484,1.34356879,0.58602101
-4.36118059,3.43244028,0.00616326,0.56574450,0.03026824,1.53641259,1.42274348,0.61743688
-4.35517759,3.58984283,0.00637218,0.59406140,0.03095587,1.60480515,1.49765270,0.64685918
-4.34917459,3.73295131,0.00654412,0.62020810,0.03143765,1.66664553,1.56709210,0.67379909
-4.34317159,3.85939074,0.00667568,0.64372288,0.03170362,1.72095224,1.62992211,0.69779506
-4.33716858,3.96704728,0.00676421,0.66417772,0.03174826,1.76687110,1.68510175,0.71842739
-4.33116558,4.05413636,0.00680789,0.68119100,0.03157068,1.80370377,1.73172047,0.73533209
-4.32516258,4.11926179,0.00680580,0.69443917,0.03117464,1.83093159,1.76902664,0.74821346
-4.31915958,4.16146317,0.00675795,0.70366707,0.03056842,1.84823365,1.79645128,0.75685476
-4.31315658,4.18024906,0.00666528,0.70869628,0.02976455,1.85549800,1.81362598,0.76112646
-4.30715358,4.17561444,0.00652962,0.70943109,0.02877934,1.85282557,1.82039402,0.76099168
