energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.78989495,7.06534271,1.82499693,0.00000000,3.36626834,3.69413311,0.07305213,1.57413648
-5.78389195,7.10147346,1.80064778,0.00000000,3.39343418,3.72360852,0.07067234,1.60406751
-5.77788894,7.15478661,1.77545453,0.00000000,3.42691539,3.75775069,0.06846475,1.64278631
-5.77188594,7.22278545,1.74916757,0.00000000,3.46630628,3.79533714,0.06641454,1.68933212
-5.76588294,7.30292560,1.72158742,0.00000000,3.51117087,3.83517809,0.06450397,1.74267589
-5.75987994,7.39268566,1.69257791,0.00000000,3.56105246,3.87615211,0.06271378,1.80174184
-5.75387694,7.48962720,1.66207542,0.00000000,3.61547990,3.91723553,0.06102434,1.86542763
-5.74787394,7.59144361,1.63009395,0.00000000,3.67397117,3.95752514,0.05941676,1.93262276
-5.74187094,7.69599754,1.59672624,0.00000000,3.73603495,3.99625413,0.05787384,2.00222536
-5.73586793,7.80134775,1.56214103,0.00000000,3.80117129,4.03280121,0.05638076,2.07315726
-5.72986493,7.90576597,1.52657716,0.00000000,3.86887228,4.06669356,0.05492569,2.14437741
-5.72386193,8.00774516,1.49033483,0.00000000,3.93862360,4.09760409,0.05350008,2.21489376
-5.71785893,8.10600069,1.45376486,0.00000000,4.00990807,4.12534385,0.05209879,2.28377361
-5.71185593,8.19946578,1.41725666,0.00000000,4.08221155,4.14985066,0.05072007,2.35015264
-5.70585293,8.28728311,1.38122564,0.00000000,4.15503189,4.17117495,0.04936533,2.41324261
-5.69984992,8.36879395,1.34610073,0.00000000,4.22789103,4.18946397,0.04803875,2.47233785
-5.69384692,8.44352648,1.31231280,0.00000000,4.30035010,4.20494550,0.04674687,2.52682067
-5.68784392,8.51118431,1.28028451,0.00000000,4.37202724,4.21791200,0.04549798,2.57616569
-5.68184092,8.57163652,1.25042198,0.00000000,4.44261755,4.22870634,0.04430154,2.61994304
-5.67583792,8.62490970,1.22310876,0.00000000,4.51191413,4.23770968,0.04316755,2.65782067
-5.66983492,8.67118257,1.19870218,0.00000000,4.57982938,4.24533220,0.04210594,2.68956554
-5.66383192,8.71078297,1.17753216,0.00000000,4.64641517,4.25200687,0.04112599,2.71504372
-5.65782891,8.74418709,1.15990226,0.00000000,4.71188071,4.25818635,0.04023578,2.73421939
-5.65182591,8.77201999,1.14609275,0.00000000,4.77660661,4.26434268,0.03944179,2.74715262
-5.64582291,8.79505637,1.13636516,0.00000000,4.84115386,4.27096926,0.03874850,2.75399580
-5.63981991,8.81422034,1.13096781,0.00000000,4.90626643,4.27858417,0.03815814,2.75498863
-5.63381691,8.83058240,1.13014152,0.00000000,4.97286625,4.28773391,0.03767051,2.75045166
-5.62781391,8.84535215,1.13412480,0.00000000,5.04203965,4.29899634,0.03728294,2.74077813
-5.62181091,8.85986507,1.14315781,0.00000000,5.11501442,4.31298153,0.03699029,2.72642428
-5.61580790,8.87556198,1.15748424,0.00000000,5.19312725,4.33032943,0.03678507,2.70789800
-5.60980490,8.89396006,1.17735060,0.00000000,5.27778139,4.35170330,0.03665765,2.68574597
-5.60380190,8.91661494,1.20300229,0.00000000,5.37039498,4.37777805,0.03659647,2.66053948
-5.59779890,8.94507380,1.23467625,0.00000000,5.47234115,4.40922334,0.03658842,2.63285927
-5.59179590,8.98082029,1.27259010,0.00000000,5.58488115,4.44668108,0.03661911,2.60327960
-5.58579290,9.02521266,1.31692795,0.00000000,5.70909272,4.49073817,0.03667330,2.57235219
-5.57978989,9.07941735,1.36782333,0.00000000,5.84579616,4.54189527,0.03673527,2.54059046
-5.57378689,9.14434091,1.42534013,0.00000000,5.99548122,4.60053301,0.03678922,2.50845475
-5.56778389,9.22056366,1.48945232,0.00000000,6.15823822,4.66687765,0.03681967,2.47633908
-5.56178089,9.30827896,1.56002386,0.00000000,6.33369693,4.74096802,0.03681179,2.44456003
-5.55577789,9.40724187,1.63679001,0.00000000,6.52097728,4.82262633,0.03675181,2.41334849
-5.54977489,9.51673129,1.71934152,0.00000000,6.71865524,4.91143484,0.03662730,2.38284457
-5.54377189,9.63552885,1.80711296,0.00000000,6.92474733,5.00672066,0.03642748,2.35309610
-5.53776888,9.76191739,1.89937652,0.00000000,7.13671647,5.10755046,0.03614344,2.32406096
-5.53176588,9.89370107,1.99524224,0.00000000,7.35150108,5.21273626,0.03576836,2.29561327
-5.52576288,10.02824771,2.09366541,0.00000000,7.56556839,5.32085313,0.03529763,2.26755323
-5.51975988,10.16255309,2.19346138,0.00000000,7.77499171,5.43026859,0.03472899,2.23962030
-5.51375688,10.29332548,2.29332778,0.00000000,7.97555022,5.53918315,0.03406251,2.21150916
-5.50775388,10.41708730,2.39187361,0.00000000,8.16284850,5.64568043,0.03330064,2.18288769
-5.50175088,10.53028989,2.48765407,0.00000000,8.33245179,5.74778458,0.03244807,2.15341626
-5.49574787,10.62943631,2.57921003,0.00000000,8.48003189,5.84352270,0.03151168,2.12276727
-5.48974487,10.71120641,2.66511023,0.00000000,8.60151776,5.93098880,0.03050029,2.09064401
-5.48374187,10.77257825,2.74399442,0.00000000,8.69324411,6.00840649,0.02942447,2.05679802
-5.47773887,10.81093979,2.81461547,0.00000000,8.75209135,6.07418711,0.02829631,2.02104386
-5.47173587,10.82418556,2.87587840,0.00000000,8.77561000,6.12698035,0.02712904,1.98327082
-5.46573287,10.81079334,2.92687449,0.00000000,8.76212350,6.16571521,0.02593679,1.94345080
-5.45972986,10.76987766,2.96690898,0.00000000,8.71080407,6.18962938,0.02473420,1.90164211
-5.45372686,10.70121755,2.99552107,0.00000000,8.62171752,6.19828607,0.02353612,1.85798914
-5.44772386,10.60525811,3.01249547,0.00000000,8.49583450,6.19157821,0.02235723,1.81271786
-5.44172086,10.48308655,3.01786523,0.00000000,8.33500714,6.16972062,0.02121177,1.76612771
-5.43571786,10.33638515,3.01190600,0.00000000,8.14191195,6.13323148,0.02011325,1.71858029
-5.42971486,10.16736452,2.99512247,0.00000000,7.91996152,6.08290532,0.01907419,1.67048572
-5.42371186,9.97868188,2.96822788,0.00000000,7.67318897,6.01977982,0.01810595,1.62228742
-5.41770885,9.77334955,2.93211811,0.00000000,7.40611069,5.94509919,0.01721856,1.57444638
-5.41170585,9.55463914,2.88784189,0.00000000,7.12357369,5.86027693,0.01642072,1.52742575
-5.40570285,9.32598693,2.83656869,0.00000000,6.83059472,5.76686041,0.01571968,1.48167663
-5.39969985,9.09090522,2.77955603,0.00000000,6.53219843,5.66649929,0.01512141,1.43762592
-5.39369685,8.85290383,2.71811763,0.00000000,6.23326174,5.56091942,0.01463064,1.39566671
-5.38769385,8.61542461,2.65359361,0.00000000,5.93837097,5.45190286,0.01425107,1.35615172
-5.38169085,8.38179074,2.58732368,0.00000000,5.65169750,5.34127405,0.01398554,1.31938985
-5.37568784,8.15517099,2.52062392,0.00000000,5.37689638,5.23089137,0.01383634,1.28564577
-5.36968484,7.93855812,2.45476732,0.00000000,5.11703108,5.12264267,0.01380544,1.25514244
-5.36368184,7.73475910,2.39096784,0.00000000,4.87452596,5.01844272,0.01389474,1.22806569
-5.35767884,7.54639408,2.33036780,0.00000000,4.65114671,4.92023024,0.01410636,1.20457058
-5.35167584,7.37590034,2.27402764,0.00000000,4.44800739,4.82996195,0.01444279,1.18478851
-5.34567284,7.22553716,2.22291747,0.00000000,4.26560169,4.74960129,0.01490712,1.16883420
-5.33966983,7.09738752,2.17790949,0.00000000,4.10385473,4.68109975,0.01550305,1.15681194
-5.33366683,6.99335320,2.13977041,0.00000000,3.96219115,4.62636907,0.01623496,1.14882009
-5.32766383,6.91514041,2.10915347,0.00000000,3.83961475,4.58724382,0.01710778,1.14495328
-5.32166083,6.86423425,2.08658931,0.00000000,3.73479476,4.56543420,0.01812682,1.14530195
-5.31565783,6.84186153,2.07247591,0.00000000,3.64615382,4.56247013,0.01929749,1.14994874
-5.30965483,6.84894275,2.06706749,0.00000000,3.57195353,4.57963865,0.02062495,1.15896211
-5.30365183,6.88603552,2.07046299,0.00000000,3.51037356,4.61791741,0.02211371,1.17238707
-5.29764882,6.95327272,2.08259486,0.00000000,3.45958159,4.67790778,0.02376708,1.19023389
-5.29164582,7.05030006,2.10321912,0.00000000,3.41779182,4.75977180,0.02558675,1.21246530
-5.28564282,7.17621794,2.13190792,0.00000000,3.38331102,4.86317718,0.02757231,1.23898319
-5.27963982,7.32953346,2.16804562,0.00000000,3.35457189,4.98725492,0.02972074,1.26961589
-5.27363682,7.50812782,2.21082986,0.00000000,3.33015422,5.13057347,0.03202611,1.30410707
-5.26763382,7.70924423,2.25927832,0.00000000,3.30879520,5.29113294,0.03447933,1.34210736
-5.26163082,7.92950056,2.31224213,0.00000000,3.28939071,5.46638195,0.03706797,1.38316965
-5.25562781,8.16492939,2.36842639,0.00000000,3.27098959,5.65325853,0.03977634,1.42674879
-5.24962481,8.41104691,2.42641760,0.00000000,3.25278321,5.84825513,0.04258568,1.47220646
-5.24362181,8.66295016,2.48471788,0.00000000,3.23409260,6.04750658,0.04547450,1.51882110
-5.23761881,8.91544018,2.54178481,0.00000000,3.21435488,6.24689825,0.04841915,1.56580312
-5.23161581,9.16316705,2.59607574,0.00000000,3.19311081,6.44219035,0.05139439,1.61231489
-5.22561281,9.40079085,2.64609469,0.00000000,3.16999441,6.62915325,0.05437424,1.65749462
-5.21960980,9.62315137,2.69043997,0.00000000,3.14472529,6.80370770,0.05733275,1.70048324
-5.21360680,9.82543852,2.72785014,0.00000000,3.11710384,6.96206337,0.06024485,1.74045294
-5.20760380,10.00335457,2.75724612,0.00000000,3.08700875,7.10084880,0.06308717,1.77663586
-5.20160080,10.15325988,2.77776725,0.00000000,3.05439630,7.21722622,0.06583872,1.80835153
-5.19559780,10.27229396,2.78879928,0.00000000,3.01930027,7.30898533,0.06848155,1.83503144
-5.18959480,10.35846528,2.78999276,0.00000000,2.98183136,7.37461097,0.07100109,1.85623942
-5.18359180,10.41070440,2.78127065,0.00000000,2.94217515,7.41332121,0.07338644,1.87168667
-5.17758879,10.42887755,2.76282465,0.00000000,2.90058747,7.42507382,0.07563033,1.88124063
-5.17158579,10.41375948,2.73510028,0.00000000,2.85738673,7.41054088,0.07772889,1.88492705
-5.16558279,10.36696726,2.69877145,0.00000000,2.81294282,7.37105300,0.07968131,1.88292537
-5.15957979,10.29085854,2.65470570,0.00000000,2.76766271,7.30851640,0.08148917,1.87555745
-5.15357679,10.18840030,2.60392213,0.00000000,2.72197340,7.22530764,0.08315577,1.86327062
-5.14757379,10.06301534,2.54754400,0.00000000,2.67630305,7.12415173,0.08468535,1.84661581
-5.14157079,9.91841549,2.48674874,0.00000000,2.63106150,7.00799072,0.08608227,1.82622230
-5.13556778,9.75843084,2.42271783,0.00000000,2.58662177,6.87984963,0.08735029,1.80277042
-5.12956478,9.58684453,2.35658930,0.00000000,2.54330383,6.74270722,0.08849194,1.77696391
-5.12356178,9.40724198,2.28941510,0.00000000,2.50136222,6.59937812,0.08950809,1.74950341
-5.11755878,9.22288261,2.22212556,0.00000000,2.46097859,6.45241232,0.09039768,1.72106259
-5.11155578,9.03660023,2.15550246,0.00000000,2.42226018,6.30401668,0.09115781,1.69226817
-5.10555278,8.85073646,2.09016185,0.00000000,2.38524459,6.15600158,0.09178393,1.66368473
-5.09954977,8.66710961,2.02654697,0.00000000,2.34991095,6.00975450,0.09227048,1.63580501
-5.09354677,8.48701870,1.96493132,0.00000000,2.31619686,5.86624043,0.09261158,1.60904575
-5.08754377,8.31128069,1.90543110,0.00000000,2.28402021,5.72602752,0.09280202,1.58374920
-5.08154077,8.14029665,1.84802577,0.00000000,2.25330450,5.58933493,0.09283835,1.56018951
-5.07553777,7.97414107,1.79258521,0.00000000,2.22400581,5.45609882,0.09272002,1.53858334
-5.06953477,7.81266747,1.73890154,0.00000000,2.19613965,5.32605122,0.09245052,1.51910353
-5.06353177,7.65562237,1.68672346,0.00000000,2.16980560,5.19880641,0.09203844,1.50189458
-5.05752876,7.50275996,1.63579105,0.00000000,2.14520783,5.07394897,0.09149833,1.48708870
-5.05152576,7.35394964,1.58586893,0.00000000,2.12266977,4.95111797,0.09085137,1.47482086
-5.04552276,7.20926968,1.53677604,0.00000000,2.10264153,4.83008238,0.09012572,1.46524189
-5.03951976,7.06908114,1.48841033,0.00000000,2.08569906,4.71080327,0.08935660,1.45852835
-5.03351676,6.93407777,1.44076732,0.00000000,2.07253458,4.59347981,0.08858593,1.45488841
-5.02751376,6.80530915,1.39395163,0.00000000,2.06393829,4.47857662,0.08786172,1.45456326
-5.02151076,6.68417610,1.34818121,0.00000000,2.06077191,4.36683174,0.08723706,1.45782374
-5.01550775,6.57239883,1.30378414,0.00000000,2.06393505,4.25924523,0.08676880,1.46496238
-5.00950475,6.47196016,1.26118864,0.00000000,2.07432599,4.15704966,0.08651600,1.47628122
-5.00350175,6.38502716,1.22090674,0.00000000,2.09279849,4.06166459,0.08653817,1.49207606
-4.99749875,6.31385588,1.18351292,0.00000000,2.12011690,3.97463787,0.08689333,1.51261811
-4.99149575,6.26068426,1.14961857,0.00000000,2.15691151,3.89757723,0.08763608,1.53813413
-4.98549275,6.22761907,1.11984388,0.00000000,2.20363647,3.83207572,0.08881555,1.56878614
-4.97948974,6.21652250,1.09478828,0.00000000,2.26053225,3.77963491,0.09047356,1.60465190
-4.97348674,6.22890418,1.07500101,0.00000000,2.32759456,3.74158941,0.09264283,1.64570742
-4.96748374,6.26582338,1.06095282,0.00000000,2.40455111,3.71903633,0.09534538,1.69181236
-4.96148074,6.32780617,1.05301026,0.00000000,2.49084761,3.71277256,0.09859123,1.74269923
-4.95547774,6.41478083,1.05141341,0.00000000,2.58564362,3.72324256,0.10237739,1.79796715
-4.94947474,6.52603441,1.05625794,0.00000000,2.68781860,3.75049858,0.10668708,1.85708035
-4.94347174,6.66019196,1.06748229,0.00000000,2.79598822,3.79417486,0.11148944,1.91937191
-4.93746873,6.81521934,1.08486030,0.00000000,2.90853029,3.85347660,0.11673950,1.98405239
-4.93146573,6.98844943,1.10799981,0.00000000,3.02361955,3.92718396,0.12237857,2.05022323
-4.92546273,7.17663081,1.13634709,0.00000000,3.13927020,4.01367104,0.12833501,2.11689455
-4.91945973,7.37599725,1.16919727,0.00000000,3.25338477,4.11093899,0.13452535,2.18300645
-4.91345673,7.58235567,1.20571035,0.00000000,3.36380766,4.21666224,0.14085581,2.24745340
-4.90745373,7.79118995,1.24493239,0.00000000,3.46838184,4.32824626,0.14722414,2.30911072
-4.90145073,7.99777713,1.28582130,0.00000000,3.56500677,4.44289521,0.15352179,2.36686234
-4.89544772,8.19731274,1.32727639,0.00000000,3.65169594,4.55768715,0.15963632,2.41962904
-4.88944472,8.38504124,1.36817079,0.00000000,3.72663219,4.66965478,0.16545414,2.46639627
-4.88344172,8.55638795,1.40738567,0.00000000,3.78821926,4.77586896,0.17086330,2.50624090
-4.87743872,8.70708828,1.44384510,0.00000000,3.83512807,4.87352260,0.17575650,2.53835595
-4.87143572,8.83331044,1.47655021,0.00000000,3.86633627,4.96001213,0.18003410,2.56207287
-4.86543272,8.93176791,1.50461162,0.00000000,3.88116004,5.03301410,0.18360704,2.57688070
-4.85942971,8.99981794,1.52727865,0.00000000,3.87927703,5.09055416,0.18639967,2.58244160
-4.85342671,9.03554297,1.54396428,0.00000000,3.86073977,5.13106628,0.18835229,2.57860243
-4.84742371,9.03781227,1.55426478,0.00000000,3.82597905,5.15344009,0.18942344,2.56540195
-4.84142071,9.00632146,1.55797320,0.00000000,3.77579698,5.15705464,0.18959165,2.54307366
-4.83541771,8.94160859,1.55508598,0.00000000,3.71134991,5.14179739,0.18885676,2.51204382
-4.82941471,8.84504582,1.54580244,0.00000000,3.63412146,5.10806781,0.18724064,2.47292511
-4.82341171,8.71880707,1.53051696,0.00000000,3.54588637,5.05676526,0.18478731,2.42650557
-4.81740870,8.56581228,1.50980421,0.00000000,3.44866622,4.98926181,0.18156237,2.37373354
-4.81140570,8.38965026,1.48439790,0.00000000,3.34467808,4.90736079,0.17765179,2.31569845
-4.80540270,8.19448253,1.45516381,0.00000000,3.23627784,4.81324285,0.17316011,2.25360841
-4.79939970,7.98493145,1.42306834,0.00000000,3.12589973,4.70940127,0.16820797,2.18876469
-4.79339670,7.76595635,1.38914369,0.00000000,3.01599407,4.59856912,0.16292926,2.12253412
-4.78739370,7.54272174,1.35445111,0.00000000,2.90896509,4.48364068,0.15746769,2.05631979
-4.78139070,7.32046206,1.32004376,0.00000000,2.80711080,4.36758994,0.15197319,1.99153099
-4.77538769,7.10434701,1.28693050,0.00000000,2.71256693,4.25338895,0.14659806,1.92955297
-4.76938469,6.89935181,1.25604220,0.00000000,2.62725649,4.14392848,0.14149301,1.87171741
-4.76338169,6.71013596,1.22820160,0.00000000,2.55284656,4.04194348,0.13680332,1.81927405
-4.75737869,6.54093384,1.20409792,0.00000000,2.49071350,3.94994528,0.13266513,1.77336440
-4.75137569,6.39545964,1.18426704,0.00000000,2.44191744,3.87016234,0.12920205,1.73499778
-4.74537269,6.27682876,1.16907776,0.00000000,2.40718646,3.80449053,0.12652205,1.70503034
-4.73936968,6.18749669,1.15872438,0.00000000,2.38691059,3.75445400,0.12471491,1.68414740
-4.73336668,6.12921633,1.15322580,0.00000000,2.38114533,3.72117698,0.12385007,1.67284929
-4.72736368,6.10301332,1.15243061,0.00000000,2.38962392,3.70536635,0.12397506,1.67144106
-4.72136068,6.10917920,1.15602796,0.00000000,2.41177752,3.70730501,0.12511453,1.68002597
-4.71535768,6.14728127,1.16356327,0.00000000,2.44676198,3.72685521,0.12726972,1.69850308
-4.70935468,6.21618790,1.17445817,0.00000000,2.49348988,3.76347134,0.13041863,1.72656868
-4.70335168,6.31410776,1.18803357,0.00000000,2.55066637,3.81622111,0.13451659,1.76372175
-4.69734867,6.43864148,1.20353490,0.00000000,2.61682733,3.88381434,0.13949743,1.80927317
-4.69134567,6.58684398,1.22015853,0.00000000,2.69037853,3.96463831,0.14527496,1.86235881
-4.68534267,6.75529588,1.23707836,0.00000000,2.76963455,4.05679871,0.15174508,1.92195613
-4.67933967,6.94018236,1.25347161,0.00000000,2.85285641,4.15816523,0.15878798,1.98690419
-4.67333667,7.13737814,1.26854307,0.00000000,2.93828718,4.26642088,0.16627093,2.05592694
-4.66733367,7.34253684,1.28154708,0.00000000,3.02418496,4.37911410,0.17405107,2.12765922
-4.66133067,7.55118353,1.29180662,0.00000000,3.10885303,4.49371278,0.18197861,2.20067538
-4.65532766,7.75880900,1.29872914,0.00000000,3.19066698,4.60765921,0.18989998,2.27351990
-4.64932466,7.96096423,1.30181893,0.00000000,3.26809903,4.71842518,0.19766124,2.34473942
-4.64332166,8.15335358,1.30068571,0.00000000,3.33973962,4.82356604,0.20511136,2.41291576
-4.63731866,8.33192527,1.29504970,0.00000000,3.40431670,4.92077293,0.21210549,2.47669891
-4.63131566,8.49295718,1.28474314,0.00000000,3.46071285,5.00792205,0.21850808,2.53483942
-4.62531266,8.63313651,1.26970854,0.00000000,3.50798053,5.08311993,0.22419587,2.58621929
-4.61930965,8.74963132,1.24999407,0.00000000,3.54535558,5.14474368,0.22906043,2.62988033
-4.61330665,8.84015223,1.22574633,0.00000000,3.57226879,5.19147530,0.23301056,2.66504938
-4.60730365,8.90300260,1.19720116,0.00000000,3.58835563,5.22232901,0.23597409,2.69115928
-4.60130065,8.93711557,1.16467272,0.00000000,3.59346353,5.23667093,0.23789930,2.70786503
-4.59529765,8.94207676,1.12854153,0.00000000,3.58765646,5.23423049,0.23875583,2.71505443
-4.58929465,8.91813156,1.08924175,0.00000000,3.57121618,5.21510321,0.23853497,2.71285273
-4.58329165,8.86617667,1.04724827,0.00000000,3.54463963,5.17974477,0.23724944,2.70162103
-4.57728864,8.78773576,1.00306384,0.00000000,3.50863203,5.12895644,0.23493265,2.68194842
-4.57128564,8.68491985,0.95720685,0.00000000,3.46409518,5.06386255,0.23163735,2.65463791
-4.56528264,8.56037357,0.91019966,0.00000000,3.41211076,4.98588066,0.22743387,2.62068671
-4.55927964,8.41720884,0.86255811,0.00000000,3.35391868,4.89668548,0.22240794,2.58126143
-4.55327664,8.25892834,0.81478206,0.00000000,3.29089067,4.79816796,0.21665817,2.53766892
-4.54727364,8.08934110,0.76734727,0.00000000,3.22449964,4.69239081,0.21029329,2.49132397
-4.54127064,7.91247318,0.72069858,0.00000000,3.15628559,4.58154225,0.20342935,2.44371471
-4.53526763,7.73247626,0.67524449,0.00000000,3.08781909,4.46788923,0.19618673,2.39636697
-4.52926463,7.55353712,0.63135295,0.00000000,3.02066348,4.35373177,0.18868742,2.35080880
-4.52326163,7.37979051,0.58934849,0.00000000,2.95633710,4.24135963,0.18105229,2.30853592
-4.51725863,7.21523782,0.54951052,0.00000000,2.89627691,4.13301216,0.17339876,2.27097938
-4.51125563,7.06367318,0.51207262,0.00000000,2.84180470,4.03084223,0.16583864,2.23947590
-4.50525263,6.92861820,0.47722278,0.00000000,2.79409710,3.93688429,0.15847640,2.21524152
-4.49924962,6.81326598,0.44510444,0.00000000,2.75416020,3.85302671,0.15140773,2.19934897
-4.49324662,6.72043412,0.41581811,0.00000000,2.72280956,3.78098796,0.14471852,2.19270874
-4.48724362,6.65252632,0.38942360,0.00000000,2.70065599,3.72229600,0.13848412,2.19605384
-4.48124062,6.61150146,0.36594245,0.00000000,2.68809699,3.67827010,0.13276892,2.20992806
-4.47523762,6.59884888,0.34536076,0.00000000,2.68531393,3.65000428,0.12762614,2.23467732
-4.46923462,6.61556867,0.32763196,0.00000000,2.69227421,3.63835155,0.12309789,2.27044377
-4.46323162,6.66215564,0.31267974,0.00000000,2.70873804,3.64390842,0.11921529,2.31716235
-4.45722861,6.73858637,0.30040083,0.00000000,2.73426877,3.66699931,0.11599876,2.37455947
-4.45122561,6.84430871,0.29066775,0.00000000,2.76824631,3.70766109,0.11345836,2.44215367
-4.44522261,6.97823433,0.28333127,0.00000000,2.80988259,3.76562808,0.11159416,2.51925837
-4.43921961,7.13873489,0.27822293,0.00000000,2.85823851,3.84031869,0.11039667,2.60498681
-4.43321661,7.32364358,0.27515725,0.00000000,2.91224188,3.93082481,0.10984732,2.69825957
-4.42721361,7.53026385,0.27393397,0.00000000,2.97070598,4.03590587,0.10991900,2.79781522
-4.42121061,7.75538777,0.27434020,0.00000000,3.03234864,4.15398909,0.11057669,2.90222458
-4.41520760,7.99532638,0.27615264,0.00000000,3.09581180,4.28317810,0.11177825,3.00990926
-4.40920460,8.24595429,0.27913989,0.00000000,3.15968183,4.42127138,0.11347536,3.11916497
-4.40320160,8.50277033,0.28306491,0.00000000,3.22251076,4.56579191,0.11561462,3.22818992
-4.39719860,8.76097530,0.28768773,0.00000000,3.28283879,4.71402900,0.11813890,3.33511846
-4.39119560,9.01556694,0.29276837,0.00000000,3.33921818,4.86309223,0.12098884,3.43805972
-4.38519260,9.26145096,0.29807006,0.00000000,3.39023875,5.00997704,0.12410457,3.53514071
-4.37918959,9.49356600,0.30336260,0.00000000,3.43455469,5.15164049,0.12742753,3.62455287
-4.37318659,9.70701877,0.30842604,0.00000000,3.47091251,5.28508482,0.13090234,3.70460072
-4.36718359,9.89722485,0.31305425,0.00000000,3.49817947,5.40744602,0.13447873,3.77375091
-4.36118059,10.06004942,0.31705867,0.00000000,3.51537162,5.51608359,0.13811320,3.83067968
-4.35517759,10.19194160,0.32027176,0.00000000,3.52168049,5.60866756,0.14177058,3.87431652
-4.34917459,10.29005595,0.32255019,0.00000000,3.51649709,5.68325867,0.14542524,3.90388188
-4.34317159,10.35235458,0.32377759,0.00000000,3.49943215,5.73837733,0.14906172,3.91891678
-4.33716858,10.37768406,0.32386669,0.00000000,3.47033110,5.77305788,0.15267505,3.91930239
-4.33116558,10.36582215,0.32276073,0.00000000,3.42928290,5.78688484,0.15627026,3.90526815
-4.32516258,10.31749103,0.32043406,0.00000000,3.37662161,5.78000872,0.15986143,3.87738741
-4.31915958,10.23433479,0.31689181,0.00000000,3.31292025,5.75314037,0.16347004,3.83656024
-4.31315658,10.11886157,0.31216876,0.00000000,3.23897661,5.70752337,0.16712279,3.78398355
-4.30715358,9.97435189,0.30632715,0.00000000,3.15579135,5.64488567,0.17084889,3.72110975
