energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.50175088,10.06739604,1.71324153,6.13495982,0.01851997,0.85577333,0.06331427,1.75734744,0.80964366,0.62495040
-5.49574787,10.18186349,1.73730840,6.22152138,0.01876071,0.87320482,0.06411483,1.75627752,0.81180259,0.62292290
-5.48974487,10.29302926,1.76014508,6.30616133,0.01899077,0.88985474,0.06493814,1.75474609,0.81358334,0.62110435
-5.48374187,10.39931747,1.78143315,6.38801201,0.01920552,0.90552072,0.06577330,1.75253638,0.81482070,0.61936070
-5.47773887,10.49939075,1.80088577,6.46635326,0.01940083,0.92002171,0.06661023,1.74947667,0.81538083,0.61756723
-5.47173587,10.59219514,1.81825770,6.54063666,0.01957318,0.93320301,0.06743988,1.74544695,0.81516585,0.61561311
-5.46573287,10.67699225,1.83335405,6.61050204,0.01971981,0.94494037,0.06825436,1.74038323,0.81411709,0.61340511
-5.45972986,10.75337760,1.84603729,6.67578555,0.01983886,0.95514287,0.06904708,1.73427931,0.81221662,0.61087055
-5.45372686,10.82128490,1.85623239,6.73651928,0.01992942,0.96375478,0.06981272,1.72718615,0.80948728,0.60795928
-5.44772386,10.88097647,1.86392979,6.79292265,0.01999156,0.97075617,0.07054714,1.71920897,0.80599103,0.60464474
-5.44172086,10.93302107,1.86918619,6.84538650,0.02002631,0.97616233,0.07124730,1.71050206,0.80182588,0.60092406
-5.43571786,10.97826043,1.87212306,6.89445068,0.02003560,0.98002216,0.07191104,1.70126205,0.79712148,0.59681725
-5.42971486,11.01776684,1.87292317,6.94077680,0.02002216,0.98241558,0.07253692,1.69171954,0.79203367,0.59236564
-5.42371186,11.05279405,1.87182511,6.98511746,0.01998937,0.98345019,0.07312398,1.68212990,0.78673818,0.58762952
-5.41770885,11.08472433,1.86911632,7.02828384,0.01994111,0.98325724,0.07367154,1.67276349,0.78142384,0.58268523
-5.41170585,11.11501431,1.86512476,7.07111331,0.01988155,0.98198729,0.07417900,1.66389578,0.77628560,0.57762183
-5.40570285,11.14514234,1.86020988,7.11443864,0.01981494,0.97980567,0.07464570,1.65579790,0.77151767,0.57253745
-5.39969985,11.17655974,1.85475310,7.15906030,0.01974546,0.97688796,0.07507077,1.64872782,0.76730698,0.56753555
-5.39369685,11.21064809,1.84914843,7.20572301,0.01967696,0.97341569,0.07545306,1.64292263,0.76382738,0.56272113
-5.38769385,11.24868400,1.84379343,7.25509739,0.01961288,0.96957243,0.07579116,1.63859220,0.76123463,0.55819718
-5.38169085,11.29181246,1.83908108,7.30776723,0.01955603,0.96554037,0.07608337,1.63591413,0.75966244,0.55406138
-5.37568784,11.34102920,1.83539269,7.36422231,0.01950855,0.96149754,0.07632784,1.63503049,0.75921964,0.55040318
-5.36968484,11.39717186,1.83309212,7.42485673,0.01947180,0.95761553,0.07652265,1.63604589,0.75998852,0.54730139
-5.36368184,11.46091918,1.83252129,7.48997183,0.01944639,0.95405791,0.07666599,1.63902719,0.76202427,0.54482226
-5.35767884,11.53279708,1.83399714,7.55978294,0.01943218,0.95097912,0.07675631,1.64400446,0.76535562,0.54301813
-5.35167584,11.61318989,1.83780972,7.63442875,0.01942835,0.94852382,0.07679255,1.65097311,0.76998633,0.54192667
-5.34567284,11.70235504,1.84422141,7.71398197,0.01943348,0.94682654,0.07677428,1.65989682,0.77589757,0.54157059
-5.33966983,11.80043902,1.85346683,7.79846005,0.01944572,0.94601147,0.07670190,1.67071119,0.78305088,0.54195788
-5.33366683,11.90749286,1.86575319,7.88783473,0.01946288,0.94619231,0.07657679,1.68332769,0.79139158,0.54308247
-5.32766383,12.02348534,1.88126082,7.98203926,0.01948262,0.94747194,0.07640138,1.69763759,0.80085225,0.54492522
-5.32166083,12.14831233,1.90014339,8.08097262,0.01950257,0.94994193,0.07617927,1.71351589,0.81135636,0.54745520
-5.31565783,12.28180152,1.92252770,8.18450009,0.01952052,0.95368167,0.07591520,1.73082475,0.82282141,0.55063108
-5.30965483,12.42371177,1.94851272,8.29245009,0.01953449,0.95875715,0.07561502,1.74941643,0.83516190,0.55440267
-5.30365183,12.57372705,1.97816777,8.40460743,0.01954286,0.96521943,0.07528563,1.76913562,0.84829150,0.55871241
-5.29764882,12.73144566,2.01152970,8.52070353,0.01954442,0.97310275,0.07493480,1.78982103,0.86212466,0.56349683
-5.29164582,12.89636532,2.04859933,8.64040432,0.01953845,0.98242241,0.07457101,1.81130642,0.87657741,0.56868781
-5.28564282,13.06786581,2.08933702,8.76329694,0.01952466,0.99317257,0.07420320,1.83342090,0.89156742,0.57421381
-5.27963982,13.24519041,2.13365783,8.88887638,0.01950319,1.00532407,0.07384051,1.85598875,0.90701326,0.58000071
-5.27363682,13.42742818,2.18142645,9.01653335,0.01947455,1.01882247,0.07349203,1.87882891,0.92283303,0.58597270
-5.26763382,13.61349867,2.23245234,9.14554449,0.01943954,1.03358640,0.07316647,1.90175420,0.93894245,0.59205275
-5.26163082,13.80214079,2.28648541,9.27506608,0.01939915,1.04950651,0.07287189,1.92457049,0.95525251,0.59816308
-5.25562781,13.99190733,2.34321268,9.40413218,0.01935444,1.06644496,0.07261541,1.94707598,0.97166695,0.60422546
-5.24962481,14.18116625,2.40225633,9.53165770,0.01930641,1.08423576,0.07240297,1.96906077,0.98807969,0.61016143
-5.24362181,14.36810950,2.46317334,9.65644695,0.01925594,1.10268588,0.07223906,1.99030686,1.00437250,0.61589248
-5.23761881,14.55076973,2.52545725,9.77720750,0.01920367,1.12157715,0.07212661,2.01058859,1.02041307,0.62134030
-5.23161581,14.72704480,2.58854189,9.89256929,0.01914992,1.14066910,0.07206674,2.02967380,1.03605362,0.62642707
-5.22561281,14.89472967,2.65180748,10.00110827,0.01909465,1.15970247,0.07205876,2.04732557,1.05113034,0.63107587
-5.21960980,15.05155471,2.71458897,10.10137403,0.01903744,1.17840347,0.07210009,2.06330465,1.06546377,0.63521125
-5.21360680,15.19522939,2.77618640,10.19192026,0.01897749,1.19648861,0.07218630,2.07737259,1.07886007,0.63875999
-5.20760380,15.32349003,2.83587736,10.27133724,0.01891364,1.21366994,0.07231114,2.08929540,1.09111342,0.64165201
-5.20160080,15.43414995,2.89293099,10.33828503,0.01884447,1.22966061,0.07246672,2.09884778,1.10200945,0.64382147
-5.19559780,15.52515074,2.94662323,10.39152656,0.01876832,1.24418061,0.07264369,2.10581779,1.11132967,0.64520808
-5.18959480,15.59461284,2.99625300,10.42995934,0.01868343,1.25696248,0.07283141,2.11001177,1.11885666,0.64575848
-5.18359180,15.64088417,3.04115858,10.45264507,0.01858804,1.26775684,0.07301828,2.11125944,1.12438012,0.64542777
-5.17758879,15.66258522,3.08073389,10.45883629,0.01848046,1.27633774,0.07319201,2.10941897,1.12770331,0.64418107
-5.17158579,15.65864960,3.11444394,10.44799932,0.01835926,1.28250749,0.07333996,2.10438191,1.12864972,0.64199502
-5.16558279,15.62835866,3.14183898,10.41983303,0.01822328,1.28610104,0.07344947,2.09607766,1.12706978,0.63885927
-5.15957979,15.57136938,3.16256689,10.37428300,0.01807176,1.28698974,0.07350823,2.08447758,1.12284721,0.63477773
-5.15357679,15.48773462,3.17638314,10.31155063,0.01790441,1.28508430,0.07350459,2.06959818,1.11590473,0.62976965
-5.14757379,15.37791507,3.18315801,10.23209709,0.01772147,1.28033704,0.07342794,2.05150360,1.10620892,0.62387039
-5.14157079,15.24278231,3.18288081,10.13664183,0.01752367,1.27274318,0.07326900,2.03030698,1.09377397,0.61713183
-5.13556778,15.08361261,3.17566058,10.02615558,0.01731231,1.26234127,0.07302010,2.00617069,1.07866396,0.60962235
-5.12956478,14.90207137,3.16172345,9.90184793,0.01708917,1.24921262,0.07267543,1.97930537,1.06099376,0.60142643
-5.12356178,14.70018809,3.14140649,9.76514943,0.01685651,1.23347970,0.07223123,1.94996764,1.04092825,0.59264378
-5.11755878,14.48032226,3.11514813,9.61768850,0.01661695,1.21530365,0.07168594,1.91845652,1.01867996,0.58338793
-5.11155578,14.24512074,3.08347572,9.46126354,0.01637346,1.19488080,0.07104026,1.88510865,0.99450505,0.57378451
-5.10555278,13.99746740,3.04699028,9.29781061,0.01612921,1.17243835,0.07029720,1.85029234,0.96869790,0.56396908
-5.09954977,13.74042641,3.00634933,9.12936747,0.01588745,1.14822930,0.06946207,1.81440067,0.94158444,0.55408458
-5.09354677,13.47718043,2.96224823,8.95803480,0.01565148,1.12252675,0.06854229,1.77784377,0.91351435,0.54427862
-5.08754377,13.21096570,2.91540092,8.78593557,0.01542448,1.09561785,0.06754735,1.74104060,0.88485266,0.53470051
-5.08154077,12.94500583,2.86652073,8.61517375,0.01520942,1.06779743,0.06648851,1.70441047,0.85597092,0.52549828
-5.07553777,12.68244661,2.81630209,8.44779355,0.01500899,1.03936165,0.06537860,1.66836458,0.82723828,0.51681571
-5.06953477,12.42629375,2.76540395,8.28574056,0.01482550,1.01060187,0.06423168,1.63329794,0.79901295,0.50878946
-5.06353177,12.17935589,2.71443541,8.13082599,0.01466084,0.98179890,0.06306274,1.59958186,0.77163429,0.50154652
-5.05752876,11.94419459,2.66394425,7.98469518,0.01451642,0.95321791,0.06188731,1.56755733,0.74541583,0.49520184
-5.05152576,11.72308293,2.61440866,7.84880136,0.01439311,0.92510403,0.06072112,1.53752948,0.72063943,0.48985644
-5.04552276,11.51797404,2.56623239,7.72438563,0.01429132,0.89767893,0.05957970,1.50976332,0.69755089,0.48559591
-5.03951976,11.33048013,2.51974336,7.61246334,0.01421091,0.87113833,0.05847803,1.48448081,0.67635696,0.48248930
-5.03351676,11.16186231,2.47519548,7.51381737,0.01415131,0.84565044,0.05743018,1.46185924,0.65722386,0.48058855
-5.02751376,11.01303096,2.43277343,7.42899801,0.01411151,0.82135545,0.05644898,1.44203101,0.64027729,0.47992832
-5.02151076,10.88455577,2.39259975,7.35832914,0.01409013,0.79836580,0.05554577,1.42508467,0.62560374,0.48052617
-5.01550775,10.77668428,2.35474381,7.30191985,0.01408555,0.77676729,0.05473014,1.41106697,0.61325297,0.48238321
-5.00950475,10.68936740,2.31923171,7.25968070,0.01409590,0.75662066,0.05400975,1.39998587,0.60324146,0.48548494
-5.00350175,10.62228996,2.28605660,7.23134344,0.01411925,0.73796369,0.05339021,1.39181417,0.59555653,0.48980236
-4.99749875,10.57490460,2.25518864,7.21648305,0.01415363,0.72081351,0.05287505,1.38649361,0.59016081,0.49529324
-4.99149575,10.54646693,2.22658386,7.21454085,0.01419716,0.70516889,0.05246572,1.38393919,0.58699690,0.50190354
-4.98549275,10.53607017,2.20019156,7.22484758,0.01424810,0.69101249,0.05216164,1.38404336,0.58599182,0.50956876
-4.97948974,10.54267792,2.17595976,7.24664542,0.01430496,0.67831287,0.05196036,1.38668014,0.58706117,0.51821539
-4.97348674,10.56515354,2.15383840,7.27910813,0.01436652,0.66702616,0.05185775,1.39170869,0.59011257,0.52776229
-4.96748374,10.60228546,2.13378042,7.32135872,0.01443189,0.65709730,0.05184820,1.39897653,0.59504854,0.53812193
-4.96148074,10.65280783,2.11574064,7.37248423,0.01450056,0.64846099,0.05192490,1.40832200,0.60176842,0.54920162
-4.95547774,10.71541637,2.09967271,7.43154749,0.01457234,0.64104220,0.05208010,1.41957624,0.61016956,0.56090463
-4.94947474,10.78877969,2.08552470,7.49759606,0.01464739,0.63475642,0.05230540,1.43256446,0.62014761,0.57313115
-4.94347174,10.87154663,2.07323352,7.56966850,0.01472620,0.62950976,0.05259198,1.44710670,0.63159609,0.58577927
-4.93746873,10.96235028,2.06271896,7.64679842,0.01480947,0.62519893,0.05293091,1.46301802,0.64440542,0.59874572
-4.93146573,11.05980973,2.05387782,7.72801702,0.01489811,0.62171133,0.05331328,1.48010839,0.65846134,0.61192675
-4.92546273,11.16253052,2.04657865,7.81235460,0.01499312,0.61892528,0.05373041,1.49818225,0.67364321,0.62521874
-4.91945973,11.26910484,2.04065770,7.89884162,0.01509551,0.61671063,0.05417396,1.51703801,0.68982214,0.63851889
-4.91345673,11.37811244,2.03591644,7.98651018,0.01520622,0.61492967,0.05463597,1.53646753,0.70685928,0.65172586
-4.90745373,11.48812315,2.03212093,8.07439614,0.01532601,0.61343857,0.05510892,1.55625579,0.72460442,0.66474032
-4.90145073,11.59770168,2.02900343,8.16154256,0.01545539,0.61208931,0.05558567,1.57618083,0.74289501,0.67746552
-4.89544772,11.70541522,2.02626605,8.24700468,0.01559453,0.61073207,0.05605944,1.59601414,0.76155588,0.68980781
-4.88944472,11.80984417,2.02358657,8.32985664,0.01574321,0.60921806,0.05652369,1.61552156,0.78039956,0.70167715
-4.88344172,11.90959590,2.02062619,8.40920005,0.01590081,0.60740269,0.05697209,1.63446469,0.79922744,0.71298758
-4.87743872,12.00332157,2.01703885,8.48417420,0.01606624,0.60514902,0.05739840,1.65260304,0.81783158,0.72365771
-4.87143572,12.08973548,2.01248173,8.55396782,0.01623796,0.60233130,0.05779645,1.66969672,0.83599738,0.73361116
-4.86543272,12.16763636,2.00662648,8.61783189,0.01641405,0.59883835,0.05816009,1.68550973,0.85350678,0.74277699
-4.85942971,12.23592990,1.99917062,8.67509326,0.01659221,0.59457688,0.05848323,1.69981381,0.87014201,0.75109016
-4.85342671,12.29365161,1.98984852,8.72516831,0.01676986,0.58947424,0.05875989,1.71239274,0.88568982,0.75849195
-4.84742371,12.33998910,1.97844149,8.76757630,0.01694424,0.58348075,0.05898434,1.72304682,0.89994578,0.76493045
-4.84142071,12.37430261,1.96478641,8.80195157,0.01711251,0.57657124,0.05915122,1.73159761,0.91271880,0.77036092
-4.83541771,12.39614305,1.94878249,8.82805424,0.01727185,0.56874591,0.05925576,1.73789247,0.92383537,0.77474634
-4.82941471,12.40526643,1.93039579,8.84577869,0.01741963,0.56003022,0.05929401,1.74180899,0.93314365,0.77805775
-4.82341171,12.40164393,1.90966126,8.85515934,0.01755348,0.55047400,0.05926306,1.74325879,0.94051697,0.78027476
-4.81740870,12.38546699,1.88668221,8.85637335,0.01767143,0.54014965,0.05916130,1.74219076,0.94585691,0.78138587
-4.81140570,12.35714680,1.86162707,8.84973996,0.01777198,0.52914954,0.05898859,1.73859342,0.94909552,0.78138884
-4.80540270,12.31730817,1.83472373,8.83571622,0.01785422,0.51758269,0.05874648,1.73249629,0.95019692,0.78029094
-4.79939970,12.26677736,1.80625159,8.81488915,0.01791783,0.50557099,0.05843831,1.72397012,0.94915799,0.77810911
-4.79339670,12.20656448,1.77653168,8.78796437,0.01796314,0.49324489,0.05806928,1.71312594,0.94600829,0.77486998
-4.78739370,12.13784050,1.74591530,8.75575138,0.01799111,0.48073893,0.05764640,1.70011291,0.94080913,0.77060978
-4.78139070,12.06190962,1.71477161,8.71914594,0.01800328,0.46818733,0.05717842,1.68511492,0.93365187,0.76537403
-4.77538769,11.98017783,1.68347485,8.67910982,0.01800173,0.45571956,0.05667563,1.66834620,0.92465550,0.75921707
-4.76938469,11.89411838,1.65239147,8.63664862,0.01798896,0.44345647,0.05614957,1.65004579,0.91396360,0.75220142
-4.76338169,11.80523534,1.62186801,8.59278806,0.01796779,0.43150670,0.05561274,1.63047133,0.90174077,0.74439690
-4.75737869,11.71502614,1.59221995,8.54854951,0.01794122,0.41996394,0.05507818,1.60989219,0.88816859,0.73587958
-4.75137569,11.62494440,1.56372213,8.50492522,0.01791229,0.40890471,0.05455902,1.58858223,0.87344130,0.72673056
-4.74537269,11.53636383,1.53660094,8.46285418,0.01788396,0.39838705,0.05406804,1.56681247,0.85776134,0.71703465
-4.73936968,11.45054451,1.51102872,8.42319895,0.01785889,0.38844995,0.05361721,1.54484387,0.84133474,0.70687879
-4.73336668,11.36860238,1.48712027,8.38672430,0.01783943,0.37911358,0.05321725,1.52292062,0.82436666,0.69635064
-4.72736368,11.29148290,1.46493179,8.35407825,0.01782738,0.37038020,0.05287719,1.50126394,0.80705707,0.68553690
-4.72136068,11.21993962,1.44446199,8.32577602,0.01782401,0.36223575,0.05260407,1.48006690,0.78959680,0.67452186
-4.71535768,11.15451853,1.42565530,8.30218759,0.01782994,0.35465199,0.05240263,1.45949020,0.77216397,0.66338596
-4.70935468,11.09554859,1.40840707,8.28352916,0.01784513,0.34758895,0.05227513,1.43965924,0.75492101,0.65220453
-4.70335168,11.04313900,1.39257029,8.26985928,0.01786890,0.34099781,0.05222126,1.42066248,0.73801220,0.64104672
-4.69734867,10.99718352,1.37796368,8.26107964,0.01789994,0.33482378,0.05223815,1.40255122,0.72156204,0.62997470
-4.69134567,10.95737181,1.36438065,8.25694104,0.01793642,0.32900911,0.05232043,1.38534070,0.70567421,0.61904316
-4.68534267,10.92320783,1.35159894,8.25705450,0.01797609,0.32349591,0.05246048,1.36901258,0.69043137,0.60829918
-4.67933967,10.89403481,1.33939034,8.26090740,0.01801636,0.31822883,0.05264866,1.35351866,0.67589567,0.59778232
-4.67333667,10.86906622,1.32753034,8.26788445,0.01805449,0.31315743,0.05287373,1.33878565,0.66210997,0.58752517
-4.66733367,10.84742185,1.31580726,8.27729277,0.01808775,0.30823813,0.05312321,1.32472078,0.64909961,0.57755411
-4.66133067,10.82816765,1.30403055,8.28839054,0.01811355,0.30343582,0.05338385,1.31121806,0.63687486,0.56789040
-4.65532766,10.81035804,1.29203807,8.30041793,0.01812960,0.29872496,0.05364217,1.29816491,0.62543354,0.55855144
-4.64932466,10.79307891,1.27970201,8.31262924,0.01813408,0.29409024,0.05388489,1.28544881,0.61476407,0.54955216
-4.64332166,10.77548931,1.26693340,8.32432482,0.01812575,0.28952675,0.05409943,1.27296369,0.60484843,0.54090649
