energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.78389195,4.20616594,0.16129018,0.00000000,0.16241853,1.76412314,1.59252508,0.86868255
-5.77788894,4.11946036,0.15838880,0.00000000,0.15787250,1.72976622,1.58466343,0.84526830
-5.77188594,4.01445604,0.15462200,0.00000000,0.15263985,1.68870121,1.56943361,0.81862584
-5.76588294,3.89343443,0.15007614,0.00000000,0.14681892,1.64193066,1.54729226,0.78933648
-5.75987994,3.75893278,0.14485163,0.00000000,0.14051471,1.59055472,1.51882667,0.75801654
-5.75387694,3.61367865,0.13905995,0.00000000,0.13383618,1.53574500,1.48474471,0.72530145
-5.74787394,3.46052279,0.13282036,0.00000000,0.12689367,1.47871815,1.44586299,0.69183021
-5.74187094,3.30237271,0.12625656,0.00000000,0.11979652,1.42070997,1.40309340,0.65823082
-5.73586793,3.14212857,0.11949330,0.00000000,0.11265095,1.36295042,1.35742831,0.62510681
-5.72986493,2.98262322,0.11265312,0.00000000,0.10555826,1.30664026,1.30992470,0.59302532
-5.72386193,2.82656756,0.10585330,0.00000000,0.09861330,1.25292940,1.26168734,0.56250678
-5.71785893,2.67650214,0.09920318,0.00000000,0.09190332,1.20289745,1.21385146,0.53401636
-5.71185593,2.53475583,0.09280175,0.00000000,0.08550709,1.15753649,1.16756485,0.50795715
-5.70585293,2.40341165,0.08673584,0.00000000,0.07949437,1.11773619,1.12396989,0.48466511
-5.69984992,2.28428007,0.08107861,0.00000000,0.07392555,1.08427134,1.08418549,0.46440570
-5.69384692,2.17887957,0.07588869,0.00000000,0.06885155,1.05779177,1.04928924,0.44737198
-5.68784392,2.08842415,0.07120965,0.00000000,0.06431390,1.03881466,1.02029999,0.43368435
-5.68184092,2.01381752,0.06707008,0.00000000,0.06034490,1.02771920,0.99816104,0.42339146
-5.67583792,1.95565329,0.06348394,0.00000000,0.05696791,1.02474360,0.98372409,0.41647254
-5.66983492,1.91422086,0.06045141,0.00000000,0.05419765,1.02998445,0.97773435,0.41284078
-5.66383192,1.88951628,0.05795999,0.00000000,0.05204055,1.04339831,0.98081684,0.41234784
-5.65782891,1.88125767,0.05598591,0.00000000,0.05049514,1.06480567,0.99346428,0.41478926
-5.65182591,1.88890465,0.05449569,0.00000000,0.04955236,1.09389712,1.01602684,0.41991082
-5.64582291,1.91168132,0.05344791,0.00000000,0.04919593,1.13024169,1.04870398,0.42741566
-5.63981991,1.94860237,0.05279501,0.00000000,0.04940272,1.17329750,1.09153883,0.43697208
-5.63381691,1.99850185,0.05248512,0.00000000,0.05014310,1.22242439,1.14441549,0.44822197
-5.62781391,2.06006445,0.05246391,0.00000000,0.05138136,1.27689864,1.20705942,0.46078961
-5.62181091,2.13185877,0.05267635,0.00000000,0.05307615,1.33592962,1.27904170,0.47429085
-5.61580790,2.21237237,0.05306836,0.00000000,0.05518103,1.39867820,1.35978703,0.48834248
-5.60980490,2.30004841,0.05358830,0.00000000,0.05764509,1.46427687,1.44858623,0.50257157
-5.60380190,2.39332338,0.05418841,0.00000000,0.06041367,1.53185117,1.54461305,0.51662472
-5.59779890,2.49066578,0.05482596,0.00000000,0.06342927,1.60054244,1.64694565,0.53017698
-5.59179590,2.59061520,0.05546429,0.00000000,0.06663249,1.66953136,1.75459242,0.54294039
-5.58579290,2.69182145,0.05607364,0.00000000,0.06996318,1.73806202,1.86652192,0.55467185
-5.57978989,2.79308292,0.05663179,0.00000000,0.07336170,1.80546605,1.98169636,0.56518028
-5.57378689,2.89338372,0.05712454,0.00000000,0.07677017,1.87118629,2.09910776,0.57433295
-5.56778389,2.99192848,0.05754599,0.00000000,0.08013393,1.93479935,2.21781569,0.58206072
-5.56178089,3.08817393,0.05789868,0.00000000,0.08340292,1.99603639,2.33698539,0.58836223
-5.55577789,3.18185617,0.05819356,0.00000000,0.08653304,2.05480132,2.45592452,0.59330683
-5.54977489,3.27301232,0.05844981,0.00000000,0.08948741,2.11118567,2.57411712,0.59703611
-5.54377189,3.36199545,0.05869453,0.00000000,0.09223755,2.16547920,2.69125293,0.59976408
-5.53776888,3.44948145,0.05896226,0.00000000,0.09476424,2.21817547,2.80725031,0.60177574
-5.53176588,3.53646676,0.05929443,0.00000000,0.09705821,2.26997164,2.92227136,0.60342397
-5.52576288,3.62425604,0.05973862,0.00000000,0.09912047,2.32176175,3.03672757,0.60512483
-5.51975988,3.71443891,0.06034771,0.00000000,0.10096227,2.37462301,3.15127530,0.60735097
-5.51375688,3.80885545,0.06117889,0.00000000,0.10260475,2.42979473,3.26680012,0.61062327
-5.50775388,3.90955036,0.06229253,0.00000000,0.10407814,2.48864986,3.38438986,0.61550067
-5.50175088,4.01871599,0.06375091,0.00000000,0.10542058,2.55265923,3.50529675,0.62256818
-5.49574787,4.13862528,0.06561682,0.00000000,0.10667664,2.62334901,3.63088928,0.63242323
-5.48974487,4.27155561,0.06795196,0.00000000,0.10789550,2.70225210,3.76259511,0.64566036
-5.48374187,4.41970537,0.07081532,0.00000000,0.10912885,2.79085449,3.90183667,0.66285464
-5.47773887,4.58510543,0.07426131,0.00000000,0.11042867,2.89053810,4.04996173,0.68454398
-5.47173587,4.76952790,0.07833791,0.00000000,0.11184488,3.00252141,4.20817114,0.71121063
-5.46573287,4.97439512,0.08308469,0.00000000,0.11342302,3.12780004,4.37744651,0.74326254
-5.45972986,5.20069195,0.08853088,0.00000000,0.11520199,3.26708905,4.55848063,0.78101488
-5.45372686,5.44888452,0.09469340,0.00000000,0.11721203,3.42076926,4.75161328,0.82467242
-5.44772386,5.71884886,0.10157509,0.00000000,0.11947291,3.58883964,4.95677521,0.87431343
-5.44172086,6.00981262,0.10916303,0.00000000,0.12199254,3.77087805,5.17344280,0.92987578
-5.43571786,6.32031284,0.11742719,0.00000000,0.12476599,3.96601239,5.40060558,0.99114602
-5.42971486,6.64817268,0.12631938,0.00000000,0.12777496,4.17290393,5.63674852,1.05775198
-5.42371186,6.99049932,0.13577262,0.00000000,0.13098777,4.38974450,5.87985057,1.12915977
-5.41770885,7.34370476,0.14570108,0.00000000,0.13435990,4.61426873,6.12740032,1.20467555
-5.41170585,7.70355073,0.15600046,0.00000000,0.13783496,4.84378208,6.37642932,1.28345249
-5.40570285,8.06521767,0.16654913,0.00000000,0.14134622,5.07520487,6.62356275,1.36450328
-5.39969985,8.42339738,0.17720977,0.00000000,0.14481854,5.30513186,6.86508684,1.44671807
-5.39369685,8.77240751,0.18783176,0.00000000,0.14817066,5.52990642,7.09703137,1.52888768
-5.38769385,9.10632531,0.19825415,0.00000000,0.15131774,5.74570743,7.31526553,1.60973152
-5.38169085,9.41913705,0.20830920,0.00000000,0.15417413,5.94864660,7.51560419,1.68792960
-5.37568784,9.70489849,0.21782633,0.00000000,0.15665619,6.13487317,7.69392158,1.76215745
-5.36968484,9.95790114,0.22663656,0.00000000,0.15868507,6.30068252,7.84626875,1.83112291
-5.36368184,10.17283849,0.23457698,0.00000000,0.16018935,6.44262467,7.96899061,1.89360327
-5.35767884,10.34496577,0.24149544,0.00000000,0.16110743,6.55760871,8.05883854,1.94848143
-5.35167584,10.47024719,0.24725495,0.00000000,0.16138957,6.64299884,8.11307423,1.99477942
-5.34567284,10.54548439,0.25173789,0.00000000,0.16099952,6.69669811,8.12956058,2.03168791
-5.33966983,10.56842075,0.25484961,0.00000000,0.15991565,6.71721630,8.10683607,2.05859051
-5.33366683,10.53781690,0.25652146,0.00000000,0.15813153,6.70371883,8.04416918,2.07508154
-5.32766383,10.45349399,0.25671300,0.00000000,0.15565600,6.65605463,7.94159052,2.08097672
-5.32166083,10.31634261,0.25541332,0.00000000,0.15251269,6.57476154,7.79990105,2.07631619
-5.31565783,10.12829691,0.25264136,0.00000000,0.14873904,6.46104894,7.62065572,2.06135978
-5.30965483,9.89227480,0.24844533,0.00000000,0.14438481,6.31675855,7.40612304,2.03657492
-5.30365183,9.61208687,0.24290113,0.00000000,0.13951033,6.14430480,7.15922213,2.00261768
-5.29764882,9.29231794,0.23610985,0.00000000,0.13418435,5.94659782,6.88343956,1.96030810
-5.29164582,8.93818654,0.22819463,0.00000000,0.12848176,5.72695218,6.58272971,1.91060085
-5.28564282,8.55538820,0.21929672,0.00000000,0.12248121,5.48898555,6.26140238,1.85455275
-5.27963982,8.14992929,0.20957122,0.00000000,0.11626274,5.23651154,5.92400246,1.79328856
-5.27363682,7.72795823,0.19918247,0.00000000,0.10990556,4.97343123,5.57518640,1.72796655
-5.26763382,7.29560074,0.18829941,0.00000000,0.10348601,4.70362758,5.21960029,1.65974536
-5.26163082,6.85880511,0.17709098,0.00000000,0.09707574,4.43086680,4.86176413,1.58975317
-5.25562781,6.42320311,0.16572188,0.00000000,0.09074035,4.15870989,4.50596632,1.51906045
-5.24962481,5.99399053,0.15434870,0.00000000,0.08453824,3.89043718,4.15617179,1.44865701
-5.24362181,5.57583067,0.14311658,0.00000000,0.07851993,3.62898769,3.81594637,1.37943369
-5.23761881,5.17278247,0.13215663,0.00000000,0.07272769,3.37691437,3.48839912,1.31216921
-5.23161581,4.78825405,0.12158390,0.00000000,0.06719552,3.13635562,3.17614331,1.24752185
-5.22561281,4.42498096,0.11149615,0.00000000,0.06194947,2.90902244,2.88127617,1.18602600
-5.21960980,4.08502777,0.10197335,0.00000000,0.05700812,2.69620039,2.60537624,1.12809297
-5.21360680,3.76981050,0.09307775,0.00000000,0.05238337,2.49876450,2.34951703,1.07401556
-5.20760380,3.48013711,0.08485470,0.00000000,0.04808127,2.31720548,2.11429470,1.02397589
-5.20160080,3.21626264,0.07733385,0.00000000,0.04410301,2.15166484,1.89986732,0.97805573
-5.19559780,2.97795558,0.07053088,0.00000000,0.04044587,2.00197690,1.70600312,0.93624871
-5.18959480,2.76457201,0.06444952,0.00000000,0.03710423,1.86771538,1.53213485,0.89847390
-5.18359180,2.57513422,0.05908385,0.00000000,0.03407046,1.74824259,1.37741775,0.86459017
-5.17758879,2.40841076,0.05442064,0.00000000,0.03133576,1.64275936,1.24078856,0.83441085
-5.17158579,2.26299534,0.05044180,0.00000000,0.02889088,1.55035399,1.12102349,0.80771829
-5.16558279,2.13738213,0.04712676,0.00000000,0.02672672,1.47004894,1.01679318,0.78427794
-5.15957979,2.03003562,0.04445471,0.00000000,0.02483481,1.40084401,0.92671343,0.76385162
-5.15357679,1.93945340,0.04240658,0.00000000,0.02320766,1.34175520,0.84939029,0.74620971
-5.14757379,1.86422061,0.04096689,0.00000000,0.02183895,1.29184835,0.78345900,0.73114190
-5.14157079,1.80305505,0.04012511,0.00000000,0.02072368,1.25026715,0.72761623,0.71846630
-5.13556778,1.75484234,0.03987676,0.00000000,0.01985810,1.21625501,0.68064554,0.70803659
-5.12956478,1.71866054,0.04022413,0.00000000,0.01923962,1.18917068,0.64143611,0.69974708
-5.12356178,1.69379406,0.04117647,0.00000000,0.01886657,1.16849737,0.60899508,0.69353537
-5.11755878,1.67973698,0.04274986,0.00000000,0.01873793,1.15384552,0.58245395,0.68938256
-5.11155578,1.67618586,0.04496657,0.00000000,0.01885295,1.14494942,0.56106967,0.68731105
-5.10555278,1.68302284,0.04785400,0.00000000,0.01921067,1.14165804,0.54422100,0.68737974
-5.09954977,1.70028972,0.05144324,0.00000000,0.01980951,1.14392064,0.53140107,0.68967712
-5.09354677,1.72815428,0.05576724,0.00000000,0.02064669,1.15176792,0.52220677,0.69431227
-5.08754377,1.76687027,0.06085864,0.00000000,0.02171776,1.16528959,0.51632599,0.70140433
-5.08154077,1.81673275,0.06674741,0.00000000,0.02301604,1.18460956,0.51352326,0.71107093
-5.07553777,1.87803091,0.07345832,0.00000000,0.02453213,1.20985969,0.51362500,0.72341612
-5.06953477,1.95100032,0.08100828,0.00000000,0.02625352,1.24115366,0.51650466,0.73851855
-5.06353177,2.03577702,0.08940384,0.00000000,0.02816419,1.27856208,0.52206895,0.75642049
-5.05752876,2.13235549,0.09863884,0.00000000,0.03024435,1.32209006,0.53024534,0.77711834
-5.05152576,2.24055277,0.10869225,0.00000000,0.03247037,1.37165854,0.54097156,0.80055532
-5.04552276,2.35998056,0.11952664,0.00000000,0.03481473,1.42709014,0.55418739,0.82661665
-5.03951976,2.49002678,0.13108695,0.00000000,0.03724623,1.48810047,0.56982892,0.85512770
-5.03351676,2.62984777,0.14330010,0.00000000,0.03973031,1.55429513,0.58782536,0.88585515
-5.02751376,2.77837181,0.15607514,0.00000000,0.04222958,1.62517279,0.60809823,0.91851134
-5.02151076,2.93431385,0.16930429,0.00000000,0.04470444,1.70013388,0.63056273,0.95276136
-5.01550775,3.09620102,0.18286461,0.00000000,0.04711392,1.77849470,0.65513079,0.98823276
-5.00950475,3.26240791,0.19662049,0.00000000,0.04941661,1.85950587,0.68171538,1.02452717
-5.00350175,3.43119981,0.21042682,0.00000000,0.05157164,1.94237428,0.71023545,1.06123336
-4.99749875,3.60078198,0.22413261,0.00000000,0.05353980,2.02628722,0.74062079,1.09794095
-4.99149575,3.76935260,0.23758518,0.00000000,0.05528457,2.11043740,0.77281635,1.13425395
-4.98549275,3.93515654,0.25063446,0.00000000,0.05677323,2.19404744,0.80678533,1.16980362
-4.97948974,4.09653764,0.26313747,0.00000000,0.05797778,2.27639256,0.84251055,1.20425982
-4.97348674,4.25198653,0.27496253,0.00000000,0.05887582,2.35682030,0.87999379,1.23734030
-4.96748374,4.40018194,0.28599317,0.00000000,0.05945126,2.43476618,0.91925294,1.26881764
-4.96148074,4.54002332,0.29613153,0.00000000,0.05969482,2.50976474,0.96031682,1.29852342
-4.95547774,4.67065334,0.30530093,0.00000000,0.05960433,2.58145538,1.00321795,1.32634963
-4.94947474,4.79146931,0.31344767,0.00000000,0.05918481,2.64958292,1.04798345,1.35224734
-4.94347174,4.90212318,0.32054184,0.00000000,0.05844829,2.71399311,1.09462467,1.37622282
-4.93746873,5.00251043,0.32657712,0.00000000,0.05741344,2.77462351,1.14312615,1.39833147
-4.93146573,5.09274872,0.33156960,0.00000000,0.05610492,2.83149044,1.19343442,1.41867006
-4.92546273,5.17314765,0.33555572,0.00000000,0.05455265,2.88467298,1.24544754,1.43736765
-4.91945973,5.24417160,0.33858933,0.00000000,0.05279078,2.93429496,1.29900606,1.45457579
-4.91345673,5.30639763,0.34073815,0.00000000,0.05085668,2.98050606,1.35388589,1.47045848
-4.90745373,5.36047093,0.34207978,0.00000000,0.04878973,3.02346319,1.40979379,1.48518246
-4.90145073,5.40706009,0.34269743,0.00000000,0.04663018,3.06331291,1.46636584,1.49890803
-4.89544772,5.44681451,0.34267566,0.00000000,0.04441796,3.10017605,1.52316907,1.51178101
-4.88944472,5.48032606,0.34209633,0.00000000,0.04219155,3.13413510,1.57970641,1.52392587
-4.88344172,5.50809671,0.34103491,0.00000000,0.03998699,3.16522483,1.63542485,1.53544031
-4.87743872,5.53051354,0.33955746,0.00000000,0.03783698,3.19342673,1.68972644,1.54639147
-4.87143572,5.54783218,0.33771818,0.00000000,0.03577013,3.21866713,1.74198192,1.55681362
-4.86543272,5.56016910,0.33555796,0.00000000,0.03381042,3.24081920,1.79154632,1.56670759
-4.85942971,5.56750292,0.33310360,0.00000000,0.03197683,3.25970857,1.83777603,1.57604162
-4.85342671,5.56968448,0.33036806,0.00000000,0.03028317,3.27512223,1.88004665,1.58475387
-4.84742371,5.56645484,0.32735139,0.00000000,0.02873808,3.28682042,1.91777111,1.59275623
-4.84142071,5.55747034,0.32404247,0.00000000,0.02734522,3.29455082,1.95041726,1.59993958
-4.83541771,5.54233337,0.32042135,0.00000000,0.02610363,3.29806473,1.97752459,1.60618019
-4.82941471,5.52062743,0.31646204,0.00000000,0.02500820,3.29713438,1.99871932,1.61134716
-4.82341171,5.49195469,0.31213557,0.00000000,0.02405027,3.29157086,2.01372766,1.61531071
-4.81740870,5.45597448,0.30741333,0.00000000,0.02321829,3.28124187,2.02238665,1.61795102
-4.81140570,5.41244066,0.30227018,0.00000000,0.02249858,3.26608855,2.02465235,1.61916728
-4.80540270,5.36123630,0.29668750,0.00000000,0.02187601,3.24614060,2.02060514,1.61888656
-4.79939970,5.30240368,0.29065588,0.00000000,0.02133476,3.22152889,2.01045182,1.61707200
-4.79339670,5.23616817,0.28417727,0.00000000,0.02085901,3.19249479,1.99452441,1.61372989
-4.78739370,5.16295437,0.27726662,0.00000000,0.02043352,3.15939549,1.97327554,1.60891511
-4.78139070,5.08339348,0.26995284,0.00000000,0.02004424,3.12270470,1.94727036,1.60273436
-4.77538769,4.99832109,0.26227901,0.00000000,0.01967865,3.08300824,1.91717495,1.59534696
-4.76938469,4.90876486,0.25430200,0.00000000,0.01932617,3.04099433,1.88374153,1.58696273
-4.76338169,4.81592235,0.24609125,0.00000000,0.01897831,2.99743858,1.84779048,1.57783692
-4.75737869,4.72112955,0.23772695,0.00000000,0.01862879,2.95318404,1.81018974,1.56826229
-4.75137569,4.62582131,0.22929769,0.00000000,0.01827351,2.90911693,1.77183201,1.55855842
-4.74537269,4.53148544,0.22089760,0.00000000,0.01791045,2.86613914,1.73361048,1.54905903
-4.73936968,4.43961257,0.21262311,0.00000000,0.01753945,2.82513869,1.69639382,1.54009766
-4.73336668,4.35164445,0.20456958,0.00000000,0.01716195,2.78695988,1.66100151,1.53199290
-4.72736368,4.26892354,0.19682787,0.00000000,0.01678072,2.75237465,1.62818042,1.52503392
-4.72136068,4.19264668,0.18948099,0.00000000,0.01639944,2.72205713,1.59858369,1.51946745
-4.71535768,4.12382579,0.18260108,0.00000000,0.01602243,2.69656297,1.57275299,1.51548723
-4.70935468,4.06325798,0.17624676,0.00000000,0.01565432,2.67631490,1.55110514,1.51322672
-4.70335168,4.01150720,0.17046109,0.00000000,0.01529969,2.66159589,1.53392372,1.51275594
-4.69734867,3.96889861,0.16527016,0.00000000,0.01496292,2.65255039,1.52135632,1.51408269
-4.69134567,3.93552630,0.16068236,0.00000000,0.01464792,2.64919391,1.51341771,1.51715847
-4.68534267,3.91127386,0.15668849,0.00000000,0.01435805,2.65143049,1.50999870,1.52188865
-4.67933967,3.89584662,0.15326254,0.00000000,0.01409600,2.65907704,1.51088049,1.52814639
-4.67333667,3.88881327,0.15036327,0.00000000,0.01386385,2.67189267,1.51575355,1.53578947
-4.66733367,3.88965396,0.14793631,0.00000000,0.01366304,2.68961125,1.52424008,1.54467850
-4.66133067,3.89781134,0.14591688,0.00000000,0.01349449,2.71197435,1.53591862,1.55469538
-4.65532766,3.91274082,0.14423278,0.00000000,0.01335869,2.73876200,1.55034937,1.56576027
-4.64932466,3.93395581,0.14280766,0.00000000,0.01325580,2.76981868,1.56709854,1.57784561
-4.64332166,3.96106462,0.14156430,0.00000000,0.01318579,2.80507178,1.58576019,1.59098575
-4.63731866,3.99379545,0.14042777,0.00000000,0.01314853,2.84454080,1.60597408,1.60528101
-4.63131566,4.03200733,0.13932828,0.00000000,0.01314383,2.88833550,1.62743840,1.62089545
-4.62531266,4.07568545,0.13820366,0.00000000,0.01317151,2.93664259,1.64991638,1.63804782
-4.61930965,4.12492059,0.13700128,0.00000000,0.01323136,2.98970085,1.67323645,1.65699604
-4.61330665,4.17987363,0.13567937,0.00000000,0.01332312,3.04776590,1.69728592,1.67801556
-4.60730365,4.24072728,0.13420767,0.00000000,0.01344637,3.11106649,1.72199866,1.70137299
-4.60130065,4.30762828,0.13256757,0.00000000,0.01360045,3.17975497,1.74733775,1.72729638
-4.59529765,4.38062408,0.13075151,0.00000000,0.01378428,3.25385530,1.77327440,1.75594413
-4.58929465,4.45959892,0.12876200,0.00000000,0.01399627,3.33321245,1.79976493,1.78737457
-4.58329165,4.54421429,0.12661012,0.00000000,0.01423417,3.41744690,1.82672744,1.82151855
-4.57728864,4.63385873,0.12431388,0.00000000,0.01449497,3.50591825,1.85402040,1.85815705
-4.57128564,4.72761159,0.12189628,0.00000000,0.01477480,3.59770124,1.88142473,1.89690570
-4.56528264,4.82422453,0.11938347,0.00000000,0.01506894,3.69157705,1.90863131,1.93720784
-4.55927964,4.92212342,0.11680295,0.00000000,0.01537185,3.78604167,1.93523493,1.97833711
-4.55327664,5.01943206,0.11418203,0.00000000,0.01567719,3.87933228,1.96073579,2.01941001
-4.54727364,5.11401771,0.11154657,0.00000000,0.01597807,3.96947135,1.98454878,2.05940829
-4.54127064,5.20355673,0.10892007,0.00000000,0.01626714,4.05432688,2.00602034,2.09721041
-4.53526763,5.28561752,0.10632315,0.00000000,0.01653688,4.13168643,2.02445220,2.13163066
-4.52926463,5.35775636,0.10377335,0.00000000,0.01677987,4.19934109,2.03913067,2.16146393
-4.52326163,5.41762106,0.10128536,0.00000000,0.01698904,4.25517539,2.04935984,2.18553405
-4.51725863,5.46305657,0.09887142,0.00000000,0.01715799,4.29725816,2.05449669,2.20274289
-4.51125563,5.49220622,0.09654196,0.00000000,0.01728121,4.32392946,2.05398590,2.21211777
-4.50525263,5.50360300,0.09430637,0.00000000,0.01735434,4.33387866,2.04739231,2.21285447
-4.49924962,5.49624512,0.09217378,0.00000000,0.01737429,4.32620939,2.03442881,2.20435368
-4.49324662,5.46965161,0.09015373,0.00000000,0.01733944,4.30048754,2.01497798,2.18624874
-4.48724362,5.42389459,0.08825679,0.00000000,0.01724959,4.25676985,1.98910614,2.15842355
-4.48124062,5.35960643,0.08649492,0.00000000,0.01710600,4.19561127,1.95706878,2.12101958
-4.47523762,5.27796141,0.08488169,0.00000000,0.01691128,4.11805092,1.91930726,2.07443198
-4.46923462,5.18063314,0.08343219,0.00000000,0.01666919,4.02557749,1.87643663,2.01929511
-4.46323162,5.06973034,0.08216276,0.00000000,0.01638448,3.92007598,1.82922574,1.95645873
-4.45722861,4.94771485,0.08109059,0.00000000,0.01606263,3.80375901,1.77857049,1.88695616
-4.45122561,4.81730661,0.08023304,0.00000000,0.01570958,3.67908618,1.72546204,1.81196653
-4.44522261,4.68138091,0.07960708,0.00000000,0.01533142,3.54867602,1.67095181,1.73277319
-4.43921961,4.54286373,0.07922853,0.00000000,0.01493420,3.41521493,1.61611520,1.65072068
-4.43321661,4.40463037,0.07911148,0.00000000,0.01452366,3.28136769,1.56201610,1.56717233
-4.42721361,4.26941259,0.07926773,0.00000000,0.01410503,3.14969363,1.50967407,1.48347071
-4.42121061,4.13971845,0.07970648,0.00000000,0.01368292,3.02257219,1.46003581,1.40090254
-4.41520760,4.01776816,0.08043410,0.00000000,0.01326125,2.90214084,1.41395228,1.32066955
-4.40920460,3.90544811,0.08145421,0.00000000,0.01284321,2.79024738,1.37216225,1.24386608
-4.40320160,3.80428400,0.08276786,0.00000000,0.01243131,2.68841786,1.33528291,1.17146388
-4.39719860,3.71543305,0.08437393,0.00000000,0.01202750,2.59784045,1.30380744,1.10430418
-4.39119560,3.63969383,0.08626970,0.00000000,0.01163325,2.51936459,1.27810914,1.04309637
-4.38519260,3.57753164,0.08845147,0.00000000,0.01124978,2.45351423,1.25845139,0.98842266
-4.37918959,3.52911650,0.09091519,0.00000000,0.01087817,2.40051295,1.24500219,0.94074742
-4.37318659,3.49437024,0.09365714,0.00000000,0.01051961,2.36031884,1.23785209,0.90042997
-4.36718359,3.47301899,0.09667439,0.00000000,0.01017549,2.33266601,1.23703372,0.86773938
-4.36118059,3.46464734,0.09996529,0.00000000,0.00984761,2.31711016,1.24254164,0.84286983
-4.35517759,3.46875041,0.10352953,0.00000000,0.00953819,2.31307503,1.25435075,0.82595516
-4.34917459,3.48478078,0.10736820,0.00000000,0.00925002,2.31989718,1.27243179,0.81708141
-4.34317159,3.51218732,0.11148341,0.00000000,0.00898636,2.33686661,1.29676288,0.81629638
-4.33716858,3.55044384,0.11587772,0.00000000,0.00875096,2.36326114,1.32733597,0.82361549
-4.33116558,3.59906629,0.12055332,0.00000000,0.00854789,2.39837293,1.36415749,0.83902340
-4.32516258,3.65761754,0.12551096,0.00000000,0.00838143,2.44152625,1.40724310,0.86247145
-4.31915958,3.72570019,0.13074871,0.00000000,0.00825586,2.49208580,1.45660646,0.89387086
-4.31315658,3.80293792,0.13626056,0.00000000,0.00817524,2.54945576,1.51224256,0.93308236
-4.30715358,3.88894717,0.14203504,0.00000000,0.00814317,2.61307028,1.57410647,0.97990284
