energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.30115058,1.26947857,0.05167072,0.17060571,0.08174233,0.50933243,0.33417899,0.05887950
-4.29514757,1.29347600,0.05097360,0.18083676,0.08225309,0.51002605,0.34781284,0.05926804
-4.28914457,1.31609230,0.05018679,0.19086423,0.08266873,0.50997527,0.36126994,0.05959270
-4.28314157,1.33722761,0.04933799,0.20053417,0.08300419,0.50932432,0.37444742,0.05985023
-4.27713857,1.35678854,0.04845609,0.20969843,0.08327299,0.50821823,0.38723652,0.06003990
-4.27113557,1.37467969,0.04757006,0.21821749,0.08348596,0.50679482,0.39952271,0.06016313
-4.26513257,1.39079735,0.04670805,0.22596308,0.08365024,0.50517787,0.41118666,0.06022299
-4.25912956,1.40502612,0.04589662,0.23282065,0.08376856,0.50347195,0.42210590,0.06022390
-4.25312656,1.41723859,0.04516010,0.23869167,0.08383885,0.50175906,0.43215729,0.06017131
-4.24712356,1.42729825,0.04452018,0.24349547,0.08385428,0.50009737,0.44122016,0.06007151
-4.24112056,1.43506547,0.04399571,0.24717089,0.08380355,0.49852181,0.44918009,0.05993151
-4.23511756,1.44040615,0.04360269,0.24967740,0.08367160,0.49704659,0.45593295,0.05975901
-4.22911456,1.44320238,0.04335438,0.25099581,0.08344056,0.49566929,0.46138932,0.05956240
-4.22311156,1.44336433,0.04326163,0.25112858,0.08309087,0.49437616,0.46547866,0.05935088
-4.21710855,1.44084260,0.04333325,0.25009959,0.08260262,0.49314815,0.46815332,0.05913446
-4.21110555,1.43563998,0.04357646,0.24795350,0.08195687,0.49196733,0.46939198,0.05892415
-4.20510255,1.42782180,0.04399735,0.24475461,0.08113692,0.49082313,0.46920221,0.05873189
-4.19909955,1.41752416,0.04460132,0.24058542,0.08012950,0.48971794,0.46762227,0.05857065
-4.19309655,1.40495923,0.04539347,0.23554477,0.07892575,0.48867180,0.46472169,0.05845435
-4.18709355,1.39041735,0.04637886,0.22974568,0.07752195,0.48772578,0.46060079,0.05839771
-4.18109055,1.37426558,0.04756276,0.22331306,0.07591997,0.48694390,0.45538908,0.05841611
-4.17508754,1.35694272,0.04895064,0.21638121,0.07412742,0.48641343,0.44924260,0.05852532
-4.16908454,1.33895107,0.05054820,0.20909130,0.07215754,0.48624376,0.44234031,0.05874117
-4.16308154,1.32084520,0.05236115,0.20158887,0.07002876,0.48656361,0.43487976,0.05907926
-4.15707854,1.30321840,0.05439499,0.19402146,0.06776413,0.48751718,0.42707225,0.05955455
-4.15107554,1.28668731,0.05665469,0.18653634,0.06539044,0.48925905,0.41913764,0.06018103
-4.14507254,1.27187561,0.05914421,0.17927853,0.06293736,0.49194851,0.41129914,0.06097132
-4.13906953,1.25939721,0.06186617,0.17238901,0.06043638,0.49574329,0.40377815,0.06193640
-4.13306653,1.24983983,0.06482126,0.16600315,0.05791985,0.50079313,0.39678955,0.06308525
-4.12706353,1.24374933,0.06800789,0.16024945,0.05542002,0.50723354,0.39053726,0.06442462
-4.12106053,1.24161523,0.07142164,0.15524837,0.05296816,0.51517972,0.38521047,0.06595879
-4.11505753,1.24385785,0.07505487,0.15111139,0.05059382,0.52472109,0.38098031,0.06768941
-4.10905453,1.25081711,0.07889634,0.14794004,0.04832420,0.53591641,0.37799712,0.06961528
-4.10305153,1.26274308,0.08293083,0.14582500,0.04618369,0.54878967,0.37638811,0.07173226
-4.09704852,1.27978837,0.08713886,0.14484513,0.04419352,0.56332675,0.37625545,0.07403307
-4.09104552,1.30200213,0.09149648,0.14506629,0.04237155,0.57947296,0.37767463,0.07650719
-4.08504252,1.32932573,0.09597514,0.14654006,0.04073213,0.59713143,0.38069297,0.07914072
-4.07903952,1.36158997,0.10054162,0.14930221,0.03928610,0.61616239,0.38532830,0.08191621
-4.07303652,1.39851383,0.10515815,0.15337109,0.03804077,0.63638339,0.39156764,0.08481254
-4.06703352,1.43970486,0.10978254,0.15874578,0.03699999,0.65757042,0.39936607,0.08780483
-4.06103052,1.48466124,0.11436857,0.16540427,0.03616423,0.67946006,0.40864570,0.09086439
-4.05502751,1.53277583,0.11886646,0.17330179,0.03553064,0.70175261,0.41929484,0.09395870
-4.04902451,1.58334231,0.12322357,0.18236924,0.03509315,0.72411625,0.43116767,0.09705152
-4.04302151,1.63556379,0.12738519,0.19251212,0.03484260,0.74619238,0.44408444,0.10010317
-4.03701851,1.68856398,0.13129560,0.20361006,0.03476679,0.76760187,0.45783241,0.10307082
-4.03101551,1.74140124,0.13489921,0.21551695,0.03485073,0.78795250,0.47216775,0.10590911
-4.02501251,1.79308547,0.13814191,0.22806208,0.03507676,0.80684719,0.48681857,0.10857081
-4.01900950,1.84259778,0.14097245,0.24105223,0.03542488,0.82389312,0.50148907,0.11100772
-4.01300650,1.88891270,0.14334398,0.25427470,0.03587309,0.83871138,0.51586500,0.11317171
-4.00700350,1.93102245,0.14521550,0.26750152,0.03639778,0.85094693,0.52962024,0.11501587
-4.00100050,1.96796272,0.14655334,0.28049451,0.03697430,0.86027862,0.54242454,0.11649582
-3.99499750,1.99883901,0.14733252,0.29301121,0.03757752,0.86642871,0.55395202,0.11757102
-3.98899450,2.02285267,0.14753787,0.30481146,0.03818250,0.86917186,0.56389036,0.11820607
-3.98299150,2.03932561,0.14716499,0.31566430,0.03876515,0.86834274,0.57195005,0.11837198
-3.97698849,2.04772244,0.14622086,0.32535507,0.03930298,0.86384236,0.57787366,0.11804729
-3.97098549,2.04766903,0.14472408,0.33369210,0.03977574,0.85564241,0.58144429,0.11721906
-3.96498249,2.03896657,0.14270478,0.34051302,0.04016606,0.84378760,0.58249311,0.11588349
-3.95897949,2.02160008,0.14020406,0.34568999,0.04045996,0.82839563,0.58090547,0.11404643
-3.95297649,1.99574099,0.13727305,0.34913395,0.04064726,0.80965488,0.57662513,0.11172342
-3.94697349,1.96174318,0.13397157,0.35079729,0.04072180,0.78781959,0.56965662,0.10893950
-3.94097049,1.92013258,0.13036646,0.35067502,0.04068156,0.76320295,0.56006526,0.10572864
-3.93496748,1.87159063,0.12652949,0.34880435,0.04052849,0.73616810,0.54797503,0.10213286
-3.92896448,1.81693193,0.12253521,0.34526247,0.04026825,0.70711742,0.53356427,0.09820107
-3.92296148,1.75707721,0.11845854,0.34016286,0.03990975,0.67648062,0.51705933,0.09398767
-3.91695848,1.69302264,0.11437232,0.33365026,0.03946452,0.64470202,0.49872658,0.08955097
-3.91095548,1.62580672,0.11034494,0.32589437,0.03894602,0.61222753,0.47886303,0.08495147
-3.90495248,1.55647633,0.10643814,0.31708285,0.03836881,0.57949185,0.45778608,0.08025019
-3.89894947,1.48605337,0.10270502,0.30741380,0.03774772,0.54690655,0.43582286,0.07550686
-3.89294647,1.41550333,0.09918840,0.29708817,0.03709706,0.51484925,0.41329963,0.07077844
-3.88694347,1.34570744,0.09591964,0.28630239,0.03642984,0.48365453,0.39053169,0.06611758
-3.88094047,1.27743912,0.09291784,0.27524173,0.03575711,0.45360676,0.36781429,0.06157147
-3.87493747,1.21134609,0.09018964,0.26407444,0.03508745,0.42493517,0.34541488,0.05718086
-3.86893447,1.14793833,0.08772947,0.25294717,0.03442657,0.39781115,0.32356691,0.05297937
-3.86293147,1.08758256,0.08552029,0.24198166,0.03377718,0.37234796,0.30246553,0.04899319
-3.85692846,1.03050285,0.08353483,0.23127285,0.03313898,0.34860253,0.28226502,0.04524095
-3.85092546,0.97678731,0.08173719,0.22088844,0.03250880,0.32657937,0.26307821,0.04173395
-3.84492246,0.92639998,0.08008481,0.21086974,0.03188100,0.30623614,0.24497752,0.03847661
-3.83891946,0.87919722,0.07853056,0.20123377,0.03124789,0.28749057,0.22799768,0.03546720
-3.83291646,0.83494739,0.07702508,0.19197635,0.03060039,0.27022838,0.21213956,0.03269861
-3.82691346,0.79335272,0.07551900,0.18307590,0.02992862,0.25431172,0.19737517,0.03015932
-3.82091046,0.75407218,0.07396524,0.17449779,0.02922264,0.23958777,0.18365314,0.02783446
-3.81490745,0.71674405,0.07232090,0.16619883,0.02847304,0.22589697,0.17090463,0.02570677
-3.80890445,0.68100727,0.07054907,0.15813176,0.02767165,0.21308079,0.15904918,0.02375765
-3.80290145,0.64652039,0.06862019,0.15024939,0.02681200,0.20098842,0.14800027,0.02196803
-3.79689845,0.61297762,0.06651304,0.14250827,0.02588977,0.18948244,0.13767037,0.02031919
-3.79089545,0.58012123,0.06421533,0.13487166,0.02490308,0.17844308,0.12797527,0.01879342
-3.78489245,0.54775010,0.06172382,0.12731181,0.02385263,0.16777127,0.11883750,0.01737455
-3.77888944,0.51572446,0.05904407,0.11981131,0.02274172,0.15739016,0.11018896,0.01604835
-3.77288644,0.48396671,0.05618983,0.11236376,0.02157613,0.14724549,0.10197247,0.01480267
-3.76688344,0.45245891,0.05318207,0.10497358,0.02036385,0.13730475,0.09414263,0.01362762
-3.76088044,0.42123737,0.05004779,0.09765523,0.01911476,0.12755536,0.08666568,0.01251545
-3.75487744,0.39038482,0.04681862,0.09043181,0.01784021,0.11800208,0.07951889,0.01146045
-3.74887444,0.36002107,0.04352940,0.08333335,0.01655255,0.10866394,0.07268928,0.01045868
-3.74287144,0.33029257,0.04021663,0.07639473,0.01526460,0.09957075,0.06617205,0.00950777
-3.73686843,0.30136181,0.03691703,0.06965358,0.01398926,0.09075962,0.05996874,0.00860652
-3.73086543,0.27339695,0.03366623,0.06314817,0.01273898,0.08227150,0.05408532,0.00775465
-3.72486243,0.24656231,0.03049759,0.05691546,0.01152536,0.07414804,0.04853036,0.00695246
-3.71885943,0.22101014,0.02744119,0.05098937,0.01035887,0.06642879,0.04331333,0.00620053
-3.71285643,0.19687385,0.02452312,0.04539940,0.00924854,0.05914895,0.03844313,0.00549952
-3.70685343,0.17426300,0.02176496,0.04016960,0.00820179,0.05233762,0.03392695,0.00484992
-3.70085043,0.15326008,0.01918348,0.03531788,0.00722434,0.04601661,0.02976943,0.00425193
-3.69484742,0.13391891,0.01679057,0.03085579,0.00632018,0.04019982,0.02597213,0.00370535
-3.68884442,0.11626479,0.01459341,0.02678852,0.00549162,0.03489311,0.02253342,0.00320951
-3.68284142,0.10029586,0.01259470,0.02311534,0.00473941,0.03009458,0.01944857,0.00276329
-3.67683842,0.08598578,0.01079315,0.01983022,0.00406290,0.02579530,0.01671014,0.00236510
-3.67083542,0.07328722,0.00918392,0.01692269,0.00346020,0.02198023,0.01430863,0.00201299
-3.66483242,0.06213600,0.00775925,0.01437883,0.00292844,0.01862943,0.01223321,0.00170467
-3.65882941,0.05245558,0.00650904,0.01218235,0.00246398,0.01571932,0.01047269,0.00143766
-3.65282641,0.04416174,0.00542143,0.01031576,0.00206263,0.01322406,0.00901644,0.00120935
-3.64682341,0.03716714,0.00448338,0.00876144,0.00171989,0.01111683,0.00785546,0.00101713
-3.64082041,0.03138565,0.00368120,0.00750273,0.00143113,0.00937116,0.00698339,0.00085848
-3.63481741,0.02673633,0.00300096,0.00652495,0.00119178,0.00796203,0.00639745,0.00073107
-3.62881441,0.02314691,0.00242894,0.00581623,0.00099752,0.00686692,0.00609937,0.00063284
-3.62281141,0.02055675,0.00195189,0.00536832,0.00084435,0.00606667,0.00609619,0.00056207
-3.61680840,0.01891918,0.00155731,0.00517718,0.00072876,0.00554615,0.00640092,0.00051745
-3.61080540,0.01820327,0.00123360,0.00524345,0.00064775,0.00529477,0.00703304,0.00049811
-3.60480240,0.01839486,0.00097017,0.00557275,0.00059890,0.00530681,0.00801886,0.00050364
-3.59879940,0.01949710,0.00075754,0.00617576,0.00058041,0.00558152,0.00939156,0.00053413
-3.59279640,0.02153015,0.00058726,0.00706820,0.00059106,0.00612308,0.01119108,0.00059013
-3.58679340,0.02453038,0.00045200,0.00827051,0.00063025,0.00694032,0.01346368,0.00067263
-3.58079040,0.02854881,0.00034539,0.00980740,0.00069787,0.00804631,0.01626117,0.00078301
-3.57478739,0.03364891,0.00026204,0.01170709,0.00079434,0.00945769,0.01963987,0.00092302
-3.56878439,0.03990380,0.00019737,0.01400049,0.00092045,0.01119391,0.02365912,0.00109464
-3.56278139,0.04739273,0.00014760,0.01671995,0.00107731,0.01327616,0.02837956,0.00130000
-3.55677839,0.05619704,0.00010958,0.01989798,0.00126624,0.01572632,0.03386095,0.00154131
-3.55077539,0.06639558,0.00008078,0.02356569,0.00148865,0.01856556,0.04015973,0.00182066
-3.54477239,0.07805974,0.00005911,0.02775108,0.00174591,0.02181299,0.04732633,0.00213994
-3.53876938,0.09124813,0.00004295,0.03247726,0.00203922,0.02548415,0.05540226,0.00250062
-3.53276638,0.10600114,0.00003098,0.03776053,0.00236950,0.02958949,0.06441713,0.00290369
-3.52676338,0.12233570,0.00002219,0.04360860,0.00273723,0.03413287,0.07438569,0.00334942
-3.52076038,0.14024014,0.00001578,0.05001878,0.00314236,0.03911015,0.08530506,0.00383726
-3.51475738,0.15966980,0.00001114,0.05697645,0.00358418,0.04450795,0.09715226,0.00436569
-3.50875438,0.18054338,0.00000781,0.06445377,0.00406125,0.05030262,0.10988222,0.00493214
-3.50275138,0.20274033,0.00000543,0.07240876,0.00457134,0.05645955,0.12342648,0.00553287
-3.49674837,0.22609968,0.00000375,0.08078489,0.00511138,0.06293282,0.13769256,0.00616296
-3.49074537,0.25042029,0.00000258,0.08951118,0.00567747,0.06966527,0.15256438,0.00681632
-3.48474237,0.27546276,0.00000175,0.09850284,0.00626491,0.07658910,0.16790348,0.00748570
-3.47873937,0.30095315,0.00000119,0.10766264,0.00686832,0.08362687,0.18355142,0.00816282
-3.47273637,0.32658834,0.00000080,0.11688273,0.00748169,0.09069300,0.19933302,0.00883852
-3.46673337,0.35204302,0.00000054,0.12604723,0.00809855,0.09769580,0.21506064,0.00950293
-3.46073037,0.37697805,0.00000036,0.13503512,0.00871217,0.10453977,0.23053917,0.01014574
-3.45472736,0.40104995,0.00000025,0.14372367,0.00931570,0.11112828,0.24557164,0.01075646
-3.44872436,0.42392104,0.00000018,0.15199202,0.00990245,0.11736642,0.25996515,0.01132474
-3.44272136,0.44526991,0.00000014,0.15972497,0.01046603,0.12316398,0.27353698,0.01184064
-3.43671836,0.46480155,0.00000013,0.16681653,0.01100060,0.12843826,0.28612028,0.01229500
-3.43071536,0.48225684,0.00000014,0.17317338,0.01150102,0.13311677,0.29756949,0.01267968
-3.42471236,0.49742073,0.00000018,0.17871775,0.01196302,0.13713958,0.30776469,0.01298788
-3.41870935,0.51012883,0.00000024,0.18338978,0.01238329,0.14046120,0.31661511,0.01321435
-3.41270635,0.52027192,0.00000035,0.18714914,0.01275957,0.14305186,0.32406123,0.01335555
-3.40670335,0.52779830,0.00000051,0.18997584,0.01309062,0.14489831,0.33007557,0.01340979
-3.40070035,0.53271364,0.00000073,0.19187017,0.01337623,0.14600379,0.33466199,0.01337726
-3.39469735,0.53507858,0.00000106,0.19285178,0.01361708,0.14638752,0.33785367,0.01326000
-3.38869435,0.53500414,0.00000153,0.19295800,0.01381462,0.14608349,0.33970975,0.01306185
-3.38269135,0.53264516,0.00000218,0.19224145,0.01397094,0.14513880,0.34031092,0.01278826
-3.37668834,0.52819236,0.00000309,0.19076704,0.01408852,0.14361157,0.33975424,0.01244609
-3.37068534,0.52186340,0.00000436,0.18860864,0.01417006,0.14156864,0.33814750,0.01204338
-3.36468234,0.51389347,0.00000610,0.18584562,0.01421827,0.13908314,0.33560341,0.01158906
-3.35867934,0.50452615,0.00000847,0.18255930,0.01423571,0.13623222,0.33223410,0.01109264
-3.35267634,0.49400493,0.00001169,0.17882966,0.01422461,0.13309491,0.32814614,0.01056399
-3.34667334,0.48256601,0.00001600,0.17473249,0.01418680,0.12975053,0.32343651,0.01001298
-3.34067034,0.47043278,0.00002175,0.17033704,0.01412364,0.12627744,0.31818957,0.00944927
-3.33466733,0.45781226,0.00002936,0.16570428,0.01403603,0.12275254,0.31247540,0.00888213
-3.32866433,0.44489373,0.00003934,0.16088597,0.01392450,0.11925141,0.30634946,0.00832022
-3.32266133,0.43184949,0.00005234,0.15592437,0.01378930,0.11584906,0.29985347,0.00777153
-3.31665833,0.41883778,0.00006914,0.15085264,0.01363061,0.11262141,0.29301760,0.00724329
-3.31065533,0.40600749,0.00009066,0.14569594,0.01344875,0.10964726,0.28586365,0.00674201
-3.30465233,0.39350437,0.00011804,0.14047294,0.01324444,0.10701078,0.27840895,0.00627348
-3.29864932,0.38147825,0.00015259,0.13519769,0.01301907,0.10480426,0.27067081,0.00584289
-3.29264632,0.37009078,0.00019583,0.12988180,0.01277498,0.10313094,0.26267105,0.00545491
-3.28664332,0.35952312,0.00024953,0.12453655,0.01251572,0.10210787,0.25444041,0.00511389
-3.28064032,0.34998299,0.00031568,0.11917494,0.01224628,0.10186833,0.24602252,0.00482396
-3.27463732,0.34171061,0.00039650,0.11381349,0.01197332,0.10256387,0.23747699,0.00458923
-3.26863432,0.33498290,0.00049446,0.10847374,0.01170530,0.10436550,0.22888177,0.00441387
-3.26263132,0.33011574,0.00061222,0.10318317,0.01145256,0.10746406,0.22033416,0.00430226
-3.25662831,0.32746373,0.00075262,0.09797582,0.01122733,0.11206939,0.21195086,0.00425908
-3.25062531,0.32741735,0.00091862,0.09289224,0.01104374,0.11840833,0.20386662,0.00428931
-3.24462231,0.33039745,0.00111326,0.08797903,0.01091759,0.12672132,0.19623184,0.00439823
-3.23861931,0.33684685,0.00133956,0.08328797,0.01086623,0.13725763,0.18920914,0.00459140
-3.23261631,0.34721954,0.00160043,0.07887473,0.01090824,0.15026919,0.18296895,0.00487448
-3.22661331,0.36196737,0.00189860,0.07479728,0.01106309,0.16600309,0.17768458,0.00525309
-3.22061031,0.38152477,0.00223644,0.07111423,0.01135071,0.18469291,0.17352666,0.00573261
-3.21460730,0.40629209,0.00261591,0.06788297,0.01179103,0.20654910,0.17065763,0.00631788
-3.20860430,0.43661786,0.00303836,0.06515793,0.01240347,0.23174870,0.16922605,0.00701294
-3.20260130,0.47278090,0.00350450,0.06298890,0.01320639,0.26042473,0.16936145,0.00782071
-3.19659830,0.51497297,0.00401420,0.06141963,0.01421648,0.29265582,0.17116962,0.00874266
-3.19059530,0.56328266,0.00456648,0.06048670,0.01544826,0.32845637,0.17472867,0.00977849
-3.18459230,0.61768150,0.00515940,0.06021865,0.01691345,0.36776791,0.18008613,0.01092588
-3.17858929,0.67801299,0.00579005,0.06063563,0.01862054,0.41045214,0.18725707,0.01218018
-3.17258629,0.74398538,0.00645458,0.06174926,0.02057429,0.45628619,0.19622344,0.01353431
-3.16658329,0.81516881,0.00714822,0.06356305,0.02277541,0.50496051,0.20693466,0.01497856
-3.16058029,0.89099738,0.00786544,0.06607305,0.02522032,0.55607986,0.21930948,0.01650064
-3.15457729,0.97077646,0.00860007,0.06926883,0.02790105,0.60916759,0.23323898,0.01808570
-3.14857429,1.05369531,0.00934552,0.07313478,0.03080527,0.66367338,0.24859067,0.01971657
-3.14257129,1.13884492,0.01009502,0.07765148,0.03391657,0.71898440,0.26521348,0.02137398
-3.13656828,1.22524060,0.01084190,0.08279721,0.03721481,0.77443963,0.28294344,0.02303703
-3.13056528,1.31184854,0.01157990,0.08854941,0.04067665,0.82934699,0.30160974,0.02468360
-3.12456228,1.39761551,0.01230347,0.09488607,0.04427634,0.88300257,0.32104088,0.02629095
-3.11855928,1.48150027,0.01300805,0.10178676,0.04798645,0.93471133,0.34107059,0.02783633
-3.11255628,1.56250544,0.01369036,0.10923353,0.05177886,0.98380830,0.36154321,0.02929765
-3.10655328,1.63970831,0.01434858,0.11721116,0.05562567,1.02967935,0.38231808,0.03065407
-3.10055028,1.71228888,0.01498257,0.12570715,0.05950017,1.07178043,0.40327287,0.03188668
-3.09454727,1.77955393,0.01559389,0.13471104,0.06337768,1.10965450,0.42430536,0.03297906
-3.08854427,1.84095560,0.01618581,0.14421326,0.06723629,1.14294508,0.44533374,0.03391776
-3.08254127,1.89610359,0.01676323,0.15420346,0.07105745,1.17140575,0.46629522,0.03469266
-3.07653827,1.94477013,0.01733246,0.16466842,0.07482625,1.19490521,0.48714304,0.03529726
-3.07053527,1.98688764,0.01790095,0.17558956,0.07853153,1.21342738,0.50784201,0.03572873
-3.06453227,2.02253907,0.01847692,0.18694034,0.08216563,1.22706677,0.52836293,0.03598797
-3.05852926,2.05194153,0.01906894,0.19868353,0.08572390,1.23601926,0.54867604,0.03607935
-3.05252626,2.07542436,0.01968547,0.21076872,0.08920396,1.24056892,0.56874421,0.03601047
-3.04652326,2.09340290,0.02033441,0.22313009,0.09260477,1.24107160,0.58851615,0.03579173
-3.04052026,2.10634963,0.02102260,0.23568484,0.09592545,1.23793629,0.60792024,0.03543582
-3.03451726,2.11476472,0.02175549,0.24833229,0.09916418,1.23160542,0.62685952,0.03495721
-3.02851426,2.11914759,0.02253674,0.26095392,0.10231700,1.22253514,0.64520831,0.03437154
-3.02251126,2.11997158,0.02336809,0.27341438,0.10537677,1.21117686,0.66281072,0.03369506
-3.01650825,2.11766313,0.02424919,0.28556366,0.10833236,1.19796101,0.67948153,0.03294412
-3.01050525,2.11258692,0.02517771,0.29724022,0.11116806,1.18328391,0.69500938,0.03213468
-3.00450225,2.10503772,0.02614953,0.30827523,0.11386346,1.16749843,0.70916232,0.03128195
-2.99849925,2.09523931,0.02715904,0.31849761,0.11639362,1.15090876,0.72169563,0.03040010
-2.99249625,2.08335048,0.02819967,0.32773978,0.11872972,1.13376940,0.73236133,0.02950209
-2.98649325,2.06947734,0.02926443,0.33584376,0.12084016,1.11628817,0.74091921,0.02859961
-2.98049025,2.05369074,0.03034657,0.34266747,0.12269194,1.09863269,0.74714846,0.02770309
-2.97448724,2.03604757,0.03144025,0.34809070,0.12425243,1.08093959,0.75085955,0.02682185
-2.96848424,2.01661381,0.03254122,0.35202069,0.12549130,1.06332565,0.75190544,0.02596423
-2.96248124,1.99548769,0.03364742,0.35439668,0.12638255,1.04589960,0.75019142,0.02513781
-2.95647824,1.97282071,0.03475944,0.35519344,0.12690648,1.02877374,0.74568321,0.02434963
-2.95047524,1.94883494,0.03588091,0.35442337,0.12705154,1.01207416,0.73841242,0.02360641
-2.94447224,1.92383483,0.03701859,0.35213709,0.12681581,0.99594873,0.72847925,0.02291468
-2.93846923,1.89821238,0.03818231,0.34842238,0.12620813,0.98057209,0.71605207,0.02228091
-2.93246623,1.87244493,0.03938463,0.34340154,0.12524869,0.96614708,0.70136383,0.02171154
-2.92646323,1.84708526,0.04064030,0.33722722,0.12396907,0.95290237,0.68470540,0.02121289
-2.92046023,1.82274440,0.04196545,0.33007684,0.12241165,0.94108639,0.66641618,0.02079110
-2.91445723,1.80006776,0.04337658,0.32214603,0.12062848,0.93095774,0.64687244,0.02045187
-2.90845423,1.77970607,0.04488944,0.31364114,0.11867955,0.92277270,0.62647379,0.02020021
-2.90245123,1.76228263,0.04651774,0.30477143,0.11663061,0.91677064,0.60562872,0.02004013
-2.89644822,1.74835889,0.04827189,0.29574111,0.11455062,0.91315826,0.58473967,0.01997430
-2.89044522,1.73840029,0.05015777,0.28674174,0.11250897,0.91209361,0.56418850,0.02000371
-2.88444222,1.73274468,0.05217554,0.27794529,0.11057252,0.91367110,0.54432302,0.02012736
-2.87843922,1.73157513,0.05431879,0.26949820,0.10880278,0.91790838,0.52544514,0.02034201
-2.87243622,1.73489891,0.05657377,0.26151667,0.10725320,0.92473612,0.50780125,0.02064200
-2.86643322,1.74253406,0.05891910,0.25408347,0.10596685,0.93399136,0.49157514,0.02101915
-2.86043022,1.75410455,0.06132574,0.24724626,0.10497447,0.94541505,0.47688378,0.02146278
-2.85442721,1.76904441,0.06375733,0.24101754,0.10429307,0.95865400,0.46377599,0.02195983
-2.84842421,1.78661096,0.06617103,0.23537623,0.10392517,0.97326735,0.45223398,0.02249512
-2.84242121,1.80590641,0.06851854,0.23027057,0.10385861,0.98873728,0.44217759,0.02305168
-2.83641821,1.82590708,0.07074765,0.22562245,0.10406696,1.00448360,0.43347087,0.02361119
-2.83041521,1.84549870,0.07280387,0.22133258,0.10451064,1.01988147,0.42593063,0.02415452
-2.82441221,1.86351611,0.07463241,0.21728650,0.10513847,1.03428151,0.41933654,0.02466228
-2.81840920,1.87878555,0.07618012,0.21336094,0.10588972,1.04703130,0.41344208,0.02511544
-2.81240620,1.89016748,0.07739754,0.20943035,0.10669651,1.05749729,0.40798606,0.02549589
-2.80640320,1.89659803,0.07824078,0.20537311,0.10748649,1.06508619,0.40270397,0.02578711
-2.80040020,1.89712708,0.07867333,0.20107735,0.10818562,1.06926483,0.39733884,0.02597460
-2.79439720,1.89095163,0.07866744,0.19644598,0.10872093,1.06957769,0.39165109,0.02604640
-2.78839420,1.87744286,0.07820528,0.19140082,0.10902323,1.06566146,0.38542716,0.02599342
-2.78239120,1.85616614,0.07727970,0.18588568,0.10902960,1.05725603,0.37848649,0.02580973
-2.77638819,1.82689327,0.07589449,0.17986829,0.10868551,1.04421160,0.37068686,0.02549265
-2.77038519,1.78960691,0.07406427,0.17334112,0.10794668,1.02649193,0.36192795,0.02504281
-2.76438219,1.74449731,0.07181396,0.16632111,0.10678042,1.00417353,0.35215308,0.02446407
-2.75837919,1.69195199,0.06917786,0.15884843,0.10516654,0.97744126,0.34134934,0.02376328
-2.75237619,1.63253912,0.06619836,0.15098440,0.10309782,0.94658061,0.32954615,0.02295001
-2.74637319,1.56698583,0.06292444,0.14280869,0.10057997,0.91196715,0.31681256,0.02203621
-2.74037019,1.49615248,0.05940998,0.13441611,0.09763118,0.87405380,0.30325340,0.02103573
-2.73436718,1.42100438,0.05571194,0.12591311,0.09428127,0.83335647,0.28900470,0.01996389
-2.72836418,1.34258215,0.05188854,0.11741413,0.09057052,0.79043876,0.27422845,0.01883699
-2.72236118,1.26197200,0.04799752,0.10903807,0.08654819,0.74589633,0.25910710,0.01767183
-2.71635818,1.18027702,0.04409450,0.10090501,0.08227087,0.70034148,0.24383804,0.01648525
-2.71035518,1.09859050,0.04023161,0.09313320,0.07780069,0.65438849,0.22862803,0.01529372
-2.70435218,1.01797189,0.03645624,0.08583652,0.07320344,0.60864003,0.21368808,0.01411296
-2.69834917,0.93942608,0.03281019,0.07912237,0.06854674,0.56367512,0.19922868,0.01295760
-2.69234617,0.86388625,0.02932902,0.07309006,0.06389826,0.52003870,0.18545545,0.01184100
-2.68634317,0.79220040,0.02604172,0.06782957,0.05932409,0.47823297,0.17256542,0.01077495
-2.68034017,0.72512153,0.02297065,0.06342082,0.05488719,0.43871063,0.16074384,0.00976967
-2.67433717,0.66330121,0.02013173,0.05993311,0.05064611,0.40186982,0.15016147,0.00883365
-2.66833417,0.60728623,0.01753484,0.05742499,0.04665393,0.36805075,0.14097243,0.00797369
-2.66233117,0.55751787,0.01518439,0.05594413,0.04295737,0.33753380,0.13331242,0.00719493
-2.65632816,0.51433340,0.01308004,0.05552744,0.03959614,0.31053901,0.12729735,0.00650092
-2.65032516,0.47796923,0.01121751,0.05620112,0.03660255,0.28722652,0.12302229,0.00589370
-2.64432216,0.44856535,0.00958944,0.05798078,0.03400125,0.26769806,0.12056058,0.00537399
-2.63831916,0.42617058,0.00818628,0.06087150,0.03180919,0.25199898,0.11996331,0.00494125
-2.63231616,0.41074836,0.00699712,0.06486793,0.03003575,0.24012092,0.12125875,0.00459388
-2.62631316,0.40218282,0.00601058,0.06995428,0.02868299,0.23200479,0.12445217,0.00432933
-2.62031016,0.40028494,0.00521555,0.07610449,0.02774596,0.22754402,0.12952566,0.00414425
-2.61430715,0.40479871,0.00460192,0.08328241,0.02721320,0.22658801,0.13643822,0.00403463
-2.60830415,0.41540738,0.00416117,0.09144214,0.02706726,0.22894581,0.14512611,0.00399588
-2.60230115,0.43173971,0.00388694,0.10052869,0.02728523,0.23438991,0.15550348,0.00402301
