energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.58579290,0.35296959,0.01532169,0.00070395,0.00009858,0.28464611,0.20651040,0.04092987
-5.57978989,0.34564421,0.01302230,0.00070136,0.00008247,0.28271824,0.20107101,0.03673939
-5.57378689,0.34084102,0.01105333,0.00070264,0.00006851,0.28239122,0.19719996,0.03319097
-5.56778389,0.33799671,0.00938251,0.00070665,0.00005653,0.28322475,0.19457207,0.03020999
-5.56178089,0.33655345,0.00797775,0.00071233,0.00004633,0.28478327,0.19286421,0.02772205
-5.55577789,0.33597363,0.00680813,0.00071861,0.00003774,0.28664741,0.19176369,0.02565467
-5.54977489,0.33575326,0.00584465,0.00072454,0.00003057,0.28842460,0.19097620,0.02393892
-5.54377189,0.33543397,0.00506094,0.00072922,0.00002465,0.28975850,0.19023269,0.02251075
-5.53776888,0.33461308,0.00443377,0.00073193,0.00001982,0.29033708,0.18929532,0.02131210
-5.53176588,0.33295166,0.00394354,0.00073203,0.00001596,0.28989903,0.18796214,0.02029175
-5.52576288,0.33018036,0.00357468,0.00072907,0.00001293,0.28823830,0.18607045,0.01940593
-5.51975988,0.32610296,0.00331602,0.00072273,0.00001064,0.28520681,0.18349892,0.01861869
-5.51375688,0.32059777,0.00316108,0.00071287,0.00000901,0.28071528,0.18016832,0.01790211
-5.50775388,0.31361684,0.00310845,0.00069951,0.00000798,0.27473206,0.17604102,0.01723627
-5.50175088,0.30518323,0.00316216,0.00068282,0.00000752,0.26728038,0.17111936,0.01660915
-5.49574787,0.29538657,0.00333206,0.00066314,0.00000763,0.25843393,0.16544301,0.01601640
-5.48974487,0.28437725,0.00363432,0.00064094,0.00000831,0.24831122,0.15908547,0.01546104
-5.48374187,0.27235949,0.00409186,0.00061683,0.00000961,0.23706885,0.15215001,0.01495306
-5.47773887,0.25958367,0.00473494,0.00059151,0.00001161,0.22489414,0.14476505,0.01450912
-5.47173587,0.24633825,0.00560171,0.00056583,0.00001439,0.21199732,0.13707948,0.01415212
-5.46573287,0.23294168,0.00673870,0.00054069,0.00001809,0.19860368,0.12925774,0.01391086
-5.45972986,0.21973439,0.00820135,0.00051708,0.00002287,0.18494598,0.12147524,0.01381964
-5.45372686,0.20707130,0.01005436,0.00049605,0.00002892,0.17125733,0.11391385,0.01391788
-5.44772386,0.19531481,0.01237188,0.00047870,0.00003647,0.15776478,0.10675790,0.01424976
-5.44172086,0.18482848,0.01523748,0.00046616,0.00004576,0.14468386,0.10019054,0.01486373
-5.43571786,0.17597128,0.01874372,0.00045958,0.00005709,0.13221396,0.09439054,0.01581201
-5.42971486,0.16909250,0.02299143,0.00046010,0.00007076,0.12053490,0.08952952,0.01714993
-5.42371186,0.16452690,0.02808838,0.00046889,0.00008712,0.10980433,0.08576953,0.01893513
-5.41770885,0.16259028,0.03414747,0.00048706,0.00010651,0.10015618,0.08326091,0.02122659
-5.41170585,0.16357495,0.04128433,0.00051569,0.00012931,0.09169984,0.08214031,0.02408336
-5.40570285,0.16774509,0.04961416,0.00055580,0.00015587,0.08452009,0.08252877,0.02756314
-5.39969985,0.17533169,0.05924810,0.00060832,0.00018655,0.07867746,0.08452972,0.03172050
-5.39369685,0.18652711,0.07028882,0.00067404,0.00022167,0.07420908,0.08822695,0.03660492
-5.38769385,0.20147900,0.08282569,0.00075364,0.00026151,0.07112963,0.09368230,0.04225854
-5.38169085,0.22028380,0.09692952,0.00084759,0.00030630,0.06943245,0.10093325,0.04871378
-5.37568784,0.24297983,0.11264700,0.00095614,0.00035618,0.06909066,0.10999032,0.05599080
-5.36968484,0.26954032,0.12999515,0.00107930,0.00041121,0.07005813,0.12083447,0.06409500
-5.36368184,0.29986659,0.14895601,0.00121679,0.00047134,0.07227049,0.13341450,0.07301455
-5.35767884,0.33378194,0.16947179,0.00136800,0.00053638,0.07564596,0.14764477,0.08271822
-5.35167584,0.37102669,0.19144083,0.00153197,0.00060601,0.08008619,0.16340331,0.09315355
-5.34567284,0.41125485,0.21471468,0.00170740,0.00067977,0.08547719,0.18053071,0.10424550
-5.33966983,0.45403300,0.23909656,0.00189258,0.00075702,0.09169024,0.19882979,0.11589585
-5.33366683,0.49884177,0.26434150,0.00208546,0.00083701,0.09858319,0.21806643,0.12798324
-5.32766383,0.54508047,0.29015821,0.00228364,0.00091879,0.10600197,0.23797170,0.14036421
-5.32166083,0.59207490,0.31621303,0.00248437,0.00100133,0.11378245,0.25824536,0.15287510
-5.31565783,0.63908862,0.34213584,0.00268465,0.00108344,0.12175278,0.27856075,0.16533489
-5.30965483,0.68533750,0.36752776,0.00288128,0.00116387,0.12973622,0.29857121,0.17754896
-5.30365183,0.73000735,0.39197083,0.00307088,0.00124129,0.13755426,0.31791765,0.18931374
-5.29764882,0.77227405,0.41503888,0.00325006,0.00131435,0.14503022,0.33623735,0.20042193
-5.29164582,0.81132561,0.43630968,0.00341546,0.00138172,0.15199310,0.35317346,0.21066840
-5.28564282,0.84638526,0.45537758,0.00356384,0.00144212,0.15828159,0.36838502,0.21985620
-5.27963982,0.87673470,0.47186631,0.00369223,0.00149434,0.16374803,0.38155701,0.22780277
-5.27363682,0.90173644,0.48544125,0.00379796,0.00153733,0.16826226,0.39241000,0.23434581
-5.26763382,0.92085426,0.49582072,0.00387880,0.00157021,0.17171508,0.40070901,0.23934872
-5.26163082,0.93367079,0.50278567,0.00393302,0.00159226,0.17402125,0.40627108,0.24270526
-5.25562781,0.93990136,0.50618737,0.00395944,0.00160304,0.17512174,0.40897127,0.24434322
-5.24962481,0.93940347,0.50595270,0.00395747,0.00160230,0.17498526,0.40874671,0.24422700
-5.24362181,0.93218130,0.50208676,0.00392713,0.00159006,0.17360887,0.40559856,0.24235881
-5.23761881,0.91838514,0.49467270,0.00386906,0.00156658,0.17101771,0.39959166,0.23877859
-5.23161581,0.89830566,0.48386876,0.00378451,0.00153236,0.16726371,0.39085207,0.23356259
-5.22561281,0.87236334,0.46990268,0.00367524,0.00148814,0.16242358,0.37956241,0.22682063
-5.21960980,0.84109357,0.45306375,0.00354350,0.00143481,0.15659584,0.36595539,0.21869229
-5.21360680,0.80512816,0.43369291,0.00339197,0.00137347,0.14989739,0.35030568,0.20934211
-5.20760380,0.76517404,0.41217133,0.00322363,0.00130531,0.14245942,0.33292070,0.19895407
-5.20160080,0.72199037,0.38890810,0.00304165,0.00123165,0.13442315,0.31413060,0.18772566
-5.19559780,0.67636477,0.36432744,0.00284938,0.00115381,0.12593541,0.29427791,0.17586171
-5.18959480,0.62909010,0.33885619,0.00265012,0.00107315,0.11714429,0.27370746,0.16356833
-5.18359180,0.58094239,0.31291192,0.00244716,0.00099100,0.10819506,0.25275671,0.15104722
-5.17758879,0.53266097,0.28689221,0.00224359,0.00090862,0.09922654,0.23174714,0.13849046
-5.17158579,0.48493149,0.26116545,0.00204230,0.00082717,0.09036801,0.21097683,0.12607611
-5.16558279,0.43837223,0.23606341,0.00184586,0.00074771,0.08173671,0.19071446,0.11396462
-5.15957979,0.39352410,0.21187583,0.00165653,0.00067115,0.07343609,0.17119502,0.10229623
-5.15357679,0.35084440,0.18884694,0.00147621,0.00059827,0.06555478,0.15261698,0.09118934
-5.14757379,0.31070424,0.16717404,0.00130644,0.00052971,0.05816625,0.13514123,0.08073978
-5.14157079,0.27338945,0.14700784,0.00114837,0.00046594,0.05132913,0.11889140,0.07102109
-5.13556778,0.23910446,0.12845452,0.00100282,0.00040731,0.04508807,0.10395556,0.06208543
-5.12956478,0.20797879,0.11157906,0.00087026,0.00035403,0.03947515,0.09038899,0.05396529
-5.12356178,0.18007548,0.09640972,0.00075089,0.00030619,0.03451164,0.07821786,0.04667566
-5.11755878,0.15540098,0.08294325,0.00064464,0.00026380,0.03020995,0.06744347,0.04021654
-5.11155578,0.13391573,0.07115050,0.00055126,0.00022678,0.02657579,0.05804685,0.03457569
-5.10555278,0.11554503,0.06098222,0.00047029,0.00019498,0.02361029,0.04999351,0.02973146
-5.09954977,0.10018957,0.05237467,0.00040121,0.00016821,0.02131205,0.04323793,0.02565547
-5.09354677,0.08773524,0.04525494,0.00034336,0.00014626,0.01967892,0.03772788,0.02231520
-5.08754377,0.07806174,0.03954560,0.00029609,0.00012891,0.01870958,0.03340817,0.01967622
-5.08154077,0.07104982,0.03516872,0.00025872,0.00011593,0.01840466,0.03022382,0.01770410
-5.07553777,0.06658687,0.03204909,0.00023059,0.00010709,0.01876752,0.02812248,0.01636591
-5.06953477,0.06457082,0.03011653,0.00021106,0.00010220,0.01980449,0.02705622,0.01563129
-5.06353177,0.06491215,0.02930735,0.00019959,0.00010108,0.02152474,0.02698246,0.01547304
-5.05752876,0.06753430,0.02956504,0.00019564,0.00010356,0.02393956,0.02786423,0.01586737
-5.05152576,0.07237237,0.03084002,0.00019877,0.00010952,0.02706125,0.02966968,0.01679363
-5.04552276,0.07937038,0.03308887,0.00020860,0.00011882,0.03090161,0.03237101,0.01823380
-5.03951976,0.08847734,0.03627285,0.00022479,0.00013136,0.03547005,0.03594289,0.02017157
-5.03351676,0.09964229,0.04035600,0.00024704,0.00014702,0.04077137,0.04036044,0.02259128
-5.02751376,0.11280879,0.04530294,0.00027510,0.00016569,0.04680352,0.04559693,0.02547660
-5.02151076,0.12790902,0.05107652,0.00030874,0.00018725,0.05355508,0.05162136,0.02880924
-5.01550775,0.14485797,0.05763540,0.00034772,0.00021154,0.06100301,0.05839603,0.03256756
-5.00950475,0.16354806,0.06493190,0.00039181,0.00023838,0.06911046,0.06587433,0.03672533
-5.00350175,0.18384448,0.07291003,0.00044078,0.00026754,0.07782491,0.07399872,0.04125066
-4.99749875,0.20558173,0.08150410,0.00049436,0.00029875,0.08707686,0.08269928,0.04610515
-4.99149575,0.22856151,0.09063776,0.00055227,0.00033170,0.09677904,0.09189274,0.05124338
-4.98549275,0.25255222,0.10022383,0.00061422,0.00036601,0.10682627,0.10148224,0.05661278
-4.97948974,0.27729038,0.11016473,0.00067990,0.00040127,0.11709619,0.11135778,0.06215387
-4.97348674,0.30248386,0.12035375,0.00074899,0.00043701,0.12745071,0.12139747,0.06780100
-4.96748374,0.32781698,0.13067701,0.00082119,0.00047272,0.13773827,0.13146955,0.07348342
-4.96148074,0.35295745,0.14101607,0.00089622,0.00050788,0.14779701,0.14143511,0.07912686
-4.95547774,0.37756470,0.15125112,0.00097385,0.00054194,0.15745845,0.15115147,0.08465534
-4.94947474,0.40129952,0.16126459,0.00105388,0.00057435,0.16655194,0.16047605,0.08999330
-4.94347174,0.42383437,0.17094501,0.00113624,0.00060457,0.17490939,0.16927055,0.09506795
-4.93746873,0.44486404,0.18019085,0.00122089,0.00063209,0.18237037,0.17740538,0.09981160
-4.93146573,0.46411604,0.18891426,0.00130795,0.00065645,0.18878711,0.18476384,0.10416400
-4.92546273,0.48136017,0.19704436,0.00139762,0.00067726,0.19402937,0.19124621,0.10807444
-4.91945973,0.49641685,0.20452990,0.00149021,0.00069418,0.19798892,0.19677325,0.11150369
-4.91345673,0.50916364,0.21134121,0.00158613,0.00070697,0.20058333,0.20128899,0.11442536
-4.90745373,0.51953963,0.21747119,0.00168588,0.00071549,0.20175898,0.20476277,0.11682697
-4.90145073,0.52754748,0.22293531,0.00179002,0.00071970,0.20149314,0.20719029,0.11871036
-4.89544772,0.53325293,0.22777065,0.00189912,0.00071966,0.19979500,0.20859367,0.12009162
-4.88944472,0.53678188,0.23203391,0.00201379,0.00071551,0.19670562,0.20902050,0.12100047
-4.88344172,0.53831522,0.23579869,0.00213456,0.00070752,0.19229683,0.20854204,0.12147912
-4.87743872,0.53808177,0.23915205,0.00226188,0.00069601,0.18666913,0.20725050,0.12158076
-4.87143572,0.53634974,0.24219069,0.00239611,0.00068142,0.17994871,0.20525579,0.12136766
-4.86543272,0.53341740,0.24501702,0.00253743,0.00066421,0.17228380,0.20268180,0.12090924
-4.85942971,0.52960347,0.24773534,0.00268586,0.00064491,0.16384050,0.19966258,0.12027994
-4.85342671,0.52523795,0.25044856,0.00284125,0.00062407,0.15479831,0.19633850,0.11955730
-4.84742371,0.52065403,0.25325562,0.00300326,0.00060229,0.14534559,0.19285278,0.11882027
-4.84142071,0.51618154,0.25624985,0.00317137,0.00058015,0.13567523,0.18934862,0.11814787
-4.83541771,0.51214242,0.25951855,0.00334498,0.00055823,0.12598057,0.18596695,0.11761827
-4.82941471,0.50884855,0.26314368,0.00352336,0.00053711,0.11645189,0.18284505,0.11730848
-4.82341171,0.50660183,0.26720384,0.00370583,0.00051734,0.10727352,0.18011613,0.11729441
-4.81740870,0.50569670,0.27177736,0.00389174,0.00049947,0.09862163,0.17790975,0.11765154
-4.81140570,0.50642453,0.27694623,0.00408060,0.00048402,0.09066274,0.17635301,0.11845593
-4.80540270,0.50907957,0.28280070,0.00427218,0.00047147,0.08355297,0.17557246,0.11978554
-4.79939970,0.51396581,0.28944408,0.00446657,0.00046233,0.07743782,0.17569639,0.12172165
-4.79339670,0.52140384,0.29699737,0.00466425,0.00045706,0.07245258,0.17685731,0.12435027
-4.78739370,0.53173715,0.30560322,0.00486619,0.00045614,0.06872296,0.17919430,0.12776325
-4.78139070,0.54533670,0.31542880,0.00507386,0.00046003,0.06636596,0.18285490,0.13205896
-4.77538769,0.56260320,0.32666713,0.00528922,0.00046921,0.06549078,0.18799621,0.13734238
-4.76938469,0.58396617,0.33953639,0.00551476,0.00048416,0.06619943,0.19478503,0.14372428
-4.76338169,0.60987932,0.35427715,0.00575338,0.00050535,0.06858705,0.20339664,0.15131957
-4.75737869,0.64081180,0.37114708,0.00600836,0.00053324,0.07274166,0.21401210,0.16024462
-4.75137569,0.67723521,0.39041326,0.00628318,0.00056828,0.07874329,0.22681408,0.17061356
-4.74537269,0.71960633,0.41234213,0.00658139,0.00061089,0.08666237,0.24198104,0.18253365
-4.73936968,0.76834624,0.43718728,0.00690643,0.00066144,0.09655735,0.25967990,0.19609975
-4.73336668,0.82381616,0.46517560,0.00726142,0.00072021,0.10847165,0.28005753,0.21138824
-4.72736368,0.88629115,0.49649217,0.00764895,0.00078740,0.12242987,0.30323114,0.22845040
-4.72136068,0.95593282,0.53126469,0.00807085,0.00086310,0.13843359,0.32927812,0.24730586
-4.71535768,1.03276220,0.56954807,0.00852800,0.00094723,0.15645682,0.35822567,0.26793612
-4.70935468,1.11663448,0.61131013,0.00902014,0.00103954,0.17644137,0.39004086,0.29027878
-4.70335168,1.20721693,0.65641902,0.00954571,0.00113962,0.19829242,0.42462160,0.31422273
-4.69734867,1.30397157,0.70463346,0.01010177,0.00124680,0.22187470,0.46178911,0.33960463
-4.69134567,1.40614397,0.75559622,0.01068388,0.00136024,0.24700938,0.50128244,0.36620706
-4.68534267,1.51275937,0.80883175,0.01128617,0.00147883,0.27347219,0.54275554,0.39375858
-4.67933967,1.62262695,0.86374816,0.01190134,0.00160126,0.30099293,0.58577734,0.42193586
-4.67333667,1.73435293,0.91964411,0.01252081,0.00172601,0.32925665,0.62983505,0.45036804
-4.66733367,1.84636269,0.97572043,0.01313489,0.00185137,0.35790661,0.67434097,0.47864323
-4.66133067,1.95693157,1.03109653,0.01373301,0.00197546,0.38654925,0.71864266,0.50631710
-4.65532766,2.06422372,1.08483101,0.01430400,0.00209630,0.41476100,0.76203657,0.53292338
-4.64932466,2.16633797,1.13594598,0.01483644,0.00221183,0.44209689,0.80378447,0.55798578
-4.64332166,2.26135904,1.18345422,0.01531898,0.00231997,0.46810079,0.84313249,0.58103115
-4.63731866,2.34741229,1.22638819,0.01574069,0.00241868,0.49231693,0.87933191,0.60160314
-4.63131566,2.42272002,1.26382963,0.01609146,0.00250601,0.51430226,0.91166102,0.61927609
-4.62531266,2.48565678,1.29493877,0.01636228,0.00258019,0.53363927,0.93944717,0.63366831
-4.61930965,2.53480156,1.31898171,0.01654559,0.00263964,0.54994858,0.96208807,0.64445435
-4.61330665,2.56898457,1.33535483,0.01663550,0.00268306,0.56290101,0.97907143,0.65137575
-4.60730365,2.58732641,1.34360525,0.01662806,0.00270945,0.57222828,0.98999212,0.65424965
-4.60130065,2.58926804,1.34344636,0.01652131,0.00271814,0.57773205,0.99456592,0.65297498
-4.59529765,2.57459009,1.33476768,0.01631540,0.00270884,0.57929084,0.99263943,0.64753601
-4.58929465,2.54342066,1.31763874,0.01601261,0.00268163,0.57686434,0.98419551,0.63800287
-4.58329165,2.49623130,1.29230677,0.01561718,0.00263696,0.57049511,0.96935409,0.62452937
-4.57728864,2.43382135,1.25918828,0.01513528,0.00257563,0.56030732,0.94836823,0.60734787
-4.57128564,2.35729139,1.21885508,0.01457471,0.00249879,0.54650289,0.92161574,0.58676169
-4.56528264,2.26800714,1.17201526,0.01394470,0.00240785,0.52935483,0.88958666,0.56313533
-4.55927964,2.16755531,1.11949018,0.01325558,0.00230449,0.50919842,0.85286715,0.53688291
-4.55327664,2.05769359,1.06218835,0.01251848,0.00219057,0.48642050,0.81212072,0.50845541
-4.54727364,1.94029689,1.00107752,0.01174499,0.00206809,0.46144728,0.76806744,0.47832718
-4.54127064,1.81730209,0.93715609,0.01094685,0.00193911,0.43473139,0.72146218,0.44698239
-4.53526763,1.69065374,0.87142495,0.01013557,0.00180574,0.40673867,0.67307274,0.41490182
-4.52926463,1.56225261,0.80486103,0.00932221,0.00167000,0.37793512,0.62365881,0.38255062
-4.52326163,1.43390908,0.73839333,0.00851710,0.00153385,0.34877482,0.57395248,0.35036739
-4.51725863,1.30730291,0.67288226,0.00772960,0.00139910,0.31968891,0.52464111,0.31875489
-4.51125563,1.18395039,0.60910293,0.00696797,0.00126739,0.29107632,0.47635293,0.28807271
-4.50525263,1.06517970,0.54773258,0.00623923,0.00114015,0.26329628,0.42964582,0.25863190
-4.49924962,0.95211461,0.48934248,0.00554912,0.00101859,0.23666279,0.38499943,0.23069173
-4.49324662,0.84566649,0.43439395,0.00490205,0.00090369,0.21144123,0.34281065,0.20445842
-4.48724362,0.74653403,0.38323851,0.00430116,0.00079618,0.18784686,0.30339223,0.18008565
-4.48124062,0.65520983,0.33612141,0.00374835,0.00069660,0.16604510,0.26697435,0.15767677
-4.47523762,0.57199287,0.29318831,0.00324442,0.00060523,0.14615349,0.23370863,0.13728832
-4.46923462,0.49700554,0.25449416,0.00278913,0.00052219,0.12824480,0.20367415,0.11893454
-4.46323162,0.43021400,0.22001392,0.00238140,0.00044740,0.11235128,0.17688507,0.10259271
-4.45722861,0.37145062,0.18965415,0.00201940,0.00038066,0.09846937,0.15329913,0.08820877
-4.45122561,0.32043717,0.16326512,0.00170074,0.00032161,0.08656491,0.13282668,0.07570323
-4.44522261,0.27680774,0.14065272,0.00142258,0.00026983,0.07657827,0.11533971,0.06497678
-4.43921961,0.24013054,0.12158973,0.00118181,0.00022482,0.06842934,0.10068051,0.05591568
-4.43321661,0.20992767,0.10582613,0.00097512,0.00018602,0.06202206,0.08866966,0.04839664
-4.42721361,0.18569257,0.09309814,0.00079917,0.00015286,0.05724841,0.07911308,0.04229101
-4.42121061,0.16690476,0.08313590,0.00065064,0.00012477,0.05399180,0.07180806,0.03746840
-4.41520760,0.15304173,0.07566965,0.00052633,0.00010118,0.05212967,0.06654811,0.03379952
-4.40920460,0.14358817,0.07043462,0.00042321,0.00008155,0.05153560,0.06312682,0.03115842
-4.40320160,0.13804268,0.06717451,0.00033849,0.00006538,0.05208071,0.06134067,0.02942409
-4.39719860,0.13592240,0.06564399,0.00026961,0.00005220,0.05363463,0.06099092,0.02848154
-4.39119560,0.13676591,0.06561024,0.00021432,0.00004159,0.05606609,0.06188490,0.02822246
-4.38519260,0.14013486,0.06685387,0.00017063,0.00003320,0.05924331,0.06383674,0.02854561
-4.37918959,0.14561487,0.06916943,0.00013686,0.00002670,0.06303429,0.06666773,0.02935691
-4.37318659,0.15281611,0.07236571,0.00011162,0.00002185,0.06730714,0.07020666,0.03056954
-4.36718359,0.16137388,0.07626608,0.00009380,0.00001843,0.07193053,0.07429011,0.03210392
-4.36118059,0.17094959,0.08070895,0.00008256,0.00001629,0.07677446,0.07876288,0.03388789
-4.35517759,0.18123232,0.08554855,0.00007735,0.00001533,0.08171123,0.08347873,0.03585682
-4.34917459,0.19194108,0.09065600,0.00007786,0.00001550,0.08661678,0.08830139,0.03795406
-4.34317159,0.20282774,0.09592076,0.00008404,0.00001679,0.09137231,0.09310584,0.04013136
-4.33716858,0.21368061,0.10125233,0.00009607,0.00001924,0.09586611,0.09777990,0.04234956
-4.33116558,0.22432839,0.10658214,0.00011438,0.00002295,0.09999564,0.10222602,0.04457928
-4.32516258,0.23464433,0.11186559,0.00013963,0.00002804,0.10366965,0.10636309,0.04680167
-4.31915958,0.24455013,0.11708379,0.00017269,0.00003470,0.10681018,0.11012825,0.04900911
-4.31315658,0.25401937,0.12224521,0.00021465,0.00004314,0.10935457,0.11347855,0.05120584
-4.30715358,0.26307988,0.12738663,0.00026680,0.00005364,0.11125697,0.11639219,0.05340829
