energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.90395198,6.53532409,-6.07673288,0.05344549,-0.03894782,1.16650592,-0.82389976,2.37202750,-1.51120377,1.64234633,-0.66707165,0.12431093,-0.16387820,1.77162829,-2.35946629,0.79875969,-0.99071608,0.25716249,-0.27984156
-5.89794897,6.46531965,-6.28469195,0.05540173,-0.03907598,1.16849507,-0.87928599,2.35437482,-1.60835756,1.67316327,-0.69865080,0.11938065,-0.17046252,1.73977898,-2.39984393,0.78886334,-0.99879070,0.24480952,-0.29001668
-5.89194597,6.40268861,-6.47168083,0.05746933,-0.03905108,1.17106985,-0.93389338,2.33551292,-1.70467156,1.70550231,-0.72851461,0.11502691,-0.17644309,1.71050399,-2.42910075,0.77926057,-1.00198341,0.23303050,-0.29926917
-5.88594297,6.34738226,-6.63612621,0.05961460,-0.03888673,1.17400392,-0.98722918,2.31573331,-1.79931472,1.73868222,-0.75641637,0.11125508,-0.18175073,1.68413784,-2.44706463,0.77013423,-1.00039957,0.22188280,-0.30750394
-5.87993997,6.29898895,-6.77679756,0.06180089,-0.03859915,1.17702590,-1.03880790,2.29524221,-1.89142620,1.77195640,-0.78214295,0.10805525,-0.18632720,1.66089077,-2.45374851,0.76162615,-0.99422178,0.21140527,-0.31464225
-5.87393697,6.25675734,-6.89281679,0.06398960,-0.03820660,1.17982939,-1.08815904,2.27415483,-1.98012485,1.80453561,-0.80551802,0.10540340,-0.19012674,1.64084323,-2.44934361,0.75383161,-0.98370127,0.20161900,-0.32062280
-5.86793397,6.21963022,-6.98365794,0.06614105,-0.03772874,1.18208398,-1.13483409,2.25249430,-2.06451967,1.83561154,-0.82640389,0.10326277,-0.19311727,1.62394492,-2.43420819,0.74679580,-0.96914752,0.19252846,-0.32540240
-5.86193097,6.18628781,-7.04913745,0.06821551,-0.03718593,1.18344685,-1.17841250,2.23019537,-2.14372136,1.86438031,-0.84470193,0.10158549,-0.19528111,1.61001852,-2.40885240,0.74051239,-0.95091665,0.18412301,-0.32895619
-5.85592796,6.15519917,-7.08939583,0.07017404,-0.03659861,1.18357460,-1.21850680,2.20711273,-2.21685499,1.89006511,-0.86035146,0.10031444,-0.19661528,1.59876824,-2.37391986,0.73492452,-0.92939931,0.17637881,-0.33127736
-5.84992496,6.12468011,-7.10487204,0.07197938,-0.03598661,1.18213475,-1.25476654,2.18303380,-2.28307370,1.91193709,-0.87332749,0.09938518,-0.19713131,1.58979286,-2.33016687,0.72992808,-0.90500837,0.16926081,-0.33237652
-5.84392196,6.09295574,-7.09627212,0.07359671,-0.03536861,1.17881667,-1.28688143,2.15769520,-2.34157334,1.92933397,-0.88363720,0.09872803,-0.19685456,1.58260304,-2.27844016,0.72537718,-0.87816725,0.16272508,-0.33228049
-5.83791896,6.05822556,-7.06453410,0.07499432,-0.03476160,1.17334144,-1.31458360,2.13080227,-2.39160807,1.94167579,-0.89131568,0.09827014,-0.19582311,1.57664208,-2.21965399,0.72109168,-0.84929913,0.15672117,-0.33103084
-5.83191596,6.01872929,-7.01079106,0.07614414,-0.03418046,1.16547057,-1.33764924,2.10205083,-2.43250643,1.94847756,-0.89642119,0.09793760,-0.19408624,1.57130960,-2.15476764,0.71686630,-0.81881759,0.15119451,-0.32868202
-5.82591296,5.97281102,-6.93633442,0.07702221,-0.03363761,1.15501318,-1.35589986,2.07115003,-2.46368787,1.94935861,-0.89903016,0.09765747,-0.19170263,1.56598709,-2.08476400,0.71248111,-0.78711899,0.14608877,-0.32529936
-5.81990995,5.91898017,-6.84257930,0.07760901,-0.03314287,1.14183158,-1.36920322,2.03784537,-2.48467917,1.94404858,-0.89923244,0.09735973,-0.18873833,1.56006438,-2.01063001,0.70771273,-0.75457669,0.14134817,-0.32095685
-5.81390695,5.85596696,-6.73103371,0.07788962,-0.03270330,1.12584529,-1.37747430,2.00194090,-2.49513032,1.93239034,-0.89712713,0.09697909,-0.18526459,1.55296606,-1.93333960,0.70234584,-0.72153727,0.13691954,-0.31573499
-5.80790395,5.78277113,-6.60327264,0.07785393,-0.03232327,1.10703333,-1.38067639,1.96331956,-2.49482928,1.91433998,-0.89281913,0.09645667,-0.18135567,1.54417660,-1.85383943,0.69618452,-0.68831868,0.13275424,-0.30971867
-5.80190095,5.69870222,-6.46091810,0.07749656,-0.03200457,1.08543499,-1.37882222,1.92196075,-2.48371509,1.88996426,-0.88641677,0.09574138,-0.17708684,1.53326342,-1.77303784,0.68906277,-0.65521011,0.12880967,-0.30299526
-5.79589795,5.60341028,-6.30562533,0.07681685,-0.03174669,1.06114909,-1.37197544,1.87795443,-2.46188864,1.85943585,-0.87803068,0.09479120,-0.17253244,1.51989665,-1.69179681,0.68085390,-0.62247350,0.12505062,-0.29565292
-5.78989495,5.49690610,-6.13907511,0.07581873,-0.03154715,1.03433195,-1.36025208,1.83151118,-2.42962037,1.82302682,-0.86777376,0.09357406,-0.16776424,1.50386505,-1.61092713,0.67147825,-0.59034619,0.12145012,-0.28777925
-5.78389195,5.37957024,-5.96297152,0.07451051,-0.03140191,1.00519403,-1.34382204,1.78296754,-2.38735454,1.78110066,-0.85576240,0.09206857,-0.16285020,1.48508717,-1.53118624,0.66090898,-0.55904446,0.11798997,-0.27946029
-5.77788894,5.25215057,-5.77904399,0.07290467,-0.03130584,0.97399565,-1.32291036,1.73278658,-2.33570936,1.73410322,-0.84211876,0.09026429,-0.15785343,1.46361740,-1.45327843,0.64917556,-0.52876752,0.11466085,-0.27077987
-5.77188594,5.11574815,-5.58905248,0.07101754,-0.03125324,0.94104165,-1.29779801,1.68155338,-2.27547267,1.68255276,-0.82697371,0.08816186,-0.15283165,1.43964663,-1.37785690,0.63636494,-0.49970161,0.11146207,-0.26181924
-5.76588294,4.97179192,-5.39479380,0.06886897,-0.03123837,0.90667530,-1.26882190,1.62996563,-2.20759309,1.62702943,-0.81047039,0.08577266,-0.14783692,1.41349740,-1.30552703,0.62262025,-0.47202382,0.10840092,-0.25265711
-5.75987994,4.82200258,-5.19810766,0.06648201,-0.03125591,0.87127141,-1.23637401,1.57881937,-2.13316639,1.56816418,-0.79276788,0.08311832,-0.14291566,1.38561374,-1.23685024,0.60813713,-0.44590528,0.10549164,-0.24336981
-5.75387694,4.66834687,-5.00088054,0.06388246,-0.03130146,0.83522897,-1.20089914,1.52899048,-2.05341743,1.50662734,-0.77404468,0.08022980,-0.13810892,1.35654611,-1.17234791,0.59315776,-0.42151352,0.10275416,-0.23403164
-5.74787394,4.51298336,-4.80504584,0.06109844,-0.03137193,0.79896314,-1.16289131,1.48141217,-1.96967807,1.44311682,-0.75450162,0.07714635,-0.13345290,1.32693204,-1.11250469,0.57796302,-0.39901382,0.10021252,-0.22471533
-5.74187094,4.35820143,-4.61257920,0.05815996,-0.03146584,0.76289684,-1.12288869,1.43704939,-1.88336158,1.37834616,-0.73436390,0.07391419,-0.12897941,1.29747333,-1.05777080,0.56286293,-0.37856933,0.09789314,-0.21549239
-5.73586793,4.20635546,-4.42548783,0.05509835,-0.03158356,0.72745216,-1.08146684,1.39687071,-1.79593430,1.31303242,-0.71388196,0.07058501,-0.12471646,1.26891060,-1.00856298,0.54818584,-0.36034016,0.09582299,-0.20643346
-5.72986493,4.05979624,-4.24579362,0.05194578,-0.03172740,0.69304145,-1.03923055,1.36181864,-1.70888561,1.24788402,-0.69333110,0.06721444,-0.12068881,1.24199641,-0.96526379,0.53426693,-0.34448127,0.09402770,-0.19760837
-5.72386193,3.92080196,-4.07550997,0.04873467,-0.03190159,0.66005849,-0.99680435,1.33277935,-1.62369712,1.18358882,-0.67300947,0.06386033,-0.11691828,1.21746807,-0.92821924,0.52143637,-0.33113940,0.09252983,-0.18908610
-5.71785893,3.79151136,-3.91661282,0.04549718,-0.03211217,0.62886987,-0.95482184,1.31055278,-1.54181214,1.12080255,-0.65323477,0.06058117,-0.11342403,1.19602110,-0.89773478,0.51000767,-0.32044936,0.09134714,-0.18093433
-5.71185593,3.67386119,-3.77100685,0.04226461,-0.03236675,0.59980673,-0.91391437,1.29582408,-1.46460658,1.06013787,-0.63433936,0.05743448,-0.11022260,1.17828470,-0.87406993,0.50026676,-0.31252959,0.09049125,-0.17321887
-5.70585293,3.56953060,-3.64048820,0.03906689,-0.03267414,0.57315713,-0.87469924,1.28913756,-1.39336214,1.00215447,-0.61666426,0.05447530,-0.10732778,1.16480000,-0.85743177,0.49246225,-0.30747764,0.08996644,-0.16600269
-5.69984992,3.47989422,-3.52670524,0.03593206,-0.03304394,0.54915939,-0.83776791,1.29087391,-1.32924274,0.94735031,-0.60055194,0.05175490,-0.10475033,1.15600211,-0.84796782,0.48679712,-0.30536556,0.08976898,-0.15934483
-5.69384692,3.40598608,-3.43111925,0.03288582,-0.03348608,0.52799646,-0.80367461,1.30123187,-1.27327485,0.89615456,-0.58633849,0.04931960,-0.10249754,1.15220658,-0.84575872,0.48342237,-0.30623566,0.08988669,-0.15329907
-5.68784392,3.34847531,-3.35496682,0.02995112,-0.03401027,0.50979170,-0.77292579,1.32021488,-1.22633218,0.84892232,-0.57434523,0.04720987,-0.10057274,1.15360078,-0.85081129,0.48243267,-0.31009681,0.09029902,-0.14791253
-5.68184092,3.30765480,-3.29922570,0.02714787,-0.03462548,0.49460626,-0.74597058,1.34762347,-1.18912507,0.80593137,-0.56487023,0.04545957,-0.09897482,1.16024040,-0.86305249,0.48386430,-0.31692151,0.09097752,-0.14322422
-5.67583792,3.28344301,-3.26458582,0.02449269,-0.03533944,0.48243808,-0.72319274,1.38305386,-1.16219449,0.76738120,-0.55817998,0.04409554,-0.09769775,1.17205114,-0.88232479,0.48769526,-0.32664400,0.09188671,-0.13926370
-5.66983492,3.27539862,-3.25142664,0.02199876,-0.03615815,0.47322275,-0.70490417,1.42590305,-1.14591056,0.73339418,-0.55450161,0.04313733,-0.09673025,1.18883523,-0.90838324,0.49384762,-0.33915932,0.09298528,-0.13604983
-5.66383192,3.28274723,-3.25980200,0.01967582,-0.03708546,0.46683621,-0.69134010,1.47538024,-1.14047506,0.70401897,-0.55401585,0.04259715,-0.09605564,1.21028246,-0.94089476,0.50219183,-0.35432370,0.09422764,-0.13358974
-5.65782891,3.30441876,-3.28943287,0.01753015,-0.03812276,0.46309914,-0.68265603,1.53052455,-1.14592743,0.67923588,-0.55685095,0.04248004,-0.09565184,1.23598491,-0.97943974,0.51255283,-0.37195595,0.09556564,-0.13187814
-5.65182591,3.33909366,-3.33970841,0.01556479,-0.03926874,0.46178308,-0.67892633,1.59022851,-1.16215351,0.65896389,-0.56307777,0.04278416,-0.09549170,1.26545472,-1.02351600,0.52471754,-0.39184008,0.09695047,-0.13089689
-5.64582291,3.38525573,-3.40969493,0.01377969,-0.04051922,0.46261791,-0.68014443,1.65326643,-1.18889626,0.64306907,-0.57270621,0.04350125,-0.09554349,1.29814376,-1.07254520,0.53844342,-0.41372880,0.09833454,-0.13061496
-5.63981991,3.44124899,-3.49815237,0.01217207,-0.04186711,0.46530050,-0.68622436,1.71832694,-1.22576750,0.63137386,-0.58568293,0.04461708,-0.09577171,1.33346447,-1.12588135,0.55346766,-0.43734796,0.09967336,-0.13098880
-5.63381691,3.50533615,-3.60355741,0.01073668,-0.04330252,0.46950416,-0.69700355,1.78404841,-1.27226019,0.62366672,-0.60189053,0.04611209,-0.09613803,1.37081060,-1.18282136,0.56951649,-0.46240161,0.10092724,-0.13196301
-5.62781391,3.57575576,-3.72413222,0.00946625,-0.04481280,0.47488859,-0.71224653,1.84905589,-1.32776030,0.61971173,-0.62114811,0.04796191,-0.09660244,1.40957705,-1.24261704,0.58631433,-0.48857751,0.10206279,-0.13347142
-5.62181091,3.65077584,-3.85787770,0.00835186,-0.04638290,0.48110976,-0.73164961,1.91199844,-1.39155788,0.61925764,-0.64321324,0.05013798,-0.09712450,1.44917788,-1.30448838,0.60359226,-0.51555289,0.10305404,-0.13543845
-5.61580790,3.72874152,-4.00261008,0.00738333,-0.04799555,0.48782955,-0.75484601,1.97158520,-1.46285698,0.62204584,-0.66778536,0.05260803,-0.09766458,1.48906178,-1.36763736,0.62109547,-0.54300029,0.10388325,-0.13778075
-5.60980490,3.80811497,-4.15599985,0.00654967,-0.04963171,0.49472460,-0.78141180,2.02661890,-1.54078429,0.62781703,-0.69451045,0.05533666,-0.09818515,1.52872441,-1.43126220,0.63858944,-0.57059323,0.10454132,-0.14040897
-5.60380190,3.88750616,-4.31561209,0.00583936,-0.05127096,0.50149411,-0.81087211,2.07602566,-1.62439654,0.63631632,-0.72298704,0.05828572,-0.09865190,1.56771720,-1.49457132,0.65586467,-0.59801162,0.10502773,-0.14322981
-5.59779890,3.96569360,-4.47894732,0.00524077,-0.05289195,0.50786629,-0.84270802,2.11887987,-1.71268697,0.64729643,-0.75277358,0.06141475,-0.09903475,1.60565256,-1.55679684,0.67273970,-0.62494677,0.10535007,-0.14614801
-5.59179590,4.04163477,-4.64348247,0.00474240,-0.05447291,0.51360328,-0.87636387,2.15442328,-1.80459135,0.66051927,-0.78339688,0.06468133,-0.09930863,1.64220541,-1.61720718,0.68906257,-0.65110588,0.10552320,-0.14906841
-5.58579290,4.11446651,-4.80671152,0.00433313,-0.05599216,0.51850435,-0.91125531,2.18207781,-1.89899400,0.67575565,-0.81436182,0.06804142,-0.09945404,1.67711132,-1.67511871,0.70471062,-0.67621613,0.10556804,-0.15189800
-5.57978989,4.18349617,-4.96618551,0.00400243,-0.05742864,0.52240747,-0.94677792,2.20145176,-1.99473475,0.69278357,-0.84516211,0.07144971,-0.09945738,1.71016169,-1.72990609,0.71958883,-0.70002810,0.10551005,-0.15454780
-5.57378689,4.24818473,-5.11955189,0.00374046,-0.05876252,0.52518919,-0.98231668,2.21233933,-2.09061712,0.71138527,-0.87529187,0.07485994,-0.09931097,1.74119645,-1.78101140,0.73362696,-0.72231886,0.10537753,-0.15693468
-5.56778389,4.30812370,-5.26459306,0.00353819,-0.05997571,0.52676300,-1.01725618,2.21471398,-2.18541872,0.73134344,-0.90425801,0.07822532,-0.09901291,1.77009505,-1.82795195,0.74677559,-0.74289454,0.10519973,-0.15898296
-5.56178089,4.36300745,-5.39926386,0.00338742,-0.06105243,0.52707646,-1.05099162,2.20871600,-2.27790401,0.75243691,-0.93159305,0.08149894,-0.09856668,1.79676629,-1.87032677,0.75900159,-0.76159256,0.10500504,-0.16062582
-5.55577789,4.41260334,-5.52172783,0.00328078,-0.06197983,0.52610722,-1.08294043,2.19463539,-2.36683995,0.77443643,-0.95686797,0.08463426,-0.09798058,1.82113785,-1.90782187,0.77028311,-0.77828347,0.10481905,-0.16180649
-5.54977489,4.45672149,-5.63039166,0.00321174,-0.06274843,0.52385843,-1.11255436,2.17289086,-2.45101444,0.79710082,-0.97970492,0.08758572,-0.09726708,1.84314613,-1.94021423,0.78060460,-0.79287258,0.10466299,-0.16247921
-5.54377189,4.49518636,-5.72393727,0.00317447,-0.06335268,0.52035372,-1.13933169,2.14400622,-2.52925738,0.82017393,-0.99978906,0.09030935,-0.09644205,1.86272709,-1.96737454,0.78995203,-0.80530122,0.10455220,-0.16260992
-5.53776888,4.52781180,-5.80135035,0.00316385,-0.06379130,0.51563207,-1.16282916,2.10858541,-2.60046389,0.84338272,-1.01687931,0.09276351,-0.09552394,1.87980849,-1.98926872,0.79830869,-0.81554774,0.10449499,-0.16217668
-5.53176588,4.55438104,-5.86194463,0.00317533,-0.06406768,0.50974310,-1.18267328,2.06728725,-2.66361879,0.86643678,-1.03081725,0.09490960,-0.09453306,1.89430415,-2.00595797,0.80565166,-0.82362814,0.10449191,-0.16116992
-5.52576288,4.57463282,-5.90538017,0.00320488,-0.06419005,0.50274271,-1.19857032,2.02080109,-2.71782156,0.88902933,-1.04153382,0.09671285,-0.09349076,1.90611016,-2.01759740,0.81194927,-0.82959618,0.10453530,-0.15959234
-5.51975988,4.58825412,-5.93167468,0.00324884,-0.06417154,0.49468959,-1.21031463,1.96982436,-2.76231043,0.91083991,-1.04905336,0.09814310,-0.09241881,1.91510347,-2.02443299,0.81715951,-0.83354302,0.10460937,-0.15745856
-5.51375688,4.59487988,-5.94120636,0.00330391,-0.06403010,0.48564252,-1.21779462,1.91504281,-2.79648445,0.93153851,-1.05349447,0.09917547,-0.09133871,1.92114267,-2.02679677,0.82122953,-0.83559607,0.10469063,-0.15479460
-5.50775388,4.59409945,-5.93470720,0.00336705,-0.06378824,0.47565876,-1.22099611,1.85711403,-2.81992218,0.95079126,-1.05506756,0.09979104,-0.09027118,1.92407073,-2.02509990,0.82409611,-0.83591707,0.10474876,-0.15163705
-5.50175088,4.58546916,-5.91324587,0.00343540,-0.06347249,0.46479329,-1.22000254,1.79665460,-2.83239600,0.96826719,-1.05406884,0.09997730,-0.08923570,1.92371967,-2.01982375,0.82568718,-0.83469922,0.10474779,-0.14803204
-5.49574787,4.56853007,-5.87819966,0.00350629,-0.06311283,0.45309907,-1.21499192,1.73423112,-2.83388074,0.98364599,-1.05087088,0.09972857,-0.08825004,1.91991663,-2.01150872,0.82592407,-0.83216325,0.10464763,-0.14403400
-5.48974487,4.54282986,-5.83121552,0.00357714,-0.06274175,0.44062806,-1.20623046,1.67035492,-2.82455607,0.99662636,-1.04590977,0.09904613,-0.08732997,1.91249102,-2.00074091,0.82472455,-0.82855243,0.10440579,-0.13970427
-5.48374187,4.50794743,-5.77416075,0.00364555,-0.06239330,0.42743290,-1.19406285,1.60548032,-2.80480213,1.00693448,-1.03966939,0.09793824,-0.08648886,1.90128246,-1.98813670,0.82200633,-0.82412648,0.10397924,-0.13510948
-5.47773887,4.46351893,-5.70906446,0.00370919,-0.06210188,0.41356905,-1.17889969,1.54000608,-2.77518818,1.01433254,-1.03266321,0.09641990,-0.08573743,1.88614888,-1.97432556,0.81769096,-0.81915455,0.10332639,-0.13031993
-5.47173587,4.40926380,-5.63805141,0.00376591,-0.06190098,0.39909719,-1.16120227,1.47427939,-2.73645465,1.01862669,-1.02541440,0.09451243,-0.08508344,1.86697474,-1.95993142,0.81170790,-0.81390723,0.10240891,-0.12540778
-5.46573287,4.34500965,-5.56327050,0.00381369,-0.06182191,0.38408562,-1.14146552,1.40860204,-2.68948909,1.01967427,-1.01843492,0.09224291,-0.08453144,1.84367875,-1.94555311,0.80399865,-0.80864807,0.10119357,-0.12044525
-5.45972986,4.27071484,-5.48682059,0.00385072,-0.06189243,0.36861257,-1.12019971,1.34323799,-2.63529702,1.01739014,-1.01220460,0.08964336,-0.08408252,1.81622107,-1.93174450,0.79452077,-0.80362458,0.09965378,-0.11550284
-5.45372686,4.18648787,-5.41067636,0.00387542,-0.06213552,0.35276819,-1.09791167,1.27842193,-2.57496883,1.01175177,-1.00715098,0.08674988,-0.08373413,1.78460969,-1.91899508,0.78325168,-0.79905927,0.09777089,-0.11064763
-5.44772386,4.09260298,-5.33661747,0.00388646,-0.06256824,0.33665600,-1.07508654,1.21436815,-2.50964427,1.00280304,-1.00363089,0.08360166,-0.08347991,1.74890585,-1.90771163,0.77019221,-0.79514104,0.09553518,-0.10594160
-5.44172086,3.98951146,-5.26616399,0.00388279,-0.06320077,0.32039392,-1.05217063,1.15127938,-2.44047592,0.99065674,-1.00191467,0.08024000,-0.08330961,1.70922849,-1.89820198,0.75536969,-0.79201723,0.09294648,-0.10144021
-5.43571786,3.87784849,-5.20052101,0.00386370,-0.06403561,0.30411463,-1.02955629,1.08935505,-2.36859328,0.97549562,-1.00217355,0.07670723,-0.08320913,1.66575760,-1.89066139,0.73884069,-0.78978676,0.09001437,-0.09719112
-5.42971486,3.75843548,-5.14053485,0.00382883,-0.06506719,0.28796528,-1.00756941,1.02879878,-2.29506911,0.95757207,-1.00447106,0.07304581,-0.08316064,1.61873653,-1.88516241,0.72069325,-0.78849482,0.08675811,-0.09323314
-5.42371186,3.63227802,-5.08666321,0.00377818,-0.06628157,0.27210668,-0.98646009,0.96982486,-2.22088918,0.93720650,-1.00875869,0.06929736,-0.08314286,1.56847325,-1.88164887,0.70104861,-0.78812920,0.08320606,-0.08959549
-5.41770885,3.50055956,-5.03896046,0.00371212,-0.06765666,0.25671185,-0.96639675,0.91266343,-2.14692691,0.91478437,-1.01487607,0.06550201,-0.08313145,1.51534047,-1.87993427,0.68006234,-0.78861880,0.07939495,-0.08629731
-5.41170585,3.36463131,-4.99707911,0.00363142,-0.06916259,0.24196413,-0.94746402,0.85756450,-2.07392355,0.89075193,-1.02255579,0.06169765,-0.08309959,1.45977476,-1.87970506,0.65792496,-0.78983427,0.07536874,-0.08334749
-5.40570285,3.22599839,-4.96028742,0.00353719,-0.07076246,0.22805480,-0.92966428,0.80480056,-2.00247476,0.86561081,-1.03143256,0.05791958,-0.08301869,1.40227451,-1.88052876,0.63486181,-0.79159092,0.07117732,-0.08074482
-5.39969985,3.08630260,-4.92750271,0.00343093,-0.07241339,0.21518039,-0.91292268,0.75466788,-1.93302372,0.83991128,-1.04105636,0.05420013,-0.08285923,1.34339680,-1.88186699,0.61113232,-0.79365401,0.06687509,-0.07847843
-5.39369685,2.94730214,-4.89733889,0.00331447,-0.07406776,0.20353961,-0.89709542,0.70748652,-1.86586087,0.81424433,-1.05090908,0.05056855,-0.08259168,1.28375305,-1.88309283,0.58702841,-0.79574605,0.06251943,-0.07652853
-5.38769385,2.81084828,-4.86816653,0.00318995,-0.07567466,0.19333010,-0.88198071,0.66359904,-1.80113004,0.78923251,-1.06042394,0.04705104,-0.08218760,1.22400335,-1.88351223,0.56287218,-0.79755617,0.05816914,-0.07486740
-5.38169085,2.67885919,-4.83818271,0.00305981,-0.07718150,0.18474498,-0.86733189,0.62336790,-1.73884017,0.76551953,-1.06900678,0.04367082,-0.08162064,1.16484958,-1.88238861,0.53901259,-0.79875101,0.05388303,-0.07346068
-5.37568784,2.55329112,-4.80548816,0.00292674,-0.07853568,0.17796917,-0.85287201,0.58717162,-1.67888201,0.74375855,-1.07605856,0.04044845,-0.08086764,1.10702698,-1.87896982,0.51582132,-0.79898684,0.04971848,-0.07226874
-5.36968484,2.43610688,-4.76816822,0.00279365,-0.07968629,0.17317559,-0.83830921,0.55539972,-1.62104883,0.72459940,-1.08099793,0.03740209,-0.07990966,1.05129442,-1.87251646,0.49368751,-0.79792246,0.04573027,-0.07124829
-5.36368184,2.32924193,-4.72437452,0.00266363,-0.08058573,0.17052128,-0.82335228,0.52844627,-1.56505981,0.70867453,-1.08328308,0.03454786,-0.07873288,0.99842308,-1.86233047,0.47301162,-0.79523234,0.04196949,-0.07035407
-5.35767884,2.23456816,-4.67240400,0.00253993,-0.08119124,0.17014336,-0.80772553,0.50670230,-1.51058518,0.69658416,-1.08243209,0.03190026,-0.07732942,0.94918388,-1.84778292,0.45419829,-0.79061945,0.03848274,-0.06954052
-5.35167584,2.15385586,-4.61077223,0.00242592,-0.08146626,0.17215504,-0.79118255,0.49054688,-1.45727182,0.68888068,-1.07804086,0.02947251,-0.07569791,0.90433343,-1.82833980,0.43764819,-0.78382739,0.03531147,-0.06876349
-5.34567284,2.08873424,-4.53827808,0.00232507,-0.08138153,0.17664156,-0.77351829,0.48033699,-1.40476811,0.68605266,-1.06979807,0.02727687,-0.07384394,0.86459896,-1.80358495,0.42374918,-0.77465112,0.03249153,-0.06798182
