energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.69384692,6.48934024,0.01822969,0.79575081,3.67044066,2.80406370,0.75783494,0.25396935,0.08605718,2.33458992
-5.68784392,6.37973520,0.01783346,0.76811075,3.56294007,2.74763490,0.75416948,0.25456010,0.08586202,2.32161804
-5.68184092,6.26536355,0.01743837,0.74147087,3.45530587,2.69040604,0.74931406,0.25477800,0.08547167,2.30437147
-5.67583792,6.14650691,0.01704690,0.71591650,3.34813878,2.63240453,0.74337669,0.25461669,0.08488476,2.28289779
-5.66983492,6.02364004,0.01666180,0.69152751,3.24203988,2.57372945,0.73650534,0.25408633,0.08410422,2.25736003
-5.66383192,5.89743916,0.01628612,0.66838121,3.13761370,2.51456023,0.72888507,0.25321404,0.08313716,2.22803529
-5.65782891,5.76877973,0.01592311,0.64655464,3.03546863,2.45516034,0.72073372,0.25204361,0.08199455,2.19530866
-5.65182591,5.63872375,0.01557613,0.62612609,2.93621482,2.39587623,0.71229637,0.25063447,0.08069086,2.15966292
-5.64582291,5.50849772,0.01524858,0.60717578,2.84045957,2.33713161,0.70383872,0.24906014,0.07924349,2.12166455
-5.63981991,5.37946220,0.01494375,0.58978582,2.74880083,2.27941761,0.69563977,0.24740595,0.07767221,2.08194659
-5.63381691,5.25307505,0.01466473,0.57403942,2.66181903,2.22327945,0.68798404,0.24576637,0.07599854,2.04118930
-5.62781391,5.13085018,0.01441425,0.56001961,2.58006808,2.16930056,0.68115350,0.24424200,0.07424508,2.00009956
-5.62181091,5.01431397,0.01419457,0.54780742,2.50406584,2.11808497,0.67541983,0.24293624,0.07243486,1.95938983
-5.61580790,4.90496167,0.01400741,0.53747985,2.43428490,2.07023905,0.67103699,0.24195202,0.07059080,1.91975766
-5.60980490,4.80421574,0.01385386,0.52910758,2.37114395,2.02635355,0.66823455,0.24138853,0.06873514,1.88186670
-5.60380190,4.71338815,0.01373432,0.52275284,2.31500036,1.98698671,0.66721197,0.24133823,0.06688902,1.84632989
-5.59779890,4.63364821,0.01364849,0.51846731,2.26614420,1.95264937,0.66813404,0.24188420,0.06507216,1.81369541
-5.59179590,4.56599716,0.01359544,0.51629027,2.22479408,1.92379260,0.67112765,0.24309803,0.06330257,1.78443614
-5.58579290,4.51125051,0.01357363,0.51624717,2.19109474,1.90079836,0.67627996,0.24503826,0.06159646,1.75894267
-5.57978989,4.47002848,0.01358103,0.51834857,2.16511676,1.88397337,0.68363806,0.24774948,0.05996823,1.73752012
-5.57378689,4.44275465,0.01361527,0.52258948,2.14685800,1.87354635,0.69321006,0.25126212,0.05843045,1.72038877
-5.56778389,4.42966239,0.01367380,0.52894924,2.13624700,1.86966856,0.70496770,0.25559290,0.05699407,1.70768826
-5.56178089,4.43080842,0.01375408,0.53739174,2.13314785,1.87241722,0.71885009,0.26074594,0.05566855,1.69948493
-5.55577789,4.44609232,0.01385376,0.54786610,2.13736655,1.88180152,0.73476876,0.26671440,0.05446212,1.69578188
-5.54977489,4.47528078,0.01397091,0.56030768,2.14865843,1.89777069,0.75261343,0.27348262,0.05338200,1.69653113
-5.54377189,4.51803487,0.01410420,0.57463927,2.16673638,1.92022339,0.77225857,0.28102854,0.05243462,1.70164697
-5.53776888,4.57393882,0.01425306,0.59077254,2.19127953,1.94901782,0.79357019,0.28932634,0.05162583,1.71102008
-5.53176588,4.64252841,0.01441780,0.60860944,2.22194206,1.98398183,0.81641264,0.29834903,0.05096107,1.72453116
-5.52576288,4.72331735,0.01459974,0.62804370,2.25836175,2.02492233,0.84065512,0.30807097,0.05044546,1.74206371
-5.51975988,4.81581999,0.01480122,0.64896202,2.30016790,2.07163332,0.86617741,0.31846991,0.05008383,1.76351485
-5.51375688,4.91956893,0.01502561,0.67124520,2.34698832,2.12390197,0.89287458,0.32952867,0.04988071,1.78880379
-5.50775388,5.03412645,0.01527721,0.69476881,2.39845504,2.18151245,0.92066046,0.34123617,0.04984017,1.81787715
-5.50175088,5.15908876,0.01556111,0.71940368,2.45420852,2.24424694,0.94946938,0.35358764,0.04996568,1.85071095
-5.49574787,5.29408287,0.01588306,0.74501580,2.51390004,2.31188390,0.97925629,0.36658419,0.05025981,1.88730888
-5.48974487,5.43875585,0.01624915,0.77146603,2.57719227,2.38419358,1.00999496,0.38023144,0.05072398,1.92769690
-5.48374187,5.59275706,0.01666556,0.79860936,2.64375790,2.46093090,1.04167436,0.39453749,0.05135807,1.97191433
-5.47773887,5.75571421,0.01713823,0.82629389,2.71327634,2.54182628,1.07429327,0.40951006,0.05216012,2.02000181
-5.47173587,5.92720451,0.01767253,0.85435965,2.78542876,2.62657474,1.10785338,0.42515321,0.05312589,2.07198666
-5.46573287,6.10672261,0.01827289,0.88263736,2.85989159,2.71482425,1.14235120,0.44146353,0.05424863,2.12786646
-5.45972986,6.29364727,0.01894249,0.91094729,2.93632896,2.80616390,1.17776903,0.45842622,0.05551873,2.18759166
-5.45372686,6.48720887,0.01968296,0.93909829,3.01438445,2.90011297,1.21406572,0.47601116,0.05692352,2.25104829
-5.44772386,6.68646009,0.02049405,0.96688733,3.09367271,2.99611156,1.25116747,0.49416928,0.05844716,2.31804170
-5.44172086,6.89025179,0.02137350,0.99409951,3.17377154,3.09351388,1.28895943,0.51282946,0.06007061,2.38828238
-5.43571786,7.09721619,0.02231682,1.02050877,3.25421499,3.19158476,1.32727853,0.53189615,0.06177170,2.46137497
-5.42971486,7.30575908,0.02331729,1.04587949,3.33448806,3.28950013,1.36590811,0.55124797,0.06352539,2.53681100
-5.42371186,7.51406237,0.02436591,1.06996881,3.41402371,3.38635185,1.40457473,0.57073744,0.06530405,2.61396640
-5.41770885,7.72009783,0.02545155,1.09252990,3.49220237,3.48115713,1.44294763,0.59019187,0.06707796,2.69210396
-5.41170585,7.92165228,0.02656108,1.11331611,3.56835472,3.57287260,1.48064100,0.60941554,0.06881585,2.77038116
-5.40570285,8.11636413,0.02767971,1.13208581,3.64176761,3.66041265,1.51721911,0.62819313,0.07048559,2.84786324
-5.39969985,8.30177013,0.02879128,1.14860786,3.71169356,3.74267170,1.55220450,0.64629429,0.07205486,2.92354133
-5.39369685,8.47536117,0.02987865,1.16266759,3.77736354,3.81854961,1.58508875,0.66347923,0.07349200,2.99635498
-5.38769385,8.63464509,0.03092420,1.17407290,3.83800292,3.88697936,1.61534573,0.67950505,0.07476676,3.06521843
-5.38169085,8.77721417,0.03191028,1.18266037,3.89285010,3.94695590,1.64244677,0.69413265,0.07585112,3.12904958
-5.37568784,8.90081476,0.03281972,1.18830103,3.94117725,3.99756516,1.66587720,0.70713389,0.07672004,3.18680065
-5.36968484,9.00341618,0.03363630,1.19090556,3.98231244,4.03801190,1.68515365,0.71829870,0.07735216,3.23748920
-5.36368184,9.08327614,0.03434528,1.19042863,4.01566220,4.06764538,1.69984134,0.72744177,0.07773037,3.28022837
-5.35767884,9.13899983,0.03493379,1.18687218,4.04073364,4.08598164,1.70957066,0.73440870,0.07784235,3.31425518
-5.35167584,9.16959046,0.03539122,1.18028735,4.05715502,4.09272156,1.71405237,0.73908110,0.07768084,3.33895556
-5.34567284,9.17448880,0.03570955,1.17077510,4.06469389,4.08776386,1.71309073,0.74138071,0.07724392,3.35388548
-5.33966983,9.15360036,0.03588358,1.15848519,4.06327172,4.07121256,1.70659394,0.74127214,0.07653502,3.35878697
-5.33366683,9.10730895,0.03591110,1.14361371,4.05297425,4.04337847,1.69458156,0.73876428,0.07556281,3.35359890
-5.32766383,9.03647605,0.03579294,1.12639910,4.03405692,4.00477480,1.67718843,0.73391029,0.07434097,3.33846179
-5.32166083,8.94242628,0.03553294,1.10711682,4.00694479,3.95610703,1.65466500,0.72680628,0.07288779,3.31371689
-5.31565783,8.82691937,0.03513788,1.08607278,3.97222690,3.89825736,1.62737407,0.71758866,0.07122566,3.27989945
-5.30965483,8.69211004,0.03461726,1.06359590,3.93064490,3.83226464,1.59578396,0.70643041,0.06938048,3.23772673
-5.30365183,8.54049736,0.03398305,1.04002991,3.88307649,3.75930031,1.56045848,0.69353646,0.06738096,3.18808127
-5.29764882,8.37486570,0.03324939,1.01572487,3.83051396,3.68064153,1.52204406,0.67913834,0.06525792,3.13199009
-5.29164582,8.19821948,0.03243220,0.99102865,3.77403887,3.59764239,1.48125452,0.66348837,0.06304352,3.07060074
-5.28564282,8.01371427,0.03154882,0.96627865,3.71479376,3.51170435,1.43885405,0.64685363,0.06077053,3.00515510
-5.27963982,7.82458661,0.03061752,0.94179422,3.65395189,3.42424681,1.39563915,0.62950993,0.05847164,2.93696175
-5.27363682,7.63408490,0.02965715,0.91786998,3.59268655,3.33667889,1.35241988,0.61173593,0.05617876,2.86736784
-5.26763382,7.44540342,0.02868668,0.89477020,3.53214074,3.25037314,1.31000136,0.59380769,0.05392245,2.79773129
-5.26163082,7.26162133,0.02772478,0.87272461,3.47339872,3.16664192,1.26916585,0.57599358,0.05173139,2.72939394
-5.25562781,7.08564805,0.02678943,0.85192557,3.41746033,3.08671675,1.23065601,0.55854990,0.04963195,2.66365628
-5.24962481,6.92017594,0.02589760,0.83252673,3.36521885,3.01173122,1.19515982,0.54171700,0.04764785,2.60175417
-5.24362181,6.76764092,0.02506491,0.81464313,3.31744329,2.94270720,1.16329734,0.52571606,0.04579987,2.54483790
-5.23761881,6.63019108,0.02430536,0.79835257,3.27476520,2.88054447,1.13560967,0.51074656,0.04410570,2.49395367
-5.23161581,6.50966317,0.02363114,0.78369823,3.23767041,2.82601351,1.11255013,0.49698420,0.04257984,2.45002773
-5.22561281,6.40756624,0.02305240,0.77069212,3.20649548,2.77975083,1.09447789,0.48457949,0.04123352,2.41385296
-5.21960980,6.32507186,0.02257719,0.75931922,3.18142846,2.74225679,1.08165370,0.47365667,0.04007475,2.38607804
-5.21360680,6.26300988,0.02221138,0.74954201,3.16251369,2.71389490,1.07423793,0.46431316,0.03910838,2.36719894
-5.20760380,6.22186875,0.02195861,0.74130501,3.14965970,2.69489257,1.07229063,0.45661935,0.03833616,2.35755273
-5.20160080,6.20179968,0.02182036,0.73453922,3.14264973,2.68534253,1.07577339,0.45061869,0.03775692,2.35731355
-5.19559780,6.20262370,0.02179604,0.72916602,3.14115409,2.68520479,1.08455291,0.44632810,0.03736665,2.36649082
-5.18959480,6.22384107,0.02188307,0.72510044,3.14474358,2.69430873,1.09840610,0.44373874,0.03715871,2.38492951
-5.18359180,6.26464281,0.02207708,0.72225372,3.15290339,2.71235544,1.11702641,0.44281699,0.03712399,2.41231267
-5.17758879,6.32392424,0.02237210,0.72053490,3.16504716,2.73892023,1.14003143,0.44350578,0.03725107,2.44816628
-5.17158579,6.40030064,0.02276078,0.71985161,3.18053052,2.77345563,1.16697145,0.44572631,0.03752647,2.49186647
-5.16558279,6.49212558,0.02323465,0.72011012,3.19866432,2.81529519,1.19733901,0.44937995,0.03793482,2.54264938
-5.15957979,6.59751233,0.02378435,0.72121461,3.21872712,2.86365857,1.23057930,0.45435069,0.03845914,2.59962372
-5.15357679,6.71435921,0.02439994,0.72306609,3.23997738,2.91765843,1.26610127,0.46050772,0.03908108,2.66178616
-5.14757379,6.84037935,0.02507114,0.72556097,3.26166523,2.97630965,1.30328946,0.46770854,0.03978118,2.72803961
-5.14157079,6.97313552,0.02578758,0.72858972,3.28304428,3.03854130,1.34151632,0.47580217,0.04053924,2.79721425
-5.13556778,7.11008038,0.02653903,0.73203562,3.30338348,3.10321188,1.38015502,0.48463275,0.04133457,2.86809131
-5.12956478,7.24860219,0.02731566,0.73577414,3.32197953,3.16912782,1.41859240,0.49404315,0.04214643,2.93942917
-5.12356178,7.38607575,0.02810816,0.73967279,3.33816956,3.23506547,1.45624195,0.50387876,0.04295431,3.00999128
-5.11755878,7.51991774,0.02890790,0.74359186,3.35134449,3.29979630,1.49255654,0.51399119,0.04373839,3.07857551
-5.11155578,7.64764553,0.02970707,0.74738597,3.36096260,3.36211475,1.52704050,0.52424173,0.04447988,3.14404389
-5.10555278,7.76693778,0.03049867,0.75090650,3.36656325,3.42086825,1.55926074,0.53450467,0.04516141,3.20535219
-5.09954977,7.87569492,0.03127660,0.75400482,3.36778017,3.47498828,1.58885661,0.54467008,0.04576738,3.26157800
-5.09354677,7.97209756,0.03203562,0.75653619,3.36435397,3.52352144,1.61554795,0.55464612,0.04628429,3.31194671
-5.08754377,8.05466014,0.03277126,0.75836417,3.35614303,3.56565937,1.63914113,0.56436080,0.04670101,3.35585395
-5.08154077,8.12227785,0.03347982,0.75936535,3.34313230,3.60076606,1.65953273,0.57376295,0.04700904,3.39288383
-5.07553777,8.17426422,0.03415818,0.75943402,3.32543931,3.62840143,1.67671053,0.58282260,0.04720266,3.42282201
-5.06953477,8.21037761,0.03480374,0.75848674,3.30331681,3.64833983,1.69075186,0.59153055,0.04727904,3.44566282
-5.06353177,8.23083497,0.03541432,0.75646631,3.27715157,3.66058251,1.70181902,0.59989728,0.04723826,3.46161005
-5.05752876,8.23631168,0.03598799,0.75334512,3.24745913,3.66536329,1.71015208,0.60795124,0.04708329,3.47107123
-5.05152576,8.22792713,0.03652307,0.74912761,3.21487439,3.66314677,1.71605924,0.61573654,0.04681985,3.47464521
-5.04552276,8.20721610,0.03701796,0.74385167,3.18013812,3.65461915,1.71990492,0.62331029,0.04645626,3.47310369
-5.03951976,8.17608684,0.03747121,0.73758894,3.14407983,3.64067154,1.72209628,0.63073957,0.04600317,3.46736699
-5.03351676,8.13676722,0.03788146,0.73044400,3.10759742,3.62237649,1.72306858,0.63809825,0.04547326,3.45847524
-5.02751376,8.09174099,0.03824751,0.72255245,3.07163454,3.60095843,1.72327001,0.64546381,0.04488095,3.44755577
-5.02151076,8.04367645,0.03856839,0.71407795,3.03715630,3.57775915,1.72314657,0.65291429,0.04424199,3.43578817
-5.01550775,7.99535038,0.03884348,0.70520839,3.00512435,3.55419962,1.72312781,0.66052538,0.04357308,3.42436821
-5.00950475,7.94956987,0.03907267,0.69615127,2.97647233,3.53173955,1.72361377,0.66836793,0.04289150,3.41447199
-5.00350175,7.90909499,0.03925651,0.68712852,2.95208244,3.51183625,1.72496379,0.67650576,0.04221470,3.40722168
-4.99749875,7.87656493,0.03939635,0.67837090,2.93276415,3.49590413,1.72748749,0.68499397,0.04155989,3.40365392
-4.99149575,7.85442983,0.03949456,0.67011220,2.91923540,3.48527643,1.73143824,0.69387755,0.04094369,3.40469203
-4.98549275,7.84489048,0.03955461,0.66258334,2.91210716,3.48117027,1.73700917,0.70319044,0.04038177,3.41112276
-4.97948974,7.84984721,0.03958121,0.65600654,2.91187130,3.48465605,1.74433175,0.71295497,0.03988849,3.42357811
-4.97348674,7.87085906,0.03958035,0.65058975,2.91889211,3.49663214,1.75347681,0.72318143,0.03947662,3.44252266
-4.96748374,7.90911378,0.03955930,0.64652138,2.93340136,3.51780534,1.76445756,0.73386799,0.03915703,3.46824640
-4.96148074,7.96540878,0.03952652,0.64396547,2.95549667,3.54867740,1.77723454,0.74500069,0.03893842,3.50086293
-4.95547774,8.04014270,0.03949153,0.64305738,2.98514286,3.58953772,1.79172181,0.75655344,0.03882714,3.54031276
-4.94947474,8.13331703,0.03946468,0.64390011,3.02217600,3.64046202,1.80779415,0.76848818,0.03882693,3.58637111
-4.94347174,8.24454695,0.03945685,0.64656126,3.06630967,3.70131675,1.82529468,0.78075498,0.03893886,3.63865981
-4.93746873,8.37308036,0.03947910,0.65107081,3.11714303,3.77176851,1.84404274,0.79329215,0.03916114,3.69666232
-4.93146573,8.51782410,0.03954228,0.65741967,3.17417050,3.85129811,1.86384137,0.80602646,0.03948916,3.75974154
-4.92546273,8.67737607,0.03965661,0.66555913,3.23679240,3.93921826,1.88448452,0.81887345,0.03991547,3.82715936
-4.91945973,8.85006230,0.03983119,0.67540134,3.30432675,4.03469434,1.90576345,0.83173789,0.04042987,3.89809748
-4.91345673,9.03397761,0.04007359,0.68682061,3.37602166,4.13676714,1.92747245,0.84451447,0.04101962,3.97167878
-4.90745373,9.22702886,0.04038947,0.69965586,3.45106834,4.24437697,1.94941370,0.85708889,0.04166965,4.04698851
-4.90145073,9.42697968,0.04078216,0.71371392,3.52861454,4.35638805,1.97140131,0.86933921,0.04236293,4.12309494
-4.89544772,9.63149543,0.04125245,0.72877381,3.60777829,4.47161252,1.99326450,0.88113762,0.04308086,4.19906880
-4.88944472,9.83818736,0.04179831,0.74459180,3.68766176,4.58883326,2.01485001,0.89235269,0.04380372,4.27400103
-4.88344172,10.04465487,0.04241486,0.76090707,3.76736495,4.70682478,2.03602371,0.90285186,0.04451129,4.34701854
-4.87743872,10.24852485,0.04309433,0.77744801,3.84599909,4.82437176,2.05667138,0.91250436,0.04518331,4.41729753
-4.87143572,10.44748694,0.04382617,0.79393858,3.92269927,4.94028459,2.07669866,0.92118427,0.04580015,4.48407411
-4.86543272,10.63932418,0.04459731,0.81010485,3.99663611,5.05341187,2.09603020,0.92877368,0.04634338,4.54665211
-4.85942971,10.82193816,0.04539246,0.82568124,4.06702602,5.16264963,2.11460789,0.93516580,0.04679631,4.60440780
-4.85342671,10.99336835,0.04619448,0.84041633,4.13313978,5.26694739,2.13238810,0.94026784,0.04714452,4.65679186
-4.84742371,11.15180562,0.04698494,0.85407794,4.19430920,5.36531146,2.14933809,0.94400358,0.04737630,4.70332839
-4.84142071,11.29560005,0.04774457,0.86645743,4.24993171,5.45680590,2.16543155,0.94631535,0.04748299,4.74361164
-4.83541771,11.42326380,0.04845388,0.87737291,4.29947284,5.54055179,2.18064338,0.94716544,0.04745925,4.77730062
-4.82941471,11.53346987,0.04909373,0.88667149,4.34246679,5.61572567,2.19494401,0.94653680,0.04730317,4.80411229
-4.82341171,11.62504796,0.04964586,0.89423035,4.37851527,5.68155800,2.20829335,0.94443300,0.04701632,4.82381396
-4.81740870,11.69697900,0.05009346,0.89995693,4.40728507,5.73733240,2.22063506,0.94087743,0.04660363,4.83621559
-4.81140570,11.74838970,0.05042164,0.90378812,4.42850496,5.78238674,2.23189113,0.93591181,0.04607324,4.84116276
-4.80540270,11.77854866,0.05061782,0.90568879,4.44196235,5.81611643,2.24195754,0.92959407,0.04543619,4.83853097
-4.79939970,11.78686535,0.05067208,0.90564979,4.44750038,5.83798065,2.25070128,0.92199581,0.04470608,4.82822183
-4.79339670,11.77289294,0.05057743,0.90368560,4.44501608,5.84751164,2.25795906,0.91319937,0.04389866,4.81016167
-4.78739370,11.73633549,0.05032990,0.89983195,4.43445987,5.84432681,2.26353824,0.90329474,0.04303140,4.78430275
-4.78139070,11.67705966,0.04992866,0.89414342,4.41583675,5.82814353,2.26721981,0.89237653,0.04212299,4.75062712
-4.77538769,11.59511027,0.04937593,0.88669139,4.38920929,5.79879552,2.26876390,0.88054105,0.04119294,4.70915295
-4.76938469,11.49072883,0.04867688,0.87756225,4.35470227,5.75625011,2.26791730,0.86788378,0.04026107,4.65994288
-4.76338169,11.36437332,0.04783944,0.86685600,4.31250850,5.70062492,2.26442301,0.85449719,0.03934716,4.60311370
-4.75737869,11.21673739,0.04687400,0.85468522,4.26289534,5.63220258,2.25803120,0.84046919,0.03847049,4.53884658
-4.75137569,11.04876666,0.04579311,0.84117434,4.20621111,5.55144213,2.24851119,0.82588205,0.03764953,4.46739696
-4.74537269,10.86166986,0.04461109,0.82645907,4.14289060,5.45898568,2.23566354,0.81081191,0.03690158,4.38910301
-4.73936968,10.65692270,0.04334367,0.81068588,4.07345863,5.35565910,2.21933183,0.79532880,0.03624248,4.30439176
-4.73336668,10.43626247,0.04200752,0.79401133,3.99853097,5.24246592,2.19941308,0.77949714,0.03568637,4.21378211
-4.72736368,10.20167205,0.04061988,0.77660111,3.91881175,5.12057381,2.17586640,0.76337649,0.03524539,4.11788400
-4.72136068,9.95535264,0.03919813,0.75862869,3.83508687,4.99129367,2.14871908,0.74702254,0.03492950,4.01739327
-4.71535768,9.69968512,0.03775940,0.74027343,3.74821308,4.85605162,2.11806983,0.73048822,0.03474621,3.91308213
-4.70935468,9.43718086,0.03632021,0.72171811,3.65910285,4.71635477,2.08408874,0.71382470,0.03470047,3.80578532
-4.70335168,9.17042366,0.03489612,0.70314591,3.56870519,4.57375213,2.04701403,0.69708222,0.03479443,3.69638252
-4.69734867,8.90200493,0.03350147,0.68473696,3.47798319,4.42979224,2.00714564,0.68031068,0.03502733,3.58577758
-4.69134567,8.63445535,0.03214912,0.66666446,3.38788925,4.28597958,1.96483606,0.66355988,0.03539543,3.47487568
-4.68534267,8.37017598,0.03085025,0.64909073,3.29933901,4.14373179,1.92047883,0.64687950,0.03589196,3.36455955
-4.67933967,8.11137266,0.02961426,0.63216322,3.21318555,4.00433984,1.87449546,0.63031859,0.03650718,3.25566595
-4.67333667,7.85999710,0.02844870,0.61601090,3.13019507,3.86893334,1.82732152,0.61392498,0.03722846,3.14896385
-4.66733367,7.61769799,0.02735919,0.60074116,3.05102560,3.73845250,1.77939268,0.59774428,0.03804051,3.04513535
-4.66133067,7.38578502,0.02634955,0.58643743,2.97620994,3.61362853,1.73113151,0.58181901,0.03892573,2.94476072
-4.65532766,7.16520777,0.02542184,0.57315788,2.90614390,3.49497314,1.68293579,0.56618755,0.03986453,2.84830811
-4.64932466,6.95655104,0.02457652,0.56093504,2.84108077,3.38277796,1.63516902,0.55088340,0.04083594,2.75612886
-4.64332166,6.76004684,0.02381268,0.54977673,2.78113226,3.27712353,1.58815341,0.53593459,0.04181816,2.66845849
