energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-5.35767884,1.62010347,0.00276253,1.01011900,0.15175766,0.00042461,1.14822704,0.51181728
-5.35167584,1.63535725,0.00276889,1.00788683,0.16151665,0.00043135,1.16236906,0.50999765
-5.34567284,1.64982857,0.00276918,1.00534939,0.17114109,0.00043806,1.17629689,0.50833484
-5.33966983,1.66277502,0.00276251,1.00216783,0.18046445,0.00044457,1.18946363,0.50663443
-5.33366683,1.67343143,0.00274810,0.99798680,0.18931664,0.00045069,1.20130841,0.50468382
-5.32766383,1.68103722,0.00272532,0.99244936,0.19752858,0.00045625,1.21127428,0.50226122
-5.32166083,1.68486513,0.00269368,0.98521282,0.20493721,0.00046108,1.21882705,0.49914538
-5.31565783,1.68424994,0.00265287,0.97596448,0.21139043,0.00046502,1.22347412,0.49512552
-5.30965483,1.67861589,0.00260281,0.96443672,0.21675200,0.00046793,1.22478265,0.49001106
-5.30365183,1.66750149,0.00254358,0.95042050,0.22090607,0.00046970,1.22239628,0.48364055
-5.29764882,1.65058067,0.00247551,0.93377695,0.22376112,0.00047022,1.21604969,0.47588955
-5.29164582,1.62767930,0.00239914,0.91444626,0.22525318,0.00046943,1.20558042,0.46667697
-5.28564282,1.59878647,0.00231523,0.89245372,0.22534818,0.00046730,1.19093765,0.45596964
-5.27963982,1.56406007,0.00222473,0.86791266,0.22404331,0.00046383,1.17218744,0.44378496
-5.27363682,1.52382660,0.00212876,0.84102423,0.22136729,0.00045907,1.14951451,0.43019156
-5.26763382,1.47857531,0.00202863,0.81207413,0.21737968,0.00045309,1.12322028,0.41530801
-5.26163082,1.42894700,0.00192575,0.78142650,0.21216910,0.00044601,1.09371755,0.39929960
-5.25562781,1.37571812,0.00182164,0.74951537,0.20585063,0.00043799,1.06152180,0.38237354
-5.24962481,1.31978080,0.00171789,0.71683387,0.19856232,0.00042920,1.02723958,0.36477270
-5.24362181,1.26211962,0.00161612,0.68392192,0.19046117,0.00041987,0.99155424,0.34676827
-5.23761881,1.20378607,0.00151792,0.65135257,0.18171860,0.00041024,0.95520953,0.32865164
-5.23161581,1.14587149,0.00142488,0.61971763,0.17251568,0.00040059,0.91899131,0.31072573
-5.22561281,1.08947940,0.00133850,0.58961299,0.16303831,0.00039118,0.88370808,0.29329630
-5.21960980,1.03569794,0.00126019,0.56162391,0.15347243,0.00038231,0.85017056,0.27666326
-5.21360680,0.98557317,0.00119122,0.53631080,0.14399960,0.00037428,0.81917093,0.26111249
-5.20760380,0.94008385,0.00113272,0.51419559,0.13479285,0.00036737,0.79146212,0.24690812
-5.20160080,0.90011820,0.00108564,0.49574915,0.12601313,0.00036184,0.76773756,0.23428573
-5.19559780,0.86645309,0.00105074,0.48137980,0.11780627,0.00035794,0.74861193,0.22344631
-5.18959480,0.83973599,0.00102857,0.47142325,0.11030058,0.00035587,0.73460338,0.21455129
-5.18359180,0.82047005,0.00101945,0.46613396,0.10360506,0.00035582,0.72611753,0.20771862
-5.17758879,0.80900240,0.00102347,0.46567829,0.09780823,0.00035790,0.72343389,0.20301990
-5.17158579,0.80551602,0.00104046,0.47012935,0.09297755,0.00036219,0.72669498,0.20047866
-5.16558279,0.81002524,0.00107003,0.47946393,0.08915936,0.00036869,0.73589877,0.20006973
-5.15957979,0.82237500,0.00111151,0.49356133,0.08637931,0.00037736,0.75089452,0.20171973
-5.15357679,0.84224396,0.00116401,0.51220450,0.08464316,0.00038808,0.77138267,0.20530869
-5.14757379,0.86915140,0.00122639,0.53508328,0.08393796,0.00040071,0.79691875,0.21067270
-5.14157079,0.90246791,0.00129730,0.56179994,0.08423347,0.00041500,0.82692151,0.21760767
-5.13556778,0.94142966,0.00137518,0.59187690,0.08548380,0.00043069,0.86068526,0.22587400
-5.12956478,0.98515602,0.00145830,0.62476644,0.08762913,0.00044745,0.89739622,0.23520225
-5.12356178,1.03267011,0.00154480,0.65986247,0.09059761,0.00046494,0.93615246,0.24529962
-5.11755878,1.08292177,0.00163271,0.69651370,0.09430716,0.00048278,0.97598706,0.25585702
-5.11155578,1.13481242,0.00172000,0.73403820,0.09866741,0.00050057,1.01589365,0.26655680
-5.10555278,1.18722097,0.00180464,0.77173873,0.10358141,0.00051792,1.05485357,0.27708071
-5.09954977,1.23903008,0.00188464,0.80891841,0.10894745,0.00053444,1.09186378,0.28711795
-5.09354677,1.28915185,0.00195809,0.84489622,0.11466058,0.00054976,1.12596442,0.29637312
-5.08754377,1.33655220,0.00202323,0.87902184,0.12061417,0.00056356,1.15626500,0.30457368
-5.08154077,1.38027307,0.00207848,0.91068916,0.12670126,0.00057551,1.18196831,0.31147686
-5.07553777,1.41945173,0.00212248,0.93934835,0.13281577,0.00058538,1.20239105,0.31687548
-5.06953477,1.45333662,0.00215415,0.96451570,0.13885365,0.00059295,1.21698040,0.32060278
-5.06353177,1.48129933,0.00217269,0.98578133,0.14471385,0.00059807,1.22532609,0.32253586
-5.05752876,1.50284246,0.00217760,1.00281433,0.15029926,0.00060064,1.22716730,0.32259772
-5.05152576,1.51760327,0.00216872,1.01536556,0.15551757,0.00060060,1.22239456,0.32075780
-5.04552276,1.52535337,0.00214617,1.02326790,0.16028205,0.00059797,1.21104650,0.31703098
-5.03951976,1.52599468,0.00211038,1.02643446,0.16451236,0.00059278,1.19330195,0.31147523
-5.03351676,1.51955224,0.00206207,1.02485477,0.16813536,0.00058513,1.16946778,0.30418793
-5.02751376,1.50616441,0.00200219,1.01858954,0.17108589,0.00057514,1.13996332,0.29530109
-5.02151076,1.48607113,0.00193189,1.00776415,0.17330762,0.00056297,1.10530214,0.28497574
-5.01550775,1.45960090,0.00185251,0.99256148,0.17475387,0.00054878,1.06607204,0.27339567
-5.00950475,1.42715726,0.00176549,0.97321437,0.17538843,0.00053278,1.02291434,0.26076088
-5.00350175,1.38920519,0.00167234,0.94999800,0.17518634,0.00051516,0.97650318,0.24728100
-4.99749875,1.34625804,0.00157461,0.92322252,0.17413459,0.00049614,0.92752583,0.23316888
-4.99149575,1.29886532,0.00147381,0.89322621,0.17223268,0.00047592,0.87666452,0.21863469
-4.98549275,1.24760165,0.00137143,0.86036904,0.16949303,0.00045472,0.82458052,0.20388064
-4.97948974,1.19305689,0.00126884,0.82502696,0.16594111,0.00043273,0.77190073,0.18909652
-4.97348674,1.13582760,0.00116730,0.78758668,0.16161537,0.00041017,0.71920707,0.17445611
-4.96748374,1.07650963,0.00106793,0.74844105,0.15656680,0.00038721,0.66702872,0.16011458
-4.96148074,1.01569178,0.00097172,0.70798474,0.15085826,0.00036405,0.61583707,0.14620678
-4.95547774,0.95395035,0.00087947,0.66661031,0.14456345,0.00034085,0.56604333,0.13284652
-4.94947474,0.89184437,0.00079185,0.62470449,0.13776554,0.00031780,0.51799837,0.12012655
-4.94347174,0.82991145,0.00070934,0.58264459,0.13055569,0.00029503,0.47199454,0.10811942
-4.93746873,0.76866406,0.00063232,0.54079505,0.12303120,0.00027272,0.42826909,0.09687881
-4.93146573,0.70858627,0.00056099,0.49950410,0.11529370,0.00025099,0.38700885,0.08644146
-4.92546273,0.65013092,0.00049548,0.45910065,0.10744717,0.00022997,0.34835573,0.07682932
-4.91945973,0.59371721,0.00043577,0.41989141,0.09959608,0.00020981,0.31241289,0.06805205
-4.91345673,0.53972898,0.00038180,0.38215839,0.09184365,0.00019059,0.27925121,0.06010958
-4.90745373,0.48851360,0.00033342,0.34615697,0.08429025,0.00017244,0.24891579,0.05299467
-4.90145073,0.44038167,0.00029045,0.31211453,0.07703215,0.00015544,0.22143251,0.04669550
-4.89544772,0.39560768,0.00025266,0.28022980,0.07016054,0.00013969,0.19681429,0.04119804
-4.88944472,0.35443147,0.00021983,0.25067299,0.06376089,0.00012526,0.17506700,0.03648826
-4.88344172,0.31706076,0.00019172,0.22358672,0.05791268,0.00011222,0.15619508,0.03255421
-4.87743872,0.28367441,0.00016811,0.19908770,0.05268941,0.00010064,0.14020651,0.02938767
-4.87143572,0.25442640,0.00014878,0.17726908,0.04815892,0.00009058,0.12711722,0.02698571
-4.86543272,0.22945027,0.00013357,0.15820325,0.04438392,0.00008208,0.11695482,0.02535174
-4.85942971,0.20886370,0.00012233,0.14194510,0.04142263,0.00007521,0.10976140,0.02449640
-4.85342671,0.19277299,0.00011494,0.12853525,0.03932952,0.00007001,0.10559546,0.02443796
-4.84742371,0.18127697,0.00011133,0.11800325,0.03815592,0.00006654,0.10453264,0.02520235
-4.84142071,0.17447003,0.00011145,0.11037033,0.03795060,0.00006485,0.10666531,0.02682285
-4.83541771,0.17244395,0.00011531,0.10565155,0.03876003,0.00006499,0.11210071,0.02933925
-4.82941471,0.17528824,0.00012291,0.10385709,0.04062840,0.00006702,0.12095773,0.03279669
-4.82341171,0.18308874,0.00013431,0.10499260,0.04359731,0.00007100,0.13336217,0.03724393
-4.81740870,0.19592441,0.00014955,0.10905835,0.04770507,0.00007699,0.14944058,0.04273132
-4.81140570,0.21386230,0.00016871,0.11604729,0.05298568,0.00008503,0.16931269,0.04930835
-4.80540270,0.23695081,0.00019183,0.12594200,0.05946752,0.00009517,0.19308277,0.05702090
-4.79939970,0.26521149,0.00021896,0.13871058,0.06717170,0.00010746,0.22082994,0.06590821
-4.79339670,0.29862984,0.00025011,0.15430185,0.07611036,0.00012191,0.25259810,0.07599981
-4.78739370,0.33714548,0.00028525,0.17263992,0.08628486,0.00013853,0.28838558,0.08731236
-4.78139070,0.38064238,0.00032430,0.19361865,0.09768411,0.00015730,0.32813538,0.09984670
-4.77538769,0.42893975,0.00036714,0.21709621,0.11028305,0.00017818,0.37172617,0.11358519
-4.76938469,0.48178428,0.00041356,0.24289036,0.12404156,0.00020110,0.41896493,0.12848948
-4.76338169,0.53884433,0.00046328,0.27077461,0.13890378,0.00022596,0.46958167,0.14449892
-4.75737869,0.59970682,0.00051596,0.30047586,0.15479803,0.00025260,0.52322654,0.16152966
-4.75137569,0.66387701,0.00057117,0.33167373,0.17163733,0.00028086,0.57947013,0.17947471
-4.74537269,0.73078186,0.00062840,0.36400191,0.18932059,0.00031052,0.63780680,0.19820471
-4.73936968,0.79977681,0.00068710,0.39705170,0.20773440,0.00034134,0.69766145,0.21756985
-4.73336668,0.87015607,0.00074663,0.43037772,0.22675532,0.00037305,0.75839954,0.23740251
-4.72736368,0.94116617,0.00080635,0.46350586,0.24625267,0.00040536,0.81934013,0.25752077
-4.72136068,1.01202215,0.00086555,0.49594309,0.26609148,0.00043795,0.87977144,0.27773257
-4.71535768,1.08192577,0.00092353,0.52718899,0.28613558,0.00047049,0.93896844,0.29784037
-4.70935468,1.15008489,0.00097959,0.55674838,0.30625048,0.00050267,0.99621146,0.31764598
-4.70335168,1.21573309,0.00103307,0.58414467,0.32630591,0.00053415,1.05080526,0.33695543
-4.69734867,1.27814838,0.00108333,0.60893317,0.34617780,0.00056462,1.10209732,0.35558354
-4.69134567,1.33667026,0.00112980,0.63071395,0.36574959,0.00059380,1.14949465,0.37335805
-4.68534267,1.39071393,0.00117198,0.64914335,0.38491264,0.00062142,1.19247822,0.39012289
-4.67933967,1.43978127,0.00120947,0.66394386,0.40356582,0.00064723,1.23061426,0.40574071
-4.67333667,1.48346772,0.00124194,0.67491162,0.42161433,0.00067102,1.26356190,0.42009422
-4.66733367,1.52146508,0.00126915,0.68192141,0.43896767,0.00069262,1.29107694,0.43308668
-4.66133067,1.55356010,0.00129096,0.68492871,0.45553716,0.00071189,1.31301153,0.44464125
-4.65532766,1.57962920,0.00130734,0.68396885,0.47123312,0.00072871,1.32931011,0.45469948
-4.64932466,1.59962992,0.00131830,0.67915332,0.48596202,0.00074300,1.34000192,0.46321914
-4.64332166,1.61358980,0.00132395,0.67066351,0.49962396,0.00075470,1.34519078,0.47017154
-4.63731866,1.62159370,0.00132444,0.65874213,0.51211071,0.00076377,1.34504293,0.47553856
-4.63131566,1.62377056,0.00131998,0.64368303,0.52330464,0.00077018,1.33977373,0.47930992
-4.62531266,1.62028055,0.00131080,0.62581967,0.53307876,0.00077392,1.32963431,0.48148058
-4.61930965,1.61130367,0.00129715,0.60551314,0.54129809,0.00077500,1.31489884,0.48204887
-4.61330665,1.59703046,0.00127931,0.58314005,0.54782226,0.00077340,1.29585338,0.48101525
-4.60730365,1.57765553,0.00125754,0.55908113,0.55250946,0.00076915,1.27278679,0.47838199
-4.60130065,1.55337404,0.00123209,0.53371071,0.55522159,0.00076226,1.24598411,0.47415373
-4.59529765,1.52438144,0.00120323,0.50738775,0.55583023,0.00075275,1.21572274,0.46833887
-4.58929465,1.49087593,0.00117121,0.48044848,0.55422326,0.00074066,1.18227116,0.46095170
-4.58329165,1.45306349,0.00113627,0.45320097,0.55031172,0.00072603,1.14589011,0.45201505
-4.57728864,1.41116461,0.00109865,0.42592147,0.54403638,0.00070895,1.10683570,0.44156329
-4.57128564,1.36542203,0.00105861,0.39885266,0.53537377,0.00068949,1.06536393,0.42964530
-4.56528264,1.31610856,0.00101641,0.37220342,0.52434120,0.00066778,1.02173599,0.41632726
-4.55927964,1.26353430,0.00097232,0.34615007,0.51100034,0.00064397,0.97622355,0.40169491
-4.55327664,1.20805234,0.00092667,0.32083856,0.49545936,0.00061824,0.92911360,0.38585516
-4.54727364,1.15006238,0.00087977,0.29638760,0.47787323,0.00059080,0.88071220,0.36893675
-4.54127064,1.09001201,0.00083202,0.27289212,0.45844225,0.00056190,0.83134672,0.35109006
-4.53526763,1.02839515,0.00078381,0.25042697,0.43740890,0.00053181,0.78136633,0.33248580
-4.52926463,0.96574797,0.00073559,0.22905056,0.41505316,0.00050084,0.73114071,0.31331291
-4.52326163,0.90264231,0.00068785,0.20880824,0.39168657,0.00046932,0.68105699,0.29377554
-4.51725863,0.83967711,0.00064110,0.18973531,0.36764530,0.00043758,0.63151517,0.27408938
-4.51125563,0.77746842,0.00059591,0.17185956,0.34328271,0.00040599,0.58292233,0.25447765
-4.50525263,0.71663842,0.00055286,0.15520333,0.31896176,0.00037489,0.53568605,0.23516678
-4.49924962,0.65780441,0.00051255,0.13978508,0.29504750,0.00034464,0.49020756,0.21638213
-4.49324662,0.60156809,0.00047562,0.12562057,0.27190018,0.00031557,0.44687489,0.19834397
-4.48724362,0.54850578,0.00044271,0.11272359,0.24986909,0.00028803,0.40605657,0.18126383
-4.48124062,0.49916004,0.00041449,0.10110650,0.22928728,0.00026230,0.36809614,0.16534144
-4.47523762,0.45403281,0.00039162,0.09078040,0.21046741,0.00023869,0.33330768,0.15076218
-4.46923462,0.41358027,0.00037478,0.08175527,0.19369856,0.00021743,0.30197244,0.13769528
-4.46323162,0.37820923,0.00036465,0.07403981,0.17924397,0.00019876,0.27433658,0.12629247
-4.45722861,0.34827495,0.00036190,0.06764130,0.16733955,0.00018288,0.25060994,0.11668724
-4.45122561,0.32407991,0.00036720,0.06256521,0.15819293,0.00016996,0.23096558,0.10899443
-4.44522261,0.30587330,0.00038119,0.05881477,0.15198280,0.00016012,0.21553982,0.10330996
-4.43921961,0.29385054,0.00040447,0.05639032,0.14885828,0.00015349,0.20443250,0.09971072
-4.43321661,0.28815259,0.00043762,0.05528849,0.14893803,0.00015012,0.19770728,0.09825428
-4.42721361,0.28886468,0.00048113,0.05550123,0.15230902,0.00015009,0.19539144,0.09897839
-4.42121061,0.29601396,0.00053544,0.05701453,0.15902472,0.00015338,0.19747530,0.10190015
-4.41520760,0.30956630,0.00060085,0.05980704,0.16910265,0.00015999,0.20391090,0.10701478
-4.40920460,0.32942191,0.00067754,0.06384846,0.18252144,0.00016986,0.21461013,0.11429409
-4.40320160,0.35541027,0.00076557,0.06909789,0.19921742,0.00018290,0.22944217,0.12368455
-4.39719860,0.38728452,0.00086477,0.07550204,0.21908100,0.00019897,0.24823071,0.13510533
-4.39119560,0.42471590,0.00097480,0.08299369,0.24195316,0.00021790,0.27075100,0.14844621
-4.38519260,0.46728884,0.00109509,0.09149021,0.26762238,0.00023947,0.29672728,0.16356585
-4.37918959,0.51449746,0.00122484,0.10089247,0.29582247,0.00026340,0.32583092,0.18029047
-4.37318659,0.56574395,0.00136298,0.11108426,0.32623159,0.00028937,0.35767971,0.19841323
-4.36718359,0.62033984,0.00150824,0.12193224,0.35847293,0.00031701,0.39183874,0.21769465
-4.36118059,0.67751036,0.00165906,0.13328662,0.39211740,0.00034592,0.42782319,0.23786409
-4.35517759,0.73640264,0.00181371,0.14498259,0.42668841,0.00037562,0.46510336,0.25862266
-4.34917459,0.79609772,0.00197025,0.15684259,0.46166899,0.00040563,0.50311196,0.27964742
-4.34317159,0.85562654,0.00212659,0.16867934,0.49651125,0.00043543,0.54125376,0.30059703
-4.33716858,0.91398953,0.00228054,0.18029960,0.53064786,0.00046448,0.57891745,0.32111871
-4.33116558,0.97017936,0.00242988,0.19150861,0.56350542,0.00049223,0.61548920,0.34085631
-4.32516258,1.02320610,0.00257238,0.20211491,0.59451915,0.00051816,0.65036778,0.35945924
-4.31915958,1.07212378,0.00270593,0.21193555,0.62314840,0.00054176,0.68298029,0.37659200
-4.31315658,1.11605732,0.00282852,0.22080129,0.64889231,0.00056255,0.71279810,0.39194375
-4.30715358,1.15422849,0.00293838,0.22856160,0.67130493,0.00058012,0.73935209,0.40523767
