energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.88594297,0.32794719,0.00015815,0.00029753,0.08827490,0.11792510,0.00253260,0.16379573
-5.87993997,0.30101538,0.00014363,0.00027608,0.08058105,0.10818728,0.00230805,0.15014183
-5.87393697,0.27442568,0.00012951,0.00025450,0.07304638,0.09858055,0.00208864,0.13668936
-5.86793397,0.24849468,0.00011594,0.00023305,0.06575646,0.08921880,0.00187683,0.12359663
-5.86193097,0.22349650,0.00010304,0.00021202,0.05878359,0.08020042,0.00167469,0.11099988
-5.85592796,0.19965979,0.00009093,0.00019161,0.05218623,0.07160727,0.00148385,0.09901189
-5.84992496,0.17716654,0.00007966,0.00017203,0.04600894,0.06350424,0.00130558,0.08772153
-5.84392196,0.15615246,0.00006928,0.00015343,0.04028275,0.05593947,0.00114069,0.07719409
-5.83791896,0.13670889,0.00005983,0.00013595,0.03502606,0.04894507,0.00098968,0.06747238
-5.83191596,0.11888586,0.00005129,0.00011966,0.03024567,0.04253822,0.00085268,0.05857832
-5.82591296,0.10269604,0.00004366,0.00010463,0.02593818,0.03672266,0.00072953,0.05051516
-5.81990995,0.08811943,0.00003689,0.00009089,0.02209148,0.03149039,0.00061983,0.04326983
-5.81390695,0.07510839,0.00003095,0.00007844,0.01868633,0.02682350,0.00052297,0.03681562
-5.80790395,0.06359282,0.00002578,0.00006724,0.01569791,0.02269607,0.00043819,0.03111481
-5.80190095,0.05348532,0.00002132,0.00005726,0.01309734,0.01907603,0.00036461,0.02612129
-5.79589795,0.04468602,0.00001751,0.00004844,0.01085308,0.01592689,0.00030129,0.02178307
-5.78989495,0.03708711,0.00001427,0.00004071,0.00893216,0.01320943,0.00024725,0.01804448
-5.78389195,0.03057677,0.00001155,0.00003399,0.00730128,0.01088304,0.00020150,0.01484824
-5.77788894,0.02504268,0.00000928,0.00002819,0.00592768,0.00890704,0.00016309,0.01213709
-5.77188594,0.02037480,0.00000740,0.00002322,0.00477990,0.00724163,0.00013109,0.00985523
-5.76588294,0.01646765,0.00000586,0.00001900,0.00382831,0.00584874,0.00010465,0.00794941
-5.75987994,0.01322203,0.00000461,0.00001545,0.00304547,0.00469259,0.00008297,0.00636975
-5.75387694,0.01054617,0.00000360,0.00001248,0.00240638,0.00374017,0.00006533,0.00507028
-5.74787394,0.00835648,0.00000279,0.00001001,0.00188862,0.00296142,0.00005109,0.00400927
-5.74187094,0.00657787,0.00000215,0.00000797,0.00147230,0.00232938,0.00003968,0.00314940
-5.73586793,0.00514376,0.00000164,0.00000631,0.00114006,0.00182017,0.00003061,0.00245764
-5.72986493,0.00399587,0.00000124,0.00000496,0.00087689,0.00141292,0.00002345,0.00190520
-5.72386193,0.00308374,0.00000094,0.00000387,0.00066995,0.00108958,0.00001785,0.00146722
-5.71785893,0.00236418,0.00000070,0.00000301,0.00050844,0.00083471,0.00001349,0.00112249
-5.71185593,0.00180060,0.00000052,0.00000232,0.00038329,0.00063526,0.00001013,0.00085311
-5.70585293,0.00136235,0.00000038,0.00000177,0.00028703,0.00048028,0.00000755,0.00064411
-5.69984992,0.00102399,0.00000028,0.00000135,0.00021351,0.00036073,0.00000559,0.00048312
-5.69384692,0.00076460,0.00000020,0.00000102,0.00015777,0.00026915,0.00000411,0.00035999
-5.68784392,0.00056716,0.00000015,0.00000076,0.00011581,0.00019950,0.00000301,0.00026647
-5.68184092,0.00041793,0.00000011,0.00000057,0.00008445,0.00014690,0.00000218,0.00019595
-5.67583792,0.00030593,0.00000007,0.00000042,0.00006117,0.00010746,0.00000157,0.00014315
-5.66983492,0.00022247,0.00000005,0.00000031,0.00004402,0.00007809,0.00000113,0.00010388
-5.66383192,0.00016071,0.00000004,0.00000023,0.00003146,0.00005637,0.00000080,0.00007489
-5.65782891,0.00011533,0.00000003,0.00000016,0.00002234,0.00004042,0.00000057,0.00005364
-5.65182591,0.00008222,0.00000002,0.00000012,0.00001576,0.00002880,0.00000040,0.00003816
-5.64582291,0.00005822,0.00000001,0.00000008,0.00001105,0.00002038,0.00000028,0.00002697
-5.63981991,0.00004096,0.00000001,0.00000006,0.00000769,0.00001433,0.00000019,0.00001894
-5.63381691,0.00002863,0.00000001,0.00000004,0.00000532,0.00001001,0.00000013,0.00001321
-5.62781391,0.00001988,0.00000001,0.00000003,0.00000366,0.00000694,0.00000009,0.00000915
-5.62181091,0.00001373,0.00000002,0.00000002,0.00000251,0.00000479,0.00000006,0.00000630
-5.61580790,0.00000943,0.00000003,0.00000001,0.00000171,0.00000329,0.00000004,0.00000431
-5.60980490,0.00000646,0.00000005,0.00000001,0.00000117,0.00000225,0.00000003,0.00000293
-5.60380190,0.00000444,0.00000007,0.00000001,0.00000082,0.00000154,0.00000002,0.00000198
-5.59779890,0.00000309,0.00000011,0.00000000,0.00000059,0.00000107,0.00000001,0.00000133
-5.59179590,0.00000224,0.00000017,0.00000000,0.00000047,0.00000077,0.00000001,0.00000089
-5.58579290,0.00000176,0.00000027,0.00000000,0.00000043,0.00000059,0.00000001,0.00000060
-5.57978989,0.00000158,0.00000041,0.00000000,0.00000047,0.00000052,0.00000000,0.00000041
-5.57378689,0.00000168,0.00000062,0.00000000,0.00000059,0.00000054,0.00000000,0.00000030
-5.56778389,0.00000207,0.00000094,0.00000000,0.00000081,0.00000065,0.00000000,0.00000023
-5.56178089,0.00000282,0.00000142,0.00000000,0.00000117,0.00000087,0.00000001,0.00000021
-5.55577789,0.00000401,0.00000213,0.00000000,0.00000172,0.00000124,0.00000001,0.00000022
-5.54977489,0.00000583,0.00000315,0.00000000,0.00000253,0.00000179,0.00000001,0.00000028
-5.54377189,0.00000852,0.00000465,0.00000000,0.00000372,0.00000261,0.00000001,0.00000037
-5.53776888,0.00001241,0.00000680,0.00000000,0.00000543,0.00000380,0.00000002,0.00000052
-5.53176588,0.00001800,0.00000988,0.00000000,0.00000788,0.00000551,0.00000003,0.00000075
-5.52576288,0.00002593,0.00001424,0.00000000,0.00001136,0.00000794,0.00000004,0.00000107
-5.51975988,0.00003711,0.00002039,0.00000000,0.00001627,0.00001136,0.00000006,0.00000152
-5.51375688,0.00005274,0.00002898,0.00000000,0.00002312,0.00001615,0.00000009,0.00000216
-5.50775388,0.00007443,0.00004089,0.00000000,0.00003263,0.00002279,0.00000012,0.00000305
-5.50175088,0.00010427,0.00005729,0.00000000,0.00004571,0.00003192,0.00000017,0.00000427
-5.49574787,0.00014504,0.00007969,0.00000000,0.00006358,0.00004440,0.00000023,0.00000594
-5.48974487,0.00020029,0.00011005,0.00000000,0.00008780,0.00006132,0.00000032,0.00000820
-5.48374187,0.00027461,0.00015088,0.00000000,0.00012038,0.00008407,0.00000044,0.00001124
-5.47773887,0.00037380,0.00020538,0.00000000,0.00016387,0.00011444,0.00000061,0.00001530
-5.47173587,0.00050517,0.00027756,0.00000000,0.00022146,0.00015465,0.00000082,0.00002068
-5.46573287,0.00067781,0.00037241,0.00000000,0.00029714,0.00020750,0.00000110,0.00002775
-5.45972986,0.00090291,0.00049609,0.00000000,0.00039582,0.00027642,0.00000147,0.00003696
-5.45372686,0.00119413,0.00065610,0.00000000,0.00052348,0.00036557,0.00000194,0.00004888
-5.44772386,0.00156794,0.00086147,0.00000000,0.00068735,0.00048001,0.00000255,0.00006419
-5.44172086,0.00204399,0.00112302,0.00000000,0.00089603,0.00062575,0.00000333,0.00008368
-5.43571786,0.00264543,0.00145346,0.00000000,0.00115969,0.00080989,0.00000431,0.00010831
-5.42971486,0.00339927,0.00186762,0.00000000,0.00149014,0.00104068,0.00000555,0.00013917
-5.42371186,0.00433656,0.00238256,0.00000000,0.00190101,0.00132763,0.00000710,0.00017756
-5.41770885,0.00549258,0.00301765,0.00000000,0.00240776,0.00168156,0.00000901,0.00022490
-5.41170585,0.00690682,0.00379459,0.00000000,0.00302769,0.00211456,0.00001137,0.00028282
-5.40570285,0.00862287,0.00473730,0.00000000,0.00377990,0.00263996,0.00001424,0.00035312
-5.39969985,0.01068801,0.00587173,0.00000000,0.00468511,0.00327227,0.00001773,0.00043774
-5.39369685,0.01315267,0.00722557,0.00000000,0.00576542,0.00402693,0.00002194,0.00053874
-5.38769385,0.01606955,0.00882770,0.00000000,0.00704389,0.00492010,0.00002698,0.00065831
-5.38169085,0.01949246,0.01070764,0.00000000,0.00854410,0.00596826,0.00003297,0.00079866
-5.37568784,0.02347488,0.01289467,0.00000000,0.01028945,0.00718784,0.00004008,0.00096203
-5.36968484,0.02806820,0.01541690,0.00000000,0.01230240,0.00859460,0.00004844,0.00115054
-5.36368184,0.03331972,0.01830014,0.00000000,0.01460363,0.01020311,0.00005826,0.00136621
-5.35767884,0.03927037,0.02156664,0.00000000,0.01721096,0.01202597,0.00006975,0.00161077
-5.35167584,0.04595225,0.02523373,0.00000000,0.02013835,0.01407315,0.00008313,0.00188564
-5.34567284,0.05338617,0.02931242,0.00000000,0.02339474,0.01635115,0.00009871,0.00219182
-5.33966983,0.06157905,0.03380597,0.00000000,0.02698293,0.01886232,0.00011682,0.00252976
-5.33366683,0.07052159,0.03870857,0.00000000,0.03089857,0.02160408,0.00013789,0.00289930
-5.32766383,0.08018618,0.04400413,0.00000000,0.03512918,0.02456833,0.00016242,0.00329962
-5.32166083,0.09052514,0.04966532,0.00000000,0.03965340,0.02774091,0.00019103,0.00372914
-5.31565783,0.10146963,0.05565284,0.00000000,0.04444048,0.03110133,0.00022452,0.00418551
-5.30965483,0.11292920,0.06191518,0.00000000,0.04945005,0.03462259,0.00026383,0.00466563
-5.30365183,0.12479210,0.06838870,0.00000000,0.05463228,0.03827139,0.00031019,0.00516566
-5.29764882,0.13692656,0.07499824,0.00000001,0.05992837,0.04200847,0.00036504,0.00568113
-5.29164582,0.14918298,0.08165826,0.00000001,0.06527152,0.04578936,0.00043022,0.00620699
-5.28564282,0.16139704,0.08827450,0.00000001,0.07058827,0.04956538,0.00050790,0.00673787
-5.27963982,0.17339377,0.09474604,0.00000002,0.07580028,0.05328489,0.00060073,0.00726818
-5.27363682,0.18499238,0.10096801,0.00000002,0.08082644,0.05689483,0.00071186,0.00779239
-5.26763382,0.19601182,0.10683445,0.00000003,0.08558530,0.06034245,0.00084498,0.00830527
-5.26163082,0.20627675,0.11224161,0.00000004,0.08999774,0.06357717,0.00100440,0.00880214
-5.25562781,0.21562379,0.11709137,0.00000006,0.09398973,0.06655256,0.00119507,0.00927920
-5.24962481,0.22390779,0.12129460,0.00000007,0.09749511,0.06922820,0.00142257,0.00973370
-5.24362181,0.23100777,0.12477454,0.00000010,0.10045830,0.07157159,0.00169316,0.01016429
-5.23761881,0.23683226,0.12746977,0.00000013,0.10283675,0.07355974,0.00201371,0.01057114
-5.23161581,0.24132392,0.12933689,0.00000017,0.10460306,0.07518055,0.00239164,0.01095613
-5.22561281,0.24446295,0.13035257,0.00000022,0.10574667,0.07643384,0.00283484,0.01132294
-5.21960980,0.24626937,0.13051507,0.00000028,0.10627498,0.07733195,0.00335153,0.01167710
-5.21360680,0.24680379,0.12984497,0.00000036,0.10621396,0.07789992,0.00395005,0.01202586
-5.20760380,0.24616680,0.12838517,0.00000045,0.10560803,0.07817511,0.00463869,0.01237812
-5.20160080,0.24449675,0.12620019,0.00000057,0.10451933,0.07820648,0.00542540,0.01274419
-5.19559780,0.24196620,0.12337462,0.00000071,0.10302643,0.07805321,0.00631751,0.01313546
-5.18959480,0.23877698,0.12001100,0.00000088,0.10122228,0.07778307,0.00732138,0.01356407
-5.18359180,0.23515412,0.11622700,0.00000108,0.09921182,0.07747030,0.00844211,0.01404244
-5.17758879,0.23133885,0.11215214,0.00000132,0.09710899,0.07719321,0.00968310,0.01458281
-5.17158579,0.22758094,0.10792413,0.00000160,0.09503343,0.07703161,0.01104580,0.01519672
-5.16558279,0.22413062,0.10368495,0.00000192,0.09310700,0.07706408,0.01252930,0.01589451
-5.15957979,0.22123041,0.09957672,0.00000230,0.09145007,0.07736519,0.01413005,0.01668478
-5.15357679,0.21910716,0.09573774,0.00000273,0.09017780,0.07800283,0.01584168,0.01757394
-5.14757379,0.21796444,0.09229845,0.00000321,0.08939660,0.07903570,0.01765470,0.01856576
-5.14157079,0.21797575,0.08937777,0.00000375,0.08920062,0.08051103,0.01955654,0.01966102
-5.13556778,0.21927851,0.08707971,0.00000436,0.08966869,0.08246263,0.02153144,0.02085721
-5.12956478,0.22196920,0.08549039,0.00000502,0.09086154,0.08490932,0.02356061,0.02214839
-5.12356178,0.22609969,0.08467557,0.00000575,0.09281949,0.08785384,0.02562242,0.02352507
-5.11755878,0.23167494,0.08467867,0.00000653,0.09556067,0.09128218,0.02769273,0.02497429
-5.11155578,0.23865197,0.08551948,0.00000736,0.09907982,0.09516343,0.02974530,0.02647978
-5.10555278,0.24694033,0.08719334,0.00000824,0.10334774,0.09945020,0.03175234,0.02802219
-5.09954977,0.25640392,0.08967112,0.00000916,0.10831133,0.10407942,0.03368506,0.02957953
-5.09354677,0.26686416,0.09289971,0.00001011,0.11389438,0.10897373,0.03551442,0.03112763
-5.08754377,0.27810439,0.09680329,0.00001108,0.11999898,0.11404329,0.03721178,0.03264070
-5.08154077,0.28987549,0.10128512,0.00001205,0.12650769,0.11918798,0.03874966,0.03409199
-5.07553777,0.30190242,0.10623001,0.00001302,0.13328624,0.12429999,0.04010247,0.03545449
-5.06953477,0.31389169,0.11150731,0.00001396,0.14018688,0.12926666,0.04124719,0.03670161
-5.06353177,0.32553938,0.11697445,0.00001486,0.14705222,0.13397350,0.04216403,0.03780795
-5.05752876,0.33653964,0.12248079,0.00001571,0.15371949,0.13830743,0.04283695,0.03875001
-5.05152576,0.34659334,0.12787187,0.00001649,0.16002507,0.14215989,0.04325415,0.03950682
-5.04552276,0.35541660,0.13299377,0.00001718,0.16580914,0.14543001,0.04340837,0.04006056
-5.03951976,0.36274896,0.13769756,0.00001777,0.17092040,0.14802749,0.04329710,0.04039711
-5.03351676,0.36836095,0.14184362,0.00001824,0.17522051,0.14987525,0.04292264,0.04050643
-5.02751376,0.37206071,0.14530571,0.00001860,0.17858825,0.15091173,0.04229202,0.04038288
-5.02151076,0.37369954,0.14797463,0.00001883,0.18092317,0.15109265,0.04141677,0.04002537
-5.01550775,0.37317605,0.14976131,0.00001893,0.18214861,0.15039239,0.04031260,0.03943743
-5.00950475,0.37043892,0.15059928,0.00001889,0.18221388,0.14880461,0.03899894,0.03862712
-5.00350175,0.36548803,0.15044633,0.00001871,0.18109566,0.14634251,0.03749839,0.03760676
-4.99749875,0.35837401,0.14928536,0.00001841,0.17879846,0.14303829,0.03583611,0.03639268
-4.99149575,0.34919625,0.14712435,0.00001798,0.17535411,0.13894220,0.03403916,0.03500470
-4.98549275,0.33809941,0.14399553,0.00001744,0.17082048,0.13412103,0.03213582,0.03346570
-4.97948974,0.32526876,0.13995365,0.00001680,0.16527922,0.12865612,0.03015492,0.03180096
-4.97348674,0.31092435,0.13507370,0.00001607,0.15883291,0.12264113,0.02812517,0.03003764
-4.96748374,0.29531450,0.12944781,0.00001528,0.15160160,0.11617951,0.02607458,0.02820413
-4.96148074,0.27870886,0.12318193,0.00001443,0.14371892,0.10938189,0.02402993,0.02632949
-4.95547774,0.26139121,0.11639201,0.00001355,0.13532806,0.10236350,0.02201635,0.02444292
-4.94947474,0.24365264,0.10920017,0.00001266,0.12657762,0.09524169,0.02005691,0.02257329
-4.94347174,0.22578504,0.10173086,0.00001177,0.11761768,0.08813377,0.01817246,0.02074880
-4.93746873,0.20807551,0.09410725,0.00001092,0.10859612,0.08115512,0.01638143,0.01899675
-4.93146573,0.19080165,0.08644786,0.00001011,0.09965548,0.07441774,0.01469984,0.01734334
-4.92546273,0.17422801,0.07886371,0.00000938,0.09093028,0.06802930,0.01314137,0.01581375
-4.91945973,0.15860373,0.07145597,0.00000874,0.08254507,0.06209263,0.01171750,0.01443216
-4.91345673,0.14416150,0.06431418,0.00000821,0.07461308,0.05670570,0.01043775,0.01322202
-4.90745373,0.13111754,0.05751504,0.00000783,0.06723556,0.05196203,0.00930999,0.01220632
-4.90145073,0.11967273,0.05112182,0.00000762,0.06050174,0.04795148,0.00834076,0.01140795
-4.89544772,0.11001450,0.04518431,0.00000760,0.05448938,0.04476127,0.00753561,0.01085012
-4.88944472,0.10231939,0.03973920,0.00000781,0.04926565,0.04247728,0.00689950,0.01055676
-4.88344172,0.09675587,0.03481095,0.00000827,0.04488853,0.04118520,0.00643709,0.01055287
-4.87743872,0.09348723,0.03041288,0.00000904,0.04140819,0.04097181,0.00615308,0.01086484
-4.87143572,0.09267412,0.02654859,0.00001014,0.03886859,0.04192584,0.00605241,0.01152066
-4.86543272,0.09447661,0.02321338,0.00001161,0.03730891,0.04413860,0.00614045,0.01254995
-4.85942971,0.09905529,0.02039584,0.00001352,0.03676481,0.04770408,0.00642307,0.01398388
-4.85342671,0.10657143,0.01807929,0.00001591,0.03726938,0.05271851,0.00690666,0.01585486
-4.84742371,0.11718582,0.01624321,0.00001884,0.03885364,0.05927929,0.00759797,0.01819604
-4.84142071,0.13105633,0.01486443,0.00002236,0.04154665,0.06748324,0.00850397,0.02104058
-4.83541771,0.14833421,0.01391822,0.00002655,0.04537510,0.07742426,0.00963146,0.02442077
-4.82941471,0.16915901,0.01337913,0.00003146,0.05036242,0.08919028,0.01098677,0.02836686
-4.82341171,0.19365257,0.01322166,0.00003715,0.05652747,0.10285982,0.01257526,0.03290585
-4.81740870,0.22191207,0.01342067,0.00004370,0.06388285,0.11849812,0.01440082,0.03806007
-4.81140570,0.25400269,0.01395176,0.00005115,0.07243298,0.13615303,0.01646534,0.04384581
-4.80540270,0.28995011,0.01479142,0.00005957,0.08217204,0.15585102,0.01876816,0.05027184
-4.79939970,0.32973339,0.01591711,0.00006900,0.09308193,0.17759334,0.02130562,0.05733813
-4.79339670,0.37327879,0.01730737,0.00007948,0.10513045,0.20135271,0.02407052,0.06503466
-4.78739370,0.42045475,0.01894180,0.00009105,0.11826983,0.22707075,0.02705185,0.07334049
-4.78139070,0.47106883,0.02080127,0.00010373,0.13243575,0.25465634,0.03023448,0.08222317
-4.77538769,0.52486672,0.02286801,0.00011751,0.14754709,0.28398523,0.03359906,0.09163852
-4.76938469,0.58153379,0.02512601,0.00013240,0.16350640,0.31490084,0.03712209,0.10153080
-4.76338169,0.64069931,0.02756137,0.00014837,0.18020130,0.34721657,0.04077606,0.11183337
-4.75737869,0.70194339,0.03016292,0.00016539,0.19750674,0.38071948,0.04452988,0.12246983
-4.75137569,0.76480663,0.03292289,0.00018339,0.21528814,0.41517535,0.04834939,0.13335557
-4.74537269,0.82880202,0.03583769,0.00020232,0.23340539,0.45033492,0.05219801,0.14439974
-4.73936968,0.89342898,0.03890883,0.00022208,0.25171744,0.48594111,0.05603756,0.15550755
-4.73336668,0.95818860,0.04214379,0.00024258,0.27008745,0.52173698,0.05982916,0.16658278
-4.72736368,1.02259976,0.04555687,0.00026372,0.28838818,0.55747389,0.06353414,0.17753046
-4.72136068,1.08621509,0.04917000,0.00028538,0.30650736,0.59291963,0.06711506,0.18825953
-4.71535768,1.14863606,0.05301337,0.00030743,0.32435274,0.62786597,0.07053659,0.19868531
-4.70935468,1.20952641,0.05712578,0.00032976,0.34185658,0.66213535,0.07376642,0.20873183
-4.70335168,1.26862307,0.06155479,0.00035224,0.35897921,0.69558607,0.07677605,0.21833361
-4.69734867,1.32574396,0.06635643,0.00037473,0.37571144,0.72811596,0.07954134,0.22743708
-4.69134567,1.38079213,0.07159463,0.00039714,0.39207568,0.75966400,0.08204308,0.23600139
-4.68534267,1.43375588,0.07734010,0.00041934,0.40812545,0.79020995,0.08426720,0.24399856
-4.67933967,1.48470477,0.08366889,0.00044126,0.42394338,0.81977179,0.08620486,0.25141306
-4.67333667,1.53378158,0.09066046,0.00046281,0.43963766,0.84840117,0.08785240,0.25824077
-4.66733367,1.58119058,0.09839541,0.00048394,0.45533695,0.87617705,0.08921101,0.26448736
-4.66133067,1.62718252,0.10695285,0.00050462,0.47118409,0.90319782,0.09028630,0.27016626
-4.65532766,1.67203722,0.11640747,0.00052484,0.48732869,0.92957227,0.09108771,0.27529629
-4.64932466,1.71604453,0.12682655,0.00054462,0.50391911,0.95541001,0.09162781,0.27989911
-4.64332166,1.75948459,0.13826678,0.00056402,0.52109398,0.98081173,0.09192157,0.28399658
-4.63731866,1.80260841,0.15077119,0.00058311,0.53897386,1.00585996,0.09198552,0.28760836
-4.63131566,1.84561976,0.16436624,0.00060199,0.55765331,1.03061063,0.09183700,0.29074966
-4.62531266,1.88865927,0.17905920,0.00062081,0.57719379,1.05508619,0.09149336,0.29342951
-4.61930965,1.93179145,0.19483585,0.00063971,0.59761770,1.07927034,0.09097132,0.29564943
-4.61330665,1.97499540,0.21165877,0.00065887,0.61890393,1.10310490,0.09028637,0.29740284
-4.60730365,2.01815939,0.22946610,0.00067847,0.64098498,1.12648878,0.08945230,0.29867493
-4.60130065,2.06107978,0.24817096,0.00069870,0.66374600,1.14927929,0.08848087,0.29944332
-4.59529765,2.10346404,0.26766154,0.00071975,0.68702553,1.17129546,0.08738161,0.29967922
-4.58929465,2.14493783,0.28780186,0.00074180,0.71061817,1.19232337,0.08616182,0.29934913
-4.58329165,2.18505557,0.30843323,0.00076500,0.73427888,1.21212307,0.08482660,0.29841699
-4.57728864,2.22331414,0.32937631,0.00078948,0.75772881,1.23043686,0.08337912,0.29684660
-4.57128564,2.25916894,0.35043388,0.00081531,0.78066237,1.24699832,0.08182093,0.29460414
-4.56528264,2.29205164,0.37139409,0.00084253,0.80275537,1.26154186,0.08015243,0.29166081
-4.55927964,2.32138891,0.39203430,0.00087111,0.82367378,1.27381232,0.07837333,0.28799521
-4.55327664,2.34662147,0.41212531,0.00090097,0.84308303,1.28357421,0.07648321,0.28359551
-4.54727364,2.36722277,0.43143599,0.00093195,0.86065723,1.29062036,0.07448209,0.27846120
-4.54127064,2.38271691,0.44973821,0.00096382,0.87608847,1.29477974,0.07237099,0.27260443
-4.53526763,2.39269517,0.46681197,0.00099629,0.88909558,1.29592424,0.07015243,0.26605076
-4.52926463,2.39683115,0.48245064,0.00102903,0.89943237,1.29397438,0.06783091,0.25883945
-4.52326163,2.39489395,0.49646634,0.00106162,0.90689513,1.28890407,0.06541329,0.25102314
-4.51725863,2.38675962,0.50869514,0.00109365,0.91132920,1.28074419,0.06290904,0.24266712
-4.51125563,2.37242051,0.51900211,0.00112464,0.91263463,1.26958535,0.06033046,0.23384811
-4.50525263,2.35199270,0.52728617,0.00115415,0.91077072,1.25557980,0.05769271,0.22465279
-4.49924962,2.32572139,0.53348435,0.00118173,0.90575943,1.23894243,0.05501371,0.21517604
-4.49324662,2.29398406,0.53757556,0.00120700,0.89768760,1.21995118,0.05231401,0.20551897
-4.48724362,2.25729152,0.53958355,0.00122963,0.88670789,1.19894657,0.04961643,0.19578703
-4.48124062,2.21628642,0.53957892,0.00124937,0.87303839,1.17633038,0.04694569,0.18608806
-4.47523762,2.17173917,0.53768010,0.00126607,0.85696086,1.15256334,0.04432789,0.17653045
-4.46923462,2.12454086,0.53405294,0.00127973,0.83881745,1.12816166,0.04178999,0.16722145
-4.46323162,2.07569303,0.52890902,0.00129046,0.81900601,1.10369205,0.03935913,0.15826565
-4.45722861,2.02629385,0.52250239,0.00129850,0.79797374,1.07976518,0.03706203,0.14976365
-4.45122561,1.97752070,0.51512475,0.00130426,0.77620941,1.05702722,0.03492434,0.14181089
-4.44522261,1.93060891,0.50709908,0.00130825,0.75423400,1.03614942,0.03296997,0.13449663
-4.43921961,1.88682682,0.49877180,0.00131112,0.73258993,1.01781558,0.03122051,0.12790304
-4.43321661,1.84744739,0.49050352,0.00131361,0.71182913,1.00270748,0.02969465,0.12210436
-4.42721361,1.81371684,0.48265872,0.00131654,0.69249999,0.99148856,0.02840768,0.11716617
-4.42121061,1.78682110,0.47559455,0.00132077,0.67513364,0.98478598,0.02737111,0.11314458
-4.41520760,1.76785087,0.46964918,0.00132716,0.66022986,0.98317179,0.02659228,0.11008550
-4.40920460,1.75776668,0.46513007,0.00133657,0.64824313,0.98714363,0.02607419,0.10802385
-4.40320160,1.75736501,0.46230267,0.00134977,0.63956913,0.99710590,0.02581531,0.10698284
-4.39719860,1.76724713,0.46138001,0.00136742,0.63453241,1.01335205,0.02580962,0.10697320
-4.39119560,1.78779203,0.46251365,0.00139008,0.63337560,1.03604910,0.02604663,0.10799253
-4.38519260,1.81913487,0.46578648,0.00141812,0.63625061,1.06522497,0.02651157,0.11002478
-4.37918959,1.86115228,0.47120776,0.00145173,0.64321247,1.10075976,0.02718570,0.11303983
-4.37318659,1.91345561,0.47871070,0.00149087,0.65421589,1.14238140,0.02804667,0.11699339
-4.36718359,1.97539291,0.48815286,0.00153533,0.66911503,1.18966641,0.02906895,0.12182711
-4.36118059,2.04606005,0.49931942,0.00158467,0.68766652,1.24204597,0.03022440,0.12746902
-4.35517759,2.12432105,0.51192937,0.00163823,0.70953565,1.29881735,0.03148282,0.13383440
-4.34917459,2.20883710,0.52564435,0.00169519,0.73430576,1.35916064,0.03281262,0.14082692
-4.34317159,2.29810354,0.54007995,0.00175456,0.76149035,1.42216022,0.03418143,0.14834023
-4.33716858,2.39049336,0.55481899,0.00181524,0.79054757,1.48683016,0.03555686,0.15625988
-4.33116558,2.48430562,0.56942628,0.00187603,0.82089647,1.55214278,0.03690711,0.16446554
-4.32516258,2.57781686,0.58346411,0.00193570,0.85193439,1.61705901,0.03820164,0.17283344
-4.31915958,2.66933324,0.59650806,0.00199302,0.88305477,1.68055936,0.03941183,0.18123903
-4.31315658,2.75724117,0.60816209,0.00204678,0.91366451,1.74167413,0.04051148,0.18955961
-4.30715358,2.84005435,0.61807258,0.00209590,0.94320042,1.79951145,0.04147737,0.19767704
