energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.78989495,1.16467734,0.06298419,0.04898372,0.53555294,0.41031109,0.33217402,0.00000000
-5.78389195,1.13667740,0.06392758,0.04544502,0.53598275,0.40059826,0.32797283,0.00000000
-5.77788894,1.11964151,0.06516051,0.04255060,0.54107564,0.39441176,0.32704389,0.00000000
-5.77188594,1.11267048,0.06662578,0.04027958,0.55040275,0.39141939,0.32912119,0.00000000
-5.76588294,1.11465390,0.06825882,0.03860286,0.56344106,0.39122084,0.33387013,0.00000000
-5.75987994,1.12431626,0.06999014,0.03748546,0.57959375,0.39336427,0.34089956,0.00000000
-5.75387694,1.14026575,0.07174793,0.03688904,0.59821235,0.39736364,0.34977511,0.00000000
-5.74787394,1.16104441,0.07346068,0.03677423,0.61862025,0.40271616,0.36003324,0.00000000
-5.74187094,1.18517806,0.07505975,0.03710298,0.64013677,0.40891947,0.37119585,0.00000000
-5.73586793,1.21122477,0.07648183,0.03784071,0.66210112,0.41548792,0.38278485,0.00000000
-5.72986493,1.23782041,0.07767115,0.03895820,0.68389547,0.42196765,0.39433655,0.00000000
-5.72386193,1.26372014,0.07858138,0.04043320,0.70496632,0.42794995,0.40541524,0.00000000
-5.71785893,1.28783447,0.07917718,0.04225171,0.72484354,0.43308256,0.41562567,0.00000000
-5.71185593,1.30925894,0.07943526,0.04440882,0.74315612,0.43707855,0.42462400,0.00000000
-5.70585293,1.32729642,0.07934501,0.04690910,0.75964413,0.43972274,0.43212691,0.00000000
-5.69984992,1.34147130,0.07890862,0.04976653,0.77416624,0.44087515,0.43791843,0.00000000
-5.69384692,1.35153507,0.07814074,0.05300382,0.78670235,0.44047175,0.44185430,0.00000000
-5.68784392,1.35746310,0.07706759,0.05665126,0.79735111,0.43852236,0.44386379,0.00000000
-5.68184092,1.35944262,0.07572569,0.06074503,0.80632218,0.43510574,0.44394858,0.00000000
-5.67583792,1.35785246,0.07416021,0.06532491,0.81392347,0.43036232,0.44217913,0.00000000
-5.66983492,1.35323519,0.07242296,0.07043168,0.82054369,0.42448463,0.43868837,0.00000000
-5.66383192,1.34626289,0.07057019,0.07610399,0.82663084,0.41770600,0.43366310,0.00000000
-5.65782891,1.33769777,0.06866022,0.08237503,0.83266745,0.41028795,0.42733348,0.00000000
-5.65182591,1.32834948,0.06675109,0.08926908,0.83914370,0.40250672,0.41996094,0.00000000
-5.64582291,1.31903089,0.06489816,0.09679802,0.84652951,0.39463970,0.41182528,0.00000000
-5.63981991,1.31051414,0.06315197,0.10495803,0.85524683,0.38695206,0.40321124,0.00000000
-5.63381691,1.30348926,0.06155624,0.11372664,0.86564364,0.37968440,0.39439544,0.00000000
-5.62781391,1.29852686,0.06014629,0.12306038,0.87797074,0.37304180,0.38563401,0.00000000
-5.62181091,1.29604691,0.05894774,0.13289307,0.89236271,0.36718475,0.37715172,0.00000000
-5.61580790,1.29629492,0.05797564,0.14313496,0.90882386,0.36222227,0.36913283,0.00000000
-5.60980490,1.29932667,0.05723416,0.15367292,0.92722024,0.35820769,0.36171426,0.00000000
-5.60380190,1.30500219,0.05671656,0.16437156,0.94727803,0.35513695,0.35498123,0.00000000
-5.59779890,1.31298920,0.05640576,0.17507556,0.96858854,0.35294967,0.34896553,0.00000000
-5.59179590,1.32277595,0.05627525,0.18561292,0.99061993,0.35153276,0.34364640,0.00000000
-5.58579290,1.33369259,0.05629036,0.19579926,1.01273489,0.35072642,0.33895399,0.00000000
-5.57978989,1.34494015,0.05640989,0.20544291,1.03421378,0.35033217,0.33477504,0.00000000
-5.57378689,1.35562562,0.05658792,0.21435067,1.05428202,0.35012245,0.33096042,0.00000000
-5.56778389,1.36480128,0.05677578,0.22233388,1.07214052,0.34985142,0.32733418,0.00000000
-5.56178089,1.37150652,0.05692410,0.22921479,1.08699776,0.34926624,0.32370355,0.00000000
-5.55577789,1.37480993,0.05698482,0.23483257,1.09810181,0.34811853,0.31986934,0.00000000
-5.54977489,1.37384973,0.05691304,0.23904913,1.10477109,0.34617520,0.31563622,0.00000000
-5.54377189,1.36787060,0.05666880,0.24175403,1.10642202,0.34322839,0.31082241,0.00000000
-5.53776888,1.35625524,0.05621844,0.24286858,1.10259265,0.33910395,0.30526832,0.00000000
-5.53176588,1.33854937,0.05553579,0.24234875,1.09296099,0.33366821,0.29884365,0.00000000
-5.52576288,1.31447897,0.05460292,0.24018684,1.07735732,0.32683268,0.29145292,0.00000000
-5.51975988,1.28395952,0.05341058,0.23641177,1.05577006,0.31855667,0.28303901,0.00000000
-5.51375688,1.24709679,0.05195822,0.23108802,1.02834513,0.30884773,0.27358473,0.00000000
-5.50775388,1.20417964,0.05025370,0.22431330,0.99537888,0.29776003,0.26311256,0.00000000
-5.50175088,1.15566559,0.04831268,0.21621501,0.95730530,0.28539087,0.25168247,0.00000000
-5.49574787,1.10215994,0.04615770,0.20694575,0.91467827,0.27187552,0.23938833,0.00000000
-5.48974487,1.04439002,0.04381708,0.19667806,0.86814975,0.25738083,0.22635285,0.00000000
-5.48374187,0.98317581,0.04132360,0.18559864,0.81844535,0.24209794,0.21272175,0.00000000
-5.47773887,0.91939864,0.03871324,0.17390235,0.76633818,0.22623444,0.19865723,0.00000000
-5.47173587,0.85396938,0.03602367,0.16178619,0.71262258,0.21000646,0.18433116,0.00000000
-5.46573287,0.78779776,0.03329303,0.14944365,0.65808867,0.19363094,0.16991850,0.00000000
-5.45972986,0.72176388,0.03055859,0.13705947,0.60349881,0.17731858,0.15559096,0.00000000
-5.45372686,0.65669319,0.02785572,0.12480516,0.54956694,0.16126752,0.14151145,0.00000000
-5.44772386,0.59333568,0.02521692,0.11283527,0.49694137,0.14565818,0.12782926,0.00000000
-5.44172086,0.53234970,0.02267115,0.10128462,0.44619150,0.13064920,0.11467632,0.00000000
-5.43571786,0.47429088,0.02024329,0.09026646,0.39779864,0.11637461,0.10216443,0.00000000
-5.42971486,0.41960590,0.01795388,0.07987150,0.35215092,0.10294235,0.09038364,0.00000000
-5.42371186,0.36863099,0.01581903,0.07016790,0.30954207,0.09043381,0.07940151,0.00000000
-5.41770885,0.32159462,0.01385055,0.06120196,0.27017377,0.07890454,0.06926347,0.00000000
-5.41170585,0.27862387,0.01205623,0.05299949,0.23416091,0.06838575,0.05999379,0.00000000
-5.40570285,0.23975361,0.01044022,0.04556775,0.20153935,0.05888671,0.05159737,0.00000000
-5.39969985,0.20493798,0.00900361,0.03889765,0.17227533,0.05039749,0.04406190,0.00000000
-5.39369685,0.17406308,0.00774492,0.03296632,0.14627626,0.04289219,0.03736043,0.00000000
-5.38769385,0.14696056,0.00666082,0.02773974,0.12340183,0.03633232,0.03145403,0.00000000
-5.38169085,0.12342109,0.00574667,0.02317528,0.10347534,0.03067015,0.02629458,0.00000000
-5.37568784,0.10320744,0.00499719,0.01922426,0.08629451,0.02585201,0.02182745,0.00000000
-5.36968484,0.08606657,0.00440696,0.01583419,0.07164149,0.02182126,0.01799397,0.00000000
-5.36368184,0.07174047,0.00397097,0.01295085,0.05929184,0.01852108,0.01473367,0.00000000
-5.35767884,0.05997560,0.00368499,0.01052008,0.04902221,0.01589676,0.01198630,0.00000000
-5.35167584,0.05053065,0.00354593,0.00848916,0.04061673,0.01389767,0.00969343,0.00000000
-5.34567284,0.04318281,0.00355205,0.00680807,0.03387196,0.01247877,0.00779986,0.00000000
-5.33966983,0.03773246,0.00370309,0.00543031,0.02860061,0.01160180,0.00625459,0.00000000
-5.33366683,0.03400650,0.00400030,0.00431353,0.02463392,0.01123597,0.00501168,0.00000000
-5.32766383,0.03186038,0.00444638,0.00341996,0.02182308,0.01135849,0.00403075,0.00000000
-5.32166083,0.03117914,0.00504530,0.00271656,0.02003957,0.01195462,0.00327738,0.00000000
-5.31565783,0.03187757,0.00580205,0.00217516,0.01917482,0.01301767,0.00272327,0.00000000
-5.30965483,0.03389968,0.00672237,0.00177233,0.01913919,0.01454867,0.00234634,0.00000000
-5.30365183,0.03721781,0.00781230,0.00148931,0.01986055,0.01655594,0.00213082,0.00000000
-5.29764882,0.04183128,0.00907782,0.00131176,0.02128248,0.01905465,0.00206711,0.00000000
-5.29164582,0.04776507,0.01052436,0.00122963,0.02336238,0.02206621,0.00215186,0.00000000
-5.28564282,0.05506825,0.01215639,0.00123686,0.02606942,0.02561773,0.00238782,0.00000000
-5.27963982,0.06381259,0.01397695,0.00133121,0.02938261,0.02974146,0.00278380,0.00000000
-5.27363682,0.07409113,0.01598724,0.00151402,0.03328891,0.03447425,0.00335465,0.00000000
-5.26763382,0.08601677,0.01818633,0.00179001,0.03778153,0.03985706,0.00412108,0.00000000
-5.26163082,0.09972090,0.02057080,0.00216704,0.04285846,0.04593447,0.00510960,0.00000000
-5.25562781,0.11535185,0.02313463,0.00265593,0.04852109,0.05275418,0.00635228,0.00000000
-5.24962481,0.13307317,0.02586907,0.00327014,0.05477319,0.06036650,0.00788644,0.00000000
-5.24362181,0.15306138,0.02876268,0.00402554,0.06161992,0.06882369,0.00975420,0.00000000
-5.23761881,0.17550329,0.03180142,0.00494002,0.06906712,0.07817922,0.01200187,0.00000000
-5.23161581,0.20059243,0.03496888,0.00603309,0.07712061,0.08848675,0.01467916,0.00000000
-5.22561281,0.22852463,0.03824661,0.00732533,0.08578558,0.09979891,0.01783809,0.00000000
-5.21960980,0.25949243,0.04161444,0.00883784,0.09506593,0.11216564,0.02153175,0.00000000
-5.21360680,0.29367844,0.04505088,0.01059151,0.10496363,0.12563230,0.02581278,0.00000000
-5.20760380,0.33124741,0.04853358,0.01260619,0.11547784,0.14023722,0.03073161,0.00000000
-5.20160080,0.37233721,0.05203970,0.01489988,0.12660401,0.15600903,0.03633450,0.00000000
-5.19559780,0.41704885,0.05554629,0.01748772,0.13833274,0.17296346,0.04266151,0.00000000
-5.18959480,0.46543590,0.05903058,0.02038103,0.15064851,0.19110010,0.04974431,0.00000000
-5.18359180,0.51749356,0.06247020,0.02358630,0.16352836,0.21039877,0.05760404,0.00000000
-5.17758879,0.57314813,0.06584336,0.02710425,0.17694043,0.23081617,0.06624934,0.00000000
-5.17158579,0.63224725,0.06912887,0.03092899,0.19084265,0.25228259,0.07567452,0.00000000
-5.16558279,0.69455180,0.07230612,0.03504726,0.20518153,0.27469918,0.08585824,0.00000000
-5.15957979,0.75973003,0.07535504,0.03943793,0.21989130,0.29793589,0.09676252,0.00000000
-5.15357679,0.82735469,0.07825595,0.04407174,0.23489351,0.32183045,0.10833248,0.00000000
-5.14757379,0.89690376,0.08098952,0.04891126,0.25009712,0.34618842,0.12049668,0.00000000
-5.14157079,0.96776520,0.08353668,0.05391129,0.26539940,0.37078477,0.13316826,0.00000000
-5.13556778,1.03924618,0.08587865,0.05901950,0.28068752,0.39536679,0.14624681,0.00000000
-5.12956478,1.11058668,0.08799706,0.06417747,0.29584101,0.41965870,0.15962110,0.00000000
-5.12356178,1.18097748,0.08987423,0.06932205,0.31073498,0.44336771,0.17317233,0.00000000
-5.11755878,1.24958186,0.09149352,0.07438699,0.32524412,0.46619141,0.18677816,0.00000000
-5.11155578,1.31556049,0.09283991,0.07930488,0.33924729,0.48782634,0.20031703,0.00000000
-5.10555278,1.37809837,0.09390064,0.08400915,0.35263250,0.50797739,0.21367271,0.00000000
-5.09954977,1.43643258,0.09466597,0.08843630,0.36530209,0.52636746,0.22673893,0.00000000
-5.09354677,1.48987960,0.09512998,0.09252794,0.37717779,0.54274718,0.23942365,0.00000000
-5.08754377,1.53786067,0.09529145,0.09623286,0.38820538,0.55690391,0.25165289,0.00000000
-5.08154077,1.57992377,0.09515456,0.09950883,0.39835864,0.56866975,0.26337377,0.00000000
-5.07553777,1.61576101,0.09472963,0.10232403,0.40764238,0.57792795,0.27455665,0.00000000
-5.06953477,1.64522017,0.09403358,0.10465819,0.41609420,0.58461734,0.28519608,0.00000000
-5.06353177,1.66830981,0.09309025,0.10650322,0.42378488,0.58873459,0.29531062,0.00000000
-5.05752876,1.68519732,0.09193041,0.10786334,0.43081742,0.59033397,0.30494133,0.00000000
-5.05152576,1.69619998,0.09059154,0.10875479,0.43732443,0.58952471,0.31414918,0.00000000
-5.04552276,1.70176941,0.08911728,0.10920495,0.44346430,0.58646594,0.32301123,0.00000000
-5.03951976,1.70247007,0.08755662,0.10925114,0.44941606,0.58135960,0.33161604,0.00000000
-5.03351676,1.69895313,0.08596279,0.10893898,0.45537326,0.57444156,0.34005843,0.00000000
-5.02751376,1.69192697,0.08439194,0.10832050,0.46153726,0.56597153,0.34843378,0.00000000
-5.02151076,1.68212593,0.08290166,0.10745212,0.46811002,0.55622224,0.35683247,0.00000000
-5.01550775,1.67027908,0.08154932,0.10639246,0.47528702,0.54546853,0.36533442,0.00000000
-5.00950475,1.65708056,0.08039039,0.10520030,0.48325037,0.53397687,0.37400434,0.00000000
-5.00350175,1.64316304,0.07947672,0.10393263,0.49216262,0.52199594,0.38288769,0.00000000
-4.99749875,1.62907558,0.07885490,0.10264290,0.50216131,0.50974857,0.39200777,0.00000000
-4.99149575,1.61526680,0.07856471,0.10137964,0.51335453,0.49742562,0.40136385,0.00000000
-4.98549275,1.60207397,0.07863778,0.10018529,0.52581755,0.48518179,0.41093055,0.00000000
-4.97948974,1.58971821,0.07909640,0.09909553,0.53959050,0.47313366,0.42065841,0.00000000
-4.97348674,1.57830564,0.07995258,0.09813880,0.55467702,0.46135973,0.43047543,0.00000000
-4.96748374,1.56783380,0.08120740,0.09733623,0.57104384,0.44990247,0.44028964,0.00000000
-4.96148074,1.55820275,0.08285058,0.09670182,0.58862110,0.43877199,0.44999223,0.00000000
-4.95547774,1.54922953,0.08486046,0.09624283,0.60730314,0.42795095,0.45946123,0.00000000
-4.94947474,1.54066512,0.08720410,0.09596029,0.62694984,0.41740046,0.46856546,0.00000000
-4.94347174,1.53221251,0.08983785,0.09584967,0.64738823,0.40706636,0.47716835,0.00000000
-4.93746873,1.52354489,0.09270813,0.09590155,0.66841433,0.39688556,0.48513172,0.00000000
-4.93146573,1.51432296,0.09575247,0.09610223,0.68979521,0.38679209,0.49231917,0.00000000
-4.92546273,1.50421064,0.09890089,0.09643440,0.71127140,0.37672253,0.49859905,0.00000000
-4.91945973,1.49288862,0.10207754,0.09687769,0.73255962,0.36662050,0.50384702,0.00000000
-4.91345673,1.48006555,0.10520248,0.09740918,0.75335610,0.35644024,0.50794810,0.00000000
-4.90745373,1.46548675,0.10819375,0.09800389,0.77334053,0.34614913,0.51079843,0.00000000
-4.90145073,1.44894067,0.11096959,0.09863529,0.79218087,0.33572919,0.51230665,0.00000000
-4.89544772,1.43026347,0.11345064,0.09927574,0.80953918,0.32517764,0.51239519,0.00000000
-4.88944472,1.40934208,0.11556237,0.09989709,0.82507838,0.31450674,0.51100139,0.00000000
-4.88344172,1.38611628,0.11723729,0.10047137,0.83847014,0.30374308,0.50807867,0.00000000
-4.87743872,1.36058014,0.11841717,0.10097150,0.84940358,0.29292647,0.50359781,0.00000000
-4.87143572,1.33278333,0.11905502,0.10137221,0.85759482,0.28210865,0.49754826,0.00000000
-4.86543272,1.30283243,0.11911683,0.10165108,0.86279678,0.27135202,0.48993954,0.00000000
-4.85942971,1.27089236,0.11858294,0.10178960,0.86480915,0.26072846,0.48080271,0.00000000
-4.85342671,1.23718795,0.11744901,0.10177432,0.86348786,0.25031836,0.47019163,0.00000000
-4.84742371,1.20200531,0.11572655,0.10159803,0.85875361,0.24020987,0.45818415,0.00000000
-4.84142071,1.16569280,0.11344300,0.10126077,0.85059896,0.23049834,0.44488278,0.00000000
-4.83541771,1.12866112,0.11064118,0.10077077,0.83909356,0.22128591,0.43041495,0.00000000
-4.82941471,1.09138209,0.10737838,0.10014509,0.82438692,0.21268114,0.41493257,0.00000000
-4.82341171,1.05438557,0.10372492,0.09941001,0.80670860,0.20479851,0.39861077,0.00000000
-4.81740870,1.01825429,0.09976226,0.09860103,0.78636545,0.19775779,0.38164585,0.00000000
-4.81140570,0.98361602,0.09558081,0.09776242,0.76373585,0.19168296,0.36425229,0.00000000
-4.80540270,0.95113313,0.09127739,0.09694636,0.73926110,0.18670073,0.34665891,0.00000000
-4.79939970,0.92148932,0.08695254,0.09621162,0.71343405,0.18293847,0.32910417,0.00000000
-4.79339670,0.89537370,0.08270768,0.09562182,0.68678544,0.18052163,0.31183089,0.00000000
-4.78739370,0.87346261,0.07864230,0.09524327,0.65986830,0.17957047,0.29508030,0.00000000
-4.78139070,0.85639949,0.07485117,0.09514257,0.63324112,0.18019627,0.27908591,0.00000000
-4.77538769,0.84477349,0.07142175,0.09538386,0.60745030,0.18249712,0.26406718,0.00000000
-4.76938469,0.83909766,0.06843181,0.09602611,0.58301273,0.18655333,0.25022332,0.00000000
-4.76338169,0.83978737,0.06594732,0.09712028,0.56039897,0.19242273,0.23772757,0.00000000
-4.75737869,0.84713998,0.06402074,0.09870667,0.54001799,0.20013599,0.22672199,0.00000000
-4.75137569,0.86131670,0.06268960,0.10081251,0.52220375,0.20969223,0.21731310,0.00000000
-4.74537269,0.88232739,0.06197560,0.10344992,0.50720446,0.22105515,0.20956858,0.00000000
-4.73936968,0.91001925,0.06188404,0.10661433,0.49517474,0.23414991,0.20351504,0.00000000
-4.73336668,0.94407009,0.06240373,0.11028346,0.48617106,0.24886099,0.19913716,0.00000000
-4.72736368,0.98398672,0.06350731,0.11441695,0.48015069,0.26503119,0.19637809,0.00000000
-4.72136068,1.02910889,0.06515198,0.11895660,0.47697409,0.28246199,0.19514123,0.00000000
-4.71535768,1.07861898,0.06728067,0.12382737,0.47641076,0.30091533,0.19529335,0.00000000
-4.70935468,1.13155750,0.06982350,0.12893894,0.47814825,0.32011686,0.19666887,0.00000000
-4.70335168,1.18684389,0.07269969,0.13418799,0.48180395,0.33976072,0.19907536,0.00000000
-4.69734867,1.24330253,0.07581965,0.13946088,0.48693938,0.35951566,0.20229990,0.00000000
-4.69134567,1.29969283,0.07908735,0.14463691,0.49307618,0.37903247,0.20611615,0.00000000
-4.68534267,1.35474280,0.08240294,0.14959184,0.49971338,0.39795244,0.21029202,0.00000000
-4.67933967,1.40718475,0.08566535,0.15420161,0.50634522,0.41591659,0.21459740,0.00000000
-4.67333667,1.45579200,0.08877505,0.15834610,0.51247878,0.43257542,0.21881195,0.00000000
-4.66733367,1.49941527,0.09163669,0.16191288,0.51765091,0.44759870,0.22273247,0.00000000
-4.66133067,1.53701719,0.09416165,0.16480061,0.52144365,0.46068509,0.22617965,0.00000000
-4.65532766,1.56770387,0.09627039,0.16692219,0.52349765,0.47157104,0.22900387,0.00000000
-4.64932466,1.59075193,0.09789448,0.16820737,0.52352318,0.48003875,0.23108996,0.00000000
-4.64332166,1.60563018,0.09897836,0.16860485,0.52130815,0.48592281,0.23236051,0.00000000
-4.63731866,1.61201484,0.09948059,0.16808369,0.51672320,0.48911514,0.23277776,0.00000000
-4.63131566,1.60979781,0.09937471,0.16663407,0.50972342,0.48956818,0.23234394,0.00000000
-4.62531266,1.59908745,0.09864963,0.16426733,0.50034701,0.48729606,0.23110001,0.00000000
-4.61930965,1.58020213,0.09730950,0.16101542,0.48871082,0.48237374,0.22912287,0.00000000
-4.61330665,1.55365651,0.09537316,0.15692962,0.47500332,0.47493415,0.22652118,0.00000000
-4.60730365,1.52014152,0.09287310,0.15207875,0.45947516,0.46516340,0.22342995,0.00000000
-4.60130065,1.48049860,0.08985409,0.14654692,0.44242795,0.45329438,0.22000414,0.00000000
-4.59529765,1.43568960,0.08637145,0.14043097,0.42420191,0.43959892,0.21641156,0.00000000
-4.58929465,1.38676366,0.08248915,0.13383758,0.40516281,0.42437887,0.21282542,0.00000000
-4.58329165,1.33482237,0.07827773,0.12688037,0.38568893,0.40795658,0.20941678,0.00000000
-4.57728864,1.28098495,0.07381214,0.11967701,0.36615872,0.39066506,0.20634738,0.00000000
-4.57128564,1.22635486,0.06916971,0.11234646,0.34693943,0.37283837,0.20376303,0.00000000
-4.56528264,1.17198930,0.06442818,0.10500645,0.32837754,0.35480255,0.20178803,0.00000000
-4.55927964,1.11887279,0.05966394,0.09777138,0.31079100,0.33686749,0.20052066,0.00000000
-4.55327664,1.06789595,0.05495058,0.09075055,0.29446387,0.31932013,0.20003024,0.00000000
-4.54727364,1.01984025,0.05035774,0.08404690,0.27964317,0.30241909,0.20035557,0.00000000
-4.54127064,0.97536911,0.04595030,0.07775620,0.26653830,0.28639106,0.20150504,0.00000000
-4.53526763,0.93502554,0.04178792,0.07196672,0.25532260,0.27142892,0.20345839,0.00000000
-4.52926463,0.89923602,0.03792497,0.06675932,0.24613705,0.25769160,0.20616984,0.00000000
-4.52326163,0.86832029,0.03441073,0.06220794,0.23909563,0.24530566,0.20957264,0.00000000
-4.51725863,0.84250595,0.03128991,0.05838030,0.23429205,0.23436826,0.21358465,0.00000000
-4.51125563,0.82194698,0.02860342,0.05533887,0.23180726,0.22495138,0.21811476,0.00000000
-4.50525263,0.80674479,0.02638919,0.05314191,0.23171721,0.21710691,0.22306970,0.00000000
-4.49924962,0.79697041,0.02468326,0.05184441,0.23410043,0.21087228,0.22836092,0.00000000
-4.49324662,0.79268637,0.02352065,0.05149896,0.23904467,0.20627621,0.23391123,0.00000000
-4.48724362,0.79396661,0.02293636,0.05215628,0.24665236,0.20334416,0.23966066,0.00000000
-4.48124062,0.80091335,0.02296604,0.05386550,0.25704412,0.20210319,0.24557132,0.00000000
-4.47523762,0.81366934,0.02364653,0.05667392,0.27036025,0.20258580,0.25163095,0.00000000
-4.46923462,0.83242477,0.02501608,0.06062630,0.28675967,0.20483251,0.25785487,0.00000000
-4.46323162,0.85741801,0.02711413,0.06576372,0.30641635,0.20889295,0.26428618,0.00000000
-4.45722861,0.88892990,0.02998080,0.07212184,0.32951311,0.21482528,0.27099427,0.00000000
-4.45122561,0.92727158,0.03365592,0.07972884,0.35623297,0.22269404,0.27807149,0.00000000
-4.44522261,0.97276623,0.03817761,0.08860289,0.38674835,0.23256635,0.28562822,0.00000000
-4.43921961,1.02572560,0.04358046,0.09874947,0.42120849,0.24450663,0.29378657,0.00000000
-4.43321661,1.08642241,0.04989346,0.11015848,0.45972571,0.25857025,0.30267298,0.00000000
-4.42721361,1.15506010,0.05713752,0.12280153,0.50236112,0.27479622,0.31241013,0.00000000
-4.42121061,1.23174146,0.06532291,0.13662938,0.54911066,0.29319948,0.32310862,0.00000000
-4.41520760,1.31643831,0.07444655,0.15156988,0.59989211,0.31376325,0.33485876,0.00000000
-4.40920460,1.40896367,0.08448950,0.16752650,0.65453393,0.33643174,0.34772309,0.00000000
-4.40320160,1.50894873,0.09541454,0.18437760,0.71276687,0.36110397,0.36173000,0.00000000
-4.39719860,1.61582589,0.10716419,0.20197667,0.77421875,0.38762887,0.37686877,0.00000000
-4.39119560,1.72881957,0.11965929,0.22015358,0.83841319,0.41580231,0.39308648,0.00000000
-4.38519260,1.84694585,0.13279818,0.23871680,0.90477262,0.44536619,0.41028686,0.00000000
-4.37918959,1.96902133,0.14645669,0.25745676,0.97262572,0.47600986,0.42833130,0.00000000
-4.37318659,2.09368173,0.16048904,0.27615014,1.04121926,0.50737404,0.44704199,0.00000000
-4.36718359,2.21940947,0.17472963,0.29456499,1.10973412,0.53905717,0.46620698,0.00000000
-4.36118059,2.34456959,0.18899576,0.31246654,1.17730484,0.57062391,0.48558699,0.00000000
-4.35517759,2.46745251,0.20309128,0.32962338,1.24304208,0.60161568,0.50492360,0.00000000
-4.34917459,2.58632173,0.21681099,0.34581389,1.30605697,0.63156277,0.52394837,0.00000000
-4.34317159,2.69946443,0.22994573,0.36083238,1.36548633,0.65999738,0.54239241,0.00000000
-4.33716858,2.80524244,0.24228793,0.37449493,1.42051755,0.68646718,0.55999586,0.00000000
-4.33116558,2.90214121,0.25363739,0.38664440,1.47041201,0.71054872,0.57651674,0.00000000
-4.32516258,2.98881433,0.26380707,0.39715451,1.51452584,0.73185995,0.59173882,0.00000000
-4.31915958,3.06412140,0.27262868,0.40593269,1.55232713,0.75007142,0.60547788,0.00000000
-4.31315658,3.12715740,0.27995767,0.41292160,1.58340863,0.76491548,0.61758622,0.00000000
-4.30715358,3.17727230,0.28567755,0.41809926,1.60749554,0.77619321,0.62795513,0.00000000
