energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-6.00000000,2.35463028,0.00379541,0.81962656,0.00733172,0.39317773,0.89274836,1.03334950
-5.99399700,2.55546487,0.00426248,0.88748401,0.00867839,0.42776255,1.00131782,1.11416987
-5.98799400,2.79042076,0.00477326,0.96984797,0.01022442,0.46489787,1.12492530,1.21137005
-5.98199100,3.05919703,0.00532955,1.06662209,0.01198488,0.50450298,1.26395341,1.32465083
-5.97598799,3.36099751,0.00593271,1.17748933,0.01397313,0.54647014,1.41859553,1.45344969
-5.96998499,3.69449357,0.00658344,1.30189764,0.01620001,0.59066090,1.58882198,1.59692964
-5.96398199,4.05779099,0.00728162,1.43904804,0.01867303,0.63690209,1.77434651,1.75397138
-5.95797899,4.44840342,0.00802616,1.58788605,0.02139550,0.68498162,1.97459498,1.92317009
-5.95197599,4.86323574,0.00881484,1.74709782,0.02436565,0.73464455,2.18867783,2.10283790
-5.94597299,5.29858026,0.00964413,1.91511193,0.02757592,0.78558960,2.41536835,2.29101337
-5.93996998,5.75012884,0.01050911,2.09010812,0.03101226,0.83746686,2.65308879,2.48547868
-5.93396698,6.21300335,0.01140336,2.27003351,0.03465363,0.88987689,2.89990602,2.68378548
-5.92796398,6.68180655,0.01231896,2.45262703,0.03847170,0.94237177,3.15353842,2.88328941
-5.92196098,7.15069431,0.01324647,2.63545217,0.04243076,0.99445853,3.41137536,3.08119338
-5.91595798,7.61346942,0.01417510,2.81593776,0.04648795,1.04560512,3.67050989,3.27459896
-5.90995498,8.06369582,0.01509281,2.99142617,0.05059371,1.09524919,3.92778494,3.46056486
-5.90395198,8.49483113,0.01598657,3.15922798,0.05469263,1.14280958,4.17985258,3.63617094
-5.89794897,8.90037409,0.01684265,3.31668137,0.05872447,1.18770035,4.42324522,3.79858601
-5.89194597,9.27402245,0.01764700,3.46121466,0.06262560,1.22934695,4.65445678,3.94513709
-5.88594297,9.60983608,0.01838561,3.59040984,0.06633057,1.26720408,4.87003147,4.07337774
-5.87993997,9.90239925,0.01904502,3.70206477,0.06977391,1.30077429,5.06665703,4.18115293
-5.87393697,10.14697574,0.01961270,3.79425175,0.07289207,1.32962676,5.24125902,4.26665798
-5.86793397,10.33965035,0.02007754,3.86537026,0.07562533,1.35341512,5.39109222,4.32848914
-5.86193097,10.47745074,0.02043025,3.91419158,0.07791980,1.37189352,5.51382547,4.36568368
-5.85592796,10.55844410,0.02066376,3.93989358,0.07972919,1.38493002,5.60761622,4.37774797
-5.84992496,10.58180401,0.02077350,3.94208415,0.08101641,1.39251647,5.67117126,4.36467199
-5.84392196,10.54784432,0.02075762,3.92081227,0.08175491,1.39477436,5.70379115,4.32693000
-5.83791896,10.45801809,0.02061718,3.87656617,0.08192968,1.39195608,5.70539586,4.26546682
-5.83191596,10.31488122,0.02035610,3.81025871,0.08153782,1.38444147,5.67653083,4.18167060
-5.82591296,10.12202205,0.01998115,3.72320045,0.08058876,1.37272963,5.61835276,4.07733280
-5.81990995,9.88395971,0.01950172,3.61706161,0.07910399,1.35742643,5.53259599,3.95459727
-5.81390695,9.60601537,0.01892960,3.49382439,0.07711643,1.33922806,5.42152111,3.81590007
-5.80790395,9.29416168,0.01827858,3.35572766,0.07466939,1.31890144,5.28784791,3.66390267
-5.80190095,8.95485657,0.01756403,3.20520611,0.07181521,1.29726236,5.13467609,3.50142094
-5.79589795,8.59486808,0.01680246,3.04482633,0.06861361,1.27515225,4.96539699,3.33135242
-5.78989495,8.22109708,0.01601096,2.87722220,0.06512989,1.25341466,4.78360033,3.15660470
-5.78389195,7.84040446,0.01520674,2.70503177,0.06143302,1.23287235,4.59297976,2.98002718
-5.77788894,7.45944888,0.01440661,2.53083796,0.05759363,1.21430586,4.39724092,2.80434830
-5.77188594,7.08454026,0.01362651,2.35711472,0.05368212,1.19843441,4.20001531,2.63212015
-5.76588294,6.72151328,0.01288109,2.18618021,0.04976687,1.18589955,4.00478268,2.46567183
-5.75987994,6.37562377,0.01218337,2.02015807,0.04591266,1.17725220,3.81480418,2.30707230
-5.75387694,6.05146967,0.01154441,1.86094722,0.04217924,1.17294293,3.63306747,2.15810338
-5.74787394,5.75293706,0.01097314,1.71020064,0.03862021,1.17331590,3.46224450,2.02024276
-5.74187094,5.48317056,0.01047622,1.56931262,0.03528225,1.17860599,3.30466199,1.89465666
-5.73586793,5.24456623,0.01005796,1.43941410,0.03220445,1.18893894,3.16228378,1.78220133
-5.72986493,5.03878474,0.00972035,1.32137513,0.02941811,1.20433423,3.03670398,1.68343238
-5.72386193,4.86678155,0.00946318,1.21581338,0.02694664,1.22471011,2.92914943,1.59862080
-5.71785893,4.72885087,0.00928410,1.12310758,0.02480573,1.24989041,2.84048979,1.52777411
-5.71185593,4.62468014,0.00917891,1.04341457,0.02300376,1.27961275,2.77125351,1.47066161
-5.70585293,4.55341157,0.00914173,0.97668880,0.02154225,1.31353771,2.72164803,1.42684209
-5.69984992,4.51370815,0.00916527,0.92270326,0.02041652,1.35125879,2.69158291,1.39569317
-5.69384692,4.50382147,0.00924116,0.88107075,0.01961635,1.39231281,2.68069455,1.37644100
-5.68784392,4.52165958,0.00936019,0.85126495,0.01912669,1.43619072,2.68837182,1.36818954
-5.68184092,4.56485347,0.00951264,0.83264054,0.01892849,1.48234875,2.71378198,1.36994896
-5.67583792,4.63082128,0.00968859,0.82445221,0.01899933,1.53021986,2.75589663,1.38066249
-5.66983492,4.71682971,0.00987821,0.82587223,0.01931423,1.57922540,2.81351763,1.39923162
-5.66383192,4.82005254,0.01007199,0.83600677,0.01984630,1.62878715,2.88530317,1.42453951
-5.65782891,4.93762614,0.01026110,0.85391085,0.02056736,1.67833953,2.96979402,1.45547247
-5.65182591,5.06670212,0.01043752,0.87860233,0.02144858,1.72734184,3.06544020,1.49093976
-5.64582291,5.20449710,0.01059435,0.90907501,0.02246102,1.77529049,3.17062812,1.52989155
-5.63981991,5.34833942,0.01072589,0.94431110,0.02357612,1.82173080,3.28370804,1.57133525
-5.63381691,5.49571262,0.01082790,0.98329334,0.02476619,1.86626808,3.40302172,1.61435018
-5.62781391,5.64429505,0.01089761,1.02501676,0.02600479,1.90857759,3.52692986,1.65810045
-5.62181091,5.79199503,0.01093386,1.06850021,0.02726714,1.94841291,3.65383870,1.70184615
-5.61580790,5.93698070,0.01093708,1.11279760,0.02853036,1.98561228,3.78222526,1.74495243
-5.60980490,6.07770368,0.01090930,1.15700886,0.02977381,2.02010254,3.91066051,1.78689650
-5.60380190,6.21291581,0.01085405,1.20029030,0.03097922,2.05190028,4.03782982,1.82727226
-5.59779890,6.34167808,0.01077630,1.24186426,0.03213086,2.08111003,4.16255000,1.86579231
-5.59179590,6.46336146,0.01068223,1.28102780,0.03321561,2.10791936,4.28378266,1.90228725
-5.58579290,6.57763928,0.01057911,1.31716023,0.03422299,2.13259096,4.40064344,1.93670219
-5.57978989,6.68447137,0.01047498,1.34972914,0.03514506,2.15545186,4.51240703,1.96909033
-5.57378689,6.78408054,0.01037843,1.37829491,0.03597635,2.17688035,4.61850822,1.99960391
-5.56778389,6.87692202,0.01029828,1.40251336,0.03671366,2.19729089,4.71853902,2.02848251
-5.56178089,6.96364734,0.01024327,1.42213668,0.03735588,2.21711775,4.81224250,2.05603920
-5.55577789,7.04506376,0.01022174,1.43701245,0.03790370,2.23679807,4.89950378,2.08264483
-5.54977489,7.12209099,0.01024131,1.44708086,0.03835933,2.25675505,4.98033863,2.10871093
-5.54377189,7.19571670,0.01030858,1.45237024,0.03872624,2.27738191,5.05488048,2.13467183
-5.53776888,7.26695234,0.01042882,1.45299101,0.03900883,2.29902734,5.12336608,2.16096641
-5.53176588,7.33679072,0.01060579,1.44912830,0.03921215,2.32198287,5.18612033,2.18802023
-5.52576288,7.40616640,0.01084146,1.44103337,0.03934162,2.34647263,5.24354046,2.21622821
-5.51975988,7.47591982,0.01113594,1.42901410,0.03940283,2.37264561,5.29607968,2.24593860
-5.51375688,7.54676560,0.01148736,1.41342483,0.03940129,2.40057063,5.34423029,2.27743845
-5.50775388,7.61926537,0.01189184,1.39465567,0.03934228,2.43023383,5.38850598,2.31094084
-5.50175088,7.69380506,0.01234356,1.37312158,0.03923073,2.46153840,5.42942341,2.34657408
-5.49574787,7.77057637,0.01283486,1.34925144,0.03907109,2.49430646,5.46748263,2.38437301
-5.48974487,7.84956217,0.01335643,1.32347722,0.03886732,2.52828238,5.50314647,2.42427247
-5.48374187,7.93052550,0.01389753,1.29622355,0.03862281,2.56313744,5.53681882,2.46610289
-5.47773887,8.01300183,0.01444632,1.26789778,0.03834040,2.59847527,5.56882220,2.50958810
-5.47173587,8.09629464,0.01499015,1.23888080,0.03802234,2.63383780,5.59937512,2.55434526
-5.46573287,8.17947428,0.01551593,1.20951876,0.03767034,2.66871162,5.62856993,2.59988712
-5.45972986,8.26138064,0.01601056,1.18011576,0.03728555,2.70253447,5.65635228,2.64562655
-5.45372686,8.34063031,0.01646125,1.15092797,0.03686860,2.73470212,5.68250340,2.69088342
-5.44772386,8.41562881,0.01685596,1.12215905,0.03641962,2.76457560,5.70662659,2.73489418
-5.44172086,8.48458914,0.01718370,1.09395717,0.03593826,2.79148916,5.72813931,2.77682395
-5.43571786,8.54555739,0.01743490,1.06641383,0.03542370,2.81475909,5.74627227,2.81578152
-5.42971486,8.59644619,0.01760163,1.03956437,0.03487473,2.83369395,5.76007665,2.85083705
-5.42371186,8.63507659,0.01767788,1.01339041,0.03428979,2.84760620,5.76844032,2.88104254
-5.41770885,8.65922839,0.01765964,0.98782414,0.03366705,2.85582558,5.77011355,2.90545477
-5.41170585,8.66669847,0.01754505,0.96275426,0.03300450,2.85771415,5.76374399,2.92316034
-5.40570285,8.65536589,0.01733437,0.93803359,0.03230009,2.85268293,5.74792037,2.93330226
-5.39969985,8.62326232,0.01702996,0.91348802,0.03155186,2.84020978,5.72122377,2.93510725
-5.39369685,8.56864515,0.01663616,0.88892642,0.03075812,2.81985793,5.68228440,2.92791282
-5.38769385,8.49007053,0.01615910,0.86415128,0.02991763,2.79129455,5.62984185,2.91119320
-5.38169085,8.38646311,0.01560653,0.83896951,0.02902978,2.75430841,5.56280605,2.88458267
-5.37568784,8.25717882,0.01498754,0.81320307,0.02809477,2.70882578,5.48031591,2.84789533
-5.36968484,8.10205739,0.01431229,0.78669887,0.02711379,2.65492356,5.38179294,2.80114016
-5.36368184,7.92146125,0.01359175,0.75933756,0.02608915,2.59283869,5.26698667,2.74453020
-5.35767884,7.71629813,0.01283738,0.73104089,0.02502443,2.52297312,5.13600964,2.67848531
-5.35167584,7.48802535,0.01206088,0.70177716,0.02392451,2.44589358,4.98935969,2.60362777
-5.34567284,7.23863450,0.01127392,0.67156466,0.02279565,2.36232593,4.82792818,2.52077068
-5.33966983,6.97061649,0.01048792,0.64047294,0.02164540,2.27314386,4.65299348,2.43089940
-5.33366683,6.68690772,0.00971385,0.60862191,0.02048262,2.17935216,4.46619963,2.33514637
-5.32766383,6.39081929,0.00896204,0.57617882,0.01931726,2.08206515,4.26952110,2.23476046
-5.32166083,6.08595208,0.00824210,0.54335334,0.01816027,1.98248087,4.06521512,2.13107196
-5.31565783,5.77610120,0.00756281,0.51039104,0.01702340,1.88185222,3.85576369,2.02545463
-5.30965483,5.46515391,0.00693204,0.47756559,0.01591896,1.78145606,3.64380798,1.91928658
-5.30365183,5.15698555,0.00635672,0.44517010,0.01485956,1.68256170,3.43207784,1.81391156
-5.29764882,4.85535773,0.00584288,0.41350799,0.01385795,1.58639989,3.22331963,1.71060233
-5.29164582,4.56382310,0.00539560,0.38288384,0.01292671,1.49413371,3.02022519,1.61052776
-5.28564282,4.28564037,0.00501902,0.35359454,0.01207806,1.40683235,2.82536475,1.51472481
-5.27963982,4.02370262,0.00471644,0.32592114,0.01132367,1.32544868,2.64112607,1.42407655
-5.27363682,3.78048117,0.00449022,0.30012164,0.01067443,1.25080135,2.46966175,1.33929689
-5.26763382,3.55798614,0.00434190,0.27642488,0.01014037,1.18356176,2.31284593,1.26092233
-5.26163082,3.35774437,0.00427214,0.25502581,0.00973045,1.12424596,2.17224123,1.18931063
-5.25562781,3.18079386,0.00428071,0.23608194,0.00945251,1.07321149,2.04907614,1.12464619
-5.24962481,3.02769377,0.00436651,0.21971126,0.00931319,1.03065869,1.94423254,1.06695120
-5.24362181,2.89854784,0.00452750,0.20599131,0.00931781,0.99663604,1.85824274,1.01610187
-5.23761881,2.79303906,0.00476070,0.19495949,0.00947036,0.97104869,1.79129517,0.97184845
-5.23161581,2.71047294,0.00506215,0.18661439,0.00977344,0.95366978,1.74324754,0.93383788
-5.22561281,2.64982674,0.00542687,0.18091797,0.01022824,0.94415342,1.71364629,0.90163797
-5.21960980,2.60980224,0.00584888,0.17779865,0.01083451,0.94204902,1.70175138,0.87476171
-5.21360680,2.58887977,0.00632120,0.17715488,0.01159055,0.94681613,1.70656521,0.85269091
-5.20760380,2.58537158,0.00683588,0.17885937,0.01249321,0.95783946,1.72686495,0.83489814
-5.20160080,2.59747333,0.00738408,0.18276368,0.01353793,0.97444362,1.76123750,0.82086638
-5.19559780,2.62331260,0.00795618,0.18870316,0.01471878,0.99590759,1.80811669,0.81010586
-5.18959480,2.66099394,0.00854193,0.19650221,0.01602854,1.02147858,1.86582213,0.80216798
-5.18359180,2.70864035,0.00913063,0.20597964,0.01745887,1.05038550,1.93259952,0.79665612
-5.17758879,2.76443122,0.00971137,0.21695422,0.01900043,1.08185215,2.00666198,0.79323359
-5.17158579,2.82663714,0.01027327,0.22925012,0.02064316,1.11511007,2.08623199,0.79162895
-5.16558279,2.89365171,0.01080577,0.24270239,0.02237652,1.14941134,2.16958345,0.79163904
-5.15957979,2.96402079,0.01129893,0.25716201,0.02418985,1.18404138,2.25508303,0.79313005
-5.15357679,3.03646919,0.01174372,0.27250065,0.02607270,1.21833162,2.34123006,0.79603718
-5.14757379,3.10992465,0.01213231,0.28861480,0.02801531,1.25167211,2.42669374,0.80036294
-5.14157079,3.18353892,0.01245834,0.30542907,0.03000898,1.28352375,2.51034646,0.80617455
-5.13556778,3.25670508,0.01271717,0.32289858,0.03204651,1.31342990,2.59129194,0.81360057
-5.12956478,3.32907047,0.01290602,0.34101014,0.03412260,1.34102691,2.66888686,0.82282665
-5.12356178,3.40054407,0.01302417,0.35978216,0.03623423,1.36605312,2.74275463,0.83409053
-5.11755878,3.47129738,0.01307295,0.37926309,0.03838092,1.38835591,2.81279021,0.84767606
-5.11155578,3.54175772,0.01305581,0.39952844,0.04056489,1.40789610,2.87915529,0.86390610
-5.10555278,3.61259304,0.01297819,0.42067621,0.04279117,1.42474942,2.94226322,0.88313396
-5.09954977,3.68468759,0.01284737,0.44282102,0.04506748,1.43910455,3.00275366,0.90573346
-5.09354677,3.75910831,0.01267232,0.46608691,0.04740398,1.45125742,3.06145751,0.93208711
-5.08754377,3.83706188,0.01246334,0.49059907,0.04981286,1.46160175,3.11935282,0.96257268
-5.08154077,3.91984329,0.01223180,0.51647483,0.05230780,1.47061575,3.17751331,0.99754810
-5.07553777,4.00877702,0.01198972,0.54381425,0.05490319,1.47884525,3.23705109,1.03733481
-5.06953477,4.10515257,0.01174945,0.57269064,0.05761332,1.48688374,3.29905582,1.08220025
-5.06353177,4.21015658,0.01152316,0.60314145,0.06045140,1.49534974,3.36453291,1.13233966
-5.05752876,4.32480406,0.01132255,0.63516003,0.06342856,1.50486252,3.43434307,1.18785826
-5.05152576,4.44987184,0.01115836,0.66868861,0.06655284,1.51601686,3.50914608,1.24875430
-5.04552276,4.58583712,0.01104010,0.70361284,0.06982822,1.52935804,3.58935130,1.31490422
-5.03951976,4.73282441,0.01097566,0.73975838,0.07325373,1.54535795,3.67507718,1.38605055
-5.03351676,4.89056385,0.01097111,0.77688967,0.07682279,1.56439361,3.76612193,1.46179372
-5.02751376,5.05836343,0.01103045,0.81471118,0.08052272,1.58672891,3.86194692,1.54158851
-5.02151076,5.23509746,0.01115551,0.85287118,0.08433448,1.61250065,3.96167393,1.62474584
-5.01550775,5.41921269,0.01134586,0.89096799,0.08823278,1.64170945,4.06409686,1.71044038
-5.00950475,5.60875293,0.01159886,0.92855874,0.09218644,1.67421633,4.16770773,1.79772422
-5.00350175,5.80140204,0.01190973,0.96517023,0.09615913,1.70974488,4.27073644,1.88554647
-4.99749875,5.99454423,0.01227168,1.00031169,0.10011028,1.74788942,4.37120287,1.97277845
-4.99149575,6.18533969,0.01267619,1.03348893,0.10399645,1.78812851,4.46697955,2.05824352
-4.98549275,6.37081286,0.01311325,1.06421945,0.10777274,1.82984355,4.55586241,2.14075083
-4.97948974,6.54794950,0.01357168,1.09204774,0.11139442,1.87234136,4.63564686,2.21913126
-4.97348674,6.71379860,0.01403951,1.11656039,0.11481864,1.91487996,4.70420607,2.29227428
-4.96748374,6.86557426,0.01450435,1.13740009,0.11800606,1.95669610,4.75956813,2.35916394
-4.96148074,7.00075305,0.01495379,1.15427808,0.12092239,1.99703334,4.79998870,2.41891220
-4.95547774,7.11716183,0.01537577,1.16698433,0.12353977,2.03516936,4.82401608,2.47078807
-4.94947474,7.21305199,0.01575896,1.17539494,0.12583775,2.07044103,4.83054559,2.51424089
-4.94347174,7.28715635,0.01609311,1.17947636,0.12780404,2.10226634,4.81886097,2.54891670
-4.93746873,7.33872580,0.01636931,1.17928619,0.12943479,2.13016189,4.78866071,2.57466658
-4.93146573,7.36754413,0.01658026,1.17497032,0.13073444,2.15375558,4.74006829,2.59154667
-4.92546273,7.37392021,0.01672048,1.16675654,0.13171518,2.17279375,4.67362570,2.59980973
-4.91945973,7.35865842,0.01678639,1.15494485,0.13239600,2.18714294,4.59027072,2.59988865
-4.91345673,7.32300895,0.01677644,1.13989488,0.13280137,2.19678632,4.49129910,2.59237293
-4.90745373,7.26860099,0.01669105,1.12201090,0.13295964,2.20181543,4.37831353,2.57797922
-4.90145073,7.19736270,0.01653260,1.10172529,0.13290132,2.20241789,4.25316188,2.55751764
-4.89544772,7.11143234,0.01630534,1.07948107,0.13265723,2.19886211,4.11786792,2.53185566
-4.88944472,7.01306567,0.01601515,1.05571455,0.13225665,2.19148012,3.97455780,2.50188149
-4.88344172,6.90454433,0.01566946,1.03083884,0.13172571,2.18064954,3.82538590,2.46846881
-4.87743872,6.78809016,0.01527693,1.00522910,0.13108591,2.16677582,3.67246340,2.43244474
-4.87143572,6.66578949,0.01484722,0.97921019,0.13035308,2.15027576,3.51779302,2.39456245
-4.86543272,6.53953086,0.01439075,0.95304752,0.12953662,2.13156294,3.36321248,2.35547969
-4.85942971,6.41095850,0.01391838,0.92694115,0.12863927,2.11103574,3.21034909,2.31574401
-4.85342671,6.28144291,0.01344115,0.90102381,0.12765726,2.08906824,3.06058675,2.27578492
-4.84742371,6.15206858,0.01296998,0.87536246,0.12658093,2.06600389,2.91504636,2.23591298
-4.84142071,6.02363793,0.01251541,0.84996340,0.12539573,2.04215187,2.77457943,2.19632527
-4.83541771,5.89668955,0.01208733,0.82478041,0.12408350,2.01778579,2.63977418,2.15711618
-4.82941471,5.77152786,0.01169473,0.79972545,0.12262399,1.99314395,2.51097278,2.11829255
-4.82341171,5.64826103,0.01134548,0.77468109,0.12099660,1.96843076,2.38829777,2.07979164
-4.81740870,5.52684367,0.01104615,0.74951399,0.11918196,1.94381858,2.27168535,2.04150042
-4.81140570,5.40712056,0.01080181,0.72408845,0.11716364,1.91944933,2.16092304,2.00327495
-4.80540270,5.28886836,0.01061590,0.69827945,0.11492946,1.89543556,2.05568931,1.96495830
-4.79939970,5.17183255,0.01049014,0.67198423,0.11247273,1.87186052,1.95559252,1.92639617
-4.79339670,5.05575742,0.01042450,0.64513192,0.10979301,1.84877720,1.86020734,1.88744925
-4.78739370,4.94040795,0.01041712,0.61769069,0.10689657,1.82620638,1.76910672,1.84800189
-4.78139070,4.82558316,0.01046445,0.58967218,0.10379646,1.80413409,1.68188816,1.80796714
-4.77538769,4.71112120,0.01056127,0.56113302,0.10051216,1.78250865,1.59819363,1.76728799
-4.76938469,4.59689733,0.01070088,0.53217358,0.09706893,1.76123806,1.51772265,1.72593562
-4.76338169,4.48281631,0.01087529,0.50293411,0.09349678,1.74018833,1.44023895,1.68390519
-4.75737869,4.36880122,0.01107551,0.47358867,0.08982933,1.71918304,1.36557114,1.64120995
-4.75137569,4.25478078,0.01129177,0.44433738,0.08610243,1.69800500,1.29360837,1.59787468
-4.74537269,4.14067728,0.01151396,0.41539740,0.08235270,1.67640011,1.22429211,1.55392921
-4.73936968,4.02639689,0.01173190,0.38699338,0.07861619,1.65408372,1.15760524,1.50940289
-4.73336668,3.91182390,0.01193578,0.35934790,0.07492700,1.63074948,1.09355973,1.46432043
-4.72736368,3.79681973,0.01211651,0.33267236,0.07131616,1.60608043,1.03218414,1.41869984
-4.72136068,3.68122726,0.01226608,0.30715892,0.06781069,1.57976195,0.97351180,1.37255230
-4.71535768,3.56488022,0.01237792,0.28297378,0.06443288,1.55149601,0.91757068,1.32588426
-4.70935468,3.44761716,0.01244717,0.26025208,0.06119990,1.52101596,0.86437540,1.27870133
-4.70335168,3.32929889,0.01247093,0.23909463,0.05812364,1.48810113,0.81392176,1.23101374
-4.69734867,3.20982806,0.01244841,0.21956645,0.05521085,1.45259045,0.76618392,1.18284271
-4.69134567,3.08916939,0.01238106,0.20169706,0.05246346,1.41439431,0.72111414,1.13422734
-4.68534267,2.96736917,0.01227256,0.18548251,0.04987918,1.37350410,0.67864468,1.08523129
-4.67933967,2.84457238,0.01212871,0.17088869,0.04745222,1.32999874,0.63869167,1.03594882
-4.67333667,2.72103637,0.01195737,0.15785590,0.04517413,1.28404817,0.60116025,0.98650961
-4.66733367,2.59714022,0.01176811,0.14630411,0.04303469,1.23591325,0.56595060,0.93708217
-4.66133067,2.47338901,0.01157200,0.13613889,0.04102284,1.18594254,0.53296429,0.88787543
-4.65532766,2.35041289,0.01138118,0.12725741,0.03912755,1.13456582,0.50211041,0.83913859
-4.64932466,2.22896089,0.01120848,0.11955430,0.03733869,1.08228485,0.47331116,0.79115904
-4.64332166,2.10988998,0.01106695,0.11292726,0.03564767,1.02966194,0.44650649,0.74425877
-4.63731866,1.99414980,0.01096939,0.10728190,0.03404809,0.97730665,0.42165753,0.69878921
-4.63131566,1.88276389,0.01092789,0.10253585,0.03253612,0.92586141,0.39874868,0.65512494
-4.62531266,1.77680822,0.01095337,0.09862195,0.03111082,0.87598648,0.37778826,0.61365654
-4.61930965,1.67738790,0.01105515,0.09549037,0.02977423,0.82834490,0.35880770,0.57478288
-4.61330665,1.58561284,0.01124058,0.09310970,0.02853133,0.78358783,0.34185942,0.53890306
-4.60730365,1.50257314,0.01151472,0.09146700,0.02738983,0.74234068,0.32701346,0.50640836
-4.60130065,1.42931493,0.01188009,0.09056688,0.02635983,0.70519043,0.31435301,0.47767440
-4.59529765,1.36681710,0.01233651,0.09042962,0.02545340,0.67267424,0.30396922,0.45305352
-4.58929465,1.31596959,0.01288102,0.09108860,0.02468399,0.64526962,0.29595530,0.43286775
-4.58329165,1.27755338,0.01350792,0.09258705,0.02406584,0.62338621,0.29040037,0.41740221
-4.57728864,1.25222282,0.01420885,0.09497435,0.02361333,0.60735920,0.28738327,0.40689919
-4.57128564,1.24049038,0.01497304,0.09830205,0.02334030,0.59744449,0.28696651,0.40155298
-4.56528264,1.24271424,0.01578759,0.10261985,0.02325942,0.59381556,0.28919083,0.40150536
-4.55927964,1.25908907,0.01663781,0.10797159,0.02338159,0.59656198,0.29407041,0.40684206
-4.55327664,1.28964011,0.01750771,0.11439159,0.02371542,0.60568974,0.30158916,0.41759011
-4.54727364,1.33422109,0.01838049,0.12190145,0.02426682,0.62112322,0.31169819,0.43371628
-4.54127064,1.39251603,0.01923902,0.13050737,0.02503867,0.64270887,0.32431462,0.45512672
-4.53526763,1.46404520,0.02006641,0.14019828,0.02603071,0.67022063,0.33932195,0.48166788
-4.52926463,1.54817531,0.02084656,0.15094476,0.02723947,0.70336684,0.35657193,0.51312880
-4.52326163,1.64413390,0.02156461,0.16269882,0.02865839,0.74179877,0.37588806,0.54924481
-4.51725863,1.75102760,0.02220747,0.17539465,0.03027812,0.78512041,0.39707047,0.58970262
-4.51125563,1.86786397,0.02276413,0.18895015,0.03208690,0.83289932,0.41990223,0.63414680
-4.50525263,1.99357625,0.02322604,0.20326940,0.03407103,0.88467841,0.44415675,0.68218733
-4.49924962,2.12705017,0.02358725,0.21824573,0.03621551,0.93998794,0.46960592,0.73340816
-4.49324662,2.26715191,0.02384461,0.23376548,0.03850460,0.99835768,0.49602882,0.78737637
-4.48724362,2.41275603,0.02399770,0.24971210,0.04092253,1.05932849,0.52322045,0.84365164
-4.48124062,2.56277224,0.02404876,0.26597052,0.04345410,1.12246301,0.55100014,0.90179561
-4.47523762,2.71616980,0.02400253,0.28243152,0.04608522,1.18735493,0.57921918,0.96138066
-4.46923462,2.87199850,0.02386591,0.29899590,0.04880341,1.25363645,0.60776731,1.02199790
-4.46323162,3.02940521,0.02364766,0.31557830,0.05159810,1.32098360,0.63657769,1.08326377
-4.45722861,3.18764525,0.02335798,0.33211040,0.05446083,1.38911917,0.66563000,1.14482519
-4.45122561,3.34608829,0.02300808,0.34854340,0.05738528,1.45781315,0.69495160,1.20636294
-4.44522261,3.50421835,0.02260973,0.36484967,0.06036707,1.52688077,0.72461647,1.26759325
-4.43921961,3.66162835,0.02217481,0.38102331,0.06340348,1.59617822,0.75474201,1.32826762
-4.43321661,3.81800957,0.02171493,0.39707984,0.06649295,1.66559633,0.78548378,1.38817092
-4.42721361,3.97313667,0.02124104,0.41305479,0.06963447,1.73505271,0.81702834,1.44711824
-4.42121061,4.12684950,0.02076312,0.42900128,0.07282691,1.80448273,0.84958447,1.50495047
-4.41520760,4.27903241,0.02028992,0.44498669,0.07606828,1.87382987,0.88337308,1.56152922
-4.40920460,4.42959262,0.01982884,0.46108854,0.07935497,1.94303596,0.91861622,1.61673141
-4.40320160,4.57843838,0.01938577,0.47738959,0.08268105,2.01203183,0.95552559,1.67044379
-4.39719860,4.72545811,0.01896508,0.49397246,0.08603769,2.08072868,0.99429086,1.72255780
-4.39119560,4.87050137,0.01856967,0.51091390,0.08941260,2.14901061,1.03506831,1.77296494
-4.38519260,5.01336202,0.01820104,0.52827884,0.09278976,2.21672841,1.07796998,1.82155298
-4.37918959,5.15376426,0.01785944,0.54611453,0.09614924,2.28369486,1.12305381,1.86820284
-4.37318659,5.29135143,0.01754400,0.56444486,0.09946721,2.34968129,1.17031473,1.91278637
-4.36718359,5.42567772,0.01725295,0.58326519,0.10271617,2.41441566,1.21967727,1.95516481
-4.36118059,5.55620256,0.01698380,0.60253787,0.10586534,2.47758163,1.27098950,1.99518783
-4.35517759,5.68228749,0.01673352,0.62218857,0.10888124,2.53881885,1.32401875,2.03269306
-4.34917459,5.80319535,0.01649874,0.64210377,0.11172835,2.59772398,1.37844892,2.06750594
-4.34317159,5.91809154,0.01627587,0.66212947,0.11436992,2.65385265,1.43387987,2.09943963
-4.33716858,6.02604756,0.01606126,0.68207135,0.11676882,2.70672204,1.48982870,2.12829522
-4.33116558,6.12604666,0.01585131,0.70169644,0.11888844,2.75581439,1.54573325,2.15386194
-4.32516258,6.21699218,0.01564254,0.72073644,0.12069362,2.80058136,1.60095787,2.17591758
-4.31915958,6.29771873,0.01543164,0.73889261,0.12215145,2.84044956,1.65480162,2.19422933
-4.31315658,6.36700680,0.01521552,0.75584226,0.12323214,2.87482746,1.70650900,2.20855507
-4.30715358,6.42360125,0.01499133,0.77124670,0.12390973,2.90311387,1.75528315,2.21864547
-4.30115058,6.46623386,0.01475648,0.78476044,0.12416277,2.92470824,1.80030164,2.22424705
