energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-2.83641821,20.40628196,0.06379211,0.32202814,1.65909402,16.42764098,0.50959600,0.00000000,0.10439551,2.28389778
-2.83041521,20.57266898,0.06407917,0.32321438,1.67214411,16.55771213,0.50931947,0.00000000,0.10379510,2.30093261
-2.82441221,20.70607782,0.06413492,0.32345421,1.67992246,16.66625210,0.50731069,0.00000000,0.10278784,2.31010289
-2.81840920,20.80959149,0.06396960,0.32276093,1.68256541,16.75585446,0.50362885,0.00000000,0.10141034,2.31169499
-2.81240620,20.88659149,0.06359706,0.32115887,1.68028022,16.82925531,0.49835435,0.00000000,0.09970503,2.30610532
-2.80640320,20.94064172,0.06303458,0.31868349,1.67333879,16.88923589,0.49158786,0.00000000,0.09771891,2.29382793
-2.80040020,20.97538025,0.06230282,0.31538120,1.66207053,16.93853457,0.48344916,0.00000000,0.09550234,2.27544088
-2.79439720,20.99442258,0.06142559,0.31130892,1.64685459,16.97977129,0.47407553,0.00000000,0.09310780,2.25159179
-2.78839420,21.00127798,0.06042964,0.30653344,1.62811162,17.01538571,0.46361976,0.00000000,0.09058859,2.22298297
-2.78239120,20.99928012,0.05934443,0.30113040,1.60629532,17.04758967,0.45224784,0.00000000,0.08799760,2.19035637
-2.77638819,20.99153124,0.05820179,0.29518319,1.58188392,17.07833328,0.44013623,0.00000000,0.08538609,2.15447875
-2.77038519,20.98085888,0.05703552,0.28878138,1.55537174,17.10928307,0.42746888,0.00000000,0.08280262,2.11612715
-2.76438219,20.96978278,0.05588093,0.28201921,1.52726099,17.14180989,0.41443404,0.00000000,0.08029206,2.07607500
-2.75837919,20.96048988,0.05477432,0.27499372,1.49805395,17.17698424,0.40122087,0.00000000,0.07789466,2.03507882
-2.75237619,20.95481483,0.05375242,0.26780297,1.46824564,17.21557605,0.38801605,0.00000000,0.07564539,1.99386595
-2.74637319,20.95422397,0.05285167,0.26054409,1.43831700,17.25805698,0.37500044,0.00000000,0.07357333,1.95312313
-2.74037019,20.95980124,0.05210759,0.25331150,1.40872886,17.30460305,0.36234592,0.00000000,0.07170124,1.91348631
-2.73436718,20.97223527,0.05155406,0.24619517,1.37991651,17.35509679,0.35021250,0.00000000,0.07004535,1.87553178
-2.72836418,20.99180771,0.05122257,0.23927906,1.35228512,17.40912838,0.33874587,0.00000000,0.06861531,1.83976871
-2.72236118,21.01838387,0.05114155,0.23263982,1.32620606,17.46599657,0.32807531,0.00000000,0.06741426,1.80663338
-2.71635818,21.05140716,0.05133572,0.22634568,1.30201392,17.52471042,0.31831226,0.00000000,0.06643919,1.77648508
-2.71035518,21.08989961,0.05182547,0.22045570,1.28000451,17.58399395,0.30954934,0.00000000,0.06568134,1.74960398
-2.70435218,21.13247100,0.05262639,0.21501926,1.26043361,17.64229558,0.30186003,0.00000000,0.06512684,1.72619081
-2.69834917,21.17733862,0.05374885,0.21007586,1.24351648,17.69780485,0.29529880,0.00000000,0.06475746,1.70636854
-2.69234617,21.22235990,0.05519771,0.20565516,1.22942806,17.74847810,0.28990186,0.00000000,0.06455147,1.69018586
-2.68634317,21.26507883,0.05697219,0.20177737,1.21830379,17.79207463,0.28568819,0.00000000,0.06448459,1.67762230
-2.68034017,21.30278648,0.05906579,0.19845368,1.21024079,17.82620384,0.28266104,0.00000000,0.06453101,1.66859487
-2.67433717,21.33259471,0.06146635,0.19568702,1.20529940,17.84838304,0.28080962,0.00000000,0.06466438,1.66296577
-2.66833417,21.35152108,0.06415630,0.19347281,1.20350492,17.85610458,0.28011081,0.00000000,0.06485884,1.66055087
-2.66233117,21.35658167,0.06711288,0.19179989,1.20484932,17.84690999,0.28053109,0.00000000,0.06508997,1.66112862
-2.65632816,21.34488795,0.07030849,0.19065138,1.20929291,17.81846778,0.28202816,0.00000000,0.06533568,1.66444889
-2.65032516,21.31374289,0.07371115,0.19000563,1.21676580,17.76865143,0.28455261,0.00000000,0.06557693,1.67024135
-2.64432216,21.26073150,0.07728492,0.18983709,1.22716912,17.69561309,0.28804915,0.00000000,0.06579838,1.67822312
-2.63831916,21.18380080,0.08099042,0.19011713,1.24037595,17.59784899,0.29245779,0.00000000,0.06598884,1.68810539
-2.63231616,21.08132505,0.08478528,0.19081480,1.25623204,17.47425284,0.29771453,0.00000000,0.06614157,1.69959870
-2.62631316,20.95215246,0.08862473,0.19189757,1.27455627,17.32415374,0.30375193,0.00000000,0.06625436,1.71241700
-2.62031016,20.79563135,0.09246207,0.19333189,1.29514103,17.14733673,0.31049932,0.00000000,0.06632954,1.72628034
-2.61430715,20.61161434,0.09624920,0.19508384,1.31775271,16.94404441,0.31788291,0.00000000,0.06637376,1.74091632
-2.60830415,20.40044119,0.09993717,0.19711956,1.34213222,16.71496006,0.32582568,0.00000000,0.06639762,1.75606061
-2.60230115,20.16290203,0.10347674,0.19940574,1.36799600,16.46117330,0.33424722,0.00000000,0.06641531,1.77145671
-2.59629815,19.90018384,0.10681895,0.20191005,1.39503746,16.18413077,0.34306360,0.00000000,0.06644402,1.78685530
-2.59029515,19.61380442,0.10991576,0.20460141,1.42292901,15.88557525,0.35218726,0.00000000,0.06650339,1.80201348
-2.58429215,19.30553839,0.11272069,0.20745038,1.45132489,15.56747707,0.36152702,0.00000000,0.06661494,1.81669430
-2.57828914,18.97734039,0.11518955,0.21042930,1.47986472,15.23196230,0.37098828,0.00000000,0.06680144,1.83066673
-2.57228614,18.63127030,0.11728118,0.21351254,1.50817787,14.88124212,0.38047338,0.00000000,0.06708637,1.84370630
-2.56628314,18.26942516,0.11895825,0.21667652,1.53588860,14.51754735,0.38988214,0.00000000,0.06749337,1.85559660
-2.56028014,17.89388138,0.12018805,0.21989973,1.56262177,14.14307177,0.39911269,0.00000000,0.06804572,1.86613158
-2.55427714,17.50665003,0.12094331,0.22316266,1.58800915,13.75992680,0.40806232,0.00000000,0.06876594,1.87511857
-2.54827414,17.10964681,0.12120296,0.22644757,1.61169600,13.37010921,0.41662867,0.00000000,0.06967530,1.88238192
-2.54227114,16.70467691,0.12095280,0.22973824,1.63334781,12.97548248,0.42471088,0.00000000,0.07079349,1.88776702
-2.53626813,16.29343393,0.12018616,0.23301970,1.65265697,12.57777127,0.43221091,0.00000000,0.07213816,1.89114442
-2.53026513,15.87751091,0.11890432,0.23627780,1.66934911,12.17856757,0.43903488,0.00000000,0.07372455,1.89241372
-2.52426213,15.45842067,0.11711680,0.23949892,1.68318903,11.77934628,0.44509441,0.00000000,0.07556507,1.89150705
-2.51825913,15.03762217,0.11484147,0.24266961,1.69398589,11.38148737,0.45030797,0.00000000,0.07766878,1.88839181
-2.51225613,14.61654923,0.11210441,0.24577638,1.70159767,10.98630148,0.45460216,0.00000000,0.08004094,1.88307246
-2.50625313,14.19663810,0.10893952,0.24880556,1.70593474,10.59505579,0.45791293,0.00000000,0.08268244,1.87559135
-2.50025013,13.77935060,0.10538801,0.25174330,1.70696236,10.20899705,0.46018672,0.00000000,0.08558925,1.86602834
-2.49424712,13.36619021,0.10149748,0.25457582,1.70470227,9.82936946,0.46138158,0.00000000,0.08875186,1.85449944
-2.48824412,12.95870927,0.09732098,0.25728970,1.69923319,9.45742513,0.46146810,0.00000000,0.09215477,1.84115439
-2.48224112,12.55850605,0.09291579,0.25987246,1.69069023,9.09442624,0.46043029,0.00000000,0.09577608,1.82617343
-2.47623812,12.16721177,0.08834215,0.26231322,1.67926333,8.74163829,0.45826633,0.00000000,0.09958717,1.80976340
-2.47023512,11.78646800,0.08366181,0.26460346,1.66519453,8.40031484,0.45498919,0.00000000,0.10355260,1.79215327
-2.46423212,11.41789608,0.07893670,0.26673784,1.64877432,8.07167485,0.45062700,0.00000000,0.10763023,1.77358953
-2.45822911,11.06306038,0.07422742,0.26871496,1.63033678,7.75687426,0.44522330,0.00000000,0.11177163,1.75433129
-2.45222611,10.72342783,0.06959202,0.27053810,1.61025378,7.45697381,0.43883696,0.00000000,0.11592273,1.73464545
-2.44622311,10.40032635,0.06508471,0.27221563,1.58892799,7.17290553,0.43154182,0.00000000,0.12002485,1.71480191
-2.44022011,10.09490457,0.06075484,0.27376129,1.56678493,6.90544014,0.42342598,0.00000000,0.12401602,1.69506885
-2.43421711,9.80809528,0.05664599,0.27519413,1.54426393,6.65515767,0.41459072,0.00000000,0.12783260,1.67570812
-2.42821411,9.54058453,0.05279530,0.27653800,1.52180816,6.42242320,0.40514897,0.00000000,0.13141108,1.65697056
-2.42221111,9.29278791,0.04923299,0.27782076,1.49985386,6.20736933,0.39522338,0.00000000,0.13469018,1.63909138
-2.41620810,9.06483487,0.04598211,0.27907303,1.47881891,6.00988627,0.38494401,0.00000000,0.13761294,1.62228532
-2.41020510,8.85656167,0.04305848,0.28032665,1.45909105,5.82962026,0.37444555,0.00000000,0.14012885,1.60674175
-2.40420210,8.66751271,0.04047081,0.28161270,1.44101598,5.66598013,0.36386428,0.00000000,0.14219587,1.59261945
-2.39819910,8.49694977,0.03822104,0.28295951,1.42488577,5.51815160,0.35333476,0.00000000,0.14378231,1.58004145
-2.39219610,8.34386824,0.03630472,0.28439034,1.41092798,5.38511828,0.34298636,0.00000000,0.14486825,1.56908966
-2.38619310,8.20701922,0.03471162,0.28592121,1.39929593,5.26568829,0.33293975,0.00000000,0.14544667,1.55979980
-2.38019010,8.08493611,0.03342640,0.28755878,1.39006059,5.15852482,0.32330349,0.00000000,0.14552408,1.55215665
-2.37418709,7.97596458,0.03242924,0.28929852,1.38320451,5.06217934,0.31417087,0.00000000,0.14512055,1.54608996
-2.36818409,7.87829454,0.03169667,0.29112323,1.37861819,4.97512564,0.30561707,0.00000000,0.14426922,1.54147139
-2.36218109,7.78999317,0.03120225,0.29300206,1.37609930,4.89579362,0.29769686,0.00000000,0.14301521,1.53811277
-2.35617809,7.70903817,0.03091737,0.29489013,1.37535486,4.82260135,0.29044290,0.00000000,0.14141400,1.53576595
-2.35017509,7.63335056,0.03081194,0.29672875,1.37600661,4.75398463,0.28386474,0.00000000,0.13952934,1.53412462
-2.34417209,7.56082675,0.03085507,0.29844628,1.37759956,4.68842326,0.27794857,0.00000000,0.13743072,1.53282817
-2.33816908,7.48936973,0.03101570,0.29995976,1.37961353,4.62446382,0.27265783,0.00000000,0.13519056,1.53146787
-2.33216608,7.41691919,0.03126315,0.30117701,1.38147746,4.56073859,0.26793456,0.00000000,0.13288132,1.52959525
-2.32616308,7.34148095,0.03156766,0.30199943,1.38258604,4.49598110,0.26370159,0.00000000,0.13057240,1.52673256
-2.32016008,7.26115555,0.03190081,0.30232514,1.38231818,4.42903827,0.25986534,0.00000000,0.12832737,1.52238521
-2.31415708,7.17416625,0.03223592,0.30205253,1.38005654,4.35887989,0.25631933,0.00000000,0.12620126,1.51605569
-2.30815408,7.07888630,0.03254833,0.30108391,1.37520766,4.28460567,0.25294808,0.00000000,0.12423834,1.50725859
-2.30215108,6.97386547,0.03281574,0.29932928,1.36722162,4.20545058,0.24963139,0.00000000,0.12247034,1.49553618
-2.29614807,6.85785544,0.03301834,0.29670988,1.35561080,4.12078879,0.24624872,0.00000000,0.12091523,1.48047386
-2.29014507,6.72983356,0.03313901,0.29316151,1.33996670,4.03013653,0.24268367,0.00000000,0.11957662,1.46171497
-2.28414207,6.58902445,0.03316342,0.28863739,1.31997440,3.93315421,0.23882812,0.00000000,0.11844383,1.43897422
-2.27813907,6.43491867,0.03308009,0.28311043,1.29542391,3.82964777,0.23458623,0.00000000,0.11749260,1.41204926
-2.27213607,6.26728758,0.03288041,0.27657493,1.26621807,3.71956928,0.22987778,0.00000000,0.11668635,1.38082975
-2.26613307,6.08619371,0.03255860,0.26904744,1.23237671,3.60301655,0.22464102,0.00000000,0.11597807,1.34530370
-2.26013007,5.89199583,0.03211169,0.26056696,1.19403683,3.48023166,0.21883478,0.00000000,0.11531260,1.30556060
-2.25412706,5.68534814,0.03153938,0.25119435,1.15144906,3.35159785,0.21243986,0.00000000,0.11462925,1.26179136
-2.24812406,5.46719308,0.03084391,0.24101095,1.10497033,3.21763485,0.20545963,0.00000000,0.11386466,1.21428504
-2.24212106,5.23874765,0.03002993,0.23011668,1.05505342,3.07899190,0.19791990,0.00000000,0.11295570,1.16342246
-2.23611806,5.00148327,0.02910426,0.21862746,1.00223370,2.93643877,0.18986801,0.00000000,0.11184237,1.10966710
-2.23011506,4.75709953,0.02807565,0.20667229,0.94711368,2.79085418,0.18137138,0.00000000,0.11047043,1.05355367
-2.22411206,4.50749236,0.02695458,0.19438997,0.89034623,2.64321200,0.17251546,0.00000000,0.10879381,0.99567478
-2.21810905,4.25471761,0.02575293,0.18192570,0.83261700,2.49456513,0.16340127,0.00000000,0.10677656,0.93666646
-2.21210605,4.00095099,0.02448370,0.16942765,0.77462687,2.34602736,0.15414266,0.00000000,0.10439437,0.87719300
-2.20610305,3.74844551,0.02316071,0.15704368,0.71707514,2.19875365,0.14486342,0.00000000,0.10163549,0.81793176
-2.20010005,3.49948783,0.02179828,0.14491831,0.66064392,2.05391916,0.13569432,0.00000000,0.09850119,0.75955849
-2.19409705,3.25635460,0.02041096,0.13318997,0.60598444,1.91269758,0.12677025,0.00000000,0.09500558,0.70273370
-2.18809405,3.02127015,0.01901316,0.12198883,0.55370549,1.77623935,0.11822752,0.00000000,0.09117502,0.64809040
-2.18209105,2.79636653,0.01761896,0.11143491,0.50436423,1.64565033,0.11020141,0.00000000,0.08704692,0.59622356
-2.17608804,2.58364688,0.01624178,0.10163686,0.45845960,1.52197135,0.10282397,0.00000000,0.08266833,0.54768148
-2.17008504,2.38495278,0.01489421,0.09269106,0.41642810,1.40615933,0.09622211,0.00000000,0.07809409,0.50295903
-2.16408204,2.20193615,0.01358778,0.08468134,0.37864191,1.29907018,0.09051606,0.00000000,0.07338484,0.46249279
-2.15807904,2.03603590,0.01233287,0.07767887,0.34540891,1.20144395,0.08581793,0.00000000,0.06860492,0.42665789
-2.15207604,1.88845958,0.01113854,0.07174259,0.31697434,1.11389253,0.08223060,0.00000000,0.06382026,0.39576632
-2.14607304,1.76016961,0.01001250,0.06691962,0.29352369,1.03688992,0.07984671,0.00000000,0.05909636,0.37006647
-2.14007004,1.65187422,0.00896110,0.06324604,0.27518618,0.97076531,0.07874765,0.00000000,0.05449639,0.34974346
-2.13406703,1.56402235,0.00798931,0.06074747,0.26203868,0.91569887,0.07900262,0.00000000,0.05007958,0.33492006
-2.12806403,1.49680245,0.00710081,0.05943978,0.25410940,0.87172036,0.08066757,0.00000000,0.04589984,0.32565798
-2.12206103,1.45014452,0.00629803,0.05932956,0.25138121,0.83871022,0.08378409,0.00000000,0.04200465,0.32195900
-2.11605803,1.42372508,0.00558228,0.06041454,0.25379422,0.81640325,0.08837809,0.00000000,0.03843432,0.32376616
-2.11005503,1.41697477,0.00495384,0.06268363,0.26124762,0.80439453,0.09445841,0.00000000,0.03522146,0.33096461
-2.10405203,1.42908824,0.00441211,0.06611695,0.27360056,0.80214755,0.10201531,0.00000000,0.03239075,0.34338230
-2.09804902,1.45903630,0.00395569,0.07068553,0.29067236,0.80900418,0.11101888,0.00000000,0.02995905,0.36079053
-2.09204602,1.50558014,0.00358254,0.07635087,0.31224212,0.82419643,0.12141760,0.00000000,0.02793551,0.38290454
-2.08604302,1.56728772,0.00329005,0.08306450,0.33804796,0.84685972,0.13313696,0.00000000,0.02632204,0.40938443
-2.08004002,1.64255238,0.00307513,0.09076737,0.36778634,0.87604743,0.14607843,0.00000000,0.02511375,0.43983660
-2.07403702,1.72961380,0.00293430,0.09938946,0.40111183,0.91074649,0.16011883,0.00000000,0.02429954,0.47381606
-2.06803402,1.82658140,0.00286374,0.10884945,0.43763759,0.94989386,0.17511029,0.00000000,0.02386271,0.51083001
-2.06203102,1.93146025,0.00285927,0.11905467,0.47693709,0.99239356,0.19088086,0.00000000,0.02378154,0.55034269
-2.05602801,2.04217950,0.00291644,0.12990140,0.51854727,1.03713401,0.20723601,0.00000000,0.02402993,0.59178208
-2.05002501,2.15662318,0.00303047,0.14127554,0.56197342,1.08300553,0.22396092,0.00000000,0.02457793,0.63454814
-2.04402201,2.27266317,0.00319628,0.15305379,0.60669589,1.12891749,0.24082373,0.00000000,0.02539232,0.67802297
-2.03801901,2.38819386,0.00340847,0.16510521,0.65217859,1.17381523,0.25757971,0.00000000,0.02643714,0.72158248
-2.03201601,2.50116812,0.00366130,0.17729333,0.69787915,1.21669608,0.27397622,0.00000000,0.02767414,0.76460953
-2.02601301,2.60963358,0.00394873,0.18947861,0.74326041,1.25662456,0.28975851,0.00000000,0.02906337,0.80650798
-2.02001001,2.71176865,0.00426442,0.20152128,0.78780294,1.29274638,0.30467601,0.00000000,0.03056362,0.84671729
-2.01400700,2.80591718,0.00460177,0.21328438,0.83101774,1.32430104,0.31848902,0.00000000,0.03213302,0.88472699
-2.00800400,2.89062069,0.00495401,0.22463699,0.87245889,1.35063295,0.33097552,0.00000000,0.03372955,0.92009039
-2.00200100,2.96464720,0.00531427,0.23545729,0.91173511,1.37120077,0.34193791,0.00000000,0.03531174,0.95243690
-1.99599800,3.02701560,0.00567572,0.24563554,0.94851975,1.38558492,0.35120921,0.00000000,0.03683923,0.98148222
-1.98999500,3.07701451,0.00603174,0.25507668,0.98255853,1.39349322,0.35865873,0.00000000,0.03827355,1.00703582
-1.98399200,3.11421490,0.00637604,0.26370238,1.01367435,1.39476435,0.36419667,0.00000000,0.03957877,1.02900528
-1.97798899,3.13847589,0.00670290,0.27145252,1.04176900,1.38936935,0.36777769,0.00000000,0.04072225,1.04739704
-1.97198599,3.14994313,0.00700733,0.27828593,1.06682125,1.37741089,0.36940305,0.00000000,0.04167530,1.06231349
-1.96598299,3.14903988,0.00728532,0.28418035,1.08888150,1.35912040,0.36912139,0.00000000,0.04241389,1.07394629
-1.95997999,3.13645075,0.00753400,0.28913160,1.10806305,1.33485306,0.36702804,0.00000000,0.04291916,1.08256631
-1.95397699,3.11309872,0.00775179,0.29315204,1.12453039,1.30508062,0.36326277,0.00000000,0.04317793,1.08851044
-1.94797399,3.08011600,0.00793864,0.29626830,1.13848519,1.27038213,0.35800624,0.00000000,0.04318301,1.09216606
-1.94197099,3.03880991,0.00809603,0.29851849,1.15015062,1.23143277,0.35147518,0.00000000,0.04293341,1.09395374
-1.93596798,2.99062475,0.00822715,0.29994909,1.15975502,1.18899072,0.34391646,0.00000000,0.04243433,1.09430909
-1.92996498,2.93710120,0.00833684,0.30061156,1.16751585,1.14388238,0.33560036,0.00000000,0.04169702,1.09366479
-1.92396198,2.87983454,0.00843159,0.30055900,1.17362480,1.09698615,0.32681326,0.00000000,0.04073842,1.09243342
-1.91795898,2.82043312,0.00851948,0.29984307,1.17823511,1.04921498,0.31784993,0.00000000,0.03958067,1.09099221
-1.91195598,2.76047848,0.00861002,0.29851124,1.18145174,1.00149800,0.30900581,0.00000000,0.03825048,1.08967023
-1.90595298,2.70148840,0.00871396,0.29660463,1.18332523,0.95476167,0.30056943,0.00000000,0.03677827,1.08873867
-1.89994997,2.64488380,0.00884310,0.29415660,1.18384929,0.90991074,0.29281520,0.00000000,0.03519739,1.08840458
-1.89394697,2.59196059,0.00901002,0.29119203,1.18296271,0.86780959,0.28599682,0.00000000,0.03354312,1.08880823
-1.88794397,2.54386684,0.00922783,0.28772740,1.18055500,0.82926429,0.28034135,0.00000000,0.03185176,1.09002397
-1.88194097,2.50158593,0.00950991,0.28377172,1.17647583,0.79500595,0.27604427,0.00000000,0.03015968,1.09206456
-1.87593797,2.46592566,0.00986964,0.27932807,1.17054739,0.76567584,0.27326532,0.00000000,0.02850247,1.09488833
-1.86993497,2.43751345,0.01032020,0.27439570,1.16257899,0.74181277,0.27212553,0.00000000,0.02691419,1.09840877
-1.86393197,2.41679744,0.01087441,0.26897263,1.15238304,0.72384313,0.27270523,0.00000000,0.02542672,1.10250601
-1.85792896,2.40405319,0.01154456,0.26305836,1.13979146,0.71207418,0.27504319,0.00000000,0.02406931,1.10703932
-1.85192596,2.39939567,0.01234245,0.25665676,1.12467140,0.70669073,0.27913683,0.00000000,0.02286826,1.11186030
-1.84592296,2.40279609,0.01327940,0.24977866,1.10693964,0.70775561,0.28494361,0.00000000,0.02184683,1.11682591
-1.83991996,2.41410318,0.01436635,0.24244431,1.08657476,0.71521413,0.29238348,0.00000000,0.02102533,1.12181113
-1.83391696,2.43306838,0.01561413,0.23468520,1.06362640,0.72890241,0.30134241,0.00000000,0.02042136,1.12672059
-1.82791396,2.45937441,0.01703370,0.22654550,1.03822147,0.74855965,0.31167696,0.00000000,0.02005024,1.13149923
-1.82191096,2.49266670,0.01863656,0.21808276,1.01056690,0.77384388,0.32321977,0.00000000,0.01992561,1.13614159
-1.81590795,2.53258687,0.02043509,0.20936807,0.98094904,0.80435089,0.33578594,0.00000000,0.02006006,1.14069976
-1.80990495,2.57880746,0.02244301,0.20048548,0.94972995,0.83963562,0.34918009,0.00000000,0.02046595,1.14529006
-1.80390195,2.63106690,0.02467576,0.19153105,0.91734096,0.87923522,0.36320392,0.00000000,0.02115616,1.15009832
-1.79789895,2.68920349,0.02715084,0.18261121,0.88427390,0.92269288,0.37766404,0.00000000,0.02214488,1.15538387
-1.79189595,2.75318700,0.02988808,0.17384091,0.85107059,0.96958126,0.39237983,0.00000000,0.02344834,1.16148222
-1.78589295,2.82314626,0.03290970,0.16534147,0.81831129,1.01952453,0.40719095,0.00000000,0.02508541,1.16880617
-1.77988994,2.89939118,0.03624032,0.15723821,0.78660233,1.07221772,0.42196421,0.00000000,0.02707807,1.17784531
-1.77388694,2.98242728,0.03990661,0.14965814,0.75656373,1.12744222,0.43659943,0.00000000,0.02945165,1.18916356
-1.76788394,3.07296120,0.04393680,0.14272761,0.72881690,1.18507658,0.45103399,0.00000000,0.03223490,1.20339435
-1.76188094,3.17189559,0.04835992,0.13657008,0.70397285,1.24510157,0.46524572,0.00000000,0.03545966,1.22123316
-1.75587794,3.28031219,0.05320474,0.13130407,0.68262096,1.30759888,0.47925392,0.00000000,0.03916041,1.24342693
-1.74987494,3.39944228,0.05849846,0.12704119,0.66531838,1.37274329,0.49311827,0.00000000,0.04337335,1.27075993
-1.74387194,3.53062437,0.06426523,0.12388442,0.65257999,1.44078807,0.50693568,0.00000000,0.04813529,1.30403606
-1.73786893,3.67524945,0.07052441,0.12192642,0.64486888,1.51204410,0.52083489,0.00000000,0.05348218,1.34405725
-1.73186593,3.83469488,0.07728875,0.12124805,0.64258720,1.58685339,0.53496924,0.00000000,0.05944743,1.39159819
-1.72586293,4.01024893,0.08456253,0.12191692,0.64606723,1.66555805,0.54950753,0.00000000,0.06605999,1.44737774
-1.71985993,4.20302843,0.09233970,0.12398596,0.65556282,1.74846608,0.56462362,0.00000000,0.07334222,1.51202760
-1.71385693,4.41389275,0.10060216,0.12749213,0.67124094,1.83581559,0.58048504,0.00000000,0.08130776,1.58605918
-1.70785393,4.64335791,0.10931831,0.13245508,0.69317386,1.92773925,0.59724117,0.00000000,0.08995935,1.66982984
-1.70185093,4.89151485,0.11844189,0.13887589,0.72133179,2.02423085,0.61501162,0.00000000,0.09928675,1.76350980
-1.69584792,5.15795632,0.12791123,0.14673598,0.75557666,2.12511587,0.63387534,0.00000000,0.10926484,1.86705143
-1.68984492,5.44171644,0.13764904,0.15599613,0.79565730,2.23002776,0.65386101,0.00000000,0.11985205,1.98016252
-1.68384192,5.74122703,0.14756276,0.16659572,0.84120657,2.33839143,0.67493936,0.00000000,0.13098920,2.10228517
-1.67783892,6.05429431,0.15754542,0.17845242,0.89174090,2.44941540,0.69701769,0.00000000,0.14259878,2.23258217
-1.67183592,6.37809849,0.16747728,0.19146221,0.94666289,2.56209315,0.71993718,0.00000000,0.15458491,2.36993200
-1.66583292,6.70921849,0.17722788,0.20549995,1.00526714,2.67521445,0.74347307,0.00000000,0.16683390,2.51293399
-1.65982991,7.04368232,0.18665881,0.22042064,1.06675002,2.78738642,0.76733785,0.00000000,0.17921552,2.65992418
-1.65382691,7.37704315,0.19562686,0.23606128,1.13022315,2.89706390,0.79118752,0.00000000,0.19158505,2.80900248
-1.64782391,7.70447925,0.20398759,0.25224350,1.19473091,3.00258824,0.81463070,0.00000000,0.20378595,2.95807098
-1.64182091,8.02091556,0.21159915,0.26877691,1.25927162,3.10223313,0.83724025,0.00000000,0.21565329,3.10488261
-1.63581791,8.32116275,0.21832628,0.28546317,1.32282202,3.19425573,0.85856709,0.00000000,0.22701776,3.24709924
-1.62981491,8.60006936,0.22404423,0.30210068,1.38436430,3.27695119,0.87815567,0.00000000,0.23771015,3.38235720
-1.62381191,8.85268123,0.22864249,0.31848983,1.44291502,3.34870835,0.89556043,0.00000000,0.24756616,3.50833828
-1.61780890,9.07440246,0.23202827,0.33443866,1.49755475,3.40806439,0.91036275,0.00000000,0.25643144,3.62284342
-1.61180590,9.26115127,0.23412941,0.34976862,1.54745743,3.45375618,0.92218757,0.00000000,0.26416658,3.72386634
-1.60580290,9.40950453,0.23489681,0.36432050,1.59191808,3.48476627,0.93071909,0.00000000,0.27065191,3.80966405
-1.59979990,9.51682495,0.23430605,0.37796004,1.63037796,3.50036157,0.93571492,0.00000000,0.27579184,3.87882118
-1.59379690,9.58136525,0.23235831,0.39058313,1.66244572,3.50012315,0.93701805,0.00000000,0.27951865,3.93030529
-1.58779390,9.60234501,0.22908052,0.40212041,1.68791380,3.48396594,0.93456622,0.00000000,0.28179540,3.96351056
-1.58179090,9.57999635,0.22452458,0.41254087,1.70676912,3.45214750,0.92839816,0.00000000,0.28261797,3.97828774
-1.57578789,9.51557644,0.21876596,0.42185456,1.71919754,3.40526559,0.91865651,0.00000000,0.28201596,3.97495873
-1.56978489,9.41134577,0.21190144,0.43011400,1.72558173,3.34424458,0.90558728,0.00000000,0.28005244,3.95431499
-1.56378189,9.27051297,0.20404635,0.43741432,1.72649249,3.27031129,0.88953573,0.00000000,0.27682261,3.91759940
-1.55777889,9.09714786,0.19533120,0.44389199,1.72267360,3.18496132,0.87093879,0.00000000,0.27245116,3.86647231
-1.55177589,8.89606634,0.18589803,0.44972225,1.71502097,3.08991717,0.85031429,0.00000000,0.26708873,3.80296278
-1.54577289,8.67269126,0.17589653,0.45511512,1.70455650,2.98707979,0.82824741,0.00000000,0.26090725,3.72940704
-1.53976988,8.43289480,0.16548003,0.46031014,1.69239792,2.87847552,0.80537458,0.00000000,0.25409468,3.64837654
-1.53376688,8.18282826,0.15480169,0.46557007,1.67972545,2.76620037,0.78236559,0.00000000,0.24684908,3.56259835
-1.52776388,7.92874570,0.14401083,0.47117352,1.66774656,2.65236368,0.75990438,0.00000000,0.23937240,3.47487114
-1.52176088,7.67682788,0.13324965,0.47740686,1.65765994,2.53903322,0.73866926,0.00000000,0.23186418,3.38797981
-1.51575788,7.43301266,0.12265043,0.48455564,1.65061994,2.42818343,0.71931302,0.00000000,0.22451551,3.30461204
-1.50975488,7.20283768,0.11233323,0.49289564,1.64770245,2.32164869,0.70244384,0.00000000,0.21750331,3.22727981
-1.50375188,6.99130032,0.10240420,0.50268396,1.64987341,2.22108273,0.68860738,0.00000000,0.21098539,3.15824840
-1.49774887,6.80273921,0.09295448,0.51415038,1.65796059,2.12792552,0.67827087,0.00000000,0.20509622,3.09947530
-1.49174587,6.64074033,0.08405971,0.52748920,1.67262960,2.04337815,0.67180947,0.00000000,0.19994384,3.05256079
-1.48574287,6.50806993,0.07578012,0.54285191,1.69436450,1.96838639,0.66949550,0.00000000,0.19560773,3.01871134
-1.47973987,6.40663525,0.06816115,0.56034088,1.72345372,1.90363268,0.67149091,0.00000000,0.19213788,2.99871675
-1.47373687,6.33747325,0.06123444,0.58000435,1.75998135,1.84953671,0.67784301,0.00000000,0.18955502,2.99294102
