energy_ev,total_up,Hg_p_up,Hg_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.80790395,1.45755488,0.58796619,0.29426100,0.25017845,0.00488198,0.30844860,0.33588937
-5.80190095,1.40759679,0.57330728,0.28065853,0.25216545,0.00469171,0.30023906,0.32130387
-5.79589795,1.35995996,0.56053203,0.26706816,0.25618472,0.00451703,0.29171609,0.30617214
-5.78989495,1.31559533,0.54999970,0.25373047,0.26225459,0.00436099,0.28311159,0.29081776
-5.78389195,1.27540873,0.54206215,0.24088122,0.27037197,0.00422642,0.27464222,0.27556566
-5.77788894,1.24022837,0.53704909,0.22874401,0.28050898,0.00411581,0.26650206,0.26073220
-5.77188594,1.21077544,0.53525432,0.21752366,0.29261000,0.00403121,0.25885655,0.24661608
-5.76588294,1.18763880,0.53692326,0.20740032,0.30658930,0.00397418,0.25183787,0.23349030
-5.75987994,1.17125457,0.54224218,0.19852473,0.32232950,0.00394570,0.24554200,0.22159538
-5.75387694,1.16189117,0.55132932,0.19101442,0.33968083,0.00394611,0.24002729,0.21113396
-5.74787394,1.15964008,0.56422817,0.18495123,0.35846142,0.00397511,0.23531475,0.20226670
-5.74187094,1.16441254,0.58090305,0.18037981,0.37845868,0.00403171,0.23138977,0.19510970
-5.73586793,1.17594190,0.60123694,0.17730740,0.39943163,0.00411425,0.22820517,0.18973314
-5.72986493,1.19379155,0.62503183,0.17570455,0.42111440,0.00422044,0.22568536,0.18616132
-5.72386193,1.21736782,0.65201143,0.17550688,0.44322062,0.00434739,0.22373134,0.18437381
-5.71785893,1.24593753,0.68182627,0.17661775,0.46544881,0.00449167,0.22222625,0.18430774
-5.71185593,1.27864946,0.71406127,0.17891165,0.48748851,0.00464942,0.22104128,0.18586103
-5.70585293,1.31455921,0.74824552,0.18223830,0.50902719,0.00481642,0.22004154,0.18889653
-5.69984992,1.35265672,0.78386444,0.18642735,0.52975765,0.00498820,0.21909177,0.19324693
-5.69384692,1.39189586,0.82037387,0.19129344,0.54938584,0.00516020,0.21806163,0.19872029
-5.68784392,1.43122527,0.85721617,0.19664166,0.56763889,0.00532783,0.21683037,0.20510619
-5.68184092,1.46961980,0.89383784,0.20227323,0.58427322,0.00548666,0.21529085,0.21218226
-5.67583792,1.50611173,0.92970832,0.20799121,0.59908240,0.00563252,0.21335276,0.21972103
-5.66983492,1.53982102,0.96433949,0.21360620,0.61190462,0.00576164,0.21094498,0.22749692
-5.66383192,1.56998363,0.99730520,0.21894183,0.62262954,0.00587076,0.20801712,0.23529326
-5.65782891,1.59597711,1.02826012,0.22383987,0.63120407,0.00595719,0.20454031,0.24290902
-5.65182591,1.61734253,1.05695710,0.22816490,0.63763710,0.00601900,0.20050715,0.25016517
-5.64582291,1.63380188,1.08326204,0.23180821,0.64200252,0.00605495,0.19593105,0.25691037
-5.63981991,1.64526993,1.10716552,0.23469095,0.64444062,0.00606466,0.19084492,0.26302578
-5.63381691,1.65186006,1.12879017,0.23676625,0.64515730,0.00604852,0.18529936,0.26842877
-5.62781391,1.65388312,1.14839293,0.23802034,0.64442110,0.00600775,0.17936046,0.27307532
-5.62181091,1.65183912,1.16636177,0.23847237,0.64255783,0.00594430,0.17310715,0.27696096
-5.61580790,1.64640138,1.18320603,0.23817315,0.63994262,0.00586084,0.16662843,0.28012009
-5.60980490,1.63839342,1.19954058,0.23720251,0.63698968,0.00576062,0.16002033,0.28262369
-5.60380190,1.62875880,1.21606357,0.23566564,0.63413963,0.00564737,0.15338277,0.28457535
-5.59779890,1.61852481,1.23352844,0.23368826,0.63184484,0.00552515,0.14681641,0.28610579
-5.59179590,1.60876110,1.25271087,0.23141092,0.63055319,0.00539821,0.14041957,0.28736604
-5.58579290,1.60053461,1.27437181,0.22898265,0.63069068,0.00527084,0.13428520,0.28851947
-5.57978989,1.59486257,1.29921813,0.22655407,0.63264354,0.00514717,0.12849808,0.28973304
-5.57378689,1.59266545,1.32786247,0.22427046,0.63674063,0.00503105,0.12313223,0.29116821
-5.56778389,1.59472189,1.36078430,0.22226492,0.64323681,0.00492588,0.11824875,0.29297181
-5.56178089,1.60162781,1.39829408,0.22065195,0.65229820,0.00483449,0.11389391,0.29526740
-5.55577789,1.61376156,1.44050257,0.21952191,0.66398995,0.00475901,0.11009778,0.29814753
-5.54977489,1.63125710,1.48729710,0.21893638,0.67826736,0.00470080,0.10687338,0.30166729
-5.54377189,1.65398662,1.53832637,0.21892488,0.69497100,0.00466043,0.10421630,0.30583958
-5.53776888,1.68155388,1.59299509,0.21948292,0.71382603,0.00463760,0.10210499,0.31063220
-5.53176588,1.71329892,1.65046932,0.22057166,0.73444642,0.00463120,0.10050153,0.31596723
-5.52576288,1.74831423,1.70969264,0.22211911,0.75634365,0.00463934,0.09935300,0.32172246
-5.51975988,1.78547211,1.76941310,0.22402284,0.77894013,0.00465945,0.09859338,0.32773509
-5.51375688,1.82346221,1.82822008,0.22615411,0.80158672,0.00468836,0.09814593,0.33380749
-5.50775388,1.86083775,1.88458958,0.22836318,0.82358369,0.00472247,0.09792585,0.33971462
-5.50175088,1.89606849,1.93693634,0.23048563,0.84420453,0.00475785,0.09784333,0.34521302
-5.49574787,1.92759817,1.98367026,0.23234930,0.86272132,0.00479043,0.09780666,0.35005074
-5.48974487,1.95390381,2.02325486,0.23378158,0.87843086,0.00481617,0.09772548,0.35397784
-5.48374187,1.97355421,2.05426490,0.23461669,0.89068016,0.00483120,0.09751384,0.35675691
-5.47773887,1.98526499,2.07544058,0.23470261,0.89889027,0.00483198,0.09709306,0.35817307
-5.47173587,1.98794766,2.08573573,0.23390734,0.90257743,0.00481542,0.09639432,0.35804314
-5.46573287,1.98075056,2.08435788,0.23212421,0.90137043,0.00477901,0.09536072,0.35622332
-5.45972986,1.96308992,2.07079817,0.22927606,0.89502355,0.00472087,0.09394890,0.35261523
-5.45372686,1.93466974,2.04485001,0.22531800,0.88342452,0.00463987,0.09213006,0.34716990
-5.44772386,1.89548992,2.00661567,0.22023884,0.86659718,0.00453556,0.08989041,0.33988979
-5.44172086,1.84584243,1.95650077,0.21406105,0.84469885,0.00440826,0.08723097,0.33082850
-5.43571786,1.78629622,1.89519709,0.20683934,0.81801267,0.00425896,0.08416692,0.32008850
-5.42971486,1.71767180,1.82365498,0.19865799,0.78693540,0.00408930,0.08072629,0.30781700
-5.42371186,1.64100709,1.74304676,0.18962710,0.75196134,0.00390145,0.07694843,0.29420010
-5.41770885,1.55751644,1.65472326,0.17987801,0.71366326,0.00369804,0.07288194,0.27945574
-5.41170585,1.46854496,1.56016554,0.16955808,0.67267136,0.00348204,0.06858253,0.26382566
-5.40570285,1.37552041,1.46093440,0.15882524,0.62965117,0.00325664,0.06411067,0.24756692
-5.39969985,1.27990492,1.35861974,0.14784231,0.58528153,0.00302516,0.05952931,0.23094329
-5.39369685,1.18314858,1.25479219,0.13677173,0.54023351,0.00279088,0.05490162,0.21421690
-5.38769385,1.08664694,1.15095890,0.12577048,0.49515111,0.00255699,0.05028901,0.19764056
-5.38169085,0.99170368,1.04852501,0.11498574,0.45063450,0.00232649,0.04574930,0.18145098
-5.37568784,0.89949991,0.94876211,0.10455129,0.40722623,0.00210210,0.04133531,0.16586306
-5.36968484,0.81107064,0.85278441,0.09458461,0.36540077,0.00188621,0.03709373,0.15106559
-5.36368184,0.72728889,0.76153300,0.08518505,0.32555753,0.00168085,0.03306438,0.13721822
-5.35767884,0.64885727,0.67576798,0.07643271,0.28801723,0.00148766,0.02927986,0.12444984
-5.35167584,0.57630684,0.59606818,0.06838827,0.25302157,0.00130791,0.02576548,0.11285831
-5.34567284,0.51000228,0.52283761,0.06109351,0.22073565,0.00114247,0.02253958,0.10251136
-5.33966983,0.45015270,0.45631761,0.05457259,0.19125292,0.00099187,0.01961401,0.09344865
-5.33366683,0.39682701,0.39660365,0.04883376,0.16460201,0.00085633,0.01699495,0.08568468
-5.32766383,0.34997252,0.34366550,0.04387159,0.14075500,0.00073580,0.01468373,0.07921242
-5.32166083,0.30943593,0.29736945,0.03966944,0.11963654,0.00063002,0.01267790,0.07400747
-5.31565783,0.27498527,0.25750157,0.03620206,0.10113334,0.00053853,0.01097221,0.07003249
-5.30965483,0.24633206,0.22379070,0.03343826,0.08510366,0.00046079,0.00955967,0.06724177
-5.30365183,0.22315253,0.19593037,0.03134352,0.07138632,0.00039614,0.00843249,0.06558565
-5.29764882,0.20510734,0.17359881,0.02988234,0.05980887,0.00034393,0.00758295,0.06501471
-5.29164582,0.19185893,0.15647637,0.02902038,0.05019499,0.00030350,0.00700414,0.06548350
-5.28564282,0.18308622,0.14425985,0.02872625,0.04237048,0.00027423,0.00669050,0.06695366
-5.27963982,0.17849616,0.13667361,0.02897291,0.03616832,0.00025556,0.00663826,0.06939641
-5.27363682,0.17783204,0.13347700,0.02973861,0.03143222,0.00024701,0.00684560,0.07279412
-5.26763382,0.18087824,0.13446836,0.03100738,0.02801922,0.00024818,0.00731266,0.07714106
-5.26163082,0.18746179,0.13948548,0.03276906,0.02580096,0.00025874,0.00804137,0.08244316
-5.25562781,0.19745043,0.14840281,0.03501886,0.02466408,0.00027847,0.00903508,0.08871679
-5.24962481,0.21074780,0.16112568,0.03775643,0.02450966,0.00030716,0.01029798,0.09598659
-5.24362181,0.22728571,0.17758193,0.04098454,0.02525193,0.00034470,0.01183442,0.10428240
-5.23761881,0.24701419,0.19771129,0.04470744,0.02681643,0.00039094,0.01364809,0.11363538
-5.23161581,0.26988961,0.22145328,0.04892880,0.02913774,0.00044575,0.01574107,0.12407335
-5.22561281,0.29586148,0.24873389,0.05364960,0.03215687,0.00050896,0.01811290,0.13561582
-5.21960980,0.32485865,0.27945197,0.05886579,0.03581863,0.00058031,0.02075953,0.14826856
-5.21360680,0.35677547,0.31346588,0.06456599,0.04006899,0.00065946,0.02367243,0.16201827
-5.20760380,0.39145871,0.35058112,0.07072929,0.04485252,0.00074592,0.02683767,0.17682748
-5.20160080,0.42869599,0.39053960,0.07732338,0.05011027,0.00083908,0.03023523,0.19263004
-5.19559780,0.46820638,0.43301132,0.08430293,0.05577785,0.00093812,0.03383844,0.20932747
-5.18959480,0.50963381,0.47758901,0.09160855,0.06178416,0.00104208,0.03761368,0.22678649
-5.18359180,0.55254398,0.52378625,0.09916629,0.06805060,0.00114979,0.04152036,0.24483792
-5.17758879,0.59642504,0.57103939,0.10688784,0.07449083,0.00125992,0.04551113,0.26327718
-5.17158579,0.64069237,0.61871367,0.11467138,0.08101127,0.00137096,0.04953253,0.28186663
-5.16558279,0.68469763,0.66611336,0.12240324,0.08751212,0.00148128,0.05352586,0.30033949
-5.15957979,0.72774177,0.71249591,0.12996020,0.09388909,0.00158912,0.05742834,0.31840566
-5.15357679,0.76909179,0.75708966,0.13721249,0.10003551,0.00169266,0.06117467,0.33575905
-5.14757379,0.80800058,0.79911450,0.14402727,0.10584502,0.00179008,0.06469865,0.35208622
-5.14157079,0.84372921,0.83780477,0.15027261,0.11121454,0.00187955,0.06793509,0.36707615
-5.13556778,0.87557052,0.87243345,0.15582166,0.11604744,0.00195936,0.07082173,0.38043050
-5.12956478,0.90287326,0.90233656,0.16055689,0.12025675,0.00202792,0.07330122,0.39187414
-5.12356178,0.92506540,0.92693664,0.16437422,0.12376834,0.00208382,0.07532294,0.40116532
-5.11755878,0.94167562,0.94576439,0.16718685,0.12652371,0.00212590,0.07684475,0.40810506
-5.11155578,0.95235203,0.95847713,0.16892855,0.12848258,0.00215326,0.07783443,0.41254528
-5.10555278,0.95687695,0.96487341,0.16955630,0.12962471,0.00216531,0.07827078,0.41439526
-5.09954977,0.95517721,0.96490290,0.16905213,0.12995131,0.00216180,0.07814438,0.41362610
-5.09354677,0.94732933,0.95867108,0.16742406,0.12948557,0.00214281,0.07745795,0.41027290
-5.08754377,0.93355931,0.94643834,0.16470617,0.12827250,0.00210873,0.07622621,0.40443468
-5.08154077,0.91423703,0.92861363,0.16095764,0.12637802,0.00206029,0.07447537,0.39627173
-5.07553777,0.88986545,0.90574283,0.15626096,0.12388722,0.00199852,0.07224220,0.38600086
-5.06953477,0.86106517,0.87849221,0.15071934,0.12090204,0.00192467,0.06957277,0.37388842
-5.06353177,0.82855498,0.84762793,0.14445348,0.11753824,0.00184025,0.06652082,0.36024164
-5.05752876,0.79312928,0.81399221,0.13759770,0.11392199,0.00174691,0.06314600,0.34539855
-5.05152576,0.75563343,0.77847733,0.13029588,0.11018601,0.00164639,0.05951194,0.32971692
-5.04552276,0.71693789,0.74199838,0.12269714,0.10646556,0.00154053,0.05568424,0.31356277
-5.03951976,0.67791237,0.70546601,0.11495154,0.10289434,0.00143113,0.05172858,0.29729881
-5.03351676,0.63940088,0.66975993,0.10720600,0.09960046,0.00131996,0.04770884,0.28127338
-5.02751376,0.60219858,0.63570434,0.09960049,0.09670262,0.00120870,0.04368549,0.26581017
-5.02151076,0.56703112,0.60404589,0.09226468,0.09430664,0.00109889,0.03971419,0.25119924
-5.01550775,0.53453726,0.57543495,0.08531513,0.09250241,0.00099190,0.03584467,0.23768945
-5.00950475,0.50525482,0.55041056,0.07885307,0.09136138,0.00088893,0.03211990,0.22548269
-5.00350175,0.47961062,0.52938933,0.07296270,0.09093460,0.00079096,0.02857556,0.21472986
-4.99749875,0.45791413,0.51265857,0.06771024,0.09125143,0.00069878,0.02523987,0.20552879
-4.99149575,0.44035496,0.50037343,0.06314342,0.09231887,0.00061297,0.02213362,0.19792405
-4.98549275,0.42700389,0.49255803,0.05929156,0.09412157,0.00053390,0.01927050,0.19190842
-4.97948974,0.41781722,0.48911023,0.05616609,0.09662243,0.00046178,0.01665759,0.18742615
-4.97348674,0.41264399,0.48980971,0.05376153,0.09976391,0.00039664,0.01429604,0.18437745
-4.96748374,0.41123572,0.49432900,0.05205665,0.10346976,0.00033838,0.01218186,0.18262436
-4.96148074,0.41325819,0.50224690,0.05101605,0.10764741,0.00028677,0.01030675,0.18199747
-4.95547774,0.41830489,0.51306392,0.05059188,0.11219070,0.00024151,0.00865899,0.18230330
-4.94947474,0.42591166,0.52621920,0.05072563,0.11698300,0.00020222,0.00722431,0.18333219
-4.94347174,0.43557220,0.54110850,0.05135014,0.12190070,0.00016846,0.00598665,0.18486627
-4.93746873,0.44675394,0.55710269,0.05239162,0.12681675,0.00013980,0.00492897,0.18668734
-4.93146573,0.45891413,0.57356643,0.05377167,0.13160444,0.00011577,0.00403389,0.18858445
-4.92546273,0.47151564,0.58987650,0.05540944,0.13614114,0.00009595,0.00328423,0.19036096
-4.91945973,0.48404231,0.60543946,0.05722361,0.14031192,0.00007992,0.00266353,0.19184085
-4.91345673,0.49601349,0.61970821,0.05913451,0.14401305,0.00006733,0.00215637,0.19287425
-4.90745373,0.50699757,0.63219710,0.06106606,0.14715521,0.00005785,0.00174869,0.19334192
-4.90145073,0.51662419,0.64249532,0.06294777,0.14966629,0.00005123,0.00142795,0.19315883
-4.89544772,0.52459499,0.65027819,0.06471649,0.15149385,0.00004727,0.00118329,0.19227650
-4.88944472,0.53069254,0.65531612,0.06631812,0.15260698,0.00004586,0.00100556,0.19068441
-4.88344172,0.53478735,0.65748117,0.06770910,0.15299764,0.00004693,0.00088733,0.18841022
-4.87743872,0.53684279,0.65675078,0.06885770,0.15268144,0.00005051,0.00082284,0.18551902
-4.87143572,0.53691767,0.65320882,0.06974499,0.15169771,0.00005669,0.00080797,0.18211165
-4.86543272,0.53516641,0.64704379,0.07036553,0.15010902,0.00006561,0.00084008,0.17832206
-4.85942971,0.53183679,0.63854417,0.07072773,0.14800003,0.00007749,0.00091793,0.17431393
-4.85342671,0.52726508,0.62809107,0.07085380,0.14547571,0.00009263,0.00104151,0.17027659
-4.84742371,0.52186873,0.61614830,0.07077926,0.14265905,0.00011134,0.00121192,0.16642032
-4.84142071,0.51613662,0.60324999,0.07055213,0.13968826,0.00013400,0.00143113,0.16297112
-4.83541771,0.51061702,0.58998619,0.07023161,0.13671344,0.00016102,0.00170183,0.16016509
-4.82941471,0.50590337,0.57698657,0.06988643,0.13389298,0.00019282,0.00202722,0.15824242
-4.82341171,0.50261838,0.56490278,0.06959281,0.13138960,0.00022985,0.00241078,0.15744116
-4.81740870,0.50139645,0.55438977,0.06943211,0.12936622,0.00027251,0.00285604,0.15799071
-4.81140570,0.50286508,0.54608655,0.06948824,0.12798179,0.00032121,0.00336633,0.16010533
-4.80540270,0.50762554,0.54059697,0.06984485,0.12738702,0.00037628,0.00394452,0.16397753
-4.79939970,0.51623338,0.53847084,0.07058247,0.12772032,0.00043799,0.00459280,0.16977159
-4.79339670,0.52917928,0.54018618,0.07177562,0.12910395,0.00050652,0.00531242,0.17761738
-4.78739370,0.54687082,0.54613287,0.07348996,0.13164043,0.00058194,0.00610346,0.18760443
-4.78139070,0.56961582,0.55659838,0.07577971,0.13540944,0.00066419,0.00696465,0.19977669
-4.77538769,0.59760775,0.57175604,0.07868527,0.14046519,0.00075306,0.00789322,0.21412800
-4.76938469,0.63091382,0.59165618,0.08223125,0.14683443,0.00084818,0.00888479,0.23059849
-4.76338169,0.66946637,0.61622072,0.08642498,0.15451503,0.00094903,0.00993332,0.24907222
-4.75737869,0.71305781,0.64524130,0.09125545,0.16347535,0.00105490,0.01103118,0.26937619
-4.75137569,0.76133975,0.67838127,0.09669291,0.17365427,0.00116492,0.01216922,0.29128092
-4.74537269,0.81382626,0.71518158,0.10268906,0.18496201,0.00127808,0.01333699,0.31450279
-4.73936968,0.86990162,0.75507050,0.10917790,0.19728160,0.00139321,0.01452300,0.33870819
-4.73336668,0.92883234,0.79737695,0.11607709,0.21047108,0.00150902,0.01571507,0.36351946
-4.72736368,0.98978320,0.84134713,0.12329004,0.22436629,0.00162415,0.01690076,0.38852272
-4.72136068,1.05183700,0.88616397,0.13070843,0.23878416,0.00173715,0.01806778,0.41327731
-4.71535768,1.11401728,0.93096867,0.13821518,0.25352647,0.00184658,0.01920453,0.43732657
-4.70935468,1.17531344,0.97488379,0.14568781,0.26838386,0.00195098,0.02030055,0.46020986
-4.70335168,1.23470715,1.01703693,0.15300194,0.28314010,0.00204898,0.02134698,0.48147512
-4.69734867,1.29119938,1.05658417,0.16003491,0.29757635,0.00213925,0.02233700,0.50069177
-4.69134567,1.34383676,1.09273256,0.16666935,0.31147542,0.00222064,0.02326612,0.51746330
-4.68534267,1.39173648,1.12476062,0.17279643,0.32462591,0.00229211,0.02413245,0.53143902
-4.67933967,1.43410872,1.15203633,0.17831895,0.33682601,0.00235283,0.02493675,0.54232464
-4.67333667,1.47027572,1.17403184,0.18315376,0.34788708,0.00240215,0.02568243,0.54989096
-4.66733367,1.49968693,1.19033455,0.18723376,0.35763682,0.00243965,0.02637535,0.55398055
-4.66133067,1.52192962,1.20065414,0.19050918,0.36592200,0.00246510,0.02702348,0.55451191
-4.65532766,1.53673479,1.20482554,0.19294821,0.37261087,0.00247849,0.02763642,0.55148106
-4.64932466,1.54397822,1.20280789,0.19453695,0.37759500,0.00248003,0.02822484,0.54496042
-4.64332166,1.54367687,1.19467966,0.19527867,0.38079081,0.00247009,0.02879978,0.53509517
-4.63731866,1.53598107,1.18063045,0.19519250,0.38214059,0.00244920,0.02937189,0.52209712
-4.63131566,1.52116289,1.16094992,0.19431159,0.38161323,0.00241805,0.02995073,0.50623652
-4.62531266,1.49960158,1.13601447,0.19268087,0.37920441,0.00237743,0.03054400,0.48783220
-4.61930965,1.47176675,1.10627239,0.19035457,0.37493646,0.00232819,0.03115686,0.46724043
-4.61330665,1.43820012,1.07222810,0.18739360,0.36885788,0.00227127,0.03179144,0.44484311
-4.60730365,1.39949681,1.03442626,0.18386285,0.36104233,0.00220759,0.03244638,0.42103576
-4.60130065,1.35628683,0.99343615,0.17982881,0.35158734,0.00213812,0.03311661,0.39621578
-4.59529765,1.30921753,0.94983710,0.17535725,0.34061248,0.00206377,0.03379331,0.37077158
-4.58929465,1.25893771,0.90420517,0.17051133,0.32825726,0.00198544,0.03446410,0.34507278
-4.58329165,1.20608360,0.85710157,0.16535015,0.31467854,0.00190396,0.03511339,0.31946193
-4.57728864,1.15126737,0.80906287,0.15992770,0.30004760,0.00182013,0.03572292,0.29424797
-4.57128564,1.09506794,0.76059326,0.15429226,0.28454688,0.00173465,0.03627251,0.26970139
-4.56528264,1.03802447,0.71215870,0.14848628,0.26836654,0.00164819,0.03674090,0.24605142
-4.55927964,0.98063214,0.66418300,0.14254665,0.25170074,0.00156134,0.03710667,0.22348476
-4.55327664,0.92334023,0.61704560,0.13650528,0.23474393,0.00147464,0.03734924,0.20214619
-4.54727364,0.86655199,0.57108093,0.13038995,0.21768718,0.00138856,0.03744981,0.18214041
-4.54127064,0.81062620,0.52657909,0.12422536,0.20071461,0.00130353,0.03739227,0.16353520
-4.53526763,0.75587987,0.48378765,0.11803417,0.18400020,0.00121996,0.03716402,0.14636543
-4.52926463,0.70259177,0.44291429,0.11183817,0.16770488,0.00113820,0.03675658,0.13063773
-4.52326163,0.65100656,0.40413016,0.10565922,0.15197417,0.00105858,0.03616613,0.11633558
-4.51725863,0.60133900,0.36757362,0.09952017,0.13693633,0.00098140,0.03539374,0.10342441
-4.51125563,0.55377820,0.33335437,0.09344550,0.12270120,0.00090695,0.03444547,0.09185671
-4.50525263,0.50849158,0.30155759,0.08746179,0.10935953,0.00083551,0.03333227,0.08157679
-4.49924962,0.46562842,0.27224820,0.08159788,0.09698307,0.00076732,0.03206962,0.07252512
-4.49324662,0.42532290,0.24547489,0.07588491,0.08562512,0.00070263,0.03067709,0.06464214
-4.48724362,0.38769664,0.22127398,0.07035599,0.07532168,0.00064167,0.02917764,0.05787146
-4.48124062,0.35286058,0.19967292,0.06504583,0.06609295,0.00058466,0.02759699,0.05216243
-4.47523762,0.32091637,0.18069340,0.05999013,0.05794523,0.00053179,0.02596270,0.04747197
-4.46923462,0.29195717,0.16435400,0.05522486,0.05087299,0.00048326,0.02430340,0.04376590
-4.46323162,0.26606795,0.15067220,0.05078550,0.04486102,0.00043923,0.02264795,0.04101952
-4.45722861,0.24332537,0.13966583,0.04670621,0.03988657,0.00039985,0.02102461,0.03921771
-4.45122561,0.22379715,0.13135388,0.04301907,0.03592142,0.00036525,0.01946032,0.03835447
-4.44522261,0.20754112,0.12575648,0.03975329,0.03293364,0.00033553,0.01798004,0.03843196
-4.43921961,0.19460384,0.12289431,0.03693445,0.03088914,0.00031078,0.01660625,0.03945923
-4.43321661,0.18501897,0.12278722,0.03458391,0.02975286,0.00029105,0.01535843,0.04145052
-4.42721361,0.17880530,0.12545221,0.03271824,0.02948964,0.00027637,0.01425281,0.04442334
-4.42121061,0.17596463,0.13090083,0.03134870,0.03006464,0.00026674,0.01330209,0.04839628
-4.41520760,0.17647944,0.13913616,0.03048087,0.03144356,0.00026213,0.01251539,0.05338681
-4.40920460,0.18031057,0.15014942,0.03011439,0.03359247,0.00026247,0.01189818,0.05940891
-4.40320160,0.18739503,0.16391652,0.03024267,0.03647747,0.00026768,0.01145238,0.06647084
-4.39719860,0.19764391,0.18039471,0.03085287,0.04006416,0.00027763,0.01117651,0.07457300
-4.39119560,0.21094082,0.19951943,0.03192586,0.04431708,0.00029216,0.01106583,0.08370603
-4.38519260,0.22714079,0.22120191,0.03343631,0.04919916,0.00031108,0.01111271,0.09384921
-4.37918959,0.24606995,0.24532734,0.03535296,0.05467128,0.00033417,0.01130684,0.10496928
-4.37318659,0.26752602,0.27175407,0.03763897,0.06069193,0.00036118,0.01163564,0.11701968
-4.36718359,0.29127985,0.30031397,0.04025243,0.06721725,0.00039185,0.01208463,0.12994032
-4.36118059,0.31707791,0.33081379,0.04314697,0.07420119,0.00042589,0.01263789,0.14365786
-4.35517759,0.34464596,0.36303787,0.04627261,0.08159607,0.00046299,0.01327845,0.15808650
-4.34917459,0.37369359,0.39675182,0.04957667,0.08935332,0.00050286,0.01398885,0.17312928
-4.34317159,0.40391975,0.43170724,0.05300480,0.09742454,0.00054518,0.01475159,0.18867978
-4.33716858,0.43501882,0.46764711,0.05650216,0.10576269,0.00058968,0.01554966,0.20462416
-4.33116558,0.46668719,0.50431160,0.06001459,0.11432339,0.00063607,0.01636706,0.22084338
-4.32516258,0.49862986,0.54144394,0.06348988,0.12306622,0.00068410,0.01718931,0.23721555
-4.31915958,0.53056681,0.57879601,0.06687894,0.13195585,0.00073357,0.01800388,0.25361824
-4.31315658,0.56223873,0.61613327,0.07013694,0.14096304,0.00078429,0.01880067,0.26993056
-4.30715358,0.59341189,0.65323864,0.07322429,0.15006519,0.00083612,0.01957235,0.28603506
