energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.87393697,5.20581549,1.47592087,0.01707195,3.22723698,3.91491649,0.19780398,0.00000000
-5.86793397,5.24114152,1.48670579,0.01714892,3.27148987,3.93705766,0.19741706,0.00000000
-5.86193097,5.27305326,1.49565960,0.01719824,3.30934127,3.95799651,0.19683617,0.00000000
-5.85592796,5.30037342,1.50260966,0.01721518,3.34033086,3.97671049,0.19604988,0.00000000
-5.84992496,5.32213594,1.50741873,0.01719609,3.36417338,3.99233548,0.19505749,0.00000000
-5.84392196,5.33761126,1.50998833,0.01713852,3.38075684,4.00419051,0.19386852,0.00000000
-5.83791896,5.34632042,1.51026110,0.01704128,3.39013380,4.01179303,0.19250194,0.00000000
-5.83191596,5.34803731,1.50822208,0.01690444,3.39250633,4.01486425,0.19098486,0.00000000
-5.82591296,5.34277968,1.50389852,0.01672931,3.38820529,4.01332479,0.18935103,0.00000000
-5.81990995,5.33078938,1.49735853,0.01651835,3.37766533,4.00728108,0.18763900,0.00000000
-5.81390695,5.31250319,1.48870807,0.01627503,3.36139679,3.99700338,0.18589012,0.00000000
-5.80790395,5.28851575,1.47808680,0.01600365,3.33995596,3.98289681,0.18414655,0.00000000
-5.80190095,5.25953650,1.46566243,0.01570915,3.31391529,3.96546683,0.18244913,0.00000000
-5.79589795,5.22634269,1.45162414,0.01539690,3.28383482,3.94528093,0.18083541,0.00000000
-5.78989495,5.18973064,1.43617498,0.01507248,3.25023624,3.92292837,0.17933788,0.00000000
-5.78389195,5.15046759,1.41952375,0.01474141,3.21358070,3.89897993,0.17798230,0.00000000
-5.77788894,5.10924618,1.40187653,0.01440898,3.17425126,3.87394955,0.17678643,0.00000000
-5.77188594,5.06664363,1.38342830,0.01408002,3.13254049,3.84825953,0.17575896,0.00000000
-5.76588294,5.02308745,1.36435496,0.01375875,3.08864380,3.82221107,0.17489890,0.00000000
-5.75987994,4.97882901,1.34480616,0.01344862,3.04265826,3.79596127,0.17419524,0.00000000
-5.75387694,4.93392632,1.32489923,0.01315219,2.99458693,3.76950781,0.17362703,0.00000000
-5.74787394,4.88823654,1.30471459,0.01287108,2.94434809,3.74268196,0.17316378,0.00000000
-5.74187094,4.84141862,1.28429275,0.01260595,2.89178881,3.71515015,0.17276625,0.00000000
-5.73586793,4.79294599,1.26363331,0.01235647,2.83670191,3.68642418,0.17238752,0.00000000
-5.72986493,4.74212861,1.24269576,0.01212140,2.77884550,3.65587948,0.17197440,0.00000000
-5.72386193,4.68814342,1.22140237,0.01189868,2.71796388,3.62278068,0.17146904,0.00000000
-5.71785893,4.63007184,1.19964289,0.01168550,2.65380900,3.58631322,0.17081077,0.00000000
-5.71185593,4.56694269,1.17728092,0.01147851,2.58616123,3.54561967,0.16993806,0.00000000
-5.70585293,4.49777838,1.15416170,0.01127392,2.51484863,3.49983886,0.16879059,0.00000000
-5.69984992,4.42164250,1.13012091,0.01106771,2.43976377,3.44814627,0.16731130,0.00000000
-5.69384692,4.33768644,1.10499416,0.01085581,2.36087751,3.38979358,0.16544840,0.00000000
-5.68784392,4.24519308,1.07862650,0.01063425,2.27824904,3.32414559,0.16315726,0.00000000
-5.68184092,4.14361535,1.05088179,0.01039937,2.19203189,3.25071289,0.16040204,0.00000000
-5.67583792,4.03260812,1.02165118,0.01014794,2.10247577,3.16917871,0.15715714,0.00000000
-5.66983492,3.91205185,0.99086047,0.00987734,2.00992421,3.07941868,0.15340823,0.00000000
-5.66383192,3.78206712,0.95847590,0.00958560,1.91480813,2.98151288,0.14915298,0.00000000
-5.65782891,3.64301932,0.92450816,0.00927156,1.81763599,2.87574956,0.14440134,0.00000000
-5.65182591,3.49551366,0.88901441,0.00893483,1.71898073,2.76262047,0.13917544,0.00000000
-5.64582291,3.34038068,0.85209825,0.00857588,1.61946442,2.64280845,0.13350903,0.00000000
-5.63981991,3.17865330,0.81390775,0.00819594,1.51974128,2.51716764,0.12744654,0.00000000
-5.63381691,3.01153657,0.77463160,0.00779702,1.42047987,2.38669781,0.12104182,0.00000000
-5.62781391,2.84037173,0.73449369,0.00738179,1.32234523,2.25251381,0.11435653,0.00000000
-5.62181091,2.66659632,0.69374645,0.00695348,1.22598185,2.11581194,0.10745833,0.00000000
-5.61580790,2.49170238,0.65266325,0.00651575,1.13199806,1.97783463,0.10041892,0.00000000
-5.60980490,2.31719446,0.61153033,0.00607261,1.04095245,1.83983525,0.09331202,0.00000000
-5.60380190,2.14454949,0.57063873,0.00562822,0.95334288,1.70304437,0.08621138,0.00000000
-5.59779890,1.97517995,0.53027635,0.00518678,0.86959824,1.56863901,0.07918885,0.00000000
-5.59179590,1.81040185,0.49072088,0.00475241,0.79007331,1.43771585,0.07231272,0.00000000
-5.58579290,1.65140854,0.45223348,0.00432904,0.71504654,1.31126942,0.06564623,0.00000000
-5.57978989,1.49925102,0.41505375,0.00392029,0.64472081,1.19017568,0.05924644,0.00000000
-5.57378689,1.35482512,0.37939598,0.00352939,0.57922685,1.07518136,0.05316339,0.00000000
-5.56778389,1.21886562,0.34544671,0.00315914,0.51862889,0.96689900,0.04743963,0.00000000
-5.56178089,1.09194682,0.31336377,0.00281186,0.46293231,0.86580733,0.04211013,0.00000000
-5.55577789,0.97448908,0.28327650,0.00248939,0.41209271,0.77225661,0.03720245,0.00000000
-5.54977489,0.86677049,0.25528722,0.00219307,0.36602596,0.68647804,0.03273734,0.00000000
-5.54377189,0.76894256,0.22947363,0.00192379,0.32461881,0.60859657,0.02872949,0.00000000
-5.53776888,0.68104909,0.20589203,0.00168200,0.28773947,0.53864616,0.02518852,0.00000000
-5.53176588,0.60304678,0.18458108,0.00146778,0.25524806,0.47658653,0.02212021,0.00000000
-5.52576288,0.53482678,0.16556590,0.00128092,0.22700616,0.42232050,0.01952770,0.00000000
-5.51975988,0.47623593,0.14886226,0.00112091,0.20288561,0.37571119,0.01741278,0.00000000
-5.51375688,0.42709678,0.13448063,0.00098709,0.18277586,0.33659811,0.01577717,0.00000000
-5.50775388,0.38722565,0.12242994,0.00087864,0.16659009,0.30481170,0.01462360,0.00000000
-5.50175088,0.35644791,0.11272084,0.00079469,0.15426958,0.28018563,0.01395683,0.00000000
-5.49574787,0.33461005,0.10536824,0.00073433,0.14578643,0.26256660,0.01378440,0.00000000
-5.48974487,0.32158809,0.10039309,0.00069665,0.14114443,0.25182121,0.01411714,0.00000000
-5.48374187,0.31729205,0.09782331,0.00068080,0.14037804,0.24783986,0.01496936,0.00000000
-5.47773887,0.32166645,0.09769363,0.00068598,0.14354946,0.25053762,0.01635874,0.00000000
-5.47173587,0.33468686,0.10004450,0.00071145,0.15074376,0.25985210,0.01830583,0.00000000
-5.46573287,0.35635262,0.10491992,0.00075654,0.16206213,0.27573855,0.02083328,0.00000000
-5.45972986,0.38667603,0.11236430,0.00082062,0.17761333,0.29816238,0.02396461,0.00000000
-5.45372686,0.42566850,0.12241831,0.00090310,0.19750353,0.32708953,0.02772273,0.00000000
-5.44772386,0.47332413,0.13511395,0.00100337,0.22182466,0.36247505,0.03212820,0.00000000
-5.44172086,0.52960130,0.15046892,0.00112080,0.25064181,0.40425043,0.03719719,0.00000000
-5.43571786,0.59440323,0.16848046,0.00125470,0.28397973,0.45231015,0.04293929,0.00000000
-5.42971486,0.66755800,0.18911898,0.00140426,0.32180930,0.50649814,0.04935536,0.00000000
-5.42371186,0.74879933,0.21232169,0.00156856,0.36403416,0.56659470,0.05643524,0.00000000
-5.41770885,0.83774872,0.23798655,0.00174648,0.41047849,0.63230453,0.06415574,0.00000000
-5.41170585,0.93390008,0.26596692,0.00193674,0.46087623,0.70324655,0.07247885,0.00000000
-5.40570285,1.03660780,0.29606716,0.00213783,0.51486278,0.77894609,0.08135032,0.00000000
-5.39969985,1.14507907,0.32803962,0.00234804,0.57196961,0.85882995,0.09069877,0.00000000
-5.39369685,1.25837125,0.36158320,0.00256542,0.63162239,0.94222500,0.10043536,0.00000000
-5.38769385,1.37539489,0.39634384,0.00278782,0.69314333,1.02836041,0.11045419,0.00000000
-5.38169085,1.49492285,0.43191711,0.00301289,0.75575774,1.11637409,0.12063347,0.00000000
-5.37568784,1.61560573,0.46785298,0.00323813,0.81860527,1.20532312,0.13083734,0.00000000
-5.36968484,1.73599340,0.50366274,0.00346089,0.88075559,1.29419837,0.14091860,0.00000000
-5.36368184,1.85456244,0.53882816,0.00367846,0.94122829,1.38194289,0.15072205,0.00000000
-5.35767884,1.96974867,0.57281250,0.00388811,0.99901646,1.46747366,0.16008847,0.00000000
-5.35167584,2.07998391,0.60507307,0.00408712,1.05311313,1.54970616,0.16885909,0.00000000
-5.34567284,2.18373576,0.63507513,0.00427289,1.10253976,1.62758091,0.17688036,0.00000000
-5.33966983,2.27954887,0.66230639,0.00444297,1.14637552,1.70009099,0.18400887,0.00000000
-5.33366683,2.36608626,0.68629166,0.00459516,1.18378623,1.76630975,0.19011618,0.00000000
-5.32766383,2.44216899,0.70660716,0.00472751,1.21405169,1.82541733,0.19509332,0.00000000
-5.32166083,2.50681238,0.72289370,0.00483844,1.23659018,1.87672514,0.19885482,0.00000000
-5.31565783,2.55925744,0.73486835,0.00492675,1.25097902,1.91969706,0.20134203,0.00000000
-5.30965483,2.59899587,0.74233400,0.00499165,1.25697026,1.95396662,0.20252555,0.00000000
-5.30365183,2.62578765,0.74518643,0.00503281,1.25450073,1.97934917,0.20240672,0.00000000
-5.29764882,2.63967033,0.74341864,0.00505037,1.24369609,1.99584863,0.20101799,0.00000000
-5.29164582,2.64095957,0.73712214,0.00504492,1.22486872,2.00365835,0.19842228,0.00000000
-5.28564282,2.63024100,0.72648540,0.00501750,1.19850956,2.00315614,0.19471122,0.00000000
-5.27963982,2.60835367,0.71178935,0.00496958,1.16527449,1.99489361,0.19000247,0.00000000
-5.27363682,2.57636602,0.69340035,0.00490303,1.12596576,1.97958038,0.18443616,0.00000000
-5.26763382,2.53554547,0.67176088,0.00482005,1.08150972,1.95806382,0.17817071,0.00000000
-5.26163082,2.48732313,0.64737856,0.00472314,1.03293166,1.93130545,0.17137811,0.00000000
-5.25562781,2.43325526,0.62081381,0.00461505,0.98132910,1.90035493,0.16423905,0.00000000
-5.24962481,2.37498340,0.59266685,0.00449872,0.92784462,1.86632308,0.15693788,0.00000000
-5.24362181,2.31419471,0.56356460,0.00437721,0.87363940,1.83035496,0.14965784,0.00000000
-5.23761881,2.25258447,0.53414780,0.00425366,0.81986843,1.79360434,0.14257660,0.00000000
-5.23161581,2.19182196,0.50505900,0.00413124,0.76765813,1.75721055,0.13586230,0.00000000
-5.22561281,2.13352103,0.47693152,0.00401312,0.71808707,1.72227849,0.12967024,0.00000000
-5.21960980,2.07921607,0.45037989,0.00390243,0.67216989,1.68986250,0.12414027,0.00000000
-5.21360680,2.03034368,0.42599157,0.00380223,0.63084475,1.66095426,0.11939489,0.00000000
-5.20760380,1.98823020,0.40432015,0.00371551,0.59496399,1.63647477,0.11553809,0.00000000
-5.20160080,1.95408430,0.38587987,0.00364516,0.56528761,1.61727002,0.11265484,0.00000000
-5.19559780,1.92899410,0.37114125,0.00359399,0.54247922,1.60410980,0.11081114,0.00000000
-5.18959480,1.91392752,0.36052751,0.00356472,0.52710366,1.59768871,0.11005456,0.00000000
-5.18359180,1.90973453,0.35441164,0.00355995,0.51962583,1.59862853,0.11041509,0.00000000
-5.17758879,1.91715004,0.35311364,0.00358219,0.52040993,1.60748066,0.11190625,0.00000000
-5.17158579,1.93679588,0.35689778,0.00363385,0.52971869,1.62472778,0.11452622,0.00000000
-5.16558279,1.96918068,0.36596964,0.00371717,0.54771215,1.65078357,0.11825897,0.00000000
-5.15957979,2.01469681,0.38047268,0.00383426,0.57444561,1.68598984,0.12307530,0.00000000
-5.15357679,2.07361353,0.40048451,0.00398700,0.60986697,1.73061043,0.12893368,0.00000000
-5.14757379,2.14606619,0.42601267,0.00417700,0.65381319,1.78482169,0.13578091,0.00000000
-5.14157079,2.23204174,0.45699022,0.00440556,0.70600655,1.84869971,0.14355254,0.00000000
-5.13556778,2.33136108,0.49327137,0.00467354,0.76605089,1.92220471,0.15217316,0.00000000
-5.12956478,2.44365940,0.53462743,0.00498134,0.83342857,2.00516336,0.16155659,0.00000000
-5.12356178,2.56836572,0.58074358,0.00532875,0.90749876,2.09725033,0.17160599,0.00000000
-5.11755878,2.70468360,0.63121670,0.00571492,0.98749768,2.19797012,0.18221407,0.00000000
-5.11155578,2.85157451,0.68555486,0.00613821,1.07254146,2.30664096,0.19326342,0.00000000
-5.10555278,3.00774598,0.74317884,0.00659620,1.16163221,2.42238207,0.20462711,0.00000000
-5.09954977,3.17164608,0.80342582,0.00708558,1.25366757,2.54410598,0.21616957,0.00000000
-5.09354677,3.34146600,0.86555581,0.00760211,1.34745406,2.67051712,0.22774785,0.00000000
-5.08754377,3.51515174,0.92876062,0.00814068,1.44172419,2.80011789,0.23921327,0.00000000
-5.08154077,3.69042589,0.99217562,0.00869528,1.53515711,2.93122284,0.25041349,0.00000000
-5.07553777,3.86481966,1.05489407,0.00925908,1.62640238,3.06198153,0.26119489,0.00000000
-5.06953477,4.03571500,1.11598372,0.00982451,1.71410625,3.19040983,0.27140530,0.00000000
-5.06353177,4.20039603,1.17450534,0.01038344,1.79693959,3.31442927,0.28089695,0.00000000
-5.05752876,4.35610841,1.22953264,0.01092728,1.87362658,3.43191338,0.28952949,0.00000000
-5.05152576,4.50012492,1.28017310,0.01144722,1.94297317,3.54073977,0.29717306,0.00000000
-5.04552276,4.62981503,1.32558873,0.01193440,2.00389423,3.63884608,0.30371121,0.00000000
-5.03951976,4.74271610,1.36501649,0.01238018,2.05543851,3.72428790,0.30904357,0.00000000
-5.03351676,4.83660332,1.39778733,0.01277639,2.09681034,3.79529649,0.31308822,0.00000000
-5.02751376,4.90955598,1.42334323,0.01311549,2.12738748,3.85033397,0.31578350,0.00000000
-5.02151076,4.96001729,1.44125183,0.01339089,2.14673440,3.88814385,0.31708944,0.00000000
-5.01550775,4.98684543,1.45121777,0.01359709,2.15461062,3.90779480,0.31698854,0.00000000
-5.00950475,4.98935371,1.45309071,0.01372992,2.15097395,3.90871580,0.31548600,0.00000000
-5.00350175,4.96733821,1.44686936,0.01378660,2.13597854,3.89072130,0.31260935,0.00000000
-4.99749875,4.92109184,1.43270165,0.01376592,2.10996807,3.85402512,0.30840757,0.00000000
-4.99149575,4.85140407,1.41088089,0.01366824,2.07346438,3.79924275,0.30294970,0.00000000
-4.98549275,4.75954641,1.38183813,0.01349550,2.02715209,3.72738150,0.29632303,0.00000000
-4.97948974,4.64724408,1.34613087,0.01325120,1.97185981,3.63981930,0.28863091,0.00000000
-4.97348674,4.51663508,1.30442875,0.01294024,1.90853885,3.53827254,0.27999035,0.00000000
-4.96748374,4.37021798,1.25749643,0.01256885,1.83823987,3.42475437,0.27052941,0.00000000
-4.96148074,4.21079055,1.20617452,0.01214434,1.76208861,3.30152501,0.26038449,0.00000000
-4.95547774,4.04138128,1.15135899,0.01167494,1.68126120,3.17103582,0.24969761,0.00000000
-4.94947474,3.86517631,1.09397990,0.01116953,1.59695984,3.03586915,0.23861377,0.00000000
-4.94347174,3.68544423,1.03497998,0.01063741,1.51038949,2.89867610,0.22727839,0.00000000
-4.93746873,3.50546105,0.97529380,0.01008804,1.42273613,2.76211422,0.21583490,0.00000000
-4.93146573,3.32843792,0.91582810,0.00953082,1.33514697,2.62878706,0.20442258,0.00000000
-4.92546273,3.15745333,0.85744379,0.00897482,1.24871297,2.50118751,0.19317459,0.00000000
-4.91945973,2.99539182,0.80094009,0.00842862,1.16445392,2.38164615,0.18221627,0.00000000
-4.91345673,2.84489037,0.74704103,0.00790012,1.08330619,2.27228614,0.17166370,0.00000000
-4.90745373,2.70829364,0.69638471,0.00739639,1.00611311,2.17498531,0.16162250,0.00000000
-4.90145073,2.58761846,0.64951523,0.00692359,0.93361793,2.09134598,0.15218689,0.00000000
-4.89544772,2.48452789,0.60687738,0.00648688,0.86645922,2.02267289,0.14343900,0.00000000
-4.88944472,2.40031455,0.56881409,0.00609041,0.80516842,1.96995891,0.13544841,0.00000000
-4.88344172,2.33589286,0.53556615,0.00573730,0.75016930,1.93387833,0.12827185,0.00000000
-4.87743872,2.29179931,0.50727433,0.00542971,0.70177900,1.91478706,0.12195311,0.00000000
-4.87143572,2.26819993,0.48398329,0.00516884,0.66021032,1.91272905,0.11652304,0.00000000
-4.86543272,2.26490406,0.46564712,0.00495506,0.62557496,1.92744824,0.11199971,0.00000000
-4.85942971,2.28138312,0.45213610,0.00478795,0.59788739,1.95840497,0.10838860,0.00000000
-4.85342671,2.31679376,0.44324445,0.00466642,0.57706914,2.00479632,0.10568289,0.00000000
-4.84742371,2.37000420,0.43869860,0.00458880,0.56295338,2.06557944,0.10386381,0.00000000
-4.84142071,2.43962315,0.43816600,0.00455292,0.55528955,2.13949730,0.10290093,0.00000000
-4.83541771,2.52403070,0.44126393,0.00455619,0.55374820,2.22510635,0.10275263,0.00000000
-4.82941471,2.62141063,0.44756851,0.00459569,0.55792591,2.32080553,0.10336648,0.00000000
-4.82341171,2.72978391,0.45662348,0.00466823,0.56735052,2.42486641,0.10467981,0.00000000
-4.81740870,2.84704309,0.46794895,0.00477042,0.58148680,2.53546403,0.10662030,0.00000000
-4.81140570,2.97098739,0.48104991,0.00489869,0.59974278,2.65070830,0.10910676,0.00000000
-4.80540270,3.09935851,0.49542459,0.00504934,0.62147686,2.76867570,0.11204999,0.00000000
-4.79939970,3.22987674,0.51057272,0.00521858,0.64600601,2.88744101,0.11535392,0.00000000
-4.79339670,3.36027743,0.52600350,0.00540256,0.67261511,3.00510871,0.11891695,0.00000000
-4.78739370,3.48834725,0.54124352,0.00559739,0.70056756,3.11984382,0.12263346,0.00000000
-4.78139070,3.61196009,0.55584441,0.00579917,0.72911704,3.22990169,0.12639563,0.00000000
-4.77538769,3.72911179,0.56939025,0.00600403,0.75752044,3.33365628,0.13009540,0.00000000
-4.76938469,3.83795331,0.58150459,0.00620815,0.78505166,3.42962632,0.13362660,0.00000000
-4.76338169,3.93682153,0.59185695,0.00640781,0.81101585,3.51649901,0.13688727,0.00000000
-4.75737869,4.02426690,0.60016866,0.00659944,0.83476386,3.59315042,0.13978193,0.00000000
-4.75137569,4.09907721,0.60621791,0.00677962,0.85570631,3.65866237,0.14222386,0.00000000
-4.74537269,4.16029684,0.60984365,0.00694518,0.87332660,3.71233509,0.14413723,0.00000000
-4.73936968,4.20724068,0.61094836,0.00709324,0.88719264,3.75369550,0.14545904,0.00000000
-4.73336668,4.23950244,0.60949937,0.00722120,0.89696644,3.78250072,0.14614073,0.00000000
-4.72736368,4.25695678,0.60552876,0.00732685,0.90241133,3.79873675,0.14614938,0.00000000
-4.72136068,4.25975530,0.59913153,0.00740839,0.90339634,3.80261242,0.14546851,0.00000000
-4.71535768,4.24831626,0.59046228,0.00746442,0.89989748,3.79454857,0.14409834,0.00000000
-4.70935468,4.22330837,0.57973019,0.00749402,0.89199591,3.77516301,0.14205553,0.00000000
-4.70335168,4.18562903,0.56719260,0.00749671,0.87987291,3.74525140,0.13937250,0.00000000
-4.69734867,4.13637761,0.55314722,0.00747249,0.86380188,3.70576474,0.13609611,0.00000000
-4.69134567,4.07682448,0.53792321,0.00742182,0.84413773,3.65778393,0.13228605,0.00000000
-4.68534267,4.00837666,0.52187149,0.00734559,0.82130400,3.60249204,0.12801279,0.00000000
-4.67933967,3.93254104,0.50535451,0.00724508,0.79577830,3.54114497,0.12335524,0.00000000
-4.67333667,3.85088604,0.48873575,0.00712195,0.76807668,3.47504115,0.11839829,0.00000000
-4.66733367,3.76500282,0.47236947,0.00697819,0.73873746,3.40549093,0.11323024,0.00000000
-4.66133067,3.67646698,0.45659083,0.00681603,0.70830516,3.33378645,0.10794019,0.00000000
-4.65532766,3.58680165,0.44170685,0.00663791,0.67731521,3.26117254,0.10261561,0.00000000
-4.64932466,3.49744299,0.42798841,0.00644641,0.64627977,3.18881931,0.09734010,0.00000000
-4.64332166,3.40970887,0.41566344,0.00624420,0.61567525,3.11779718,0.09219134,0.00000000
-4.63731866,3.32477144,0.40491171,0.00603393,0.58593175,3.04905478,0.08723943,0.00000000
-4.63131566,3.24363437,0.39586103,0.00581822,0.55742474,2.98340036,0.08254553,0.00000000
-4.62531266,3.16711513,0.38858522,0.00559957,0.53046904,2.92148717,0.07816088,0.00000000
-4.61930965,3.09583287,0.38310360,0.00538033,0.50531509,2.86380324,0.07412621,0.00000000
-4.61330665,3.03020204,0.37938218,0.00516264,0.48214750,2.81066575,0.07047142,0.00000000
-4.60730365,2.97043192,0.37733621,0.00494841,0.46108571,2.76222038,0.06721570,0.00000000
-4.60130065,2.91653195,0.37683426,0.00473929,0.44218654,2.71844541,0.06436785,0.00000000
-4.59529765,2.86832275,0.37770336,0.00453662,0.42544834,2.67916080,0.06192695,0.00000000
-4.58929465,2.82545219,0.37973521,0.00434150,0.41081653,2.64404164,0.05988313,0.00000000
-4.58329165,2.78741626,0.38269321,0.00415472,0.39819027,2.61263584,0.05821862,0.00000000
-4.57728864,2.75358383,0.38632000,0.00397681,0.38742984,2.58438531,0.05690888,0.00000000
-4.57128564,2.72322452,0.39034547,0.00380807,0.37836461,2.55865008,0.05592383,0.00000000
-4.56528264,2.69553885,0.39449486,0.00364855,0.37080140,2.53473435,0.05522915,0.00000000
-4.55927964,2.66968954,0.39849680,0.00349813,0.36453280,2.51191383,0.05478760,0.00000000
-4.55327664,2.64483314,0.40209109,0.00335653,0.35934553,2.48946325,0.05456041,0.00000000
-4.54727364,2.62015075,0.40503610,0.00322336,0.35502857,2.46668317,0.05450852,0.00000000
-4.54127064,2.59487714,0.40711544,0.00309813,0.35138088,2.44292520,0.05459401,0.00000000
-4.53526763,2.56832713,0.40814397,0.00298030,0.34821873,2.41761487,0.05478123,0.00000000
-4.52926463,2.53991866,0.40797283,0.00286934,0.34538236,2.39027120,0.05503810,0.00000000
-4.52326163,2.50919177,0.40649348,0.00276468,0.34274212,2.36052268,0.05533718,0.00000000
-4.51725863,2.47582307,0.40364065,0.00266583,0.34020367,2.32811897,0.05565669,0.00000000
-4.51125563,2.43963540,0.39939402,0.00257229,0.33771245,2.29293819,0.05598144,0.00000000
-4.50525263,2.40060235,0.39377881,0.00248367,0.33525708,2.25498960,0.05630361,0.00000000
-4.49924962,2.35884794,0.38686500,0.00239961,0.33287174,2.21441181,0.05662335,0.00000000
-4.49324662,2.31464139,0.37876541,0.00231982,0.33063735,2.17146672,0.05694923,0.00000000
-4.48724362,2.26838737,0.36963255,0.00224408,0.32868144,2.12652948,0.05729850,0.00000000
-4.48124062,2.22061231,0.35965436,0.00217223,0.32717671,2.08007517,0.05769710,0.00000000
-4.47523762,2.17194723,0.34904895,0.00210415,0.32633821,2.03266258,0.05817948,0.00000000
-4.46923462,2.12310784,0.33805846,0.00203978,0.32641904,1.98491589,0.05878820,0.00000000
-4.46323162,2.07487263,0.32694222,0.00197910,0.32770478,1.93750508,0.05957324,0.00000000
-4.45722861,2.02805981,0.31596932,0.00192211,0.33050654,1.89112560,0.06059117,0.00000000
-4.45122561,1.98350393,0.30541098,0.00186885,0.33515299,1.84647827,0.06190405,0.00000000
-4.44522261,1.94203287,0.29553271,0.00181937,0.34198130,1.80425010,0.06357817,0.00000000
-4.43921961,1.90444620,0.28658673,0.00177376,0.35132757,1.76509651,0.06568267,0.00000000
-4.43321661,1.87149539,0.27880472,0.00173212,0.36351677,1.72962587,0.06828801,0.00000000
-4.42721361,1.84386668,0.27239121,0.00169458,0.37885274,1.69838650,0.07146440,0.00000000
-4.42121061,1.82216698,0.26751790,0.00166132,0.39760845,1.67185669,0.07528018,0.00000000
-4.41520760,1.80691322,0.26431893,0.00163255,0.42001709,1.65043792,0.07980024,0.00000000
-4.40920460,1.79852540,0.26288749,0.00160850,0.44626412,1.63445127,0.08508450,0.00000000
-4.40320160,1.79732329,0.26327374,0.00158949,0.47648082,1.62413711,0.09118646,0.00000000
-4.39719860,1.80352672,0.26548415,0.00157589,0.51073940,1.61965762,0.09815184,0.00000000
-4.39119560,1.81725912,0.26948235,0.00156812,0.54905006,1.62110202,0.10601744,0.00000000
-4.38519260,1.83855391,0.27519136,0.00156667,0.59135983,1.62849387,0.11481002,0.00000000
-4.37918959,1.86736307,0.28249718,0.00157209,0.63755349,1.64179988,0.12454539,0.00000000
-4.37318659,1.90356723,0.29125357,0.00158498,0.68745612,1.66093966,0.13522761,0.00000000
-4.36718359,1.94698646,0.30128769,0.00160600,0.74083729,1.68579555,0.14684828,0.00000000
-4.36118059,1.99739097,0.31240660,0.00163581,0.79741644,1.71622192,0.15938593,0.00000000
-4.35517759,2.05451089,0.32440403,0.00167509,0.85686917,1.75205336,0.17280545,0.00000000
-4.34917459,2.11804430,0.33706732,0.00172452,0.91883382,1.79311081,0.18705766,0.00000000
-4.34317159,2.18766309,0.35018414,0.00178472,0.98291809,1.83920562,0.20207881,0.00000000
-4.33716858,2.26301594,0.36354870,0.00185624,1.04870518,1.89014074,0.21779028,0.00000000
-4.33116558,2.34372832,0.37696710,0.00193952,1.11575907,1.94570914,0.23409827,0.00000000
-4.32516258,2.42939938,0.39026175,0.00203487,1.18362873,2.00568948,0.25089370,0.00000000
-4.31915958,2.51959606,0.40327454,0.00214242,1.25185100,2.06983913,0.26805220,0.00000000
-4.31315658,2.61384470,0.41586873,0.00226214,1.31995232,2.13788510,0.28543445,0.00000000
-4.30715358,2.71162112,0.42792955,0.00239374,1.38744915,2.20951351,0.30288678,0.00000000
