energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.67583792,4.77684085,0.01971503,0.45093498,2.50889702,1.43320269,1.81413882,0.00000000,1.21225346,0.10713533
-5.66983492,4.83914636,0.01978994,0.46084160,2.56265180,1.44023334,1.83320615,0.00000000,1.22070510,0.10984370
-5.66383192,4.88572744,0.01992799,0.47014435,2.60465385,1.44525587,1.84359748,0.00000000,1.22294499,0.11211484
-5.65782891,4.91528539,0.02011149,0.47865822,2.63422103,1.44780126,1.84493215,0.00000000,1.21881084,0.11392504
-5.65182591,4.92699791,0.02032559,0.48622262,2.65092689,1.44751998,1.83706142,0.00000000,1.20830127,0.11526153
-5.64582291,4.92054623,0.02055832,0.49270597,2.65461272,1.44419308,1.82007426,0.00000000,1.19157767,0.11612300
-5.63981991,4.89612335,0.02080059,0.49800930,2.64539050,1.43773828,1.79429415,0.00000000,1.16896006,0.11651961
-5.63381691,4.85442311,0.02104598,0.50206876,2.62363676,1.42821077,1.76026705,0.00000000,1.14091678,0.11647258
-5.62781391,4.79661084,0.02129041,0.50485700,2.58997776,1.41579898,1.71874106,0.00000000,1.10804878,0.11601327
-5.62181091,4.72427702,0.02153177,0.50638334,2.54526692,1.40081526,1.67063894,0.00000000,1.07106904,0.11518191
-5.61580790,4.63937625,0.02176939,0.50669277,2.49055562,1.38368222,1.61702461,0.00000000,1.03077821,0.11402590
-5.60980490,4.54415427,0.02200356,0.50586375,2.42705899,1.36491509,1.55906532,0.00000000,0.98803749,0.11259794
-5.60380190,4.44106644,0.02223497,0.50400505,2.35611808,1.34510097,1.49799122,0.00000000,0.94374001,0.11095386
-5.59779890,4.33269119,0.02246424,0.50125163,2.27916041,1.32487579,1.43505413,0.00000000,0.89878206,0.10915050
-5.59179590,4.22164222,0.02269140,0.49775971,2.19766029,1.30489989,1.37148726,0.00000000,0.85403518,0.10724349
-5.58579290,4.11048290,0.02291559,0.49370139,2.11310073,1.28583325,1.30846762,0.00000000,0.81032041,0.10528528
-5.57978989,4.00164645,0.02313471,0.48925875,2.02693816,1.26831125,1.24708250,0.00000000,0.76838559,0.10332331
-5.57378689,3.89736455,0.02334527,0.48461796,1.94057118,1.25292189,1.18830120,0.00000000,0.72888645,0.10139850
-5.56778389,3.79960717,0.02354232,0.47996337,1.85531410,1.24018553,1.13295298,0.00000000,0.69237204,0.09954413
-5.56178089,3.71003520,0.02371955,0.47547193,1.77237591,1.23053752,1.08171164,0.00000000,0.65927492,0.09778506
-5.55577789,3.62996737,0.02386942,0.47130815,1.69284474,1.22431484,1.03508702,0.00000000,0.62990597,0.09613740
-5.54977489,3.56036193,0.02398343,0.46761971,1.61767787,1.22174690,0.99342327,0.00000000,0.60445391,0.09460859
-5.54377189,3.50181311,0.02405252,0.46453393,1.54769678,1.22295099,0.95690349,0.00000000,0.58298911,0.09319788
-5.53776888,3.45456190,0.02406742,0.46215519,1.48358688,1.22793264,0.92556013,0.00000000,0.56547116,0.09189709
-5.53176588,3.41851992,0.02401912,0.46056346,1.42590097,1.23659079,0.89929019,0.00000000,0.55175972,0.09069175
-5.52576288,3.39330500,0.02389933,0.45981383,1.37506576,1.24872765,0.87787443,0.00000000,0.54162791,0.08956239
-5.51975988,3.37828654,0.02370084,0.45993712,1.33139054,1.26406298,0.86099940,0.00000000,0.53477757,0.08848605
-5.51375688,3.37263843,0.02341798,0.46094156,1.29507709,1.28225214,0.84828126,0.00000000,0.53085560,0.08743778
-5.50775388,3.37539744,0.02304685,0.46281530,1.26623017,1.30290738,0.83929035,0.00000000,0.52947082,0.08639227
-5.50175088,3.38552433,0.02258563,0.46552975,1.24486781,1.32562143,0.83357551,0.00000000,0.53021060,0.08532528
-5.49574787,3.40196543,0.02203464,0.46904344,1.23093092,1.34999254,0.83068719,0.00000000,0.53265668,0.08421506
-5.48974487,3.42371229,0.02139643,0.47330636,1.22429177,1.37564980,0.83019862,0.00000000,0.53639985,0.08304352
-5.48374187,3.44985682,0.02067572,0.47826440,1.22476118,1.40227775,0.83172427,0.00000000,0.54105281,0.08179723
-5.47773887,3.47964015,0.01987926,0.48386377,1.23209435,1.42963908,0.83493520,0.00000000,0.54626121,0.08046816
-5.47173587,3.51249303,0.01901558,0.49005518,1.24599532,1.45759427,0.83957064,0.00000000,0.55171234,0.07905413
-5.46573287,3.54806634,0.01809476,0.49679751,1.26612028,1.48611731,0.84544585,0.00000000,0.55714156,0.07755906
-5.45972986,3.58625044,0.01712806,0.50406085,1.29208001,1.51530640,0.85245580,0.00000000,0.56233630,0.07599285
-5.45372686,3.62718249,0.01612761,0.51182873,1.32344178,1.54538908,0.86057487,0.00000000,0.56713769,0.07437108
-5.44772386,3.67124155,0.01510599,0.52009950,1.35973088,1.57672121,0.86985263,0.00000000,0.57143994,0.07271445
-5.44172086,3.71903129,0.01407594,0.52888665,1.40043242,1.60977962,0.88040596,0.00000000,0.57518759,0.07104803
-5.43571786,3.77135124,0.01305001,0.53821822,1.44499334,1.64514853,0.89240779,0.00000000,0.57837093,0.06940027
-5.42971486,3.82915749,0.01204026,0.54813531,1.49282515,1.68350013,0.90607312,0.00000000,0.58101984,0.06780193
-5.42371186,3.89351454,0.01105805,0.55868965,1.54330748,1.72556995,0.92164270,0.00000000,0.58319641,0.06628492
-5.41770885,3.96554037,0.01011381,0.56994056,1.59579252,1.77212820,0.93936522,0.00000000,0.58498668,0.06488103
-5.41170585,4.04634709,0.00921696,0.58195133,1.64961052,1.82394814,0.95947864,0.00000000,0.58649201,0.06362070
-5.40570285,4.13697994,0.00837582,0.59478534,1.70407625,1.88177315,0.98219147,0.00000000,0.58782025,0.06253178
-5.39969985,4.23835758,0.00759759,0.60850210,1.75849647,1.94628390,1.00766493,0.00000000,0.58907745,0.06163843
-5.39369685,4.35121652,0.00688837,0.62315343,1.81217828,2.01806757,1.03599666,0.00000000,0.59036016,0.06096007
-5.38769385,4.47606274,0.00625324,0.63878015,1.86443829,2.09759049,1.06720684,0.00000000,0.59174892,0.06051055
-5.38169085,4.61313301,0.00569636,0.65540932,1.91461258,2.18517600,1.10122746,0.00000000,0.59330307,0.06029745
-5.37568784,4.76236824,0.00522107,0.67305250,1.96206716,2.28098864,1.13789523,0.00000000,0.59505716,0.06032168
-5.36968484,4.92340070,0.00483001,0.69170486,2.00620909,2.38502585,1.17694877,0.00000000,0.59701914,0.06057721
-5.36368184,5.09555619,0.00452527,0.71134558,2.04649792,2.49711774,1.21803011,0.00000000,0.59917035,0.06105114
-5.35767884,5.27787162,0.00430844,0.73193930,2.08245747,2.61693532,1.26069092,0.00000000,0.60146718,0.06172400
-5.35167584,5.46912777,0.00418078,0.75343883,2.11368773,2.74400682,1.30440310,0.00000000,0.60384448,0.06257024
-5.34567284,5.66789597,0.00414319,0.77578886,2.13987669,2.87774163,1.34857352,0.00000000,0.60622034,0.06355905
-5.33966983,5.87259706,0.00419629,0.79893055,2.16081190,3.01746064,1.39256241,0.00000000,0.60850194,0.06465528
-5.33366683,6.08156993,0.00434042,0.82280687,2.17639146,3.16243164,1.43570468,0.00000000,0.61059225,0.06582061
-5.32766383,6.29314672,0.00457555,0.84736826,2.18663414,3.31190801,1.47733322,0.00000000,0.61239704,0.06701481
-5.32166083,6.50573108,0.00490123,0.87257848,2.19168813,3.46516870,1.51680333,0.00000000,0.61383191,0.06819708
-5.31565783,6.71787591,0.00531650,0.89842016,2.19183820,3.62155758,1.55351711,0.00000000,0.61482880,0.06932746
-5.30965483,6.92835678,0.00581974,0.92489985,2.18751065,3.78052010,1.58694670,0.00000000,0.61534169,0.07036816
-5.30365183,7.13623752,0.00640853,0.95205224,2.17927580,3.94163538,1.61665544,0.00000000,0.61535113,0.07128487
-5.29764882,7.34092483,0.00707951,0.97994331,2.16784757,4.10464227,1.64231584,0.00000000,0.61486734,0.07204792
-5.29164582,7.54220932,0.00782824,1.00867221,2.15407978,4.26945806,1.66372357,0.00000000,0.61393169,0.07263330
-5.28564282,7.74029096,0.00864908,1.03837168,2.13895912,4.43618897,1.68080680,0.00000000,0.61261643,0.07302340
-5.27963982,7.93578784,0.00953511,1.06920710,2.12359451,4.60513225,1.69363047,0.00000000,0.61102284,0.07320762
-5.27363682,8.12972787,0.01047807,1.10137407,2.10920290,4.77676966,1.70239525,0.00000000,0.60927773,0.07318264
-5.26763382,8.32352382,0.01146839,1.13509462,2.09709172,4.95175313,1.70743122,0.00000000,0.60752860,0.07295242
-5.26163082,8.51893293,0.01249522,1.17061224,2.08863809,5.13088322,1.70918660,0.00000000,0.60593777,0.07252805
-5.25562781,8.71800274,0.01354657,1.20818588,2.08526523,5.31508150,1.70821202,0.00000000,0.60467572,0.07192719
-5.24962481,8.92300562,0.01460948,1.24808308,2.08841651,5.50535826,1.70514102,0.00000000,0.60391411,0.07117339
-5.24362181,9.13636435,0.01567030,1.29057247,2.09952749,5.70277670,1.70066773,0.00000000,0.60381880,0.07029518
-5.23761881,9.36057165,0.01671492,1.33591586,2.11999670,5.90841496,1.69552267,0.00000000,0.60454332,0.06932504
-5.23161581,9.59810631,0.01772918,1.38435997,2.15115553,6.12332714,1.69044774,0.00000000,0.60622305,0.06829819
-5.22561281,9.85134852,0.01869916,1.43612803,2.19423776,6.34850427,1.68617150,0.00000000,0.60897045,0.06725142
-5.21960980,10.12249667,0.01961162,1.49141123,2.25034938,6.58483587,1.68338574,0.00000000,0.61287153,0.06622181
-5.21360680,10.41348767,0.02045433,1.55036023,2.32043909,6.83307281,1.68272423,0.00000000,0.61798373,0.06524558
-5.20760380,10.72592233,0.02121646,1.61307655,2.40526993,7.09379154,1.68474450,0.00000000,0.62433517,0.06435695
-5.20160080,11.06099722,0.02188885,1.67960411,2.50539258,7.36735997,1.68991325,0.00000000,0.63192532,0.06358719
-5.19559780,11.41944394,0.02246434,1.74992078,2.62112072,7.65390522,1.69859573,0.00000000,0.64072696,0.06296379
-5.18959480,11.80147654,0.02293791,1.82393016,2.75250901,7.95328310,1.71104939,0.00000000,0.65068913,0.06250978
-5.18359180,12.20674801,0.02330686,1.90145370,2.89933416,8.26504988,1.72742173,0.00000000,0.66174100,0.06224332
-5.17758879,12.63431615,0.02357080,1.98222338,3.06107964,8.58843661,1.74775215,0.00000000,0.67379623,0.06217739
-5.17158579,13.08261980,0.02373170,2.06587527,3.23692476,8.92232674,1.77197739,0.00000000,0.68675752,0.06231974
-5.16558279,13.54946604,0.02379374,2.15194440,3.42573860,9.26523811,1.79993998,0.00000000,0.70052124,0.06267298
-5.15957979,14.03202928,0.02376312,2.23986127,3.62607973,9.61531041,1.83139923,0.00000000,0.71498153,0.06323484
-5.15357679,14.52686325,0.02364789,2.32895069,3.83620212,9.97029969,1.86604367,0.00000000,0.73003395,0.06399854
-5.14757379,15.02992673,0.02345764,2.41843319,4.05406807,10.32758146,1.90350457,0.00000000,0.74557824,0.06495324
-5.14157079,15.53662405,0.02320315,2.50742973,4.27736857,10.68416381,1.94336951,0.00000000,0.76152020,0.06608463
-5.13556778,16.04186083,0.02289616,2.59496996,4.50355146,11.03671215,1.98519550,0.00000000,0.77777248,0.06737544
-5.12956478,16.54011546,0.02254892,2.68000425,4.72985744,11.38158644,2.02852086,0.00000000,0.79425443,0.06880605
-5.12356178,17.02552586,0.02217395,2.76141979,4.95336388,11.71489157,2.07287560,0.00000000,0.81089087,0.07035500
-5.11755878,17.49199081,0.02178366,2.83806047,5.17103573,12.03254094,2.11778983,0.00000000,0.82761012,0.07199956
-5.11155578,17.93328416,0.02139011,2.90875036,5.37978282,12.33033229,2.16279999,0.00000000,0.84434124,0.07371608
-5.10555278,18.34317959,0.02100472,2.97232012,5.57652224,12.60403449,2.20745297,0.00000000,0.86101085,0.07548043
-5.09954977,18.71558272,0.02063805,3.02763581,5.75824412,12.84948279,2.25130813,0.00000000,0.87753965,0.07726830
-5.09354677,19.04466684,0.02029957,3.07362880,5.92207915,13.06267979,2.29393750,0.00000000,0.89383896,0.07905538
-5.08754377,19.32500773,0.01999757,3.10932595,6.06536532,13.23989822,2.33492448,0.00000000,0.90980756,0.08081757
-5.08154077,19.55171301,0.01973892,3.13387874,6.18571199,13.37778187,2.37386151,0.00000000,0.92532891,0.08253111
-5.07553777,19.72054114,0.01952905,3.14659001,6.28105866,13.47344032,2.41034711,0.00000000,0.94026920,0.08417262
-5.06953477,19.82800551,0.01937179,3.14693723,6.34972636,13.52453337,2.44398282,0.00000000,0.95447615,0.08571916
-5.06353177,19.87145934,0.01926937,3.13459115,6.39045948,13.52934152,2.47437056,0.00000000,0.96777893,0.08714834
-5.05752876,19.84915822,0.01922232,3.10942879,6.40245652,13.48681907,2.50111083,0.00000000,0.97998908,0.08843834
-5.05152576,19.76029763,0.01922952,3.07154038,6.38538830,13.39662763,2.52380212,0.00000000,0.99090260,0.08956804
-5.04552276,19.60502437,0.01928816,3.02122950,6.33940293,13.25914840,2.54204190,0.00000000,1.00030318,0.09051710
-5.03951976,19.38442171,0.01939382,2.95900665,6.26511743,13.07547289,2.55542935,0.00000000,1.00796634,0.09126622
-5.03351676,19.10046966,0.01954055,2.88557640,6.16359620,12.84737269,2.56357001,0.00000000,1.01366463,0.09179732
-5.02751376,18.75598270,0.01972098,2.80181861,6.03631759,12.57725005,2.56608228,0.00000000,1.01717346,0.09209383
-5.02151076,18.35452841,0.01992651,2.70876467,5.88512969,12.26807185,2.56260575,0.00000000,1.01827757,0.09214102
-5.01550775,17.90033137,0.02014749,2.60756984,5.71219766,11.92329038,2.55281096,0.00000000,1.01677779,0.09192639
-5.00950475,17.39816696,0.02037354,2.49948278,5.51994448,11.54675485,2.53641056,0.00000000,1.01249792,0.09144001
-5.00350175,16.85325008,0.02059378,2.38581375,5.31098783,11.14261769,2.51317115,0.00000000,1.00529147,0.09067499
-4.99749875,16.27112352,0.02079721,2.26790263,5.08807541,10.71523988,2.48292555,0.00000000,0.99504806,0.08962782
-4.99149575,15.65755035,0.02097304,2.14708815,4.85402122,10.26909904,2.44558480,0.00000000,0.98169909,0.08829874
-4.98549275,15.01841401,0.02111111,2.02467929,4.61164495,9.80870370,2.40114940,0.00000000,0.96522272,0.08669211
-4.97948974,14.35962865,0.02120218,1.90192993,4.36371637,9.33851645,2.34971925,0.00000000,0.94564773,0.08481661
-4.97348674,13.68706165,0.02123836,1.78001718,4.11290625,8.86288759,2.29150159,0.00000000,0.92305617,0.08268541
-4.96748374,13.00646878,0.02121338,1.66002414,3.86174477,8.38600061,2.22681660,0.00000000,0.89758483,0.08031626
-4.96148074,12.32344180,0.02112284,1.54292696,3.61258814,7.91182929,2.15610009,0.00000000,0.86942512,0.07773143
-4.95547774,11.64336725,0.02096444,1.42958630,3.36759342,7.44410610,2.07990303,0.00000000,0.83882171,0.07495751
-4.94947474,10.97139451,0.02073805,1.32074289,3.12870139,6.98630050,1.99888763,0.00000000,0.80606958,0.07202514
-4.94347174,10.31241109,0.02044580,1.21701671,2.89762672,6.54160551,1.91381997,0.00000000,0.77150979,0.06896855
-4.93746873,9.67102240,0.02009194,1.11890923,2.67585474,6.11293057,1.82555919,0.00000000,0.73552397,0.06582504
-4.93146573,9.05153395,0.01968273,1.02680812,2.46464359,5.70289872,1.73504346,0.00000000,0.69852759,0.06263430
-4.92546273,8.45793367,0.01922616,0.94099377,2.26503076,5.31384611,1.64327309,0.00000000,0.66096238,0.05943767
-4.91945973,7.89387295,0.01873170,0.86164688,2.07784284,4.94782234,1.55129126,0.00000000,0.62328797,0.05627732
-4.91345673,7.36264543,0.01820985,0.78885685,1.90370741,4.60659017,1.46016291,0.00000000,0.58597297,0.05319543
-4.90745373,6.86716316,0.01767175,0.72263021,1.74306626,4.29162406,1.37095257,0.00000000,0.54948584,0.05023323
-4.90145073,6.40993054,0.01712874,0.66289893,1.59618908,4.00410700,1.28470167,0.00000000,0.51428570,0.04743021
-4.89544772,5.99301719,0.01659193,0.60952835,1.46318724,3.74492598,1.20240619,0.00000000,0.48081338,0.04482322
-4.88944472,5.61803088,0.01607175,0.56232463,1.34402711,3.51466647,1.12499532,0.00000000,0.44948294,0.04244574
-4.88344172,5.28609273,0.01557760,0.52104163,1.23854298,3.31360700,1.05331172,0.00000000,0.42067380,0.04032713
-4.87743872,4.99781640,0.01511751,0.48538737,1.14644932,3.14171482,0.98809415,0.00000000,0.39472381,0.03849208
-4.87143572,4.75329344,0.01469789,0.45503024,1.06735270,2.99864386,0.92996267,0.00000000,0.37192330,0.03696013
-4.86543272,4.55208663,0.01432337,0.42960490,1.00076338,2.88373625,0.87940714,0.00000000,0.35251022,0.03574528
-4.85942971,4.39323298,0.01399671,0.40871829,0.94610686,2.79602842,0.83677902,0.00000000,0.33666663,0.03485583
-4.85342671,4.27525746,0.01371881,0.39195570,0.90273556,2.73426272,0.80228675,0.00000000,0.32451642,0.03429425
-4.84742371,4.19619831,0.01348881,0.37888706,0.86994085,2.69690518,0.77599482,0.00000000,0.31612442,0.03405730
-4.84142071,4.15364405,0.01330424,0.36907350,0.84696541,2.68216967,0.75782632,0.00000000,0.31149681,0.03413618
-4.83541771,4.14478197,0.01316124,0.36207421,0.83301620,2.68804852,0.74756888,0.00000000,0.31058297,0.03451691
-4.82941471,4.16645711,0.01305485,0.35745345,0.82727771,2.71234921,0.74488395,0.00000000,0.31327848,0.03518072
-4.82341171,4.21524053,0.01297934,0.35478770,0.82892553,2.75273653,0.74931873,0.00000000,0.31942948,0.03610463
-4.81740870,4.28750515,0.01292845,0.35367264,0.83713996,2.80677919,0.76032081,0.00000000,0.32883798,0.03726208
-4.81140570,4.37950694,0.01289582,0.35372999,0.85111942,2.87199978,0.77725474,0.00000000,0.34126823,0.03862365
-4.80540270,4.48746928,0.01287521,0.35461371,0.87009320,2.94592672,0.79942026,0.00000000,0.35645384,0.04015782
-4.79939970,4.60766780,0.01286080,0.35601557,0.89333330,3.02614660,0.82607160,0.00000000,0.37410541,0.04183175
-4.79339670,4.73651314,0.01284741,0.35766977,0.92016491,3.11035541,0.85643726,0.00000000,0.39391858,0.04361213
-4.78739370,4.87062902,0.01283069,0.35935639,0.94997506,3.19640707,0.88973972,0.00000000,0.41558198,0.04546594
-4.78139070,5.00692293,0.01280723,0.36090367,0.98221929,3.28235750,0.92521443,0.00000000,0.43878501,0.04736121
-4.77538769,5.14264712,0.01277462,0.36218875,1.01642583,3.36650289,0.96212756,0.00000000,0.46322499,0.04926776
-4.76938469,5.27544788,0.01273146,0.36313714,1.05219720,3.44741086,0.99979179,0.00000000,0.48861347,0.05115773
-4.76338169,5.40340109,0.01267730,0.36372062,1.08920903,3.52394314,1.03757979,0.00000000,0.51468131,0.05300614
-4.75737869,5.52503309,0.01261258,0.36395387,1.12720624,3.59526914,1.07493470,0.00000000,0.54118235,0.05479125
-4.75137569,5.63932587,0.01253845,0.36388979,1.16599647,3.66086978,1.11137750,0.00000000,0.56789557,0.05649478
-4.74537269,5.74570659,0.01245667,0.36361381,1.20544123,3.72053131,1.14651085,0.00000000,0.59462542,0.05810201
-4.73936968,5.84402183,0.01236942,0.36323731,1.24544494,3.77432951,1.18001942,0.00000000,0.62120053,0.05960171
-4.73336668,5.93449798,0.01227909,0.36289048,1.28594259,3.82260472,1.21166685,0.00000000,0.64747083,0.06098593
-4.72736368,6.01768930,0.01218816,0.36271484,1.32688637,3.86592882,1.24128941,0.00000000,0.67330323,0.06224964
-4.72136068,6.09441636,0.01209901,0.36285579,1.36823205,3.90506558,1.26878710,0.00000000,0.69857620,0.06339032
-4.71535768,6.16569759,0.01201378,0.36345540,1.40992586,3.94092602,1.29411246,0.00000000,0.72317377,0.06440743
-4.70935468,6.23267732,0.01193429,0.36464573,1.45189245,3.97452086,1.31725806,0.00000000,0.74697917,0.06530178
-4.70335168,6.29655365,0.01186191,0.36654299,1.49402466,4.00691208,1.33824326,0.00000000,0.76986883,0.06607500
-4.69734867,6.35850970,0.01179754,0.36924265,1.53617568,4.03916578,1.35710120,0.00000000,0.79170720,0.06672894
-4.69134567,6.41965138,0.01174158,0.37281571,1.57815402,4.07230839,1.37386673,0.00000000,0.81234275,0.06726516
-4.68534267,6.48095450,0.01169390,0.37730619,1.61972158,4.10728806,1.38856599,0.00000000,0.83160568,0.06768454
-4.67933967,6.54322345,0.01165393,0.38272991,1.66059500,4.14494270,1.40120841,0.00000000,0.84930762,0.06798694
-4.67333667,6.60706292,0.01162064,0.38907445,1.70045008,4.18597581,1.41178126,0.00000000,0.86524342,0.06817108
-4.66733367,6.67286336,0.01159266,0.39630031,1.73892909,4.23094067,1.42024737,0.00000000,0.87919516,0.06823448
-4.66133067,6.74079984,0.01156830,0.40434303,1.77565049,4.28023297,1.42654568,0.00000000,0.89093815,0.06817358
-4.65532766,6.81084346,0.01154565,0.41311608,1.81022043,4.33409138,1.43059473,0.00000000,0.90024871,0.06798400
-4.64932466,6.88278346,0.01152264,0.42251442,1.84224530,4.39260534,1.43229858,0.00000000,0.90691327,0.06766092
-4.64332166,6.95625759,0.01149712,0.43241828,1.87134465,4.45572855,1.43155467,0.00000000,0.91073825,0.06719945
