energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.63381691,4.60772633,0.32879315,0.00387728,0.12880588,2.54089152,2.45970425,1.37298186
-5.62781391,4.80515535,0.35699733,0.00418330,0.13346335,2.62188119,2.49580098,1.42750968
-5.62181091,5.00470249,0.38612708,0.00450399,0.13813577,2.70202512,2.52760619,1.48286901
-5.61580790,5.20575656,0.41598384,0.00483729,0.14280157,2.78134762,2.55529556,1.53899108
-5.60980490,5.40752992,0.44633816,0.00518060,0.14743528,2.85983453,2.57907224,1.59575617
-5.60380190,5.60905126,0.47693203,0.00553083,0.15200778,2.93742198,2.59915914,1.65298833
-5.59779890,5.80916421,0.50748216,0.00588440,0.15648680,3.01398626,2.61579027,1.71045151
-5.59179590,6.00653206,0.53768426,0.00623733,0.16083737,3.08933524,2.62920131,1.76784735
-5.58579290,6.19964852,0.56721811,0.00658531,0.16502239,3.16320159,2.63961945,1.82481481
-5.57978989,6.38685448,0.59575338,0.00692375,0.16900316,3.23523810,2.64725298,1.88093154
-5.57378689,6.56636035,0.62295600,0.00724791,0.17273997,3.30501535,2.65228093,1.93571731
-5.56778389,6.73627345,0.64849485,0.00755299,0.17619269,3.37202181,2.65484323,1.98863936
-5.56178089,6.89462996,0.67204855,0.00783427,0.17932129,3.43566674,2.65503192,2.03911966
-5.55577789,7.03943069,0.69331225,0.00808722,0.18208641,3.49528583,2.65288405,2.08654406
-5.54977489,7.16867983,0.71200406,0.00830761,0.18444998,3.55014990,2.64837681,2.13027326
-5.54377189,7.28042614,0.72787104,0.00849165,0.18637571,3.59947654,2.64142533,2.16965531
-5.53776888,7.37280558,0.74069457,0.00863606,0.18782981,3.64244478,2.63188372,2.20403964
-5.53176588,7.44408468,0.75029490,0.00873819,0.18878155,3.67821275,2.61954963,2.23279216
-5.52576288,7.49270379,0.75653490,0.00879610,0.18920403,3.70593806,2.60417247,2.25531133
-5.51975988,7.51731937,0.75932276,0.00880863,0.18907489,3.72480066,2.58546534,2.27104467
-5.51375688,7.51684447,0.75861382,0.00877540,0.18837711,3.73402774,2.56312033,2.27950540
-5.50775388,7.49048637,0.75441135,0.00869688,0.18709983,3.73292008,2.53682701,2.28028874
-5.50175088,7.43778052,0.74676637,0.00857434,0.18523920,3.72087915,2.50629317,2.27308740
-5.49574787,7.35861974,0.73577656,0.00840987,0.18279913,3.69743411,2.47126735,2.25770557
-5.48974487,7.25327761,0.72158426,0.00820630,0.17979205,3.66226768,2.43156197,2.23407120
-5.48374187,7.12242512,0.70437375,0.00796716,0.17623951,3.61523994,2.38707613,2.20224575
-5.47773887,6.96713962,0.68436776,0.00769657,0.17217267,3.55640894,2.33781699,2.16243105
-5.47173587,6.78890520,0.66182333,0.00739916,0.16763251,3.48604695,2.28391854,2.11497296
-5.46573287,6.58960382,0.63702725,0.00707996,0.16266989,3.40465161,2.22565685,2.06036132
-5.45972986,6.37149685,0.61029092,0.00674429,0.15734524,3.31295090,2.16346077,1.99922602
-5.45372686,6.13719671,0.58194501,0.00639761,0.15172798,3.21190138,2.09791737,1.93232919
-5.44772386,5.88962878,0.55233383,0.00604547,0.14589568,3.10267928,2.02977156,1.86055345
-5.44172086,5.63198419,0.52180960,0.00569331,0.13993279,2.98666434,1.95991960,1.78488641
-5.43571786,5.36766414,0.49072670,0.00534642,0.13392918,2.86541646,1.88939632,1.70640180
-5.42971486,5.10021714,0.45943611,0.00500979,0.12797831,2.74064573,1.81935653,1.62623770
-5.42371186,4.83327049,0.42827994,0.00468808,0.12217529,2.61417652,1.75105065,1.54557237
-5.41770885,4.57045799,0.39758642,0.00438547,0.11661469,2.48790669,1.68579575,1.46559855
-5.41170585,4.31534572,0.36766523,0.00410566,0.11138828,2.36376324,1.62494244,1.38749668
-5.40570285,4.07135807,0.33880343,0.00385183,0.10658272,2.24365559,1.56983902,1.31240826
-5.39969985,3.84170618,0.31126195,0.00362656,0.10227737,2.12942828,1.52179384,1.24140971
-5.39369685,3.62932088,0.28527276,0.00343186,0.09854212,2.02281445,1.48203732,1.17548787
-5.38769385,3.43679228,0.26103677,0.00326914,0.09543553,1.92539171,1.45168476,1.11551765
-5.38169085,3.26631748,0.23872245,0.00313926,0.09300313,1.83854183,1.43170135,1.06224256
-5.37568784,3.11965835,0.21846521,0.00304254,0.09127618,1.76341555,1.42287061,1.01625875
-5.36968484,2.99811012,0.20036746,0.00297876,0.09027066,1.70090370,1.42576728,0.97800281
-5.36368184,2.90248212,0.18449935,0.00294729,0.08998682,1.65161542,1.44073585,0.94774382
-5.35767884,2.83309064,0.17090010,0.00294704,0.09040904,1.61586424,1.46787543,0.92557980
-5.35167584,2.78976444,0.15957986,0.00297660,0.09150626,1.59366248,1.50703175,0.91143859
-5.34567284,2.77186229,0.15052192,0.00303426,0.09323277,1.58472403,1.55779669,0.90508304
-5.33966983,2.77830209,0.14368529,0.00311807,0.09552946,1.58847550,1.61951559,0.90612054
-5.33366683,2.80760042,0.13900741,0.00322593,0.09832549,1.60407543,1.69130231,0.91401629
-5.32766383,2.85792133,0.13640694,0.00335560,0.10154026,1.63044087,1.77206183,0.92811021
-5.32166083,2.92713273,0.13578648,0.00350479,0.10508573,1.66628069,1.86051967,0.94763674
-5.31565783,3.01286852,0.13703520,0.00367119,0.10886890,1.71013459,1.95525744,0.97174719
-5.30965483,3.11259464,0.14003112,0.00385250,0.11279447,1.76041651,2.05475336,0.99953377
-5.30365183,3.22367673,0.14464320,0.00404646,0.11676753,1.81546127,2.15742636,1.03005482
-5.29764882,3.34344734,0.15073300,0.00425091,0.12069624,1.87357291,2.26168221,1.06236028
-5.29164582,3.46927066,0.15815594,0.00446372,0.12449433,1.93307319,2.36595990,1.09551685
-5.28564282,3.59860244,0.16676230,0.00468286,0.12808342,1.99234858,2.46877655,1.12863193
-5.27963982,3.72904347,0.17639771,0.00490636,0.13139501,2.04989440,2.56876880,1.16087568
-5.27363682,3.85838498,0.18690351,0.00513230,0.13437204,2.10435430,2.66472903,1.19150053
-5.26763382,3.98464450,0.19811680,0.00535877,0.13697013,2.15455396,2.75563479,1.21985752
-5.26163082,4.10609153,0.20987043,0.00558387,0.13915817,2.19952778,2.84066995,1.24540898
-5.25562781,4.22126244,0.22199303,0.00580568,0.14091850,2.23853756,2.91923673,1.26773732
-5.24962481,4.32896482,0.23430915,0.00602222,0.14224655,2.27108284,2.99095795,1.28654957
-5.24362181,4.42827173,0.24663967,0.00623143,0.14314998,2.29690234,3.05566949,1.30167781
-5.23761881,4.51850703,0.25880261,0.00643117,0.14364740,2.31596708,3.11340335,1.31307555
-5.23161581,4.59922331,0.27061439,0.00661922,0.14376667,2.32846542,3.16436245,1.32081049
-5.22561281,4.67017417,0.28189165,0.00679329,0.14354292,2.33478113,3.20888844,1.32505414
-5.21960980,4.73128321,0.29245366,0.00695100,0.14301646,2.33546576,3.24742472,1.32606879
-5.21360680,4.78261171,0.30212522,0.00708998,0.14223050,2.33120685,3.28047672,1.32419285
-5.20760380,4.82432758,0.31074015,0.00720788,0.14122896,2.32279366,3.30857198,1.31982502
-5.20160080,4.85667739,0.31814513,0.00730244,0.14005446,2.31108231,3.33222262,1.31340836
-5.19559780,4.87996348,0.32420379,0.00737156,0.13874652,2.29696215,3.35189259,1.30541485
-5.18959480,4.89452750,0.32880092,0.00741336,0.13734012,2.28132491,3.36797186,1.29633115
-5.18359180,4.90074123,0.33184647,0.00742628,0.13586464,2.26503815,3.38075947,1.28664615
-5.17758879,4.89900506,0.33327932,0.00740915,0.13434329,2.24892411,3.39045653,1.27684063
-5.17158579,4.88975378,0.33307034,0.00736123,0.13279303,2.23374461,3.39716997,1.26737921
-5.16558279,4.87346879,0.33122476,0.00728233,0.13122481,2.22019226,3.40092692,1.25870469
-5.15957979,4.85069534,0.32778358,0.00717279,0.12964441,2.20888788,3.40169887,1.25123448
-5.15357679,4.82206291,0.32282380,0.00703357,0.12805350,2.20038340,3.39943445,1.24535879
-5.14757379,4.78830655,0.31645758,0.00686620,0.12645100,2.19516931,3.39409837,1.24144024
-5.14157079,4.75028677,0.30883007,0.00667281,0.12483462,2.19368535,3.38571434,1.23981406
-5.13556778,4.70900566,0.30011616,0.00645609,0.12320247,2.19633281,3.37440881,1.24078861
-5.12956478,4.66561701,0.29051611,0.00621922,0.12155457,2.20348706,3.36045247,1.24464530
-5.12356178,4.62142846,0.28025017,0.00596583,0.11989420,2.21550850,3.34429642,1.25163769
-5.11755878,4.57789436,0.26955263,0.00569988,0.11822908,2.23275071,3.32660008,1.26198922
-5.11155578,4.53659821,0.25866522,0.00542560,0.11657204,2.25556443,3.30824811,1.27588941
-5.10555278,4.49922468,0.24783033,0.00514734,0.11494147,2.28429674,3.29035459,1.29348854
-5.09954977,4.46752144,0.23728430,0.00486950,0.11336121,2.31928489,3.27425276,1.31489081
-5.09354677,4.44325193,0.22725098,0.00459639,0.11186005,2.36084494,3.26146997,1.34014658
-5.08754377,4.42814082,0.21793576,0.00433214,0.11047082,2.40925548,3.25368798,1.36924401
-5.08154077,4.42381427,0.20952050,0.00408060,0.10922907,2.46473763,3.25268968,1.40210080
-5.07553777,4.43173786,0.20215927,0.00384524,0.10817145,2.52743224,3.26029417,1.43855686
-5.06953477,4.45315481,0.19597517,0.00362909,0.10733394,2.59737605,3.27828286,1.47836854
-5.06353177,4.48902786,0.19105827,0.00343469,0.10674987,2.67447829,3.30831976,1.52120516
-5.05752876,4.53998752,0.18746473,0.00326402,0.10644798,2.75849966,3.35186985,1.56664852
-5.05152576,4.60628951,0.18521696,0.00311851,0.10645060,2.84903503,3.41011929,1.61419574
-5.04552276,4.68778381,0.18430487,0.00299898,0.10677201,2.94550163,3.48390168,1.66326577
-5.03951976,4.78389709,0.18468799,0.00290571,0.10741713,3.04713365,3.57363430,1.71320955
-5.03351676,4.89362972,0.18629841,0.00283842,0.10838057,3.15298414,3.67926767,1.76332355
-5.02751376,5.01556789,0.18904427,0.00279632,0.10964613,3.26193456,3.80025170,1.81286636
-5.02151076,5.14791059,0.19281370,0.00277815,0.11118674,3.37271192,3.93552037,1.86107748
-5.01550775,5.28851057,0.19747901,0.00278222,0.11296496,3.48391294,4.08349654,1.90719759
-5.00950475,5.43492758,0.20290088,0.00280652,0.11493384,3.59403420,4.24211720,1.95048928
-5.00350175,5.58449166,0.20893254,0.00284872,0.11703827,3.70150720,4.40887853,1.99025719
-4.99749875,5.73437398,0.21542357,0.00290628,0.11921663,3.80473655,4.58089927,2.02586658
-4.99149575,5.88166204,0.22222346,0.00297650,0.12140281,3.90213957,4.75499976,2.05675931
-4.98549275,6.02343618,0.22918462,0.00305658,0.12352827,3.99218572,4.92779345,2.08246662
-4.97948974,6.15684435,0.23616491,0.00314371,0.12552431,4.07343374,5.09578688,2.10261792
-4.97348674,6.27917207,0.24302960,0.00323511,0.12732425,4.14456535,5.25548378,2.11694537
-4.96748374,6.38790513,0.24965282,0.00332805,0.12886550,4.20441378,5.40348880,2.12528408
-4.96148074,6.48078282,0.25591845,0.00341995,0.13009142,4.25198641,5.53660636,2.12756826
-4.95547774,6.55584035,0.26172066,0.00350838,0.13095289,4.28648075,5.65193058,2.12382356
-4.94947474,6.61143936,0.26696396,0.00359110,0.13140956,4.30729358,5.74692270,2.11415642
-4.94347174,6.64628653,0.27156307,0.00366610,0.13143068,4.31402346,5.81947308,2.09874116
-4.93746873,6.65944063,0.27544258,0.00373157,0.13099557,4.30646708,5.86794591,2.07780581
-4.93146573,6.65030911,0.27853648,0.00378597,0.13009367,4.28461038,5.89120569,2.05161759
-4.92546273,6.61863555,0.28078786,0.00382800,0.12872425,4.24861550,5.88862524,2.02046912
-4.91945973,6.56448009,0.28214854,0.00385660,0.12689579,4.19880473,5.86007650,1.98466611
-4.91345673,6.48819458,0.28257893,0.00387095,0.12462509,4.13564289,5.80590554,1.94451730
-4.90745373,6.39039477,0.28204816,0.00387049,0.12193619,4.05971922,5.72689439,1.90032716
-4.90145073,6.27193118,0.28053427,0.00385488,0.11885917,3.97172996,5.62421252,1.85239173
-4.89544772,6.13386076,0.27802472,0.00382403,0.11542885,3.87246243,5.49936109,1.80099757
-4.88944472,5.97742017,0.27451700,0.00377805,0.11168358,3.76278133,5.35411317,1.74642364
-4.88344172,5.80400209,0.27001935,0.00371727,0.10766402,3.64361751,5.19045300,1.68894581
-4.87743872,5.61513461,0.26455153,0.00364225,0.10341206,3.51595919,5.01051690,1.62884345
-4.87143572,5.41246390,0.25814542,0.00355374,0.09896992,3.38084562,4.81653797,1.56640723
-4.86543272,5.19773978,0.25084562,0.00345267,0.09437935,3.23936241,4.61079647,1.50194762
-4.85942971,4.97280337,0.24270965,0.00334019,0.08968107,3.09263810,4.39557657,1.43580308
-4.85342671,4.73957590,0.23380793,0.00321760,0.08491430,2.94184124,4.17313025,1.36834739
-4.84742371,4.50004781,0.22422338,0.00308637,0.08011654,2.78817711,3.94564798,1.29999534
-4.84142071,4.25626693,0.21405050,0.00294812,0.07532336,2.63288349,3.71523598,1.23120622
-4.83541771,4.01032494,0.20339419,0.00280459,0.07056837,2.47722489,3.48389894,1.16248499
-4.82941471,3.76434159,0.19236806,0.00265762,0.06588318,2.32248480,3.25352743,1.09438059
-4.82341171,3.52044601,0.18109235,0.00250915,0.06129749,2.16995576,3.02588883,1.02748177
-4.81740870,3.28075530,0.16969167,0.00236114,0.05683906,2.02092731,2.80262074,0.96241019
-4.81140570,3.04735061,0.15829243,0.00221560,0.05253378,1.87667198,2.58522612,0.89981149
-4.80540270,2.82225105,0.14702015,0.00207451,0.04840562,1.73842970,2.37506928,0.84034445
-4.79939970,2.60738650,0.13599682,0.00193980,0.04447661,1.60739121,2.17337260,0.78466886
-4.79339670,2.40457006,0.12533830,0.00181332,0.04076672,1.48468119,1.98121344,0.73343266
-4.78739370,2.21547131,0.11515189,0.00169681,0.03729374,1.37134165,1.79952154,0.68725887
-4.78139070,2.04159138,0.10553422,0.00159186,0.03407311,1.26831640,1.62907697,0.64673281
-4.77538769,1.88424090,0.09656945,0.00149988,0.03111774,1.17643727,1.47050901,0.61239016
-4.76938469,1.74452172,0.08832783,0.00142208,0.02843780,1.09641260,1.32429637,0.58470629
-4.76338169,1.62331316,0.08086473,0.00135945,0.02604059,1.02881858,1.19076901,0.56408710
-4.75737869,1.52126335,0.07422008,0.00131274,0.02393032,0.97409377,1.07011208,0.55086183
-4.75137569,1.43878595,0.06841826,0.00128243,0.02210803,0.93253697,0.96237203,0.54527789
-4.74537269,1.37606255,0.06346837,0.00126874,0.02057151,0.90430872,0.86746523,0.54749791
-4.73936968,1.33305055,0.05936487,0.00127165,0.01931526,0.88943626,0.78518876,0.55759911
-4.73336668,1.30949630,0.05608862,0.00129084,0.01833052,0.88782190,0.71523356,0.57557487
-4.72736368,1.30495327,0.05360811,0.00132576,0.01760540,0.89925459,0.65719933,0.60133859
-4.72136068,1.31880447,0.05188101,0.00137560,0.01712500,0.92342421,0.61061095,0.63472958
-4.71535768,1.35028860,0.05085580,0.00143937,0.01687166,0.95993823,0.57493592,0.67552092
-4.70935468,1.39852903,0.05047369,0.00151584,0.01682524,1.00834019,0.54960208,0.72342888
-4.70335168,1.46256478,0.05067041,0.00160365,0.01696342,1.06812921,0.53401525,0.77812366
-4.69734867,1.54138228,0.05137820,0.00170130,0.01726214,1.13877989,0.52757597,0.83924106
-4.69134567,1.63394697,0.05252773,0.00180721,0.01769601,1.21976162,0.52969489,0.90639438
-4.68534267,1.73923327,0.05404989,0.00191977,0.01823875,1.31055649,0.53980621,0.97918625
-4.67933967,1.85625191,0.05587761,0.00203735,0.01886374,1.41067464,0.55737859,1.05721948
-4.67333667,1.98407297,0.05794737,0.00215838,0.01954450,1.51966624,0.58192331,1.14010647
-4.66733367,2.12184363,0.06020069,0.00228140,0.02025521,1.63712890,0.61299915,1.22747636
-4.66133067,2.26879934,0.06258523,0.00240507,0.02097124,1.76270990,0.65021387,1.31897940
-4.65532766,2.42426747,0.06505573,0.00252821,0.02166965,1.89610235,0.69322226,1.41428791
-4.64932466,2.58766271,0.06757461,0.00264988,0.02232962,2.03703494,0.74172070,1.51309357
-4.64332166,2.75847395,0.07011226,0.00276934,0.02293287,2.18525517,0.79543857,1.61510064
-4.63731866,2.93624279,0.07264694,0.00288608,0.02346401,2.34050626,0.85412672,1.72001545
-4.63131566,3.12053422,0.07516444,0.00299984,0.02391083,2.50249855,0.91754376,1.82753225
-4.62531266,3.31090077,0.07765729,0.00311060,0.02426443,2.67087639,0.98544063,1.93731616
-4.61930965,3.50684185,0.08012377,0.00321851,0.02451935,2.84518231,1.05754445,2.04898411
-4.61330665,3.70776044,0.08256657,0.00332394,0.02467353,3.02482037,1.13354251,2.16208492
-4.60730365,3.91291997,0.08499132,0.00342737,0.02472822,3.20902094,1.21306742,2.27608005
-4.60130065,4.12140411,0.08740491,0.00352937,0.02468778,3.39680968,1.29568448,2.39032629
-4.59529765,4.33208285,0.08981387,0.00363056,0.02455939,3.58698307,1.38088219,2.50406229
-4.58929465,4.54358772,0.09222269,0.00373154,0.02435265,3.77809314,1.46806691,2.61640021
-4.58329165,4.75429893,0.09463235,0.00383284,0.02407925,3.96844356,1.55656222,2.72632394
-4.57728864,4.96234675,0.09703904,0.00393489,0.02375244,4.15609887,1.64561362,2.83269499
-4.57128564,5.16562876,0.09943327,0.00403797,0.02338657,4.33890790,1.73439872,2.93426668
-4.56528264,5.36184359,0.10179928,0.00414217,0.02299666,4.51454182,1.82204268,3.02970678
-4.55927964,5.54854094,0.10411500,0.00424740,0.02259791,4.68054638,1.90763868,3.11762848
-4.55327664,5.72318672,0.10635237,0.00435337,0.02220531,4.83440677,1.99027238,3.19662863
-4.54727364,5.88324077,0.10847824,0.00445960,0.02183324,4.97362303,2.06904942,3.26533193
-4.54127064,6.02624414,0.11045565,0.00456545,0.02149521,5.09579297,2.14312450,3.32243931
-4.53526763,6.14991170,0.11224556,0.00467016,0.02120361,5.19869876,2.21173063,3.36677809
-4.52926463,6.25222565,0.11380884,0.00477285,0.02096953,5.28039326,2.27420664,3.39735151
-4.52326163,6.33152473,0.11510853,0.00487265,0.02080264,5.33928153,2.33002171,3.41338509
-4.51725863,6.38658453,0.11611213,0.00496866,0.02071119,5.37419344,2.37879508,3.41436708
-4.51125563,6.41668399,0.11679395,0.00506009,0.02070195,5.38444318,2.42030989,3.40008083
-4.50525263,6.42165431,0.11713722,0.00514623,0.02078030,5.36987237,2.45452008,3.37062699
-4.49924962,6.40190696,0.11713592,0.00522654,0.02095024,5.33087405,2.48154989,3.32643413
-4.49324662,6.35843886,0.11679625,0.00530067,0.02121451,5.26839595,2.50168578,3.26825678
-4.48724362,6.29281389,0.11613756,0.00536844,0.02157463,5.18392232,2.51536117,3.19716082
-4.48124062,6.20712124,0.11519273,0.00542992,0.02203096,5.07943496,2.52313478,3.11449652
-4.47523762,6.10391220,0.11400797,0.00548536,0.02258279,4.95735499,2.52566370,3.02186041
-4.46923462,5.98611860,0.11264195,0.00553519,0.02322834,4.82046788,2.52367278,2.92104764
-4.46323162,5.85695640,0.11116441,0.00557999,0.02396478,4.67183531,2.51792197,2.81399693
-4.45722861,5.71981930,0.10965413,0.00562044,0.02478826,4.51469781,2.50917351,2.70273071
-4.45122561,5.57816735,0.10819658,0.00565732,0.02569388,4.35237260,2.49816068,2.58929307
-4.44522261,5.43541554,0.10688109,0.00569139,0.02667573,4.18815111,2.48555986,2.47568821
-4.43921961,5.29482768,0.10579784,0.00572342,0.02772682,4.02520067,2.47196725,2.36382208
-4.43321661,5.15941973,0.10503470,0.00575409,0.02883920,3.86647430,2.45788133,2.25544956
-4.42721361,5.03187673,0.10467416,0.00578399,0.03000391,3.71463193,2.44369189,2.15212901
-4.42121061,4.91448604,0.10479031,0.00581356,0.03121114,3.57197592,2.42967566,2.05518590
-4.41520760,4.80908904,0.10544616,0.00584313,0.03245028,3.44040262,2.41599864,1.96568638
-4.40920460,4.71705208,0.10669131,0.00587285,0.03371009,3.32137093,2.40272447,1.88442133
-4.40320160,4.63925671,0.10856005,0.00590274,0.03497886,3.21588810,2.38982793,1.81190080
-4.39719860,4.57610816,0.11107005,0.00593268,0.03624463,3.12451202,2.37721253,1.74835844
-4.39119560,4.52756028,0.11422157,0.00596244,0.03749540,3.04736877,2.36473089,1.69376486
-4.38519260,4.49315458,0.11799725,0.00599171,0.03871936,2.98418342,2.35220645,1.64784881
-4.37918959,4.47207057,0.12236260,0.00602013,0.03990513,2.93432195,2.33945519,1.61012476
-4.37318659,4.46318437,0.12726696,0.00604732,0.04104198,2.89684171,2.32630618,1.57992518
-4.36718359,4.46513246,0.13264500,0.00607294,0.04212004,2.87054788,2.31261980,1.55643614
-4.36118059,4.47637771,0.13841878,0.00609667,0.04313047,2.85405324,2.29830275,1.53873445
-4.35517759,4.49527494,0.14450015,0.00611827,0.04406560,2.84583909,2.28331939,1.52582512
-4.34917459,4.52013366,0.15079340,0.00613762,0.04491905,2.84431494,2.26769882,1.51667775
-4.34317159,4.54927602,0.15719828,0.00615467,0.04568577,2.84787521,2.25153789,1.51026076
-4.33716858,4.58108848,0.16361298,0.00616950,0.04636207,2.85495134,2.23499997,1.50557279
-4.33116558,4.61406614,0.16993717,0.00618229,0.04694561,2.86405814,2.21830997,1.50167032
-4.32516258,4.64684887,0.17607492,0.00619330,0.04743535,2.87383340,2.20174604,1.49769141
-4.31915958,4.67824911,0.18193740,0.00620288,0.04783143,2.88307014,2.18562837,1.49287504
-4.31315658,4.70727103,0.18744526,0.00621142,0.04813512,2.89074119,2.17030580,1.48657603
-4.30715358,4.73312157,0.19253056,0.00621935,0.04834866,2.89601592,2.15614081,1.47827566
