energy_ev,total_up,Au_p_up,Au_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.78989495,4.41421028,0.12810789,4.41804531,0.03569594,0.00000000,0.00573796,0.02714804
-5.78389195,4.52091103,0.13180470,4.52369115,0.03787710,0.00000000,0.00614773,0.02836071
-5.77788894,4.61478437,0.13560755,4.61612497,0.04009424,0.00000000,0.00658746,0.02966333
-5.77188594,4.69469137,0.13952837,4.69416809,0.04233466,0.00000000,0.00706235,0.03106960
-5.76588294,4.75985290,0.14359236,4.75699773,0.04458979,0.00000000,0.00757915,0.03259676
-5.75987994,4.80987634,0.14783767,4.80417459,0.04685558,0.00000000,0.00814616,0.03426532
-5.75387694,4.84477372,0.15231472,4.83566191,0.04913283,0.00000000,0.00877316,0.03609870
-5.74787394,4.86497023,0.15708530,4.85183502,0.05142737,0.00000000,0.00947127,0.03812280
-5.74187094,4.87130231,0.16222131,4.85348059,0.05375008,0.00000000,0.01025274,0.04036542
-5.73586793,4.86500488,0.16780323,4.84178499,0.05611673,0.00000000,0.01113066,0.04285560
-5.72986493,4.84768746,0.17391832,4.81831173,0.05854772,0.00000000,0.01211861,0.04562287
-5.72386193,4.82129937,0.18065846,4.78496791,0.06106753,0.00000000,0.01323027,0.04869643
-5.71785893,4.78808447,0.18811783,4.74396028,0.06370410,0.00000000,0.01447894,0.05210422
-5.71185593,4.75052642,0.19639030,4.69774181,0.06648795,0.00000000,0.01587706,0.05587197
-5.70585293,4.71128568,0.20556663,4.64894998,0.06945122,0.00000000,0.01743565,0.06002221
-5.69984992,4.67312985,0.21573151,4.60033837,0.07262657,0.00000000,0.01916388,0.06457333
-5.69384692,4.63885932,0.22696064,4.55470341,0.07604589,0.00000000,0.02106849,0.06953857
-5.68784392,4.61123022,0.23931768,4.51480842,0.07973910,0.00000000,0.02315337,0.07492521
-5.68184092,4.59287716,0.25285144,4.48330718,0.08373280,0.00000000,0.02541920,0.08073377
-5.67583792,4.58623794,0.26759325,4.46266932,0.08804894,0.00000000,0.02786308,0.08695739
-5.66983492,4.59348277,0.28355462,4.45510999,0.09270364,0.00000000,0.03047836,0.09358138
-5.66383192,4.61645012,0.30072538,4.46252590,0.09770608,0.00000000,0.03325453,0.10058294
-5.65782891,4.65659149,0.31907238,4.48643990,0.10305746,0.00000000,0.03617725,0.10793119
-5.65182591,4.71492673,0.33853874,4.52795589,0.10875033,0.00000000,0.03922847,0.11558732
-5.64582291,4.79201160,0.35904383,4.58772562,0.11476809,0.00000000,0.04238674,0.12350507
-5.63981991,4.88791864,0.38048397,4.66592836,0.12108470,0.00000000,0.04562757,0.13163140
-5.63381691,5.00223202,0.40273387,4.76226439,0.12766485,0.00000000,0.04892393,0.13990740
-5.62781391,5.13405666,0.42564880,4.87596230,0.13446436,0.00000000,0.05224685,0.14826942
-5.62181091,5.28204136,0.44906739,5.00580008,0.14143092,0.00000000,0.05556606,0.15665030
-5.61580790,5.44441515,0.47281502,5.15013932,0.14850522,0.00000000,0.05885072,0.16498077
-5.60980490,5.61903584,0.49670773,5.30697119,0.15562229,0.00000000,0.06207013,0.17319097
-5.60380190,5.80344899,0.52055634,5.47397295,0.16271316,0.00000000,0.06519447,0.18121190
-5.59779890,5.99495538,0.54417087,5.64857286,0.16970676,0.00000000,0.06819550,0.18897694
-5.59179590,6.19068474,0.56736486,5.82802128,0.17653190,0.00000000,0.07104724,0.19642329
-5.58579290,6.38767320,0.58995957,6.00946568,0.18311937,0.00000000,0.07372654,0.20349329
-5.57978989,6.58294166,0.61178781,6.19002679,0.18940406,0.00000000,0.07621356,0.21013557
-5.57378689,6.77357270,0.63269728,6.36687335,0.19532691,0.00000000,0.07849222,0.21630610
-5.56778389,6.95678306,0.65255332,6.53729292,0.20083677,0.00000000,0.08055044,0.22196896
-5.56178089,7.12998947,0.67124082,6.69875631,0.20589192,0.00000000,0.08238030,0.22709691
-5.55577789,7.29086562,0.68866547,6.84897357,0.21046132,0.00000000,0.08397812,0.23167173
-5.54977489,7.43738841,0.70475398,6.98593971,0.21452537,0.00000000,0.08534431,0.23568435
-5.54377189,7.56787215,0.71945364,7.10796895,0.21807628,0.00000000,0.08648320,0.23913465
-5.53776888,7.68099007,0.73273091,7.21371662,0.22111787,0.00000000,0.08740271,0.24203112
-5.53176588,7.77578257,0.74456935,7.30218854,0.22366501,0.00000000,0.08811392,0.24439024
-5.52576288,7.85165287,0.75496698,7.37273813,0.22574240,0.00000000,0.08863058,0.24623566
-5.51975988,7.90835073,0.76393309,7.42505218,0.22738303,0.00000000,0.08896850,0.24759724
-5.51375688,7.94594577,0.77148479,7.45912666,0.22862624,0.00000000,0.08914492,0.24850987
-5.50775388,7.96479228,0.77764348,7.47523436,0.22951545,0.00000000,0.08917787,0.24901221
-5.50175088,7.96548769,0.78243140,7.47388653,0.23009574,0.00000000,0.08908548,0.24914535
-5.49574787,7.94882728,0.78586842,7.45579094,0.23041138,0.00000000,0.08888536,0.24895134
-5.48974487,7.91575766,0.78796940,7.42180877,0.23050335,0.00000000,0.08859393,0.24847183
-5.48374187,7.86733156,0.78874217,7.37291285,0.23040714,0.00000000,0.08822596,0.24774670
-5.47773887,7.80466644,0.78818626,7.31014936,0.23015080,0.00000000,0.08779404,0.24681272
-5.47173587,7.72890871,0.78629254,7.23460504,0.22975347,0.00000000,0.08730831,0.24570246
-5.46573287,7.64120550,0.78304383,7.14738123,0.22922433,0.00000000,0.08677620,0.24444331
-5.45972986,7.54268474,0.77841642,7.04957586,0.22856221,0.00000000,0.08620237,0.24305671
-5.45372686,7.43444426,0.77238243,6.94227362,0.22775576,0.00000000,0.08558879,0.24155768
-5.44772386,7.31754962,0.76491306,6.82654421,0.22678424,0.00000000,0.08493492,0.23995463
-5.44172086,7.19303992,0.75598236,6.70344766,0.22561886,0.00000000,0.08423812,0.23824941
-5.43571786,7.06194026,0.74557150,6.57404564,0.22422463,0.00000000,0.08349406,0.23643771
-5.42971486,6.92527907,0.73367316,6.43941669,0.22256263,0.00000000,0.08269731,0.23450974
-5.42371186,6.78410801,0.72029596,6.30067347,0.22059251,0.00000000,0.08184199,0.23245112
-5.41770885,6.63952214,0.70546850,6.15897964,0.21827523,0.00000000,0.08092245,0.23024406
-5.41170585,6.49267790,0.68924285,6.01556399,0.21557574,0.00000000,0.07993391,0.22786868
-5.40570285,6.34480646,0.67169729,5.87172988,0.21246551,0.00000000,0.07887316,0.22530445
-5.39969985,6.19722055,0.65293802,5.72885776,0.20892486,0.00000000,0.07773909,0.22253166
-5.39369685,6.05131292,0.63309976,5.58839966,0.20494482,0.00000000,0.07653317,0.21953293
-5.38769385,5.90854550,0.61234513,5.45186445,0.20052854,0.00000000,0.07525979,0.21629454
-5.38169085,5.77042875,0.59086281,5.32079383,0.19569216,0.00000000,0.07392641,0.21280772
-5.37568784,5.63849139,0.56886447,5.19672924,0.19046500,0.00000000,0.07254357,0.20906962
-5.36968484,5.51424152,0.54658062,5.08117087,0.18488927,0.00000000,0.07112470,0.20508412
-5.36368184,5.39912062,0.52425557,4.97553043,0.17901910,0.00000000,0.06968583,0.20086223
-5.35767884,5.29445268,0.50214158,4.88107977,0.17291907,0.00000000,0.06824503,0.19642228
-5.35167584,5.20139109,0.48049258,4.79889830,0.16666236,0.00000000,0.06682179,0.19178978
-5.34567284,5.12086619,0.45955773,4.72982172,0.16032845,0.00000000,0.06543633,0.18699687
-5.33966983,5.05353661,0.43957494,4.67439549,0.15400066,0.00000000,0.06410877,0.18208165
-5.33366683,4.99974746,0.42076482,4.63283574,0.14776358,0.00000000,0.06285837,0.17708717
-5.32766383,4.95949818,0.40332521,4.60500034,0.14170039,0.00000000,0.06170269,0.17206028
-5.32166083,4.93242246,0.38742648,4.59037250,0.13589043,0.00000000,0.06065697,0.16705038
-5.31565783,4.91778210,0.37320788,4.58805850,0.13040687,0.00000000,0.05973343,0.16210815
-5.30965483,4.91447594,0.36077496,4.59680056,0.12531472,0.00000000,0.05894090,0.15728423
-5.30365183,4.92106424,0.35019820,4.61500506,0.12066914,0.00000000,0.05828446,0.15262809
-5.29764882,4.93580810,0.34151286,4.64078548,0.11651419,0.00000000,0.05776533,0.14818699
-5.29164582,4.95672256,0.33471999,4.67201880,0.11288202,0.00000000,0.05738097,0.14400516
-5.28564282,4.98164149,0.32978848,4.70641301,0.10979234,0.00000000,0.05712527,0.14012317
-5.27963982,5.00829142,0.32665815,4.74158313,0.10725251,0.00000000,0.05698898,0.13657758
-5.27363682,5.03437116,0.32524348,4.77513245,0.10525782,0.00000000,0.05696025,0.13340077
-5.26763382,5.05763366,0.32543804,4.80473542,0.10379223,0.00000000,0.05702523,0.13062098
-5.26163082,5.07596635,0.32711920,4.82821837,0.10282932,0.00000000,0.05716881,0.12826253
-5.25562781,5.08746626,0.33015303,4.84363472,0.10233356,0.00000000,0.05737532,0.12634608
-5.24962481,5.09050659,0.33439908,4.84933105,0.10226166,0.00000000,0.05762925,0.12488902
-5.24362181,5.08379159,0.33971488,4.84400137,0.10256415,0.00000000,0.05791586,0.12390572
-5.23761881,5.06639760,0.34596005,4.82672712,0.10318693,0.00000000,0.05822182,0.12340783
-5.23161581,5.03779832,0.35299971,4.79700158,0.10407287,0.00000000,0.05853555,0.12340428
-5.22561281,4.99787373,0.36070719,4.75473769,0.10516345,0.00000000,0.05884758,0.12390123
-5.21960980,4.94690239,0.36896599,4.70025954,0.10640015,0.00000000,0.05915072,0.12490170
-5.21360680,4.88553815,0.37767085,4.63427820,0.10772596,0.00000000,0.05944000,0.12640507
-5.20760380,4.81477266,0.38672807,4.55785366,0.10908652,0.00000000,0.05971256,0.12840633
-5.20160080,4.73588594,0.39605504,4.47234492,0.11043130,0.00000000,0.05996740,0.13089515
-5.19559780,4.65038774,0.40557915,4.37935094,0.11171445,0.00000000,0.06020498,0.13385497
-5.18959480,4.55995274,0.41523616,4.28064557,0.11289555,0.00000000,0.06042675,0.13726197
-5.18359180,4.46635274,0.42496826,4.17810932,0.11394009,0.00000000,0.06063472,0.14108413
-5.17758879,4.37138919,0.43472192,4.07366144,0.11481988,0.00000000,0.06083086,0.14528057
-5.17158579,4.27682898,0.44444578,3.96919488,0.11551312,0.00000000,0.06101667,0.14980108
-5.16558279,4.18434618,0.45408877,3.86651708,0.11600437,0.00000000,0.06119267,0.15458603
-5.15957979,4.09547210,0.46359852,3.76729844,0.11628438,0.00000000,0.06135810,0.15956677
-5.15357679,4.01155523,0.47292041,3.67303032,0.11634972,0.00000000,0.06151055,0.16466652
-5.14757379,3.93373213,0.48199715,3.58499355,0.11620234,0.00000000,0.06164584,0.16980169
-5.14157079,3.86290986,0.49076911,3.50423782,0.11584899,0.00000000,0.06175793,0.17488381
-5.13556778,3.79975950,0.49917530,3.43157205,0.11530058,0.00000000,0.06183896,0.17982184
-5.12956478,3.74472027,0.50715505,3.36756484,0.11457155,0.00000000,0.06187944,0.18452485
-5.12356178,3.69801278,0.51465024,3.31255397,0.11367916,0.00000000,0.06186849,0.18890500
-5.11755878,3.65965978,0.52160789,3.26666355,0.11264283,0.00000000,0.06179420,0.19288052
-5.11155578,3.62951248,0.52798308,3.22982683,0.11148345,0.00000000,0.06164406,0.19637877
-5.10555278,3.60728020,0.53374176,3.20181296,0.11022284,0.00000000,0.06140541,0.19933901
-5.09954977,3.59256128,0.53886337,3.18225554,0.10888315,0.00000000,0.06106594,0.20171479
-5.09354677,3.58487308,0.54334303,3.17068121,0.10748640,0.00000000,0.06061422,0.20347586
-5.08754377,3.58367910,0.54719294,3.16653637,0.10605408,0.00000000,0.06004011,0.20460939
-5.08154077,3.58841189,0.55044306,3.16921074,0.10460674,0.00000000,0.05933526,0.20512044
-5.07553777,3.59849028,0.55314062,3.17805647,0.10316377,0.00000000,0.05849345,0.20503170
-5.06953477,3.61333043,0.55534866,3.19240218,0.10174309,0.00000000,0.05751091,0.20438230
-5.06353177,3.63235032,0.55714347,3.21156153,0.10036099,0.00000000,0.05638652,0.20322596
-5.05752876,3.65496808,0.55861098,3.23483643,0.09903194,0.00000000,0.05512195,0.20162837
-5.05152576,3.68059474,0.55984234,3.26151551,0.09776842,0.00000000,0.05372162,0.19966409
-5.04552276,3.70862277,0.56092881,3.29086864,0.09658083,0.00000000,0.05219270,0.19741295
-5.03951976,3.73841168,0.56195624,3.32213881,0.09547730,0.00000000,0.05054484,0.19495627
-5.03351676,3.76927268,0.56299953,3.35453265,0.09446360,0.00000000,0.04879000,0.19237304
-5.02751376,3.80045402,0.56411729,3.38721136,0.09354302,0.00000000,0.04694199,0.18973630
-5.02151076,3.83112904,0.56534704,3.41928334,0.09271625,0.00000000,0.04501620,0.18710979
-5.01550775,3.86038855,0.56670133,3.44980025,0.09198134,0.00000000,0.04302903,0.18454524
-5.00950475,3.88723905,0.56816495,3.47775749,0.09133360,0.00000000,0.04099752,0.18208025
-5.00350175,3.91060780,0.56969349,3.50210025,0.09076562,0.00000000,0.03893884,0.17973698
-4.99749875,3.92935543,0.57121334,3.52173552,0.09026730,0.00000000,0.03686984,0.17752162
-4.99149575,3.94229611,0.57262326,3.53555029,0.08982595,0.00000000,0.03480664,0.17542478
-4.98549275,3.94822495,0.57379731,3.54243552,0.08942646,0.00000000,0.03276429,0.17342260
-4.97948974,3.94595148,0.57458928,3.54131510,0.08905155,0.00000000,0.03075644,0.17147865
-4.97348674,3.93433805,0.57483814,3.53117862,0.08868208,0.00000000,0.02879514,0.16954643
-4.96748374,3.91234101,0.57437447,3.51111637,0.08829746,0.00000000,0.02689067,0.16757234
-4.96148074,3.87905289,0.57302751,3.48035479,0.08787606,0.00000000,0.02505153,0.16549898
-4.95547774,3.83374311,0.57063240,3.43829046,0.08739580,0.00000000,0.02328438,0.16326858
-4.94947474,3.77589512,0.56703738,3.38452077,0.08683466,0.00000000,0.02159420,0.16082643
-4.94347174,3.70523789,0.56211062,3.31886939,0.08617133,0.00000000,0.01998436,0.15812409
-4.93746873,3.62176989,0.55574632,3.24140507,0.08538577,0.00000000,0.01845687,0.15512225
-4.93146573,3.52577430,0.54786981,3.15245260,0.08445990,0.00000000,0.01701257,0.15179322
-4.92546273,3.41782432,0.53844158,3.05259506,0.08337818,0.00000000,0.01565138,0.14812276
-4.91945973,3.29877846,0.52745993,2.94266718,0.08212816,0.00000000,0.01437256,0.14411142
-4.91345673,3.16976572,0.51496235,2.82373992,0.08070105,0.00000000,0.01317496,0.13977517
-4.90745373,3.03216146,0.50102541,2.69709685,0.07909215,0.00000000,0.01205722,0.13514546
-4.90145073,2.88755506,0.48576343,2.56420345,0.07730120,0.00000000,0.01101797,0.13026865
-4.89544772,2.73771077,0.46932592,2.42667072,0.07533274,0.00000000,0.01005603,0.12520500
-4.88944472,2.58452369,0.45189388,2.28621451,0.07319620,0.00000000,0.00917052,0.12002708
-4.88344172,2.42997250,0.43367530,2.14461251,0.07090601,0.00000000,0.00836095,0.11481790
-4.87743872,2.27607106,0.41489985,2.00366050,0.06848150,0.00000000,0.00762726,0.10966874
-4.87143572,2.12482061,0.39581315,1.86512949,0.06594673,0.00000000,0.00696987,0.10467673
-4.86543272,1.97816411,0.37667061,1.73072535,0.06333014,0.00000000,0.00638965,0.09994242
-4.85942971,1.83794425,0.35773120,1.60205197,0.06066409,0.00000000,0.00588787,0.09556718
-4.85342671,1.70586595,0.33925126,1.48057903,0.05798425,0.00000000,0.00546612,0.09165072
-4.84742371,1.58346424,0.32147837,1.36761495,0.05532890,0.00000000,0.00512625,0.08828861
-4.84142071,1.47207775,0.30464569,1.26428529,0.05273812,0.00000000,0.00487022,0.08556996
-4.83541771,1.37282796,0.28896655,1.17151673,0.05025280,0.00000000,0.00469999,0.08357513
-4.82941471,1.28660406,0.27462966,1.09002636,0.04791370,0.00000000,0.00461739,0.08237375
-4.82341171,1.21405297,0.26179489,1.02031591,0.04576035,0.00000000,0.00462393,0.08202272
-4.81740870,1.15557421,0.25058972,0.96267048,0.04382997,0.00000000,0.00472067,0.08256454
-4.81140570,1.11131896,0.24110638,0.91716116,0.04215640,0.00000000,0.00490806,0.08402581
-4.80540270,1.08119297,0.23339986,0.88365101,0.04076903,0.00000000,0.00518573,0.08641591
-4.79939970,1.06486284,0.22748670,0.86180403,0.03969180,0.00000000,0.00555240,0.08972603
-4.79339670,1.06176538,0.22334469,0.85109649,0.03894238,0.00000000,0.00600567,0.09392842
-4.78739370,1.07111996,0.22091343,0.85083057,0.03853137,0.00000000,0.00654192,0.09897608
-4.78139070,1.09194362,0.22009592,0.86014996,0.03846180,0.00000000,0.00715620,0.10480276
-4.77538769,1.12306915,0.22076098,0.87805738,0.03872875,0.00000000,0.00784215,0.11132347
-4.76938469,1.16316620,0.22274663,0.90343399,0.03931928,0.00000000,0.00859203,0.11843549
-4.76338169,1.21076538,0.22586438,0.93506071,0.04021258,0.00000000,0.00939667,0.12601980
-4.75737869,1.26428570,0.22990421,0.97164141,0.04138040,0.00000000,0.01024566,0.13394323
-4.75137569,1.32206506,0.23464044,1.01182788,0.04278780,0.00000000,0.01112743,0.14206098
-4.74537269,1.38239373,0.23983803,1.05424659,0.04439413,0.00000000,0.01202953,0.15021979
-4.73936968,1.44355056,0.24525940,1.09752675,0.04615434,0.00000000,0.01293893,0.15826153
-4.73336668,1.50384119,0.25067155,1.14032949,0.04802049,0.00000000,0.01384240,0.16602718
-4.72736368,1.56163761,0.25585318,1.18137744,0.04994346,0.00000000,0.01472693,0.17336119
-4.72136068,1.61541811,0.26060171,1.21948418,0.05187484,0.00000000,0.01558020,0.18011590
-4.71535768,1.66380639,0.26474002,1.25358257,0.05376888,0.00000000,0.01639115,0.18615608
-4.70935468,1.70560860,0.26812248,1.28275128,0.05558449,0.00000000,0.01715046,0.19136325
-4.70335168,1.73984704,0.27064032,1.30623843,0.05728715,0.00000000,0.01785110,0.19563979
-4.69734867,1.76578894,0.27222595,1.32348145,0.05885072,0.00000000,0.01848882,0.19891250
-4.69134567,1.78296933,0.27285611,1.33412231,0.06025899,0.00000000,0.01906258,0.20113548
-4.68534267,1.79120660,0.27255375,1.33801734,0.06150699,0.00000000,0.01957488,0.20229238
-4.67933967,1.79060990,0.27138846,1.33524102,0.06260185,0.00000000,0.02003204,0.20239754
-4.67333667,1.78157776,0.26947538,1.32608332,0.06356330,0.00000000,0.02044429,0.20149631
-4.66733367,1.76478748,0.26697257,1.31104046,0.06442366,0.00000000,0.02082573,0.19966418
-4.66133067,1.74117529,0.26407692,1.29079898,0.06522727,0.00000000,0.02119416,0.19700496
-4.65532766,1.71190764,0.26101854,1.26621375,0.06602949,0.00000000,0.02157069,0.19364786
-4.64932466,1.67834433,0.25805384,1.23828007,0.06689505,0.00000000,0.02197920,0.18974366
-4.64332166,1.64199441,0.25545742,1.20810104,0.06789600,0.00000000,0.02244568,0.18546000
-4.63731866,1.60446632,0.25351297,1.17685090,0.06910916,0.00000000,0.02299735,0.18097602
-4.63131566,1.56741371,0.25250343,1.14573571,0.07061320,0.00000000,0.02366169,0.17647644
-4.62531266,1.53247885,0.25270073,1.11595245,0.07248541,0.00000000,0.02446540,0.17214541
-4.61930965,1.50123544,0.25435534,1.08864817,0.07479830,0.00000000,0.02543319,0.16816017
-4.61330665,1.47513286,0.25768599,1.06488029,0.07761615,0.00000000,0.02658668,0.16468493
-4.60730365,1.45544381,0.26287004,1.04557962,0.08099161,0.00000000,0.02794320,0.16186510
-4.60130065,1.44321730,0.27003461,1.03151746,0.08496252,0.00000000,0.02951474,0.15982205
-4.59529765,1.43923865,0.27924904,1.02327767,0.08954905,0.00000000,0.03130699,0.15864871
-4.58929465,1.44399823,0.29051899,1.02123520,0.09475139,0.00000000,0.03331850,0.15840611
-4.58329165,1.45767002,0.30378227,1.02554152,0.10054802,0.00000000,0.03554013,0.15912099
-4.57728864,1.48010122,0.31890703,1.03611784,0.10689467,0.00000000,0.03795469,0.16078463
-4.57128564,1.51081329,0.33569211,1.05265644,0.11372418,0.00000000,0.04053687,0.16335298
-4.56528264,1.54901478,0.35386996,1.07463003,0.12094715,0.00000000,0.04325352,0.16674803
-4.55927964,1.59362569,0.37311202,1.10130927,0.12845349,0.00000000,0.04606417,0.17086047
-4.55327664,1.64331270,0.39303651,1.13178756,0.13611494,0.00000000,0.04892192,0.17555350
-4.54727364,1.69653410,0.41321849,1.16501262,0.14378829,0.00000000,0.05177456,0.18066773
-4.54127064,1.75159300,0.43320188,1.19982361,0.15131940,0.00000000,0.05456606,0.18602692
-4.53526763,1.80669691,0.45251300,1.23499250,0.15854780,0.00000000,0.05723814,0.19144445
-4.52926463,1.86002141,0.47067534,1.26926819,0.16531177,0.00000000,0.05973209,0.19673014
-4.52326163,1.90977548,0.48722475,1.30142169,0.17145355,0.00000000,0.06199062,0.20169729
-4.51725863,1.95426605,0.50172469,1.33029051,0.17682468,0.00000000,0.06395977,0.20616959
-4.51125563,1.99195895,0.51378082,1.35482065,0.18129109,0.00000000,0.06559071,0.20998760
-4.50525263,2.02153394,0.52305428,1.37410433,0.18473778,0.00000000,0.06684140,0.21301465
-4.49924962,2.04193148,0.52927319,1.38741197,0.18707287,0.00000000,0.06767804,0.21514167
-4.49324662,2.05238924,0.53224182,1.39421720,0.18823088,0.00000000,0.06807621,0.21629110
-4.48724362,2.05246697,0.53184698,1.39421370,0.18817501,0.00000000,0.06802171,0.21641936
-4.48124062,2.04205863,0.52806155,1.38732334,0.18689843,0.00000000,0.06751098,0.21551805
-4.47523762,2.02139140,0.52094471,1.37369541,0.18442442,0.00000000,0.06655114,0.21361365
-4.46923462,1.99101181,0.51063922,1.35369688,0.18080543,0.00000000,0.06515966,0.21076594
-4.46323162,1.95175975,0.49736567,1.32789449,0.17612113,0.00000000,0.06336363,0.20706501
-4.45722861,1.90473167,0.48141404,1.29702935,0.17047550,0.00000000,0.06119872,0.20262717
-4.45122561,1.85123479,0.46313309,1.26198552,0.16399307,0.00000000,0.05870782,0.19758989
-4.44522261,1.79273458,0.44291797,1.22375391,0.15681465,0.00000000,0.05593952,0.19210606
-4.43921961,1.73079783,0.42119667,1.18339327,0.14909256,0.00000000,0.05294640,0.18633778
-4.43321661,1.66703397,0.39841590,1.14198994,0.14098568,0.00000000,0.04978329,0.18044998
-4.42721361,1.60303725,0.37502701,1.10061824,0.13265454,0.00000000,0.04650553,0.17460418
-4.42121061,1.54033196,0.35147248,1.06030302,0.12425654,0.00000000,0.04316731,0.16895262
-4.41520760,1.48032317,0.32817354,1.02198596,0.11594166,0.00000000,0.03982016,0.16363302
-4.40920460,1.42425449,0.30551925,0.98649673,0.10784858,0.00000000,0.03651167,0.15876419
-4.40320160,1.37317441,0.28385751,0.95453006,0.10010151,0.00000000,0.03328440,0.15444255
-4.39719860,1.32791193,0.26348798,0.92662924,0.09280776,0.00000000,0.03017515,0.15073976
-4.39119560,1.28906205,0.24465726,0.90317631,0.08605594,0.00000000,0.02721437,0.14770145
-4.38519260,1.25698091,0.22755615,0.88438903,0.07991505,0.00000000,0.02442599,0.14534708
-4.37918959,1.23179005,0.21231896,0.87032397,0.07443415,0.00000000,0.02182741,0.14367078
-4.37318659,1.21338896,0.19902476,0.86088545,0.06964275,0.00000000,0.01942975,0.14264318
-4.36718359,1.20147464,0.18770016,0.85583921,0.06555170,0.00000000,0.01723828,0.14221396
-4.36118059,1.19556686,0.17832356,0.85483002,0.06215464,0.00000000,0.01525306,0.14231511
-4.35517759,1.19503739,0.17083045,0.85740202,0.05942967,0.00000000,0.01346959,0.14286458
-4.34917459,1.19914191,0.16511946,0.86302088,0.05734142,0.00000000,0.01187966,0.14377017
-4.34317159,1.20705280,0.16105895,0.87109657,0.05584315,0.00000000,0.01047206,0.14493349
-4.33716858,1.21789167,0.15849381,0.88100589,0.05487898,0.00000000,0.00923347,0.14625389
-4.33116558,1.23076026,0.15725224,0.89211387,0.05438614,0.00000000,0.00814914,0.14763202
-4.32516258,1.24476880,0.15715235,0.90379340,0.05429705,0.00000000,0.00720363,0.14897311
-4.31915958,1.25906105,0.15800837,0.91544254,0.05454140,0.00000000,0.00638138,0.15018977
-4.31315658,1.27283562,0.15963640,0.92649914,0.05504795,0.00000000,0.00566723,0.15120423
-4.30715358,1.28536317,0.16185947,0.93645278,0.05574625,0.00000000,0.00504684,0.15195004
