energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.84992496,1.48568501,0.01408322,0.01443674,0.04065640,0.81934631,0.29344736,0.08090218,0.51916280,0.09254149
-5.84392196,1.34244170,0.01308775,0.01301219,0.03745738,0.74003440,0.26490314,0.07297891,0.46885144,0.08356053
-5.83791896,1.20619731,0.01207659,0.01172730,0.03429398,0.66457897,0.23780959,0.06548007,0.42100727,0.07499703
-5.83191596,1.07777389,0.01106460,0.01058858,0.03120081,0.59342249,0.21232362,0.05845769,0.37589700,0.06690453
-5.82591296,0.95782209,0.01006549,0.00960330,0.02820917,0.52691036,0.18856798,0.05195400,0.33372773,0.05932414
-5.81990995,0.84682433,0.00909158,0.00877977,0.02534653,0.46529245,0.16663234,0.04600187,0.29464769,0.05228475
-5.81390695,0.74510304,0.00815354,0.00812763,0.02263616,0.40872755,0.14657524,0.04062570,0.25874874,0.04580366
-5.80790395,0.65283317,0.00726027,0.00765815,0.02009697,0.35729016,0.12842681,0.03584241,0.22607029,0.03988740
-5.80190095,0.57005814,0.00641887,0.00738448,0.01774346,0.31097913,0.11219219,0.03166268,0.19660456,0.03453283
-5.79589795,0.49670812,0.00563458,0.00732190,0.01558585,0.26972780,0.09785530,0.02809223,0.17030258,0.02972841
-5.78989495,0.43261984,0.00491092,0.00748796,0.01363037,0.23341491,0.08538289,0.02513316,0.14708095,0.02545547
-5.78389195,0.37755668,0.00424975,0.00790255,0.01187957,0.20187584,0.07472857,0.02278519,0.12682869,0.02168965
-5.77788894,0.33122833,0.00365146,0.00858786,0.01033280,0.17491374,0.06583676,0.02104679,0.10941419,0.01840223
-5.77188594,0.29330895,0.00311516,0.00956817,0.00898666,0.15230995,0.05864628,0.01991608,0.09469169,0.01556142
-5.76588294,0.26345335,0.00263888,0.01086958,0.00783548,0.13383354,0.05309354,0.01939157,0.08250737,0.01313359
-5.75987994,0.24131045,0.00221976,0.01251942,0.00687185,0.11924951,0.04911517,0.01947254,0.07270463,0.01108428
-5.75387694,0.22653370,0.00185432,0.01454561,0.00608706,0.10832561,0.04665013,0.02015914,0.06512857,0.00937919
-5.74787394,0.21878840,0.00153860,0.01697578,0.00547147,0.10083758,0.04564110,0.02145224,0.05962960,0.00798486
-5.74187094,0.21775576,0.00126839,0.01983619,0.00501492,0.09657285,0.04603540,0.02335293,0.05606605,0.00686931
-5.73586793,0.22313396,0.00103937,0.02315057,0.00470695,0.09533284,0.04778529,0.02586177,0.05430609,0.00600246
-5.72986493,0.23463669,0.00084729,0.02693878,0.00453705,0.09693392,0.05084785,0.02897784,0.05422876,0.00535641
-5.72386193,0.25198950,0.00068805,0.03121544,0.00449479,0.10120738,0.05518457,0.03269765,0.05572445,0.00490563
-5.71785893,0.27492477,0.00055784,0.03598851,0.00456990,0.10799863,0.06076076,0.03701392,0.05869488,0.00462696
-5.71185593,0.30317604,0.00045317,0.04125801,0.00475228,0.11716603,0.06754491,0.04191442,0.06305290,0.00449964
-5.70585293,0.33647247,0.00037099,0.04701477,0.00503205,0.12857962,0.07550830,0.04738094,0.06872215,0.00450515
-5.69984992,0.37453419,0.00030868,0.05323955,0.00539945,0.14212022,0.08462493,0.05338839,0.07563689,0.00462711
-5.69384692,0.41706957,0.00026408,0.05990236,0.00584490,0.15767909,0.09487189,0.05990427,0.08374216,0.00485113
-5.68784392,0.46377482,0.00023555,0.06696222,0.00635888,0.17515856,0.10623049,0.06688853,0.09299442,0.00516464
-5.68184092,0.51433674,0.00022191,0.07436743,0.00693203,0.19447379,0.11868798,0.07429386,0.10336271,0.00555677
-5.67583792,0.56843884,0.00022251,0.08205624,0.00755511,0.21555583,0.13224017,0.08206651,0.11483057,0.00601824
-5.66983492,0.62577111,0.00023716,0.08995820,0.00821911,0.23835593,0.14689467,0.09014772,0.12739856,0.00654132
-5.66383192,0.68604324,0.00026615,0.09799598,0.00891542,0.26285119,0.16267486,0.09847555,0.14108734,0.00711976
-5.65782891,0.74900100,0.00031023,0.10608765,0.00963592,0.28905111,0.17962435,0.10698735,0.15594131,0.00774889
-5.65182591,0.81444503,0.00037060,0.11414956,0.01037332,0.31700493,0.19781155,0.11562256,0.17203239,0.00842562
-5.64582291,0.88225108,0.00044887,0.12209939,0.01112131,0.34680913,0.21733434,0.12432584,0.18946385,0.00914855
-5.63981991,0.95239058,0.00054702,0.12985954,0.01187492,0.37861464,0.23832407,0.13305035,0.20837374,0.00991809
-5.63381691,1.02495003,0.00066739,0.13736051,0.01263084,0.41263308,0.26094884,0.14176100,0.22893763,0.01073654
-5.62781391,1.10014767,0.00081262,0.14454426,0.01338762,0.44914136,0.28541530,0.15043750,0.25137014,0.01160820
-5.62181091,1.17834592,0.00098558,0.15136711,0.01414604,0.48848386,0.31196871,0.15907700,0.27592500,0.01253941
-5.61580790,1.26005800,0.00118933,0.15780237,0.01490927,0.53107164,0.34089085,0.16769607,0.30289318,0.01353855
-5.60980490,1.34594738,0.00142701,0.16384213,0.01568302,0.57737806,0.37249528,0.17633195,0.33259876,0.01461598
-5.60380190,1.43681882,0.00170179,0.16949841,0.01647562,0.62793030,0.40711990,0.18504275,0.36539241,0.01578386
-5.59779890,1.53360053,0.00201674,0.17480329,0.01729795,0.68329655,0.44511661,0.19390673,0.40164216,0.01705589
-5.59179590,1.63731685,0.00237472,0.17980817,0.01816331,0.74406892,0.48683808,0.20302025,0.44172176,0.01844698
-5.58579290,1.74905187,0.00277829,0.18458195,0.01908710,0.81084209,0.53262203,0.21249477,0.48599649,0.01997279
-5.57978989,1.86990467,0.00322956,0.18920834,0.02008643,0.88418829,0.58277328,0.22245268,0.53480701,0.02164914
-5.57378689,2.00093764,0.00373010,0.19378222,0.02117959,0.96462935,0.63754426,0.23302219,0.58845155,0.02349144
-5.56778389,2.14311953,0.00428083,0.19840537,0.02238539,1.05260677,0.69711483,0.24433148,0.64716730,0.02551389
-5.56178089,2.29726580,0.00488190,0.20318161,0.02372247,1.14845109,0.76157220,0.25650226,0.71111147,0.02772884
-5.55577789,2.46397885,0.00553262,0.20821161,0.02520847,1.25235187,0.83089223,0.26964318,0.78034327,0.03014596
-5.54977489,2.64359107,0.00623142,0.21358773,0.02685922,1.36432994,0.90492295,0.28384321,0.85480748,0.03277151
-5.54377189,2.83611382,0.00697578,0.21938890,0.02868789,1.48421326,0.98337168,0.29916543,0.93432066,0.03560766
-5.53776888,3.04119515,0.00776226,0.22567607,0.03070421,1.61161816,1.06579655,0.31564156,1.01856088,0.03865189
-5.53176588,3.25808916,0.00858651,0.23248829,0.03291370,1.74593700,1.15160347,0.33326740,1.10706192,0.04189648
-5.52576288,3.48563908,0.00944337,0.23983967,0.03531708,1.88633363,1.24004920,0.35199962,1.19921231,0.04532817
-5.51975988,3.72227595,0.01032692,0.24771733,0.03790971,2.03174738,1.33025094,0.37175388,1.29426006,0.04892801
-5.51375688,3.96603386,0.01123068,0.25608065,0.04068132,2.18090606,1.42120256,0.39240464,1.39132292,0.05267137
-5.50775388,4.21458207,0.01214770,0.26486152,0.04361582,2.33234794,1.51179732,0.41378655,1.48940447,0.05652815
-5.50175088,4.46527338,0.01307080,0.27396598,0.04669134,2.48445247,1.60085645,0.43569744,1.58741548,0.06046325
-5.49574787,4.71520745,0.01399273,0.28327686,0.04988054,2.63547873,1.68716267,0.45790295,1.68420006,0.06443718
-5.48974487,4.96130697,0.01490639,0.29265753,0.05315101,2.78361047,1.76949755,0.48014236,1.77856573,0.06840689
-5.48374187,5.20040365,0.01580500,0.30195640,0.05646597,2.92700599,1.84668109,0.50213567,1.86931630,0.07232677
-5.47773887,5.42933092,0.01668233,0.31101215,0.05978508,3.06385113,1.91761188,0.52359147,1.95528635,0.07614979
-5.47173587,5.64501927,0.01753282,0.31965935,0.06306543,3.19241293,1.98130613,0.54421532,2.03537581,0.07982868
-5.46573287,5.84459042,0.01835170,0.32773419,0.06626260,3.31109197,2.03693362,0.56371832,2.10858339,0.08331726
-5.45972986,6.02544621,0.01913510,0.33508017,0.06933186,3.41847098,2.08384889,0.58182546,2.17403713,0.08657170
-5.45372686,6.18534837,0.01988010,0.34155345,0.07222931,3.51335770,2.12161616,0.59828354,2.23102111,0.08955177
-5.44772386,6.32248571,0.02058471,0.34702763,0.07491303,3.59481990,2.15002651,0.61286814,2.27899676,0.09222195
-5.44172086,6.43552572,0.02124781,0.35139781,0.07734426,3.66221122,2.16910647,0.62538962,2.31761802,0.09455249
-5.43571786,6.52364851,0.02186911,0.35458367,0.07948829,3.71518637,2.17911733,0.63569771,2.34673961,0.09652018
-5.42971486,6.58656144,0.02244893,0.35653166,0.08131538,3.75370518,2.18054506,0.64368473,2.36641784,0.09810897
-5.42371186,6.62449399,0.02298814,0.35721601,0.08280141,3.77802528,2.17408113,0.64928720,2.37690415,0.09931029
-5.41770885,6.63817314,0.02348789,0.35663869,0.08392837,3.78868350,2.16059483,0.65248592,2.37863135,0.10012314
-5.41170585,6.62878060,0.02394943,0.35482833,0.08468465,3.78646720,2.14109837,0.65330453,2.37219334,0.10055390
-5.40570285,6.59789371,0.02437394,0.35183816,0.08506510,3.77237644,2.11670617,0.65180673,2.35831907,0.10061582
-5.39969985,6.54741305,0.02476229,0.34774308,0.08507092,3.74757901,2.08859008,0.64809222,2.33784192,0.10032836
-5.39369685,6.47947991,0.02511489,0.34263608,0.08470935,3.71336023,2.05793259,0.64229166,2.31166582,0.09971621
-5.38769385,6.39638772,0.02543155,0.33662414,0.08399319,3.67106984,2.02588004,0.63456099,2.28072970,0.09880819
-5.38169085,6.30049126,0.02571135,0.32982383,0.08294020,3.62206847,1.99349794,0.62507514,2.24597163,0.09763604
-5.37568784,6.19411800,0.02595260,0.32235681,0.08157243,3.56767606,1.96173052,0.61402178,2.20829454,0.09623309
-5.36968484,6.07948562,0.02615282,0.31434550,0.07991544,3.50912465,1.93136609,0.60159501,2.16853480,0.09463297
-5.36368184,5.95862928,0.02630878,0.30590900,0.07799753,3.44751765,1.90301004,0.58798964,2.12743516,0.09286837
-5.35767884,5.83334198,0.02641659,0.29715955,0.07584898,3.38379740,1.87706642,0.57339603,2.08562313,0.09096988
-5.35167584,5.70513043,0.02647185,0.28819967,0.07350133,3.31872238,1.85372907,0.55799586,2.04359593,0.08896510
-5.34567284,5.57518835,0.02646983,0.27911996,0.07098676,3.25285507,1.83298255,0.54195887,2.00171231,0.08687784
-5.33966983,5.44438785,0.02640567,0.26999781,0.06833748,3.18656082,1.81461275,0.52544076,1.96019177,0.08472764
-5.33366683,5.31328890,0.02627464,0.26089691,0.06558536,3.12001750,1.79822660,0.50858227,1.91912093,0.08252956
-5.32766383,5.18216597,0.02607242,0.25186761,0.06276156,3.05323526,1.78327992,0.49150938,1.87846666,0.08029421
-5.32166083,5.05104983,0.02579530,0.24294803,0.05989631,2.98608516,1.76911187,0.47433453,1.83809513,0.07802806
-5.31565783,4.91978188,0.02544052,0.23416580,0.05701881,2.91833498,1.75498438,0.45715877,1.79779577,0.07573396
-5.30965483,4.78807773,0.02500644,0.22554037,0.05415724,2.84969012,1.74012464,0.44007464,1.75730870,0.07341185
-5.30365183,4.65559630,0.02449277,0.21708557,0.05133878,2.77983730,1.72376842,0.42316946,1.71635422,0.07105966
-5.29764882,4.52201031,0.02390074,0.20881245,0.04858978,2.70848860,1.70520224,0.40652888,1.67466265,0.06867421
-5.29164582,4.38707417,0.02323319,0.20073204,0.04593583,2.63542332,1.68380231,0.39024037,1.63200302,0.06625225
-5.28564282,4.25068534,0.02249466,0.19285790,0.04340199,2.56052553,1.65906837,0.37439635,1.58820892,0.06379133
-5.27963982,4.11293581,0.02169138,0.18520836,0.04101288,2.48381486,1.63065081,0.35909680,1.54320027,0.06129070
-5.27363682,3.97415057,0.02083124,0.17780822,0.03879281,2.40546928,1.59836998,0.34445106,1.49699975,0.05875203
-5.26763382,3.83491115,0.01992365,0.17068993,0.03676576,2.32583822,1.56222672,0.33057868,1.44974306,0.05617989
-5.26163082,3.69606276,0.01897941,0.16389398,0.03495541,2.24544550,1.52240384,0.31760923,1.40168248,0.05358215
-5.25562781,3.55870474,0.01801054,0.15746874,0.03338493,2.16498186,1.47925868,0.30568103,1.35318366,0.05097004
-5.24962481,3.42416478,0.01703002,0.15146959,0.03207687,2.08528749,1.43330715,0.29493876,1.30471560,0.04835808
-5.24362181,3.29395844,0.01605158,0.14595744,0.03105272,2.00732534,1.38520044,0.28553012,1.25683475,0.04576373
-5.23761881,3.16973601,0.01508943,0.14099678,0.03033264,1.93214680,1.33569552,0.27760163,1.21016369,0.04320689
-5.23161581,3.05321970,0.01415805,0.13665342,0.02993489,1.86085135,1.28562113,0.27129381,1.16536586,0.04070931
-5.22561281,2.94613446,0.01327194,0.13299191,0.02987530,1.79454232,1.23584102,0.26673602,1.12311748,0.03829373
-5.21960980,2.85013602,0.01244544,0.13007306,0.03016676,1.73428104,1.18721635,0.26404108,1.08407812,0.03598313
-5.21360680,2.76673995,0.01169255,0.12795147,0.03081852,1.68104147,1.14056897,0.26330024,1.04886148,0.03379984
-5.20760380,2.69725527,0.01102678,0.12667345,0.03183567,1.63566780,1.09664756,0.26457847,1.01800779,0.03176472
-5.20160080,2.64272602,0.01046111,0.12627530,0.03321853,1.59883686,1.05609805,0.26791057,0.99195912,0.02989640
-5.19559780,2.60388354,0.01000788,0.12678219,0.03496221,1.57102709,1.01943954,0.27329832,0.97103881,0.02821059
-5.18959480,2.58111182,0.00967880,0.12820764,0.03705615,1.55249569,0.98704701,0.28070867,0.95543598,0.02671957
-5.18359180,2.57442745,0.00948490,0.13055368,0.03948390,1.54326459,0.95914104,0.29007332,0.94519563,0.02543180
-5.17758879,2.58347485,0.00943659,0.13381164,0.04222295,1.54311608,0.93578518,0.30128966,0.94021490,0.02435165
-5.17158579,2.60753705,0.00954363,0.13796366,0.04524482,1.55159800,0.91689048,0.31422299,0.94024536,0.02347940
-5.16558279,2.64556102,0.00981511,0.14298457,0.04851522,1.56803810,0.90222702,0.32871008,0.94490126,0.02281127
-5.15957979,2.69619632,0.01025947,0.14884436,0.05199455,1.59156693,0.89144141,0.34456376,0.95367312,0.02233971
-5.15357679,2.75784494,0.01088438,0.15551074,0.05563845,1.62114783,0.88407931,0.36157849,0.96594598,0.02205375
-5.14757379,2.82871983,0.01169662,0.16295193,0.05939866,1.65561286,0.87961170,0.37953643,0.98102146,0.02193954
-5.14157079,2.90690930,0.01270196,0.17113919,0.06322399,1.69370278,0.87746350,0.39821399,0.99814243,0.02198090
-5.13556778,2.99044427,0.01390488,0.18004922,0.06706145,1.73410943,0.87704302,0.41738827,1.01651926,0.02215998
-5.12956478,3.07736516,0.01530830,0.18966599,0.07085757,1.77551862,0.87777091,0.43684322,1.03535643,0.02245795
-5.12356178,3.16578573,0.01691328,0.19998201,0.07455972,1.81665175,0.87910718,0.45637525,1.05387846,0.02285572
-5.11755878,3.25395095,0.01871861,0.21099888,0.07811756,1.85630460,0.88057508,0.47579792,1.07135398,0.02333461
-5.11155578,3.34028689,0.02072045,0.22272714,0.08148443,1.89338179,0.88178090,0.49494558,1.08711719,0.02387702
-5.10555278,3.42344064,0.02291195,0.23518514,0.08461877,1.92692580,0.88242881,0.51367587,1.10058579,0.02446702
-5.09954977,3.50230926,0.02528288,0.24839740,0.08748537,1.95613966,0.88233039,0.53187082,1.11127504,0.02509088
-5.09354677,3.57605715,0.02781930,0.26239208,0.09005658,1.98040291,0.88140858,0.54943688,1.11880745,0.02573751
-5.08754377,3.64412179,0.03050333,0.27719805,0.09231322,1.99928047,0.87969610,0.56630361,1.12291807,0.02639881
-5.08154077,3.70620871,0.03331303,0.29284157,0.09424545,2.01252479,0.87732889,0.58242148,1.12345548,0.02706987
-5.07553777,3.76227657,0.03622235,0.30934279,0.09585324,2.02007159,0.87453493,0.59775885,1.12037872,0.02774918
-5.06953477,3.81251420,0.03920124,0.32671237,0.09714666,2.02203002,0.87161950,0.61229842,1.11375068,0.02843855
-5.06353177,3.85731128,0.04221598,0.34494838,0.09814596,2.01866805,0.86894771,0.62603346,1.10372849,0.02914312
-5.05752876,3.89722481,0.04522952,0.36403373,0.09888121,2.01039418,0.86692542,0.63896404,1.09055155,0.02987114
-5.05152576,3.93294351,0.04820214,0.38393426,0.09939187,1.99773663,0.86597970,0.65109358,1.07452814,0.03063370
-5.04552276,3.96525204,0.05109218,0.40459780,0.09972599,1.98132105,0.86653976,0.66242601,1.05602095,0.03144443
-5.03951976,3.99499681,0.05385684,0.42595404,0.09993917,1.96184771,0.86901950,0.67296357,1.03543269,0.03231901
-5.03351676,4.02305492,0.05645322,0.44791543,0.10009335,1.94006928,0.87380238,0.68270550,1.01319202,0.03327480
-5.02751376,4.05030712,0.05883935,0.47037910,0.10025539,1.91676961,0.88122929,0.69164760,0.98974052,0.03433022
-5.02151076,4.07761541,0.06097524,0.49322949,0.10049549,1.89274441,0.89158981,0.69978267,0.96552110,0.03550427
-5.01550775,4.10580535,0.06282403,0.51634175,0.10088544,1.86878373,0.90511711,0.70710169,0.94096804,0.03681589
-5.00950475,4.13565281,0.06435295,0.53958554,0.10149677,1.84565674,0.92198623,0.71359559,0.91649879,0.03828340
-5.00350175,4.16787437,0.06553433,0.56282916,0.10239886,1.82409847,0.94231565,0.71925740,0.89250764,0.03992383
-4.99749875,4.20312049,0.06634641,0.58594344,0.10365690,1.80479838,0.96617152,0.72408458,0.86936101,0.04175235
-4.99149575,4.24197016,0.06677401,0.60880549,0.10532995,1.78839042,0.99357381,0.72808115,0.84739425,0.04378158
-4.98549275,4.28492608,0.06680900,0.63130171,0.10746891,1.77544432,1.02450381,0.73125955,0.82690956,0.04602105
-4.97948974,4.33240901,0.06645059,0.65333006,0.11011460,1.76645754,1.05891195,0.73364185,0.80817489,0.04847654
-4.97348674,4.38475070,0.06570537,0.67480135,0.11329598,1.76184775,1.09672527,0.73526027,0.79142333,0.05114958
-4.96748374,4.44218463,0.06458715,0.69563947,0.11702846,1.76194563,1.13785363,0.73615682,0.77685280,0.05403692
-4.96148074,4.50483452,0.06311654,0.71578048,0.12131249,1.76698779,1.18219431,0.73638206,0.76462579,0.05713011
-4.95547774,4.57270088,0.06132043,0.73517077,0.12613246,1.77711013,1.22963421,0.73599301,0.75486886,0.06041515
-4.94947474,4.64564629,0.05923113,0.75376426,0.13145592,1.79234167,1.28004979,0.73505032,0.74767204,0.06387230
-4.94347174,4.72338050,0.05688557,0.77151902,0.13723326,1.81259941,1.33330435,0.73361496,0.74308783,0.06747596
-4.93746873,4.80544674,0.05432423,0.78839343,0.14339787,1.83768464,1.38924322,0.73174450,0.74113013,0.07119480
-4.93146573,4.89121096,0.05159007,0.80434235,0.14986688,1.86728133,1.44768701,0.72948940,0.74177308,0.07499198
-4.92546273,4.97985558,0.04872747,0.81931347,0.15654243,1.90095714,1.50842361,0.72688955,0.74495009,0.07882563
-4.91945973,5.07037937,0.04578114,0.83324433,0.16331356,1.93816776,1.57119981,0.72397128,0.75055333,0.08264951
-4.91345673,5.16160500,0.04279512,0.84606013,0.17005864,1.97826477,1.63571309,0.72074523,0.75843388,0.08641388
-4.90745373,5.25219501,0.03981184,0.85767272,0.17664846,2.02050765,1.70160473,0.71720516,0.76840288,0.09006657
-4.90145073,5.34067716,0.03687137,0.86798082,0.18294958,2.06407981,1.76845491,0.71332790,0.78023383,0.09355419
-4.89544772,5.42547876,0.03401079,0.87687165,0.18882827,2.10810862,1.83578057,0.70907454,0.79366623,0.09682352
-4.88944472,5.50496980,0.03126365,0.88422391,0.19415453,2.15168912,1.90303665,0.70439281,0.80841073,0.09982296
-4.88344172,5.57751341,0.02865975,0.88991203,0.19880630,2.19391073,1.96962112,0.69922065,0.82415569,0.10250407
-4.87743872,5.64152222,0.02622496,0.89381150,0.20267355,2.23388618,2.03488399,0.69349067,0.84057517,0.10482309
-4.87143572,5.69551817,0.02398122,0.89580504,0.20566217,2.27078169,2.09814025,0.68713544,0.85733810,0.10674234
-4.86543272,5.73819356,0.02194678,0.89578929,0.20769744,2.30384713,2.15868647,0.68009325,0.87411844,0.10823162
-4.85942971,5.76847039,0.02013641,0.89368160,0.20872700,2.33244511,2.21582039,0.67231402,0.89060591,0.10926927
-4.85342671,5.78555524,0.01856182,0.88942672,0.20872303,2.35607761,2.26886292,0.66376509,0.90651697,0.10984318
-4.84742371,5.78898717,0.01723209,0.88300276,0.20768377,2.37440899,2.31718144,0.65443658,0.92160552,0.10995132
-4.84142071,5.77867595,0.01615415,0.87442636,0.20563408,2.38728438,2.36021336,0.64434595,0.93567288,0.10960217
-4.83541771,5.75492876,0.01533328,0.86375650,0.20262520,2.39474247,2.39748879,0.63354161,0.94857663,0.10881470
-4.82941471,5.71846375,0.01477352,0.85109692,0.19873352,2.39702198,2.42865096,0.62210527,0.96023774,0.10761804
-4.82341171,5.67040934,0.01447809,0.83659683,0.19405868,2.39456153,2.45347350,0.61015295,0.97064580,0.10605088
-4.81740870,5.61228909,0.01444972,0.82044995,0.18872076,2.38799258,2.47187319,0.59783457,0.97986178,0.10416053
-4.81140570,5.54599223,0.01469090,0.80289171,0.18285699,2.37812579,2.48391758,0.58533211,0.98801833,0.10200174
-4.80540270,5.47373078,0.01520397,0.78419482,0.17661791,2.36593091,2.48982669,0.57285632,0.99531737,0.09963532
-4.79939970,5.39798475,0.01599117,0.76466326,0.17016318,2.35251128,2.48996851,0.56064224,1.00202504,0.09712653
-4.79339670,5.32143725,0.01705456,0.74462495,0.16365731,2.33907342,2.48484813,0.54894358,1.00846406,0.09454341
-4.78739370,5.24690198,0.01839582,0.72442331,0.15726527,2.32689314,2.47509101,0.53802623,1.01500379,0.09195507
-4.78139070,5.17724555,0.02001602,0.70440814,0.15114833,2.31727916,2.46142076,0.52816109,1.02204839,0.08942993
-4.77538769,5.11530759,0.02191523,0.68492602,0.14546016,2.31153555,2.44463257,0.51961659,1.03002337,0.08703406
-4.76938469,5.06382127,0.02409216,0.66631066,0.14034323,2.31092442,2.42556337,0.51265110,1.03936114,0.08482960
-4.76338169,5.02533702,0.02654375,0.64887359,0.13592579,2.31662983,2.40506013,0.50750539,1.05048611,0.08287336
-4.75737869,5.00215193,0.02926473,0.63289545,0.13231923,2.32972431,2.38394787,0.50439566,1.06379980,0.08121554
-4.75137569,4.99624688,0.03224721,0.61861831,0.12961611,2.35113868,2.36299887,0.50350706,1.07966659,0.07989873
-4.74537269,5.00923315,0.03548035,0.60623914,0.12788863,2.38163613,2.34290458,0.50498801,1.09840052,0.07895709
-4.73936968,5.04230980,0.03894999,0.59590480,0.12718768,2.42179097,2.32425166,0.50894553,1.12025362,0.07841576
-4.73336668,5.09623228,0.04263847,0.58770860,0.12754233,2.47197232,2.30750305,0.51544152,1.14540601,0.07829052
-4.72736368,5.17129283,0.04652442,0.58168855,0.12895982,2.53233280,2.29298503,0.52449011,1.17395800,0.07858761
-4.72136068,5.26731193,0.05058276,0.57782728,0.13142585,2.60280211,2.28088065,0.53605610,1.20592439,0.07930384
-4.71535768,5.38364045,0.05478468,0.57605362,0.13490532,2.68308505,2.27122948,0.55005441,1.24123084,0.08042682
-4.70935468,5.51917120,0.05909778,0.57624568,0.13934319,2.77266367,2.26393349,0.56635051,1.27971229,0.08193537
-4.70335168,5.67235879,0.06348630,0.57823519,0.14466574,2.87080285,2.25876827,0.58476177,1.32111334,0.08380005
-4.69734867,5.84124636,0.06791142,0.58181296,0.15078190,2.97655900,2.25539868,0.60505954,1.36509032,0.08598383
-4.69134567,6.02349795,0.07233163,0.58673522,0.15758486,3.08879129,2.25339778,0.62697202,1.41121496,0.08844284
-4.68534267,6.21643538,0.07670317,0.59273038,0.16495374,3.20617518,2.25226772,0.65018775,1.45897937,0.09112721
-4.67933967,6.41707871,0.08098060,0.59950619,0.17275556,3.32721798,2.25146128,0.67435969,1.50780239,0.09398194
-4.67333667,6.62218979,0.08511733,0.60675691,0.18084722,3.45027654,2.25040304,0.69910982,1.55703696,0.09694786
-4.66733367,6.82831857,0.08906623,0.61417026,0.18907777,3.57357713,2.24850886,0.72403437,1.60597882,0.09996259
-4.66133067,7.03185219,0.09278038,0.62143408,0.19729082,3.69523776,2.24520309,0.74870948,1.65387625,0.10296159
-4.65532766,7.22906722,0.09621367,0.62824247,0.20532705,3.81329338,2.23993298,0.77269752,1.69994114,0.10587922
-4.64932466,7.41618525,0.09932165,0.63430136,0.21302705,3.92572420,2.23218000,0.79555388,1.74336138,0.10864986
-4.64332166,7.58943229,0.10206220,0.63933355,0.22023411,4.03048741,2.22146814,0.81683440,1.78331461,0.11120901
