energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.81390695,1.19673202,-1.02845459,0.00845118,-0.00924269,0.09065698,-0.08232870,0.77519540,-0.73140795,0.17653302,-0.07729455,0.01146843,-0.01325302,0.47440916,-0.41959171,0.55389577,-0.47011802,0.08982663,-0.08897829
-5.80790395,1.17765553,-1.02461179,0.00817431,-0.00912262,0.09142523,-0.08050600,0.75819754,-0.72661544,0.18171011,-0.07781638,0.01094026,-0.01296619,0.46364306,-0.41940511,0.54081884,-0.47150971,0.08732825,-0.08824967
-5.80190095,1.15708380,-1.01666940,0.00787906,-0.00895425,0.09253828,-0.07819319,0.74013454,-0.71871883,0.18720894,-0.07813101,0.01042693,-0.01260249,0.45177248,-0.41769779,0.52600646,-0.47135684,0.08469462,-0.08711679
-5.79589795,1.13579936,-1.00515892,0.00757043,-0.00874241,0.09406753,-0.07544624,0.72158898,-0.70812526,0.19308704,-0.07827495,0.00994890,-0.01217180,0.43911264,-0.41467618,0.50977394,-0.46987183,0.08198983,-0.08562642
-5.78989495,1.11456537,-0.99067337,0.00725309,-0.00849262,0.09607348,-0.07233092,0.70313542,-0.69529389,0.19938854,-0.07828746,0.00952756,-0.01168583,0.42598274,-0.41056738,0.49244328,-0.46728336,0.07927578,-0.08383160
-5.78389195,1.09410817,-0.97384470,0.00693127,-0.00821084,0.09860374,-0.06892105,0.68532720,-0.68071959,0.20614143,-0.07820885,0.00918497,-0.01115787,0.41269950,-0.40560988,0.47433585,-0.46382562,0.07661102,-0.08178969
-5.77788894,1.07510306,-0.95532099,0.00660872,-0.00790329,0.10169149,-0.06529664,0.66868508,-0.66491631,0.21335559,-0.07807889,0.00894379,-0.01060262,0.39957163,-0.40004438,0.45576586,-0.45972771,0.07404982,-0.07956033
-5.77188594,1.05816355,-0.93574486,0.00628871,-0.00757622,0.10535460,-0.06154190,0.65368763,-0.64840079,0.22102166,-0.07793541,0.00882712,-0.01003589,0.38689523,-0.39410511,0.43703493,-0.45520377,0.07164157,-0.07720354
-5.76588294,1.04383431,-0.91573396,0.00597401,-0.00723571,0.10959548,-0.05774344,0.64076374,-0.63167751,0.22911097,-0.07781305,0.00885839,-0.00947444,0.37495029,-0.38801219,0.41842776,-0.45044441,0.06943041,-0.07477791
-5.75987994,1.03258778,-0.89586456,0.00566701,-0.00688749,0.11440143,-0.05398841,0.63028725,-0.61522529,0.23757652,-0.07774248,0.00906121,-0.00893579,0.36399817,-0.38196539,0.40020901,-0.44560978,0.06745511,-0.07233902
-5.75387694,1.02482422,-0.87665894,0.00536972,-0.00653678,0.11974583,-0.05036300,0.62257359,-0.59948632,0.24635501,-0.07774992,0.00945924,-0.00843804,0.35428009,-0.37613955,0.38262138,-0.44082469,0.06574922,-0.06993821
-5.74787394,1.02087472,-0.85857714,0.00508390,-0.00618822,0.12558976,-0.04695098,0.61787840,-0.58485771,0.25536990,-0.07785707,0.01007594,-0.00799977,0.34601641,-0.37068190,0.36588473,-0.43617607,0.06434132,-0.06762159
-5.74187094,1.02100671,-0.84201296,0.00481118,-0.00584573,0.13188416,-0.04383267,0.61639788,-0.57168579,0.26453536,-0.07808152,0.01093440,-0.00763995,0.33940655,-0.36571128,0.35019616,-0.43171260,0.06325536,-0.06542952
-5.73586793,1.02543129,-0.82729432,0.00455315,-0.00551253,0.13857245,-0.04108401,0.61827067,-0.56026319,0.27376093,-0.07843749,0.01205696,-0.00737786,0.33462941,-0.36131913,0.33573095,-0.42744670,0.06251114,-0.06339632
-5.72986493,1.03431165,-0.81468751,0.00431148,-0.00519112,0.14559329,-0.03877596,0.62358108,-0.55082834,0.28295671,-0.07893696,0.01346482,-0.00723309,0.33184406,-0.35757222,0.32264404,-0.42335851,0.06212471,-0.06155036
-5.72386193,1.04777185,-0.80440448,0.00408802,-0.00488333,0.15288349,-0.03697411,0.63236329,-0.54356714,0.29203877,-0.07959100,0.01517758,-0.00722545,0.33119053,-0.35451667,0.31107205,-0.41940155,0.06210875,-0.05991444
-5.71785893,1.06590539,-0.79661266,0.00388486,-0.00459037,0.16038096,-0.03573846,0.64460635,-0.53861630,0.30093454,-0.08041138,0.01721267,-0.00737495,0.33279045,-0.35218292,0.30113542,-0.41550968,0.06247293,-0.05850630
-5.71185593,1.08878279,-0.79144604,0.00370446,-0.00431297,0.16802730,-0.03512331,0.66025975,-0.53606786,0.30958783,-0.08141215,0.01958467,-0.00770174,0.33674750,-0.35059128,0.29294076,-0.41160486,0.06322411,-0.05733937
-5.70585293,1.11645769,-0.78901668,0.00354962,-0.00405145,0.17577025,-0.03517731,0.67923922,-0.53597425,0.31796329,-0.08261127,0.02230465,-0.00822594,0.34314754,-0.34975757,0.28658290,-0.40760521,0.06436648,-0.05642353
-5.69984992,1.14897114,-0.78942563,0.00342357,-0.00380588,0.18356563,-0.03594340,0.70143252,-0.53835353,0.32604990,-0.08403201,0.02537940,-0.00896748,0.35205821,-0.34969835,0.28214685,-0.40343284,0.06590157,-0.05576585
-5.69384692,1.18635368,-0.79277230,0.00332990,-0.00357619,0.19137867,-0.03745891,0.72670517,-0.54319416,0.33386343,-0.08570419,0.02881068,-0.00994582,0.36352819,-0.35043551,0.27970915,-0.39902107,0.06782818,-0.05537131
-5.68784392,1.22862506,-0.79916166,0.00327254,-0.00336231,0.19918493,-0.03975543,0.75490558,-0.55045921,0.34144761,-0.08766502,0.03259449,-0.01117959,0.37758591,-0.35199970,0.27933882,-0.39432054,0.07014218,-0.05524338
-5.68184092,1.27579166,-0.80870858,0.00325572,-0.00316428,0.20697045,-0.04285867,0.78586970,-0.56008951,0.34887390,-0.08995956,0.03672040,-0.01268612,0.39423785,-0.35443254,0.28109760,-0.38930405,0.07283631,-0.05538439
-5.67583792,1.32784172,-0.82153924,0.00328381,-0.00298239,0.21473139,-0.04678822,0.81942466,-0.57200595,0.35623982,-0.09264075,0.04117098,-0.01448090,0.41346644,-0.35778734,0.28503944,-0.38396982,0.07589987,-0.05579578
-5.66983492,1.38473853,-0.83778933,0.00336128,-0.00281723,0.22247306,-0.05155714,0.85539148,-0.58611072,0.36366604,-0.09576890,0.04592139,-0.01657694,0.43522780,-0.36212837,0.29120926,-0.37834319,0.07931845,-0.05647813
-5.66383192,1.44641204,-0.85759939,0.00349247,-0.00266979,0.23020849,-0.05717151,0.89358655,-0.60228786,0.37129205,-0.09941078,0.05093914,-0.01898406,0.45944915,-0.36752885,0.29964090,-0.37247677,0.08307363,-0.05743103
-5.65782891,1.51274935,-0.88110764,0.00368149,-0.00254150,0.23795659,-0.06362981,0.93382183,-0.62040332,0.37927089,-0.10363824,0.05618406,-0.02170812,0.48602631,-0.37406761,0.31035429,-0.36644905,0.08714268,-0.05865279
-5.65182591,1.58358449,-0.90844100,0.00393199,-0.00243427,0.24574008,-0.07092235,0.97590367,-0.64030490,0.38776300,-0.10852641,0.06160853,-0.02475026,0.51482125,-0.38182502,0.32335192,-0.36036197,0.09149838,-0.06014002
-5.64582291,1.65868823,-0.93970484,0.00424698,-0.00235047,0.25358321,-0.07903064,1.01963037,-0.66182237,0.39692952,-0.11415160,0.06715797,-0.02810619,0.54565993,-0.39087816,0.33861473,-0.35433738,0.09610883,-0.06188726
-5.63981991,1.73775841,-0.97497256,0.00462863,-0.00229298,0.26150961,-0.08792681,1.06478849,-0.68476827,0.40692545,-0.12058893,0.07277160,-0.03176546,0.57833051,-0.40129592,0.35609751,-0.34851293,0.10093739,-0.06388648
-5.63381691,1.82041145,-1.01427547,0.00507809,-0.00226506,0.26954013,-0.09757314,1.11114823,-0.70893955,0.41789286,-0.12790984,0.07838337,-0.03571098,0.61258220,-0.41313416,0.37572414,-0.34303759,0.10594262,-0.06612672
-5.62781391,1.90617571,-1.05759412,0.00559526,-0.00227039,0.27769106,-0.10792176,1.15845814,-0.73412035,0.42995453,-0.13617944,0.08392331,-0.03991853,0.64812479,-0.42643136,0.39738284,-0.33806715,0.11107843,-0.06859382
-5.62181091,1.99448723,-1.10485133,0.00617865,-0.00231290,0.28597266,-0.11891450,1.20643951,-0.76008599,0.44320844,-0.14545402,0.08931885,-0.04435666,0.68462908,-0.44120510,0.42092169,-0.33375981,0.11629427,-0.07127025
-5.61580790,2.08468828,-1.15590780,0.00682523,-0.00239675,0.29438817,-0.13048306,1.25478102,-0.78660821,0.45772319,-0.15577855,0.09449650,-0.04898668,0.72172835,-0.45744948,0.44614494,-0.33027225,0.12153537,-0.07413521
-5.60980490,2.17602933,-1.21056030,0.00753031,-0.00252618,0.30293327,-0.14254933,1.30313416,-0.81346138,0.47353471,-0.16718445,0.09938350,-0.05376296,0.75902094,-0.47513371,0.47281022,-0.32775606,0.12674327,-0.07716474
-5.60380190,2.26767459,-1.26854274,0.00828751,-0.00270536,0.31159611,-0.15502611,1.35110985,-0.84042949,0.49064430,-0.17968755,0.10390960,-0.05863359,0.79607408,-0.49420188,0.50062715,-0.32635481,0.13185627,-0.08033222
-5.59779890,2.35871131,-1.32952988,0.00908871,-0.00293828,0.32035780,-0.16781806,1.39827701,-0.86731347,0.50901822,-0.19328645,0.10800875,-0.06354115,0.83242902,-0.51457379,0.52925756,-0.32620150,0.13681016,-0.08360886
-5.59179590,2.44816294,-1.39314338,0.00992415,-0.00322855,0.32919333,-0.18082293,1.44416325,-0.89393831,0.52858863,-0.20796115,0.11162073,-0.06842395,0.86760746,-0.53614687,0.55831773,-0.32741649,0.14153902,-0.08696439
-5.58579290,2.53500587,-1.45895984,0.01078249,-0.00357925,0.33807292,-0.19393301,1.48825835,-0.92015956,0.54925596,-0.22367213,0.11469273,-0.07321733,0.90111922,-0.55879875,0.58738256,-0.33010574,0.14597614,-0.09036783
-5.57978989,2.61818943,-1.52651996,0.01165104,-0.00399276,0.34696359,-0.20703690,1.53002056,-0.94586855,0.57089245,-0.24035985,0.11718054,-0.07785528,0.93247110,-0.58239034,0.61599205,-0.33435907,0.15005511,-0.09378826
-5.57378689,2.69665865,-1.59533838,0.01251596,-0.00447053,0.35583082,-0.22002133,1.56888574,-0.97099586,0.59334668,-0.25794464,0.11904970,-0.08227212,0.96117674,-0.60676914,0.64365989,-0.34024859,0.15371096,-0.09719560
-5.56778389,2.76937899,-1.66491338,0.01336262,-0.00501296,0.36464026,-0.23277316,1.60427939,-0.99551263,0.61644876,-0.27632705,0.12027621,-0.08640428,0.98676720,-0.63177230,0.66988398,-0.34782678,0.15688147,-0.10056130
-5.56178089,2.83536212,-1.73473580,0.01417590,-0.00561921,0.37335928,-0.24518143,1.63563095,-1.01942947,0.64001585,-0.29538869,0.12084708,-0.09019209,1.00880203,-0.65722944,0.69415872,-0.35712453,0.15950849,-0.10385883
-5.55577789,2.89369188,-1.80429668,0.01494063,-0.00628702,0.38195817,-0.25713940,1.66239007,-1.04279274,0.66385770,-0.31499339,0.12076041,-0.09358144,1.02688051,-0.68296465,0.71598854,-0.36814873,0.16153931,-0.10706412
-5.54977489,2.94354913,-1.87309309,0.01564199,-0.00701266,0.39041095,-0.26854651,1.68404401,-1.06567819,0.68778183,-0.33498892,0.12002534,-0.09652536,1.04065250,-0.70879776,0.73490225,-0.38087972,0.16292803,-0.11015570
-5.54377189,2.98423453,-1.94063203,0.01626595,-0.00779080,0.39869571,-0.27931025,1.70013531,-1.08818238,0.71159799,-0.35520900,0.11866153,-0.09898526,1.04982868,-0.73454483,0.75046759,-0.39526856,0.16363687,-0.11311464
-5.53776888,3.01518812,-2.00643238,0.01679975,-0.00861445,0.40679423,-0.28934781,1.71027891,-1.11041203,0.73512174,-0.37547583,0.11669851,-0.10093199,1.05418961,-0.76001761,0.76230523,-0.41123419,0.16363737,-0.11592432
-5.53176588,3.03600465,-2.07002494,0.01723222,-0.00947504,0.41469117,-0.29858755,1.71417776,-1.13247195,0.75817682,-0.39560282,0.11417472,-0.10234655,1.05359325,-0.78502250,0.77010179,-0.42866097,0.16291143,-0.11857001
-5.52576288,3.04644405,-2.13095100,0.01755422,-0.01036245,0.42237250,-0.30697014,1.71163591,-1.15445227,0.78059627,-0.41539776,0.11113636,-0.10322037,1.04798058,-0.80935884,0.77362104,-0.44739649,0.16145218,-0.12103827
-5.51975988,3.04643626,-2.18875998,0.01775892,-0.01126513,0.42982351,-0.31444947,1.70256857,-1.17641567,0.80222221,-0.43466618,0.10763610,-0.10355531,1.03737900,-0.83281719,0.77271281,-0.46725026,0.15926451,-0.12331631
-5.51375688,3.03608031,-2.24300666,0.01784204,-0.01217032,0.43702643,-0.32099317,1.68700823,-1.19838536,0.82290456,-0.45321489,0.10373173,-0.10336327,1.02190328,-0.85517762,0.76731915,-0.48799334,0.15636536,-0.12539123
-5.50775388,3.01563768,-2.29324876,0.01780199,-0.01306429,0.44395771,-0.32658282,1.66510676,-1.22033483,0.84249860,-0.47085565,0.09948469,-0.10266546,1.00175396,-0.87620861,0.75747743,-0.50935921,0.15278372,-0.12724946
-5.50175088,2.98552016,-2.33904544,0.01763997,-0.01393265,0.45058543,-0.33121386,1.63713305,-1.24217976,0.86086191,-0.48740883,0.09495861,-0.10149142,0.97721329,-0.89566681,0.74332013,-0.53104617,0.14856022,-0.12887609
-5.49574787,2.94627309,-2.37995742,0.01735992,-0.01476070,0.45686672,-0.33489503,1.60346659,-1.26377306,0.87785102,-0.50270699,0.09021798,-0.09987774,0.94863866,-0.91329802,0.72507141,-0.55272130,0.14374646,-0.13025458
-5.48974487,2.89855476,-2.41554920,0.01696838,-0.01553385,0.46274575,-0.33764765,1.56458713,-1.28490322,0.89331801,-0.51659822,0.08532673,-0.09786669,0.91645396,-0.92883956,0.70304056,-0.57402604,0.13840395,-0.13136651
-5.48374187,2.84311326,-2.44539356,0.01647434,-0.01623798,0.46815226,-0.33950445,1.52106120,-1.30529642,0.90710773,-0.52894925,0.08034710,-0.09550472,0.88113905,-0.94202430,0.67761273,-0.59458339,0.13260286,-0.13219171
-5.47773887,2.78076198,-2.46907872,0.01588895,-0.01685991,0.47300099,-0.34050828,1.47352606,-1.32462245,0.91905595,-0.53964812,0.07533852,-0.09284092,0.84321794,-0.95258616,0.64923727,-0.61400653,0.12642044,-0.13270858
-5.47173587,2.71235519,-2.48621788,0.01522515,-0.01738778,0.47719213,-0.34071052,1.42267219,-1.34250414,0.92898873,-0.54860635,0.07035675,-0.08992555,0.80324601,-0.96026728,0.61841435,-0.63190864,0.11993934,-0.13289473
-5.46573287,2.63876502,-2.49646086,0.01449735,-0.01781143,0.48061280,-0.34016938,1.36922502,-1.35853017,0.93672348,-0.55576069,0.06545310,-0.08680864,0.76179692,-0.96482628,0.58568045,-0.64791352,0.11324575,-0.13272783
-5.45972986,2.56086086,-2.49950757,0.01372097,-0.01812277,0.48313979,-0.33894814,1.31392706,-1.37227056,0.94207172,-0.56107419,0.06067393,-0.08353876,0.71944966,-0.96604755,0.55159334,-0.66166668,0.10642757,-0.13218672
-5.45372686,2.47949231,-2.49512241,0.01291208,-0.01831604,0.48464327,-0.33711345,1.25752109,-1.38329424,0.94484359,-0.56453677,0.05606028,-0.08016198,0.67677626,-0.96375099,0.51671730,-0.67284642,0.09957253,-0.13125257
-5.44772386,2.39547621,-2.48314906,0.01208692,-0.01838800,0.48499158,-0.33473365,1.20073521,-1.39118778,0.94485417,-0.56616525,0.05164764,-0.07672103,0.63433059,-0.95780170,0.48160904,-0.68117428,0.09276641,-0.12991024
-5.44172086,2.30958805,-2.46352476,0.01126156,-0.01833809,0.48405670,-0.33187736,1.14427020,-1.39557460,0.94193101,-0.56600292,0.04746598,-0.07325468,0.59263860,-0.94811912,0.44680490,-0.68642468,0.08609148,-0.12814955
-5.43571786,2.22255783,-2.43629334,0.01045150,-0.01816848,0.48172032,-0.32861236,1.08878956,-1.39613351,0.93592289,-0.56411868,0.04353983,-0.06979738,0.55219018,-0.93468503,0.41280979,-0.68843301,0.07962498,-0.12596652
-5.42971486,2.13506984,-2.40161616,0.00967138,-0.01788401,0.47787997,-0.32500480,1.03491220,-1.39261607,0.92670902,-0.56060587,0.03988851,-0.06637906,0.51343289,-0.91754999,0.38008803,-0.68710197,0.07343800,-0.12336441
-5.42371186,2.04776583,-2.35978048,0.00893467,-0.01749204,0.47245514,-0.32111885,0.98320772,-1.38486164,0.91420814,-0.55558102,0.03652647,-0.06302517,0.47676746,-0.89683771,0.34905631,-0.68240582,0.06759441,-0.12035457
-5.41770885,1.96125062,-2.31120450,0.00825348,-0.01700232,0.46539274,-0.31701680,0.93419395,-1.37280981,0.89838713,-0.54918233,0.03346369,-0.05975689,0.44254507,-0.87274711,0.32007883,-0.67439237,0.06215018,-0.11695699
-5.41170585,1.87609902,-2.25643887,0.00763837,-0.01642662,0.45667180,-0.31275964,0.88833621,-1.35650935,0.87926824,-0.54156829,0.03070609,-0.05659141,0.41106617,-0.84555175,0.29346442,-0.66318259,0.05715288,-0.11320051
-5.40570285,1.79286300,-2.19616449,0.00709823,-0.01577848,0.44630691,-0.30840805,0.84604773,-1.33612370,0.85693463,-0.53291624,0.02825597,-0.05354239,0.38258069,-0.81559674,0.26946558,-0.64896792,0.05264135,-0.10912272
-5.39969985,1.71207814,-2.13118636,0.00664017,-0.01507278,0.43435039,-0.30402381,0.80769073,-1.31193243,0.83153365,-0.52342111,0.02611245,-0.05062046,0.35728927,-0.78329305,0.24827906,-0.63200534,0.04864561,-0.10476950
-5.39369685,1.63426811,-2.06242386,0.00626952,-0.01432537,0.42089271,-0.29967137,0.77357746,-1.28432893,0.80327756,-0.51329414,0.02427185,-0.04783371,0.33534524,-0.74910948,0.23004774,-0.61261052,0.04518694,-0.10019416
-5.38769385,1.55994684,-1.99089746,0.00598978,-0.01355263,0.40606147,-0.29541966,0.74397072,-1.25381423,0.77244159,-0.50276163,0.02272804,-0.04518827,0.31685712,-0.71356259,0.21486354,-0.59114930,0.04227799,-0.09545639
-5.38169085,1.48961750,-1.91771228,0.00580265,-0.01277107,0.39001859,-0.29134379,0.71908359,-1.22098730,0.73935926,-0.49206358,0.02147269,-0.04268877,0.30189124,-0.67720495,0.20277084,-0.56802788,0.03992309,-0.09062085
-5.37568784,1.42376844,-1.84403902,0.00570808,-0.01199689,0.37295614,-0.28752653,0.69907807,-1.18653206,0.70441517,-0.48145213,0.02049556,-0.04033880,0.29047445,-0.64061224,0.19377040,-0.54368206,0.03811856,-0.08575563
-5.36968484,1.36286595,-1.77109243,0.00570428,-0.01124569,0.35509075,-0.28405940,0.68406260,-1.15120155,0.66803559,-0.47118959,0.01978456,-0.03814131,0.28259658,-0.60436966,0.18782331,-0.51856601,0.03685304,-0.08093054
-5.36368184,1.30734452,-1.70010802,0.00578783,-0.01053201,0.33665713,-0.28104311,0.67408866,-1.11579970,0.63067719,-0.46154591,0.01932595,-0.03609892,0.27821271,-0.56905806,0.18485489,-0.49314100,0.03610791,-0.07621532
-5.35767884,1.25759498,-1.63231744,0.00595373,-0.00986914,0.31790082,-0.27858725,0.66914666,-1.08116115,0.59281463,-0.45279546,0.01910434,-0.03421408,0.27724509,-0.53524037,0.18475841,-0.46786423,0.03585771,-0.07167787
-5.35167584,1.21395164,-1.56892286,0.00619549,-0.00926877,0.29907063,-0.27680901,0.66916176,-1.04812976,0.55492750,-0.44521291,0.01910277,-0.03248927,0.27958493,-0.50344879,0.18739855,-0.44317842,0.03607053,-0.06738255
-5.34567284,1.17667923,-1.51107100,0.00650528,-0.00874084,0.28041111,-0.27583099,0.67398988,-1.01753611,0.51748719,-0.43906829,0.01930271,-0.03092695,0.28509392,-0.47417291,0.19261462,-0.41950211,0.03670854,-0.06338851
