energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.86193097,0.71976605,0.03991571,0.10659842,0.17222462,0.00000000,0.32568918,0.11206395
-5.85592796,0.78085499,0.04351084,0.11534294,0.18819170,0.00000000,0.35719834,0.12092895
-5.84992496,0.84508643,0.04718671,0.12473451,0.20487380,0.00000000,0.39061443,0.13027643
-5.84392196,0.91149480,0.05090003,0.13463354,0.22204008,0.00000000,0.42554397,0.13994798
-5.83791896,0.97908614,0.05460839,0.14489427,0.23944751,0.00000000,0.46155988,0.14978371
-5.83191596,1.04686155,0.05827196,0.15536787,0.25684592,0.00000000,0.49820950,0.15962611
-5.82591296,1.11384338,0.06185539,0.16590600,0.27398383,0.00000000,0.53502450,0.16932429
-5.81990995,1.17910360,0.06532969,0.17636471,0.29061515,0.00000000,0.57153238,0.17873847
-5.81390695,1.24179325,0.06867404,0.18660852,0.30650626,0.00000000,0.60726930,0.18774452
-5.80790395,1.30117159,0.07187758,0.19651449,0.32144344,0.00000000,0.64179374,0.19623838
-5.80190095,1.35663372,0.07494071,0.20597628,0.33524012,0.00000000,0.67470050,0.20414012
-5.79589795,1.40773504,0.07787626,0.21490769,0.34774376,0.00000000,0.70563435,0.21139744
-5.78989495,1.45421114,0.08071001,0.22324577,0.35884186,0.00000000,0.73430256,0.21798825
-5.78389195,1.49599175,0.08348075,0.23095311,0.36846692,0.00000000,0.76048590,0.22392233
-5.77788894,1.53320756,0.08623974,0.23801920,0.37659990,0.00000000,0.78404708,0.22924175
-5.77188594,1.56618896,0.08904946,0.24446069,0.38327195,0.00000000,0.80493636,0.23401988
-5.76588294,1.59545623,0.09198173,0.25032044,0.38856436,0.00000000,0.82319362,0.23835915
-5.75987994,1.62170099,0.09511527,0.25566532,0.39260637,0.00000000,0.83894678,0.24238731
-5.75387694,1.64575916,0.09853258,0.26058284,0.39557109,0.00000000,0.85240624,0.24625242
-5.74787394,1.66857624,0.10231643,0.26517652,0.39766948,0.00000000,0.86385544,0.25011668
-5.74187094,1.69116608,0.10654605,0.26956040,0.39914254,0.00000000,0.87363793,0.25414928
-5.73586793,1.71456464,0.11129300,0.27385271,0.40025213,0.00000000,0.88214119,0.25851859
-5.72986493,1.73978072,0.11661716,0.27816904,0.40127057,0.00000000,0.88977805,0.26338398
-5.72386193,1.76774583,0.12256284,0.28261539,0.40246963,0.00000000,0.89696638,0.26888770
-5.71785893,1.79926534,0.12915526,0.28728133,0.40410926,0.00000000,0.90410811,0.27514705
-5.71185593,1.83497340,0.13639757,0.29223376,0.40642646,0.00000000,0.91156836,0.28224736
-5.70585293,1.87529376,0.14426865,0.29751146,0.40962501,0.00000000,0.91965607,0.29023607
-5.69984992,1.92040846,0.15272170,0.30312093,0.41386622,0.00000000,0.92860669,0.29911821
-5.69384692,1.97023610,0.16168382,0.30903364,0.41926129,0.00000000,0.93856818,0.30885349
-5.68784392,2.02442101,0.17105668,0.31518491,0.42586556,0.00000000,0.94959082,0.31935532
-5.68184092,2.08233390,0.18071816,0.32147461,0.43367487,0.00000000,0.96162158,0.33049171
-5.67583792,2.14308437,0.19052510,0.32776962,0.44262431,0.00000000,0.97450323,0.34208806
-5.66983492,2.20554489,0.20031692,0.33390807,0.45258920,0.00000000,0.98797837,0.35393193
-5.66383192,2.26838525,0.20992010,0.33970502,0.46338850,0.00000000,1.00169818,0.36577932
-5.65782891,2.33011617,0.21915327,0.34495960,0.47479037,0.00000000,1.01523557,0.37736252
-5.65182591,2.38914017,0.22783278,0.34946299,0.48651960,0.00000000,1.02810191,0.38839893
-5.64582291,2.44380747,0.23577840,0.35300712,0.49826684,0.00000000,1.03976686,0.39860069
-5.63981991,2.49247459,0.24281911,0.35539340,0.50969887,0.00000000,1.04967994,0.40768452
-5.63381691,2.53356300,0.24879846,0.35644141,0.52046994,0.00000000,1.05729324,0.41538156
-5.62781391,2.56561539,0.25357955,0.35599672,0.53023332,0.00000000,1.06208388,0.42144659
-5.62181091,2.58734724,0.25704929,0.35393785,0.53865289,0.00000000,1.06357536,0.42566639
-5.61580790,2.59769154,0.25912173,0.35018177,0.54541430,0.00000000,1.06135692,0.42786683
-5.60980490,2.59583508,0.25974050,0.34468794,0.55023507,0.00000000,1.05509989,0.42791854
-5.60380190,2.58124506,0.25888007,0.33746048,0.55287369,0.00000000,1.04457074,0.42574083
-5.59779890,2.55368515,0.25654609,0.32854871,0.55313699,0.00000000,1.02964001,0.42130378
-5.59179590,2.51322106,0.25277455,0.31804582,0.55088595,0.00000000,1.01028735,0.41462866
-5.58579290,2.46021556,0.24763002,0.30608611,0.54603951,0.00000000,0.98660224,0.40578647
-5.57978989,2.39531408,0.24120308,0.29284068,0.53857654,0.00000000,0.95878099,0.39489494
-5.57378689,2.31942167,0.23360702,0.27851215,0.52853588,0.00000000,0.92712004,0.38211413
-5.56778389,2.23367315,0.22497402,0.26332854,0.51601455,0.00000000,0.89200645,0.36764090
-5.56178089,2.13939776,0.21545101,0.24753670,0.50116435,0.00000000,0.85390582,0.35170248
-5.55577789,2.03808048,0.20519540,0.23139575,0.48418699,0.00000000,0.81334867,0.33454955
-5.54977489,1.93132147,0.19437078,0.21517060,0.46532803,0.00000000,0.77091580,0.31644906
-5.54377189,1.82079558,0.18314284,0.19912607,0.44486993,0.00000000,0.72722324,0.29767710
-5.53776888,1.70821340,0.17167566,0.18352172,0.42312446,0.00000000,0.68290767,0.27851205
-5.53176588,1.59528502,0.16012832,0.16860755,0.40042479,0.00000000,0.63861253,0.25922837
-5.52576288,1.48368766,0.14865207,0.15462068,0.37711752,0.00000000,0.59497543,0.24009097
-5.51975988,1.37503772,0.13738801,0.14178296,0.35355493,0.00000000,0.55261702,0.22135048
-5.51375688,1.27086756,0.12646533,0.13029952,0.33008754,0.00000000,0.51213163,0.20323944
-5.50775388,1.17260713,0.11600004,0.12035811,0.30705736,0.00000000,0.47407943,0.18596930
-5.50175088,1.08157003,0.10609420,0.11212900,0.28479176,0.00000000,0.43898033,0.16972843
-5.49574787,0.99894354,0.09683557,0.10576526,0.26359815,0.00000000,0.40730919,0.15468082
-5.48974487,0.92578188,0.08829758,0.10140325,0.24375947,0.00000000,0.37949220,0.14096554
-5.48374187,0.86300192,0.08053959,0.09916297,0.22553040,0.00000000,0.35590409,0.12869676
-5.47773887,0.81138037,0.07360738,0.09914813,0.20913447,0.00000000,0.33686588,0.11796423
-5.47173587,0.77155174,0.06753367,0.10144576,0.19476171,0.00000000,0.32264283,0.10883400
-5.46573287,0.74400620,0.06233877,0.10612517,0.18256703,0.00000000,0.31344239,0.10134936
-5.45972986,0.72908684,0.05803122,0.11323625,0.17266901,0.00000000,0.30941193,0.09553181
-5.45372686,0.72698603,0.05460840,0.12280708,0.16514920,0.00000000,0.31063616,0.09138203
-5.44772386,0.73774060,0.05205704,0.13484092,0.16005181,0.00000000,0.31713426,0.08888065
-5.44172086,0.76122616,0.05035375,0.14931270,0.15738367,0.00000000,0.32885682,0.08798904
-5.43571786,0.79715086,0.04946543,0.16616529,0.15711453,0.00000000,0.34568285,0.08864984
-5.42971486,0.84504939,0.04934971,0.18530578,0.15917774,0.00000000,0.36741712,0.09078752
-5.42371186,0.90427793,0.04995535,0.20660200,0.16347124,0.00000000,0.39378816,0.09430883
-5.41770885,0.97401120,0.05122269,0.22987982,0.16985900,0.00000000,0.42444757,0.09910332
-5.41170585,1.05324260,0.05308424,0.25492132,0.17817299,0.00000000,0.45897072,0.10504408
-5.40570285,1.14078857,0.05546532,0.28146441,0.18821572,0.00000000,0.49685968,0.11198863
-5.39969985,1.23529803,0.05828493,0.30920390,0.19976344,0.00000000,0.53754825,0.11978028
-5.39369685,1.33526775,0.06145678,0.33779448,0.21257007,0.00000000,0.58040981,0.12824980
-5.38769385,1.43906400,0.06489056,0.36685551,0.22637185,0.00000000,0.62476773,0.13721767
-5.38169085,1.54495068,0.06849338,0.39597783,0.24089270,0.00000000,0.66990848,0.14649679
-5.37568784,1.65112350,0.07217148,0.42473225,0.25585022,0.00000000,0.71509712,0.15589574
-5.36968484,1.75574961,0.07583201,0.45267976,0.27096215,0.00000000,0.75959485,0.16522241
-5.36368184,1.85701133,0.07938498,0.47938283,0.28595322,0.00000000,0.80267790,0.17428810
-5.35767884,1.95315258,0.08274528,0.50441765,0.30056199,0.00000000,0.84365718,0.18291172
-5.35167584,2.04252616,0.08583463,0.52738658,0.31454757,0.00000000,0.88189765,0.19092416
-5.34567284,2.12363953,0.08858345,0.54793026,0.32769580,0.00000000,0.91683669,0.19817249
-5.33966983,2.19519733,0.09093252,0.56573892,0.33982470,0.00000000,0.94800041,0.20452386
-5.33366683,2.25613815,0.09283440,0.58056216,0.35078875,0.00000000,0.97501699,0.20986888
-5.32766383,2.30566375,0.09425445,0.59221678,0.36048195,0.00000000,0.99762647,0.21412437
-5.32166083,2.34325916,0.09517156,0.60059214,0.36883925,0.00000000,1.01568614,0.21723521
-5.31565783,2.36870232,0.09557829,0.60565287,0.37583645,0.00000000,1.02917135,0.21917527
-5.30965483,2.38206276,0.09548068,0.60743858,0.38148832,0.00000000,1.03817143,0.21994736
-5.30365183,2.38368910,0.09489756,0.60606076,0.38584516,0.00000000,1.04288104,0.21958207
-5.29764882,2.37418613,0.09385943,0.60169682,0.38898789,0.00000000,1.04358720,0.21813571
-5.29164582,2.35438240,0.09240704,0.59458177,0.39102193,0.00000000,1.04065268,0.21568733
-5.28564282,2.32529013,0.09058959,0.58499777,0.39207019,0.00000000,1.03449678,0.21233502
-5.27963982,2.28805957,0.08846278,0.57326232,0.39226556,0.00000000,1.02557428,0.20819162
-5.27363682,2.24393003,0.08608679,0.55971549,0.39174324,0.00000000,1.01435394,0.20338013
-5.26763382,2.19418034,0.08352415,0.54470708,0.39063351,0.00000000,1.00129754,0.19802903
-5.26163082,2.14008116,0.08083782,0.52858411,0.38905515,0.00000000,0.98684065,0.19226765
-5.25562781,2.08285138,0.07808933,0.51167952,0.38710996,0.00000000,0.97137618,0.18622198
-5.24962481,2.02362085,0.07533733,0.49430232,0.38487865,0.00000000,0.95524132,0.18001089
-5.24362181,1.96340077,0.07263629,0.47672983,0.38241831,0.00000000,0.93870866,0.17374311
-5.23761881,1.90306289,0.07003561,0.45920214,0.37976147,0.00000000,0.92198165,0.16751493
-5.23161581,1.84332794,0.06757913,0.44191892,0.37691684,0.00000000,0.90519448,0.16140876
-5.22561281,1.78476308,0.06530486,0.42503867,0.37387155,0.00000000,0.88841606,0.15549246
-5.21960980,1.72778778,0.06324511,0.40868002,0.37059467,0.00000000,0.87165766,0.14981943
-5.21360680,1.67268677,0.06142681,0.39292499,0.36704167,0.00000000,0.85488342,0.14442947
-5.20760380,1.61962865,0.05987204,0.37782374,0.36315963,0.00000000,0.83802289,0.13934998
-5.20160080,1.56868830,0.05859864,0.36340035,0.35889261,0.00000000,0.82098466,0.13459777
-5.19559780,1.51987115,0.05762084,0.34965906,0.35418699,0.00000000,0.80367003,0.13018088
-5.18959480,1.47313740,0.05694991,0.33659073,0.34899630,0.00000000,0.78598592,0.12610061
-5.18359180,1.42842457,0.05659460,0.32417878,0.34328530,0.00000000,0.76785605,0.12235334
-5.17758879,1.38566678,0.05656152,0.31240443,0.33703310,0.00000000,0.74922989,0.11893224
-5.17158579,1.34480980,0.05685524,0.30125085,0.33023514,0.00000000,0.73008881,0.11582857
-5.16558279,1.30582110,0.05747826,0.29070613,0.32290395,0.00000000,0.71044934,0.11303263
-5.15957979,1.26869467,0.05843072,0.28076475,0.31506880,0.00000000,0.69036343,0.11053433
-5.15357679,1.23345080,0.05970996,0.27142790,0.30677434,0.00000000,0.66991592,0.10832334
-5.14757379,1.20013138,0.06130996,0.26270246,0.29807834,0.00000000,0.64921968,0.10638890
-5.14157079,1.16879157,0.06322066,0.25459901,0.28904886,0.00000000,0.62840898,0.10471932
-5.13556778,1.13948889,0.06542730,0.24712909,0.27976110,0.00000000,0.60763155,0.10330138
-5.12956478,1.11227107,0.06790983,0.24030197,0.27029415,0.00000000,0.58704027,0.10211954
-5.12356178,1.08716383,0.07064247,0.23412131,0.26072795,0.00000000,0.56678489,0.10115520
-5.11755878,1.06415981,0.07359340,0.22858197,0.25114068,0.00000000,0.54700461,0.10038614
-5.11155578,1.04320972,0.07672478,0.22366725,0.24160677,0.00000000,0.52782193,0.09978601
-5.10555278,1.02421652,0.07999310,0.21934684,0.23219561,0.00000000,0.50933816,0.09932427
-5.09954977,1.00703322,0.08334975,0.21557564,0.22297099,0.00000000,0.49163089,0.09896627
-5.09354677,0.99146460,0.08674204,0.21229354,0.21399137,0.00000000,0.47475350,0.09867374
-5.08754377,0.97727274,0.09011447,0.20942622,0.20531079,0.00000000,0.45873655,0.09840559
-5.08154077,0.96418621,0.09341029,0.20688695,0.19698030,0.00000000,0.44359104,0.09811900
-5.07553777,0.95191220,0.09657330,0.20457931,0.18904981,0.00000000,0.42931304,0.09777068
-5.06953477,0.94015097,0.09954975,0.20240057,0.18157007,0.00000000,0.41588935,0.09731838
-5.06353177,0.92861160,0.10229030,0.20024576,0.17459468,0.00000000,0.40330379,0.09672242
-5.05752876,0.91702820,0.10475196,0.19801199,0.16818178,0.00000000,0.39154356,0.09594722
-5.05152576,0.90517538,0.10689976,0.19560289,0.16239538,0.00000000,0.38060515,0.09496278
-5.04552276,0.89288228,0.10870827,0.19293291,0.15730608,0.00000000,0.37049956,0.09374593
-5.03951976,0.88004397,0.11016271,0.18993127,0.15299111,0.00000000,0.36125616,0.09228136
-5.03351676,0.86662992,0.11125961,0.18654537,0.14953357,0.00000000,0.35292517,0.09056237
-5.02751376,0.85268859,0.11200695,0.18274337,0.14702095,0.00000000,0.34557846,0.08859119
-5.02151076,0.83834820,0.11242386,0.17851605,0.14554279,0.00000000,0.33930845,0.08637905
-5.01550775,0.82381336,0.11253965,0.17387763,0.14518777,0.00000000,0.33422544,0.08394580
-5.00950475,0.80935774,0.11239247,0.16886564,0.14604015,0.00000000,0.33045311,0.08131922
-5.00350175,0.79531317,0.11202736,0.16353985,0.14817586,0.00000000,0.32812274,0.07853399
-4.99749875,0.78205562,0.11149408,0.15798026,0.15165837,0.00000000,0.32736616,0.07563039
-4.99149575,0.76998880,0.11084456,0.15228428,0.15653448,0.00000000,0.32830801,0.07265286
-4.98549275,0.75952603,0.11013022,0.14656326,0.16283039,0.00000000,0.33105751,0.06964831
-4.97948974,0.75107135,0.10939936,0.14093841,0.17054812,0.00000000,0.33570029,0.06666449
-4.97348674,0.74500067,0.10869454,0.13553636,0.17966249,0.00000000,0.34229060,0.06374828
-4.96748374,0.74164380,0.10805040,0.13048455,0.19011897,0.00000000,0.35084439,0.06094412
-4.96148074,0.74126816,0.10749171,0.12590651,0.20183232,0.00000000,0.36133358,0.05829252
-4.95547774,0.74406486,0.10703204,0.12191735,0.21468632,0.00000000,0.37368172,0.05582884
-4.94947474,0.75013762,0.10667295,0.11861944,0.22853453,0.00000000,0.38776157,0.05358224
-4.94347174,0.75949506,0.10640378,0.11609861,0.24320216,0.00000000,0.40339440,0.05157496
-4.93746873,0.77204652,0.10620215,0.11442083,0.25848896,0.00000000,0.42035138,0.04982178
-4.93146573,0.78760156,0.10603500,0.11362957,0.27417303,0.00000000,0.43835690,0.04832990
-4.92546273,0.80587297,0.10586025,0.11374390,0.29001555,0.00000000,0.45709382,0.04709898
-4.91945973,0.82648318,0.10562889,0.11475731,0.30576609,0.00000000,0.47621031,0.04612142
-4.91345673,0.84897372,0.10528743,0.11663742,0.32116840,0.00000000,0.49532828,0.04538300
-4.90745373,0.87281721,0.10478061,0.11932648,0.33596648,0.00000000,0.51405283,0.04486351
-4.90145073,0.89743153,0.10405415,0.12274264,0.34991062,0.00000000,0.53198258,0.04453768
-4.89544772,0.92219541,0.10305747,0.12678206,0.36276331,0.00000000,0.54872035,0.04437616
-4.88944472,0.94646512,0.10174619,0.13132170,0.37430469,0.00000000,0.56388384,0.04434651
-4.88344172,0.96959154,0.10008430,0.13622269,0.38433747,0.00000000,0.57711604,0.04441430
-4.87743872,0.99093706,0.09804594,0.14133433,0.39269111,0.00000000,0.58809481,0.04454416
-4.87143572,1.00989204,0.09561662,0.14649839,0.39922518,0.00000000,0.59654144,0.04470079
-4.86543272,1.02589010,0.09279390,0.15155382,0.40383181,0.00000000,0.60222796,0.04484989
-4.85942971,1.03842224,0.08958757,0.15634146,0.40643725,0.00000000,0.60498291,0.04495904
-4.85342671,1.04704912,0.08601913,0.16070888,0.40700253,0.00000000,0.60469547,0.04499849
-4.84742371,1.05141165,0.08212094,0.16451498,0.40552329,0.00000000,0.60131794,0.04494176
-4.84142071,1.05123940,0.07793482,0.16763431,0.40202884,0.00000000,0.59486652,0.04476622
-4.83541771,1.04635709,0.07351033,0.16996100,0.39658058,0.00000000,0.58542056,0.04445354
-4.82941471,1.03668873,0.06890282,0.17141212,0.38926991,0.00000000,0.57312033,0.04398992
-4.82341171,1.02225979,0.06417135,0.17193036,0.38021572,0.00000000,0.55816350,0.04336638
-4.81740870,1.00319723,0.05937657,0.17148613,0.36956157,0.00000000,0.54080076,0.04257879
-4.81140570,0.97972755,0.05457870,0.17007876,0.35747275,0.00000000,0.52133049,0.04162786
-4.80540270,0.95217311,0.04983562,0.16773708,0.34413326,0.00000000,0.50009306,0.04051904
-4.79939970,0.92094670,0.04520132,0.16451918,0.32974269,0.00000000,0.47746485,0.03926232
-4.79339670,0.88654475,0.04072448,0.16051155,0.31451337,0.00000000,0.45385233,0.03787194
-4.78739370,0.84953927,0.03644752,0.15582758,0.29866745,0.00000000,0.42968624,0.03636603
-4.78139070,0.81056886,0.03240592,0.15060557,0.28243426,0.00000000,0.40541633,0.03476623
-4.77538769,0.77032893,0.02862788,0.14500624,0.26604778,0.00000000,0.38150645,0.03309717
-4.76938469,0.72956140,0.02513432,0.13921001,0.24974428,0.00000000,0.35843028,0.03138605
-4.76338169,0.68904414,0.02193915,0.13341401,0.23376013,0.00000000,0.33666764,0.02966207
-4.75737869,0.64958016,0.01904973,0.12782888,0.21832976,0.00000000,0.31670117,0.02795591
-4.75137569,0.61198685,0.01646758,0.12267556,0.20368368,0.00000000,0.29901345,0.02629918
-4.74537269,0.57708519,0.01418914,0.11818195,0.19004658,0.00000000,0.28408416,0.02472389
-4.73936968,0.54568902,0.01220666,0.11457957,0.17763546,0.00000000,0.27238723,0.02326192
-4.73336668,0.51859422,0.01050909,0.11210002,0.16665768,0.00000000,0.26438749,0.02194449
-4.72736368,0.49656784,0.00908290,0.11097152,0.15730899,0.00000000,0.26053671,0.02080168
-4.72136068,0.48033691,0.00791289,0.11141508,0.14977129,0.00000000,0.26126863,0.01986190
-4.71535768,0.47057688,0.00698290,0.11364058,0.14421036,0.00000000,0.26699282,0.01915143
-4.70935468,0.46789948,0.00627636,0.11784256,0.14077324,0.00000000,0.27808710,0.01869397
-4.70335168,0.47284005,0.00577675,0.12419565,0.13958540,0.00000000,0.29488854,0.01851011
-4.69734867,0.48584421,0.00546794,0.13284977,0.14074774,0.00000000,0.31768298,0.01861693
-4.69134567,0.50725412,0.00533437,0.14392504,0.14433338,0.00000000,0.34669325,0.01902751
-4.68534267,0.53729451,0.00536116,0.15750654,0.15038433,0.00000000,0.38206644,0.01975051
-4.67933967,0.57605888,0.00553406,0.17363904,0.15890820,0.00000000,0.42386063,0.02078975
-4.67333667,0.62349648,0.00583940,0.19232193,0.16987514,0.00000000,0.47203172,0.02214385
-4.66733367,0.67940083,0.00626391,0.21350460,0.18321508,0.00000000,0.52642110,0.02380588
-4.66133067,0.74340033,0.00679456,0.23708250,0.19881563,0.00000000,0.58674490,0.02576318
-4.65532766,0.81495226,0.00741841,0.26289427,0.21652082,0.00000000,0.65258587,0.02799717
-4.64932466,0.89334065,0.00812236,0.29072022,0.23613089,0.00000000,0.72338855,0.03048343
-4.64332166,0.97767914,0.00889312,0.32028247,0.25740343,0.00000000,0.79845869,0.03319178
-4.63731866,1.06691944,0.00971704,0.35124695,0.28005599,0.00000000,0.87696752,0.03608668
-4.63131566,1.15986591,0.01058016,0.38322752,0.30377032,0.00000000,0.95796146,0.03912775
-4.62531266,1.25519645,0.01146822,0.41579224,0.32819833,0.00000000,1.04037736,0.04227044
-4.61930965,1.35148975,0.01236683,0.44847182,0.35296969,0.00000000,1.12306335,0.04546705
-4.61330665,1.44725819,0.01326166,0.48077006,0.37770090,0.00000000,1.20480486,0.04866773
-4.60730365,1.54098584,0.01413871,0.51217601,0.40200575,0.00000000,1.28435519,0.05182178
-4.60130065,1.63117008,0.01498462,0.54217756,0.42550668,0.00000000,1.36046944,0.05487899
-4.59529765,1.71636548,0.01578707,0.57027576,0.44784658,0.00000000,1.43194073,0.05779105
-4.58929465,1.79522789,0.01653512,0.59599952,0.46870070,0.00000000,1.49763698,0.06051297
-4.58329165,1.86655708,0.01721957,0.61891987,0.48778793,0.00000000,1.55653667,0.06300441
-4.57728864,1.92933550,0.01783333,0.63866322,0.50488094,0.00000000,1.60776192,0.06523095
-4.57128564,1.98276142,0.01837166,0.65492292,0.51981462,0.00000000,1.65060709,0.06716506
-4.56528264,2.02627455,0.01883238,0.66746863,0.53249226,0.00000000,1.68456148,0.06878694
-4.55927964,2.05957266,0.01921600,0.67615288,0.54288912,0.00000000,1.70932488,0.07008496
-4.55327664,2.08261807,0.01952570,0.68091464,0.55105291,0.00000000,1.72481501,0.07105588
-4.54727364,2.09563354,0.01976718,0.68177960,0.55710125,0.00000000,1.73116649,0.07170465
-4.54127064,2.09908741,0.01994849,0.67885718,0.56121586,0.00000000,1.72872105,0.07204391
-4.53526763,2.09366872,0.02007961,0.67233442,0.56363382,0.00000000,1.71800968,0.07209318
-4.52926463,2.08025318,0.02017204,0.66246708,0.56463611,0.00000000,1.69972740,0.07187776
-4.52326163,2.05986186,0.02023822,0.64956839,0.56453401,0.00000000,1.67470192,0.07142740
-4.51725863,2.03361445,0.02029097,0.63399607,0.56365391,0.00000000,1.64385789,0.07077486
-4.51125563,2.00267943,0.02034284,0.61613826,0.56232135,0.00000000,1.60817835,0.06995436
-4.50525263,1.96822375,0.02040547,0.59639905,0.56084493,0.00000000,1.56866552,0.06899999
-4.49924962,1.93136432,0.02048897,0.57518436,0.55950103,0.00000000,1.52630261,0.06794431
-4.49324662,1.89312386,0.02060144,0.55288868,0.55852014,0.00000000,1.48201871,0.06681699
-4.48724362,1.85439305,0.02074845,0.52988346,0.55807531,0.00000000,1.43665810,0.06564372
-4.48124062,1.81590087,0.02093275,0.50650737,0.55827359,0.00000000,1.39095555,0.06444537
-4.47523762,1.77819422,0.02115405,0.48305886,0.55915076,0.00000000,1.34551825,0.06323747
-4.46923462,1.74162761,0.02140899,0.45979126,0.56066958,0.00000000,1.30081513,0.06202997
-4.46323162,1.70636306,0.02169125,0.43691027,0.56272185,0.00000000,1.25717354,0.06082733
-4.45722861,1.67237982,0.02199180,0.41457389,0.56513396,0.00000000,1.21478306,0.05962893
-4.45122561,1.63949306,0.02229932,0.39289444,0.56767580,0.00000000,1.17370575,0.05842968
-4.44522261,1.60738004,0.02260073,0.37194251,0.57007246,0.00000000,1.13389185,0.05722093
-4.43921961,1.57561224,0.02288184,0.35175223,0.57201820,0.00000000,1.09519981,0.05599142
-4.43321661,1.54369144,0.02312807,0.33232756,0.57319191,0.00000000,1.05741925,0.05472848
-4.42721361,1.51108777,0.02332518,0.31364918,0.57327327,0.00000000,1.02029539,0.05341912
-4.42121061,1.47727754,0.02346009,0.29568148,0.57195886,0.00000000,0.98355369,0.05205114
-4.41520760,1.44177916,0.02352165,0.27837929,0.56897736,0.00000000,0.94692331,0.05061424
-4.40920460,1.40418524,0.02350131,0.26169405,0.56410317,0.00000000,0.91015829,0.04910081
-4.40320160,1.36418954,0.02339384,0.24557914,0.55716780,0.00000000,0.87305558,0.04750675
-4.39719860,1.32160772,0.02319781,0.22999429,0.54806848,0.00000000,0.83546920,0.04583193
-4.39119560,1.27639120,0.02291616,0.21490884,0.53677379,0.00000000,0.79732019,0.04408053
-4.38519260,1.22863387,0.02255646,0.20030394,0.52332604,0.00000000,0.75860223,0.04226113
-4.37918959,1.17857186,0.02213123,0.18617372,0.50784040,0.00000000,0.71938292,0.04038657
-4.37318659,1.12657672,0.02165806,0.17252555,0.49050104,0.00000000,0.67980128,0.03847370
-4.36718359,1.07314297,0.02115966,0.15937947,0.47155452,0.00000000,0.64006177,0.03654288
-4.36118059,1.01887099,0.02066389,0.14676707,0.45130095,0.00000000,0.60042561,0.03461743
-4.35517759,0.96444642,0.02020363,0.13472991,0.43008337,0.00000000,0.56120012,0.03272295
-4.34917459,0.91061742,0.01981669,0.12331771,0.40827596,0.00000000,0.52272676,0.03088663
-4.34317159,0.85817100,0.01954559,0.11258646,0.38627186,0.00000000,0.48536870,0.02913651
-4.33716858,0.80790970,0.01943740,0.10259653,0.36447090,0.00000000,0.44949862,0.02750083
-4.33116558,0.76062966,0.01954345,0.09341108,0.34326805,0.00000000,0.41548724,0.02600735
-4.32516258,0.71710086,0.01991902,0.08509452,0.32304292,0.00000000,0.38369317,0.02468281
-4.31915958,0.67805037,0.02062298,0.07771136,0.30415081,0.00000000,0.35445431,0.02355247
-4.31315658,0.64414878,0.02171730,0.07132533,0.28691535,0.00000000,0.32808107,0.02263971
-4.30715358,0.61600011,0.02326646,0.06599862,0.27162314,0.00000000,0.30485150,0.02196577
