energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Na_s_up,Se_s_up,Se_p_up
-3.02251126,4.67472408,0.00605992,0.25407838,0.45422799,3.94427838,0.06331812,0.01013989,0.59473069
-3.01650825,4.51122313,0.00559854,0.24268721,0.43760063,3.82725361,0.05850112,0.00941358,0.56530038
-3.01050525,4.34649977,0.00513696,0.23094516,0.42151187,3.70787418,0.05367314,0.00869693,0.53671513
-3.00450225,4.18455304,0.00468141,0.21905734,0.40645500,3.58938723,0.04890198,0.00800266,0.50961159
-2.99849925,4.02944115,0.00423764,0.20723190,0.39292186,3.47513292,0.04424902,0.00734290,0.48461457
-2.99249625,3.88517698,0.00381082,0.19567538,0.38138990,3.36845099,0.03976809,0.00672900,0.46232501
-2.98649325,3.75562111,0.00340542,0.18458809,0.37230971,3.27258297,0.03550484,0.00617148,0.44330884
-2.98049025,3.64437598,0.00302522,0.17415983,0.36609344,3.19057343,0.03149641,0.00567991,0.42808681
-2.97448724,3.55468430,0.00267331,0.16456596,0.36310411,3.12517381,0.02777138,0.00526291,0.41712530
-2.96848424,3.48933513,0.00235209,0.15596395,0.36364621,3.07875223,0.02435015,0.00492811,0.41082828
-2.96248124,3.45058068,0.00206337,0.14849058,0.36795770,3.05321297,0.02124542,0.00468224,0.40953023
-2.95647824,3.44006696,0.00180844,0.14225970,0.37620352,3.04992856,0.01846300,0.00453107,0.41349008
-2.95047524,3.45878051,0.00158818,0.13736073,0.38847090,3.06968754,0.01600263,0.00447947,0.42288623
-2.94447224,3.50701360,0.00140319,0.13385779,0.40476658,3.11266001,0.01385902,0.00453140,0.43781249
-2.93846923,3.58434924,0.00125384,0.13178958,0.42501595,3.17838291,0.01202278,0.00468992,0.45827519
-2.93246623,3.68966702,0.00114048,0.13116983,0.44906431,3.26576594,0.01048144,0.00495708,0.48419119
-2.92646323,3.82116996,0.00106345,0.13198845,0.47668029,3.37311840,0.00922034,0.00533391,0.51538732
-2.92046023,3.97643201,0.00102325,0.13421313,0.50756134,3.49819659,0.00822351,0.00582027,0.55160082
-2.91445723,4.15246495,0.00102057,0.13779143,0.54134120,3.63827030,0.00747434,0.00641475,0.59248140
-2.90845423,4.34580286,0.00105635,0.14265325,0.57759937,3.79020652,0.00695619,0.00711453,0.63759469
-2.90245123,4.55260162,0.00113184,0.14871358,0.61587218,3.95056738,0.00665290,0.00791521,0.68642737
-2.89644822,4.76875022,0.00124857,0.15587536,0.65566522,4.11571906,0.00654905,0.00881071,0.73839405
-2.89044522,4.98999045,0.00140838,0.16403256,0.69646688,4.28194774,0.00663024,0.00979311,0.79284587
-2.88444222,5.21204065,0.00161339,0.17307308,0.73776239,4.44557825,0.00688318,0.01085265,0.84908105
-2.87843922,5.43071966,0.00186589,0.18288168,0.77904814,4.60309111,0.00729569,0.01197762,0.90635699
-2.87243622,5.64206644,0.00216833,0.19334266,0.81984556,4.75123346,0.00785668,0.01315448,0.96390419
-2.86643322,5.84245133,0.00252321,0.20434234,0.85971428,4.88711973,0.00855599,0.01436793,1.02094141
-2.86043022,6.02867514,0.00293296,0.21577119,0.89826391,5.00831836,0.00938427,0.01560111,1.07669201
-2.85442721,6.19805269,0.00339991,0.22752569,0.93516425,5.11292125,0.01033279,0.01683589,1.13040102
-2.84842421,6.34847809,0.00392610,0.23950975,0.97015332,5.19959367,0.01139328,0.01805324,1.18135246
-2.84242121,6.47846980,0.00451326,0.25163585,1.00304312,5.26760291,0.01255771,0.01923362,1.22888641
-2.83641821,6.58719422,0.00516270,0.26382573,1.03372282,5.31682511,0.01381819,0.02035747,1.27241532
-2.83041521,6.67446750,0.00587524,0.27601076,1.06215934,5.34773044,0.01516679,0.02140575,1.31143892
-2.82441221,6.74073612,0.00665116,0.28813203,1.08839528,5.36134780,0.01659546,0.02236045,1.34555712
-2.81840920,6.78703735,0.00749022,0.30014007,1.11254442,5.35921091,0.01809593,0.02320515,1.37448055
-2.81240620,6.81494165,0.00839161,0.31199437,1.13478475,5.34328847,0.01965966,0.02392551,1.39803786
-2.80640320,6.82647935,0.00935402,0.32366262,1.15534949,5.31590139,0.02127779,0.02450971,1.41617987
-2.80040020,6.82405469,0.01037567,0.33511978,1.17451633,5.27963058,0.02294117,0.02494883,1.42897974
-2.79439720,6.81035021,0.01145442,0.34634700,1.19259518,5.23721888,0.02464030,0.02523714,1.43662945
-2.78839420,6.78822492,0.01258780,0.35733029,1.20991490,5.19147072,0.02636537,0.02537225,1.43943222
-2.78239120,6.76060949,0.01377315,0.36805918,1.22680929,5.14515294,0.02810625,0.02535518,1.43779121
-2.77638819,6.73040186,0.01500768,0.37852516,1.24360278,5.10089994,0.02985250,0.02519025,1.43219467
-2.77038519,6.70036604,0.01628858,0.38872004,1.26059622,5.06112589,0.03159333,0.02488496,1.42319809
-2.76438219,6.67303726,0.01761304,0.39863427,1.27805309,5.02794655,0.03331760,0.02444959,1.41140386
-2.75837919,6.65063586,0.01897833,0.40825513,1.29618652,5.00311240,0.03501381,0.02389690,1.39743925
-2.75237619,6.63499227,0.02038176,0.41756498,1.31514761,4.98795486,0.03667007,0.02324159,1.38193345
-2.74637319,6.62748513,0.02182064,0.42653955,1.33501524,4.98334658,0.03827403,0.02249983,1.36549473
-2.74037019,6.62899429,0.02329226,0.43514634,1.35578789,4.98967657,0.03981297,0.02168863,1.34868836
-2.73436718,6.63987009,0.02479371,0.44334323,1.37737778,5.00684069,0.04127373,0.02082537,1.33201660
-2.72836418,6.65992014,0.02632178,0.45107752,1.39960767,5.03424755,0.04264280,0.01992720,1.31590121
-2.72236118,6.68841417,0.02787275,0.45828528,1.42221065,5.07083972,0.04390644,0.01901057,1.30066956
-2.71635818,6.72410755,0.02944226,0.46489137,1.44483314,5.11512966,0.04505076,0.01809081,1.28654480
-2.71035518,6.76528308,0.03102513,0.47081003,1.46704126,5.16524984,0.04606204,0.01718176,1.27364053
-2.70435218,6.80981052,0.03261513,0.47594625,1.48833068,5.21901575,0.04692688,0.01629549,1.26196032
-2.69834917,6.85522267,0.03420491,0.48019787,1.50813973,5.27400039,0.04763263,0.01544218,1.25140201
-2.69234617,6.89880579,0.03578589,0.48345855,1.52586575,5.32761845,0.04816772,0.01462998,1.24176668
-2.68634317,6.93770216,0.03734820,0.48562138,1.54088407,5.37721782,0.04852207,0.01386506,1.23277179
-2.68034017,6.96902129,0.03888070,0.48658315,1.55256926,5.42017579,0.04868758,0.01315167,1.22406798
-2.67433717,6.98995607,0.04037110,0.48624918,1.56031770,5.45399697,0.04865854,0.01249230,1.21525864
-2.66833417,6.99789975,0.04180608,0.48453838,1.56357095,5.47640950,0.04843204,0.01188790,1.20592149
-2.66233117,6.99055894,0.04317151,0.48138836,1.56183858,5.48545612,0.04800837,0.01133811,1.19563097
-2.65632816,6.96605818,0.04445280,0.47676043,1.55471986,5.47957647,0.04739130,0.01084151,1.18398053
-2.65032516,6.92303137,0.04563515,0.47064400,1.54192299,5.45767729,0.04658831,0.01039594,1.17060377
-2.64432216,6.86069575,0.04670402,0.46306031,1.52328113,5.41918709,0.04561064,0.00999871,1.15519343
-2.63831916,6.77890499,0.04764545,0.45406513,1.49876432,5.36409279,0.04447328,0.00964687,1.13751744
-2.63231616,6.67817812,0.04844656,0.44375023,1.46848660,5.29295610,0.04319478,0.00933742,1.11743131
-2.62631316,6.55970269,0.04909589,0.43224348,1.43270795,5.20690834,0.04179692,0.00906750,1.09488633
-2.62031016,6.42531120,0.04958384,0.41970752,1.39183077,5.10762319,0.04030431,0.00883447,1.06993340
-2.61430715,6.27743114,0.04990296,0.40633684,1.34639101,4.99726788,0.03874374,0.00863606,1.04272236
-2.60830415,6.11901028,0.05004831,0.39235357,1.29704417,4.87843432,0.03714362,0.00847036,1.01349691
-2.60230115,5.95341999,0.05001760,0.37800182,1.24454687,4.75405244,0.03553312,0.00833585,0.98258566
-2.59629815,5.78434027,0.04981144,0.36354111,1.18973454,4.62728906,0.03394151,0.00823136,0.95038966
-2.59029515,5.61563123,0.04943333,0.34923878,1.13349648,4.50143621,0.03239727,0.00815601,0.91736720
-2.58429215,5.45119642,0.04888966,0.33536205,1.07674907,4.37979335,0.03092741,0.00810906,0.88401657
-2.57828914,5.29484350,0.04818964,0.32216976,1.02040845,4.26554834,0.02955670,0.00808990,0.85085774
-2.57228614,5.15014846,0.04734508,0.30990440,0.96536372,4.16166209,0.02830714,0.00809784,0.81841368
-2.56628314,5.02032868,0.04637016,0.29878454,0.91245173,4.07076155,0.02719739,0.00813207,0.78719224
-2.56028014,4.90813053,0.04528107,0.28899807,0.86243445,3.99504580,0.02624247,0.00819151,0.75766919
-2.55427714,4.81573575,0.04409563,0.28069663,0.81597967,3.93620875,0.02545358,0.00827474,0.73027333
-2.54827414,4.74469062,0.04283289,0.27399119,0.77364571,3.89538193,0.02483805,0.00837994,0.70537387
-2.54227114,4.69586046,0.04151262,0.26894916,0.73587041,3.87309945,0.02439954,0.00850487,0.68327074
-2.53626813,4.66941102,0.04015486,0.26559301,0.70296469,3.86928650,0.02413828,0.00864687,0.66418788
-2.53026513,4.66481720,0.03877942,0.26390046,0.67511059,3.88327163,0.02405162,0.00880288,0.64826968
-2.52426213,4.68089804,0.03740547,0.26380611,0.65236356,3.91382202,0.02413455,0.00896959,0.63558043
-2.51825913,4.71587622,0.03605104,0.26520454,0.63465865,3.95919990,0.02438045,0.00914349,0.62610670
-2.51225613,4.76745878,0.03473267,0.26795453,0.62181997,4.01723753,0.02478180,0.00932106,0.61976217
-2.50625313,4.83293541,0.03346507,0.27188435,0.61357294,4.08542717,0.02533101,0.00949897,0.61639475
-2.50025013,4.90928956,0.03226088,0.27679785,0.60955849,4.16102208,0.02602117,0.00967429,0.61579530
-2.49424712,4.99331754,0.03113041,0.28248096,0.60934863,4.24114404,0.02684676,0.00984470,0.61770766
-2.48824412,5.08175025,0.03008158,0.28870860,0.61246278,4.32289273,0.02780433,0.01000873,0.62183931
-2.48224112,5.17137267,0.02911986,0.29525141,0.61838398,4.40345245,0.02889293,0.01016599,0.62787241
-2.47623812,5.25913594,0.02824829,0.30188246,0.62657475,4.48019181,0.03011450,0.01031738,0.63547449
-2.47023512,5.34225806,0.02746758,0.30838330,0.63649193,4.55075245,0.03147396,0.01046525,0.64430868
-2.46423212,5.41830931,0.02677629,0.31454961,0.64760017,4.61312358,0.03297917,0.01061354,0.65404289
-2.45822911,5.48527970,0.02617103,0.32019593,0.65938397,4.66569984,0.03464062,0.01076786,0.66435792
-2.45222611,5.54162662,0.02564675,0.32515963,0.67135783,4.70732073,0.03647096,0.01093548,0.67495416
-2.44622311,5.58630169,0.02519702,0.32930398,0.68307475,4.73729091,0.03848433,0.01112532,0.68555681
-2.44022011,5.61875698,0.02481435,0.33252023,0.69413286,4.75538149,0.04069544,0.01134778,0.69591967
-2.43421711,5.63893143,0.02449054,0.33472880,0.70418028,4.76181308,0.04311867,0.01161455,0.70582751
-2.42821411,5.64721935,0.02421703,0.33587959,0.71291847,4.75722252,0.04576698,0.01193831,0.71509703
-2.42221111,5.64442339,0.02398522,0.33595146,0.72010393,4.74261532,0.04865083,0.01233239,0.72357668
-2.41620810,5.63169477,0.02378680,0.33495094,0.72554872,4.71930673,0.05177718,0.01281036,0.73114546
-2.41020510,5.61046422,0.02361402,0.33291029,0.72911960,4.68885442,0.05514850,0.01338554,0.73771091
-2.40420210,5.58236687,0.02346003,0.32988496,0.73073629,4.65298601,0.05876203,0.01407052,0.74320643
-2.39819910,5.54916458,0.02331904,0.32595061,0.73036868,4.61352457,0.06260917,0.01487661,0.74758830
-2.39219610,5.51266891,0.02318659,0.32119971,0.72803333,4.57231516,0.06667516,0.01581336,0.75083236
-2.38619310,5.47466760,0.02305964,0.31573790,0.72378928,4.53115529,0.07093900,0.01688798,0.75293078
-2.38019010,5.43685737,0.02293676,0.30968017,0.71773330,4.49173145,0.07537366,0.01810496,0.75388887
-2.37418709,5.40078492,0.02281813,0.30314694,0.70999470,4.45556399,0.07994657,0.01946561,0.75372216
-2.36818409,5.36779794,0.02270560,0.29626019,0.70072986,4.42396165,0.08462038,0.02096777,0.75245389
-2.36218109,5.33900729,0.02260262,0.28913971,0.69011649,4.39798695,0.08935391,0.02260560,0.75011284
-2.35617809,5.31526091,0.02251420,0.28189963,0.67834787,4.37843289,0.09410333,0.02436948,0.74673174
-2.35017509,5.29712976,0.02244679,0.27464518,0.66562716,4.36581123,0.09882338,0.02624607,0.74234607
-2.34417209,5.28490561,0.02240803,0.26746993,0.65216188,4.36035195,0.10346866,0.02821846,0.73699349
-2.33816908,5.27860981,0.02240660,0.26045358,0.63815879,4.36201334,0.10799499,0.03026654,0.73071359
-2.33216608,5.27801244,0.02245196,0.25366019,0.62381918,4.37050177,0.11236052,0.03236747,0.72354816
-2.32616308,5.28266022,0.02255401,0.24713714,0.60933482,4.38529981,0.11652685,0.03449630,0.71554176
-2.32016008,5.29191196,0.02272282,0.24091471,0.59488458,4.40570143,0.12045982,0.03662666,0.70674261
-2.31415708,5.30497973,0.02296825,0.23500629,0.58063181,4.43085249,0.12413021,0.03873165,0.69720351
-2.30815408,5.32097402,0.02329966,0.22940925,0.56672253,4.45979498,0.12751401,0.04078471,0.68698305
-2.30215108,5.33895096,0.02372553,0.22410644,0.55328442,4.49151314,0.13059260,0.04276056,0.67614653
-2.29614807,5.35795978,0.02425317,0.21906811,0.54042659,4.52497980,0.13335253,0.04463617,0.66476697
-2.29014507,5.37708868,0.02488837,0.21425434,0.52824001,4.55920111,0.13578517,0.04639161,0.65292573
-2.28414207,5.39550739,0.02563520,0.20961774,0.51679864,4.59325822,0.13788617,0.04801091,0.64071285
-2.27813907,5.41250488,0.02649578,0.20510638,0.50616088,4.62634437,0.13965466,0.04948276,0.62822708
-2.27213607,5.42752095,0.02747009,0.20066669,0.49637149,4.65779627,0.14109257,0.05080102,0.61557535
-2.26613307,5.44017058,0.02855594,0.19624631,0.48746361,4.68711870,0.14220371,0.05196510,0.60287187
-2.26013007,5.45026045,0.02974892,0.19179677,0.47946084,4.71400176,0.14299306,0.05298009,0.59023673
-2.25412706,5.45779705,0.03104242,0.18727578,0.47237916,4.73833037,0.14346599,0.05385666,0.57779408
-2.24812406,5.46298646,0.03242781,0.18264914,0.46622860,4.76018578,0.14362775,0.05461069,0.56566984
-2.24212106,5.46622600,0.03389455,0.17789212,0.46101464,4.77983966,0.14348299,0.05526274,0.55398915
-2.23611806,5.46808832,0.03543047,0.17299036,0.45673902,4.79774086,0.14303556,0.05583722,0.54287348
-2.23011506,5.46929888,0.03702201,0.16794022,0.45340017,4.81449607,0.14228841,0.05636138,0.53243765
-2.22411206,5.47070786,0.03865450,0.16274852,0.45099309,4.83084494,0.14124375,0.05686413,0.52278670
-2.21810905,5.47325777,0.04031253,0.15743190,0.44950874,4.84763117,0.13990329,0.05737479,0.51401283
-2.21210605,5.47794837,0.04198016,0.15201564,0.44893299,4.86577066,0.13826866,0.05792168,0.50619253
-2.20610305,5.48580018,0.04364127,0.14653218,0.44924518,4.88621812,0.13634193,0.05853080,0.49938397
-2.20010005,5.49781820,0.04527980,0.14101937,0.45041645,4.90993353,0.13412611,0.05922444,0.49362468
-2.19409705,5.51495742,0.04687992,0.13551850,0.45240785,4.93784975,0.13162577,0.06002001,0.48892982
-2.18809405,5.53809122,0.04842620,0.13007235,0.45516851,4.97084246,0.12884749,0.06092901,0.48529095
-2.18209105,5.56798410,0.04990372,0.12472318,0.45863390,5.00970362,0.12580035,0.06195611,0.48267542
-2.17608804,5.60526955,0.05129812,0.11951086,0.46272440,5.05511916,0.12249622,0.06309870,0.48102651
-2.17008504,5.65043385,0.05259560,0.11447124,0.46734426,5.10765178,0.11894999,0.06434649,0.48026422
-2.16408204,5.70380622,0.05378292,0.10963472,0.47238114,5.16772905,0.11517962,0.06568164,0.48028685
-2.15807904,5.76555535,0.05484735,0.10502517,0.47770631,5.23563709,0.11120600,0.06707909,0.48097332
-2.15207604,5.83569218,0.05577663,0.10065916,0.48317555,5.31151960,0.10705275,0.06850722,0.48218610
-2.14607304,5.91407827,0.05655897,0.09654560,0.48863094,5.39538174,0.10274581,0.06992885,0.48377484
-2.14007004,6.00043883,0.05718307,0.09268565,0.49390329,5.48709819,0.09831298,0.07130244,0.48558047
-2.13406703,6.09437937,0.05763816,0.08907307,0.49881545,5.58642433,0.09378337,0.07258353,0.48743967
-2.12806403,6.19540437,0.05791416,0.08569480,0.50318623,5.69300936,0.08918675,0.07372632,0.48918957
-2.12206103,6.30293653,0.05800182,0.08253184,0.50683487,5.80641001,0.08455299,0.07468534,0.49067257
-2.11605803,6.41633487,0.05789301,0.07956033,0.50958590,5.92610353,0.07991142,0.07541710,0.49174089
-2.11005503,6.53491015,0.05758095,0.07675278,0.51127411,6.05149852,0.07529028,0.07588173,0.49226092
-2.10405203,6.65793626,0.05706059,0.07407945,0.51174959,6.18194249,0.07071628,0.07604445,0.49211693
-2.09804902,6.78465629,0.05632893,0.07150966,0.51088238,6.31672522,0.06621412,0.07587686,0.49121420
-2.09204602,6.91428279,0.05538536,0.06901311,0.50856668,6.45507740,0.06180629,0.07535800,0.48948119
-2.08604302,7.04599179,0.05423193,0.06656119,0.50472434,6.59616434,0.05751278,0.07447510,0.48687084
-2.08004002,7.17891118,0.05287368,0.06412801,0.49930742,6.73907532,0.05335103,0.07322401,0.48336080
-2.07403702,7.31210422,0.05131873,0.06169132,0.49229977,6.88280927,0.04933587,0.07160936,0.47895273
-2.06803402,7.44454972,0.04957838,0.05923328,0.48371744,7.02625843,0.04547962,0.06964432,0.47367048
-2.06203102,7.57512101,0.04766708,0.05674084,0.47360803,7.16819165,0.04179216,0.06735008,0.46755756
-2.05602801,7.70256595,0.04560227,0.05420604,0.46204881,7.30723954,0.03828112,0.06475508,0.46067376
-2.05002501,7.82549072,0.04340407,0.05162601,0.44914394,7.44188388,0.03495206,0.06189401,0.45309132
-2.04402201,7.94234982,0.04109493,0.04900270,0.43502079,7.57045341,0.03180863,0.05880654,0.44489078
-2.03801901,8.05144482,0.03869911,0.04634251,0.41982552,7.69112829,0.02885282,0.05553606,0.43615671
-2.03201601,8.15093373,0.03624213,0.04365569,0.40371826,7.80195468,0.02608510,0.05212823,0.42697375
-2.02601301,8.23885239,0.03375014,0.04095566,0.38686808,7.90087073,0.02350458,0.04862964,0.41742286
-2.02001001,8.31314831,0.03124928,0.03825820,0.36944792,7.98574405,0.02110920,0.04508644,0.40757827
-2.01400700,8.37172670,0.02876505,0.03558066,0.35162978,8.05442027,0.01889581,0.04154306,0.39750516
-2.00800400,8.41250720,0.02632170,0.03294111,0.33358038,8.10478129,0.01686029,0.03804122,0.38725805
-2.00200100,8.43348924,0.02394166,0.03035759,0.31545736,8.13481074,0.01499764,0.03461889,0.37688017
-1.99599800,8.43282279,0.02164509,0.02784739,0.29740627,8.14266395,0.01330207,0.03130967,0.36640355
-1.98999500,8.40888098,0.01944950,0.02542645,0.27955823,8.12673859,0.01176702,0.02814222,0.35584989
-1.98399200,8.36033032,0.01736948,0.02310883,0.26202851,8.08574222,0.01038532,0.02513997,0.34523204
-1.97798899,8.28619453,0.01541654,0.02090642,0.24491581,8.01875282,0.00914917,0.02232105,0.33455595
-1.97198599,8.18590797,0.01359909,0.01882861,0.22830225,7.92526850,0.00805029,0.01969833,0.32382285
-1.96598299,8.05935510,0.01192243,0.01688228,0.21225394,7.80524315,0.00707995,0.01727972,0.31303154
-1.95997999,7.90689335,0.01038899,0.01507169,0.19682213,7.65910569,0.00622910,0.01506848,0.30218060
-1.95397699,7.72935774,0.00899847,0.01339868,0.18204453,7.48776122,0.00548847,0.01306375,0.29127030
-1.94797399,7.52804647,0.00774820,0.01186282,0.16794700,7.29257374,0.00484863,0.01126106,0.28030419
-1.94197099,7.30468807,0.00663344,0.01046162,0.15454528,7.07533102,0.00430015,0.00965296,0.26929017
-1.93596798,7.06139191,0.00564772,0.00919089,0.14184663,6.83819334,0.00383367,0.00822958,0.25824116
-1.92996498,6.80058446,0.00478327,0.00804501,0.12985142,6.58362879,0.00344002,0.00697925,0.24717516
-1.92396198,6.52493499,0.00403131,0.00701726,0.11855459,6.31433857,0.00311030,0.00588903,0.23611495
-1.91795898,6.23727462,0.00338245,0.00610011,0.10794674,6.03317608,0.00283601,0.00494525,0.22508737
-1.91195598,5.94051290,0.00282696,0.00528556,0.09801516,5.74306410,0.00260908,0.00413393,0.21412234
-1.90595298,5.63755626,0.00235507,0.00456536,0.08874454,5.44691410,0.00242197,0.00344119,0.20325171
-1.89994997,5.33123206,0.00195723,0.00393121,0.08011745,5.14755138,0.00226771,0.00285354,0.19250804
-1.89394697,5.02422177,0.00162424,0.00337501,0.07211473,4.84764924,0.00213995,0.00235815,0.18192346
-1.88794397,4.71900548,0.00134746,0.00288895,0.06471571,4.54967474,0.00203299,0.00194299,0.17152864
-1.88194097,4.41781975,0.00111886,0.00246563,0.05789832,4.25584745,0.00194180,0.00159703,0.16135195
-1.87593797,4.12262931,0.00093116,0.00209815,0.05163918,3.96811201,0.00186202,0.00131023,0.15141890
-1.86993497,3.83511248,0.00077780,0.00178012,0.04591370,3.68812424,0.00178995,0.00107359,0.14175176
-1.86393197,3.55665940,0.00065297,0.00150571,0.04069611,3.41724982,0.00172250,0.00087919,0.13236953
-1.85792896,3.28838134,0.00055162,0.00126965,0.03595965,3.15657401,0.00165723,0.00072006,0.12328801
-1.85192596,3.03112902,0.00046940,0.00106717,0.03167666,2.90692016,0.00159226,0.00059020,0.11452013
-1.84592296,2.78551754,0.00040259,0.00089402,0.02781886,2.66887487,0.00152621,0.00048448,0.10607629
-1.83991996,2.55195543,0.00034810,0.00074642,0.02435758,2.44281716,0.00145821,0.00039855,0.09796483
-1.83391696,2.33067553,0.00030337,0.00062102,0.02126400,2.22894953,0.00138779,0.00032874,0.09019248
-1.82791396,2.12176546,0.00026630,0.00051487,0.01850952,2.02732876,0.00131483,0.00027204,0.08276473
-1.82191096,1.92519622,0.00023523,0.00042537,0.01606600,1.83789475,0.00123953,0.00022593,0.07568615
-1.81590795,1.74084731,0.00020883,0.00035028,0.01390610,1.66049615,0.00116232,0.00018839,0.06896055
-1.80990495,1.56852797,0.00018606,0.00028761,0.01200350,1.49491202,0.00108382,0.00015777,0.06259112
-1.80390195,1.40799391,0.00016614,0.00023571,0.01033316,1.34086919,0.00100479,0.00013277,0.05658034
-1.79789895,1.25895976,0.00014849,0.00019314,0.00887148,1.19805530,0.00092606,0.00011236,0.05092990
-1.79189595,1.12110764,0.00013266,0.00015875,0.00759649,1.06612790,0.00084853,0.00009575,0.04564051
-1.78589295,0.99409249,0.00011834,0.00013161,0.00648788,0.94472040,0.00077312,0.00008236,0.04071168
-1.77988994,0.87754494,0.00010532,0.00011108,0.00552714,0.83344529,0.00070076,0.00007180,0.03614154
-1.77388694,0.77107263,0.00009345,0.00009676,0.00469753,0.73189587,0.00063236,0.00006384,0.03192660
-1.76788394,0.67426071,0.00008263,0.00008858,0.00398410,0.63964684,0.00056888,0.00005841,0.02806170
-1.76188094,0.58667236,0.00007280,0.00008682,0.00337366,0.55625481,0.00051125,0.00005561,0.02453993
-1.75587794,0.50784976,0.00006392,0.00009216,0.00285479,0.48125908,0.00046051,0.00005572,0.02135275
-1.74987494,0.43731604,0.00005597,0.00010579,0.00241782,0.41418318,0.00041779,0.00005923,0.01849019
-1.74387194,0.37457845,0.00004894,0.00012949,0.00205479,0.35453733,0.00038441,0.00006685,0.01594109
-1.73786893,0.31913270,0.00004285,0.00016581,0.00175955,0.30182210,0.00036196,0.00007959,0.01369364
-1.73186593,0.27046855,0.00003769,0.00021818,0.00152775,0.25553293,0.00035241,0.00009883,0.01173582
-1.72586293,0.22807644,0.00003351,0.00029114,0.00135703,0.21516563,0.00035825,0.00012633,0.01005610
-1.71985993,0.19145483,0.00003034,0.00039062,0.00124710,0.18022248,0.00038261,0.00016440,0.00864416
-1.71385693,0.16011808,0.00002825,0.00052415,0.00120003,0.15021868,0.00042946,0.00021594,0.00749163
-1.70785393,0.13360456,0.00002731,0.00070124,0.00122053,0.12468893,0.00050379,0.00028459,0.00659302
-1.70185093,0.11148457,0.00002765,0.00093373,0.00131626,0.10319388,0.00061183,0.00037485,0.00594653
-1.69584792,0.09336810,0.00002943,0.00123617,0.00149830,0.08532614,0.00076126,0.00049221,0.00555499
-1.68984492,0.07891187,0.00003282,0.00162630,0.00178165,0.07071584,0.00096147,0.00064332,0.00542676
-1.68384192,0.06782590,0.00003808,0.00212542,0.00218575,0.05903545,0.00122382,0.00083610,0.00557657
-1.67783892,0.05987907,0.00004551,0.00275892,0.00273510,0.05000392,0.00156186,0.00107990,0.00602641
-1.67183592,0.05490395,0.00005545,0.00355664,0.00345991,0.04338995,0.00199156,0.00138560,0.00680622
-1.66583292,0.05280061,0.00006833,0.00455331,0.00439676,0.03901460,0.00253153,0.00176575,0.00795455
-1.65982991,0.05353934,0.00008463,0.00578881,0.00558922,0.03675304,0.00320317,0.00223457,0.00951904
-1.65382691,0.05716240,0.00010489,0.00730838,0.00708848,0.03653553,0.00403073,0.00280800,0.01155668
-1.64782391,0.06378440,0.00012973,0.00916268,0.00895380,0.03834773,0.00504135,0.00350362,0.01413384
-1.64182091,0.07359150,0.00015982,0.01140761,0.01125290,0.04223004,0.00626494,0.00434050,0.01732600
-1.63581791,0.08683902,0.00019587,0.01410391,0.01406213,0.04827635,0.00773393,0.00533898,0.02121705
-1.62981491,0.10384742,0.00023862,0.01731656,0.01746632,0.05663165,0.00948289,0.00652030,0.02589824
-1.62381191,0.12499640,0.00028885,0.02111371,0.02155839,0.06748877,0.01154794,0.00790614,0.03146665
-1.61780890,0.15071697,0.00034731,0.02556543,0.02643855,0.08108397,0.01396603,0.00951808,0.03802314
-1.61180590,0.18148121,0.00041473,0.03074206,0.03221305,0.09769119,0.01677402,0.01137685,0.04566975
-1.60580290,0.21778976,0.00049179,0.03671214,0.03899247,0.11761504,0.02000750,0.01350152,0.05450672
-1.59979990,0.26015684,0.00057905,0.04354013,0.04688948,0.14118220,0.02369956,0.01590863,0.06462884
-1.59379690,0.30909290,0.00067697,0.05128383,0.05601618,0.16873134,0.02787931,0.01861121,0.07612155
-1.58779390,0.36508515,0.00078582,0.05999149,0.06648079,0.20060154,0.03257038,0.02161771,0.08905668
-1.58179090,0.42857623,0.00090568,0.06969896,0.07838410,0.23711927,0.03778930,0.02493109,0.10348793
-1.57578789,0.49994159,0.00103637,0.08042677,0.09181543,0.27858416,0.04354390,0.02854779,0.11944653
-1.56978489,0.57946627,0.00117748,0.09217732,0.10684845,0.32525400,0.04983187,0.03245693,0.13693692
-1.56378189,0.66732196,0.00132827,0.10493248,0.12353694,0.37732922,0.05663942,0.03663965,0.15593300
-1.55777889,0.76354540,0.00148772,0.11865159,0.14191075,0.43493762,0.06394020,0.04106860,0.17637502
-1.55177589,0.86801930,0.00165448,0.13327013,0.16197206,0.49811997,0.07169465,0.04570782,0.19816740
-1.54577289,0.98045702,0.00182691,0.14869924,0.18369243,0.56681731,0.07984969,0.05051289,0.22117778
-1.53976988,1.10039234,0.00200306,0.16482611,0.20701069,0.64086076,0.08833897,0.05543140,0.24523738
-1.53376688,1.22717554,0.00218075,0.18151558,0.23183204,0.71996479,0.09708368,0.06040387,0.27014311
-1.52776388,1.35997697,0.00235758,0.19861281,0.25802863,0.80372472,0.10599396,0.06536500,0.29566120
-1.52176088,1.49779890,0.00253100,0.21594716,0.28544178,0.89161931,0.11497093,0.07024531,0.32153278
-1.51575788,1.63949641,0.00269840,0.23333733,0.31388606,0.98301900,0.12390923,0.07497312,0.34748102
-1.50975488,1.78380745,0.00285718,0.25059746,0.34315519,1.07720012,0.13270022,0.07947676,0.37322007
