energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,2.40347040,-1.85028535,0.04365647,-0.04247420,0.11342880,-0.08297420,1.97580917,-1.48815133,0.37385247,-0.19194486,0.84554205,-0.69457288,0.00000000,-0.00000000,0.03160025,-0.02606384,1.39814923,-1.13147095
-5.93396698,2.34104584,-1.92517899,0.04228753,-0.04373698,0.11403461,-0.08650834,1.92013571,-1.55939939,0.36997605,-0.20037318,0.81880358,-0.72156833,0.00000000,-0.00000000,0.03061474,-0.02692713,1.35687129,-1.17846075
-5.92796398,2.26854852,-1.99732812,0.04067735,-0.04474514,0.11447186,-0.08986543,1.85528724,-1.62966927,0.36530386,-0.20869529,0.78816691,-0.74757157,0.00000000,-0.00000000,0.02945450,-0.02765454,1.30921959,-1.22380750
-5.92196098,2.18742666,-2.06532006,0.03885617,-0.04547542,0.11478926,-0.09297162,1.78245828,-1.69766095,0.36002721,-0.21676644,0.75416996,-0.77208946,0.00000000,-0.00000000,0.02814208,-0.02822914,1.25607150,-1.26665143
-5.91595798,2.09926223,-2.12779289,0.03685756,-0.04591023,0.11503383,-0.09575674,1.70298549,-1.76207424,0.35433757,-0.22444253,0.71740815,-0.79464730,0.00000000,-0.00000000,0.02670240,-0.02863725,1.19839597,-1.30616111
-5.90995498,2.00571852,-2.18346881,0.03471726,-0.04603821,0.11524808,-0.09815623,1.61830687,-1.82164113,0.34841811,-0.23158316,0.67851632,-0.81480038,0.00000000,-0.00000000,0.02516192,-0.02886879,1.13722318,-1.34155363
-5.90395198,1.90848702,-2.23118519,0.03247213,-0.04585464,0.11546758,-0.10011278,1.52991912,-1.87515801,0.34243596,-0.23805472,0.63815000,-0.83214444,0.00000000,-0.00000000,0.02354787,-0.02891760,1.07361346,-1.37211354
-5.89794897,1.80923599,-2.26992251,0.03015903,-0.04536157,0.11571884,-0.10157790,1.43933480,-1.92151690,0.33653535,-0.24373328,0.59696680,-0.84632515,0.00000000,-0.00000000,0.02188740,-0.02878152,1.00862662,-1.39721008
-5.89194597,1.70956257,-2.29882846,0.02781383,-0.04456771,0.11601771,-0.10251318,1.34804081,-1.95973481,0.33083208,-0.24850732,0.55560867,-0.85704604,0.00000000,-0.00000000,0.02020685,-0.02846238,0.94329276,-1.41631214
-5.88594297,1.61095019,-2.31723763,0.02547049,-0.04348814,0.11636835,-0.10289128,1.25745967,-1.98898012,0.32540950,-0.25228016,0.51468547,-0.86407505,0.00000000,-0.00000000,0.01853110,-0.02796592,0.87858571,-1.42900067
-5.87993997,1.51473275,-2.32468613,0.02316027,-0.04214371,0.11676285,-0.10269657,1.16891462,-2.00859545,0.32031624,-0.25497212,0.47476056,-0.86724922,0.00000000,-0.00000000,0.01688297,-0.02730151,0.81539979,-1.43497818
-5.87393697,1.42206646,-2.32092099,0.02091110,-0.04056035,0.11718153,-0.10192547,1.08359979,-2.01811582,0.31556571,-0.25652228,0.43633856,-0.86647781,0.00000000,-0.00000000,0.01528278,-0.02648179,0.75453064,-1.43407504
-5.86793397,1.33391005,-2.30590408,0.01874711,-0.03876811,0.11759390,-0.10058640,1.00255588,-2.01728175,0.31113746,-0.25688983,0.39985581,-0.86174342,0.00000000,-0.00000000,0.01374801,-0.02552221,0.69666042,-1.42625249
-5.86193097,1.25101352,-2.27981039,0.01668837,-0.03680023,0.11796016,-0.09869944,0.92665200,-2.00604664,0.30698015,-0.25605499,0.36567349,-0.85310148,0.00000000,-0.00000000,0.01229311,-0.02444051,0.64234772,-1.41160231
-5.85592796,1.17391500,-2.24302093,0.01475075,-0.03469202,0.11823335,-0.09629562,0.85657372,-1.98457794,0.30301608,-0.25401942,0.33407346,-0.84067782,0.00000000,-0.00000000,0.01092940,-0.02325613,0.59202206,-1.39034311
-5.84992496,1.10294553,-2.19611043,0.01294593,-0.03247978,0.11836179,-0.09341596,0.79281736,-1.95325227,0.29914691,-0.25080614,0.30525684,-0.82466463,0.00000000,-0.00000000,0.00966510,-0.02198962,0.54598279,-1.36281337
-5.84392196,1.03824054,-2.13983026,0.01128160,-0.03019978,0.11829189,-0.09011023,0.73569016,-1.91264424,0.29526027,-0.24645893,0.27934494,-0.80531489,0.00000000,-0.00000000,0.00850544,-0.02066201,0.50440218,-1.32946150
-5.83791896,0.97975720,-2.07508713,0.00976172,-0.02788720,0.11797111,-0.08643551,0.68531596,-1.86350948,0.29123703,-0.24104129,0.25638257,-0.78293532,0.00000000,-0.00000000,0.00745289,-0.01929426,0.46733204,-1.29083322
-5.83191596,0.92729636,-2.00291824,0.00838690,-0.02557532,0.11735087,-0.08245467,0.64164580,-1.80676233,0.28695863,-0.23463490,0.23634319,-0.75787817,0.00000000,-0.00000000,0.00650740,-0.01790669,0.43471343,-1.24755655
-5.82591296,0.88052776,-1.92446367,0.00715483,-0.02329472,0.11638937,-0.07823466,0.60447258,-1.74344891,0.28231431,-0.22733767,0.21913569,-0.73053208,0.00000000,-0.00000000,0.00566677,-0.01651853,0.40638888,-1.20032503
-5.81990995,0.83901734,-1.84093681,0.00606075,-0.02107271,0.11505414,-0.07384481,0.57344936,-1.67471664,0.27720788,-0.21926150,0.20461242,-0.70131216,0.00000000,-0.00000000,0.00492694,-0.01514750,0.38211640,-1.14987947
-5.81390695,0.80225548,-1.75359381,0.00509793,-0.01893289,0.11332423,-0.06935524,0.54811017,-1.60178098,0.27156366,-0.21052966,0.19257813,-0.67064964,0.00000000,-0.00000000,0.00428239,-0.01380948,0.36158477,-1.09698902
-5.80790395,0.76968492,-1.66370291,0.00425818,-0.01689487,0.11119189,-0.06483523,0.52789280,-1.52589090,0.26533146,-0.20127408,0.18279944,-0.63898145,0.00000000,-0.00000000,0.00372649,-0.01251830,0.34442943,-1.04243194
-5.80190095,0.74072770,-1.57251465,0.00353227,-0.01497417,0.10866384,-0.06035185,0.51216270,-1.44829407,0.25849037,-0.19163250,0.17501465,-0.60673978,0.00000000,-0.00000000,0.00325184,-0.01128557,0.33024857,-0.98697675
-5.79589795,0.71481012,-1.48123367,0.00291038,-0.01318229,0.10576193,-0.05596868,0.50023726,-1.37020303,0.25105141,-0.18174564,0.16894337,-0.57434225,0.00000000,-0.00000000,0.00285062,-0.01012062,0.31861887,-0.93136429
-5.78989495,0.69138529,-1.39099313,0.00238246,-0.01152682,0.10252327,-0.05174480,0.49140982,-1.29276361,0.24305883,-0.17175440,0.16429601,-0.54218262,0.00000000,-0.00000000,0.00251484,-0.00903053,0.30911050,-0.87629120
-5.78389195,0.66995291,-1.30283223,0.00193857,-0.01001177,0.09899994,-0.04773402,0.48497286,-1.21702642,0.23459031,-0.16179736,0.16078269,-0.51062257,0.00000000,-0.00000000,0.00223664,-0.00802017,0.30130111,-0.82239533
-5.77788894,0.65007582,-1.21767753,0.00156913,-0.00863789,0.09525817,-0.04398431,0.48023962,-1.14392266,0.22575602,-0.15200839,0.15812140,-0.47998459,0.00000000,-0.00000000,0.00200850,-0.00709237,0.29478847,-0.77024340
-5.77188594,0.63139343,-1.13632846,0.00126515,-0.00740312,0.09137714,-0.04053755,0.47656386,-1.07424461,0.21669673,-0.14251471,0.15604546,-0.45054625,0.00000000,-0.00000000,0.00182342,-0.00624808,0.28920164,-0.72032131
-5.76588294,0.61363191,-1.05944728,0.00101840,-0.00630302,0.08744757,-0.03742946,0.47335725,-1.00863157,0.20758116,-0.13343517,0.15430984,-0.42253597,0.00000000,-0.00000000,0.00167511,-0.00548658,0.28421048,-0.67302722
-5.75987994,0.59661122,-0.98755365,0.00082153,-0.00533124,0.08356992,-0.03468977,0.47010398,-0.94756151,0.19860270,-0.12487905,0.15269657,-0.39613039,0.00000000,-0.00000000,0.00155807,-0.00480573,0.27953344,-0.62866761
-5.75387694,0.58024921,-0.92102363,0.00066819,-0.00448000,0.07985256,-0.03234255,0.46637248,-0.89134834,0.18997565,-0.11694510,0.15101896,-0.37145332,0.00000000,-0.00000000,0.00146772,-0.00420219,0.27494356,-0.58745619
-5.74787394,0.56456279,-0.86009308,0.00055302,-0.00374045,0.07640975,-0.03040670,0.46182392,-0.84014489,0.18193118,-0.10972107,0.14912469,-0.34857639,0.00000000,-0.00000000,0.00140046,-0.00367170,0.27027269,-0.54951581
-5.74187094,0.54966661,-0.80486488,0.00047176,-0.00310318,0.07335961,-0.02889650,0.45621749,-0.79395102,0.17471309,-0.10328346,0.14689786,-0.32752118,0.00000000,-0.00000000,0.00135377,-0.00320926,0.26541406,-0.51488284
-5.73586793,0.53576919,-0.75531971,0.00042123,-0.00255846,0.07082203,-0.02782226,0.44941245,-0.75262642,0.16857345,-0.09769757,0.14425979,-0.30826274,0.00000000,-0.00000000,0.00132618,-0.00280941,0.26032309,-0.48351410
-5.72986493,0.52316698,-0.71132954,0.00039932,-0.00209662,0.06891662,-0.02719087,0.44136699,-0.71590739,0.16376816,-0.09301777,0.14116899,-0.29073449,0.00000000,-0.00000000,0.00131737,-0.00246642,0.25501674,-0.45529572
-5.72386193,0.51223633,-0.67267343,0.00040504,-0.00170826,0.06776055,-0.02700634,0.43213421,-0.68342675,0.16055246,-0.08928782,0.13762003,-0.27483400,0.00000000,-0.00000000,0.00132816,-0.00217446,0.24957143,-0.43005367
-5.71785893,0.50342373,-0.63905469,0.00043845,-0.00138445,0.06746644,-0.02727026,0.42185539,-0.65473598,0.15917642,-0.08654132,0.13364174,-0.26042974,0.00000000,-0.00000000,0.00136057,-0.00192779,0.24411972,-0.40756548
-5.71185593,0.49723450,-0.61011877,0.00050069,-0.00111691,0.06814021,-0.02798205,0.41075093,-0.62932860,0.15988027,-0.08480202,0.12929457,-0.24736821,0.00000000,-0.00000000,0.00141776,-0.00172089,0.23884593,-0.38757264
-5.70585293,0.49422014,-0.58547122,0.00059397,-0.00089811,0.06987881,-0.02913909,0.39910946,-0.60666396,0.16288964,-0.08408412,0.12466756,-0.23548147,0.00000000,-0.00000000,0.00150412,-0.00154859,0.23398093,-0.36979322
-5.69984992,0.49496459,-0.56469488,0.00072154,-0.00072131,0.07276796,-0.03073664,0.38727542,-0.58619040,0.16841068,-0.08439236,0.11987481,-0.22459458,0.00000000,-0.00000000,0.00162522,-0.00140616,0.22979612,-0.35393437
-5.69384692,0.50006970,-0.54736596,0.00088766,-0.00058065,0.07687972,-0.03276757,0.37563581,-0.56736697,0.17662505,-0.08572196,0.11505177,-0.21453278,0.00000000,-0.00000000,0.00178780,-0.00128941,0.22659712,-0.33970405
-5.68784392,0.51014008,-0.53306831,0.00109756,-0.00047116,0.08227013,-0.03522198,0.36460636,-0.54968303,0.18768473,-0.08805834,0.11035134,-0.20512819,0.00000000,-0.00000000,0.00199976,-0.00119475,0.22471694,-0.32682189
-5.68184092,0.52576777,-0.52140566,0.00135741,-0.00038875,0.08897677,-0.03808656,0.35461788,-0.53267519,0.20170694,-0.09137674,0.10594005,-0.19622572,0.00000000,-0.00000000,0.00227009,-0.00111926,0.22450907,-0.31502867
-5.67583792,0.54751688,-0.51201162,0.00167424,-0.00033019,0.09701638,-0.04134400,0.34610291,-0.51594089,0.21876902,-0.09564166,0.10199431,-0.18768817,0.00000000,-0.00000000,0.00260881,-0.00106072,0.22634052,-0.30409432
-5.66983492,0.57590859,-0.50455735,0.00205581,-0.00029317,0.10638269,-0.04497222,0.33948331,-0.49914878,0.23890365,-0.10080633,0.09869682,-0.17940030,0.00000000,-0.00000000,0.00302683,-0.00101764,0.23058485,-0.29382434
-5.66383192,0.61140681,-0.49875693,0.00251050,-0.00027621,0.11704446,-0.04894374,0.33515901,-0.48204529,0.26209453,-0.10681219,0.09623315,-0.17127175,0.00000000,-0.00000000,0.00353583,-0.00098935,0.23761522,-0.28406447
-5.65782891,0.65440471,-0.49437076,0.00304714,-0.00027869,0.12894392,-0.05322507,0.33349803,-0.46445798,0.28827271,-0.11358858,0.09478858,-0.16323901,0.00000000,-0.00000000,0.00414801,-0.00097597,0.24779759,-0.27470373
-5.65182591,0.70521242,-0.49120718,0.00367475,-0.00030085,0.14199575,-0.05777631,0.33482816,-0.44629537,0.31731390,-0.12105274,0.09454512,-0.15526622,0.00000000,-0.00000000,0.00487588,-0.00097848,0.26148387,-0.26567604
-5.64582291,0.76404611,-0.48912283,0.00440232,-0.00034377,0.15608668,-0.06255099,0.33943006,-0.42754407,0.34903690,-0.12911019,0.09567857,-0.14734508,0.00000000,-0.00000000,0.00573193,-0.00099872,0.27900510,-0.25696038
-5.63981991,0.83101856,-0.48802206,0.00523851,-0.00040941,0.17107585,-0.06749621,0.34753201,-0.40826328,0.38320349,-0.13765566,0.09835573,-0.13949387,0.00000000,-0.00000000,0.00672825,-0.00103947,0.30066444,-0.24857989
-5.63381691,0.90613143,-0.48785595,0.00619125,-0.00050058,0.18679609,-0.07255314,0.35930604,-0.38857742,0.41951980,-0.14657465,0.10273159,-0.13175574,0.00000000,-0.00000000,0.00787612,-0.00110441,0.32673012,-0.24060015
-5.62781391,0.98926915,-0.48862129,0.00726739,-0.00062100,0.20305600,-0.07765791,0.37486536,-0.36866738,0.45763943,-0.15574567,0.10894639,-0.12419656,0.00000000,-0.00000000,0.00918555,-0.00119818,0.35742798,-0.23312682
-5.62181091,1.08019451,-0.49035988,0.00847231,-0.00077524,0.21964309,-0.08274289,0.39426288,-0.34876093,0.49716824,-0.16504311,0.11712258,-0.11690227,0.00000000,-0.00000000,0.01066475,-0.00132643,0.39293385,-0.22630288
-5.61580790,1.17854601,-0.49315847,0.00980946,-0.00096878,0.23632772,-0.08773836,0.41749062,-0.32912286,0.53767077,-0.17434088,0.12736154,-0.10997612,0.00000000,-0.00000000,0.01231957,-0.00149574,0.43336560,-0.22030585
-5.60980490,1.28383667,-0.49714933,0.01127995,-0.00120798,0.25286794,-0.09257456,0.44447978,-0.31004539,0.57867822,-0.18351649,0.13974016,-0.10353579,0.00000000,-0.00000000,0.01415302,-0.00171368,0.47877503,-0.21534486
-5.60380190,1.39545449,-0.50251150,0.01288216,-0.00150000,0.26901495,-0.09718394,0.47510130,-0.29183909,0.61969775,-0.19245573,0.15430720,-0.09771060,0.00000000,-0.00000000,0.01616470,-0.00198877,0.52913969,-0.21165795
-5.59779890,1.51266433,-0.50947265,0.01461136,-0.00185279,0.28451910,-0.10150368,0.50916679,-0.27482483,0.66022264,-0.20105754,0.17107955,-0.09263880,0.00000000,-0.00000000,0.01835029,-0.00233038,0.58435487,-0.20950938
-5.59179590,1.63461128,-0.51831099,0.01645942,-0.00227500,0.29913622,-0.10547831,0.54642967,-0.25932666,0.69974320,-0.20923896,0.19003855,-0.08846513,0.00000000,-0.00000000,0.02070119,-0.00274868,0.64422612,-0.20918706
-5.58579290,1.76032541,-0.52935705,0.01841461,-0.00277577,0.31263393,-0.10906221,0.58658655,-0.24566604,0.73775783,-0.21693999,0.21112641,-0.08533849,0.00000000,-0.00000000,0.02320411,-0.00325448,0.70846256,-0.21099992
-5.57978989,1.88872816,-0.54299464,0.02046142,-0.00336464,0.32479775,-0.11222206,0.62927884,-0.23415702,0.77378384,-0.22412789,0.23424306,-0.08340981,0.00000000,-0.00000000,0.02584091,-0.00385906,0.77667155,-0.21527494
-5.57378689,2.01864032,-0.55966043,0.02258066,-0.00405128,0.33543685,-0.11493896,0.67409483,-0.22510250,0.80736768,-0.23080093,0.25924350,-0.08283005,0.00000000,-0.00000000,0.02858855,-0.00457395,0.84835517,-0.22235379
-5.56778389,2.14879190,-0.57984157,0.02474949,-0.00484523,0.34438896,-0.11721019,0.72057211,-0.21879125,0.83809416,-0.23699113,0.28593607,-0.08374821,0.00000000,-0.00000000,0.03141911,-0.00541062,0.92290892,-0.23258866
-5.56178089,2.27783403,-0.60407082,0.02694182,-0.00575555,0.35152449,-0.11905041,0.76820094,-0.21549540,0.86559437,-0.24276593,0.31408169,-0.08630920,0.00000000,-0.00000000,0.03430015,-0.00638015,0.99962329,-0.24633710
-5.55577789,2.40435330,-0.63291859,0.02912861,-0.00679051,0.35674952,-0.12049241,0.81642845,-0.21546815,0.88955199,-0.24822849,0.34339443,-0.09065160,0.00000000,-0.00000000,0.03719516,-0.00749286,1.07768847,-0.26395568
-5.54977489,2.52688862,-0.66698169,0.03127853,-0.00795715,0.36000769,-0.12158707,0.86466409,-0.21894139,0.90970802,-0.25351661,0.37354356,-0.09690513,0.00000000,-0.00000000,0.04006416,-0.00875785,1.15620268,-0.28579219
-5.54377189,2.64395084,-0.70686855,0.03335863,-0.00926086,0.36128081,-0.12240284,0.91228653,-0.22612298,0.92586370,-0.25880023,0.40415714,-0.10518770,0.00000000,-0.00000000,0.04286460,-0.01018255,1.23418421,-0.31217644
-5.53776888,2.75404535,-0.75318093,0.03533513,-0.01070495,0.36058836,-0.12302443,0.95865214,-0.23719343,0.93788186,-0.26427741,0.43482741,-0.11560215,0.00000000,-0.00000000,0.04555231,-0.01177219,1.31058740,-0.34340947
-5.53176588,2.85569743,-0.80649249,0.03717430,-0.01229022,0.35798587,-0.12355099,1.00310520,-0.25230188,0.94568666,-0.27016901,0.46511777,-0.12823246,0.00000000,-0.00000000,0.04808262,-0.01352935,1.38432221,-0.37975149
-5.52576288,2.94748034,-0.86732463,0.03884344,-0.01401452,0.35356223,-0.12409366,1.04498971,-0.27156128,0.94926214,-0.27671218,0.49457145,-0.14313966,0.00000000,-0.00000000,0.05041157,-0.01545343,1.45427728,-0.42140869
-5.51975988,3.02804563,-0.93612041,0.04031181,-0.01587241,0.34743637,-0.12477276,1.08366289,-0.29504292,0.94864964,-0.28415284,0.52272153,-0.16035740,0.00000000,-0.00000000,0.05249715,-0.01754022,1.51934582,-0.46851933
-5.51375688,3.09615511,-1.01321748,0.04155158,-0.01785488,0.33975319,-0.12571450,1.11850995,-0.32277030,0.94394456,-0.29273754,0.54910220,-0.17988740,0.00000000,-0.00000000,0.05430057,-0.01978151,1.57845369,-0.52113958
-5.50775388,3.15071362,-1.09882106,0.04253870,-0.01994906,0.33067918,-0.12704754,1.14895992,-0.35471268,0.93529260,-0.30270473,0.57326082,-0.20169482,0.00000000,-0.00000000,0.05578743,-0.02216477,1.63058867,-0.57922972
-5.50175088,3.19080171,-1.19297834,0.04325368,-0.02213819,0.32039788,-0.12889936,1.17450193,-0.39077862,0.92288583,-0.31427613,0.59477044,-0.22570401,0.00000000,-0.00000000,0.05692885,-0.02467299,1.67483004,-0.64264150
-5.49574787,3.21570682,-1.29555541,0.04368223,-0.02440163,0.30910541,-0.13139262,1.19470151,-0.43080991,0.90695874,-0.32764815,0.61324223,-0.25179463,0.00000000,-0.00000000,0.05770239,-0.02728459,1.71037726,-0.71110717
-5.48974487,3.22495190,-1.40621816,0.04381572,-0.02671499,0.29700609,-0.13464159,1.20921621,-0.47457622,0.88778446,-0.34298390,0.62833745,-0.27979863,0.00000000,-0.00000000,0.05809279,-0.02997350,1.73657655,-0.78423109
-5.48374187,3.21832011,-1.52441826,0.04365152,-0.02905045,0.28430860,-0.13874878,1.21780983,-0.52177110,0.86567122,-0.36040597,0.63977847,-0.30949824,0.00000000,-0.00000000,0.05809248,-0.03270948,1.75294440,-0.86148464
-5.47773887,3.19587419,-1.64938521,0.04319304,-0.03137724,0.27122243,-0.14380178,1.22036465,-0.57200959,0.84095904,-0.37999023,0.64735823,-0.34062525,0.00000000,-0.00000000,0.05770192,-0.03545848,1.75918676,-0.94220495
-5.47173587,3.15796947,-1.78012546,0.04244967,-0.03366222,0.25795494,-0.14987040,1.21689097,-0.62482793,0.81401657,-0.40176085,0.65094797,-0.37286185,0.00000000,-0.00000000,0.05692949,-0.03818326,1.75521320,-1.02559801
-5.46573287,3.10525958,-1.91542897,0.04143644,-0.03587061,0.24470884,-0.15700417,1.20753341,-0.67968567,0.78523802,-0.42568668,0.65050264,-0.40584323,0.00000000,-0.00000000,0.05579135,-0.04084418,1.74114524,-1.11074659
-5.45972986,3.03869399,-2.05388360,0.04017354,-0.03796686,0.23168023,-0.16523025,1.19257349,-0.73597050,0.75504003,-0.45167909,0.64606396,-0.43916191,0.00000000,-0.00000000,0.05431085,-0.04340006,1.71731834,-1.19662305
-5.45372686,2.95950716,-2.19389727,0.03868568,-0.03991555,0.21905696,-0.17455165,1.17242816,-0.79300571,0.72385819,-0.47959126,0.63776085,-0.47237407,0.00000000,-0.00000000,0.05251785,-0.04580921,1.68427754,-1.28210692
-5.44772386,2.86919918,-2.33372732,0.03700131,-0.04168238,0.20701734,-0.18494594,1.14764423,-0.85006054,0.69214322,-0.50921901,0.62580724,-0.50500756,0.00000000,-0.00000000,0.05044775,-0.04803056,1.64276657,-1.36600712
-5.44172086,2.76950826,-2.47151651,0.03515173,-0.04323516,0.19572903,-0.19636438,1.11888851,-0.90636306,0.66035647,-0.54030304,0.61049739,-0.53657171,0.00000000,-0.00000000,0.04814046,-0.05002477,1.59371110,-1.44708821
-5.43571786,2.66237572,-2.60533450,0.03317021,-0.04454481,0.18534805,-0.20873152,1.08693408,-0.96111548,0.62896481,-0.57253256,0.59219880,-0.56656854,0.00000000,-0.00000000,0.04563920,-0.05175542,1.53819647,-1.52409981
-5.42971486,2.54990464,-2.73322354,0.03109098,-0.04558621,0.17601776,-0.22194521,1.05264289,-1.01351131,0.59843471,-0.60555024,0.57134313,-0.59450501,0.00000000,-0.00000000,0.04298928,-0.05319007,1.47744088,-1.59580855
-5.42371186,2.43431318,-2.85324688,0.02894835,-0.04633903,0.16786771,-0.23587723,1.01694534,-1.06275403,0.56922553,-0.63895826,0.54841543,-0.61990611,0.00000000,-0.00000000,0.04023689,-0.05430132,1.41276501,-1.66103116
-5.41770885,2.31788444,-2.96353822,0.02677585,-0.04678840,0.16101243,-0.25037441,0.98081735,-1.10807660,0.54178227,-0.67232553,0.52394206,-0.64232814,0.00000000,-0.00000000,0.03742789,-0.05506763,1.34555926,-1.71866765
-5.41170585,2.20291421,-3.06235066,0.02460541,-0.04692536,0.15554996,-0.26526038,0.94525587,-1.14876110,0.51652759,-0.70519574,0.49847789,-0.66137177,0.00000000,-0.00000000,0.03460672,-0.05547406,1.27724957,-1.76773341
-5.40570285,2.09165843,-3.14810328,0.02246675,-0.04674719,0.15156019,-0.28033797,0.91125339,-1.18415795,0.49385361,-0.73709630,0.47259308,-0.67669433,0.00000000,-0.00000000,0.03181548,-0.05551278,1.20926327,-1.80738886
-5.39969985,1.98628201,-3.21942405,0.02038679,-0.04625750,0.14910321,-0.29539222,0.87977253,-1.21370389,0.47411359,-0.76754794,0.44685995,-0.68802095,0.00000000,-0.00000000,0.02909306,-0.05518328,1.14299584,-1.83696561
-5.39369685,1.88881054,-3.27518749,0.01838927,-0.04546609,0.14821739,-0.31019419,0.85172137,-1.23693816,0.45761372,-0.79607482,0.42184043,-0.69515389,0.00000000,-0.00000000,0.02647454,-0.05449245,1.07977968,-1.85598809
-5.38769385,1.80108626,-3.31454602,0.01649450,-0.04438866,0.14891769,-0.32450535,0.82793033,-1.25351631,0.44460551,-0.82221503,0.39807427,-0.69797983,0.00000000,-0.00000000,0.02399068,-0.05345437,1.02085565,-1.86418983
-5.38169085,1.72472947,-3.33695409,0.01471924,-0.04304625,0.15119403,-0.33808268,0.80913136,-1.26322112,0.43527893,-0.84553127,0.37606837,-0.69647482,0.00000000,-0.00000000,0.02166766,-0.05208983,0.96734814,-1.86152378
-5.37568784,1.66110623,-3.34218447,0.01307667,-0.04146462,0.15500997,-0.35068430,0.79593994,-1.26597032,0.42975664,-0.86562158,0.35628744,-0.69070647,0.00000000,-0.00000000,0.01952694,-0.05042571,0.92024399,-1.84816631
-5.36968484,1.61130299,-3.33033638,0.01157656,-0.03967341,0.16030186,-0.36207558,0.78884042,-1.26182079,0.42808963,-0.88212971,0.33914601,-0.68083355,0.00000000,-0.00000000,0.01758527,-0.04849414,0.88037560,-1.82451485
-5.36368184,1.57610847,-3.30183552,0.01022539,-0.03770522,0.16697849,-0.37203555,0.78817498,-1.25096923,0.43025448,-0.89475514,0.32500197,-0.66710283,0.00000000,-0.00000000,0.01585488,-0.04633152,0.84840840,-1.79117930
-5.35767884,1.55600281,-3.25742605,0.00902671,-0.03559466,0.17492147,-0.38036339,0.79413647,-1.23374932,0.43615235,-0.90326224,0.31415142,-0.64984337,0.00000000,-0.00000000,0.01434365,-0.04397744,0.82483240,-1.74896761
-5.35167584,1.55115396,-3.19815524,0.00798138,-0.03337734,0.18398634,-0.38688490,0.80676511,-1.21062545,0.44560993,-0.90748845,0.30682494,-0.62945842,0.00000000,-0.00000000,0.01305549,-0.04147356,0.80995783,-1.69886620
-5.34567284,1.56142074,-3.12535129,0.00708797,-0.03108892,0.19400447,-0.39145853,0.82594902,-1.18218340,0.45838222,-0.90735098,0.30318502,-0.60641539,0.00000000,-0.00000000,0.01199070,-0.03886244,0.80391440,-1.64201598
