energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93396698,1.74623161,-3.87134369,0.03936568,-0.03763614,0.09894613,-0.48679879,0.89002380,-2.00327075,0.34272081,-1.15223240,0.50884550,-0.90704275,0.21638645,-0.31848990,1.09663112,-2.09088917,0.00000000,-0.00000000
-5.92796398,1.74501035,-3.94552077,0.03905890,-0.03891216,0.10773553,-0.50213944,0.89315987,-2.03665629,0.35057209,-1.18011971,0.50496061,-0.92397897,0.21218235,-0.32718377,1.08517244,-2.12401296,0.00000000,-0.00000000
-5.92196098,1.74591853,-4.00214714,0.03855119,-0.04001447,0.11774039,-0.51483642,0.89851737,-2.06111358,0.36096180,-1.20205501,0.50080701,-0.93699490,0.20770254,-0.33463373,1.07329973,-2.14829325,0.00000000,-0.00000000
-5.91595798,1.74853747,-4.04025291,0.03784726,-0.04092662,0.12894673,-0.52461728,0.90574336,-2.07633045,0.37377724,-1.21758041,0.49618012,-0.94596506,0.20294169,-0.34074324,1.06073372,-2.16341562,0.00000000,-0.00000000
-5.90995498,1.75242175,-4.05917495,0.03695533,-0.04163473,0.14131819,-0.53126350,0.91444561,-2.08214391,0.38886661,-1.22635349,0.49088518,-0.95082221,0.19789653,-0.34543485,1.04720846,-2.16920793,0.00000000,-0.00000000
-5.90395198,1.75710281,-4.05857322,0.03588684,-0.04212782,0.15479283,-0.53461765,0.92419995,-2.07854242,0.40603665,-1.22815801,0.48474382,-0.95155770,0.19256647,-0.34865165,1.03247880,-2.16564192,0.00000000,-0.00000000
-5.89794897,1.76209271,-4.03843776,0.03465619,-0.04239805,0.16928048,-0.53458866,0.93455820,-2.06566387,0.42505115,-1.22291089,0.47759999,-0.94822038,0.18695415,-0.35035826,1.01632704,-2.15283081,0.00000000,-0.00000000
-5.89194597,1.76688805,-3.99908631,0.03328032,-0.04244098,0.18466081,-0.53115491,0.94505645,-2.04378942,0.44563048,-1.21066498,0.46932499,-0.94091431,0.18106586,-0.35054108,0.99856881,-2.13102346,0.00000000,-0.00000000
-5.88594297,1.77097429,-3.94115269,0.03177830,-0.04225564,0.20078236,-0.52436492,0.95522372,-2.01333350,0.46745234,-1.19160765,0.45982156,-0.92979541,0.17491195,-0.34920826,0.97905771,-2.10059519,0.00000000,-0.00000000
-5.87993997,1.77383078,-3.86556669,0.03017080,-0.04184459,0.21746273,-0.51433577,0.96459073,-1.97483060,0.49015401,-1.16605513,0.44902673,-0.91506707,0.16850709,-0.34638892,0.95768888,-2.06203592,0.00000000,-0.00000000
-5.87393697,1.77493646,-3.77352624,0.02847955,-0.04121388,0.23448992,-0.50124910,0.97269879,-1.92891917,0.51333604,-1.13444283,0.43691354,-0.89697503,0.16187035,-0.34213208,0.93440130,-2.01593609,0.00000000,-0.00000000
-5.86793397,1.77377658,-3.66646316,0.02672688,-0.04037292,0.25162507,-0.48534509,0.97910860,-1.87632358,0.53656778,-1.09731213,0.42349146,-0.87580159,0.15502522,-0.33650509,0.90917872,-1.96297094,0.00000000,-0.00000000
-5.86193097,1.76985034,-3.54600376,0.02493510,-0.03933429,0.26860655,-0.46691452,0.98340888,-1.81783460,0.55939449,-1.05529425,0.40880553,-0.85185943,0.14799948,-0.32959183,0.88204942,-1.90388381,0.00000000,-0.00000000
-5.85592796,1.76267963,-3.41392594,0.02312604,-0.03811345,0.28515526,-0.44628940,0.98522457,-1.75428942,0.58134599,-1.00909161,0.39293442,-0.82548506,0.14082484,-0.32149053,0.85308468,-1.83946887,0.00000000,-0.00000000
-5.84992496,1.75181854,-3.27211429,0.02132058,-0.03672840,0.30098119,-0.42383257,0.98422462,-1.68655163,0.60194690,-0.95945787,0.37598737,-0.79703217,0.13353652,-0.31231153,0.82239616,-1.77055400,0.00000000,-0.00000000
-5.84392196,1.73686358,-3.12251482,0.01953822,-0.03519928,0.31579092,-0.39992668,0.98012892,-1.61549210,0.62072787,-0.90717711,0.35810021,-0.76686506,0.12617269,-0.30217484,0.79013228,-1.69798408,0.00000000,-0.00000000
-5.83791896,1.71746438,-2.96709070,0.01779674,-0.03354789,0.32929583,-0.37496316,0.97271449,-1.54197114,0.63723770,-0.85304312,0.33943071,-0.73535213,0.11877378,-0.29120768,0.75647377,-1.62260520,0.00000000,-0.00000000
-5.83191596,1.69333422,-2.80778057,0.01611190,-0.03179724,0.34122068,-0.34933146,0.96182051,-1.46682255,0.65105578,-0.79783957,0.32015338,-0.70285962,0.11138170,-0.27954206,0.72162858,-1.54525011,0.00000000,-0.00000000
-5.82591296,1.66426019,-2.64646033,0.01449728,-0.02997100,0.35131231,-0.32340922,0.94735214,-1.39083987,0.66180438,-0.74232173,0.30045398,-0.66974580,0.10403900,-0.26731237,0.68582638,-1.46672502,0.00000000,-0.00000000
-5.81990995,1.63011229,-2.48490955,0.01296408,-0.02809302,0.35934787,-0.29755345,0.92928295,-1.31476498,0.66916025,-0.68720032,0.28052394,-0.63635546,0.09678806,-0.25465315,0.64931273,-1.38779805,0.00000000,-0.00000000
-5.81390695,1.59085109,-2.32478305,0.01152116,-0.02618681,0.36514239,-0.27209326,0.90765581,-1.23927941,0.67286507,-0.63312798,0.26055497,-0.60301498,0.08967016,-0.24169691,0.61234328,-1.30918935,0.00000000,-0.00000000
-5.80790395,1.54653333,-2.16758819,0.01017497,-0.02427506,0.36855528,-0.24732421,0.88258221,-1.16499802,0.67273407,-0.58068866,0.24073394,-0.57002792,0.08272474,-0.22857218,0.57517801,-1.23156281,0.00000000,-0.00000000
-5.80190095,1.49731508,-2.01466796,0.00892970,-0.02237917,0.36949538,-0.22350438,0.85423987,-1.09246520,0.66866265,-0.53039006,0.22123829,-0.53767119,0.07598859,-0.21540177,0.53807586,-1.15551966,0.00000000,-0.00000000
-5.79589795,1.44345216,-1.86718991,0.00778740,-0.02051890,0.36792436,-0.20085220,0.82286877,-1.02215324,0.66063037,-0.48265927,0.20223214,-0.50619185,0.06949522,-0.20230114,0.50128968,-1.08159344,0.00000000,-0.00000000
-5.78989495,1.38529756,-1.72614065,0.00674815,-0.01871204,0.36385833,-0.17954607,0.78876562,-0.95446273,0.64870225,-0.43784129,0.18386302,-0.47580460,0.06327430,-0.18937708,0.46506181,-1.01024680,0.00000000,-0.00000000
-5.78389195,1.32329584,-1.59232557,0.00581033,-0.01697410,0.35736754,-0.15972539,0.75227693,-0.88972460,0.63302725,-0.39620050,0.16625953,-0.44668987,0.05735125,-0.17672656,0.42962025,-0.94186955,0.00000000,-0.00000000
-5.77788894,1.25797460,-1.46637315,0.00497081,-0.01531819,0.34857416,-0.14149306,0.71379090,-0.82820354,0.61383398,-0.35792447,0.14952976,-0.41899269,0.05174699,-0.16443584,0.39517555,-0.87677823,0.00000000,-0.00000000
-5.77188594,1.18993332,-1.34874345,0.00422524,-0.01375484,0.33764836,-0.12491900,0.67372834,-0.77010245,0.59142371,-0.32312991,0.13376054,-0.39282225,0.04647777,-0.15257980,0.36191840,-0.81521697,0.00000000,-0.00000000
-5.76588294,1.11982999,-1.23973987,0.00356833,-0.01229206,0.32480281,-0.11004460,0.63253306,-0.71556778,0.56616126,-0.29187029,0.11901754,-0.36825212,0.04155525,-0.14122151,0.33001804,-0.75735954,0.00000000,-0.00000000
-5.75987994,1.04836608,-1.13952366,0.00299403,-0.01093531,0.31028590,-0.09688758,0.59066195,-0.66469524,0.53846389,-0.26414467,0.10534595,-0.34532129,0.03698661,-0.13041204,0.29962132,-0.70331253,0.00000000,-0.00000000
-5.75387694,0.97627060,-1.04813042,0.00249587,-0.00968762,0.29437404,-0.08544719,0.54857521,-0.61753594,0.50878900,-0.23990718,0.09277191,-0.32403586,0.03277487,-0.12019054,0.27085256,-0.65311961,0.00000000,-0.00000000
-5.74787394,0.90428385,-0.96548790,0.00206710,-0.00854980,0.27736342,-0.07570941,0.50672709,-0.57410256,0.47762103,-0.21907690,0.08130438,-0.30437135,0.02891929,-0.11058450,0.24381408,-0.60676668,0.00000000,-0.00000000
-5.74187094,0.83314174,-0.89143442,0.00170089,-0.00752061,0.25956163,-0.06765176,0.46555743,-0.53437547,0.44545825,-0.20154755,0.07093745,-0.28627574,0.02541586,-0.10161028,0.21858739,-0.56418795,0.00000000,-0.00000000
-5.73586793,0.76356131,-0.82573727,0.00139054,-0.00659704,0.24127951,-0.06124773,0.42548444,-0.49830868,0.41280003,-0.18719663,0.06165291,-0.26967297,0.02225789,-0.09327381,0.19523491,-0.52527259,0.00000000,-0.00000000
-5.72986493,0.69622821,-0.76811061,0.00112957,-0.00577458,0.22282359,-0.05647048,0.38689885,-0.46583548,0.38013517,-0.17589377,0.05342303,-0.25446694,0.01943660,-0.08557151,0.17380227,-0.48987200,0.00000000,-0.00000000
-5.72386193,0.63178655,-0.71823210,0.00091187,-0.00504751,0.20448952,-0.05329571,0.35015978,-0.43687353,0.34793165,-0.16750786,0.04621338,-0.24054588,0.01694181,-0.07849133,0.15432102,-0.45780744,0.00000000,-0.00000000
-5.71785893,0.57083163,-0.67575801,0.00073172,-0.00440919,0.18655654,-0.05170361,0.31559226,-0.41132958,0.31662834,-0.16191284,0.03998559,-0.22778690,0.01476259,-0.07201395,0.13681167,-0.42887775,0.00000000,-0.00000000
-5.71185593,0.51390576,-0.64033616,0.00058391,-0.00385237,0.16928343,-0.05167986,0.28348661,-0.38910340,0.28662879,-0.15899192,0.03470010,-0.21606064,0.01288795,-0.06611403,0.12128706,-0.40286706,0.00000000,-0.00000000
-5.70585293,0.46149719,-0.61161646,0.00046371,-0.00336942,0.15290579,-0.05321557,0.25409948,-0.37009100,0.25829732,-0.15864013,0.03031856,-0.20523587,0.01130741,-0.06076152,0.10775575,-0.37955213,0.00000000,-0.00000000
-5.69984992,0.41404203,-0.58925873,0.00036693,-0.00295260,0.13763478,-0.05630621,0.22765650,-0.35418699,0.23195736,-0.16076517,0.02680609,-0.19518383,0.01001164,-0.05592296,0.09622555,-0.35870923,0.00000000,-0.00000000
-5.69384692,0.37192893,-0.57293759,0.00028990,-0.00259427,0.12365730,-0.06094972,0.20435624,-0.34128604,0.20789199,-0.16528655,0.02413319,-0.18578226,0.00899294,-0.05156272,0.08670687,-0.34012018,0.00000000,-0.00000000
-5.68784392,0.33550588,-0.56234439,0.00022944,-0.00228707,0.11113729,-0.06714364,0.18437517,-0.33128336,0.18634632,-0.17213311,0.02227723,-0.17691889,0.00824569,-0.04764419,0.07921586,-0.32357747,0.00000000,-0.00000000
-5.68184092,0.30508881,-0.55718621,0.00018288,-0.00202408,0.10021815,-0.07488169,0.16787334,-0.32407421,0.16753156,-0.18123912,0.02122361,-0.16849431,0.00776667,-0.04413082,0.07377713,-0.30888837,0.00000000,-0.00000000
-5.67583792,0.28097096,-0.55718220,0.00014797,-0.00179892,0.09102590,-0.08414970,0.15500030,-0.31955241,0.15163022,-0.19253912,0.02096646,-0.16042424,0.00755533,-0.04098702,0.07042598,-0.29587771,0.00000000,-0.00000000
-5.66983492,0.26343251,-0.56205748,0.00012291,-0.00160582,0.08367281,-0.09492132,0.14590082,-0.31760816,0.13880208,-0.20596187,0.02150889,-0.15264099,0.00761382,-0.03817891,0.06920991,-0.28438957,0.00000000,-0.00000000
-5.66383192,0.25274958,-0.57153527,0.00010627,-0.00143970,0.07826126,-0.10715355,0.14072003,-0.31812503,0.12919043,-0.22142364,0.02286276,-0.14509419,0.00794705,-0.03567483,0.07018931,-0.27428775,0.00000000,-0.00000000
-5.65782891,0.24920175,-0.58532767,0.00009699,-0.00129617,0.07488750,-0.12078244,0.13960754,-0.32097661,0.12292806,-0.23882136,0.02504798,-0.13775083,0.00856246,-0.03344579,0.07343727,-0.26545509,0.00000000,-0.00000000
-5.65182591,0.25307752,-0.60312596,0.00009435,-0.00117154,0.07364491,-0.13571925,0.14272017,-0.32602291,0.12014261,-0.25802595,0.02809131,-0.13059463,0.00946973,-0.03146562,0.07903827,-0.25779197,0.00000000,-0.00000000
-5.64582291,0.26467688,-0.62459112,0.00009793,-0.00106280,0.07462663,-0.15184719,0.15022286,-0.33310695,0.12096076,-0.27887635,0.03202479,-0.12362481,0.01068031,-0.02971107,0.08708585,-0.25121404,0.00000000,-0.00000000
-5.63981991,0.28431059,-0.64934542,0.00010762,-0.00096758,0.07792731,-0.16901911,0.16228770,-0.34205176,0.12551099,-0.30117465,0.03688358,-0.11685443,0.01220683,-0.02816173,0.09767911,-0.24564950,0.00000000,-0.00000000
-5.63381691,0.31229582,-0.67696587,0.00012359,-0.00088414,0.08364362,-0.18705635,0.17909069,-0.35265823,0.13392453,-0.32468273,0.04270353,-0.11030841,0.01406234,-0.02679988,0.11091815,-0.24103612,0.00000000,-0.00000000
-5.62781391,0.34894781,-0.70698030,0.00014629,-0.00081129,0.09187359,-0.20574884,0.20080632,-0.36470404,0.14633433,-0.34912072,0.04951838,-0.10402125,0.01625950,-0.02561027,0.12689841,-0.23731848,0.00000000,-0.00000000
-5.62181091,0.39456771,-0.73886652,0.00017646,-0.00074836,0.10271460,-0.22485673,0.22759992,-0.37794404,0.16287202,-0.37416769,0.05735668,-0.09803487,0.01880956,-0.02457989,0.14570425,-0.23444536,0.00000000,-0.00000000
-5.61580790,0.44942681,-0.77205528,0.00021515,-0.00069514,0.11626000,-0.24411345,0.25961802,-0.39211210,0.18366268,-0.39946457,0.06623858,-0.09239627,0.02172143,-0.02369767,0.16740171,-0.23236780,0.00000000,-0.00000000
-5.60980490,0.51374750,-0.80593695,0.00026368,-0.00065189,0.13259444,-0.26323042,0.29697688,-0.40692473,0.20881774,-0.42461947,0.07617254,-0.08715554,0.02500056,-0.02295432,0.19203095,-0.23103781,0.00000000,-0.00000000
-5.60380190,0.58768169,-0.83987211,0.00032373,-0.00061922,0.15178807,-0.28190306,0.33974977,-0.42208629,0.23842605,-0.44921536,0.08715220,-0.08236402,0.02864798,-0.02234210,0.21959846,-0.23040791,0.00000000,-0.00000000
-5.59779890,0.67128761,-0.87320578,0.00039731,-0.00059814,0.17388978,-0.29981816,0.38795329,-0.43729573,0.27254362,-0.47281973,0.09915343,-0.07807271,0.03265928,-0.02185474,0.25006962,-0.23043145,0.00000000,-0.00000000
-5.59179590,0.76450590,-0.90528469,0.00048679,-0.00059000,0.19891972,-0.31666229,0.44153352,-0.45225465,0.31118232,-0.49499619,0.11213177,-0.07433107,0.03702383,-0.02148736,0.28336173,-0.23106383,0.00000000,-0.00000000
-5.58579290,0.86713624,-0.93547693,0.00059493,-0.00059646,0.22686148,-0.33213093,0.50035265,-0.46667626,0.35429812,-0.51531722,0.12602043,-0.07118610,0.04172401,-0.02123651,0.31933821,-0.23226430,0.00000000,-0.00000000
-5.57978989,0.97881576,-0.96319311,0.00072488,-0.00061949,0.25765433,-0.34593793,0.56417670,-0.48029485,0.40177951,-0.53337786,0.14072897,-0.06868161,0.04673482,-0.02110024,0.35780408,-0.23399831,0.00000000,-0.00000000
-5.57378689,1.09900061,-0.98790786,0.00088022,-0.00066135,0.29118587,-0.35782501,0.63266521,-0.49287522,0.45343668,-0.54880945,0.15614277,-0.06685787,0.05202362,-0.02107821,0.39850324,-0.23624020,0.00000000,-0.00000000
-5.56778389,1.22695178,-1.00918059,0.00106491,-0.00072459,0.32728550,-0.36757074,0.70536361,-0.50422161,0.50899212,-0.56129294,0.17212340,-0.06575125,0.05755021,-0.02117180,0.44111787,-0.23897580,0.00000000,-0.00000000
-5.56178089,1.36172664,-1.02667445,0.00128332,-0.00081198,0.36571933,-0.37499867,0.78169886,-0.51418553,0.56807342,-0.57057110,0.18850999,-0.06539412,0.06326729,-0.02138431,0.48527004,-0.24220497,0.00000000,-0.00000000
-5.55577789,1.50217696,-1.04017223,0.00154018,-0.00092655,0.40618667,-0.37998421,0.86097902,-0.52267200,0.63020867,-0.57645894,0.20512157,-0.06581458,0.06912109,-0.02172103,0.53052587,-0.24594357,0.00000000,-0.00000000
-5.54977489,1.64695435,-1.04958844,0.00184056,-0.00107147,0.44831877,-0.38245986,0.94239713,-0.52964385,0.69482525,-0.57885189,0.22176032,-0.06703633,0.07505253,-0.02218938,0.57640205,-0.25022474,0.00000000,-0.00000000
-5.54377189,1.79452357,-1.05497668,0.00218974,-0.00125007,0.49167984,-0.38241864,1.02503969,-0.53512372,0.76125226,-0.57773125,0.23821583,-0.06907832,0.08099845,-0.02279886,0.62237488,-0.25509939,0.00000000,-0.00000000
-5.53776888,1.94318389,-1.05653185,0.00259319,-0.00146573,0.53577078,-0.37991544,1.10789983,-0.53919353,0.82872697,-0.57316670,0.25426999,-0.07195433,0.08689331,-0.02356109,0.66789130,-0.26063562,0.00000000,-0.00000000
-5.53176588,2.09109828,-1.05458695,0.00305640,-0.00172185,0.58003559,-0.37506622,1.18989491,-0.54199147,0.89640530,-0.56531558,0.26970257,-0.07567242,0.09267093,-0.02448962,0.71238186,-0.26691719,0.00000000,-0.00000000
-5.52576288,2.23632976,-1.04960448,0.00358474,-0.00202167,0.62387055,-0.36804509,1.26988835,-0.54370654,0.96337644,-0.55441914,0.28429714,-0.08023426,0.09826641,-0.02559975,0.75527503,-0.27404093,0.00000000,-0.00000000
-5.51975988,2.37688403,-1.04216284,0.00418334,-0.00236826,0.66663591,-0.35907947,1.34671490,-0.54457091,1.02868112,-0.54079575,0.29784714,-0.08563434,0.10361813,-0.02690825,0.79601221,-0.28211324,0.00000000,-0.00000000
-5.51375688,2.51075694,-1.03293823,0.00485684,-0.00276435,0.70766990,-0.34844342,1.41920870,-0.54485050,1.09133314,-0.52483146,0.31016186,-0.09185924,0.10866963,-0.02843294,0.83406311,-0.29124592,0.00000000,-0.00000000
-5.50775388,2.63598516,-1.02268296,0.00560919,-0.00321221,0.74630466,-0.33644944,1.48623309,-0.54483416,1.15034356,-0.50696838,0.32107203,-0.09888684,0.11337138,-0.03019230,0.86894059,-0.30155131,0.00000000,-0.00000000
-5.50175088,2.75069813,-1.01220108,0.00644348,-0.00371354,0.78188338,-0.32343922,1.54671102,-0.54482216,1.20474654,-0.48769126,0.33043478,-0.10668569,0.11768234,-0.03220497,0.90021438,-0.31313731,0.00000000,-0.00000000
-5.49574787,2.85316936,-1.00232242,0.00736166,-0.00426933,0.81377835,-0.30977359,1.59965501,-0.54511438,1.25362602,-0.46751313,0.33813783,-0.11521461,0.12157115,-0.03448920,0.92752315,-0.32610220,0.00000000,-0.00000000
-5.48974487,2.94186487,-0.99387632,0.00836434,-0.00487980,0.84140885,-0.29582220,1.64419525,-0.54599903,1.29614209,-0.44696025,0.34410253,-0.12442247,0.12501702,-0.03706235,0.95058436,-0.34052987,0.00000000,-0.00000000
-5.48374187,3.01548676,-0.98766597,0.00945060,-0.00554424,0.86425846,-0.28195326,1.67960489,-0.54774219,1.33155591,-0.42655740,0.34828582,-0.13424835,0.12801007,-0.03994032,0.96920135,-0.35648536,0.00000000,-0.00000000
-5.47773887,3.07301022,-0.98444453,0.01061779,-0.00626099,0.88189091,-0.26852379,1.70532123,-0.55057886,1.35925230,-0.40681374,0.35068092,-0.14462204,0.13055139,-0.04313700,0.98326755,-0.37401125,0.00000000,-0.00000000
-5.47173587,3.11371213,-0.98489398,0.01186139,-0.00702738,0.89396378,-0.25587070,1.72096215,-0.55470585,1.37875877,-0.38820998,0.35131675,-0.15546494,0.13265247,-0.04666382,0.99276746,-0.39312488,0.00000000,-0.00000000
-5.46573287,3.13719037,-0.98960728,0.01317493,-0.00783975,0.90023949,-0.24430303,1.72633679,-0.56027676,1.38976029,-0.37118722,0.35025613,-0.16669126,0.13433434,-0.05052924,0.99777455,-0.41381653,0.00000000,-0.00000000
-5.45972986,3.14337273,-0.99907460,0.01454994,-0.00869347,0.90059309,-0.23409557,1.72145030,-0.56739927,1.39210909,-0.35613781,0.34759280,-0.17820969,0.13562623,-0.05473837,0.99844615,-0.43604870,0.00000000,-0.00000000
-5.45372686,3.13251529,-1.01367373,0.01597599,-0.00958301,0.89501641,-0.22548399,1.70650229,-0.57613462,1.38582904,-0.34339842,0.34344762,-0.18992521,0.13656400,-0.05929259,0.99501565,-0.45975639,0.00000000,-0.00000000
-5.44772386,3.10519046,-1.03366496,0.01744079,-0.01050209,0.88361846,-0.21866164,1.68187915,-0.58649944,1.37111438,-0.33324548,0.33796385,-0.20174120,0.13718828,-0.06418925,0.98778247,-0.48484838,0.00000000,-0.00000000
-5.44172086,3.06226517,-1.05919020,0.01893037,-0.01144378,0.86662200,-0.21377797,1.64814060,-0.59846941,1.34832297,-0.32589293,0.33130198,-0.21356164,0.13754256,-0.06942142,0.97710026,-0.51120932,0.00000000,-0.00000000
-5.43571786,3.00487046,-1.09027619,0.02042932,-0.01240070,0.84435648,-0.21093856,1.60600118,-0.61198466,1.31796420,-0.32149234,0.32363425,-0.22529327,0.13767117,-0.07497770,0.96336396,-0.53870254,0.00000000,-0.00000000
-5.42971486,2.93436371,-1.12684117,0.02192113,-0.01336524,0.81724756,-0.21020658,1.55630733,-0.62695644,1.28068233,-0.32013493,0.31513918,-0.23684769,0.13761745,-0.08084209,0.94699644,-0.56717337,0.00000000,-0.00000000
-5.42371186,2.85228549,-1.16870466,0.02338856,-0.01432974,0.78580381,-0.21160566,1.50001127,-0.64327465,1.23723582,-0.32185550,0.30599620,-0.24814320,0.13742201,-0.08699392,0.92843507,-0.59645271,0.00000000,-0.00000000
-5.41770885,2.76031269,-1.21559953,0.02481407,-0.01528671,0.75060106,-0.21512375,1.43814269,-0.66081569,1.18847372,-0.32663785,0.29638082,-0.25910640,0.13712133,-0.09340780,0.90811917,-0.62636073,0.00000000,-0.00000000
-5.41170585,2.66021001,-1.26718568,0.02618029,-0.01622902,0.71226509,-0.22071785,1.37177947,-0.67945040,1.13531007,-0.33442124,0.28646026,-0.26967326,0.13674666,-0.10005368,0.88647848,-0.65671041,0.00000000,-0.00000000
-5.40570285,2.55378181,-1.32306461,0.02747051,-0.01715009,0.67145349,-0.22831937,1.30201856,-0.69905134,1.07869739,-0.34510768,0.27638996,-0.27978992,0.13632328,-0.10689692,0.86392334,-0.68731089,0.00000000,-0.00000000
-5.39969985,2.44282606,-1.38279409,0.02866913,-0.01804400,0.62883723,-0.23783969,1.22994816,-0.71949929,1.01960040,-0.35856942,0.26631074,-0.28941283,0.13587018,-0.11389844,0.84083663,-0.71797033,0.00000000,-0.00000000
-5.39369685,2.32909191,-1.44590237,0.02976213,-0.01890565,0.58508285,-0.24917574,1.15662207,-0.74068853,0.95897082,-0.37465654,0.25634691,-0.29850852,0.13540010,-0.12101496,0.81756787,-0.74849824,0.00000000,-0.00000000
-5.38769385,2.21424235,-1.51190105,0.03073746,-0.01973073,0.54083578,-0.26221530,1.08303718,-0.76253061,0.89772430,-0.39320397,0.24660524,-0.30705285,0.13491997,-0.12819925,0.79442928,-0.77870738,0.00000000,-0.00000000
-5.38169085,2.09982283,-1.58029642,0.03158535,-0.02051581,0.49670541,-0.27684168,1.01011457,-0.78495647,0.83672019,-0.41403779,0.23717458,-0.31502989,0.13443154,-0.13540054,0.77169386,-0.80841491,0.00000000,-0.00000000
-5.37568784,1.98723638,-1.65059853,0.03229860,-0.02125824,0.45325240,-0.29293765,0.93868467,-0.80791681,0.77674458,-0.43698052,0.22812634,-0.32243040,0.13393239,-0.14256493,0.74959535,-0.83744312,0.00000000,-0.00000000
-5.36968484,1.87772573,-1.72232787,0.03287266,-0.02195613,0.41097841,-0.31038834,0.86947675,-0.83138066,0.71849712,-0.46185500,0.21951544,-0.32925010,0.13341693,-0.14963593,0.72832958,-0.86561969,0.00000000,-0.00000000
-5.36368184,1.77236199,-1.79501954,0.03330576,-0.02260819,0.37031864,-0.32908295,0.80311257,-0.85533225,0.66258181,-0.48848695,0.21138173,-0.33548787,0.13287758,-0.15655515,0.70805719,-0.89277754,0.00000000,-0.00000000
-5.35767884,1.67203993,-1.86822471,0.03359876,-0.02321365,0.33163707,-0.34891530,0.74010414,-0.87976634,0.60950155,-0.51670592,0.20375172,-0.34114382,0.13230591,-0.16326299,0.68890716,-0.91875453,0.00000000,-0.00000000
-5.35167584,1.57747892,-1.94150974,0.03375504,-0.02377208,0.29522437,-0.36978306,0.68085512,-0.90468214,0.55965648,-0.54634472,0.19664052,-0.34621757,0.13169361,-0.16969947,0.67098082,-0.94339309,0.00000000,-0.00000000
-5.34567284,1.48922897,-2.01445315,0.03378019,-0.02428331,0.26129833,-0.39158585,0.62566549,-0.93007623,0.51334565,-0.57723746,0.19005375,-0.35070665,0.13103343,-0.17580518,0.65435621,-0.96653989,0.00000000,-0.00000000
