energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.07653827,1.78280768,0.05468024,0.14278485,0.18557384,0.08349840,1.03213152,0.62098529,0.03913854
-3.07053527,1.94039362,0.05871545,0.15510256,0.20272784,0.09256260,1.12513187,0.67462378,0.04228488
-3.06453227,2.11464297,0.06316521,0.16971732,0.22068232,0.10199707,1.22659983,0.73636963,0.04581513
-3.05852926,2.30430662,0.06801237,0.18659268,0.23921793,0.11171405,1.33575875,0.80590584,0.04969461
-3.05252626,2.50789375,0.07323775,0.20566809,0.25809219,0.12161358,1.45169736,0.88281549,0.05388293
-3.04652326,2.72368372,0.07881980,0.22685747,0.27704478,0.13158515,1.57337894,0.96658081,0.05833458
-3.04052026,2.94974242,0.08473423,0.25004778,0.29580360,0.14150970,1.69965350,1.05658333,0.06299948
-3.03451726,3.18394356,0.09095362,0.27509768,0.31409174,0.15126232,1.82927315,1.15210534,0.06782373
-3.02851426,3.42399488,0.09744693,0.30183655,0.33163498,0.16071520,1.96091045,1.25233299,0.07275049
-3.02251126,3.66746941,0.10417915,0.33006390,0.34816957,0.16974101,2.09317963,1.35636149,0.07772091
-3.01650825,3.91184138,0.11111106,0.35954930,0.36345003,0.17821642,2.22466034,1.46320252,0.08267515
-3.01050525,4.15452628,0.11819910,0.39003310,0.37725670,0.18602573,2.35392346,1.57179403,0.08755352
-3.00450225,4.39292438,0.12539548,0.42122780,0.38940252,0.19306442,2.47955830,1.68101246,0.09229761
-2.99849925,4.62446647,0.13264854,0.45282036,0.39973903,0.19924249,2.60020049,1.78968735,0.09685141
-2.99249625,4.84666093,0.13990331,0.48447533,0.40816102,0.20448744,2.71455967,1.89661800,0.10116244
-2.98649325,5.05714053,0.14710242,0.51583888,0.41460974,0.20874673,2.82144621,2.00059196,0.10518282
-2.98049025,5.25370762,0.15418721,0.54654364,0.41907460,0.21198965,2.91979589,2.10040496,0.10887019
-2.97448724,5.43437623,0.16109900,0.57621433,0.42159299,0.21420847,3.00869173,2.19488159,0.11218854
-2.96848424,5.59740976,0.16778056,0.60447400,0.42224847,0.21541884,3.08738221,2.28289644,0.11510887
-2.96248124,5.74135275,0.17417769,0.63095084,0.42116726,0.21565934,3.15529502,2.36339483,0.11760967
-2.95647824,5.86505592,0.18024064,0.65528526,0.41851324,0.21499025,3.21204597,2.43541272,0.11967720
-2.95047524,5.96769331,0.18592556,0.67713726,0.41448154,0.21349153,3.25744252,2.49809510,0.12130561
-2.94447224,6.04877122,0.19119574,0.69619361,0.40929123,0.21126006,3.29148186,2.55071237,0.12249676
-2.93846923,6.10812848,0.19602250,0.71217496,0.40317712,0.20840635,3.31434361,2.59267416,0.12325997
-2.93246623,6.14592827,0.20038585,0.72484236,0.39638131,0.20505064,3.32637734,2.62354032,0.12361153
-2.92646323,6.16264185,0.20427472,0.73400320,0.38914463,0.20131880,3.32808544,2.64302858,0.12357404
-2.92046023,6.15902491,0.20768685,0.73951631,0.38169840,0.19733791,3.32010221,2.65101887,0.12317566
-2.91445723,6.13608774,0.21062826,0.74129598,0.37425684,0.19323194,3.30316970,2.64755410,0.12244925
-2.90845423,6.09506023,0.21311246,0.73931484,0.36701038,0.18911752,3.27811170,2.63283744,0.12143141
-2.90245123,6.03735344,0.21515933,0.73360548,0.36012013,0.18510013,3.24580672,2.60722629,0.12016158
-2.89644822,5.96451915,0.21679391,0.72426063,0.35371371,0.18127068,3.20716117,2.57122314,0.11868099
-2.89044522,5.87820895,0.21804500,0.71143200,0.34788254,0.17770275,3.16308385,2.52546360,0.11703179
-2.88444222,5.78013468,0.21894387,0.69532764,0.34268066,0.17445061,3.11446286,2.47070214,0.11525617
-2.87843922,5.67203141,0.21952306,0.67620805,0.33812508,0.17154800,3.06214562,2.40779590,0.11339551
-2.87243622,5.55562437,0.21981539,0.65438094,0.33419762,0.16900773,3.00692302,2.33768714,0.11148976
-2.86643322,5.43260088,0.21985321,0.63019502,0.33084811,0.16682224,2.94951788,2.26138485,0.10957682
-2.86043022,5.30458785,0.21966801,0.60403279,0.32799875,0.16496489,2.89057831,2.17994612,0.10769212
-2.85442721,5.17313545,0.21929036,0.57630272,0.32554956,0.16339212,2.83067566,2.09445772,0.10586828
-2.84842421,5.03970684,0.21875010,0.54743100,0.32338445,0.16204612,2.77030713,2.00601843,0.10413497
-2.84242121,4.90567379,0.21807691,0.51785313,0.32137788,0.16085821,2.70990222,1.91572258,0.10251881
-2.83641821,4.77231754,0.21730102,0.48800563,0.31940169,0.15975245,2.64983261,1.82464504,0.10104344
-2.83041521,4.64083409,0.21645401,0.45831813,0.31733181,0.15864956,2.59042447,1.73382809,0.09972966
-2.82441221,4.51234275,0.21556978,0.42920609,0.31505464,0.15747080,2.53197214,1.64427016,0.09859567
-2.81840920,4.38789683,0.21468528,0.40106429,0.31247280,0.15614169,2.47475232,1.55691664,0.09765732
-2.81240620,4.26849506,0.21384121,0.37426128,0.30950990,0.15459552,2.41903760,1.47265263,0.09692841
-2.80640320,4.15509247,0.21308237,0.34913497,0.30611439,0.15277626,2.36510834,1.39229755,0.09642104
-2.80040020,4.04860945,0.21245774,0.32598917,0.30226196,0.15064093,2.31326211,1.31660129,0.09614580
-2.79439720,3.94993790,0.21202016,0.30509137,0.29795675,0.14816129,2.26381999,1.24624174,0.09611206
-2.78839420,3.85994357,0.21182561,0.28667144,0.29323109,0.14532481,2.21712909,1.18182325,0.09632809
-2.78239120,3.77946393,0.21193209,0.27092121,0.28814384,0.14213478,2.17356125,1.12387570,0.09680110
-2.77638819,3.70930121,0.21239811,0.25799484,0.28277751,0.13860979,2.13350770,1.07285383,0.09753721
-2.77038519,3.65021055,0.21328086,0.24800966,0.27723416,0.13478241,2.09736998,1.02913655,0.09854126
-2.76438219,3.60288350,0.21463406,0.24104739,0.27163041,0.13069738,2.06554752,0.99302584,0.09981653
-2.75837919,3.56792748,0.21650564,0.23715546,0.26609173,0.12640923,2.03842256,0.96474521,0.10136434
-2.75237619,3.54584203,0.21893535,0.23634833,0.26074634,0.12197957,2.01634306,0.94443748,0.10318352
-2.74637319,3.53699288,0.22195233,0.23860857,0.25571898,0.11747415,1.99960469,0.93216202,0.10526988
-2.74037019,3.54158517,0.22557276,0.24388761,0.25112491,0.11295993,1.98843270,0.92789142,0.10761552
-2.73436718,3.55963732,0.22979778,0.25210623,0.24706443,0.10850216,1.98296476,0.93150795,0.11020824
-2.72836418,3.59095679,0.23461169,0.26315454,0.24361811,0.10416171,1.98323570,0.94280005,0.11303090
-2.72236118,3.63511957,0.23998056,0.27689175,0.24084306,0.09999275,1.98916495,0.96145917,0.11606085
-2.71635818,3.69145453,0.24585133,0.29314572,0.23877039,0.09604083,2.00054764,0.98707758,0.11926954
-2.71035518,3.75903411,0.25215151,0.31171244,0.23740386,0.09234143,2.01704964,1.01914741,0.12262219
-2.70435218,3.83667238,0.25878948,0.33235569,0.23671994,0.08891913,2.03820738,1.05706150,0.12607776
-2.69834917,3.92293136,0.26565547,0.35480703,0.23666902,0.08578722,2.06343222,1.10011647,0.12958910
-2.69234617,4.01613596,0.27262324,0.37876644,0.23717791,0.08294784,2.09201979,1.14751827,0.13310336
-2.68634317,4.11439793,0.27955242,0.40390368,0.23815328,0.08039266,2.12316380,1.19839056,0.13656265
-2.68034017,4.21564839,0.28629150,0.42986068,0.23948584,0.07810392,2.15597410,1.25178598,0.13990509
-2.67433717,4.31767853,0.29268139,0.45625506,0.24105515,0.07605579,2.18949835,1.30670038,0.14306594
-2.66833417,4.41818728,0.29855943,0.48268476,0.24273467,0.07421604,2.22274654,1.36208971,0.14597913
-2.66233117,4.51483482,0.30376383,0.50873395,0.24439673,0.07254782,2.25471766,1.41688940,0.14857888
-2.65632816,4.60530015,0.30813828,0.53398006,0.24591736,0.07101149,2.28442731,1.47003571,0.15080148
-2.65032516,4.68734095,0.31153655,0.55800177,0.24718049,0.06956648,2.31093563,1.52048842,0.15258713
-2.64432216,4.75885367,0.31382708,0.58038781,0.24808163,0.06817297,2.33337429,1.56725429,0.15388182
-2.63831916,4.81793172,0.31489719,0.60074625,0.24853056,0.06679348,2.35097178,1.60941041,0.15463905
-2.63231616,4.86291974,0.31465682,0.61871396,0.24845326,0.06539417,2.36307614,1.64612667,0.15482145
-2.62631316,4.89246206,0.31304160,0.63396590,0.24779289,0.06394589,2.36917431,1.67668657,0.15440218
-2.62031016,4.90554339,0.31001525,0.64622381,0.24650990,0.06242498,2.36890770,1.70050553,0.15336597
-2.61430715,4.90152052,0.30557098,0.65526401,0.24458137,0.06081377,2.36208331,1.71714606,0.15170987
-2.60830415,4.88014369,0.29973203,0.66092387,0.24199974,0.05910075,2.34868026,1.72632914,0.14944365
-2.60230115,4.84156704,0.29255122,0.66310675,0.23877106,0.05728056,2.32885168,1.72794131,0.14658972
-2.59629815,4.78634758,0.28410954,0.66178502,0.23491291,0.05535371,2.30292171,1.72203723,0.14318273
-2.59029515,4.71543292,0.27451390,0.65700126,0.23045222,0.05332612,2.27137811,1.70883754,0.13926878
-2.58429215,4.63013810,0.26389407,0.64886723,0.22542320,0.05120851,2.23486047,1.68872190,0.13490425
-2.57828914,4.53211227,0.25239900,0.63756089,0.21986536,0.04901571,2.19414464,1.66221761,0.13015435
-2.57228614,4.42329645,0.24019268,0.62332148,0.21382190,0.04676586,2.15012357,1.62998401,0.12509148
-2.56628314,4.30587364,0.22744967,0.60644278,0.20733840,0.04447968,2.10378538,1.59279323,0.11979334
-2.56028014,4.18221293,0.21435052,0.58726488,0.20046201,0.04217966,2.05618897,1.55150788,0.11434100
-2.55427714,4.05480932,0.20107728,0.56616477,0.19324090,0.03988939,2.00843795,1.50705641,0.10881690
-2.54827414,3.92622102,0.18780921,0.54354609,0.18572415,0.03763288,1.96165346,1.46040692,0.10330295
-2.54227114,3.79900624,0.17471889,0.51982837,0.17796182,0.03543401,1.91694654,1.41254043,0.09787863
-2.53626813,3.67566109,0.16196875,0.49543630,0.17000528,0.03331609,1.87539075,1.36442415,0.09261938
-2.53026513,3.55856050,0.14970830,0.47078918,0.16190755,0.03130144,1.83799578,1.31698594,0.08759504
-2.52426213,3.44990364,0.13807182,0.44629116,0.15372363,0.02941113,1.80568259,1.27109056,0.08286867
-2.51825913,3.35166551,0.12717682,0.42232231,0.14551071,0.02766480,1.77926093,1.22751851,0.07849552
-2.51225613,3.26555560,0.11712306,0.39923103,0.13732825,0.02608047,1.75940967,1.18694807,0.07452228
-2.50625313,3.19298495,0.10799212,0.37732776,0.12923770,0.02467451,1.74666070,1.14994115,0.07098664
-2.50025013,3.13504207,0.09984756,0.35688029,0.12130210,0.02346157,1.74138671,1.11693319,0.06791706
-2.49424712,3.09247820,0.09273544,0.33811066,0.11358531,0.02245454,1.74379331,1.08822746,0.06533278
-2.48824412,3.06570198,0.08668520,0.32119359,0.10615108,0.02166459,1.75391565,1.06399384,0.06324407
-2.48224112,3.05478336,0.08171084,0.30625646,0.09906187,0.02110110,1.77161965,1.04427189,0.06165258
-2.47623812,3.05946600,0.07781218,0.29338069,0.09237760,0.02077164,1.79660773,1.02897808,0.06055195
-2.47023512,3.07918761,0.07497627,0.28260438,0.08615434,0.02068192,1.82842873,1.01791675,0.05992843
-2.46423212,3.11310696,0.07317875,0.27392588,0.08044297,0.02083567,1.86649165,1.01079427,0.05976166
-2.45822911,3.16013637,0.07238523,0.26730832,0.07528797,0.02123459,1.91008265,1.00723576,0.06002546
-2.45222611,3.21897845,0.07255253,0.26268464,0.07072643,0.02187812,1.95838453,1.00680380,0.06068864
-2.44622311,3.28816553,0.07362987,0.25996301,0.06678715,0.02276337,2.01049815,1.00901812,0.06171582
-2.44022011,3.36610043,0.07555988,0.25903245,0.06349010,0.02388490,2.06546483,1.01337583,0.06306829
-2.43421711,3.45109749,0.07827958,0.25976832,0.06084607,0.02523457,2.12228917,1.01937122,0.06470469
-2.42821411,3.54142242,0.08172122,0.26203771,0.05885669,0.02680142,2.17996151,1.02651448,0.06658184
-2.42221111,3.63533034,0.08581302,0.26570432,0.05751464,0.02857151,2.23747945,1.03434882,0.06865539
-2.41620810,3.73110108,0.09047994,0.27063298,0.05680414,0.03052792,2.29386800,1.04246541,0.07088046
-2.41020510,3.82707130,0.09564436,0.27669348,0.05670162,0.03265067,2.34819808,1.05051576,0.07321228
-2.40420210,3.92166316,0.10122673,0.28376382,0.05717659,0.03491686,2.39960295,1.05822117,0.07560672
-2.39819910,4.01340928,0.10714627,0.29173270,0.05819257,0.03730081,2.44729265,1.06537927,0.07802086
-2.39219610,4.10097399,0.11332169,0.30050129,0.05970811,0.03977426,2.49056630,1.07186740,0.08041347
-2.38619310,4.18317091,0.11967181,0.30998425,0.06167782,0.04230676,2.52882228,1.07764294,0.08274552
-2.38019010,4.25897684,0.12611627,0.32011002,0.06405327,0.04486604,2.56156632,1.08274079,0.08498057
-2.37418709,4.32754194,0.13257623,0.33082034,0.06678397,0.04741854,2.58841746,1.08726799,0.08708521
-2.36818409,4.38819622,0.13897492,0.34206909,0.06981804,0.04992993,2.60911192,1.09139595,0.08902940
-2.36218109,4.44045216,0.14523830,0.35382045,0.07310292,0.05236575,2.62350473,1.09535043,0.09078682
-2.35617809,4.48400340,0.15129550,0.36604645,0.07658585,0.05469203,2.63156912,1.09939959,0.09233505
-2.35017509,4.51871927,0.15707929,0.37872401,0.08021422,0.05687590,2.63339345,1.10384055,0.09365579
-2.34417209,4.54463518,0.16252644,0.39183159,0.08393582,0.05888628,2.62917560,1.10898482,0.09473491
-2.33816908,4.56193883,0.16757800,0.40534546,0.08769900,0.06069440,2.61921483,1.11514300,0.09556246
-2.33216608,4.57095249,0.17217956,0.41923597,0.09145281,0.06227438,2.60390105,1.12260925,0.09613256
-2.32616308,4.57211179,0.17628142,0.43346376,0.09514701,0.06360369,2.58370171,1.13164606,0.09644321
-2.32016008,4.56594170,0.17983885,0.44797639,0.09873228,0.06466355,2.55914661,1.14246988,0.09649600
-2.31415708,4.55303070,0.18281227,0.46270526,0.10216034,0.06543923,2.53081113,1.15523821,0.09629580
-2.30815408,4.53400426,0.18516760,0.47756347,0.10538427,0.06592023,2.49929844,1.17003865,0.09585033
-2.30215108,4.50949914,0.18687656,0.49244447,0.10835895,0.06610048,2.46522158,1.18688073,0.09516980
-2.29614807,4.48013997,0.18791718,0.50722190,0.11104166,0.06597833,2.42918621,1.20569083,0.09426641
-2.29014507,4.44651952,0.18827436,0.52175071,0.11339279,0.06555651,2.39177492,1.22631080,0.09315406
-2.28414207,4.40918413,0.18794049,0.53586969,0.11537683,0.06484206,2.35353415,1.24850056,0.09184792
-2.27813907,4.36862538,0.18691618,0.54940532,0.11696332,0.06384610,2.31496418,1.27194493,0.09036422
-2.27213607,4.32527860,0.18521099,0.56217715,0.11812803,0.06258365,2.27651315,1.29626455,0.08872002
-2.26613307,4.27952874,0.18284411,0.57400419,0.11885413,0.06107331,2.23857515,1.32103076,0.08693312
-2.26013007,4.23172304,0.17984499,0.58471242,0.11913337,0.05933693,2.20149264,1.34578385,0.08502200
-2.25412706,4.18218987,0.17625376,0.59414296,0.11896713,0.05739926,2.16556279,1.37005402,0.08300591
-2.24812406,4.13126224,0.17212148,0.60216048,0.11836738,0.05528751,2.13104728,1.39338409,0.08090494
-2.24212106,4.07930427,0.16751005,0.60866145,0.11735739,0.05303090,2.09818454,1.41535279,0.07874013
-2.23611806,4.02673838,0.16249187,0.61358192,0.11597221,0.05066018,2.06720356,1.43559744,0.07653363
-2.23011506,3.97407078,0.15714904,0.61690399,0.11425882,0.04820714,2.03833773,1.45383470,0.07430875
-2.22411206,3.92191300,0.15157230,0.61866100,0.11227585,0.04570399,2.01183761,1.46987813,0.07209005
-2.21810905,3.87099711,0.14585948,0.61894064,0.11009308,0.04318288,1.98798131,1.48365134,0.06990323
-2.21210605,3.82218270,0.14011376,0.61788591,0.10779039,0.04067527,1.96708123,1.49519591,0.06777501
-2.20610305,3.77645440,0.13444150,0.61569369,0.10545650,0.03821140,1.94948645,1.50467323,0.06573286
-2.20010005,3.73490886,0.12895001,0.61261076,0.10318722,0.03581970,1.93558010,1.51235993,0.06380458
-2.19409705,3.69873136,0.12374502,0.60892741,0.10108354,0.03352627,1.92577151,1.51863700,0.06201782
-2.18809405,3.66916246,0.11892828,0.60496876,0.09924937,0.03135443,1.92048334,1.52397277,0.06039949
-2.18209105,3.64745613,0.11459507,0.60108414,0.09778917,0.02932425,1.92013429,1.52890067,0.05897502
-2.17608804,3.63483123,0.11083192,0.59763489,0.09680539,0.02745226,1.92511828,1.53399275,0.05776770
-2.17008504,3.63241877,0.10771451,0.59498116,0.09639590,0.02575115,1.93578133,1.53983022,0.05679790
-2.16408204,3.64120766,0.10530592,0.59346817,0.09665145,0.02422966,1.95239744,1.54697271,0.05608240
-2.15807904,3.66199187,0.10365512,0.59341263,0.09765318,0.02289247,1.97514514,1.55592772,0.05563368
-2.15207604,3.69532182,0.10279592,0.59508986,0.09947023,0.02174030,2.00408596,1.56712187,0.05545941
-2.14607304,3.74146259,0.10274625,0.59872213,0.10215767,0.02077006,2.03914633,1.58087560,0.05556201
-2.14007004,3.80036116,0.10350783,0.60446885,0.10575448,0.01997508,2.08010397,1.59738251,0.05593830
-2.13406703,3.87162443,0.10506625,0.61241883,0.11028199,0.01934545,2.12657965,1.61669437,0.05657942
-2.12806403,3.95450905,0.10739135,0.62258509,0.11574251,0.01886847,2.17803484,1.63871268,0.05747084
-2.12206103,4.04792358,0.11043788,0.63490228,0.12211837,0.01852907,2.23377537,1.66318687,0.05859251
-2.11605803,4.15044269,0.11414648,0.64922689,0.12937126,0.01831033,2.29296109,1.68971943,0.05991920
-2.11005503,4.26033285,0.11844483,0.66534009,0.13744209,0.01819403,2.35462080,1.71777731,0.06142101
-2.10405203,4.37558810,0.12324902,0.68295311,0.14625113,0.01816113,2.41767201,1.74670910,0.06306387
-2.09804902,4.49397447,0.12846497,0.70171494,0.15569866,0.01819234,2.48094435,1.77576694,0.06481028
-2.09204602,4.61308110,0.13399010,0.72122193,0.16566608,0.01826855,2.54320582,1.80413202,0.06662003
-2.08604302,4.73037623,0.13971504,0.74102900,0.17601748,0.01837129,2.60319078,1.83094258,0.06845102
-2.08004002,4.84326613,0.14552536,0.76066204,0.18660162,0.01848312,2.65962862,1.85532288,0.07026005
-2.07403702,4.94915528,0.15130353,0.77963105,0.19725450,0.01858797,2.71127235,1.87641219,0.07200366
-2.06803402,5.04550601,0.15693081,0.79744364,0.20780224,0.01867135,2.75692627,1.89339253,0.07363900
-2.06203102,5.12989653,0.16228934,0.81361846,0.21806448,0.01872062,2.79547219,1.90551424,0.07512462
-2.05602801,5.20007606,0.16726423,0.82769830,0.22785811,0.01872508,2.82589379,1.91211875,0.07642127
-2.05002501,5.25401618,0.17174567,0.83926236,0.23700123,0.01867609,2.84729886,1.91265788,0.07749265
-2.04402201,5.28995796,0.17563117,0.84793762,0.24531747,0.01856706,2.85893924,1.90670937,0.07830614
-2.03801901,5.30645396,0.17882774,0.85340889,0.25264024,0.01839347,2.86022840,1.89398861,0.07883346
-2.03201601,5.30240499,0.18125392,0.85542750,0.25881704,0.01815283,2.85075667,1.87435660,0.07905130
-2.02601301,5.27709097,0.18284190,0.85381837,0.26371362,0.01784455,2.83030401,1.84782413,0.07894182
-2.02001001,5.23019562,0.18353926,0.84848532,0.26721773,0.01746989,2.79885027,1.81455278,0.07849314
-2.01400700,5.16182443,0.18331058,0.83941471,0.26924257,0.01703181,2.75658286,1.77485274,0.07769969
-2.00800400,5.07251556,0.18213869,0.82667711,0.26972947,0.01653487,2.70390156,1.72917803,0.07656248
-2.00200100,4.96324305,0.18002551,0.81042721,0.26864998,0.01598504,2.64142031,1.67811935,0.07508919
-1.99599800,4.83541218,0.17699250,0.79090182,0.26600711,0.01538962,2.56996565,1.62239493,0.07329420
-1.98999500,4.69084637,0.17308055,0.76841610,0.26183562,0.01475706,2.49057165,1.56283961,0.07119842
-1.98399200,4.53176571,0.16834944,0.74335814,0.25620151,0.01409683,2.40447098,1.50039242,0.06882900
-1.97798899,4.36075698,0.16287671,0.71618183,0.24920044,0.01341928,2.31308206,1.43608281,0.06621886
-1.97198599,4.18073550,0.15675607,0.68739844,0.24095543,0.01273553,2.21799221,1.37101576,0.06340610
-1.96598299,3.99489925,0.15009536,0.65756691,0.23161361,0.01205729,2.12093688,1.30635582,0.06043327
-1.95997999,3.80667619,0.14301409,0.62728309,0.22134244,0.01139681,2.02377508,1.24331024,0.05734652
-1.95397699,3.61966563,0.13564071,0.59716832,0.21032527,0.01076670,1.92846154,1.18311134,0.05419464
-1.94797399,3.43757499,0.12810957,0.56785739,0.19875663,0.01017984,1.83701582,1.12699819,0.05102809
-1.94197099,3.26415332,0.12055783,0.53998636,0.18683726,0.00964930,1.75148915,1.07619777,0.04789791
-1.93596798,3.10312297,0.11312231,0.51418030,0.17476919,0.00918823,1.67392953,1.03190581,0.04485467
-1.92996498,2.95811112,0.10593639,0.49104146,0.16275097,0.00880980,1.60634577,0.99526745,0.04194747
-1.92396198,2.83258232,0.09912705,0.47113774,0.15097323,0.00852709,1.55067137,0.96735798,0.03922290
-1.91795898,2.72977378,0.09281220,0.45499210,0.13961472,0.00835308,1.50872867,0.94916391,0.03672415
-1.91195598,2.65263439,0.08709823,0.44307273,0.12883887,0.00830059,1.48219420,0.94156455,0.03449020
-1.90595298,2.60376870,0.08207789,0.43578431,0.11879112,0.00838224,1.47256581,0.94531460,0.03255510
-1.89994997,2.58538682,0.07782861,0.43346051,0.10959685,0.00861043,1.48113209,0.96102779,0.03094734
-1.89394697,2.59926101,0.07441113,0.43635764,0.10136002,0.00899733,1.50894483,0.98916211,0.02968945
-1.88794397,2.64668958,0.07186854,0.44464984,0.09416258,0.00955488,1.55679482,1.03000696,0.02879762
-1.88194097,2.72846873,0.07022574,0.45842546,0.08806443,0.01029477,1.62519161,1.08367239,0.02828151
-1.87593797,2.84487265,0.06948926,0.47768504,0.08310402,0.01122847,1.71434770,1.15008099,0.02814418
-1.86993497,2.99564223,0.06964742,0.50234064,0.07929942,0.01236716,1.82416729,1.22896258,0.02838212
-1.86393197,3.17998271,0.07067087,0.53221673,0.07664977,0.01372175,1.95424028,1.31985213,0.02898543
-1.85792896,3.39657029,0.07251347,0.56705239,0.07513711,0.01530284,2.10384145,1.42209095,0.02993806
-1.85192596,3.64356763,0.07511350,0.60650506,0.07472831,0.01712057,2.27193526,1.53483159,0.03121825
-1.84592296,3.91864840,0.07839509,0.65015556,0.07537716,0.01918458,2.45718613,1.65704621,0.03279895
-1.83991996,4.21903014,0.08227003,0.69751447,0.07702653,0.02150377,2.65797431,1.78753866,0.03464841
-1.83391696,4.54151536,0.08663975,0.74802961,0.07961039,0.02408611,2.87241704,1.92496003,0.03673082
-1.82791396,4.88253970,0.09139756,0.80109471,0.08305578,0.02693828,3.09839461,2.06782743,0.03900702
-1.82191096,5.23822667,0.09643102,0.85605884,0.08728451,0.03006535,3.33358094,2.21454568,0.04143526
-1.81590795,5.60444737,0.10162447,0.91223671,0.09221478,0.03347031,3.57547782,2.36343138,0.04397200
-1.80990495,5.97688430,0.10686161,0.96891936,0.09776240,0.03715351,3.82145218,2.51273901,0.04657274
-1.80390195,6.35109752,0.11202807,1.02538527,0.10384186,0.04111212,4.06877549,2.66068820,0.04919284
-1.79789895,6.72259191,0.11701392,1.08091147,0.11036706,0.04533952,4.31466430,2.80549182,0.05178835
-1.79189595,7.08688397,0.12171605,1.13478460,0.11725185,0.04982460,4.55632112,2.94538405,0.05431672
-1.78589295,7.43956689,0.12604025,1.18631160,0.12441028,0.05455120,4.79097473,3.07864794,0.05673758
-1.77988994,7.77637277,0.12990310,1.23482986,0.13175675,0.05949750,5.01591926,3.20364191,0.05901336
-1.77388694,8.09323098,0.13323348,1.27971681,0.13920593,0.06463556,5.22855137,3.31882463,0.06110979
-1.76788394,8.38632206,0.13597364,1.32039865,0.14667266,0.06993096,5.42640513,3.42277807,0.06299644
-1.76188094,8.65212675,0.13807990,1.35635824,0.15407190,0.07534271,5.60718439,3.51422818,0.06464698
-1.75587794,8.88746996,0.13952291,1.38714211,0.16131861,0.08082331,5.76879238,3.59206317,0.06603946
-1.74987494,9.08955973,0.14028746,1.41236644,0.16832792,0.08631909,5.90935867,3.65534922,0.06715646
-1.74387194,9.25602132,0.14037193,1.43172217,0.17501541,0.09177092,6.02726340,3.70334348,0.06798510
-1.73786893,9.38492665,0.13978735,1.44497907,0.18129761,0.09711511,6.12115904,3.73550428,0.06851699
-1.73186593,9.47481921,0.13855619,1.45198889,0.18709292,0.10228476,6.18998944,3.75149868,0.06874816
-1.72586293,9.52473448,0.13671096,1.45268743,0.19232266,0.10721126,6.23300644,3.75120718,0.06867879
-1.71985993,9.53421569,0.13429257,1.44709571,0.19691251,0.11182612,6.24978354,3.73472550,0.06831309
-1.71385693,9.50332462,0.13134873,1.43531997,0.20079415,0.11606300,6.24022652,3.70236359,0.06765897
-1.70785393,9.43264680,0.12793227,1.41755059,0.20390714,0.11985976,6.20458043,3.65464147,0.06672777
-1.70185093,9.32329037,0.12409955,1.39405985,0.20620077,0.12316063,6.14343240,3.59228209,0.06553399
-1.69584792,9.17687773,0.11990899,1.36519836,0.20763609,0.12591828,6.05770956,3.51620095,0.06409497
-1.68984492,8.99552909,0.11541971,1.33139028,0.20818765,0.12809571,5.94867143,3.42749242,0.06243056
-1.68384192,8.78183699,0.11069044,1.29312709,0.20784511,0.12966786,5.81789614,3.32741294,0.06056285
-1.67783892,8.53883131,0.10577847,1.25096005,0.20661444,0.13062288,5.66725998,3.21736098,0.05851576
-1.67183592,8.26993432,0.10073892,1.20549139,0.20451872,0.13096294,5.49891003,3.09885405,0.05631479
-1.66583292,7.97890586,0.09562409,1.15736419,0.20159834,0.13070459,5.31522987,2.97350311,0.05398661
-1.65982991,7.66977914,0.09048301,1.10725131,0.19791061,0.12987854,5.11879865,2.84298465,0.05155866
-1.65382691,7.34678835,0.08536105,1.05584329,0.19352882,0.12852894,4.91234428,2.70901120,0.04905885
-1.64782391,7.01428935,0.08029969,1.00383581,0.18854063,0.12671214,4.69869168,2.57330074,0.04651505
-1.64182091,6.67667564,0.07533633,0.95191670,0.18304588,0.12449497,4.48070743,2.43754582,0.04395475
-1.63581791,6.33829181,0.07050418,0.90075301,0.17715393,0.12195265,4.26124238,2.30338321,0.04140458
-1.62981491,6.00334716,0.06583214,0.85097850,0.17098066,0.11916638,4.04307410,2.17236481,0.03888995
-1.62381191,5.67583218,0.06134475,0.80318173,0.16464513,0.11622071,3.82885081,2.04593069,0.03643461
-1.61780890,5.35944063,0.05706218,0.75789533,0.15826617,0.11320086,3.62103888,1.92538498,0.03406029
-1.61180590,5.05749979,0.05300019,0.71558652,0.15195895,0.11019005,3.42187554,1.81187520,0.03178637
-1.60580290,4.77291115,0.04917021,0.67664936,0.14583178,0.10726692,3.23332833,1.70637571,0.02962959
-1.59979990,4.50810345,0.04557940,0.64139884,0.13998317,0.10450323,3.05706267,1.60967555,0.02760385
-1.59379690,4.26499943,0.04223079,0.61006688,0.13449922,0.10196193,2.89441852,1.52237101,0.02572004
-1.58779390,4.04499710,0.03912352,0.58280061,0.12945165,0.09969545,2.74639665,1.44486308,0.02398597
-1.58179090,3.84896600,0.03625306,0.55966265,0.12489624,0.09774461,2.61365479,1.37735957,0.02240638
-1.57578789,3.67725794,0.03361163,0.54063354,0.12087192,0.09613785,2.49651355,1.31988191,0.02098302
-1.56978489,3.52973160,0.03118854,0.52561615,0.11740044,0.09489099,2.39497154,1.27227619,0.01971475
-1.56378189,3.40578974,0.02897072,0.51444198,0.11448661,0.09400738,2.30872882,1.23422809,0.01859785
