energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.90395198,8.44438093,0.59978545,7.21255682,0.00989761,0.06064114,0.05504958,0.78932317,0.23026793,0.21258585
-5.89794897,8.28692589,0.59963708,7.05370454,0.01004968,0.05912414,0.05746722,0.78219303,0.23433218,0.21656676
-5.89194597,8.13917872,0.60438598,6.90001150,0.01029017,0.05829945,0.05987070,0.77753081,0.23989272,0.22044947
-5.88594297,8.00133167,0.61377943,6.75217660,0.01061999,0.05811228,0.06223162,0.77510942,0.24680230,0.22413747
-5.87993997,7.87358516,0.62754590,6.61088278,0.01103865,0.05850712,0.06452465,0.77470411,0.25491421,0.22755053
-5.87393697,7.75614288,0.64538956,6.47679037,0.01154414,0.05942731,0.06672820,0.77609399,0.26408268,0.23062626
-5.86793397,7.64920275,0.66698470,6.35052786,0.01213277,0.06081449,0.06882488,0.77906310,0.27416293,0.23332107
-5.86193097,7.55294345,0.69197101,6.23267974,0.01279905,0.06260812,0.07080186,0.78340122,0.28501123,0.23561044
-5.85592796,7.46750717,0.71994988,6.12377109,0.01353568,0.06474507,0.07265089,0.78890434,0.29648497,0.23748841
-5.84992496,7.39297871,0.75048268,6.02424929,0.01433359,0.06715941,0.07436820,0.79537522,0.30844285,0.23896646
-5.84392196,7.32936230,0.78309117,5.93446313,0.01518202,0.06978239,0.07595411,0.80262391,0.32074551,0.24007183
-5.83791896,7.27655701,0.81726040,5.85464037,0.01606873,0.07254272,0.07741262,0.81046850,0.33325634,0.24084520
-5.83191596,7.23433262,0.85244437,5.78486476,0.01698026,0.07536711,0.07875069,0.81873605,0.34584287,0.24133815
-5.82591296,7.20230738,0.88807419,5.72505410,0.01790224,0.07818114,0.07997759,0.82726384,0.35837845,0.24161024
-5.81990995,7.17992967,0.92356887,5.67494096,0.01881981,0.08091034,0.08110412,0.83590091,0.37074445,0.24172604
-5.81390695,7.16646526,0.95834799,5.63405768,0.01971800,0.08348163,0.08214190,0.84450979,0.38283265,0.24175221
-5.80790395,7.16099157,0.99184614,5.60172737,0.02058224,0.08582490,0.08310272,0.85296844,0.39454791,0.24175469
-5.80190095,7.16240049,1.02352816,5.57706237,0.02139878,0.08787466,0.08399794,0.86117228,0.40581080,0.24179623
-5.79589795,7.16941014,1.05290463,5.55897120,0.02215513,0.08957188,0.08483810,0.86903607,0.41656017,0.24193426
-5.78989495,7.18058630,1.07954684,5.54617477,0.02284048,0.09086569,0.08563258,0.87649558,0.42675529,0.24221920
-5.78389195,7.19437273,1.10310034,5.53723189,0.02344603,0.09171500,0.08638949,0.88350892,0.43637759,0.24269326
-5.77788894,7.20912993,1.12329649,5.53057379,0.02396522,0.09208990,0.08711566,0.89005726,0.44543156,0.24338962
-5.77188594,7.22318049,1.13996135,5.52454657,0.02439394,0.09197280,0.08781669,0.89614488,0.45394501,0.24433217
-5.76588294,7.23485943,1.15302127,5.51746006,0.02473054,0.09135921,0.08849719,0.90179849,0.46196824,0.24553554
-5.75987994,7.24256696,1.16250518,5.50764107,0.02497583,0.09025809,0.08916103,0.90706566,0.46957239,0.24700548
-5.75387694,7.24482138,1.16854311,5.49348869,0.02513286,0.08869185,0.08981156,0.91201256,0.47684678,0.24873950
-5.74787394,7.24030928,1.17136118,5.47352909,0.02520677,0.08669589,0.09045187,0.91672081,0.48389541,0.25072766
-5.74187094,7.22793076,1.17127336,5.44646710,0.02520434,0.08431765,0.09108498,0.92128381,0.49083287,0.25295345
-5.73586793,7.20683729,1.16867020,5.41123213,0.02513369,0.08161538,0.09171398,0.92580256,0.49777960,0.25539474
-5.72986493,7.17646032,1.16400529,5.36701604,0.02500381,0.07865654,0.09234208,0.93038121,0.50485699,0.25802470
-5.72386193,7.13652936,1.15778000,5.31330130,0.02482412,0.07551588,0.09297253,0.93512261,0.51218237,0.26081265
-5.71785893,7.08707859,1.15052715,5.24987778,0.02460398,0.07227337,0.09360850,0.94012393,0.51986433,0.26372487
-5.71185593,7.02844174,1.14279439,5.17684761,0.02435236,0.06901199,0.09425291,0.94547279,0.52799837,0.26672534
-5.70585293,6.96123569,1.13512779,5.09461789,0.02407739,0.06581546,0.09490816,0.95124383,0.53666336,0.26977643
-5.69984992,6.88633349,1.12805642,5.00388158,0.02378613,0.06276603,0.09557584,0.95749606,0.54591866,0.27283949
-5.69384692,6.80482818,1.12207807,4.90558773,0.02348435,0.05994229,0.09625647,0.96427090,0.55580225,0.27587549
-5.68784392,6.71798918,1.11764681,4.80090245,0.02317637,0.05741722,0.09694921,0.97159106,0.56632973,0.27884551
-5.68184092,6.62721297,1.11516217,4.69116264,0.02286506,0.05525637,0.09765171,0.97946013,0.57749427,0.28171138
-5.67583792,6.53397037,1.11496040,4.57782442,0.02255186,0.05351629,0.09835988,0.98786283,0.58926734,0.28443613
-5.66983492,6.43975245,1.11730754,4.46240894,0.02223694,0.05224322,0.09906785,0.99676582,0.60160011,0.28698459
-5.66383192,6.34601706,1.12239423,4.34644753,0.02191934,0.05147205,0.09976799,1.00611887,0.61442539,0.28932381
-5.65782891,6.25413807,1.13033223,4.23142872,0.02159726,0.05122552,0.10045093,1.01585624,0.62765992,0.29142358
-5.65182591,6.16535894,1.14115231,4.11874910,0.02126826,0.05151376,0.10110576,1.02589819,0.64120672,0.29325677
-5.64582291,6.08075216,1.15480358,4.00966974,0.02092962,0.05233406,0.10172024,1.03615242,0.65495756,0.29479964
-5.63981991,6.00118573,1.17115388,3.90527973,0.02057857,0.05367091,0.10228103,1.04651534,0.66879521,0.29603202
-5.63381691,5.92729777,1.18999146,3.80646786,0.02021256,0.05549633,0.10277404,1.05687326,0.68259546,0.29693744
-5.62781391,5.85947969,1.21102779,3.71390316,0.01982953,0.05777043,0.10318471,1.06710335,0.69622890,0.29750304
-5.62181091,5.79786862,1.23390159,3.62802466,0.01942809,0.06044225,0.10349839,1.07707450,0.70956237,0.29771949
-5.61580790,5.74234891,1.25818429,3.54904028,0.01900770,0.06345080,0.10370062,1.08664825,0.72246026,0.29758070
-5.60980490,5.69256277,1.28338694,3.47693458,0.01856878,0.06672641,0.10377753,1.09567967,0.73478553,0.29708354
-5.60380190,5.64792960,1.30896881,3.41148474,0.01811276,0.07019221,0.10371607,1.10401860,0.74640075,0.29622743
-5.59779890,5.60767340,1.33434761,3.35228380,0.01764218,0.07376586,0.10350434,1.11151118,0.75716913,0.29501401
-5.59179590,5.57085733,1.35891156,3.29877021,0.01716061,0.07736145,0.10313188,1.11800181,0.76695570,0.29344671
-5.58579290,5.53642445,1.38203300,3.25026241,0.01667264,0.08089157,0.10258986,1.12333566,0.77562871,0.29153047
-5.57978989,5.50324322,1.40308357,3.20599708,0.01618383,0.08426938,0.10187135,1.12736171,0.78306130,0.28927140
-5.57378689,5.47015632,1.42145044,3.16516967,0.01570057,0.08741079,0.10097149,1.12993624,0.78913344,0.28667667
-5.56778389,5.43603122,1.43655330,3.12697567,0.01523002,0.09023667,0.09988772,1.13092681,0.79373419,0.28375433
-5.56178089,5.39981051,1.44786142,3.09065117,0.01477996,0.09267482,0.09861987,1.13021644,0.79676418,0.28051340
-5.55577789,5.36056038,1.45491034,3.05551129,0.01435866,0.09466196,0.09717037,1.12770800,0.79813817,0.27696390
-5.54977489,5.31751524,1.45731730,3.02098491,0.01397473,0.09614541,0.09554432,1.12332840,0.79778771,0.27311705
-5.54377189,5.27011673,1.45479485,2.98664454,0.01363703,0.09708444,0.09374960,1.11703253,0.79566368,0.26898551
-5.53776888,5.21804545,1.44716193,2.95223003,0.01335446,0.09745141,0.09179692,1.10880670,0.79173857,0.26458366
-5.53176588,5.16124400,1.43435194,2.91766517,0.01313582,0.09723242,0.08969987,1.09867132,0.78600839,0.25992787
-5.52576288,5.09993009,1.41641714,2.88306640,0.01298968,0.09642756,0.08747490,1.08668265,0.77849417,0.25503687
-5.51975988,5.03459898,1.39352933,2.84874301,0.01292417,0.09505080,0.08514131,1.07293372,0.76924279,0.24993197
-5.51375688,4.96601487,1.36597650,2.81518871,0.01294683,0.09312939,0.08272118,1.05755394,0.75832730,0.24463734
-5.50775388,4.89519127,1.33415553,2.78306465,0.01306442,0.09070289,0.08023931,1.04070782,0.74584647,0.23918020
-5.50175088,4.82336095,1.29856129,2.75317431,0.01328274,0.08782188,0.07772304,1.02259254,0.73192377,0.23359099
-5.49574787,4.75193640,1.25977247,2.72643114,0.01360638,0.08454633,0.07520220,1.00343453,0.71670574,0.22790342
-5.48974487,4.68246244,1.21843467,2.70382011,0.01403861,0.08094378,0.07270889,0.98348531,0.70035975,0.22215454
-5.48374187,4.61656276,1.17524157,2.68635477,0.01458108,0.07708736,0.07027737,0.96301654,0.68307135,0.21638471
-5.47773887,4.55588265,1.13091491,2.67503151,0.01523373,0.07305377,0.06794383,0.94231461,0.66504118,0.21063746
-5.47173587,4.50203043,1.08618391,2.67078329,0.01599452,0.06892127,0.06574624,0.92167495,0.64648159,0.20495945
-5.46573287,4.45652026,1.04176529,2.67443478,0.01685938,0.06476777,0.06372417,0.90139614,0.62761309,0.19940019
-5.45972986,4.42071894,0.99834429,2.68666155,0.01782202,0.06066909,0.06191860,0.88177411,0.60866057,0.19401184
-5.45372686,4.39579926,0.95655760,2.70795517,0.01887392,0.05669745,0.06037168,0.86309657,0.58984960,0.18884892
-5.44772386,4.38270243,0.91697870,2.73859658,0.02000431,0.05292024,0.05912660,0.84563775,0.57140256,0.18396795
-5.44172086,4.38211133,0.88010604,2.77863931,0.02120024,0.04939909,0.05822729,0.82965363,0.55353493,0.17942705
-5.43571786,4.39443633,0.84635435,2.82790404,0.02244674,0.04618917,0.05771823,0.81537778,0.53645163,0.17528549
-5.42971486,4.41981455,0.81604926,2.88598530,0.02372701,0.04333893,0.05764414,0.80301780,0.52034351,0.17160314
-5.42371186,4.45812288,0.78942525,2.95227060,0.02502277,0.04088993,0.05804963,0.79275251,0.50538397,0.16843991
-5.41770885,4.50900434,0.76662676,3.02597148,0.02631462,0.03887708,0.05897881,0.78472988,0.49172594,0.16585508
-5.41170585,4.57190669,0.74771213,3.10616561,0.02758253,0.03732892,0.06047484,0.77906570,0.47949903,0.16390658
-5.40570285,4.64613128,0.73266024,3.19184786,0.02880637,0.03626810,0.06257932,0.77584308,0.46880709,0.16265025
-5.39969985,4.73088990,0.72137914,3.28198823,0.02996649,0.03571194,0.06533161,0.77511261,0.45972630,0.16213895
-5.39369685,4.82536610,0.71371638,3.37559339,0.03104428,0.03567296,0.06876806,0.77689325,0.45230364,0.16242171
-5.38769385,4.92877785,0.70947035,3.47176870,0.03202286,0.03615936,0.07292106,0.78117385,0.44655608,0.16354276
-5.38169085,5.04043734,0.70840220,3.56977692,0.03288758,0.03717547,0.07781796,0.78791515,0.44247032,0.16554052
-5.37568784,5.15980427,0.71024767,3.66909001,0.03362658,0.03872194,0.08347994,0.79705214,0.44000328,0.16844662
-5.36968484,5.28652872,0.71472841,3.76943055,0.03423122,0.04079591,0.08992065,0.80849666,0.43908329,0.17228470
-5.36368184,5.42048029,0.72156227,3.87079947,0.03469644,0.04339090,0.09714483,0.82214009,0.43961191,0.17706939
-5.35767884,5.56176070,0.73047215,3.97348787,0.03502094,0.04649652,0.10514689,0.83785577,0.44146645,0.18280505
-5.35167584,5.71069795,0.74119307,4.07807083,0.03520725,0.05009811,0.11390942,0.85550128,0.44450299,0.18948467
-5.34567284,5.86782107,0.75347731,4.18538274,0.03526162,0.05417611,0.12340180,0.87492010,0.44855989,0.19708863
-5.33966983,6.03381571,0.76709736,4.29647406,0.03519381,0.05870550,0.13357893,0.89594275,0.45346157,0.20558363
-5.33366683,6.20946191,0.78184679,4.41255124,0.03501664,0.06365511,0.14438015,0.91838728,0.45902246,0.21492160
-5.32766383,6.39555672,0.79753917,4.53490189,0.03474545,0.06898697,0.15572846,0.94205906,0.46505104,0.22503883
-5.32166083,6.59282548,0.81400507,4.66480877,0.03439750,0.07465582,0.16753019,0.96675004,0.47135373,0.23585523
-5.31565783,6.80182628,0.83108775,4.80345696,0.03399116,0.08060879,0.17967505,0.99223746,0.47773850,0.24727399
-5.30965483,7.02285332,0.84863770,4.95183892,0.03354517,0.08678530,0.19203683,1.01828240,0.48401831,0.25918151
-5.30365183,7.25584489,0.86650669,5.11066285,0.03307779,0.09311725,0.20447466,1.04462841,0.49001407,0.27144784
-5.29764882,7.50030209,0.88454177,5.28026972,0.03260606,0.09952965,0.21683502,1.07100041,0.49555723,0.28392765
-5.29164582,7.75522402,0.90257978,5.46056392,0.03214503,0.10594149,0.22895434,1.09710437,0.50049206,0.29646177
-5.28564282,8.01906458,0.92044289,5.65096231,0.03170718,0.11226710,0.24066228,1.12262802,0.50467750,0.30887942
-5.27963982,8.28971507,0.93793557,5.85036522,0.03130190,0.11841782,0.25178564,1.14724287,0.50798881,0.32100108
-5.27363682,8.56451537,0.95484346,6.05715218,0.03093516,0.12430401,0.26215274,1.17060780,0.51031894,0.33264197
-5.26763382,8.84029515,0.97093424,6.26920360,0.03060931,0.12983727,0.27159811,1.19237428,0.51157978,0.34361613
-5.26163082,9.11344471,0.98596074,6.48394856,0.03032310,0.13493292,0.27996747,1.21219329,0.51170330,0.35374104
-5.25562781,9.38001348,0.99966615,6.69843706,0.03007181,0.13951248,0.28712262,1.22972370,0.51064263,0.36284245
-5.24962481,9.63583241,1.01179123,6.90943419,0.02984766,0.14350610,0.29294612,1.24464203,0.50837304,0.37075951
-5.24362181,9.87665513,1.02208303,7.11353194,0.02964019,0.14685493,0.29734555,1.25665290,0.50489284,0.37734980
-5.23761881,10.09831159,1.03030488,7.30727377,0.02943691,0.14951310,0.30025713,1.26549997,0.50022414,0.38249410
-5.23161581,10.29686676,1.03624678,7.48728609,0.02922396,0.15144944,0.30164848,1.27097659,0.49441331,0.38610069
-5.22561281,10.46877692,1.03973593,7.65041054,0.02898681,0.15264863,0.30152040,1.27293562,0.48753116,0.38810899
-5.21960980,10.61103570,1.04064643,7.79383069,0.02871105,0.15311190,0.29990749,1.27129776,0.47967261,0.38849218
-5.21360680,10.72130277,1.03890765,7.91518737,0.02838307,0.15285716,0.29687768,1.26605790,0.47095583,0.38725891
-5.20760380,10.79800884,1.03451081,8.01267714,0.02799074,0.15191845,0.29253048,1.25728886,0.46152068,0.38445364
-5.20160080,10.84043179,1.02751307,8.08512965,0.02752396,0.15034496,0.28699412,1.24514236,0.45152650,0.38015590
-5.19559780,10.84874049,1.01803899,8.13206044,0.02697516,0.14819938,0.28042168,1.22984679,0.44114904,0.37447815
-5.18959480,10.82400428,1.00627910,8.15369745,0.02633959,0.14555594,0.27298626,1.21170192,0.43057679,0.36756249
-5.18359180,10.76816832,0.99248556,8.15098041,0.02561556,0.14249793,0.26487552,1.19107069,0.42000651,0.35957629
-5.17758879,10.68399627,0.97696505,8.12553402,0.02480445,0.13911513,0.25628569,1.16836821,0.40963832,0.35070683
-5.17158579,10.57498361,0.96006925,8.07961700,0.02391062,0.13550094,0.24741540,1.14404871,0.39967024,0.34115536
-5.16558279,10.44524641,0.94218331,8.01604994,0.02294122,0.13174961,0.23845949,1.11859078,0.39029264,0.33113055
-5.15957979,10.29939098,0.92371285,7.93812602,0.02190585,0.12795347,0.22960309,1.09248183,0.38168262,0.32084183
-5.15357679,10.14237093,0.90507017,7.84950919,0.02081610,0.12420045,0.22101622,1.06620224,0.37399854,0.31049289
-5.14757379,9.97933794,0.88666027,7.75412438,0.01968510,0.12057183,0.21284899,1.04021011,0.36737514,0.30027536
-5.14157079,9.81549290,0.86886741,7.65604470,0.01852696,0.11714033,0.20522777,1.01492728,0.36191915,0.29036327
-5.13556778,9.65594315,0.85204275,7.55937991,0.01735627,0.11396867,0.19825222,0.99072714,0.35770587,0.28090824
-5.12956478,9.50557084,0.83649363,7.46817009,0.01618750,0.11110853,0.19199336,0.96792477,0.35477668,0.27203567
-5.12356178,9.36891649,0.82247498,7.38628769,0.01503457,0.10859994,0.18649280,0.94676980,0.35313770,0.26384202
-5.11755878,9.25008050,0.81018310,7.31735006,0.01391037,0.10647115,0.18176291,0.92744213,0.35275963,0.25639333
-5.11155578,9.15264407,0.79975200,7.26464416,0.01282642,0.10473879,0.17778806,0.91005064,0.35357875,0.24972484
-5.10555278,9.07960979,0.79125232,7.23106355,0.01179257,0.10340847,0.17452673,0.89463461,0.35549913,0.24384185
-5.09954977,9.03336123,0.78469276,7.21905783,0.01081678,0.10247563,0.17191447,0.88116787,0.35839582,0.23872154
-5.09354677,9.01563960,0.78002372,7.23059335,0.00990507,0.10192657,0.16986744,0.86956502,0.36211905,0.23431578
-5.08754377,9.02753520,0.77714289,7.26712393,0.00906147,0.10173968,0.16828648,0.85968951,0.36649914,0.23055472
-5.08154077,9.06949098,0.77590231,7.32957024,0.00828809,0.10188672,0.16706150,0.85136295,0.37135189,0.22735092
-5.07553777,9.14131517,0.77611645,7.41830606,0.00758525,0.10233413,0.16607602,0.84437504,0.37648438,0.22460384
-5.06953477,9.24220056,0.77757088,7.53315028,0.00695170,0.10304431,0.16521171,0.83849379,0.38170078,0.22220457
-5.06353177,9.37074807,0.78003095,7.67336363,0.00638484,0.10397676,0.16435273,0.83347532,0.38680801,0.22004048
-5.05752876,9.52499313,0.78325013,7.83764973,0.00588103,0.10508918,0.16338975,0.82907288,0.39162101,0.21799964
-5.05152576,9.70243395,0.78697764,8.02416060,0.00543583,0.10633838,0.16222358,0.82504482,0.39596743,0.21597488
-5.04552276,9.90006174,0.79096500,8.23050736,0.00504435,0.10768107,0.16076816,0.82116104,0.39969160,0.21386735
-5.03951976,10.11439355,0.79497142,8.45377741,0.00470150,0.10907443,0.15895297,0.81720803,0.40265760,0.21158939
-5.03351676,10.34150917,0.79876782,8.69055965,0.00440230,0.11047663,0.15672474,0.81299223,0.40475142,0.20906677
-5.02751376,10.57709384,0.80213967,8.93697974,0.00414209,0.11184715,0.15404848,0.80834191,0.40588217,0.20624012
-5.02151076,10.81648895,0.80488859,9.18874716,0.00391678,0.11314710,0.15090772,0.80310774,0.40598237,0.20306577
-5.01550775,11.05475279,0.80683299,9.44121576,0.00372299,0.11433934,0.14730420,0.79716213,0.40500741,0.19951575
-5.00950475,11.28673302,0.80780807,9.68945894,0.00355820,0.11538873,0.14325684,0.79039789,0.40293430,0.19557727
-5.00350175,11.50715203,0.80766532,9.92835990,0.00342088,0.11626227,0.13880029,0.78272627,0.39975980,0.19125168
-4.99749875,11.71070558,0.80627203,10.15271649,0.00331052,0.11692933,0.13398291,0.77407491,0.39549829,0.18655296
-4.99149575,11.89217392,0.80351089,10.35735923,0.00322769,0.11736186,0.12886459,0.76438594,0.39017929,0.18150594
-4.98549275,12.04654368,0.79928014,10.53727999,0.00317400,0.11753481,0.12351418,0.75361451,0.38384508,0.17614442
-4.97948974,12.16913738,0.79349432,10.68776758,0.00315213,0.11742644,0.11800704,0.74172791,0.37654843,0.17050912
-4.97348674,12.25574683,0.78608576,10.80454597,0.00316577,0.11701882,0.11242240,0.72870555,0.36835057,0.16464576
-4.96748374,12.30276522,0.77700694,10.88390973,0.00321953,0.11629833,0.10684097,0.71453973,0.35931961,0.15860328
-4.96148074,12.30731247,0.76623343,10.92285110,0.00331897,0.11525615,0.10134266,0.69923719,0.34952935,0.15243228
-4.95547774,12.26734810,0.75376758,10.91917284,0.00347043,0.11388882,0.09600463,0.68282141,0.33905860,0.14618365
-4.94947474,12.18176562,0.73964244,10.87158135,0.00368107,0.11219861,0.09089958,0.66533528,0.32799088,0.13990757
-4.94347174,12.05046330,0.72392581,10.77975502,0.00395877,0.11019393,0.08609437,0.64684421,0.31641456,0.13365273
-4.93746873,11.87438689,0.70672410,10.64438390,0.00431211,0.10788952,0.08164895,0.62743902,0.30442320,0.12746581
-4.93146573,11.65554084,0.68818566,10.46717786,0.00475039,0.10530650,0.07761565,0.60723871,0.29211616,0.12139122
-4.92546273,11.39696641,0.66850328,10.25084202,0.00528361,0.10247219,0.07403868,0.58639255,0.27959916,0.11547093
-4.91945973,11.10268629,0.64791563,9.99901957,0.00592251,0.09941981,0.07095394,0.56508141,0.26698479,0.10974449
-4.91345673,10.77761736,0.62670752,9.71620411,0.00667867,0.09618788,0.06838899,0.54351808,0.25439285,0.10424907
-4.90745373,10.42745447,0.60520865,9.40762464,0.00756456,0.09281942,0.06636323,0.52194646,0.24195038,0.09901956
-4.90145073,10.05852992,0.58379106,9.07910814,0.00859367,0.08936105,0.06488817,0.50063957,0.22979131,0.09408855
-4.89544772,9.67765410,0.56286504,8.73692519,0.00978064,0.08586185,0.06396783,0.47989635,0.21805570,0.08948636
-4.88944472,9.29194393,0.54287380,8.38762530,0.01114136,0.08237218,0.06359917,0.46003737,0.20688859,0.08524090
-4.88344172,8.90864562,0.52428690,8.03786830,0.01269311,0.07894241,0.06377258,0.44139953,0.19643835,0.08137755
-4.87743872,8.53495880,0.50759255,7.69425853,0.01445466,0.07562169,0.06447240,0.42432990,0.18685474,0.07791883
-4.87143572,8.17786804,0.49328920,7.36318763,0.01644628,0.07245676,0.06567747,0.40917897,0.17828651,0.07488413
-4.86543272,7.84398736,0.48187629,7.05069118,0.01868975,0.06949079,0.06736162,0.39629333,0.17087882,0.07228932
-4.85942971,7.53942205,0.47384457,6.76232307,0.02120822,0.06676251,0.06949427,0.38600820,0.16477033,0.07014641
-4.85342671,7.26965080,0.46966607,6.50305042,0.02402599,0.06430540,0.07204093,0.37863978,0.16009030,0.06846310
-4.84742371,7.03942988,0.46978374,6.27717043,0.02716816,0.06214709,0.07496375,0.37447770,0.15695544,0.06724253
-4.84142071,6.85271969,0.47460103,6.08824921,0.03066005,0.06030903,0.07822204,0.37377767,0.15546689,0.06648290
-4.83541771,6.71263293,0.48447140,5.93908161,0.03452653,0.05880628,0.08177276,0.37675443,0.15570717,0.06617733
-4.82941471,6.62140255,0.49968792,5.83167015,0.03879114,0.05764758,0.08557101,0.38357510,0.15773734,0.06631363
-4.82341171,6.58036707,0.52047301,5.76722035,0.04347501,0.05683547,0.08957042,0.39435310,0.16159424,0.06687429
-4.81740870,6.58997068,0.54696850,5.74614968,0.04859564,0.05636669,0.09372361,0.40914257,0.16728813,0.06783647
-4.81140570,6.64977517,0.57922626,5.76810717,0.05416558,0.05623254,0.09798241,0.42793361,0.17480049,0.06917211
-4.80540270,6.75848151,0.61719958,5.83200100,0.06019095,0.05641942,0.10229826,0.45064835,0.18408240,0.07084811
-4.79939970,6.91395905,0.66073566,5.93603218,0.06666994,0.05690936,0.10662233,0.47713793,0.19505332,0.07282655
-4.79339670,7.11328138,0.70956957,6.07773254,0.07359143,0.05768054,0.11090579,0.50718084,0.20760048,0.07506508
-4.78739370,7.35276837,0.76332020,6.25400674,0.08093356,0.05870785,0.11509993,0.54048247,0.22157896,0.07751727
-4.78139070,7.62803485,0.82148848,6.46117810,0.08866263,0.05996335,0.11915633,0.57667631,0.23681259,0.08013318
-4.77538769,7.93404702,0.88345850,6.69503907,0.09673220,0.06141680,0.12302706,0.61532696,0.25309556,0.08285986
-4.76938469,8.26518808,0.94850185,6.95090763,0.10508258,0.06303602,0.12666487,0.65593499,0.27019512,0.08564207
-4.76338169,8.61533464,1.01578551,7.22369093,0.11364075,0.06478732,0.13002351,0.69794383,0.28785507,0.08842304
-4.75737869,8.97794554,1.08438352,7.50795771,0.12232077,0.06663586,0.13305813,0.74074885,0.30580026,0.09114536
-4.75137569,9.34616404,1.15329254,7.79802059,0.13102475,0.06854607,0.13572572,0.78370833,0.32374193,0.09375191
-4.74537269,9.71293381,1.22145113,8.08802891,0.13964436,0.07048195,0.13798576,0.82615641,0.34138385,0.09618690
-4.73936968,10.07112810,1.28776240,8.37207186,0.14806291,0.07240756,0.13980094,0.86741761,0.35842910,0.09839704
-4.73336668,10.41369027,1.35111958,8.64429093,0.15615793,0.07428739,0.14113794,0.90682259,0.37458731,0.10033264
-4.72736368,10.73378306,1.41043376,8.89899968,0.16380419,0.07608689,0.14196831,0.94372482,0.38958211,0.10194878
-4.72136068,11.02494240,1.46466287,9.13080776,0.17087711,0.07777295,0.14226941,0.97751729,0.40315858,0.10320647
-4.71535768,11.28123099,1.51284083,9.33474542,0.17725634,0.07931449,0.14202532,1.00764904,0.41509032,0.10407366
-4.70935468,11.49738607,1.55410580,9.50638401,0.18282946,0.08068303,0.14122769,1.03364055,0.42518601,0.10452623
-4.70335168,11.66895523,1.58772633,9.64194776,0.18749561,0.08185326,0.13987646,1.05509755,0.43329502,0.10454868
-4.69734867,11.79241450,1.61312429,9.73841164,0.19116888,0.08280363,0.13798052,1.07172257,0.43931195,0.10413471
-4.69134567,11.86526290,1.62989350,9.79358089,0.19378133,0.08351689,0.13555805,1.08332373,0.44317989,0.10328753
-4.68534267,11.88608887,1.63781327,9.80614804,0.19528545,0.08398055,0.13263670,1.08982038,0.44489210,0.10201986
-4.67933967,11.85460475,1.63685612,9.77572413,0.19565603,0.08418726,0.12925347,1.09124535,0.44449230,0.10035366
-4.67333667,11.77164722,1.62718938,9.70284230,0.19489123,0.08413510,0.12545434,1.08774363,0.44207333,0.09831959
-4.66733367,11.63914296,1.60917053,9.58893286,0.19301288,0.08382773,0.12129357,1.07956762,0.43777432,0.09595614
-4.66133067,11.46004076,1.58333643,9.43627054,0.19006598,0.08327444,0.11683280,1.06706909,0.43177657,0.09330857
-4.65532766,11.23821273,1.55038706,9.24789605,0.18611738,0.08248998,0.11213980,1.05068830,0.42429827,0.09042761
-4.64932466,10.97832889,1.51116441,9.02751529,0.18125370,0.08149436,0.10728714,1.03094072,0.41558830,0.08736798
-4.64332166,10.68571084,1.46662749,8.77938065,0.17557868,0.08031249,0.10235059,1.00840204,0.40591948,0.08418684
