energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.14857429,1.28873595,0.16059016,0.72154114,0.46025530,0.25730614,0.03031590,0.03616738,0.03803751,0.17184244
-3.14257129,1.24123666,0.16024278,0.69274768,0.44525279,0.25071625,0.03012173,0.03445593,0.03645425,0.16007845
-3.13656828,1.19967387,0.16032622,0.66667682,0.43400972,0.24573419,0.02997838,0.03276494,0.03492026,0.14974453
-3.13056528,1.16430734,0.16083503,0.64347095,0.42648036,0.24242052,0.02989073,0.03111598,0.03345139,0.14091549
-3.12456228,1.13533596,0.16175378,0.62324307,0.42258847,0.24081942,0.02986179,0.02952967,0.03206118,0.13365684
-3.11855928,1.11289800,0.16305703,0.60607512,0.42223008,0.24096114,0.02989256,0.02802511,0.03076068,0.12802410
-3.11255628,1.09707369,0.16470983,0.59201759,0.42527678,0.24286507,0.02998201,0.02661956,0.02955849,0.12406221
-3.10655328,1.08789002,0.16666887,0.58109049,0.43157937,0.24654325,0.03012717,0.02532811,0.02846076,0.12180482
-3.10055028,1.08532746,0.16888409,0.57328546,0.44097176,0.25200411,0.03032333,0.02416353,0.02747145,0.12127359
-3.09454727,1.08932775,0.17130081,0.56856888,0.45327483,0.25925617,0.03056435,0.02313616,0.02659257,0.12247743
-3.08854427,1.09980244,0.17386217,0.56688575,0.46830012,0.26831134,0.03084302,0.02225389,0.02582453,0.12541164
-3.08254127,1.11664092,0.17651177,0.56816383,0.48585317,0.27918749,0.03115154,0.02152231,0.02516653,0.13005693
-3.07653827,1.13971752,0.17919631,0.57231775,0.50573610,0.29191009,0.03148197,0.02094475,0.02461689,0.13637853
-3.07053527,1.16889655,0.18186807,0.57925265,0.52774943,0.30651254,0.03182665,0.02052253,0.02417346,0.14432519
-3.06453227,1.20403477,0.18448703,0.58886694,0.55169298,0.32303504,0.03217867,0.02025509,0.02383392,0.15382825
-3.05852926,1.24498069,0.18702249,0.60105390,0.57736562,0.34152186,0.03253219,0.02014020,0.02359598,0.16480088
-3.05252626,1.29157041,0.18945398,0.61570191,0.60456411,0.36201702,0.03288266,0.02017411,0.02345755,0.17713751
-3.04652326,1.34361994,0.19177152,0.63269317,0.63308086,0.38455835,0.03322701,0.02035165,0.02341675,0.19071354
-3.04052026,1.40091435,0.19397503,0.65190090,0.66270101,0.40917023,0.03356358,0.02066633,0.02347185,0.20538545
-3.03451726,1.46319413,0.19607302,0.67318530,0.69319886,0.43585522,0.03389201,0.02111033,0.02362109,0.22099133
-3.02851426,1.53013974,0.19808057,0.69638839,0.72433413,0.46458509,0.03421302,0.02167454,0.02386239,0.23735198
-3.02251126,1.60135535,0.20001670,0.72132827,0.75584825,0.49529161,0.03452798,0.02234846,0.02419307,0.25427249
-3.01650825,1.67635293,0.20190142,0.74779318,0.78746126,0.52785778,0.03483851,0.02312013,0.02460943,0.27154446
-3.01050525,1.75453818,0.20375246,0.77553601,0.81886951,0.56211004,0.03514598,0.02397609,0.02510635,0.28894870
-3.00450225,1.83519948,0.20558216,0.80426969,0.84974458,0.59781204,0.03545099,0.02490131,0.02567701,0.30625856
-2.99849925,1.91750125,0.20739444,0.83366410,0.87973381,0.63466064,0.03575289,0.02587916,0.02631250,0.32324354
-2.99249625,2.00048271,0.20918240,0.86334496,0.90846251,0.67228448,0.03604942,0.02689145,0.02700166,0.33967344
-2.98649325,2.08306301,0.21092641,0.89289501,0.93553810,0.71024563,0.03633632,0.02791857,0.02773096,0.35532255
-2.98049025,2.16405301,0.21259313,0.92185781,0.96055610,0.74804445,0.03660720,0.02893966,0.02848453,0.36997409
-2.97448724,2.24217412,0.21413537,0.94974418,0.98310787,0.78512785,0.03685351,0.02993287,0.02924435,0.38342444
-2.96848424,2.31608359,0.21549290,0.97604128,1.00278992,0.82090073,0.03706463,0.03087583,0.02999055,0.39548728
-2.96248124,2.38440578,0.21659417,1.00022396,1.01921429,0.85474035,0.03722815,0.03174599,0.03070189,0.40599734
-2.95647824,2.44576815,0.21735894,1.02176807,1.03201976,0.88601312,0.03733034,0.03252125,0.03135632,0.41481358
-2.95047524,2.49884057,0.21770152,1.04016518,1.04088322,0.91409321,0.03735665,0.03318046,0.03193165,0.42182185
-2.94447224,2.54237627,0.21753461,1.05493796,1.04553065,0.93838213,0.03729237,0.03370409,0.03240629,0.42693686
-2.93846923,2.57525248,0.21677340,1.06565563,1.04574729,0.95832851,0.03712334,0.03407477,0.03276002,0.43010327
-2.93246623,2.59650882,0.21533979,1.07194853,1.04138629,0.97344709,0.03683666,0.03427787,0.03297470,0.43129619
-2.92646323,2.60538169,0.21316635,1.07352132,1.03237550,0.98333605,0.03642137,0.03430203,0.03303500,0.43052068
-2.92046023,2.60133277,0.21020003,1.07016392,1.01872195,0.98769185,0.03586910,0.03413953,0.03292896,0.42781068
-2.91445723,2.58407028,0.20640508,1.06175983,1.00051378,0.98632084,0.03517460,0.03378660,0.03264852,0.42322717
-2.90845423,2.55356195,0.20176539,1.04829114,0.97791947,0.97914709,0.03433610,0.03324359,0.03218979,0.41685578
-2.90245123,2.51003906,0.19628579,1.02984032,0.95118445,0.96621609,0.03335560,0.03251500,0.03155326,0.40880391
-2.89644822,2.45399125,0.18999253,1.00658845,0.92062502,0.94769401,0.03223893,0.03160933,0.03074376,0.39919748
-2.89044522,2.38615254,0.18293276,0.97881001,0.88662017,0.92386281,0.03099568,0.03053886,0.02977034,0.38817751
-2.88444222,2.30747910,0.17517307,0.94686469,0.84960132,0.89511122,0.02963896,0.02931923,0.02864587,0.37589653
-2.87843922,2.21912009,0.16679732,0.91118648,0.81004071,0.86192223,0.02818500,0.02796890,0.02738661,0.36251513
-2.87243622,2.12238276,0.15790372,0.87227052,0.76843883,0.82485763,0.02665268,0.02650866,0.02601162,0.34819852
-2.86643322,2.01869363,0.14860147,0.83065860,0.72531150,0.78454032,0.02506293,0.02496087,0.02454204,0.33311344
-2.86043022,1.90955745,0.13900707,0.78692365,0.68117699,0.74163535,0.02343811,0.02334882,0.02300045,0.31742528
-2.85442721,1.79651565,0.12924049,0.74165414,0.63654393,0.69683033,0.02180128,0.02169608,0.02141005,0.30129567
-2.84842421,1.68110614,0.11942147,0.69543893,0.59190023,0.65081624,0.02017563,0.02002577,0.01979403,0.28488032
-2.84242121,1.56482580,0.10966600,0.64885310,0.54770349,0.60426925,0.01858379,0.01836002,0.01817482,0.26832740
-2.83641821,1.44909712,0.10008321,0.60244535,0.50437315,0.55783434,0.01704730,0.01671939,0.01657356,0.25177617
-2.83041521,1.33523975,0.09077278,0.55672721,0.46228458,0.51211113,0.01558613,0.01512250,0.01500957,0.23535604
-2.82441221,1.22444795,0.08182288,0.51216441,0.42176507,0.46764233,0.01421827,0.01358562,0.01349997,0.21918600
-2.81840920,1.11777398,0.07330881,0.46917050,0.38309191,0.42490514,0.01295953,0.01212251,0.01205946,0.20337416
-2.81240620,1.01611767,0.06529219,0.42810272,0.34649225,0.38430546,0.01182326,0.01074428,0.01070009,0.18801773
-2.80640320,0.92022179,0.05782081,0.38926002,0.31214472,0.34617503,0.01082036,0.00945941,0.00943130,0.17320301
-2.80040020,0.83067295,0.05092903,0.35288314,0.28018246,0.31077121,0.00995926,0.00827378,0.00825994,0.15900562
-2.79439720,0.74790711,0.04463865,0.31915637,0.25069743,0.27827912,0.00924602,0.00719091,0.00719048,0.14549083
-2.78839420,0.67221921,0.03896020,0.28821091,0.22374565,0.24881581,0.00868455,0.00621213,0.00622521,0.13271395
-2.78239120,0.60377592,0.03389451,0.26012929,0.19935311,0.22243600,0.00827679,0.00533695,0.00536457,0.12072080
-2.77638819,0.54263071,0.02943455,0.23495079,0.17752209,0.19913913,0.00802300,0.00456328,0.00460744,0.10954829
-2.77038519,0.48874053,0.02556727,0.21267741,0.15823760,0.17887706,0.00792208,0.00388785,0.00395154,0.09922496
-2.76438219,0.44198316,0.02227556,0.19328015,0.14147375,0.16156235,0.00797190,0.00330651,0.00339377,0.08977165
-2.75837919,0.40217477,0.01954013,0.17670545,0.12719989,0.14707657,0.00816961,0.00281460,0.00293056,0.08120225
-2.75237619,0.36908700,0.01734121,0.16288141,0.11538622,0.13527848,0.00851198,0.00240719,0.00255821,0.07352439
-2.74637319,0.34246312,0.01566014,0.15172384,0.10600881,0.12601177,0.00899573,0.00207943,0.00227313,0.06674032
-2.74037019,0.32203285,0.01448067,0.14314172,0.09905390,0.11911229,0.00961782,0.00182674,0.00207214,0.06084771
-2.73436718,0.30752569,0.01379003,0.13704224,0.09452133,0.11441458,0.01037574,0.00164505,0.00195266,0.05584058
-2.72836418,0.29868229,0.01357970,0.13333505,0.09242700,0.11175764,0.01126771,0.00153092,0.00191281,0.05171012
-2.72236118,0.29526389,0.01384588,0.13193583,0.09280436,0.11098990,0.01229289,0.00148166,0.00195155,0.04844556
-2.71635818,0.29705965,0.01458962,0.13276895,0.09570479,0.11197336,0.01345153,0.00149543,0.00206869,0.04603490
-2.71035518,0.30389172,0.01581673,0.13576934,0.10119685,0.11458695,0.01474499,0.00157123,0.00226486,0.04446561
-2.70435218,0.31561811,0.01753731,0.14088332,0.10936450,0.11872903,0.01617576,0.00170891,0.00254148,0.04372511
-2.69834917,0.33213337,0.01976506,0.14806861,0.12030411,0.12431922,0.01774739,0.00190912,0.00290062,0.04380110
-2.69234617,0.35336704,0.02251629,0.15729329,0.13412054,0.13129944,0.01946427,0.00217324,0.00334482,0.04468170
-2.68634317,0.37928015,0.02580881,0.16853389,0.15092229,0.13963427,0.02133140,0.00250332,0.00387698,0.04635537
-2.68034017,0.40985978,0.02966053,0.18177268,0.17081584,0.14931080,0.02335399,0.00290190,0.00450005,0.04881054
-2.67433717,0.44511214,0.03408806,0.19699417,0.19389950,0.16033783,0.02553712,0.00337197,0.00521689,0.05203516
-2.66833417,0.48505433,0.03910512,0.21418107,0.22025692,0.17274469,0.02788515,0.00391679,0.00602997,0.05601592
-2.66233117,0.52970528,0.04472105,0.23330982,0.24995055,0.18657967,0.03040123,0.00453976,0.00694116,0.06073743
-2.65632816,0.57907631,0.05093937,0.25434603,0.28301549,0.20190815,0.03308670,0.00524434,0.00795151,0.06618127
-2.65032516,0.63316175,0.05775642,0.27723984,0.31945384,0.21881057,0.03594058,0.00603387,0.00906103,0.07232503
-2.64432216,0.69193021,0.06516022,0.30192177,0.35923002,0.23738026,0.03895897,0.00691156,0.01026854,0.07914134
-2.63831916,0.75531688,0.07312968,0.32829905,0.40226735,0.25772125,0.04213462,0.00788030,0.01157151,0.08659707
-2.63231616,0.82321729,0.08163398,0.35625279,0.44844595,0.27994606,0.04545657,0.00894267,0.01296602,0.09465270
-2.62631316,0.89548289,0.09063237,0.38563619,0.49760229,0.30417344,0.04890989,0.01010086,0.01444665,0.10326183
-2.62031016,0.97191865,0.10007439,0.41627389,0.54953039,0.33052617,0.05247556,0.01135664,0.01600657,0.11237112
-2.61430715,1.05228262,0.10990036,0.44796257,0.60398451,0.35912865,0.05613055,0.01271133,0.01763750,0.12192035
-2.60830415,1.13628751,0.12004227,0.48047285,0.66068340,0.39010439,0.05984805,0.01416580,0.01932993,0.13184289
-2.60230115,1.22360388,0.13042501,0.51355228,0.71931558,0.42357314,0.06359780,0.01572044,0.02107313,0.14206644
-2.59629815,1.31386463,0.14096781,0.54692949,0.77954547,0.45964747,0.06734667,0.01737516,0.02285543,0.15251396
-2.59029515,1.40667034,0.15158586,0.58031912,0.84101999,0.49842890,0.07105929,0.01912938,0.02466431,0.16310490
-2.58429215,1.50159472,0.16219206,0.61342728,0.90337489,0.54000320,0.07469877,0.02098198,0.02648668,0.17375642
-2.57828914,1.59818988,0.17269877,0.64595738,0.96624077,0.58443498,0.07822754,0.02293127,0.02830897,0.18438485
-2.57228614,1.69599075,0.18301943,0.67761585,1.02924799,0.63176154,0.08160812,0.02497497,0.03011741,0.19490700
-2.56628314,1.79451827,0.19307015,0.70811763,1.09203043,0.68198611,0.08480394,0.02711009,0.03189810,0.20524149
-2.56028014,1.89328129,0.20277097,0.73719106,1.15422770,0.73507062,0.08778007,0.02933295,0.03363719,0.21530999
-2.55427714,1.99177709,0.21204694,0.76458205,1.21548589,0.79092858,0.09050388,0.03163906,0.03532098,0.22503821
-2.54827414,2.08949080,0.22082889,0.79005739,1.27545687,0.84941818,0.09294556,0.03402317,0.03693602,0.23435690
-2.54227114,2.18589408,0.22905405,0.81340721,1.33379648,0.91033651,0.09507853,0.03647923,0.03846915,0.24320255
-2.53626813,2.28044395,0.23666632,0.83444659,1.39016196,0.97341529,0.09687978,0.03900050,0.03990758,0.25151810
-2.53026513,2.37258230,0.24361649,0.85301647,1.44420920,1.03831880,0.09833001,0.04157964,0.04123900,0.25925354
-2.52426213,2.46173720,0.24986233,0.86898405,1.49559045,1.10464476,0.09941371,0.04420899,0.04245158,0.26636643
-2.51825913,2.54732664,0.25536862,0.88224285,1.54395306,1.17192842,0.10011918,0.04688077,0.04353414,0.27282258
-2.51225613,2.62876559,0.26010737,0.89271275,1.58893991,1.23965058,0.10043846,0.04958753,0.04447628,0.27859667
-2.50625313,2.70547679,0.26405802,0.90034003,1.63019189,1.30724942,0.10036724,0.05232258,0.04526851,0.28367310
-2.50025013,2.77690552,0.26720791,0.90509782,1.66735295,1.37413633,0.09990475,0.05508050,0.04590252,0.28804689
-2.49424712,2.84253819,0.26955287,0.90698675,1.70007764,1.43971521,0.09905374,0.05785766,0.04637141,0.29172462
-2.48824412,2.90192411,0.27109804,0.90603613,1.72804122,1.50340479,0.09782037,0.06065282,0.04666993,0.29472556
-2.48224112,2.95469954,0.27185881,0.90230530,1.75095174,1.56466291,0.09621421,0.06346759,0.04679480,0.29708259
-2.47623812,3.00061273,0.27186175,0.89588514,1.76856378,1.62301171,0.09424823,0.06630689,0.04674499,0.29884306
-2.47023512,3.03954809,0.27114554,0.88689951,1.78069282,1.67806228,0.09193881,0.06917927,0.04652193,0.30006939
-2.46423212,3.07154794,0.26976175,0.87550630,1.78722947,1.72953741,0.08930577,0.07209699,0.04612975,0.30083919
-2.45822911,3.09682977,0.26777528,0.86189774,1.78815241,1.77729080,0.08637231,0.07507604,0.04557538,0.30124490
-2.45222611,3.11579726,0.26526437,0.84629980,1.78353915,1.82132138,0.08316496,0.07813574,0.04486862,0.30139276
-2.44622311,3.12904354,0.26232008,0.82897035,1.77357355,1.86178147,0.07971342,0.08129826,0.04402205,0.30140100
-2.44022011,3.13734542,0.25904514,0.81019587,1.75854942,1.89897781,0.07605029,0.08458775,0.04305089,0.30139735
-2.43421711,3.14164807,0.25555218,0.79028669,1.73886957,1.93336478,0.07221075,0.08802931,0.04197266,0.30151561
-2.42821411,3.14303990,0.25196116,0.76957076,1.71504005,1.96552979,0.06823209,0.09164769,0.04080683,0.30189167
-2.42221111,3.14271829,0.24839626,0.74838604,1.68765961,1.99617091,0.06415313,0.09546588,0.03957430,0.30265882
-2.41620810,3.14194727,0.24498219,0.72707183,1.65740474,2.02606770,0.06001357,0.09950353,0.03829680,0.30394258
-2.41020510,3.14200904,0.24184010,0.70595938,1.62501073,2.05604638,0.05585321,0.10377539,0.03699632,0.30585547
-2.40420210,3.14415143,0.23908319,0.68536215,1.59124995,2.08694090,0.05171126,0.10828984,0.03569436,0.30849158
-2.39819910,3.14953406,0.23681239,0.66556633,1.55690806,2.11955190,0.04762546,0.11304745,0.03441136,0.31192163
-2.39219610,3.15917595,0.23511215,0.64682194,1.52275955,2.15460564,0.04363137,0.11803993,0.03316601,0.31618850
-2.38619310,3.17390741,0.23404668,0.62933525,1.48954380,2.19271507,0.03976167,0.12324923,0.03197473,0.32130355
-2.38019010,3.19432903,0.23365684,0.61326264,1.45794278,2.23434507,0.03604551,0.12864719,0.03085120,0.32724416
-2.37418709,3.22077989,0.23395780,0.59870656,1.42856147,2.27978399,0.03250805,0.13419549,0.02980600,0.33395234
-2.36818409,3.25331710,0.23493775,0.58571361,1.40191190,2.32912279,0.02917008,0.13984609,0.02884638,0.34133491
-2.36218109,3.29170780,0.23655767,0.57427496,1.37840145,2.38224314,0.02604784,0.14554225,0.02797618,0.34926499
-2.35617809,3.33543416,0.23875224,0.56432913,1.35832573,2.43881516,0.02315294,0.15121982,0.02719588,0.35758503
-2.35017509,3.38371137,0.24143186,0.55576685,1.34186625,2.49830488,0.02049248,0.15680907,0.02650277,0.36611115
-2.34417209,3.43551758,0.24448583,0.54843798,1.32909257,2.55999106,0.01806929,0.16223682,0.02589129,0.37463875
-2.33816908,3.48963445,0.24778635,0.54215984,1.31996863,2.62299056,0.01588227,0.16742878,0.02535339,0.38294904
-2.33216608,3.54469610,0.25119340,0.53672677,1.31436265,2.68629081,0.01392687,0.17231207,0.02487907,0.39081633
-2.32616308,3.59924405,0.25456013,0.53192023,1.31205980,2.74878783,0.01219558,0.17681774,0.02445686,0.39801579
-2.32016008,3.65178532,0.25773855,0.52751903,1.31277677,2.80932774,0.01067853,0.18088321,0.02407445,0.40433114
-2.31415708,3.70085094,0.26058533,0.52330922,1.31617749,2.86674979,0.00936407,0.18445443,0.02371925,0.40956227
-2.30815408,3.74505185,0.26296731,0.51909299,1.32188900,2.91992875,0.00823933,0.18748785,0.02337892,0.41353213
-2.30215108,3.78312984,0.26476660,0.51469644,1.32951679,2.96781471,0.00729074,0.18995178,0.02304188,0.41609286
-2.29614807,3.81400110,0.26588497,0.50997561,1.33865891,3.00946863,0.00650455,0.19182743,0.02269778,0.41713074
-2.29014507,3.83679075,0.26624740,0.50482083,1.34891835,3.04409204,0.00586723,0.19310931,0.02233780,0.41656983
-2.28414207,3.85085702,0.26580451,0.49915901,1.35991324,3.07104989,0.00536578,0.19380512,0.02195495,0.41437419
-2.27813907,3.85580457,0.26453400,0.49295408,1.37128482,3.08988593,0.00498799,0.19393508,0.02154424,0.41054857
-2.27213607,3.85148675,0.26244089,0.48620558,1.38270299,3.10033024,0.00472260,0.19353081,0.02110272,0.40513761
-2.26613307,3.83799756,0.25955659,0.47894552,1.39386964,3.10229918,0.00455940,0.19263369,0.02062946,0.39822357
-2.26013007,3.81565413,0.25593707,0.47123395,1.40451988,3.09588827,0.00448915,0.19129303,0.02012546,0.38992282
-2.25412706,3.78497135,0.25166004,0.46315343,1.41442166,3.08135880,0.00450362,0.18956393,0.01959344,0.38038118
-2.24812406,3.74663036,0.24682141,0.45480286,1.42337397,3.05911935,0.00459535,0.18750504,0.01903765,0.36976839
-2.24212106,3.70144301,0.24153131,0.44629103,1.43120419,3.02970345,0.00475756,0.18517649,0.01846353,0.35827198
-2.23611806,3.65031421,0.23590977,0.43773025,1.43776503,2.99374481,0.00498395,0.18263781,0.01787750,0.34609079
-2.23011506,3.59420450,0.23008237,0.42923048,1.44293138,2.95195143,0.00526843,0.17994625,0.01728660,0.33342837
-2.22411206,3.53409454,0.22417614,0.42089423,1.44659764,2.90508000,0.00560501,0.17715545,0.01669823,0.32048665
-2.21810905,3.47095338,0.21831581,0.41281254,1.44867575,2.85391186,0.00598755,0.17431456,0.01611994,0.30746002
-2.21210605,3.40571186,0.21262066,0.40506217,1.44909419,2.79923137,0.00640963,0.17146780,0.01555920,0.29453009
-2.20610305,3.33924225,0.20720214,0.39770408,1.44779829,2.74180773,0.00686444,0.16865460,0.01502325,0.28186128
-2.20010005,3.27234459,0.20216236,0.39078341,1.44475174,2.68238070,0.00734470,0.16591014,0.01451905,0.26959734
-2.19409705,3.20574016,0.19759338,0.38433060,1.43993948,2.62165060,0.00784267,0.16326644,0.01405319,0.25785899
-2.18809405,3.14007173,0.19357751,0.37836376,1.43337173,2.56027263,0.00835020,0.16075363,0.01363200,0.24674256
-2.18209105,3.07591004,0.19018832,0.37289201,1.42508908,2.49885538,0.00885880,0.15840166,0.01326157,0.23631972
-2.17608804,3.01376555,0.18749240,0.36791946,1.41516826,2.43796299,0.00935983,0.15624195,0.01294787,0.22663827
-2.17008504,2.95410430,0.18555173,0.36344966,1.40372834,2.37812053,0.00984466,0.15430918,0.01269694,0.21772367
-2.16408204,2.89736635,0.18442628,0.35949009,1.39093671,2.31982173,0.01030492,0.15264285,0.01251502,0.20958149
-2.15807904,2.84398523,0.18417683,0.35605639,1.37701467,2.26353818,0.01073275,0.15128855,0.01240869,0.20220036
-2.15207604,2.79440684,0.18486765,0.35317608,1.36224190,2.20972915,0.01112103,0.15029888,0.01238503,0.19555541
-2.14607304,2.74910618,0.18656875,0.35089138,1.34695941,2.15885098,0.01146364,0.14973381,0.01245167,0.18961183
-2.14007004,2.70860046,0.18935764,0.34926097,1.33157056,2.11136524,0.01175568,0.14966039,0.01261690,0.18432866
-2.13406703,2.67345726,0.19332023,0.34836042,1.31653976,2.06774483,0.01199365,0.15015193,0.01288956,0.17966226
-2.12806403,2.64429705,0.19855069,0.34828129,1.30238848,2.02847727,0.01217558,0.15128634,0.01327897,0.17556968
-2.12206103,2.62178904,0.20515037,0.34912879,1.28968864,1.99406482,0.01230111,0.15314398,0.01379476,0.17201143
-2.11605803,2.60664057,0.21322538,0.35101797,1.27905300,1.96502104,0.01237148,0.15580473,0.01444660,0.16895387
-2.11005503,2.59957979,0.22288320,0.35406876,1.27112306,1.94186378,0.01238953,0.15934467,0.01524380,0.16637087
-2.10405203,2.60133252,0.23422806,0.35839979,1.26655441,1.92510471,0.01235948,0.16383232,0.01619498,0.16424482
-2.09804902,2.61259396,0.24735550,0.36412158,1.26600015,1.91523579,0.01228683,0.16932464,0.01730752,0.16256703
-2.09204602,2.63399669,0.26234618,0.37132908,1.27009276,1.91271320,0.01217807,0.17586300,0.01858711,0.16133732
-2.08604302,2.66607642,0.27925931,0.38009422,1.27942509,1.91793955,0.01204044,0.18346926,0.02003717,0.16056309
-2.08004002,2.70923721,0.29812588,0.39045872,1.29453125,1.93124504,0.01188158,0.19214228,0.02165838,0.16025781
-2.07403702,2.76371799,0.31894229,0.40242755,1.31586796,1.95286875,0.01170924,0.20185489,0.02344818,0.16043898
-2.06803402,2.82956222,0.34166451,0.41596356,1.34379715,1.98294070,0.01153099,0.21255176,0.02540035,0.16112584
-2.06203102,2.90659251,0.36620327,0.43098354,1.37857054,2.02146586,0.01135391,0.22414806,0.02750472,0.16233683
-2.05602801,2.99439154,0.39242070,0.44735598,1.42031673,2.06831085,0.01118435,0.23652931,0.02974694,0.16408694
-2.05002501,3.09229090,0.42012852,0.46490092,1.46903131,2.12319400,0.01102777,0.24955240,0.03210842,0.16638516
-2.04402201,3.19936852,0.44908820,0.48339190,1.52457042,2.18567952,0.01088857,0.26304777,0.03456647,0.16923216
-2.03801901,3.31445545,0.47901318,0.50256007,1.58664801,2.25517604,0.01077006,0.27682288,0.03709454,0.17261829
-2.03201601,3.43615205,0.50957320,0.52210052,1.65483685,2.33093989,0.01067447,0.29066684,0.03966268,0.17652200
-2.02601301,3.56285342,0.54040067,0.54168050,1.72857342,2.41208305,0.01060303,0.30435602,0.04223816,0.18090887
-2.02001001,3.69278332,0.57109894,0.56094938,1.80716633,2.49758570,0.01055612,0.31766057,0.04478625,0.18573124
-2.01400700,3.82403546,0.60125231,0.57954992,1.88980829,2.58631317,0.01053348,0.33035151,0.04727116,0.19092852
-2.00800400,3.95462083,0.63043715,0.59713043,1.97559098,2.67703657,0.01053442,0.34220817,0.04965701,0.19642813
-2.00200100,4.08251943,0.65823401,0.61335726,2.06352271,2.76845686,0.01055814,0.35302568,0.05190900,0.20214719
-1.99599800,4.20573426,0.68424001,0.62792715,2.15254813,2.85923136,0.01060401,0.36262210,0.05399449,0.20799469
-1.98999500,4.32234585,0.70808096,0.64057882,2.24156962,2.94800226,0.01067178,0.37084502,0.05588410,0.21387429
-1.98399200,4.43056511,0.72942289,0.65110320,2.32946976,3.03342596,0.01076192,0.37757719,0.05755281,0.21968740
-1.97798899,4.52878245,0.74798215,0.65935195,2.41513426,3.11420276,0.01087576,0.38274092,0.05898083,0.22533661
-1.97198599,4.61561149,0.76353390,0.66524364,2.49747489,3.18910573,0.01101565,0.38630113,0.06015441,0.23072913
-1.96598299,4.68992554,0.77591845,0.66876749,2.57545167,3.25700816,0.01118505,0.38826672,0.06106638,0.23578017
-1.95997999,4.75088544,0.78504519,0.66998414,2.64809390,3.31690863,0.01138855,0.38869035,0.06171652,0.24041610
-1.95397699,4.79795793,0.79089394,0.66902365,2.71451934,3.36795296,0.01163176,0.38766640,0.06211161,0.24457714
-1.94797399,4.83092355,0.79351371,0.66608054,2.77395112,3.40945244,0.01192114,0.38532736,0.06226526,0.24821951
-1.94197099,4.84987402,0.79301891,0.66140618,2.82573189,3.44089766,0.01226380,0.38183871,0.06219742,0.25131687
-1.93596798,4.85519921,0.78958323,0.65529872,2.86933468,3.46196752,0.01266713,0.37739241,0.06193371,0.25386100
-1.92996498,4.84756404,0.78343151,0.64809110,2.90437032,3.47253300,0.01313848,0.37219945,0.06150446,0.25586164
-1.92396198,4.82787655,0.77483001,0.64013748,2.93059104,3.47265562,0.01368470,0.36648165,0.06094355,0.25734546
-1.91795898,4.79724814,0.76407554,0.63179886,2.94789012,3.46258050,0.01431174,0.36046311,0.06028712,0.25835433
-1.91195598,4.75694776,0.75148398,0.62342838,2.95629779,3.44272422,0.01502417,0.35436159,0.05957219,0.25894272
-1.90595298,4.70835182,0.73737875,0.61535700,2.95597329,3.41365787,0.01582478,0.34838045,0.05883525,0.25917464
-1.89994997,4.65289183,0.72207967,0.60788028,2.94719358,3.37608572,0.01671418,0.34270112,0.05811082,0.25912003
-1.89394697,4.59200187,0.70589273,0.60124663,2.93033908,3.33082049,0.01769051,0.33747675,0.05743015,0.25885096
-1.88794397,4.52706804,0.68910123,0.59564781,2.90587716,3.27875585,0.01874918,0.33282716,0.05682006,0.25843767
-1.88194097,4.45938188,0.67195851,0.59121190,2.87434381,3.22083728,0.01988279,0.32883526,0.05630194,0.25794482
-1.87593797,4.39009948,0.65468254,0.58799914,2.83632467,3.15803243,0.02108104,0.32554512,0.05589099,0.25742800
-1.86993497,4.32020813,0.63745261,0.58600074,2.79243589,3.09130203,0.02233095,0.32296181,0.05559578,0.25693074
-1.86393197,4.25050141,0.62040792,0.58514077,2.74330591,3.02157252,0.02361702,0.32105287,0.05541799,0.25648217
-1.85792896,4.18156387,0.60364818,0.58528094,2.68955872,2.94971140,0.02492165,0.31975132,0.05535254,0.25609544
-1.85192596,4.11376546,0.58723603,0.58622802,2.63179953,2.87650637,0.02622562,0.31896011,0.05538797,0.25576691
-1.84592296,4.04726589,0.57120091,0.58774354,2.57060312,2.80264878,0.02750866,0.31855775,0.05550700,0.25547634
-1.83991996,3.98202819,0.55554421,0.58955537,2.50650546,2.72872221,0.02875015,0.31840477,0.05568744,0.25518772
-1.83391696,3.91784080,0.54024531,0.59137042,2.43999865,2.65519623,0.02992983,0.31835078,0.05590320,0.25485108
-1.82791396,3.85434667,0.52526807,0.59288806,2.37152915,2.58242555,0.03102853,0.31824172,0.05612544,0.25440489
-1.82191096,3.79107784,0.51056756,0.59381349,2.30149921,2.51065434,0.03202892,0.31792700,0.05632385,0.25377901
-1.81590795,3.72749372,0.49609645,0.59387056,2.23027082,2.44002513,0.03291619,0.31726624,0.05646786,0.25289811
-1.80990495,3.66302098,0.48181093,0.59281330,2.15817192,2.37059178,0.03367863,0.31613520,0.05652796,0.25168529
-1.80390195,3.59709314,0.46767579,0.59043585,2.08550399,2.30233548,0.03430815,0.31443078,0.05647676,0.25006574
-1.79789895,3.52918795,0.45366847,0.58658021,2.01255037,2.23518305,0.03480060,0.31207483,0.05629010,0.24797033
-1.79189595,3.45886067,0.43978182,0.58114166,1.93958449,2.16902615,0.03515598,0.30901663,0.05594787,0.24533886
-1.78589295,3.38577199,0.42602571,0.57407160,1.86687749,2.10374064,0.03537844,0.30523403,0.05543470,0.24212295
