energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,0.89917175,0.00533260,0.03175162,0.28015328,0.57829782,0.03112456,0.23708556
-4.29514757,0.96516891,0.00576268,0.03456784,0.29801722,0.62099782,0.03356816,0.25394085
-4.28914457,1.03194753,0.00620141,0.03751018,0.31602204,0.66419278,0.03604577,0.27094154
-4.28314157,1.09852570,0.00664325,0.04054235,0.33389771,0.70718296,0.03853660,0.28789123
-4.27713857,1.16393745,0.00708284,0.04362686,0.35139431,0.74926926,0.04102092,0.30460695
-4.27113557,1.22725470,0.00751518,0.04672558,0.36828612,0.78976852,0.04348056,0.32092391
-4.26513257,1.28761005,0.00793582,0.04980065,0.38437572,0.82802958,0.04589946,0.33670004
-4.25912956,1.34421935,0.00834108,0.05281524,0.39949763,0.86344969,0.04826414,0.35182021
-4.25312656,1.39640341,0.00872825,0.05573453,0.41352150,0.89549053,0.05056414,0.36619994
-4.24712356,1.44360760,0.00909571,0.05852657,0.42635452,0.92369314,0.05279233,0.37978830
-4.24112056,1.48541855,0.00944314,0.06116315,0.43794301,0.94769120,0.05494517,0.39256993
-4.23511756,1.52157702,0.00977161,0.06362057,0.44827303,0.96722199,0.05702278,0.40456588
-4.22911456,1.55198634,0.01008363,0.06588027,0.45736987,0.98213448,0.05902891,0.41583342
-4.22311156,1.57671573,0.01038316,0.06792927,0.46529653,0.99239414,0.06097074,0.42646448
-4.21710855,1.59599829,0.01067564,0.06976051,0.47215110,0.99808420,0.06285857,0.43658292
-4.21110555,1.61022357,0.01096783,0.07137279,0.47806311,0.99940318,0.06470531,0.44634059
-4.20510255,1.61992480,0.01126768,0.07277064,0.48318902,0.99665873,0.06652591,0.45591234
-4.19909955,1.62576135,0.01158419,0.07396390,0.48770693,0.99025806,0.06833661,0.46549015
-4.19309655,1.62849683,0.01192710,0.07496706,0.49181067,0.98069513,0.07015417,0.47527646
-4.18709355,1.62897389,0.01230667,0.07579848,0.49570354,0.96853525,0.07199504,0.48547721
-4.18109055,1.62808650,0.01273335,0.07647940,0.49959186,0.95439760,0.07387446,0.49629450
-4.17508754,1.62675098,0.01321749,0.07703290,0.50367857,0.93893631,0.07580570,0.50791952
-4.16908454,1.62587665,0.01376897,0.07748280,0.50815701,0.92282089,0.07779927,0.52052574
-4.16308154,1.62633744,0.01439693,0.07785257,0.51320522,0.90671657,0.07986229,0.53426268
-4.15707854,1.62894523,0.01510941,0.07816432,0.51898080,0.89126546,0.08199795,0.54925065
-4.15107554,1.63442599,0.01591310,0.07843791,0.52561649,0.87706880,0.08420520,0.56557632
-4.14507254,1.64339934,0.01681303,0.07869019,0.53321667,0.86467116,0.08647856,0.58328956
-4.13906953,1.65636193,0.01781241,0.07893446,0.54185466,0.85454675,0.08880817,0.60240131
-4.13306653,1.67367511,0.01891237,0.07918016,0.55157098,0.84708818,0.09118000,0.62288273
-4.12706353,1.69555684,0.02011185,0.07943273,0.56237244,0.84259799,0.09357622,0.64466535
-4.12106053,1.72207772,0.02140746,0.07969370,0.57423208,0.84128272,0.09597576,0.66764221
-4.11505753,1.75316080,0.02279344,0.07996095,0.58708974,0.84324972,0.09835493,0.69166977
-4.10905453,1.78858499,0.02426161,0.08022917,0.60085329,0.84850643,0.10068817,0.71657048
-4.10305153,1.82799120,0.02580139,0.08049031,0.61540029,0.85696205,0.10294876,0.74213573
-4.09704852,1.87089107,0.02739984,0.08073427,0.63057998,0.86843126,0.10510958,0.76812904
-4.09104552,1.91667765,0.02904182,0.08094944,0.64621559,0.88263984,0.10714377,0.79428933
-4.08504252,1.96463753,0.03071005,0.08112332,0.66210678,0.89923202,0.10902531,0.82033424
-4.07903952,2.01396439,0.03238539,0.08124304,0.67803227,0.91777924,0.11072950,0.84596333
-4.07303652,2.06377347,0.03404702,0.08129582,0.69375258,0.93779026,0.11223326,0.87086126
-4.06703352,2.11311713,0.03567280,0.08126929,0.70901308,0.95872238,0.11351536,0.89470102
-4.06103052,2.16100136,0.03723956,0.08115172,0.72354715,0.97999379,0.11455650,0.91714732
-4.05502751,2.20640339,0.03872357,0.08093222,0.73707982,1.00099675,0.11533928,0.93786019
-4.04902451,2.24829045,0.04010094,0.08060071,0.74933183,1.02111169,0.11584815,0.95649912
-4.04302151,2.28563983,0.04134816,0.08014801,0.76002412,1.03972189,0.11606926,0.97272775
-4.03701851,2.31746015,0.04244259,0.07956574,0.76888298,1.05622872,0.11599038,0.98621926
-4.03101551,2.34281368,0.04336308,0.07884640,0.77564572,1.07006705,0.11560083,0.99666248
-4.02501251,2.36083958,0.04409043,0.07798332,0.78006685,1.08072067,0.11489154,1.00376870
-4.01900950,2.37077737,0.04460803,0.07697078,0.78192460,1.08773728,0.11385508,1.00727910
-4.01300650,2.37199020,0.04490231,0.07580415,0.78102775,1.09074258,0.11248597,1.00697251
-4.00700350,2.36398690,0.04496319,0.07448015,0.77722227,1.08945312,0.11078090,1.00267322
-4.00100050,2.34644218,0.04478447,0.07299714,0.77039772,1.08368733,0.10873922,0.99425851
-3.99499750,2.31921366,0.04436410,0.07135549,0.76049293,1.07337425,0.10636333,0.98166553
-3.98899450,2.28235503,0.04370433,0.06955800,0.74750074,1.05855960,0.10365915,0.96489690
-3.98299150,2.23612428,0.04281177,0.06761027,0.73147131,1.03940864,0.10063659,0.94402494
-3.97698849,2.18098627,0.04169722,0.06552110,0.71251396,1.01620572,0.09730990,0.91919380
-3.97098549,2.11760902,0.04037554,0.06330273,0.69079712,0.98935015,0.09369794,0.89061955
-3.96498249,2.04685352,0.03886519,0.06097106,0.66654631,0.95934851,0.08982424,0.85858779
-3.95897949,1.96975695,0.03718780,0.05854566,0.64004023,0.92680335,0.08571695,0.82344886
-3.95297649,1.88750962,0.03536762,0.05604964,0.61160481,0.89239858,0.08140854,0.78561075
-3.94697349,1.80142628,0.03343079,0.05350936,0.58160556,0.85688196,0.07693534,0.74552975
-3.94097049,1.71291257,0.03140474,0.05095396,0.55043843,0.82104509,0.07233684,0.70369940
-3.93496748,1.62342787,0.02931737,0.04841464,0.51851946,0.78570158,0.06765491,0.66063803
-3.92896448,1.53444571,0.02719641,0.04592394,0.48627373,0.75166394,0.06293279,0.61687540
-3.92296148,1.44741323,0.02506872,0.04351476,0.45412391,0.71972019,0.05821409,0.57293907
-3.91695848,1.36371114,0.02295966,0.04121937,0.42247905,0.69061056,0.05354171,0.52934102
-3.91095548,1.28461555,0.02089255,0.03906839,0.39172382,0.66500536,0.04895677,0.48656505
-3.90495248,1.21126313,0.01888825,0.03708971,0.36220877,0.64348453,0.04449767,0.44505546
-3.89894947,1.14462070,0.01696481,0.03530757,0.33424196,0.62651966,0.04019917,0.40520745
-3.89294647,1.08546032,0.01513727,0.03374161,0.30808212,0.61445901,0.03609172,0.36735950
-3.88694347,1.03434067,0.01341752,0.03240617,0.28393363,0.60751604,0.03220086,0.33178794
-3.88094047,0.99159531,0.01181434,0.03130969,0.26194339,0.60576199,0.02854693,0.29870390
-3.87493747,0.95732802,0.01033348,0.03045434,0.24219974,0.60912261,0.02514483,0.26825239
-3.86893447,0.93141539,0.00897783,0.02983587,0.22473308,0.61737942,0.02200415,0.24051367
-3.86293147,0.91351649,0.00774770,0.02944364,0.20951845,0.63017543,0.01912926,0.21550646
-3.85692846,0.90308902,0.00664112,0.02926095,0.19647959,0.64702530,0.01651978,0.19319289
-3.85092546,0.89941156,0.00565414,0.02926549,0.18549438,0.66732966,0.01417097,0.17348474
-3.84492246,0.90161093,0.00478124,0.02943009,0.17640143,0.69039322,0.01207432,0.15625074
-3.83891946,0.90869374,0.00401563,0.02972354,0.16900739,0.71544619,0.01021822,0.14132442
-3.83291646,0.91958102,0.00334965,0.03011159,0.16309488,0.74166824,0.00858856,0.12851240
-3.82691346,0.93314477,0.00277505,0.03055809,0.15843055,0.76821430,0.00716940,0.11760254
-3.82091046,0.94824503,0.00228328,0.03102612,0.15477321,0.79424127,0.00594360,0.10837183
-3.81490745,0.96376634,0.00186578,0.03147915,0.15188152,0.81893466,0.00489338,0.10059382
-3.80890445,0.97865216,0.00151415,0.03188221,0.14952124,0.84153412,0.00400086,0.09404517
-3.80290145,0.99193617,0.00122033,0.03220294,0.14747172,0.86135697,0.00324846,0.08851150
-3.79689845,1.00276929,0.00097675,0.03241257,0.14553143,0.87781868,0.00261927,0.08379215
-3.79089545,1.01044152,0.00077639,0.03248668,0.14352254,0.89044943,0.00209734,0.07970398
-3.78489245,1.01439791,0.00061286,0.03240590,0.14129438,0.89890625,0.00166790,0.07608421
-3.77888944,1.01424809,0.00048042,0.03215632,0.13872577,0.90298001,0.00131745,0.07279217
-3.77288644,1.00976933,0.00037399,0.03172973,0.13572615,0.90259715,0.00103385,0.06971023
-3.76688344,1.00090304,0.00028912,0.03112363,0.13223574,0.89781611,0.00080639,0.06674384
-3.76088044,0.98774523,0.00022196,0.03034111,0.12822460,0.88881864,0.00062570,0.06382089
-3.75487744,0.97053145,0.00016921,0.02939047,0.12369090,0.87589654,0.00048374,0.06089044
-3.74887444,0.94961729,0.00012810,0.02828470,0.11865836,0.85943458,0.00037371,0.05792099
-3.74287144,0.92545530,0.00009630,0.02704083,0.11317323,0.83989039,0.00029002,0.05489840
-3.73686843,0.89856972,0.00007189,0.02567922,0.10730083,0.81777250,0.00022813,0.05182364
-3.73086543,0.86953040,0.00005329,0.02422274,0.10112192,0.79361761,0.00018452,0.04871044
-3.72486243,0.83892695,0.00003923,0.02269597,0.09472905,0.76796820,0.00015659,0.04558297
-3.71885943,0.80734475,0.00002867,0.02112439,0.08822315,0.74135165,0.00014264,0.04247371
-3.71285643,0.77534357,0.00002081,0.01953367,0.08171039,0.71426185,0.00014177,0.03942148
-3.70685343,0.74344008,0.00001500,0.01794900,0.07529956,0.68714404,0.00015391,0.03646991
-3.70085043,0.71209465,0.00001074,0.01639454,0.06909996,0.66038360,0.00017977,0.03366613
-3.69484742,0.68170312,0.00000763,0.01489304,0.06322006,0.63429916,0.00022089,0.03105995
-3.68884442,0.65259345,0.00000539,0.01346554,0.05776666,0.60914006,0.00027964,0.02870341
-3.68284142,0.62502734,0.00000378,0.01213124,0.05284494,0.58508813,0.00035930,0.02665073
-3.67683842,0.59920626,0.00000264,0.01090749,0.04855892,0.56226349,0.00046410,0.02495860
-3.67083542,0.57528137,0.00000184,0.00980997,0.04501267,0.54073357,0.00059929,0.02368679
-3.66483242,0.55336638,0.00000128,0.00885284,0.04231181,0.52052497,0.00077122,0.02289900
-3.65882941,0.53355257,0.00000090,0.00804913,0.04056547,0.50163701,0.00098737,0.02266385
-3.65282641,0.51592481,0.00000065,0.00741108,0.03988824,0.48405625,0.00125646,0.02305587
-3.64682341,0.50057748,0.00000050,0.00695058,0.04040226,0.46777111,0.00158843,0.02415652
-3.64082041,0.48762950,0.00000042,0.00667955,0.04223895,0.45278553,0.00199446,0.02605495
-3.63481741,0.47723724,0.00000041,0.00661035,0.04554049,0.43913110,0.00248692,0.02884849
-3.62881441,0.46960471,0.00000047,0.00675612,0.05046061,0.42687691,0.00307926,0.03264269
-3.62281141,0.46499032,0.00000059,0.00713104,0.05716472,0.41613663,0.00378586,0.03755096
-3.61680840,0.46370975,0.00000080,0.00775047,0.06582915,0.40707249,0.00462180,0.04369342
-3.61080540,0.46613462,0.00000111,0.00863103,0.07663934,0.39989597,0.00560257,0.05119526
-3.60480240,0.47268708,0.00000156,0.00979050,0.08978710,0.39486531,0.00674363,0.06018431
-3.59879940,0.48383028,0.00000220,0.01124759,0.10546670,0.39227983,0.00806000,0.07078786
-3.59279640,0.50005516,0.00000309,0.01302164,0.12386992,0.39247157,0.00956570,0.08312889
-3.58679340,0.52186418,0.00000432,0.01513206,0.14518026,0.39579451,0.01127316,0.09732162
-3.58079040,0.54975240,0.00000601,0.01759783,0.16956624,0.40261197,0.01319258,0.11346665
-3.57478739,0.58418695,0.00000832,0.02043668,0.19717423,0.41328279,0.01533126,0.13164573
-3.56878439,0.62558571,0.00001145,0.02366440,0.22812088,0.42814682,0.01769293,0.15191647
-3.56278139,0.67429596,0.00001565,0.02729399,0.26248570,0.44751039,0.02027716,0.17430713
-3.55677839,0.73057416,0.00002126,0.03133475,0.30030387,0.47163240,0.02307877,0.19881186
-3.55077539,0.79456765,0.00002871,0.03579150,0.34155985,0.50071150,0.02608742,0.22538656
-3.54477239,0.86629912,0.00003852,0.04066376,0.38618208,0.53487492,0.02928728,0.25394574
-3.53876938,0.94565470,0.00005137,0.04594508,0.43403907,0.57416939,0.03265693,0.28436055
-3.53276638,1.03237617,0.00006808,0.05162237,0.48493726,0.61855441,0.03616941,0.31645820
-3.52676338,1.12605779,0.00008967,0.05767555,0.53862076,0.66789825,0.03979253,0.35002303
-3.52076038,1.22614809,0.00011738,0.06407722,0.59477323,0.72197661,0.04348940,0.38479914
-3.51475738,1.33195660,0.00015271,0.07079260,0.65302183,0.78047424,0.04721916,0.42049484
-3.50875438,1.44266543,0.00019746,0.07777964,0.71294322,0.84298925,0.05093801,0.45678855
-3.50275138,1.55734528,0.00025374,0.08498934,0.77407140,0.90904005,0.05460032,0.49333630
-3.49674837,1.67497547,0.00032407,0.09236629,0.83590717,0.97807471,0.05815993,0.52978027
-3.49074537,1.79446715,0.00041134,0.09984938,0.89792872,1.04948234,0.06157161,0.56575824
-3.48474237,1.91468884,0.00051893,0.10737264,0.95960297,1.12260616,0.06479243,0.60091348
-3.47873937,2.03449340,0.00065063,0.11486633,1.02039716,1.19675795,0.06778322,0.63490467
-3.47273637,2.15274535,0.00081077,0.12225802,1.07979013,1.27123313,0.07050985,0.66741529
-3.46673337,2.26834748,0.00100413,0.12947388,1.13728284,1.34532637,0.07294440,0.69816218
-3.46073037,2.38026591,0.00123598,0.13643993,1.19240771,1.41834689,0.07506609,0.72690277
-3.45472736,2.48755242,0.00151203,0.14308335,1.24473625,1.48963331,0.07686189,0.75344065
-3.44872436,2.58936360,0.00183838,0.14933379,1.29388497,1.55856730,0.07832695,0.77762920
-3.44272136,2.68497590,0.00222144,0.15512461,1.33951917,1.62458592,0.07946452,0.79937316
-3.43671836,2.77379635,0.00266779,0.16039409,1.38135476,1.68719202,0.08028571,0.81862808
-3.43071536,2.85536865,0.00318410,0.16508652,1.41915810,1.74596263,0.08080881,0.83539771
-3.42471236,2.92937457,0.00377689,0.16915318,1.45274420,1.80055492,0.08105843,0.84972955
-3.41870935,2.99563089,0.00445236,0.17255322,1.48197348,1.85070976,0.08106428,0.86170878
-3.41270635,3.05408220,0.00521614,0.17525432,1.50674754,1.89625258,0.08085988,0.87145106
-3.40670335,3.10479008,0.00607307,0.17723333,1.52700441,1.93709174,0.08048117,0.87909449
-3.40070035,3.14791928,0.00702687,0.17847657,1.54271366,1.97321440,0.07996499,0.88479137
-3.39469735,3.18372172,0.00807986,0.17898011,1.55387181,2.00468014,0.07934770,0.88869999
-3.38869435,3.21251891,0.00923273,0.17874978,1.56049849,2.03161246,0.07866389,0.89097712
-3.38269135,3.23468392,0.01048420,0.17780103,1.56263347,2.05418880,0.07794528,0.89177142
-3.37668834,3.25062333,0.01183080,0.17615865,1.56033492,2.07262920,0.07721977,0.89121821
-3.37068534,3.26076028,0.01326667,0.17385625,1.55367889,2.08718430,0.07651088,0.88943560
-3.36468234,3.26551898,0.01478340,0.17093564,1.54275994,2.09812321,0.07583734,0.88652240
-3.35867934,3.26531148,0.01636991,0.16744604,1.52769286,2.10572162,0.07521301,0.88255746
-3.35267634,3.26052704,0.01801251,0.16344313,1.50861505,2.11025098,0.07464703,0.87760066
-3.34667334,3.25152433,0.01969493,0.15898807,1.48568955,2.11196894,0.07414425,0.87169508
-3.34067034,3.23862673,0.02139851,0.15414629,1.45910787,2.11111175,0.07370573,0.86487033
-3.33466733,3.22212061,0.02310250,0.14898634,1.42909273,2.10788875,0.07332946,0.85714646
-3.32866433,3.20225643,0.02478441,0.14357863,1.39589987,2.10247937,0.07301106,0.84853834
-3.32266133,3.17925231,0.02642047,0.13799412,1.35981883,2.09503249,0.07274457,0.83905996
-3.31665833,3.15329975,0.02798621,0.13230309,1.32117240,2.08566829,0.07252312,0.82872844
-3.31065533,3.12457075,0.02945703,0.12657385,1.28031434,2.07448238,0.07233954,0.81756733
-3.30465233,3.09322596,0.03080884,0.12087155,1.23762555,2.06155170,0.07218682,0.80560913
-3.29864932,3.05942306,0.03201876,0.11525708,1.19350855,2.04694198,0.07205843,0.79289668
-3.29264632,3.02332495,0.03306575,0.10978603,1.14838034,2.03071611,0.07194848,0.77948351
-3.28664332,2.98510704,0.03393121,0.10450774,1.10266417,2.01294287,0.07185169,0.76543304
-3.28064032,2.94496325,0.03459960,0.09946459,1.05678025,1.99370552,0.07176323,0.75081682
-3.27463732,2.90311048,0.03505884,0.09469132,1.01113604,1.97310956,0.07167845,0.73571191
-3.26863432,2.85979114,0.03530074,0.09021462,0.96611648,1.95128928,0.07159256,0.72019766
-3.26263132,2.81527382,0.03532122,0.08605285,0.92207475,1.92841274,0.07150020,0.70435222
-3.25662831,2.76985214,0.03512042,0.08221596,0.87932387,1.90468472,0.07139508,0.68824893
-3.25062531,2.72384179,0.03470269,0.07870564,0.83812978,1.88034757,0.07126970,0.67195302
-3.24462231,2.67757629,0.03407643,0.07551565,0.79870616,1.85567993,0.07111506,0.65551885
-3.23861931,2.63140151,0.03325382,0.07263233,0.76121114,1.83099322,0.07092065,0.63898785
-3.23261631,2.58566947,0.03225040,0.07003537,0.72574636,1.80662619,0.07067443,0.62238747
-3.22661331,2.54073166,0.03108461,0.06769868,0.69235809,1.78293765,0.07036309,0.60573109
-3.22061031,2.49693219,0.02977720,0.06559145,0.66104055,1.76029771,0.06997238,0.58901899
-3.21460730,2.45460100,0.02835064,0.06367935,0.63174109,1.73907774,0.06948768,0.57224039
-3.20860430,2.41404735,0.02682846,0.06192575,0.60436709,1.71963958,0.06889455,0.55537622
-3.20260130,2.37555363,0.02523467,0.06029305,0.57879393,1.70232414,0.06817951,0.53840272
-3.19659830,2.33936946,0.02359312,0.05874397,0.55487393,1.68743983,0.06733073,0.52129541
-3.19059530,2.30570636,0.02192696,0.05724283,0.53244549,1.67525127,0.06633876,0.50403326
-3.18459230,2.27473273,0.02025817,0.05575670,0.51134211,1.66596851,0.06519723,0.48660274
-3.17858929,2.24656929,0.01860714,0.05425644,0.49140090,1.65973728,0.06390340,0.46900158
-3.17258629,2.22128519,0.01699235,0.05271755,0.47247005,1.65663056,0.06245861,0.45124186
-3.16658329,2.19889475,0.01543017,0.05112088,0.45441510,1.65664205,0.06086852,0.43335235
-3.16058029,2.17935528,0.01393472,0.04945304,0.43712372,1.65968185,0.05914322,0.41537993
-3.15457729,2.16256624,0.01251786,0.04770664,0.42050895,1.66557486,0.05729708,0.39739003
-3.14857429,2.14837017,0.01118919,0.04588030,0.40451083,1.67406232,0.05534847,0.37946608
-3.14257129,2.13655577,0.00995623,0.04397846,0.38909659,1.68480680,0.05331929,0.36170798
-3.13656828,2.12686370,0.00882458,0.04201092,0.37425947,1.69740095,0.05123431,0.34422989
-3.13056528,2.11899520,0.00779814,0.03999239,0.36001653,1.71138013,0.04912049,0.32715731
-3.12456228,2.11262404,0.00687942,0.03794171,0.34640560,1.72623881,0.04700617,0.31062372
-3.11855928,2.10741157,0.00606980,0.03588113,0.33348178,1.74145064,0.04492021,0.29476708
-3.11255628,2.10302481,0.00536987,0.03383552,0.32131365,1.75649149,0.04289123,0.27972620
-3.10655328,2.09915706,0.00477967,0.03183152,0.30997959,1.77086499,0.04094685,0.26563745
-3.10055028,2.09555034,0.00429901,0.02989675,0.29956432,1.78412936,0.03911298,0.25263164
-3.09454727,2.09201856,0.00392771,0.02805907,0.29015585,1.79592453,0.03741333,0.24083144
-3.08854427,2.08847029,0.00366580,0.02634593,0.28184290,1.80599823,0.03586896,0.23034927
-3.08254127,2.08492969,0.00351369,0.02478373,0.27471290,1.81422944,0.03449796,0.22128570
-3.07653827,2.08155403,0.00347228,0.02339739,0.26885034,1.82064805,0.03331534,0.21372832
-3.07053527,2.07864655,0.00354301,0.02220986,0.26433554,1.82544898,0.03233296,0.20775094
-3.06453227,2.07666295,0.00372784,0.02124185,0.26124363,1.82899982,0.03155958,0.20341316
-3.05852926,2.07621067,0.00402920,0.02051150,0.25964354,1.83184088,0.03100100,0.20075997
-3.05252626,2.07803999,0.00444983,0.02003415,0.25959694,1.83467681,0.03066019,0.19982146
-3.04652326,2.08302639,0.00499260,0.01982219,0.26115682,1.83835983,0.03053755,0.20061237
-3.04052026,2.09214443,0.00566024,0.01988482,0.26436581,1.84386428,0.03063102,0.20313147
-3.03451726,2.10643344,0.00645510,0.02022787,0.26925403,1.85225344,0.03093628,0.20736080
-3.02851426,2.12695621,0.00737880,0.02085367,0.27583655,1.86463932,0.03144682,0.21326459
-3.02251126,2.15475202,0.00843188,0.02176083,0.28411053,1.88213709,0.03215407,0.22078809
-3.01650825,2.19078611,0.00961351,0.02294410,0.29405221,1.90581585,0.03304735,0.22985635
-3.01050525,2.23589764,0.01092111,0.02439420,0.30561380,1.93664774,0.03411391,0.24037308
-3.00450225,2.29074881,0.01235015,0.02609770,0.31872082,1.97545786,0.03533883,0.25221978
-2.99849925,2.35577771,0.01389383,0.02803700,0.33326978,2.02287718,0.03670506,0.26525537
-2.99249625,2.43115722,0.01554300,0.03019034,0.34912680,2.07930080,0.03819331,0.27931641
-2.98649325,2.51676270,0.01728607,0.03253192,0.36612718,2.14485382,0.03978215,0.29421821
-2.98049025,2.61215013,0.01910905,0.03503216,0.38407624,2.21936652,0.04144805,0.30975689
-2.97448724,2.71654657,0.02099570,0.03765805,0.40275160,2.30236047,0.04316558,0.32571236
-2.96848424,2.82885372,0.02292777,0.04037371,0.42190679,2.39304659,0.04490774,0.34185247
-2.96248124,2.94766523,0.02488545,0.04314100,0.44127635,2.49033559,0.04664625,0.35793805
-2.95647824,3.07129726,0.02684773,0.04592032,0.46058213,2.59286073,0.04835215,0.37372881
-2.95047524,3.19783139,0.02879306,0.04867148,0.47954060,2.69901221,0.04999633,0.38898979
-2.94447224,3.32516833,0.03069992,0.05135463,0.49787093,2.80698197,0.05155018,0.40349819
-2.93846923,3.45109014,0.03254749,0.05393129,0.51530329,2.91481711,0.05298637,0.41705019
-2.93246623,3.57332839,0.03431630,0.05636528,0.53158709,3.02047966,0.05427949,0.42946743
-2.92646323,3.68963520,0.03598888,0.05862365,0.54649862,3.12191030,0.05540681,0.44060270
-2.92046023,3.79785401,0.03755030,0.06067751,0.55984775,3.21709327,0.05634893,0.45034471
-2.91445723,3.89598706,0.03898867,0.06250274,0.57148315,3.30411958,0.05709026,0.45862142
-2.90845423,3.98225640,0.04029550,0.06408042,0.58129597,3.38124606,0.05761955,0.46540186
-2.90245123,4.05515602,0.04146588,0.06539722,0.58922148,3.44694754,0.05793007,0.47069621
-2.89644822,4.11349286,0.04249854,0.06644542,0.59523883,3.49996029,0.05801980,0.47455424
-2.89044522,4.15641527,0.04339577,0.06722279,0.59936883,3.53931506,0.05789128,0.47706194
-2.88444222,4.18342793,0.04416310,0.06773226,0.60166991,3.56435857,0.05755149,0.47833675
-2.87843922,4.19439336,0.04480892,0.06798138,0.60223264,3.57476307,0.05701134,0.47852151
-2.87243622,4.18952039,0.04534393,0.06798162,0.60117301,3.57052416,0.05628527,0.47777749
-2.86643322,4.16934093,0.04578051,0.06774757,0.59862512,3.55194741,0.05539052,0.47627693
-2.86043022,4.13467674,0.04613197,0.06729610,0.59473358,3.51962520,0.05434652,0.47419543
-2.85442721,4.08659846,0.04641189,0.06664550,0.58964624,3.47440518,0.05317414,0.47170476
-2.84842421,4.02637923,0.04663338,0.06581461,0.58350770,3.41735251,0.05189501,0.46896631
-2.84242121,3.95544558,0.04680839,0.06482215,0.57645391,3.34970779,0.05053084,0.46612563
-2.83641821,3.87532791,0.04694718,0.06368606,0.56860833,3.27284282,0.04910286,0.46330843
-2.83041521,3.78761292,0.04705784,0.06242305,0.56007979,3.18821630,0.04763138,0.46061794
-2.82441221,3.69389989,0.04714597,0.06104835,0.55096206,3.09733125,0.04613539,0.45813406
-2.81840920,3.59576241,0.04721448,0.05957562,0.54133526,3.00169565,0.04463242,0.45591402
-2.81240620,3.49471647,0.04726360,0.05801696,0.53126884,2.90278758,0.04313842,0.45399463
-2.80640320,3.39219553,0.04729098,0.05638321,0.52082586,2.80202562,0.04166781,0.45239576
-2.80040020,3.28953275,0.04729198,0.05468427,0.51006830,2.70074494,0.04023365,0.45112491
-2.79439720,3.18794985,0.04726001,0.05292954,0.49906288,2.60017917,0.03884785,0.45018249
-2.78839420,3.08855213,0.04718704,0.05112842,0.48788706,2.50144792,0.03752148,0.44956745
-2.78239120,2.99232857,0.04706410,0.04929084,0.47663463,2.40554930,0.03626509,0.44928297
-2.77638819,2.90015602,0.04688189,0.04742769,0.46542065,2.31335695,0.03508900,0.44934181
-2.77038519,2.81280632,0.04663131,0.04555130,0.45438521,2.22562076,0.03400365,0.44977097
-2.76438219,2.73095515,0.04630403,0.04367576,0.44369578,2.14297058,0.03301979,0.45061558
-2.75837919,2.65519180,0.04589299,0.04181713,0.43354801,2.06592207,0.03214868,0.45194154
-2.75237619,2.58602883,0.04539281,0.03999356,0.42416472,1.99488411,0.03140217,0.45383708
-2.74637319,2.52391099,0.04480012,0.03822528,0.41579323,1.93016713,0.03079270,0.45641287
-2.74037019,2.46922304,0.04411378,0.03653449,0.40870103,1.87199199,0.03033321,0.45980088
-2.73436718,2.42229604,0.04333502,0.03494510,0.40316999,1.82049903,0.03003698,0.46415202
-2.72836418,2.38341213,0.04246744,0.03348241,0.39948926,1.77575706,0.02991733,0.46963251
-2.72236118,2.35280781,0.04151691,0.03217268,0.39794734,1.73777216,0.02998728,0.47641931
-2.71635818,2.33067575,0.04049142,0.03104271,0.39882349,1.70649632,0.03025922,0.48469466
-2.71035518,2.31716542,0.03940075,0.03011929,0.40237881,1.68183563,0.03074440,0.49464001
-2.70435218,2.31238282,0.03825622,0.02942864,0.40884752,1.66365825,0.03145256,0.50642948
-2.69834917,2.31638926,0.03707023,0.02899591,0.41842859,1.65180195,0.03239142,0.52022315
-2.69234617,2.32919965,0.03585590,0.02884456,0.43127808,1.64608116,0.03356629,0.53616031
-2.68634317,2.35078034,0.03462664,0.02899582,0.44750251,1.64629342,0.03497965,0.55435299
-2.68034017,2.38104646,0.03339573,0.02946811,0.46715343,1.65222514,0.03663081,0.57487986
-2.67433717,2.41985917,0.03217594,0.03027648,0.49022338,1.66365635,0.03851564,0.59778080
-2.66833417,2.46702253,0.03097914,0.03143210,0.51664343,1.68036442,0.04062636,0.62305220
-2.66233117,2.52228026,0.02981606,0.03294167,0.54628224,1.70212657,0.04295141,0.65064325
-2.65632816,2.58531241,0.02869598,0.03480698,0.57894685,1.72872085,0.04547542,0.68045333
-2.65032516,2.65573206,0.02762660,0.03702448,0.61438509,1.75992588,0.04817932,0.71233050
-2.64432216,2.73308224,0.02661388,0.03958484,0.65228955,1.79551901,0.05104044,0.74607140
-2.63831916,2.81683324,0.02566200,0.04247273,0.69230313,1.83527328,0.05403282,0.78142234
-2.63231616,2.90638070,0.02477342,0.04566664,0.73402595,1.87895315,0.05712749,0.81808189
-2.62631316,3.00104478,0.02394889,0.04913885,0.77702349,1.92630955,0.06029296,0.85570479
-2.62031016,3.10007074,0.02318757,0.05285561,0.82083587,1.97707431,0.06349567,0.89390715
-2.61430715,3.20263141,0.02248727,0.05677751,0.86498795,2.03095464,0.06670051,0.93227301
-2.60830415,3.30783178,0.02184455,0.06086008,0.90900011,2.08762801,0.06987150,0.97036200
-2.60230115,3.41471612,0.02125499,0.06505456,0.95239938,2.14673784,0.07297231,1.00771805
