energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.95047524,1.54824437,0.00582818,0.06635681,0.08176656,0.67236863,1.06958083,0.39703641,0.00000000
-2.94447224,1.61830659,0.00613794,0.06976172,0.08280064,0.71722983,1.11256428,0.42131957,0.00000000
-2.93846923,1.68524095,0.00643178,0.07313215,0.08332763,0.76268517,1.15276166,0.44554798,0.00000000
-2.93246623,1.74880396,0.00670643,0.07646482,0.08335177,0.80863073,1.19003275,0.46963328,0.00000000
-2.92646323,1.80883599,0.00695885,0.07975796,0.08289054,0.85496349,1.22431091,0.49349186,0.00000000
-2.92046023,1.86526144,0.00718618,0.08301077,0.08197463,0.90157655,1.25560476,0.51704341,0.00000000
-2.91445723,1.91808643,0.00738589,0.08622282,0.08064754,0.94835371,1.28399787,0.54020906,0.00000000
-2.90845423,1.96739450,0.00755577,0.08939327,0.07896471,0.99516348,1.30964686,0.56290915,0.00000000
-2.90245123,2.01334062,0.00769397,0.09252023,0.07699228,1.04185330,1.33277801,0.58506108,0.00000000
-2.89644822,2.05614400,0.00779909,0.09560010,0.07480558,1.08824430,1.35368251,0.60657727,0.00000000
-2.89044522,2.09608021,0.00787016,0.09862696,0.07248726,1.13412705,1.37271073,0.62736345,0.00000000
-2.88444222,2.13347280,0.00790670,0.10159213,0.07012525,1.17925904,1.39026538,0.64731771,0.00000000
-2.87843922,2.16868493,0.00790875,0.10448391,0.06781058,1.22336390,1.40679392,0.66633017,0.00000000
-2.87243622,2.20211103,0.00787686,0.10728749,0.06563507,1.26613297,1.42278025,0.68428358,0.00000000
-2.86643322,2.23416872,0.00781216,0.10998501,0.06368905,1.30722905,1.43873555,0.70105480,0.00000000
-2.86043022,2.26529082,0.00771630,0.11255596,0.06205916,1.34629254,1.45518848,0.71651726,0.00000000
-2.85442721,2.29591751,0.00759146,0.11497756,0.06082616,1.38294955,1.47267466,0.73054405,0.00000000
-2.84842421,2.32648834,0.00744036,0.11722554,0.06006302,1.41682186,1.49172542,0.74301177,0.00000000
-2.84242121,2.35743404,0.00726620,0.11927484,0.05983314,1.44753805,1.51285591,0.75380477,0.00000000
-2.83641821,2.38916801,0.00707261,0.12110052,0.06018886,1.47474531,1.53655270,0.76281949,0.00000000
-2.83041521,2.42207722,0.00686360,0.12267861,0.06117026,1.49812131,1.56326110,0.76996876,0.00000000
-2.82441221,2.45651290,0.00664349,0.12398705,0.06280419,1.51738539,1.59337236,0.77518569,0.00000000
-2.81840920,2.49278082,0.00641682,0.12500646,0.06510367,1.53230856,1.62721140,0.77842692,0.00000000
-2.81240620,2.53113159,0.00618827,0.12572085,0.06806763,1.54272163,1.66502518,0.77967509,0.00000000
-2.80640320,2.57175142,0.00596254,0.12611818,0.07168094,1.54852113,1.70697258,0.77894024,0.00000000
-2.80040020,2.61475368,0.00574426,0.12619077,0.07591474,1.54967271,1.75311601,0.77626018,0.00000000
-2.79439720,2.66017179,0.00553787,0.12593548,0.08072713,1.54621184,1.80341553,0.77169980,0.00000000
-2.78839420,2.70795405,0.00534754,0.12535380,0.08606413,1.53824199,1.85772567,0.76534927,0.00000000
-2.78239120,2.75796084,0.00517706,0.12445166,0.09186087,1.52593026,1.91579548,0.75732135,0.00000000
-2.77638819,2.80996449,0.00502975,0.12323922,0.09804310,1.50950098,1.97727190,0.74774798,0.00000000
-2.77038519,2.86365217,0.00490841,0.12173043,0.10452877,1.48922772,2.04170644,0.73677625,0.00000000
-2.76438219,2.91863177,0.00481523,0.11994255,0.11122984,1.46542406,2.10856506,0.72456412,0.00000000
-2.75837919,2.97444058,0.00475173,0.11789564,0.11805418,1.43843384,2.17724082,0.71127604,0.00000000
-2.75237619,3.03055657,0.00471879,0.11561197,0.12490747,1.40862123,2.24706871,0.69707866,0.00000000
-2.74637319,3.08641155,0.00471658,0.11311547,0.13169511,1.37636134,2.31734210,0.68213693,0.00000000
-2.74037019,3.14140569,0.00474460,0.11043124,0.13832406,1.34203149,2.38732986,0.66661060,0.00000000
-2.73436718,3.19492255,0.00480168,0.10758503,0.14470459,1.30600361,2.45629344,0.65065135,0.00000000
-2.72836418,3.24634385,0.00488605,0.10460283,0.15075180,1.26863789,2.52350303,0.63440052,0.00000000
-2.72236118,3.29506326,0.00499534,0.10151053,0.15638704,1.23027779,2.58825209,0.61798745,0.00000000
-2.71635818,3.34049842,0.00512671,0.09833358,0.16153902,1.19124623,2.64986968,0.60152847,0.00000000
-2.71035518,3.38210088,0.00527689,0.09509676,0.16614481,1.15184313,2.70773015,0.58512636,0.00000000
-2.70435218,3.41936339,0.00544226,0.09182392,0.17015045,1.11234373,2.76125997,0.56887028,0.00000000
-2.69834917,3.45182472,0.00561899,0.08853784,0.17351150,1.07299790,2.80994179,0.55283603,0.00000000
-2.69234617,3.47907192,0.00580310,0.08526000,0.17619327,1.03402985,2.85331583,0.53708653,0.00000000
-2.68634317,3.50074042,0.00599058,0.08201047,0.17817090,0.99563830,2.89097919,0.52167252,0.00000000
-2.68034017,3.51651253,0.00617750,0.07880772,0.17942928,0.95799685,2.92258345,0.50663320,0.00000000
-2.67433717,3.52611477,0.00636010,0.07566845,0.17996286,0.92125440,2.94783131,0.49199705,0.00000000
-2.66833417,3.52931497,0.00653489,0.07260749,0.17977527,0.88553565,2.96647300,0.47778252,0.00000000
-2.66233117,3.52591943,0.00669874,0.06963764,0.17887896,0.85094158,2.97830291,0.46399873,0.00000000
-2.65632816,3.51577109,0.00684893,0.06676956,0.17729462,0.81755004,2.98315718,0.45064625,0.00000000
-2.65032516,3.49874877,0.00698323,0.06401168,0.17505067,0.78541643,2.98091251,0.43771773,0.00000000
-2.64432216,3.47476810,0.00709991,0.06137019,0.17218260,0.75457458,2.97148655,0.42519867,0.00000000
-2.63831916,3.44378388,0.00719777,0.05884898,0.16873225,0.72503795,2.95483980,0.41306823,0.00000000
-2.63231616,3.40579400,0.00727612,0.05644977,0.16474707,0.69680117,2.93097884,0.40130006,0.00000000
-2.62631316,3.36084436,0.00733477,0.05417212,0.16027924,0.66984190,2.89996071,0.38986326,0.00000000
-2.62031016,3.30903452,0.00737396,0.05201367,0.15538478,0.64412312,2.86189780,0.37872339,0.00000000
-2.61430715,3.25052334,0.00739431,0.04997025,0.15012252,0.61959575,2.81696276,0.36784354,0.00000000
-2.60830415,3.18553401,0.00739672,0.04803619,0.14455314,0.59620148,2.76539284,0.35718542,0.00000000
-2.60230115,3.11435786,0.00738231,0.04620451,0.13873800,0.57387575,2.70749300,0.34671054,0.00000000
-2.59629815,3.03735638,0.00735228,0.04446724,0.13273807,0.55255071,2.64363721,0.33638123,0.00000000
-2.59029515,2.95496092,0.00730787,0.04281567,0.12661284,0.53215804,2.57426773,0.32616169,0.00000000
-2.58429215,2.86766985,0.00725024,0.04124068,0.12041929,0.51263148,2.49989176,0.31601890,0.00000000
-2.57828914,2.77604304,0.00718040,0.03973293,0.11421089,0.49390891,2.42107569,0.30592344,0.00000000
-2.57228614,2.68069368,0.00709915,0.03828318,0.10803677,0.47593397,2.33843674,0.29585008,0.00000000
-2.56628314,2.58227772,0.00700706,0.03688244,0.10194103,0.45865699,2.25263237,0.28577833,0.00000000
-2.56028014,2.48148140,0.00690444,0.03552224,0.09596222,0.44203549,2.16434787,0.27569273,0.00000000
-2.55427714,2.37900726,0.00679135,0.03419471,0.09013306,0.42603389,2.07428259,0.26558304,0.00000000
-2.54827414,2.27555949,0.00666762,0.03289279,0.08448026,0.41062288,1.98313535,0.25544431,0.00000000
-2.54227114,2.17182907,0.00653291,0.03161028,0.07902472,0.39577828,1.89158991,0.24527677,0.00000000
-2.53626813,2.06847959,0.00638677,0.03034196,0.07378175,0.38147962,1.80030089,0.23508567,0.00000000
-2.53026513,1.96613429,0.00622873,0.02908364,0.06876160,0.36770855,1.70988096,0.22488106,0.00000000
-2.52426213,1.86536489,0.00605835,0.02783217,0.06397008,0.35444725,1.62088976,0.21467742,0.00000000
-2.51825913,1.76668277,0.00587532,0.02658551,0.05940927,0.34167705,1.53382507,0.20449337,0.00000000
-2.51225613,1.67053267,0.00567954,0.02534270,0.05507831,0.32937718,1.44911645,0.19435124,0.00000000
-2.50625313,1.57728934,0.00547118,0.02410383,0.05097431,0.31752404,1.36712173,0.18427667,0.00000000
-2.50025013,1.48725690,0.00525073,0.02287005,0.04709305,0.30609084,1.28812626,0.17429823,0.00000000
-2.49424712,1.40067120,0.00501905,0.02164348,0.04342988,0.29504785,1.21234491,0.16444696,0.00000000
-2.48824412,1.31770453,0.00477736,0.02042719,0.03998032,0.28436307,1.13992669,0.15475596,0.00000000
-2.48224112,1.23847281,0.00452725,0.01922506,0.03674074,0.27400349,1.07096158,0.14526002,0.00000000
-2.47623812,1.16304451,0.00427067,0.01804178,0.03370880,0.26393679,1.00548923,0.13599513,0.00000000
-2.47023512,1.09145100,0.00400988,0.01688268,0.03088388,0.25413331,0.94350914,0.12699817,0.00000000
-2.46423212,1.02369786,0.00374739,0.01575368,0.02826731,0.24456845,0.88499172,0.11830653,0.00000000
-2.45822911,0.95977640,0.00348589,0.01466115,0.02586256,0.23522499,0.82988974,0.10995774,0.00000000
-2.45222611,0.89967512,0.00322822,0.01361186,0.02367530,0.22609553,0.77814966,0.10198923,0.00000000
-2.44622311,0.84339037,0.00297726,0.01261283,0.02171335,0.21718472,0.72972238,0.09443800,0.00000000
-2.44022011,0.79093593,0.00273584,0.01167130,0.01998662,0.20851117,0.68457278,0.08734042,0.00000000
-2.43421711,0.74235086,0.00250675,0.01079463,0.01850692,0.20010894,0.64268785,0.08073200,0.00000000
-2.42821411,0.69770543,0.00229260,0.00999024,0.01728775,0.19202850,0.60408289,0.07464718,0.00000000
-2.42221111,0.65710474,0.00209580,0.00926556,0.01634406,0.18433699,0.56880563,0.06911916,0.00000000
-2.41620810,0.62068987,0.00191852,0.00862800,0.01569187,0.17711782,0.53693796,0.06417963,0.00000000
-2.41020510,0.58863631,0.00176264,0.00808490,0.01534794,0.17046952,0.50859528,0.05985853,0.00000000
-2.40420210,0.56114989,0.00162977,0.00764349,0.01532933,0.16450387,0.48392336,0.05618375,0.00000000
-2.39819910,0.53845990,0.00152115,0.00731087,0.01565285,0.15934322,0.46309294,0.05318065,0.00000000
-2.39219610,0.52081003,0.00143772,0.00709394,0.01633454,0.15511724,0.44629205,0.05087162,0.00000000
-2.38619310,0.50844690,0.00138009,0.00699937,0.01738896,0.15195905,0.43371647,0.04927549,0.00000000
-2.38019010,0.50160703,0.00134850,0.00703345,0.01882850,0.15000089,0.42555860,0.04840674,0.00000000
-2.37418709,0.50050233,0.00134288,0.00720205,0.02066256,0.14936947,0.42199522,0.04827479,0.00000000
-2.36818409,0.50530486,0.00136280,0.00751047,0.02289670,0.15018113,0.42317450,0.04888307,0.00000000
-2.36218109,0.51613147,0.00140750,0.00796324,0.02553179,0.15253703,0.42920296,0.05022818,0.00000000
-2.35617809,0.53302890,0.00147589,0.00856402,0.02856312,0.15651848,0.44013283,0.05229893,0.00000000
-2.35017509,0.55596015,0.00156655,0.00931535,0.03197956,0.16218269,0.45595048,0.05507560,0.00000000
-2.34417209,0.58479279,0.00167775,0.01021845,0.03576291,0.16955908,0.47656638,0.05852919,0.00000000
-2.33816908,0.61928994,0.00180744,0.01127306,0.03988725,0.17864624,0.50180740,0.06262098,0.00000000
-2.33216608,0.65910450,0.00195330,0.01247721,0.04431863,0.18940993,0.53141163,0.06730229,0.00000000
-2.32616308,0.70377731,0.00211276,0.01382707,0.04901491,0.20178196,0.56502650,0.07251462,0.00000000
-2.32016008,0.75273956,0.00228307,0.01531685,0.05392602,0.21566039,0.60221026,0.07819013,0.00000000
-2.31415708,0.80531980,0.00246130,0.01693867,0.05899442,0.23091080,0.64243722,0.08425260,0.00000000
-2.30815408,0.86075566,0.00264449,0.01868262,0.06415606,0.24736894,0.68510669,0.09061884,0.00000000
-2.30215108,0.91821005,0.00282966,0.02053674,0.06934167,0.26484455,0.72955560,0.09720049,0.00000000
-2.29614807,0.97679176,0.00301399,0.02248720,0.07447833,0.28312637,0.77507452,0.10390633,0.00000000
-2.29014507,1.03557965,0.00319486,0.02451850,0.07949153,0.30198823,0.82092665,0.11064494,0.00000000
-2.28414207,1.09364988,0.00337006,0.02661376,0.08430741,0.32119598,0.86636907,0.11732770,0.00000000
-2.27813907,1.15010510,0.00353785,0.02875507,0.08885520,0.34051509,0.91067578,0.12387198,0.00000000
-2.27213607,1.20410464,0.00369715,0.03092392,0.09306987,0.35971868,0.95316131,0.13020446,0.00000000
-2.26613307,1.25489435,0.00384764,0.03310167,0.09689472,0.37859557,0.99320432,0.13626439,0.00000000
-2.26013007,1.30183496,0.00398994,0.03527006,0.10028391,0.39695827,1.03026985,0.14200679,0.00000000
-2.25412706,1.34442760,0.00412567,0.03741170,0.10320480,0.41465023,1.06392959,0.14740517,0.00000000
-2.24812406,1.38233536,0.00425760,0.03951060,0.10563991,0.43155245,1.09387890,0.15245398,0.00000000
-2.24212106,1.41539974,0.00438971,0.04155266,0.10758849,0.44758876,1.11995009,0.15717031,0.00000000
-2.23611806,1.44365122,0.00452720,0.04352602,0.10906755,0.46272981,1.14212090,0.16159506,0.00000000
-2.23011506,1.46731303,0.00467656,0.04542150,0.11011226,0.47699538,1.16051798,0.16579312,0.00000000
-2.22411206,1.48679802,0.00484547,0.04723279,0.11077567,0.49045489,1.17541486,0.16985286,0.00000000
-2.21810905,1.50269822,0.00504279,0.04895663,0.11112779,0.50322603,1.18722436,0.17388454,0.00000000
-2.21210605,1.51576736,0.00527837,0.05059287,0.11125389,0.51547144,1.19648555,0.17801792,0.00000000
-2.20610305,1.52689682,0.00556290,0.05214433,0.11125218,0.52739355,1.20384567,0.18239890,0.00000000
-2.20010005,1.53708556,0.00590766,0.05361664,0.11123085,0.53922760,1.21003743,0.18718530,0.00000000
-2.19409705,1.54740524,0.00632429,0.05501792,0.11130460,0.55123310,1.21585260,0.19254189,0.00000000
-2.18809405,1.55896134,0.00682438,0.05635833,0.11159072,0.56368391,1.22211265,0.19863484,0.00000000
-2.18209105,1.57285201,0.00741919,0.05764957,0.11220490,0.57685738,1.22963748,0.20562557,0.00000000
-2.17608804,1.59012567,0.00811916,0.05890427,0.11325690,0.59102267,1.23921349,0.21366435,0.00000000
-2.17008504,1.61173929,0.00893357,0.06013539,0.11484624,0.60642891,1.25156194,0.22288386,0.00000000
-2.16408204,1.63851852,0.00987001,0.06135550,0.11705811,0.62329342,1.26730896,0.23339272,0.00000000
-2.15807904,1.67112145,0.01093401,0.06257615,0.11995956,0.64179061,1.28695818,0.24526954,0.00000000
-2.15207604,1.71000725,0.01212860,0.06380724,0.12359630,0.66204182,1.31086720,0.25855744,0.00000000
-2.14607304,1.75541101,0.01345394,0.06505643,0.12799006,0.68410667,1.33922877,0.27325950,0.00000000
-2.14007004,1.80732596,0.01490695,0.06632868,0.13313686,0.70797631,1.37205744,0.28933522,0.00000000
-2.13406703,1.86549379,0.01648115,0.06762582,0.13900601,0.73356884,1.40918250,0.30669828,0.00000000
-2.12806403,1.92940382,0.01816645,0.06894636,0.14554016,0.76072725,1.45024745,0.32521579,0.00000000
-2.12206103,1.99830120,0.01994912,0.07028534,0.15265627,0.78922008,1.49471628,0.34470905,0.00000000
-2.11605803,2.07120413,0.02181193,0.07163438,0.16024753,0.81874490,1.54188651,0.36495599,0.00000000
-2.11005503,2.14692969,0.02373435,0.07298185,0.16818624,0.84893458,1.59090863,0.38569534,0.00000000
-2.10405203,2.22412754,0.02569293,0.07431323,0.17632738,0.87936622,1.64081145,0.40663229,0.00000000
-2.09804902,2.30132043,0.02766188,0.07561153,0.18451300,0.90957251,1.69053239,0.42744574,0.00000000
-2.09204602,2.37694996,0.02961367,0.07685783,0.19257702,0.93905517,1.73895178,0.44779675,0.00000000
-2.08604302,2.44942612,0.03151986,0.07803197,0.20035033,0.96729988,1.78492981,0.46733798,0.00000000
-2.08004002,2.51717858,0.03335199,0.07911315,0.20766616,0.99379232,1.82734483,0.48572389,0.00000000
-2.07403702,2.57870778,0.03508253,0.08008071,0.21436512,1.01803452,1.86513141,0.50262107,0.00000000
-2.06803402,2.63263390,0.03668590,0.08091469,0.22030014,1.03956093,1.89731672,0.51771861,0.00000000
-2.06203102,2.67774156,0.03813947,0.08159653,0.22534078,1.05795357,1.92305373,0.53073781,0.00000000
-2.05602801,2.71301866,0.03942449,0.08210956,0.22937690,1.07285552,1.94164993,0.54144101,0.00000000
-2.05002501,2.73768774,0.04052700,0.08243945,0.23232147,1.08398240,1.95259041,0.54963910,0.00000000
-2.04402201,2.75122868,0.04143857,0.08257449,0.23411258,1.09113113,1.95555434,0.55519740,0.00000000
-2.03801901,2.75339196,0.04215683,0.08250581,0.23471436,1.09418576,1.95042436,0.55803967,0.00000000
-2.03201601,2.74420212,0.04268587,0.08222742,0.23411700,1.09312023,1.93728851,0.55815013,0.00000000
-2.02601301,2.72395149,0.04303635,0.08173618,0.23233587,1.08799786,1.91643473,0.55557325,0.00000000
-2.02001001,2.69318471,0.04322538,0.08103168,0.22940981,1.07896772,1.88833839,0.55041169,0.00000000
-2.01400700,2.65267491,0.04327617,0.08011599,0.22539865,1.06625824,1.85364337,0.54282203,0.00000000
-2.00800400,2.60339277,0.04321732,0.07899342,0.22038030,1.05016815,1.81313774,0.53300899,0.00000000
-2.00200100,2.54647002,0.04308199,0.07767024,0.21444738,1.03105541,1.76772505,0.52121798,0.00000000
-1.99599800,2.48315885,0.04290677,0.07615442,0.20770365,1.00932461,1.71839256,0.50772665,0.00000000
-1.98999500,2.41478907,0.04273035,0.07445534,0.20026052,0.98541325,1.66617761,0.49283555,0.00000000
-1.98399200,2.34272471,0.04259214,0.07258362,0.19223354,0.95977761,1.61213361,0.47685847,0.00000000
-1.97798899,2.26832158,0.04253067,0.07055092,0.18373927,0.93287866,1.55729669,0.46011272,0.00000000
-1.97198599,2.19288738,0.04258210,0.06836983,0.17489250,0.90516858,1.50265445,0.44290978,0.00000000
-1.96598299,2.11764550,0.04277862,0.06605380,0.16580393,0.87707816,1.44911757,0.42554662,0.00000000
-1.95997999,2.04370363,0.04314706,0.06361713,0.15657831,0.84900572,1.39749531,0.40829796,0.00000000
-1.95397699,1.97202791,0.04370759,0.06107493,0.14731317,0.82130758,1.34847545,0.39140972,0.00000000
-1.94797399,1.90342321,0.04447264,0.05844312,0.13809796,0.79429044,1.30260916,0.37509388,0.00000000
-1.94197099,1.83851979,0.04544612,0.05573844,0.12901369,0.76820583,1.26030119,0.35952472,0.00000000
-1.93596798,1.77776650,0.04662291,0.05297841,0.12013297,0.74324658,1.22180529,0.34483666,0.00000000
-1.92996498,1.72143038,0.04798868,0.05018123,0.11152031,0.71954549,1.18722493,0.33112354,0.00000000
-1.92396198,1.66960227,0.04952011,0.04736570,0.10323278,0.69717605,1.15651901,0.31843939,0.00000000
-1.91795898,1.62220825,0.05118544,0.04455105,0.09532071,0.67615505,1.12951233,0.30680058,0.00000000
-1.91195598,1.57902602,0.05294534,0.04175670,0.08782861,0.65644715,1.10591010,0.29618912,0.00000000
-1.90595298,1.53970571,0.05475415,0.03900204,0.08079599,0.63797098,1.08531612,0.28655701,0.00000000
-1.89994997,1.50379430,0.05656135,0.03630615,0.07425833,0.62060668,1.06725376,0.27783141,0.00000000
-1.89394697,1.47076261,0.05831328,0.03368747,0.06824779,0.60420450,1.05118910,0.26992046,0.00000000
-1.88794397,1.44003402,0.05995503,0.03116350,0.06279399,0.58859428,1.03655519,0.26271935,0.00000000
-1.88194097,1.41101372,0.06143232,0.02875058,0.05792453,0.57359524,1.02277678,0.25611658,0.00000000
-1.87593797,1.38311756,0.06269351,0.02646351,0.05366548,0.55902597,1.00929440,0.25000006,0.00000000
-1.86993497,1.35579927,0.06369141,0.02431542,0.05004159,0.54471402,0.99558701,0.24426284,0.00000000
-1.86393197,1.32857512,0.06438503,0.02231755,0.04707645,0.53050481,0.98119236,0.23880824,0.00000000
-1.85792896,1.30104492,0.06474100,0.02047910,0.04479236,0.51626950,0.96572421,0.23355417,0.00000000
-1.85192596,1.27290874,0.06473478,0.01880717,0.04321016,0.50191142,0.94888591,0.22843652,0.00000000
-1.84592296,1.24397842,0.06435148,0.01730672,0.04234878,0.48737086,0.93047970,0.22341153,0.00000000
-1.83991996,1.21418364,0.06358637,0.01598057,0.04222468,0.47262803,0.91041147,0.21845687,0.00000000
-1.83391696,1.18357224,0.06244489,0.01482943,0.04285114,0.45770397,0.88869083,0.21357172,0.00000000
-1.82791396,1.15230485,0.06094240,0.01385198,0.04423740,0.44265950,0.86542669,0.20877560,0.00000000
-1.82191096,1.12064419,0.05910353,0.01304496,0.04638771,0.42759216,0.84081845,0.20410622,0.00000000
-1.81590795,1.08893951,0.05696116,0.01240324,0.04930029,0.41263146,0.81514346,0.19961632,0.00000000
-1.80990495,1.05760714,0.05455519,0.01191997,0.05296625,0.39793253,0.78874138,0.19536988,0.00000000
-1.80390195,1.02710801,0.05193111,0.01158666,0.05736857,0.38366853,0.76199627,0.19143767,0.00000000
-1.79789895,0.99792327,0.04913834,0.01139329,0.06248106,0.37002233,0.73531713,0.18789260,0.00000000
-1.79189595,0.97052928,0.04622860,0.01132847,0.06826757,0.35717764,0.70911822,0.18480490,0.00000000
-1.78589295,0.94537310,0.04325424,0.01137951,0.07468121,0.34531022,0.68379965,0.18223751,0.00000000
-1.77988994,0.92284970,0.04026664,0.01153261,0.08166401,0.33457942,0.65972945,0.18024191,0.00000000
-1.77388694,0.90328186,0.03731471,0.01177296,0.08914667,0.32512057,0.63722782,0.17885443,0.00000000
-1.76788394,0.88690362,0.03444361,0.01208500,0.09704881,0.31703842,0.61655409,0.17809342,0.00000000
-1.76188094,0.87384803,0.03169364,0.01245254,0.10527947,0.31040193,0.59789700,0.17795722,0.00000000
-1.75587794,0.86413948,0.02909939,0.01285903,0.11373804,0.30524063,0.58136854,0.17842310,0.00000000
-1.74987494,0.85769087,0.02668915,0.01328782,0.12231555,0.30154265,0.56700141,0.17944720,0.00000000
-1.74387194,0.85430567,0.02448453,0.01372243,0.13089631,0.29925432,0.55475009,0.18096532,0.00000000
-1.73786893,0.85368428,0.02250031,0.01414685,0.13935987,0.29828152,0.54449515,0.18289471,0.00000000
-1.73186593,0.85543458,0.02074461,0.01454583,0.14758327,0.29849241,0.53605056,0.18513652,0.00000000
-1.72586293,0.85908581,0.01921915,0.01490519,0.15544345,0.29972158,0.52917335,0.18757897,0.00000000
-1.71985993,0.86410512,0.01791972,0.01521213,0.16281982,0.30177528,0.52357507,0.19010093,0.00000000
-1.71385693,0.86991599,0.01683681,0.01545548,0.16959689,0.30443750,0.51893453,0.19257583,0.00000000
-1.70785393,0.87591768,0.01595630,0.01562595,0.17566676,0.30747670,0.51491104,0.19487577,0.00000000
-1.70185093,0.88150501,0.01526027,0.01571629,0.18093161,0.31065292,0.51115766,0.19687549,0.00000000
-1.69584792,0.88608747,0.01472783,0.01572145,0.18530588,0.31372493,0.50733393,0.19845623,0.00000000
-1.68984492,0.88910737,0.01433596,0.01563862,0.18871825,0.31645728,0.50311751,0.19950929,0.00000000
-1.68384192,0.89005604,0.01406034,0.01546729,0.19111320,0.31862704,0.49821449,0.19993910,0.00000000
-1.67783892,0.88848804,0.01387616,0.01520914,0.19245221,0.32002990,0.49236800,0.19966587,0.00000000
-1.67183592,0.88403270,0.01375888,0.01486798,0.19271462,0.32048565,0.48536497,0.19862756,0.00000000
-1.66583292,0.87640303,0.01368486,0.01444954,0.19189793,0.31984283,0.47704102,0.19678136,0.00000000
-1.65982991,0.86540170,0.01363202,0.01396129,0.19001772,0.31798241,0.46728335,0.19410449,0.00000000
-1.65382691,0.85092427,0.01358030,0.01341217,0.18710720,0.31482047,0.45603183,0.19059444,0.00000000
-1.64782391,0.83295955,0.01351209,0.01281236,0.18321622,0.31030994,0.44327840,0.18626861,0.00000000
-1.64182091,0.81158755,0.01341250,0.01217298,0.17841006,0.30444120,0.42906493,0.18116349,0.00000000
-1.63581791,0.78697486,0.01326960,0.01150584,0.17276782,0.29724169,0.41347977,0.17533335,0.00000000
-1.62981491,0.75936814,0.01307444,0.01082319,0.16638053,0.28877466,0.39665328,0.16884852,0.00000000
-1.62381191,0.72908575,0.01282111,0.01013747,0.15934915,0.27913688,0.37875251,0.16179344,0.00000000
-1.61780890,0.69650804,0.01250662,0.00946114,0.15178228,0.26845570,0.35997534,0.15426441,0.00000000
-1.61180590,0.66206653,0.01213067,0.00880650,0.14379391,0.25688535,0.34054424,0.14636717,0.00000000
-1.60580290,0.62623247,0.01169544,0.00818562,0.13550110,0.24460276,0.32069996,0.13821450,0.00000000
-1.59979990,0.58950503,0.01120527,0.00761018,0.12702167,0.23180298,0.30069522,0.12992368,0.00000000
-1.59379690,0.55239951,0.01066629,0.00709147,0.11847205,0.21869429,0.28078865,0.12161407,0.00000000
-1.58779390,0.51543583,0.01008600,0.00664037,0.10996522,0.20549329,0.26123909,0.11340480,0.00000000
-1.58179090,0.47912766,0.00947296,0.00626730,0.10160884,0.19241995,0.24230027,0.10541256,0.00000000
-1.57578789,0.44397221,0.00883630,0.00598224,0.09350363,0.17969279,0.22421612,0.09774958,0.00000000
-1.56978489,0.41044109,0.00818541,0.00579472,0.08574196,0.16752439,0.20721648,0.09052185,0.00000000
-1.56378189,0.37897218,0.00752957,0.00571380,0.07840667,0.15611712,0.19151346,0.08382746,0.00000000
-1.55777889,0.34996260,0.00687765,0.00574798,0.07157022,0.14565930,0.17729830,0.07775524,0.00000000
-1.55177589,0.32376283,0.00623786,0.00590518,0.06529399,0.13632180,0.16473869,0.07238353,0.00000000
-1.54577289,0.30067196,0.00561752,0.00619253,0.05962790,0.12825499,0.15397663,0.06777915,0.00000000
-1.53976988,0.28093395,0.00502298,0.00661626,0.05461016,0.12158618,0.14512654,0.06399656,0.00000000
-1.53376688,0.26473487,0.00445944,0.00718146,0.05026730,0.11641747,0.13827386,0.06107713,0.00000000
-1.52776388,0.25220101,0.00393098,0.00789179,0.04661429,0.11282400,0.13347386,0.05904859,0.00000000
-1.52176088,0.24339782,0.00344054,0.00874924,0.04365479,0.11085254,0.13075076,0.05792455,0.00000000
-1.51575788,0.23832965,0.00298997,0.00975378,0.04138158,0.11052054,0.13009709,0.05770419,0.00000000
-1.50975488,0.23694019,0.00258013,0.01090305,0.03977702,0.11181553,0.13147343,0.05837208,0.00000000
-1.50375188,0.23911369,0.00221097,0.01219208,0.03881361,0.11469494,0.13480838,0.05989815,0.00000000
-1.49774887,0.24467706,0.00188169,0.01361300,0.03845463,0.11908635,0.13999906,0.06223780,0.00000000
-1.49174587,0.25340281,0.00159085,0.01515488,0.03865487,0.12488834,0.14691199,0.06533234,0.00000000
-1.48574287,0.26501309,0.00133654,0.01680356,0.03936136,0.13197174,0.15538472,0.06910961,0.00000000
-1.47973987,0.27918479,0.00111650,0.01854169,0.04051432,0.14018169,0.16522800,0.07348492,0.00000000
-1.47373687,0.29555598,0.00092827,0.02034882,0.04204811,0.14934024,0.17622888,0.07836238,0.00000000
-1.46773387,0.31373362,0.00076931,0.02220163,0.04389230,0.15924974,0.18815462,0.08363655,0.00000000
-1.46173087,0.33330267,0.00063708,0.02407434,0.04597287,0.16969698,0.20075743,0.08919456,0.00000000
-1.45572786,0.35383646,0.00052920,0.02593925,0.04821356,0.18045797,0.21378021,0.09491850,0.00000000
-1.44972486,0.37490833,0.00044349,0.02776737,0.05053727,0.19130345,0.22696296,0.10068832,0.00000000
-1.44372186,0.39610414,0.00037802,0.02952924,0.05286755,0.20200494,0.24004998,0.10638487,0.00000000
-1.43771886,0.41703553,0.00033124,0.03119577,0.05513022,0.21234109,0.25279743,0.11189328,0.00000000
