energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-5.39969985,2.64243042,0.00419172,0.21088778,0.01544634,1.28114151,0.66569052,0.64419588,0.65800885,0.14131842
-5.39369685,2.69750534,0.00393186,0.21149727,0.01587371,1.31359286,0.69322672,0.66056440,0.67461604,0.14236724
-5.38769385,2.75562050,0.00371218,0.21202256,0.01630464,1.34794472,0.72043656,0.67828703,0.69096317,0.14354646
-5.38169085,2.81575432,0.00353567,0.21233775,0.01673178,1.38373257,0.74689325,0.69718280,0.70662780,0.14480325
-5.37568784,2.87681345,0.00340457,0.21232545,0.01714828,1.42043950,0.77216685,0.71703865,0.72119664,0.14608251
-5.36968484,2.93766997,0.00332039,0.21188243,0.01754814,1.45751320,0.79583665,0.73761529,0.73427867,0.14732915
-5.36368184,2.99719851,0.00328386,0.21092457,0.01792631,1.49438347,0.81750358,0.75865343,0.74551737,0.14849034
-5.35767884,3.05431146,0.00329493,0.20939082,0.01827892,1.53047944,0.83680198,0.77988031,0.75460152,0.14951752
-5.35167584,3.10799070,0.00335283,0.20724614,0.01860330,1.56524568,0.85341026,0.80101616,0.76127405,0.15036808
-5.34567284,3.15731458,0.00345604,0.20448317,0.01889799,1.59815664,0.86706010,0.82178024,0.76533870,0.15100682
-5.33966983,3.20147926,0.00360231,0.20112266,0.01916267,1.62872889,0.87754364,0.84189650,0.76666428,0.15140684
-5.33366683,3.23981377,0.00378871,0.19721259,0.01939803,1.65653071,0.88471858,0.86109841,0.76518633,0.15155014
-5.32766383,3.27178869,0.00401168,0.19282613,0.01960558,1.68118915,0.88851094,0.87913322,0.76090635,0.15142762
-5.32166083,3.29701862,0.00426707,0.18805858,0.01978741,1.70239421,0.88891544,0.89576538,0.75388873,0.15103884
-5.31565783,3.31525905,0.00455020,0.18302326,0.01994600,1.71990055,0.88599354,0.91077932,0.74425561,0.15039130
-5.30965483,3.32639837,0.00485599,0.17784678,0.02008394,1.73352693,0.87986942,0.92398167,0.73218008,0.14949941
-5.30365183,3.33044603,0.00517905,0.17266385,0.02020372,1.74315365,0.87072396,0.93520294,0.71787806,0.14838329
-5.29764882,3.32751804,0.00551381,0.16761168,0.02030755,1.74871862,0.85878727,0.94429897,0.70159934,0.14706736
-5.29164582,3.31782090,0.00585466,0.16282453,0.02039719,1.75021232,0.84432999,0.95115211,0.68361824,0.14557891
-5.28564282,3.30163497,0.00619613,0.15842826,0.02047390,1.74767218,0.82765383,0.95567239,0.66422423,0.14394659
-5.27963982,3.27929847,0.00653308,0.15453549,0.02053838,1.74117677,0.80908170,0.95779851,0.64371296,0.14219906
-5.27363682,3.25119255,0.00686085,0.15124114,0.02059079,1.73084018,0.78894801,0.95749900,0.62237799,0.14036376
-5.26763382,3.21772835,0.00717542,0.14861881,0.02063088,1.71680665,0.76758924,0.95477324,0.60050350,0.13846584
-5.26163082,3.17933616,0.00747366,0.14671804,0.02065807,1.69924587,0.74533533,0.94965236,0.57835813,0.13652729
-5.25562781,3.13645691,0.00775338,0.14556238,0.02067167,1.67834885,0.72250201,0.94220003,0.55619001,0.13456639
-5.24962481,3.08953583,0.00801352,0.14514859,0.02067100,1.65432439,0.69938435,0.93251275,0.53422316,0.13259731
-5.24362181,3.03901820,0.00825422,0.14544670,0.02065566,1.62739618,0.67625159,0.92071975,0.51265505,0.13063002
-5.23761881,2.98534658,0.00847682,0.14640114,0.02062565,1.59780026,0.65334334,0.90698215,0.49165535,0.12867034
-5.23161581,2.92895928,0.00868389,0.14793273,0.02058156,1.56578289,0.63086714,0.89149129,0.47136569,0.12672022
-5.22561281,2.87028947,0.00887919,0.14994151,0.02052470,1.53159853,0.60899725,0.87446623,0.45190030,0.12477821
-5.21960980,2.80976449,0.00906746,0.15231027,0.02045709,1.49550790,0.58787471,0.85615018,0.43334728,0.12283995
-5.21360680,2.74780496,0.00925436,0.15490866,0.02038157,1.45777595,0.56760830,0.83680597,0.41577048,0.12089886
-5.20760380,2.68482325,0.00944614,0.15759776,0.02030166,1.41866972,0.54827635,0.81671059,0.39921158,0.11894677
-5.20160080,2.62122116,0.00964943,0.16023479,0.02022149,1.37845591,0.52992927,0.79614887,0.38369247,0.11697463
-5.19559780,2.55738668,0.00987092,0.16267799,0.02014559,1.33739839,0.51259235,0.77540648,0.36921750,0.11497313
-5.18959480,2.49368962,0.01011703,0.16479134,0.02007870,1.29575534,0.49626892,0.75476252,0.35577578,0.11293333
-5.18359180,2.43047649,0.01039353,0.16644896,0.02002548,1.25377644,0.48094346,0.73448181,0.34334322,0.11084713
-5.17758879,2.36806448,0.01070526,0.16753911,0.01999025,1.21169982,0.46658475,0.71480740,0.33188431,0.10870774
-5.17158579,2.30673516,0.01105577,0.16796756,0.01997666,1.16974920,0.45314864,0.69595332,0.32135373,0.10650994
-5.16558279,2.24672797,0.01144706,0.16766020,0.01998745,1.12813111,0.44058066,0.67809812,0.31169759,0.10425029
-5.15957979,2.18823402,0.01187930,0.16656497,0.02002416,1.08703234,0.42881819,0.66137937,0.30285451,0.10192723
-5.15357679,2.13139065,0.01235072,0.16465275,0.02008693,1.04661781,0.41779238,0.64588936,0.29475647,0.09954100
-5.14757379,2.07627717,0.01285750,0.16191756,0.02017431,1.00702891,0.40742965,0.63167231,0.28732956,0.09709358
-5.14157079,2.02291214,0.01339371,0.15837581,0.02028323,0.96838238,0.39765297,0.61872322,0.28049466,0.09458843
-5.13556778,1.97125261,0.01395146,0.15406480,0.02040892,0.93076991,0.38838299,0.60698842,0.27416818,0.09203028
-5.12956478,1.92119561,0.01452102,0.14904055,0.02054499,0.89425837,0.37953897,0.59636796,0.26826283,0.08942484
-5.12356178,1.87258201,0.01509109,0.14337506,0.02068361,0.85889082,0.37103979,0.58671970,0.26268866,0.08677851
-5.11755878,1.82520292,0.01564912,0.13715319,0.02081571,0.82468831,0.36280494,0.57786504,0.25735417,0.08409809
-5.11155578,1.77880844,0.01618171,0.13046922,0.02093124,0.79165225,0.35475572,0.56959609,0.25216781,0.08139060
-5.10555278,1.73311859,0.01667509,0.12342339,0.02101958,0.75976753,0.34681648,0.56168400,0.24703956,0.07866303
-5.09954977,1.68783603,0.01711554,0.11611847,0.02106990,0.72900610,0.33891619,0.55388812,0.24188280,0.07592227
-5.09354677,1.64266007,0.01748992,0.10865655,0.02107157,0.69933085,0.33098997,0.54596566,0.23661637,0.07317505
-5.08754377,1.59730137,0.01778617,0.10113612,0.02101463,0.67069979,0.32298091,0.53768136,0.23116661,0.07042794
-5.08154077,1.55149656,0.01799372,0.09364962,0.02089012,0.64307012,0.31484171,0.52881687,0.22546951,0.06768739
-5.07553777,1.50502211,0.01810392,0.08628145,0.02069055,0.61640210,0.30653644,0.51917928,0.21947266,0.06495990
-5.06953477,1.45770674,0.01811035,0.07910652,0.02041014,0.59066256,0.29804191,0.50860860,0.21313705,0.06225209
-5.06353177,1.40944169,0.01800911,0.07218936,0.02004515,0.56582776,0.28934896,0.49698371,0.20643857,0.05957084
-5.05752876,1.36018826,0.01779894,0.06558370,0.01959399,0.54188554,0.28046322,0.48422664,0.19936904,0.05692346
-5.05152576,1.30998230,0.01748130,0.05933254,0.01905736,0.51883672,0.27140547,0.47030496,0.19193690,0.05431768
-5.04552276,1.25893549,0.01706029,0.05346871,0.01843823,0.49669556,0.26221159,0.45523229,0.18416730,0.05176178
-5.03951976,1.20723325,0.01654259,0.04801568,0.01774175,0.47548953,0.25293191,0.43906683,0.17610173,0.04926455
-5.03351676,1.15512961,0.01593716,0.04298872,0.01697508,0.45525824,0.24363017,0.42190823,0.16779715,0.04683519
-5.02751376,1.10293949,0.01525501,0.03839618,0.01614713,0.43605195,0.23438210,0.40389291,0.15932469,0.04448327
-5.02151076,1.05102877,0.01450878,0.03424093,0.01526829,0.41792963,0.22527364,0.38518811,0.15076797,0.04221851
-5.01550775,0.99980302,0.01371242,0.03052184,0.01435005,0.40095686,0.21639903,0.36598521,0.14222117,0.04005063
-5.00950475,0.94969554,0.01288074,0.02723516,0.01340463,0.38520391,0.20785885,0.34649245,0.13378692,0.03798915
-5.00350175,0.90115553,0.01202900,0.02437594,0.01244458,0.37074404,0.19975808,0.32692771,0.12557417,0.03604324
-4.99749875,0.85463703,0.01117252,0.02193918,0.01148245,0.35765232,0.19220432,0.30751151,0.11769602,0.03422155
-4.99149575,0.81058930,0.01032631,0.01992092,0.01053038,0.34600505,0.18530633,0.28846077,0.11026784,0.03253212
-4.98549275,0.76944907,0.00950475,0.01831907,0.00959984,0.33587982,0.17917282,0.26998341,0.10340543,0.03098230
-4.97948974,0.73163489,0.00872128,0.01713410,0.00870131,0.32735624,0.17391148,0.25227418,0.09722354,0.02957880
-4.97348674,0.69754370,0.00798824,0.01636941,0.00784413,0.32051718,0.16962841,0.23551166,0.09183466,0.02832773
-4.96748374,0.66754941,0.00731664,0.01603155,0.00703629,0.31545040,0.16642762,0.21985663,0.08734793,0.02723471
-4.96148074,0.64200317,0.00671608,0.01613017,0.00628439,0.31225019,0.16441064,0.20545155,0.08386839,0.02630504
-4.95547774,0.62123489,0.00619466,0.01667773,0.00559355,0.31101891,0.16367611,0.19242128,0.08149629,0.02554385
-4.94947474,0.60555522,0.00575900,0.01768900,0.00496746,0.31186800,0.16431913,0.18087448,0.08032644,0.02495624
-4.94347174,0.59525759,0.00541415,0.01918031,0.00440843,0.31491805,0.16643023,0.17090585,0.08044752,0.02454744
-4.93746873,0.59061932,0.00516371,0.02116860,0.00391747,0.32029793,0.17009396,0.16259861,0.08194126,0.02432282
-4.93146573,0.59190147,0.00500980,0.02367031,0.00349442,0.32814240,0.17538682,0.15602705,0.08488142,0.02428795
-4.92546273,0.59934667,0.00495313,0.02670006,0.00313806,0.33858830,0.18237459,0.15125899,0.08933236,0.02444842
-4.91945973,0.61317476,0.00499302,0.03026923,0.00284628,0.35176924,0.19110914,0.14835767,0.09534750,0.02480969
-4.91345673,0.63357605,0.00512745,0.03438445,0.00261618,0.36780869,0.20162461,0.14738311,0.10296724,0.02537674
-4.90745373,0.66070211,0.00535307,0.03904605,0.00244425,0.38681193,0.21393321,0.14839266,0.11221671,0.02615368
-4.90145073,0.69465469,0.00566525,0.04424656,0.00232643,0.40885692,0.22802087,0.15144063,0.12310329,0.02714324
-4.89544772,0.73547284,0.00605806,0.04996926,0.00225829,0.43398468,0.24384287,0.15657712,0.13561398,0.02834623
-4.88944472,0.78311933,0.00652433,0.05618697,0.00223509,0.46218954,0.26131981,0.16384589,0.14971278,0.02976093
-4.88344172,0.83746686,0.00705568,0.06286099,0.00225184,0.49340992,0.28033423,0.17328163,0.16533832,0.03138255
-4.87743872,0.89828513,0.00764255,0.06994046,0.00230341,0.52752019,0.30072810,0.18490645,0.18240178,0.03320265
-4.87143572,0.96522966,0.00827432,0.07736197,0.00238459,0.56432411,0.32230158,0.19872612,0.20078536,0.03520871
-4.86543272,1.03783324,0.00893936,0.08504975,0.00249011,0.60355045,0.34481314,0.21472598,0.22034147,0.03738378
-4.85942971,1.11550089,0.00962524,0.09291620,0.00261472,0.64485122,0.36798142,0.23286693,0.24089274,0.03970631
-4.85342671,1.19750894,0.01031886,0.10086298,0.00275320,0.68780276,0.39148872,0.25308170,0.26223302,0.04215011
-4.84742371,1.28300868,0.01100671,0.10878262,0.00290047,0.73191000,0.41498627,0.27527156,0.28412943,0.04468456
-4.84142071,1.37103492,0.01167510,0.11656054,0.00305158,0.77661374,0.43810112,0.29930372,0.30632543,0.04727497
-4.83541771,1.46051936,0.01231046,0.12407750,0.00320180,0.82130106,0.46044457,0.32500965,0.32854498,0.04988317
-4.82941471,1.55030851,0.01289964,0.13121248,0.00334665,0.86531827,0.48162171,0.35218431,0.35049761,0.05246824
-4.82341171,1.63918578,0.01343024,0.13784569,0.00348199,0.90798628,0.50124191,0.38058658,0.37188434,0.05498747
-4.81740870,1.72589681,0.01389093,0.14386184,0.00360404,0.94861756,0.51892966,0.40994076,0.39240418,0.05739737
-4.81140570,1.80917731,0.01427170,0.14915337,0.00370947,0.98653414,0.53433550,0.43993931,0.41176107,0.05965480
-4.80540270,1.88778238,0.01456422,0.15362358,0.00379545,1.02108602,0.54714638,0.47024671,0.42967096,0.06171812
-4.79939970,1.96051603,0.01476200,0.15718957,0.00385967,1.05166907,0.55709521,0.50050439,0.44586870,0.06354836
-4.79339670,2.02626007,0.01486058,0.15978471,0.00390039,1.07774184,0.56396897,0.53033663,0.46011467,0.06511030
-4.78739370,2.08400106,0.01485767,0.16136078,0.00391650,1.09884056,0.56761524,0.55935727,0.47220059,0.06637345
-4.78139070,2.13285455,0.01475319,0.16188946,0.00390747,1.11459184,0.56794667,0.58717711,0.48195458,0.06731291
-4.77538769,2.17208567,0.01454920,0.16136320,0.00387339,1.12472250,0.56494334,0.61341177,0.48924511,0.06791002
-4.76938469,2.20112554,0.01424988,0.15979550,0.00381493,1.12906635,0.55865297,0.63768977,0.49398372,0.06815282
-4.76338169,2.21958304,0.01386132,0.15722043,0.00373334,1.12756769,0.54918882,0.65966075,0.49612652,0.06803634
-4.75737869,2.22725171,0.01339128,0.15369161,0.00363039,1.12028150,0.53672562,0.67900339,0.49567436,0.06756259
-4.75137569,2.22411184,0.01284899,0.14928053,0.00350830,1.10737060,0.52149365,0.69543305,0.49267172,0.06674041
-4.74537269,2.21032781,0.01224475,0.14407445,0.00336969,1.08909981,0.50377123,0.70870868,0.48720446,0.06558509
-4.73936968,2.18624123,0.01158970,0.13817379,0.00321753,1.06582767,0.48387609,0.71863899,0.47939659,0.06411781
-4.73336668,2.15236006,0.01089536,0.13168939,0.00305506,1.03799601,0.46215592,0.72508751,0.46940609,0.06236498
-4.72736368,2.10934459,0.01017342,0.12473945,0.00288570,1.00611797,0.43897852,0.72797649,0.45742016,0.06035744
-4.72136068,2.05799066,0.00943531,0.11744658,0.00271301,0.97076484,0.41472205,0.72728944,0.44365008,0.05812956
-4.71535768,1.99921077,0.00869199,0.10993480,0.00254063,0.93255234,0.38976555,0.72307216,0.42832574,0.05571838
-4.70935468,1.93401386,0.00795363,0.10232686,0.00237220,0.89212664,0.36448028,0.71543228,0.41169028,0.05316267
-4.70335168,1.86348418,0.00722947,0.09474176,0.00221137,0.85015071,0.33922202,0.70453714,0.39399485,0.05050206
-4.69734867,1.78875975,0.00652760,0.08729265,0.00206171,0.80729118,0.31432456,0.69061017,0.37549366,0.04777624
-4.69134567,1.71101103,0.00585492,0.08008514,0.00192673,0.76420612,0.29009454,0.67392569,0.35643955,0.04502416
-4.68534267,1.63142004,0.00521702,0.07321602,0.00180983,0.72153383,0.26680770,0.65480241,0.33708000,0.04228341
-4.67933967,1.55116036,0.00461822,0.06677239,0.00171432,0.67988298,0.24470654,0.63359560,0.31765376,0.03958965
-4.67333667,1.47137818,0.00406156,0.06083119,0.00164338,0.63982394,0.22399928,0.61068837,0.29838796,0.03697610
-4.66733367,1.39317478,0.00354893,0.05545910,0.00160007,0.60188159,0.20486019,0.58648215,0.27949587,0.03447326
-4.66133067,1.31759047,0.00308111,0.05071270,0.00158733,0.56652948,0.18743088,0.56138676,0.26117508,0.03210856
-4.65532766,1.24559034,0.00265795,0.04663886,0.00160794,0.53418535,0.17182266,0.53581037,0.24360610,0.02990621
-4.64932466,1.17805184,0.00227846,0.04327533,0.00166449,0.50520800,0.15811953,0.51014963,0.22695142,0.02788708
-4.64332166,1.11575431,0.00194095,0.04065131,0.00175937,0.47989549,0.14638185,0.48478047,0.21135475,0.02606866
