energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-4.30115058,1.09097996,1.06990477,0.10682263,0.06848356,0.37277087,0.15063065,0.00000000
-4.29514757,1.13855464,1.10653782,0.11353707,0.07309782,0.38702260,0.14786014,0.00000000
-4.28914457,1.18243712,1.13965263,0.11984027,0.07747315,0.40005854,0.14474672,0.00000000
-4.28314157,1.22176401,1.16857154,0.12561543,0.08153234,0.41161181,0.14132461,0.00000000
-4.27713857,1.25571166,1.19264235,0.13075307,0.08520181,0.42142584,0.13762456,0.00000000
-4.27113557,1.28352369,1.21126146,0.13515454,0.08841402,0.42926285,0.13367399,0.00000000
-4.26513257,1.30453819,1.22389705,0.13873542,0.09110987,0.43491238,0.12949754,0.00000000
-4.25912956,1.31821299,1.23011104,0.14142854,0.09324095,0.43819926,0.12511788,0.00000000
-4.25312656,1.32414800,1.22957863,0.14318658,0.09477143,0.43899079,0.12055682,0.00000000
-4.24712356,1.32210304,1.22210436,0.14398394,0.09567960,0.43720254,0.11583647,0.00000000
-4.24112056,1.31201051,1.20763379,0.14381809,0.09595901,0.43280256,0.11098037,0.00000000
-4.23511756,1.29398198,1.18626006,0.14270994,0.09561900,0.42581370,0.10601462,0.00000000
-4.22911456,1.26830829,1.15822499,0.14070358,0.09468474,0.41631396,0.10096880,0.00000000
-4.22311156,1.23545319,1.12391451,0.13786506,0.09319670,0.40443469,0.09587658,0.00000000
-4.21710855,1.19604069,1.08384877,0.13428054,0.09120955,0.39035688,0.09077621,0.00000000
-4.21110555,1.15083680,1.03866734,0.13005366,0.08879059,0.37430565,0.08571054,0.00000000
-4.20510255,1.10072647,0.98911028,0.12530245,0.08601776,0.35654317,0.08072694,0.00000000
-4.19909955,1.04668693,0.93599602,0.12015574,0.08297724,0.33736044,0.07587686,0.00000000
-4.19309655,0.98975864,0.88019735,0.11474932,0.07976090,0.31706836,0.07121527,0.00000000
-4.18709355,0.93101529,0.82261640,0.10922201,0.07646349,0.29598836,0.06679999,0.00000000
-4.18109055,0.87153417,0.76416015,0.10371180,0.07317996,0.27444326,0.06269097,0.00000000
-4.17508754,0.81236823,0.70571732,0.09835217,0.07000272,0.25274851,0.05894963,0.00000000
-4.16908454,0.75452097,0.64813786,0.09326875,0.06701925,0.23120440,0.05563841,0.00000000
-4.16308154,0.69892523,0.59221563,0.08857657,0.06430986,0.21008939,0.05282044,0.00000000
-4.15707854,0.64642649,0.53867511,0.08437773,0.06194594,0.18965481,0.05055954,0.00000000
-4.15107554,0.59777124,0.48816229,0.08075982,0.05998862,0.17012109,0.04892051,0.00000000
-4.14507254,0.55360058,0.44124000,0.07779500,0.05848789,0.15167553,0.04796980,0.00000000
-4.13906953,0.51444909,0.39838743,0.07553974,0.05748227,0.13447160,0.04777639,0.00000000
-4.13306653,0.48074852,0.36000363,0.07403525,0.05699900,0.11862963,0.04841309,0.00000000
-4.12706353,0.45283584,0.32641437,0.07330855,0.05705469,0.10423879,0.04995792,0.00000000
-4.12106053,0.43096501,0.29788170,0.07337403,0.05765645,0.09136003,0.05249577,0.00000000
-4.11505753,0.41532149,0.27461542,0.07423557,0.05880346,0.08002989,0.05611990,0.00000000
-4.10905453,0.40603849,0.25678576,0.07588887,0.06048878,0.07026473,0.06093342,0.00000000
-4.10305153,0.40321415,0.24453608,0.07832410,0.06270146,0.06206532,0.06705050,0.00000000
-4.09704852,0.40692836,0.23799518,0.08152854,0.06542877,0.05542139,0.07459701,0.00000000
-4.09104552,0.41725829,0.23728804,0.08548920,0.06865835,0.05031599,0.08371066,0.00000000
-4.08504252,0.43429168,0.24254460,0.09019518,0.07238038,0.04672945,0.09454035,0.00000000
-4.07903952,0.45813711,0.25390581,0.09563966,0.07658938,0.04464273,0.10724448,0.00000000
-4.07303652,0.48893030,0.27152664,0.10182144,0.08128569,0.04404022,0.12198842,0.00000000
-4.06703352,0.52683625,0.29557573,0.10874584,0.08647650,0.04491161,0.13894075,0.00000000
-4.06103052,0.57204653,0.32623164,0.11642491,0.09217626,0.04725310,0.15826842,0.00000000
-4.05502751,0.62477197,0.36367572,0.12487686,0.09840646,0.05106769,0.18013094,0.00000000
-4.04902451,0.68523060,0.40808191,0.13412487,0.10519473,0.05636486,0.20467350,0.00000000
-4.04302151,0.75363154,0.45960396,0.14419497,0.11257324,0.06315932,0.23201948,0.00000000
-4.03701851,0.83015523,0.51836059,0.15511344,0.12057642,0.07146930,0.26226245,0.00000000
-4.03101551,0.91493122,0.58441942,0.16690355,0.12923809,0.08131427,0.29545802,0.00000000
-4.02501251,1.00801442,0.65778048,0.17958198,0.13858813,0.09271216,0.33161602,0.00000000
-4.01900950,1.10936125,0.73836028,0.19315503,0.14864879,0.10567645,0.37069334,0.00000000
-4.01300650,1.21880703,0.82597738,0.20761485,0.15943089,0.12021300,0.41258793,0.00000000
-4.00700350,1.33604614,0.92034044,0.22293591,0.17093003,0.13631691,0.45713446,0.00000000
-4.00100050,1.46061631,1.02103959,0.23907207,0.18312313,0.15396957,0.50410190,0.00000000
-3.99499750,1.59188838,1.12754192,0.25595427,0.19596546,0.17313591,0.55319348,0.00000000
-3.98899450,1.72906247,1.23919155,0.27348919,0.20938842,0.19376207,0.60404922,0.00000000
-3.98299150,1.87117154,1.35521484,0.29155900,0.22329817,0.21577355,0.65625116,0.00000000
-3.97698849,2.01709247,1.47473061,0.31002228,0.23757542,0.23907397,0.70933122,0.00000000
-3.97098549,2.16556491,1.59676531,0.32871615,0.25207629,0.26354444,0.76278158,0.00000000
-3.96498249,2.31521720,1.72027261,0.34745954,0.26663440,0.28904367,0.81606718,0.00000000
-3.95897949,2.46459865,1.84415677,0.36605764,0.28106418,0.31540877,0.86863993,0.00000000
-3.95297649,2.61221667,1.96729862,0.38430706,0.29516521,0.34245673,0.91995394,0.00000000
-3.94697349,2.75657721,2.08858314,0.40200179,0.30872752,0.36998658,0.96948119,0.00000000
-3.94097049,2.89622652,2.20692729,0.41893942,0.32153760,0.39778217,1.01672676,0.00000000
-3.93496748,3.02979212,2.32130663,0.43492742,0.33338485,0.42561541,1.06124297,0.00000000
-3.92896448,3.15602089,2.43077951,0.44978914,0.34406821,0.45324999,1.10264159,0.00000000
-3.92296148,3.27381220,2.53450752,0.46336915,0.35340267,0.48044531,1.14060353,0.00000000
-3.91695848,3.38224434,2.63177122,0.47553771,0.36122524,0.50696056,1.17488553,0.00000000
-3.91095548,3.48059284,2.72198030,0.48619403,0.36740030,0.53255888,1.20532336,0.00000000
-3.90495248,3.56833966,2.80467777,0.49526824,0.37182386,0.55701126,1.23183151,0.00000000
-3.89894947,3.64517286,2.87953809,0.50272195,0.37442669,0.58010031,1.25439936,0.00000000
-3.89294647,3.71097679,2.94635935,0.50854731,0.37517610,0.60162356,1.27308399,0.00000000
-3.88694347,3.76581376,3.00505040,0.51276476,0.37407636,0.62139630,1.28800026,0.00000000
-3.88094047,3.80989807,3.05561361,0.51541956,0.37116770,0.63925396,1.29930865,0.00000000
-3.87493747,3.84356449,3.09812465,0.51657734,0.36652410,0.65505384,1.30720164,0.00000000
-3.86893447,3.86723300,3.13271062,0.51631902,0.36024982,0.66867635,1.31188956,0.00000000
-3.86293147,3.88137223,3.15952814,0.51473527,0.35247503,0.68002564,1.31358662,0.00000000
-3.85692846,3.88646387,3.17874289,0.51192110,0.34335079,0.68902987,1.31249820,0.00000000
-3.85092546,3.88297054,3.19051204,0.50797061,0.33304347,0.69564096,1.30880997,0.00000000
-3.84492246,3.87130892,3.19497087,0.50297253,0.32172905,0.69983425,1.30267966,0.00000000
-3.83891946,3.85183009,3.19222449,0.49700656,0.30958758,0.70160779,1.29423181,0.00000000
-3.83291646,3.82480816,3.18234537,0.49014081,0.29679786,0.70098171,1.28355593,0.00000000
-3.82691346,3.79043785,3.16537692,0.48243047,0.28353279,0.69799759,1.27070800,0.00000000
-3.82091046,3.74884115,3.14134284,0.47391773,0.26995536,0.69271790,1.25571527,0.00000000
-3.81490745,3.70008239,3.11026176,0.46463291,0.25621548,0.68522565,1.23858387,0.00000000
-3.80890445,3.64419063,3.07216612,0.45459662,0.24244775,0.67562413,1.21930877,0.00000000
-3.80290145,3.58118766,3.02712397,0.44382284,0.22877007,0.66403675,1.19788533,0.00000000
-3.79689845,3.51111970,2.97526223,0.43232267,0.21528314,0.65060701,1.17432162,0.00000000
-3.79089545,3.43409028,2.91678948,0.42010838,0.20207072,0.63549826,1.14865065,0.00000000
-3.78489245,3.35029211,2.85201677,0.40719751,0.18920051,0.61889329,1.12094169,0.00000000
-3.77888944,3.26003541,2.78137455,0.39361677,0.17672562,0.60099361,1.09130978,0.00000000
-3.77288644,3.16377061,2.70542432,0.37940540,0.16468629,0.58201812,1.05992278,0.00000000
-3.76688344,3.06210364,2.62486379,0.36461770,0.15311193,0.56220117,1.02700544,0.00000000
-3.76088044,2.95580231,2.54052454,0.34932476,0.14202313,0.54178986,0.99283996,0.00000000
-3.75487744,2.84579314,2.45336194,0.33361493,0.13143361,0.52104050,0.95776310,0.00000000
-3.74887444,2.73314826,2.36443724,0.31759341,0.12135205,0.50021430,0.92215967,0.00000000
-3.74287144,2.61906282,2.27489239,0.30138049,0.11178359,0.47957223,0.88645276,0.00000000
-3.73686843,2.50482391,2.18591850,0.28510900,0.10273103,0.45936926,0.85109116,0.00000000
-3.73086543,2.39177235,2.09871943,0.26892078,0.09419575,0.43984822,0.81653449,0.00000000
-3.72486243,2.28125931,2.01447199,0.25296249,0.08617818,0.42123327,0.78323688,0.00000000
-3.71885943,2.17459994,1.93428489,0.23738101,0.07867807,0.40372366,0.75162999,0.00000000
-3.71285643,2.07302641,1.85915833,0.22231859,0.07169442,0.38748765,0.72210623,0.00000000
-3.70685343,1.97764271,1.78994642,0.20790817,0.06522522,0.37265727,0.69500299,0.00000000
-3.70085043,1.88938352,1.72732416,0.19426883,0.05926702,0.35932398,0.67058884,0.00000000
-3.69484742,1.80897934,1.67176105,0.18150192,0.05381449,0.34753563,0.64905226,0.00000000
-3.68884442,1.73692950,1.62350233,0.16968779,0.04885982,0.33729486,0.63049350,0.00000000
-3.68284142,1.67348445,1.58255933,0.15888341,0.04439232,0.32855919,0.61492012,0.00000000
-3.67683842,1.61863821,1.54870914,0.14912091,0.04039801,0.32124268,0.60224627,0.00000000
-3.67083542,1.57213123,1.52150400,0.14040710,0.03685933,0.31521946,0.59229588,0.00000000
-3.66483242,1.53346355,1.50028990,0.13272401,0.03375510,0.31032865,0.58480966,0.00000000
-3.65882941,1.50191767,1.48423371,0.12603031,0.03106059,0.30638083,0.57945542,0.00000000
-3.65282641,1.47658979,1.47235759,0.12026362,0.02874771,0.30316563,0.57584154,0.00000000
-3.64682341,1.45642822,1.46357913,0.11534347,0.02678549,0.30046010,0.57353261,0.00000000
-3.64082041,1.44027703,1.45675558,0.11117491,0.02514062,0.29803770,0.57206698,0.00000000
-3.63481741,1.42692294,1.45073004,0.10765240,0.02377813,0.29567727,0.57097504,0.00000000
-3.62881441,1.41514359,1.44437772,0.10466406,0.02266221,0.29317180,0.56979780,0.00000000
-3.62281141,1.40375488,1.43665041,0.10209584,0.02175698,0.29033658,0.56810469,0.00000000
-3.61680840,1.39165567,1.42661703,0.09983566,0.02102745,0.28701636,0.56551007,0.00000000
-3.61080540,1.37786791,1.41349904,0.09777715,0.02044031,0.28309123,0.56168774,0.00000000
-3.60480240,1.36157083,1.39669906,0.09582314,0.01996480,0.27848113,0.55638280,0.00000000
-3.59879940,1.34212783,1.37582182,0.09388848,0.01957343,0.27314864,0.54942054,0.00000000
-3.59279640,1.31910546,1.35068683,0.09190233,0.01924260,0.26710016,0.54071214,0.00000000
-3.58679340,1.29228387,1.32133250,0.08980981,0.01895318,0.26038534,0.53025680,0.00000000
-3.58079040,1.26165860,1.28801171,0.08757289,0.01869085,0.25309493,0.51814062,0.00000000
-3.57478739,1.22743422,1.25117946,0.08517069,0.01844637,0.24535711,0.50453209,0.00000000
-3.56878439,1.19001014,1.21147320,0.08259910,0.01821559,0.23733252,0.48967465,0.00000000
-3.56278139,1.14995960,1.16968689,0.07986978,0.01799945,0.22920821,0.47387660,0.00000000
-3.55677839,1.10800296,1.12674008,0.07700871,0.01780367,0.22119074,0.45749885,0.00000000
-3.55077539,1.06497647,1.08364308,0.07405424,0.01763837,0.21349877,0.44094098,0.00000000
-3.54477239,1.02179791,1.04145998,0.07105487,0.01751759,0.20635529,0.42462620,0.00000000
-3.53876938,0.97943054,1.00127045,0.06806669,0.01745858,0.19997989,0.40898581,0.00000000
-3.53276638,0.93884670,0.96413214,0.06515084,0.01748111,0.19458130,0.39444359,0.00000000
-3.52676338,0.90099238,0.93104451,0.06237080,0.01760659,0.19035032,0.38140077,0.00000000
-3.52076038,0.86675398,0.90291554,0.05978983,0.01785726,0.18745354,0.37022200,0.00000000
-3.51475738,0.83692832,0.88053203,0.05746849,0.01825522,0.18602787,0.36122285,0.00000000
-3.50875438,0.81219675,0.86453459,0.05546246,0.01882162,0.18617616,0.35465899,0.00000000
-3.50275138,0.79310417,0.85539766,0.05382055,0.01957573,0.18796394,0.35071767,0.00000000
-3.49674837,0.78004339,0.85341527,0.05258312,0.02053420,0.19141743,0.34951150,0.00000000
-3.49074537,0.77324524,0.85869275,0.05178081,0.02171034,0.19652287,0.35107471,0.00000000
-3.48474237,0.77277452,0.87114446,0.05143366,0.02311361,0.20322714,0.35536219,0.00000000
-3.47873937,0.77853188,0.89049773,0.05155067,0.02474917,0.21143978,0.36225106,0.00000000
-3.47273637,0.79026132,0.91630257,0.05212975,0.02661771,0.22103624,0.37154488,0.00000000
-3.46673337,0.80756303,0.94794700,0.05315799,0.02871541,0.23186236,0.38298038,0.00000000
-3.46073037,0.82991111,0.98467753,0.05461239,0.03103415,0.24373989,0.39623636,0.00000000
-3.45472736,0.85667544,1.02562405,0.05646092,0.03356195,0.25647301,0.41094474,0.00000000
-3.44872436,0.88714703,1.06982848,0.05866379,0.03628360,0.26985543,0.42670313,0.00000000
-3.44272136,0.92056590,1.11627627,0.06117515,0.03918148,0.28367811,0.44308875,0.00000000
-3.43671836,0.95615057,1.16392965,0.06394480,0.04223657,0.29773707,0.45967307,0.00000000
-3.43071536,0.99312807,1.21176175,0.06692023,0.04542961,0.31184119,0.47603685,0.00000000
-3.42471236,1.03076342,1.25879017,0.07004861,0.04874226,0.32581952,0.49178475,0.00000000
-3.41870935,1.06838732,1.30410893,0.07327885,0.05215836,0.33952798,0.50655930,0.00000000
-3.41270635,1.10542122,1.34691770,0.07656360,0.05566508,0.35285493,0.52005344,0.00000000
-3.40670335,1.14139845,1.38654698,0.07986107,0.05925396,0.36572551,0.53202116,0.00000000
-3.40070035,1.17598075,1.42247846,0.08313671,0.06292175,0.37810443,0.54228594,0.00000000
-3.39469735,1.20896929,1.45435950,0.08636455,0.06667101,0.38999697,0.55074640,0.00000000
-3.38869435,1.24030966,1.48201129,0.08952821,0.07051031,0.40144828,0.55737907,0.00000000
-3.38269135,1.27009071,1.50543030,0.09262162,0.07445418,0.41254071,0.56223806,0.00000000
-3.37668834,1.29853691,1.52478283,0.09564918,0.07852257,0.42338934,0.56545160,0.00000000
-3.37068534,1.32599475,1.54039302,0.09862567,0.08273993,0.43413597,0.56721570,0.00000000
-3.36468234,1.35291369,1.55272485,0.10157556,0.08713399,0.44494154,0.56778501,0.00000000
-3.35867934,1.37982233,1.56235892,0.10453207,0.09173410,0.45597760,0.56746152,0.00000000
-3.35267634,1.40730113,1.56996507,0.10753582,0.09656941,0.46741696,0.56658138,0.00000000
-3.34667334,1.43595272,1.57627223,0.11063314,0.10166684,0.47942414,0.56550061,0.00000000
-3.34067034,1.46637133,1.58203678,0.11387424,0.10704893,0.49214601,0.56458030,0.00000000
-3.33466733,1.49911275,1.58801105,0.11731113,0.11273184,0.50570304,0.56417191,0.00000000
-3.32866433,1.53466626,1.59491318,0.12099559,0.11872346,0.52018170,0.56460344,0.00000000
-3.32266133,1.57342985,1.60340000,0.12497702,0.12502178,0.53562839,0.56616703,0.00000000
-3.31665833,1.61568984,1.61404372,0.12930053,0.13161365,0.55204507,0.56910845,0.00000000
-3.31065533,1.66160585,1.62731371,0.13400511,0.13847406,0.56938704,0.57361898,0.00000000
-3.30465233,1.71120169,1.64356360,0.13912201,0.14556585,0.58756281,0.57982994,0.00000000
-3.29864932,1.76436236,1.66302433,0.14467347,0.15283999,0.60643613,0.58780989,0.00000000
-3.29264632,1.82083714,1.68580281,0.15067165,0.16023645,0.62583003,0.59756465,0.00000000
-3.28664332,1.88024831,1.71188601,0.15711789,0.16768551,0.64553264,0.60903978,0.00000000
-3.28064032,1.94210482,1.74114960,0.16400229,0.17510955,0.66530442,0.62212540,0.00000000
-3.27463732,2.00581980,1.77337045,0.17130357,0.18242516,0.68488652,0.63666282,0.00000000
-3.26863432,2.07073096,1.80824176,0.17898910,0.18954555,0.70400964,0.65245254,0.00000000
-3.26263132,2.13612247,1.84538974,0.18701526,0.19638300,0.72240300,0.66926313,0.00000000
-3.25662831,2.20124721,1.88439065,0.19532795,0.20285141,0.73980297,0.68684046,0.00000000
-3.25062531,2.26534817,1.92478718,0.20386325,0.20886865,0.75596097,0.70491670,0.00000000
-3.24462231,2.32767791,1.96610318,0.21254826,0.21435870,0.77065017,0.72321871,0.00000000
-3.23861931,2.38751551,2.00785610,0.22130204,0.21925356,0.78367083,0.74147552,0.00000000
-3.23261631,2.44418017,2.04956668,0.23003671,0.22349464,0.79485419,0.75942448,0.00000000
-3.22661331,2.49704152,2.09076563,0.23865858,0.22703385,0.80406465,0.77681600,0.00000000
-3.22061031,2.54552636,2.13099750,0.24706955,0.22983421,0.81120058,0.79341695,0.00000000
-3.21460730,2.58912226,2.16982198,0.25516847,0.23187002,0.81619365,0.80901257,0.00000000
-3.20860430,2.62737853,2.20681316,0.26285273,0.23312670,0.81900715,0.82340719,0.00000000
-3.20260130,2.65990498,2.24155756,0.27001992,0.23360025,0.81963342,0.83642396,0.00000000
-3.19659830,2.68636945,2.27365147,0.27656962,0.23329643,0.81809085,0.84790384,0.00000000
-3.19059530,2.70649466,2.30269863,0.28240526,0.23222982,0.81442058,0.85770420,0.00000000
-3.18459230,2.72005513,2.32830876,0.28743602,0.23042269,0.80868342,0.86569726,0.00000000
-3.17858929,2.72687485,2.35009774,0.29157879,0.22790386,0.80095709,0.87176873,0.00000000
-3.17258629,2.72682602,2.36768976,0.29476004,0.22470753,0.79133394,0.87581680,0.00000000
-3.16658329,2.71982926,2.38072178,0.29691761,0.22087223,0.77991937,0.87775179,0.00000000
-3.16058029,2.70585524,2.38885034,0.29800234,0.21643987,0.76683091,0.87749642,0.00000000
-3.15457729,2.68492780,2.39176047,0.29797946,0.21145490,0.75219780,0.87498674,0.00000000
-3.14857429,2.65712807,2.38917637,0.29682972,0.20596360,0.73616118,0.87017392,0.00000000
-3.14257129,2.62259940,2.38087337,0.29455017,0.20001356,0.71887448,0.86302637,0.00000000
-3.13656828,2.58155229,2.36669021,0.29115458,0.19365330,0.70050394,0.85353245,0.00000000
-3.13056528,2.53426893,2.34654117,0.28667341,0.18693190,0.68122895,0.84170330,0.00000000
-3.12456228,2.48110667,2.32042686,0.28115341,0.17989887,0.66124202,0.82757561,0.00000000
-3.11855928,2.42249974,2.28844317,0.27465684,0.17260398,0.64074816,0.81121414,0.00000000
-3.11255628,2.35895887,2.25078734,0.26726015,0.16509712,0.61996356,0.79271369,0.00000000
-3.10655328,2.29106826,2.20776072,0.25905248,0.15742825,0.59911332,0.77220036,0.00000000
-3.10055028,2.21947971,2.15976769,0.25013370,0.14964724,0.57842840,0.74983188,0.00000000
-3.09454727,2.14490390,2.10731048,0.24061227,0.14180374,0.55814165,0.72579687,0.00000000
-3.08854427,2.06809877,2.05097993,0.23060286,0.13394698,0.53848306,0.70031311,0.00000000
-3.08254127,1.98985541,1.99144235,0.22022387,0.12612549,0.51967448,0.67362459,0.00000000
-3.07653827,1.91098188,1.92942301,0.20959487,0.11838680,0.50192390,0.64599766,0.00000000
-3.07053527,1.83228558,1.86568690,0.19883412,0.11077708,0.48541973,0.61771623,0.00000000
-3.06453227,1.75455492,1.80101769,0.18805616,0.10334071,0.47032523,0.58907631,0.00000000
-3.05852926,1.67854107,1.73619580,0.17736953,0.09611985,0.45677346,0.56038014,0.00000000
-3.05252626,1.60494081,1.67197682,0.16687483,0.08915400,0.44486318,0.53193013,0.00000000
-3.04652326,1.53438112,1.60907125,0.15666300,0.08247953,0.43465575,0.50402295,0.00000000
-3.04052026,1.46740658,1.54812678,0.14681397,0.07612928,0.42617354,0.47694398,0.00000000
-3.03451726,1.40447001,1.48971387,0.13739573,0.07013221,0.41939984,0.45096252,0.00000000
-3.02851426,1.34592706,1.43431558,0.12846370,0.06451308,0.41428044,0.42632784,0.00000000
-3.02251126,1.29203498,1.38232210,0.12006066,0.05929222,0.41072692,0.40326631,0.00000000
-3.01650825,1.24295567,1.33403010,0.11221696,0.05448548,0.40862151,0.38197966,0.00000000
-3.01050525,1.19876287,1.28964712,0.10495116,0.05010412,0.40782343,0.36264446,0.00000000
-3.00450225,1.15945296,1.24930028,0.09827101,0.04615491,0.40817631,0.34541266,0.00000000
-2.99849925,1.12495892,1.21304898,0.09217470,0.04264033,0.40951650,0.33041306,0.00000000
-2.99249625,1.09516628,1.18090035,0.08665232,0.03955874,0.41168166,0.31775357,0.00000000
-2.98649325,1.06993036,1.15282656,0.08168745,0.03690472,0.41451934,0.30752388,0.00000000
-2.98049025,1.04909345,1.12878255,0.07725886,0.03466938,0.41789492,0.29979823,0.00000000
-2.97448724,1.03250081,1.10872296,0.07334211,0.03284071,0.42169857,0.29463809,0.00000000
-2.96848424,1.02001458,1.09261688,0.06991110,0.03140394,0.42585065,0.29209418,0.00000000
-2.96248124,1.01152436,1.08045933,0.06693943,0.03034182,0.43030526,0.29220775,0.00000000
-2.95647824,1.00695386,1.07227850,0.06440148,0.02963496,0.43505174,0.29501085,0.00000000
-2.95047524,1.00626311,1.06813801,0.06227333,0.02926199,0.44011375,0.30052529,0.00000000
-2.94447224,1.00944582,1.06813386,0.06053323,0.02919978,0.44554614,0.30876042,0.00000000
-2.93846923,1.01652221,1.07238616,0.05916185,0.02942353,0.45142952,0.31970969,0.00000000
-2.93246623,1.02752751,1.08102592,0.05814222,0.02990688,0.45786297,0.33334611,0.00000000
-2.92646323,1.04249702,1.09417764,0.05745938,0.03062194,0.46495505,0.34961693,0.00000000
-2.92046023,1.06144854,1.11193882,0.05709980,0.03153935,0.47281383,0.36843793,0.00000000
-2.91445723,1.08436346,1.13435771,0.05705068,0.03262834,0.48153626,0.38968752,0.00000000
-2.90845423,1.11116777,1.16141065,0.05729908,0.03385686,0.49119771,0.41320149,0.00000000
-2.90245123,1.14171430,1.19298073,0.05783105,0.03519172,0.50184215,0.43876845,0.00000000
-2.89644822,1.17576759,1.22883916,0.05863085,0.03659885,0.51347361,0.46612684,0.00000000
-2.89044522,1.21299237,1.26863092,0.05968019,0.03804365,0.52604956,0.49496358,0.00000000
-2.88444222,1.25294690,1.31186581,0.06095766,0.03949142,0.53947641,0.52491496,0.00000000
-2.87843922,1.29508151,1.35791578,0.06243836,0.04090787,0.55360775,0.55556973,0.00000000
-2.87243622,1.33874300,1.40601929,0.06409379,0.04225977,0.56824518,0.58647474,0.00000000
-2.86643322,1.38318473,1.45529254,0.06589188,0.04351556,0.58314197,0.61714289,0.00000000
-2.86043022,1.42758214,1.50474771,0.06779735,0.04464606,0.59800936,0.64706322,0.00000000
-2.85442721,1.47105299,1.55331716,0.06977223,0.04562514,0.61252505,0.67571292,0.00000000
-2.84842421,1.51268145,1.59988284,0.07177655,0.04643041,0.62634371,0.70257060,0.00000000
-2.84242121,1.55154474,1.64330948,0.07376919,0.04704370,0.63910870,0.72713049,0.00000000
-2.83641821,1.58674120,1.68247994,0.07570883,0.04745161,0.65046467,0.74891673,0.00000000
-2.83041521,1.61741814,1.71633111,0.07755487,0.04764575,0.66007019,0.76749727,0.00000000
-2.82441221,1.64279832,1.74388862,0.07926842,0.04762298,0.66760994,0.78249663,0.00000000
-2.81840920,1.66220381,1.76429867,0.08081319,0.04738536,0.67280572,0.79360699,0.00000000
-2.81240620,1.67507594,1.77685547,0.08215625,0.04694003,0.67542599,0.80059704,0.00000000
-2.80640320,1.68099080,1.78102320,0.08326878,0.04629887,0.67529332,0.80331830,0.00000000
-2.80040020,1.67966957,1.77645133,0.08412653,0.04547806,0.67228955,0.80170851,0.00000000
-2.79439720,1.67098335,1.76298298,0.08471026,0.04449752,0.66635863,0.79579220,0.00000000
-2.78839420,1.65495281,1.74065602,0.08500594,0.04338025,0.65750689,0.78567817,0.00000000
-2.78239120,1.63174271,1.70969715,0.08500487,0.04215168,0.64580111,0.77155442,0.00000000
-2.77638819,1.60165194,1.67050950,0.08470365,0.04083894,0.63136443,0.75368060,0.00000000
-2.77038519,1.56509989,1.62365462,0.08410405,0.03947018,0.61437053,0.73237849,0.00000000
-2.76438219,1.52260992,1.56982990,0.08321280,0.03807398,0.59503643,0.70802094,0.00000000
-2.75837919,1.47479090,1.50984273,0.08204129,0.03667872,0.57361433,0.68101998,0.00000000
-2.75237619,1.42231770,1.44458267,0.08060524,0.03531213,0.55038291,0.65181437,0.00000000
-2.74637319,1.36591152,1.37499282,0.07892435,0.03400087,0.52563859,0.62085730,0.00000000
-2.74037019,1.30632081,1.30204192,0.07702187,0.03277019,0.49968700,0.58860465,0.00000000
-2.73436718,1.24430336,1.22669786,0.07492418,0.03164366,0.47283501,0.55550418,0.00000000
-2.72836418,1.18061005,1.14990386,0.07266029,0.03064296,0.44538369,0.52198595,0.00000000
-2.72236118,1.11597055,1.07255774,0.07026138,0.02978771,0.41762215,0.48845418,0.00000000
-2.71635818,1.05108116,0.99549487,0.06776024,0.02909526,0.38982257,0.45528071,0.00000000
-2.71035518,0.98659463,0.91947496,0.06519064,0.02858054,0.36223633,0.42279998,0.00000000
-2.70435218,0.92311224,0.84517270,0.06258679,0.02825586,0.33509119,0.39130560,0.00000000
-2.69834917,0.86117758,0.77317214,0.05998258,0.02813072,0.30858957,0.36104829,0.00000000
-2.69234617,0.80127216,0.70396437,0.05741097,0.02821153,0.28290766,0.33223520,0.00000000
-2.68634317,0.74381249,0.63794822,0.05490323,0.02850146,0.25819536,0.30503018,0.00000000
-2.68034017,0.68914852,0.57543343,0.05248828,0.02900011,0.23457683,0.27955507,0.00000000
-2.67433717,0.63756325,0.51664577,0.05019202,0.02970339,0.21215155,0.25589171,0.00000000
-2.66833417,0.58927351,0.46173366,0.04803680,0.03060335,0.19099575,0.23408446,0.00000000
-2.66233117,0.54443164,0.41077578,0.04604087,0.03168816,0.17116416,0.21414324,0.00000000
-2.65632816,0.50312828,0.36378929,0.04421810,0.03294215,0.15269185,0.19604679,0.00000000
-2.65032516,0.46539610,0.32073831,0.04257778,0.03434610,0.13559631,0.17974621,0.00000000
-2.64432216,0.43121452,0.28154235,0.04112461,0.03587760,0.11987947,0.16516858,0.00000000
-2.63831916,0.40051543,0.24608449,0.03985892,0.03751169,0.10552981,0.15222075,0.00000000
-2.63231616,0.37318980,0.21421914,0.03877703,0.03922160,0.09252453,0.14079310,0.00000000
-2.62631316,0.34909518,0.18577934,0.03787189,0.04097973,0.08083152,0.13076334,0.00000000
-2.62031016,0.32806388,0.16058341,0.03713377,0.04275879,0.07041149,0.12200030,0.00000000
-2.61430715,0.30991173,0.13844100,0.03655119,0.04453298,0.06121990,0.11436757,0.00000000
-2.60830415,0.29444710,0.11915854,0.03611191,0.04627934,0.05320885,0.10772709,0.00000000
-2.60230115,0.28147989,0.10254395,0.03580399,0.04797901,0.04632885,0.10194249,0.00000000
