energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.27963982,1.65179079,0.00634861,0.66983291,0.04038275,0.15314306,0.72561011,0.27481510
-5.27363682,1.62791184,0.00636539,0.66172123,0.03989369,0.14956302,0.71799602,0.27108320
-5.26763382,1.59696329,0.00637434,0.65078741,0.03924692,0.14530342,0.70736298,0.26620944
-5.26163082,1.55971762,0.00637691,0.63731987,0.03846040,0.14045773,0.69399992,0.26031984
-5.25562781,1.51700552,0.00637414,0.62162960,0.03755297,0.13512540,0.67821885,0.25354923
-5.24962481,1.46968735,0.00636668,0.60403917,0.03654355,0.12940878,0.66034361,0.24603662
-5.24362181,1.41862624,0.00635477,0.58487239,0.03545057,0.12341020,0.64069921,0.23792093
-5.23761881,1.36466413,0.00633822,0.56444511,0.03429142,0.11722939,0.61960238,0.22933722
-5.23161581,1.30860157,0.00631651,0.54305762,0.03308200,0.11096126,0.59735379,0.22041359
-5.22561281,1.25118212,0.00628882,0.52098876,0.03183645,0.10469416,0.57423198,0.21126884
-5.21960980,1.19308167,0.00625420,0.49849198,0.03056701,0.09850870,0.55048943,0.20201101
-5.21360680,1.13490259,0.00621162,0.47579339,0.02928393,0.09247699,0.52635050,0.19273670
-5.20760380,1.07717276,0.00616016,0.45309152,0.02799565,0.08666246,0.50201137,0.18353115
-5.20160080,1.02034855,0.00609910,0.43055881,0.02670895,0.08112011,0.47764152,0.17446898
-5.19559780,0.96482136,0.00602806,0.40834426,0.02542923,0.07589707,0.45338661,0.16561547
-5.18959480,0.91092654,0.00594714,0.38657714,0.02416085,0.07103349,0.42937231,0.15702820
-5.18359180,0.85895386,0.00585696,0.36537113,0.02290749,0.06656364,0.40570867,0.14875882
-5.17758879,0.80915855,0.00575871,0.34482864,0.02167246,0.06251697,0.38249470,0.14085486
-5.17158579,0.76177187,0.00565426,0.32504494,0.02045906,0.05891928,0.35982275,0.13336145
-5.16558279,0.71701046,0.00554602,0.30611167,0.01927085,0.05579366,0.33778228,0.12632262
-5.15957979,0.67508390,0.00543702,0.28811968,0.01811185,0.05316137,0.31646305,0.11978231
-5.15357679,0.63619984,0.00533071,0.27116078,0.01698669,0.05104234,0.29595722,0.11378487
-5.14757379,0.60056672,0.00523092,0.25532859,0.01590068,0.04945549,0.27636059,0.10837508
-5.14157079,0.56839376,0.00514171,0.24071824,0.01485983,0.04841879,0.25777281,0.10359764
-5.13556778,0.53988864,0.00506713,0.22742520,0.01387076,0.04794896,0.24029666,0.09949626
-5.12956478,0.51525300,0.00501116,0.21554328,0.01294061,0.04806104,0.22403665,0.09611233
-5.12356178,0.49467648,0.00497740,0.20516192,0.01207686,0.04876768,0.20909701,0.09348337
-5.11755878,0.47832953,0.00496899,0.19636327,0.01128719,0.05007843,0.19557934,0.09164122
-5.11155578,0.46635601,0.00498837,0.18921897,0.01057921,0.05199895,0.18358018,0.09061035
-5.10555278,0.45886588,0.00503721,0.18378708,0.00996034,0.05453026,0.17318865,0.09040617
-5.09954977,0.45592885,0.00511619,0.18010945,0.00943760,0.05766817,0.16448445,0.09103356
-5.09354677,0.45756940,0.00522500,0.17820947,0.00901743,0.06140297,0.15753634,0.09248585
-5.08754377,0.46376372,0.00536226,0.17809072,0.00870560,0.06571940,0.15240130,0.09474411
-5.08154077,0.47443895,0.00552552,0.17973632,0.00850708,0.07059700,0.14912434,0.09777710
-5.07553777,0.48947482,0.00571131,0.18310930,0.00842598,0.07601095,0.14773922,0.10154167
-5.06953477,0.50870809,0.00591520,0.18815387,0.00846555,0.08193332,0.14826989,0.10598380
-5.06353177,0.53193935,0.00613197,0.19479770,0.00862815,0.08833479,0.15073276,0.11104025
-5.05752876,0.55894250,0.00635575,0.20295496,0.00891530,0.09518686,0.15513962,0.11664066
-5.05152576,0.58947611,0.00658021,0.21253020,0.00932770,0.10246436,0.16150123,0.12271021
-5.04552276,0.62329668,0.00679880,0.22342281,0.00986539,0.11014840,0.16983135,0.12917262
-5.03951976,0.66017299,0.00700498,0.23553189,0.01052774,0.11822941,0.18015107,0.13595338
-5.03351676,0.69990103,0.00719245,0.24876138,0.01131360,0.12671032,0.19249333,0.14298318
-5.02751376,0.74231895,0.00735542,0.26302519,0.01222139,0.13560959,0.20690733,0.15020122
-5.02151076,0.78732099,0.00748879,0.27825205,0.01324923,0.14496402,0.22346263,0.15755843
-5.01550775,0.83487000,0.00758839,0.29438998,0.01439495,0.15483114,0.24225276,0.16502030
-5.00950475,0.88500756,0.00765112,0.31141003,0.01565628,0.16529084,0.26339806,0.17256923
-5.00350175,0.93786111,0.00767510,0.32930911,0.01703082,0.17644627,0.28704743,0.18020631
-4.99749875,0.99364731,0.00765974,0.34811170,0.01851615,0.18842370,0.31337891,0.18795224
-4.99149575,1.05267125,0.00760576,0.36787037,0.02010982,0.20137121,0.34259863,0.19584756
-4.98549275,1.11532095,0.00751522,0.38866480,0.02180935,0.21545611,0.37493817,0.20395181
-4.97948974,1.18205689,0.00739140,0.41059940,0.02361218,0.23086108,0.41064996,0.21234189
-4.97348674,1.25339653,0.00723873,0.43379932,0.02551559,0.24777886,0.45000073,0.22110939
-4.96748374,1.32989399,0.00706262,0.45840507,0.02751659,0.26640572,0.49326301,0.23035700
-4.96148074,1.41211506,0.00686927,0.48456565,0.02961173,0.28693374,0.54070461,0.24019423
-4.95547774,1.50060839,0.00666543,0.51243043,0.03179694,0.30954211,0.59257639,0.25073229
-4.94947474,1.59587354,0.00645824,0.54214009,0.03406727,0.33438772,0.64909861,0.26207850
-4.94347174,1.69832704,0.00625488,0.57381668,0.03641665,0.36159538,0.71044610,0.27433036
-4.93746873,1.80826774,0.00606243,0.60755342,0.03883760,0.39124805,0.77673294,0.28756950
-4.93146573,1.92584283,0.00588753,0.64340444,0.04132097,0.42337764,0.84799731,0.30185569
-4.92546273,2.05101628,0.00573627,0.68137500,0.04385569,0.45795654,0.92418689,0.31722125
-4.91945973,2.18354111,0.00561388,0.72141262,0.04642853,0.49489080,1.00514603,0.33366614
-4.91345673,2.32293721,0.00552467,0.76339959,0.04902390,0.53401497,1.09060500,0.35115380
-4.90745373,2.46847610,0.00547180,0.80714732,0.05162379,0.57508930,1.18017234,0.36960819
-4.90145073,2.61917392,0.00545727,0.85239286,0.05420772,0.61779945,1.27333085,0.38891207
-4.89544772,2.77379366,0.00548182,0.89879803,0.05675281,0.66175905,1.36943771,0.40890670
-4.88944472,2.93085715,0.00554492,0.94595127,0.05923397,0.70651511,1.46772918,0.42939317
-4.88344172,3.08866705,0.00564480,0.99337250,0.06162423,0.75155632,1.56732994,0.45013519
-4.87743872,3.24533853,0.00577853,1.04052076,0.06389509,0.79632398,1.66726712,0.47086356
-4.87143572,3.39883996,0.00594209,1.08680478,0.06601713,0.84022533,1.76648860,0.49128198
-4.86543272,3.54704132,0.00613051,1.13159601,0.06796054,0.88264872,1.86388517,0.51107429
-4.85942971,3.68776873,0.00633804,1.17424377,0.06969589,0.92298017,1.95831581,0.52991270
-4.85342671,3.81886315,0.00655831,1.21409216,0.07119485,0.96062054,2.04863510,0.54746684
-4.84742371,3.93824102,0.00678453,1.25049789,0.07243097,0.99500267,2.13372185,0.56341337
-4.84142071,4.04395450,0.00700968,1.28284865,0.07338043,1.02560789,2.21250787,0.57744560
-4.83541771,4.13424893,0.00722673,1.31058113,0.07402284,1.05198097,2.28400565,0.58928303
-4.82941471,4.20761524,0.00742884,1.33319812,0.07434183,1.07374311,2.34733405,0.59868017
-4.82341171,4.26283531,0.00760955,1.35028397,0.07432570,1.09060244,2.40174103,0.60543459
-4.81740870,4.29901859,0.00776296,1.36151789,0.07396780,1.10236151,2.44662262,0.60939363
-4.81140570,4.31562866,0.00788389,1.36668456,0.07326689,1.10892173,2.48153760,0.61045973
-4.80540270,4.31249894,0.00796803,1.36568170,0.07222726,1.11028458,2.50621746,0.60859403
-4.79939970,4.28983724,0.00801201,1.35852429,0.07085873,1.10654972,2.52057162,0.60381829
-4.79339670,4.24821934,0.00801352,1.34534542,0.06917650,1.09791015,2.52468788,0.59621489
-4.78739370,4.18857214,0.00797130,1.32639380,0.06720077,1.08464497,2.51882834,0.58592515
-4.78139070,4.11214740,0.00788520,1.30202796,0.06495627,1.06710991,2.50342133,0.57314583
-4.77538769,4.02048747,0.00775613,1.27270756,0.06247170,1.04572629,2.47904973,0.55812416
-4.76938469,3.91538436,0.00758601,1.23898206,0.05977897,1.02096894,2.44643621,0.54115154
-4.76338169,3.79883394,0.00737766,1.20147736,0.05691248,0.99335344,2.40642625,0.52255605
-4.75737869,3.67298677,0.00713473,1.16088057,0.05390821,0.96342326,2.35996903,0.50269424
-4.75137569,3.54009725,0.00686153,1.11792375,0.05080297,0.93173715,2.30809722,0.48194226
-4.74537269,3.40247249,0.00656294,1.07336695,0.04763351,0.89885706,2.25190565,0.46068678
-4.73936968,3.26242219,0.00624419,1.02798093,0.04443574,0.86533690,2.19252952,0.43931583
-4.73336668,3.12221062,0.00591073,0.98253027,0.04124404,0.83171216,2.13112225,0.41820987
-4.72736368,2.98401143,0.00556809,0.93775690,0.03809057,0.79849064,2.06883330,0.39773332
-4.72136068,2.84986619,0.00522170,0.89436473,0.03500474,0.76614409,2.00678605,0.37822668
-4.71535768,2.72164686,0.00487679,0.85300540,0.03201280,0.73510096,1.94605605,0.35999939
-4.70935468,2.60102283,0.00453819,0.81426550,0.02913748,0.70574004,1.88764974,0.34332360
-4.70335168,2.48943253,0.00421033,0.77865541,0.02639782,0.67838509,1.83248392,0.32842887
-4.69734867,2.38806003,0.00389706,0.74659991,0.02380906,0.65330036,1.78136635,0.31549796
-4.69134567,2.29781666,0.00360163,0.71843068,0.02138267,0.63068702,1.73497779,0.30466363
-4.68534267,2.21932796,0.00332666,0.69438072,0.01912642,0.61068057,1.69385605,0.29600658
-4.67933967,2.15292608,0.00307406,0.67458094,0.01704465,0.59334934,1.65838251,0.28955451
-4.67333667,2.09864784,0.00284512,0.65905869,0.01513844,0.57869404,1.62877167,0.28528228
-4.66733367,2.05623874,0.00264044,0.64773863,0.01340602,0.56664868,1.60506439,0.28311321
-4.66133067,2.02516294,0.00246003,0.64044559,0.01184305,0.55708272,1.58712530,0.28292145
-4.65532766,2.00461939,0.00230330,0.63690979,0.01044303,0.54980483,1.57464467,0.28453547
-4.64932466,1.99356408,0.00216919,0.63677406,0.00919770,0.54456803,1.56714543,0.28774254
-4.64332166,1.99073815,0.00205619,0.63960325,0.00809742,0.54107642,1.56399501,0.29229411
-4.63731866,1.99470157,0.00196242,0.64489545,0.00713154,0.53899330,1.56442238,0.29791222
-4.63131566,2.00387168,0.00188576,0.65209501,0.00628874,0.53795061,1.56753971,0.30429644
-4.62531266,2.01656598,0.00182385,0.66060711,0.00555740,0.53755945,1.57236826,0.31113161
-4.61930965,2.03104786,0.00177425,0.66981331,0.00492583,0.53742138,1.57786785,0.31809590
-4.61330665,2.04557432,0.00173448,0.67908802,0.00438258,0.53714016,1.58296878,0.32486913
-4.60730365,2.05844401,0.00170208,0.68781518,0.00391660,0.53633361,1.58660534,0.33114112
-4.60130065,2.06804439,0.00167471,0.69540481,0.00351746,0.53464499,1.58774951,0.33661975
-4.59529765,2.07289619,0.00165017,0.70130884,0.00317545,0.53175373,1.58544377,0.34103864
-4.58929465,2.07169389,0.00162649,0.70503579,0.00288169,0.52738492,1.57883161,0.34416404
-4.58329165,2.06334071,0.00160192,0.70616368,0.00262820,0.52131722,1.56718468,0.34580084
-4.57728864,2.04697695,0.00157502,0.70435091,0.00240791,0.51338908,1.54992544,0.34579743
-4.57128564,2.02200072,0.00154461,0.69934456,0.00221468,0.50350279,1.52664460,0.34404926
-4.56528264,1.98808046,0.00150981,0.69098599,0.00204328,0.49162648,1.49711254,0.34050110
-4.55927964,1.94515885,0.00147007,0.67921350,0.00188932,0.47779384,1.46128459,0.33514771
-4.55327664,1.89344836,0.00142509,0.66406198,0.00174925,0.46210188,1.41929993,0.32803319
-4.54727364,1.83341863,0.00137485,0.64565980,0.00162021,0.44470660,1.37147440,0.31924891
-4.54127064,1.76577663,0.00131957,0.62422290,0.00150006,0.42581708,1.31828774,0.30893017
-4.53526763,1.69144058,0.00125969,0.60004666,0.00138718,0.40568812,1.26036598,0.29725182
-4.52926463,1.61150891,0.00119581,0.57349580,0.00128048,0.38461190,1.19845980,0.28442298
-4.52326163,1.52722571,0.00112869,0.54499279,0.00117929,0.36290896,1.13342010,0.27068116
-4.51725863,1.43994419,0.00105916,0.51500551,0.00108327,0.34091884,1.06617164,0.25628599
-4.51125563,1.35108966,0.00098813,0.48403437,0.00099235,0.31899093,0.99768620,0.24151287
-4.50525263,1.26212344,0.00091656,0.45259975,0.00090667,0.29747560,0.92895600,0.22664677
-4.49924962,1.17450899,0.00084537,0.42123001,0.00082649,0.27671604,0.86096865,0.21197638
-4.49324662,1.08968130,0.00077548,0.39045058,0.00075222,0.25704100,0.79468428,0.19778883
-4.48724362,1.00902031,0.00070773,0.36077452,0.00068430,0.23875853,0.73101549,0.18436508
-4.48124062,0.93382886,0.00064291,0.33269457,0.00062320,0.22215083,0.67081068,0.17197610
-4.47523762,0.86531542,0.00058169,0.30667703,0.00056941,0.20747020,0.61484078,0.16087989
-4.46923462,0.80458148,0.00052467,0.28315729,0.00052340,0.19493607,0.56378963,0.15131927
-4.46323162,0.75261336,0.00047233,0.26253707,0.00048563,0.18473301,0.51824762,0.14352040
-4.45722861,0.71027783,0.00042505,0.24518301,0.00045654,0.17700956,0.47870846,0.13769193
-4.45122561,0.67832104,0.00038312,0.23142650,0.00043652,0.17187792,0.44556851,0.13402469
-4.44522261,0.65736984,0.00034670,0.22156435,0.00042595,0.16941407,0.41912830,0.13269171
-4.43921961,0.64793491,0.00031589,0.21586006,0.00042519,0.16965845,0.39959567,0.13384839
-4.43321661,0.65041485,0.00029068,0.21454525,0.00043455,0.17261707,0.38708997,0.13763284
-4.42721361,0.66510067,0.00027100,0.21782108,0.00045435,0.17826275,0.38164703,0.14416607
-4.42121061,0.69218024,0.00025672,0.22585927,0.00048485,0.18653680,0.38322441,0.15355198
-4.41520760,0.73174215,0.00024764,0.23880269,0.00052632,0.19735084,0.39170673,0.16587717
-4.40920460,0.78377911,0.00024352,0.25676514,0.00057898,0.21058895,0.40691095,0.18121044
-4.40320160,0.84819057,0.00024408,0.27983059,0.00064304,0.22611017,0.42859149,0.19960201
-4.39719860,0.92478493,0.00024901,0.30805157,0.00071867,0.24375131,0.45644537,0.22108243
-4.39119560,1.01328139,0.00025797,0.34144699,0.00080599,0.26333036,0.49011738,0.24566141
-4.38519260,1.11331190,0.00027063,0.37999949,0.00090511,0.28465026,0.52920545,0.27332639
-4.37918959,1.22442339,0.00028664,0.42365237,0.00101606,0.30750334,0.57326652,0.30404119
-4.37318659,1.34608060,0.00030566,0.47230650,0.00113887,0.33167611,0.62182283,0.33774465
-4.36718359,1.47766984,0.00032734,0.52581710,0.00127347,0.35695463,0.67436898,0.37434937
-4.36118059,1.61850362,0.00035140,0.58399095,0.00141979,0.38313014,0.73037955,0.41374074
-4.35517759,1.76782614,0.00037754,0.64658381,0.00157770,0.41000475,0.78931724,0.45577611
-4.34917459,1.92481961,0.00040555,0.71329850,0.00174702,0.43739711,0.85064142,0.50028423
-4.34317159,2.08861088,0.00043522,0.78378348,0.00192758,0.46514762,0.91381669,0.54706502
-4.33716858,2.25827816,0.00046645,0.85763220,0.00211916,0.49312293,0.97832101,0.59588943
-4.33116558,2.43285720,0.00049918,0.93438308,0.00232154,0.52121940,1.04365314,0.64649962
-4.32516258,2.61134646,0.00053344,1.01352031,0.00253450,0.54936521,1.10933874,0.69860925
-4.31915958,2.79271099,0.00056932,1.09447533,0.00275785,0.57752082,1.17493483,0.75190389
-4.31315658,2.97588438,0.00060702,1.17662905,0.00299139,0.60567764,1.24003213,0.80604160
-4.30715358,3.15976896,0.00064681,1.25931493,0.00323495,0.63385464,1.30425512,0.86065362
