energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.33366683,7.83892068,0.05303157,2.02692507,3.37581503,0.00000000,3.62356089,1.59851851
-5.32766383,7.68127641,0.05270885,1.93599589,3.36229438,0.00000000,3.52309864,1.52941616
-5.32166083,7.49104752,0.05204392,1.84077307,3.33045921,0.00000000,3.40876714,1.45691444
-5.31565783,7.27095212,0.05104824,1.74229312,3.28108665,0.00000000,3.28212312,1.38172933
-5.30965483,7.02422635,0.04974047,1.64160790,3.21530961,0.00000000,3.14489127,1.30460424
-5.30365183,6.75453923,0.04814581,1.53976263,3.13458063,0.00000000,2.99892156,1.22629518
-5.29764882,6.46589449,0.04629511,1.43777478,3.04062517,0.00000000,2.84614386,1.14755570
-5.29164582,6.16252314,0.04422386,1.33661449,2.93538618,0.00000000,2.68852166,1.06912219
-5.28564282,5.84877102,0.04197102,1.23718718,2.82096241,0.00000000,2.52800634,0.99169991
-5.27963982,5.52898561,0.03957780,1.14031883,2.69954314,0.00000000,2.36649361,0.91595052
-5.27363682,5.20740666,0.03708640,1.04674434,2.57334196,0.00000000,2.20578343,0.84248126
-5.26763382,4.88806475,0.03453884,0.95709920,2.44453264,0.00000000,2.04754485,0.77183636
-5.26163082,4.57469143,0.03197581,0.87191465,2.31518955,0.00000000,1.89328655,0.70449079
-5.25562781,4.27064437,0.02943572,0.79161630,2.18723504,0.00000000,1.74433415,0.64084664
-5.24962481,3.97884965,0.02695381,0.71652609,2.06239570,0.00000000,1.60181446,0.58123204
-5.24362181,3.70176285,0.02456154,0.64686742,1.94216879,0.00000000,1.46664721,0.52590282
-5.23761881,3.44134953,0.02228609,0.58277309,1.82779978,0.00000000,1.33954389,0.47504640
-5.23161581,3.19908480,0.02015009,0.52429568,1.72027111,0.00000000,1.22101360,0.42878807
-5.22561281,2.97597078,0.01817152,0.47141997,1.62030181,0.00000000,1.11137508,0.38719904
-5.21960980,2.77257003,0.01636379,0.42407683,1.52835718,0.00000000,1.01077429,0.35030609
-5.21360680,2.58905233,0.01473588,0.38215824,1.44466705,0.00000000,0.91920649,0.31810231
-5.20760380,2.42525175,0.01329270,0.34553274,1.36925100,0.00000000,0.83654171,0.29055844
-5.20160080,2.28073068,0.01203549,0.31406090,1.30194865,0.00000000,0.76255248,0.26763451
-5.19559780,2.15484722,0.01096220,0.28761026,1.24245295,0.00000000,0.69694253,0.24929112
-5.18959480,2.04682265,0.01006801,0.26606930,1.19034454,0.00000000,0.63937545,0.23550001
-5.18359180,1.95580573,0.00934576,0.24935981,1.14512533,0.00000000,0.58950195,0.22625349
-5.17758879,1.88093105,0.00878638,0.23744736,1.10624976,0.00000000,0.54698491,0.22157231
-5.17158579,1.82136921,0.00837935,0.23034941,1.07315242,0.00000000,0.51152126,0.22151147
-5.16558279,1.77636699,0.00811296,0.22814054,1.04527124,0.00000000,0.48285990,0.22616396
-5.15957979,1.74527655,0.00797469,0.23095468,1.02206563,0.00000000,0.46081510,0.23566174
-5.15357679,1.72757311,0.00795143,0.23898387,1.00302972,0.00000000,0.44527502,0.25017421
-5.14757379,1.72286131,0.00802969,0.25247346,0.98770061,0.00000000,0.43620521,0.26990362
-5.14157079,1.73087073,0.00819576,0.27171366,0.97566255,0.00000000,0.43364680,0.29507765
-5.13556778,1.75144195,0.00843590,0.29702733,0.96654759,0.00000000,0.43770985,0.32593911
-5.12956478,1.78450434,0.00873640,0.32875437,0.96003367,0.00000000,0.44856199,0.36273292
-5.12356178,1.83004746,0.00908376,0.36723272,0.95584115,0.00000000,0.46641289,0.40569057
-5.11755878,1.88808791,0.00946483,0.41277670,0.95372867,0.00000000,0.49149519,0.45501262
-5.11155578,1.95863344,0.00986690,0.46565315,0.95348913,0.00000000,0.52404270,0.51084956
-5.10555278,2.04164625,0.01027789,0.52605622,0.95494641,0.00000000,0.56426670,0.57328180
-5.09954977,2.13700732,0.01068652,0.59408177,0.95795318,0.00000000,0.61233133,0.64229961
-5.09354677,2.24448313,0.01108252,0.66970244,0.96239003,0.00000000,0.66832917,0.71778368
-5.08754377,2.36369628,0.01145675,0.75274466,0.96816567,0.00000000,0.73225794,0.79948740
-5.08154077,2.49410120,0.01180148,0.84286871,0.97521803,0.00000000,0.80399953,0.88702192
-5.07553777,2.63496567,0.01211048,0.93955325,0.98351564,0.00000000,0.88330225,0.97984468
-5.06953477,2.78535887,0.01237921,1.04208531,0.99305873,0.00000000,0.96976725,1.07725264
-5.06353177,2.94414636,0.01260493,1.14955687,1.00387941,0.00000000,1.06283991,1.17838083
-5.05752876,3.10999216,0.01278672,1.26086874,1.01604024,0.00000000,1.16180672,1.28220693
-5.05152576,3.28136775,0.01292551,1.37474237,1.02963069,0.00000000,1.26579813,1.38756224
-5.04552276,3.45656792,0.01302398,1.48973956,1.04476123,0.00000000,1.37379737,1.49314917
-5.03951976,3.63373280,0.01308645,1.60429004,1.06155469,0.00000000,1.48465526,1.59756510
-5.03351676,3.81087561,0.01311865,1.71672609,1.08013522,0.00000000,1.59711048,1.69933205
-5.02751376,3.98591530,0.01312744,1.82532335,1.10061505,0.00000000,1.70981473,1.79693137
-5.02151076,4.15671306,0.01312049,1.92834617,1.12307968,0.00000000,1.82136191,1.88884219
-5.01550775,4.32111192,0.01310591,2.02409606,1.14757245,0.00000000,1.93032024,1.97358238
-5.00950475,4.47697818,0.01309187,2.11096105,1.17407920,0.00000000,2.03526620,2.04975027
-5.00350175,4.62224364,0.01308614,2.18746401,1.20251437,0.00000000,2.13481895,2.11606550
-4.99749875,4.75494756,0.01309579,2.25230779,1.23270951,0.00000000,2.22767420,2.17140718
-4.99149575,4.87327737,0.01312674,2.30441533,1.26440517,0.00000000,2.31263620,2.21484779
-4.98549275,4.97560697,0.01318353,2.34296279,1.29724724,0.00000000,2.38864697,2.24568127
-4.97948974,5.06053216,0.01326903,2.36740450,1.33078841,0.00000000,2.45481193,2.26344412
-4.97348674,5.12690216,0.01338431,2.37748863,1.36449499,0.00000000,2.51042137,2.26792860
-4.96748374,5.17384694,0.01352857,2.37326306,1.39775957,0.00000000,2.55496740,2.25918753
-4.96148074,5.20079988,0.01369921,2.35507150,1.42991896,0.00000000,2.58815620,2.23753070
-4.95547774,5.20751557,0.01389190,2.32354016,1.46027719,0.00000000,2.60991582,2.20351311
-4.94947474,5.19408256,0.01410086,2.27955605,1.48813250,0.00000000,2.62039963,2.15791584
-4.94347174,5.16093100,0.01431918,2.22423805,1.51280732,0.00000000,2.61998586,2.10172052
-4.93746873,5.10883522,0.01453916,2.15890227,1.53367981,0.00000000,2.60927352,2.03607881
-4.93146573,5.03891100,0.01475278,2.08502352,1.55021550,0.00000000,2.58907522,1.96227823
-4.92546273,4.95260761,0.01495215,2.00419447,1.56199749,0.00000000,2.56040706,1.88170592
-4.91945973,4.85169434,0.01513001,1.91808431,1.56875350,0.00000000,2.52447578,1.79581188
-4.91345673,4.73824131,0.01528016,1.82839837,1.57037836,0.00000000,2.48266320,1.70607296
-4.90745373,4.61459415,0.01539789,1.73683993,1.56695063,0.00000000,2.43650789,1.61395898
-4.90145073,4.48334236,0.01548032,1.64507538,1.55874220,0.00000000,2.38768366,1.52090172
-4.89544772,4.34728091,0.01552670,1.55470307,1.54622010,0.00000000,2.33797467,1.42826769
-4.88944472,4.20936483,0.01553860,1.46722653,1.53003997,0.00000000,2.28924664,1.33733497
-4.88344172,4.07265677,0.01551991,1.38403186,1.51103123,0.00000000,2.24341403,1.24927437
-4.87743872,3.94026772,0.01547686,1.30636914,1.49017411,0.00000000,2.20240275,1.16513464
-4.87143572,3.81529126,0.01541784,1.23533758,1.46856916,0.00000000,2.16810857,1.08583173
-4.86543272,3.70073235,0.01535311,1.17187377,1.44740032,0.00000000,2.14235149,1.01214149
-4.85942971,3.59943183,0.01529441,1.11674264,1.42789272,0.00000000,2.12682669,0.94469539
-4.85342671,3.51398843,0.01525453,1.07053064,1.41126681,0.00000000,2.12305307,0.88397888
-4.84742371,3.44668053,0.01524675,1.03364071,1.39869064,0.00000000,2.13232075,0.83033167
-4.84142071,3.39939003,0.01528424,1.00628899,1.39123195,0.00000000,2.15563938,0.78394992
-4.83541771,3.37353135,0.01537946,0.98850302,1.38981227,0.00000000,2.19368924,0.74488968
-4.82941471,3.36998859,0.01554357,0.98012183,1.39516471,0.00000000,2.24677744,0.71307172
-4.82341171,3.38906380,0.01578578,0.98079789,1.40779742,0.00000000,2.31480158,0.68828745
-4.81740870,3.43043957,0.01611292,0.99000166,1.42796426,0.00000000,2.39722334,0.67020619
-4.81140570,3.49315829,0.01652891,1.00702890,1.45564409,0.00000000,2.49305402,0.65838371
-4.80540270,3.57562068,0.01703442,1.03101144,1.49052993,0.00000000,2.60085400,0.65227228
-4.79939970,3.67560478,0.01762669,1.06093170,1.53202838,0.00000000,2.71874739,0.65123240
-4.79339670,3.79030654,0.01829937,1.09564116,1.57927002,0.00000000,2.84445275,0.65454617
-4.78739370,3.91640155,0.01904256,1.13388303,1.63113041,0.00000000,2.97532982,0.66143249
-4.78139070,4.05012721,0.01984303,1.17431885,1.68626120,0.00000000,3.10844158,0.67106393
-4.77538769,4.18738302,0.02068450,1.21555867,1.74313042,0.00000000,3.24063018,0.68258506
-4.76938469,4.32384608,0.02154810,1.25619410,1.80007053,0.00000000,3.36860434,0.69513196
-4.76338169,4.45509801,0.02241294,1.29483335,1.85533244,0.00000000,3.48903536,0.70785244
-4.75737869,4.57675876,0.02325673,1.33013727,1.90714348,0.00000000,3.59865817,0.71992645
-4.75137569,4.68462217,0.02405656,1.36085486,1.95376714,0.00000000,3.69437341,0.73058596
-4.74537269,4.77478812,0.02478961,1.38585714,1.99356209,0.00000000,3.77334652,0.73913380
-4.73936968,4.84378602,0.02543398,1.40416796,2.02503828,0.00000000,3.83309961,0.74496057
-4.73336668,4.88868454,0.02596940,1.41499037,2.04690787,0.00000000,3.87159226,0.74755920
-4.72736368,4.90718327,0.02637795,1.41772755,2.05812886,0.00000000,3.88728788,0.74653638
-4.72136068,4.89768266,0.02664467,1.41199731,2.05793996,0.00000000,3.87920272,0.74162059
-4.71535768,4.85932960,0.02675811,1.39763966,2.04588527,0.00000000,3.84693568,0.73266633
-4.70935468,4.79203711,0.02671068,1.37471699,2.02182802,0.00000000,3.79067785,0.71965445
-4.70335168,4.69647793,0.02649892,1.34350704,1.98595315,0.00000000,3.71120168,0.70268860
-4.69734867,4.57405279,0.02612356,1.30448910,1.93875886,0.00000000,3.60983070,0.68198808
-4.69134567,4.42683567,0.02558953,1.25832400,1.88103791,0.00000000,3.48839155,0.65787737
-4.68534267,4.25749872,0.02490568,1.20582902,1.81384971,0.00000000,3.34915101,0.63077296
-4.67933967,4.06922106,0.02408454,1.14794890,1.73848488,0.00000000,3.19474111,0.60116806
-4.67333667,3.86558568,0.02314178,1.08572425,1.65642383,0.00000000,3.02807601,0.56961581
-4.66733367,3.65046911,0.02209574,1.02025885,1.56929142,0.00000000,2.85226447,0.53671188
-4.66133067,3.42792864,0.02096681,0.95268707,1.47880960,0.00000000,2.67052170,0.50307693
-4.65532766,3.20209161,0.01977676,0.88414296,1.38674994,0.00000000,2.48608412,0.46933978
-4.64932466,2.97705060,0.01854811,0.81573185,1.29488771,0.00000000,2.30213022,0.43612165
-4.64332166,2.75676788,0.01730347,0.74850558,1.20495901,0.00000000,2.12171009,0.40402207
-4.63731866,2.54499175,0.01606495,0.68344183,1.11862215,0.00000000,1.94768534,0.37360663
-4.63131566,2.34518618,0.01485359,0.62142817,1.03742397,0.00000000,1.78268087,0.34539690
-4.62531266,2.16047472,0.01368890,0.56325066,0.96277171,0.00000000,1.62904854,0.31986229
-4.61930965,1.99359841,0.01258846,0.50958699,0.89591038,0.00000000,1.48884272,0.29741410
-4.61330665,1.84688705,0.01156760,0.46100384,0.83790568,0.00000000,1.36380670,0.27840130
-4.60730365,1.72224241,0.01063916,0.41795777,0.78963189,0.00000000,1.25536857,0.26310798
-4.60130065,1.62113156,0.00981340,0.38079896,0.75176427,0.00000000,1.16464497,0.25175204
-4.59529765,1.54458852,0.00909792,0.34977718,0.72477531,0.00000000,1.09245067,0.24448493
-4.58929465,1.49322214,0.00849764,0.32504907,0.70893425,0.00000000,1.03931208,0.24139213
-4.58329165,1.46722846,0.00801494,0.30668602,0.70430916,0.00000000,1.00548298,0.24249406
-4.57728864,1.46640608,0.00764970,0.29468208,0.71077121,0.00000000,0.99096080,0.24774740
-4.57128564,1.49017335,0.00739954,0.28896130,0.72800083,0.00000000,0.99550229,0.25704661
-4.56528264,1.53758685,0.00725998,0.28938414,0.75549544,0.00000000,1.01863779,0.27022568
-4.55927964,1.60736098,0.00722464,0.29575280,0.79257906,0.00000000,1.05968370,0.28706015
-4.55327664,1.69788882,0.00728550,0.30781535,0.83841355,0.00000000,1.11775330,0.30726964
-4.54727364,1.80726507,0.00743316,0.32526883,0.89201217,0.00000000,1.19176636,0.33052096
-4.54127064,1.93331177,0.00765704,0.34776165,0.95225533,0.00000000,1.28045826,0.35643199
-4.53526763,2.07360793,0.00794573,0.37489546,1.01790918,0.00000000,1.38238984,0.38457672
-4.52926463,2.22552385,0.00828715,0.40622710,1.08764694,0.00000000,1.49595891,0.41449141
-4.52326163,2.38626103,0.00866892,0.44127109,1.16007324,0.00000000,1.61941464,0.44568211
-4.51725863,2.55289808,0.00907858,0.47950298,1.23375127,0.00000000,1.75087587,0.47763361
-4.51125563,2.72244254,0.00950389,0.52036399,1.30723243,0.00000000,1.88835396,0.50981970
-4.50525263,2.89188824,0.00993307,0.56326734,1.37908786,0.00000000,2.02978078,0.54171459
-4.49924962,3.05827707,0.01035508,0.60760623,1.44794113,0.00000000,2.17304164,0.57280528
-4.49324662,3.21876372,0.01075988,0.65276358,1.51250108,0.00000000,2.31601298,0.60260447
-4.48724362,3.37068117,0.01113863,0.69812346,1.57159358,0.00000000,2.45660367,0.63066349
-4.48124062,3.51160472,0.01148393,0.74308360,1.62419109,0.00000000,2.59279885,0.65658490
-4.47523762,3.63941177,0.01178992,0.78706885,1.66943859,0.00000000,2.72270459,0.68003393
-4.46923462,3.75233466,0.01205245,0.82954475,1.70667483,0.00000000,2.84459143,0.70074839
-4.46323162,3.84900395,0.01226913,0.87003065,1.73544766,0.00000000,2.95693483,0.71854649
-4.45722861,3.92847984,0.01243934,0.90811163,1.75552272,0.00000000,3.05845053,0.73333197
-4.45122561,3.99026963,0.01256420,0.94344859,1.76688485,0.00000000,3.14812287,0.74509625
-4.44522261,4.03433024,0.01264643,0.97578581,1.76973195,0.00000000,3.22522456,0.75391746
-4.43921961,4.06105493,0.01269020,1.00495548,1.76446145,0.00000000,3.28932671,0.75995608
-4.43321661,4.07124461,0.01270090,1.03087894,1.75164991,0.00000000,3.34029840,0.76344744
-4.42721361,4.06606477,0.01268489,1.05356444,1.73202646,0.00000000,3.37829585,0.76469131
-4.42121061,4.04698981,0.01264916,1.07310142,1.70644137,0.00000000,3.40374156,0.76403903
-4.41520760,4.01573732,0.01260097,1.08965182,1.67583108,0.00000000,3.41729466,0.76187871
-4.40920460,3.97419559,0.01254757,1.10343873,1.64118131,0.00000000,3.41981405,0.75861937
-4.40320160,3.92434768,0.01249577,1.11473318,1.60348992,0.00000000,3.41231647,0.75467472
-4.39719860,3.86819595,0.01245167,1.12384000,1.56373117,0.00000000,3.39593190,0.75044745
-4.39119560,3.80769077,0.01242032,1.13108349,1.52282309,0.00000000,3.37185875,0.74631486
-4.38519260,3.74466697,0.01240549,1.13679408,1.48159920,0.00000000,3.34132155,0.74261671
-4.37918959,3.68079098,0.01240945,1.14129671,1.44078592,0.00000000,3.30553323,0.73964587
-4.37318659,3.61752130,0.01243291,1.14490185,1.40098642,0.00000000,3.26566418,0.73764233
-4.36718359,3.55608380,0.01247490,1.14789970,1.36267136,0.00000000,3.22281950,0.73679091
-4.36118059,3.49746268,0.01253286,1.15055793,1.32617680,0.00000000,3.17802520,0.73722279
-4.35517759,3.44240698,0.01260271,1.15312320,1.29170886,0.00000000,3.13222383,0.73902080
-4.34917459,3.39145141,0.01267909,1.15582602,1.25935458,0.00000000,3.08627876,0.74222793
-4.34317159,3.34494955,0.01275555,1.15888877,1.22909807,0.00000000,3.04098617,0.74685879
-4.33716858,3.30311674,0.01282491,1.16253587,1.20084077,0.00000000,2.99709299,0.75291292
-4.33116558,3.26607916,0.01287955,1.16700525,1.17442444,0.00000000,2.95531852,0.76038929
-4.32516258,3.23392557,0.01291184,1.17255998,1.14965542,0.00000000,2.91637726,0.76930077
-4.31915958,3.20675760,0.01291445,1.17949881,1.12632876,0.00000000,2.88100029,0.77968761
-4.31315658,3.18473491,0.01288074,1.18816429,1.10425073,0.00000000,2.84995262,0.79162878
-4.30715358,3.16811176,0.01280511,1.19894744,1.08325855,0.00000000,2.82404404,0.80525025
