energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.69484742,4.89480271,0.88175571,0.68226431,0.21656504,0.73597436,1.74927587,0.00000000
-3.68884442,5.02811950,0.90557910,0.70387580,0.21685196,0.75512296,1.79821987,0.00000000
-3.68284142,5.15054858,0.92820800,0.72388838,0.21667716,0.77286778,1.84443509,0.00000000
-3.67683842,5.25995628,0.94932476,0.74193682,0.21602440,0.78887556,1.88722094,0.00000000
-3.67083542,5.35461960,0.96869675,0.75771125,0.21489627,0.80287223,1.92601417,0.00000000
-3.66483242,5.43330433,0.98619190,0.77097032,0.21331554,0.81465606,1.96041567,0.00000000
-3.65882941,5.49532400,1.00179038,0.78155162,0.21132553,0.82410780,1.99021029,0.00000000
-3.65282641,5.54057596,1.01559135,0.78937914,0.20898957,0.83119728,2.01537830,0.00000000
-3.64682341,5.56955216,1.02781444,0.79446688,0.20638949,0.83598581,2.03609761,0.00000000
-3.64082041,5.58332326,1.03879547,0.79691877,0.20362317,0.83862441,2.05273649,0.00000000
-3.63481741,5.58349640,1.04897643,0.79692456,0.20080123,0.83934771,2.06583670,0.00000000
-3.62881441,5.57214811,1.05889018,0.79475189,0.19804301,0.83846381,2.07608798,0.00000000
-3.62281141,5.55173538,1.06914019,0.79073495,0.19547206,0.83634057,2.08429489,0.00000000
-3.61680840,5.52498886,1.08037631,0.78526024,0.19321116,0.83338896,2.09133762,0.00000000
-3.61080540,5.49479333,1.09326762,0.77875004,0.19137730,0.83004427,2.09812891,0.00000000
-3.60480240,5.46406122,1.10847339,0.77164455,0.19007672,0.82674607,2.10556896,0.00000000
-3.59879940,5.43560508,1.12661364,0.76438337,0.18940025,0.82391794,2.11450095,0.00000000
-3.59279640,5.41201532,1.14824044,0.75738737,0.18941917,0.82194792,2.12566915,0.00000000
-3.58679340,5.39554877,1.17381128,0.75104174,0.19018184,0.82117048,2.13968199,0.00000000
-3.58079040,5.38803354,1.20366575,0.74568097,0.19171117,0.82185113,2.15698172,0.00000000
-3.57478739,5.39079409,1.23800635,0.74157647,0.19400313,0.82417398,2.17782233,0.00000000
-3.56878439,5.40460002,1.27688449,0.73892732,0.19702631,0.82823313,2.20225660,0.00000000
-3.56278139,5.42964024,1.32019202,0.73785445,0.20072269,0.83402800,2.23013275,0.00000000
-3.55677839,5.46552320,1.36765875,0.73839844,0.20500940,0.84146277,2.26110089,0.00000000
-3.55077539,5.51130246,1.41885596,0.74052083,0.20978160,0.85034996,2.29462848,0.00000000
-3.54477239,5.56552544,1.47320567,0.74410878,0.21491615,0.86041778,2.33002386,0.00000000
-3.53876938,5.62630244,1.52999527,0.74898263,0.22027614,0.87132085,2.36646651,0.00000000
-3.53276638,5.69139175,1.58839681,0.75490589,0.22571581,0.88265378,2.40304217,0.00000000
-3.52676338,5.75829623,1.64749005,0.76159698,0.23108586,0.89396685,2.43878089,0.00000000
-3.52076038,5.82436640,1.70628846,0.76874218,0.23623870,0.90478308,2.47269600,0.00000000
-3.51475738,5.88690479,1.76376697,0.77600892,0.24103358,0.91461598,2.50382202,0.00000000
-3.50875438,5.94326675,1.81889039,0.78305896,0.24534123,0.92298709,2.53124955,0.00000000
-3.50275138,5.99095323,1.87064159,0.78956066,0.24904783,0.92944266,2.55415561,0.00000000
-3.49674837,6.02769174,1.91804824,0.79519997,0.25205822,0.93356888,2.57182821,0.00000000
-3.49074537,6.05150262,1.96020741,0.79968976,0.25429808,0.93500504,2.58368415,0.00000000
-3.48474237,6.06074875,1.99630715,0.80277707,0.25571516,0.93345419,2.58927983,0.00000000
-3.47873937,6.05416774,2.02564460,0.80424838,0.25627948,0.92869110,2.58831496,0.00000000
-3.47273637,6.03088677,2.04764013,0.80393266,0.25598250,0.92056736,2.58062964,0.00000000
-3.46673337,5.99042118,2.06184749,0.80170261,0.25483555,0.90901353,2.56619571,0.00000000
-3.46073037,5.93265860,2.06795978,0.79747401,0.25286736,0.89403856,2.54510346,0.00000000
-3.45472736,5.85783127,2.06581150,0.79120377,0.25012126,0.87572667,2.51754496,0.00000000
-3.44872436,5.76647940,2.05537699,0.78288683,0.24665188,0.85423202,2.48379559,0.00000000
-3.44272136,5.65940870,2.03676575,0.77255240,0.24252184,0.82977160,2.44419506,0.00000000
-3.43671836,5.53764543,2.01021493,0.76025993,0.23779853,0.80261665,2.39912940,0.00000000
-3.43071536,5.40239151,1.97607982,0.74609499,0.23255111,0.77308335,2.34901497,0.00000000
-3.42471236,5.25498266,1.93482269,0.73016555,0.22684805,0.74152289,2.29428542,0.00000000
-3.41870935,5.09685113,1.88700062,0.71259868,0.22075510,0.70831161,2.23538220,0.00000000
-3.41270635,4.92949472,1.83325270,0.69353794,0.21433395,0.67384156,2.17274874,0.00000000
-3.40670335,4.75445254,1.77428711,0.67314140,0.20764153,0.63851168,2.10682844,0.00000000
-3.40070035,4.57328770,1.71086835,0.65158028,0.20072980,0.60272002,2.03806570,0.00000000
-3.39469735,4.38757631,1.64380478,0.62903810,0.19364614,0.56685710,1.96690975,0.00000000
-3.38869435,4.19890176,1.57393671,0.60571022,0.18643410,0.53130056,1.89382000,0.00000000
-3.38269135,4.00885297,1.50212507,0.58180346,0.17913448,0.49641112,1.81927230,0.00000000
-3.37668834,3.81902492,1.42924056,0.55753575,0.17178638,0.46252984,1.74376479,0.00000000
-3.37068534,3.63101987,1.35615347,0.53313541,0.16442843,0.42997662,1.66782266,0.00000000
-3.36468234,3.44644773,1.28372387,0.50884008,0.15709967,0.39904970,1.59200082,0.00000000
-3.35867934,3.26692418,1.21279224,0.48489506,0.14984033,0.37002616,1.51688397,0.00000000
-3.35267634,3.09406562,1.14417056,0.46155094,0.14269214,0.34316304,1.44308357,0.00000000
-3.34667334,2.92948013,1.07863369,0.43906063,0.13569836,0.31869900,1.37123176,0.00000000
-3.34067034,2.77475441,1.01691118,0.41767568,0.12890333,0.29685620,1.30197214,0.00000000
-3.33466733,2.63143654,0.95967958,0.39764211,0.12235169,0.27784219,1.23594795,0.00000000
-3.32866433,2.50101530,0.90755525,0.37919583,0.11608735,0.26185166,1.17378816,0.00000000
-3.32266133,2.38489658,0.86108779,0.36255780,0.11015210,0.24906769,1.11609223,0.00000000
-3.31665833,2.28437787,0.82075434,0.34792916,0.10458429,0.23966249,1.06341426,0.00000000
-3.31065533,2.20062194,0.78695460,0.33548655,0.09941731,0.23379726,1.01624756,0.00000000
-3.30465233,2.13463054,0.76000688,0.32537778,0.09467827,0.23162123,0.97501030,0.00000000
-3.29864932,2.08721922,0.74014505,0.31771791,0.09038690,0.23326960,0.94003299,0.00000000
-3.29264632,2.05899414,0.72751648,0.31258615,0.08655461,0.23886051,0.91154848,0.00000000
-3.28664332,2.05033143,0.72218096,0.31002332,0.08318403,0.24849080,0.88968480,0.00000000
-3.28064032,2.06135965,0.72411033,0.31003018,0.08026880,0.26223091,0.87446116,0.00000000
-3.27463732,2.09194578,0.73318903,0.31256660,0.07779383,0.28011874,0.86578713,0.00000000
-3.26863432,2.14168493,0.74921518,0.31755140,0.07573585,0.30215291,0.86346493,0.00000000
-3.26263132,2.20989387,0.77190216,0.32486307,0.07406437,0.32828552,0.86719458,0.00000000
-3.25662831,2.29560859,0.80088078,0.33434105,0.07274282,0.35841485,0.87658156,0.00000000
-3.25062531,2.39758607,0.83570176,0.34578776,0.07172995,0.39237832,0.89114650,0.00000000
-3.24462231,2.51431030,0.87583871,0.35897114,0.07098129,0.42994619,0.91033652,0.00000000
-3.23861931,2.64400304,0.92069166,0.37362770,0.07045070,0.47081653,0.93353766,0.00000000
-3.23261631,2.78463950,0.96959129,0.38946617,0.07009185,0.51461178,0.96008805,0.00000000
-3.22661331,2.93396945,1.02180409,0.40617156,0.06985956,0.56087758,0.98929135,0.00000000
-3.22061031,3.08954412,1.07653865,0.42340972,0.06971106,0.60908405,1.02043022,0.00000000
-3.21460730,3.24874922,1.13295346,0.44083247,0.06960699,0.65863008,1.05277953,0.00000000
-3.20860430,3.40884421,1.19016631,0.45808309,0.06951218,0.70885056,1.08561914,0.00000000
-3.20260130,3.56700793,1.24726557,0.47480250,0.06939630,0.75902691,1.11824609,0.00000000
-3.19659830,3.72039000,1.30332345,0.49063568,0.06923420,0.80840053,1.14998618,0.00000000
-3.19059530,3.86616747,1.35741117,0.50523866,0.06900610,0.85618914,1.18020477,0.00000000
-3.18459230,4.00160544,1.40861584,0.51828569,0.06869769,0.90160533,1.20831686,0.00000000
-3.17858929,4.12412020,1.45605890,0.52947655,0.06830003,0.94387692,1.23379616,0.00000000
-3.17258629,4.23134286,1.49891535,0.53854386,0.06780941,0.98226820,1.25618329,0.00000000
-3.16658329,4.32118130,1.53643345,0.54525999,0.06722718,1.01610132,1.27509276,0.00000000
-3.16058029,4.39187802,1.56795388,0.54944345,0.06655952,1.04477684,1.29021869,0.00000000
-3.15457729,4.44206123,1.59292770,0.55096446,0.06581723,1.06779246,1.30133908,0.00000000
-3.14857429,4.47078694,1.61093221,0.54974933,0.06501549,1.08475920,1.30831840,0.00000000
-3.14257129,4.47756967,1.62168380,0.54578346,0.06417361,1.09541405,1.31110841,0.00000000
-3.13656828,4.46240003,1.62504725,0.53911277,0.06331481,1.09962855,1.30974711,0.00000000
-3.13056528,4.42574789,1.62104054,0.52984335,0.06246584,1.09741284,1.30435571,0.00000000
-3.12456228,4.36855051,1.60983514,0.51813918,0.06165662,1.08891488,1.29513359,0.00000000
-3.11855928,4.29218557,1.59175118,0.50421810,0.06091976,1.07441485,1.28235149,0.00000000
-3.11255628,4.19842991,1.56724783,0.48834590,0.06028993,1.05431504,1.26634301,0.00000000
-3.10655328,4.08940545,1.53690902,0.47082888,0.05980312,1.02912556,1.24749457,0.00000000
-3.10055028,3.96751433,1.50142502,0.45200500,0.05949574,0.99944655,1.22623440,0.00000000
-3.09454727,3.83536581,1.46157064,0.43223404,0.05940363,0.96594783,1.20302063,0.00000000
-3.08854427,3.69569786,1.41818092,0.41188710,0.05956089,0.92934669,1.17832913,0.00000000
-3.08254127,3.55129663,1.37212531,0.39133583,0.05999868,0.89038494,1.15264135,0.00000000
-3.07653827,3.40491693,1.32428139,0.37094195,0.06074402,0.84980625,1.12643252,0.00000000
-3.07053527,3.25920664,1.27550923,0.35104720,0.06181850,0.80833447,1.10016075,0.00000000
-3.06453227,3.11663793,1.22662740,0.33196445,0.06323723,0.76665406,1.07425712,0.00000000
-3.05852926,2.97944743,1.17839143,0.31396991,0.06500780,0.72539309,1.04911705,0.00000000
-3.05252626,2.84958726,1.13147566,0.29729706,0.06712956,0.68510944,1.02509323,0.00000000
-3.04652326,2.72868800,1.08645885,0.28213220,0.06959306,0.64628060,1.00249002,0.00000000
-3.04052026,2.61803429,1.04381401,0.26861182,0.07237990,0.60929705,0.98155943,0.00000000
-3.03451726,2.51855310,1.00390266,0.25682183,0.07546284,0.57445943,0.96249867,0.00000000
-3.02851426,2.43081398,0.96697330,0.24679850,0.07880625,0.54197906,0.94544911,0.00000000
-3.02251126,2.35504060,0.93316401,0.23853098,0.08236693,0.51198173,0.93049647,0.00000000
-3.01650825,2.29113193,0.90250880,0.23196520,0.08609516,0.48451410,0.91767230,0.00000000
-3.01050525,2.23869164,0.87494695,0.22700893,0.08993609,0.45955234,0.90695628,0.00000000
-3.00450225,2.19706386,0.85033507,0.22353760,0.09383120,0.43701228,0.89827944,0.00000000
-2.99849925,2.16537341,0.82846090,0.22140072,0.09771999,0.41676071,0.89152798,0.00000000
-2.99249625,2.14256875,0.80905832,0.22042855,0.10154158,0.39862696,0.88654764,0.00000000
-2.98649325,2.12746595,0.79182287,0.22043866,0.10523636,0.38241454,0.88314842,0.00000000
-2.98049025,2.11879214,0.77642714,0.22124229,0.10874744,0.36791216,0.88110967,0.00000000
-2.97448724,2.11522710,0.76253540,0.22265025,0.11202201,0.35490386,0.88018541,0.00000000
-2.96848424,2.11544207,0.74981722,0.22447806,0.11501230,0.34317795,0.88010976,0.00000000
-2.96248124,2.11813496,0.73795944,0.22655048,0.11767643,0.33253448,0.88060271,0.00000000
-2.95647824,2.12206142,0.72667642,0.22870520,0.11997891,0.32279131,0.88137586,0.00000000
-2.95047524,2.12606155,0.71571840,0.23079567,0.12189082,0.31378856,0.88213840,0.00000000
-2.94447224,2.12908214,0.70487780,0.23269321,0.12338981,0.30539163,0.88260320,0.00000000
-2.93846923,2.13019459,0.69399363,0.23428836,0.12445988,0.29749290,0.88249296,0.00000000
-2.93246623,2.12860859,0.68295398,0.23549159,0.12509094,0.29001216,0.88154637,0.00000000
-2.92646323,2.12368201,0.67169684,0.23623346,0.12527836,0.28289603,0.87952432,0.00000000
-2.92046023,2.11492712,0.66020930,0.23646437,0.12502242,0.27611667,0.87621590,0.00000000
-2.91445723,2.10201353,0.64852547,0.23615385,0.12432781,0.26966973,0.87144414,0.00000000
-2.90845423,2.08476813,0.63672314,0.23528969,0.12320316,0.26357190,0.86507136,0.00000000
-2.90245123,2.06317216,0.62491947,0.23387674,0.12166071,0.25785828,0.85700390,0.00000000
-2.89644822,2.03735560,0.61326590,0.23193564,0.11971606,0.25257942,0.84719603,0.00000000
-2.89044522,2.00758907,0.60194224,0.22950132,0.11738807,0.24779847,0.83565299,0.00000000
-2.88444222,1.97427324,0.59115033,0.22662142,0.11469885,0.24358832,0.82243275,0.00000000
-2.87843922,1.93792603,0.58110718,0.22335454,0.11167385,0.24002873,0.80764661,0.00000000
-2.87243622,1.89916752,0.57203783,0.21976844,0.10834199,0.23720375,0.79145842,0.00000000
-2.86643322,1.85870309,0.56416801,0.21593797,0.10473579,0.23519917,0.77408226,0.00000000
-2.86043022,1.81730483,0.55771681,0.21194303,0.10089153,0.23410019,0.75577898,0.00000000
-2.85442721,1.77579187,0.55288949,0.20786629,0.09684922,0.23398930,0.73685124,0.00000000
-2.84842421,1.73500999,0.54987069,0.20379095,0.09265261,0.23494442,0.71763766,0.00000000
-2.84242121,1.69581129,0.54881823,0.19979838,0.08834896,0.23703730,0.69850593,0.00000000
-2.83641821,1.65903450,0.54985780,0.19596593,0.08398872,0.24033230,0.67984553,0.00000000
-2.83041521,1.62548669,0.55307868,0.19236474,0.07962506,0.24488552,0.66206002,0.00000000
-2.82441221,1.59592704,0.55853095,0.18905790,0.07531324,0.25074440,0.64555950,0.00000000
-2.81840920,1.57105342,0.56622409,0.18609885,0.07110990,0.25794774,0.63075330,0.00000000
-2.81240620,1.55149200,0.57612736,0.18353018,0.06707221,0.26652622,0.61804330,0.00000000
-2.80640320,1.53779042,0.58817187,0.18138291,0.06325700,0.27650335,0.60781789,0.00000000
-2.80040020,1.53041433,0.60225427,0.17967629,0.05971981,0.28789673,0.60044684,0.00000000
-2.79439720,1.52974735,0.61824209,0.17841806,0.05651396,0.30071959,0.59627676,0.00000000
-2.78839420,1.53609363,0.63598023,0.17760526,0.05368959,0.31498242,0.59562737,0.00000000
-2.78239120,1.54968270,0.65529839,0.17722545,0.05129277,0.33069453,0.59878803,0.00000000
-2.77638819,1.57067540,0.67601895,0.17725835,0.04936464,0.34786520,0.60601450,0.00000000
-2.77038519,1.59917008,0.69796479,0.17767766,0.04794057,0.36650445,0.61752551,0.00000000
-2.76438219,1.63520799,0.72096659,0.17845307,0.04704940,0.38662304,0.63349883,0.00000000
-2.75837919,1.67877691,0.74486901,0.17955222,0.04671270,0.40823157,0.65406658,0.00000000
-2.75237619,1.72981223,0.76953541,0.18094263,0.04694410,0.43133867,0.67930967,0.00000000
-2.74637319,1.78819502,0.79485077,0.18259319,0.04774871,0.45594820,0.70925117,0.00000000
-2.74037019,1.85374679,0.82072253,0.18447554,0.04912251,0.48205552,0.74384890,0.00000000
-2.73436718,1.92622130,0.84707943,0.18656480,0.05105190,0.50964298,0.78298732,0.00000000
-2.72836418,2.00529385,0.87386837,0.18884005,0.05351337,0.53867502,0.82646929,0.00000000
-2.72236118,2.09054915,0.90104972,0.19128427,0.05647322,0.56909303,0.87400818,0.00000000
-2.71635818,2.18146887,0.92859132,0.19388393,0.05988756,0.60081053,0.92522117,0.00000000
-2.71035518,2.27742066,0.95646190,0.19662824,0.06370240,0.63370902,0.97962441,0.00000000
-2.70435218,2.37764988,0.98462446,0.19950827,0.06785416,0.66763510,1.03663087,0.00000000
-2.69834917,2.48127586,1.01303021,0.20251587,0.07227028,0.70239898,1.09555180,0.00000000
-2.69234617,2.58729396,1.04161373,0.20564271,0.07687025,0.73777500,1.15560209,0.00000000
-2.68634317,2.69458442,1.07028975,0.20887940,0.08156698,0.77350425,1.21591041,0.00000000
-2.68034017,2.80192863,1.09895193,0.21221488,0.08626840,0.80929930,1.27553397,0.00000000
-2.67433717,2.90803288,1.12747389,0.21563605,0.09087944,0.84485108,1.33347806,0.00000000
-2.66833417,3.01155903,1.15571223,0.21912782,0.09530417,0.87983759,1.38871985,0.00000000
-2.66233117,3.11116090,1.18351156,0.22267333,0.09944823,0.91393404,1.44023581,0.00000000
-2.65632816,3.20552495,1.21071095,0.22625459,0.10322131,0.94682387,1.48703179,0.00000000
-2.65032516,3.29341298,1.23715127,0.22985321,0.10653961,0.97821008,1.52817445,0.00000000
-2.64432216,3.37370458,1.26268277,0.23345136,0.10932825,1.00782611,1.56282282,0.00000000
-2.63831916,3.44543700,1.28717222,0.23703258,0.11152351,1.03544560,1.59025831,0.00000000
-2.63231616,3.50783995,1.31050896,0.24058263,0.11307469,1.06089046,1.60991194,0.00000000
-2.62631316,3.56036335,1.33260921,0.24409009,0.11394562,1.08403665,1.62138726,0.00000000
-2.62031016,3.60269640,1.35341843,0.24754665,0.11411570,1.10481741,1.62447799,0.00000000
-2.61430715,3.63477689,1.37291126,0.25094724,0.11358044,1.12322368,1.61917932,0.00000000
-2.60830415,3.65679050,1.39108944,0.25428965,0.11235135,1.13930185,1.60569255,0.00000000
-2.60230115,3.66916027,1.40797761,0.25757409,0.11045542,1.15314899,1.58442267,0.00000000
-2.59629815,3.67252736,1.42361771,0.26080239,0.10793397,1.16490611,1.55596936,0.00000000
-2.59029515,3.66772464,1.43806257,0.26397716,0.10484108,1.17474986,1.52111173,0.00000000
-2.58429215,3.65574523,1.45136943,0.26710096,0.10124162,1.18288362,1.48078780,0.00000000
-2.57828914,3.63770814,1.46359413,0.27017555,0.09720898,1.18952844,1.43606981,0.00000000
-2.57228614,3.61482354,1.47478689,0.27320150,0.09282263,1.19491473,1.38813662,0.00000000
-2.56628314,3.58835982,1.48499012,0.27617795,0.08816563,1.19927527,1.33824444,0.00000000
-2.56028014,3.55961440,1.49423893,0.27910296,0.08332207,1.20283990,1.28769735,0.00000000
-2.55427714,3.52988958,1.50256425,0.28197413,0.07837481,1.20583237,1.23781862,0.00000000
-2.54827414,3.50047451,1.50999880,0.28478972,0.07340331,1.20846927,1.18992383,0.00000000
-2.54227114,3.47263314,1.51658533,0.28755001,0.06848183,1.21096099,1.14529663,0.00000000
-2.53626813,3.44759788,1.52238657,0.29025892,0.06367798,1.21351427,1.10516749,0.00000000
-2.53026513,3.42656772,1.52749611,0.29292569,0.05905158,1.21633582,1.07069562,0.00000000
-2.52426213,3.41070939,1.53204903,0.29556643,0.05465396,1.21963643,1.04295404,0.00000000
-2.51825913,3.40115953,1.53623140,0.29820541,0.05052763,1.22363475,1.02291750,0.00000000
-2.51225613,3.39902588,1.54028732,0.30087587,0.04670621,1.22855997,1.01145257,0.00000000
-2.50625313,3.40538564,1.54452272,0.30362023,0.04321472,1.23465295,1.00930969,0.00000000
-2.50025013,3.42127917,1.54930499,0.30648968,0.04007004,1.24216499,1.01711614,0.00000000
-2.49424712,3.44769780,1.55505793,0.30954282,0.03728162,1.25135411,1.03536979,0.00000000
-2.48824412,3.48556511,1.56225184,0.31284371,0.03485217,1.26247864,1.06443281,0.00000000
-2.48224112,3.53571155,1.57138869,0.31645906,0.03277858,1.27578821,1.10452533,0.00000000
-2.47623812,3.59884307,1.58298309,0.32045488,0.03105268,1.29151255,1.15571877,0.00000000
-2.47023512,3.67550497,1.59753963,0.32489267,0.02966208,1.30984862,1.21792901,0.00000000
-2.46423212,3.76604290,1.61552773,0.32982528,0.02859089,1.33094680,1.29090985,0.00000000
-2.45822911,3.87056321,1.63735539,0.33529287,0.02782041,1.35489707,1.37424702,0.00000000
-2.45222611,3.98889530,1.66334315,0.34131899,0.02732969,1.38171603,1.46735369,0.00000000
-2.44622311,4.12055870,1.69369984,0.34790710,0.02709601,1.41133572,1.56946807,0.00000000
-2.44022011,4.26473739,1.72850149,0.35503787,0.02709529,1.44359510,1.67965400,0.00000000
-2.43421711,4.42026389,1.76767485,0.36266719,0.02730246,1.47823486,1.79680521,0.00000000
-2.42821411,4.58561504,1.81098653,0.37072528,0.02769170,1.51489617,1.91965404,0.00000000
-2.42221111,4.75892072,1.85803856,0.37911683,0.02823675,1.55312366,2.04678506,0.00000000
-2.41620810,4.93798653,1.90827102,0.38772228,0.02891114,1.59237273,2.17665380,0.00000000
-2.41020510,5.12033018,1.96097172,0.39640018,0.02968842,1.63202102,2.30761082,0.00000000
-2.40420210,5.30323105,2.01529276,0.40499055,0.03054246,1.67138372,2.43793050,0.00000000
-2.39819910,5.48379138,2.07027342,0.41331913,0.03144768,1.70973199,2.56584436,0.00000000
-2.39219610,5.65900706,2.12486830,0.42120237,0.03237933,1.74631391,2.68957765,0.00000000
-2.38619310,5.82584529,2.17797966,0.42845284,0.03331387,1.78037687,2.80738830,0.00000000
-2.38019010,5.98132614,2.22849242,0.43488500,0.03422922,1.81119048,2.91760681,0.00000000
-2.37418709,6.12260459,2.27531018,0.44032098,0.03510506,1.83806905,3.01867548,0.00000000
-2.36818409,6.24704967,2.31739082,0.44459613,0.03592317,1.86039248,3.10918553,0.00000000
-2.36218109,6.35231728,2.35377972,0.44756422,0.03666765,1.87762482,3.18791044,0.00000000
-2.35617809,6.43641364,2.38363948,0.44910194,0.03732513,1.88932957,3.25383410,0.00000000
-2.35017509,6.49774664,2.40627448,0.44911264,0.03788489,1.89518115,3.30617248,0.00000000
-2.34417209,6.53516301,2.42114939,0.44752914,0.03833898,1.89497205,3.34438789,0.00000000
-2.33816908,6.54796987,2.42790094,0.44431553,0.03868211,1.88861550,3.36819520,0.00000000
-2.33216608,6.53593989,2.42634247,0.43946781,0.03891166,1.87614358,3.37755967,0.00000000
-2.32616308,6.49930029,2.41646139,0.43301355,0.03902738,1.85770102,3.37268674,0.00000000
-2.32016008,6.43870661,2.39840983,0.42501049,0.03903119,1.83353515,3.35400426,0.00000000
-2.31415708,6.35520275,2.37248935,0.41554415,0.03892684,1.80398262,3.32213811,0.00000000
-2.30815408,6.25016985,2.33913080,0.40472468,0.03871951,1.76945355,3.27788264,0.00000000
-2.30215108,6.12526662,2.29887040,0.39268305,0.03841543,1.73041415,3.22216736,0.00000000
-2.29614807,5.98236449,2.25232383,0.37956679,0.03802145,1.68736864,3.15602165,0.00000000
-2.29014507,5.82348071,2.20015960,0.36553538,0.03754466,1.64084141,3.08053917,0.00000000
-2.28414207,5.65071301,2.14307326,0.35075574,0.03699207,1.59136042,2.99684385,0.00000000
-2.27813907,5.46617858,2.08176388,0.33539770,0.03637026,1.53944238,2.90605876,0.00000000
-2.27213607,5.27196018,2.01691390,0.31962990,0.03568524,1.48558069,2.80927927,0.00000000
-2.26613307,5.07006152,1.94917321,0.30361614,0.03494228,1.43023626,2.70755149,0.00000000
-2.26013007,4.86237323,1.87914803,0.28751230,0.03414594,1.37383176,2.60185645,0.00000000
-2.25412706,4.65065008,1.80739484,0.27146402,0.03330011,1.31674905,2.49310029,0.00000000
-2.24812406,4.43649955,1.73441912,0.25560501,0.03240821,1.25932992,2.38211027,0.00000000
-2.24212106,4.22138085,1.66067857,0.24005616,0.03147341,1.20187943,2.26963595,0.00000000
-2.23611806,4.00661308,1.58658993,0.22492528,0.03049899,1.14467172,2.15635483,0.00000000
-2.23011506,3.79339068,1.51253848,0.21030750,0.02948866,1.08795725,2.04288132,0.00000000
-2.22411206,3.58280400,1.43888925,0.19628606,0.02844699,1.03197099,1.92977788,0.00000000
-2.21810905,3.37586262,1.36599862,0.18293357,0.02737976,0.97694081,1.81756713,0.00000000
-2.21210605,3.17351915,1.29422540,0.17031343,0.02629436,0.92309520,1.70674379,0.00000000
-2.20610305,2.97669123,1.22394020,0.15848130,0.02520012,0.87066982,1.59778542,0.00000000
-2.20010005,2.78628013,1.15553242,0.14748659,0.02410855,0.81991233,1.49116116,0.00000000
-2.19409705,2.60318420,1.08941419,0.13737369,0.02303361,0.77108502,1.38733782,0.00000000
-2.18809405,2.42830643,1.02602090,0.12818297,0.02199176,0.72446515,1.28678317,0.00000000
-2.18209105,2.26255566,0.96580820,0.11995138,0.02100205,0.68034283,1.18996614,0.00000000
-2.17608804,2.10684129,0.90924568,0.11271269,0.02008605,0.63901660,1.09735427,0.00000000
-2.17008504,1.96206222,0.85680754,0.10649730,0.01926767,0.60078694,1.00940872,0.00000000
-2.16408204,1.82909074,0.80896078,0.10133165,0.01857294,0.56594803,0.92657731,0.00000000
-2.15807904,1.70875248,0.76615175,0.09723727,0.01802969,0.53477836,0.84928629,0.00000000
-2.15207604,1.60180393,0.72879164,0.09422959,0.01766709,0.50753055,0.77793135,0.00000000
-2.14607304,1.50890875,0.69724190,0.09231652,0.01751513,0.48442102,0.71286861,0.00000000
-2.14007004,1.43061435,0.67180024,0.09149692,0.01760410,0.46562009,0.65440611,0.00000000
-2.13406703,1.36733012,0.65268814,0.09175911,0.01796383,0.45124298,0.60279615,0.00000000
-2.12806403,1.31930835,0.64004031,0.09307951,0.01862302,0.44134217,0.55822903,0.00000000
-2.12206103,1.28662881,0.63389681,0.09542145,0.01960844,0.43590160,0.52082817,0.00000000
-2.11605803,1.26918773,0.63419804,0.09873437,0.02094407,0.43483295,0.49064686,0.00000000
-2.11005503,1.26669172,0.64078300,0.10295337,0.02265023,0.43797421,0.46766663,0.00000000
-2.10405203,1.27865665,0.65339076,0.10799929,0.02474279,0.44509076,0.45179693,0.00000000
-2.09804902,1.30441184,0.67166514,0.11377922,0.02723224,0.45587894,0.44287628,0.00000000
-2.09204602,1.34310912,0.69516243,0.12018760,0.03012296,0.46997193,0.44067446,0.00000000
-2.08604302,1.39373665,0.72336175,0.12710790,0.03341258,0.48694801,0.44489559,0.00000000
-2.08004002,1.45513700,0.75567775,0.13441464,0.03709139,0.50634080,0.45518214,0.00000000
-2.07403702,1.52602898,0.79147505,0.14197607,0.04114206,0.52765120,0.47111943,0.00000000
-2.06803402,1.60503264,0.83008409,0.14965706,0.04553948,0.55036077,0.49224081,0.00000000
-2.06203102,1.69069685,0.87081761,0.15732238,0.05025095,0.57394594,0.51803346,0.00000000
-2.05602801,1.78152876,0.91298740,0.16484007,0.05523661,0.59789278,0.54794468,0.00000000
-2.05002501,1.87602451,0.95592072,0.17208499,0.06045016,0.62171176,0.58138897,0.00000000
-2.04402201,1.97270045,0.99897596,0.17894216,0.06583998,0.64495199,0.61775586,0.00000000
-2.03801901,2.07012416,1.04155697,0.18531000,0.07135036,0.66721446,0.65641848,0.00000000
-2.03201601,2.16694461,1.08312587,0.19110320,0.07692317,0.68816388,0.69674315,0.00000000
-2.02601301,2.26192059,1.12321389,0.19625521,0.08249955,0.70753848,0.73809977,0.00000000
-2.02001001,2.35394679,1.16143005,0.20072006,0.08802182,0.72515760,0.77987302,0.00000000
-2.01400700,2.44207668,1.19746754,0.20447374,0.09343535,0.74092659,0.82147422,0.00000000
-2.00800400,2.52554150,1.23110758,0.20751470,0.09869040,0.75483874,0.86235357,0.00000000
-2.00200100,2.60376459,1.26222084,0.20986377,0.10374370,0.76697419,0.90201243,0.00000000
-1.99599800,2.67637051,1.29076633,0.21156323,0.10855987,0.77749562,0.94001520,0.00000000
