energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.45972986,1.77152417,0.00384419,0.13175053,0.53126953,0.01886077,1.09372654,0.61351850,0.28287315
-5.45372686,1.80533753,0.00383118,0.13554105,0.53043633,0.02076176,1.11321722,0.64309103,0.28033621
-5.44772386,1.84008192,0.00382535,0.13942662,0.52944965,0.02271557,1.13322790,0.67285331,0.27791080
-5.44172086,1.87536726,0.00382845,0.14336033,0.52830590,0.02470322,1.15353662,0.70237971,0.27564605
-5.43571786,1.91064460,0.00384217,0.14728256,0.52695588,0.02670428,1.17382518,0.73118983,0.27356520
-5.42971486,1.94522580,0.00386818,0.15112273,0.52530853,0.02869740,1.19369116,0.75876087,0.27166660
-5.42371186,1.97831223,0.00390814,0.15480160,0.52323718,0.03066096,1.21266550,0.78454295,0.26992601
-5.41770885,2.00903108,0.00396379,0.15823431,0.52058812,0.03257386,1.23023471,0.80797683,0.26830038
-5.41170585,2.03647730,0.00403697,0.16133378,0.51719077,0.03441626,1.24586646,0.82851318,0.26673263
-5.40570285,2.05975875,0.00412971,0.16401439,0.51286883,0.03617030,1.25903707,0.84563255,0.26515711
-5.39969985,2.07804219,0.00424423,0.16619576,0.50745187,0.03782087,1.26925949,0.85886502,0.26350552
-5.39369685,2.09059736,0.00438300,0.16780638,0.50078644,0.03935619,1.27610999,0.86780856,0.26171276
-5.38769385,2.09683677,0.00454870,0.16878699,0.49274633,0.04076833,1.27925213,0.87214524,0.25972245
-5.38169085,2.09634894,0.00474422,0.16909340,0.48324113,0.04205354,1.27845667,0.87165437,0.25749184
-5.37568784,2.08892320,0.00497258,0.16869873,0.47222282,0.04321243,1.27361626,0.86622208,0.25499563
-5.36968484,2.07456482,0.00523684,0.16759485,0.45969000,0.04424988,1.26475410,0.85584672,0.25222873
-5.36368184,2.05349954,0.00553997,0.16579308,0.44568960,0.04517484,1.25202614,0.84063988,0.24920768
-5.35767884,2.02616747,0.00588468,0.16332396,0.43031604,0.04599978,1.23571677,0.82082317,0.24597076
-5.35167584,1.99320670,0.00627326,0.16023624,0.41370800,0.04674006,1.21622826,0.79672070,0.24257676
-5.34567284,1.95542775,0.00670736,0.15659506,0.39604305,0.04741306,1.19406463,0.76874800,0.23910255
-5.33966983,1.91378027,0.00718781,0.15247952,0.37753058,0.04803722,1.16981088,0.73739772,0.23563970
-5.33366683,1.86931400,0.00771437,0.14797966,0.35840342,0.04863093,1.14410890,0.70322301,0.23229024
-5.32766383,1.82313607,0.00828564,0.14319314,0.33890871,0.04921151,1.11763125,0.66681938,0.22916201
-5.32166083,1.77636708,0.00889881,0.13822165,0.31929854,0.04979403,1.09105434,0.62880584,0.22636370
-5.31565783,1.73009820,0.00954965,0.13316731,0.29982082,0.05039040,1.06503246,0.58980632,0.22400004
-5.30965483,1.68535134,0.01023237,0.12812927,0.28071094,0.05100849,1.04017381,0.55043197,0.22216728
-5.30365183,1.64304451,0.01093967,0.12320051,0.26218446,0.05165147,1.01701994,0.51126529,0.22094931
-5.29764882,1.60396358,0.01166283,0.11846519,0.24443124,0.05231740,0.99602913,0.47284636,0.22041445
-5.29164582,1.56874173,0.01239181,0.11399638,0.22761105,0.05299907,0.97756466,0.43566181,0.22061315
-5.28564282,1.53784701,0.01311548,0.10985450,0.21185093,0.05368409,0.96188808,0.40013671,0.22157667
-5.27963982,1.51157817,0.01382190,0.10608632,0.19724410,0.05435531,0.94915749,0.36662936,0.22331659
-5.27363682,1.49006823,0.01449865,0.10272456,0.18385036,0.05499147,0.93943063,0.33542905,0.22582527
-5.26763382,1.47329513,0.01513321,0.09978812,0.17169787,0.05556807,0.93267216,0.30675652,0.22907702
-5.26163082,1.46109820,0.01571332,0.09728276,0.16078597,0.05605847,0.92876435,0.28076678,0.23302984
-5.25562781,1.45319911,0.01622748,0.09520223,0.15108880,0.05643508,0.92752042,0.25755397,0.23762763
-5.24962481,1.44922574,0.01666527,0.09352977,0.14255944,0.05667061,0.92869946,0.23715776,0.24280255
-5.24362181,1.44873747,0.01701780,0.09223970,0.13513426,0.05673940,0.93202206,0.21957091,0.24847753
-5.23761881,1.45125042,0.01727805,0.09129929,0.12873736,0.05661864,0.93718567,0.20474748,0.25456859
-5.23161581,1.45626137,0.01744112,0.09067054,0.12328462,0.05628942,0.94387902,0.19261132,0.26098696
-5.22561281,1.46326928,0.01750451,0.09031192,0.11868746,0.05573774,0.95179496,0.18306450,0.26764091
-5.21960980,1.47179375,0.01746822,0.09017999,0.11485602,0.05495513,0.96064123,0.17599537,0.27443721
-5.21360680,1.48138985,0.01733485,0.09023084,0.11170181,0.05393919,0.97014909,0.17128598,0.28128227
-5.20760380,1.49165937,0.01710951,0.09042130,0.10913970,0.05269373,0.98007957,0.16881874,0.28808301
-5.20160080,1.50225841,0.01679977,0.09070995,0.10708938,0.05122873,0.99022770,0.16848222,0.29474750
-5.19559780,1.51290190,0.01641540,0.09105796,0.10547627,0.04955999,1.00042485,0.17017595,0.30118558
-5.18959480,1.52336540,0.01596815,0.09142964,0.10423205,0.04770857,1.01053950,0.17381426,0.30730944
-5.18359180,1.53348487,0.01547142,0.09179295,0.10329482,0.04570003,1.02047698,0.17932908,0.31303442
-5.17758879,1.54315500,0.01493983,0.09211980,0.10260903,0.04356355,1.03017845,0.18667185,0.31827996
-5.17158579,1.55232674,0.01438887,0.09238632,0.10212531,0.04133086,1.03961952,0.19581432,0.32297092
-5.16558279,1.56100427,0.01383446,0.09257299,0.10180015,0.03903523,1.04880863,0.20674852,0.32703914
-5.15957979,1.56924197,0.01329248,0.09266484,0.10159570,0.03671036,1.05778559,0.21948567,0.33042538
-5.15357679,1.57714132,0.01277841,0.09265153,0.10147945,0.03438941,1.06661998,0.23405420,0.33308133
-5.14757379,1.58484773,0.01230688,0.09252742,0.10142412,0.03210399,1.07540958,0.25049688,0.33497188
-5.14157079,1.59254720,0.01189134,0.09229170,0.10140747,0.02988339,1.08427853,0.26886702,0.33607724
-5.13556778,1.60046237,0.01154370,0.09194836,0.10141218,0.02775389,1.09337497,0.28922386,0.33639489
-5.12956478,1.60884778,0.01127408,0.09150619,0.10142574,0.02573824,1.10286803,0.31162719,0.33594112
-5.12356178,1.61798386,0.01109055,0.09097865,0.10144030,0.02385525,1.11294371,0.33613139,0.33475206
-5.11755878,1.62816951,0.01099899,0.09038369,0.10145240,0.02211966,1.12379971,0.36277902,0.33288404
-5.11155578,1.63971306,0.01100295,0.08974343,0.10146270,0.02054203,1.13563890,0.39159408,0.33041314
-5.10555278,1.65292160,0.01110358,0.08908373,0.10147548,0.01912884,1.14866162,0.42257538,0.32743391
-5.09954977,1.66808892,0.01129968,0.08843366,0.10149814,0.01788269,1.16305694,0.45569009,0.32405731
-5.09354677,1.68548247,0.01158772,0.08782484,0.10154051,0.01680257,1.17899306,0.49086797,0.32040783
-5.08754377,1.70532972,0.01196196,0.08729069,0.10161411,0.01588428,1.19660745,0.52799642,0.31662002
-5.08154077,1.72780485,0.01241466,0.08686564,0.10173136,0.01512075,1.21599713,0.56691676,0.31283444
-5.07553777,1.75301629,0.01293628,0.08658429,0.10190479,0.01450257,1.23720965,0.60742190,0.30919341
-5.06953477,1.78099600,0.01351577,0.08648056,0.10214625,0.01401841,1.26023545,0.64925578,0.30583656
-5.06353177,1.81169128,0.01414089,0.08658687,0.10246626,0.01365544,1.28500202,0.69211453,0.30289661
-5.05752876,1.84495963,0.01479858,0.08693340,0.10287340,0.01339983,1.31137046,0.73564955,0.30049538
-5.05152576,1.88056717,0.01547535,0.08754736,0.10337393,0.01323710,1.33913467,0.77947246,0.29874034
-5.04552276,1.91819091,0.01615765,0.08845247,0.10397148,0.01315250,1.36802347,0.82316179,0.29772182
-5.03951976,1.95742487,0.01683229,0.08966838,0.10466698,0.01313136,1.39770565,0.86627115,0.29751092
-5.03351676,1.99778985,0.01748683,0.09121033,0.10545872,0.01315939,1.42779769,0.90833877,0.29815817
-5.02751376,2.03874632,0.01810990,0.09308878,0.10634253,0.01322289,1.45787406,0.94889781,0.29969300
-5.02151076,2.07970987,0.01869156,0.09530915,0.10731203,0.01330899,1.48747936,0.98748722,0.30212382
-5.01550775,2.12006837,0.01922348,0.09787159,0.10835901,0.01340582,1.51614188,1.02366263,0.30543880
-5.00950475,2.15919990,0.01969916,0.10077081,0.10947377,0.01350262,1.54338784,1.05700687,0.30960703
-5.00350175,2.19649047,0.02011403,0.10399578,0.11064541,0.01358984,1.56875558,1.08713961,0.31458001
-4.99749875,2.23135068,0.02046540,0.10752962,0.11186211,0.01365922,1.59180897,1.11372587,0.32029334
-4.99149575,2.26323041,0.02075244,0.11134929,0.11311127,0.01370380,1.61214938,1.13648297,0.32666848
-4.98549275,2.29163089,0.02097602,0.11542542,0.11437954,0.01371793,1.62942579,1.15518573,0.33361431
-4.97948974,2.31611362,0.02113840,0.11972203,0.11565280,0.01369723,1.64334229,1.16966974,0.34102868
-4.97348674,2.33630587,0.02124303,0.12419644,0.11691590,0.01363859,1.65366304,1.17983270,0.34879968
-4.96748374,2.35190281,0.02129417,0.12879915,0.11815247,0.01354005,1.66021434,1.18563377,0.35680670
-4.96148074,2.36266627,0.02129649,0.13347392,0.11934461,0.01340075,1.66288399,1.18709116,0.36492140
-4.95547774,2.36842076,0.02125481,0.13815802,0.12047252,0.01322081,1.66161807,1.18427810,0.37300847
-4.94947474,2.36904716,0.02117365,0.14278268,0.12151434,0.01300126,1.65641562,1.17731749,0.38092654
-4.94347174,2.36447488,0.02105703,0.14727386,0.12244590,0.01274386,1.64732163,1.16637559,0.38852904
-4.93746873,2.35467324,0.02090816,0.15155328,0.12324075,0.01245105,1.63441893,1.15165503,0.39566543
-4.93146573,2.33964288,0.02072931,0.15553973,0.12387028,0.01212576,1.61781961,1.13338761,0.40218263
-4.92546273,2.31940799,0.02052174,0.15915073,0.12430407,0.01177131,1.59765651,1.11182712,0.40792697
-4.91945973,2.29401001,0.02028567,0.16230443,0.12451046,0.01139130,1.57407550,1.08724260,0.41274649
-4.91345673,2.26350330,0.02002040,0.16492166,0.12445731,0.01098948,1.54722890,1.05991231,0.41649375
-4.90745373,2.22795312,0.01972446,0.16692826,0.12411291,0.01056965,1.51727051,1.03011855,0.41902906
-4.90145073,2.18743616,0.01939586,0.16825729,0.12344711,0.01013557,1.48435248,0.99814352,0.42022402
-4.89544772,2.14204335,0.01903235,0.16885134,0.12243247,0.00969086,1.44862420,0.96426635,0.41996527
-4.88944472,2.09188493,0.01863175,0.16866463,0.12104548,0.00923898,1.41023299,0.92876114,0.41815832
-4.88344172,2.03709703,0.01819224,0.16766482,0.11926776,0.00878315,1.36932668,0.89189606,0.41473116
-4.87743872,1.97784945,0.01771272,0.16583451,0.11708710,0.00832630,1.32605745,0.85393332,0.40963761
-4.87143572,1.91435374,0.01719303,0.16317230,0.11449842,0.00787110,1.28058679,0.81512982,0.40286013
-4.86543272,1.84687089,0.01663423,0.15969332,0.11150445,0.00741992,1.23309088,0.77573821,0.39441181
-4.85942971,1.77571792,0.01603872,0.15542926,0.10811613,0.00697484,1.18376598,0.73600819,0.38433763
-4.85342671,1.70127268,0.01541035,0.15042778,0.10435276,0.00653769,1.13283323,0.69618775,0.37271465
-4.84742371,1.62397627,0.01475448,0.14475150,0.10024179,0.00611005,1.08054245,0.65652411,0.35965120
-4.84142071,1.54433273,0.01407784,0.13847637,0.09581828,0.00569328,1.02717441,0.61726422,0.34528502
-4.83541771,1.46290565,0.01338849,0.13168974,0.09112413,0.00528856,0.97304143,0.57865458,0.32978041
-4.82941471,1.38031189,0.01269554,0.12448809,0.08620701,0.00489691,0.91848593,0.54094039,0.31332454
-4.82341171,1.29721232,0.01200896,0.11697451,0.08111902,0.00451921,0.86387703,0.50436386,0.29612300
-4.81740870,1.21430012,0.01133924,0.10925616,0.07591531,0.00415623,0.80960523,0.46916179,0.27839487
-4.81140570,1.13228710,0.01069712,0.10144176,0.07065253,0.00380866,0.75607536,0.43556245,0.26036746
-4.80540270,1.05188866,0.01009320,0.09363924,0.06538728,0.00347708,0.70369820,0.40378193,0.24227107
-4.79939970,0.97380808,0.00953765,0.08595365,0.06017463,0.00316200,0.65288103,0.37402006,0.22433383
-4.79339670,0.89872103,0.00903987,0.07848547,0.05506672,0.00286385,0.60401782,0.34645612,0.20677705
-4.78739370,0.82726090,0.00860821,0.07132931,0.05011157,0.00258297,0.55747931,0.32124459,0.18981112
-4.78139070,0.76000567,0.00824971,0.06457310,0.04535202,0.00231961,0.51360363,0.29851112,0.17363216
-4.77538769,0.69746700,0.00796989,0.05829777,0.04082500,0.00207393,0.47268789,0.27834895,0.15841958
-4.76938469,0.64008192,0.00777261,0.05257733,0.03656101,0.00184599,0.43498114,0.26081601,0.14433459
-4.76338169,0.58820743,0.00765995,0.04747951,0.03258384,0.00163572,0.40067908,0.24593281,0.13151952
-4.75737869,0.54211833,0.00763216,0.04306659,0.02891059,0.00144297,0.36992065,0.23368135,0.12009823
-4.75137569,0.50200803,0.00768770,0.03939662,0.02555195,0.00126745,0.34278679,0.22400508,0.11017712
-4.74537269,0.46799244,0.00782329,0.03652470,0.02251258,0.00110882,0.31930130,0.21681005,0.10184693
-4.73936968,0.44011650,0.00803405,0.03450440,0.01979181,0.00096660,0.29943390,0.21196719,0.09518501
-4.73336668,0.41836304,0.00831363,0.03338901,0.01738442,0.00084029,0.28310506,0.20931577,0.09025783
-4.72736368,0.40266334,0.00865451,0.03323267,0.01528152,0.00072932,0.27019278,0.20866792,0.08712362
-4.72136068,0.39290903,0.00904819,0.03409107,0.01347155,0.00063313,0.26054073,0.20981417,0.08583495
-4.71535768,0.38896454,0.00948548,0.03602187,0.01194127,0.00055114,0.25396747,0.21252966,0.08644091
-4.70935468,0.39067959,0.00995685,0.03908450,0.01067685,0.00048288,0.25027661,0.21658120,0.08898880
-4.70335168,0.39790122,0.01045270,0.04333948,0.00966482,0.00042793,0.24926721,0.22173450,0.09352529
-4.69734867,0.41048460,0.01096371,0.04884707,0.00889311,0.00038605,0.25074427,0.22776174,0.10009666
-4.69134567,0.42830246,0.01148110,0.05566540,0.00835198,0.00035716,0.25452889,0.23444895,0.10874840
-4.68534267,0.45125244,0.01199695,0.06384803,0.00803487,0.00034146,0.26046767,0.24160308,0.11952378
-4.67933967,0.47926243,0.01250439,0.07344098,0.00793918,0.00033942,0.26844109,0.24905842,0.13246180
-4.67333667,0.51229343,0.01299783,0.08447946,0.00806701,0.00035185,0.27837064,0.25668222,0.14759425
-4.66733367,0.55034006,0.01347304,0.09698430,0.00842572,0.00037999,0.29022426,0.26437916,0.16494235
-4.66133067,0.59342874,0.01392727,0.11095838,0.00902847,0.00042551,0.30402015,0.27209457,0.18451284
-4.65532766,0.64161364,0.01435922,0.12638312,0.00989451,0.00049061,0.31982856,0.27981630,0.20629397
-4.64932466,0.69497069,0.01476899,0.14321537,0.01104949,0.00057804,0.33777162,0.28757502,0.23025148
-4.64332166,0.75358993,0.01515793,0.16138480,0.01252549,0.00069115,0.35802106,0.29544293,0.25632490
-4.63731866,0.81756651,0.01552847,0.18079198,0.01436094,0.00083392,0.38079381,0.30353104,0.28442437
-4.63131566,0.88699081,0.01588388,0.20130749,0.01660035,0.00101099,0.40634556,0.31198484,0.31442824
-4.62531266,0.96193786,0.01622797,0.22277190,0.01929379,0.00122768,0.43496238,0.32097864,0.34618157
-4.61930965,1.04245658,0.01656487,0.24499705,0.02249618,0.00148993,0.46695044,0.33070871,0.37949582
-4.61330665,1.12855904,0.01689865,0.26776840,0.02626633,0.00180430,0.50262411,0.34138538,0.41414960
-4.60730365,1.22021006,0.01723308,0.29084857,0.03066571,0.00217787,0.54229259,0.35322431,0.44989076
-4.60130065,1.31731721,0.01757138,0.31398197,0.03575697,0.00261816,0.58624545,0.36643730,0.48643951
-4.59529765,1.41972170,0.01791596,0.33690036,0.04160226,0.00313296,0.63473737,0.38122278,0.52349273
-4.58929465,1.52718990,0.01826830,0.35932903,0.04826127,0.00373015,0.68797249,0.39775641,0.56072908
-4.58329165,1.63940605,0.01862877,0.38099366,0.05578911,0.00441747,0.74608892,0.41618197,0.59781483
-4.57728864,1.75596595,0.01899667,0.40162717,0.06423409,0.00520224,0.80914376,0.43660292,0.63441015
-4.57128564,1.87637205,0.01937018,0.42097666,0.07363532,0.00609107,0.87709947,0.45907495,0.67017555
-4.56528264,2.00003016,0.01974644,0.43880982,0.08402046,0.00708951,0.94981191,0.48359966,0.70477829
-4.55927964,2.12624788,0.02012173,0.45492081,0.09540346,0.00820165,1.02702096,0.51011988,0.73789856
-4.55327664,2.25423534,0.02049157,0.46913519,0.10778251,0.00942980,1.10834404,0.53851662,0.76923509
-4.54727364,2.38310845,0.02085099,0.48131380,0.12113829,0.01077410,1.19327337,0.56860802,0.79851029
-4.54127064,2.51189506,0.02119471,0.49135546,0.13543255,0.01223212,1.28117716,0.60015032,0.82547455
-4.53526763,2.63954445,0.02151741,0.49919846,0.15060723,0.01379862,1.37130531,0.63284107,0.84990994
-4.52926463,2.76494036,0.02181393,0.50482077,0.16658401,0.01546527,1.46279970,0.66632442,0.87163318
-4.52326163,2.88691768,0.02207948,0.50823919,0.18326448,0.01722046,1.55470901,0.70019856,0.89049789
-4.51725863,3.00428279,0.02230983,0.50950741,0.20053094,0.01904926,1.64600789,0.73402502,0.90639634
-4.51125563,3.11583730,0.02250144,0.50871330,0.21824776,0.02093345,1.73562003,0.76733964,0.91926070
-4.50525263,3.22040460,0.02265157,0.50597547,0.23626334,0.02285167,1.82244432,0.79966481,0.92906379
-4.49924962,3.31685852,0.02275835,0.50143954,0.25441252,0.02477974,1.90538330,0.83052260,0.93581958
-4.49324662,3.40415316,0.02282076,0.49527396,0.27251953,0.02669110,1.98337272,0.85944816,0.93958321
