energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.12456228,1.02570828,0.32899513,0.54647905,0.10361389,0.00173047,0.09532253,0.00356787,0.24731645
-3.11855928,0.99340780,0.33505789,0.52054595,0.09938929,0.00153949,0.09602160,0.00325947,0.24452789
-3.11255628,0.96893227,0.34434898,0.49821780,0.09566965,0.00138052,0.09767512,0.00298105,0.24402824
-3.10655328,0.95256255,0.35692388,0.47964162,0.09248122,0.00125438,0.10029373,0.00273383,0.24589657
-3.10055028,0.94441512,0.37276947,0.46488545,0.08983061,0.00116190,0.10386839,0.00251833,0.25016554
-3.09454727,0.94444193,0.39180244,0.45394040,0.08770583,0.00110402,0.10837028,0.00233439,0.25681973
-3.08854427,0.95243302,0.41386895,0.44672412,0.08607786,0.00108183,0.11375097,0.00218127,0.26579464
-3.08254127,0.96802177,0.43874556,0.44308559,0.08490277,0.00109666,0.11994284,0.00205768,0.27697659
-3.07653827,0.99069276,0.46614141,0.44281080,0.08412425,0.00115005,0.12686002,0.00196188,0.29020334
-3.07053527,1.01979207,0.49570180,0.44562947,0.08367628,0.00124381,0.13439945,0.00189172,0.30526584
-3.06453227,1.05454010,0.52701315,0.45122236,0.08348612,0.00138000,0.14244255,0.00184476,0.32191088
-3.05852926,1.09404678,0.55960939,0.45922922,0.08347715,0.00156086,0.15085705,0.00181830,0.33984498
-3.05252626,1.13732913,0.59297979,0.46925708,0.08357177,0.00178877,0.15949933,0.00180953,0.35873928
-3.04652326,1.18333098,0.62657827,0.48088899,0.08369404,0.00206614,0.16821713,0.00181554,0.37823579
-3.04052026,1.23094481,0.65983402,0.49369281,0.08377217,0.00239533,0.17685253,0.00183342,0.39795457
-3.03451726,1.27903534,0.69216341,0.50723022,0.08374059,0.00277845,0.18524540,0.00186037,0.41750213
-3.02851426,1.32646448,0.72298295,0.52106566,0.08354174,0.00321728,0.19323694,0.00189369,0.43648065
-3.02251126,1.37211737,0.75172307,0.53477519,0.08312751,0.00371309,0.20067360,0.00193094,0.45449788
-3.01650825,1.41492875,0.77784240,0.54795506,0.08246020,0.00426646,0.20741098,0.00196994,0.47117752
-3.01050525,1.45390907,0.80084211,0.56022996,0.08151319,0.00487718,0.21331773,0.00200884,0.48616973
-3.00450225,1.48816970,0.82027993,0.57126069,0.08027119,0.00554406,0.21827942,0.00204622,0.49916136
-2.99849925,1.51694626,0.83578333,0.58075123,0.07873019,0.00626486,0.22220202,0.00208104,0.50988560
-2.99249625,1.53961949,0.84706132,0.58845482,0.07689706,0.00703619,0.22501503,0.00211280,0.51813064
-2.98649325,1.55573266,0.85391446,0.59417917,0.07478894,0.00785349,0.22667404,0.00214146,0.52374693
-2.98049025,1.56500494,0.85624252,0.59779042,0.07243234,0.00871101,0.22716269,0.00216755,0.52665276
-2.97448724,1.56734009,0.85404941,0.59921574,0.06986218,0.00960191,0.22649372,0.00219213,0.52683779
-2.96848424,1.56282990,0.84744515,0.59844456,0.06712058,0.01051833,0.22470926,0.00221679,0.52436447
-2.96248124,1.55175219,0.83664449,0.59552820,0.06425565,0.01145154,0.22188020,0.00224369,0.51936700
-2.95647824,1.53456317,0.82196230,0.59057803,0.06132022,0.01239219,0.21810453,0.00227550,0.51204797
-2.95047524,1.51188441,0.80380557,0.58376194,0.05837054,0.01333052,0.21350488,0.00231537,0.50267274
-2.94447224,1.48448457,0.78266247,0.57529938,0.05546509,0.01425664,0.20822517,0.00236692,0.49156160
-2.93846923,1.45325657,0.75908854,0.56545505,0.05266336,0.01516079,0.20242645,0.00243417,0.47908011
-2.93246623,1.41919092,0.73369064,0.55453126,0.05002483,0.01603367,0.19628218,0.00252152,0.46562791
-2.92646323,1.38334609,0.70710923,0.54285941,0.04760795,0.01686668,0.18997305,0.00263366,0.45162640
-2.92046023,1.34681694,0.67999944,0.53079063,0.04546938,0.01765219,0.18368151,0.00277556,0.43750580
-2.91445723,1.31070236,0.65301187,0.51868609,0.04366325,0.01838372,0.17758619,0.00295238,0.42369200
-2.90845423,1.27607329,0.62677372,0.50690705,0.04224065,0.01905610,0.17185650,0.00316947,0.41059384
-2.90245123,1.24394219,0.60187083,0.49580522,0.04124921,0.01966557,0.16664752,0.00343227,0.39859104
-2.89644822,1.21523509,0.57883161,0.48571359,0.04073288,0.02020980,0.16209545,0.00374636,0.38802359
-2.89044522,1.19076713,0.55811303,0.47693804,0.04073176,0.02068784,0.15831369,0.00411735,0.37918254
-2.88444222,1.17122248,0.54008947,0.46975007,0.04128208,0.02110002,0.15538977,0.00455093,0.37230290
-2.87843922,1.15713910,0.52504466,0.46438081,0.04241622,0.02144778,0.15338324,0.00505285,0.36755862
-2.87243622,1.14889900,0.51316689,0.46101648,0.04416281,0.02173350,0.15232450,0.00562889,0.36505979
-2.86643322,1.14672382,0.50454759,0.45979532,0.04654684,0.02196022,0.15221470,0.00628487,0.36485223
-2.86043022,1.15067603,0.49918324,0.46080620,0.04958964,0.02213144,0.15302661,0.00702665,0.36691924
-2.85442721,1.16066511,0.49698042,0.46408860,0.05330895,0.02225083,0.15470647,0.00786009,0.37118541
-2.84842421,1.17645838,0.49776350,0.46963411,0.05771870,0.02232203,0.15717667,0.00879102,0.37752226
-2.84242121,1.19769580,0.50128475,0.47738896,0.06282881,0.02234845,0.16033914,0.00982515,0.38575529
-2.83641821,1.22390758,0.50723619,0.48725771,0.06864465,0.02233312,0.16407932,0.01096797,0.39567217
-2.83041521,1.25453398,0.51526264,0.49910746,0.07516649,0.02227854,0.16827046,0.01222460,0.40703160
-2.82441221,1.28894602,0.52497541,0.51277259,0.08238854,0.02218669,0.17277819,0.01359960,0.41957236
-2.81840920,1.32646612,0.53596593,0.52805958,0.09029804,0.02205897,0.17746498,0.01509674,0.43302222
-2.81240620,1.36638774,0.54781889,0.54475168,0.09887399,0.02189629,0.18219448,0.01671868,0.44710624
-2.80640320,1.40799319,0.56012422,0.56261326,0.10808591,0.02169910,0.18683547,0.01846665,0.46155414
-2.80040020,1.45056879,0.57248772,0.58139360,0.11789250,0.02146755,0.19126525,0.02034009,0.47610648
-2.79439720,1.49341718,0.58453974,0.60083011,0.12824036,0.02120159,0.19537254,0.02233629,0.49051941
-2.78839420,1.53586630,0.59594209,0.62065085,0.13906285,0.02090111,0.19905952,0.02444995,0.50456799
-2.78239120,1.57727517,0.60639268,0.64057657,0.15027919,0.02056607,0.20224331,0.02667287,0.51804795
-2.77638819,1.61703681,0.61562844,0.66032218,0.16179390,0.02019661,0.20485656,0.02899359,0.53077609
-2.77038519,1.65457864,0.62342616,0.67959809,0.17349671,0.01979314,0.20684755,0.03139716,0.54258955
-2.76438219,1.68936114,0.62960197,0.69811143,0.18526303,0.01935641,0.20817951,0.03386495,0.55334401
-2.75837919,1.72087543,0.63400951,0.71556753,0.19695495,0.01888753,0.20882964,0.03637466,0.56291134
-2.75237619,1.74864068,0.63653718,0.73167182,0.20842303,0.01838800,0.20878760,0.03890034,0.57117703
-2.74637319,1.77220211,0.63710500,0.74613243,0.21950861,0.01785967,0.20805395,0.04141272,0.57803749
-2.74037019,1.79113028,0.63566126,0.75866359,0.23004688,0.01730469,0.20663835,0.04387957,0.58339798
-2.73436718,1.80502224,0.63217941,0.76898985,0.23987046,0.01672549,0.20455793,0.04626629,0.58717098
-2.72836418,1.81350494,0.62665540,0.77685131,0.24881348,0.01612469,0.20183572,0.04853661,0.58927556
-2.72236118,1.81624097,0.61910562,0.78200942,0.25671597,0.01550507,0.19849940,0.05065351,0.58963770
-2.71635818,1.81293648,0.60956557,0.78425354,0.26342847,0.01486945,0.19458026,0.05258014,0.58819161
-2.71035518,1.80335104,0.59808932,0.78340763,0.26881655,0.01422074,0.19011254,0.05428088,0.58488206
-2.70435218,1.78730875,0.58474950,0.77933697,0.27276516,0.01356182,0.18513305,0.05572246,0.57966741
-2.69834917,1.76470986,0.56963783,0.77195434,0.27518252,0.01289555,0.17968109,0.05687494,0.57252337
-2.69234617,1.73554214,0.55286601,0.76122546,0.27600346,0.01222476,0.17379855,0.05771284,0.56344693
-2.68634317,1.69989096,0.53456652,0.74717311,0.27519191,0.01155226,0.16753021,0.05821594,0.55246033
-2.68034017,1.65794733,0.51489332,0.72987977,0.27274255,0.01088080,0.16092408,0.05837009,0.53961465
-2.67433717,1.61001309,0.49402215,0.70948841,0.26868141,0.01021313,0.15403168,0.05816778,0.52499277
-2.66833417,1.55650257,0.47215008,0.68620131,0.26306547,0.00955197,0.14690835,0.05760849,0.50871132
-2.66233117,1.49794039,0.44949447,0.66027688,0.25598126,0.00890003,0.13961324,0.05669880,0.49092151
-2.65632816,1.43495516,0.42629089,0.63202449,0.24754238,0.00826000,0.13220920,0.05545228,0.47180864
-2.65032516,1.36826914,0.40279026,0.60179750,0.23788631,0.00763453,0.12476238,0.05388915,0.45159018
-2.64432216,1.29868417,0.37925509,0.56998475,0.22717034,0.00702622,0.11734157,0.05203571,0.43051250
-2.63831916,1.22706439,0.35595498,0.53700086,0.21556713,0.00643757,0.11001729,0.04992355,0.40884629
-2.63231616,1.15431637,0.33316143,0.50327572,0.20325974,0.00587097,0.10286068,0.04758864,0.38688086
-2.62631316,1.08136752,0.31114233,0.46924369,0.19043669,0.00532863,0.09594213,0.04507032,0.36491752
-2.62031016,1.00914370,0.29015606,0.43533279,0.17728697,0.00481257,0.08932990,0.04241017,0.34326237
-2.61430715,0.93854682,0.27044569,0.40195454,0.16399541,0.00432453,0.08308855,0.03965091,0.32221869
-2.60830415,0.87043347,0.25223328,0.36949458,0.15073839,0.00386599,0.07727740,0.03683532,0.30207934
-2.60230115,0.80559526,0.23571463,0.33830457,0.13768024,0.00343809,0.07194908,0.03400520,0.28311936
-2.59629815,0.74474156,0.22105452,0.30869554,0.12497017,0.00304165,0.06714817,0.03120051,0.26558921
-2.59029515,0.68848534,0.20838271,0.28093292,0.11274014,0.00267713,0.06290995,0.02845859,0.24970870
-2.58429215,0.63733228,0.19779081,0.25523318,0.10110334,0.00234468,0.05925944,0.02581356,0.23566194
-2.57828914,0.59167358,0.18933000,0.23176228,0.09015350,0.00204411,0.05621067,0.02329592,0.22359353
-2.57228614,0.55178241,0.18300982,0.21063570,0.07996495,0.00177494,0.05376618,0.02093227,0.21360584
-2.56628314,0.51781396,0.17879798,0.19192004,0.07059326,0.00153642,0.05191689,0.01874527,0.20575780
-2.56028014,0.48980905,0.17662120,0.17563584,0.06207647,0.00132762,0.05064219,0.01675367,0.20006492
-2.55427714,0.46770068,0.17636713,0.16176160,0.05443669,0.00114742,0.04991041,0.01497251,0.19650065
-2.54827414,0.45132352,0.17788729,0.15023863,0.04768206,0.00099458,0.04967957,0.01341344,0.19499896
-2.54227114,0.44042552,0.18100090,0.14097653,0.04180884,0.00086780,0.04989840,0.01208502,0.19545810
-2.53626813,0.43468155,0.18549971,0.13385906,0.03680361,0.00076577,0.05050764,0.01099317,0.19774531
-2.53026513,0.43370816,0.19115350,0.12875015,0.03264531,0.00068717,0.05144159,0.01014148,0.20170232
-2.52426213,0.43707924,0.19771631,0.12549988,0.02930723,0.00063076,0.05262983,0.00953166,0.20715155
-2.51825913,0.44434199,0.20493318,0.12395022,0.02675875,0.00059534,0.05399918,0.00916377,0.21390268
-2.51225613,0.45503258,0.21254721,0.12394040,0.02496670,0.00057982,0.05547567,0.00903645,0.22175938
-2.50625313,0.46869124,0.22030673,0.12531173,0.02389655,0.00058319,0.05698665,0.00914714,0.23052608
-2.50025013,0.48487611,0.22797246,0.12791184,0.02351313,0.00060453,0.05846285,0.00949202,0.24001437
-2.49424712,0.50317575,0.23532433,0.13159820,0.02378113,0.00064299,0.05984041,0.01006606,0.25004901
-2.48824412,0.52321962,0.24216775,0.13624100,0.02466524,0.00069778,0.06106278,0.01086286,0.26047314
-2.48224112,0.54468665,0.24833918,0.14172515,0.02613007,0.00076814,0.06208240,0.01187446,0.27115267
-2.47623812,0.56731135,0.25371071,0.14795164,0.02813987,0.00085331,0.06286219,0.01309111,0.28197959
-2.47023512,0.59088760,0.25819346,0.15483821,0.03065813,0.00095251,0.06337669,0.01450104,0.29287417
-2.46423212,0.61527000,0.26173978,0.16231922,0.03364715,0.00106492,0.06361294,0.01609020,0.30378589
-2.45822911,0.64037272,0.26434400,0.17034506,0.03706756,0.00118963,0.06357089,0.01784208,0.31469317
-2.45222611,0.66616624,0.26604180,0.17888095,0.04087801,0.00132567,0.06326355,0.01973757,0.32560190
-2.44622311,0.69267192,0.26690819,0.18790532,0.04503493,0.00147195,0.06271671,0.02175491,0.33654278
-2.44022011,0.71995486,0.26705414,0.19740781,0.04949259,0.00162731,0.06196824,0.02386982,0.34756768
-2.43421711,0.74811533,0.26662203,0.20738705,0.05420323,0.00179048,0.06106714,0.02605568,0.35874521
-2.42821411,0.77727906,0.26578006,0.21784827,0.05911761,0.00196017,0.06007226,0.02828389,0.37015552
-2.42221111,0.80758691,0.26471593,0.22880082,0.06418564,0.00213503,0.05905074,0.03052438,0.38188478
-2.41620810,0.83918422,0.26362987,0.24025570,0.06935732,0.00231376,0.05807625,0.03274618,0.39401936
-2.41020510,0.87221028,0.26272753,0.25222318,0.07458381,0.00249511,0.05722714,0.03491821,0.40664011
-2.40420210,0.90678822,0.26221275,0.26471060,0.07981864,0.00267797,0.05658446,0.03701002,0.41981681
-2.39819910,0.94301568,0.26228067,0.27772027,0.08501889,0.00286143,0.05622999,0.03899270,0.43360323
-2.39219610,0.98095663,0.26311137,0.29124773,0.09014641,0.00304485,0.05624427,0.04083962,0.44803268
-2.38619310,1.02063440,0.26486427,0.30528020,0.09516888,0.00322789,0.05670476,0.04252733,0.46311452
-2.38019010,1.06202633,0.26767342,0.31979534,0.10006062,0.00341061,0.05768410,0.04403624,0.47883163
-2.37418709,1.10506004,0.27164397,0.33476036,0.10480322,0.00359351,0.05924856,0.04535119,0.49513888
-2.36818409,1.14961150,0.27684981,0.35013143,0.10938573,0.00377752,0.06145667,0.04646193,0.51196282
-2.36218109,1.19550499,0.28333243,0.36585342,0.11380455,0.00396409,0.06435806,0.04736330,0.52920253
-2.35617809,1.24251488,0.29110109,0.38186004,0.11806289,0.00415510,0.06799259,0.04805536,0.54673157
-2.35017509,1.29036930,0.30013416,0.39807429,0.12216986,0.00435293,0.07238963,0.04854312,0.56440111
-2.34417209,1.33875548,0.31038156,0.41440926,0.12613920,0.00456033,0.07756773,0.04883628,0.58204399
-2.33816908,1.38732679,0.32176829,0.43076931,0.12998773,0.00478037,0.08353438,0.04894859,0.59947971
-2.33216608,1.43571110,0.33419853,0.44705155,0.13373361,0.00501635,0.09028615,0.04889717,0.61651998
-2.32616308,1.48352024,0.34756058,0.46314756,0.13739442,0.00527169,0.09780900,0.04870169,0.63297487
-2.32016008,1.53036027,0.36173193,0.47894540,0.14098525,0.00554971,0.10607878,0.04838343,0.64865899
-2.31415708,1.57584208,0.37658453,0.49433180,0.14451696,0.00585357,0.11506198,0.04796436,0.66339772
-2.30815408,1.61959191,0.39198985,0.50919431,0.14799452,0.00618600,0.12471661,0.04746621,0.67703299
-2.30215108,1.66126125,0.40782350,0.52342363,0.15141576,0.00654919,0.13499319,0.04690959,0.68942837
-2.29614807,1.70053576,0.42396918,0.53691563,0.15477040,0.00694455,0.14583580,0.04631327,0.70047327
-2.29014507,1.73714254,0.44032173,0.54957333,0.15803964,0.00737259,0.15718320,0.04569350,0.71008598
-2.28414207,1.77085555,0.45678914,0.56130843,0.16119609,0.00783274,0.16896989,0.04506359,0.71821522
-2.27813907,1.80149870,0.47329333,0.57204257,0.16420427,0.00832322,0.18112706,0.04443361,0.72484036
-2.27213607,1.82894640,0.48976978,0.58170799,0.16702155,0.00884098,0.19358339,0.04381027,0.72997004
-2.26613307,1.85312155,0.50616584,0.59024784,0.16959945,0.00938160,0.20626574,0.04319698,0.73363929
-2.26013007,1.87399102,0.52243796,0.59761590,0.17188537,0.00993935,0.21909948,0.04259407,0.73590538
-2.25412706,1.89155879,0.53854796,0.60377584,0.17382445,0.01050720,0.23200869,0.04199911,0.73684249
-2.24812406,1.90585723,0.55445851,0.60870012,0.17536172,0.01107698,0.24491603,0.04140741,0.73653563
-2.24212106,1.91693695,0.57012813,0.61236853,0.17644421,0.01163947,0.25774242,0.04081249,0.73507408
-2.23611806,1.92485591,0.58550611,0.61476659,0.17702304,0.01218470,0.27040650,0.04020665,0.73254469
-2.23011506,1.92966855,0.60052759,0.61588385,0.17705530,0.01270219,0.28282395,0.03958154,0.72902571
-2.22411206,1.93141552,0.61510923,0.61571231,0.17650585,0.01318122,0.29490687,0.03892870,0.72458115
-2.21810905,1.93011489,0.62914584,0.61424509,0.17534858,0.01361122,0.30656306,0.03824004,0.71925645
-2.21210605,1.92575544,0.64250813,0.61147539,0.17356757,0.01398206,0.31769561,0.03750824,0.71307538
-2.20610305,1.91829244,0.65504207,0.60739604,0.17115764,0.01428443,0.32820270,0.03672716,0.70603859
-2.20010005,1.90764654,0.66656980,0.60199941,0.16812467,0.01451017,0.33797778,0.03589199,0.69812394
-2.19409705,1.89370565,0.67689224,0.59527801,0.16448542,0.01465253,0.34691029,0.03499952,0.68928834
-2.18809405,1.87633010,0.68579349,0.58722557,0.16026709,0.01470647,0.35488683,0.03404812,0.67947139
-2.18209105,1.85536063,0.69304673,0.57783859,0.15550650,0.01466880,0.36179295,0.03303783,0.66860018
-2.17608804,1.83062894,0.69842146,0.56711834,0.15024903,0.01453835,0.36751547,0.03197022,0.65659531
-2.17008504,1.80197014,0.70169177,0.55507305,0.14454733,0.01431601,0.37194535,0.03084833,0.64337754
-2.16408204,1.76923643,0.70264529,0.54172028,0.13845996,0.01400470,0.37498087,0.02967646,0.62887473
-2.15807904,1.73231127,0.70109228,0.52708916,0.13204986,0.01360927,0.37653118,0.02846006,0.61302872
-2.15207604,1.69112303,0.69687452,0.51122254,0.12538284,0.01313637,0.37651998,0.02720545,0.59580156
-2.14607304,1.64565755,0.68987341,0.49417863,0.11852613,0.01259418,0.37488901,0.02591970,0.57718102
-2.14007004,1.59596870,0.68001695,0.47603228,0.11154696,0.01199215,0.37160145,0.02461040,0.55718471
-2.13406703,1.54218633,0.66728521,0.45687553,0.10451128,0.01134071,0.36664475,0.02328547,0.53586292
-2.12806403,1.48452122,0.65171397,0.43681760,0.09748262,0.01065091,0.36003284,0.02195302,0.51329984
-2.12206103,1.42326670,0.63339628,0.41598413,0.09052113,0.00993411,0.35180764,0.02062120,0.48961316
-2.11605803,1.35879672,0.61248200,0.39451573,0.08368281,0.00920163,0.34203957,0.01929807,0.46495219
-2.11005503,1.29156073,0.58917519,0.37256593,0.07701888,0.00846445,0.33082724,0.01799147,0.43949452
-2.10405203,1.22207536,0.56372954,0.35029856,0.07057539,0.00773297,0.31829602,0.01670899,0.41344150
-2.09804902,1.15091352,0.53644210,0.32788477,0.06439303,0.00701674,0.30459584,0.01545783,0.38701283
-2.09204602,1.07869152,0.50764560,0.30549970,0.05850702,0.00632434,0.28989810,0.01424479,0.36044053
-2.08604302,1.00605470,0.47769967,0.28331906,0.05294729,0.00566321,0.27439181,0.01307621,0.33396261
-2.08004002,0.93366248,0.44698160,0.26151579,0.04773870,0.00503965,0.25827937,0.01195793,0.30781681
-2.07403702,0.86217345,0.41587674,0.24025679,0.04290140,0.00445873,0.24177195,0.01089529,0.28223467
-2.06803402,0.79223123,0.38476932,0.21970013,0.03845138,0.00392443,0.22508470,0.00989315,0.25743617
-2.06203102,0.72445166,0.35403383,0.19999256,0.03440097,0.00343963,0.20843222,0.00895582,0.23362530
-2.05602801,0.65941195,0.32402745,0.18126763,0.03075948,0.00300629,0.19202419,0.00808717,0.21098648
-2.05002501,0.59764198,0.29508366,0.16364439,0.02753380,0.00262561,0.17606158,0.00729058,0.18968216
-2.04402201,0.53961824,0.26750739,0.14722669,0.02472907,0.00229812,0.16073337,0.00656903,0.16985144
-2.03801901,0.48576026,0.24157168,0.13210308,0.02234923,0.00202393,0.14621410,0.00592513,0.15160985
-2.03201601,0.43642961,0.21751590,0.11834731,0.02039754,0.00180287,0.13266204,0.00536114,0.13505004
-2.02601301,0.39193132,0.19554549,0.10601930,0.01887705,0.00163466,0.12021829,0.00487906,0.12024345
-2.02001001,0.35251732,0.17583307,0.09516659,0.01779088,0.00151905,0.10900640,0.00448065,0.10724262
-2.01400700,0.31839153,0.15852067,0.08582603,0.01714238,0.00145596,0.09913287,0.00416746,0.09608403
-2.00800400,0.28971627,0.14372298,0.07802572,0.01693517,0.00144559,0.09068801,0.00394088,0.08679141
-2.00200100,0.26661936,0.13153113,0.07178702,0.01717296,0.00148849,0.08374731,0.00380217,0.07937907
-1.99599800,0.24920150,0.12201699,0.06712654,0.01785923,0.00158558,0.07837308,0.00375240,0.07385531
-1.98999500,0.23754343,0.11523741,0.06405795,0.01899670,0.00173818,0.07461617,0.00379248,0.07022558
-1.98399200,0.23171253,0.11123847,0.06259358,0.02058672,0.00194797,0.07251773,0.00392312,0.06849541
-1.97798899,0.23176834,0.11005920,0.06274568,0.02262843,0.00221693,0.07211080,0.00414473,0.06867280
-1.97198599,0.23776682,0.11173481,0.06452727,0.02511789,0.00254725,0.07342164,0.00445739,0.07077012
-1.96598299,0.24976309,0.11629909,0.06795262,0.02804714,0.00294120,0.07647071,0.00486072,0.07480549
-1.95997999,0.26781261,0.12378611,0.07303716,0.03140324,0.00340100,0.08127328,0.00535378,0.08080339
-1.95397699,0.29197055,0.13423081,0.07979704,0.03516737,0.00392861,0.08783959,0.00593498,0.08879472
-1.94797399,0.32228962,0.14766885,0.08824815,0.03931403,0.00452558,0.09617454,0.00660195,0.09881627
-1.94197099,0.35881624,0.16413539,0.09840482,0.04381045,0.00519285,0.10627699,0.00735143,0.11090944
-1.93596798,0.40158537,0.18366306,0.11027802,0.04861614,0.00593055,0.11813865,0.00817921,0.12511845
-1.92996498,0.45061407,0.20627913,0.12387342,0.05368283,0.00673784,0.13174266,0.00908004,0.14148806
-1.92396198,0.50589413,0.23200189,0.13918902,0.05895464,0.00761270,0.14706188,0.01004759,0.16006067
-1.91795898,0.56738389,0.26083653,0.15621282,0.06436863,0.00855186,0.16405703,0.01107445,0.18087313
-1.91195598,0.63499967,0.29277051,0.17492026,0.06985569,0.00955065,0.18267473,0.01215216,0.20395300
-1.90595298,0.70860710,0.32776856,0.19527177,0.07534177,0.01060301,0.20284557,0.01327129,0.22931472
-1.89994997,0.78801247,0.36576757,0.21721038,0.08074946,0.01170142,0.22448222,0.01442150,0.25695535
-1.89394697,0.87295474,0.40667148,0.24065959,0.08599973,0.01283710,0.24747779,0.01559175,0.28685038
-1.88794397,0.96309822,0.45034632,0.26552150,0.09101404,0.01400003,0.27170444,0.01677043,0.31894939
-1.88194097,1.05802654,0.49661569,0.29167540,0.09571636,0.01517926,0.29701240,0.01794558,0.35317199
-1.87593797,1.15723810,0.54525685,0.31897681,0.10003545,0.01636318,0.32322945,0.01910512,0.38940396
-1.86993497,1.26014345,0.59599758,0.34725718,0.10390686,0.01753985,0.35016092,0.02023714,0.42749394
-1.86393197,1.36606494,0.64851426,0.37632429,0.10727496,0.01869746,0.37759044,0.02133009,0.46725084
-1.85792896,1.47423903,0.70243112,0.40596337,0.11009464,0.01982479,0.40528124,0.02237311,0.50844213
-1.85192596,1.58382155,0.75732113,0.43593909,0.11233270,0.02091167,0.43297836,0.02335627,0.55079332
-1.84592296,1.69389618,0.81270863,0.46599849,0.11396891,0.02194956,0.46041165,0.02427084,0.59398876
-1.83991996,1.80348633,0.86807383,0.49587470,0.11499664,0.02293198,0.48729952,0.02510956,0.63767406
-1.83391696,1.91157045,0.92285937,0.52529163,0.11542308,0.02385503,0.51335364,0.02586683,0.68146013
-1.82791396,2.01710079,0.97647893,0.55396938,0.11526906,0.02471775,0.53828436,0.02653898,0.72492910
-1.82191096,2.11902524,1.02832780,0.58163044,0.11456846,0.02552248,0.56180679,0.02712447,0.76764196
-1.81590795,2.21631180,1.07779531,0.60800635,0.11336731,0.02627504,0.58364759,0.02762403,0.80914795
-1.80990495,2.30797524,1.12427888,0.63284476,0.11172257,0.02698485,0.60355197,0.02804085,0.84899552
-1.80390195,2.39310479,1.16719910,0.65591652,0.10970075,0.02766479,0.62129105,0.02838067,0.88674443
-1.79789895,2.47089216,1.20601569,0.67702263,0.10737635,0.02833107,0.63666907,0.02865191,0.92197882
-1.79189595,2.54065855,1.24024344,0.69600066,0.10483024,0.02900275,0.64953022,0.02886565,0.95432053
-1.78589295,2.60187950,1.26946770,0.71273036,0.10214807,0.02970125,0.65976491,0.02903567,0.98344224
-1.77988994,2.65420622,1.29335862,0.72713815,0.09941861,0.03044963,0.66731500,0.02917835,1.00907981
-1.77388694,2.69748231,1.31168351,0.73920021,0.09673228,0.03127176,0.67217779,0.02931254,1.03104307
-1.76788394,2.73175458,1.32431668,0.74894396,0.09417972,0.03219140,0.67440857,0.02945935,1.04922457
-1.76188094,2.75727731,1.33124615,0.75644771,0.09185041,0.03323119,0.67412129,0.02964181,1.06360574
-1.75587794,2.77450899,1.33257676,0.76183849,0.08983147,0.03441166,0.67148753,0.02988452,1.07425979
-1.74987494,2.78410157,1.32852947,0.76528796,0.08820641,0.03575018,0.66673331,0.03021311,1.08135134
-1.74387194,2.78688198,1.31943663,0.76700661,0.08705395,0.03726004,0.66013409,0.03065366,1.08513233
-1.73786893,2.78382657,1.30573333,0.76723634,0.08644688,0.03894964,0.65200784,0.03123204,1.08593436
-1.73186593,2.77602920,1.28794507,0.76624183,0.08645081,0.04082180,0.64270644,0.03197311,1.08415767
-1.72586293,2.76466419,1.26667220,0.76430097,0.08712289,0.04287325,0.63260566,0.03289990,1.08025704
-1.71985993,2.75094552,1.24257170,0.76169479,0.08851054,0.04509445,0.62209413,0.03403277,1.07472531
-1.71385693,2.73608417,1.21633715,0.75869737,0.09065005,0.04746952,0.61156153,0.03538845,1.06807509
-1.70785393,2.72124520,1.18867758,0.75556612,0.09356521,0.04997652,0.60138667,0.03697924,1.06081957
-1.70185093,2.70750657,1.16029615,0.75253299,0.09726597,0.05258797,0.59192571,0.03881217,1.05345320
-1.69584792,2.69582144,1.13186959,0.74979678,0.10174721,0.05527158,0.58350101,0.04088824,1.04643327
-1.68984492,2.68698558,1.10402903,0.74751707,0.10698767,0.05799125,0.57639116,0.04320189,1.04016308
-1.68384192,2.68161118,1.07734319,0.74580994,0.11294919,0.06070818,0.57082239,0.04574052,1.03497759
-1.67783892,2.68010822,1.05230435,0.74474547,0.11957622,0.06338218,0.56696172,0.04848434,1.03113214
-1.67183592,2.68267391,1.02931753,0.74434732,0.12679589,0.06597304,0.56491219,0.05140631,1.02879463
-1.66583292,2.68929053,1.00869321,0.74459404,0.13451850,0.06844186,0.56471018,0.05447246,1.02804170
-1.65982991,2.69973156,0.99064368,0.74542220,0.14263861,0.07075244,0.56632491,0.05764244,1.02885865
-1.65382691,2.71357545,0.97528283,0.74673090,0.15103677,0.07287249,0.56966021,0.06087025,1.03114330
-1.64782391,2.73022638,0.96262913,0.74838759,0.15958179,0.07477474,0.57455826,0.06410536,1.03471326
-1.64182091,2.74894064,0.95261161,0.75023462,0.16813359,0.07643784,0.58080534,0.06729396,1.03931632
-1.63581791,2.76885756,0.94507809,0.75209651,0.17654662,0.07784700,0.58813915,0.07038040,1.04464318
-1.62981491,2.78903331,0.93980535,0.75378725,0.18467352,0.07899444,0.59625751,0.07330877,1.05034199
-1.62381191,2.80847621,0.93651060,0.75511764,0.19236924,0.07987950,0.60482810,0.07602463,1.05603381
-1.61780890,2.82618210,0.93486365,0.75590218,0.19949513,0.08050852,0.61349885,0.07847662,1.06132830
-1.61180590,2.84116820,0.93449937,0.75596535,0.20592300,0.08089446,0.62190867,0.08061810,1.06583890
