energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.87993997,14.67314722,3.38110641,8.30794309,0.08830698,0.36746204,0.08888472,4.33482708,2.27999460,0.74904973
-5.87393697,15.08543085,3.46834344,8.54177270,0.09101364,0.37236949,0.09041878,4.46794710,2.36315468,0.77028910
-5.86793397,15.48572856,3.55141494,8.77086292,0.09360306,0.37745009,0.09167829,4.59545361,2.44492627,0.79064574
-5.86193097,15.87030419,3.62944751,8.99310634,0.09603817,0.38256566,0.09264241,4.71627012,2.52450783,0.80997335
-5.85592796,16.23586505,3.70168765,9.20665172,0.09828578,0.38759241,0.09329663,4.82944677,2.60114387,0.82813971
-5.84992496,16.57956308,3.76749989,9.40990595,0.10031709,0.39242069,0.09363276,4.93415947,2.67413172,0.84502565
-5.84392196,16.89897817,3.82636142,9.60152389,0.10210799,0.39695433,0.09364888,5.02970504,2.74282594,0.86052360
-5.83791896,17.19208710,3.87785407,9.78038815,0.10363917,0.40110976,0.09334897,5.11549339,2.80664077,0.87453637
-5.83191596,17.45722186,3.92165462,9.94558100,0.10489613,0.40481497,0.09274245,5.19103776,2.86505094,0.88697591
-5.82591296,17.69302164,3.95752457,10.09635106,0.10586895,0.40800853,0.09184362,5.25594407,2.91759120,0.89776261
-5.81990995,17.89838272,3.98530009,10.23207742,0.10655199,0.41063873,0.09067090,5.30990028,2.96385515,0.90682496
-5.81390695,18.07241001,4.00488313,10.35223389,0.10694352,0.41266287,0.08924609,5.35266676,3.00349369,0.91409981
-5.80790395,18.21437389,4.01623407,10.45635583,0.10704522,0.41404684,0.08759359,5.38406830,3.03621372,0.91953321
-5.80190095,18.32367473,4.01936633,10.54401152,0.10686173,0.41476491,0.08573959,5.40398813,3.06177725,0.92308173
-5.79589795,18.39981698,4.01434310,10.61477984,0.10640017,0.41479972,0.08371129,5.41236426,3.08000118,0.92471415
-5.78989495,18.44239376,4.00127586,10.66823525,0.10566968,0.41414239,0.08153623,5.40918815,3.09075784,0.92441345
-5.78389195,18.45108171,3.98032451,10.70394049,0.10468102,0.41279277,0.07924162,5.39450526,3.09397628,0.92217871
-5.77788894,18.42564521,3.95169847,10.72144709,0.10344619,0.41075954,0.07685381,5.36841726,3.08964391,0.91802696
-5.77188594,18.36594842,3.91565814,10.72030303,0.10197811,0.40806027,0.07439783,5.33108515,3.07780843,0.91199455
-5.76588294,18.27197288,3.87251595,10.70006651,0.10029037,0.40472125,0.07189703,5.28273271,3.05857938,0.90413801
-5.75987994,18.14383833,3.82263651,10.66032463,0.09839707,0.40077701,0.06937283,5.22364952,3.03212908,0.89453408
-5.75387694,17.98182417,3.76643509,10.60071525,0.09631258,0.39626952,0.06684449,5.15419305,2.99869240,0.88327901
-5.74787394,17.78638931,3.70437415,10.52095070,0.09405148,0.39124708,0.06432908,5.07478916,2.95856513,0.87048690
-5.74187094,17.55818841,3.63695772,10.42084146,0.09162846,0.38576285,0.06184137,4.98593078,2.91210053,0.85628730
-5.73586793,17.29808296,3.56472358,10.30031863,0.08905820,0.37987316,0.05939390,4.88817449,2.85970407,0.84082195
-5.72986493,17.00714642,3.48823357,10.15945385,0.08635538,0.37363556,0.05699703,4.78213500,2.80182641,0.82424103
-5.72386193,16.68666309,3.40806251,9.99847571,0.08353463,0.36710688,0.05465904,4.66847795,2.73895468,0.80669896
-5.71785893,16.33812091,3.32478625,9.81778217,0.08061045,0.36034128,0.05238625,4.54791101,2.67160259,0.78835012
-5.71185593,15.96319919,3.23896979,9.61794843,0.07759725,0.35338851,0.05018321,4.42117413,2.60029970,0.76934461
-5.70585293,15.56375214,3.15115611,9.39973035,0.07450928,0.34629242,0.04805281,4.28902928,2.52558056,0.74982447
-5.69984992,15.14178984,3.06185652,9.16406353,0.07136066,0.33908992,0.04599654,4.15225033,2.44797414,0.72992040
-5.69384692,14.69945781,2.97154323,8.91205833,0.06816536,0.33181038,0.04401464,4.01161354,2.36799426,0.70974930
-5.68784392,14.23901659,2.88064453,8.64499137,0.06493717,0.32447556,0.04210630,3.86788916,2.28613159,0.68941268
-5.68184092,13.76282233,2.78954296,8.36429391,0.06168974,0.31710009,0.04026993,3.72183449,2.20284739,0.66899609
-5.67583792,13.27330897,2.69857637,8.07153764,0.05843655,0.30969240,0.03850332,3.57418840,2.11856957,0.64856938
-5.66983492,12.77297244,2.60804173,7.76841839,0.05519089,0.30225612,0.03680385,3.42566749,2.03369083,0.62818796
-5.66383192,12.26435658,2.51820115,7.45673806,0.05196586,0.29479172,0.03516877,3.27696362,1.94856912,0.60789465
-5.65782891,11.75004037,2.42928951,7.13838514,0.04877435,0.28729843,0.03359527,3.12874258,1.86352989,0.58772219
-5.65182591,11.23262558,2.34152283,6.81531408,0.04562894,0.27977608,0.03208077,2.98164342,1.77886996,0.56769599
-5.64582291,10.71472402,2.25510649,6.48952365,0.04254186,0.27222687,0.03062296,2.83627817,1.69486235,0.54783693
-5.63981991,10.19894331,2.17024262,6.16303461,0.03952493,0.26465690,0.02921997,2.69323122,1.61176158,0.52816413
-5.63381691,9.68787020,2.08713556,5.83786663,0.03658942,0.25707725,0.02787042,2.55305830,1.52980893,0.50869720
-5.62781391,9.18405101,2.00599511,5.51601502,0.03374593,0.24950463,0.02657341,2.41628444,1.44923692,0.48945810
-5.62181091,8.68996865,1.92703696,5.19942716,0.03100430,0.24196144,0.02532856,2.28340088,1.37027285,0.47047225
-5.61580790,8.20801642,1.85048016,4.88997937,0.02837345,0.23447531,0.02413591,2.15486090,1.29314072,0.45176901
-5.60980490,7.74046911,1.77654182,4.58945433,0.02586124,0.22707808,0.02299585,2.03107456,1.21806161,0.43338146
-5.60380190,7.28945228,1.70542938,4.29951979,0.02347441,0.21980437,0.02190896,1.91240278,1.14525229,0.41534551
-5.59779890,6.85691106,1.63733101,4.02170899,0.02121840,0.21268970,0.02087593,1.79915100,1.07492231,0.39769858
-5.59179590,6.44458007,1.57240493,3.75740341,0.01909733,0.20576851,0.01989737,1.69156301,1.00726968,0.38047783
-5.58579290,6.05395609,1.51076867,3.50781836,0.01711392,0.19907204,0.01897364,1.58981556,0.94247562,0.36371837
-5.57978989,5.68627527,1.45248899,3.27399205,0.01526950,0.19262626,0.01810479,1.49401409,0.88069877,0.34745139
-5.57378689,5.34249640,1.39757364,3.05677835,0.01356400,0.18645018,0.01729039,1.40419042,0.82206940,0.33170253
-5.56778389,5.02329164,1.34596555,2.85684361,0.01199603,0.18055434,0.01652951,1.32030248,0.76668406,0.31649069
-5.56178089,4.72904551,1.29754024,2.67466766,0.01056294,0.17493999,0.01582068,1.24223672,0.71460118,0.30182730
-5.55577789,4.45986267,1.25210679,2.51054887,0.00926096,0.16959865,0.01516191,1.16981313,0.66583802,0.28771623
-5.54977489,4.21558440,1.20941258,2.36461292,0.00808535,0.16451241,0.01455079,1.10279283,0.62036916,0.27415424
-5.54377189,3.99581316,1.16915169,2.23682509,0.00703054,0.15965469,0.01398461,1.04088826,0.57812688,0.26113217
-5.53776888,3.79994412,1.13097663,2.12700511,0.00609036,0.15499169,0.01346057,0.98377529,0.53900327,0.24863658
-5.53176588,3.62720221,1.09451269,2.03484418,0.00525820,0.15048413,0.01297593,0.93110696,0.50285409,0.23665182
-5.52576288,3.47668264,1.05937435,1.95992308,0.00452722,0.14608951,0.01252835,0.88252807,0.46950422,0.22516245
-5.51975988,3.34739314,1.02518255,1.90173066,0.00389056,0.14176444,0.01211606,0.83769008,0.43875427,0.21415572
-5.51375688,3.23829536,0.99158215,1.85968185,0.00334155,0.13746715,0.01173822,0.79626538,0.41038807,0.20362406
-5.50775388,3.14834375,0.95825828,1.83313432,0.00287386,0.13315982,0.01139512,0.75796045,0.38418055,0.19356734
-5.50175088,3.07651978,0.92495089,1.82140317,0.00248172,0.12881077,0.01108843,0.72252706,0.35990574,0.18399477
-5.49574787,3.02185987,0.89146667,1.82377299,0.00216003,0.12439627,0.01082141,0.68977114,0.33734418,0.17492636
-5.48974487,2.98347603,0.85768753,1.83950701,0.00190456,0.11990189,0.01059904,0.65955887,0.31628965,0.16639377
-5.48374187,2.96056819,0.82357551,1.86785301,0.00171201,0.11532338,0.01042815,0.63181963,0.29655484,0.15844056
-5.47773887,2.95242800,0.78917372,1.90804591,0.00158017,0.11066692,0.01031737,0.60654587,0.27797556,0.15112182
-5.47173587,2.95843434,0.75460337,1.95930731,0.00150795,0.10594895,0.01027713,0.58378989,0.26041364,0.14450313
-5.46573287,2.97804089,0.72005723,2.02084214,0.00149545,0.10119532,0.01031948,0.56365770,0.24375823,0.13865899
-5.45972986,3.01075700,0.68578989,2.09183297,0.00154398,0.09644005,0.01045789,0.54630035,0.22792570,0.13367070
-5.45372686,3.05612296,0.65210534,2.17143249,0.00165605,0.09172374,0.01070693,0.53190320,0.21285823,0.12962383
-5.44772386,3.11368127,0.61934275,2.25875492,0.00183533,0.08709160,0.01108185,0.52067349,0.19852120,0.12660533
-5.44172086,3.18294556,0.58786097,2.35286700,0.00208653,0.08259138,0.01159820,0.51282690,0.18489973,0.12470051
-5.43571786,3.26336886,0.55802271,2.45277948,0.00241536,0.07827116,0.01227120,0.50857358,0.17199457,0.12398971
-5.42971486,3.35431301,0.53017894,2.55743978,0.00282825,0.07417725,0.01311522,0.50810418,0.15981768,0.12454513
-5.42371186,3.45502074,0.50465441,2.66572656,0.00333223,0.07035219,0.01414316,0.51157643,0.14838764,0.12642755
-5.41770885,3.56459184,0.48173453,2.77644699,0.00393462,0.06683297,0.01536576,0.51910270,0.13772530,0.12968329
-5.41170585,3.68196481,0.46165441,2.88833717,0.00464269,0.06364954,0.01679099,0.53073885,0.12784981,0.13434125
-5.40570285,3.80590474,0.44459002,3.00006620,0.00546336,0.06082375,0.01842343,0.54647490,0.11877511,0.14041039
-5.39969985,3.93499839,0.43065191,3.11024417,0.00640277,0.05836849,0.02026363,0.56622747,0.11050724,0.14787734
-5.39369685,4.06765666,0.41988143,3.21743423,0.00746588,0.05628740,0.02230766,0.58983454,0.10304226,0.15670456
-5.38769385,4.20212471,0.41224937,3.32016847,0.00865597,0.05457480,0.02454666,0.61705230,0.09636506,0.16682887
-5.38169085,4.33649956,0.40765700,3.41696769,0.00997428,0.05321607,0.02696651,0.64755449,0.09044886,0.17816052
-5.37568784,4.46875465,0.40593914,3.50636414,0.01141950,0.05218828,0.02954772,0.68093402,0.08525541,0.19058282
-5.36968484,4.59677089,0.40686908,3.58692707,0.01298744,0.05146110,0.03226539,0.71670699,0.08073590,0.20395246
-5.36368184,4.71837300,0.41016517,3.65728989,0.01467067,0.05099797,0.03508940,0.75431898,0.07683231,0.21810040
-5.35767884,4.83137045,0.41549846,3.71617832,0.01645828,0.05075732,0.03798478,0.79315361,0.07347917,0.23283365
-5.35167584,4.93360139,0.42250149,3.76243836,0.01833572,0.05069400,0.04091223,0.83254302,0.07060560,0.24793765
-5.34567284,5.02297856,0.43077768,3.79506315,0.02028478,0.05076067,0.04382891,0.87178035,0.06813755,0.26317954
-5.33966983,5.09753554,0.43991104,3.81321765,0.02228373,0.05090925,0.04668925,0.91013368,0.06599997,0.27831206
-5.33366683,5.15547213,0.44947623,3.81626022,0.02430752,0.05109226,0.04944610,0.94686135,0.06411903,0.29307826
-5.32766383,5.19519719,0.45904837,3.80376011,0.02632826,0.05126410,0.05205181,0.98122818,0.06242407,0.30721669
-5.32166083,5.21536793,0.46821271,3.77551040,0.02831571,0.05138222,0.05445951,1.01252219,0.06084938,0.32046716
-5.31565783,5.21492404,0.47657378,3.73153548,0.03023802,0.05140808,0.05662439,1.04007142,0.05933568,0.33257679
-5.30965483,5.19311584,0.48376396,3.67209310,0.03206252,0.05130800,0.05850494,1.06326024,0.05783127,0.34330623
-5.30365183,5.14952538,0.48945117,3.59767055,0.03375659,0.05105378,0.06006417,1.08154481,0.05629279,0.35243578
-5.29764882,5.08407972,0.49334571,3.50897526,0.03528867,0.05062319,0.06127070,1.09446694,0.05468575,0.35977129
-5.29164582,4.99705601,0.49520588,3.40691994,0.03662916,0.05000015,0.06209971,1.10166608,0.05298460,0.36514946
-5.28564282,4.88907801,0.49484250,3.29260293,0.03775141,0.04917490,0.06253369,1.10288882,0.05117257,0.36844253
-5.27963982,4.76110414,0.49212195,3.16728420,0.03863257,0.04814380,0.06256293,1.09799566,0.04924120,0.36956199
-5.27363682,4.61440722,0.48696794,3.03235793,0.03925439,0.04690909,0.06218583,1.08696455,0.04718970,0.36846115
-5.26763382,4.45054657,0.47936165,2.88932248,0.03960382,0.04547850,0.06140892,1.06989124,0.04502402,0.36513658
-5.26163082,4.27133321,0.46934053,2.73974867,0.03967345,0.04386465,0.06024657,1.04698628,0.04275589,0.35962822
-5.25562781,4.07878912,0.45699554,2.58524735,0.03946183,0.04208442,0.05872055,1.01856862,0.04040171,0.35201816
-5.24962481,3.87510186,0.44246714,2.42743728,0.03897345,0.04015825,0.05685928,0.98505626,0.03798144,0.34242812
-5.24362181,3.66257590,0.42593992,2.26791399,0.03821863,0.03810931,0.05469693,0.94695410,0.03551749,0.33101581
-5.23761881,3.44358207,0.40763631,2.10822076,0.03721313,0.03596277,0.05227235,0.90483944,0.03303363,0.31797012
-5.23161581,3.22050682,0.38780933,1.94982213,0.03597764,0.03374492,0.04962789,0.85934578,0.03055402,0.30350557
-5.22561281,2.99570262,0.36673483,1.79408077,0.03453702,0.03148247,0.04680816,0.81114543,0.02810231,0.28785607
-5.21960980,2.77144116,0.34470342,1.64223807,0.03291953,0.02920178,0.04385878,0.76093161,0.02570092,0.27126824
-5.21360680,2.54987053,0.32201227,1.49539879,0.03115585,0.02692821,0.04082516,0.70940071,0.02337037,0.25399472
-5.20760380,2.33297775,0.29895730,1.35451998,0.02927822,0.02468556,0.03775138,0.65723526,0.02112885,0.23628751
-5.20160080,2.12255744,0.27582572,1.22040429,0.02731936,0.02249559,0.03467914,0.60508831,0.01899183,0.21839171
-5.19559780,1.92018740,0.25288943,1.09369743,0.02531164,0.02037761,0.03164692,0.55356962,0.01697196,0.20053987
-5.18959480,1.72721164,0.23039927,0.97488977,0.02328620,0.01834826,0.02868925,0.50323407,0.01507889,0.18294704
-5.18359180,1.54473087,0.20858037,0.86432161,0.02127220,0.01642129,0.02583619,0.45457259,0.01331941,0.16580682
-5.17758879,1.37360040,0.18762870,0.76219188,0.01929620,0.01460755,0.02311301,0.40800576,0.01169752,0.14928826
-5.17158579,1.21443514,0.16770877,0.66856968,0.01738170,0.01291495,0.02054002,0.36388007,0.01021468,0.13353389
-5.16558279,1.06762092,0.14895258,0.58340826,0.01554883,0.01134865,0.01813256,0.32246688,0.00887010,0.11865871
-5.15957979,0.93333155,0.13145971,0.50656074,0.01381413,0.00991114,0.01590123,0.28396371,0.00766105,0.10475014
-5.15357679,0.81155044,0.11529837,0.43779723,0.01219054,0.00860259,0.01385210,0.24849781,0.00658318,0.09186886
-5.14757379,0.70209591,0.10050744,0.37682262,0.01068753,0.00742104,0.01198717,0.21613143,0.00563094,0.08005040
-5.14157079,0.60464902,0.08709924,0.32329457,0.00931128,0.00636273,0.01030482,0.18686870,0.00479790,0.06930731
-5.13556778,0.51878282,0.07506275,0.27684130,0.00806496,0.00542248,0.00880035,0.16066340,0.00407712,0.05963183
-5.12956478,0.44399194,0.06436738,0.23707853,0.00694917,0.00459394,0.00746650,0.13742753,0.00346144,0.05099887
-5.12356178,0.37972166,0.05496681,0.20362548,0.00596227,0.00386995,0.00629404,0.11704001,0.00294383,0.04336914
-5.11755878,0.32539541,0.04680292,0.17611927,0.00510089,0.00324284,0.00527227,0.09935546,0.00251766,0.03669229
-5.11155578,0.28044017,0.03980963,0.15422772,0.00436034,0.00270471,0.00438955,0.08421245,0.00217687,0.03091000
-5.10555278,0.24430892,0.03391649,0.13766014,0.00373502,0.00224769,0.00363372,0.07144122,0.00191627,0.02595887
-5.09954977,0.21649992,0.02905190,0.12617609,0.00321886,0.00186415,0.00299254,0.06087052,0.00173163,0.02177298
-5.09354677,0.19657232,0.02514603,0.11959190,0.00280559,0.00154691,0.00245395,0.05233353,0.00161985,0.01828619
-5.08754377,0.18415793,0.02213315,0.11778488,0.00248914,0.00128940,0.00200644,0.04567270,0.00157907,0.01543405
-5.08154077,0.17896914,0.01995361,0.12069522,0.00226378,0.00108577,0.00163919,0.04074352,0.00160868,0.01315536
-5.07553777,0.18080291,0.01855522,0.12832559,0.00212438,0.00093106,0.00134223,0.03741725,0.00170942,0.01139332
-5.06953477,0.18954091,0.01789424,0.14073840,0.00206648,0.00082121,0.00110657,0.03558257,0.00188333,0.01009635
-5.06353177,0.20514617,0.01793588,0.15805087,0.00208637,0.00075319,0.00092424,0.03514636,0.00213374,0.00921859
-5.05752876,0.22765618,0.01865437,0.18042789,0.00218109,0.00072503,0.00078830,0.03603358,0.00246518,0.00872008
-5.05152576,0.25717300,0.02003273,0.20807291,0.00234840,0.00073585,0.00069282,0.03818637,0.00288328,0.00856678
-5.04552276,0.29385054,0.02206209,0.24121699,0.00258667,0.00078592,0.00063283,0.04156262,0.00339464,0.00873026
-5.03951976,0.33787947,0.02474089,0.28010612,0.00289480,0.00087665,0.00060424,0.04613396,0.00400663,0.00918733
-5.03351676,0.38947013,0.02807370,0.32498723,0.00327200,0.00101062,0.00060379,0.05188334,0.00472716,0.00991956
-5.02751376,0.44883399,0.03207000,0.37609302,0.00371767,0.00119161,0.00062891,0.05880242,0.00556445,0.01091263
-5.02151076,0.51616404,0.03674270,0.43362613,0.00423118,0.00142452,0.00067764,0.06688873,0.00652671,0.01215575
-5.01550775,0.59161471,0.04210665,0.49774286,0.00481166,0.00171545,0.00074852,0.07614273,0.00762180,0.01364099
-5.00950475,0.67528191,0.04817711,0.56853707,0.00545783,0.00207159,0.00084047,0.08656502,0.00885690,0.01536265
-5.00350175,0.76718370,0.05496814,0.64602460,0.00616775,0.00250120,0.00095269,0.09815353,0.01023811,0.01731667
-4.99749875,0.86724229,0.06249107,0.73012883,0.00693869,0.00301353,0.00108454,0.11090095,0.01177006,0.01950008
-4.99149575,0.97526793,0.07075302,0.82066785,0.00776694,0.00361869,0.00123546,0.12479238,0.01345557,0.02191044
-4.98549275,1.09094529,0.07975551,0.91734384,0.00864767,0.00432754,0.00140487,0.13980335,0.01529526,0.02454544
-4.97948974,1.21382293,0.08949317,1.01973513,0.00957484,0.00515148,0.00159206,0.15589807,0.01728724,0.02740243
-4.97348674,1.34330646,0.09995266,1.12729143,0.01054115,0.00610226,0.00179617,0.17302817,0.01942689,0.03047814
-4.96748374,1.47865569,0.11111170,1.23933277,0.01153797,0.00719171,0.00201607,0.19113177,0.02170668,0.03376829
-4.96148074,1.61898638,0.12293839,1.35505236,0.01255542,0.00843146,0.00225038,0.21013305,0.02411611,0.03726735
-4.95547774,1.76327674,0.13539068,1.47352372,0.01358245,0.00983262,0.00249739,0.22994216,0.02664178,0.04096832
-4.94947474,1.91037887,0.14841620,1.59371226,0.01460693,0.01140547,0.00275509,0.25045572,0.02926760,0.04486244
-4.94347174,2.05903516,0.16195232,1.71449121,0.01561584,0.01315906,0.00302119,0.27155762,0.03197516,0.04893911
-4.93746873,2.20789960,0.17592649,1.83466178,0.01659552,0.01510092,0.00329315,0.29312034,0.03474417,0.05318564
-4.93146573,2.35556351,0.19025702,1.95297735,0.01753190,0.01723674,0.00356824,0.31500672,0.03755322,0.05758719
-4.92546273,2.50058541,0.20485400,2.06817101,0.01841084,0.01957006,0.00384363,0.33707200,0.04038046,0.06212667
-4.91945973,2.64152418,0.21962075,2.17898594,0.01921843,0.02210206,0.00411653,0.35916638,0.04320456,0.06678470
-4.91345673,2.77697477,0.23445542,2.28420776,0.01994132,0.02483145,0.00438426,0.38113780,0.04600565,0.07153972
-4.90745373,2.90560540,0.24925296,2.38269785,0.02056711,0.02775436,0.00464443,0.40283500,0.04876637,0.07636805
-4.90145073,3.02619509,0.26390732,2.47342663,0.02108468,0.03086446,0.00489509,0.42411080,0.05147282,0.08124416
-4.89544772,3.13767021,0.27831385,2.55550550,0.02148449,0.03415305,0.00513485,0.44482551,0.05411554,0.08614097
-4.88944472,3.23913873,0.29237180,2.62821633,0.02175887,0.03760939,0.00536304,0.46485028,0.05669029,0.09103031
-4.88344172,3.32992078,0.30598684,2.69103718,0.02190228,0.04122106,0.00557987,0.48407041,0.05919873,0.09588347
-4.87743872,3.40957411,0.31907364,2.74366316,0.02191150,0.04497443,0.00578648,0.50238843,0.06164878,0.10067182
-4.87143572,3.47791317,0.33155810,2.78602117,0.02178572,0.04885523,0.00598506,0.51972679,0.06405481,0.10536754
-4.86543272,3.53502073,0.34337950,2.81827792,0.02152661,0.05284906,0.00617888,0.53603005,0.06643745,0.10994442
-4.85942971,3.58125113,0.35449210,2.84084023,0.02113829,0.05694206,0.00637228,0.55126651,0.06882307,0.11437859
-4.85342671,3.61722434,0.36486639,2.85434736,0.02062723,0.06112138,0.00657063,0.56542896,0.07124302,0.11864935
-4.84742371,3.64381081,0.37448965,2.85965527,0.02000210,0.06537566,0.00678020,0.57853468,0.07373242,0.12273974
-4.84142071,3.66210683,0.38336595,2.85781285,0.01927347,0.06969534,0.00700802,0.59062441,0.07632876,0.12663720
-4.83541771,3.67340115,0.39151538,2.85003090,0.01845359,0.07407286,0.00726166,0.60176042,0.07907023,0.13033386
-4.82941471,3.67913344,0.39897265,2.83764453,0.01755598,0.07850256,0.00754895,0.61202352,0.08199386,0.13382673
-4.82341171,3.68084609,0.40578490,2.82207040,0.01659513,0.08298046,0.00787769,0.62150923,0.08513355,0.13711762
-4.81740870,3.68013068,0.41200898,2.80476010,0.01558602,0.08750375,0.00825527,0.63032307,0.08851816,0.14021275
-4.81140570,3.67857138,0.41770811,2.78715148,0.01454381,0.09207010,0.00868837,0.63857523,0.09216953,0.14312219
-4.80540270,3.67768718,0.42294817,2.77061979,0.01348340,0.09667671,0.00918250,0.64637478,0.09610085,0.14585900
-4.79939970,3.67887540,0.42779377,2.75643056,0.01241911,0.10131931,0.00974173,0.65382369,0.10031511,0.14843817
-4.79339670,3.68335890,0.43230417,2.74569617,0.01136434,0.10599099,0.01036825,0.66101091,0.10480400,0.15087544
-4.78739370,3.69213926,0.43652940,2.73933795,0.01033131,0.11068098,0.01106217,0.66800689,0.10954717,0.15318603
-4.78139070,3.70595813,0.44050671,2.73805545,0.00933085,0.11537359,0.01182119,0.67485869,0.11451192,0.15538339
-4.77538769,3.72526864,0.44425753,2.74230438,0.00837223,0.12004718,0.01264052,0.68158618,0.11965339,0.15747804
-4.76938469,3.75021837,0.44778512,2.75228412,0.00746310,0.12467344,0.01351272,0.68817936,0.12491524,0.15947654
-4.76338169,3.78064489,0.45107314,2.76793555,0.00660942,0.12921688,0.01442780,0.69459710,0.13023078,0.16138083
-4.75737869,3.81608438,0.45408514,2.78894942,0.00581547,0.13363478,0.01537331,0.70076750,0.13552455,0.16318775
-4.75137569,3.85579325,0.45676509,2.81478499,0.00508399,0.13787749,0.01633456,0.70658978,0.14071430,0.16488906
-4.74537269,3.89878191,0.45903898,2.84469820,0.00441620,0.14188917,0.01729499,0.71193781,0.14571331,0.16647173
-4.73936968,3.94385959,0.46081741,2.87777831,0.00381203,0.14560896,0.01823659,0.71666502,0.15043286,0.16791866
-4.73336668,3.98968822,0.46199911,2.91299129,0.00327023,0.14897262,0.01914040,0.72061066,0.15478498,0.16920980
-4.72736368,4.03484307,0.46247525,2.94922831,0.00278860,0.15191439,0.01998709,0.72360704,0.15868510,0.17032347
-4.72136068,4.07787756,0.46213426,2.98535698,0.00236416,0.15436929,0.02075760,0.72548737,0.16205483,0.17123795
-4.71535768,4.11738928,0.46086718,3.02027323,0.00199333,0.15627542,0.02143372,0.72609399,0.16482443,0.17193315
-4.70935468,4.15208423,0.45857293,3.05295149,0.00167217,0.15757649,0.02199875,0.72528640,0.16693514,0.17239232
-4.70335168,4.18083645,0.45516372,3.08249096,0.00139649,0.15822416,0.02243805,0.72294889,0.16834124,0.17260364
-4.69734867,4.20274036,0.45056982,3.10815593,0.00116203,0.15818031,0.02273956,0.71899720,0.16901167,0.17256159
-4.69134567,4.21715347,0.44474402,3.12940858,0.00096464,0.15741889,0.02289424,0.71338410,0.16893133,0.17226800
-4.68534267,4.22372783,0.43766511,3.14593283,0.00080032,0.15592755,0.02289635,0.70610345,0.16810188,0.17173280
-4.67933967,4.22242895,0.42934051,3.15764855,0.00066539,0.15370861,0.02274367,0.69719266,0.16654216,0.17097427
-4.67333667,4.21354175,0.41980786,3.16471576,0.00055654,0.15077971,0.02243757,0.68673353,0.16428817,0.17001887
-4.66733367,4.19766390,0.40913551,3.16752905,0.00047089,0.14717371,0.02198293,0.67485131,0.16139267,0.16890072
-4.66133067,4.17568716,0.39742193,3.16670310,0.00040606,0.14293818,0.02138792,0.66171228,0.15792444,0.16766062
-4.65532766,4.14876865,0.38479409,3.16305034,0.00036019,0.13813437,0.02066376,0.64751992,0.15396718,0.16634480
-4.64932466,4.11829368,0.37140488,3.15755240,0.00033198,0.13283565,0.01982426,0.63250998,0.14961832,0.16500351
-4.64332166,4.08583287,0.35742986,3.15132734,0.00032073,0.12712566,0.01888534,0.61694483,0.14498752,0.16368941
