energy_ev,total_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Sn_p_up,Sn_d_up
-5.79589795,1.13479204,0.01814551,0.74174912,0.23191341,0.35982771,0.05470471,0.00003709
-5.78989495,1.17174122,0.01904153,0.76608868,0.24562819,0.37302197,0.05667027,0.00003776
-5.78389195,1.20725441,0.01992395,0.78939830,0.26010524,0.38569317,0.05863652,0.00003826
-5.77788894,1.24099933,0.02078083,0.81145052,0.27537443,0.39770160,0.06057638,0.00003861
-5.77188594,1.27267972,0.02160027,0.83204308,0.29146356,0.40891858,0.06246255,0.00003878
-5.76588294,1.30203730,0.02237062,0.85100086,0.30839585,0.41922859,0.06426771,0.00003878
-5.75987994,1.32885338,0.02308085,0.86817754,0.32618724,0.42853123,0.06596484,0.00003862
-5.75387694,1.35295035,0.02372076,0.88345711,0.34484368,0.43674325,0.06752757,0.00003831
-5.74787394,1.37419314,0.02428136,0.89675520,0.36435856,0.44380036,0.06893073,0.00003784
-5.74187094,1.39249060,0.02475515,0.90802021,0.38471031,0.44965891,0.07015088,0.00003724
-5.73586793,1.40779697,0.02513638,0.91723431,0.40586055,0.45429724,0.07116698,0.00003652
-5.72986493,1.42011308,0.02542134,0.92441407,0.42775253,0.45771676,0.07196102,0.00003570
-5.72386193,1.42948742,0.02560850,0.92961082,0.45031046,0.45994251,0.07251874,0.00003479
-5.71785893,1.43601674,0.02569869,0.93291039,0.47343936,0.46102319,0.07283026,0.00003381
-5.71185593,1.43984602,0.02569514,0.93443234,0.49702589,0.46103058,0.07289061,0.00003279
-5.70585293,1.44116770,0.02560347,0.93432840,0.52093991,0.46005828,0.07270020,0.00003175
-5.69984992,1.44021991,0.02543158,0.93278020,0.54503700,0.45821974,0.07226507,0.00003070
-5.69384692,1.43728361,0.02518946,0.92999604,0.56916165,0.45564560,0.07159700,0.00002968
-5.68784392,1.43267857,0.02488890,0.92620694,0.59315127,0.45248038,0.07071339,0.00002871
-5.68184092,1.42675815,0.02454315,0.92166174,0.61684071,0.44887857,0.06963693,0.00002780
-5.67583792,1.41990296,0.02416650,0.91662157,0.64006710,0.44500032,0.06839508,0.00002699
-5.66983492,1.41251343,0.02377379,0.91135373,0.66267487,0.44100677,0.06701928,0.00002629
-5.66383192,1.40500164,0.02337993,0.90612509,0.68452069,0.43705531,0.06554407,0.00002573
-5.65782891,1.39778242,0.02299935,0.90119538,0.70547791,0.43329489,0.06400604,0.00002533
-5.65182591,1.39126425,0.02264551,0.89681054,0.72544048,0.42986162,0.06244262,0.00002512
-5.64582291,1.38584006,0.02233041,0.89319637,0.74432595,0.42687482,0.06089096,0.00002513
-5.63981991,1.38187853,0.02206416,0.89055288,0.76207735,0.42443379,0.05938669,0.00002536
-5.63381691,1.37971592,0.02185458,0.88904941,0.77866399,0.42261532,0.05796281,0.00002586
-5.62781391,1.37964903,0.02170697,0.88882096,0.79408087,0.42147230,0.05664869,0.00002664
-5.62181091,1.38192951,0.02162388,0.88996581,0.80834700,0.42103319,0.05546919,0.00002773
-5.61580790,1.38675962,0.02160507,0.89254465,0.82150250,0.42130266,0.05444405,0.00002915
-5.60980490,1.39428990,0.02164748,0.89658128,0.83360483,0.42226330,0.05358743,0.00003093
-5.60380190,1.40461862,0.02174546,0.90206493,0.84472435,0.42387823,0.05290775,0.00003310
-5.59779890,1.41779324,0.02189095,0.90895422,0.85493953,0.42609464,0.05240773,0.00003566
-5.59179590,1.43381375,0.02207383,0.91718252,0.86433221,0.42884806,0.05208471,0.00003865
-5.58579290,1.45263779,0.02228239,0.92666471,0.87298324,0.43206703,0.05193119,0.00004209
-5.57978989,1.47418749,0.02250378,0.93730498,0.88096883,0.43567822,0.05193550,0.00004599
-5.57378689,1.49835761,0.02272458,0.94900537,0.88835792,0.43961156,0.05208272,0.00005036
-5.56778389,1.52502479,0.02293131,0.96167483,0.89521088,0.44380515,0.05235563,0.00005522
-5.56178089,1.55405759,0.02311107,0.97523824,0.90157953,0.44820995,0.05273573,0.00006057
-5.55577789,1.58532679,0.02325198,0.98964520,0.90750860,0.45279374,0.05320430,0.00006641
-5.54977489,1.61871567,0.02334377,1.00487799,0.91303857,0.45754447,0.05374339,0.00007274
-5.54377189,1.65412978,0.02337813,1.02095839,0.91820958,0.46247261,0.05433669,0.00007955
-5.53776888,1.69150566,0.02334910,1.03795299,0.92306630,0.46761257,0.05497035,0.00008682
-5.53176588,1.73081824,0.02325327,1.05597664,0.92766309,0.47302307,0.05563356,0.00009454
-5.52576288,1.77208628,0.02308999,1.07519364,0.93206932,0.47878638,0.05631894,0.00010268
-5.51975988,1.81537559,0.02286134,1.09581656,0.93637412,0.48500645,0.05702277,0.00011121
-5.51375688,1.86079961,0.02257204,1.11810245,0.94069020,0.49180609,0.05774497,0.00012010
-5.50775388,1.90851700,0.02222931,1.14234638,0.94515622,0.49932298,0.05848888,0.00012931
-5.50175088,1.95872606,0.02184253,1.16887226,0.94993742,0.50770497,0.05926085,0.00013881
-5.49574787,2.01165588,0.02142287,1.19802115,0.95522405,0.51710444,0.06006965,0.00014855
-5.48974487,2.06755412,0.02098282,1.23013724,0.96122763,0.52767211,0.06092574,0.00015851
-5.48374187,2.12667177,0.02053572,1.26555175,0.96817483,0.53955029,0.06184042,0.00016863
-5.47773887,2.18924496,0.02009517,1.30456543,0.97629916,0.55286593,0.06282497,0.00017889
-5.47173587,2.25547457,0.01967453,1.34742997,0.98583070,0.56772354,0.06388966,0.00018925
-5.46573287,2.32550413,0.01928631,1.39432927,0.99698439,0.58419826,0.06504286,0.00019966
-5.45972986,2.39939712,0.01894175,1.44536106,1.00994716,0.60232942,0.06629019,0.00021010
-5.45372686,2.47711444,0.01865031,1.50051991,1.02486482,0.62211473,0.06763372,0.00022052
-5.44772386,2.55849338,0.01841929,1.55968247,1.04182921,0.64350550,0.06907139,0.00023090
-5.44172086,2.64322936,0.01825359,1.62259564,1.06086651,0.66640307,0.07059648,0.00024119
-5.43571786,2.73086149,0.01815548,1.68886871,1.08192732,0.69065682,0.07219737,0.00025134
-5.42971486,2.82076337,0.01812451,1.75796996,1.10487933,0.71606377,0.07385742,0.00026131
-5.42371186,2.91214005,0.01815756,1.82922855,1.12950306,0.74237025,0.07555510,0.00027104
-5.41770885,3.00403200,0.01824898,1.90184177,1.15549135,0.76927544,0.07726433,0.00028048
-5.41170585,3.09532673,0.01839080,1.97488810,1.18245268,0.79643697,0.07895502,0.00028956
-5.40570285,3.18477809,0.01857306,2.04734581,1.20991865,0.82347843,0.08059379,0.00029820
-5.39969985,3.27103328,0.01878422,2.11811675,1.23735547,0.84999869,0.08214488,0.00030633
-5.39369685,3.35266672,0.01901163,2.18605472,1.26417919,0.87558260,0.08357118,0.00031385
-5.38769385,3.42821994,0.01924200,2.24999749,1.28977415,0.89981294,0.08483538,0.00032067
-5.38169085,3.49624595,0.01946193,2.30880126,1.31351410,0.92228286,0.08590115,0.00032672
-5.37568784,3.55535647,0.01965843,2.36137641,1.33478493,0.94260865,0.08673439,0.00033188
-5.36968484,3.60426997,0.01981940,2.40672290,1.35300835,0.96044201,0.08730439,0.00033609
-5.36368184,3.64185844,0.01993403,2.44396399,1.36766520,0.97548148,0.08758498,0.00033925
-5.35767884,3.66719083,0.01999322,2.47237674,1.37831757,0.98748242,0.08755552,0.00034131
-5.35167584,3.67957103,0.01998986,2.49141803,1.38462861,0.99626511,0.08720171,0.00034219
-5.34567284,3.67856873,0.01991903,2.50074485,1.38637912,1.00172065,0.08651629,0.00034188
-5.33966983,3.66404147,0.01977813,2.50022810,1.38348010,1.00381438,0.08549942,0.00034033
-5.33366683,3.63614709,0.01956690,2.48995909,1.37598075,1.00258659,0.08415888,0.00033755
-5.32766383,3.59534563,0.01928734,2.47024868,1.36407137,0.99815071,0.08251000,0.00033357
-5.32166083,3.54239081,0.01894361,2.44161893,1.34808105,0.99068893,0.08057534,0.00032842
-5.31565783,3.47831133,0.01854173,2.40478775,1.32847019,0.98044554,0.07838414,0.00032217
-5.30965483,3.40438276,0.01808940,2.36064725,1.30581810,0.96771835,0.07597155,0.00031490
-5.30365183,3.32209138,0.01759561,2.31023659,1.28080616,0.95284858,0.07337766,0.00030673
-5.29764882,3.23309131,0.01707030,2.25471071,1.25419717,0.93620969,0.07064639,0.00029776
-5.29164582,3.13915690,0.01652404,2.19530593,1.22681174,0.91819561,0.06782429,0.00028814
-5.28564282,3.04213206,0.01596763,2.13330408,1.19950257,0.89920891,0.06495919,0.00027801
-5.27963982,2.94387866,0.01541177,2.06999620,1.17312757,0.87964933,0.06209895,0.00026753
-5.27363682,2.84622578,0.01486675,2.00664732,1.14852287,0.85990304,0.05929017,0.00025684
-5.26763382,2.75092140,0.01434217,1.94446337,1.12647660,0.84033306,0.05657695,0.00024611
-5.26163082,2.65958839,0.01384669,1.88456128,1.10770434,0.82127096,0.05399980,0.00023548
-5.25562781,2.57368564,0.01338784,1.82794305,1.09282715,0.80301023,0.05159469,0.00022510
-5.24962481,2.49447568,0.01297188,1.77547441,1.08235267,0.78580115,0.04939227,0.00021509
-5.24362181,2.42299922,0.01260371,1.72786856,1.07666005,0.76984744,0.04741721,0.00020558
-5.23761881,2.36005713,0.01228679,1.68567501,1.07598902,0.75530449,0.04568784,0.00019666
-5.23161581,2.30619989,0.01202314,1.64927370,1.08043327,0.74227906,0.04421593,0.00018842
-5.22561281,2.26172436,0.01181335,1.61887412,1.08993848,0.73083047,0.04300667,0.00018093
-5.21960980,2.22667766,0.01165667,1.59451910,1.10430463,0.72097287,0.04205885,0.00017422
-5.21360680,2.20086730,0.01155106,1.57609291,1.12319265,0.71267853,0.04136519,0.00016833
-5.20760380,2.18387716,0.01149329,1.56333298,1.14613498,0.70588197,0.04091286,0.00016326
-5.20160080,2.17508827,0.01147912,1.55584477,1.17254954,0.70048451,0.04068406,0.00015900
-5.19559780,2.17370365,0.01150340,1.55311894,1.20175668,0.69635933,0.04065673,0.00015551
-5.18959480,2.17877613,0.01156021,1.55455038,1.23299842,0.69335654,0.04080533,0.00015277
-5.18359180,2.18923825,0.01164306,1.55945812,1.26545932,0.69130827,0.04110164,0.00015070
-5.17758879,2.20393331,0.01174504,1.56710574,1.29828829,0.69003362,0.04151558,0.00014924
-5.17158579,2.22164659,0.01185898,1.57672153,1.33062065,0.68934316,0.04201599,0.00014832
-5.16558279,2.24113593,0.01197761,1.58751783,1.36159977,0.68904317,0.04257143,0.00014784
-5.15957979,2.26116097,0.01209372,1.59870925,1.39039764,0.68893925,0.04315083,0.00014772
-5.15357679,2.28051031,0.01220033,1.60952924,1.41623384,0.68883950,0.04372416,0.00014788
-5.14757379,2.29802612,0.01229081,1.61924483,1.43839248,0.68855713,0.04426301,0.00014820
-5.14157079,2.31262585,0.01235900,1.62716935,1.45623664,0.68791264,0.04474098,0.00014862
-5.13556778,2.32332068,0.01239936,1.63267312,1.46922026,0.68673552,0.04513414,0.00014903
-5.12956478,2.32923075,0.01240703,1.63519204,1.47689708,0.68486568,0.04542130,0.00014935
-5.12356178,2.32959705,0.01237792,1.63423435,1.47892687,0.68215462,0.04558423,0.00014952
-5.11755878,2.32379023,0.01230878,1.62938552,1.47507885,0.67846651,0.04560784,0.00014945
-5.11155578,2.31131635,0.01219724,1.62031174,1.46523254,0.67367929,0.04548022,0.00014910
-5.10555278,2.29182012,0.01204182,1.60676205,1.44937620,0.66768584,0.04519273,0.00014839
-5.09954977,2.26508569,0.01184195,1.58856940,1.42760327,0.66039536,0.04473996,0.00014730
-5.09354677,2.23103548,0.01159796,1.56565097,1.40010699,0.65173504,0.04411966,0.00014578
-5.08754377,2.18972731,0.01131102,1.53800773,1.36717355,0.64165191,0.04333273,0.00014381
-5.08154077,2.14135014,0.01098313,1.50572357,1.32917424,0.63011498,0.04238302,0.00014138
-5.07553777,2.08621859,0.01061706,1.46896392,1.28655667,0.61711755,0.04127724,0.00013849
-5.06953477,2.02476654,0.01021622,1.42797394,1.23983549,0.60267956,0.04002481,0.00013513
-5.06353177,1.95753970,0.00978465,1.38307622,1.18958286,0.58684987,0.03863761,0.00013132
-5.05752876,1.88518754,0.00932688,1.33466796,1.13641878,0.56970836,0.03712983,0.00012708
-5.05152576,1.80845427,0.00884787,1.28321740,1.08100151,0.55136759,0.03551768,0.00012246
-5.04552276,1.72816911,0.00835285,1.22925949,1.02401830,0.53197386,0.03381917,0.00011749
-5.03951976,1.64523564,0.00784728,1.17339061,0.96617624,0.51170755,0.03205378,0.00011221
-5.03351676,1.56062032,0.00733672,1.11626224,0.90819374,0.49078259,0.03024219,0.00010669
-5.02751376,1.47534018,0.00682672,1.05857352,0.85079223,0.46944484,0.02840598,0.00010098
-5.02151076,1.39044959,0.00632274,1.00106266,0.79468847,0.44796948,0.02656724,0.00009514
-5.01550775,1.30702619,0.00583008,0.94449718,0.74058715,0.42665718,0.02474832,0.00008925
-5.00950475,1.22615610,0.00535378,0.88966301,0.68917405,0.40582924,0.02297147,0.00008336
-5.00350175,1.14891850,0.00489859,0.83735266,0.64110942,0.38582161,0.02125855,0.00007755
-4.99749875,1.07636957,0.00446887,0.78835242,0.59702169,0.36697802,0.01963075,0.00007189
-4.99149575,1.00952618,0.00406860,0.74342888,0.55750139,0.34964228,0.01810830,0.00006644
-4.98549275,0.94934919,0.00370133,0.70331487,0.52309507,0.33414991,0.01671027,0.00006126
-4.97948974,0.89672679,0.00337015,0.66869511,0.49429921,0.32081939,0.01545430,0.00005640
-4.97348674,0.85245796,0.00307772,0.64019165,0.47155394,0.30994321,0.01435648,0.00005193
-4.96748374,0.81723613,0.00282620,0.61834957,0.45523660,0.30177892,0.01343111,0.00004788
-4.96148074,0.79163353,0.00261733,0.60362291,0.44565484,0.29654055,0.01269057,0.00004429
-4.95547774,0.77608625,0.00245236,0.59636138,0.44303958,0.29439054,0.01214518,0.00004120
-4.94947474,0.77088037,0.00233209,0.59679796,0.44753760,0.29543254,0.01180302,0.00003862
-4.94347174,0.77613956,0.00225688,0.60503788,0.45920409,0.29970530,0.01166980,0.00003658
-4.93746873,0.79181454,0.00222661,0.62104927,0.47799532,0.30717794,0.01174869,0.00003507
-4.93146573,0.81767476,0.00224070,0.64465589,0.50376167,0.31774674,0.01204017,0.00003411
-4.92546273,0.85330293,0.00229806,0.67553242,0.53624162,0.33123387,0.01254184,0.00003367
-4.91945973,0.89809276,0.00239713,0.71320263,0.57505697,0.34738798,0.01324826,0.00003373
-4.91345673,0.95125060,0.00253581,0.75704096,0.61970988,0.36588701,0.01415083,0.00003429
-4.90745373,1.01180137,0.00271147,0.80627778,0.66958231,0.38634310,0.01523763,0.00003529
-4.90145073,1.07859918,0.00292092,0.86000862,0.72393830,0.40830976,0.01649337,0.00003669
-4.89544772,1.15034291,0.00316043,0.91720755,0.78192963,0.43129115,0.01789935,0.00003846
-4.88944472,1.22559703,0.00342572,0.97674481,0.84260509,0.45475324,0.01943355,0.00004053
-4.88344172,1.30281733,0.00371198,1.03740834,0.90492371,0.47813676,0.02107078,0.00004285
-4.87743872,1.38038148,0.00401391,1.09792911,0.96777193,0.50087139,0.02278292,0.00004535
-4.87143572,1.45662372,0.00432582,1.15700957,1.02998449,0.52239094,0.02453935,0.00004796
-4.86543272,1.52987288,0.00464164,1.21335455,1.09036878,0.54214895,0.02630741,0.00005062
-4.85942971,1.59849276,0.00495509,1.26570367,1.14773191,0.55963408,0.02805305,0.00005326
-4.85342671,1.66092353,0.00525976,1.31286424,1.20090985,0.57438497,0.02974155,0.00005581
-4.84742371,1.71572275,0.00554929,1.35374350,1.24879754,0.58600370,0.03133828,0.00005820
-4.84142071,1.76160454,0.00581748,1.38737899,1.29037889,0.59416760,0.03280966,0.00006036
-4.83541771,1.79747542,0.00605847,1.41296590,1.32475563,0.59863877,0.03412397,0.00006225
-4.82941471,1.82246529,0.00626690,1.42988020,1.35117355,0.59927099,0.03525228,0.00006382
-4.82341171,1.83595238,0.00643805,1.43769684,1.36904525,0.59601380,0.03616932,0.00006501
-4.81740870,1.83758104,0.00656801,1.43620193,1.37796831,0.58891356,0.03685418,0.00006580
-4.81140570,1.82727166,0.00665374,1.42539875,1.37773789,0.57811150,0.03729102,0.00006617
-4.80540270,1.80522229,0.00669324,1.40550700,1.36835349,0.56383893,0.03746956,0.00006610
-4.79939970,1.77190187,0.00668554,1.37695574,1.35001919,0.54640986,0.03738537,0.00006560
-4.79339670,1.72803553,0.00663078,1.34037001,1.32313764,0.52621141,0.03704004,0.00006466
-4.78739370,1.67458242,0.00653018,1.29655201,1.28829792,0.50369238,0.03644114,0.00006332
-4.78139070,1.61270732,0.00638599,1.24645758,1.24625774,0.47935067,0.03560195,0.00006160
-4.77538769,1.54374702,0.00620144,1.19116891,1.19792102,0.45371988,0.03454107,0.00005954
-4.76938469,1.46917301,0.00598064,1.13186485,1.14431159,0.42735582,0.03328181,0.00005719
-4.76338169,1.39055200,0.00572843,1.06978969,1.08654421,0.40082317,0.03185155,0.00005460
-4.75737869,1.30950568,0.00545025,1.00622184,1.02579423,0.37468301,0.03028094,0.00005184
-4.75137569,1.22767114,0.00515199,0.94244331,0.96326680,0.34948120,0.02860308,0.00004895
-4.74537269,1.14666336,0.00483981,0.87971090,0.90016708,0.32573819,0.02685267,0.00004600
-4.73936968,1.06804064,0.00452004,0.81923002,0.83767224,0.30394015,0.02506527,0.00004307
-4.73336668,0.99327389,0.00419897,0.76213150,0.77690606,0.28453151,0.02327656,0.00004020
-4.72736368,0.92372029,0.00388278,0.70945187,0.71891701,0.26790890,0.02152173,0.00003747
-4.72136068,0.86060160,0.00357738,0.66211715,0.66465994,0.25441634,0.01983500,0.00003492
-4.71535768,0.80498707,0.00328839,0.62093013,0.61498177,0.24434144,0.01824926,0.00003261
-4.70935468,0.75778094,0.00302099,0.58656100,0.57061111,0.23791248,0.01679593,0.00003060
-4.70335168,0.71971393,0.00277997,0.55954093,0.53215163,0.23529622,0.01550484,0.00002891
-4.69734867,0.69133849,0.00256965,0.54025836,0.50007890,0.23659609,0.01440437,0.00002760
-4.69134567,0.67302717,0.00239390,0.52895751,0.47474025,0.24185090,0.01352160,0.00002668
-4.68534267,0.66497370,0.00225616,0.52573885,0.45635718,0.25103373,0.01288263,0.00002619
-4.67933967,0.66719629,0.00215946,0.53056118,0.44502991,0.26405135,0.01251285,0.00002613
-4.67333667,0.67954278,0.00210643,0.54324525,0.44074343,0.28074388,0.01243727,0.00002653
-4.66733367,0.70169754,0.00209933,0.56347867,0.44337489,0.30088520,0.01268085,0.00002739
-4.66133067,0.73318984,0.00214012,0.59082222,0.45270181,0.32418407,0.01326869,0.00002870
-4.65532766,0.77340382,0.00223041,0.62471762,0.46841093,0.35028634,0.01422614,0.00003046
-4.64932466,0.82159004,0.00237149,0.66449691,0.49010755,0.37877842,0.01557878,0.00003264
-4.64332166,0.87687885,0.00256431,0.70939360,0.51732524,0.40919224,0.01735219,0.00003524
-4.63731866,0.93829563,0.00280947,0.75855576,0.54953597,0.44101190,0.01957154,0.00003822
-4.63131566,1.00477809,0.00310715,0.81106116,0.58616051,0.47368213,0.02226101,0.00004155
-4.62531266,1.07519563,0.00345710,0.86593452,0.62657935,0.50661847,0.02544293,0.00004519
-4.61930965,1.14837073,0.00385852,0.92216667,0.67014394,0.53921917,0.02913683,0.00004910
-4.61330665,1.22310212,0.00431001,0.97873551,0.71618841,0.57087852,0.03335819,0.00005323
-4.60730365,1.29818939,0.00480952,1.03462833,0.76404156,0.60100130,0.03811723,0.00005754
-4.60130065,1.37245850,0.00535427,1.08886494,0.81303915,0.62901787,0.04341748,0.00006197
-4.59529765,1.44478758,0.00594064,1.14052100,0.86253619,0.65439943,0.04925440,0.00006647
-4.58929465,1.51413220,0.00656421,1.18875076,0.91191898,0.67667280,0.05561406,0.00007099
-4.58329165,1.57954927,0.00721966,1.23280838,0.96061679,0.69543415,0.06247197,0.00007548
-4.57728864,1.64021871,0.00790081,1.27206709,1.00811257,0.71036102,0.06979204,0.00007989
-4.57128564,1.69546200,0.00860065,1.30603526,1.05395257,0.72122216,0.07752597,0.00008420
-4.56528264,1.74475695,0.00931137,1.33436867,1.09775446,0.72788465,0.08561287,0.00008835
-4.55927964,1.78774782,0.01002449,1.35687863,1.13921357,0.73031791,0.09397936,0.00009234
-4.55327664,1.82425065,0.01073098,1.37353519,1.17810715,0.72859450,0.10254018,0.00009613
-4.54727364,1.85425323,0.01142141,1.38446550,1.21429636,0.72288755,0.11119918,0.00009971
-4.54127064,1.87790989,0.01208617,1.38994734,1.24772587,0.71346485,0.11985091,0.00010309
-4.53526763,1.89553132,0.01271569,1.39039783,1.27842128,0.70068003,0.12838260,0.00010628
-4.52926463,1.90756972,0.01330062,1.38635814,1.30648427,0.68496108,0.13667657,0.00010928
-4.52326163,1.91460009,0.01383217,1.37847455,1.33208575,0.66679673,0.14461303,0.00011211
-4.51725863,1.91729850,0.01430227,1.36747686,1.35545752,0.64672135,0.15207304,0.00011481
-4.51125563,1.91641811,0.01470388,1.35415507,1.37688252,0.62529899,0.15894164,0.00011740
-4.50525263,1.91276429,0.01503116,1.33933515,1.39668443,0.60310721,0.16511106,0.00011991
-4.49924962,1.90716949,0.01527969,1.32385519,1.41521688,0.58072140,0.17048361,0.00012237
-4.49324662,1.90046929,0.01544663,1.30854255,1.43285293,0.55870012,0.17497457,0.00012481
-4.48724362,1.89348018,0.01553081,1.29419311,1.44997505,0.53757204,0.17851449,0.00012726
-4.48124062,1.88698001,0.01553283,1.28155307,1.46696627,0.51782480,0.18105115,0.00012973
-4.47523762,1.88169167,0.01545501,1.27130401,1.48420248,0.49989612,0.18255094,0.00013224
-4.46923462,1.87827022,0.01530141,1.26405137,1.50204634,0.48416723,0.18299961,0.00013479
-4.46323162,1.87729373,0.01507768,1.26031641,1.52084262,0.47095868,0.18240244,0.00013739
-4.45722861,1.87925769,0.01479093,1.26053158,1.54091502,0.46052837,0.18078379,0.00014002
-4.45122561,1.88457250,0.01444953,1.26503904,1.56256425,0.45307151,0.17818601,0.00014267
-4.44522261,1.89356386,0.01406287,1.27409160,1.58606693,0.44872235,0.17466797,0.00014531
-4.43921961,1.90647508,0.01364108,1.28785575,1.61167502,0.44755711,0.17030300,0.00014793
-4.43321661,1.92347085,0.01319478,1.30641595,1.63961525,0.44959787,0.16517663,0.00015048
-4.42721361,1.94464163,0.01273479,1.32977963,1.67008814,0.45481689,0.15938404,0.00015295
-4.42121061,1.97000797,0.01227180,1.35788211,1.70326604,0.46314113,0.15302739,0.00015530
-4.41520760,1.99952423,0.01181616,1.39059113,1.73929005,0.47445656,0.14621324,0.00015750
-4.40920460,2.03308120,0.01137761,1.42771044,1.77826544,0.48861205,0.13904996,0.00015953
-4.40320160,2.07050746,0.01096505,1.46898229,1.82025563,0.50542272,0.13164533,0.00016137
-4.39719860,2.11156939,0.01058643,1.51408890,1.86527480,0.52467277,0.12410450,0.00016300
-4.39119560,2.15597005,0.01024856,1.56265290,1.91327950,0.54611760,0.11652811,0.00016440
-4.38519260,2.20334739,0.00995709,1.61423730,1.96415980,0.56948569,0.10901078,0.00016559
-4.37918959,2.25327226,0.00971645,1.66834533,2.01773063,0.59448016,0.10163999,0.00016654
-4.37318659,2.30524704,0.00952987,1.72442086,2.07372407,0.62078036,0.09449518,0.00016728
-4.36718359,2.35870559,0.00939945,1.78184997,2.13178347,0.64804384,0.08764727,0.00016780
-4.36118059,2.41301525,0.00932627,1.83996439,2.19146023,0.67590882,0.08115835,0.00016813
-4.35517759,2.46748170,0.00931046,1.89804725,2.25221395,0.70399749,0.07508167,0.00016826
-4.34917459,2.52135695,0.00935138,1.95534172,2.31341655,0.73192034,0.06946176,0.00016822
-4.34317159,2.57385099,0.00944775,2.01106252,2.37436078,0.75928150,0.06433474,0.00016802
-4.33716858,2.62414699,0.00959782,2.06441058,2.43427312,0.78568531,0.05972869,0.00016768
-4.33116558,2.67141983,0.00979945,2.11459039,2.49233101,0.81074383,0.05566405,0.00016719
-4.32516258,2.71485740,0.01005029,2.16082963,2.54768389,0.83408525,0.05215405,0.00016658
-4.31915958,2.75368389,0.01034782,2.20240030,2.59947716,0.85536281,0.04920512,0.00016585
-4.31315658,2.78718395,0.01068942,2.23864051,2.64687832,0.87426400,0.04681723,0.00016501
-4.30715358,2.81472652,0.01107238,2.26897581,2.68910371,0.89051945,0.04498421,0.00016406
