energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-6.00000000,2.51462793,1.95761352,0.51629768,0.00314644,0.05167054,0.83407432,0.21158448,0.02570927,1.66374647
-5.99399700,2.54669330,1.99248331,0.52459045,0.00322392,0.04897084,0.83413437,0.21650140,0.02631498,1.69233537
-5.98799400,2.58187585,2.02863591,0.53351851,0.00330109,0.04662567,0.83571263,0.22150645,0.02694435,1.72235753
-5.98199100,2.61828229,2.06453802,0.54268427,0.00337428,0.04460251,0.83823148,0.22643519,0.02758006,1.75253644
-5.97598799,2.65399239,2.09863889,0.55167886,0.00344005,0.04286527,0.84109059,0.23112372,0.02820550,1.78158512
-5.96998499,2.68713184,2.12942780,0.56009686,0.00349531,0.04137593,0.84369122,0.23541485,0.02880553,1.80825439
-5.96398199,2.71594214,2.15548958,0.56755070,0.00353737,0.04009603,0.84545965,0.23916400,0.02936705,1.83137900
-5.95797899,2.73884438,2.17555586,0.57368415,0.00356403,0.03898818,0.84586886,0.24224450,0.02987955,1.84991991
-5.95197599,2.75449419,2.18854978,0.57818447,0.00357363,0.03801718,0.84445761,0.24455212,0.03033547,1.86300052
-5.94597299,2.76182577,2.19362244,0.58079247,0.00356503,0.03715109,0.84084607,0.24600851,0.03073041,1.86993575
-5.93996998,2.76008311,2.19017952,0.58131036,0.00353771,0.03636194,0.83474756,0.24656362,0.03106325,1.87025247
-5.93396698,2.74883726,2.17789720,0.57960692,0.00349171,0.03562620,0.82597588,0.24619672,0.03133603,1.86370069
-5.92796398,2.72798939,2.15672684,0.57561990,0.00342760,0.03492507,0.81444833,0.24491626,0.03155367,1.85025511
-5.92196098,2.69775966,2.12688850,0.56935563,0.00334648,0.03424437,0.80018414,0.24275842,0.03172356,1.83010732
-5.91595798,2.65866308,2.08885399,0.56088591,0.00324991,0.03357438,0.78329894,0.23978450,0.03185504,1.80364903
-5.90995498,2.61147373,2.04332037,0.55034240,0.00313982,0.03290933,0.76399539,0.23607731,0.03195869,1.77144769
-5.90395198,2.55717947,1.99117558,0.53790891,0.00301848,0.03224688,0.74255087,0.23173680,0.03204567,1.73421554
-5.89794897,2.49692975,1.93345791,0.52381196,0.00288838,0.03158739,0.71930274,0.22687501,0.03212693,1.69277403
-5.89194597,2.43197910,1.87131143,0.50831012,0.00275215,0.03093317,0.69463203,0.22161084,0.03221247,1.64801534
-5.88594297,2.36362930,1.80593954,0.49168271,0.00261248,0.03028773,0.66894646,0.21606462,0.03231065,1.60086294
-5.87993997,2.29317306,1.73855875,0.47421838,0.00247203,0.02965505,0.64266357,0.21035304,0.03242762,1.55223313
-5.87393697,2.22184178,1.67035491,0.45620406,0.00233337,0.02903894,0.61619460,0.20458445,0.03256679,1.50299930
-5.86793397,2.15075978,1.60244348,0.43791489,0.00219887,0.02844248,0.58993004,0.19885487,0.03272853,1.45396059
-5.86193097,2.08090681,1.53583556,0.41960535,0.00207067,0.02786759,0.56422717,0.19324480,0.03291001,1.40581599
-5.85592796,2.01309017,1.47141074,0.40150217,0.00195062,0.02731480,0.53940006,0.18781706,0.03310520,1.35914502
-5.84992496,1.94792723,1.40989752,0.38379894,0.00184022,0.02678308,0.51571240,0.18261554,0.03330508,1.31439544
-5.84392196,1.88583854,1.35186161,0.36665278,0.00174063,0.02626990,0.49337300,0.17766507,0.03349797,1.27187801
-5.83791896,1.82705098,1.29770205,0.35018293,0.00165262,0.02577137,0.47253418,0.17297215,0.03367008,1.23176824
-5.83191596,1.77161015,1.24765459,0.33447123,0.00157660,0.02528251,0.45329261,0.16852669,0.03380610,1.19411432
-5.82591296,1.71940063,1.20180153,0.31956420,0.00151260,0.02479762,0.43569246,0.16430427,0.03388990,1.15885047
-5.81990995,1.67017229,1.16008705,0.30547654,0.00146030,0.02431065,0.41973033,0.16026915,0.03390534,1.12581455
-5.81390695,1.62357088,1.12233658,0.29219569,0.00141907,0.02381566,0.40536157,0.15637750,0.03383695,1.09476856
-5.80790395,1.57917074,1.08827898,0.27968710,0.00138799,0.02330724,0.39250757,0.15258080,0.03367075,1.06542085
-5.80190095,1.53650788,1.05757020,0.26789987,0.00136590,0.02278085,0.38106331,0.14882925,0.03339484,1.03744856
-5.79589795,1.49511132,1.02981695,0.25677233,0.00135148,0.02223318,0.37090506,0.14507490,0.03299996,1.01051917
-5.78989495,1.45453138,1.00459934,0.24623738,0.00134322,0.02166234,0.36189750,0.14127443,0.03247999,0.98431006
-5.78389195,1.41436352,0.98149149,0.23622726,0.00133956,0.02106802,0.35390014,0.13739144,0.03183211,0.95852517
-5.77788894,1.37426686,0.96007927,0.22667752,0.00133890,0.02045148,0.34677285,0.13339808,0.03105705,0.93290825
-5.77188594,1.33397689,0.93997477,0.21753014,0.00133966,0.01981549,0.34038009,0.12927620,0.03015896,0.90725223
-5.76588294,1.29331238,0.92082708,0.20873567,0.00134031,0.01916418,0.33459410,0.12501771,0.02914529,0.88140473
-5.75987994,1.25217654,0.90232957,0.20025447,0.00133945,0.01850274,0.32929692,0.12062448,0.02802645,0.85526971
-5.75387694,1.21055321,0.88422366,0.19205700,0.00133581,0.01783718,0.32438128,0.11610762,0.02681541,0.82880581
-5.74787394,1.16849879,0.86629961,0.18412349,0.00132832,0.01717391,0.31975069,0.11148638,0.02552717,0.80202175
-5.74187094,1.12613107,0.84839478,0.17644282,0.00131609,0.01651943,0.31531884,0.10678672,0.02417821,0.77496955
-5.73586793,1.08361583,0.83038991,0.16901118,0.00129847,0.01587996,0.31100851,0.10203959,0.02278588,0.74773622
-5.72986493,1.04115257,0.81220427,0.16183032,0.00127502,0.01526113,0.30675024,0.09727925,0.02136785,0.72043469
-5.72386193,0.99896030,0.79378996,0.15490585,0.00124554,0.01466769,0.30248109,0.09254152,0.01994156,0.69319467
-5.71785893,0.95726439,0.77512634,0.14824557,0.00121004,0.01410337,0.29814341,0.08786216,0.01852369,0.66615414
-5.71185593,0.91628516,0.75621475,0.14185810,0.00116873,0.01357068,0.29368410,0.08327551,0.01712975,0.63945176
-5.70585293,0.87622892,0.73707407,0.13575178,0.00112203,0.01307095,0.28905419,0.07881330,0.01577377,0.61322092
-5.69984992,0.83728160,0.71773727,0.12993399,0.00107049,0.01260430,0.28420891,0.07450384,0.01446802,0.58758528
-5.69384692,0.79960529,0.69824909,0.12441093,0.00101479,0.01216980,0.27910826,0.07037150,0.01322290,0.56265624
-5.68784392,0.76333733,0.67866487,0.11918779,0.00095573,0.01176565,0.27371794,0.06643647,0.01204686,0.53853192
-5.68184092,0.72859185,0.65905015,0.11426924,0.00089416,0.01138937,0.26801059,0.06271476,0.01094648,0.51529780
-5.67583792,0.69546325,0.63948112,0.10966025,0.00083094,0.01103815,0.26196722,0.05921855,0.00992651,0.49302843
-5.66983492,0.66403100,0.62004529,0.10536713,0.00076698,0.01070903,0.25557869,0.05595657,0.00899010,0.47179009
-5.66383192,0.63436522,0.60084222,0.10139865,0.00070311,0.01039927,0.24884697,0.05293466,0.00813899,0.45164384
-5.65782891,0.60653242,0.58198387,0.09776709,0.00064014,0.01010660,0.24178618,0.05015639,0.00737377,0.43264868
-5.65182591,0.58060073,0.56359429,0.09448928,0.00057881,0.00982941,0.23442318,0.04762362,0.00669412,0.41486426
-5.64582291,0.55664426,0.54580830,0.09158732,0.00051974,0.00956700,0.22679762,0.04533704,0.00609909,0.39835310
-5.63981991,0.53474602,0.52876915,0.08908914,0.00046349,0.00931968,0.21896139,0.04329659,0.00558736,0.38318178
-5.63381691,0.51499932,0.51262496,0.08702856,0.00041050,0.00908888,0.21097746,0.04150175,0.00515740,0.36942117
-5.62781391,0.49750732,0.49752398,0.08544513,0.00036108,0.00887714,0.20291810,0.03995168,0.00480774,0.35714545
-5.62181091,0.48238090,0.48360894,0.08438347,0.00031549,0.00868807,0.19486253,0.03864521,0.00453707,0.34643012
-5.61580790,0.46973495,0.47101066,0.08389229,0.00027384,0.00852628,0.18689422,0.03758072,0.00434434,0.33734899
-5.60980490,0.45968332,0.45984133,0.08402299,0.00023618,0.00839722,0.17909783,0.03675587,0.00422886,0.32997054
-5.60380190,0.45233277,0.45018785,0.08482805,0.00020248,0.00830700,0.17155602,0.03616730,0.00419024,0.32435363
-5.59779890,0.44777649,0.44210561,0.08635913,0.00017264,0.00826216,0.16434636,0.03581025,0.00422844,0.32054321
-5.59179590,0.44608739,0.43561339,0.08866497,0.00014652,0.00826947,0.15753841,0.03567818,0.00434361,0.31856613
-5.58579290,0.44731189,0.43068952,0.09178928,0.00012391,0.00833568,0.15119122,0.03576250,0.00453605,0.31842738
-5.57978989,0.45146444,0.42726983,0.09576855,0.00010461,0.00846731,0.14535136,0.03605227,0.00480598,0.32010726
-5.57378689,0.45852330,0.42524766,0.10063002,0.00008840,0.00867042,0.14005159,0.03653411,0.00515345,0.32355942
-5.56778389,0.46842774,0.42447599,0.10638980,0.00007505,0.00895040,0.13531027,0.03719222,0.00557809,0.32871030
-5.56178089,0.48107707,0.42477182,0.11305120,0.00006435,0.00931187,0.13113154,0.03800850,0.00607895,0.33545978
-5.55577789,0.49633140,0.42592262,0.12060343,0.00005611,0.00975853,0.12750616,0.03896289,0.00665429,0.34368328
-5.54977489,0.51401437,0.42769462,0.12902074,0.00005016,0.01029305,0.12441316,0.04003381,0.00730139,0.35323516
-5.54377189,0.53391760,0.42984266,0.13826195,0.00004637,0.01091710,0.12182203,0.04119876,0.00801641,0.36395334
-5.53776888,0.55580674,0.43212099,0.14827050,0.00004467,0.01163131,0.11969530,0.04243504,0.00879426,0.37566491
-5.53176588,0.57942895,0.43429462,0.15897513,0.00004501,0.01243533,0.11799158,0.04372042,0.00962847,0.38819249
-5.52576288,0.60452128,0.43615052,0.17029100,0.00004744,0.01332791,0.11666861,0.04503401,0.01051122,0.40136103
-5.51975988,0.63081978,0.43750821,0.18212143,0.00005202,0.01430700,0.11568632,0.04635701,0.01143330,0.41500473
-5.51375688,0.65806874,0.43822893,0.19436019,0.00005892,0.01536994,0.11500970,0.04767338,0.01238422,0.42897367
-5.50775388,0.68602977,0.43822316,0.20689420,0.00006836,0.01651351,0.11461123,0.04897052,0.01335235,0.44313990
-5.50175088,0.71449011,0.43745576,0.21960672,0.00008064,0.01773417,0.11447287,0.05023969,0.01432510,0.45740252
-5.49574787,0.74326982,0.43594867,0.23238078,0.00009614,0.01902812,0.11458732,0.05147634,0.01528923,0.47169164
-5.48974487,0.77222754,0.43378074,0.24510277,0.00011531,0.02039146,0.11495865,0.05268022,0.01623112,0.48597082
-5.48374187,0.80126423,0.43108482,0.25766610,0.00013870,0.02182026,0.11560218,0.05385524,0.01713713,0.50023782
-5.47773887,0.83032485,0.42804202,0.26997467,0.00016694,0.02331057,0.11654348,0.05500922,0.01799400,0.51452368
-5.47173587,0.85939766,0.42487358,0.28194603,0.00020071,0.02485839,0.11781682,0.05615330,0.01878921,0.52888991
-5.46573287,0.88851103,0.42183050,0.29351400,0.00024079,0.02645964,0.11946285,0.05730121,0.01951140,0.54342395
-5.45972986,0.91772780,0.41918151,0.30463066,0.00028801,0.02810995,0.12152578,0.05846842,0.02015066,0.55823300
-5.45372686,0.94713742,0.41719997,0.31526753,0.00034325,0.02980452,0.12405014,0.05967107,0.02069891,0.57343648
-5.44772386,0.97684588,0.41615021,0.32541575,0.00040741,0.03153780,0.12707736,0.06092486,0.02115012,0.58915729
-5.44172086,1.00696414,0.41627404,0.33508533,0.00048142,0.03330326,0.13064214,0.06224390,0.02150047,0.60551236
-5.43571786,1.03759529,0.41777809,0.34430337,0.00056616,0.03509306,0.13476911,0.06363957,0.02174845,0.62260293
-5.42971486,1.06882119,0.42082249,0.35311129,0.00066247,0.03689772,0.13946967,0.06511943,0.02189489,0.64050489
-5.42371186,1.10068933,0.42551165,0.36156120,0.00077109,0.03870591,0.14473931,0.06668631,0.02194284,0.65925982
-5.41770885,1.13320043,0.43188734,0.36971159,0.00089265,0.04050412,0.15055565,0.06833757,0.02189736,0.67886719
-5.41170585,1.16629787,0.43992475,0.37762247,0.00102759,0.04227663,0.15687715,0.07006458,0.02176533,0.69927813
-5.40570285,1.19985931,0.44953148,0.38535030,0.00117614,0.04400541,0.16364275,0.07185247,0.02155506,0.72039134
-5.39969985,1.23369150,0.46054977,0.39294301,0.00133828,0.04567022,0.17077240,0.07368023,0.02127593,0.74205134
-5.39369685,1.26752853,0.47276181,0.40043526,0.00151368,0.04724885,0.17816860,0.07552105,0.02093801,0.76404942
-5.38769385,1.30103411,0.48589798,0.40784444,0.00170169,0.04871751,0.18571881,0.07734307,0.02055158,0.78612740
-5.38169085,1.33380796,0.49964771,0.41516748,0.00190131,0.05005131,0.19329877,0.07911029,0.02012677,0.80798416
-5.37568784,1.36539625,0.51367249,0.42237890,0.00211116,0.05122495,0.20077653,0.08078392,0.01967316,0.82928485
-5.36968484,1.39530588,0.52762050,0.42943002,0.00232949,0.05221346,0.20801710,0.08232376,0.01919946,0.84967247
-5.36368184,1.42302213,0.54114212,0.43624967,0.00255418,0.05299303,0.21488748,0.08368988,0.01871323,0.86878127
-5.35767884,1.44802881,0.55390580,0.44274626,0.00278277,0.05354188,0.22126186,0.08484427,0.01822071,0.88625165
-5.35167584,1.46983017,0.56561334,0.44881113,0.00301249,0.05384116,0.22702678,0.08575258,0.01772667,0.90174558
-5.34567284,1.48797337,0.57601409,0.45432322,0.00324031,0.05387570,0.23208601,0.08638568,0.01723443,0.91496208
-5.33966983,1.50207051,0.58491717,0.45915453,0.00346305,0.05363483,0.23636480,0.08672114,0.01674585,0.92565177
-5.33366683,1.51181889,0.59220128,0.46317640,0.00367739,0.05311286,0.23981349,0.08674443,0.01626151,0.93362989
-5.32766383,1.51701844,0.59782145,0.46626598,0.00388001,0.05230957,0.24241004,0.08644977,0.01578083,0.93878694
-5.32166083,1.51758538,0.60181245,0.46831280,0.00406768,0.05123040,0.24416155,0.08584074,0.01530234,0.94109635
-5.31565783,1.51356095,0.60428852,0.46922483,0.00423735,0.04988646,0.24510450,0.08493032,0.01482389,0.94061868
-5.30965483,1.50511495,0.60543945,0.46893381,0.00438624,0.04829432,0.24530369,0.08374072,0.01434298,0.93750200
-5.30365183,1.49254331,0.60552294,0.46739953,0.00451193,0.04647558,0.24484998,0.08230262,0.01385696,0.93197826
-5.29764882,1.47625990,0.60485369,0.46461271,0.00461247,0.04445625,0.24385679,0.08065413,0.01336335,0.92435569
-5.29164582,1.45678259,0.60378940,0.46059641,0.00468642,0.04226600,0.24245545,0.07883941,0.01285999,0.91500740
-5.28564282,1.43471411,0.60271450,0.45540575,0.00473288,0.03993727,0.24078978,0.07690696,0.01234531,0.90435672
-5.27963982,1.41071859,0.60202203,0.44912606,0.00475155,0.03750425,0.23900983,0.07490776,0.01181840,0.89285975
-5.27363682,1.38549459,0.60209459,0.44186939,0.00474274,0.03500189,0.23726534,0.07289322,0.01127912,0.88098596
-5.26763382,1.35974611,0.60328518,0.43376968,0.00470730,0.03246493,0.23569891,0.07091319,0.01072815,0.86919763
-5.26163082,1.33415274,0.60589879,0.42497683,0.00464664,0.02992690,0.23443949,0.06901396,0.01016698,0.85792920
-5.25562781,1.30934042,0.61017559,0.41564994,0.00456263,0.02741928,0.23359624,0.06723643,0.00959781,0.84756736
-5.24962481,1.28585428,0.61627645,0.40595009,0.00445755,0.02497079,0.23325316,0.06561453,0.00902351,0.83843296
-5.24362181,1.26413488,0.62427166,0.39603314,0.00433397,0.02260679,0.23346474,0.06417391,0.00844747,0.83076559
-5.23761881,1.24449898,0.63413334,0.38604284,0.00419470,0.02034883,0.23425283,0.06293103,0.00787345,0.82471161
-5.23161581,1.22712589,0.64573193,0.37610470,0.00404265,0.01821442,0.23560493,0.06189261,0.00730542,0.82031629
-5.22561281,1.21205011,0.65883722,0.36632092,0.00388074,0.01621690,0.23747392,0.06105554,0.00674741,0.81752041
-5.21960980,1.19916060,0.67312365,0.35676667,0.00371180,0.01436554,0.23977938,0.06040715,0.00620338,0.81616172
-5.21360680,1.18820676,0.68818012,0.34748783,0.00353852,0.01266567,0.24241037,0.05992594,0.00567702,0.81598105
-5.20760380,1.17881102,0.70352364,0.33850046,0.00336335,0.01111902,0.24522959,0.05958269,0.00517167,0.81663298
-5.20160080,1.17048712,0.71861643,0.32979179,0.00318843,0.00972411,0.24807877,0.05934180,0.00469024,0.81770051
-5.19559780,1.16266358,0.73288577,0.32132280,0.00301562,0.00847666,0.25078501,0.05916298,0.00423509,0.81871314
-5.18959480,1.15471092,0.74574567,0.31303217,0.00284639,0.00737013,0.25316790,0.05900307,0.00380803,0.81916746
-5.18359180,1.14597148,0.75661946,0.30484126,0.00268190,0.00639620,0.25504687,0.05881796,0.00341029,0.81854931
-5.17758879,1.13579037,0.76496234,0.29666001,0.00252297,0.00554528,0.25624874,0.05856450,0.00304253,0.81635653
-5.17158579,1.12354606,0.77028282,0.28839317,0.00237013,0.00480697,0.25661489,0.05820239,0.00270486,0.81212113
-5.16558279,1.10867921,0.77216214,0.27994668,0.00222363,0.00417052,0.25600786,0.05769590,0.00239691,0.80542996
-5.15957979,1.09071845,0.77027096,0.27123386,0.00208352,0.00362519,0.25431708,0.05701532,0.00211787,0.79594297
-5.15357679,1.06930198,0.76438237,0.26218087,0.00194966,0.00316060,0.25146338,0.05613828,0.00186658,0.78340823
-5.14757379,1.04419416,0.75438102,0.25273144,0.00182182,0.00276703,0.24740238,0.05505060,0.00164161,0.76767311
-5.14157079,1.01529648,0.74026784,0.24285053,0.00169967,0.00243561,0.24212628,0.05374697,0.00144131,0.74869135
-5.13556778,0.98265280,0.72216044,0.23252670,0.00158286,0.00215853,0.23566436,0.05223119,0.00126393,0.72652571
-5.12956478,0.94644866,0.70028923,0.22177333,0.00147106,0.00192917,0.22808202,0.05051615,0.00110764,0.70134644
-5.12356178,0.90700530,0.67498971,0.21062852,0.00136397,0.00174218,0.21947855,0.04862350,0.00097066,0.67342576
-5.11755878,0.86476884,0.64669135,0.19915386,0.00126135,0.00159356,0.20998380,0.04658310,0.00085124,0.64312879
-5.11155578,0.82029546,0.61590377,0.18743218,0.00116301,0.00148071,0.19975390,0.04443222,0.00074776,0.61090174
-5.10555278,0.77423365,0.58320111,0.17556451,0.00106887,0.00140247,0.18896639,0.04221465,0.00065875,0.57725784
-5.09954977,0.72730439,0.54920507,0.16366640,0.00097890,0.00135917,0.17781489,0.03997968,0.00058292,0.54276202
-5.09354677,0.68028059,0.51456781,0.15186390,0.00089313,0.00135263,0.16650365,0.03778105,0.00051918,0.50801494
-5.08754377,0.63396647,0.47995512,0.14028947,0.00081167,0.00138623,0.15524226,0.03567596,0.00046664,0.47363729
-5.08154077,0.58917802,0.44603066,0.12907793,0.00073464,0.00146496,0.14424055,0.03372404,0.00042462,0.44025479
-5.07553777,0.54672514,0.41344185,0.11836274,0.00066220,0.00159547,0.13370416,0.03198650,0.00039267,0.40848458
-5.06953477,0.50739590,0.38280756,0.10827270,0.00059452,0.00178616,0.12383053,0.03052532,0.00037055,0.37892336
-5.06353177,0.47194344,0.35470807,0.09892923,0.00053174,0.00204728,0.11480572,0.02940256,0.00035822,0.35213740
-5.05752876,0.44107544,0.32967710,0.09044422,0.00047401,0.00239098,0.10680186,0.02867977,0.00035583,0.32865458
-5.05152576,0.41544604,0.30819612,0.08291857,0.00042143,0.00283140,0.09997533,0.02841745,0.00036373,0.30895837
-5.04552276,0.39565013,0.29069037,0.07644120,0.00037409,0.00338481,0.09446548,0.02867463,0.00038243,0.29348353
-5.03951976,0.38221952,0.27752662,0.07108872,0.00033200,0.00406957,0.09039396,0.02950837,0.00041261,0.28261321
-5.03351676,0.37562040,0.26901215,0.06692551,0.00029516,0.00490626,0.08786439,0.03097336,0.00045509,0.27667725
-5.02751376,0.37625193,0.26539453,0.06400405,0.00026352,0.00591759,0.08696232,0.03312140,0.00051083,0.27595113
-5.02151076,0.38444512,0.26686197,0.06236562,0.00023699,0.00712840,0.08775538,0.03600086,0.00058090,0.28065535
-5.01550775,0.40046182,0.27354380,0.06204102,0.00021546,0.00856551,0.09029345,0.03965602,0.00066643,0.29095489
-5.00950475,0.42449339,0.28551090,0.06305134,0.00019878,0.01025755,0.09460878,0.04412636,0.00076866,0.30695853
-5.00350175,0.45665889,0.30277581,0.06540872,0.00018679,0.01223465,0.10071601,0.04944572,0.00088884,0.32871780
-4.99749875,0.49700263,0.32529256,0.06911688,0.00017929,0.01452812,0.10861207,0.05564138,0.00102822,0.35622566
-4.99149575,0.54549114,0.35295616,0.07417163,0.00017610,0.01716993,0.11827592,0.06273315,0.00118805,0.38941483
-4.98549275,0.60200981,0.38560182,0.08056110,0.00017702,0.02019221,0.12966815,0.07073232,0.00136948,0.42815583
-4.97948974,0.66635933,0.42300413,0.08826583,0.00018184,0.02362651,0.14273050,0.07964073,0.00157354,0.47225519
-4.97348674,0.73825229,0.46487647,0.09725875,0.00019037,0.02750308,0.15738542,0.08944986,0.00180111,0.52145375
-4.96748374,0.81731042,0.51087079,0.10750494,0.00020241,0.03184997,0.17353554,0.10013997,0.00205281,0.57542564
-4.96148074,0.90306271,0.56057811,0.11896147,0.00021775,0.03669211,0.19106350,0.11167949,0.00232903,0.63377795
-4.95547774,0.99494487,0.61353001,0.13157705,0.00023620,0.04205024,0.20983177,0.12402451,0.00262978,0.69605160
-4.94947474,1.09230048,0.66920129,0.14529184,0.00025753,0.04793988,0.22968294,0.13711850,0.00295469,0.76172349
-4.94347174,1.19438400,0.72701402,0.16003723,0.00028155,0.05437022,0.25044030,0.15089231,0.00330294,0.83021012
-4.93746873,1.30036587,0.78634300,0.17573574,0.00030801,0.06134304,0.27190880,0.16526443,0.00367319,0.90087290
-4.93146573,1.40933983,0.84652284,0.19230114,0.00033668,0.06885167,0.29387654,0.18014144,0.00406359,0.97302502
-4.92546273,1.52033237,0.90685645,0.20963858,0.00036730,0.07688002,0.31611671,0.19541881,0.00447168,1.04593995
-4.91945973,1.63231430,0.96662497,0.22764504,0.00039958,0.08540177,0.33838997,0.21098194,0.00489443,1.11886142
-4.91345673,1.74421423,1.02509886,0.24620989,0.00043320,0.09437973,0.36044735,0.22670741,0.00532820,1.19101475
-4.90745373,1.85493381,1.08155015,0.26521567,0.00046783,0.10376537,0.38203360,0.24246449,0.00576877,1.26161927
-4.90145073,1.96336441,1.13526526,0.28453908,0.00050308,0.11349868,0.40289094,0.25811682,0.00621137,1.32990153
-4.89544772,2.06840496,1.18555843,0.30405222,0.00053857,0.12350832,0.42276323,0.27352430,0.00665078,1.39510913
-4.88944472,2.16898067,1.23178522,0.32362400,0.00057387,0.13371211,0.44140042,0.28854517,0.00708135,1.45652480
-4.88344172,2.26406230,1.27335588,0.34312185,0.00060852,0.14401787,0.45856329,0.30303811,0.00749714,1.51348038
-4.87743872,2.35268562,1.30974818,0.36241365,0.00064208,0.15432466,0.47402831,0.31686462,0.00789205,1.56537058
-4.87143572,2.43397064,1.34051938,0.38136990,0.00067407,0.16452443,0.48759265,0.32989135,0.00825996,1.61166593
-4.86543272,2.50714044,1.36531707,0.39986620,0.00070403,0.17450399,0.49907911,0.34199257,0.00859488,1.65192490
-4.85942971,2.57153898,1.38388849,0.41778581,0.00073153,0.18414737,0.50834085,0.35305262,0.00889111,1.68580475
-4.85342671,2.62664759,1.39608807,0.43502258,0.00075614,0.19333837,0.51526589,0.36296835,0.00914344,1.71307087
-4.84742371,2.67209956,1.40188289,0.45148384,0.00077750,0.20196345,0.51978106,0.37165150,0.00934730,1.73360420
-4.84142071,2.70769253,1.40135584,0.46709345,0.00079529,0.20991465,0.52185533,0.37903094,0.00949888,1.74740669
-4.83541771,2.73339793,1.39470620,0.48179468,0.00080927,0.21709254,0.52150241,0.38505467,0.00959534,1.75460425
-4.82941471,2.74936700,1.38224754,0.49555290,0.00081927,0.22340916,0.51878226,0.38969153,0.00963483,1.75544711
-4.82341171,2.75593303,1.36440281,0.50835795,0.00082524,0.22879062,0.51380155,0.39293257,0.00961666,1.75030733
-4.81740870,2.75360905,1.34169650,0.52022592,0.00082720,0.23317954,0.50671289,0.39479191,0.00954129,1.73967320
-4.81140570,2.74308085,1.31474401,0.53120017,0.00082529,0.23653691,0.49771263,0.39530706,0.00941033,1.72414051
-4.80540270,2.72519492,1.28423833,0.54135151,0.00081975,0.23884352,0.48703742,0.39453865,0.00922654,1.70440064
-4.79939970,2.70094116,1.25093420,0.55077739,0.00081092,0.24010073,0.47495926,0.39256943,0.00899376,1.68122548
-4.79339670,2.67143059,1.21563012,0.55959986,0.00079923,0.24033059,0.46177929,0.38950262,0.00871675,1.65544950
-4.78739370,2.63786829,1.17914862,0.56796235,0.00078522,0.23957529,0.44782042,0.38545957,0.00840109,1.62794913
-4.78139070,2.60152202,1.14231535,0.57602535,0.00076946,0.23789587,0.43341890,0.38057670,0.00805300,1.59962007
-4.77538769,2.56368761,1.10593749,0.58396085,0.00075260,0.23537036,0.41891517,0.37500192,0.00767917,1.57135306
-4.76938469,2.52565178,1.07078224,0.59194590,0.00073532,0.23209129,0.40464422,0.36889052,0.00728650,1.54400872
-4.76338169,2.48865399,1.03755601,0.60015541,0.00071828,0.22816276,0.39092581,0.36240075,0.00688197,1.51839257
-4.75737869,2.45384844,1.00688505,0.60875447,0.00070216,0.22369714,0.37805497,0.35568919,0.00647240,1.49523074
-4.75137569,2.42226793,0.97929830,0.61789062,0.00068757,0.21881156,0.36629293,0.34890618,0.00606424,1.47514761
-4.74537269,2.39479095,0.95521290,0.62768635,0.00067508,0.21362440,0.35585918,0.34219141,0.00566350,1.45864613
-4.73936968,2.37211354,0.93492318,0.63823230,0.00066516,0.20825181,0.34692468,0.33566994,0.00527550,1.44609175
-4.73336668,2.35472726,0.91859336,0.64958157,0.00065818,0.20280453,0.33960669,0.32944879,0.00490485,1.43770069
-4.72736368,2.34290437,0.90625455,0.66174533,0.00065440,0.19738508,0.33396537,0.32361431,0.00455535,1.43353314
-4.72136068,2.33669104,0.89780595,0.67469030,0.00065394,0.19208542,0.33000241,0.31823033,0.00422995,1.43349194
-4.71535768,2.33590900,0.89302053,0.68833797,0.00065678,0.18698518,0.32766169,0.31333735,0.00393079,1.43732671
-4.70935468,2.34016585,0.89155489,0.70256602,0.00066280,0.18215051,0.32683203,0.30895264,0.00365919,1.44464368
-4.70335168,2.34887354,0.89296299,0.71721163,0.00067169,0.17763356,0.32735193,0.30507131,0.00341577,1.45492066
-4.69734867,2.36127437,0.89671339,0.73207671,0.00068306,0.17347253,0.32901615,0.30166826,0.00320050,1.46752682
-4.69134567,2.37647335,0.90220919,0.74693484,0.00069640,0.16969225,0.33158386,0.29870090,0.00301286,1.48174636
-4.68534267,2.39347547,0.90881011,0.76153947,0.00071110,0.16630523,0.33478806,0.29611249,0.00285195,1.49680524
-4.67933967,2.41122627,0.91585573,0.77563304,0.00072649,0.16331307,0.33834590,0.29383583,0.00271660,1.51189974
-4.67333667,2.42865372,0.92268911,0.78895657,0.00074185,0.16070811,0.34196954,0.29179721,0.00260557,1.52622576
-4.66733367,2.44470963,0.92867984,0.80125908,0.00075645,0.15847516,0.34537697,0.28992039,0.00251764,1.53900752
-4.66133067,2.45840868,0.93324561,0.81230657,0.00076954,0.15659330,0.34830257,0.28813031,0.00245173,1.54952450
-4.65532766,2.46886338,0.93587154,0.82188989,0.00078044,0.15503758,0.35050680,0.28635643,0.00240702,1.55713551
-4.64932466,2.47531349,0.93612654,0.82983127,0.00078851,0.15378058,0.35178481,0.28453562,0.00238305,1.56129892
-4.64332166,2.47714883,0.93367608,0.83598915,0.00079319,0.15279373,0.35197353,0.28261429,0.00237972,1.56158826
-4.63731866,2.47392467,0.92829097,0.84026107,0.00079402,0.15204844,0.35095703,0.28054993,0.00239738,1.55770269
