energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.79589795,2.94776274,0.11385076,0.03810509,0.16807452,0.11718921,0.02777002,0.43034147,0.39652212,1.65606477
-5.78989495,2.74906137,0.10987185,0.03592743,0.16200955,0.11085125,0.02648173,0.40999822,0.38248282,1.52389581
-5.78389195,2.56374606,0.10578864,0.03384745,0.15604650,0.10498147,0.02525692,0.39111235,0.36846081,1.40111435
-5.77788894,2.39241549,0.10159122,0.03187298,0.15022356,0.09965504,0.02410823,0.37393300,0.35450767,1.28775735
-5.77188594,2.23561176,0.09727557,0.03001121,0.14458503,0.09494759,0.02304875,0.35871768,0.34069203,1.18379405
-5.76588294,2.09384822,0.09284452,0.02826904,0.13918219,0.09093564,0.02209208,0.34573357,0.32710161,1.08914728
-5.75987994,1.96763280,0.08830844,0.02665334,0.13407367,0.08769671,0.02125242,0.33525782,0.31384405,1.00371253
-5.75387694,1.85748537,0.08368543,0.02517120,0.12932538,0.08530945,0.02054457,0.32757681,0.30104642,0.92737416
-5.74787394,1.76394845,0.07900119,0.02383008,0.12500983,0.08385342,0.01998386,0.32298416,0.28885351,0.86001812
-5.74187094,1.68759076,0.07428862,0.02263778,0.12120501,0.08340867,0.01958603,0.32177756,0.27742484,0.80154104
-5.73586793,1.62900379,0.06958696,0.02160246,0.11799286,0.08405512,0.01936702,0.32425428,0.26693077,0.75185550
-5.72986493,1.58879180,0.06494095,0.02073246,0.11545745,0.08587169,0.01934277,0.33070569,0.25754765,0.71089171
-5.72386193,1.56755595,0.06039956,0.02003615,0.11368299,0.08893525,0.01952895,0.34141078,0.24945255,0.67859593
-5.71785893,1.56587384,0.05601490,0.01952165,0.11275175,0.09331944,0.01994060,0.35662909,0.24281758,0.65492613
-5.71185593,1.58427566,0.05184088,0.01919658,0.11274216,0.09909341,0.02059188,0.37659321,0.23780438,0.63984536
-5.70585293,1.62321849,0.04793204,0.01906780,0.11372714,0.10632042,0.02149573,0.40150127,0.23455879,0.63331363
-5.69984992,1.68306017,0.04434242,0.01914115,0.11577274,0.11505664,0.02266358,0.43150979,0.23320615,0.63527879
-5.69384692,1.76403432,0.04112453,0.01942127,0.11893737,0.12534985,0.02410505,0.46672715,0.23384738,0.64566713
-5.68784392,1.86622777,0.03832846,0.01991139,0.12327155,0.13723839,0.02582778,0.50720818,0.23655604,0.66437431
-5.68184092,1.98956165,0.03600110,0.02061328,0.12881826,0.15075023,0.02783718,0.55294998,0.24137644,0.69125694
-5.67583792,2.13377695,0.03418550,0.02152722,0.13561399,0.16590226,0.03013631,0.60388941,0.24832292,0.72612541
-5.66983492,2.29842521,0.03292032,0.02265204,0.14369035,0.18269971,0.03272580,0.65990223,0.25738022,0.76873815
-5.66383192,2.48286476,0.03223930,0.02398530,0.15307625,0.20113587,0.03560377,0.72080414,0.26850497,0.81879740
-5.65782891,2.68626229,0.03217083,0.02552343,0.16380056,0.22119188,0.03876579,0.78635358,0.28162799,0.87594675
-5.65182591,2.90759956,0.03273747,0.02726203,0.17589496,0.24283669,0.04220491,0.85625623,0.29665752,0.93977017
-5.64582291,3.14568472,0.03395548,0.02919610,0.18939711,0.26602704,0.04591163,0.93017105,0.31348282,1.00979259
-5.63981991,3.39916730,0.03583429,0.03132037,0.20435355,0.29070754,0.04987391,1.00771745,0.33197822,1.08548173
-5.63381691,3.66655602,0.03837591,0.03362958,0.22082255,0.31681061,0.05407716,1.08848341,0.35200719,1.16625099
-5.62781391,3.94623831,0.04157434,0.03611873,0.23887628,0.34425640,0.05850421,1.17203394,0.37342631,1.25146324
-5.62181091,4.23650062,0.04541496,0.03878330,0.25860248,0.37295259,0.06313526,1.25791967,0.39608888,1.34043515
-5.61580790,4.53554837,0.04987387,0.04161938,0.28010503,0.40279404,0.06794779,1.34568498,0.41984794,1.43244198
-5.60980490,4.84152489,0.05491739,0.04462370,0.30350368,0.43366232,0.07291648,1.43487531,0.44455875,1.52672274
-5.60380190,5.15252851,0.06050163,0.04779364,0.32893235,0.46542522,0.07801314,1.52504345,0.47008043,1.62248548
-5.59779890,5.46662756,0.06657221,0.05112702,0.35653631,0.49793617,0.08320659,1.61575424,0.49627685,1.71891284
-5.59179590,5.78187293,0.07306428,0.05462188,0.38646782,0.53103385,0.08846269,1.70658787,0.52301679,1.81516782
-5.58579290,6.09630843,0.07990281,0.05827613,0.41888054,0.56454190,0.09374428,1.79714138,0.55017342,1.91039992
-5.57978989,6.40797908,0.08700317,0.06208712,0.45392252,0.59826900,0.09901139,1.88702857,0.57762320,2.00375168
-5.57378689,6.71493793,0.09427212,0.06605116,0.49172812,0.63200932,0.10422137,1.97587844,0.60524440,2.09436574
-5.56778389,7.01525199,0.10160923,0.07016293,0.53240883,0.66554365,0.10932931,2.06333231,0.63291535,2.18139269
-5.56178089,7.30700799,0.10890855,0.07441500,0.57604346,0.69864095,0.11428848,2.14903998,0.66051272,2.26399946
-5.55577789,7.58831870,0.11606076,0.07879722,0.62266785,0.73106083,0.11905100,2.23265537,0.68790982,2.34137866
-5.54977489,7.85733048,0.12295555,0.08329627,0.67226462,0.76255659,0.12356864,2.31383197,0.71497538,2.41275846
-5.54377189,8.11223274,0.12948422,0.08789523,0.72475331,0.79287905,0.12779368,2.39221849,0.74157263,2.47741309
-5.53776888,8.35126966,0.13554250,0.09257325,0.77998143,0.82178101,0.13168004,2.46745540,0.76755907,2.53467378
-5.53176588,8.57275455,0.14103329,0.09730537,0.83771698,0.84902231,0.13518431,2.53917250,0.79278685,2.58393970
-5.52576288,8.77508701,0.14586944,0.10206250,0.89764280,0.87437529,0.13826694,2.60698801,0.81710388,2.62468875
-5.51975988,8.95677269,0.14997626,0.10681155,0.95935343,0.89763042,0.14089342,2.67050953,0.84035561,2.65648771
-5.51375688,9.11644557,0.15329379,0.11151575,1.02235489,0.91860212,0.14303535,2.72933698,0.86238750,2.67900147
-5.50775388,9.25289219,0.15577863,0.11613517,1.08606766,0.93713431,0.14467149,2.78306775,0.88304803,2.69200086
-5.50175088,9.36507732,0.15740527,0.12062738,1.14983328,0.95310563,0.14578857,2.83130400,0.90219219,2.69536883
-5.49574787,9.45217035,0.15816690,0.12494837,1.21292472,0.96643402,0.14638200,2.87366198,0.91968533,2.68910465
-5.48974487,9.51357150,0.15807554,0.12905347,1.27456039,0.97708054,0.14645628,2.90978329,0.93540713,2.67332589
-5.48374187,9.54893698,0.15716164,0.13289858,1.33392176,0.98505223,0.14602523,2.93934750,0.94925560,2.64826805
-5.47773887,9.55820195,0.15547296,0.13644132,1.39017413,0.99040380,0.14511187,2.96208581,0.96115089,2.61428183
-5.47173587,9.54160031,0.15307293,0.13964230,1.44248995,0.99323811,0.14374805,2.97779513,0.97103868,2.57182797
-5.46573287,9.49967998,0.15003845,0.14246641,1.49007400,0.99370531,0.14197385,2.98635189,0.97889314,2.52146984
-5.45972986,9.43331275,0.14645727,0.14488398,1.53218945,0.99200060,0.13983666,2.98772480,0.98471902,2.46386398
-5.45372686,9.34369733,0.14242504,0.14687190,1.56818371,0.98836065,0.13739005,2.98198580,0.98855295,2.39974868
-5.44772386,9.23235479,0.13804214,0.14841455,1.59751298,0.98305857,0.13469244,2.96931850,0.99046371,2.32993108
-5.44172086,9.10111530,0.13341036,0.14950448,1.61976425,0.97639766,0.13180563,2.95002324,0.99055143,2.25527287
-5.43571786,8.95209569,0.12862974,0.15014298,1.63467365,0.96870396,0.12879317,2.92451822,0.98894553,2.17667515
-5.42971486,8.78766738,0.12379543,0.15034019,1.64214005,0.96031775,0.12571871,2.89333622,0.98580161,2.09506250
-5.42371186,8.61041465,0.11899495,0.15011506,1.64223316,0.95158422,0.12264434,2.85711653,0.98129721,2.01136691
-5.41770885,8.42308387,0.11430574,0.14949495,1.63519531,0.94284348,0.11962893,2.81659207,0.97562645,1.92651160
-5.41170585,8.22852445,0.10979326,0.14851492,1.62143671,0.93442033,0.11672658,2.77257191,0.96899398,1.84139524
-5.40570285,8.02962307,0.10550954,0.14721685,1.60152411,0.92661389,0.11398526,2.72591948,0.96160827,1.75687687
-5.39969985,7.82923308,0.10149236,0.14564819,1.57616307,0.91968764,0.11144548,2.67752734,0.95367452,1.67376171
-5.39369685,7.63010138,0.09776500,0.14386068,1.54617456,0.91386013,0.10913939,2.62828938,0.94538761,1.59278836
-5.38769385,7.43479569,0.09433655,0.14190888,1.51246687,0.90929674,0.10708991,2.57907154,0.93692539,1.51461746
-5.38169085,7.24563499,0.09120279,0.13984869,1.47600386,0.90610290,0.10531030,2.53068248,0.92844263,1.43982231
-5.37568784,7.06462622,0.08834757,0.13773590,1.43777114,0.90431914,0.10380389,2.48384555,0.92006596,1.36888144
-5.36968484,6.89341039,0.08574453,0.13562481,1.39874163,0.90391818,0.10256423,2.43917337,0.91189016,1.30217358
-5.36368184,6.73322055,0.08335925,0.13356700,1.35984215,0.90480440,0.10157542,2.39714652,0.90397597,1.23997503
-5.35767884,6.58485420,0.08115157,0.13161034,1.32192259,0.90681577,0.10081280,2.35809739,0.89634957,1.18245954
-5.35167584,6.44866163,0.07907800,0.12979815,1.28572902,0.90972840,0.10024388,2.32220020,0.88900389,1.12970080
-5.34567284,6.32455134,0.07709425,0.12816866,1.25188225,0.91326346,0.09982950,2.28946790,0.88190155,1.08167742
-5.33966983,6.21201266,0.07515758,0.12675467,1.22086246,0.91709652,0.09952524,2.25975622,0.87497956,1.03828022
-5.33366683,6.11015507,0.07322901,0.12558340,1.19300093,0.92086885,0.09928291,2.23277492,0.86815518,0.99932174
-5.32766383,6.01776263,0.07127528,0.12467657,1.16847893,0.92420030,0.09905222,2.20810584,0.86133303,0.96454751
-5.32166083,5.93336139,0.06927048,0.12405051,1.14733393,0.92670341,0.09878248,2.18522702,0.85441281,0.93364882
-5.31565783,5.85529690,0.06719730,0.12371645,1.12947251,0.92799796,0.09842431,2.16354179,0.84729727,0.90627648
-5.30965483,5.78181844,0.06504791,0.12368077,1.11468949,0.92772554,0.09793124,2.14241165,0.83990005,0.88205510
-5.30365183,5.71116627,0.06282441,0.12394518,1.10269194,0.92556340,0.09726130,2.12119132,0.83215300,0.86059754
-5.29764882,5.64165798,0.06053887,0.12450694,1.09312703,0.92123715,0.09637835,2.09926435,0.82401246,0.84151875
-5.29164582,5.57177034,0.05821304,0.12535893,1.08561212,0.91453154,0.09525326,2.07607769,0.81546438,0.82444885
-5.28564282,5.50021279,0.05587767,0.12648959,1.07976556,0.90529908,0.09386479,2.05117363,0.80652783,0.80904480
-5.27963982,5.42598981,0.05357156,0.12788289,1.07523653,0.89346609,0.09220031,2.02421747,0.79725695,0.79500040
-5.27363682,5.34844934,0.05134037,0.12951811,1.07173246,0.87903582,0.09025611,1.99501987,0.78774112,0.78205427
-5.26763382,5.26731550,0.04923518,0.13136974,1.06904252,0.86208886,0.08803750,1.96355266,0.77810352,0.76999570
-5.26163082,5.18270441,0.04731102,0.13340740,1.06705601,0.84278058,0.08555860,1.92995743,0.76849806,0.75866811
-5.25562781,5.09512275,0.04562522,0.13559577,1.06577456,0.82133596,0.08284191,1.89454662,0.75910502,0.74797021
-5.24962481,5.00544943,0.04423570,0.13789488,1.06531756,0.79804207,0.07991761,1.85779677,0.75012551,0.73785484
-5.24362181,4.91490140,0.04319935,0.14026048,1.06592037,0.77323860,0.07682268,1.82033453,0.74177510,0.72832573
-5.23761881,4.82498538,0.04257033,0.14264476,1.06792538,0.74730686,0.07359990,1.78291576,0.73427692,0.71943219
-5.23161581,4.73743757,0.04239847,0.14499731,1.07176618,0.72065781,0.07029667,1.74639870,0.72785447,0.71126224
-5.22561281,4.65415422,0.04272771,0.14726643,1.07794553,0.69371964,0.06696390,1.71171231,0.72272446,0.70393434
-5.21960980,4.57711575,0.04359468,0.14940069,1.08700820,0.66692533,0.06365480,1.67982114,0.71908991,0.69758799
-5.21360680,4.50830758,0.04502730,0.15135066,1.09950984,0.64070081,0.06042374,1.65168805,0.71713368,0.69237389
-5.20760380,4.44964093,0.04704363,0.15307084,1.11598336,0.61545395,0.05732518,1.62823645,0.71701268,0.68844359
-5.20160080,4.40287642,0.04965076,0.15452161,1.13690454,0.59156491,0.05441274,1.61031351,0.71885282,0.68593946
-5.19559780,4.36955349,0.05284395,0.15567113,1.16265839,0.56937796,0.05173838,1.59865588,0.72274479,0.68498498
-5.18959480,4.35092830,0.05660600,0.15649702,1.19350812,0.54919502,0.04935170,1.59385926,0.72874081,0.68567595
-5.18359180,4.34792223,0.06090681,0.15698784,1.22956825,0.53127105,0.04729947,1.59635322,0.73685225,0.68807284
-5.17758879,4.36108295,0.06570334,0.15714413,1.27078331,0.51581119,0.04562518,1.60638203,0.74704831,0.69219460
-5.17158579,4.39055942,0.07093975,0.15697893,1.31691338,0.50296971,0.04436884,1.62399259,0.75925561,0.69801415
-5.16558279,4.43609165,0.07654809,0.15651786,1.36752741,0.49285057,0.04356684,1.64902974,0.77335878,0.70545577
-5.15957979,4.49701557,0.08244920,0.15579855,1.42200479,0.48550944,0.04325188,1.68113927,0.78920200,0.71439450
-5.15357679,4.57228271,0.08855413,0.15486957,1.47954556,0.48095698,0.04345295,1.71977849,0.80659148,0.72465763
-5.14757379,4.66049388,0.09476588,0.15378874,1.53918879,0.47916319,0.04419539,1.76423389,0.82529881,0.73602822
-5.14157079,4.75994550,0.10098155,0.15262100,1.59983876,0.48006241,0.04550088,1.81364519,0.84506519,0.74825064
-5.13556778,4.86868656,0.10709476,0.15143595,1.66029776,0.48355893,0.04738739,1.86703470,0.86560638,0.76103776
-5.12956478,4.98458389,0.11299835,0.15030499,1.71930424,0.48953279,0.04986913,1.92334082,0.88661829,0.77407974
-5.12356178,5.10539297,0.11858727,0.14929841,1.77557469,0.49784549,0.05295631,1.98145409,0.90778313,0.78705389
-5.11755878,5.22883126,0.12376148,0.14848247,1.82784739,0.50834555,0.05665492,2.04025428,0.92877591,0.79963534
-5.11155578,5.35265075,0.12842883,0.14791656,1.87492607,0.52087345,0.06096631,2.09864691,0.94927108,0.81150786
-5.10555278,5.47470669,0.13250776,0.14765064,1.91572157,0.53526591,0.06588672,2.15559748,0.96894918,0.82237454
-5.09954977,5.59301931,0.13592968,0.14772315,1.94928962,0.55135929,0.07140669,2.21016201,0.98750327,0.83196767
-5.09354677,5.70582592,0.13864099,0.14815927,1.97486295,0.56899197,0.07751040,2.26151247,1.00464487,0.84005748
-5.08754377,5.81162108,0.14060456,0.14896982,1.99187651,0.58800563,0.08417498,2.30895614,1.02010935,0.84645919
-5.08154077,5.90918313,0.14180063,0.15015081,1.99998447,0.60824542,0.09136980,2.35194800,1.03366045,0.85103808
-5.07553777,5.99758616,0.14222706,0.15168350,1.99906860,0.62955901,0.09905576,2.39009590,1.04509393,0.85371229
-5.06953477,6.07619729,0.14189901,0.15353515,1.98923759,0.65179466,0.10718471,2.42315835,1.05424017,0.85445332
-5.06353177,6.14465969,0.14084786,0.15566035,1.97081763,0.67479839,0.11569894,2.45103551,1.06096574,0.85328407
-5.05752876,6.20286291,0.13911961,0.15800275,1.94433481,0.69841056,0.12453090,2.47375382,1.06517393,0.85027464
-5.05152576,6.25090244,0.13677283,0.16049731,1.91049047,0.72246209,0.13360304,2.49144559,1.06680428,0.84553611
-5.04552276,6.28903130,0.13387606,0.16307279,1.87013063,0.74677053,0.14282809,2.50432478,1.06583127,0.83921267
-5.03951976,6.31760671,0.13050506,0.16565439,1.82421122,0.77113654,0.15210947,2.51266038,1.06226220,0.83147254
-5.03351676,6.33703514,0.12673986,0.16816650,1.77376082,0.79534088,0.16134216,2.51674919,1.05613462,0.82249823
-5.02751376,6.34771931,0.12266183,0.17053538,1.71984249,0.81914251,0.17041391,2.51688940,1.04751324,0.81247659
-5.02151076,6.35001029,0.11835090,0.17269159,1.66351666,0.84227788,0.17920678,2.51335665,1.03648673,0.80158938
-5.01550775,6.34416759,0.11388303,0.17457224,1.60580638,0.86446183,0.18759909,2.50638383,1.02316443,0.79000463
-5.00950475,6.33032984,0.10932812,0.17612283,1.54766653,0.88539027,0.19546763,2.49614569,1.00767328,0.77786946
-5.00350175,6.30849755,0.10474833,0.17729864,1.48995798,0.90474459,0.20269026,2.48274913,0.99015498,0.76530456
-4.99749875,6.27852927,0.10019697,0.17806583,1.43342748,0.92219808,0.20914862,2.46622956,0.97076356,0.75240071
-4.99149575,6.24015105,0.09571798,0.17840187,1.37869387,0.93742396,0.21473102,2.44655335,0.94966347,0.73921732
-4.98549275,6.19297897,0.09134589,0.17829577,1.32624062,0.95010502,0.21933542,2.42362623,0.92702825,0.72578313
-4.97948974,6.13655319,0.08710633,0.17774779,1.27641468,0.95994442,0.22287228,2.39730690,0.90303975,0.71209885
-4.97348674,6.07038180,0.08301710,0.17676890,1.22943113,0.96667732,0.22526724,2.36742510,0.87788798,0.69814162
-4.96748374,5.99399187,0.07908947,0.17537997,1.18538307,0.97008286,0.22646359,2.33380289,0.85177152,0.68387088
-4.96148074,5.90698509,0.07532988,0.17361090,1.14425581,0.96999595,0.22642425,2.29627810,0.82489849,0.66923541
-4.95547774,5.80909493,0.07174180,0.17149958,1.10594454,0.96631834,0.22513328,2.25472843,0.79748796,0.65418096
-4.94947474,5.70024235,0.06832767,0.16909099,1.07027443,0.95902851,0.22259690,2.20909500,0.76977175,0.63865818
-4.94347174,5.58058732,0.06509081,0.16643636,1.03702211,0.94818981,0.21884375,2.15940417,0.74199650,0.62263042
-4.93746873,5.45057337,0.06203719,0.16359248,1.00593761,0.93395649,0.21392456,2.10578632,0.71442587,0.60608096
-4.93146573,5.31096317,0.05917707,0.16062125,0.97676577,0.91657725,0.20791118,2.04849089,0.68734269,0.58901928
-4.92546273,5.16286321,0.05652624,0.15758939,0.94926631,0.89639607,0.20089485,1.98789684,0.66105091,0.57148633
-4.91945973,5.00773641,0.05410703,0.15456838,0.92323185,0.87385018,0.19298403,1.92451796,0.63587711,0.55355826
-4.91345673,4.84740173,0.05194886,0.15163453,0.89850328,0.84946511,0.18430157,1.85900298,0.61217142,0.53534871
-4.90745373,4.68402058,0.05008850,0.14886907,0.87498194,0.82384680,0.17498158,1.79213018,0.59030746,0.51700948
-4.90145073,4.52007003,0.04856977,0.14635829,0.85263839,0.79767113,0.16516596,1.72479676,0.57068120,0.49872956
-4.89544772,4.35830333,0.04744297,0.14419353,0.83151728,0.77167074,0.15500077,1.65800335,0.55370844,0.48073256
-4.88944472,4.20169856,0.04676382,0.14247090,0.81173859,0.74661978,0.14463260,1.59283389,0.53982066,0.46327265
-4.88344172,4.05339651,0.04659211,0.14129069,0.79349481,0.72331664,0.13420503,1.53043162,0.52945909,0.44662907
-4.87743872,3.91662904,0.04698993,0.14075632,0.77704447,0.70256517,0.12385530,1.47197183,0.52306687,0.43109941
-4.87143572,3.79463955,0.04801966,0.14097279,0.76270216,0.68515476,0.11371137,1.41863184,0.52107927,0.41699178
-4.86543272,3.69059732,0.04974172,0.14204448,0.75082523,0.67183974,0.10388938,1.37155935,0.52391188,0.40461614
-4.85942971,3.60750754,0.05221208,0.14407251,0.74179780,0.66331844,0.09449157,1.33183952,0.53194721,0.39427487
-4.85342671,3.54811940,0.05547969,0.14715138,0.73601245,0.66021263,0.08560476,1.30046207,0.54551964,0.38625304
-4.84742371,3.51483449,0.05958381,0.15136529,0.73385033,0.66304755,0.07729941,1.27828891,0.56489947,0.38080838
-4.84142071,3.50961821,0.06455146,0.15678397,0.73566034,0.67223338,0.06962915,1.26602346,0.59027640,0.37816145
-4.83541771,3.53391700,0.07039492,0.16345842,0.74173826,0.68804847,0.06263086,1.26418251,0.62174319,0.37848619
-4.82941471,3.58858442,0.07710950,0.17141664,0.75230656,0.71062512,0.05632524,1.27307168,0.65928043,0.38190128
-4.82341171,3.67381918,0.08467164,0.18065952,0.76749594,0.73993838,0.05071772,1.29276537,0.70274298,0.38846251
-4.81740870,3.78911824,0.09303748,0.19115737,0.78732936,0.77579850,0.04579981,1.32309224,0.75184930,0.39815667
-4.81140570,3.93324788,0.10214199,0.20284710,0.81170948,0.81784765,0.04155062,1.36362707,0.80617434,0.41089717
-4.80540270,4.10423554,0.11189873,0.21563037,0.84041023,0.86556123,0.03793863,1.41368985,0.86514682,0.42652174
-4.79939970,4.29938441,0.12220039,0.22937304,0.87307318,0.91825432,0.03492359,1.47235255,0.92805168,0.44479253
-4.79339670,4.51531234,0.13292010,0.24390586,0.90920903,0.97509335,0.03245848,1.53845413,0.99403807,0.46539866
-4.78739370,4.74801577,0.14391361,0.25902679,0.94820480,1.03511306,0.03049143,1.61062375,1.06213317,0.48796154
-4.78139070,4.99295802,0.15502223,0.27450469,0.98933628,1.09723863,0.02896766,1.68731202,1.13126185,0.51204277
-4.77538769,5.24518076,0.16607659,0.29008460,1.03178587,1.16031241,0.02783124,1.76682960,1.20027176,0.53715461
-4.76938469,5.49943555,0.17690109,0.30549437,1.07466511,1.22312477,0.02702682,1.84739233,1.26796330,0.56277281
-4.76338169,5.75033196,0.18731887,0.32045243,1.11704118,1.28444801,0.02650115,1.92717133,1.33312342,0.58835134
-4.75737869,5.99249702,0.19715717,0.33467646,1.15796630,1.34307229,0.02620437,2.00434665,1.39456206,0.61333866
-4.75137569,6.22074033,0.20625287,0.34789268,1.19650893,1.39784222,0.02609120,2.07716228,1.45114987,0.63719481
-4.74537269,6.43021835,0.21445797,0.35984517,1.23178538,1.44769279,0.02612185,2.14398057,1.50185543,0.65940875
-4.73936968,6.61659102,0.22164477,0.37030512,1.26299042,1.49168315,0.02626272,2.20333375,1.54578047,0.67951523
-4.73336668,6.77616397,0.22771052,0.37907923,1.28942546,1.52902671,0.02648688,2.25397039,1.58219141,0.69711039
-4.72736368,6.90600997,0.23258126,0.38601719,1.31052302,1.55911648,0.02677431,2.29489469,1.61054564,0.71186537
-4.72136068,7.00406386,0.23621478,0.39101759,1.32586626,1.58154425,0.02711196,2.32539698,1.63051125,0.72353745
-4.71535768,7.06918671,0.23860234,0.39403218,1.33520268,1.59611306,0.02749345,2.34507377,1.64197924,0.73197795
-4.70935468,7.10119579,0.23976923,0.39506809,1.33845118,1.60284205,0.02791875,2.35383672,1.64506744,0.73713660
-4.70335168,7.10085899,0.23977399,0.39418800,1.33570226,1.60196384,0.02839351,2.35190982,1.64011598,0.73906216
-4.69734867,7.06985378,0.23870641,0.39150811,1.32721124,1.59391440,0.02892827,2.33981512,1.62767434,0.73789914
-4.69134567,7.01069255,0.23668424,0.38719409,1.31338493,1.57931596,0.02953753,2.31834762,1.60848060,0.73388080
-4.68534267,6.92661774,0.23384888,0.38145508,1.29476224,1.55895386,0.03023867,2.28854050,1.58343376,0.72731868
-4.67933967,6.82147170,0.23036017,0.37453614,1.27198993,1.53374839,0.03105079,2.25162240,1.55356045,0.71858919
-4.67333667,6.69954721,0.22639054,0.36670921,1.24579447,1.50472299,0.03199355,2.20896874,1.51997744,0.70811776
-4.66733367,6.56542541,0.22211871,0.35826331,1.21695147,1.47297022,0.03308592,2.16204929,1.48385164,0.69636141
-4.66133067,6.42380846,0.21772334,0.34949415,1.18625425,1.43961693,0.03434505,2.11237433,1.44635938,0.68379038
-4.65532766,6.27935395,0.21337677,0.34069359,1.15448280,1.40579016,0.03578519,2.06144186,1.40864652,0.67086974
-4.64932466,6.13651811,0.20923923,0.33213960,1.12237478,1.37258496,0.03741675,2.01068788,1.37179116,0.65804174
-4.64332166,5.99941380,0.20545367,0.32408676,1.09059968,1.34103535,0.03924551,1.96144179,1.33677021,0.64570961
