energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.57378689,0.46334875,0.12285766,0.08259249,0.08727365,0.17181017,0.07528403,0.00013493
-5.56778389,0.42573716,0.10976682,0.07431849,0.08392597,0.15683799,0.06780322,0.00011897
-5.56178089,0.39085272,0.09761473,0.06675005,0.08077985,0.14294511,0.06082898,0.00010468
-5.55577789,0.35889681,0.08644962,0.05991456,0.07790132,0.13020991,0.05437542,0.00009203
-5.54977489,0.33003047,0.07630088,0.05382726,0.07535615,0.11868944,0.04845014,0.00008098
-5.54377189,0.30437707,0.06718115,0.04849271,0.07320854,0.10842114,0.04305513,0.00007150
-5.53776888,0.28202505,0.05908869,0.04390647,0.07151980,0.09942461,0.03818789,0.00006354
-5.53176588,0.26303075,0.05200993,0.04005664,0.07034676,0.09170342,0.03384255,0.00005704
-5.52576288,0.24742117,0.04592221,0.03692536,0.06974012,0.08524680,0.03001112,0.00005196
-5.51975988,0.23519629,0.04079640,0.03449019,0.06974275,0.08003123,0.02668474,0.00004826
-5.51375688,0.22633133,0.03659952,0.03272536,0.07038798,0.07602173,0.02385486,0.00004589
-5.50775388,0.22077851,0.03329705,0.03160278,0.07169799,0.07317309,0.02151437,0.00004484
-5.50175088,0.21846871,0.03085505,0.03109298,0.07368240,0.07143085,0.01965864,0.00004508
-5.49574787,0.21931291,0.02924196,0.03116581,0.07633705,0.07073213,0.01828639,0.00004661
-5.48974487,0.22320358,0.02843002,0.03179111,0.07964321,0.07100647,0.01740039,0.00004946
-5.48374187,0.23001614,0.02839634,0.03293914,0.08356709,0.07217654,0.01700802,0.00005366
-5.47773887,0.23961055,0.02912357,0.03458104,0.08805987,0.07415896,0.01712150,0.00005926
-5.47173587,0.25183319,0.03060012,0.03668917,0.09305820,0.07686518,0.01775804,0.00006632
-5.46573287,0.26651887,0.03282006,0.03923741,0.09848518,0.08020251,0.01893955,0.00007494
-5.45972986,0.28349330,0.03578260,0.04220141,0.10425193,0.08407533,0.02069224,0.00008522
-5.45372686,0.30257557,0.03949111,0.04555884,0.11025955,0.08838641,0.02304584,0.00009728
-5.44772386,0.32358091,0.04395191,0.04928952,0.11640151,0.09303848,0.02603252,0.00011126
-5.44172086,0.34632330,0.04917261,0.05337558,0.12256642,0.09793586,0.02968561,0.00012729
-5.43571786,0.37061799,0.05516022,0.05780142,0.12864102,0.10298617,0.03403795,0.00014553
-5.42971486,0.39628355,0.06191898,0.06255366,0.13451322,0.10810207,0.03912004,0.00016612
-5.42371186,0.42314339,0.06944806,0.06762089,0.14007526,0.11320288,0.04495798,0.00018921
-5.41770885,0.45102658,0.07773907,0.07299326,0.14522661,0.11821610,0.05157122,0.00021492
-5.41170585,0.47976774,0.08677366,0.07866188,0.14987666,0.12307857,0.05897027,0.00024336
-5.40570285,0.50920604,0.09652111,0.08461808,0.15394699,0.12773740,0.06715434,0.00027460
-5.39969985,0.53918326,0.10693621,0.09085245,0.15737322,0.13215048,0.07610915,0.00030869
-5.39369685,0.56954094,0.11795742,0.09735368,0.16010622,0.13628652,0.08580487,0.00034562
-5.38769385,0.60011691,0.12950548,0.10410740,0.16211275,0.14012468,0.09619436,0.00038533
-5.38169085,0.63074134,0.14148264,0.11109483,0.16337552,0.14365379,0.10721192,0.00042770
-5.37568784,0.66123257,0.15377248,0.11829151,0.16389263,0.14687111,0.11877247,0.00047252
-5.36968484,0.69139330,0.16624052,0.12566609,0.16367646,0.14978084,0.13077135,0.00051955
-5.36368184,0.72100733,0.17873572,0.13317937,0.16275215,0.15239235,0.14308491,0.00056842
-5.35767884,0.74983725,0.19109265,0.14078347,0.16115568,0.15471833,0.15557172,0.00061874
-5.35167584,0.77762364,0.20313464,0.14842156,0.15893176,0.15677296,0.16807465,0.00067000
-5.34567284,0.80408587,0.21467755,0.15602782,0.15613161,0.15857015,0.18042363,0.00072165
-5.33966983,0.82892482,0.22553431,0.16352810,0.15281075,0.16012211,0.19243915,0.00077308
-5.33366683,0.85182762,0.23551988,0.17084094,0.14902689,0.16143827,0.20393637,0.00082361
-5.32766383,0.87247435,0.24445653,0.17787929,0.14483813,0.16252458,0.21472969,0.00087256
-5.32166083,0.89054664,0.25217933,0.18455262,0.14030142,0.16338337,0.22463770,0.00091921
-5.31565783,0.90573767,0.25854141,0.19076959,0.13547132,0.16401369,0.23348826,0.00096286
-5.30965483,0.91776344,0.26341896,0.19644105,0.13039924,0.16441220,0.24112351,0.00100281
-5.30365183,0.92637448,0.26671559,0.20148332,0.12513298,0.16457436,0.24740471,0.00103843
-5.29764882,0.93136764,0.26836595,0.20582156,0.11971659,0.16449617,0.25221654,0.00106914
-5.29164582,0.93259722,0.26833838,0.20939311,0.11419055,0.16417596,0.25547083,0.00109446
-5.28564282,0.92998478,0.26663646,0.21215063,0.10859214,0.16361643,0.25710945,0.00111399
-5.27963982,0.92352712,0.26329943,0.21406484,0.10295596,0.16282653,0.25710632,0.00112746
-5.27363682,0.91330181,0.25840131,0.21512671,0.09731451,0.16182324,0.25546829,0.00113473
-5.26763382,0.89946999,0.25204896,0.21534900,0.09169873,0.16063295,0.25223511,0.00113580
-5.26163082,0.88227604,0.24437905,0.21476700,0.08613850,0.15929245,0.24747819,0.00113078
-5.25562781,0.86204412,0.23555401,0.21343843,0.08066303,0.15784932,0.24129845,0.00111996
-5.24962481,0.83917165,0.22575730,0.21144245,0.07530102,0.15636174,0.23382321,0.00110373
-5.24362181,0.81411985,0.21518817,0.20887779,0.07008073,0.15489770,0.22520230,0.00108260
-5.23761881,0.78740191,0.20405599,0.20586015,0.06502982,0.15353355,0.21560367,0.00105720
-5.23161581,0.75956913,0.19257467,0.20251884,0.06017508,0.15235208,0.20520842,0.00102824
-5.22561281,0.73119576,0.18095711,0.19899294,0.05554204,0.15144006,0.19420579,0.00099651
-5.21960980,0.70286324,0.16941014,0.19542706,0.05115444,0.15088556,0.18278809,0.00096281
-5.21360680,0.67514448,0.15812996,0.19196697,0.04703371,0.15077499,0.17114580,0.00092801
-5.20760380,0.64858890,0.14729831,0.18875520,0.04319845,0.15119020,0.15946315,0.00089294
-5.20160080,0.62370894,0.13707946,0.18592696,0.03966395,0.15220567,0.14791416,0.00085844
-5.19559780,0.60096847,0.12761805,0.18360645,0.03644179,0.15388604,0.13665938,0.00082529
-5.18959480,0.58077359,0.11903781,0.18190367,0.03353953,0.15628401,0.12584335,0.00079425
-5.18359180,0.56346618,0.11144104,0.18091207,0.03096060,0.15943877,0.11559284,0.00076598
-5.17758879,0.54932006,0.10490896,0.18070684,0.02870422,0.16337505,0.10601590,0.00074109
-5.17158579,0.53854004,0.09950256,0.18134401,0.02676553,0.16810271,0.09720161,0.00072012
-5.16558279,0.53126341,0.09526399,0.18286039,0.02513585,0.17361694,0.08922055,0.00070351
-5.15957979,0.52756368,0.09221832,0.18527413,0.02380300,0.17989901,0.08212579,0.00069165
-5.15357679,0.52745601,0.09037544,0.18858587,0.02275168,0.18691735,0.07595435,0.00068486
-5.14757379,0.53090390,0.08973198,0.19278038,0.02196401,0.19462903,0.07072906,0.00068339
-5.14157079,0.53782649,0.09027313,0.19782840,0.02142000,0.20298135,0.06646048,0.00068744
-5.13556778,0.54810598,0.09197427,0.20368868,0.02109805,0.21191337,0.06314893,0.00069718
-5.12956478,0.56159452,0.09480224,0.21030984,0.02097543,0.22135750,0.06078652,0.00071271
-5.12356178,0.57812018,0.09871623,0.21763215,0.02102871,0.23124061,0.05935884,0.00073414
-5.11755878,0.59749173,0.10366835,0.22558887,0.02123417,0.24148499,0.05884654,0.00076152
-5.11155578,0.61950178,0.10960379,0.23410732,0.02156809,0.25200886,0.05922648,0.00079489
-5.10555278,0.64392854,0.11646065,0.24310943,0.02200706,0.26272647,0.06047261,0.00083424
-5.09954977,0.67053590,0.12416958,0.25251196,0.02252812,0.27354793,0.06255637,0.00087956
-5.09354677,0.69907249,0.13265324,0.26222638,0.02310895,0.28437875,0.06544690,0.00093077
-5.08754377,0.72926970,0.14182586,0.27215854,0.02372802,0.29511925,0.06911088,0.00098773
-5.08154077,0.76083940,0.15159283,0.28220826,0.02436460,0.30566403,0.07351215,0.00105026
-5.07553777,0.79347175,0.16185063,0.29226913,0.02499893,0.31590158,0.07861135,0.00111810
-5.06953477,0.82683368,0.17248711,0.30222841,0.02561226,0.32571433,0.08436537,0.00119089
-5.06353177,0.86056867,0.18338231,0.31196756,0.02618696,0.33497914,0.09072713,0.00126821
-5.05752876,0.89429821,0.19440986,0.32136322,0.02670668,0.34356839,0.09764537,0.00134954
-5.05152576,0.92762532,0.20543899,0.33028892,0.02715648,0.35135186,0.10506500,0.00143425
-5.04552276,0.96014042,0.21633715,0.33861750,0.02752302,0.35819925,0.11292762,0.00152165
-5.03951976,0.99142960,0.22697328,0.34622423,0.02779477,0.36398336,0.12117278,0.00161098
-5.03351676,1.02108514,0.23722160,0.35299058,0.02796227,0.36858388,0.12973956,0.00170143
-5.02751376,1.04871812,0.24696570,0.35880847,0.02801830,0.37189157,0.13856875,0.00179215
-5.02151076,1.07397241,0.25610305,0.36358489,0.02795816,0.37381266,0.14760554,0.00188233
-5.01550775,1.09653976,0.26454939,0.36724654,0.02777986,0.37427319,0.15680256,0.00197118
-5.00950475,1.11617498,0.27224312,0.36974438,0.02748428,0.37322310,0.16612322,0.00205802
-5.00350175,1.13271053,0.27914923,0.37105763,0.02707533,0.37063975,0.17554517,0.00214227
-4.99749875,1.14606968,0.28526265,0.37119721,0.02655999,0.36653067,0.18506370,0.00222353
-4.99149575,1.15627729,0.29061087,0.37020805,0.02594832,0.36093537,0.19469485,0.00230161
-4.98549275,1.16346764,0.29525542,0.36817038,0.02525345,0.35392590,0.20447798,0.00237655
-4.97948974,1.16788835,0.29929232,0.36519963,0.02449141,0.34560637,0.21447759,0.00244863
-4.97348674,1.16990015,0.30285108,0.36144484,0.02368098,0.33611102,0.22478411,0.00251841
-4.96748374,1.16997188,0.30609245,0.35708573,0.02284344,0.32560126,0.23551351,0.00258675
-4.96148074,1.16867083,0.30920461,0.35232826,0.02200227,0.31426148,0.24680551,0.00265472
-4.95547774,1.16664818,0.31239809,0.34739891,0.02118283,0.30229407,0.25882020,0.00272368
-4.94947474,1.16462010,0.31589926,0.34253783,0.02041197,0.28991362,0.27173323,0.00279513
-4.94347174,1.16334489,0.31994273,0.33799108,0.01971766,0.27734072,0.28572932,0.00287076
-4.93746873,1.16359676,0.32476280,0.33400227,0.01912856,0.26479563,0.30099439,0.00295230
-4.93146573,1.16613742,0.33058414,0.33080388,0.01867357,0.25249191,0.31770647,0.00304149
-4.92546273,1.17168622,0.33761218,0.32860864,0.01838140,0.24063059,0.33602564,0.00313997
-4.91945973,1.18089022,0.34602346,0.32760128,0.01828012,0.22939475,0.35608341,0.00324921
-4.91345673,1.19429528,0.35595631,0.32793106,0.01839668,0.21894501,0.37797207,0.00337041
-4.90745373,1.21231960,0.36750236,0.32970526,0.01875645,0.20941588,0.40173436,0.00350438
-4.90145073,1.23523067,0.38069920,0.33298408,0.01938277,0.20091326,0.42735420,0.00365154
-4.89544772,1.26312710,0.39552463,0.33777708,0.02029645,0.19351291,0.45474892,0.00381176
-4.88944472,1.29592601,0.41189282,0.34404137,0.02151536,0.18726011,0.48376353,0.00398437
-4.88344172,1.33335706,0.42965267,0.35168170,0.02305396,0.18217035,0.51416762,0.00416812
-4.87743872,1.37496354,0.44858862,0.36055247,0.02492295,0.17823100,0.54565510,0.00436114
-4.87143572,1.42011087,0.46842404,0.37046166,0.02712888,0.17540381,0.57784722,0.00456102
-4.86543272,1.46800247,0.48882720,0.38117653,0.02967395,0.17362820,0.61029893,0.00476478
-4.85942971,1.51770272,0.50941968,0.39243101,0.03255575,0.17282501,0.64250848,0.00496900
-4.85342671,1.56816626,0.52978720,0.40393445,0.03576728,0.17290072,0.67393020,0.00516990
-4.84742371,1.61827272,0.54949226,0.41538150,0.03929693,0.17375188,0.70398995,0.00536341
-4.84142071,1.66686553,0.56808843,0.42646265,0.04312877,0.17526957,0.73210278,0.00554537
-4.83541771,1.71279337,0.58513560,0.43687522,0.04724279,0.17734373,0.75769204,0.00571164
-4.82941471,1.75495257,0.60021569,0.44633415,0.05161549,0.17986733,0.78020927,0.00585822
-4.82341171,1.79232857,0.61294802,0.45458235,0.05622043,0.18274003,0.79915387,0.00598145
-4.81740870,1.82403480,0.62300395,0.46140009,0.06102901,0.18587140,0.81409179,0.00607812
-4.81140570,1.84934711,0.63011992,0.46661309,0.06601125,0.18918353,0.82467222,0.00614559
-4.80540270,1.86773231,0.63410841,0.47009892,0.07113666,0.19261297,0.83064171,0.00618192
-4.79939970,1.87886929,0.63486627,0.47179152,0.07637511,0.19611187,0.83185479,0.00618592
-4.79339670,1.88266205,0.63238012,0.47168356,0.08169762,0.19964850,0.82828077,0.00615723
-4.78739370,1.87924365,0.62672843,0.46982658,0.08707704,0.20320687,0.82000625,0.00609633
-4.78139070,1.86897116,0.61808025,0.46632895,0.09248863,0.20678576,0.80723327,0.00600451
-4.77538769,1.85241158,0.60669057,0.46135159,0.09791041,0.21039701,0.79027315,0.00588385
-4.76938469,1.83031963,0.59289255,0.45510186,0.10332328,0.21406326,0.76953629,0.00573715
-4.76338169,1.80360808,0.57708685,0.44782566,0.10871095,0.21781520,0.74551847,0.00556782
-4.75737869,1.77331234,0.55972856,0.43979828,0.11405955,0.22168857,0.71878416,0.00537976
-4.75137569,1.74055060,0.54131232,0.43131421,0.11935710,0.22572083,0.68994763,0.00517721
-4.74537269,1.70648153,0.52235605,0.42267657,0.12459277,0.22994794,0.65965286,0.00496466
-4.73936968,1.67226128,0.50338419,0.41418640,0.12975593,0.23440124,0.62855278,0.00474664
-4.73336668,1.63900178,0.48491098,0.40613236,0.13483526,0.23910457,0.59728908,0.00452761
-4.72736368,1.60773199,0.46742435,0.39878133,0.13981772,0.24407191,0.56647310,0.00431184
-4.72136068,1.57936382,0.45137126,0.39237007,0.14468766,0.24930560,0.53666871,0.00410326
-4.71535768,1.55466392,0.43714472,0.38709856,0.14942615,0.25479526,0.50837773,0.00390536
-4.70935468,1.53423256,0.42507322,0.38312499,0.15401040,0.26051738,0.48202826,0.00372116
-4.70335168,1.51849020,0.41541267,0.38056271,0.15841359,0.26643586,0.45796644,0.00355312
-4.69734867,1.50767197,0.40834128,0.37947916,0.16260499,0.27250323,0.43645158,0.00340309
-4.69134567,1.50183032,0.40395731,0.37989681,0.16655044,0.27866262,0.41765472,0.00327240
-4.68534267,1.50084508,0.40227980,0.38179592,0.17021320,0.28485047,0.40166063,0.00316177
-4.67933967,1.50444049,0.40325218,0.38511901,0.17355518,0.29099966,0.38847268,0.00307143
-4.67333667,1.51220808,0.40674837,0.38977678,0.17653840,0.29704309,0.37802042,0.00300117
-4.66733367,1.52363410,0.41258122,0.39565502,0.17912673,0.30291738,0.37016935,0.00295040
-4.66133067,1.53813022,0.42051286,0.40262239,0.18128774,0.30856655,0.36473227,0.00291823
-4.65532766,1.55506586,0.43026635,0.41053845,0.18299461,0.31394552,0.36148172,0.00290359
-4.64932466,1.57380066,0.44153828,0.41926158,0.18422794,0.31902309,0.36016291,0.00290528
-4.64332166,1.59371543,0.45401166,0.42865646,0.18497740,0.32378433,0.36050656,0.00292209
-4.63731866,1.61424031,0.46736855,0.43860069,0.18524302,0.32823213,0.36224110,0.00295287
-4.63131566,1.63487866,0.48130196,0.44899010,0.18503613,0.33238785,0.36510379,0.00299659
-4.62531266,1.65522574,0.49552642,0.45974263,0.18437983,0.33629089,0.36885031,0.00305237
-4.61930965,1.67498126,0.50978681,0.47080047,0.18330883,0.33999725,0.37326251,0.00311957
-4.61330665,1.69395532,0.52386512,0.48213039,0.18186879,0.34357696,0.37815404,0.00319774
-4.60730365,1.71206759,0.53758485,0.49372209,0.18011510,0.34711062,0.38337384,0.00328667
-4.60130065,1.72933979,0.55081293,0.50558497,0.17811102,0.35068505,0.38880728,0.00338633
-4.59529765,1.74588212,0.56345912,0.51774305,0.17592546,0.35438825,0.39437517,0.00349686
-4.58929465,1.76187427,0.57547303,0.53022879,0.17363026,0.35830399,0.40003081,0.00361849
-4.58329165,1.77754234,0.58683906,0.54307577,0.17129731,0.36250619,0.40575525,0.00375148
-4.57728864,1.79313282,0.59756948,0.55631091,0.16899548,0.36705349,0.41155121,0.00389610
-4.57128564,1.80888533,0.60769630,0.56994666,0.16678759,0.37198418,0.41743596,0.00405245
-4.56528264,1.82500557,0.61726225,0.58397358,0.16472756,0.37731194,0.42343378,0.00422048
-4.55927964,1.84164024,0.62631164,0.59835387,0.16285800,0.38302252,0.42956820,0.00439988
-4.55327664,1.85885535,0.63488153,0.61301636,0.16120810,0.38907173,0.43585479,0.00458999
-4.54727364,1.87661934,0.64299381,0.62785323,0.15979234,0.39538478,0.44229462,0.00478980
-4.54127064,1.89479204,0.65064872,0.64271885,0.15860976,0.40185725,0.44886899,0.00499789
-4.53526763,1.91312029,0.65782015,0.65743092,0.15764406,0.40835752,0.45553562,0.00521241
-4.52926463,1.93124065,0.66445295,0.67177395,0.15686444,0.41473078,0.46222645,0.00543111
-4.52326163,1.94868898,0.67046258,0.68550499,0.15622724,0.42080447,0.46884734,0.00565135
-4.51725863,1.96491682,0.67573690,0.69836147,0.15567822,0.42639484,0.47527942,0.00587014
-4.51125563,1.97931339,0.68014015,0.71007075,0.15515548,0.43131440,0.48138225,0.00608420
-4.50525263,1.99123240,0.68351866,0.72036097,0.15459272,0.43538006,0.48699837,0.00629009
-4.49924962,2.00002200,0.68570824,0.72897265,0.15392289,0.43842126,0.49195908,0.00648424
-4.49324662,2.00505648,0.68654242,0.73567046,0.15308185,0.44028810,0.49609113,0.00666308
-4.48724362,2.00576780,0.68586145,0.74025468,0.15201192,0.44085875,0.49922382,0.00682317
-4.48124062,2.00167555,0.68352114,0.74257150,0.15066513,0.44004595,0.50119628,0.00696128
-4.47523762,1.99241347,0.67940140,0.74252191,0.14900604,0.43780217,0.50186438,0.00707447
-4.46923462,1.97775135,0.67341379,0.74006853,0.14701387,0.43412328,0.50110703,0.00716023
-4.46323162,1.95761101,0.66550773,0.73524010,0.14468391,0.42905044,0.49883147,0.00721654
-4.45722861,1.93207577,0.65567511,0.72813331,0.14202810,0.42267018,0.49497738,0.00724192
-4.45122561,1.90139275,0.64395306,0.71891199,0.13907471,0.41511253,0.48951954,0.00723549
-4.44522261,1.86596807,0.63042476,0.70780358,0.13586729,0.40654746,0.48246905,0.00719696
-4.43921961,1.82635518,0.61521836,0.69509301,0.13246268,0.39717967,0.47387302,0.00712668
-4.43321661,1.78323695,0.59850399,0.68111435,0.12892843,0.38724187,0.46381280,0.00702560
-4.42721361,1.73740251,0.58048917,0.66624054,0.12533966,0.37698709,0.45240093,0.00689523
-4.42121061,1.68971979,0.56141276,0.65087165,0.12177552,0.36668006,0.43977697,0.00673758
-4.41520760,1.64110523,0.54153790,0.63542213,0.11831539,0.35658825,0.42610245,0.00655511
-4.40920460,1.59249193,0.52114408,0.62030759,0.11503520,0.34697278,0.41155518,0.00635065
-4.40320160,1.54479772,0.50051882,0.60593165,0.11200378,0.33807964,0.39632324,0.00612729
-4.39719860,1.49889430,0.47994935,0.59267332,0.10927967,0.33013154,0.38059896,0.00588832
-4.39119560,1.45557884,0.45971439,0.58087527,0.10690841,0.32332066,0.36457299,0.00563713
-4.38519260,1.41554906,0.44007656,0.57083356,0.10492042,0.31780251,0.34842895,0.00537710
-4.37918959,1.37938254,0.42127551,0.56278899,0.10332973,0.31369126,0.33233858,0.00511158
-4.37318659,1.34752100,0.40352212,0.55692039,0.10213334,0.31105648,0.31645782,0.00484372
-4.36718359,1.32025992,0.38699365,0.55333988,0.10131156,0.30992141,0.30092371,0.00457652
-4.36118059,1.29774368,0.37183035,0.55209045,0.10082895,0.31026293,0.28585231,0.00431267
-4.35517759,1.27996614,0.35813318,0.55314551,0.10063615,0.31201293,0.27133757,0.00405460
-4.34917459,1.26677646,0.34596294,0.55641072,0.10067220,0.31506121,0.25745120,0.00380440
-4.34317159,1.25788974,0.33534064,0.56172769,0.10086741,0.31925964,0.24424341,0.00356382
-4.33716858,1.25290184,0.32624908,0.56887956,0.10114657,0.32442747,0.23174444,0.00333429
-4.33116558,1.25130782,0.31863556,0.57759825,0.10143236,0.33035752,0.21996675,0.00311691
-4.32516258,1.25252308,0.31241557,0.58757301,0.10164880,0.33682311,0.20890766,0.00291244
-4.31915958,1.25590650,0.30747733,0.59846023,0.10172453,0.34358544,0.19855245,0.00272140
-4.31315658,1.26078471,0.30368698,0.60989403,0.10159587,0.35040113,0.18887752,0.00254403
-4.30715358,1.26647656,0.30089425,0.62149741,0.10120941,0.35702982,0.17985360,0.00238037
