energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.86793397,3.95770643,0.49719665,3.63281554,0.00164983,0.10555302,0.06806973,0.00000000
-5.86193097,4.01287676,0.49019994,3.69076256,0.00164839,0.10535385,0.06566842,0.00000000
-5.85592796,4.07491373,0.48432083,3.75492960,0.00165582,0.10531892,0.06354819,0.00000000
-5.84992496,4.14252457,0.47972820,3.82398724,0.00167345,0.10545427,0.06171565,0.00000000
-5.84392196,4.21441415,0.47656507,3.89661036,0.00170270,0.10576696,0.06017213,0.00000000
-5.83791896,4.28930424,0.47494225,3.97150028,0.00174507,0.10626417,0.05891336,0.00000000
-5.83191596,4.36594942,0.47493293,4.04740340,0.00180216,0.10695220,0.05792937,0.00000000
-5.82591296,4.44315008,0.47656841,4.12312653,0.00187563,0.10783544,0.05720463,0.00000000
-5.81990995,4.51976276,0.47983515,4.19754914,0.00196724,0.10891538,0.05671835,0.00000000
-5.81390695,4.59470855,0.48467336,4.26963308,0.00207881,0.11018967,0.05644503,0.00000000
-5.80790395,4.66698011,0.49097698,4.33843030,0.00221221,0.11165135,0.05635521,0.00000000
-5.80190095,4.73564804,0.49859541,4.40308915,0.00236934,0.11328813,0.05641638,0.00000000
-5.79589795,4.79986718,0.50733676,4.46285974,0.00255210,0.11508206,0.05659395,0.00000000
-5.78989495,4.85888321,0.51697260,4.51709901,0.00276231,0.11700930,0.05685240,0.00000000
-5.78389195,4.91203999,0.52724409,4.56527553,0.00300170,0.11904026,0.05715641,0.00000000
-5.77788894,4.95878741,0.53786939,4.60697433,0.00327183,0.12113997,0.05747198,0.00000000
-5.77188594,4.99868979,0.54855187,4.64190162,0.00357399,0.12326873,0.05776755,0.00000000
-5.76588294,5.03143420,0.55898914,4.66988897,0.00390913,0.12538307,0.05801492,0.00000000
-5.75987994,5.05683816,0.56888225,4.69089671,0.00427781,0.12743690,0.05819014,0.00000000
-5.75387694,5.07485607,0.57794504,4.70501585,0.00468004,0.12938279,0.05827414,0.00000000
-5.74787394,5.08558332,0.58591298,4.71246792,0.00511524,0.13117347,0.05825318,0.00000000
-5.74187094,5.08925760,0.59255145,4.71360224,0.00558217,0.13276331,0.05811908,0.00000000
-5.73586793,5.08625656,0.59766291,4.70889004,0.00607880,0.13410985,0.05786920,0.00000000
-5.72986493,5.07709141,0.60109290,4.69891518,0.00660233,0.13517519,0.05750626,0.00000000
-5.72386193,5.06239633,0.60273453,4.68436130,0.00714908,0.13592732,0.05703783,0.00000000
-5.71785893,5.04291366,0.60253136,4.66599567,0.00771457,0.13634121,0.05647580,0.00000000
-5.71185593,5.01947528,0.60047871,4.64465005,0.00829344,0.13639972,0.05583554,0.00000000
-5.70585293,4.99298094,0.59662321,4.62119927,0.00887960,0.13609423,0.05513509,0.00000000
-5.69984992,4.96437432,0.59106086,4.59653842,0.00946624,0.13542500,0.05439421,0.00000000
-5.69384692,4.93461813,0.58393369,4.57155966,0.01004600,0.13440124,0.05363351,0.00000000
-5.68784392,4.90466922,0.57542506,4.54712972,0.01061109,0.13304096,0.05287353,0.00000000
-5.68184092,4.87545516,0.56575412,4.52406928,0.01115349,0.13137051,0.05213400,0.00000000
-5.67583792,4.84785322,0.55516935,4.50313516,0.01166514,0.12942394,0.05143314,0.00000000
-5.66983492,4.82267293,0.54394170,4.48500612,0.01213816,0.12724216,0.05078720,0.00000000
-5.66383192,4.80064271,0.53235735,4.47027295,0.01256509,0.12487190,0.05021008,0.00000000
-5.65782891,4.78240111,0.52071055,4.45943310,0.01293911,0.12236460,0.04971321,0.00000000
-5.65182591,4.76849273,0.50929643,4.45288978,0.01325426,0.11977521,0.04930551,0.00000000
-5.64582291,4.75936843,0.49840423,4.45095525,0.01350564,0.11716085,0.04899358,0.00000000
-5.63981991,4.75538938,0.48831086,4.45385773,0.01368961,0.11457953,0.04878192,0.00000000
-5.63381691,4.75683410,0.47927492,4.46175091,0.01380389,0.11208877,0.04867334,0.00000000
-5.62781391,4.76390726,0.47153132,4.47472517,0.01384766,0.10974431,0.04866930,0.00000000
-5.62181091,4.77674937,0.46528635,4.49281930,0.01382167,0.10759876,0.04877036,0.00000000
-5.61580790,4.79544596,0.46071341,4.51603157,0.01372815,0.10570034,0.04897650,0.00000000
-5.60980490,4.82003531,0.45794923,4.54432908,0.01357082,0.10409167,0.04928747,0.00000000
-5.60380190,4.85051376,0.45709067,4.57765452,0.01335477,0.10280860,0.04970295,0.00000000
-5.59779890,4.88683779,0.45819218,4.61592956,0.01308629,0.10187920,0.05022267,0.00000000
-5.59179590,4.92892275,0.46126382,4.65905455,0.01277273,0.10132281,0.05084634,0.00000000
-5.58579290,4.97663788,0.46627002,4.70690434,0.01242222,0.10114934,0.05157350,0.00000000
-5.57978989,5.02979806,0.47312908,4.75932050,0.01204348,0.10135862,0.05240326,0.00000000
-5.57378689,5.08815288,0.48171357,4.81610057,0.01164550,0.10194013,0.05333397,0.00000000
-5.56778389,5.15137398,0.49185162,4.87698499,0.01123733,0.10287290,0.05436275,0.00000000
-5.56178089,5.21904169,0.50332930,4.94164308,0.01082784,0.10412568,0.05548515,0.00000000
-5.55577789,5.29063259,0.51589405,5.00965921,0.01042542,0.10565752,0.05669467,0.00000000
-5.54977489,5.36550923,0.52925932,5.08052062,0.01003788,0.10741855,0.05798250,0.00000000
-5.54377189,5.44291358,0.54311031,5.15360842,0.00967220,0.10935115,0.05933723,0.00000000
-5.53776888,5.52196571,0.55711084,5.22819309,0.00933449,0.11139143,0.06074478,0.00000000
-5.53176588,5.60166875,0.57091121,5.30343586,0.00902991,0.11347099,0.06218845,0.00000000
-5.52576288,5.68092116,0.58415694,5.37839685,0.00876269,0.11551885,0.06364916,0.00000000
-5.51975988,5.75853698,0.59649807,5.45205068,0.00853614,0.11746363,0.06510588,0.00000000
-5.51375688,5.83327395,0.60759895,5.52330995,0.00835285,0.11923583,0.06653617,0.00000000
-5.50775388,5.90386950,0.61714795,5.59105628,0.00821479,0.12077010,0.06791698,0.00000000
-5.50175088,5.96908344,0.62486704,5.65417819,0.00812356,0.12200747,0.06922547,0.00000000
-5.49574787,6.02774630,0.63052070,5.71161487,0.00808064,0.12289749,0.07044000,0.00000000
-5.48974487,6.07881130,0.63392390,5.76240402,0.00808769,0.12340003,0.07154114,0.00000000
-5.48374187,6.12140785,0.63494886,5.80573180,0.00814682,0.12348690,0.07251266,0.00000000
-5.47773887,6.15489409,0.63353033,5.84098245,0.00826092,0.12314310,0.07334253,0.00000000
-5.47173587,6.17890570,0.62966911,5.86778519,0.00843393,0.12236754,0.07402379,0.00000000
-5.46573287,6.19339838,0.62343372,5.88605557,0.00867116,0.12117355,0.07455527,0.00000000
-5.45972986,6.19868124,0.61496022,5.89602880,0.00897947,0.11958868,0.07494220,0.00000000
-5.45372686,6.19543895,0.60445002,5.89828273,0.00936749,0.11765430,0.07519659,0.00000000
-5.44772386,6.18474058,0.59216589,5.89374855,0.00984572,0.11542462,0.07533733,0.00000000
-5.44172086,6.16803383,0.57842634,5.88370772,0.01042662,0.11296541,0.07539017,0.00000000
-5.43571786,6.14712390,0.56359835,5.86977437,0.01112454,0.11035233,0.07538737,0.00000000
-5.42971486,6.12413698,0.54808902,5.85386304,0.01195564,0.10766910,0.07536715,0.00000000
-5.42371186,6.10146909,0.53233612,5.83814223,0.01293763,0.10500530,0.07537292,0.00000000
-5.41770885,6.08172163,0.51679794,5.82497528,0.01408955,0.10245416,0.07545232,0.00000000
-5.41170585,6.06762580,0.50194277,5.81685029,0.01543131,0.10011024,0.07565604,0.00000000
-5.40570285,6.06195850,0.48823813,5.81630170,0.01698322,0.09806704,0.07603658,0.00000000
-5.39969985,6.06745263,0.47614017,5.82582647,0.01876547,0.09641469,0.07664679,0.00000000
-5.39369685,6.08670536,0.46608322,5.84779800,0.02079747,0.09523775,0.07753840,0.00000000
-5.38769385,6.12208756,0.45846995,5.88438119,0.02309715,0.09461301,0.07876054,0.00000000
-5.38169085,6.17565796,0.45366208,5.93745192,0.02568028,0.09460763,0.08035812,0.00000000
-5.37568784,6.24908505,0.45197185,6.00852395,0.02855966,0.09527728,0.08237041,0.00000000
-5.36968484,6.34357967,0.45365438,6.09868614,0.03174443,0.09666462,0.08482958,0.00000000
-5.36368184,6.45984069,0.45890096,6.20855214,0.03523930,0.09879794,0.08775938,0.00000000
-5.35767884,6.59801547,0.46783347,6.33822441,0.03904390,0.10169009,0.09117394,0.00000000
-5.35167584,6.75767656,0.48049987,6.48727375,0.04315218,0.10533765,0.09507681,0.00000000
-5.34567284,6.93781529,0.49687106,6.65473486,0.04755193,0.10972041,0.09946018,0.00000000
-5.33966983,7.13685225,0.51683900,6.83911813,0.05222436,0.11480122,0.10430429,0.00000000
-5.33366683,7.35266443,0.54021641,7.03843689,0.05714396,0.12052610,0.10957726,0.00000000
-5.32766383,7.58262796,0.56673798,7.25024944,0.06227843,0.12682476,0.11523506,0.00000000
-5.32166083,7.82367519,0.59606330,7.47171412,0.06758886,0.13361156,0.12122196,0.00000000
-5.31565783,8.07236446,0.62778159,7.69965603,0.07303005,0.14078675,0.12747115,0.00000000
-5.30965483,8.32496043,0.66141814,7.93064312,0.07855113,0.14823822,0.13390586,0.00000000
-5.30365183,8.57752298,0.69644259,8.16106960,0.08409634,0.15584359,0.14044065,0.00000000
-5.29764882,8.82600208,0.73227895,8.38724435,0.08960597,0.16347267,0.14698316,0.00000000
-5.29164582,9.06633623,0.76831715,8.60548182,0.09501752,0.17099028,0.15343595,0.00000000
-5.28564282,9.29455179,0.80392603,8.81219302,0.10026704,0.17825929,0.15969873,0.00000000
-5.27963982,9.50686052,0.83846740,9.00397413,0.10529048,0.18514392,0.16567066,0.00000000
-5.27363682,9.69975262,0.87131079,9.17769026,0.11002524,0.19151306,0.17125275,0.00000000
-5.26763382,9.87008275,0.90184858,9.33055200,0.11441163,0.19724371,0.17635034,0.00000000
-5.26163082,10.01514618,0.92951099,9.46018250,0.11839434,0.20222420,0.18087545,0.00000000
-5.25562781,10.13274301,0.95378040,9.56467305,0.12192388,0.20635724,0.18474906,0.00000000
-5.24962481,10.22122806,0.97420451,9.64262520,0.12495781,0.20956267,0.18790311,0.00000000
-5.24362181,10.27954471,0.99040795,9.69317807,0.12746182,0.21177964,0.19028226,0.00000000
-5.23761881,10.30724135,1.00210179,9.71601957,0.12941064,0.21296842,0.19184529,0.00000000
-5.23161581,10.30446948,1.00909060,9.71138100,0.13078859,0.21311141,0.19256609,0.00000000
-5.22561281,10.27196332,1.01127678,9.68001483,0.13158998,0.21221366,0.19243423,0.00000000
-5.21960980,10.21100135,1.00866209,9.62315629,0.13181912,0.21030252,0.19145508,0.00000000
-5.21360680,10.12335081,1.00134604,9.54246982,0.13149012,0.20742677,0.18964947,0.00000000
-5.20760380,10.01119732,0.98952151,9.43998228,0.13062633,0.20365489,0.18705294,0.00000000
-5.20160080,9.87706186,0.97346756,9.31800521,0.12925964,0.19907293,0.18371460,0.00000000
-5.19559780,9.72370853,0.95353979,9.17904936,0.12742945,0.19378168,0.17969562,0.00000000
-5.18959480,9.55404672,0.93015864,9.02573457,0.12518156,0.18789354,0.17506747,0.00000000
-5.18359180,9.37103162,0.90379612,8.86069902,0.12256680,0.18152904,0.16990994,0.00000000
-5.17758879,9.17756734,0.87496137,8.68651150,0.11963974,0.17481321,0.16430901,0.00000000
-5.17158579,8.97641666,0.84418582,8.50559054,0.11645723,0.16787193,0.15835466,0.00000000
-5.16558279,8.77012134,0.81200826,8.32013384,0.11307702,0.16082838,0.15213871,0.00000000
-5.15957979,8.56093618,0.77896055,8.13206108,0.10955650,0.15379973,0.14575278,0.00000000
-5.15357679,8.35077957,0.74555441,7.94297236,0.10595139,0.14689416,0.13928628,0.00000000
-5.14757379,8.14120228,0.71226961,7.75412398,0.10231477,0.14020836,0.13282473,0.00000000
-5.14157079,7.93337541,0.67954414,7.56642212,0.09869613,0.13382547,0.12644823,0.00000000
-5.13556778,7.72809727,0.64776633,7.38043413,0.09514069,0.12781366,0.12023029,0.00000000
-5.12956478,7.52581800,0.61726929,7.19641632,0.09168882,0.12222526,0.11423678,0.00000000
-5.12356178,7.32667998,0.58832767,7.01435593,0.08837579,0.11709645,0.10852540,0.00000000
-5.11755878,7.13057098,0.56115661,6.83402468,0.08523154,0.11244756,0.10314519,0.00000000
-5.11155578,6.93718657,0.53591285,6.65504022,0.08228076,0.10828390,0.09813650,0.00000000
-5.10555278,6.74609788,0.51269775,6.47693184,0.07954296,0.10459695,0.09353110,0.00000000
-5.09954977,6.55682053,0.49156194,6.29920633,0.07703277,0.10136611,0.08935251,0.00000000
-5.09354677,6.36888071,0.47251129,6.12141033,0.07476025,0.09856056,0.08561650,0.00000000
-5.08754377,6.18187469,0.45551383,5.94318537,0.07273128,0.09614153,0.08233179,0.00000000
-5.08154077,5.99551852,0.44050723,5.76431292,0.07094794,0.09406450,0.07950073,0.00000000
-5.07553777,5.80968551,0.42740661,5.58474691,0.06940893,0.09228157,0.07712012,0.00000000
-5.06953477,5.62442975,0.41611205,5.40463246,0.06810990,0.09074373,0.07518200,0.00000000
-5.06353177,5.43999500,0.40651579,5.22431011,0.06704378,0.08940292,0.07367442,0.00000000
-5.05752876,5.25680909,0.39850856,5.04430607,0.06620108,0.08821401,0.07258220,0.00000000
-5.05152576,5.07546492,0.39198500,4.86530956,0.06557005,0.08713633,0.07188752,0.00000000
-5.04552276,4.89668991,0.38684781,4.68813918,0.06513688,0.08613505,0.07157047,0.00000000
-5.03951976,4.72130619,0.38301071,4.51370088,0.06488581,0.08518206,0.07160951,0.00000000
-5.03351676,4.55018470,0.38039984,4.34294054,0.06479920,0.08425652,0.07198169,0.00000000
-5.02751376,4.38419601,0.37895401,4.17679408,0.06485762,0.08334505,0.07266289,0.00000000
-5.02151076,4.22416134,0.37862342,4.01613850,0.06503989,0.08244148,0.07362784,0.00000000
-5.01550775,4.07080653,0.37936737,3.86174661,0.06532321,0.08154629,0.07485006,0.00000000
-5.00950475,3.92472186,0.38115090,3.71424817,0.06568325,0.08066574,0.07630176,0.00000000
-5.00350175,3.78632978,0.38394069,3.57409947,0.06609437,0.07981071,0.07795362,0.00000000
-4.99749875,3.65586230,0.38770053,3.44156283,0.06652979,0.07899539,0.07977459,0.00000000
-4.99149575,3.53334889,0.39238665,3.31669690,0.06696198,0.07823583,0.08173169,0.00000000
-4.98549275,3.41861547,0.39794322,3.19935786,0.06736294,0.07754851,0.08378989,0.00000000
-4.97948974,3.31129397,0.40429851,3.08921111,0.06770474,0.07694890,0.08591200,0.00000000
-4.97348674,3.21084178,0.41136179,2.98575249,0.06795991,0.07645019,0.08805873,0.00000000
-4.96748374,3.11656976,0.41902157,2.88833732,0.06810207,0.07606229,0.09018893,0.00000000
-4.96148074,3.02767701,0.42714520,2.79621578,0.06810645,0.07579109,0.09225995,0.00000000
-4.95547774,2.94329066,0.43558017,2.70857228,0.06795049,0.07563802,0.09422818,0.00000000
-4.94947474,2.86250854,0.44415710,2.62456694,0.06761439,0.07560018,0.09604983,0.00000000
-4.94347174,2.78444270,0.45269459,2.54337706,0.06708165,0.07567068,0.09768183,0.00000000
-4.93746873,2.70826195,0.46100568,2.46423660,0.06633957,0.07583959,0.09908295,0.00000000
-4.93146573,2.63323154,0.46890587,2.38647219,0.06537964,0.07609522,0.10021499,0.00000000
-4.92546273,2.55874860,0.47622240,2.30953413,0.06419785,0.07642574,0.10104407,0.00000000
-4.91945973,2.48437214,0.48280433,2.23302151,0.06279492,0.07682122,0.10154196,0.00000000
-4.91345673,2.40984671,0.48853307,2.15670070,0.06117636,0.07727576,0.10168734,0.00000000
-4.90745373,2.33511909,0.49333289,2.08051689,0.05935249,0.07778985,0.10146702,0.00000000
-4.90145073,2.26034783,0.49718072,2.00459874,0.05733826,0.07837270,0.10087689,0.00000000
-4.89544772,2.18590546,0.50011489,1.92925617,0.05515300,0.07904451,0.09992277,0.00000000
-4.88944472,2.11237362,0.50224213,1.85497197,0.05282000,0.07983851,0.09862085,0.00000000
-4.88344172,2.04053149,0.50374248,1.78238758,0.05036607,0.08080266,0.09699791,0.00000000
-4.87743872,1.97133777,0.50487157,1.71228398,0.04782097,0.08200093,0.09509106,0.00000000
-4.87143572,1.90590706,0.50596006,1.64555811,0.04521673,0.08351403,0.09294723,0.00000000
-4.86543272,1.84548101,0.50740995,1.58319592,0.04258700,0.08543951,0.09062218,0.00000000
-4.85942971,1.79139499,0.50968767,1.52624249,0.03996633,0.08789118,0.08817915,0.00000000
-4.85342671,1.74504105,0.51331400,1.47577017,0.03738941,0.09099774,0.08568728,0.00000000
-4.84742371,1.70782779,0.51885096,1.43284527,0.03489039,0.09490072,0.08321962,0.00000000
-4.84142071,1.68113793,0.52688591,1.39849411,0.03250213,0.09975155,0.08085101,0.00000000
-4.83541771,1.66628448,0.53801327,1.37366898,0.03025557,0.10570795,0.07865577,0.00000000
-4.82941471,1.66446635,0.55281437,1.35921484,0.02817908,0.11292955,0.07670535,0.00000000
-4.82341171,1.67672435,0.57183599,1.35583722,0.02629796,0.12157295,0.07506595,0.00000000
-4.81740870,1.70389860,0.59556827,1.36407231,0.02463390,0.13178616,0.07379633,0.00000000
-4.81140570,1.74658862,0.62442269,1.38425982,0.02320458,0.14370273,0.07294568,0.00000000
-4.80540270,1.80511702,0.65871091,1.41651945,0.02202334,0.15743556,0.07255185,0.00000000
-4.79939970,1.87949830,0.69862526,1.46073174,0.02109889,0.17307072,0.07263987,0.00000000
-4.79339670,1.96941379,0.74422164,1.51652424,0.02043517,0.19066139,0.07322079,0.00000000
-4.78739370,2.07419405,0.79540558,1.58326351,0.02003119,0.21022216,0.07429105,0.00000000
-4.78139070,2.19280984,0.85192216,1.66005379,0.01988107,0.23172399,0.07583220,0.00000000
-4.77538769,2.32387253,0.91335047,1.74574293,0.01997408,0.25509001,0.07781117,0.00000000
-4.76938469,2.46564481,0.97910298,1.83893572,0.02029484,0.28019243,0.08018093,0.00000000
-4.76338169,2.61606219,1.04843038,1.93801503,0.02082351,0.30685082,0.08288166,0.00000000
-4.75737869,2.77276530,1.12043187,2.04117049,0.02153623,0.33483185,0.08584234,0.00000000
-4.75137569,2.93314283,1.19407115,2.14643438,0.02240550,0.36385086,0.08898266,0.00000000
-4.74537269,3.09438450,1.26819767,2.25172401,0.02340077,0.39357508,0.09221536,0.00000000
-4.73936968,3.25354278,1.34157290,2.35488961,0.02448902,0.42362883,0.09544869,0.00000000
-4.73336668,3.40760199,1.41290089,2.45376643,0.02563557,0.45360047,0.09858916,0.00000000
-4.72736368,3.55355278,1.48086234,2.54622947,0.02680478,0.48305104,0.10154430,0.00000000
-4.72136068,3.68846966,1.54415093,2.63024915,0.02796092,0.51152447,0.10422551,0.00000000
-4.71535768,3.80958914,1.60151097,2.70394598,0.02906903,0.53855895,0.10655067,0.00000000
-4.70935468,3.91438562,1.65177477,2.76564229,0.03009583,0.56369923,0.10844671,0.00000000
-4.70335168,4.00064247,1.69389856,2.81390912,0.03101051,0.58650928,0.10985185,0.00000000
-4.69734867,4.06651538,1.72699536,2.84760640,0.03178557,0.60658506,0.11071740,0.00000000
-4.69134567,4.11058562,1.75036358,2.86591496,0.03239749,0.62356669,0.11100934,0.00000000
-4.68534267,4.13190108,1.76351017,2.86835891,0.03282739,0.63714968,0.11070919,0.00000000
-4.67933967,4.13000326,1.76616726,2.85481756,0.03306141,0.64709465,0.10981457,0.00000000
-4.67333667,4.10493909,1.75830147,2.82552628,0.03309105,0.65323515,0.10833913,0.00000000
-4.66733367,4.05725701,1.74011568,2.78106626,0.03291332,0.65548329,0.10631199,0.00000000
-4.66133067,3.98798733,1.71204283,2.72234354,0.03253063,0.65383277,0.10377667,0.00000000
-4.65532766,3.89860758,1.67473220,2.65055805,0.03195058,0.64835928,0.10078959,0.00000000
-4.64932466,3.79099415,1.62902846,2.56716393,0.03118557,0.63921815,0.09741815,0.00000000
-4.64332166,3.66736213,1.57594462,2.47382272,0.03025225,0.62663937,0.09373848,0.00000000
-4.63731866,3.53019566,1.51662965,2.37235111,0.02917079,0.61092016,0.08983297,0.00000000
-4.63131566,3.38217147,1.45233231,2.26466538,0.02796414,0.59241538,0.08578766,0.00000000
-4.62531266,3.22607856,1.38436250,2.15272459,0.02665721,0.57152618,0.08168949,0.00000000
-4.61930965,3.06473699,1.31405162,2.03847454,0.02527594,0.54868735,0.07762370,0.00000000
-4.61330665,2.90091876,1.24271355,1.92379458,0.02384647,0.52435395,0.07367126,0.00000000
-4.60730365,2.73727351,1.17160755,1.81044897,0.02239432,0.49898763,0.06990657,0.00000000
-4.60130065,2.57626160,1.10190444,1.70004436,0.02094366,0.47304329,0.06639536,0.00000000
-4.59529765,2.42009659,1.03465712,1.59399468,0.01951666,0.44695650,0.06319299,0.00000000
-4.58929465,2.27069870,0.97077639,1.49349412,0.01813295,0.42113224,0.06034313,0.00000000
-4.58329165,2.12966043,0.91101256,1.39949896,0.01680925,0.39593516,0.05787678,0.00000000
-4.57728864,1.99822485,0.85594338,1.31271813,0.01555911,0.37168185,0.05581179,0.00000000
-4.57128564,1.87727658,0.80596821,1.23361240,0.01439283,0.34863514,0.05415280,0.00000000
-4.56528264,1.76734495,0.76130845,1.16240163,0.01331743,0.32700066,0.05289153,0.00000000
-4.55927964,1.66861853,0.72201373,1.09907929,0.01233683,0.30692559,0.05200756,0.00000000
-4.55327664,1.58096960,0.68797336,1.04343303,0.01145203,0.28849942,0.05146943,0.00000000
-4.54727364,1.50398695,0.65893227,0.99507035,0.01066151,0.27175677,0.05123599,0.00000000
-4.54127064,1.43701534,0.63451064,0.95344782,0.00996152,0.25668173,0.05125816,0.00000000
-4.53526763,1.37919948,0.61422622,0.91790266,0.00934655,0.24321363,0.05148074,0.00000000
-4.52926463,1.32953074,0.59751851,0.88768521,0.00880969,0.23125386,0.05184442,0.00000000
-4.52326163,1.28689456,0.58377372,0.86199119,0.00834313,0.22067332,0.05228788,0.00000000
-4.51725863,1.25011688,0.57234957,0.83999247,0.00793846,0.21132025,0.05274981,0.00000000
-4.51125563,1.21800788,0.56259924,0.82086555,0.00758710,0.20302797,0.05317094,0.00000000
-4.50525263,1.18940192,0.55389354,0.80381677,0.00728056,0.19562243,0.05349587,0.00000000
-4.49924962,1.16319232,0.54564068,0.78810383,0.00701074,0.18892913,0.05367473,0.00000000
-4.49324662,1.13836055,0.53730318,0.77305319,0.00677010,0.18277930,0.05366456,0.00000000
-4.48724362,1.11399913,0.52841154,0.75807313,0.00655179,0.17701514,0.05343042,0.00000000
-4.48124062,1.08932828,0.51857432,0.74266261,0.00634980,0.17149405,0.05294619,0.00000000
-4.47523762,1.06370625,0.50748472,0.72641602,0.00615895,0.16609182,0.05219500,0.00000000
-4.46923462,1.03663385,0.49492357,0.70902423,0.00597493,0.16070475,0.05116933,0.00000000
-4.46323162,1.00775374,0.48075898,0.69027231,0.00579428,0.15525075,0.04987078,0.00000000
-4.45722861,0.97684497,0.46494299,0.67003460,0.00561431,0.14966954,0.04830952,0.00000000
-4.45122561,0.94381393,0.44750551,0.64826744,0.00543310,0.14392211,0.04650354,0.00000000
-4.44522261,0.90868221,0.42854614,0.62500051,0.00524938,0.13798942,0.04447756,0.00000000
-4.43921961,0.87157258,0.40822431,0.60032697,0.00506247,0.13187067,0.04226187,0.00000000
-4.43321661,0.83269365,0.38674834,0.57439326,0.00487225,0.12558119,0.03989104,0.00000000
-4.42721361,0.79232416,0.36436394,0.54738875,0.00467907,0.11915015,0.03740255,0.00000000
-4.42121061,0.75079756,0.34134263,0.51953586,0.00448372,0.11261810,0.03483545,0.00000000
-4.41520760,0.70848729,0.31797070,0.49108087,0.00428743,0.10603469,0.03222913,0.00000000
-4.40920460,0.66579352,0.29453894,0.46228553,0.00409177,0.09945641,0.02962214,0.00000000
-4.40320160,0.62313129,0.27133352,0.43341992,0.00389872,0.09294458,0.02705119,0.00000000
-4.39719860,0.58092054,0.24862844,0.40475630,0.00371065,0.08656371,0.02455035,0.00000000
-4.39119560,0.53957798,0.22667938,0.37656419,0.00353030,0.08037996,0.02215044,0.00000000
-4.38519260,0.49951076,0.20571929,0.34910654,0.00336081,0.07446013,0.01987862,0.00000000
-4.37918959,0.46111198,0.18595561,0.32263689,0.00320574,0.06887077,0.01775818,0.00000000
-4.37318659,0.42475763,0.16756892,0.29739744,0.00306910,0.06367770,0.01580855,0.00000000
-4.36718359,0.39080494,0.15071299,0.27361791,0.00295530,0.05894564,0.01404544,0.00000000
-4.36118059,0.35959177,0.13551599,0.25151489,0.00286921,0.05473815,0.01248113,0.00000000
-4.35517759,0.33143676,0.12208255,0.23129174,0.00281615,0.05111753,0.01112487,0.00000000
-4.34917459,0.30663996,0.11049642,0.21313866,0.00280184,0.04814494,0.00998339,0.00000000
-4.34317159,0.28548363,0.10082356,0.19723296,0.00283238,0.04588038,0.00906134,0.00000000
-4.33716858,0.26823301,0.09311523,0.18373929,0.00291422,0.04438265,0.00836186,0.00000000
-4.33116558,0.25513665,0.08741103,0.17280972,0.00305408,0.04370919,0.00788705,0.00000000
-4.32516258,0.24642630,0.08374154,0.16458358,0.00325889,0.04391573,0.00763841,0.00000000
-4.31915958,0.24231612,0.08213050,0.15918707,0.00353565,0.04505572,0.00761724,0.00000000
-4.31315658,0.24300110,0.08259639,0.15673246,0.00389136,0.04717956,0.00782491,0.00000000
-4.30715358,0.24865470,0.08515333,0.15731691,0.00433287,0.05033360,0.00826309,0.00000000
