energy_ev,total_up,Au_p_up,Au_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-4.30115058,1.73001024,0.37829415,1.21893379,0.02694380,0.10975218,0.00856319,0.21035139
-4.29514757,1.82786977,0.41444518,1.28252308,0.02856389,0.12122542,0.00987930,0.22042696
-4.28914457,1.92820966,0.45278242,1.34694873,0.03027631,0.13349760,0.01138641,0.23067484
-4.28314157,2.03044570,0.49306833,1.41179125,0.03208212,0.14651149,0.01308790,0.24103794
-4.27713857,2.13398418,0.53500721,1.47664477,0.03398074,0.16019270,0.01498553,0.25145977
-4.27113557,2.23820915,0.57824320,1.54110902,0.03596945,0.17444870,0.01707906,0.26188281
-4.26513257,2.34247123,0.62236068,1.60478198,0.03804297,0.18916854,0.01936598,0.27224698
-4.25912956,2.44607937,0.66688734,1.66725371,0.04019308,0.20422331,0.02184133,0.28248852
-4.25312656,2.54829666,0.71130017,1.72810233,0.04240841,0.21946741,0.02449760,0.29253926
-4.24712356,2.64834090,0.75503441,1.78689259,0.04467434,0.23474068,0.02732481,0.30232642
-4.24112056,2.74539066,0.79749529,1.84317750,0.04697303,0.24987142,0.03031071,0.31177306
-4.23511756,2.83859684,0.83807245,1.89650311,0.04928365,0.26468016,0.03344111,0.32079913
-4.22911456,2.92709965,0.87615642,1.94641652,0.05158278,0.27898413,0.03670045,0.32932316
-4.22311156,3.01005031,0.91115658,1.99247672,0.05384492,0.29260227,0.04007238,0.33726448
-4.21710855,3.08663650,0.94252002,2.03426774,0.05604323,0.30536058,0.04354060,0.34454581
-4.21110555,3.15611030,0.96975026,2.07141338,0.05815025,0.31709756,0.04708967,0.35109623
-4.20510255,3.21781704,0.99242511,2.10359269,0.06013884,0.32766959,0.05070599,0.35685410
-4.19909955,3.27122345,1.01021274,2.13055514,0.06198302,0.33695584,0.05437866,0.36176999
-4.19309655,3.31594329,1.02288506,2.15213452,0.06365888,0.34486265,0.05810045,0.36580933
-4.18709355,3.35175902,1.03032790,2.16826065,0.06514542,0.35132707,0.06186854,0.36895449
-4.18109055,3.37863790,1.03254714,2.17896798,0.06642525,0.35631932,0.06568519,0.37120638
-4.17508754,3.39674154,1.02967066,2.18440046,0.06748523,0.35984423,0.06955819,0.37258526
-4.16908454,3.40642793,1.02194570,2.18481216,0.06831686,0.36194134,0.07350102,0.37313075
-4.16308154,3.40824570,1.00973182,2.18056345,0.06891654,0.36268381,0.07753278,0.37290103
-4.15707854,3.40292047,0.99348969,2.17211263,0.06928565,0.36217612,0.08167774,0.37197120
-4.15107554,3.39133375,0.97376606,2.16000340,0.06943035,0.36055065,0.08596455,0.37043092
-4.14507254,3.37449523,0.95117564,2.14484846,0.06936127,0.35796324,0.09042512,0.36838137
-4.13906953,3.35350937,0.92638065,2.12731001,0.06909298,0.35458800,0.09509319,0.36593168
-4.13306653,3.32953775,0.90006889,2.10807784,0.06864338,0.35061153,0.10000254,0.36319499
-4.12706353,3.30375872,0.87293118,2.08784597,0.06803288,0.34622673,0.10518504,0.36028434
-4.12106053,3.27732580,0.84563924,2.06728863,0.06728357,0.34162659,0.11066848,0.35730844
-4.11505753,3.25132669,0.81882478,2.04703676,0.06641833,0.33699801,0.11647435,0.35436769
-4.10905453,3.22674432,0.79306063,2.02765573,0.06545996,0.33251602,0.12261565,0.35155043
-4.10305153,3.20442159,0.76884463,2.00962525,0.06443032,0.32833854,0.12909481,0.34892968
-4.09704852,3.18503113,0.74658683,1.99332229,0.06334957,0.32460187,0.13590195,0.34656046
-4.09104552,3.16905129,0.72660041,1.97900759,0.06223549,0.32141705,0.14301343,0.34447784
-4.08504252,3.15674934,0.70909652,1.96681634,0.06110294,0.31886723,0.15039096,0.34269576
-4.07903952,3.14817266,0.69418325,1.95675359,0.05996350,0.31700614,0.15798122,0.34120666
-4.07303652,3.14314836,0.68186844,1.94869435,0.05882522,0.31585759,0.16571619,0.33998204
-4.06703352,3.14129149,0.67206637,1.94238884,0.05769259,0.31541622,0.17351412,0.33897386
-4.06103052,3.14202184,0.66460769,1.93747248,0.05656662,0.31564924,0.18128121,0.33811678
-4.05502751,3.14458864,0.65925234,1.93348068,0.05544517,0.31649927,0.18891397,0.33733111
-4.04902451,3.14810256,0.65570472,1.92986765,0.05432331,0.31788806,0.19630213,0.33652650
-4.04302151,3.15157386,0.65363057,1.92602893,0.05319390,0.31972099,0.20333202,0.33560603
-4.03701851,3.15395515,0.65267468,1.92132660,0.05204821,0.32189223,0.20989039,0.33447075
-4.03101551,3.15418721,0.65247887,1.91511628,0.05087660,0.32429028,0.21586824,0.33302432
-4.02501251,3.15124585,0.65269944,1.90677485,0.04966930,0.32680365,0.22116482,0.33117759
-4.01900950,3.14418789,0.65302320,1.89572774,0.04841709,0.32932654,0.22569124,0.32885298
-4.01300650,3.13219398,0.65318172,1.88147446,0.04711200,0.33176419,0.22937384,0.32598832
-4.00700350,3.11460647,0.65296287,1.86361136,0.04574790,0.33403760,0.23215689,0.32254007
-4.00100050,3.09096032,0.65221947,1.84185042,0.04432106,0.33608756,0.23400464,0.31848567
-3.99499750,3.06100550,0.65087444,1.81603316,0.04283045,0.33787751,0.23490251,0.31382500
-3.98899450,3.02471984,0.64892243,1.78613902,0.04127803,0.33939539,0.23485740,0.30858070
-3.98299150,2.98231146,0.64642772,1.75228769,0.03966880,0.34065404,0.23389716,0.30279745
-3.97698849,2.93421066,0.64351862,1.71473531,0.03801069,0.34169034,0.23206920,0.29654028
-3.97098549,2.88105173,0.64037863,1.67386469,0.03631436,0.34256293,0.22943827,0.28989183
-3.96498249,2.82364555,0.63723470,1.63017004,0.03459277,0.34334875,0.22608377,0.28294882
-3.95897949,2.76294442,0.63434334,1.58423706,0.03286071,0.34413843,0.22209643,0.27581793
-3.95297649,2.70000096,0.63197509,1.53671932,0.03113422,0.34503077,0.21757492,0.26861126
-3.94697349,2.63592341,0.63039826,1.48831233,0.02942990,0.34612667,0.21262226,0.26144166
-3.94097049,2.57182947,0.62986275,1.43972647,0.02776427,0.34752276,0.20734246,0.25441810
-3.93496748,2.50880137,0.63058468,1.39166031,0.02615307,0.34930503,0.20183744,0.24764149
-3.92896448,2.44784425,0.63273270,1.34477556,0.02461067,0.35154292,0.19620443,0.24120102
-3.92296148,2.38985014,0.63641678,1.29967491,0.02314952,0.35428414,0.19053403,0.23517128
-3.91695848,2.33556907,0.64167986,1.25688379,0.02177968,0.35755053,0.18490876,0.22961024
-3.91095548,2.28558872,0.64849301,1.21683674,0.02050851,0.36133515,0.17940246,0.22455831
-3.90495248,2.24032324,0.65675429,1.17986889,0.01934046,0.36560093,0.17408016,0.22003834
-3.89894947,2.20001146,0.66629145,1.14621270,0.01827703,0.37028078,0.16899866,0.21605657
-3.89294647,2.16472402,0.67686822,1.11599978,0.01731680,0.37527942,0.16420738,0.21260452
-3.88694347,2.13437859,0.68819412,1.08926738,0.01645568,0.38047654,0.15974967,0.20966154
-3.88094047,2.10876175,0.69993703,1.06596874,0.01568716,0.38573143,0.15566411,0.20719795
-3.87493747,2.08755583,0.71173813,1.04598649,0.01500275,0.39088872,0.15198590,0.20517844
-3.86893447,2.07036880,0.72322829,1.02914806,0.01439239,0.39578480,0.14874798,0.20356565
-3.86293147,2.05676508,0.73404509,1.01524192,0.01384502,0.40025489,0.14598188,0.20232347
-3.85692846,2.04629535,0.74384964,1.00403360,0.01334903,0.40414006,0.14371812,0.20142015
-3.85092546,2.03852344,0.75234230,0.99528048,0.01289279,0.40729406,0.14198608,0.20083073
-3.84492246,2.03304865,0.75927644,0.98874449,0.01246511,0.40958950,0.14081347,0.20053882
-3.83891946,2.02952239,0.76446960,0.98420192,0.01205565,0.41092309,0.14022512,0.20053758
-3.83291646,2.02765825,0.76781148,0.98145005,0.01165528,0.41121973,0.14024148,0.20082983
-3.82691346,2.02723520,0.76926825,0.98031019,0.01125634,0.41043518,0.14087670,0.20142731
-3.82091046,2.02809407,0.76888317,0.98062732,0.01085277,0.40855727,0.14213651,0.20234913
-3.81490745,2.03012788,0.76677334,0.98226657,0.01044029,0.40560563,0.14401607,0.20361953
-3.80890445,2.03326721,0.76312293,0.98510695,0.01001629,0.40162999,0.14649791,0.20526514
-3.80290145,2.03746165,0.75817319,0.98903313,0.00957985,0.39670718,0.14955021,0.20731180
-3.79689845,2.04265930,0.75220994,0.99392602,0.00913156,0.39093706,0.15312546,0.20978139
-3.79089545,2.04878573,0.74554904,0.99965300,0.00867335,0.38443769,0.15715979,0.21268857
-3.78489245,2.05572437,0.73852094,1.00605876,0.00820823,0.37733990,0.16157299,0.21603798
-3.77888944,2.06329972,0.73145482,1.01295752,0.00774011,0.36978176,0.16626927,0.21982186
-3.77288644,2.07126513,0.72466348,1.02012745,0.00727350,0.36190307,0.17113889,0.22401843
-3.76688344,2.07929590,0.71842948,1.02730780,0.00681331,0.35384028,0.17606056,0.22859099
-3.76088044,2.08698874,0.71299354,1.03419921,0.00636464,0.34572206,0.18090459,0.23348808
-3.75487744,2.09386780,0.70854543,1.04046737,0.00593261,0.33766566,0.18553662,0.23864443
-3.74887444,2.09939714,0.70521810,1.04575000,0.00552226,0.32977425,0.18982185,0.24398297
-3.74287144,2.10299919,0.70308497,1.04966687,0.00513843,0.32213525,0.19362955,0.24941760
-3.73686843,2.10407821,0.70216062,1.05183252,0.00478585,0.31481979,0.19683771,0.25485671
-3.73086543,2.10204761,0.70240468,1.05187091,0.00446908,0.30788298,0.19933744,0.26020721
-3.72486243,2.09635959,0.70372854,1.04943138,0.00419270,0.30136521,0.20103719,0.26537890
-3.71885943,2.08653558,0.70600459,1.04420506,0.00396142,0.29529410,0.20186634,0.27028899
-3.71285643,2.07219574,0.70907725,1.03594088,0.00378030,0.28968697,0.20177819,0.27486643
-3.70685343,2.05308615,0.71277528,1.02446030,0.00365497,0.28455376,0.20075201,0.27905593
-3.70085043,2.02910212,0.71692475,1.00967021,0.00359190,0.27990007,0.19879432,0.28282140
-3.69484742,2.00030658,0.72136190,0.99157310,0.00359872,0.27573028,0.19593906,0.28614870
-3.68884442,1.96694272,0.72594546,0.97027422,0.00368444,0.27205048,0.19224694,0.28904758
-3.68284142,1.92944023,0.73056781,0.94598534,0.00385980,0.26887118,0.18780375,0.29155265
-3.67683842,1.88841526,0.73516464,0.91902499,0.00413753,0.26620967,0.18271792,0.29372351
-3.67083542,1.84466389,0.73972278,0.88981520,0.00453257,0.26409199,0.17711730,0.29564393
-3.66483242,1.79914996,0.74428614,0.85887493,0.00506231,0.26255443,0.17114543,0.29742027
-3.65882941,1.75298765,0.74895950,0.82681061,0.00574671,0.26164462,0.16495731,0.29917917
-3.65282641,1.70741980,0.75391032,0.79430402,0.00660843,0.26142217,0.15871499,0.30106479
-3.64682341,1.66379294,0.75936872,0.76209830,0.00767282,0.26195880,0.15258299,0.30323552
-3.64082041,1.62352989,0.76562552,0.73098231,0.00896785,0.26333817,0.14672383,0.30586060
-3.63481741,1.58810098,0.77302874,0.70177411,0.01052395,0.26565518,0.14129371,0.30911652
-3.62881441,1.55899456,0.78197863,0.67530391,0.01237373,0.26901486,0.13643846,0.31318358
-3.62281141,1.53768757,0.79292112,0.65239700,0.01455156,0.27353086,0.13228996,0.31824243
-3.61680840,1.52561664,0.80634018,0.63385700,0.01709306,0.27932339,0.12896295,0.32447086
-3.61080540,1.52415009,0.82274857,0.62044970,0.02003448,0.28651669,0.12655229,0.33204072
-3.60480240,1.53456094,0.84267748,0.61288773,0.02341189,0.29523591,0.12513091,0.34111501
-3.59879940,1.55800115,0.86666457,0.61181619,0.02726029,0.30560351,0.12474814,0.35184503
-3.59279640,1.59547704,0.89524070,0.61779933,0.03161267,0.31773501,0.12542868,0.36436765
-3.58679340,1.64782594,0.92891512,0.63130842,0.03649886,0.33173424,0.12717207,0.37880242
-3.58079040,1.71569410,0.96815931,0.65271068,0.04194444,0.34768814,0.12995276,0.39524875
-3.57478739,1.79951601,1.01338965,0.68225954,0.04796952,0.36566124,0.13372065,0.41378275
-3.56878439,1.89949539,1.06494904,0.72008621,0.05458760,0.38568992,0.13840216,0.43445414
-3.56278139,2.01558820,1.12308816,0.76619267,0.06180442,0.40777673,0.14390180,0.45728284
-3.55677839,2.14748831,1.18794676,0.82044632,0.06961689,0.43188503,0.15010427,0.48225565
-3.55077539,2.29461627,1.25953577,0.88257640,0.07801219,0.45793418,0.15687691,0.50932293
-3.54477239,2.45611212,1.33772108,0.95217251,0.08696701,0.48579564,0.16407263,0.53839549
-3.53876938,2.63083281,1.42220981,1.02868535,0.09644697,0.51529019,0.17153326,0.56934192
-3.53276638,2.81735512,1.51254008,1.11143009,0.10640637,0.54618666,0.17909305,0.60198646
-3.52676338,3.01398460,1.60807513,1.19959234,0.11678810,0.57820229,0.18658256,0.63610775
-3.52076038,3.21877105,1.70800251,1.29223708,0.12752394,0.61100495,0.19383256,0.67143852
-3.51475738,3.42953081,1.81133902,1.38832048,0.13853509,0.64421726,0.20067805,0.70766652
-3.50875438,3.64387584,1.91694173,1.48670455,0.14973301,0.67742271,0.20696215,0.74443672
-3.50275138,3.85924939,2.02352517,1.58617464,0.16102058,0.71017345,0.21253982,0.78135498
-3.49674837,4.07296752,2.12968461,1.68545927,0.17229345,0.74199985,0.21728123,0.81799308
-3.49074537,4.28226580,2.23392482,1.78325208,0.18344165,0.77242127,0.22107476,0.85389521
-3.48474237,4.48434995,2.33469357,1.87823545,0.19435137,0.80095786,0.22382945,0.88858574
-3.47873937,4.67644913,2.43041889,1.96910498,0.20490688,0.82714283,0.22547688,0.92157810
-3.47273637,4.85587058,2.51954869,2.05459448,0.21499250,0.85053479,0.22597236,0.95238462
-3.46673337,5.02005383,2.60059157,2.13350068,0.22449462,0.87072973,0.22529549,0.98052701
-3.46073037,5.16662328,2.67215705,2.20470694,0.23330370,0.88737208,0.22345002,1.00554714
-3.45472736,5.29343748,2.73299399,2.26720550,0.24131619,0.90016452,0.22046303,1.02701796
-3.44872436,5.39863405,2.78202579,2.32011755,0.24843633,0.90887619,0.21638357,1.04455406
-3.44272136,5.48066885,2.81838092,2.36271073,0.25457787,0.91334893,0.21128074,1.05782160
-3.43671836,5.53834885,2.84141807,2.39441360,0.25966549,0.91350157,0.20524133,1.06654737
-3.43071536,5.57085764,2.85074490,2.41482679,0.26363620,0.90933193,0.19836717,1.07052662
-3.42471236,5.57777348,2.84622995,2.42373068,0.26644035,0.90091684,0.19077224,1.06962941
-3.41870935,5.55907936,2.82800758,2.42108946,0.26804258,0.88840996,0.18257971,1.06380535
-3.41270635,5.51516512,2.79647580,2.40705153,0.26842237,0.87203786,0.17391897,1.05308646
-3.40670335,5.44682167,2.75228739,2.38194638,0.26757455,0.85209438,0.16492275,1.03758814
-3.40070035,5.35522754,2.69633480,2.34627800,0.26550937,0.82893360,0.15572445,1.01750811
-3.39469735,5.24192789,2.62972935,2.30071496,0.26225245,0.80296169,0.14645567,0.99312335
-3.38869435,5.10880656,2.55377553,2.24607746,0.25784441,0.77462798,0.13724403,0.96478506
-3.38269135,4.95805128,2.46994126,2.18332138,0.25234031,0.74441532,0.12821131,0.93291179
-3.37668834,4.79211284,2.37982481,2.11351986,0.24580871,0.71283019,0.11947186,0.89798076
-3.37068534,4.61365854,2.28511934,2.03784238,0.23833066,0.68039258,0.11113128,0.86051774
-3.36468234,4.42552062,2.18757569,1.95753186,0.22999822,0.64762589,0.10328537,0.82108555
-3.35867934,4.23064052,2.08896435,1.87388009,0.22091299,0.61504703,0.09601930,0.78027162
-3.35267634,4.03200978,1.99103717,1.78820181,0.21118423,0.58315667,0.08940692,0.73867483
-3.34667334,3.83260870,1.89548955,1.70180793,0.20092692,0.55242990,0.08351023,0.69689194
-3.34067034,3.63534387,1.80392382,1.61597847,0.19025970,0.52330735,0.07837898,0.65550413
-3.33466733,3.44298603,1.71781433,1.53193565,0.17930260,0.49618680,0.07405024,0.61506384
-3.32866433,3.25810977,1.63847501,1.45081788,0.16817494,0.47141545,0.07054816,0.57608239
-3.32266133,3.08303653,1.56703002,1.37365522,0.15699305,0.44928300,0.06788366,0.53901875
-3.31665833,2.91978274,1.50438813,1.30134702,0.14586825,0.43001556,0.06605428,0.50426966
-3.31065533,2.77001466,1.45122161,1.23464244,0.13490488,0.41377078,0.06504404,0.47216153
-3.30465233,2.63501148,1.40795021,1.17412455,0.12419861,0.40063414,0.06482342,0.44294431
-3.29864932,2.51563823,1.37473086,1.12019845,0.11383496,0.39061670,0.06534958,0.41678751
-3.29264632,2.41232954,1.35145375,1.07308416,0.10388817,0.38365457,0.06656664,0.39377849
-3.28664332,2.32508539,1.33774513,1.03281447,0.09442032,0.37960999,0.06840633,0.37392304
-3.28064032,2.25347909,1.33297717,0.99923809,0.08548094,0.37827448,0.07078882,0.35714837
-3.27463732,2.19667791,1.33628499,0.97202809,0.07710680,0.37937375,0.07362389,0.34330814
-3.26863432,2.15347582,1.34659069,0.95069565,0.06932221,0.38257467,0.07681247,0.33218962
-3.26263132,2.12233754,1.36263396,0.93460853,0.06213946,0.38749401,0.08024847,0.32352264
-3.25662831,2.10145272,1.38300866,0.92301406,0.05555974,0.39370884,0.08382084,0.31698991
-3.25062531,2.08879836,1.40620424,0.91506555,0.04957409,0.40076834,0.08741605,0.31223857
-3.24462231,2.08220750,1.43065101,0.90985161,0.04416472,0.40820667,0.09092066,0.30889248
-3.23861931,2.07944168,1.45476753,0.90642701,0.03930635,0.41555650,0.09422404,0.30656466
-3.23261631,2.07826457,1.47700867,0.90384427,0.03496767,0.42236264,0.09722117,0.30486987
-3.22661331,2.07651402,1.49591258,0.90118455,0.03111279,0.42819546,0.09981535,0.30343641
-3.22061031,2.07216998,1.51014477,0.89758690,0.02770270,0.43266344,0.10192071,0.30191714
-3.21460730,2.06341563,1.51853758,0.89227468,0.02469664,0.43542438,0.10346448,0.29999917
-3.20860430,2.04868956,1.52012368,0.88457823,0.02205334,0.43619493,0.10438888,0.29741193
-3.20260130,2.02672719,1.51416207,0.87395289,0.01973214,0.43475793,0.10465253,0.29393346
-3.19659830,1.99659008,1.50015585,0.85999197,0.01769389,0.43096741,0.10423134,0.28939465
-3.19059530,1.95768224,1.47786091,0.84243414,0.01590176,0.42475095,0.10311882,0.28368151
-3.18459230,1.90975338,1.44728565,0.82116518,0.01432179,0.41610947,0.10132583,0.27673528
-3.17858929,1.85288936,1.40868158,0.79621428,0.01292327,0.40511440,0.09887972,0.26855068
-3.17258629,1.78749083,1.36252580,0.76774525,0.01167901,0.39190251,0.09582298,0.25917232
-3.16658329,1.71424149,1.30949600,0.73604319,0.01056536,0.37666861,0.09221139,0.24868956
-3.16058029,1.63406770,1.25043960,0.70149746,0.00956218,0.35965660,0.08811177,0.23723012
-3.15457729,1.54809177,1.18633824,0.66458187,0.00865267,0.34114910,0.08359951,0.22495278
-3.14857429,1.45758103,1.11826954,0.62583295,0.00782308,0.32145647,0.07875589,0.21203949
-3.14257129,1.36389514,1.04736771,0.58582746,0.00706245,0.30090539,0.07366537,0.19868722
-3.13656828,1.26843396,0.97478460,0.54516002,0.00636218,0.27982768,0.06841290,0.18509998
-3.13056528,1.17258790,0.90165299,0.50442178,0.00571572,0.25854975,0.06308146,0.17148117
-3.12456228,1.07769279,0.82905312,0.46418094,0.00511817,0.23738301,0.05774978,0.15802669
-3.11855928,0.98499054,0.75798378,0.42496572,0.00456592,0.21661569,0.05249050,0.14491890
-3.11255628,0.89559680,0.68933870,0.38725024,0.00405636,0.19650606,0.04736858,0.13232159
-3.10655328,0.81047616,0.62388860,0.35144368,0.00358759,0.17727751,0.04244018,0.12037620
-3.10055028,0.73042521,0.56226925,0.31788273,0.00315817,0.15911516,0.03775198,0.10919904
-3.09454727,0.65606338,0.50497529,0.28682736,0.00276695,0.14216430,0.03334085,0.09887985
-3.08854427,0.58783092,0.45235959,0.25845975,0.00241294,0.12653033,0.02923393,0.08948129
-3.08254127,0.52599356,0.40463746,0.23288599,0.00209519,0.11228013,0.02544899,0.08103956
-3.07653827,0.47065273,0.36189517,0.21014033,0.00181278,0.09944464,0.02199510,0.07356573
-3.07053527,0.42176045,0.32410184,0.19019136,0.00156478,0.08802244,0.01887353,0.06704796
-3.06453227,0.37913763,0.29112402,0.17294982,0.00135028,0.07798396,0.01607872,0.06145410
-3.05852926,0.34249491,0.26274192,0.15827755,0.00116841,0.06927628,0.01359944,0.05673478
-3.05252626,0.31145475,0.23866674,0.14599699,0.00101843,0.06182809,0.01141987,0.05282677
-3.04652326,0.28557402,0.21855822,0.13590107,0.00089980,0.05555475,0.00952077,0.04965638
-3.04052026,0.26436618,0.20204178,0.12776296,0.00081223,0.05036313,0.00788050,0.04714287
-3.03451726,0.24732229,0.18872482,0.12134535,0.00075578,0.04615623,0.00647598,0.04520175
-3.02851426,0.23393037,0.17821163,0.11640914,0.00073092,0.04283732,0.00528357,0.04374785
-3.02251126,0.22369262,0.17011666,0.11272128,0.00073862,0.04031357,0.00427976,0.04269811
-3.01650825,0.21614021,0.16407593,0.11006150,0.00078034,0.03849912,0.00344177,0.04197401
-3.01050525,0.21084539,0.15975634,0.10822800,0.00085813,0.03731750,0.00274799,0.04150363
-3.00450225,0.20743083,0.15686285,0.10704191,0.00097458,0.03670344,0.00217830,0.04122331
-2.99849925,0.20557617,0.15514357,0.10635053,0.00113282,0.03660398,0.00171431,0.04107881
-2.99249625,0.20502174,0.15439267,0.10602933,0.00133649,0.03697897,0.00133947,0.04102615
-2.98649325,0.20556963,0.15445126,0.10598275,0.00158963,0.03780096,0.00103907,0.04103189
-2.98049025,0.20708217,0.15520641,0.10614386,0.00189660,0.03905451,0.00080026,0.04107307
-2.97448724,0.20947807,0.15658827,0.10647290,0.00226191,0.04073486,0.00061190,0.04113672
-2.96848424,0.21272640,0.15856573,0.10695486,0.00269004,0.04284629,0.00046452,0.04121907
-2.96248124,0.21683877,0.16114060,0.10759623,0.00318527,0.04539987,0.00035010,0.04132432
-2.95647824,0.22185994,0.16434072,0.10842096,0.00375138,0.04841097,0.00026198,0.04146325
-2.95047524,0.22785730,0.16821219,0.10946594,0.00439146,0.05189650,0.00019462,0.04165158
-2.94447224,0.23490960,0.17281105,0.11077606,0.00510760,0.05587195,0.00014355,0.04190820
-2.93846923,0.24309540,0.17819477,0.11239913,0.00590061,0.06034840,0.00010512,0.04225327
-2.93246623,0.25248162,0.18441377,0.11438082,0.00676980,0.06532960,0.00007643,0.04270642
-2.92646323,0.26311273,0.19150351,0.11675978,0.00771270,0.07080929,0.00005517,0.04328495
-2.92046023,0.27500110,0.19947724,0.11956332,0.00872486,0.07676874,0.00003955,0.04400224
-2.91445723,0.28811872,0.20831996,0.12280355,0.00979971,0.08317485,0.00002816,0.04486630
-2.90845423,0.30239096,0.21798371,0.12647449,0.01092846,0.08997873,0.00001993,0.04587872
-2.90245123,0.31769249,0.22838446,0.13054993,0.01210007,0.09711497,0.00001403,0.04703385
-2.89644822,0.33384566,0.23940085,0.13498243,0.01330134,0.10450166,0.00000985,0.04831839
-2.89044522,0.35062153,0.25087475,0.13970334,0.01451705,0.11204111,0.00000694,0.04971138
-2.88444222,0.36774348,0.26261373,0.14462397,0.01573024,0.11962144,0.00000497,0.05118455
-2.87843922,0.38489333,0.27439537,0.14963766,0.01692251,0.12711888,0.00000370,0.05270307
-2.87243622,0.40171990,0.28597326,0.15462299,0.01807451,0.13440079,0.00000297,0.05422665
-2.86643322,0.41784935,0.29708438,0.15944764,0.01916640,0.14132924,0.00000271,0.05571090
-2.86043022,0.43289723,0.30745761,0.16397298,0.02017841,0.14776510,0.00000288,0.05710897
-2.85442721,0.44648152,0.31682303,0.16805905,0.02109146,0.15357240,0.00000350,0.05837336
-2.84842421,0.45823602,0.32492150,0.17156978,0.02188771,0.15862276,0.00000466,0.05945774
-2.84242121,0.46782372,0.33151415,0.17437808,0.02255121,0.16279983,0.00000651,0.06031886
-2.83641821,0.47494935,0.33639138,0.17637073,0.02306841,0.16600334,0.00000927,0.06091835
-2.83041521,0.47937058,0.33938087,0.17745277,0.02342864,0.16815275,0.00001327,0.06122436
-2.82441221,0.48090746,0.34035438,0.17755111,0.02362452,0.16919023,0.00001897,0.06121300
-2.81840920,0.47944958,0.33923292,0.17661738,0.02365225,0.16908287,0.00002699,0.06086951
-2.81240620,0.47496080,0.33599016,0.17462974,0.02351178,0.16782404,0.00003818,0.06018915
-2.80640320,0.46748131,0.33065402,0.17159373,0.02320686,0.16543382,0.00005365,0.05917776
-2.80040020,0.45712698,0.32330638,0.16754202,0.02274496,0.16195847,0.00007487,0.05785208
-2.79439720,0.44408633,0.31408093,0.16253324,0.02213710,0.15746911,0.00010375,0.05623968
-2.78839420,0.42861512,0.30315958,0.15664986,0.02139755,0.15205952,0.00014273,0.05437876
-2.78239120,0.41102915,0.29076741,0.14999535,0.02054345,0.14584332,0.00019497,0.05231770
-2.77638819,0.39169563,0.27716671,0.14269080,0.01959435,0.13895066,0.00026442,0.05011453
-2.77038519,0.37102364,0.26265034,0.13487105,0.01857177,0.13152458,0.00035605,0.04783628
-2.76438219,0.34945416,0.24753481,0.12668070,0.01749866,0.12371716,0.00047600,0.04555839
-2.75837919,0.32745033,0.23215347,0.11827012,0.01639893,0.11568584,0.00063182,0.04336415
-2.75237619,0.30548821,0.21685005,0.10979166,0.01529705,0.10758983,0.00083266,0.04134419
-2.74637319,0.28404856,0.20197293,0.10139611,0.01421755,0.09958690,0.00108949,0.03959622
-2.74037019,0.26360980,0.18787014,0.09322977,0.01318478,0.09183068,0.00141537,0.03822472
-2.73436718,0.24464247,0.17488543,0.08543193,0.01222260,0.08446842,0.00182560,0.03734087
-2.72836418,0.22760499,0.16335517,0.07813303,0.01135421,0.07763933,0.00233794,0.03706250
-2.72236118,0.21294087,0.15360618,0.07145336,0.01060200,0.07147349,0.00297270,0.03751396
-2.71635818,0.20107690,0.14595427,0.06550231,0.00998753,0.06609121,0.00375285,0.03882597
-2.71035518,0.19242228,0.14070317,0.06037812,0.00953147,0.06160285,0.00470400,0.04113520
-2.70435218,0.18736801,0.13814371,0.05616792,0.00925361,0.05810891,0.00585421,0.04458359
-2.69834917,0.18628634,0.13855290,0.05294813,0.00917282,0.05570030,0.00723383,0.04931709
-2.69234617,0.18952976,0.14219248,0.05078487,0.00930706,0.05445869,0.00887498,0.05548400
-2.68634317,0.19742901,0.14930685,0.04973440,0.00967323,0.05445670,0.01081107,0.06323253
-2.68034017,0.21028992,0.16012002,0.04984348,0.01028705,0.05575799,0.01307595,0.07270772
-2.67433717,0.22838875,0.17483147,0.05114940,0.01116278,0.05841694,0.01570307,0.08404757
-2.66833417,0.25196583,0.19361080,0.05367987,0.01231289,0.06247803,0.01872426,0.09737852
-2.66233117,0.28121771,0.21659141,0.05745244,0.01374759,0.06797487,0.02216850,0.11281020
-2.65632816,0.31628772,0.24386314,0.06247368,0.01547431,0.07492876,0.02606049,0.13042975
-2.65032516,0.35725558,0.27546437,0.06873813,0.01749709,0.08334702,0.03041916,0.15029584
-2.64432216,0.40412631,0.31137391,0.07622694,0.01981592,0.09322100,0.03525607,0.17243259
-2.63831916,0.45681932,0.35150320,0.08490649,0.02242604,0.10452410,0.04057391,0.19682384
-2.63231616,0.51515819,0.39568936,0.09472710,0.02531731,0.11720980,0.04636507,0.22340791
-2.62631316,0.57886214,0.44368990,0.10562186,0.02847360,0.13120988,0.05261040,0.25207341
-2.62031016,0.64753994,0.49517936,0.11750591,0.03187236,0.14643313,0.05927821,0.28265636
-2.61430715,0.72068708,0.54974886,0.13027618,0.03548426,0.16276467,0.06632364,0.31493888
-2.60830415,0.79768691,0.60690866,0.14381185,0.03927313,0.18006593,0.07368848,0.34864994
-2.60230115,0.87781621,0.66609437,0.15797559,0.04319608,0.19817567,0.08130145,0.38346815
