energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-3.02851426,4.44728077,0.00222591,0.10554585,1.14915384,2.50721920,0.54439264,0.75315894,0.03240897,0.52746690
-3.02251126,4.33394943,0.00216692,0.10336266,1.11273010,2.42797510,0.53629972,0.74447539,0.03064569,0.52165882
-3.01650825,4.22089375,0.00212812,0.10085664,1.07533209,2.34814521,0.52798080,0.73729929,0.02887891,0.51561774
-3.01050525,4.10945292,0.00210873,0.09805743,1.03733581,2.26873794,0.51946379,0.73165209,0.02713024,0.50943120
-3.00450225,4.00091420,0.00210759,0.09499914,0.99912761,2.19073724,0.51078006,0.72752489,0.02542038,0.50318821
-2.99849925,3.89647715,0.00212321,0.09171960,0.96109573,2.11507703,0.50196420,0.72487614,0.02376869,0.49697673
-2.99249625,3.79722090,0.00215380,0.08825942,0.92362155,2.04261756,0.49305362,0.72363043,0.02219277,0.49088118
-2.98649325,3.70407603,0.00219735,0.08466111,0.88707110,1.97412454,0.48408797,0.72367842,0.02070812,0.48498009
-2.98049025,3.61780245,0.00225163,0.08096807,0.85178726,1.91025201,0.47510857,0.72487827,0.01932787,0.47934420
-2.97448724,3.53897421,0.00231425,0.07722372,0.81808267,1.85152955,0.46615770,0.72705833,0.01806259,0.47403481
-2.96848424,3.46797152,0.00238274,0.07347052,0.78623383,1.79835411,0.45727794,0.73002136,0.01692018,0.46910269
-2.96248124,3.40498018,0.00245459,0.06974919,0.75647644,1.75098654,0.44851152,0.73354983,0.01590588,0.46458754
-2.95647824,3.34999771,0.00252729,0.06609793,0.72900198,1.70955261,0.43989971,0.73741215,0.01502227,0.46051785
-2.95047524,3.30284541,0.00259843,0.06255177,0.70395567,1.67404809,0.43148213,0.74136965,0.01426938,0.45691130
-2.94447224,3.26318527,0.00266570,0.05914202,0.68143560,1.64434719,0.42329621,0.74518365,0.01364486,0.45377540
-2.93846923,3.23054034,0.00272697,0.05589584,0.66149304,1.62021389,0.41537652,0.74862258,0.01314419,0.45110857
-2.93246623,3.20431725,0.00278034,0.05283594,0.64413373,1.60131503,0.40775418,0.75146853,0.01276084,0.44890118
-2.92646323,3.18382950,0.00282415,0.04998037,0.62932002,1.58723469,0.40045618,0.75352305,0.01248658,0.44713680
-2.92046023,3.16832038,0.00285704,0.04734246,0.61697360,1.57748906,0.39350474,0.75461189,0.01231168,0.44579327
-2.91445723,3.15698450,0.00287796,0.04493084,0.60697887,1.57154105,0.38691659,0.75458849,0.01222517,0.44484367
-2.90845423,3.14898713,0.00288616,0.04274957,0.59918658,1.56881439,0.38070231,0.75333610,0.01221512,0.44425708
-2.90245123,3.14348106,0.00288122,0.04079833,0.59341780,1.56870665,0.37486566,0.75076857,0.01226884,0.44399898
-2.89644822,3.13962059,0.00286303,0.03907273,0.58946803,1.57060116,0.36940298,0.74682983,0.01237317,0.44403154
-2.89044522,3.13657289,0.00283176,0.03756467,0.58711139,1.57387760,0.36430268,0.74149215,0.01251469,0.44431347
-2.88444222,3.13352688,0.00278786,0.03626271,0.58610493,1.57792135,0.35954492,0.73475356,0.01267994,0.44479977
-2.87843922,3.12970019,0.00273199,0.03515255,0.58619293,1.58213177,0.35510134,0.72663447,0.01285569,0.44544127
-2.87243622,3.12434456,0.00266502,0.03421743,0.58711116,1.58592949,0.35093518,0.71717384,0.01302915,0.44618406
-2.86643322,3.11675025,0.00258796,0.03343869,0.58859117,1.58876284,0.34700145,0.70642521,0.01318818,0.44696899
-2.86043022,3.10625008,0.00250196,0.03279619,0.59036451,1.59011371,0.34324754,0.69445277,0.01332151,0.44773116
-2.85442721,3.09222334,0.00240822,0.03226885,0.59216687,1.58950290,0.33961394,0.68132773,0.01341895,0.44839966
-2.84842421,3.07409988,0.00230798,0.03183505,0.59374209,1.58649496,0.33603531,0.66712513,0.01347158,0.44889755
-2.84242121,3.05136475,0.00220251,0.03147314,0.59484600,1.58070272,0.33244177,0.65192126,0.01347190,0.44914209
-2.83641821,3.02356309,0.00209303,0.03116182,0.59525002,1.57179131,0.32876041,0.63579171,0.01341400,0.44904538
-2.83041521,2.99030547,0.00198074,0.03088054,0.59474451,1.55948173,0.32491696,0.61881011,0.01329360,0.44851539
-2.82441221,2.95127330,0.00186675,0.03060987,0.59314171,1.54355379,0.32083757,0.60104752,0.01310820,0.44745736
-2.81840920,2.90622416,0.00175211,0.03033177,0.59027834,1.52384832,0.31645071,0.58257239,0.01285701,0.44577556
-2.81240620,2.85499663,0.00163779,0.03002990,0.58601767,1.50026861,0.31168903,0.56345103,0.01254098,0.44337540
-2.80640320,2.79751444,0.00152466,0.02968983,0.58025119,1.47278087,0.30649123,0.54374837,0.01216272,0.44016588
-2.80040020,2.73378961,0.00141351,0.02929922,0.57289968,1.44141370,0.30080378,0.52352906,0.01172633,0.43606214
-2.79439720,2.66392424,0.00130503,0.02884796,0.56391383,1.40625663,0.29458254,0.50285867,0.01123728,0.43098822
-2.78839420,2.58811104,0.00119985,0.02832824,0.55327430,1.36745756,0.28779412,0.48180483,0.01070219,0.42487984
-2.78239120,2.50663213,0.00109849,0.02773462,0.54099131,1.32521934,0.28041707,0.46043835,0.01012857,0.41768705
-2.77638819,2.41985647,0.00100142,0.02706402,0.52710373,1.27979549,0.27244272,0.43883420,0.00952463,0.40937673
-2.77038519,2.32823562,0.00090904,0.02631568,0.51167776,1.23148515,0.26387579,0.41707219,0.00889893,0.39993478
-2.76438219,2.23229813,0.00082169,0.02549108,0.49480519,1.18062752,0.25473461,0.39523748,0.00826021,0.38936792
-2.75837919,2.13264269,0.00073966,0.02459384,0.47660131,1.12759582,0.24505109,0.37342077,0.00761706,0.37770501
-2.75237619,2.02993006,0.00066317,0.02362954,0.45720251,1.07279101,0.23487029,0.35171833,0.00697776,0.36499778
-2.74637319,1.92487421,0.00059245,0.02260559,0.43676360,1.01663540,0.22424971,0.33023169,0.00635004,0.35132102
-2.74037019,1.81823271,0.00052766,0.02153098,0.41545489,0.95956618,0.21325831,0.30906727,0.00574092,0.33677208
-2.73436718,1.71079677,0.00046895,0.02041612,0.39345908,0.90202926,0.20197525,0.28833576,0.00515661,0.32146979
-2.72836418,1.60338101,0.00041648,0.01927259,0.37096813,0.84447322,0.19048836,0.26815147,0.00460241,0.30555277
-2.72236118,1.49681332,0.00037040,0.01811288,0.34817987,0.78734369,0.17889253,0.24863168,0.00408270,0.28917720
-2.71635818,1.39192506,0.00033088,0.01695022,0.32529478,0.73107816,0.16728792,0.22989586,0.00360090,0.27251420
-2.71035518,1.28954166,0.00029812,0.01579835,0.30251274,0.67610132,0.15577815,0.21206508,0.00315955,0.25574678
-2.70435218,1.19047412,0.00027236,0.01467129,0.28002991,0.62282098,0.14446845,0.19526142,0.00276038,0.23906661
-2.69834917,1.09551117,0.00025393,0.01358319,0.25803587,0.57162460,0.13346389,0.17960744,0.00240437,0.22267068
-2.69234617,1.00541271,0.00024320,0.01254817,0.23671099,0.52287648,0.12286778,0.16522582,0.00209192,0.20675798
-2.68634317,0.92090410,0.00024065,0.01158020,0.21622414,0.47691565,0.11278012,0.15223897,0.00182293,0.19152626
-2.68034017,0.84267175,0.00024684,0.01069296,0.19673080,0.43405441,0.10329632,0.14076878,0.00159694,0.17716904
-2.67433717,0.77135965,0.00026247,0.00989983,0.17837167,0.39457740,0.09450612,0.13093628,0.00141330,0.16387293
-2.66833417,0.70756689,0.00028830,0.00921378,0.16127163,0.35874137,0.08649275,0.12286126,0.00127122,0.15181527
-2.66233117,0.65184580,0.00032524,0.00864734,0.14553928,0.32677525,0.07933219,0.11666177,0.00116992,0.14116211
-2.65632816,0.60470065,0.00037426,0.00821257,0.13126680,0.29888062,0.07309281,0.11245333,0.00110871,0.13206654
-2.65032516,0.56658638,0.00043643,0.00792103,0.11853035,0.27523229,0.06783496,0.11034789,0.00108704,0.12466737
-2.64432216,0.53790713,0.00051287,0.00778369,0.10739069,0.25597894,0.06361085,0.11045238,0.00110456,0.11908807
-2.63831916,0.51901422,0.00060469,0.00781087,0.09789415,0.24124353,0.06046434,0.11286683,0.00116110,0.11543582
-2.63231616,0.51020318,0.00071302,0.00801215,0.09007371,0.23112333,0.05843085,0.11768199,0.00125671,0.11380083
-2.62631316,0.51170965,0.00083889,0.00839619,0.08395026,0.22568958,0.05753718,0.12497645,0.00139157,0.11425554
-2.62031016,0.52370391,0.00098320,0.00897055,0.07953369,0.22498639,0.05780128,0.13481329,0.00156596,0.11685397
-2.61430715,0.54628406,0.00114668,0.00974145,0.07682405,0.22902908,0.05923191,0.14723632,0.00178020,0.12163087
-2.60830415,0.57946783,0.00132979,0.01071350,0.07581241,0.23780183,0.06182818,0.16226598,0.00203451,0.12860089
-2.60230115,0.62318342,0.00153266,0.01188939,0.07648153,0.25125465,0.06557903,0.17989509,0.00232895,0.13775763
-2.59629815,0.67725957,0.00175504,0.01326956,0.07880625,0.26929995,0.07046255,0.20008461,0.00266327,0.14907264
-2.59029515,0.74141560,0.00199626,0.01485184,0.08275357,0.29180878,0.07644536,0.22275964,0.00303686,0.16249445
-2.58429215,0.81525188,0.00225512,0.01663114,0.08828247,0.31860707,0.08348191,0.24780587,0.00344856,0.17794767
-2.57828914,0.89824163,0.00252992,0.01859918,0.09534349,0.34947212,0.09151394,0.27506679,0.00389665,0.19533230
-2.57228614,0.98972482,0.00281842,0.02074417,0.10387808,0.38412971,0.10047003,0.30434188,0.00437874,0.21452329
-2.56628314,1.08890478,0.00311781,0.02305071,0.11381782,0.42225218,0.11026540,0.33538601,0.00489170,0.23537056
-2.56028014,1.19484851,0.00342478,0.02549968,0.12508366,0.46345778,0.12080203,0.36791020,0.00543168,0.25769944
-2.55427714,1.30649102,0.00373552,0.02806829,0.13758519,0.50731159,0.13196912,0.40158404,0.00599411,0.28131180
-2.54827414,1.42264432,0.00404583,0.03073024,0.15121999,0.55332821,0.14364390,0.43603965,0.00657374,0.30598766
-2.54227114,1.54201119,0.00435119,0.03345598,0.16587336,0.60097640,0.15569297,0.47087734,0.00716472,0.33148766
-2.53626813,1.66320362,0.00464685,0.03621318,0.18141826,0.64968571,0.16797396,0.50567277,0.00776072,0.35755604
-2.53026513,1.78476587,0.00492802,0.03896724,0.19771572,0.69885500,0.18033767,0.53998561,0.00835510,0.38392428
-2.52426213,1.90520137,0.00518993,0.04168199,0.21461570,0.74786272,0.19263055,0.57336918,0.00894106,0.41031535
-2.51825913,2.02300276,0.00542806,0.04432041,0.23195848,0.79607871,0.20469747,0.60538108,0.00951188,0.43644835
-2.51225613,2.13668419,0.00563824,0.04684550,0.24957645,0.84287699,0.21638477,0.63559413,0.01006108,0.46204340
-2.50625313,2.24481461,0.00581684,0.04922113,0.26729655,0.88764934,0.22754335,0.66360739,0.01058271,0.48682681
-2.50025013,2.34605080,0.00596085,0.05141298,0.28494312,0.92981898,0.23803189,0.68905673,0.01107150,0.51053619
-2.49424712,2.43916906,0.00606804,0.05338934,0.30234109,0.96885390,0.24771990,0.71162447,0.01152313,0.53292535
-2.48824412,2.52309408,0.00613708,0.05512203,0.31931958,1.00427934,0.25649065,0.73104780,0.01193435,0.55376897
-2.48224112,2.59692406,0.00616754,0.05658708,0.33571571,1.03568893,0.26424385,0.74712551,0.01230318,0.57286680
-2.47623812,2.65995104,0.00615997,0.05776539,0.35137843,1.06275399,0.27089789,0.75972272,0.01262899,0.59004722
-2.47023512,2.71167560,0.00611594,0.05864328,0.36617236,1.08523076,0.27639177,0.76877352,0.01291259,0.60517028
-2.46423212,2.75181566,0.00603791,0.05921285,0.37998139,1.10296512,0.28068647,0.77428136,0.01315620,0.61812990
-2.45822911,2.78030882,0.00592928,0.05947221,0.39271194,1.11589487,0.28376588,0.77631708,0.01336347,0.62885534
-2.45222611,2.79730855,0.00579421,0.05942556,0.40429563,1.12404931,0.28563714,0.77501493,0.01353933,0.63731196
-2.44622311,2.80317429,0.00563755,0.05908312,0.41469136,1.12754628,0.28633054,0.77056654,0.01368989,0.64350116
-2.44022011,2.79845616,0.00546467,0.05846088,0.42388655,1.12658679,0.28589883,0.76321331,0.01382223,0.64745965
-2.43421711,2.78387485,0.00528132,0.05758031,0.43189744,1.12144756,0.28441604,0.75323753,0.01394418,0.64925801
-2.42821411,2.76029762,0.00509345,0.05646780,0.43876845,1.11247158,0.28197592,0.74095257,0.01406403,0.64899863
-2.42221111,2.72871147,0.00490700,0.05515415,0.44457056,1.10005734,0.27868986,0.72669276,0.01419029,0.64681318
-2.41620810,2.69019439,0.00472780,0.05367386,0.44939863,1.08464687,0.27468453,0.71080320,0.01433136,0.64285954
-2.41020510,2.64588581,0.00456130,0.05206446,0.45336782,1.06671326,0.27009912,0.69363013,0.01449525,0.63731836
-2.40420210,2.59695742,0.00441252,0.05036567,0.45660927,1.04674788,0.26508245,0.67551206,0.01468928,0.63038934
-2.39819910,2.54458503,0.00428579,0.04861865,0.45926507,1.02524785,0.25978980,0.65677224,0.01491984,0.62228724
-2.39219610,2.48992271,0.00418475,0.04686519,0.46148281,1.00270414,0.25437972,0.63771239,0.01519212,0.61323783
-2.38619310,2.43407961,0.00411215,0.04514689,0.46341001,0.97959055,0.24901080,0.61860824,0.01550997,0.60347369
-2.38019010,2.37810033,0.00406982,0.04350443,0.46518853,0.95635408,0.24383852,0.59970668,0.01587573,0.59323019
-2.37418709,2.32294908,0.00405864,0.04197679,0.46694947,0.93340662,0.23901231,0.58122467,0.01629014,0.58274152
-2.36818409,2.26949803,0.00407847,0.04060063,0.46880850,0.91111853,0.23467286,0.56334983,0.01675233,0.57223694
-2.36218109,2.21851980,0.00412822,0.03940964,0.47086224,0.88981380,0.23094971,0.54624239,0.01725984,0.56193744
-2.35617809,2.17068410,0.00420583,0.03843404,0.47318555,0.86976724,0.22795940,0.53003846,0.01780872,0.55205265
-2.35017509,2.12655821,0.00430837,0.03770014,0.47583005,0.85120329,0.22580399,0.51485424,0.01839365,0.54277831
-2.34417209,2.08661091,0.00443213,0.03722998,0.47882391,0.83429667,0.22457012,0.50079073,0.01900814,0.53429414
-2.33816908,2.05121919,0.00457269,0.03704110,0.48217291,0.81917441,0.22432870,0.48793887,0.01964472,0.52676227
-2.33216608,2.02067730,0.00472510,0.03714641,0.48586268,0.80591930,0.22513501,0.47638435,0.02029523,0.52032609
-2.32616308,1.99520710,0.00488400,0.03755416,0.48986203,0.79457425,0.22702934,0.46621220,0.02095103,0.51510962
-2.32016008,1.97496922,0.00504380,0.03826800,0.49412706,0.78514739,0.23003810,0.45751040,0.02160331,0.51121726
-2.31415708,1.96007392,0.00519881,0.03928718,0.49860600,0.77761757,0.23417517,0.45037264,0.02224328,0.50873385
-2.30815408,1.95059122,0.00534346,0.04060680,0.50324420,0.77193987,0.23944353,0.44489972,0.02286247,0.50772500
-2.30215108,1.94655933,0.00547242,0.04221817,0.50798919,0.76805087,0.24583697,0.44119962,0.02345284,0.50823756
-2.29614807,1.94799110,0.00558078,0.04410918,0.51279546,0.76587338,0.25334174,0.43938615,0.02400706,0.51030011
-2.29014507,1.95487780,0.00566420,0.04626482,0.51762854,0.76532042,0.26193804,0.43957618,0.02451853,0.51392342
-2.28414207,1.96719027,0.00571900,0.04866760,0.52246826,0.76629830,0.27160122,0.44188553,0.02498152,0.51910079
-2.27813907,1.98487722,0.00574232,0.05129808,0.52731095,0.76870869,0.28230261,0.44642377,0.02539119,0.52580828
-2.27213607,2.00786097,0.00573213,0.05413536,0.53217036,0.77244968,0.29400985,0.45328805,0.02574362,0.53400468
-2.26613307,2.03603086,0.00568731,0.05715751,0.53707735,0.77741591,0.30668678,0.46255638,0.02603573,0.54363136
-2.26013007,2.06923491,0.00560766,0.06034196,0.54207823,0.78349788,0.32029284,0.47428058,0.02626528,0.55461199
-2.25412706,2.10727040,0.00549388,0.06366586,0.54723187,0.79058062,0.33478199,0.48847930,0.02643076,0.56685216
-2.24812406,2.14987398,0.00534749,0.06710631,0.55260571,0.79854197,0.35010134,0.50513143,0.02653132,0.58023912
-2.24212106,2.19671227,0.00517081,0.07064053,0.55827091,0.80725074,0.36618945,0.52417036,0.02656669,0.59464154
-2.23611806,2.24737356,0.00496681,0.07424592,0.56429669,0.81656491,0.38297459,0.54547923,0.02653707,0.60990960
-2.23011506,2.30136147,0.00473901,0.07790006,0.57074444,0.82633023,0.40037296,0.56888759,0.02644311,0.62587540
-2.22411206,2.35809117,0.00449136,0.08158055,0.57766162,0.83637931,0.41828722,0.59416970,0.02628579,0.64235386
-2.21810905,2.41688874,0.00422809,0.08526494,0.58507593,0.84653148,0.43660526,0.62104454,0.02606643,0.65914410
-2.21210605,2.47699390,0.00395355,0.08893040,0.59298999,0.85659348,0.45519952,0.64917778,0.02578663,0.67603142
-2.20610305,2.53756658,0.00367211,0.09255360,0.60137684,0.86636092,0.47392690,0.67818559,0.02544827,0.69278989
-2.20010005,2.59769704,0.00338800,0.09611038,0.61017655,0.87562080,0.49262942,0.70764043,0.02505350,0.70918547
-2.19409705,2.65641967,0.00310523,0.09957564,0.61929413,0.88415458,0.51113551,0.73707860,0.02460477,0.72497968
-2.18809405,2.71272999,0.00282744,0.10292318,0.62859889,0.89174219,0.52926214,0.76600935,0.02410485,0.73993369
-2.18209105,2.76560441,0.00255790,0.10612572,0.63792549,0.89816637,0.54681762,0.79392550,0.02355679,0.75381275
-2.17608804,2.81402225,0.00229938,0.10915498,0.64707660,0.90321749,0.56360504,0.82031506,0.02296402,0.76639072
-2.17008504,2.85698919,0.00205418,0.11198197,0.65582720,0.90669840,0.57942621,0.84467374,0.02233032,0.77745475
-2.16408204,2.89356151,0.00182408,0.11457741,0.66393044,0.90842936,0.59408600,0.86651776,0.02165986,0.78680972
-2.15807904,2.92287028,0.00161034,0.11691229,0.67112490,0.90825262,0.60739690,0.88539682,0.02095720,0.79428246
-2.15207604,2.94414469,0.00141377,0.11895862,0.67714296,0.90603660,0.61918358,0.90090658,0.02022732,0.79972553
-2.14607304,2.95673380,0.00123472,0.12069029,0.68172009,0.90167954,0.62928737,0.91270047,0.01947562,0.80302043
-2.14007004,2.96012589,0.00107316,0.12208402,0.68460455,0.89511244,0.63757035,0.92050029,0.01870797,0.80408019
-2.13406703,2.95396491,0.00092872,0.12312045,0.68556728,0.88630120,0.64391912,0.92410536,0.01793069,0.80285116
-2.12806403,2.93806338,0.00080076,0.12378515,0.68441144,0.87524798,0.64824778,0.92339977,0.01715062,0.79931412
-2.12206103,2.91241139,0.00068843,0.12406968,0.68098129,0.86199165,0.65050042,0.91835766,0.01637511,0.79348452
-2.11605803,2.87718136,0.00059072,0.12397255,0.67516988,0.84660753,0.65065273,0.90904618,0.01561208,0.78541200
-2.11005503,2.83272846,0.00050654,0.12350002,0.66692542,0.82920618,0.64871284,0.89562606,0.01487009,0.77517920
-2.10405203,2.77958673,0.00043476,0.12266680,0.65625575,0.80993161,0.64472147,0.87834982,0.01415828,0.76289985
-2.09804902,2.71846085,0.00037425,0.12149646,0.64323099,0.78895876,0.63875116,0.85755756,0.01348648,0.74871642
-2.09204602,2.65021406,0.00032392,0.12002165,0.62798391,0.76649040,0.63090503,0.83367053,0.01286520,0.73279721
-2.08604302,2.57585242,0.00028277,0.11828398,0.61070830,0.74275361,0.62131474,0.80718263,0.01230558,0.71533317
-2.08004002,2.49650590,0.00024989,0.11633369,0.59165514,0.71799587,0.61013805,0.77865011,0.01181941,0.69653440
-2.07403702,2.41340678,0.00022448,0.11422895,0.57112681,0.69248085,0.59755590,0.74867971,0.01141898,0.67662659
-2.06803402,2.32786600,0.00020588,0.11203494,0.54946957,0.66648401,0.58376919,0.71791571,0.01111703,0.65584731
-2.06203102,2.24124774,0.00019354,0.10982263,0.52706454,0.64028804,0.56899524,0.68702604,0.01092654,0.63444234
-2.05602801,2.15494309,0.00018705,0.10766726,0.50431753,0.61417824,0.55346411,0.65668798,0.01086052,0.61266199
-2.05002501,2.07034301,0.00018610,0.10564663,0.48164811,0.58843789,0.53741471,0.62757363,0.01093172,0.59075752
-2.04402201,1.98881113,0.00019049,0.10383926,0.45947821,0.56334358,0.52109079,0.60033561,0.01115231,0.56897752
-2.03801901,1.91165688,0.00020012,0.10232227,0.43822078,0.53916064,0.50473681,0.57559308,0.01153348,0.54756441
-2.03201601,1.84010910,0.00021493,0.10116922,0.41826861,0.51613857,0.48859370,0.55391853,0.01208505,0.52675089
-2.02601301,1.77529077,0.00023495,0.10044794,0.39998393,0.49450661,0.47289451,0.53582545,0.01281496,0.50675643
-2.02001001,1.71819491,0.00026019,0.10021826,0.38368879,0.47446944,0.45785997,0.52175701,0.01372880,0.48778373
-2.01400700,1.66966223,0.00029069,0.10052986,0.36965660,0.45620306,0.44369399,0.51207608,0.01482937,0.47001514
-2.00800400,1.63036082,0.00032647,0.10142022,0.35810509,0.43985093,0.43057917,0.50705663,0.01611618,0.45360922
-2.00200100,1.60076838,0.00036750,0.10291282,0.34919056,0.42552053,0.41867245,0.50687666,0.01758502,0.43869732
-1.99599800,1.58115747,0.00041369,0.10501553,0.34300393,0.41328026,0.40810090,0.51161290,0.01922765,0.42538041
-1.98999500,1.57158435,0.00046487,0.10771940,0.33956829,0.40315708,0.39895794,0.52123737,0.02103148,0.41372623
-1.98399200,1.57188202,0.00052075,0.11099787,0.33883818,0.39513484,0.39130011,0.53561589,0.02297947,0.40376694
-1.97798899,1.58165794,0.00058095,0.11480641,0.34070071,0.38915347,0.38514457,0.55450891,0.02505010,0.39549745
-1.97198599,1.60029717,0.00064495,0.11908280,0.34497819,0.38510926,0.38046755,0.57757455,0.02721747,0.38887458
-1.96598299,1.62697123,0.00071212,0.12374790,0.35143262,0.38285627,0.37720390,0.60437400,0.02945166,0.38381715
-1.95997999,1.66065301,0.00078168,0.12870705,0.35977162,0.38220904,0.37524796,0.63437956,0.03171916,0.38020735
-1.95397699,1.70013796,0.00085277,0.13385212,0.36965599,0.38294650,0.37445582,0.66698487,0.03398349,0.37789317
-1.94797399,1.74407132,0.00092439,0.13906411,0.38070848,0.38481729,0.37464900,0.70151768,0.03620606,0.37669222
-1.94197099,1.79098099,0.00099548,0.14421624,0.39252380,0.38754618,0.37561954,0.73725467,0.03834702,0.37639678
-1.93596798,1.83931550,0.00106489,0.14917752,0.40467955,0.39084169,0.37713649,0.77343804,0.04036633,0.37677997
-1.92996498,1.88748576,0.00113148,0.15381663,0.41674775,0.39440447,0.37895351,0.80929366,0.04222485,0.37760295
-1.92396198,1.93390971,0.00119407,0.15800600,0.42830677,0.39793636,0.38081731,0.84404999,0.04388553,0.37862293
-1.91795898,1.97705805,0.00125156,0.16162587,0.43895315,0.40114976,0.38247682,0.87695746,0.04531446,0.37960157
-1.91195598,2.01549949,0.00130288,0.16456829,0.44831309,0.40377683,0.38369240,0.90730743,0.04648201,0.38031360
-1.90595298,2.04794384,0.00134712,0.16674081,0.45605320,0.40557836,0.38424498,0.93445020,0.04736372,0.38055523
-1.89994997,2.07328108,0.00138349,0.16806963,0.46189002,0.40635174,0.38394452,0.95781144,0.04794120,0.38015187
-1.89394697,2.09061479,0.00141139,0.16850225,0.46559813,0.40593782,0.38263744,0.97690621,0.04820268,0.37896504
-1.88794397,2.09928852,0.00143045,0.16800930,0.46701643,0.40422621,0.38021275,0.99135037,0.04814345,0.37689784
-1.88194097,2.09890398,0.00144050,0.16658564,0.46605244,0.40115890,0.37660634,1.00086854,0.04776605,0.37389898
-1.87593797,2.08933013,0.00144167,0.16425049,0.46268439,0.39673189,0.37180350,1.00529879,0.04708017,0.36996493
-1.86993497,2.07070288,0.00143431,0.16104673,0.45696104,0.39099485,0.36583923,1.00459348,0.04610237,0.36514022
-1.86393197,2.04341536,0.00141906,0.15703934,0.44899929,0.38404874,0.35879659,0.99881670,0.04485550,0.35951576
-1.85792896,2.00809935,0.00139681,0.15231300,0.43897963,0.37604146,0.35080284,0.98813816,0.04336799,0.35322520
-1.85192596,1.96559850,0.00136873,0.14696908,0.42713963,0.36716184,0.34202388,0.97282420,0.04167291,0.34643962
-1.84592296,1.91693482,0.00133619,0.14112198,0.41376577,0.35763198,0.33265697,0.95322614,0.03980691,0.33936053
-1.83991996,1.86326978,0.00130080,0.13489516,0.39918392,0.34769856,0.32292219,0.92976671,0.03780910,0.33221169
-1.83391696,1.80586180,0.00126434,0.12841688,0.38374885,0.33762323,0.31305302,0.90292519,0.03571988,0.32522998
-1.82791396,1.74602185,0.00122876,0.12181596,0.36783320,0.32767263,0.30328647,0.87322174,0.03357975,0.31865568
-1.82191096,1.68506910,0.00119616,0.11521758,0.35181623,0.31810843,0.29385319,0.84120192,0.03142819,0.31272272
-1.81590795,1.62428829,0.00116871,0.10873950,0.33607286,0.30917765,0.28496803,0.80742154,0.02930266,0.30764904
-1.80990495,1.56489033,0.00114866,0.10248857,0.32096328,0.30110389,0.27682140,0.77243273,0.02723770,0.30362776
-1.80390195,1.50797762,0.00113831,0.09655790,0.30682344,0.29407957,0.26957185,0.73677144,0.02526414,0.30081929
-1.79789895,1.45451508,0.00113995,0.09102458,0.29395676,0.28825950,0.26334018,0.70094666,0.02340859,0.29934475
-1.79189595,1.40530760,0.00115586,0.08594823,0.28262712,0.28375610,0.25820520,0.66543160,0.02169299,0.29928102
-1.78589295,1.36098436,0.00118826,0.08137009,0.27305336,0.28063630,0.25420138,0.63065681,0.02013440,0.30065746
-1.77988994,1.32199024,0.00123927,0.07731297,0.26540528,0.27892015,0.25131842,0.59700522,0.01874495,0.30345455
-1.77388694,1.28858388,0.00131089,0.07378177,0.25980115,0.27858125,0.24950262,0.56480890,0.01753195,0.30760438
-1.76788394,1.26084213,0.00140495,0.07076467,0.25630673,0.27954883,0.24866003,0.53434741,0.01649808,0.31299292
-1.76188094,1.23867018,0.00152309,0.06823483,0.25493553,0.28171128,0.24866114,0.50584741,0.01564182,0.31946398
-1.75587794,1.22181634,0.00166665,0.06615247,0.25565044,0.28492111,0.24934685,0.47948335,0.01495783,0.32682471
-1.74987494,1.20989073,0.00183671,0.06446732,0.25836630,0.28900086,0.25053540,0.45537889,0.01443746,0.33485224
-1.74387194,1.20238671,0.00203395,0.06312121,0.26295344,0.29374981,0.25203000,0.43360892,0.01406931,0.34330129
-1.73786893,1.19870397,0.00225863,0.06205081,0.26924192,0.29895125,0.25362666,0.41420196,0.01383976,0.35191235
-1.73186593,1.19817248,0.00251054,0.06119027,0.27702640,0.30437980,0.25512206,0.39714276,0.01373353,0.36042012
-1.72586293,1.20007612,0.00278893,0.06047374,0.28607141,0.30980870,0.25632099,0.38237513,0.01373419,0.36856183
-1.71985993,1.20367544,0.00309245,0.05983775,0.29611697,0.31501667,0.25704307,0.36980488,0.01382466,0.37608511
-1.71385693,1.20822868,0.00341913,0.05922316,0.30688441,0.31979413,0.25712860,0.35930293,0.01398759,0.38275516
-1.70785393,1.21301076,0.00376634,0.05857692,0.31808231,0.32394860,0.25644320,0.35070863,0.01420581,0.38836097
-1.70185093,1.21732968,0.00413077,0.05785330,0.32941247,0.32730915,0.25488129,0.34383332,0.01446260,0.39272028
-1.69584792,1.22054031,0.00450845,0.05701485,0.34057587,0.32972972,0.25236808,0.33846427,0.01474196,0.39568337
-1.68984492,1.22205545,0.00489478,0.05603285,0.35127858,0.33109141,0.24886044,0.33436899,0.01502885,0.39713541
-1.68384192,1.22135425,0.00528458,0.05488749,0.36123737,0.33130364,0.24434627,0.33129997,0.01530930,0.39699754
-1.67783892,1.21798819,0.00567218,0.05356759,0.37018527,0.33030436,0.23884291,0.32899980,0.01557059,0.39522664
-1.67183592,1.21158481,0.00605150,0.05207011,0.37787670,0.32805926,0.23239449,0.32720671,0.01580128,0.39181400
-1.66583292,1.20184961,0.00641623,0.05039936,0.38409224,0.32456037,0.22506847,0.32566037,0.01599132,0.38678303
