energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.87393697,2.71364872,2.03548155,0.75499123,0.04232887,0.00905343,0.01219336,1.35765531
-5.86793397,2.67528158,1.99648384,0.74731282,0.04076387,0.00879361,0.01179384,1.33258674
-5.86193097,2.63164427,1.95454652,0.73811066,0.03911514,0.00850708,0.01133102,1.30553335
-5.85592796,2.58396653,1.91075725,0.72766424,0.03741661,0.00820039,0.01081352,1.27706705
-5.84992496,2.53348050,1.86619931,0.71625498,0.03570260,0.00788031,0.01025093,1.24773603
-5.84392196,2.48138013,1.82191673,0.70415620,0.03400676,0.00755363,0.00965342,1.21804768
-5.83791896,2.42878521,1.77888272,0.69162437,0.03236092,0.00722694,0.00903151,1.18845493
-5.83191596,2.37671137,1.73797270,0.67889197,0.03079418,0.00690651,0.00839574,1.15934619
-5.82591296,2.32604682,1.69994267,0.66616216,0.02933205,0.00659808,0.00775646,1.13103924
-5.81990995,2.27753631,1.66541336,0.65360526,0.02799582,0.00630675,0.00712349,1.10377887
-5.81390695,2.23177218,1.63486034,0.64135710,0.02680205,0.00603691,0.00650605,1.07773796
-5.80790395,2.18919219,1.60861004,0.62951903,0.02576233,0.00579214,0.00591247,1.05302169
-5.80190095,2.15008352,1.58684120,0.61815939,0.02488307,0.00557522,0.00535016,1.02967411
-5.79589795,2.11459175,1.56959123,0.60731620,0.02416570,0.00538810,0.00482550,1.00768653
-5.78989495,2.08273404,1.55676670,0.59700072,0.02360679,0.00523194,0.00434378,0.98700695
-5.78389195,2.05441515,1.54815715,0.58720153,0.02319851,0.00510714,0.00390925,0.96754993
-5.77788894,2.02944517,1.54345120,0.57788896,0.02292910,0.00501344,0.00352509,0.94920619
-5.77188594,2.00755797,1.54225426,0.56901944,0.02278349,0.00494996,0.00319351,0.93185155
-5.76588294,1.98842931,1.54410685,0.56053960,0.02274394,0.00491531,0.00291576,0.91535472
-5.75987994,1.97169385,1.54850278,0.55239002,0.02279080,0.00490764,0.00269226,0.89958366
-5.75387694,1.95696053,1.55490655,0.54450834,0.02290323,0.00492479,0.00252263,0.88441047
-5.74787394,1.94382577,1.56276941,0.53683178,0.02305989,0.00496431,0.00240579,0.86971472
-5.74187094,1.93188443,1.57154367,0.52929910,0.02323969,0.00502354,0.00234002,0.85538533
-5.73586793,1.92073832,1.58069496,0.52185186,0.02342235,0.00509971,0.00232304,0.84132113
-5.72986493,1.91000258,1.58971236,0.51443522,0.02358901,0.00518994,0.00235202,0.82743052
-5.72386193,1.89930992,1.59811628,0.50699824,0.02372269,0.00529134,0.00242366,0.81363024
-5.71785893,1.88831337,1.60546431,0.49949393,0.02380867,0.00540098,0.00253421,0.79984379
-5.71185593,1.87668761,1.61135516,0.49187903,0.02383473,0.00551598,0.00267952,0.78599966
-5.70585293,1.86412966,1.61543098,0.48411373,0.02379136,0.00563346,0.00285503,0.77202969
-5.69984992,1.85035913,1.61737859,0.47616139,0.02367183,0.00575063,0.00305585,0.75786777
-5.69384692,1.83511856,1.61692963,0.46798845,0.02347215,0.00586474,0.00327677,0.74344908
-5.68784392,1.81817437,1.61386053,0.45956448,0.02319095,0.00597312,0.00351233,0.72871002
-5.68184092,1.79931839,1.60799219,0.45086250,0.02282938,0.00607324,0.00375685,0.71358888
-5.67583792,1.77837058,1.59919007,0.44185969,0.02239083,0.00616265,0.00400454,0.69802724
-5.66983492,1.75518274,1.58736469,0.43253826,0.02188072,0.00623910,0.00424959,0.68197215
-5.66383192,1.72964335,1.57247291,0.42288678,0.02130621,0.00630050,0.00448623,0.66537895
-5.65782891,1.70168332,1.55451975,0.41290156,0.02067598,0.00634501,0.00470889,0.64821451
-5.65182591,1.67128243,1.53356101,0.40258838,0.01999992,0.00637108,0.00491228,0.63046093
-5.64582291,1.63847600,1.50970612,0.39196410,0.01928900,0.00637747,0.00509153,0.61211919
-5.63981991,1.60336145,1.48312125,0.38105843,0.01855501,0.00636331,0.00524231,0.59321289
-5.63381691,1.56610409,1.45403205,0.36991530,0.01781046,0.00632815,0.00536095,0.57379148
-5.62781391,1.52694169,1.42272571,0.35859417,0.01706848,0.00627196,0.00544448,0.55393308
-5.62181091,1.48618726,1.38955185,0.34717071,0.01634275,0.00619520,0.00549077,0.53374646
-5.61580790,1.44422954,1.35492177,0.33573709,0.01564747,0.00609879,0.00549857,0.51337208
-5.60980490,1.40153091,1.31930579,0.32440163,0.01499733,0.00598412,0.00546749,0.49298210
-5.60380190,1.35862233,1.28322833,0.31328769,0.01440753,0.00585304,0.00539805,0.47277917
-5.59779890,1.31609526,1.24726056,0.30253196,0.01389373,0.00570777,0.00529165,0.45299399
-5.59179590,1.27459066,1.21201075,0.29228194,0.01347202,0.00555094,0.00515045,0.43388163
-5.58579290,1.23478513,1.17811224,0.28269280,0.01315882,0.00538542,0.00497736,0.41571671
-5.57978989,1.19737470,1.14620952,0.27392364,0.01297076,0.00521433,0.00477588,0.39878745
-5.57378689,1.16305661,1.11694271,0.26613321,0.01292444,0.00504089,0.00455001,0.38338876
-5.56778389,1.13250980,1.09093093,0.25947530,0.01303618,0.00486835,0.00430409,0.36981457
-5.56178089,1.10637473,1.06875517,0.25409386,0.01332162,0.00469992,0.00404269,0.35834960
-5.55577789,1.08523316,1.05094133,0.25011811,0.01379533,0.00453864,0.00377043,0.34926067
-5.54977489,1.06958878,1.03794388,0.24765770,0.01447026,0.00438732,0.00349188,0.34278805
-5.54377189,1.05984917,1.03013093,0.24679815,0.01535720,0.00424846,0.00321141,0.33913671
-5.53776888,1.05630987,1.02777101,0.24759676,0.01646416,0.00412419,0.00293310,0.33846817
-5.53176588,1.05914104,1.03102227,0.25007909,0.01779577,0.00401622,0.00266065,0.34089276
-5.52576288,1.06837716,1.03992421,0.25423611,0.01935263,0.00392580,0.00239729,0.34646295
-5.51975988,1.08391020,1.05439237,0.26002223,0.02113079,0.00385369,0.00214577,0.35516763
-5.51375688,1.10548647,1.07421617,0.26735430,0.02312124,0.00380020,0.00190830,0.36692795
-5.50775388,1.13270724,1.09905977,0.27611154,0.02530955,0.00376512,0.00168655,0.38159456
-5.50175088,1.16503337,1.12846626,0.28613658,0.02767561,0.00374783,0.00148170,0.39894684
-5.49574787,1.20179369,1.16186482,0.29723757,0.03019364,0.00374726,0.00129440,0.41869401
-5.48974487,1.24219721,1.19858096,0.30919135,0.03283231,0.00376197,0.00112489,0.44047835
-5.48374187,1.28534875,1.23784939,0.32174767,0.03555513,0.00379018,0.00097299,0.46388074
-5.47773887,1.33026782,1.27882954,0.33463437,0.03832106,0.00382983,0.00083820,0.48842825
-5.47173587,1.37591040,1.32062330,0.34756337,0.04108541,0.00387863,0.00071973,0.51360400
-5.46573287,1.42119293,1.36229464,0.36023748,0.04380085,0.00393413,0.00061660,0.53885891
-5.45972986,1.46501828,1.40289076,0.37235766,0.04641872,0.00399375,0.00052765,0.56362531
-5.45372686,1.50630281,1.44146450,0.38363068,0.04889043,0.00405489,0.00045166,0.58733179
-5.44772386,1.54400401,1.47709725,0.39377694,0.05116905,0.00411495,0.00038734,0.60941920
-5.44172086,1.57714795,1.50892215,0.40253815,0.05321088,0.00417140,0.00033341,0.62935693
-5.43571786,1.60485582,1.53614693,0.40968465,0.05497710,0.00422184,0.00028865,0.64665927
-5.42971486,1.62636865,1.55807581,0.41502217,0.05643527,0.00426406,0.00025189,0.66090098
-5.42371186,1.64106982,1.57412999,0.41839777,0.05756081,0.00429608,0.00022207,0.67173167
-5.41770885,1.64850424,1.58386618,0.41970475,0.05833823,0.00431621,0.00019826,0.67888831
-5.41170585,1.64839399,1.58699248,0.41888629,0.05876212,0.00432309,0.00017966,0.68220545
-5.40570285,1.64064971,1.58338145,0.41593788,0.05883793,0.00431574,0.00016559,0.68162265
-5.39969985,1.62537736,1.57307955,0.41090821,0.05858233,0.00429356,0.00015554,0.67718889
-5.39369685,1.60288022,1.55631301,0.40389870,0.05802336,0.00425641,0.00014914,0.66906371
-5.38769385,1.57365600,1.53348950,0.39506153,0.05720015,0.00420459,0.00014616,0.65751504
-5.38169085,1.53838906,1.50519570,0.38459634,0.05616235,0.00413883,0.00014651,0.64291381
-5.37568784,1.49793794,1.47219051,0.37274572,0.05496925,0.00406035,0.00015023,0.62572550
-5.36968484,1.45331865,1.43539409,0.35978951,0.05368857,0.00397077,0.00015750,0.60649895
-5.36368184,1.40568386,1.39587258,0.34603831,0.05239506,0.00387217,0.00016857,0.58585282
-5.35767884,1.35629872,1.35481895,0.33182617,0.05116878,0.00376696,0.00018385,0.56446016
-5.35167584,1.30651372,1.31353005,0.31750278,0.05009334,0.00365792,0.00020379,0.54303151
-5.34567284,1.25773514,1.27338026,0.30342542,0.04925387,0.00354806,0.00022892,0.52229707
-5.33966983,1.21139368,1.23579205,0.28995069,0.04873498,0.00344063,0.00025983,0.50298843
-5.33366683,1.16891188,1.20220398,0.27742632,0.04861863,0.00333897,0.00029714,0.48582025
-5.32766383,1.13167084,1.17403657,0.26618319,0.04898198,0.00324648,0.00034148,0.47147228
-5.32166083,1.10097676,1.15265656,0.25652770,0.04989524,0.00316649,0.00039345,0.46057216
-5.31565783,1.07802798,1.13934035,0.24873452,0.05141965,0.00310217,0.00045361,0.45367918
-5.30965483,1.06388298,1.13523713,0.24304001,0.05360540,0.00305645,0.00052245,0.45126942
-5.30365183,1.05942999,1.14133273,0.23963620,0.05648985,0.00303191,0.00060036,0.45372234
-5.29764882,1.06535892,1.15841488,0.23866561,0.06009578,0.00303070,0.00068759,0.46130918
-5.29164582,1.08213620,1.18704102,0.24021683,0.06442994,0.00305445,0.00078421,0.47418335
-5.28564282,1.10998335,1.22750971,0.24432111,0.06948185,0.00310417,0.00089013,0.49237302
-5.27963982,1.14886009,1.27983670,0.25095006,0.07522292,0.00318025,0.00100499,0.51577614
-5.27363682,1.19845271,1.34373691,0.26001440,0.08160598,0.00328233,0.00112824,0.54415817
-5.26763382,1.25816860,1.41861329,0.27136415,0.08856521,0.00340936,0.00125904,0.57715271
-5.26163082,1.32713757,1.50355380,0.28479012,0.09601665,0.00355953,0.00139629,0.61426531
-5.25562781,1.40422066,1.59733714,0.30002690,0.10385911,0.00373031,0.00153865,0.65488053
-5.24962481,1.48802676,1.69844805,0.31675741,0.11197577,0.00391849,0.00168449,0.69827242
-5.24362181,1.57693731,1.80510244,0.33461897,0.12023625,0.00412024,0.00183198,0.74361845
-5.23761881,1.66913900,1.91528224,0.35321091,0.12849929,0.00433116,0.00197907,0.79001672
-5.23161581,1.76266392,2.02677968,0.37210351,0.13661588,0.00454646,0.00212356,0.83650621
-5.22561281,1.85543647,2.13724998,0.39084828,0.14443286,0.00476101,0.00226313,0.88208970
-5.21960980,1.94532578,2.24427110,0.40898903,0.15179679,0.00496952,0.00239542,0.92575871
-5.21360680,2.03020216,2.34540880,0.42607383,0.15855812,0.00516665,0.00251806,0.96651992
-5.20760380,2.10799572,2.43828484,0.44166705,0.16457536,0.00534722,0.00262878,1.00342202
-5.20160080,2.17675510,2.52064583,0.45536141,0.16971914,0.00550632,0.00272545,1.03558216
-5.19559780,2.23470412,2.59043016,0.46678942,0.17387606,0.00563946,0.00280616,1.06221111
-5.18959480,2.28029406,2.64583024,0.47563377,0.17695214,0.00574272,0.00286926,1.08263591
-5.18359180,2.31224946,2.68534754,0.48163635,0.17887565,0.00581287,0.00291345,1.09631930
-5.17758879,2.32960548,2.70783797,0.48460541,0.17959927,0.00584745,0.00293779,1.10287499
-5.17158579,2.33173515,2.71254569,0.48442059,0.17910148,0.00584485,0.00294175,1.10207805
-5.16558279,2.31836537,2.69912379,0.48103567,0.17738712,0.00580436,0.00292524,1.09387017
-5.15957979,2.28958093,2.66764103,0.47447879,0.17448695,0.00572614,0.00288857,1.07835919
-5.15357679,2.24581643,2.61857429,0.46485021,0.17045652,0.00561127,0.00283249,1.05581333
-5.14757379,2.18783644,2.55278712,0.45231772,0.16537407,0.00546161,0.00275813,1.02665006
-5.14157079,2.11670499,2.47149559,0.43710993,0.15933783,0.00527979,0.00266699,0.99142026
-5.13556778,2.03374568,2.37622295,0.41950768,0.15246267,0.00506910,0.00256086,0.95078845
-5.12956478,1.94049439,2.26874527,0.39983401,0.14487630,0.00483333,0.00244177,0.90550984
-5.12356178,1.83864673,2.15103065,0.37844318,0.13671527,0.00457670,0.00231194,0.85640531
-5.11755878,1.73000246,2.02517452,0.35570913,0.12812077,0.00430365,0.00217370,0.80433543
-5.11155578,1.61640938,1.89333413,0.33201392,0.11923456,0.00401875,0.00202943,0.75017448
-5.10555278,1.49970889,1.75766459,0.30773660,0.11019514,0.00372657,0.00188146,0.69478565
-5.09954977,1.38168537,1.62025925,0.28324296,0.10113422,0.00343151,0.00173206,0.63899818
-5.09354677,1.26402105,1.48309631,0.25887638,0.09217373,0.00313771,0.00158335,0.58358733
-5.08754377,1.14825801,1.34799353,0.23495032,0.08342336,0.00284898,0.00143727,0.52925781
-5.08154077,1.03576794,1.21657217,0.21174226,0.07497874,0.00256870,0.00129553,0.47663083
-5.07553777,0.92773053,1.09023074,0.18948962,0.06692022,0.00229974,0.00115959,0.42623526
-5.06953477,0.82512041,0.97012896,0.16838723,0.05931232,0.00204451,0.00103066,0.37850267
-5.06353177,0.72870231,0.85718136,0.14858664,0.05220369,0.00180486,0.00090970,0.33376616
-5.05752876,0.63903391,0.75205992,0.13019688,0.04562768,0.00158214,0.00079737,0.29226260
-5.05152576,0.55647538,0.65520465,0.11328661,0.03960329,0.00137721,0.00069413,0.25413787
-5.04552276,0.48120439,0.56684083,0.09788735,0.03413648,0.00119049,0.00060018,0.21945448
-5.03951976,0.41323560,0.48700143,0.08399760,0.02922181,0.00102198,0.00051556,0.18820109
-5.03351676,0.35244303,0.41555323,0.07158747,0.02484411,0.00087135,0.00044011,0.16030323
-5.02751376,0.29858435,0.35222514,0.06060374,0.02098043,0.00073798,0.00037357,0.13563479
-5.02151076,0.25132572,0.29663743,0.05097496,0.01760175,0.00062101,0.00031554,0.11402957
-5.01550775,0.21026638,0.24833060,0.04261646,0.01467486,0.00051946,0.00026558,0.09529263
-5.00950475,0.17496186,0.20679293,0.03543509,0.01216393,0.00043220,0.00022322,0.07921101
-5.00350175,0.14494553,0.17148593,0.02933358,0.01003205,0.00035806,0.00018798,0.06556345
-4.99749875,0.11974768,0.14186708,0.02421442,0.00824247,0.00029589,0.00015939,0.05412908
-4.99149575,0.09891203,0.11740955,0.01998313,0.00675976,0.00024455,0.00013706,0.04469475
-4.98549275,0.08200945,0.09761866,0.01655101,0.00555064,0.00020299,0.00012063,0.03706122
-4.97948974,0.06864898,0.08204514,0.01383738,0.00458468,0.00017023,0.00010986,0.03104795
-4.97348674,0.05848604,0.07029518,0.01177112,0.00383482,0.00014543,0.00010461,0.02649672
-4.96748374,0.05122827,0.06203749,0.01029189,0.00327767,0.00012788,0.00010483,0.02327410
-4.96148074,0.04663893,0.05700764,0.00935071,0.00289367,0.00011701,0.00011062,0.02127288
-4.95547774,0.04453820,0.05500974,0.00891022,0.00266714,0.00011239,0.00012219,0.02041251
-4.94947474,0.04480264,0.05591592,0.00894452,0.00258618,0.00011373,0.00013986,0.02063869
-4.94347174,0.04736281,0.05966354,0.00943869,0.00264247,0.00012088,0.00016410,0.02192226
-4.93746873,0.05219943,0.06625062,0.01038796,0.00283101,0.00013381,0.00019546,0.02425722
-4.93146573,0.05933797,0.07572927,0.01179664,0.00314975,0.00015261,0.00023460,0.02765831
-4.92546273,0.06884206,0.08819749,0.01367674,0.00359917,0.00017746,0.00028226,0.03215776
-4.91945973,0.08080547,0.10378944,0.01604641,0.00418179,0.00020862,0.00033922,0.03780165
-4.91345673,0.09534311,0.12266400,0.01892806,0.00490163,0.00024640,0.00040629,0.04464566
-4.90745373,0.11258085,0.14499218,0.02234640,0.00576366,0.00029113,0.00048428,0.05275031
-4.90145073,0.13264454,0.17094319,0.02632616,0.00677311,0.00034315,0.00057393,0.06217587
-4.89544772,0.15564825,0.20066964,0.03088982,0.00793490,0.00040276,0.00067591,0.07297686
-4.88944472,0.18168212,0.23429203,0.03605514,0.00925289,0.00047020,0.00079072,0.08519636
-4.88344172,0.21080001,0.27188316,0.04183270,0.01072930,0.00054561,0.00091871,0.09886029
-4.87743872,0.24300746,0.31345271,0.04822355,0.01236398,0.00062901,0.00105997,0.11397177
-4.87143572,0.27825032,0.35893274,0.05521687,0.01415388,0.00072027,0.00121433,0.13050579
-4.86543272,0.31640462,0.40816478,0.06278803,0.01609246,0.00081905,0.00138128,0.14840452
-4.85942971,0.35726813,0.46088904,0.07089688,0.01816925,0.00092484,0.00155997,0.16757335
-4.85342671,0.40055426,0.51673658,0.07948652,0.02036955,0.00103690,0.00174919,0.18787801
-4.84742371,0.44588864,0.57522503,0.08848264,0.02267424,0.00115426,0.00194730,0.20914305
-4.84142071,0.49280898,0.63575844,0.09779351,0.02505974,0.00127573,0.00215231,0.23115172
-4.83541771,0.54076841,0.69763162,0.10731059,0.02749819,0.00139988,0.00236184,0.25364761
-4.82941471,0.58914263,0.76003939,0.11690999,0.02995782,0.00152511,0.00257316,0.27633792
-4.82341171,0.63724070,0.82209055,0.12645460,0.03240345,0.00164963,0.00278326,0.29889861
-4.81740870,0.68431956,0.88282659,0.13579696,0.03479730,0.00177150,0.00298891,0.32098118
-4.81140570,0.72960172,0.94124458,0.14478278,0.03709982,0.00188872,0.00318670,0.34222096
-4.80540270,0.77229569,0.99632349,0.15325501,0.03927074,0.00199924,0.00337318,0.36224671
-4.79939970,0.81161842,1.04705313,0.16105824,0.04127025,0.00210104,0.00354494,0.38069116
-4.79339670,0.84681876,1.09246452,0.16804342,0.04306015,0.00219216,0.00369869,0.39720197
-4.78739370,0.87720119,1.13166038,0.17407254,0.04460506,0.00227081,0.00383139,0.41145293
-4.78139070,0.90214851,1.16384447,0.17902310,0.04587361,0.00233540,0.00394036,0.42315453
-4.77538769,0.92114265,1.18834848,0.18279231,0.04683945,0.00238457,0.00402332,0.43206378
-4.76938469,0.93378253,1.20465496,0.18530058,0.04748217,0.00241729,0.00407853,0.43799254
-4.76338169,0.93979814,1.21241559,0.18649432,0.04778806,0.00243286,0.00410480,0.44081418
-4.75737869,0.93906010,1.21146346,0.18634787,0.04775053,0.00243095,0.00410158,0.44046800
-4.75137569,0.93158429,1.20181907,0.18486436,0.04737039,0.00241160,0.00406893,0.43696146
-4.74537269,0.91753128,1.18368956,0.18207567,0.04665580,0.00237522,0.00400755,0.43036987
-4.73936968,0.89720061,1.15746135,0.17804123,0.04562200,0.00232259,0.00391875,0.42083373
-4.73336668,0.87102014,1.12368643,0.17284596,0.04429075,0.00225481,0.00380440,0.40855373
-4.72736368,0.83953109,1.08306301,0.16659724,0.04268955,0.00217330,0.00366686,0.39378372
-4.72136068,0.80336947,1.03641159,0.15942130,0.04085076,0.00207969,0.00350892,0.37682205
-4.71535768,0.76324473,0.98464743,0.15145892,0.03881044,0.00197581,0.00333366,0.35800146
-4.70935468,0.71991671,0.92875079,0.14286087,0.03660725,0.00186365,0.00314442,0.33767837
-4.70335168,0.67417190,0.86973629,0.13378323,0.03428115,0.00174523,0.00294461,0.31622167
-4.69734867,0.62680001,0.80862271,0.12438271,0.03187233,0.00162260,0.00273771,0.29400179
-4.69134567,0.57857184,0.74640447,0.11481227,0.02941996,0.00149775,0.00252706,0.27138027
-4.68534267,0.53021931,0.68402580,0.10521716,0.02696127,0.00137258,0.00231587,0.24870042
-4.67933967,0.48241826,0.62235858,0.09573148,0.02453062,0.00124884,0.00210708,0.22627924
-4.67333667,0.43577457,0.56218445,0.08647547,0.02215882,0.00112809,0.00190335,0.20440093
-4.66733367,0.39081389,0.50418153,0.07755343,0.01987260,0.00101170,0.00170698,0.18331203
-4.66133067,0.34797500,0.44891589,0.06905245,0.01769428,0.00090080,0.00151987,0.16321836
-4.65532766,0.30760688,0.39683776,0.06104176,0.01564159,0.00079630,0.00134355,0.14428362
-4.64932466,0.26996906,0.34828193,0.05357288,0.01372773,0.00069887,0.00117916,0.12662952
-4.64332166,0.23523498,0.30347215,0.04668022,0.01196153,0.00060895,0.00102745,0.11033743
-4.63731866,0.20349782,0.26252865,0.04038227,0.01034772,0.00052680,0.00088883,0.09545106
-4.63131566,0.17477832,0.22547817,0.03468315,0.00888735,0.00045245,0.00076339,0.08198012
-4.62531266,0.14903399,0.19226590,0.02957443,0.00757827,0.00038580,0.00065094,0.06990469
-4.61930965,0.12616911,0.16276836,0.02503710,0.00641561,0.00032661,0.00055108,0.05917987
-4.61330665,0.10604513,0.13680679,0.02104368,0.00539232,0.00027452,0.00046318,0.04974068
-4.60730365,0.08849085,0.11416035,0.01756020,0.00449971,0.00022908,0.00038651,0.04150680
-4.60130065,0.07331216,0.09457861,0.01454813,0.00372789,0.00018978,0.00032021,0.03438720
-4.59529765,0.06030088,0.07779300,0.01196616,0.00306628,0.00015610,0.00026338,0.02828423
-4.58929465,0.04924264,0.06352697,0.00977175,0.00250400,0.00012747,0.00021508,0.02309734
-4.58329165,0.03992355,0.05150459,0.00792247,0.00203016,0.00010335,0.00017438,0.01872619
-4.57728864,0.03213568,0.04145759,0.00637704,0.00163419,0.00008319,0.00014036,0.01507325
-4.57128564,0.02568127,0.03313086,0.00509623,0.00130606,0.00006648,0.00011217,0.01204577
-4.56528264,0.02037592,0.02628650,0.00404344,0.00103638,0.00005275,0.00008900,0.00955724
-4.55927964,0.01605059,0.02070644,0.00318514,0.00081660,0.00004155,0.00007010,0.00752836
-4.55327664,0.01255283,0.01619397,0.00249106,0.00063897,0.00003249,0.00005482,0.00588762
-4.54727364,0.00974708,0.01257423,0.00193433,0.00049666,0.00002523,0.00004257,0.00457142
-4.54127064,0.00751455,0.00969393,0.00149135,0.00038366,0.00001945,0.00003281,0.00352400
-4.53526763,0.00575242,0.00742041,0.00114176,0.00029485,0.00001488,0.00002511,0.00269711
-4.52926463,0.00437285,0.00564033,0.00086812,0.00022585,0.00001131,0.00001908,0.00204949
-4.52326163,0.00330171,0.00425800,0.00065573,0.00017307,0.00000853,0.00001440,0.00154630
-4.51725863,0.00247718,0.00319359,0.00049237,0.00013360,0.00000639,0.00001079,0.00115843
-4.51125563,0.00184832,0.00238130,0.00036794,0.00010514,0.00000475,0.00000802,0.00086185
-4.50525263,0.00137370,0.00176757,0.00027428,0.00008604,0.00000351,0.00000593,0.00063693
-4.49924962,0.00102010,0.00130936,0.00020486,0.00007520,0.00000257,0.00000435,0.00046781
-4.49324662,0.00076127,0.00097258,0.00015454,0.00007208,0.00000187,0.00000317,0.00034181
-4.48724362,0.00057692,0.00073075,0.00011941,0.00007674,0.00000135,0.00000231,0.00024892
-4.48124062,0.00045179,0.00056378,0.00009660,0.00008981,0.00000097,0.00000167,0.00018134
-4.47523762,0.00037490,0.00045697,0.00008413,0.00011262,0.00000069,0.00000122,0.00013304
-4.46923462,0.00033896,0.00040020,0.00008079,0.00014727,0.00000049,0.00000089,0.00009950
-4.46323162,0.00033991,0.00038733,0.00008611,0.00019671,0.00000034,0.00000068,0.00007735
-4.45722861,0.00037659,0.00041572,0.00010029,0.00026496,0.00000024,0.00000054,0.00006418
-4.45122561,0.00045058,0.00048593,0.00012418,0.00035724,0.00000017,0.00000046,0.00005839
-4.44522261,0.00056611,0.00060156,0.00015929,0.00048025,0.00000011,0.00000044,0.00005899
-4.43921961,0.00073008,0.00076924,0.00020782,0.00064237,0.00000008,0.00000046,0.00006555
-4.43321661,0.00095221,0.00099865,0.00027273,0.00085402,0.00000005,0.00000053,0.00007808
-4.42721361,0.00124517,0.00130273,0.00035780,0.00112788,0.00000004,0.00000064,0.00009702
-4.42121061,0.00162485,0.00169784,0.00046768,0.00147931,0.00000002,0.00000081,0.00012317
-4.41520760,0.00211065,0.00220402,0.00060803,0.00192658,0.00000002,0.00000102,0.00015771
-4.40920460,0.00272566,0.00284530,0.00078554,0.00249125,0.00000001,0.00000131,0.00020216
-4.40320160,0.00349700,0.00364989,0.00100807,0.00319841,0.00000001,0.00000167,0.00025839
-4.39719860,0.00445597,0.00465039,0.00128465,0.00407689,0.00000000,0.00000212,0.00032860
-4.39119560,0.00563815,0.00588389,0.00162557,0.00515940,0.00000000,0.00000268,0.00041537
-4.38519260,0.00708337,0.00739194,0.00204231,0.00648248,0.00000000,0.00000336,0.00052158
-4.37918959,0.00883555,0.00922034,0.00254754,0.00808639,0.00000000,0.00000419,0.00065043
-4.37318659,0.01094226,0.01141874,0.00315499,0.01001470,0.00000000,0.00000519,0.00080541
-4.36718359,0.01345413,0.01403995,0.00387926,0.01231379,0.00000000,0.00000638,0.00099023
-4.36118059,0.01642393,0.01713903,0.00473555,0.01503197,0.00000000,0.00000779,0.00120877
-4.35517759,0.01990535,0.02077201,0.00573936,0.01821838,0.00000000,0.00000944,0.00146497
-4.34917459,0.02395152,0.02499434,0.00690601,0.02192168,0.00000000,0.00001136,0.00176274
-4.34317159,0.02861322,0.02985900,0.00825013,0.02618833,0.00000000,0.00001357,0.00210581
-4.33716858,0.03393677,0.03541433,0.00978509,0.03106074,0.00000000,0.00001609,0.00249760
-4.33116558,0.03996174,0.04170161,0.01152229,0.03657511,0.00000000,0.00001895,0.00294101
-4.32516258,0.04671843,0.04875247,0.01347046,0.04275920,0.00000000,0.00002215,0.00343827
-4.31915958,0.05422532,0.05658619,0.01563495,0.04962991,0.00000000,0.00002571,0.00399074
-4.31315658,0.06248647,0.06520702,0.01801691,0.05719097,0.00000000,0.00002963,0.00459873
-4.30715358,0.07148912,0.07460162,0.02061268,0.06543068,0.00000000,0.00003389,0.00526128
