energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.50875438,2.56537078,-2.56280346,0.42914964,-0.42919333,0.00000000,-0.00000000,0.00057541,-0.00057474,0.07452587,-0.07453871,0.22348706,-0.22301946,2.15329958,-2.15104619,0.56510652,-0.56408749,0.00000000,-0.00000000
-3.50275138,2.63372690,-2.63107467,0.42890208,-0.42889193,0.00000000,-0.00000000,0.00059798,-0.00059722,0.07457904,-0.07458145,0.23526047,-0.23478247,2.21320181,-2.21086832,0.59036437,-0.58938308,0.00000000,-0.00000000
-3.49674837,2.70503374,-2.70231783,0.43018609,-0.43011610,0.00000000,-0.00000000,0.00062256,-0.00062172,0.07489149,-0.07488401,0.24736002,-0.24687688,2.27594444,-2.27354600,0.61482462,-0.61389782,0.00000000,-0.00000000
-3.49074537,2.77869715,-2.77594355,0.43312579,-0.43299199,0.00000000,-0.00000000,0.00064900,-0.00064808,0.07544249,-0.07542589,0.25965229,-0.25916925,2.34111223,-2.33866844,0.63808124,-0.63722482,0.00000000,-0.00000000
-3.48474237,2.85396815,-2.85120716,0.43778744,-0.43758801,0.00000000,-0.00000000,0.00067711,-0.00067611,0.07620438,-0.07617968,0.27200182,-0.27152402,2.40814551,-2.40568010,0.65974540,-0.65897401,0.00000000,-0.00000000
-3.47873937,2.92995756,-2.92722302,0.44417657,-0.44391194,0.00000000,-0.00000000,0.00070666,-0.00070559,0.07714276,-0.07711123,0.28427216,-0.28380465,2.47635069,-2.47389092,0.67945463,-0.67878127,0.00000000,-0.00000000
-3.47273637,3.00565756,-3.00298598,0.45223730,-0.45191012,0.00000000,-0.00000000,0.00073743,-0.00073629,0.07821716,-0.07818028,0.29632736,-0.29587496,2.54491662,-2.54249258,0.69688188,-0.69631756,0.00000000,-0.00000000
-3.46673337,3.07996930,-3.07739872,0.46185367,-0.46146880,0.00000000,-0.00000000,0.00076920,-0.00076799,0.07938218,-0.07934159,0.30803352,-0.30760084,2.61293622,-2.61057990,0.71174406,-0.71129752,0.00000000,-0.00000000
-3.46073037,3.15173498,-3.14930385,0.47285302,-0.47241736,0.00000000,-0.00000000,0.00080182,-0.00080054,0.08058896,-0.08054642,0.31926068,-0.31885198,2.67943220,-2.67717659,0.72380974,-0.72348715,0.00000000,-0.00000000
-3.45472736,3.21977326,-3.21751922,0.48501112,-0.48453340,0.00000000,-0.00000000,0.00083518,-0.00083383,0.08178698,-0.08174428,0.32988473,-0.32950392,2.74338597,-2.74126404,0.73290555,-0.73271035,0.00000000,-0.00000000
-3.44872436,3.28291638,-3.28087503,0.49805878,-0.49754935,0.00000000,-0.00000000,0.00086931,-0.00086788,0.08292601,-0.08288492,0.33978950,-0.33944004,2.80376851,-2.80181218,0.73892102,-0.73885383,0.00000000,-0.00000000
-3.44272136,3.34004754,-3.33825132,0.51168993,-0.51116043,0.00000000,-0.00000000,0.00090433,-0.00090282,0.08395815,-0.08392035,0.34886886,-0.34855374,2.85957215,-2.85781130,0.74181171,-0.74187031,0.00000000,-0.00000000
-3.43671836,3.39013734,-3.38861443,0.52557058,-0.52503361,0.00000000,-0.00000000,0.00094055,-0.00093893,0.08483986,-0.08480684,0.35702887,-0.35675052,2.90984222,-2.90830374,0.74160042,-0.74177984,0.00000000,-0.00000000
-3.43071536,3.43227791,-3.43105128,0.53934864,-0.53881741,0.00000000,-0.00000000,0.00097842,-0.00097667,0.08553385,-0.08550686,0.36418982,-0.36395007,2.95370746,-2.95241438,0.73837652,-0.73866915,0.00000000,-0.00000000
-3.42471236,3.46571378,-3.46480038,0.55266419,-0.55215212,0.00000000,-0.00000000,0.00101859,-0.00101669,0.08601075,-0.08599074,0.37028827,-0.37008834,2.99040856,-2.98937927,0.73229330,-0.73268918,0.00000000,-0.00000000
-3.41870935,3.48986854,-3.48927867,0.56515986,-0.56468023,0.00000000,-0.00000000,0.00106190,-0.00105981,0.08625054,-0.08623812,0.37527897,-0.37511939,3.01932375,-3.01857136,0.72356370,-0.72405075,0.00000000,-0.00000000
-3.41270635,3.50436661,-3.50410344,0.57649120,-0.57605674,0.00000000,-0.00000000,0.00110939,-0.00110707,0.08624354,-0.08623893,0.37913658,-0.37901716,3.03999101,-3.03952284,0.71245430,-0.71301870,0.00000000,-0.00000000
-3.40670335,3.50904958,-3.50910884,0.58633656,-0.58595910,0.00000000,-0.00000000,0.00116227,-0.00115968,0.08599110,-0.08599412,0.38185716,-0.38177699,3.05212626,-3.05194341,0.69927812,-0.69990467,0.00000000,-0.00000000
-3.40070035,3.50398661,-3.50435654,0.59440636,-0.59409649,0.00000000,-0.00000000,0.00122191,-0.00121898,0.08550583,-0.08551590,0.38345939,-0.38341679,3.05563693,-3.05573410,0.68438623,-0.68505880,0.00000000,-0.00000000
-3.39469735,3.48947883,-3.49014024,0.60045139,-0.60021812,0.00000000,-0.00000000,0.00128980,-0.00128648,0.08481136,-0.08482749,0.38398543,-0.38397794,3.05063085,-3.05099620,0.66815866,-0.66886057,0.00000000,-0.00000000
-3.38869435,3.46605748,-3.46698405,0.60426993,-0.60412049,0.00000000,-0.00000000,0.00136752,-0.00136376,0.08394173,-0.08396258,0.38350124,-0.38352566,3.03741983,-3.03803511,0.65099474,-0.65170920,0.00000000,-0.00000000
-3.38269135,3.43447585,-3.43563460,0.60571350,-0.60565308,0.00000000,-0.00000000,0.00145667,-0.00145240,0.08294036,-0.08296427,0.38209650,-0.38214887,3.01651807,-3.01735884,0.63330326,-0.63401379,0.00000000,-0.00000000
-3.37668834,3.39569521,-3.39704715,0.60469099,-0.60472262,0.00000000,-0.00000000,0.00155882,-0.00155400,0.08185869,-0.08188371,0.37988382,-0.37995948,2.98863520,-2.98967121,0.61549267,-0.61618346,0.00000000,-0.00000000
-3.37068534,3.35086499,-3.35236594,0.60117108,-0.60129554,0.00000000,-0.00000000,0.00167545,-0.00167002,0.08075443,-0.08077841,0.37699734,-0.37709100,2.95466406,-2.95585982,0.59796161,-0.59861790,0.00000000,-0.00000000
-3.36468234,3.30129763,-3.30289917,0.59518283,-0.59539865,0.00000000,-0.00000000,0.00180784,-0.00180176,0.07968965,-0.07971033,0.37359068,-0.37369647,2.91566335,-2.91697882,0.58108982,-0.58169821,0.00000000,-0.00000000
-3.35867934,3.24843872,-3.25008930,0.58681444,-0.58711795,0.00000000,-0.00000000,0.00195703,-0.00195026,0.07872866,-0.07874370,0.36983407,-0.36994569,2.87283566,-2.87422708,0.56522990,-0.56577862,0.00000000,-0.00000000
-3.35267634,3.19383307,-3.19547919,0.57621009,-0.57659555,0.00000000,-0.00000000,0.00212371,-0.00211625,0.07793572,-0.07794285,0.36591093,-0.36602175,2.82750122,-2.82892205,0.55069980,-0.55117896,0.00000000,-0.00000000
-3.34667334,3.13908762,-3.14067515,0.56356511,-0.56402493,0.00000000,-0.00000000,0.00230818,-0.00230002,0.07737284,-0.07736987,0.36201376,-0.36211697,2.78106795,-2.78246995,0.53777638,-0.53817811,0.00000000,-0.00000000
-3.34067034,3.08583220,-3.08730766,0.54911955,-0.54964451,0.00000000,-0.00000000,0.00251026,-0.00250142,0.07709749,-0.07708248,0.35833951,-0.35842830,2.73499881,-2.73633309,0.52669001,-0.52700861,0.00000000,-0.00000000
-3.33466733,3.03567908,-3.03699099,0.53315033,-0.53372994,0.00000000,-0.00000000,0.00272922,-0.00271974,0.07716056,-0.07713182,0.35508459,-0.35515232,2.69077707,-2.69199528,0.51762041,-0.51785244,0.00000000,-0.00000000
-3.32866433,2.99018262,-2.99128280,0.51596241,-0.51658519,0.00000000,-0.00000000,0.00296379,-0.00295373,0.07760440,-0.07756059,0.35243964,-0.35248003,2.64987050,-2.65092599,0.51069379,-0.51083802,0.00000000,-0.00000000
-3.32266133,2.95080012,-2.95164491,0.49787905,-0.49853296,0.00000000,-0.00000000,0.00321208,-0.00320153,0.07846119,-0.07840139,0.35058420,-0.35059149,2.61369565,-2.61454458,0.50598123,-0.50603868,0.00000000,-0.00000000
-3.31665833,2.91885496,-2.91940635,0.47923183,-0.47990463,0.00000000,-0.00000000,0.00347162,-0.00346068,0.07975159,-0.07967533,0.34968163,-0.34965077,2.58358303,-2.58418545,0.50349850,-0.50347230,0.00000000,-0.00000000
-3.31065533,2.89550329,-2.89572986,0.46035054,-0.46103015,0.00000000,-0.00000000,0.00373935,-0.00372815,0.08148378,-0.08139109,0.34987423,-0.34980104,2.56074420,-2.56106504,0.50320722,-0.50310249,0.00000000,-0.00000000
-3.30465233,2.88170503,-2.88158279,0.44155341,-0.44222831,0.00000000,-0.00000000,0.00401168,-0.00400038,0.08365289,-0.08354429,0.35127902,-0.35116031,2.54624184,-2.54625178,0.50501731,-0.50484095,0.00000000,-0.00000000
-3.29864932,2.87820021,-2.87771317,0.42313813,-0.42379766,0.00000000,-0.00000000,0.00428456,-0.00427332,0.08624083,-0.08611735,0.35398414,-0.35381784,2.54096333,-2.54063952,0.50879070,-0.50855120,0.00000000,-0.00000000
-3.29264632,2.88549104,-2.88463163,0.40537378,-0.40600845,0.00000000,-0.00000000,0.00455357,-0.00454256,0.08921662,-0.08907976,0.35804609,-0.35783130,2.54559870,-2.54492532,0.51434626,-0.51405340,0.00000000,-0.00000000
-3.28664332,2.90383034,-2.90259953,0.38849414,-0.38909584,0.00000000,-0.00000000,0.00481402,-0.00480343,0.09253703,-0.09238876,0.36348792,-0.36322497,2.56062334,-2.55959203,0.52146567,-0.52113024,0.00000000,-0.00000000
-3.28064032,2.93321623,-2.93162354,0.37269240,-0.37325459,0.00000000,-0.00000000,0.00506109,-0.00505111,0.09614776,-0.09599045,0.37029840,-0.36998883,2.58628580,-2.58489588,0.52990014,-0.52953365,0.00000000,-0.00000000
-3.27463732,2.97339329,-2.97145648,0.35811754,-0.35863536,0.00000000,-0.00000000,0.00528997,-0.00528079,0.09998488,-0.09982122,0.37843216,-0.37807871,2.62260088,-2.62085942,0.53937780,-0.53899212,0.00000000,-0.00000000
-3.26863432,3.02385968,-3.02160434,0.34487242,-0.34534273,0.00000000,-0.00000000,0.00549599,-0.00548778,0.10397661,-0.10380957,0.38781085,-0.38741737,2.66934798,-2.66726968,0.54961138,-0.54921846,0.00000000,-0.00000000
-3.26263132,3.08387988,-3.08133880,0.33301343,-0.33343480,0.00000000,-0.00000000,0.00567480,-0.00566773,0.10804537,-0.10787809,0.39832513,-0.39789653,2.72607446,-2.72368142,0.56030611,-0.55991765,0.00000000,-0.00000000
-3.25662831,3.15250240,-3.14971485,0.32255182,-0.32292447,0.00000000,-0.00000000,0.00582249,-0.00581670,0.11210994,-0.11194565,0.40983753,-0.40937959,2.79210406,-2.78942535,0.57116741,-0.57079456,0.00000000,-0.00000000
-3.25062531,3.22858185,-3.22559265,0.31345643,-0.31378209,0.00000000,-0.00000000,0.00593572,-0.00593133,0.11608777,-0.11592970,0.42218587,-0.42170515,2.86654964,-2.86362078,0.58190818,-0.58156134,0.00000000,-0.00000000
-3.24462231,3.31080433,-3.30766296,0.30565764,-0.30593936,0.00000000,-0.00000000,0.00601183,-0.00600893,0.11989726,-0.11974855,0.43518728,-0.43469093,2.94833017,-2.94519251,0.59225550,-0.59194403,0.00000000,-0.00000000
-3.23861931,3.39771572,-3.39447529,0.29905234,-0.29929432,0.00000000,-0.00000000,0.00604895,-0.00604761,0.12345994,-0.12332355,0.44864248,-0.44813811,3.03619135,-3.03289131,0.60195639,-0.60168850,0.00000000,-0.00000000
-3.23261631,3.48775169,-3.48446794,0.29350962,-0.29371699,0.00000000,-0.00000000,0.00604604,-0.00604628,0.12670252,-0.12658116,0.46234034,-0.46183581,3.12872940,-3.12531767,0.61078265,-0.61056526,0.00000000,-0.00000000
-3.22661331,3.57926905,-3.57599928,0.28887703,-0.28905560,0.00000000,-0.00000000,0.00600294,-0.00600475,0.12955866,-0.12945474,0.47606244,-0.47556574,3.22441758,-3.22094822,0.61853450,-0.61837313,0.00000000,-0.00000000
-3.22061031,3.67057741,-3.66737950,0.28498695,-0.28514295,0.00000000,-0.00000000,0.00592036,-0.00592369,0.13197056,-0.13188609,0.48958755,-0.48910661,3.32163484,-3.31816437,0.62504298,-0.62494181,0.00000000,-0.00000000
-3.21460730,3.75997079,-3.75690220,0.28166303,-0.28180290,0.00000000,-0.00000000,0.00579983,-0.00580462,0.13389004,-0.13382664,0.50269595,-0.50223849,3.41869610,-3.41528251,0.63017125,-0.63013308,0.00000000,-0.00000000
-3.20860430,3.84575842,-3.84287528,0.27872632,-0.27885647,0.00000000,-0.00000000,0.00564369,-0.00564984,0.13527943,-0.13523830,0.51517336,-0.51474682,3.51388368,-3.51058546,0.63381464,-0.63384099,0.00000000,-0.00000000
-3.20260130,3.92629440,-3.92365062,0.27600100,-0.27612762,0.00000000,-0.00000000,0.00545496,-0.00546234,0.13611201,-0.13609387,0.52681469,-0.52642602,3.60547912,-3.60235424,0.63589966,-0.63599089,0.00000000,-0.00000000
-3.19659830,4.00000557,-3.99765203,0.27331952,-0.27344842,0.00000000,-0.00000000,0.00523726,-0.00524572,0.13637209,-0.13637725,0.53742717,-0.53708281,3.69179494,-3.68889988,0.63638217,-0.63653759,0.00000000,-0.00000000
-3.19059530,4.06541738,-4.06340120,0.27052704,-0.27066345,0.00000000,-0.00000000,0.00499467,-0.00500403,0.13605477,-0.13608310,0.54683324,-0.54653901,3.77120562,-3.76859443,0.63524467,-0.63546272,0.00000000,-0.00000000
-3.18459230,4.12117726,-4.11954116,0.26748504,-0.26763354,0.00000000,-0.00000000,0.00473158,-0.00474169,0.13516539,-0.13521638,0.55487284,-0.55463387,3.84217720,-3.83990054,0.63249324,-0.63277165,0.00000000,-0.00000000
-3.17858929,4.16607524,-4.16485695,0.26407417,-0.26423859,0.00000000,-0.00000000,0.00445261,-0.00446327,0.13371874,-0.13379154,0.56140534,-0.56122603,3.90329478,-3.90139910,0.62815397,-0.62848993,0.00000000,-0.00000000
-3.17258629,4.19906153,-4.19829333,0.26019622,-0.26037959,0.00000000,-0.00000000,0.00416239,-0.00417343,0.13173808,-0.13183150,0.56631099,-0.56619497,3.95328740,-3.95181419,0.62226940,-0.62265974,0.00000000,-0.00000000
-3.16658329,4.21926082,-4.21896911,0.25577531,-0.25597982,0.00000000,-0.00000000,0.00386550,-0.00387675,0.12925393,-0.12936655,0.56949196,-0.56944206,3.99104973,-3.99003480,0.61489494,-0.61533625,0.00000000,-0.00000000
-3.16058029,4.22598310,-4.22618816,0.25075826,-0.25098529,0.00000000,-0.00000000,0.00356632,-0.00357761,0.12630291,-0.12643309,0.57087298,-0.57089125,4.01565995,-4.01513292,0.60609561,-0.60658439,0.00000000,-0.00000000
-3.15457729,4.21873099,-4.21944676,0.24511436,-0.24536447,0.00000000,-0.00000000,0.00326893,-0.00328010,0.12292645,-0.12307240,0.57040159,-0.57048928,4.02639370,-4.02637751,0.59594303,-0.59647579,0.00000000,-0.00000000
-3.14857429,4.19720350,-4.19843747,0.23883438,-0.23910740,0.00000000,-0.00000000,0.00297700,-0.00298792,0.11916953,-0.11932936,0.56804811,-0.56820567,4.02273360,-4.02324423,0.58451301,-0.58508634,0.00000000,-0.00000000
-3.14257129,4.16129626,-4.16304949,0.23192920,-0.23222424,0.00000000,-0.00000000,0.00269379,-0.00270434,0.11507955,-0.11525130,0.56380524,-0.56403238,4.00437445,-4.00542075,0.57188357,-0.57249421,0.00000000,-0.00000000
-3.13656828,4.11109849,-4.11336563,0.22442791,-0.22474350,0.00000000,-0.00000000,0.00242205,-0.00243214,0.11070515,-0.11088687,0.55768744,-0.55798310,3.97122407,-3.97280765,0.55813361,-0.55877846,0.00000000,-0.00000000
-3.13056528,4.04688675,-4.04965630,0.21637564,-0.21670976,0.00000000,-0.00000000,0.00216403,-0.00217357,0.10609533,-0.10628507,0.54973005,-0.55009249,3.92339995,-3.92551531,0.54334204,-0.54401818,0.00000000,-0.00000000
-3.12456228,3.96911607,-3.97237054,0.20783116,-0.20818136,0.00000000,-0.00000000,0.00192145,-0.00193038,0.10129855,-0.10149441,0.53998825,-0.54041504,3.86122211,-3.86385683,0.52758752,-0.52829216,0.00000000,-0.00000000
-3.11855928,3.87840850,-3.88212477,0.19886435,-0.19922783,0.00000000,-0.00000000,0.00169554,-0.00170383,0.09636203,-0.09656219,0.52853583,-0.52902391,3.78520260,-3.78833758,0.51094858,-0.51167902,0.00000000,-0.00000000
-3.11255628,3.77553971,-3.77968938,0.18955365,-0.18992737,0.00000000,-0.00000000,0.00148708,-0.00149469,0.09133120,-0.09153392,0.51546384,-0.51600956,3.69603198,-3.69964190,0.49350406,-0.49425768,0.00000000,-0.00000000
-3.10655328,3.66142393,-3.66597376,0.17998356,-0.18036429,0.00000000,-0.00000000,0.00129638,-0.00130332,0.08624921,-0.08645288,0.50087913,-0.50147831,3.59456355,-3.59861729,0.47533391,-0.47610807,0.00000000,-0.00000000
-3.10055028,3.53709762,-3.54201003,0.17024224,-0.17062670,0.00000000,-0.00000000,0.00112341,-0.00112968,0.08115666,-0.08135977,0.48490285,-0.48555081,3.48179560,-3.48625679,0.45652001,-0.45731201,0.00000000,-0.00000000
-3.09454727,3.40370229,-3.40893585,0.16041935,-0.16080423,0.00000000,-0.00000000,0.00096780,-0.00097342,0.07609137,-0.07629252,0.46766881,-0.46836040,3.35885238,-3.36368000,0.43714710,-0.43795413,0.00000000,-0.00000000
-3.08854427,3.26246664,-3.26797663,0.15060407,-0.15098612,0.00000000,-0.00000000,0.00082890,-0.00083390,0.07108818,-0.07128611,0.44932179,-0.45005152,3.22696409,-3.23211312,0.41730356,-0.41812264,0.00000000,-0.00000000
-3.08254127,3.11468840,-3.12042738,0.14088336,-0.14125944,0.00000000,-0.00000000,0.00070587,-0.00071028,0.06617895,-0.06637250,0.43001587,-0.43077790,3.08744631,-3.09286840,0.39708206,-0.39791001,0.00000000,-0.00000000
-3.07653827,2.96171591,-2.96763438,0.13134054,-0.13170769,0.00000000,-0.00000000,0.00059771,-0.00060158,0.06139253,-0.06158066,0.40991258,-0.41070082,2.94167923,-2.94732341,0.37657991,-0.37741334,0.00000000,-0.00000000
-3.07053527,2.80492972,-2.81097674,0.12205413,-0.12240954,0.00000000,-0.00000000,0.00050331,-0.00050667,0.05675472,-0.05693651,0.38917907,-0.38998722,2.79108674,-2.79690016,0.35589915,-0.35673444,0.00000000,-0.00000000
-3.06453227,2.64572425,-2.65184811,0.11309689,-0.11343801,0.00000000,-0.00000000,0.00042149,-0.00042439,0.05228841,-0.05246305,0.36798612,-0.36880778,2.63711573,-2.64304444,0.33514619,-0.33597952,0.00000000,-0.00000000
-3.05852926,2.48548951,-2.49163841,0.10453521,-0.10485973,0.00000000,-0.00000000,0.00035106,-0.00035354,0.04801356,-0.04818034,0.34650619,-0.34733489,2.48121567,-2.48720536,0.31443114,-0.31525850,0.00000000,-0.00000000
-3.05252626,2.32559317,-2.33171594,0.09642863,-0.09673447,0.00000000,-0.00000000,0.00029083,-0.00029295,0.04394732,-0.04410565,0.32491126,-0.32574058,2.32481859,-2.33081538,0.29386675,-0.29468402,0.00000000,-0.00000000
-3.04652326,2.16736291,-2.17340969,0.08882957,-0.08911492,0.00000000,-0.00000000,0.00023967,-0.00024146,0.04010410,-0.04025346,0.30337076,-0.30419439,2.16931956,-2.17527079,0.27356704,-0.27437003,0.00000000,-0.00000000
-3.04052026,2.01206924,-2.01799222,0.08178316,-0.08204650,0.00000000,-0.00000000,0.00019648,-0.00019798,0.03649561,-0.03663559,0.28204932,-0.28286117,2.01605798,-2.02191299,0.25364561,-0.25443013,0.00000000,-0.00000000
-3.03451726,1.86090914,-1.86666322,0.07532728,-0.07556733,0.00000000,-0.00000000,0.00016024,-0.00016150,0.03313096,-0.03326124,0.26110469,-0.26189895,1.86629972,-1.87201054,0.23421373,-0.23497569,0.00000000,-0.00000000
-3.02851426,1.71499056,-1.72053399,0.06949255,-0.06970831,0.00000000,-0.00000000,0.00013002,-0.00013106,0.03001671,-0.03013709,0.24068557,-0.24145679,1.72122042,-1.72674250,0.21537838,-0.21611388,0.00000000,-0.00000000
-3.02251126,1.57531815,-1.58061314,0.06430245,-0.06449317,0.00000000,-0.00000000,0.00010496,-0.00010583,0.02715699,-0.02726732,0.22092957,-0.22167276,1.58189025,-1.58718312,0.19724021,-0.19794558,0.00000000,-0.00000000
-3.01650825,1.44278059,-1.44779386,0.05977340,-0.05993860,0.00000000,-0.00000000,0.00008431,-0.00008502,0.02455350,-0.02465375,0.20196142,-0.20267211,1.44926046,-1.45428826,0.17989148,-0.18056342,0.00000000,-0.00000000
-3.01050525,1.31813982,-1.32284303,0.05591488,-0.05605433,0.00000000,-0.00000000,0.00006739,-0.00006797,0.02220566,-0.02229587,0.18389126,-0.18456555,1.32415192,-1.32888390,0.16341432,-0.16404992,0.00000000,-0.00000000
-3.00450225,1.20202240,-1.20639252,0.05272956,-0.05284329,0.00000000,-0.00000000,0.00005359,-0.00005406,0.02011065,-0.02019094,0.16681333,-0.16744795,1.20724615,-1.21165703,0.14787906,-0.14847590,0.00000000,-0.00000000
-2.99849925,1.09491345,-1.09893298,0.05021338,-0.05030167,0.00000000,-0.00000000,0.00004241,-0.00004279,0.01826353,-0.01833412,0.15080487,-0.15139721,1.09907891,-1.10314913,0.13334296,-0.13389914,0.00000000,-0.00000000
-2.99249625,0.99715323,-1.00081036,0.04835567,-0.04841905,0.00000000,-0.00000000,0.00003339,-0.00003370,0.01665736,-0.01671853,0.13592549,-0.13647362,1.00003670,-1.00375258,0.11984925,-0.12036343,0.00000000,-0.00000000
-2.98649325,0.90893662,-0.91222522,0.04713926,-0.04717850,0.00000000,-0.00000000,0.00002616,-0.00002641,0.01528330,-0.01533540,0.12221686,-0.12271954,0.91035627,-0.91370998,0.10742660,-0.10789801,0.00000000,-0.00000000
-2.98049025,0.83031555,-0.83323503,0.04654066,-0.04655676,0.00000000,-0.00000000,0.00002040,-0.00002059,0.01413077,-0.01417424,0.10970279,-0.11015945,0.83012713,-0.83311660,0.09608896,-0.09651740,0.00000000,-0.00000000
-2.97448724,0.76120420,-0.76375930,0.04653023,-0.04652443,0.00000000,-0.00000000,0.00001583,-0.00001598,0.01318765,-0.01322296,0.09838977,-0.09880050,0.75929703,-0.76192567,0.08583584,-0.08622166,0.00000000,-0.00000000
-2.96848424,0.70138704,-0.70358748,0.04707247,-0.04704623,0.00000000,-0.00000000,0.00001222,-0.00001234,0.01244038,-0.01246808,0.08826785,-0.08863334,0.69768029,-0.69995664,0.07665292,-0.07699698,0.00000000,-0.00000000
-2.96248124,0.65052931,-0.65238932,0.04812640,-0.04808136,0.00000000,-0.00000000,0.00000939,-0.00000948,0.01187422,-0.01189489,0.07931179,-0.07963328,0.64496857,-0.64690585,0.06851302,-0.06881668,0.00000000,-0.00000000
-2.95647824,0.60818963,-0.60972745,0.04964596,-0.04958397,0.00000000,-0.00000000,0.00000718,-0.00000726,0.01147345,-0.01148770,0.07148261,-0.07176185,0.60074392,-0.60235948,0.06137742,-0.06164243,0.00000000,-0.00000000
-2.95047524,0.57383443,-0.57507170,0.05158065,-0.05150370,0.00000000,-0.00000000,0.00000547,-0.00000553,0.01122156,-0.01123004,0.06472926,-0.06496841,0.56449350,-0.56580820,0.05519725,-0.05542576,0.00000000,-0.00000000
-2.94447224,0.54685366,-0.54781478,0.05387613,-0.05378636,0.00000000,-0.00000000,0.00000416,-0.00000420,0.01110152,-0.01110491,0.05899052,-0.05919210,0.53562567,-0.53666325,0.04991525,-0.05010967,0.00000000,-0.00000000
-2.93846923,0.52657737,-0.52728885,0.05647510,-0.05637473,0.00000000,-0.00000000,0.00000316,-0.00000319,0.01109602,-0.01109499,0.05419695,-0.05436375,0.51348687,-0.51427324,0.04546741,-0.04563039,0.00000000,-0.00000000
-2.93246623,0.51229268,-0.51278245,0.05931814,-0.05920946,0.00000000,-0.00000000,0.00000241,-0.00000244,0.01118768,-0.01118290,0.05027289,-0.05040789,0.49737880,-0.49794138,0.04178478,-0.04191911,0.00000000,-0.00000000
-2.92646323,0.50326070,-0.50355749,0.06234472,-0.06223006,0.00000000,-0.00000000,0.00000186,-0.00000188,0.01135933,-0.01135147,0.04713838,-0.04724472,0.48657549,-0.48694257,0.03879520,-0.03890377,0.00000000,-0.00000000
-2.92046023,0.49873302,-0.49886568,0.06549434,-0.06537598,0.00000000,-0.00000000,0.00000148,-0.00000149,0.01159422,-0.01158392,0.04471113,-0.04479195,0.48033992,-0.48053996,0.03642494,-0.03651065,0.00000000,-0.00000000
-2.91445723,0.49796734,-0.49796427,0.06870758,-0.06858777,0.00000000,-0.00000000,0.00000123,-0.00000124,0.01187625,-0.01186413,0.04290817,-0.04296665,0.47793958,-0.47800069,0.03460021,-0.03466594,0.00000000,-0.00000000
-2.90845423,0.50024215,-0.50013073,0.07192740,-0.07180827,0.00000000,-0.00000000,0.00000110,-0.00000110,0.01219020,-0.01217685,0.04164754,-0.04168676,0.47866109,-0.47861040,0.03324859,-0.03329714,0.00000000,-0.00000000
-2.90245123,0.50487002,-0.50467616,0.07510031,-0.07498383,0.00000000,-0.00000000,0.00000108,-0.00000108,0.01252194,-0.01250789,0.04084970,-0.04087262,0.48182327,-0.48168652,0.03230020,-0.03233423,0.00000000,-0.00000000
-2.89644822,0.51120966,-0.51095729,0.07817763,-0.07806560,0.00000000,-0.00000000,0.00000117,-0.00000117,0.01285858,-0.01284432,0.04043880,-0.04044824,0.48678894,-0.48658999,0.03168878,-0.03171079,0.00000000,-0.00000000
-2.89044522,0.51867647,-0.51838722,0.08111675,-0.08101069,0.00000000,-0.00000000,0.00000139,-0.00000138,0.01318868,-0.01317464,0.04034384,-0.04034238,0.49297507,-0.49273557,0.03135255,-0.03136484,0.00000000,-0.00000000
-2.88444222,0.52675177,-0.52644461,0.08388237,-0.08378353,0.00000000,-0.00000000,0.00000174,-0.00000172,0.01350240,-0.01348894,0.04049959,-0.04048958,0.49986160,-0.49960065,0.03123495,-0.03123961,0.00000000,-0.00000000
-2.87843922,0.53499079,-0.53468172,0.08644770,-0.08635698,0.00000000,-0.00000000,0.00000225,-0.00000223,0.01379160,-0.01377901,0.04084748,-0.04083099,0.50699884,-0.50673273,0.03128525,-0.03128411,0.00000000,-0.00000000
-2.87243622,0.54302936,-0.54273121,0.08879567,-0.08871361,0.00000000,-0.00000000,0.00000297,-0.00000294,0.01405002,-0.01403853,0.04133631,-0.04131512,0.51401364,-0.51375564,0.03145904,-0.03145368,0.00000000,-0.00000000
-2.86643322,0.55058976,-0.55031194,0.09092010,-0.09084679,0.00000000,-0.00000000,0.00000395,-0.00000391,0.01427336,-0.01426311,0.04192299,-0.04189853,0.52061450,-0.52037467,0.03171864,-0.03171036,0.00000000,-0.00000000
-2.86043022,0.55748553,-0.55723387,0.09282678,-0.09276186,0.00000000,-0.00000000,0.00000524,-0.00000519,0.01445938,-0.01445042,0.04257313,-0.04254647,0.52659574,-0.52638079,0.03203345,-0.03202324,0.00000000,-0.00000000
-2.85442721,0.56362559,-0.56340219,0.09453456,-0.09447717,0.00000000,-0.00000000,0.00000695,-0.00000688,0.01460800,-0.01460031,0.04326164,-0.04323348,0.53184087,-0.53165401,0.03238023,-0.03236881,0.00000000,-0.00000000
-2.84842421,0.56901769,-0.56882078,0.09607629,-0.09602501,0.00000000,-0.00000000,0.00000917,-0.00000907,0.01472139,-0.01471485,0.04397333,-0.04394396,0.53632524,-0.53616610,0.03274344,-0.03273119,0.00000000,-0.00000000
