energy_ev,total_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Si_p_up,Si_d_up
-5.31565783,1.65282078,0.01970588,1.13549417,0.88235559,0.55412831,0.03380244,0.00000000
-5.30965483,1.65409135,0.01893733,1.13906833,0.87062084,0.55495286,0.03275392,0.00000000
-5.30365183,1.65945389,0.01817775,1.14533883,0.86050823,0.55685887,0.03178859,0.00000000
-5.29764882,1.66930130,0.01743786,1.15458711,0.85237799,0.55998090,0.03091312,0.00000000
-5.29164582,1.68394734,0.01672834,1.16703860,0.84654132,0.56442793,0.03013395,0.00000000
-5.28564282,1.70361482,0.01605948,1.18285434,0.84325552,0.57027819,0.02945711,0.00000000
-5.27963982,1.72842709,0.01544085,1.20212487,0.84272112,0.57757485,0.02888807,0.00000000
-5.27363682,1.75840306,0.01488102,1.22486668,0.84508105,0.58632318,0.02843156,0.00000000
-5.26763382,1.79345656,0.01438733,1.25102155,0.85042169,0.59648912,0.02809146,0.00000000
-5.26163082,1.83339977,0.01396568,1.28045894,0.85877564,0.60799962,0.02787073,0.00000000
-5.25562781,1.87795082,0.01362040,1.31298113,0.87012594,0.62074456,0.02777135,0.00000000
-5.24962481,1.92674504,0.01335417,1.34833118,0.88441129,0.63458041,0.02779436,0.00000000
-5.24362181,1.97934926,0.01316804,1.38620295,0.90153195,0.64933522,0.02793988,0.00000000
-5.23761881,2.03527833,0.01306142,1.42625285,0.92135586,0.66481490,0.02820726,0.00000000
-5.23161581,2.09401288,0.01303222,1.46811246,0.94372449,0.68081033,0.02859513,0.00000000
-5.22561281,2.15501724,0.01307694,1.51140146,0.96845808,0.69710499,0.02910158,0.00000000
-5.21960980,2.21775658,0.01319087,1.55573999,0.99535998,0.71348264,0.02972424,0.00000000
-5.21360680,2.28171210,0.01336819,1.60075975,1.02421973,0.72973476,0.03046040,0.00000000
-5.20760380,2.34639360,0.01360221,1.64611337,1.05481488,0.74566718,0.03130705,0.00000000
-5.20160080,2.41134865,0.01388553,1.69148130,1.08691148,0.76110580,0.03226094,0.00000000
-5.19559780,2.47616807,0.01421018,1.73657624,1.12026341,0.77590086,0.03331855,0.00000000
-5.18959480,2.54048748,0.01456779,1.78114473,1.15461075,0.78992988,0.03447599,0.00000000
-5.18359180,2.60398517,0.01494972,1.82496608,1.18967759,0.80309890,0.03572892,0.00000000
-5.17758879,2.66637672,0.01534719,1.86784898,1.22516972,0.81534221,0.03707242,0.00000000
-5.17158579,2.72740695,0.01575133,1.90962612,1.26077266,0.82662070,0.03850076,0.00000000
-5.16558279,2.78684020,0.01615336,1.95014750,1.29615053,0.83691885,0.04000729,0.00000000
-5.15957979,2.84444977,0.01654458,1.98927306,1.33094631,0.84624087,0.04158423,0.00000000
-5.15357679,2.90000771,0.01691652,2.02686536,1.36478373,0.85460609,0.04322251,0.00000000
-5.14757379,2.95327577,0.01726100,2.06278294,1.39727121,0.86204410,0.04491171,0.00000000
-5.14157079,3.00399841,0.01757023,2.09687509,1.42800787,0.86858991,0.04663996,0.00000000
-5.13556778,3.05189869,0.01783689,2.12897839,1.45659173,0.87427945,0.04839394,0.00000000
-5.12956478,3.09667719,0.01805429,2.15891539,1.48262967,0.87914568,0.05015900,0.00000000
-5.12356178,3.13801435,0.01821644,2.18649558,1.50574898,0.88321554,0.05191927,0.00000000
-5.11755878,3.17557602,0.01831820,2.21151859,1.52560984,0.88650781,0.05365788,0.00000000
-5.11155578,3.20902181,0.01835541,2.23377932,1.54191811,0.88903199,0.05535727,0.00000000
-5.10555278,3.23801562,0.01832497,2.25307467,1.55443769,0.89078809,0.05699948,0.00000000
-5.09954977,3.26223770,0.01822500,2.26921125,1.56300168,0.89176735,0.05856656,0.00000000
-5.09354677,3.28139713,0.01805487,2.28201358,1.56752160,0.89195358,0.06004095,0.00000000
-5.08754377,3.29524397,0.01781527,2.29133203,1.56799406,0.89132509,0.06140591,0.00000000
-5.08154077,3.30358028,0.01750824,2.29705006,1.56450417,0.88985690,0.06264586,0.00000000
-5.07553777,3.30626900,0.01713710,2.29909005,1.55722558,0.88752308,0.06374681,0.00000000
-5.06953477,3.30324049,0.01670645,2.29741749,1.54641679,0.88429904,0.06469667,0.00000000
-5.06353177,3.29449600,0.01622201,2.29204324,1.53241381,0.88016363,0.06548550,0.00000000
-5.05752876,3.28010823,0.01569050,2.28302366,1.51561950,0.87510085,0.06610574,0.00000000
-5.05152576,3.26021892,0.01511947,2.27045884,1.49648996,0.86910133,0.06655233,0.00000000
-5.04552276,3.23503379,0.01451706,2.25448899,1.47551864,0.86216331,0.06682281,0.00000000
-5.03951976,3.20481526,0.01389180,2.23528935,1.45321895,0.85429332,0.06691726,0.00000000
-5.03351676,3.16987357,0.01325237,2.21306407,1.43010607,0.84550645,0.06683827,0.00000000
-5.02751376,3.13055689,0.01260736,2.18803944,1.40667903,0.83582650,0.06659073,0.00000000
-5.02151076,3.08724104,0.01196508,2.16045690,1.38340373,0.82528578,0.06618171,0.00000000
-5.01550775,3.04031947,0.01133329,2.13056634,1.36069775,0.81392482,0.06562012,0.00000000
-5.00950475,2.99019391,0.01071908,2.09861991,1.33891757,0.80179201,0.06491650,0.00000000
-5.00350175,2.93726616,0.01012870,2.06486670,1.31834877,0.78894305,0.06408268,0.00000000
-4.99749875,2.88193124,0.00956747,2.02954847,1.29919947,0.77544044,0.06313144,0.00000000
-4.99149575,2.82457203,0.00903968,1.99289642,1.28159721,0.76135277,0.06207624,0.00000000
-4.98549275,2.76555538,0.00854857,1.95512903,1.26558924,0.74675393,0.06093086,0.00000000
-4.97948974,2.70522956,0.00809638,1.91645094,1.25114602,0.73172217,0.05970916,0.00000000
-4.97348674,2.64392287,0.00768429,1.87705255,1.23816750,0.71633897,0.05842477,0.00000000
-4.96748374,2.58194309,0.00731261,1.83711026,1.22649193,0.70068771,0.05709090,0.00000000
-4.96148074,2.51957753,0.00698074,1.79678709,1.21590627,0.68485215,0.05572012,0.00000000
-4.95547774,2.45709335,0.00668737,1.75623350,1.20615802,0.66891476,0.05432420,0.00000000
-4.94947474,2.39473785,0.00643057,1.71558804,1.19696739,0.65295492,0.05291398,0.00000000
-4.94347174,2.33273858,0.00620786,1.67497799,1.18803962,0.63704706,0.05149931,0.00000000
-4.93746873,2.27130308,0.00601640,1.63451952,1.17907656,0.62125885,0.05008892,0.00000000
-4.93146573,2.21061809,0.00585305,1.59431756,1.16978728,0.60564955,0.04869041,0.00000000
-4.92546273,2.15084839,0.00571447,1.55446534,1.15989718,0.59026853,0.04731020,0.00000000
-4.91945973,2.09213520,0.00559725,1.51504358,1.14915554,0.57515425,0.04595357,0.00000000
-4.91345673,2.03459443,0.00549794,1.47611948,1.13734119,0.56033354,0.04462455,0.00000000
-4.90745373,1.97831480,0.00541315,1.43774573,1.12426655,0.54582146,0.04332605,0.00000000
-4.90145073,1.92335630,0.00533959,1.39995966,1.10977992,0.53162166,0.04205979,0.00000000
-4.89544772,1.86974916,0.00527408,1.36278272,1.09376648,0.51772734,0.04082635,0.00000000
-4.88944472,1.81749370,0.00521364,1.32622055,1.07614814,0.50412272,0.03962524,0.00000000
-4.88344172,1.76656120,0.00515548,1.29026381,1.05688260,0.49078502,0.03845494,0.00000000
-4.87743872,1.71689629,0.00509703,1.25488995,1.03596204,0.47768696,0.03731302,0.00000000
-4.87143572,1.66842074,0.00503595,1.22006595,1.01341172,0.46479956,0.03619620,0.00000000
-4.86543272,1.62103911,0.00497017,1.18575230,0.98928875,0.45209522,0.03510055,0.00000000
-4.85942971,1.57464589,0.00489787,1.15190796,0.96368134,0.43955103,0.03402166,0.00000000
-4.85342671,1.52913439,0.00481754,1.11849642,0.93670861,0.42715209,0.03295481,0.00000000
-4.84742371,1.48440686,0.00472797,1.08549258,0.90852099,0.41489471,0.03189528,0.00000000
-4.84142071,1.44038576,0.00462829,1.05289029,0.87930120,0.40278949,0.03083850,0.00000000
-4.83541771,1.39702551,0.00451796,1.02071014,0.84926563,0.39086403,0.02978040,0.00000000
-4.82941471,1.35432431,0.00439680,0.98900718,0.81866587,0.37916521,0.02871766,0.00000000
-4.82341171,1.31233536,0.00426500,0.95787813,0.78779018,0.36776089,0.02764793,0.00000000
-4.81740870,1.27117685,0.00412312,0.92746752,0.75696449,0.35674093,0.02657008,0.00000000
-4.81140570,1.23103989,0.00397209,0.89797249,0.72655253,0.34621738,0.02548439,0.00000000
-4.80540270,1.19219392,0.00381317,0.86964548,0.69695493,0.33632386,0.02439268,0.00000000
-4.79939970,1.15498883,0.00364798,0.84279468,0.66860674,0.32721386,0.02329842,0.00000000
-4.79339670,1.11985341,0.00347842,0.81778174,0.64197325,0.31905807,0.02220668,0.00000000
-4.78739370,1.08728957,0.00330666,0.79501649,0.61754401,0.31204060,0.02112415,0.00000000
-4.78139070,1.05786245,0.00313505,0.77494864,0.59582466,0.30635421,0.02005896,0.00000000
-4.77538769,1.03218604,0.00296612,0.75805631,0.57732691,0.30219443,0.01902047,0.00000000
-4.76938469,1.01090478,0.00280248,0.74483170,0.56255653,0.29975285,0.01801907,0.00000000
-4.76338169,0.99467151,0.00264673,0.73576419,0.55199976,0.29920966,0.01706579,0.00000000
-4.75737869,0.98412227,0.00250145,0.73132121,0.54610830,0.30072558,0.01617199,0.00000000
-4.75137569,0.97984897,0.00236909,0.73192774,0.54528340,0.30443367,0.01534893,0.00000000
-4.74537269,0.98237082,0.00225189,0.73794502,0.54985958,0.31043105,0.01460741,0.00000000
-4.73936968,0.99210571,0.00215185,0.74964943,0.56008852,0.31877117,0.01395732,0.00000000
-4.73336668,1.00934290,0.00207066,0.76721247,0.57612377,0.32945685,0.01340728,0.00000000
-4.72736368,1.03421809,0.00200963,0.79068289,0.59800710,0.34243456,0.01296426,0.00000000
-4.72136068,1.06669250,0.00196968,0.81997176,0.62565695,0.35759028,0.01263328,0.00000000
-4.71535768,1.10653687,0.00195129,0.85484175,0.65885990,0.37474745,0.01241716,0.00000000
-4.70935468,1.15332177,0.00195448,0.89490106,0.69726567,0.39366702,0.01231627,0.00000000
-4.70335168,1.20641482,0.00197881,0.93960297,0.74038621,0.41405015,0.01232851,0.00000000
-4.69734867,1.26498579,0.00202339,0.98825132,0.78759937,0.43554343,0.01244919,0.00000000
-4.69134567,1.32801963,0.00208688,1.04001219,0.83815735,0.45774673,0.01267112,0.00000000
-4.68534267,1.39433760,0.00216755,1.09393173,0.89120004,0.48022351,0.01298475,0.00000000
-4.67933967,1.46262608,0.00226331,1.14895982,0.94577327,0.50251336,0.01337838,0.00000000
-4.67333667,1.53147220,0.00237177,1.20397887,1.00085136,0.52414631,0.01383846,0.00000000
-4.66733367,1.59940540,0.00249030,1.25783698,1.05536373,0.54465851,0.01434994,0.00000000
-4.66133067,1.66494315,0.00261613,1.30938404,1.10822446,0.56360846,0.01489674,0.00000000
-4.65532766,1.72663942,0.00274639,1.35750969,1.15836412,0.58059345,0.01546218,0.00000000
-4.64932466,1.78313360,0.00287825,1.40118132,1.20476239,0.59526507,0.01602950,0.00000000
-4.64332166,1.83319817,0.00300896,1.43948071,1.24648049,0.60734347,0.01658234,0.00000000
-4.63731866,1.87578270,0.00313597,1.47163746,1.28269185,0.61662936,0.01710527,0.00000000
-4.63131566,1.91005234,0.00325697,1.49705791,1.31270976,0.62301337,0.01758422,0.00000000
-4.62531266,1.93541892,0.00336999,1.51534786,1.33601081,0.62648210,0.01800692,0.00000000
-4.61930965,1.95156317,0.00347346,1.52632822,1.35225286,0.62712064,0.01836323,0.00000000
-4.61330665,1.95844681,0.00356621,1.53004258,1.36128672,0.62511118,0.01864542,0.00000000
-4.60730365,1.95631384,0.00364753,1.52675616,1.36316092,0.62072777,0.01884831,0.00000000
-4.60130065,1.94568084,0.00371717,1.51694625,1.35811914,0.61432743,0.01896935,0.00000000
-4.59529765,1.92731646,0.00377528,1.50128415,1.34659053,0.60633768,0.01900858,0.00000000
-4.58929465,1.90221108,0.00382247,1.48060955,1.32917293,0.59724124,0.01896850,0.00000000
-4.58329165,1.87153765,0.00385965,1.45589821,1.30661014,0.58755826,0.01885380,0.00000000
-4.57728864,1.83660562,0.00388806,1.42822444,1.27976376,0.57782688,0.01867108,0.00000000
-4.57128564,1.79880982,0.00390916,1.39871983,1.24958121,0.56858292,0.01842844,0.00000000
-4.56528264,1.75957658,0.00392454,1.36853013,1.21706121,0.56033943,0.01813506,0.00000000
-4.55927964,1.72030939,0.00393588,1.33877205,1.18321817,0.55356699,0.01780076,0.00000000
-4.55327664,1.68233650,0.00394484,1.31049185,1.14904722,0.54867545,0.01743557,0.00000000
-4.54727364,1.64686261,0.00395304,1.28462733,1.11549134,0.54599802,0.01704927,0.00000000
-4.54127064,1.61492670,0.00396195,1.26197502,1.08341179,0.54577803,0.01665106,0.00000000
-4.53526763,1.58736773,0.00397290,1.24316355,1.05356334,0.54815921,0.01624923,0.00000000
-4.52926463,1.56479938,0.00398705,1.22863447,1.02657490,0.55317960,0.01585092,0.00000000
-4.52326163,1.54759480,0.00400537,1.21863105,1.00293633,0.56076945,0.01546203,0.00000000
-4.51725863,1.53588170,0.00402867,1.21319531,0.98299173,0.57075316,0.01508708,0.00000000
-4.51125563,1.52954772,0.00405762,1.21217327,0.96693907,0.58285520,0.01472935,0.00000000
-4.50525263,1.52825547,0.00409280,1.21522800,0.95483599,0.59670969,0.01439090,0.00000000
-4.49924962,1.53146629,0.00413472,1.22185954,0.94661096,0.61187341,0.01407282,0.00000000
-4.49324662,1.53847150,0.00418392,1.23143093,0.94207908,0.62784157,0.01377543,0.00000000
-4.48724362,1.54842930,0.00424095,1.24319873,0.94096140,0.64406594,0.01349858,0.00000000
-4.48124062,1.56040579,0.00430648,1.25634690,0.94290667,0.65997436,0.01324192,0.00000000
-4.47523762,1.57341788,0.00438128,1.27002233,0.94751423,0.67499121,0.01300519,0.00000000
-4.46923462,1.58647651,0.00446624,1.28337055,0.95435686,0.68855777,0.01278846,0.00000000
-4.46323162,1.59862796,0.00456238,1.29557007,0.96300250,0.70015186,0.01259238,0.00000000
-4.45722861,1.60899189,0.00467082,1.30586409,0.97303386,0.70930596,0.01241833,0.00000000
-4.45122561,1.61679440,0.00479273,1.31358823,0.98406505,0.71562315,0.01226851,0.00000000
-4.44522261,1.62139521,0.00492926,1.31819343,0.99575471,0.71879023,0.01214600,0.00000000
-4.43921961,1.62230787,0.00508147,1.31926328,1.00781527,0.71858767,0.01205473,0.00000000
-4.43321661,1.61921287,0.00525027,1.31652536,1.02001824,0.71489597,0.01199939,0.00000000
-4.42721361,1.61196331,0.00543625,1.30985648,1.03219564,0.70769833,0.01198528,0.00000000
-4.42121061,1.60058350,0.00563968,1.29928192,1.04423800,0.69707960,0.01201815,0.00000000
-4.41520760,1.58526113,0.00586034,1.28496926,1.05608935,0.68322168,0.01210399,0.00000000
-4.40920460,1.56633373,0.00609751,1.26721719,1.06774004,0.66639563,0.01224882,0.00000000
-4.40320160,1.54427061,0.00634986,1.24644036,1.07921793,0.64695106,0.01245846,0.00000000
-4.39719860,1.51965124,0.00661549,1.22315108,1.09057892,0.62530314,0.01273836,0.00000000
-4.39119560,1.49314155,0.00689184,1.19793888,1.10189758,0.60191800,0.01309344,0.00000000
-4.38519260,1.46546912,0.00717579,1.17144899,1.11325840,0.57729709,0.01352798,0.00000000
-4.37918959,1.43739846,0.00746368,1.14436067,1.12474844,0.55196122,0.01404555,0.00000000
-4.37318659,1.40970737,0.00775141,1.11736615,1.13645171,0.52643482,0.01464894,0.00000000
-4.36718359,1.38316516,0.00803454,1.09115112,1.14844543,0.50123108,0.01534025,0.00000000
-4.36118059,1.35851315,0.00830846,1.06637702,1.16079843,0.47683839,0.01612090,0.00000000
-4.35517759,1.33644807,0.00856850,1.04366579,1.17357134,0.45370857,0.01699172,0.00000000
-4.34917459,1.31760829,0.00881012,1.02358716,1.18681850,0.43224703,0.01795304,0.00000000
-4.34317159,1.30256299,0.00902905,1.00664855,1.20059101,0.41280518,0.01900475,0.00000000
-4.33716858,1.29180398,0.00922151,0.99328756,1.21494061,0.39567509,0.02014644,0.00000000
-4.33116558,1.28574016,0.00938428,0.98386687,1.22992372,0.38108633,0.02137734,0.00000000
-4.32516258,1.28469396,0.00951490,0.97867136,1.24560525,0.36920502,0.02269640,0.00000000
-4.31915958,1.28889985,0.00961176,0.97790724,1.26206171,0.36013477,0.02410220,0.00000000
-4.31315658,1.29850438,0.00967415,0.98170283,1.27938320,0.35391935,0.02559285,0.00000000
-4.30715358,1.31356763,0.00970238,0.99011099,1.29767427,0.35054688,0.02716587,0.00000000
