energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.68184092,2.15464308,0.00109232,0.29250060,0.84979708,0.94146647,0.00691738,0.54994592,0.49634824,0.25136331
-5.67583792,2.14113839,0.00107986,0.29455270,0.86116024,0.92329297,0.00660574,0.55777103,0.51032229,0.24620548
-5.66983492,2.12888723,0.00106507,0.29691773,0.87237364,0.90580519,0.00631421,0.56577894,0.52412705,0.24133687
-5.66383192,2.11744466,0.00104790,0.29944368,0.88304030,0.88899718,0.00604173,0.57370466,0.53746481,0.23676508
-5.65782891,2.10632307,0.00102833,0.30197665,0.89276979,0.87283405,0.00578672,0.58127597,0.55003778,0.23248853
-5.65182591,2.09500629,0.00100636,0.30436479,0.90118818,0.85725359,0.00554727,0.58822095,0.56155600,0.22849658
-5.64582291,2.08296464,0.00098200,0.30646214,0.90794753,0.84216880,0.00532124,0.59427540,0.57174499,0.22477001
-5.63981991,2.06967067,0.00095532,0.30813217,0.91273463,0.82747143,0.00510646,0.59919029,0.58035313,0.22128167
-5.63381691,2.05461483,0.00092639,0.30925098,0.91527851,0.81303648,0.00490082,0.60273858,0.58715844,0.21799742
-5.62781391,2.03732063,0.00089533,0.30971002,0.91535659,0.79872721,0.00470243,0.60472147,0.59197443,0.21487715
-5.62181091,2.01735881,0.00086227,0.30941826,0.91279929,0.78440075,0.00450964,0.60497361,0.59465487,0.21187618
-5.61580790,1.99435983,0.00082741,0.30830388,0.90749286,0.76991394,0.00432120,0.60336729,0.59509745,0.20894653
-5.60980490,1.96802460,0.00079095,0.30631518,0.89938045,0.75512924,0.00413621,0.59981533,0.59324595,0.20603854
-5.60380190,1.93813283,0.00075316,0.30342106,0.88846143,0.73992033,0.00395420,0.59427271,0.58909119,0.20310230
-5.59779890,1.90454904,0.00071432,0.29961085,0.87478911,0.72417748,0.00377511,0.58673693,0.58267056,0.20008924
-5.59179590,1.86722606,0.00067476,0.29489352,0.85846699,0.70781219,0.00359926,0.57724704,0.57406634,0.19695360
-5.58579290,1.82620607,0.00063484,0.28929661,0.83964388,0.69076123,0.00342733,0.56588164,0.56340286,0.19365382
-5.57978989,1.78161937,0.00059493,0.28286459,0.81850804,0.67298974,0.00326030,0.55275582,0.55084269,0.19015382
-5.57378689,1.73368093,0.00055544,0.27565703,0.79528077,0.65449358,0.00309943,0.53801732,0.53658208,0.18642413
-5.56778389,1.68268522,0.00051678,0.26774649,0.77020968,0.63530054,0.00294613,0.52184204,0.52084580,0.18244282
-5.56178089,1.62899938,0.00047937,0.25921634,0.74356201,0.61547079,0.00280200,0.50442911,0.50388161,0.17819624
-5.55577789,1.57305506,0.00044365,0.25015848,0.71561806,0.59509628,0.00266869,0.48599583,0.48595452,0.17367953
-5.54977489,1.51533934,0.00041004,0.24067107,0.68666516,0.57429931,0.00254789,0.46677233,0.46734106,0.16889687
-5.54377189,1.45638470,0.00037898,0.23085634,0.65699212,0.55323017,0.00244127,0.44699653,0.44832356,0.16386150
-5.53776888,1.39675846,0.00035088,0.22081851,0.62688431,0.53206412,0.00235041,0.42690906,0.42918475,0.15859547
-5.53176588,1.33705173,0.00032617,0.21066177,0.59661936,0.51099756,0.00227681,0.40674860,0.41020252,0.15312911
-5.52576288,1.27786799,0.00030526,0.20048843,0.56646356,0.49024366,0.00222179,0.38674746,0.39164510,0.14750026
-5.51975988,1.21981152,0.00028855,0.19039721,0.53666865,0.47002737,0.00218650,0.36712753,0.37376650,0.14175323
-5.51375688,1.16347564,0.00027645,0.18048163,0.50746920,0.45058012,0.00217184,0.34809659,0.35680238,0.13593761
-5.50775388,1.10943100,0.00026935,0.17082855,0.47908027,0.43213415,0.00217848,0.32984499,0.34096626,0.13010677
-5.50175088,1.05821407,0.00026765,0.16151682,0.45169544,0.41491669,0.00220679,0.31254276,0.32644611,0.12431631
-5.49574787,1.01031600,0.00027174,0.15261608,0.42548499,0.39914416,0.00225682,0.29633703,0.31340139,0.11862239
-5.48974487,0.96617209,0.00028201,0.14418572,0.40059438,0.38501650,0.00232827,0.28134996,0.30196048,0.11307998
-5.48374187,0.92615224,0.00029881,0.13627402,0.37714288,0.37271180,0.00242047,0.26767704,0.29221869,0.10774116
-5.47773887,0.89055259,0.00032252,0.12891741,0.35522257,0.36238147,0.00253237,0.25538594,0.28423677,0.10265351
-5.47173587,0.85958882,0.00035344,0.12214012,0.33489752,0.35414611,0.00266251,0.24451584,0.27804010,0.09785866
-5.46573287,0.83339134,0.00039188,0.11595391,0.31620360,0.34809214,0.00280904,0.23507744,0.27361867,0.09339103
-5.45972986,0.81200274,0.00043809,0.11035831,0.29914864,0.34426947,0.00296972,0.22705348,0.27092771,0.08927688
-5.45372686,0.79537766,0.00049223,0.10534095,0.28371330,0.34269027,0.00314192,0.22040003,0.26988932,0.08553360
-5.44772386,0.78338541,0.00055443,0.10087848,0.26985267,0.34332888,0.00332270,0.21504847,0.27039495,0.08216949
-5.44172086,0.77581515,0.00062471,0.09693758,0.25749847,0.34612293,0.00350882,0.21090809,0.27230866,0.07918374
-5.43571786,0.77238373,0.00070298,0.09347653,0.24656216,0.35097556,0.00369682,0.20786938,0.27547139,0.07656687
-5.42971486,0.77274595,0.00078905,0.09044687,0.23693857,0.35775882,0.00388309,0.20580790,0.27970577,0.07430149
-5.42371186,0.77650684,0.00088260,0.08779544,0.22851030,0.36631793,0.00406396,0.20458863,0.28482172,0.07236336
-5.41770885,0.78323553,0.00098318,0.08546648,0.22115244,0.37647627,0.00423579,0.20407059,0.29062234,0.07072272
-5.41170585,0.79248022,0.00109021,0.08340395,0.21473765,0.38804103,0.00439505,0.20411175,0.29691004,0.06934575
-5.40570285,0.80378347,0.00120297,0.08155372,0.20914133,0.40080901,0.00453845,0.20457382,0.30349268,0.06819623
-5.39969985,0.81669731,0.00132062,0.07986572,0.20424657,0.41457248,0.00466302,0.20532693,0.31018938,0.06723722
-5.39369685,0.83079741,0.00144220,0.07829595,0.19994881,0.42912486,0.00476616,0.20625393,0.31683577,0.06643267
-5.38769385,0.84569575,0.00156664,0.07680813,0.19615983,0.44426584,0.00484579,0.20725407,0.32328854,0.06574896
-5.38169085,0.86105119,0.00169281,0.07537507,0.19281100,0.45980582,0.00490031,0.20824608,0.32942896,0.06515628
-5.37568784,0.87657762,0.00181950,0.07397961,0.18985556,0.47556960,0.00492872,0.20917033,0.33516527,0.06462974
-5.36968484,0.89204932,0.00194546,0.07261512,0.18726983,0.49139900,0.00493061,0.20999014,0.34043388,0.06415034
-5.36368184,0.90730347,0.00206944,0.07128553,0.18505337,0.50715458,0.00490613,0.21069217,0.34519928,0.06370549
-5.35767884,0.92223982,0.00219021,0.07000496,0.18322799,0.52271634,0.00485603,0.21128579,0.34945269,0.06328938
-5.35167584,0.93681769,0.00230658,0.06879683,0.18183574,0.53798359,0.00478156,0.21180169,0.35320962,0.06290303
-5.34567284,0.95105069,0.00241746,0.06769269,0.18093595,0.55287403,0.00468445,0.21228963,0.35650643,0.06255402
-5.33966983,0.96499955,0.00252184,0.06673072,0.18060154,0.56732226,0.00456681,0.21281555,0.35939608,0.06225607
-5.33366683,0.97876349,0.00261883,0.06595390,0.18091474,0.58127794,0.00443108,0.21345820,0.36194338,0.06202839
-5.32766383,0.99247089,0.00270771,0.06540820,0.18196246,0.59470367,0.00427991,0.21430546,0.36421997,0.06189483
-5.32166083,1.00626953,0.00278788,0.06514055,0.18383151,0.60757297,0.00411610,0.21545044,0.36629924,0.06188300
-5.31565783,1.02031715,0.00285894,0.06519693,0.18660399,0.61986827,0.00394249,0.21698769,0.36825158,0.06202327
-5.30965483,1.03477258,0.00292064,0.06562055,0.19035288,0.63157930,0.00376188,0.21900948,0.37014008,0.06234774
-5.30365183,1.04978784,0.00297292,0.06645017,0.19513827,0.64270166,0.00357697,0.22160250,0.37201692,0.06288922
-5.29764882,1.06550143,0.00301586,0.06771869,0.20100407,0.65323578,0.00339028,0.22484485,0.37392060,0.06368021
-5.29164582,1.08203295,0.00304972,0.06945199,0.20797562,0.66318618,0.00320411,0.22880356,0.37587403,0.06475193
-5.28564282,1.09947890,0.00307488,0.07166806,0.21605804,0.67256085,0.00302050,0.23353268,0.37788366,0.06613342
-5.27963982,1.11790975,0.00309184,0.07437642,0.22523541,0.68137077,0.00284121,0.23907175,0.37993945,0.06785063
-5.27363682,1.13736796,0.00310119,0.07757791,0.23547083,0.68962938,0.00266768,0.24544494,0.38201575,0.06992562
-5.26763382,1.15786680,0.00310357,0.08126465,0.24670717,0.69735184,0.00250108,0.25266053,0.38407284,0.07237578
-5.26163082,1.17938975,0.00309970,0.08542033,0.25886854,0.70455404,0.00234229,0.26071083,0.38605910,0.07521315
-5.25562781,1.20189023,0.00309026,0.09002068,0.27186231,0.71125130,0.00219191,0.26957250,0.38791361,0.07844372
-5.24962481,1.22529167,0.00307592,0.09503416,0.28558150,0.71745667,0.00205030,0.27920712,0.38956895,0.08206691
-5.24362181,1.24948758,0.00305730,0.10042267,0.29990756,0.72317903,0.00191760,0.28956198,0.39095414,0.08607505
-5.23761881,1.27434188,0.00303495,0.10614254,0.31471325,0.72842094,0.00179377,0.30057109,0.39199744,0.09045304
-5.23161581,1.29968944,0.00300931,0.11214540,0.32986559,0.73317646,0.00167861,0.31215635,0.39262902,0.09517806
-5.22561281,1.32533695,0.00298070,0.11837921,0.34522878,0.73742929,0.00157181,0.32422887,0.39278336,0.10021954
-5.21960980,1.35106444,0.00294932,0.12478923,0.36066692,0.74115115,0.00147292,0.33669044,0.39240124,0.10553925
-5.21360680,1.37662755,0.00291523,0.13131901,0.37604655,0.74430097,0.00138146,0.34943512,0.39143139,0.11109164
-5.20760380,1.40176091,0.00287837,0.13791138,0.39123898,0.74682488,0.00129689,0.36235100,0.38983182,0.11682439
-5.20160080,1.42618255,0.00283856,0.14450932,0.40612228,0.74865719,0.00121862,0.37532217,0.38757066,0.12267923
-5.19559780,1.44959982,0.00279551,0.15105694,0.42058303,0.74972254,0.00114608,0.38823078,0.38462680,0.12859301
-5.18959480,1.47171640,0.00274886,0.15750027,0.43451779,0.74993915,0.00107867,0.40095936,0.38099019,0.13449897
-5.18359180,1.49224067,0.00269821,0.16378813,0.44783429,0.74922309,0.00101583,0.41339319,0.37666189,0.14032824
-5.17758879,1.51089488,0.00264310,0.16987288,0.46045244,0.74749351,0.00095701,0.42542278,0.37165399,0.14601149
-5.17158579,1.52742510,0.00258314,0.17571114,0.47230505,0.74467831,0.00090171,0.43694642,0.36598932,0.15148070
-5.16558279,1.54161115,0.00251794,0.18126445,0.48333835,0.74072027,0.00084946,0.44787262,0.35970102,0.15667094
-5.15957979,1.55327625,0.00244722,0.18649986,0.49351237,0.73558290,0.00079983,0.45812239,0.35283204,0.16152221
-5.15357679,1.56229572,0.00237081,0.19139039,0.50280107,0.72925591,0.00075247,0.46763127,0.34543445,0.16598100
-5.14757379,1.56860412,0.00228864,0.19591536,0.51119218,0.72175966,0.00070705,0.47635097,0.33756866,0.17000189
-5.14157079,1.57220037,0.00220083,0.20006068,0.51868697,0.71314839,0.00066332,0.48425050,0.32930247,0.17354870
-5.13556778,1.57315036,0.00210764,0.20381881,0.52529955,0.70351190,0.00062109,0.49131665,0.32070996,0.17659544
-5.12956478,1.57158671,0.00200949,0.20718869,0.53105599,0.69297541,0.00058020,0.49755388,0.31187024,0.17912688
-5.12356178,1.56770554,0.00190695,0.21017534,0.53599310,0.68169764,0.00054058,0.50298339,0.30286592,0.18113869
-5.11755878,1.56176017,0.00180074,0.21278938,0.54015682,0.66986695,0.00050218,0.50764147,0.29378158,0.18263720
-5.11155578,1.55405202,0.00169171,0.21504619,0.54360025,0.65769596,0.00046500,0.51157708,0.28470188,0.18363879
-5.10555278,1.54491893,0.00158078,0.21696502,0.54638138,0.64541457,0.00042910,0.51484882,0.27570976,0.18416885
-5.09954977,1.53472152,0.00146896,0.21856778,0.54856048,0.63326201,0.00039456,0.51752124,0.26688441,0.18426049
-5.09354677,1.52382812,0.00135727,0.21987781,0.55019723,0.62147823,0.00036148,0.51966082,0.25829938,0.18395290
-5.08754377,1.51259914,0.00124676,0.22091847,0.55134779,0.61029511,0.00032998,0.52133168,0.25002061,0.18328960
-5.08154077,1.50137160,0.00113842,0.22171174,0.55206166,0.59992793,0.00030020,0.52259123,0.24210480,0.18231658
-5.07553777,1.49044460,0.00103320,0.22227683,0.55237890,0.59056766,0.00027228,0.52348611,0.23459780,0.18108039
-5.06953477,1.48006668,0.00093197,0.22262892,0.55232737,0.58237442,0.00024636,0.52404850,0.22753352,0.17962637
-5.06353177,1.47042556,0.00083548,0.22277807,0.55192061,0.57547245,0.00022258,0.52429315,0.22093303,0.17799702
-5.05752876,1.46164098,0.00074436,0.22272844,0.55115624,0.56994680,0.00020107,0.52421527,0.21480427,0.17623060
-5.05152576,1.45376099,0.00065911,0.22247772,0.55001514,0.56584200,0.00018192,0.52378947,0.20914206,0.17436009
-5.04552276,1.44676191,0.00058012,0.22201711,0.54846157,0.56316250,0.00016524,0.52296990,0.20392873,0.17241249
-5.03951976,1.44055197,0.00050763,0.22133159,0.54644419,0.56187500,0.00015110,0.52169164,0.19913518,0.17040845
-5.03351676,1.43497843,0.00044173,0.22040065,0.54389819,0.56191222,0.00013956,0.51987325,0.19472240,0.16836239
-5.02751376,1.42983778,0.00038244,0.21919950,0.54074835,0.56317807,0.00013065,0.51742058,0.19064338,0.16628286
-5.02151076,1.42488845,0.00032965,0.21770055,0.53691301,0.56555352,0.00012440,0.51423150,0.18684531,0.16417333
-5.01550775,1.41986518,0.00028316,0.21587532,0.53230882,0.56890311,0.00012081,0.51020152,0.18327210,0.16203323
-5.00950475,1.41449446,0.00024271,0.21369644,0.52685600,0.57308136,0.00011985,0.50522977,0.17986692,0.15985912
-5.00350175,1.40850989,0.00020799,0.21113991,0.52048382,0.57793887,0.00012150,0.49922537,0.17657477,0.15764602
-4.99749875,1.40166677,0.00017864,0.20818719,0.51313613,0.58332776,0.00012569,0.49211352,0.17334493,0.15538878
-4.99149575,1.39375504,0.00015430,0.20482724,0.50477640,0.58910606,0.00013236,0.48384113,0.17013315,0.15308333
-4.98549275,1.38460984,0.00013459,0.20105826,0.49539221,0.59514100,0.00014143,0.47438163,0.16690354,0.15072776
-4.97948974,1.37411924,0.00011915,0.19688899,0.48499864,0.60131102,0.00015278,0.46373870,0.16362993,0.14832324
-4.97348674,1.36222870,0.00010764,0.19233959,0.47364042,0.60750662,0.00016630,0.45194851,0.16029685,0.14587461
-4.96748374,1.34894220,0.00009975,0.18744188,0.46139277,0.61363017,0.00018187,0.43908061,0.15689984,0.14339063
-4.96148074,1.33432008,0.00009523,0.18223897,0.44836052,0.61959486,0.00019933,0.42523705,0.15344532,0.14088392
-4.95547774,1.31847389,0.00009385,0.17678437,0.43467584,0.62532305,0.00021853,0.41055005,0.14994989,0.13837061
-4.94947474,1.30155880,0.00009547,0.17114039,0.42049436,0.63074444,0.00023932,0.39517805,0.14643907,0.13586962
-4.94347174,1.28376397,0.00009998,0.16537611,0.40599006,0.63579431,0.00026152,0.37930059,0.14294580,0.13340175
-4.93746873,1.26530191,0.00010735,0.15956496,0.39134905,0.64041204,0.00028497,0.36311204,0.13950847,0.13098859
-4.93146573,1.24639727,0.00011758,0.15378196,0.37676270,0.64454038,0.00030951,0.34681476,0.13616881,0.12865136
-4.92546273,1.22727597,0.00013078,0.14810092,0.36242028,0.64812535,0.00033498,0.33061181,0.13296974,0.12640965
-4.91945973,1.20815529,0.00014706,0.14259158,0.34850176,0.65111706,0.00036124,0.31469979,0.12995317,0.12428034
-4.91345673,1.18923544,0.00016663,0.13731700,0.33517096,0.65347124,0.00038818,0.29926199,0.12715800,0.12227658
-4.90745373,1.17069300,0.00018971,0.13233130,0.32256960,0.65515150,0.00041568,0.28446243,0.12461835,0.12040708
-4.90145073,1.15267655,0.00021657,0.12767778,0.31081242,0.65613191,0.00044369,0.27044085,0.12236214,0.11867554
-4.89544772,1.13530435,0.00024752,0.12338770,0.29998372,0.65639983,0.00047213,0.25730903,0.12040996,0.11708044
-4.88944472,1.11866418,0.00028285,0.11947959,0.29013548,0.65595836,0.00050100,0.24514850,0.11877447,0.11561517
-4.88344172,1.10281487,0.00032288,0.11595925,0.28128714,0.65482838,0.00053029,0.23400974,0.11746012,0.11426837
-4.87743872,1.08778930,0.00036788,0.11282037,0.27342697,0.65304955,0.00056001,0.22391288,0.11646330,0.11302458
-4.87143572,1.07359824,0.00041810,0.11004575,0.26651497,0.65068030,0.00059021,0.21484971,0.11577284,0.11186511
-4.86543272,1.06023471,0.00047372,0.10760898,0.26048712,0.64779631,0.00062091,0.20678688,0.11537077,0.11076903
-4.85942971,1.04767826,0.00053483,0.10547655,0.25526057,0.64448771,0.00065215,0.19967004,0.11523338,0.10971433
-4.85342671,1.03589880,0.00060144,0.10361016,0.25073956,0.64085483,0.00068396,0.19342867,0.11533228,0.10867904
-4.84742371,1.02485966,0.00067341,0.10196919,0.24682168,0.63700275,0.00071633,0.18798117,0.11563564,0.10764233
-4.84142071,1.01451954,0.00075048,0.10051311,0.24340406,0.63303496,0.00074921,0.18324015,0.11610938,0.10658548
-4.83541771,1.00483344,0.00083223,0.09920368,0.24038908,0.62904639,0.00078251,0.17911730,0.11671823,0.10549276
-4.82941471,0.99575247,0.00091807,0.09800692,0.23768942,0.62511648,0.00081610,0.17552786,0.11742670,0.10435203
-4.82341171,0.98722262,0.00100725,0.09689459,0.23523200,0.62130253,0.00084976,0.17239435,0.11819986,0.10315515
-4.81740870,0.97918298,0.00109883,0.09584524,0.23296072,0.61763401,0.00088322,0.16964932,0.11900394,0.10189813
-4.81140570,0.97156346,0.00119173,0.09484470,0.23083782,0.61410827,0.00091612,0.16723720,0.11980671,0.10058108
-4.80540270,0.96428260,0.00128472,0.09388609,0.22884389,0.61068788,0.00094807,0.16511505,0.12057770,0.09920790
-4.79939970,0.95724565,0.00137644,0.09296922,0.22697646,0.60730019,0.00097860,0.16325233,0.12128825,0.09778584
-4.79339670,0.95034344,0.00146546,0.09209963,0.22524744,0.60383890,0.00100718,0.16162980,0.12191147,0.09632484
-4.78739370,0.94345225,0.00155027,0.09128717,0.22367958,0.60016803,0.00103327,0.16023757,0.12242211,0.09483684
-4.78139070,0.93643488,0.00162935,0.09054439,0.22230211,0.59612793,0.00105630,0.15907269,0.12279636,0.09333504
-4.77538769,0.92914306,0.00170122,0.08988471,0.22114605,0.59154306,0.00107570,0.15813626,0.12301174,0.09183319
-4.76938469,0.92142134,0.00176445,0.08932057,0.22023935,0.58623138,0.00109092,0.15743047,0.12304703,0.09034485
-4.76338169,0.91311205,0.00181776,0.08886173,0.21960233,0.58001458,0.00110148,0.15695571,0.12288222,0.08888292
-4.75737869,0.90406151,0.00186000,0.08851370,0.21924356,0.57272877,0.00110693,0.15670800,0.12249863,0.08745914
-4.75137569,0.89412693,0.00189026,0.08827653,0.21915664,0.56423498,0.00110692,0.15667684,0.12187913,0.08608388
-4.74537269,0.88318368,0.00190784,0.08814398,0.21931797,0.55442895,0.00110120,0.15684373,0.12100844,0.08476605
-4.73936968,0.87113270,0.00191231,0.08810313,0.21968562,0.54324944,0.00108963,0.15718136,0.11987359,0.08351317
-4.73336668,0.85790738,0.00190351,0.08813441,0.22019951,0.53068496,0.00107220,0.15765360,0.11846436,0.08233161
-4.72736368,0.84347965,0.00188157,0.08821216,0.22078277,0.51677810,0.00104903,0.15821619,0.11677385,0.08122696
-4.72136068,0.82786480,0.00184691,0.08830550,0.22134428,0.50162760,0.00102033,0.15881811,0.11479900,0.08020443
-4.71535768,0.81112475,0.00180021,0.08837969,0.22178211,0.48538774,0.00098649,0.15940355,0.11254108,0.07926934
-4.70935468,0.79336949,0.00174238,0.08839762,0.22198782,0.46826520,0.00094795,0.15991429,0.11000613,0.07842757
-4.70335168,0.77475640,0.00167456,0.08832158,0.22185122,0.45051350,0.00090530,0.16029234,0.10720525,0.07768593
-4.69734867,0.75548753,0.00159805,0.08811502,0.22126540,0.43242522,0.00085916,0.16048265,0.10415477,0.07705239
-4.69134567,0.73580476,0.00151430,0.08774435,0.22013161,0.41432247,0.00081025,0.16043569,0.10087629,0.07653621
-4.68534267,0.71598288,0.00142484,0.08718047,0.21836392,0.39654586,0.00075931,0.16010980,0.09739644,0.07614785
-4.67933967,0.69632100,0.00133122,0.08640014,0.21589318,0.37944261,0.00070709,0.15947301,0.09374654,0.07589860
-4.67333667,0.67713233,0.00123500,0.08538708,0.21267021,0.36335424,0.00065435,0.15850436,0.08996205,0.07580013
-4.66733367,0.65873300,0.00113770,0.08413252,0.20866798,0.34860433,0.00060181,0.15719457,0.08608184,0.07586369
-4.66133067,0.64143000,0.00104073,0.08263554,0.20388275,0.33548684,0.00055015,0.15554603,0.08214725,0.07609930
-4.65532766,0.62550911,0.00094541,0.08090293,0.19833412,0.32425549,0.00049999,0.15357209,0.07820119,0.07651466
-4.64932466,0.61122298,0.00085287,0.07894858,0.19206393,0.31511449,0.00045188,0.15129579,0.07428692,0.07711411
-4.64332166,0.59878011,0.00076413,0.07679270,0.18513427,0.30821101,0.00040628,0.14874809,0.07044699,0.07789755
