energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.87393697,1.02309706,0.17016183,0.28988471,0.00886093,0.20362041,0.04003768,0.20214235
-5.86793397,1.02827765,0.17115508,0.29137579,0.00878670,0.20486052,0.04006329,0.20306242
-5.86193097,1.02947867,0.17145943,0.29174316,0.00865178,0.20532813,0.03989261,0.20320372
-5.85592796,1.02716957,0.17116593,0.29111364,0.00845906,0.20512032,0.03953899,0.20265901
-5.84992496,1.02193146,0.17038479,0.28964544,0.00821255,0.20435589,0.03902041,0.20154368
-5.84392196,1.01443680,0.16924151,0.28752266,0.00791733,0.20317103,0.03835884,0.19999190
-5.83791896,1.00542510,0.16787224,0.28494877,0.00757937,0.20171423,0.03757955,0.19815207
-5.83191596,0.99567556,0.16641873,0.28213914,0.00720530,0.20014052,0.03671022,0.19618155
-5.82591296,0.98597770,0.16502293,0.27931301,0.00680224,0.19860536,0.03577999,0.19424109
-5.81990995,0.97710134,0.16382157,0.27668525,0.00637760,0.19725837,0.03481849,0.19248909
-5.81390695,0.96976709,0.16294088,0.27445817,0.00593884,0.19623722,0.03385483,0.19107595
-5.80790395,0.96461865,0.16249183,0.27281382,0.00549329,0.19566193,0.03291667,0.19013880
-5.80190095,0.96219807,0.16256592,0.27190702,0.00504801,0.19562976,0.03202929,0.18979676
-5.79589795,0.96292513,0.16323186,0.27185940,0.00460959,0.19621102,0.03121487,0.19014700
-5.78989495,0.96708148,0.16453320,0.27275480,0.00418404,0.19744592,0.03049175,0.19126171
-5.78389195,0.97480042,0.16648711,0.27463606,0.00377675,0.19934251,0.02987399,0.19318619
-5.77788894,0.98606265,0.16908426,0.27750349,0.00339237,0.20187608,0.02937099,0.19593796
-5.77188594,1.00069811,0.17228988,0.28131489,0.00303483,0.20498965,0.02898733,0.19950717
-5.76588294,1.01839389,0.17604591,0.28598737,0.00270734,0.20859593,0.02872272,0.20385799
-5.75987994,1.03870790,0.18027416,0.29140063,0.00241238,0.21258041,0.02857227,0.20893117
-5.75387694,1.06108753,0.18488029,0.29740181,0.00215181,0.21680555,0.02852672,0.21464747
-5.74787394,1.08489280,0.18975848,0.30381156,0.00192688,0.22111593,0.02857299,0.22091188
-5.74187094,1.10942281,0.19479651,0.31043120,0.00173835,0.22534416,0.02869475,0.22761836
-5.73586793,1.13394450,0.19988103,0.31705064,0.00158650,0.22931717,0.02887318,0.23465501
-5.72986493,1.15772258,0.20490279,0.32345679,0.00147130,0.23286291,0.02908776,0.24190928
-5.72386193,1.18004934,0.20976158,0.32944217,0.00139238,0.23581692,0.02931715,0.24927313
-5.71785893,1.20027325,0.21437064,0.33481332,0.00134917,0.23802873,0.02954007,0.25664778
-5.71185593,1.21782514,0.21866038,0.33939879,0.00134090,0.23936768,0.02973623,0.26394801
-5.70585293,1.23224109,0.22258129,0.34305639,0.00136669,0.23972807,0.02988715,0.27110563
-5.69984992,1.24318117,0.22610579,0.34567940,0.00142553,0.23903345,0.02997703,0.27807221
-5.69384692,1.25044328,0.22922925,0.34720160,0.00151633,0.23723977,0.02999342,0.28482084
-5.68784392,1.25397200,0.23196990,0.34760093,0.00163792,0.23433748,0.02992783,0.29134690
-5.68184092,1.25386195,0.23436787,0.34690164,0.00178907,0.23035242,0.02977622,0.29766800
-5.67583792,1.25035607,0.23648349,0.34517500,0.00196848,0.22534548,0.02953930,0.30382295
-5.66983492,1.24383885,0.23839490,0.34253844,0.00217477,0.21941120,0.02922268,0.30987007
-5.66383192,1.23482530,0.24019520,0.33915330,0.00240652,0.21267527,0.02883685,0.31588486
-5.65782891,1.22394610,0.24198941,0.33522134,0.00266226,0.20529112,0.02839695,0.32195737
-5.65182591,1.21192988,0.24389137,0.33098008,0.00294049,0.19743575,0.02792245,0.32818921
-5.64582291,1.19958333,0.24602076,0.32669718,0.00323974,0.18930494,0.02743659,0.33469067
-5.63981991,1.18777015,0.24850047,0.32266419,0.00355858,0.18110812,0.02696570,0.34157790
-5.63381691,1.17738949,0.25145438,0.31918968,0.00389568,0.17306295,0.02653845,0.34897037
-5.62781391,1.16935460,0.25500562,0.31659214,0.00424987,0.16538983,0.02618494,0.35698869
-5.62181091,1.16457232,0.25927534,0.31519271,0.00462021,0.15830662,0.02593574,0.36575275
-5.61580790,1.16392370,0.26438198,0.31530790,0.00500603,0.15202345,0.02582095,0.37538031
-5.60980490,1.16824604,0.27044081,0.31724251,0.00540702,0.14673800,0.02586913,0.38598574
-5.60380190,1.17831644,0.27756376,0.32128269,0.00582324,0.14263116,0.02610642,0.39767895
-5.59779890,1.19483672,0.28585922,0.32768939,0.00625513,0.13986319,0.02655553,0.41056427
-5.59179590,1.21841957,0.29543170,0.33669204,0.00670357,0.13857036,0.02723500,0.42473915
-5.58579290,1.24957576,0.30638110,0.34848267,0.00716981,0.13886224,0.02815839,0.44029238
-5.57978989,1.28870212,0.31880145,0.36321038,0.00765543,0.14081944,0.02933374,0.45730183
-5.57378689,1.33607021,0.33277900,0.38097622,0.00816223,0.14449193,0.03076306,0.47583150
-5.56778389,1.39181551,0.34838950,0.40182870,0.00869211,0.14989791,0.03244211,0.49592784
-5.56178089,1.45592734,0.36569480,0.42575971,0.00924695,0.15702321,0.03436021,0.51761542
-5.55577789,1.52823962,0.38473876,0.45270134,0.00982837,0.16582123,0.03650038,0.54089200
-5.54977489,1.60842313,0.40554261,0.48252348,0.01043758,0.17621349,0.03883952,0.56572329
-5.54377189,1.69597952,0.42810006,0.51503256,0.01107516,0.18809064,0.04134888,0.59203766
-5.53776888,1.79023814,0.45237248,0.54997155,0.01174083,0.20131416,0.04399465,0.61972109
-5.53176588,1.89035627,0.47828437,0.58702144,0.01243331,0.21571868,0.04673873,0.64861298
-5.52576288,1.99532361,0.50571965,0.62580451,0.01315012,0.23111486,0.04953965,0.67850301
-5.51975988,2.10397183,0.53451908,0.66588931,0.01388749,0.24729292,0.05235362,0.70912967
-5.51375688,2.21498977,0.56447909,0.70679774,0.01464026,0.26402691,0.05513565,0.74018074
-5.50775388,2.32694450,0.59535246,0.74801397,0.01540194,0.28107937,0.05784078,0.77129608
-5.50175088,2.43830867,0.62685083,0.78899540,0.01616471,0.29820666,0.06042531,0.80207280
-5.49574787,2.54749347,0.65864936,0.82918518,0.01691961,0.31516465,0.06284808,0.83207308
-5.48974487,2.65288684,0.69039337,0.86802636,0.01765670,0.33171465,0.06507168,0.86083428
-5.48374187,2.75289583,0.72170677,0.90497686,0.01836534,0.34762956,0.06706354,0.88788126
-5.47773887,2.84599168,0.75220221,0.93952513,0.01903454,0.36269985,0.06879701,0.91274048
-5.47173587,2.93075596,0.78149228,0.97120570,0.01965329,0.37673929,0.07025216,0.93495521
-5.46573287,3.00592595,0.80920151,0.99961406,0.02021092,0.38959023,0.07141650,0.95410134
-5.45972986,3.07043713,0.83497854,1.02442024,0.02069754,0.40112809,0.07228542,0.96980296
-5.45372686,3.12346084,0.85850788,1.04538043,0.02110437,0.41126497,0.07286244,0.98174699
-5.44772386,3.16443521,0.87952079,1.06234610,0.02142411,0.41995220,0.07315912,0.98969610
-5.44172086,3.19308777,0.89780464,1.07527008,0.02165117,0.42718159,0.07319481,0.99349928
-5.43571786,3.20944831,0.91321050,1.08420937,0.02178196,0.43298544,0.07299610,0.99309941
-5.42971486,3.21385132,0.92565847,1.08932423,0.02181499,0.43743515,0.07259602,0.98853752
-5.42371186,3.20692760,0.93514060,1.09087377,0.02175094,0.44063857,0.07203302,0.97995336
-5.41770885,3.18958512,0.94172145,1.08920798,0.02159265,0.44273606,0.07134977,0.96758231
-5.41170585,3.16298007,0.94553612,1.08475648,0.02134500,0.44389551,0.07059180,0.95174877
-5.40570285,3.12847914,0.94678619,1.07801457,0.02101473,0.44430643,0.06980601,0.93285621
-5.39969985,3.08761466,0.94573372,1.06952700,0.02061019,0.44417343,0.06903917,0.91137452
-5.39369685,3.04203473,0.94269372,1.05987021,0.02014106,0.44370928,0.06833636,0.88782518
-5.38769385,2.99345025,0.93802559,1.04963365,0.01961798,0.44312782,0.06773950,0.86276493
-5.38169085,2.94358138,0.93212388,1.03940119,0.01905223,0.44263713,0.06728593,0.83676874
-5.37568784,2.89410549,0.92540892,1.02973301,0.01845536,0.44243301,0.06700721,0.81041286
-5.36968484,2.84660886,0.91831775,1.02114904,0.01783884,0.44269325,0.06692805,0.78425863
-5.36368184,2.80254378,0.91129553,1.01411421,0.01721375,0.44357269,0.06706551,0.75883770
-5.35767884,2.76319287,0.90478799,1.00902636,0.01659048,0.44519935,0.06742845,0.73463927
-5.35167584,2.72964142,0.89923486,1.00620696,0.01597852,0.44767173,0.06801727,0.71209973
-5.34567284,2.70275874,0.89506446,1.00589495,0.01538625,0.45105725,0.06882395,0.69159496
-5.33966983,2.68318865,0.89268954,1.00824389,0.01482080,0.45539202,0.06983234,0.67343550
-5.33366683,2.67134892,0.89250413,1.01332226,0.01428798,0.46068164,0.07101882,0.65786451
-5.32766383,2.66743913,0.89488135,1.02111687,0.01379226,0.46690312,0.07235308,0.64505833
-5.32166083,2.67145600,0.90017192,1.03153896,0.01333673,0.47400779,0.07379926,0.63512945
-5.31565783,2.68321493,0.90870314,1.04443263,0.01292319,0.48192486,0.07531720,0.62813153
-5.30965483,2.70237637,0.92077796,1.05958520,0.01255222,0.49056562,0.07686380,0.62406582
-5.30365183,2.72847518,0.93667400,1.07673878,0.01222326,0.49982794,0.07839450,0.62288879
-5.29764882,2.76095163,0.95664214,1.09560256,0.01193479,0.50960086,0.07986477,0.62452018
-5.29164582,2.79918201,0.98090439,1.11586523,0.01168442,0.51976916,0.08123155,0.62885108
-5.28564282,2.84250746,1.00965094,1.13720680,0.01146905,0.53021750,0.08245460,0.63575160
-5.27963982,2.89025957,1.04303623,1.15930945,0.01128503,0.54083408,0.08349769,0.64507759
-5.27363682,2.94178144,1.08117385,1.18186674,0.01112830,0.55151365,0.08432965,0.65667613
-5.26763382,2.99644341,1.12413044,1.20459090,0.01099453,0.56215967,0.08492510,0.67038963
-5.26163082,3.05365273,1.17191857,1.22721788,0.01087927,0.57268554,0.08526505,0.68605811
-5.25562781,3.11285715,1.22448891,1.24950999,0.01077804,0.58301503,0.08533712,0.70352003
-5.24962481,3.17354240,1.28172188,1.27125613,0.01068648,0.59308166,0.08513562,0.72261133
-5.24362181,3.23522418,1.34341924,1.29226982,0.01060040,0.60282733,0.08466128,0.74316315
-5.23761881,3.29743562,1.40929604,1.31238515,0.01051590,0.61220024,0.08392079,0.76499847
-5.23161581,3.35971133,1.47897355,1.33145119,0.01042942,0.62115223,0.08292621,0.78792784
-5.22561281,3.42156943,1.55197361,1.34932539,0.01033777,0.62963580,0.08169408,0.81174497
-5.21960980,3.48249334,1.62771507,1.36586646,0.01023818,0.63760107,0.08024461,0.83622230
-5.21360680,3.54191481,1.70551287,1.38092741,0.01012832,0.64499278,0.07860067,0.86110726
-5.20760380,3.59919995,1.78458023,1.39434945,0.01000630,0.65174775,0.07678683,0.88611959
-5.20160080,3.65363964,1.86403433,1.40595731,0.00987067,0.65779285,0.07482843,0.91095019
-5.19559780,3.70444567,1.94290584,1.41555641,0.00972040,0.66304384,0.07275071,0.93526164
-5.18959480,3.75075339,2.02015233,1.42293246,0.00955492,0.66740501,0.07057809,0.95869095
-5.18359180,3.79163151,2.09467544,1.42785352,0.00937402,0.67076991,0.06833353,0.98085428
-5.17758879,3.82609899,2.16534174,1.43007484,0.00917794,0.67302309,0.06603808,1.00135394
-5.17158579,3.85314875,2.23100654,1.42934610,0.00896726,0.67404277,0.06371055,1.01978718
-5.16558279,3.87177724,2.29054023,1.42542103,0.00874299,0.67370449,0.06136735,1.03575686
-5.15957979,3.88101865,2.34285614,1.41806875,0.00850647,0.67188532,0.05902249,1.04888320
-5.15357679,3.87998224,2.38693912,1.40708637,0.00825948,0.66846880,0.05668766,1.05881641
-5.14757379,3.86789079,2.42187364,1.39231214,0.00800414,0.66334991,0.05437243,1.06524944
-5.14157079,3.84411836,2.44687042,1.37363834,0.00774297,0.65644026,0.05208455,1.06793034
-5.13556778,3.80822526,2.46129051,1.35102320,0.00747888,0.64767284,0.04983023,1.06667350
-5.12956478,3.75998827,2.46466569,1.32450113,0.00721515,0.63700639,0.04761455,1.06136931
-5.12356178,3.69942452,2.45671451,1.29419056,0.00695539,0.62442893,0.04544174,1.05199157
-5.11755878,3.62680753,2.43735309,1.26029892,0.00670358,0.60996044,0.04331555,1.03860230
-5.11155578,3.54267442,2.40670015,1.22312428,0.00646394,0.59365440,0.04123949,1.02135361
-5.10555278,3.44782363,2.36507621,1.18305360,0.00624091,0.57559822,0.03921707,1.00048643
-5.09954977,3.34330317,2.31299667,1.14055737,0.00603906,0.55591252,0.03725198,0.97632605
-5.09354677,3.23038955,2.25115915,1.09618095,0.00586302,0.53474919,0.03534814,0.94927461
-5.08754377,3.11055828,2.18042550,1.05053282,0.00571729,0.51228846,0.03350972,0.91980073
-5.08154077,2.98544704,2.10179915,1.00427032,0.00560620,0.48873508,0.03174117,0.88842670
-5.07553777,2.85681305,2.01639869,0.95808330,0.00553372,0.46431370,0.03004703,0.85571375
-5.06953477,2.72648627,1.92542857,0.91267655,0.00550331,0.43926368,0.02843187,0.82224582
-5.06353177,2.59632040,1.83014813,0.86875154,0.00551783,0.41383372,0.02690004,0.78861265
-5.05752876,2.46814356,1.73183992,0.82698839,0.00557931,0.38827613,0.02545554,0.75539265
-5.05152576,2.34371040,1.63177858,0.78802851,0.00568891,0.36284145,0.02410176,0.72313643
-5.04552276,2.22465770,1.53120107,0.75245889,0.00584673,0.33777313,0.02284132,0.69235128
-5.03951976,2.11246468,1.43127954,0.72079825,0.00605180,0.31330280,0.02167585,0.66348753
-5.03351676,2.00841953,1.33309728,0.69348579,0.00630193,0.28964606,0.02060585,0.63692699
-5.02751376,1.91359318,1.23762865,0.67087266,0.00659374,0.26699896,0.01963057,0.61297395
-5.02151076,1.82882080,1.14572328,0.65321645,0.00692268,0.24553525,0.01874795,0.59184902
-5.01550775,1.75469160,1.05809499,0.64067880,0.00728301,0.22540439,0.01795456,0.57368593
-5.00950475,1.69154676,0.97531531,0.63332597,0.00766796,0.20673038,0.01724565,0.55853133
-5.00350175,1.63948521,0.89781164,0.63113226,0.00806982,0.18961129,0.01661525,0.54634744
-4.99749875,1.59837676,0.82586981,0.63398611,0.00848013,0.17411960,0.01605625,0.53701747
-4.99149575,1.56788158,0.75964050,0.64169832,0.00888985,0.16030303,0.01556064,0.53035335
-4.98549275,1.54747508,0.69914917,0.65401217,0.00928961,0.14818608,0.01511967,0.52610549
-4.97948974,1.53647703,0.64430883,0.67061492,0.00966996,0.13777190,0.01472411,0.52397410
-4.97348674,1.53408362,0.59493495,0.69115021,0.01002160,0.12904456,0.01436457,0.52362161
-4.96748374,1.53940110,0.55076195,0.71523090,0.01033569,0.12197161,0.01403167,0.52468554
-4.96148074,1.55147990,0.51146053,0.74245193,0.01060407,0.11650676,0.01371642,0.52679161
-4.95547774,1.56934794,0.47665514,0.77240278,0.01081948,0.11259263,0.01341042,0.52956628
-4.94947474,1.59204208,0.44594121,0.80467914,0.01097583,0.11016353,0.01310611,0.53264855
-4.94347174,1.61863693,0.41890139,0.83889353,0.01106832,0.10914810,0.01279698,0.53570054
-4.93746873,1.64827017,0.39512059,0.87468472,0.01109361,0.10947192,0.01247773,0.53841659
-4.93146573,1.68016406,0.37419932,0.91172567,0.01104988,0.11105981,0.01214441,0.54053065
-4.92546273,1.71364272,0.35576522,0.94973008,0.01093688,0.11383806,0.01179449,0.54182191
-4.91945973,1.74814528,0.33948270,0.98845745,0.01075591,0.11773636,0.01142686,0.54211852
-4.91345673,1.78323485,0.32506043,1.02771683,0.01050976,0.12268951,0.01104184,0.54129958
-4.90745373,1.81860375,0.31225695,1.06736930,0.01020260,0.12863898,0.01064113,0.53929545
-4.90145073,1.85407530,0.30088442,1.10732946,0.00983979,0.13553414,0.01022766,0.53608656
-4.89544772,1.88960266,0.29081061,1.14756595,0.00942776,0.14333341,0.00980551,0.53170089
-4.88944472,1.92526527,0.28195933,1.18810138,0.00897373,0.15200515,0.00937972,0.52621048
-4.88344172,1.96126329,0.27430957,1.22901156,0.00848552,0.16152839,0.00895613,0.51972709
-4.87743872,1.99791054,0.26789342,1.27042438,0.00797128,0.17189342,0.00854118,0.51239731
-4.87143572,2.03562604,0.26279292,1.31251816,0.00743930,0.18310211,0.00814175,0.50439732
-4.86543272,2.07492457,0.25913610,1.35551948,0.00689776,0.19516803,0.00776490,0.49592745
-4.85942971,2.11640597,0.25709217,1.39970036,0.00635452,0.20811637,0.00741778,0.48720675
-4.85342671,2.16074327,0.25686595,1.44537453,0.00581699,0.22198336,0.00710736,0.47846754
-4.84742371,2.20866915,0.25869155,1.49289254,0.00529192,0.23681547,0.00684032,0.46995016
-4.84142071,2.26096058,0.26282537,1.54263526,0.00478536,0.25266797,0.00662291,0.46189781
-4.83541771,2.31842106,0.26953824,1.59500568,0.00430251,0.26960295,0.00646074,0.45455150
-4.82941471,2.38186015,0.27910687,1.65041837,0.00384776,0.28768673,0.00635873,0.44814522
-4.82341171,2.45207010,0.29180436,1.70928674,0.00342464,0.30698650,0.00632099,0.44290108
-4.81740870,2.52979933,0.30789017,1.77200767,0.00303584,0.32756631,0.00635068,0.43902464
-4.81140570,2.61572297,0.32759925,1.83894387,0.00268331,0.34948223,0.00645000,0.43670035
-4.80540270,2.71041098,0.35113077,1.91040409,0.00236827,0.37277705,0.00662007,0.43608709
-4.79939970,2.81429447,0.37863665,1.98662175,0.00209135,0.39747431,0.00686096,0.43731399
-4.79339670,2.92763147,0.41021005,2.06773268,0.00185267,0.42357218,0.00717161,0.44047660
-4.78739370,3.05047340,0.44587448,2.15375306,0.00165194,0.45103715,0.00754990,0.44563347
-4.78139070,3.18263412,0.48557375,2.24455850,0.00148857,0.47979815,0.00799263,0.45280347
-4.77538769,3.32366318,0.52916346,2.33986572,0.00136179,0.50974114,0.00849561,0.46196385
-4.76938469,3.47282544,0.57640446,2.43921803,0.00127069,0.54070479,0.00905375,0.47304926
-4.76338169,3.62908863,0.62695874,2.54197587,0.00121436,0.57247745,0.00966119,0.48595194
-4.75737869,3.79112076,0.68038841,2.64731368,0.00119191,0.60479592,0.01031141,0.50052308
-4.75137569,3.95729838,0.73615786,2.75422380,0.00120249,0.63734609,0.01099741,0.51657541
-4.74537269,4.12572681,0.79363963,2.86152828,0.00124540,0.66976587,0.01171190,0.53388714
-4.73936968,4.29427230,0.85212390,2.96789849,0.00132000,0.70165048,0.01244751,0.55220697
-4.73336668,4.46060587,0.91083156,3.07188257,0.00142577,0.73255991,0.01319692,0.57126022
-4.72736368,4.62225758,0.96893070,3.17193984,0.00156222,0.76202869,0.01395315,0.59075570
-4.72136068,4.77667970,1.02555592,3.26648121,0.00172888,0.78957746,0.01470963,0.61039321
-4.71535768,4.92131611,1.07982998,3.35391380,0.00192523,0.81472611,0.01546044,0.62987119
-4.70935468,5.05367544,1.13088686,3.43268829,0.00215063,0.83700786,0.01620034,0.64889435
-4.70335168,5.17140461,1.17789552,3.50134653,0.00240421,0.85598381,0.01692495,0.66718089
-4.69734867,5.27235959,1.22008329,3.55856754,0.00268484,0.87125720,0.01763068,0.68446889
-4.69134567,5.35467020,1.25675786,3.60320967,0.00299099,0.88248681,0.01831481,0.70052180
-4.68534267,5.41679597,1.28732713,3.63434687,0.00332070,0.88939891,0.01897538,0.71513272
-4.67933967,5.45757065,1.31131582,3.65129765,0.00367150,0.89179704,0.01961108,0.72812729
-4.67333667,5.47623340,1.32837837,3.65364519,0.00404036,0.88956928,0.02022119,0.73936528
-4.66733367,5.47244562,1.33830736,3.64124808,0.00442366,0.88269263,0.02080534,0.74874075
-4.66133067,5.44629289,1.34103739,3.61424117,0.00481721,0.87123432,0.02136336,0.75618113
-4.65532766,5.39827244,1.33664400,3.57302700,0.00521623,0.85534987,0.02189510,0.76164508
-4.64932466,5.32926732,1.32533811,3.51825840,0.00561545,0.83527826,0.02240027,0.76511977
-4.64332166,5.24050889,1.30745607,3.45081345,0.00600918,0.81133422,0.02287825,0.76661750
-4.63731866,5.13352999,1.28344593,3.37176435,0.00639140,0.78389817,0.02332795,0.76617213
-4.63131566,5.01011133,1.25385071,3.28234185,0.00675590,0.75340430,0.02374778,0.76383557
-4.62531266,4.87222378,1.21928937,3.18389706,0.00709645,0.72032721,0.02413552,0.75967452
-4.61930965,4.72196940,1.18043641,3.07786254,0.00740699,0.68516796,0.02448837,0.75376773
-4.61330665,4.56152371,1.13800098,2.96571420,0.00768173,0.64843990,0.02480300,0.74620380
-4.60730365,4.39308146,1.09270638,2.84893568,0.00791541,0.61065492,0.02507559,0.73707963
-4.60130065,4.21880772,1.04527067,2.72898619,0.00810345,0.57231077,0.02530201,0.72649959
-4.59529765,4.04079562,0.99638920,2.60727285,0.00824209,0.53387965,0.02547796,0.71457520
-4.58929465,3.86103157,0.94671943,2.48512792,0.00832850,0.49579861,0.02559917,0.70142527
-4.58329165,3.68136841,0.89686856,2.36379122,0.00836096,0.45846186,0.02566157,0.68717634
-4.57728864,3.50350607,0.84738413,2.24439752,0.00833884,0.42221519,0.02566154,0.67196327
-4.57128564,3.32897965,0.79874773,2.12796864,0.00826270,0.38735243,0.02559609,0.65592968
-4.56528264,3.15915372,0.75137164,2.01540958,0.00813421,0.35411397,0.02546305,0.63922819
-4.55927964,2.99522216,0.70559829,1.90750819,0.00795617,0.32268710,0.02526120,0.62202028
-4.55327664,2.83821220,0.66170228,1.80493752,0.00773236,0.29320799,0.02499047,0.60447562
-4.54727364,2.68899178,0.61989443,1.70826013,0.00746746,0.26576500,0.02465196,0.58677093
-4.54127064,2.54827908,0.58032753,1.61793385,0.00716687,0.24040313,0.02424808,0.56908818
-4.53526763,2.41665330,0.54310337,1.53431823,0.00683657,0.21712913,0.02378250,0.55161240
-4.52926463,2.29456608,0.50828052,1.45768150,0.00648290,0.19591721,0.02326019,0.53452901
-4.52326163,2.18235288,0.47588238,1.38820745,0.00611239,0.17671486,0.02268735,0.51802085
-4.51725863,2.08024414,0.44590529,1.32600232,0.00573159,0.15944870,0.02207135,0.50226510
-4.51125563,1.98837584,0.41832610,1.27110153,0.00534686,0.14403003,0.02142057,0.48743019
-4.50525263,1.90679961,0.39310911,1.22347625,0.00496426,0.13036004,0.02074432,0.47367293
-4.49924962,1.83549233,0.37021210,1.18304008,0.00458937,0.11833447,0.02005266,0.46113594
-4.49324662,1.77436555,0.34959126,1.14965579,0.00422721,0.10784764,0.01935622,0.44994555
-4.48724362,1.72327465,0.33120500,1.12314246,0.00388217,0.09879585,0.01866605,0.44021033
-4.48124062,1.68202820,0.31501656,1.10328298,0.00355796,0.09108012,0.01799336,0.43202021
-4.47523762,1.65039748,0.30099553,1.08983214,0.00325756,0.08460827,0.01734940,0.42544632
-4.46923462,1.62812626,0.28911831,1.08252521,0.00298328,0.07929639,0.01674524,0.42054154
-4.46323162,1.61494090,0.27936765,1.08108701,0.00273677,0.07506973,0.01619155,0.41734162
-4.45722861,1.61056060,0.27173148,1.08524130,0.00251908,0.07186308,0.01569842,0.41586699
-4.45122561,1.61470762,0.26620108,1.09472032,0.00233075,0.06962081,0.01527524,0.41612490
-4.44522261,1.62711719,0.26276894,1.10927405,0.00217185,0.06829642,0.01493045,0.41811201
-4.43921961,1.64754679,0.26142638,1.12867897,0.00204214,0.06785188,0.01467145,0.42181712
-4.43321661,1.67578428,0.26216112,1.15274582,0.00194109,0.06825675,0.01450446,0.42722394
-4.42721361,1.71165450,0.26495499,1.18132595,0.00186802,0.06948708,0.01443439,0.43431374
-4.42121061,1.75502389,0.26978194,1.21431579,0.00182215,0.07152428,0.01446477,0.44306770
-4.41520760,1.80580251,0.27660633,1.25165912,0.00180269,0.07435383,0.01459768,0.45346882
-4.40920460,1.86394333,0.28538181,1.29334668,0.00180891,0.07796399,0.01483370,0.46550326
-4.40320160,1.92943810,0.29605053,1.33941281,0.00184015,0.08234454,0.01517191,0.47916102
-4.39719860,2.00230990,0.30854294,1.38992907,0.00189586,0.08748543,0.01560992,0.49443578
-4.39119560,2.08260201,0.32277808,1.44499463,0.00197564,0.09337551,0.01614387,0.51132400
-4.38519260,2.17036331,0.33866422,1.50472356,0.00207918,0.10000130,0.01676851,0.52982314
-4.37918959,2.26563038,0.35609996,1.56922925,0.00220626,0.10734571,0.01747731,0.54992912
-4.37318659,2.36840671,0.37497548,1.63860643,0.00235672,0.11538687,0.01826255,0.57163304
-4.36718359,2.47863968,0.39517407,1.71291122,0.00253039,0.12409693,0.01911544,0.59491725
-4.36118059,2.59619620,0.41657364,1.79214001,0.00272702,0.13344102,0.02002626,0.61975109
-4.35517759,2.72083790,0.43904830,1.87620821,0.00294622,0.14337613,0.02098454,0.64608631
-4.34917459,2.85219717,0.46246979,1.96492958,0.00318739,0.15385026,0.02197921,0.67385251
-4.34317159,2.98975536,0.48670874,2.05799754,0.00344960,0.16480154,0.02299873,0.70295293
-4.33716858,3.13282438,0.51163578,2.15496939,0.00373157,0.17615771,0.02403132,0.73326072
-4.33116558,3.28053338,0.53712241,2.25525472,0.00403157,0.18783563,0.02506507,0.76461613
-4.32516258,3.43182146,0.56304168,2.35810895,0.00434737,0.19974128,0.02608814,0.79682484
-4.31915958,3.58543787,0.58926872,2.46263302,0.00467622,0.21176991,0.02708890,0.82965760
-4.31315658,3.73995049,0.61568109,2.56777984,0.00501483,0.22380672,0.02805610,0.86285147
-4.30715358,3.89376316,0.64215916,2.67236798,0.00535940,0.23572786,0.02897901,0.89611284
