energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.43671836,5.51553878,0.00459235,1.01292212,0.67219906,0.00000000,0.05634701,2.69406889,2.53915841,1.38555262
-3.43071536,5.66847752,0.00486029,1.04001796,0.69375470,0.00000000,0.05925855,2.77193293,2.59571377,1.42723142
-3.42471236,5.80682842,0.00513917,1.06364528,0.71269302,0.00000000,0.06198448,2.84402268,2.64473226,1.46489870
-3.41870935,5.92736417,0.00543161,1.08318042,0.72860733,0.00000000,0.06449118,2.90883492,2.68469860,1.49766323
-3.41270635,6.02720788,0.00574078,1.09807308,0.74116192,0.00000000,0.06675026,2.96501277,2.71427909,1.52472433
-3.40670335,6.10393940,0.00607043,1.10786497,0.75010518,0.00000000,0.06873965,3.01139802,2.73236837,1.54540018
-3.40070035,6.15568821,0.00642474,1.11220599,0.75527972,0.00000000,0.07044442,3.04707793,2.73812912,1.55915281
-3.39469735,6.18120844,0.00680828,1.11086693,0.75662916,0.00000000,0.07185733,3.07142393,2.73102296,1.56560856
-3.38869435,6.17993224,0.00722581,1.10374819,0.75420104,0.00000000,0.07297906,3.08412023,2.71083082,1.56457307
-3.38269135,6.15199866,0.00768211,1.09088408,0.74814582,0.00000000,0.07381809,3.08518099,2.67766214,1.55603995
-3.37668834,6.09825650,0.00818176,1.07244251,0.73871198,0.00000000,0.07439016,3.07495477,2.63195222,1.54019287
-3.37068534,6.02024080,0.00872888,1.04872001,0.72623744,0.00000000,0.07471744,3.05411610,2.57444798,1.51740064
-3.36468234,5.92012398,0.00932690,1.02013230,0.71113772,0.00000000,0.07482741,3.02364444,2.50618284,1.48820586
-3.35867934,5.80064380,0.00997825,0.98720093,0.69389133,0.00000000,0.07475144,2.98479136,2.42844190,1.45330736
-3.35267634,5.66501172,0.01068417,0.95053656,0.67502328,0.00000000,0.07452322,2.93903768,2.34271914,1.41353734
-3.34667334,5.51680570,0.01144446,0.91081965,0.65508716,0.00000000,0.07417709,2.88804236,2.25066856,1.36983434
-3.34067034,5.35985262,0.01225727,0.86877942,0.63464686,0.00000000,0.07374639,2.83358583,2.15405160,1.32321314
-3.33466733,5.19810545,0.01311904,0.82517202,0.61425861,0.00000000,0.07326184,2.77751017,2.05468302,1.27473304
-3.32866433,5.03552067,0.01402440,0.78075878,0.59445403,0.00000000,0.07275017,2.72165894,1.95437753,1.22546569
-3.32266133,4.87594089,0.01496618,0.73628548,0.57572492,0.00000000,0.07223296,2.66781932,1.85489930,1.17646404
-3.31665833,4.72298736,0.01593558,0.69246322,0.55851024,0.00000000,0.07172582,2.61766882,1.75791612,1.12873333
-3.31065533,4.57996592,0.01692229,0.64995173,0.54318570,0.00000000,0.07123791,2.57272861,1.66495959,1.08320534
-3.30465233,4.44978951,0.01791485,0.60934546,0.53005614,0.00000000,0.07077190,2.53432495,1.57739254,1.04071646
-3.29864932,4.33491876,0.01890096,0.57116269,0.51935081,0.00000000,0.07032429,2.50355976,1.49638410,1.00199039
-3.29264632,4.23732153,0.01986793,0.53583791,0.51122144,0.00000000,0.06988607,2.48129064,1.42289271,0.96762548
-3.28664332,4.15845108,0.02080317,0.50371739,0.50574294,0.00000000,0.06944376,2.46812038,1.35765681,0.93808692
-3.28064032,4.09924177,0.02169469,0.47505763,0.50291635,0.00000000,0.06898073,2.46439531,1.30119265,0.91370352
-3.27463732,4.06012030,0.02253166,0.45002661,0.50267375,0.00000000,0.06847862,2.47021148,1.25379841,0.89466862
-3.26863432,4.04103021,0.02330486,0.42870724,0.50488470,0.00000000,0.06791898,2.48542759,1.21556361,0.88104482
-3.26263132,4.04146685,0.02400720,0.41110270,0.50936369,0.00000000,0.06728486,2.50968302,1.18638280,0.87277160
-3.25662831,4.06052015,0.02463410,0.39714325,0.51587837,0.00000000,0.06656233,2.54241976,1.16597240,0.86967549
-3.25062531,4.09692251,0.02518375,0.38669388,0.52415804,0.00000000,0.06574189,2.58290674,1.15388962,0.87148185
-3.24462231,4.14909939,0.02565740,0.37956268,0.53390215,0.00000000,0.06481956,2.63026532,1.14955270,0.87782792
-3.23861931,4.21522078,0.02605931,0.37550935,0.54478857,0.00000000,0.06379777,2.68349501,1.15226160,0.88827637
-3.23261631,4.29325188,0.02639680,0.37425370,0.55648150,0.00000000,0.06268588,2.74149863,1.16121878,0.90232902
-3.22661331,4.38100214,0.02667993,0.37548393,0.56863885,0.00000000,0.06150026,2.80310647,1.17554942,0.91944050
-3.22061031,4.47617193,0.02692126,0.37886452,0.58091902,0.00000000,0.06026415,2.86709924,1.19432116,0.93903135
-3.21460730,4.57639680,0.02713530,0.38404367,0.59298720,0.00000000,0.05900698,2.93222973,1.21656317,0.96050069
-3.20860430,4.67928923,0.02733798,0.39066030,0.60452110,0.00000000,0.05776350,2.99724336,1.24128443,0.98323822
-3.20260130,4.78247822,0.02754595,0.39835065,0.61521621,0.00000000,0.05657252,3.06089779,1.26749152,1.00663555
-3.19659830,4.88364686,0.02777590,0.40675437,0.62479054,0.00000000,0.05547546,3.12198183,1.29420575,1.03009684
-3.19059530,4.98056817,0.02804375,0.41552029,0.63298899,0.00000000,0.05451470,3.17933370,1.32047981,1.05304880
-3.18459230,5.07113918,0.02836395,0.42431188,0.63958728,0.00000000,0.05373186,3.23185879,1.34541369,1.07494998
-3.17858929,5.15341313,0.02874872,0.43281229,0.64439533,0.00000000,0.05316597,3.27854681,1.36816999,1.09529925
-3.17258629,5.22562941,0.02920742,0.44072909,0.64726026,0.00000000,0.05285178,3.31848804,1.38798818,1.11364348
-3.16658329,5.28624079,0.02974600,0.44779862,0.64806869,0.00000000,0.05281813,3.35088842,1.40419765,1.12958432
-3.16058029,5.33393714,0.03036657,0.45378989,0.64674840,0.00000000,0.05308650,3.37508301,1.41622916,1.14278382
-3.15457729,5.36766512,0.03106712,0.45850801,0.64326930,0.00000000,0.05366981,3.39054732,1.42362438,1.15296898
-3.14857429,5.38664299,0.03184139,0.46179699,0.63764352,0.00000000,0.05457153,3.39690610,1.42604315,1.15993496
-3.14257129,5.39037018,0.03267893,0.46354201,0.62992464,0.00000000,0.05578502,3.39393917,1.42326822,1.16354692
-3.13656828,5.37863111,0.03356532,0.46367090,0.62020604,0.00000000,0.05729340,3.38158404,1.41520724,1.16374059
-3.13056528,5.35149339,0.03448254,0.46215499,0.60861839,0.00000000,0.05906958,3.35993511,1.40189197,1.16052140
-3.12456228,5.30930053,0.03540951,0.45900923,0.59532633,0.00000000,0.06107684,3.32923974,1.38347469,1.15396247
-3.11855928,5.25265963,0.03632276,0.45429166,0.58052442,0.00000000,0.06326969,3.28989114,1.36022209,1.14420157
-3.11255628,5.18242506,0.03719723,0.44810222,0.56443252,0.00000000,0.06559503,3.24241876,1.33250688,1.13143718
-3.10655328,5.09967892,0.03800706,0.44058113,0.54729073,0.00000000,0.06799370,3.18747657,1.30079754,1.11592408
-3.10055028,5.00570952,0.03872657,0.43190676,0.52935414,0.00000000,0.07040222,3.12582990,1.26564670,1.09796861
-3.09454727,4.90198890,0.03933113,0.42229322,0.51088742,0.00000000,0.07275475,3.05834152,1.22767873,1.07792388
-3.08854427,4.79015062,0.03979802,0.41198771,0.49215956,0.00000000,0.07498518,2.98595754,1.18757694,1.05618532
-3.08254127,4.67196841,0.04010732,0.40126780,0.47343883,0.00000000,0.07702924,2.90969372,1.14607099,1.03318648
-3.07653827,4.54933646,0.04024258,0.39043849,0.45498810,0.00000000,0.07882666,2.83062254,1.10392487,1.00939541
-3.07053527,4.42425160,0.04019147,0.37982939,0.43706060,0.00000000,0.08032316,2.74986135,1.06192566,0.98531155
-3.06453227,4.29879717,0.03994624,0.36979166,0.41989622,0.00000000,0.08147233,2.66856151,1.02087340,0.96146299
-3.05852926,4.17512826,0.03950405,0.36069490,0.40371831,0.00000000,0.08223719,2.58789868,0.98157191,0.93840406
-3.05252626,4.05545761,0.03886708,0.35292377,0.38873095,0.00000000,0.08259157,2.50906370,0.94482061,0.91671279
-3.04652326,3.94204122,0.03804253,0.34687425,0.37511677,0.00000000,0.08252099,2.43325386,0.91140703,0.89698818
-3.04052026,3.83716257,0.03704243,0.34294942,0.36303516,0.00000000,0.08202327,2.36166415,0.88209976,0.87984672
-3.03451726,3.74311443,0.03588324,0.34155454,0.35262088,0.00000000,0.08110867,2.29547787,0.85764137,0.86591788
-3.02851426,3.66217731,0.03458542,0.34309142,0.34398298,0.00000000,0.07979963,2.23585628,0.83874112,0.85583832
-3.02251126,3.59659363,0.03317279,0.34795188,0.33720406,0.00000000,0.07813010,2.18392698,0.82606685,0.85024439
-3.01650825,3.54853719,0.03167179,0.35651032,0.33233976,0.00000000,0.07614452,2.14077061,0.82023604,0.84976295
-3.01050525,3.52007784,0.03011077,0.36911538,0.32941855,0.00000000,0.07389640,2.10740609,0.82180558,0.85500023
-3.00450225,3.51314153,0.02851912,0.38608087,0.32844184,0.00000000,0.07144667,2.08477413,0.83126047,0.86652903
-2.99849925,3.52946644,0.02692650,0.40767599,0.32938435,0.00000000,0.06886180,2.07371965,0.84900138,0.88487431
-2.99249625,3.57055641,0.02536198,0.43411533,0.33219489,0.00000000,0.06621172,2.07497316,0.87533135,0.91049754
-2.98649325,3.63763299,0.02385330,0.46554880,0.33679752,0.00000000,0.06356770,2.08913187,0.91044219,0.94378044
-2.98049025,3.73158790,0.02242617,0.50205200,0.34309313,0.00000000,0.06100023,2.11664111,0.95440100,0.98500850
-2.97448724,3.85293808,0.02110365,0.54361747,0.35096151,0.00000000,0.05857688,2.15777677,1.00713756,1.03435516
-2.96848424,4.00178519,0.01990558,0.59014731,0.36026381,0.00000000,0.05636033,2.21262940,1.06843340,1.09186725
-2.96248124,4.17778187,0.01884818,0.64144763,0.37084545,0.00000000,0.05440662,2.28109097,1.13791330,1.15745257
-2.95647824,4.38010674,0.01794375,0.69722534,0.38253943,0.00000000,0.05276353,2.36284469,1.21504001,1.23087026
-2.95047524,4.60745002,0.01720039,0.75708758,0.39516983,0.00000000,0.05146929,2.45735875,1.29911302,1.31172472
-2.94447224,4.85801119,0.01662200,0.82054421,0.40855557,0.00000000,0.05055157,2.56388448,1.38927182,1.39946364
-2.93846923,5.12951008,0.01620819,0.88701345,0.42251419,0.00000000,0.05002682,2.68145934,1.48450431,1.49338061
-2.93246623,5.41921180,0.01595448,0.95583083,0.43686555,0.00000000,0.04989989,2.80891506,1.58366039,1.59262253
-2.92646323,5.72396609,0.01585248,1.02626126,0.45143537,0.00000000,0.05016400,2.94489117,1.68547091,1.69620210
-2.92046023,6.04026035,0.01589021,1.09751409,0.46605838,0.00000000,0.05080110,3.08785385,1.78857172,1.80301509
-2.91445723,6.36428583,0.01605249,1.16876080,0.48058113,0.00000000,0.05178245,3.23612002,1.89153215,1.91186231
-2.90845423,6.69201542,0.01632138,1.23915471,0.49486425,0.00000000,0.05306959,3.38788629,1.99288746,2.02147559
-2.90245123,7.01929105,0.01667677,1.30785227,0.50878424,0.00000000,0.05461555,3.54126222,2.09117404,2.13054730
-2.89644822,7.34191856,0.01709689,1.37403507,0.52223459,0.00000000,0.05636627,3.69430733,2.18496632,2.23776235
-2.89044522,7.65576707,0.01755894,1.43693204,0.53512658,0.00000000,0.05826227,3.84507086,2.27291415,2.34183191
-2.88444222,7.95687008,0.01803975,1.49584086,0.54738941,0.00000000,0.06024043,3.99163332,2.35377908,2.44152756
-2.87843922,8.24152478,0.01851637,1.55014793,0.55897005,0.00000000,0.06223590,4.13214864,2.42646844,2.53571495
-2.87243622,8.50638670,0.01896670,1.59934628,0.56983274,0.00000000,0.06418403,4.26488576,2.49006564,2.62338562
-2.86643322,8.74855617,0.01937010,1.64305059,0.57995825,0.00000000,0.06602229,4.38826832,2.54385561,2.70368597
-2.86043022,8.96565375,0.01970791,1.68100895,0.58934296,0.00000000,0.06769210,4.50091106,2.58734428,2.77594229
-2.85442721,9.15588190,0.01996392,1.71311076,0.59799794,0.00000000,0.06914052,4.60165191,2.62027141,2.83968094
-2.84842421,9.31807060,0.02012476,1.73939066,0.60594790,0.00000000,0.07032178,4.68957847,2.64261601,2.89464278
-2.84242121,9.45170510,0.02018023,1.76002814,0.61323018,0.00000000,0.07119843,4.76404795,2.65459434,2.94079143
-2.83641821,9.55693473,0.02012346,1.77534289,0.61989368,0.00000000,0.07174236,4.82469989,2.65665037,2.97831469
-2.83041521,9.63456211,0.01995104,1.78578594,0.62599782,0.00000000,0.07193534,4.87146115,2.64943923,3.00761921
-2.82441221,9.68601310,0.01966297,1.79192695,0.63161135,0.00000000,0.07176928,4.90454283,2.63380412,3.02931819
-2.81840920,9.71328804,0.01926254,1.79443779,0.63681106,0.00000000,0.07124611,4.92442941,2.61074774,3.04421263
-2.81240620,9.71889607,0.01875611,1.79407319,0.64168029,0.00000000,0.07037731,4.93186015,2.58139930,3.05326641
-2.80640320,9.70577435,0.01815281,1.79164878,0.64630722,0.00000000,0.06918312,4.92780360,2.54697832,3.05757609
-2.80040020,9.67719498,0.01746412,1.78801741,0.65078283,0.00000000,0.06769141,4.91342596,2.50875681,3.05833627
-2.79439720,9.63666255,0.01670341,1.78404439,0.65519868,0.00000000,0.06593641,4.89005423,2.46802102,3.05680161
-2.78839420,9.58780575,0.01588547,1.78058250,0.65964430,0.00000000,0.06395718,4.85913543,2.42603432,3.05424671
-2.78239120,9.53426655,0.01502601,1.77844762,0.66420448,0.00000000,0.06179602,4.82219312,2.38400251,3.05192517
-2.77638819,9.47959063,0.01414110,1.77839578,0.66895627,0.00000000,0.05949684,4.78078245,2.34304272,3.05102922
-2.77038519,9.42712261,0.01324670,1.78110245,0.67396607,0.00000000,0.05710357,4.73644518,2.30415701,3.05265128
-2.76438219,9.37990942,0.01235819,1.78714473,0.67928673,0.00000000,0.05465866,4.69066590,2.26821124,3.05774872
-2.75837919,9.34061486,0.01148996,1.79698718,0.68495483,0.00000000,0.05220178,4.64483068,2.23592000,3.06711313
-2.75237619,9.31144805,0.01065506,1.81097157,0.69098835,0.00000000,0.04976870,4.60018921,2.20783767,3.08134512
-2.74637319,9.29410773,0.00986486,1.82931102,0.69738480,0.00000000,0.04739046,4.55782166,2.18435555,3.10083555
-2.74037019,9.28974393,0.00912892,1.85208854,0.70411988,0.00000000,0.04509274,4.51861084,2.16570493,3.12575382
-2.73436718,9.29893794,0.00845477,1.87925992,0.71114683,0.00000000,0.04289559,4.48322066,2.15196532,3.15604369
-2.72836418,9.32170059,0.00784788,1.91066060,0.71839648,0.00000000,0.04081336,4.45208132,2.14307724,3.19142658
-2.72236118,9.35748841,0.00731165,1.94601614,0.72577800,0.00000000,0.03885488,4.42538163,2.13885840,3.23141231
-2.71635818,9.40523648,0.00684745,1.98495548,0.73318034,0.00000000,0.03702388,4.40306872,2.13902246,3.27531665
-2.71035518,9.46340614,0.00645476,2.02702632,0.74047432,0.00000000,0.03531958,4.38485507,2.14319902,3.32228507
-2.70435218,9.53004553,0.00613133,2.07171175,0.74751527,0.00000000,0.03373735,4.37023270,2.15095377,3.37132143
-2.69834917,9.60286006,0.00587334,2.11844714,0.75414614,0.00000000,0.03226950,4.35849410,2.16180786,3.42132076
-2.69234617,9.67929007,0.00567566,2.16663647,0.76020090,0.00000000,0.03090609,4.34875918,2.17525546,3.47110447
-2.68634317,9.75659271,0.00553206,2.21566744,0.76550825,0.00000000,0.02963569,4.34000750,2.19077883,3.51945679
-2.68034017,9.83192488,0.00543549,2.26492453,0.76989535,0.00000000,0.02844613,4.33111470,2.20786045,3.56516089
-2.67433717,9.90242454,0.00537831,2.31379971,0.77319165,0.00000000,0.02732519,4.32089196,2.22599195,3.60703345
-2.66833417,9.96528766,0.00535256,2.36170050,0.77523262,0.00000000,0.02626108,4.30812724,2.24467981,3.64395635
-2.66233117,10.01783878,0.00535016,2.40805539,0.77586329,0.00000000,0.02524293,4.29162685,2.26344824,3.67490452
-2.65632816,10.05759333,0.00536320,2.45231678,0.77494178,0.00000000,0.02426111,4.27025605,2.28183955,3.69896911
-2.65032516,10.08231046,0.00538406,2.49396178,0.77234240,0.00000000,0.02330740,4.24297742,2.29941279,3.71537540
-2.64432216,10.09003574,0.00540568,2.53249154,0.76795873,0.00000000,0.02237511,4.20888559,2.31574144,3.72349529
-2.63831916,10.07913346,0.00542164,2.56742958,0.76170634,0.00000000,0.02145906,4.16723746,2.33041086,3.72285418
-2.63231616,10.04830882,0.00542634,2.59831996,0.75352528,0.00000000,0.02055555,4.11747693,2.34301643,3.71313269
-2.62631316,9.99662061,0.00541504,2.62472578,0.74338232,0.00000000,0.01966218,4.05925357,2.35316303,3.69416358
-2.62031016,9.92348543,0.00538399,2.64622885,0.73127285,0.00000000,0.01877769,3.99243477,2.36046639,3.66592461
-2.61430715,9.82867445,0.00533041,2.66243074,0.71722246,0.00000000,0.01790181,3.91711138,2.36455675,3.62852800
-2.60830415,9.71230414,0.00525253,2.67295580,0.70128810,0.00000000,0.01703504,3.83359685,2.36508500,3.58220755
-2.60230115,9.57482213,0.00514953,2.67745611,0.68355871,0.00000000,0.01617845,3.74242025,2.36173105,3.52730419
-2.59629815,9.41698935,0.00502153,2.67561835,0.66415539,0.00000000,0.01533355,3.64431374,2.35421427,3.46425073
-2.59029515,9.23985954,0.00486945,2.66717236,0.64323081,0.00000000,0.01450212,3.54019510,2.34230540,3.39355685
-2.58429215,9.04475676,0.00469499,2.65190099,0.62096805,0.00000000,0.01368611,3.43114614,2.32583910,3.31579465
-2.57828914,8.83325154,0.00450045,2.62965065,0.59757849,0.00000000,0.01288752,3.31838773,2.30472650,3.23158554
-2.57228614,8.60713586,0.00428866,2.60034180,0.57329902,0.00000000,0.01210837,3.20325226,2.27896656,3.14158855
-2.56628314,8.36839692,0.00406281,2.56397886,0.54838839,0.00000000,0.01135065,3.08715434,2.24865560,3.04649044
-2.56028014,8.11918956,0.00382634,2.52065867,0.52312271,0.00000000,0.01061625,2.97156025,2.21399391,2.94699742
-2.55427714,7.86180699,0.00358280,2.47057682,0.49779021,0.00000000,0.00990699,2.85795692,2.17528881,2.84382846
-2.54827414,7.59864939,0.00333574,2.41403131,0.47268544,0.00000000,0.00922458,2.74782079,2.13295358,2.73770984
-2.54227114,7.33218992,0.00308861,2.35142306,0.44810281,0.00000000,0.00857061,2.64258710,2.08750190,2.62937053
-2.53626813,7.06493806,0.00284461,2.28325298,0.42432993,0.00000000,0.00794657,2.54361980,2.03953767,2.51953817
-2.53026513,6.79939995,0.00260672,2.21011537,0.40164074,0.00000000,0.00735378,2.45218270,1.98974040,2.40893504
-2.52426213,6.53803604,0.00237751,2.13268786,0.38028874,0.00000000,0.00679345,2.36941195,1.93884655,2.29827383
-2.51825913,6.28321644,0.00215919,2.05171803,0.36050059,0.00000000,0.00626656,2.29629047,1.88762748,2.18825269
-2.51225613,6.03717487,0.00195355,1.96800712,0.34247021,0.00000000,0.00577393,2.23362461,1.83686486,2.07954964
-2.50625313,5.80196230,0.00176196,1.88239150,0.32635372,0.00000000,0.00531614,2.18202379,1.78732455,1.97281596
-2.50025013,5.57940178,0.00158536,1.79572247,0.31226538,0.00000000,0.00489348,2.14188361,1.73973020,1.86866884
-2.49424712,5.37104618,0.00142429,1.70884526,0.30027465,0.00000000,0.00450600,2.11337313,1.69473766,1.76768331
-2.48824412,5.17814073,0.00127893,1.62257804,0.29040470,0.00000000,0.00415340,2.09642716,1.65291145,1.67038389
-2.48224112,5.00159244,0.00114911,1.53769185,0.28263217,0.00000000,0.00383509,2.09074408,1.61470451,1.57723622
-2.47623812,4.84194801,0.00103438,1.45489211,0.27688853,0.00000000,0.00355012,2.09579000,1.58044217,1.48863922
-2.47023512,4.69938223,0.00093403,1.37480270,0.27306271,0.00000000,0.00329721,2.11080962,1.55031115,1.40491829
-2.46423212,4.57369789,0.00084716,1.29795298,0.27100523,0.00000000,0.00307478,2.13484410,1.52435435,1.32631999
-2.45822911,4.46433824,0.00077273,1.22476843,0.27053344,0.00000000,0.00288092,2.16675594,1.50247149,1.25300863
-2.45222611,4.37041218,0.00070955,1.15556518,0.27143778,0.00000000,0.00271347,2.20526048,1.48442593,1.18506528
-2.44622311,4.29073175,0.00065641,1.09054853,0.27348888,0.00000000,0.00257002,2.24896342,1.46985711,1.12248919
-2.44022011,4.22386091,0.00061204,1.02981543,0.27644511,0.00000000,0.00244799,2.29640320,1.45829824,1.06520197
-2.43421711,4.16817384,0.00057519,0.97336073,0.28006040,0.00000000,0.00234469,2.34609687,1.44919828,1.01305430
-2.42821411,4.12192043,0.00054464,0.92108671,0.28409189,0.00000000,0.00225732,2.39658778,1.44194721,0.96583502
-2.42221111,4.08329610,0.00051922,0.87281542,0.28830722,0.00000000,0.00218311,2.44649313,1.43590324,0.92328225
-2.41620810,4.05051284,0.00049784,0.82830308,0.29249117,0.00000000,0.00211932,2.49454929,1.43042073,0.88509601
-2.41020510,4.02186813,0.00047953,0.78725584,0.29645130,0.00000000,0.00206335,2.53965293,1.42487731,0.85095175
-2.40420210,3.99580840,0.00046339,0.74934613,0.30002244,0.00000000,0.00201273,2.58089587,1.41869905,0.82051421
-2.39819910,3.97098413,0.00044864,0.71422879,0.30306995,0.00000000,0.00196524,2.61759210,1.41138230,0.79345083
-2.39219610,3.94629374,0.00043464,0.68155627,0.30549153,0.00000000,0.00191889,2.64929541,1.40251125,0.76944421
-2.38619310,3.92091460,0.00042084,0.65099229,0.30721767,0.00000000,0.00187199,2.67580690,1.39177059,0.74820288
-2.38019010,3.89431943,0.00040683,0.62222345,0.30821073,0.00000000,0.00182315,2.69717184,1.37895257,0.72947016
-2.37418709,3.86627806,0.00039228,0.59496837,0.30846281,0.00000000,0.00177130,2.71366601,1.36395858,0.71303053
-2.36818409,3.83684447,0.00037700,0.56898419,0.30799257,0.00000000,0.00171568,2.72577232,1.34679515,0.69871342
-2.36218109,3.80633047,0.00036086,0.54407041,0.30684118,0.00000000,0.00165584,2.73414876,1.32756507,0.68639454
-2.35617809,3.77526785,0.00034383,0.52007010,0.30506772,0.00000000,0.00159162,2.73958937,1.30645419,0.67599464
-2.35017509,3.74436126,0.00032596,0.49686863,0.30274431,0.00000000,0.00152312,2.74298025,1.28371490,0.66747606
-2.34417209,3.71443480,0.00030735,0.47439053,0.29995108,0.00000000,0.00145065,2.74525275,1.25964736,0.66083763
-2.33816908,3.68637537,0.00028815,0.45259454,0.29677152,0.00000000,0.00137476,2.74733611,1.23457952,0.65610799
-2.33216608,3.66107583,0.00026852,0.43146758,0.29328813,0.00000000,0.00129609,2.75011191,1.20884727,0.65333827
-2.32616308,3.63938101,0.00024869,0.41101800,0.28957879,0.00000000,0.00121544,2.75437227,1.18277557,0.65259435
-2.32016008,3.62203912,0.00022885,0.39126865,0.28571386,0.00000000,0.00113366,2.76078362,1.15666163,0.65394926
-2.31415708,3.60966087,0.00020923,0.37225005,0.28175411,0.00000000,0.00105165,2.76985765,1.13076096,0.65747627
-2.30815408,3.60268782,0.00019002,0.35399428,0.27774956,0.00000000,0.00097029,2.78193006,1.10527670,0.66324286
-2.30215108,3.60137096,0.00017142,0.33652959,0.27373907,0.00000000,0.00089045,2.79714801,1.08035272,0.67130589
-2.29614807,3.60575988,0.00015360,0.31987622,0.26975077,0.00000000,0.00081296,2.81546610,1.05607050,0.68170812
-2.29014507,3.61570231,0.00013669,0.30404324,0.26580303,0.00000000,0.00073855,2.83665056,1.03244979,0.69447601
-2.28414207,3.63085314,0.00012081,0.28902680,0.26190598,0.00000000,0.00066789,2.86029086,1.00945264,0.70961884
-2.27813907,3.65069161,0.00010604,0.27480940,0.25806326,0.00000000,0.00060155,2.88581776,0.98699038,0.72712878
-2.27213607,3.67454521,0.00009244,0.26136032,0.25427395,0.00000000,0.00054002,2.91252638,0.96493301,0.74698187
-2.26613307,3.70161821,0.00008004,0.24863696,0.25053446,0.00000000,0.00048367,2.93960298,0.94312027,0.76913940
-2.26013007,3.73102310,0.00006884,0.23658682,0.24684018,0.00000000,0.00043281,2.96615387,0.92137370,0.79354953
-2.25412706,3.76181304,0.00005882,0.22515011,0.24318693,0.00000000,0.00038767,2.99123528,0.89950900,0.82014877
-2.24812406,3.79301353,0.00004994,0.21426257,0.23957188,0.00000000,0.00034841,3.01388262,0.87734799,0.84886302
-2.24212106,3.82365188,0.00004216,0.20385845,0.23599419,0.00000000,0.00031514,3.03313835,0.85472968,0.87960812
-2.23611806,3.85278345,0.00003542,0.19387329,0.23245505,0.00000000,0.00028791,3.04807738,0.83151976,0.91228955
-2.23011506,3.87951368,0.00002963,0.18424661,0.22895737,0.00000000,0.00026676,3.05782961,0.80761830,0.94680146
-2.22411206,3.90301574,0.00002473,0.17492405,0.22550514,0.00000000,0.00025172,3.06159907,0.78296530,0.98302500
-2.21810905,3.92254353,0.00002065,0.16585920,0.22210244,0.00000000,0.00024282,3.05867964,0.75754394,1.02082610
-2.21210605,3.93744041,0.00001731,0.15701479,0.21875231,0.00000000,0.00024007,3.04846747,0.73138161,1.06005296
-2.20610305,3.94714417,0.00001463,0.14836345,0.21545561,0.00000000,0.00024353,3.03047015,0.70454864,1.10053354
-2.20010005,3.95118887,0.00001257,0.13988787,0.21220988,0.00000000,0.00025331,3.00431322,0.67715513,1.14207336
-2.19409705,3.94920439,0.00001105,0.13158053,0.20900840,0.00000000,0.00026952,2.96974411,0.64934600,1.18445400
-2.18809405,3.94091457,0.00001004,0.12344300,0.20583955,0.00000000,0.00029234,2.92663413,0.62129468,1.22743261
-2.18209105,3.92613453,0.00000948,0.11548489,0.20268651,0.00000000,0.00032203,2.87497870,0.59319592,1.27074268
-2.17608804,3.90476806,0.00000935,0.10772259,0.19952725,0.00000000,0.00035888,2.81489619,0.56525788,1.31409637
-2.17008504,3.87680539,0.00000962,0.10017776,0.19633512,0.00000000,0.00040328,2.74662544,0.53769427,1.35718834
-2.16408204,3.84232169,0.00001026,0.09287588,0.19307965,0.00000000,0.00045566,2.67052218,0.51071664,1.39970133
-2.15807904,3.80147646,0.00001126,0.08584468,0.18972782,0.00000000,0.00051656,2.58705430,0.48452736,1.44131317
-2.15207604,3.75451348,0.00001262,0.07911273,0.18624557,0.00000000,0.00058658,2.49679589,0.45931345,1.48170507
-2.14607304,3.70176139,0.00001432,0.07270814,0.18259957,0.00000000,0.00066638,2.40042000,0.43524165,1.52057081
-2.14007004,3.64363403,0.00001636,0.06665743,0.17875901,0.00000000,0.00075670,2.29869007,0.41245477,1.55762647
-2.13406703,3.58063044,0.00001873,0.06098465,0.17469750,0.00000000,0.00085830,2.19244989,0.39106938,1.59262013
-2.12806403,3.51333368,0.00002144,0.05571067,0.17039480,0.00000000,0.00097198,2.08261214,0.37117496,1.62534095
-2.12206103,3.44240823,0.00002447,0.05085279,0.16583836,0.00000000,0.00109857,1.97014559,0.35283433,1.65562724
-2.11605803,3.36859531,0.00002781,0.04642440,0.16102463,0.00000000,0.00123883,1.85606119,0.33608519,1.68337292
-2.11005503,3.29270608,0.00003145,0.04243504,0.15595996,0.00000000,0.00139349,1.74139726,0.32094275,1.70853196
-2.10405203,3.21561249,0.00003537,0.03889044,0.15066118,0.00000000,0.00156316,1.62720420,0.30740299,1.73112056
-2.09804902,3.13823590,0.00003954,0.03579281,0.14515569,0.00000000,0.00174832,1.51452922,0.29544654,1.75121683
-2.09204602,3.06153388,0.00004393,0.03314120,0.13948124,0.00000000,0.00194922,1.40440145,0.28504276,1.76895811
-2.08604302,2.98648542,0.00004849,0.03093190,0.13368525,0.00000000,0.00216591,1.29781808,0.27615388,1.78453590
-2.08004002,2.91407552,0.00005319,0.02915893,0.12782383,0.00000000,0.00239811,1.19573189,0.26873899,1.79818894
-2.07403702,2.84527952,0.00005797,0.02781449,0.12196047,0.00000000,0.00264522,1.09904057,0.26275765,1.81019479
